energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-0.87943972,3.33275056,-0.15898520,0.90540127,-0.03513183,2.47626896,-0.09433959,0.00047651,-0.00020333,0.05899653,-0.00478056,1.08054348,-0.06888270,0.00000000,-0.00000000
-0.87343672,3.29691455,-0.16639169,0.89372979,-0.03656529,2.45197572,-0.09679819,0.00046609,-0.00023096,0.05912343,-0.00499843,1.06316267,-0.07443794,0.00000000,-0.00000000
-0.86743372,3.25617762,-0.17846992,0.87882643,-0.03911591,2.42517748,-0.10216966,0.00045564,-0.00026283,0.05925470,-0.00534950,1.04272224,-0.08189673,0.00000000,-0.00000000
-0.86143072,3.21160158,-0.19512146,0.86100238,-0.04277687,2.39674449,-0.11038218,0.00044535,-0.00029890,0.05938647,-0.00582820,1.01953393,-0.09124335,0.00000000,-0.00000000
-0.85542771,3.16423874,-0.21626139,0.84061259,-0.04754924,2.36750041,-0.12137572,0.00043543,-0.00033912,0.05951470,-0.00642947,0.99395092,-0.10246509,0.00000000,-0.00000000
-0.84942471,3.11510259,-0.24181368,0.81804494,-0.05344146,2.33819969,-0.13509911,0.00042603,-0.00038331,0.05963536,-0.00714858,0.96635822,-0.11555038,0.00000000,-0.00000000
-0.84342171,3.06514254,-0.27170572,0.79370876,-0.06046852,2.30950985,-0.15150633,0.00041731,-0.00043126,0.05974443,-0.00798105,0.93716226,-0.13048694,0.00000000,-0.00000000
-0.83741871,3.01522355,-0.30586239,0.76802321,-0.06865090,2.28199915,-0.17055225,0.00040937,-0.00048265,0.05983807,-0.00892256,0.90678028,-0.14725997,0.00000000,-0.00000000
-0.83141571,2.96611107,-0.34420015,0.74140613,-0.07801344,2.25612960,-0.19218799,0.00040230,-0.00053706,0.05991271,-0.00996883,0.87562978,-0.16585063,0.00000000,-0.00000000
-0.82541271,2.91846147,-0.38662149,0.71426364,-0.08858410,2.23225528,-0.21635637,0.00039614,-0.00059401,0.05996518,-0.01111562,0.84411854,-0.18623490,0.00000000,-0.00000000
-0.81940970,2.87281787,-0.43301011,0.68698086,-0.10039263,2.21062537,-0.24298750,0.00039090,-0.00065292,0.05999288,-0.01235868,0.81263551,-0.20838284,0.00000000,-0.00000000
-0.81340670,2.82961072,-0.48322694,0.65991423,-0.11346922,2.19139130,-0.27199485,0.00038657,-0.00071312,0.05999394,-0.01369375,0.78154289,-0.23225840,0.00000000,-0.00000000
-0.80740370,2.78916259,-0.53710733,0.63338538,-0.12784310,2.17461693,-0.30327192,0.00038310,-0.00077390,0.05996740,-0.01511669,0.75116952,-0.25781950,0.00000000,-0.00000000
-0.80140070,2.75169616,-0.59445933,0.60767683,-0.14354111,2.16029087,-0.33668965,0.00038045,-0.00083448,0.05991332,-0.01662349,0.72180581,-0.28501857,0.00000000,-0.00000000
-0.79539770,2.71734443,-0.65506314,0.58302933,-0.16058606,2.14833987,-0.37209477,0.00037858,-0.00089405,0.05983293,-0.01821039,0.69370019,-0.31380318,0.00000000,-0.00000000
-0.78939470,2.68616216,-0.71867143,0.55964099,-0.17899515,2.13864220,-0.40930902,0.00037742,-0.00095179,0.05972870,-0.01987396,0.66705705,-0.34411682,0.00000000,-0.00000000
-0.78339170,2.65813749,-0.78501071,0.53766777,-0.19877802,2.13104026,-0.44812930,0.00037696,-0.00100689,0.05960433,-0.02161122,0.64203611,-0.37589937,0.00000000,-0.00000000
-0.77738869,2.63320299,-0.85378306,0.51722524,-0.21993471,2.12535153,-0.48832876,0.00037716,-0.00105858,0.05946476,-0.02341962,0.61875306,-0.40908729,0.00000000,-0.00000000
-0.77138569,2.61124537,-0.92466840,0.49839136,-0.24245342,2.12137747,-0.52965875,0.00037804,-0.00110613,0.05931594,-0.02529712,0.59728122,-0.44361319,0.00000000,-0.00000000
-0.76538269,2.59211345,-0.99732674,0.48120993,-0.26630792,2.11891004,-0.57185153,0.00037963,-0.00114891,0.05916469,-0.02724204,0.57765413,-0.47940475,0.00000000,-0.00000000
-0.75937969,2.57562409,-1.07140037,0.46569435,-0.29145490,2.11773577,-0.61462364,0.00038199,-0.00118638,0.05901837,-0.02925300,0.55986881,-0.51638271,0.00000000,-0.00000000
-0.75337669,2.56156621,-1.14651575,0.45183170,-0.31783112,2.11763754,-0.65767989,0.00038521,-0.00121812,0.05888450,-0.03132868,0.54388942,-0.55445811,0.00000000,-0.00000000
-0.74737369,2.54970299,-1.22228505,0.43958661,-0.34535055,2.11839443,-0.70071777,0.00038939,-0.00124387,0.05877038,-0.03346758,0.52965131,-0.59352869,0.00000000,-0.00000000
-0.74137069,2.53977267,-1.29830733,0.42890495,-0.37390164,2.11978015,-0.74343230,0.00039466,-0.00126348,0.05868260,-0.03566764,0.51706513,-0.63347464,0.00000000,-0.00000000
-0.73536768,2.53148850,-1.37416957,0.41971710,-0.40334484,2.12156060,-0.78552106,0.00040114,-0.00127698,0.05862660,-0.03792591,0.50602104,-0.67415394,0.00000000,-0.00000000
-0.72936468,2.52453837,-1.44944762,0.41194089,-0.43351068,2.12349119,-0.82668965,0.00040897,-0.00128457,0.05860625,-0.04023813,0.49639277,-0.71539770,0.00000000,-0.00000000
-0.72336168,2.51858473,-1.52370755,0.40548400,-0.46419850,2.12531450,-0.86665717,0.00041825,-0.00128657,0.05862344,-0.04259836,0.48804164,-0.75700574,0.00000000,-0.00000000
-0.71735868,2.51326533,-1.59650769,0.40024601,-0.49517620,2.12675887,-0.90516196,0.00042908,-0.00128348,0.05867773,-0.04499863,0.48082034,-0.79874307,0.00000000,-0.00000000
-0.71135568,2.50819527,-1.66740167,0.39612004,-0.52618112,2.12753828,-0.94196747,0.00044151,-0.00127595,0.05876623,-0.04742865,0.47457659,-0.84033748,0.00000000,-0.00000000
-0.70535268,2.50297060,-1.73594305,0.39299418,-0.55692219,2.12735388,-0.97686822,0.00045556,-0.00126475,0.05888337,-0.04987570,0.46915657,-0.88147902,0.00000000,-0.00000000
-0.69934967,2.49717369,-1.80169162,0.39075274,-0.58708372,2.12589724,-1.00969581,0.00047120,-0.00125079,0.05902103,-0.05232456,0.46440810,-0.92182136,0.00000000,-0.00000000
-0.69334667,2.49038039,-1.86422168,0.38927740,-0.61633051,2.12285538,-1.04032483,0.00048833,-0.00123508,0.05916860,-0.05475765,0.46018363,-0.96098563,0.00000000,-0.00000000
-0.68734367,2.48216876,-1.92313231,0.38844831,-0.64431463,2.11791735,-1.06867862,0.00050683,-0.00121873,0.05931329,-0.05715536,0.45634300,-0.99856672,0.00000000,-0.00000000
-0.68134067,2.47212912,-1.97805936,0.38814539,-0.67068350,2.11078217,-1.09473457,0.00052648,-0.00120292,0.05944054,-0.05949651,0.45275584,-1.03414210,0.00000000,-0.00000000
-0.67533767,2.45987494,-2.02868889,0.38824955,-0.69508912,2.10116761,-1.11852876,0.00054705,-0.00118893,0.05953444,-0.06175899,0.44930375,-1.06728284,0.00000000,-0.00000000
-0.66933467,2.44505417,-2.07477141,0.38864412,-0.71719817,2.08881956,-1.14015959,0.00056825,-0.00117805,0.05957834,-0.06392053,0.44588203,-1.09756670,0.00000000,-0.00000000
-0.66333167,2.42736029,-2.11613597,0.38921636,-0.73670252,2.07352124,-1.15979000,0.00058976,-0.00117162,0.05955545,-0.06595959,0.44240104,-1.12459242,0.00000000,-0.00000000
-0.65732866,2.40654272,-2.15270342,0.38985891,-0.75332973,2.05510199,-1.17764796,0.00061122,-0.00117101,0.05944945,-0.06785629,0.43878718,-1.14799482,0.00000000,-0.00000000
-0.65132566,2.38241585,-2.18449737,0.39047133,-0.76685293,2.03344503,-1.19402471,0.00063232,-0.00117756,0.05924516,-0.06959332,0.43498322,-1.16745968,0.00000000,-0.00000000
-0.64532266,2.35486640,-2.21165214,0.39096148,-0.77709968,2.00849390,-1.20927055,0.00065270,-0.00119259,0.05892906,-0.07115684,0.43094833,-1.18273771,0.00000000,-0.00000000
-0.63931966,2.32385857,-2.23441632,0.39124668,-0.78395915,1.98025700,-1.22378764,0.00067206,-0.00121736,0.05848991,-0.07253724,0.42665742,-1.19365658,0.00000000,-0.00000000
-0.63331666,2.28943674,-2.25315132,0.39125476,-0.78738730,1.94881033,-1.23801995,0.00069017,-0.00125306,0.05791911,-0.07372967,0.42210015,-1.20013035,0.00000000,-0.00000000
-0.62731366,2.25172564,-2.26832404,0.39092461,-0.78740963,1.91429788,-1.25244003,0.00070681,-0.00130075,0.05721111,-0.07473447,0.41727934,-1.20216552,0.00000000,-0.00000000
-0.62131066,2.21092775,-2.28049349,0.39020650,-0.78412124,1.87692995,-1.26753298,0.00072188,-0.00136134,0.05636364,-0.07555721,0.41220911,-1.19986326,0.00000000,-0.00000000
-0.61530765,2.16731822,-2.29029137,0.38906199,-0.77768411,1.83697915,-1.28377782,0.00073534,-0.00143553,0.05537781,-0.07620853,0.40691262,-1.19341736,0.00000000,-0.00000000
-0.60930465,2.12123730,-2.29839707,0.38746342,-0.76832167,1.79477447,-1.30162691,0.00074728,-0.00152381,0.05425809,-0.07670368,0.40141965,-1.18310813,0.00000000,-0.00000000
-0.60330165,2.07308075,-2.30550806,0.38539306,-0.75631081,1.75069336,-1.32148426,0.00075785,-0.00162637,0.05301224,-0.07706175,0.39576406,-1.16929215,0.00000000,-0.00000000
-0.59729865,2.02328848,-2.31230686,0.38284201,-0.74197183,1.70515241,-1.34368355,0.00076733,-0.00174310,0.05165104,-0.07730474,0.38998123,-1.15238855,0.00000000,-0.00000000
-0.59129565,1.97233195,-2.31942648,0.37980880,-0.72565656,1.65859670,-1.36846705,0.00077608,-0.00187355,0.05018796,-0.07745634,0.38410570,-1.13286243,0.00000000,-0.00000000
-0.58529265,1.92070082,-2.32741600,0.37629792,-0.70773552,1.61148844,-1.39596667,0.00078456,-0.00201686,0.04863876,-0.07754066,0.37816897,-1.11120632,0.00000000,-0.00000000
-0.57928964,1.86888934,-2.33670846,0.37231830,-0.68858463,1.56429520,-1.42618823,0.00079329,-0.00217181,0.04702101,-0.07758087,0.37219773,-1.08792067,0.00000000,-0.00000000
-0.57328664,1.81738316,-2.34759309,0.36788181,-0.66857220,1.51747825,-1.45900022,0.00080286,-0.00233674,0.04535352,-0.07759787,0.36621243,-1.06349453,0.00000000,-0.00000000
-0.56728364,1.76664685,-2.36019388,0.36300203,-0.64804685,1.47148145,-1.49412797,0.00081389,-0.00250963,0.04365586,-0.07760904,0.36022638,-1.03838745,0.00000000,-0.00000000
-0.56128064,1.71711286,-2.37445595,0.35769318,-0.62732704,1.42672108,-1.53115401,0.00082703,-0.00268804,0.04194772,-0.07762720,0.35424537,-1.01301355,0.00000000,-0.00000000
-0.55527764,1.66917224,-2.39014118,0.35196942,-0.60669263,1.38357710,-1.56952520,0.00084292,-0.00286923,0.04024841,-0.07765977,0.34826774,-0.98772882,0.00000000,-0.00000000
-0.54927464,1.62316744,-2.40683366,0.34584447,-0.58637899,1.34238612,-1.60856663,0.00086217,-0.00305014,0.03857632,-0.07770821,0.34228500,-0.96282206,0.00000000,-0.00000000
-0.54327164,1.57938753,-2.42395529,0.33933159,-0.56657374,1.30343632,-1.64750216,0.00088538,-0.00322752,0.03694845,-0.07776787,0.33628290,-0.93851008,0.00000000,-0.00000000
-0.53726863,1.53806597,-2.44079091,0.33244401,-0.54741630,1.26696463,-1.68548102,0.00091305,-0.00339795,0.03537999,-0.07782804,0.33024281,-0.91493725,0.00000000,-0.00000000
-0.53126563,1.49938097,-2.45652208,0.32519554,-0.52900015,1.23315619,-1.72160932,0.00094565,-0.00355799,0.03388397,-0.07787240,0.32414339,-0.89217924,0.00000000,-0.00000000
-0.52526263,1.46345843,-2.47026784,0.31760152,-0.51137745,1.20214614,-1.75498528,0.00098353,-0.00370424,0.03247101,-0.07787982,0.31796254,-0.87025064,0.00000000,-0.00000000
-0.51925963,1.43037724,-2.48113033,0.30967996,-0.49456570,1.17402358,-1.78473659,0.00102700,-0.00383346,0.03114914,-0.07782530,0.31167926,-0.84911579,0.00000000,-0.00000000
-0.51325663,1.40017665,-2.48824302,0.30145275,-0.47855593,1.14883757,-1.81005806,0.00107626,-0.00394269,0.02992372,-0.07768125,0.30527567,-0.82870204,0.00000000,-0.00000000
-0.50725363,1.37286538,-2.49081882,0.29294686,-0.46332179,1.12660481,-1.83024769,0.00113144,-0.00402930,0.02879743,-0.07741878,0.29873878,-0.80891451,0.00000000,-0.00000000
-0.50125063,1.34843197,-2.48819545,0.28419550,-0.44882897,1.10731861,-1.84473952,0.00119261,-0.00409115,0.02777037,-0.07700918,0.29206212,-0.78965136,0.00000000,-0.00000000
-0.49524762,1.32685587,-2.47987561,0.27523913,-0.43504430,1.09095876,-1.85313127,0.00125977,-0.00412658,0.02684026,-0.07642531,0.28524714,-0.77081848,0.00000000,-0.00000000
-0.48924462,1.30811866,-2.46555963,0.26612623,-0.42194401,1.07750160,-1.85520556,0.00133292,-0.00413454,0.02600265,-0.07564290,0.27830430,-0.75234285,0.00000000,-0.00000000
-0.48324162,1.29221477,-2.44516879,0.25691383,-0.40952053,1.06692990,-1.85094341,0.00141200,-0.00411459,0.02525128,-0.07464180,0.27125376,-0.73418354,0.00000000,-0.00000000
-0.47723862,1.27916117,-2.41885797,0.24766771,-0.39778756,1.05924185,-1.84052927,0.00149698,-0.00406693,0.02457846,-0.07340690,0.26412588,-0.71633983,0.00000000,-0.00000000
-0.47123562,1.26900542,-2.38701688,0.23846240,-0.38678309,1.05445868,-1.82434732,0.00158782,-0.00399235,0.02397544,-0.07192891,0.25696121,-0.69885599,0.00000000,-0.00000000
-0.46523262,1.26183152,-2.35025981,0.22938073,-0.37657016,1.05263030,-1.80296901,0.00168450,-0.00389228,0.02343290,-0.07020484,0.24981034,-0.68182248,0.00000000,-0.00000000
-0.45922961,1.25776316,-2.30940423,0.22051324,-0.36723542,1.05383864,-1.77713247,0.00178706,-0.00376865,0.02294136,-0.06823819,0.24273330,-0.66537355,0.00000000,-0.00000000
-0.45322661,1.25696403,-2.26543953,0.21195723,-0.35888561,1.05819822,-1.74771466,0.00189552,-0.00362388,0.02249166,-0.06603887,0.23579878,-0.64968150,0.00000000,-0.00000000
-0.44722361,1.25963504,-2.21948731,0.20381559,-0.35164215,1.06585396,-1.71569760,0.00200997,-0.00346078,0.02207534,-0.06362289,0.22908307,-0.63494801,0.00000000,-0.00000000
-0.44122061,1.26600829,-2.17275525,0.19619544,-0.34563420,1.07697586,-1.68213019,0.00213047,-0.00328243,0.02168503,-0.06101176,0.22266878,-0.62139312,0.00000000,-0.00000000
-0.43521761,1.27633801,-2.12648687,0.18920652,-0.34099066,1.09175102,-1.64808734,0.00225709,-0.00309211,0.02131475,-0.05823178,0.21664332,-0.60924249,0.00000000,-0.00000000
-0.42921461,1.29088875,-2.08190957,0.18295945,-0.33783149,1.11037294,-1.61462828,0.00238984,-0.00289319,0.02096018,-0.05531310,0.21109726,-0.59871383,0.00000000,-0.00000000
-0.42321161,1.30992116,-2.04018336,0.17756380,-0.33625887,1.13302884,-1.58275592,0.00252867,-0.00268901,0.02061880,-0.05228880,0.20612248,-0.59000321,0.00000000,-0.00000000
-0.41720860,1.33367610,-2.00235285,0.17312600,-0.33634879,1.15988533,-1.55337893,0.00267341,-0.00248280,0.02028999,-0.04919377,0.20181010,-0.58327203,0.00000000,-0.00000000
-0.41120560,1.36235772,-1.96930435,0.16974714,-0.33814334,1.19107329,-1.52727820,0.00282377,-0.00227761,0.01997501,-0.04606372,0.19824842,-0.57863544,0.00000000,-0.00000000
-0.40520260,1.39611632,-1.94173019,0.16752058,-0.34164439,1.22667271,-1.50507897,0.00297926,-0.00207619,0.01967690,-0.04293420,0.19552059,-0.57615273,0.00000000,-0.00000000
-0.39919960,1.43503185,-1.92010167,0.16652955,-0.34680872,1.26669826,-1.48722978,0.00313920,-0.00188101,0.01940032,-0.03983966,0.19370228,-0.57582023,0.00000000,-0.00000000
-0.39319660,1.47909900,-1.90465152,0.16684457,-0.35354513,1.31108650,-1.47398889,0.00330270,-0.00169413,0.01915126,-0.03681263,0.19285928,-0.57756717,0.00000000,-0.00000000
-0.38719360,1.52821455,-1.89536670,0.16852091,-0.36171353,1.35968541,-1.46541871,0.00346862,-0.00151726,0.01893676,-0.03388313,0.19304516,-0.58125445,0.00000000,-0.00000000
-0.38119060,1.58216784,-1.89199141,0.17159607,-0.37112623,1.41224700,-1.46138805,0.00363560,-0.00135169,0.01876454,-0.03107806,0.19429893,-0.58667668,0.00000000,-0.00000000
-0.37518759,1.64063491,-1.89404006,0.17608732,-0.38155127,1.46842339,-1.46158216,0.00380206,-0.00119834,0.01864257,-0.02842087,0.19664292,-0.59356704,0.00000000,-0.00000000
-0.36918459,1.70317665,-1.90081937,0.18198954,-0.39271783,1.52776680,-1.46551975,0.00396626,-0.00105774,0.01857868,-0.02593133,0.20008084,-0.60160504,0.00000000,-0.00000000
-0.36318159,1.76924130,-1.91145847,0.18927323,-0.40432337,1.58973356,-1.47257621,0.00412629,-0.00093010,0.01858015,-0.02362541,0.20459625,-0.61042647,0.00000000,-0.00000000
-0.35717859,1.83817117,-1.92494543,0.19788307,-0.41604230,1.65369200,-1.48201180,0.00428019,-0.00081530,0.01865333,-0.02151535,0.21015136,-0.61963539,0.00000000,-0.00000000
-0.35117559,1.90921357,-1.94016863,0.20773691,-0.42753576,1.71893405,-1.49300358,0.00442598,-0.00071297,0.01880324,-0.01960978,0.21668637,-0.62881730,0.00000000,-0.00000000
-0.34517259,1.98153533,-1.95596093,0.21872550,-0.43846213,1.78469003,-1.50467958,0.00456173,-0.00062255,0.01903335,-0.01791391,0.22411943,-0.63755314,0.00000000,-0.00000000
-0.33916958,2.05424053,-1.97114477,0.23071292,-0.44848787,1.85014601,-1.51615370,0.00468567,-0.00054327,0.01934526,-0.01642982,0.23234712,-0.64543341,0.00000000,-0.00000000
-0.33316658,2.12639067,-1.98457632,0.24353783,-0.45729803,1.91446305,-1.52655989,0.00479625,-0.00047429,0.01973859,-0.01515677,0.24124579,-0.65207167,0.00000000,-0.00000000
-0.32716358,2.19702660,-1.99518658,0.25701570,-0.46460628,1.97679762,-1.53508416,0.00489221,-0.00041464,0.02021087,-0.01409149,0.25067341,-0.65711718,0.00000000,-0.00000000
-0.32116058,2.26519135,-2.00201811,0.27094185,-0.47016376,2.03632220,-1.54099308,0.00497266,-0.00036336,0.02075755,-0.01322853,0.26047228,-0.66026582,0.00000000,-0.00000000
-0.31515758,2.32995307,-2.00425563,0.28509546,-0.47376657,2.09224566,-1.54365772,0.00503712,-0.00031945,0.02137210,-0.01256049,0.27047228,-0.66126907,0.00000000,-0.00000000
-0.30915458,2.39042750,-2.00124962,0.29924437,-0.47526141,2.14383234,-1.54257211,0.00508558,-0.00028196,0.02204613,-0.01207833,0.28049476,-0.65994071,0.00000000,-0.00000000
-0.30315158,2.44579910,-1.99253199,0.31315063,-0.47454942,2.19041965,-1.53736573,0.00511849,-0.00024999,0.02276964,-0.01177156,0.29035689,-0.65616089,0.00000000,-0.00000000
-0.29714857,2.49534048,-1.97782362,0.32657661,-0.47158777,2.23143351,-1.52780950,0.00513679,-0.00022270,0.02353136,-0.01162842,0.29987640,-0.64987775,0.00000000,-0.00000000
-0.29114557,2.53842960,-1.95703360,0.33929147,-0.46638922,2.26640132,-1.51381559,0.00514184,-0.00019932,0.02431907,-0.01163600,0.30887652,-0.64110622,0.00000000,-0.00000000
-0.28514257,2.57456446,-1.93025073,0.35107780,-0.45901970,2.29496250,-1.49543108,0.00513546,-0.00017918,0.02511997,-0.01178038,0.31719093,-0.62992454,0.00000000,-0.00000000
-0.27913957,2.60337503,-1.89772803,0.36173815,-0.44959387,2.31687623,-1.47282628,0.00511978,-0.00016169,0.02592119,-0.01204664,0.32466863,-0.61646853,0.00000000,-0.00000000
-0.27313657,2.62463229,-1.85986129,0.37110120,-0.43826925,2.33202659,-1.44627840,0.00509721,-0.00014636,0.02671013,-0.01241902,0.33117844,-0.60092391,0.00000000,-0.00000000
-0.26713357,2.63825431,-1.81716308,0.37902726,-0.42523896,2.34042514,-1.41615176,0.00507037,-0.00013278,0.02747493,-0.01288092,0.33661307,-0.58351730,0.00000000,-0.00000000
-0.26113057,2.64430931,-1.77023361,0.38541298,-0.41072359,2.34221101,-1.38287561,0.00504195,-0.00012060,0.02820487,-0.01341502,0.34089241,-0.56450614,0.00000000,-0.00000000
-0.25512756,2.64301574,-1.71973025,0.39019491,-0.39496260,2.33764867,-1.34692085,0.00501460,-0.00010956,0.02889074,-0.01400340,0.34396620,-0.54416822,0.00000000,-0.00000000
-0.24912456,2.63473945,-1.66633709,0.39335177,-0.37820564,2.32712350,-1.30877698,0.00499091,-0.00009946,0.02952510,-0.01462766,0.34581557,-0.52279108,0.00000000,-0.00000000
-0.24312156,2.61998786,-1.61073625,0.39490543,-0.36070415,2.31113524,-1.26893034,0.00497322,-0.00009013,0.03010257,-0.01526916,0.34645383,-0.50066207,0.00000000,-0.00000000
-0.23711856,2.59940140,-1.55358213,0.39492036,-0.34270368,2.29028950,-1.22784485,0.00496360,-0.00008147,0.03061997,-0.01590921,0.34592602,-0.47805915,0.00000000,-0.00000000
-0.23111556,2.57374220,-1.49547987,0.39350167,-0.32443717,2.26528747,-1.18594595,0.00496373,-0.00007340,0.03107638,-0.01652944,0.34430764,-0.45524304,0.00000000,-0.00000000
-0.22511256,2.54388024,-1.43696875,0.39079180,-0.30611943,2.23691376,-1.14360855,0.00497490,-0.00006587,0.03147314,-0.01711202,0.34170237,-0.43245085,0.00000000,-0.00000000
-0.21910955,2.51077722,-1.37851103,0.38696600,-0.28794298,2.20602287,-1.10114929,0.00499795,-0.00005885,0.03181375,-0.01764011,0.33823888,-0.40989150,0.00000000,-0.00000000
-0.21310655,2.47546841,-1.32048653,0.38222675,-0.27007534,2.17352412,-1.05882313,0.00503327,-0.00005231,0.03210365,-0.01809818,0.33406713,-0.38774281,0.00000000,-0.00000000
-0.20710355,2.43904291,-1.26319258,0.37679742,-0.25265771,2.14036555,-1.01682439,0.00508080,-0.00004625,0.03235001,-0.01847240,0.32935394,-0.36615044,0.00000000,-0.00000000
-0.20110055,2.40262274,-1.20684913,0.37091545,-0.23580504,2.10751695,-0.97529154,0.00514010,-0.00004066,0.03256138,-0.01875099,0.32427833,-0.34522850,0.00000000,-0.00000000
-0.19509755,2.36734131,-1.15160808,0.36482527,-0.21960721,2.07595252,-0.93431543,0.00521035,-0.00003553,0.03274730,-0.01892452,0.31902673,-0.32506161,0.00000000,-0.00000000
-0.18909455,2.33432185,-1.09756616,0.35877142,-0.20413126,2.04663335,-0.89395003,0.00529052,-0.00003086,0.03291797,-0.01898620,0.31378819,-0.30570821,0.00000000,-0.00000000
-0.18309155,2.30465636,-1.04478008,0.35299191,-0.18942442,2.02049042,-0.85422496,0.00537939,-0.00002663,0.03308378,-0.01893207,0.30874985,-0.28720483,0.00000000,-0.00000000
-0.17708854,2.27938571,-0.99328307,0.34771233,-0.17551754,1.99840828,-0.81515886,0.00547568,-0.00002283,0.03325495,-0.01876107,0.30409285,-0.26957094,0.00000000,-0.00000000
-0.17108554,2.25948143,-0.94310160,0.34314075,-0.16242896,1.98121005,-0.77677277,0.00557819,-0.00001944,0.03344118,-0.01847512,0.29998873,-0.25281423,0.00000000,-0.00000000
-0.16508254,2.24582950,-0.89427126,0.33946365,-0.15016826,1.96964400,-0.73910267,0.00568588,-0.00001644,0.03365134,-0.01807904,0.29659648,-0.23693572,0.00000000,-0.00000000
-0.15907954,2.23921674,-0.84685101,0.33684292,-0.13873997,1.96437187,-0.70221052,0.00579800,-0.00001381,0.03389322,-0.01758033,0.29406024,-0.22193473,0.00000000,-0.00000000
-0.15307654,2.24031969,-0.80093497,0.33541398,-0.12814684,1.96595942,-0.66619318,0.00591421,-0.00001152,0.03417335,-0.01698901,0.29250768,-0.20781326,0.00000000,-0.00000000
-0.14707354,2.24969628,-0.75666120,0.33528507,-0.11839271,1.97486889,-0.63118882,0.00603463,-0.00000955,0.03449689,-0.01631725,0.29204906,-0.19457962,0.00000000,-0.00000000
-0.14107054,2.26778013,-0.71421718,0.33653747,-0.10948470,1.99145368,-0.59738051,0.00615995,-0.00000786,0.03486766,-0.01557896,0.29277686,-0.18225130,0.00000000,-0.00000000
-0.13506753,2.29487712,-0.67384185,0.33922660,-0.10143485,2.01595487,-0.56499699,0.00629144,-0.00000642,0.03528814,-0.01478944,0.29476581,-0.17085672,0.00000000,-0.00000000
-0.12906453,2.33116418,-0.63582408,0.34338384,-0.09426100,2.04849948,-0.53431054,0.00643098,-0.00000522,0.03575960,-0.01396484,0.29807340,-0.16043620,0.00000000,-0.00000000
-0.12306153,2.37668958,-0.60049802,0.34901876,-0.08798713,2.08910005,-0.50563221,0.00658103,-0.00000421,0.03628226,-0.01312174,0.30274051,-0.15104171,0.00000000,-0.00000000
-0.11705853,2.43137455,-0.56823533,0.35612170,-0.08264293,2.13765542,-0.47930464,0.00674458,-0.00000339,0.03685548,-0.01227670,0.30879223,-0.14273589,0.00000000,-0.00000000
-0.11105553,2.49501562,-0.53943496,0.36466625,-0.07826290,2.19395217,-0.45569283,0.00692507,-0.00000271,0.03747796,-0.01144581,0.31623855,-0.13559009,0.00000000,-0.00000000
-0.10505253,2.56728740,-0.51451081,0.37461167,-0.07488490,2.25766665,-0.43517331,0.00712630,-0.00000218,0.03814793,-0.01064429,0.32507508,-0.12968167,0.00000000,-0.00000000
-0.09904952,2.64774551,-0.49387781,0.38590494,-0.07254830,2.32836725,-0.41812200,0.00735224,-0.00000176,0.03886332,-0.00988621,0.33528339,-0.12509077,0.00000000,-0.00000000
-0.09304652,2.73582945,-0.47793698,0.39848229,-0.07129170,2.40551692,-0.40490142,0.00760693,-0.00000144,0.03962191,-0.00918413,0.34683127,-0.12189645,0.00000000,-0.00000000
-0.08704352,2.83086544,-0.46705999,0.41227023,-0.07115051,2.48847582,-0.39584746,0.00789425,-0.00000122,0.04042137,-0.00854899,0.35967266,-0.12017262,0.00000000,-0.00000000
-0.08104052,2.93206925,-0.46157371,0.42718599,-0.07215427,2.57650441,-0.39125639,0.00821778,-0.00000109,0.04125931,-0.00798989,0.37374735,-0.11998370,0.00000000,-0.00000000
-0.07503752,3.03854945,-0.46174534,0.44313733,-0.07432389,2.66876693,-0.39137222,0.00858060,-0.00000105,0.04213325,-0.00751407,0.38898056,-0.12138026,0.00000000,-0.00000000
-0.06903452,3.14931121,-0.46776849,0.46002196,-0.07766897,2.76433587,-0.39637519,0.00898511,-0.00000110,0.04304047,-0.00712691,0.40528236,-0.12439477,0.00000000,-0.00000000
-0.06303152,3.26326129,-0.47975091,0.47772657,-0.08218519,2.86219754,-0.40637147,0.00943289,-0.00000125,0.04397795,-0.00683198,0.42254718,-0.12903769,0.00000000,-0.00000000
-0.05702851,3.37921461,-0.49770400,0.49612558,-0.08785194,2.96125933,-0.42138455,0.00992456,-0.00000152,0.04494211,-0.00663117,0.44065339,-0.13529388,0.00000000,-0.00000000
-0.05102551,3.49590290,-0.52153491,0.51508001,-0.09463025,3.06035886,-0.44134883,0.01045967,-0.00000192,0.04592868,-0.00652488,0.45946314,-0.14311968,0.00000000,-0.00000000
-0.04502251,3.61198585,-0.55104136,0.53443646,-0.10246121,3.15827549,-0.46610548,0.01103664,-0.00000250,0.04693246,-0.00651225,0.47882259,-0.15244068,0.00000000,-0.00000000
-0.03901951,3.72606512,-0.58590973,0.55402641,-0.11126488,3.25374436,-0.49540110,0.01165272,-0.00000330,0.04794721,-0.00659143,0.49856250,-0.16315037,0.00000000,-0.00000000
