energy_ev,total_up,Bi_p_up,Bi_d_up,Ir_p_up,Ir_d_up,Te_p_up,Te_d_up
-4.84742371,3.47701325,0.40535355,0.04061882,0.80843561,2.81448116,0.28640072,0.00000000
-4.84142071,3.58318526,0.41040702,0.04170137,0.82652415,2.90674380,0.29711830,0.00000000
-4.83541771,3.69350017,0.41609634,0.04282080,0.84548772,3.00247100,0.30813606,0.00000000
-4.82941471,3.80715889,0.42240530,0.04397267,0.86515353,3.10098336,0.31931571,0.00000000
-4.82341171,3.92307649,0.42928119,0.04514997,0.88527429,3.20137918,0.33049160,0.00000000
-4.81740870,4.03989686,0.43663476,0.04634318,0.90553224,3.30254640,0.34147386,0.00000000
-4.81140570,4.15602234,0.44434199,0.04754048,0.92554703,3.40318608,0.35205301,0.00000000
-4.80540270,4.26965706,0.45224760,0.04872811,0.94488739,3.50184636,0.36200593,0.00000000
-4.79939970,4.37886164,0.46017020,0.04989072,0.96308585,3.59696529,0.37110295,0.00000000
-4.79339670,4.48161661,0.46790869,0.05101198,0.97965575,3.68692009,0.37911565,0.00000000
-4.78739370,4.57589108,0.47524957,0.05207507,0.99410975,3.77008058,0.38582505,0.00000000
-4.78139070,4.65971317,0.48197478,0.05306325,1.00597867,3.84486360,0.39102977,0.00000000
-4.77538769,4.73123831,0.48786963,0.05396049,1.01482978,3.90978586,0.39455377,0.00000000
-4.76938469,4.78881220,0.49273041,0.05475190,1.02028361,3.96351251,0.39625317,0.00000000
-4.76338169,4.83102532,0.49637135,0.05542423,1.02202822,4.00489907,0.39602194,0.00000000
-4.75737869,4.85675654,0.49863048,0.05596620,1.01983059,4.03302500,0.39379603,0.00000000
-4.75137569,4.86520426,0.49937438,0.05636874,1.01354430,4.04721767,0.38955588,0.00000000
-4.74537269,4.85590431,0.49850150,0.05662516,1.00311348,4.04706620,0.38332710,0.00000000
-4.73936968,4.82873445,0.49594403,0.05673123,0.98857290,4.03242522,0.37517940,0.00000000
-4.73336668,4.78390648,0.49166844,0.05668508,0.97004445,4.00340921,0.36522380,0.00000000
-4.72736368,4.72194724,0.48567472,0.05648714,0.94773038,3.96037862,0.35360838,0.00000000
-4.72136068,4.64367055,0.47799448,0.05614000,0.92190376,3.90391931,0.34051271,0.00000000
-4.71535768,4.55014242,0.46868829,0.05564819,0.89289704,3.83481716,0.32614143,0.00000000
-4.70935468,4.44264188,0.45784221,0.05501802,0.86108917,3.75402949,0.31071723,0.00000000
-4.70335168,4.32261983,0.44556410,0.05425738,0.82689224,3.66265532,0.29447350,0.00000000
-4.69734867,4.19165812,0.43197961,0.05337563,0.79073811,3.56190587,0.27764722,0.00000000
-4.69134567,4.05143044,0.41722834,0.05238340,0.75306581,3.45307652,0.26047217,0.00000000
-4.68534267,3.90366657,0.40146010,0.05129256,0.71431014,3.33752119,0.24317284,0.00000000
-4.67933967,3.75012052,0.38483149,0.05011612,0.67489175,3.21662952,0.22595923,0.00000000
-4.67333667,3.59254305,0.36750289,0.04886815,0.63520910,3.09180692,0.20902264,0.00000000
-4.66733367,3.43265822,0.34963577,0.04756378,0.59563215,2.96445715,0.19253254,0.00000000
-4.66133067,3.27214365,0.33139041,0.04621908,0.55649799,2.83596703,0.17663450,0.00000000
-4.65532766,3.11261341,0.31292397,0.04485093,0.51810806,2.70769231,0.16144922,0.00000000
-4.64932466,2.95560291,0.29438873,0.04347693,0.48072690,2.58094415,0.14707238,0.00000000
-4.64332166,2.80255468,0.27593065,0.04211507,0.44458201,2.45697545,0.13357542,0.00000000
-4.63731866,2.65480443,0.25768796,0.04078351,0.40986473,2.33696635,0.12100683,0.00000000
-4.63131566,2.51356671,0.23978990,0.03950016,0.37673170,2.22200875,0.10939405,0.00000000
-4.62531266,2.37992000,0.22235555,0.03828222,0.34530675,2.11308971,0.09874561,0.00000000
-4.61930965,2.25479138,0.20549263,0.03714572,0.31568298,2.01107407,0.08905350,0.00000000
-4.61330665,2.13894109,0.18929646,0.03610499,0.28792492,1.91668677,0.08029562,0.00000000
-4.60730365,2.03294777,0.17384894,0.03517205,0.26207057,1.83049586,0.07243811,0.00000000
-4.60130065,1.93719534,0.15921779,0.03435618,0.23813342,1.75289701,0.06543766,0.00000000
-4.59529765,1.85186258,0.14545590,0.03366342,0.21610435,1.68410086,0.05924355,0.00000000
-4.58929465,1.77691656,0.13260096,0.03309618,0.19595343,1.62412419,0.05379962,0.00000000
-4.58329165,1.71211100,0.12067544,0.03265299,0.17763177,1.57278608,0.04904590,0.00000000
-4.57728864,1.65699045,0.10968689,0.03232839,0.16107336,1.52970983,0.04492019,0.00000000
-4.57128564,1.61090085,0.09962860,0.03211293,0.14619703,1.49433134,0.04135930,0.00000000
-4.56528264,1.57300702,0.09048064,0.03199341,0.13290857,1.46591421,0.03830028,0.00000000
-4.55927964,1.54231665,0.08221121,0.03195320,0.12110302,1.44357153,0.03568145,0.00000000
-4.55327664,1.51771079,0.07477843,0.03197279,0.11066715,1.42629378,0.03344332,0.00000000
-4.54727364,1.49797961,0.06813220,0.03203045,0.10148207,1.41298233,0.03152946,0.00000000
-4.54127064,1.48186255,0.06221641,0.03210295,0.09342606,1.40248707,0.02988720,0.00000000
-4.53526763,1.46809142,0.05697117,0.03216651,0.08637732,1.39364709,0.02846843,0.00000000
-4.52926463,1.45543462,0.05233514,0.03219759,0.08021688,1.38533269,0.02723015,0.00000000
-4.52326163,1.44274112,0.04824775,0.03217386,0.07483130,1.37648713,0.02613507,0.00000000
-4.51725863,1.42898209,0.04465134,0.03207504,0.07011532,1.36616636,0.02515212,0.00000000
-4.51125563,1.41328897,0.04149314,0.03188370,0.06597422,1.35357534,0.02425683,0.00000000
-4.50525263,1.39498615,0.03872699,0.03158589,0.06232594,1.33809937,0.02343172,0.00000000
-4.49924962,1.37361736,0.03631476,0.03117176,0.05910282,1.31932930,0.02266655,0.00000000
-4.49324662,1.34896471,0.03422754,0.03063587,0.05625305,1.29707985,0.02195843,0.00000000
-4.48724362,1.32105991,0.03244652,0.02997746,0.05374166,1.27140030,0.02131199,0.00000000
-4.48124062,1.29018737,0.03096352,0.02920042,0.05155123,1.24257751,0.02073933,0.00000000
-4.47523762,1.25687943,0.02978128,0.02831321,0.04968218,1.21113119,0.02025995,0.00000000
-4.46923462,1.22190401,0.02891348,0.02732853,0.04815272,1.17780194,0.01990057,0.00000000
-4.46323162,1.18624535,0.02838452,0.02626286,0.04699851,1.14353264,0.01969494,0.00000000
-4.45722861,1.15107883,0.02822904,0.02513594,0.04627208,1.10944396,0.01968344,0.00000000
-4.45122561,1.11774068,0.02849130,0.02397008,0.04604191,1.07680506,0.01991274,0.00000000
-4.44522261,1.08769369,0.02922434,0.02278947,0.04639138,1.04700040,0.02043530,0.00000000
-4.43921961,1.06249008,0.03048901,0.02161940,0.04741745,1.02149375,0.02130868,0.00000000
-4.43321661,1.04373225,0.03235282,0.02048553,0.04922910,1.00179037,0.02259490,0.00000000
-4.42721361,1.03303261,0.03488863,0.01941313,0.05194563,0.98939832,0.02435944,0.00000000
-4.42121061,1.03197309,0.03817321,0.01842643,0.05569462,0.98578973,0.02667026,0.00000000
-4.41520760,1.04206519,0.04228562,0.01754793,0.06060972,0.99236261,0.02959643,0.00000000
-4.40920460,1.06471094,0.04730541,0.01679793,0.06682801,1.01040417,0.03320670,0.00000000
-4.40320160,1.10116552,0.05331070,0.01619397,0.07448719,1.04105575,0.03756772,0.00000000
-4.39719860,1.15250188,0.06037602,0.01575052,0.08372229,1.08528021,0.04274207,0.00000000
-4.39119560,1.21957776,0.06857006,0.01547867,0.09466209,1.14383207,0.04878607,0.00000000
-4.38519260,1.30300571,0.07795327,0.01538593,0.10742519,1.21723090,0.05574740,0.00000000
-4.37918959,1.40312655,0.08857534,0.01547612,0.12211577,1.30573835,0.06366252,0.00000000
-4.37318659,1.51998684,0.10047263,0.01574935,0.13881910,1.40933956,0.07255409,0.00000000
-4.36718359,1.65332105,0.11366568,0.01620205,0.15759696,1.52772922,0.08242835,0.00000000
-4.36118059,1.80253914,0.12815673,0.01682714,0.17848297,1.66030311,0.09327268,0.00000000
-4.35517759,1.96672029,0.14392752,0.01761415,0.20147812,1.80615558,0.10505334,0.00000000
-4.34917459,2.14461356,0.16093724,0.01854948,0.22654668,1.96408359,0.11771362,0.00000000
-4.34317159,2.33464609,0.17912102,0.01961673,0.25361252,2.13259784,0.13117254,0.00000000
-4.33716858,2.53493952,0.19838883,0.02079702,0.28255633,2.30994122,0.14532416,0.00000000
-4.33116558,2.74333493,0.21862497,0.02206936,0.31321372,2.49411502,0.16003763,0.00000000
-4.32516258,2.95742645,0.23968823,0.02341113,0.34537448,2.68291259,0.17515813,0.00000000
-4.31915958,3.17460339,0.26141283,0.02479850,0.37878320,2.87396038,0.19050872,0.00000000
-4.31315658,3.39210030,0.28361012,0.02620694,0.41314135,3.06476547,0.20589311,0.00000000
-4.30715358,3.60705414,0.30607102,0.02761170,0.44811083,3.25276899,0.22109936,0.00000000
