energy_ev,total_up,Ga_p_up,Ga_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.30115058,1.28241960,0.05068660,0.00000000,0.00402888,0.87661054,1.31626241,0.28891391
-4.29514757,1.23845064,0.04818690,0.00000000,0.00383082,0.84664527,1.29076300,0.27605162
-4.28914457,1.19922163,0.04552199,0.00000000,0.00363928,0.82127579,1.26801744,0.26606182
-4.28314157,1.16581698,0.04274091,0.00000000,0.00345886,0.80125985,1.24912935,0.25914086
-4.27713857,1.13926752,0.03989261,0.00000000,0.00329395,0.78731507,1.23515232,0.25546591
-4.27113557,1.12052517,0.03702464,0.00000000,0.00314865,0.78010202,1.22706029,0.25519151
-4.26513257,1.11043798,0.03418196,0.00000000,0.00302671,0.78020664,1.22571957,0.25844539
-4.25912956,1.10972627,0.03140586,0.00000000,0.00293144,0.78812288,1.23186343,0.26532372
-4.25312656,1.11896059,0.02873315,0.00000000,0.00286564,0.80423581,1.24606980,0.27588594
-4.24712356,1.13854219,0.02619549,0.00000000,0.00283155,0.82880592,1.26874291,0.29014935
-4.24112056,1.16868661,0.02381899,0.00000000,0.00283080,0.86195500,1.30009913,0.30808385
-4.23511756,1.20941100,0.02162401,0.00000000,0.00286439,0.90365440,1.34015748,0.32960706
-4.22911456,1.26052577,0.01962516,0.00000000,0.00293263,0.95371601,1.38873500,0.35458007
-4.22311156,1.32163104,0.01783154,0.00000000,0.00303519,1.01178673,1.44544705,0.38280441
-4.21710855,1.39211817,0.01624706,0.00000000,0.00317103,1.07734673,1.50971269,0.41402033
-4.21110555,1.47117699,0.01487095,0.00000000,0.00333849,1.14971224,1.58076500,0.44790677
-4.20510255,1.55780861,0.01369838,0.00000000,0.00353528,1.22804298,1.65766633,0.48408335
-4.19909955,1.65084418,0.01272114,0.00000000,0.00375855,1.31135463,1.73932822,0.52211458
-4.19309655,1.74896925,0.01192831,0.00000000,0.00400494,1.39853638,1.82453569,0.56151623
-4.18709355,1.85075366,0.01130704,0.00000000,0.00427070,1.48837347,1.91197563,0.60176408
-4.18109055,1.95468615,0.01084320,0.00000000,0.00455175,1.57957433,2.00026863,0.64230485
-4.17508754,2.05921317,0.01052208,0.00000000,0.00484379,1.67080177,2.08800368,0.68256903
-4.16908454,2.16278056,0.01032898,0.00000000,0.00514246,1.76070742,2.17377486,0.72198525
-4.16308154,2.26387703,0.01024972,0.00000000,0.00544342,1.84796827,2.25621905,0.75999584
-4.15707854,2.36107772,0.01027111,0.00000000,0.00574251,1.93132406,2.33405347,0.79607272
-4.15107554,2.45308618,0.01038126,0.00000000,0.00603584,2.00961403,2.40611183,0.82973326
-4.14507254,2.53877311,0.01056981,0.00000000,0.00631994,2.08181144,2.47137765,0.86055506
-4.13906953,2.61720977,0.01082812,0.00000000,0.00659187,2.14705433,2.52901332,0.88818923
-4.13306653,2.68769458,0.01114925,0.00000000,0.00684928,2.20467082,2.57838366,0.91237116
-4.12706353,2.74977130,0.01152793,0.00000000,0.00709049,2.25419770,2.61907261,0.93292843
-4.12106053,2.80323753,0.01196046,0.00000000,0.00731451,2.29539113,2.65089203,0.94978511
-4.11505753,2.84814293,0.01244445,0.00000000,0.00752112,2.32822862,2.67388201,0.96296228
-4.10905453,2.88477660,0.01297858,0.00000000,0.00771078,2.35290196,2.68830215,0.97257449
-4.10305153,2.91364414,0.01356234,0.00000000,0.00788463,2.36980110,2.69461410,0.97882223
-4.09704852,2.93543509,0.01419564,0.00000000,0.00804446,2.37948973,2.69345567,0.98198074
-4.09104552,2.95098217,0.01487855,0.00000000,0.00819254,2.38267339,2.68560772,0.98238549
-4.08504252,2.96121426,0.01561098,0.00000000,0.00833164,2.38016175,2.67195516,0.98041519
-4.07903952,2.96710544,0.01639241,0.00000000,0.00846484,2.37282693,2.65344389,0.97647297
-4.07303652,2.96962271,0.01722167,0.00000000,0.00859544,2.36155986,2.63103585,0.97096677
-4.06703352,2.96967505,0.01809682,0.00000000,0.00872688,2.34722710,2.60566442,0.96428997
-4.06103052,2.96806675,0.01901507,0.00000000,0.00886265,2.33063027,2.57819236,0.95680321
-4.05502751,2.96545727,0.01997277,0.00000000,0.00900615,2.31247038,2.54937475,0.94881827
-4.04902451,2.96232999,0.02096550,0.00000000,0.00916070,2.29331866,2.51982857,0.94058513
-4.04302151,2.95897138,0.02198824,0.00000000,0.00932943,2.27359575,2.49001065,0.93228244
-4.03701851,2.95546169,0.02303559,0.00000000,0.00951527,2.25355981,2.46020503,0.92401225
-4.03101551,2.95167735,0.02410197,0.00000000,0.00972093,2.23330435,2.43052023,0.91579896
-4.02501251,2.94730488,0.02518195,0.00000000,0.00994886,2.21276535,2.40089631,0.90759256
-4.01900950,2.94186513,0.02627046,0.00000000,0.01020128,2.19173715,2.37112113,0.89927584
-4.01300650,2.93474621,0.02736307,0.00000000,0.01048011,2.16989580,2.34085452,0.89067501
-4.00700350,2.92524288,0.02845612,0.00000000,0.01078701,2.14682824,2.30965873,0.88157321
-4.00100050,2.91260003,0.02954685,0.00000000,0.01112329,2.12206531,2.27703319,0.87172579
-3.99499750,2.89605748,0.03063340,0.00000000,0.01148988,2.09511665,2.24245127,0.86087674
-3.98899450,2.87489338,0.03171471,0.00000000,0.01188724,2.06550506,2.20539694,0.84877498
-3.98299150,2.84846395,0.03279033,0.00000000,0.01231529,2.03279854,2.16539900,0.83518998
-3.97698849,2.81623728,0.03386013,0.00000000,0.01277325,1.99663815,2.12206122,0.81992552
-3.97098549,2.77781958,0.03492393,0.00000000,0.01325958,1.95676024,2.07508656,0.80283113
-3.96498249,2.73297295,0.03598107,0.00000000,0.01377183,1.91301204,2.02429464,0.78381067
-3.95897949,2.68162406,0.03702998,0.00000000,0.01430649,1.86536029,1.96963168,0.76282767
-3.95297649,2.62386404,0.03806769,0.00000000,0.01485897,1.81389268,1.91117295,0.73990738
-3.94697349,2.55994021,0.03908952,0.00000000,0.01542349,1.75881269,1.84911813,0.71513568
-3.94097049,2.49024095,0.04008872,0.00000000,0.01599307,1.70042865,1.78378032,0.68865507
-3.93496748,2.41527518,0.04105628,0.00000000,0.01655958,1.63913819,1.71557006,0.66065817
-3.92896448,2.33564835,0.04198092,0.00000000,0.01711384,1.57540950,1.64497569,0.63137941
-3.92296148,2.25203668,0.04284922,0.00000000,0.01764578,1.50976083,1.57254157,0.60108538
-3.91695848,2.16516155,0.04364590,0.00000000,0.01814463,1.44273975,1.49884582,0.57006456
-3.91095548,2.07576565,0.04435433,0.00000000,0.01859927,1.37490349,1.42447896,0.53861710
-3.90495248,1.98459220,0.04495714,0.00000000,0.01899854,1.30680158,1.35002475,0.50704508
-3.89894947,1.89236814,0.04543700,0.00000000,0.01933157,1.23896157,1.27604406,0.47564392
-3.89294647,1.79979202,0.04577753,0.00000000,0.01958824,1.17187850,1.20306270,0.44469509
-3.88694347,1.70752659,0.04596417,0.00000000,0.01975952,1.10600832,1.13156326,0.41446050
-3.88094047,1.61619593,0.04598518,0.00000000,0.01983788,1.04176520,1.06198116,0.38517864
-3.87493747,1.52638662,0.04583249,0.00000000,0.01981762,0.97952237,0.99470451,0.35706237
-3.86893447,1.43865197,0.04550253,0.00000000,0.01969512,0.91961593,0.93007727,0.33029842
-3.86293147,1.35351859,0.04499689,0.00000000,0.01946909,0.86235090,0.86840504,0.30504812
-3.85692846,1.27149396,0.04432282,0.00000000,0.01914069,0.80800859,0.80996252,0.28144932
-3.85092546,1.19307405,0.04349349,0.00000000,0.01871351,0.75685447,0.75500190,0.25961901
-3.84492246,1.11875005,0.04252807,0.00000000,0.01819357,0.70914569,0.70376124,0.23965640
-3.83891946,1.04901320,0.04145155,0.00000000,0.01758912,0.66513743,0.65647199,0.22164605
-3.83291646,0.98435717,0.04029434,0.00000000,0.01691042,0.62508746,0.61336516,0.20566078
-3.82691346,0.92527742,0.03909161,0.00000000,0.01616939,0.58925850,0.57467535,0.19176416
-3.82091046,0.87226745,0.03788250,0.00000000,0.01537926,0.55791795,0.54064250,0.18001216
-3.81490745,0.82581173,0.03670911,0.00000000,0.01455411,0.53133500,0.51151108,0.17045412
-3.80890445,0.78637566,0.03561541,0.00000000,0.01370847,0.50977510,0.48752660,0.16313273
-3.80290145,0.75439295,0.03464601,0.00000000,0.01285683,0.49349198,0.46892976,0.15808306
-3.79689845,0.73025080,0.03384491,0.00000000,0.01201323,0.48271772,0.45594824,0.15533076
-3.79089545,0.71427371,0.03325425,0.00000000,0.01119082,0.47765117,0.44878672,0.15488946
-3.78489245,0.70670663,0.03291307,0.00000000,0.01040157,0.47844541,0.44761540,0.15675762
-3.77888944,0.70769816,0.03285616,0.00000000,0.00965588,0.48519485,0.45255772,0.16091488
-3.77288644,0.71728480,0.03311297,0.00000000,0.00896245,0.49792267,0.46367762,0.16731836
-3.76688344,0.73537695,0.03370672,0.00000000,0.00832805,0.51656919,0.48096721,0.17589892
-3.76088044,0.76174746,0.03465353,0.00000000,0.00775746,0.54098197,0.50433524,0.18655791
-3.75487744,0.79602362,0.03596187,0.00000000,0.00725348,0.57090819,0.53359706,0.19916437
-3.74887444,0.83768299,0.03763209,0.00000000,0.00681695,0.60598986,0.56846676,0.21355326
-3.74287144,0.88605379,0.03965613,0.00000000,0.00644690,0.64576242,0.60855181,0.22952464
-3.73686843,0.94032022,0.04201756,0.00000000,0.00614070,0.68965700,0.65335092,0.24684421
-3.73086543,0.99953278,0.04469163,0.00000000,0.00589430,0.73700665,0.70225541,0.26524518
-3.72486243,1.06262381,0.04764572,0.00000000,0.00570243,0.78705657,0.75455436,0.28443170
-3.71885943,1.12842798,0.05083986,0.00000000,0.00555891,0.83897826,0.80944386,0.30408374
-3.71285643,1.19570732,0.05422752,0.00000000,0.00545692,0.89188740,0.86604017,0.32386337
-3.70685343,1.26318023,0.05775652,0.00000000,0.00538923,0.94486492,0.92339688,0.34342246
-3.70085043,1.32955363,0.06137023,0.00000000,0.00534853,0.99698067,0.98052558,0.36241128
-3.69484742,1.39355726,0.06500875,0.00000000,0.00532764,1.04731903,1.03641969,0.38048811
-3.68884442,1.45397895,0.06861034,0.00000000,0.00531974,1.09500545,1.09008064,0.39732924
-3.68284142,1.50969960,0.07211293,0.00000000,0.00531858,1.13923303,1.14054575,0.41263908
-3.67683842,1.55972661,0.07545558,0.00000000,0.00531861,1.17928801,1.18691668,0.42616000
-3.67083542,1.60322434,0.07858002,0.00000000,0.00531510,1.21457325,1.22838756,0.43768148
-3.66483242,1.63954048,0.08143218,0.00000000,0.00530425,1.24462861,1.26427158,0.44704819
-3.65882941,1.66822711,0.08396355,0.00000000,0.00528321,1.26914740,1.29402500,0.45416649
-3.65282641,1.68905566,0.08613243,0.00000000,0.00525008,1.28798819,1.31726750,0.45900925
-3.64682341,1.70202494,0.08790506,0.00000000,0.00520390,1.30118125,1.33379794,0.46161858
-3.64082041,1.70736203,0.08925647,0.00000000,0.00514457,1.30892946,1.34360466,0.46210633
-3.63481741,1.70551574,0.09017111,0.00000000,0.00507275,1.31160353,1.34686980,0.46065223
-3.62881441,1.69714299,0.09064321,0.00000000,0.00498983,1.30973153,1.34396716,0.45749987
-3.62281141,1.68308852,0.09067684,0.00000000,0.00489771,1.30398322,1.33545362,0.45295022
-3.61680840,1.66435875,0.09028576,0.00000000,0.00479875,1.29514968,1.32205404,0.44735337
-3.61080540,1.64209063,0.08949289,0.00000000,0.00469564,1.28411899,1.30464029,0.44109830
-3.60480240,1.61751680,0.08832963,0.00000000,0.00459122,1.27184876,1.28420486,0.43460132
-3.59879940,1.59192816,0.08683486,0.00000000,0.00448845,1.25933669,1.26183003,0.42829339
-3.59279640,1.56663523,0.08505387,0.00000000,0.00439025,1.24758989,1.23865357,0.42260688
-3.58679340,1.54292958,0.08303698,0.00000000,0.00429947,1.23759427,1.21583231,0.41796200
-3.58079040,1.52204649,0.08083827,0.00000000,0.00421877,1.23028474,1.19450468,0.41475366
-3.57478739,1.50513006,0.07851402,0.00000000,0.00415061,1.22651737,1.17575364,0.41333882
-3.56878439,1.49320168,0.07612137,0.00000000,0.00409721,1.22704413,1.16057141,0.41402512
-3.56278139,1.48713272,0.07371680,0.00000000,0.00406050,1.23249098,1.14982699,0.41706082
-3.55677839,1.48762201,0.07135487,0.00000000,0.00404217,1.24333990,1.14423792,0.42262665
-3.55077539,1.49517865,0.06908690,0.00000000,0.00404361,1.25991520,1.14434695,0.43082968
-3.54477239,1.51011038,0.06695989,0.00000000,0.00406597,1.28237445,1.15050472,0.44169939
-3.53876938,1.53251761,0.06501555,0.00000000,0.00411010,1.31070415,1.16285876,0.45518621
-3.53276638,1.56229312,0.06328947,0.00000000,0.00417661,1.34472014,1.18134939,0.47116247
-3.52676338,1.59912718,0.06181051,0.00000000,0.00426585,1.38407267,1.20571238,0.48942571
-3.52076038,1.64251794,0.06060030,0.00000000,0.00437790,1.42825593,1.23548850,0.50970438
-3.51475738,1.69178646,0.05967298,0.00000000,0.00451259,1.47662163,1.27003934,0.53166555
-3.50875438,1.74609611,0.05903507,0.00000000,0.00466942,1.52839641,1.30856890,0.55492458
-3.50275138,1.80447566,0.05868553,0.00000000,0.00484764,1.58270236,1.35015012,0.57905624
-3.49674837,1.86584537,0.05861595,0.00000000,0.00504616,1.63858033,1.39375534,0.60360707
-3.49074537,1.92904555,0.05881093,0.00000000,0.00526356,1.69501515,1.43828961,0.62810843
-3.48474237,1.99286665,0.05924859,0.00000000,0.00549810,1.75096229,1.48262563,0.65208988
-3.47873937,2.05608028,0.05990119,0.00000000,0.00574768,1.80537515,1.52563905,0.67509235
-3.47273637,2.11747027,0.06073592,0.00000000,0.00600990,1.85723222,1.56624293,0.69668081
-3.46673337,2.17586301,0.06171574,0.00000000,0.00628207,1.90556345,1.60342016,0.71645587
-3.46073037,2.23015640,0.06280035,0.00000000,0.00656123,1.94947515,1.63625290,0.73406404
-3.45472736,2.27934663,0.06394721,0.00000000,0.00684424,1.98817255,1.66394791,0.74920633
-3.44872436,2.32255211,0.06511262,0.00000000,0.00712787,2.02097979,1.68585723,0.76164501
-3.44272136,2.35903412,0.06625280,0.00000000,0.00740884,2.04735645,1.70149369,0.77120826
-3.43671836,2.38821356,0.06732499,0.00000000,0.00768398,2.06691049,1.71054076,0.77779286
-3.43071536,2.40968360,0.06828848,0.00000000,0.00795031,2.07940715,1.71285694,0.78136474
-3.42471236,2.42321772,0.06910565,0.00000000,0.00820515,2.08477371,1.70847451,0.78195762
-3.41870935,2.42877328,0.06974283,0.00000000,0.00844630,2.08309991,1.69759322,0.77966983
-3.41270635,2.42649027,0.07017112,0.00000000,0.00867206,2.07463416,1.68056917,0.77465956
-3.40670335,2.41668552,0.07036703,0.00000000,0.00888138,2.05977563,1.65789956,0.76713873
-3.40070035,2.39984225,0.07031296,0.00000000,0.00907394,2.03906240,1.63020395,0.75736574
-3.39469735,2.37659542,0.06999754,0.00000000,0.00925015,2.01315594,1.59820274,0.74563740
-3.38869435,2.34771296,0.06941576,0.00000000,0.00941123,1.98282230,1.56269357,0.73228013
-3.38269135,2.31407333,0.06856892,0.00000000,0.00955914,1.94891050,1.52452644,0.71764087
-3.37668834,2.27663995,0.06746437,0.00000000,0.00969657,1.91232838,1.48457812,0.70207770
-3.37068534,2.23643284,0.06611514,0.00000000,0.00982681,1.87401675,1.44372663,0.68595045
-3.36468234,2.19449841,0.06453933,0.00000000,0.00995368,1.83492217,1.40282632,0.66961151
-3.35867934,2.15187782,0.06275944,0.00000000,0.01008129,1.79596933,1.36268421,0.65339685
-3.35267634,2.10957511,0.06080150,0.00000000,0.01021393,1.75803344,1.32403809,0.63761761
-3.34667334,2.06852580,0.05869421,0.00000000,0.01035583,1.72191383,1.28753684,0.62255226
-3.34067034,2.02956707,0.05646797,0.00000000,0.01051094,1.68830925,1.25372361,0.60843961
-3.33466733,1.99341068,0.05415388,0.00000000,0.01068272,1.65779603,1.22302217,0.59547288
-3.32866433,1.96061964,0.05178285,0.00000000,0.01087393,1.63080979,1.19572692,0.58379490
-3.32266133,1.93158971,0.04938466,0.00000000,0.01108641,1.60763163,1.17199686,0.57349481
-3.31665833,1.90653666,0.04698720,0.00000000,0.01132096,1.58837952,1.15185394,0.56460629
-3.31065533,1.88549016,0.04461575,0.00000000,0.01157720,1.57300540,1.13518579,0.55710763
-3.30465233,1.86829481,0.04229245,0.00000000,0.01185351,1.56129855,1.12175301,0.55092359
-3.29864932,1.85461852,0.04003592,0.00000000,0.01214698,1.55289512,1.11120097,0.54592925
-3.29264632,1.84396840,0.03786104,0.00000000,0.01245348,1.54729404,1.10307573,0.54195568
-3.28664332,1.83571347,0.03577889,0.00000000,0.01276776,1.54387858,1.09684375,0.53879744
-3.28064032,1.82911370,0.03379685,0.00000000,0.01308357,1.54194303,1.09191474,0.53622159
-3.27463732,1.82335407,0.03191891,0.00000000,0.01339388,1.54072346,1.08766691,0.53397796
-3.26863432,1.81758226,0.03014602,0.00000000,0.01369114,1.53943126,1.08347354,0.53181024
-3.26263132,1.81094839,0.02847661,0.00000000,0.01396752,1.53728808,1.07873005,0.52946755
-3.25662831,1.80264484,0.02690719,0.00000000,0.01421522,1.53356059,1.07288028,0.52671577
-3.25062531,1.79194441,0.02543295,0.00000000,0.01442675,1.52759342,1.06544097,0.52334836
-3.24462231,1.77823488,0.02404845,0.00000000,0.01459523,1.51883876,1.05602336,0.51919595
-3.23861931,1.76104831,0.02274819,0.00000000,0.01471465,1.50688124,1.04435093,0.51413437
-3.23261631,1.74008373,0.02152726,0.00000000,0.01478007,1.49145685,1.03027264,0.50809061
-3.22661331,1.71522201,0.02038179,0.00000000,0.01478784,1.47246507,1.01377086,0.50104659
-3.22061031,1.68653237,0.01930943,0.00000000,0.01473567,1.44997357,0.99496395,0.49304033
-3.21460730,1.65427021,0.01830959,0.00000000,0.01462277,1.42421553,0.97410312,0.48416464
-3.20860430,1.61886651,0.01738371,0.00000000,0.01444977,1.39557952,0.95156404,0.47456339
-3.20260130,1.58090944,0.01653525,0.00000000,0.01421876,1.36459278,0.92783344,0.46442541
-3.19659830,1.54111925,0.01576970,0.00000000,0.01393308,1.33189869,0.90349136,0.45397659
-3.19059530,1.50031768,0.01509437,0.00000000,0.01359727,1.29822958,0.87919002,0.44347036
-3.18459230,1.45939368,0.01451810,0.00000000,0.01321678,1.26437646,0.85563001,0.43317714
-3.17858929,1.41926685,0.01405094,0.00000000,0.01279784,1.23115679,0.83353507,0.42337318
-3.17258629,1.38085071,0.01370366,0.00000000,0.01234715,1.19938220,0.81362630,0.41432948
-3.16658329,1.34501707,0.01348724,0.00000000,0.01187168,1.16982734,0.79659688,0.40630105
-3.16058029,1.31256345,0.01341238,0.00000000,0.01137841,1.14320119,0.78308829,0.39951719
-3.15457729,1.28418447,0.01348891,0.00000000,0.01087415,1.12012216,0.77366872,0.39417295
-3.14857429,1.26044860,0.01372525,0.00000000,0.01036531,1.10109757,0.76881448,0.39042234
-3.14257129,1.24178071,0.01412792,0.00000000,0.00985776,1.08650850,0.76889494,0.38837325
-3.13656828,1.22845107,0.01470105,0.00000000,0.00935670,1.07659999,0.77416130,0.38808435
-3.13056528,1.22057084,0.01544601,0.00000000,0.00886659,1.07147705,0.78473961,0.38956398
-3.12456228,1.21809377,0.01636113,0.00000000,0.00839107,1.07110604,0.80062801,0.39277097
-3.11855928,1.22082401,0.01744145,0.00000000,0.00793300,1.07532134,0.82169814,0.39761721
-3.11255628,1.22842902,0.01867876,0.00000000,0.00749444,1.08383658,0.84770073,0.40397191
-3.10655328,1.24045711,0.02006156,0.00000000,0.00707673,1.09625976,0.87827498,0.41166716
-3.10055028,1.25635863,0.02157539,0.00000000,0.00668053,1.11211170,0.91296134,0.42050466
-3.09454727,1.27550972,0.02320308,0.00000000,0.00630597,1.13084669,0.95121736,0.43026321
-3.08854427,1.29723782,0.02492533,0.00000000,0.00595271,1.15187474,0.99243597,0.44070676
-3.08254127,1.32084780,0.02672128,0.00000000,0.00562006,1.17458431,1.03596551,0.45159262
-3.07653827,1.34564770,0.02856926,0.00000000,0.00530707,1.19836488,1.08113095,0.46267957
-3.07053527,1.37097330,0.03044759,0.00000000,0.00501268,1.22262835,1.12725542,0.47373563
-3.06453227,1.39621044,0.03233540,0.00000000,0.00473574,1.24682864,1.17368117,0.48454506
-3.05852926,1.42081445,0.03421350,0.00000000,0.00447514,1.27047866,1.21978936,0.49491456
-3.05252626,1.44432591,0.03606519,0.00000000,0.00422986,1.29316419,1.26501753,0.50467829
-3.04652326,1.46638215,0.03787694,0.00000000,0.00399901,1.31455397,1.30887430,0.51370151
-3.04052026,1.48672416,0.03963900,0.00000000,0.00378187,1.33440583,1.35095029,0.52188292
-3.03451726,1.50519850,0.04134579,0.00000000,0.00357789,1.35256838,1.39092496,0.52915536
-3.02851426,1.52175419,0.04299606,0.00000000,0.00338670,1.36897846,1.42856886,0.53548496
-3.02251126,1.53643467,0.04459289,0.00000000,0.00320809,1.38365417,1.46374113,0.54086886
-3.01650825,1.54936519,0.04614332,0.00000000,0.00304201,1.39668399,1.49638235,0.54533147
-3.01050525,1.56073611,0.04765783,0.00000000,0.00288849,1.40821241,1.52650306,0.54891948
-3.00450225,1.57078286,0.04914950,0.00000000,0.00274765,1.41842261,1.55416857,0.55169598
-2.99849925,1.57976357,0.05063300,0.00000000,0.00261962,1.42751730,1.57948086,0.55373377
-2.99249625,1.58793539,0.05212342,0.00000000,0.00250451,1.43569838,1.60255860,0.55510844
-2.98649325,1.59553074,0.05363497,0.00000000,0.00240236,1.44314672,1.62351646,0.55589144
-2.98049025,1.60273475,0.05517966,0.00000000,0.00231310,1.45000302,1.64244508,0.55614352
-2.97448724,1.60966520,0.05676600,0.00000000,0.00223654,1.45635094,1.65939279,0.55590900
-2.96848424,1.61635596,0.05839785,0.00000000,0.00217227,1.46220339,1.67435045,0.55521115
-2.96248124,1.62274516,0.06007344,0.00000000,0.00211973,1.46749288,1.68724032,0.55404896
-2.95647824,1.62866864,0.06178466,0.00000000,0.00207812,1.47206669,1.69790984,0.55239550
-2.95047524,1.63385949,0.06351664,0.00000000,0.00204644,1.47568701,1.70613077,0.55019799
-2.94447224,1.63795348,0.06524772,0.00000000,0.00202351,1.47803642,1.71160400,0.54737965
-2.93846923,1.64050065,0.06694980,0.00000000,0.00200794,1.47872848,1.71396971,0.54384312
-2.93246623,1.64098218,0.06858899,0.00000000,0.00199820,1.47732275,1.71282254,0.53947542
-2.92646323,1.63883206,0.07012676,0.00000000,0.00199266,1.47334384,1.70773082,0.53415405
-2.92046023,1.63346222,0.07152119,0.00000000,0.00198961,1.46630322,1.69825891,0.52775395
-2.91445723,1.62428995,0.07272868,0.00000000,0.00198731,1.45572280,1.68399124,0.52015493
-2.90845423,1.61076618,0.07370564,0.00000000,0.00198405,1.44115898,1.66455680,0.51124907
-2.90245123,1.59240304,0.07441038,0.00000000,0.00197823,1.42222583,1.63965260,0.50094785
-2.89644822,1.56879929,0.07480491,0.00000000,0.00196835,1.39861628,1.60906469,0.48918834
-2.89044522,1.53966231,0.07485663,0.00000000,0.00195310,1.37012010,1.57268575,0.47593842
-2.88444222,1.50482550,0.07453987,0.00000000,0.00193139,1.33663771,1.53052797,0.46120049
-2.87843922,1.46426019,0.07383710,0.00000000,0.00190239,1.29818934,1.48273086,0.44501360
-2.87243622,1.41808162,0.07273977,0.00000000,0.00186551,1.25491877,1.42956327,0.42745401
-2.86643322,1.36654859,0.07124886,0.00000000,0.00182045,1.20709190,1.37141983,0.40863388
-2.86043022,1.31005711,0.06937494,0.00000000,0.00176721,1.15509001,1.30881188,0.38869857
-2.85442721,1.24912833,0.06713786,0.00000000,0.00170605,1.09939841,1.24235353,0.36782235
-2.84842421,1.18439162,0.06456609,0.00000000,0.00163746,1.04059090,1.17274366,0.34620312
-2.84242121,1.11656364,0.06169569,0.00000000,0.00156218,0.97931112,1.10074470,0.32405614
-2.83641821,1.04642459,0.05856899,0.00000000,0.00148111,0.91625164,1.02715953,0.30160728
-2.83041521,0.97479280,0.05523315,0.00000000,0.00139532,0.85213191,0.95280739,0.27908607
-2.82441221,0.90249903,0.05173849,0.00000000,0.00130596,0.78767613,0.87850018,0.25671889
-2.81840920,0.83036140,0.04813687,0.00000000,0.00121425,0.72359190,0.80501993,0.23472258
-2.81240620,0.75916228,0.04448000,0.00000000,0.00112142,0.66055081,0.73309867,0.21329874
-2.80640320,0.68962787,0.04081799,0.00000000,0.00102866,0.59917133,0.66340113,0.19262894
-2.80040020,0.62241113,0.03719792,0.00000000,0.00093713,0.54000494,0.59651099,0.17287092
-2.79439720,0.55807869,0.03366271,0.00000000,0.00084784,0.48352557,0.53292096,0.15415601
-2.78839420,0.49710181,0.03025024,0.00000000,0.00076174,0.43012259,0.47302673,0.13658753
-2.78239120,0.43985146,0.02699266,0.00000000,0.00067961,0.38009736,0.41712474,0.12024041
-2.77638819,0.38659731,0.02391606,0.00000000,0.00060208,0.33366319,0.36541353,0.10516174
-2.77038519,0.33751035,0.02104030,0.00000000,0.00052963,0.29094816,0.31799817,0.09137224
-2.76438219,0.29266851,0.01837915,0.00000000,0.00046262,0.25200062,0.27489732,0.07886839
-2.75837919,0.25206482,0.01594056,0.00000000,0.00040122,0.21679668,0.23605235,0.06762521
-2.75237619,0.21561746,0.01372718,0.00000000,0.00034550,0.18524919,0.20133783,0.05759932
-2.74637319,0.18318094,0.01173692,0.00000000,0.00029540,0.15721774,0.17057292,0.04873225
-2.74037019,0.15455804,0.00996365,0.00000000,0.00025077,0.13251901,0.14353304,0.04095382
-2.73436718,0.12951173,0.00839790,0.00000000,0.00021136,0.11093715,0.11996126,0.03418539
-2.72836418,0.10777668,0.00702763,0.00000000,0.00017687,0.09223368,0.09957918,0.02834296
-2.72236118,0.08906999,0.00583889,0.00000000,0.00014696,0.07615670,0.08209681,0.02333991
-2.71635818,0.07310083,0.00481652,0.00000000,0.00012123,0.06244903,0.06722124,0.01908948
-2.71035518,0.05957877,0.00394472,0.00000000,0.00009929,0.05085526,0.05466412,0.01550681
-2.70435218,0.04822074,0.00320759,0.00000000,0.00008074,0.04112755,0.04414764,0.01251056
-2.69834917,0.03875652,0.00258953,0.00000000,0.00006518,0.03303024,0.03540921,0.01002421
-2.69234617,0.03093293,0.00207560,0.00000000,0.00005225,0.02634320,0.02820487,0.00797696
-2.68634317,0.02451667,0.00165178,0.00000000,0.00004158,0.02086417,0.02231149,0.00630424
-2.68034017,0.01929602,0.00130514,0.00000000,0.00003286,0.01641007,0.01752788,0.00494802
-2.67433717,0.01508162,0.00102394,0.00000000,0.00002578,0.01281746,0.01367514,0.00385685
-2.66833417,0.01170635,0.00079771,0.00000000,0.00002009,0.00994242,0.01059622,0.00298565
-2.66233117,0.00902462,0.00061723,0.00000000,0.00001555,0.00765976,0.00815493,0.00229538
-2.65632816,0.00691119,0.00047449,0.00000000,0.00001196,0.00586193,0.00623458,0.00175269
-2.65032516,0.00525961,0.00036265,0.00000000,0.00000916,0.00445765,0.00473640,0.00132933
-2.64432216,0.00398056,0.00027594,0.00000000,0.00000699,0.00337035,0.00357770,0.00100168
-2.63831916,0.00300000,0.00020957,0.00000000,0.00000533,0.00253663,0.00269016,0.00075020
-2.63231616,0.00225744,0.00015966,0.00000000,0.00000409,0.00190463,0.00201799,0.00055891
-2.62631316,0.00170423,0.00012313,0.00000000,0.00000320,0.00143256,0.00151633,0.00041487
-2.62031016,0.00130200,0.00009764,0.00000000,0.00000259,0.00108737,0.00114972,0.00030777
-2.61430715,0.00102131,0.00008152,0.00000000,0.00000222,0.00084344,0.00089074,0.00022948
-2.60830415,0.00084046,0.00007375,0.00000000,0.00000208,0.00068160,0.00071886,0.00017375
-2.60230115,0.00074455,0.00007390,0.00000000,0.00000215,0.00058822,0.00061947,0.00013586
