energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.34667334,0.49566704,0.00111294,0.00000000,0.21584008,0.11008838,0.00000026,0.04981532,0.00000020,0.40540377
-3.34067034,0.49857848,0.00113279,0.00000000,0.21837399,0.11204265,0.00000019,0.05003981,0.00000015,0.40829846
-3.33466733,0.49878080,0.00114483,0.00000000,0.21956185,0.11323344,0.00000014,0.04999957,0.00000011,0.40890203
-3.32866433,0.49615463,0.00114879,0.00000000,0.21935185,0.11363114,0.00000010,0.04968308,0.00000008,0.40711954
-3.32266133,0.49064394,0.00114456,0.00000000,0.21772257,0.11322422,0.00000007,0.04908489,0.00000006,0.40290815
-3.31665833,0.48225906,0.00113224,0.00000000,0.21468400,0.11201945,0.00000005,0.04820594,0.00000005,0.39627951
-3.31065533,0.47107705,0.00111206,0.00000000,0.21027738,0.11004162,0.00000004,0.04705365,0.00000004,0.38730004
-3.30465233,0.45723962,0.00108447,0.00000000,0.20457386,0.10733258,0.00000003,0.04564170,0.00000004,0.37608912
-3.29864932,0.44094854,0.00105003,0.00000000,0.19767213,0.10394983,0.00000002,0.04398965,0.00000005,0.36281510
-3.29264632,0.42245891,0.00100944,0.00000000,0.18969504,0.09996462,0.00000001,0.04212224,0.00000006,0.34768963
-3.28664332,0.40207067,0.00096352,0.00000000,0.18078539,0.09545971,0.00000001,0.04006857,0.00000007,0.33096041
-3.28064032,0.38011873,0.00091316,0.00000000,0.17110122,0.09052685,0.00000001,0.03786112,0.00000010,0.31290284
-3.27463732,0.35696229,0.00085933,0.00000000,0.16081072,0.08526423,0.00000001,0.03553465,0.00000013,0.29381093
-3.26863432,0.33297391,0.00080300,0.00000000,0.15008701,0.07977384,0.00000001,0.03312515,0.00000018,0.27398796
-3.26263132,0.30852878,0.00074514,0.00000000,0.13910303,0.07415905,0.00000001,0.03066868,0.00000024,0.25373729
-3.25662831,0.28399470,0.00068671,0.00000000,0.12802686,0.06852240,0.00000002,0.02820037,0.00000032,0.23335372
-3.25062531,0.25972323,0.00062862,0.00000000,0.11701742,0.06296373,0.00000002,0.02575350,0.00000043,0.21311572
-3.24462231,0.23604226,0.00057171,0.00000000,0.10622098,0.05757873,0.00000003,0.02335873,0.00000058,0.19327883
-3.23861931,0.21325027,0.00051675,0.00000000,0.09576830,0.05245797,0.00000004,0.02104343,0.00000076,0.17407047
-3.23261631,0.19161237,0.00046439,0.00000000,0.08577268,0.04768632,0.00000005,0.01883125,0.00000100,0.15568609
-3.22661331,0.17135819,0.00041523,0.00000000,0.07632881,0.04334287,0.00000007,0.01674187,0.00000130,0.13828696
-3.22061031,0.15268143,0.00036976,0.00000000,0.06751239,0.03950130,0.00000009,0.01479088,0.00000169,0.12199925
-3.21460730,0.13574100,0.00032835,0.00000000,0.05938053,0.03623047,0.00000011,0.01298985,0.00000217,0.10691454
-3.20860430,0.12066336,0.00029133,0.00000000,0.05197269,0.03359534,0.00000014,0.01134652,0.00000277,0.09309145
-3.20260130,0.10754595,0.00025893,0.00000000,0.04531216,0.03165798,0.00000018,0.00986511,0.00000351,0.08055819
-3.19659830,0.09646113,0.00023132,0.00000000,0.03940797,0.03047864,0.00000022,0.00854671,0.00000441,0.06931589
-3.19059530,0.08746055,0.00020860,0.00000000,0.03425693,0.03011664,0.00000028,0.00738974,0.00000551,0.05934233
-3.18459230,0.08057932,0.00019085,0.00000000,0.02984578,0.03063110,0.00000035,0.00639042,0.00000684,0.05059600
-3.17858929,0.07583993,0.00017811,0.00000000,0.02615343,0.03208129,0.00000043,0.00554322,0.00000842,0.04302015
-3.17258629,0.07325540,0.00017037,0.00000000,0.02315289,0.03452647,0.00000052,0.00484133,0.00001029,0.03654677
-3.16658329,0.07283166,0.00016763,0.00000000,0.02081314,0.03802535,0.00000063,0.00427706,0.00001248,0.03110020
-3.16058029,0.07456881,0.00016988,0.00000000,0.01910062,0.04263484,0.00000076,0.00384220,0.00001504,0.02660038
-3.15457729,0.07846127,0.00017706,0.00000000,0.01798044,0.04840825,0.00000091,0.00352827,0.00001799,0.02296561
-3.14857429,0.08449678,0.00018912,0.00000000,0.01741720,0.05539292,0.00000108,0.00332678,0.00002136,0.02011479
-3.14257129,0.09265436,0.00020601,0.00000000,0.01737552,0.06362730,0.00000127,0.00322932,0.00002518,0.01796915
-3.13656828,0.10290121,0.00022761,0.00000000,0.01782025,0.07313763,0.00000149,0.00322770,0.00002948,0.01645341
-3.13056528,0.11518895,0.00025381,0.00000000,0.01871634,0.08393430,0.00000173,0.00331391,0.00003426,0.01549654
-3.12456228,0.12944930,0.00028443,0.00000000,0.02002853,0.09600806,0.00000200,0.00348010,0.00003953,0.01503206
-3.11855928,0.14558959,0.00031926,0.00000000,0.02172090,0.10932638,0.00000229,0.00371853,0.00004528,0.01499806
-3.11255628,0.16348843,0.00035802,0.00000000,0.02375626,0.12383004,0.00000260,0.00402146,0.00005150,0.01533688
-3.10655328,0.18299183,0.00040035,0.00000000,0.02609557,0.13943027,0.00000294,0.00438106,0.00005816,0.01599474
-3.10055028,0.20391021,0.00044583,0.00000000,0.02869740,0.15600669,0.00000330,0.00478929,0.00006520,0.01692114
-3.09454727,0.22601656,0.00049397,0.00000000,0.03151747,0.17340620,0.00000367,0.00523782,0.00007258,0.01806831
-3.08854427,0.24904615,0.00054417,0.00000000,0.03450839,0.19144305,0.00000405,0.00571798,0.00008022,0.01939071
-3.08254127,0.27269777,0.00059579,0.00000000,0.03761963,0.20990032,0.00000445,0.00622070,0.00008803,0.02084459
-3.07653827,0.29663701,0.00064809,0.00000000,0.04079767,0.22853271,0.00000485,0.00673657,0.00009592,0.02238769
-3.07053527,0.32050127,0.00070029,0.00000000,0.04398650,0.24707085,0.00000524,0.00725587,0.00010377,0.02397909
-3.06453227,0.34390666,0.00075156,0.00000000,0.04712831,0.26522701,0.00000563,0.00776865,0.00011148,0.02557924
-3.05852926,0.36645664,0.00080106,0.00000000,0.05016448,0.28270206,0.00000600,0.00826492,0.00011893,0.02715018
-3.05252626,0.38775199,0.00084793,0.00000000,0.05303671,0.29919347,0.00000635,0.00873480,0.00012600,0.02865585
-3.04652326,0.40740189,0.00089134,0.00000000,0.05568840,0.31440417,0.00000667,0.00916871,0.00013258,0.03006260
-3.04052026,0.42503562,0.00093053,0.00000000,0.05806608,0.32805178,0.00000697,0.00955763,0.00013856,0.03133978
-3.03451726,0.44031436,0.00096479,0.00000000,0.06012086,0.33987793,0.00000722,0.00989331,0.00014385,0.03246035
-3.02851426,0.45294262,0.00099354,0.00000000,0.06180991,0.34965727,0.00000743,0.01016852,0.00014837,0.03340157
-3.02251126,0.46267868,0.00101631,0.00000000,0.06309773,0.35720567,0.00000759,0.01037721,0.00015207,0.03414558
-3.01650825,0.46934366,0.00103280,0.00000000,0.06395732,0.36238734,0.00000771,0.01051474,0.00015493,0.03468002
-3.01050525,0.47282856,0.00104285,0.00000000,0.06437106,0.36512038,0.00000777,0.01057800,0.00015694,0.03499841
-3.00450225,0.47309920,0.00104650,0.00000000,0.06433132,0.36538065,0.00000778,0.01056551,0.00015812,0.03510047
-2.99849925,0.47019846,0.00104397,0.00000000,0.06384072,0.36320360,0.00000775,0.01047744,0.00015854,0.03499223
-2.99249625,0.46424591,0.00103565,0.00000000,0.06291202,0.35868402,0.00000766,0.01031562,0.00015828,0.03468599
-2.98649325,0.45543480,0.00102212,0.00000000,0.06156774,0.35197370,0.00000753,0.01008345,0.00015747,0.03420000
-2.98049025,0.44402629,0.00100412,0.00000000,0.05983932,0.34327707,0.00000736,0.00978577,0.00015625,0.03355802
-2.97448724,0.43034150,0.00098254,0.00000000,0.05776612,0.33284495,0.00000716,0.00942873,0.00015478,0.03278866
-2.96848424,0.41475139,0.00095837,0.00000000,0.05539403,0.32096682,0.00000693,0.00901949,0.00015326,0.03192452
-2.96248124,0.39766508,0.00093272,0.00000000,0.05277403,0.30796170,0.00000668,0.00856607,0.00015189,0.03100127
-2.95647824,0.37951705,0.00090674,0.00000000,0.04996048,0.29416818,0.00000642,0.00807703,0.00015089,0.03005651
-2.95047524,0.36075369,0.00088160,0.00000000,0.04700948,0.27993401,0.00000616,0.00756123,0.00015047,0.02912864
-2.94447224,0.34181972,0.00085846,0.00000000,0.04397715,0.26560546,0.00000590,0.00702754,0.00015084,0.02825567
-2.93846923,0.32314510,0.00083844,0.00000000,0.04091805,0.25151712,0.00000565,0.00648461,0.00015221,0.02747400
-2.93246623,0.30513269,0.00082255,0.00000000,0.03788370,0.23798223,0.00000541,0.00594066,0.00015476,0.02681725
-2.92646323,0.28814721,0.00081171,0.00000000,0.03492132,0.22528399,0.00000520,0.00540326,0.00015864,0.02631524
-2.92046023,0.27250581,0.00080666,0.00000000,0.03207277,0.21366818,0.00000503,0.00487918,0.00016397,0.02599294
-2.91445723,0.25847048,0.00080798,0.00000000,0.02937376,0.20333707,0.00000488,0.00437429,0.00017085,0.02586967
-2.90845423,0.24624238,0.00081605,0.00000000,0.02685328,0.19444497,0.00000477,0.00389349,0.00017932,0.02595847
-2.90245123,0.23595839,0.00083103,0.00000000,0.02453335,0.18709543,0.00000470,0.00344064,0.00018938,0.02626553
-2.89644822,0.22768971,0.00085287,0.00000000,0.02242893,0.18134000,0.00000467,0.00301864,0.00020096,0.02678997
-2.89044522,0.22144246,0.00088127,0.00000000,0.02054818,0.17717873,0.00000468,0.00262937,0.00021397,0.02752378
-2.88444222,0.21716034,0.00091574,0.00000000,0.01889280,0.17456210,0.00000473,0.00227386,0.00022824,0.02845190
-2.87843922,0.21472895,0.00095554,0.00000000,0.01745860,0.17339444,0.00000481,0.00195230,0.00024358,0.02955266
-2.87243622,0.21398174,0.00099977,0.00000000,0.01623618,0.17353861,0.00000492,0.00166417,0.00025974,0.03079833
-2.86643322,0.21470729,0.00104736,0.00000000,0.01521177,0.17482170,0.00000505,0.00140839,0.00027642,0.03215586
-2.86043022,0.21665765,0.00109707,0.00000000,0.01436798,0.17704169,0.00000521,0.00118337,0.00029330,0.03358790
-2.85442721,0.21955745,0.00114760,0.00000000,0.01368477,0.17997474,0.00000537,0.00098718,0.00031004,0.03505385
-2.84842421,0.22311355,0.00119755,0.00000000,0.01314026,0.18338287,0.00000554,0.00081762,0.00032627,0.03651109
-2.84242121,0.22702486,0.00124552,0.00000000,0.01271160,0.18702193,0.00000571,0.00067235,0.00034162,0.03791631
-2.83641821,0.23099205,0.00129013,0.00000000,0.01237576,0.19064939,0.00000587,0.00054897,0.00035575,0.03922685
-2.83041521,0.23472696,0.00133005,0.00000000,0.01211024,0.19403198,0.00000602,0.00044508,0.00036830,0.04040198
-2.82441221,0.23796123,0.00136407,0.00000000,0.01189369,0.19695274,0.00000614,0.00035835,0.00037896,0.04140428
-2.81840920,0.24045412,0.00139112,0.00000000,0.01170649,0.19921735,0.00000624,0.00028658,0.00038745,0.04220075
-2.81240620,0.24199920,0.00141031,0.00000000,0.01153117,0.20065962,0.00000631,0.00022774,0.00039356,0.04276386
-2.80640320,0.24242969,0.00142096,0.00000000,0.01135273,0.20114587,0.00000634,0.00017995,0.00039710,0.04307247
-2.80040020,0.24162244,0.00142260,0.00000000,0.01115891,0.20057820,0.00000634,0.00014156,0.00039796,0.04311244
-2.79439720,0.23950036,0.00141503,0.00000000,0.01094029,0.19889651,0.00000629,0.00011110,0.00039610,0.04287706
-2.78839420,0.23603338,0.00139828,0.00000000,0.01069034,0.19607928,0.00000621,0.00008732,0.00039152,0.04236727
-2.78239120,0.23123793,0.00137262,0.00000000,0.01040541,0.19214315,0.00000609,0.00006916,0.00038431,0.04159159
-2.77638819,0.22517503,0.00133857,0.00000000,0.01008457,0.18714135,0.00000594,0.00005577,0.00037460,0.04056586
-2.77038519,0.21794718,0.00129685,0.00000000,0.00972949,0.18116115,0.00000576,0.00004648,0.00036259,0.03931276
-2.76438219,0.20969424,0.00124840,0.00000000,0.00934415,0.17432046,0.00000554,0.00004080,0.00034853,0.03786116
-2.75837919,0.20058853,0.00119430,0.00000000,0.00893467,0.16676369,0.00000530,0.00003843,0.00033268,0.03624533
-2.75237619,0.19082932,0.00113579,0.00000000,0.00850899,0.15865725,0.00000505,0.00003922,0.00031537,0.03450411
-2.74637319,0.18063713,0.00107418,0.00000000,0.00807659,0.15018478,0.00000478,0.00004322,0.00029693,0.03267996
-2.74037019,0.17024786,0.00101090,0.00000000,0.00764826,0.14154219,0.00000451,0.00005064,0.00027769,0.03081805
-2.73436718,0.15990722,0.00094736,0.00000000,0.00723580,0.13293301,0.00000424,0.00006188,0.00025801,0.02896542
-2.72836418,0.14986535,0.00088503,0.00000000,0.00685184,0.12456384,0.00000397,0.00007751,0.00023821,0.02717014
-2.72236118,0.14037200,0.00082532,0.00000000,0.00650960,0.11664026,0.00000373,0.00009835,0.00021862,0.02548066
-2.71635818,0.13167228,0.00076960,0.00000000,0.00622274,0.10936310,0.00000350,0.00012541,0.00019953,0.02394517
-2.71035518,0.12400288,0.00071920,0.00000000,0.00600522,0.10292524,0.00000330,0.00015996,0.00018121,0.02261120
-2.70435218,0.11758893,0.00067533,0.00000000,0.00587117,0.09750874,0.00000313,0.00020354,0.00016389,0.02152525
-2.69834917,0.11264127,0.00063913,0.00000000,0.00583480,0.09328248,0.00000300,0.00025798,0.00014776,0.02073253
-2.69234617,0.10935415,0.00061159,0.00000000,0.00591032,0.09039993,0.00000292,0.00032543,0.00013300,0.02027684
-2.68634317,0.10790313,0.00059362,0.00000000,0.00611184,0.08899725,0.00000288,0.00040836,0.00011973,0.02020041
-2.68034017,0.10844305,0.00058598,0.00000000,0.00645327,0.08919140,0.00000289,0.00050962,0.00010802,0.02054384
-2.67433717,0.11110608,0.00058929,0.00000000,0.00694824,0.09107828,0.00000296,0.00063242,0.00009795,0.02134592
-2.66833417,0.11599954,0.00060403,0.00000000,0.00760987,0.09473076,0.00000309,0.00078034,0.00008952,0.02264351
-2.66233117,0.12320357,0.00063051,0.00000000,0.00845067,0.10019666,0.00000328,0.00095729,0.00008274,0.02447123
-2.65632816,0.13276859,0.00066891,0.00000000,0.00948228,0.10749655,0.00000353,0.00116757,0.00007757,0.02686108
-2.65032516,0.14471258,0.00071920,0.00000000,0.01071517,0.11662154,0.00000383,0.00141573,0.00007395,0.02984194
-2.64432216,0.15901825,0.00078118,0.00000000,0.01215838,0.12753108,0.00000420,0.00170656,0.00007181,0.03343886
-2.63831916,0.17563024,0.00085446,0.00000000,0.01381909,0.14015097,0.00000462,0.00204502,0.00007106,0.03767234
-2.63231616,0.19445259,0.00093843,0.00000000,0.01570232,0.15437163,0.00000510,0.00243609,0.00007157,0.04255730
-2.62631316,0.21534666,0.00103229,0.00000000,0.01781045,0.17004705,0.00000562,0.00288466,0.00007322,0.04810215
-2.62031016,0.23812970,0.00113501,0.00000000,0.02014283,0.18699438,0.00000618,0.00339536,0.00007589,0.05430759
-2.61430715,0.26257441,0.00124536,0.00000000,0.02269540,0.20499451,0.00000678,0.00397240,0.00007942,0.06116556
-2.60830415,0.28840962,0.00136190,0.00000000,0.02546026,0.22379388,0.00000740,0.00461933,0.00008365,0.06865804
-2.60230115,0.31532239,0.00148300,0.00000000,0.02842543,0.24310737,0.00000804,0.00533883,0.00008844,0.07675609
-2.59629815,0.34296147,0.00160686,0.00000000,0.03157449,0.26262273,0.00000869,0.00613252,0.00009362,0.08541892
-2.59029515,0.37094239,0.00173156,0.00000000,0.03488653,0.28200625,0.00000933,0.00700065,0.00009902,0.09459317
-2.58429215,0.39885409,0.00185503,0.00000000,0.03833598,0.30090973,0.00000995,0.00794198,0.00010449,0.10421250
-2.57828914,0.42626681,0.00197519,0.00000000,0.04189273,0.31897855,0.00001055,0.00895346,0.00010986,0.11419742
-2.57228614,0.45274139,0.00208991,0.00000000,0.04552231,0.33586065,0.00001111,0.01003016,0.00011498,0.12445552
-2.56628314,0.47783935,0.00219711,0.00000000,0.04918625,0.35121604,0.00001162,0.01116508,0.00011971,0.13488212
-2.56028014,0.50113363,0.00229479,0.00000000,0.05284248,0.36472649,0.00001206,0.01234910,0.00012391,0.14536128
-2.55427714,0.52221945,0.00238111,0.00000000,0.05644604,0.37610507,0.00001244,0.01357101,0.00012747,0.15576727
-2.54827414,0.54072507,0.00245440,0.00000000,0.05994980,0.38510495,0.00001274,0.01481749,0.00013029,0.16596655
-2.54227114,0.55632166,0.00251326,0.00000000,0.06330530,0.39152726,0.00001295,0.01607338,0.00013230,0.17581999
-2.53626813,0.56873231,0.00255655,0.00000000,0.06646382,0.39522740,0.00001307,0.01732183,0.00013342,0.18518564
-2.53026513,0.57773935,0.00258345,0.00000000,0.06937734,0.39611971,0.00001310,0.01854467,0.00013362,0.19392170
-2.52426213,0.58319008,0.00259348,0.00000000,0.07199973,0.39418007,0.00001303,0.01972277,0.00013289,0.20188973
-2.51825913,0.58500038,0.00258649,0.00000000,0.07428786,0.38944647,0.00001287,0.02083658,0.00013123,0.20895806
-2.51225613,0.58315619,0.00256269,0.00000000,0.07620268,0.38201730,0.00001263,0.02186657,0.00012868,0.21500514
-2.50625313,0.57771285,0.00252263,0.00000000,0.07771031,0.37204765,0.00001230,0.02279385,0.00012528,0.21992285
-2.50025013,0.56879230,0.00246714,0.00000000,0.07878300,0.35974364,0.00001189,0.02360068,0.00012110,0.22361962
-2.49424712,0.55657831,0.00239738,0.00000000,0.07939993,0.34535516,0.00001141,0.02427110,0.00011623,0.22602319
-2.48824412,0.54131000,0.00231470,0.00000000,0.07954790,0.32916726,0.00001087,0.02479138,0.00011076,0.22708285
-2.48224112,0.52327394,0.00222067,0.00000000,0.07922176,0.31149064,0.00001029,0.02515057,0.00010478,0.22677127
-2.47623812,0.50279521,0.00211702,0.00000000,0.07842469,0.29265177,0.00000966,0.02534080,0.00009843,0.22508556
-2.47023512,0.48022771,0.00200555,0.00000000,0.07716818,0.27298283,0.00000901,0.02535761,0.00009179,0.22204766
-2.46423212,0.45594425,0.00188810,0.00000000,0.07547182,0.25281214,0.00000835,0.02520012,0.00008499,0.21770406
-2.45822911,0.43032662,0.00176652,0.00000000,0.07336280,0.23245536,0.00000767,0.02487109,0.00007814,0.21212464
-2.45222611,0.40375619,0.00164260,0.00000000,0.07087527,0.21220764,0.00000700,0.02437680,0.00007133,0.20540092
-2.44622311,0.37660509,0.00151803,0.00000000,0.06804938,0.19233723,0.00000635,0.02372689,0.00006465,0.19764360
-2.44022011,0.34922846,0.00139439,0.00000000,0.06493028,0.17308046,0.00000571,0.02293402,0.00005819,0.18897953
-2.43421711,0.32195777,0.00127310,0.00000000,0.06156690,0.15463832,0.00000511,0.02201347,0.00005203,0.17954827
-2.42821411,0.29509545,0.00115538,0.00000000,0.05801068,0.13717458,0.00000454,0.02098267,0.00004621,0.16949827
-2.42221111,0.26891087,0.00104230,0.00000000,0.05431428,0.12081537,0.00000401,0.01986060,0.00004080,0.15898299
-2.41620810,0.24363755,0.00093472,0.00000000,0.05053028,0.10565015,0.00000352,0.01866726,0.00003583,0.14815690
-2.41020510,0.21947184,0.00083332,0.00000000,0.04670996,0.09173371,0.00000308,0.01742304,0.00003135,0.13717168
-2.40420210,0.19657266,0.00073859,0.00000000,0.04290219,0.07908930,0.00000270,0.01614822,0.00002738,0.12617268
-2.39819910,0.17506245,0.00065084,0.00000000,0.03915245,0.06771231,0.00000236,0.01486237,0.00002395,0.11529580
-2.39219610,0.15502906,0.00057025,0.00000000,0.03550209,0.05757455,0.00000209,0.01358396,0.00002109,0.10466486
-2.38619310,0.13652844,0.00049684,0.00000000,0.03198768,0.04862874,0.00000188,0.01232995,0.00001886,0.09438953
-2.38019010,0.11958804,0.00043051,0.00000000,0.02864072,0.04081306,0.00000173,0.01111550,0.00001730,0.08456392
-2.37418709,0.10421076,0.00037108,0.00000000,0.02548744,0.03405571,0.00000167,0.00995378,0.00001649,0.07526576
-2.36818409,0.09037921,0.00031829,0.00000000,0.02254894,0.02827912,0.00000169,0.00885591,0.00001654,0.06655624
-2.36218109,0.07806033,0.00027183,0.00000000,0.01984144,0.02340395,0.00000182,0.00783091,0.00001760,0.05848041
-2.35617809,0.06721008,0.00023133,0.00000000,0.01737674,0.01935265,0.00000208,0.00688584,0.00001986,0.05106813
-2.35017509,0.05777826,0.00019646,0.00000000,0.01516292,0.01605264,0.00000249,0.00602597,0.00002357,0.04433541
-2.34417209,0.04971325,0.00016684,0.00000000,0.01320505,0.01343909,0.00000308,0.00525502,0.00002906,0.03828621
-2.33816908,0.04296668,0.00014215,0.00000000,0.01150610,0.01145735,0.00000391,0.00457544,0.00003674,0.03291436
-2.33216608,0.03749798,0.00012209,0.00000000,0.01006789,0.01006493,0.00000502,0.00398878,0.00004714,0.02820583
-2.32616308,0.03327873,0.00010641,0.00000000,0.00889203,0.00923334,0.00000649,0.00349606,0.00006090,0.02414089
-2.32016008,0.03029673,0.00009493,0.00000000,0.00798098,0.00894952,0.00000840,0.00309809,0.00007879,0.02069642
-2.31415708,0.02855984,0.00008755,0.00000000,0.00733892,0.00921712,0.00001084,0.00279593,0.00010176,0.01784802
-2.30815408,0.02809948,0.00008423,0.00000000,0.00697271,0.01005756,0.00001393,0.00259114,0.00013090,0.01557205
-2.30215108,0.02897363,0.00008504,0.00000000,0.00689264,0.01151097,0.00001780,0.00248621,0.00016753,0.01384739
-2.29614807,0.03126945,0.00009014,0.00000000,0.00711314,0.01363679,0.00002261,0.00248473,0.00021312,0.01265698
-2.29014507,0.03510525,0.00009979,0.00000000,0.00765326,0.01651432,0.00002854,0.00259173,0.00026939,0.01198911
-2.28414207,0.04063172,0.00011435,0.00000000,0.00853705,0.02024285,0.00003576,0.00281377,0.00033825,0.01183827
-2.27813907,0.04803239,0.00013430,0.00000000,0.00979360,0.02494156,0.00004451,0.00315903,0.00042181,0.01220578
-2.27213607,0.05752301,0.00016018,0.00000000,0.01145698,0.03074894,0.00005501,0.00363739,0.00052238,0.01310000
-2.26613307,0.06934987,0.00019268,0.00000000,0.01356583,0.03782170,0.00006750,0.00426029,0.00064241,0.01453621
-2.26013007,0.08378681,0.00023251,0.00000000,0.01616267,0.04633314,0.00008225,0.00504058,0.00078450,0.01653608
-2.25412706,0.10113078,0.00028051,0.00000000,0.01929291,0.05647068,0.00009949,0.00599225,0.00095130,0.01912682
-2.24812406,0.12169598,0.00033752,0.00000000,0.02300360,0.06843279,0.00011949,0.00713010,0.00114548,0.02233999
-2.24212106,0.14580635,0.00040446,0.00000000,0.02734186,0.08242493,0.00014248,0.00846920,0.00136964,0.02620993
-2.23611806,0.17378654,0.00048221,0.00000000,0.03235297,0.09865468,0.00016869,0.01002441,0.00162620,0.03077196
-2.23011506,0.20595144,0.00057167,0.00000000,0.03807835,0.11732604,0.00019828,0.01180973,0.00191731,0.03606027
-2.22411206,0.24259434,0.00067364,0.00000000,0.04455321,0.13863287,0.00023140,0.01383756,0.00224476,0.04210565
-2.21810905,0.28397404,0.00078884,0.00000000,0.05180421,0.16275166,0.00026811,0.01611799,0.00260982,0.04893307
-2.21210605,0.33030129,0.00091788,0.00000000,0.05984699,0.18983382,0.00030843,0.01865803,0.00301314,0.05655923
-2.20610305,0.38172491,0.00106118,0.00000000,0.06868380,0.21999757,0.00035227,0.02146085,0.00345465,0.06499013
-2.20010005,0.43831816,0.00121894,0.00000000,0.07830131,0.25331985,0.00039946,0.02452505,0.00393345,0.07421886
-2.19409705,0.50006604,0.00139113,0.00000000,0.08866873,0.28982852,0.00044974,0.02784408,0.00444769,0.08422353
-2.18809405,0.56685398,0.00157747,0.00000000,0.09973631,0.32949519,0.00050272,0.03140563,0.00499456,0.09496573
-2.18209105,0.63845868,0.00177736,0.00000000,0.11143439,0.37222898,0.00055792,0.03519138,0.00557021,0.10638933
-2.17608804,0.71454181,0.00198989,0.00000000,0.12367308,0.41787179,0.00061476,0.03917673,0.00616979,0.11841996
-2.17008504,0.79464691,0.00221388,0.00000000,0.13634264,0.46619516,0.00067255,0.04333088,0.00678742,0.13096508
-2.16408204,0.87820018,0.00244782,0.00000000,0.14931463,0.51689929,0.00073051,0.04761708,0.00741635,0.14391480
-2.15807904,0.96451550,0.00268991,0.00000000,0.16244386,0.56961422,0.00078780,0.05199317,0.00804901,0.15714343
-2.15207604,1.05280358,0.00293815,0.00000000,0.17557108,0.62390356,0.00084351,0.05641227,0.00867720,0.17051177
-2.14607304,1.14218565,0.00319031,0.00000000,0.18852638,0.67927073,0.00089672,0.06082381,0.00929226,0.18387004
-2.14007004,1.23171105,0.00344403,0.00000000,0.20113328,0.73516754,0.00094647,0.06517469,0.00988532,0.19706147
-2.13406703,1.32037855,0.00369690,0.00000000,0.21321319,0.79100522,0.00099186,0.06941060,0.01044752,0.20992634
-2.12806403,1.40716054,0.00394649,0.00000000,0.22459027,0.84616733,0.00103202,0.07347749,0.01097026,0.22230630
-2.12206103,1.49102941,0.00419048,0.00000000,0.23509642,0.90002431,0.00106614,0.07732307,0.01144549,0.23404899
-2.11605803,1.57098497,0.00442671,0.00000000,0.24457611,0.95194902,0.00109354,0.08089833,0.01186593,0.24501239
-2.11005503,1.64608181,0.00465327,0.00000000,0.25289104,1.00133287,0.00111365,0.08415891,0.01222531,0.25506914
-2.10405203,1.71545551,0.00486855,0.00000000,0.25992418,1.04760162,0.00112605,0.08706645,0.01251857,0.26411024
-2.09804902,1.77834645,0.00507132,0.00000000,0.26558324,1.09023048,0.00113048,0.08958960,0.01274200,0.27204820
-2.09204602,1.83412006,0.00526077,0.00000000,0.26980323,1.12875758,0.00112686,0.09170491,0.01289335,0.27881938
-2.08604302,1.88228270,0.00543649,0.00000000,0.27254809,1.16279539,0.00111526,0.09339733,0.01297190,0.28438538
-2.08004002,1.92249228,0.00559853,0.00000000,0.27381130,1.19203954,0.00109593,0.09466040,0.01297845,0.28873347
-2.07403702,1.95456310,0.00574734,0.00000000,0.27361541,1.21627453,0.00106928,0.09549618,0.01291524,0.29187597
-2.06803402,1.97846478,0.00588374,0.00000000,0.27201060,1.23537622,0.00103587,0.09591478,0.01278585,0.29384862
-2.06203102,1.99431516,0.00600883,0.00000000,0.26907223,1.24931094,0.00099639,0.09593359,0.01259505,0.29470808
-2.05602801,2.00236775,0.00612396,0.00000000,0.26489763,1.25813132,0.00095161,0.09557633,0.01234859,0.29452858
-2.05002501,2.00299423,0.00623057,0.00000000,0.25960222,1.26196907,0.00090240,0.09487180,0.01205295,0.29339795
-2.04402201,1.99666303,0.00633013,0.00000000,0.25331514,1.26102516,0.00084967,0.09385251,0.01171515,0.29141328
-2.03801901,1.98391505,0.00642400,0.00000000,0.24617467,1.25555793,0.00079436,0.09255332,0.01134244,0.28867637
-2.03201601,1.96533787,0.00651335,0.00000000,0.23832353,1.24586977,0.00073740,0.09100992,0.01094207,0.28528914
-2.02601301,1.94153976,0.00659901,0.00000000,0.22990441,1.23229313,0.00067969,0.08925755,0.01052109,0.28134945
-2.02001001,1.91312477,0.00668143,0.00000000,0.22105582,1.21517656,0.00062206,0.08732973,0.01008613,0.27694730
-2.01400700,1.88067030,0.00676062,0.00000000,0.21190844,1.19487152,0.00056531,0.08525726,0.00964323,0.27216172
-2.00800400,1.84470811,0.00683606,0.00000000,0.20258214,1.17172061,0.00051011,0.08306739,0.00919771,0.26705849
-2.00200100,1.80570961,0.00690672,0.00000000,0.19318367,1.14604775,0.00045706,0.08078332,0.00875413,0.26168869
-1.99599800,1.76407615,0.00697111,0.00000000,0.18380517,1.11815075,0.00040664,0.07842392,0.00831617,0.25608826
-1.98999500,1.72013448,0.00702724,0.00000000,0.17452339,1.08829650,0.00035924,0.07600377,0.00788672,0.25027847
-1.98399200,1.67413733,0.00707278,0.00000000,0.16539973,1.05671884,0.00031515,0.07353338,0.00746788,0.24426718
