energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
0.26113057,2.72697993,0.01418297,0.41709461,0.62971932,0.74082063,0.80658213,1.44779758,0.03959985,0.11505716
0.26713357,2.76688681,0.01396197,0.43054928,0.64425345,0.75631548,0.81972787,1.45267577,0.04173002,0.11527559
0.27313657,2.80473567,0.01374666,0.44271357,0.65797440,0.77206711,0.83355584,1.45557169,0.04406627,0.11591913
0.27913957,2.84080639,0.01354167,0.45344686,0.67073778,0.78804379,0.84839691,1.45691416,0.04663003,0.11702494
0.28514257,2.87546539,0.01335103,0.46264651,0.68241056,0.80423360,0.86457704,1.45717429,0.04944169,0.11862842
0.29114557,2.90914903,0.01317804,0.47024947,0.69287558,0.82064144,0.88240307,1.45685241,0.05251931,0.12076184
0.29714857,2.94234180,0.01302514,0.47623257,0.70203538,0.83728460,0.90214759,1.45646247,0.05587731,0.12345275
0.30315158,2.97554937,0.01289381,0.48061131,0.70981511,0.85418690,0.92403331,1.45651416,0.05952508,0.12672227
0.30915458,3.00926722,0.01278451,0.48343717,0.71616412,0.87137144,0.94821773,1.45749318,0.06346558,0.13058325
0.31515758,3.04394599,0.01269667,0.48479344,0.72105620,0.88885234,0.97477852,1.45984031,0.06769402,0.13503829
0.32116058,3.07995493,0.01262869,0.48478983,0.72448836,0.90662577,1.00370060,1.46393007,0.07219670,0.14007791
0.32716358,3.11754540,0.01257802,0.48355600,0.72647827,0.92466074,1.03486544,1.47005009,0.07695004,0.14567882
0.33316658,3.15681645,0.01254126,0.48123436,0.72706044,0.94289037,1.06804357,1.47838213,0.08191994,0.15180239
0.33916958,3.19768468,0.01251428,0.47797250,0.72628157,0.96120410,1.10289078,1.48898598,0.08706139,0.15839358
0.34517259,3.23986067,0.01249243,0.47391569,0.72419520,0.97944162,1.13894866,1.50178733,0.09231862,0.16538034
0.35117559,3.28283391,0.01247070,0.46919967,0.72085638,0.99738908,1.17564983,1.51657055,0.09762561,0.17267353
0.35717859,3.32586799,0.01244396,0.46394445,0.71631640,1.01477798,1.21232820,1.53297718,0.10290709,0.18016765
0.36318159,3.36800724,0.01240722,0.45824913,0.71061842,1.03128735,1.24823399,1.55051083,0.10808003,0.18774215
0.36918459,3.40809544,0.01235583,0.45218823,0.70379405,1.04654917,1.28255343,1.56854844,0.11305552,0.19526359
0.37518759,3.44480655,0.01228578,0.44580965,0.69586132,1.06015721,1.31443243,1.58635808,0.11774114,0.20258846
0.38119060,3.47668671,0.01219391,0.43913440,0.68682426,1.07167904,1.34300356,1.60312262,0.12204351,0.20956675
0.38719360,3.50220599,0.01207814,0.43215806,0.67667407,1.08067074,1.36741514,1.61796848,0.12587116,0.21604595
0.39319660,3.51981773,0.01193765,0.42485392,0.66539201,1.08669373,1.38686141,1.62999840,0.12913749,0.22187563
0.39919960,3.52802296,0.01177311,0.41717748,0.65295362,1.08933299,1.40061235,1.63832665,0.13176366,0.22691214
0.40520260,3.52543659,0.01158677,0.40907223,0.63933424,1.08821571,1.40804187,1.64211523,0.13368134,0.23102348
0.41120560,3.51085229,0.01138257,0.40047609,0.62451531,1.08302938,1.40865300,1.64060927,0.13483524,0.23409392
0.41720860,3.48330274,0.01116622,0.39132837,0.60849105,1.07353851,1.40209894,1.63316994,0.13518513,0.23602840
0.42321161,3.44211204,0.01094521,0.38157667,0.59127513,1.05959883,1.38819890,1.61930338,0.13470748,0.23675624
0.42921461,3.38693767,0.01072878,0.37118336,0.57290684,1.04116841,1.36694791,1.59868407,0.13339642,0.23623422
0.43521761,3.31779971,0.01052783,0.36013132,0.55345631,1.01831487,1.33852027,1.57117169,0.13126412,0.23444872
0.44122061,3.23509593,0.01035483,0.34842858,0.53302841,0.99121841,1.30326628,1.53682063,0.12834055,0.23141692
0.44722361,3.13960178,0.01022361,0.33611159,0.51176514,0.96017034,1.26170258,1.49588177,0.12467256,0.22718689
0.45322661,3.03245543,0.01014918,0.32324700,0.48984622,0.92556719,1.21449641,1.44879648,0.12032242,0.22183673
0.45922961,2.91512864,0.01014742,0.30993191,0.46748786,0.88790065,1.16244474,1.39618337,0.11536583,0.21547253
0.46523262,2.78938480,0.01023479,0.29629257,0.44493970,0.84774388,1.10644902,1.33881835,0.10988949,0.20822554
0.47123562,2.65722631,0.01042795,0.28248155,0.42248015,0.80573471,1.04748699,1.27760920,0.10398844,0.20024843
0.47723862,2.52083371,0.01074337,0.26867374,0.40041017,0.76255664,0.98658250,1.21356579,0.09776321,0.19171086
0.48324162,2.38249947,0.01119686,0.25506124,0.37904595,0.71891840,0.92477486,1.14776751,0.09131682,0.18279470
0.48924462,2.24455916,0.01180309,0.24184747,0.35871075,0.67553304,0.86308890,1.08132918,0.08475204,0.17368880
0.49524762,2.10932310,0.01257509,0.22924085,0.33972616,0.63309737,0.80250680,1.01536707,0.07816866,0.16458378
0.50125063,1.97901089,0.01352370,0.21744820,0.32240332,0.59227256,0.74394277,0.95096631,0.07166116,0.15566683
0.50725363,1.85569140,0.01465708,0.20666827,0.30703426,0.55366657,0.68822137,0.88915086,0.06531669,0.14711687
0.51325663,1.74123004,0.01598015,0.19708562,0.29388376,0.51781912,0.63605994,0.83085704,0.05921343,0.13909999
0.51925963,1.63724475,0.01749411,0.18886501,0.28318200,0.48518934,0.58805564,0.77691140,0.05341945,0.13176560
0.52526263,1.54507184,0.01919608,0.18214653,0.27511806,0.45614665,0.54467713,0.72801331,0.04799194,0.12524304
0.53126563,1.46574194,0.02107864,0.17704161,0.26983464,0.43096484,0.50626085,0.68472271,0.04297687,0.11963899
0.53726863,1.39996633,0.02312967,0.17362993,0.26742396,0.40981927,0.47301164,0.64745279,0.03840906,0.11503555
0.54327164,1.34813308,0.02533218,0.17195725,0.26792489,0.39278716,0.44500738,0.61646757,0.03431253,0.11148909
0.54927464,1.31031248,0.02766434,0.17203433,0.27132138,0.37985066,0.42220708,0.59188400,0.03070111,0.10902971
0.55527764,1.28627071,0.03009962,0.17383663,0.27754221,0.37090237,0.40446190,0.57367806,0.02757934,0.10766148
0.56128064,1.27549081,0.03260716,0.17730497,0.28646186,0.36575290,0.39152852,0.56169429,0.02494336,0.10736319
0.56728364,1.27719954,0.03515227,0.18234699,0.29790270,0.36414022,0.38308417,0.55565824,0.02278199,0.10808970
0.57328664,1.29039914,0.03769709,0.18883929,0.31163814,0.36574019,0.37874288,0.55519106,0.02107780,0.10977379
0.57928964,1.31390274,0.04020143,0.19663024,0.32739696,0.37017803,0.37807218,0.55982587,0.01980810,0.11232836
0.58529265,1.34637224,0.04262377,0.20554337,0.34486856,0.37704034,0.38060997,0.56902511,0.01894593,0.11564909
0.59129565,1.38635769,0.04492227,0.21538113,0.36370911,0.38588720,0.38588091,0.58219858,0.01846096,0.11961727
0.59729865,1.43233734,0.04705599,0.22592925,0.38354854,0.39626429,0.39341196,0.59872163,0.01832026,0.12410296
0.60330165,1.48275734,0.04898605,0.23696123,0.40399824,0.40771454,0.40274682,0.61795315,0.01848902,0.12896827
0.60930465,1.53607060,0.05067679,0.24824323,0.42465943,0.41978920,0.41345886,0.63925311,0.01893112,0.13407075
0.61530765,1.59077390,0.05209692,0.25953913,0.44513192,0.43205813,0.42516238,0.66199923,0.01960968,0.13926691
0.62131066,1.64544301,0.05322050,0.27061566,0.46502335,0.44411918,0.43752193,0.68560274,0.02048751,0.14441563
0.62731366,1.69876498,0.05402787,0.28124766,0.48395844,0.45560639,0.45025974,0.70952290,0.02152756,0.14938161
0.63331666,1.74956731,0.05450632,0.29122317,0.50158829,0.46619717,0.46316094,0.73328009,0.02269324,0.15403864
0.63931966,1.79684348,0.05465061,0.30034846,0.51759937,0.47561806,0.47607681,0.75646735,0.02394888,0.15827265
0.64532266,1.83977440,0.05446318,0.30845272,0.53172199,0.48364933,0.48892589,0.77876009,0.02526002,0.16198457
0.65132566,1.87774541,0.05395427,0.31539236,0.54373789,0.49012807,0.50169316,0.79992389,0.02659382,0.16509277
0.65732866,1.91035833,0.05314161,0.32105479,0.55348687,0.49495003,0.51442734,0.81982011,0.02791945,0.16753507
0.66333167,1.93743839,0.05205005,0.32536149,0.56087198,0.49806997,0.52723648,0.83840909,0.02920841,0.16927037
0.66933467,1.95903565,0.05071089,0.32827029,0.56586319,0.49950068,0.54028204,0.85575085,0.03043495,0.17027958
0.67533767,1.97542061,0.04916102,0.32977679,0.56849916,0.49931065,0.55377162,0.87200314,0.03157638,0.17056605
0.68134067,1.98707408,0.04744192,0.32991466,0.56888713,0.49762038,0.56795065,0.88741655,0.03261340,0.17015531
0.68734367,1.99467116,0.04559856,0.32875493,0.56720066,0.49459757,0.58309303,0.90232678,0.03353034,0.16909415
0.69334667,1.99905945,0.04367818,0.32640413,0.56367528,0.49045104,0.59949120,0.91714405,0.03431538,0.16744906
0.69934967,2.00123197,0.04172907,0.32300130,0.55860207,0.48542375,0.61744562,0.93233958,0.03496064,0.16530400
0.70535268,2.00229495,0.03979927,0.31871396,0.55231923,0.47978489,0.63725391,0.94842952,0.03546222,0.16275762
0.71135568,2.00343144,0.03793539,0.31373305,0.54520193,0.47382129,0.65919982,0.96595649,0.03582015,0.15991995
0.71735868,2.00586140,0.03618142,0.30826711,0.53765076,0.46782832,0.68354224,0.98546916,0.03603819,0.15690868
0.72336168,2.01079936,0.03457766,0.30253567,0.53007899,0.46210050,0.71050427,1.00750044,0.03612357,0.15384513
0.72936468,2.01941087,0.03315972,0.29676236,0.52289922,0.45692210,0.74026271,1.03254492,0.03608663,0.15085012
0.73536768,2.03276902,0.03195773,0.29116768,0.51650982,0.45255792,0.77293808,1.06103622,0.03594037,0.14803971
0.74137069,2.05181257,0.03099561,0.28596192,0.51128175,0.44924457,0.80858542,1.09332527,0.03569992,0.14552125
0.74737369,2.07730716,0.03029052,0.28133834,0.50754603,0.44718248,0.84718608,1.12966011,0.03538197,0.14338956
0.75337669,2.10981115,0.02985249,0.27746703,0.50558272,0.44652904,0.88864097,1.17016852,0.03500415,0.14172365
0.75937969,2.14964754,0.02968425,0.27448955,0.50561148,0.44739284,0.93276536,1.21484391,0.03458440,0.14058398
0.76538269,2.19688329,0.02978111,0.27251462,0.50778438,0.44982962,0.97928582,1.26353565,0.03414038,0.14001043
0.77138569,2.25131727,0.03013122,0.27161504,0.51218113,0.45383972,1.02783946,1.31594433,0.03368883,0.14002098
0.77738869,2.31247753,0.03071580,0.27182602,0.51880696,0.45936754,1.07797580,1.37162251,0.03324511,0.14061130
0.78339170,2.37962859,0.03150965,0.27314476,0.52759325,0.46630276,1.12916160,1.42998135,0.03282263,0.14175511
0.78939470,2.45178869,0.03248187,0.27553162,0.53840092,0.47448358,1.18078879,1.49030306,0.03243257,0.14340544
0.79539770,2.52775687,0.03359661,0.27891249,0.55102640,0.48370173,1.23218541,1.55175910,0.03208353,0.14549659
0.80140070,2.60614895,0.03481405,0.28318249,0.56520993,0.49370930,1.28262966,1.61343356,0.03178137,0.14794688
0.80740370,2.68544140,0.03609150,0.28821061,0.58064581,0.50422691,1.33136664,1.67435095,0.03152916,0.15066191
0.81340670,2.76402132,0.03738451,0.29384533,0.59699426,0.51495317,1.37762749,1.73350750,0.03132720,0.15353828
0.81940970,2.84024070,0.03864816,0.29992065,0.61389412,0.52557495,1.42065024,1.78990451,0.03117317,0.15646758
0.82541271,2.91247266,0.03983831,0.30626256,0.63097616,0.53577803,1.45970172,1.84258259,0.03106238,0.15934052
0.83141571,2.97916736,0.04091280,0.31269542,0.64787605,0.54525780,1.49409966,1.89065510,0.03098808,0.16205092
0.83741871,3.03890502,0.04183269,0.31904810,0.66424672,0.55372946,1.52323409,1.93333927,0.03094185,0.16449950
0.84342171,3.09044384,0.04256331,0.32515963,0.67976942,0.56093736,1.54658706,1.96998363,0.03091402,0.16659726
0.84942471,3.13276046,0.04307528,0.33088402,0.69416306,0.56666301,1.56374984,2.00009031,0.03089413,0.16826830
0.85542771,3.16508133,0.04334525,0.33609416,0.70719136,0.57073156,1.57443661,2.02333110,0.03087140,0.16945198
0.86143072,3.18690341,0.04335651,0.34068466,0.71866782,0.57301627,1.57849415,2.03955649,0.03083512,0.17010442
0.86743372,3.19800342,0.04309937,0.34457351,0.72845799,0.57344103,1.57590679,2.04879713,0.03077514,0.17019912
0.87343672,3.19843529,0.04257129,0.34770261,0.73647941,0.57198072,1.56679641,2.05125765,0.03068212,0.16972694
0.87943972,3.18851613,0.04177680,0.35003711,0.74269904,0.56865950,1.55141747,2.04730305,0.03054792,0.16869529
0.88544272,3.16880147,0.04072716,0.35156382,0.74712872,0.56354720,1.53014711,2.03743843,0.03036577,0.16712665
0.89144572,3.14005144,0.03943984,0.35228871,0.74981869,0.55675395,1.50347087,2.02228295,0.03013046,0.16505660
0.89744872,3.10318952,0.03793782,0.35223377,0.75085001,0.54842357,1.47196461,2.00253941,0.02983840,0.16253145
0.90345173,3.05925632,0.03624876,0.35143342,0.75032599,0.53872597,1.43627351,1.97896105,0.02948768,0.15960549
0.90945473,3.00936076,0.03440402,0.34993069,0.74836352,0.52784894,1.39708917,1.95231713,0.02907798,0.15633827
0.91545773,2.95463132,0.03243765,0.34777348,0.74508453,0.51599005,1.35512577,1.92335924,0.02861056,0.15279184
0.92146073,2.89616982,0.03038543,0.34501103,0.74060840,0.50334871,1.31109657,1.89278984,0.02808814,0.14902813
0.92746373,2.83501017,0.02828384,0.34169089,0.73504549,0.49011919,1.26569171,1.86123486,0.02751476,0.14510677
0.93346673,2.77208399,0.02616915,0.33785651,0.72849229,0.47648459,1.21955838,1.82922150,0.02689566,0.14108317
0.93946973,2.70819472,0.02407664,0.33354553,0.72102849,0.46261233,1.17328408,1.79716243,0.02623721,0.13700721
0.94547274,2.64400130,0.02203991,0.32878891,0.71271592,0.44865102,1.12738382,1.76534698,0.02554678,0.13292235
0.95147574,2.58001179,0.02009036,0.32361093,0.70359950,0.43472906,1.08229144,1.73393969,0.02483266,0.12886535
0.95747874,2.51658685,0.01825681,0.31802990,0.69371007,0.42095470,1.03835553,1.70298607,0.02410405,0.12486643
0.96348174,2.45395234,0.01656522,0.31205962,0.68306871,0.40741766,0.99583958,1.67242505,0.02337103,0.12094996
0.96948474,2.39221988,0.01503870,0.30571137,0.67169235,0.39419176,0.95492630,1.64210722,0.02264453,0.11713541
0.97548774,2.33141346,0.01369741,0.29899636,0.65960016,0.38133867,0.91572543,1.61181762,0.02193634,0.11343868
0.98149075,2.27150035,0.01255874,0.29192829,0.64682018,0.36891206,0.87828455,1.58130169,0.02125915,0.10987351
0.98749375,2.21242389,0.01163750,0.28452598,0.63339574,0.35696202,0.84260175,1.55029273,0.02062646,0.10645294
0.99349675,2.15413586,0.01094603,0.27681582,0.61939115,0.34553928,0.80863963,1.51853907,0.02005257,0.10319070
0.99949975,2.09662633,0.01049449,0.26883372,0.60489620,0.33469891,0.77633935,1.48582958,0.01955246,0.10010238
1.00550275,2.03994882,0.01029098,0.26062661,0.59002900,0.32450310,0.74563410,1.45201571,0.01914162,0.09720632
1.01150575,1.98423912,0.01034165,0.25225320,0.57493700,0.31502291,0.71646102,1.41702898,0.01883583,0.09452417
1.01750875,1.92972653,0.01065078,0.24378404,0.55979586,0.30633872,0.68877094,1.38089285,0.01865080,0.09208095
1.02351176,1.87673674,0.01122068,0.23530065,0.54480626,0.29853929,0.66253540,1.34372828,0.01860186,0.08990480
1.02951476,1.82568607,0.01205160,0.22689403,0.53018862,0.29171952,0.63775069,1.30575281,0.01870342,0.08802615
1.03551776,1.77706754,0.01314151,0.21866229,0.51617608,0.28597692,0.61443866,1.26727327,0.01896848,0.08647668
1.04152076,1.73142942,0.01448583,0.21070781,0.50300592,0.28140708,0.59264455,1.22867255,0.01940807,0.08528776
1.04752376,1.68934786,0.01607708,0.20313384,0.49091000,0.27809830,0.57243202,1.19039142,0.02003063,0.08448885
1.05352676,1.65139507,0.01790461,0.19604094,0.48010470,0.27612580,0.55387584,1.15290643,0.02084145,0.08410560
1.05952976,1.61810526,0.01995427,0.18952324,0.47078087,0.27554585,0.53705295,1.11670531,0.02184210,0.08415800
1.06553277,1.58994039,0.02220811,0.18366492,0.46309450,0.27639017,0.52203241,1.08226133,0.02302995,0.08465867
1.07153577,1.56725795,0.02464430,0.17853704,0.45715850,0.27866109,0.50886509,1.05000822,0.02439779,0.08561128
1.07753877,1.55028293,0.02723709,0.17419487,0.45303626,0.28232769,0.49757394,1.02031698,0.02593355,0.08700940
1.08354177,1.53908572,0.02995691,0.17067589,0.45073731,0.28732335,0.48814531,0.99347604,0.02762026,0.08883569
1.08954477,1.53356748,0.03277075,0.16799866,0.45021539,0.29354489,0.48052219,0.96967585,0.02943605,0.09106168
1.09554777,1.53345413,0.03564266,0.16616252,0.45136914,0.30085345,0.47459970,0.94899875,0.03135453,0.09364801
1.10155078,1.53829939,0.03853448,0.16514812,0.45404542,0.30907718,0.47022329,0.93141457,0.03334521,0.09654530
1.10755378,1.54749692,0.04140674,0.16491890,0.45804511,0.31801570,0.46718975,0.91678223,0.03537421,0.09969554
1.11355678,1.56030114,0.04421976,0.16542322,0.46313115,0.32744614,0.46525110,0.90485711,0.03740513,0.10303397
1.11955978,1.57585550,0.04693482,0.16659714,0.46903840,0.33713053,0.46412118,0.89530370,0.03940009,0.10649136
1.12556278,1.59322685,0.04951547,0.16836768,0.47548480,0.34682415,0.46348452,0.88771271,0.04132085,0.10999664
1.13156578,1.61144409,0.05192879,0.17065624,0.48218330,0.35628458,0.46300719,0.88162167,0.04313007,0.11347969
1.13756878,1.62953874,0.05414662,0.17338207,0.48885386,0.36528074,0.46234894,0.87653778,0.04479255,0.11687409
1.14357179,1.64658565,0.05614673,0.17646560,0.49523487,0.37360166,0.46117602,0.87196169,0.04627646,0.12011987
1.14957479,1.66174112,0.05791368,0.17983126,0.50109352,0.38106447,0.45917402,0.86741100,0.04755447,0.12316586
1.15557779,1.67427690,0.05943954,0.18340985,0.50623437,0.38752104,0.45606006,0.86244216,0.04860476,0.12597176
1.16158079,1.68360781,0.06072426,0.18714013,0.51050589,0.39286310,0.45159377,0.85666972,0.04941178,0.12850957
1.16758379,1.68931196,0.06177568,0.19096968,0.51380455,0.39702541,0.44558646,0.84978195,0.04996683,0.13076448
1.17358679,1.69114238,0.06260926,0.19485491,0.51607635,0.39998693,0.43790816,0.84155230,0.05026836,0.13273508
1.17958979,1.68902974,0.06324731,0.19876032,0.51731573,0.40176972,0.42849211,0.83184614,0.05032195,0.13443291
1.18559280,1.68307624,0.06371802,0.20265710,0.51756218,0.40243596,0.41733675,0.82062282,0.05014005,0.13588130
1.19159580,1.67354134,0.06405410,0.20652110,0.51689461,0.40208297,0.40450509,0.80793306,0.04974136,0.13711366
1.19759880,1.66082032,0.06429117,0.21033055,0.51542409,0.40083666,0.39012156,0.79391226,0.04915008,0.13817133
1.20360180,1.64541724,0.06446602,0.21406351,0.51328545,0.39884382,0.37436682,0.77877014,0.04839482,0.13910097
1.20960480,1.62791397,0.06461478,0.21769544,0.51062817,0.39626366,0.35747060,0.76277767,0.04750741,0.13995181
1.21560780,1.60893736,0.06477104,0.22119709,0.50760729,0.39325901,0.33970332,0.74625205,0.04652162,0.14077286
1.22161081,1.58912629,0.06496418,0.22453276,0.50437490,0.38998787,0.32136664,0.72954073,0.04547180,0.14161021
1.22761381,1.56910067,0.06521780,0.22765932,0.50107258,0.38659559,0.30278379,0.71300524,0.04439154,0.14250460
1.23361681,1.54943395,0.06554851,0.23052598,0.49782534,0.38320819,0.28428981,0.69700584,0.04331246,0.14348947
1.23961981,1.53063051,0.06596507,0.23307479,0.49473735,0.37992717,0.26622237,0.68188751,0.04226308,0.14458944
1.24562281,1.51310894,0.06646789,0.23524212,0.49188947,0.37682605,0.24891341,0.66796794,0.04126794,0.14581945
1.25162581,1.49719176,0.06704908,0.23696081,0.48933886,0.37394870,0.23268192,0.65552777,0.04034685,0.14718452
1.25762881,1.48310171,0.06769284,0.23816302,0.48712037,0.37130967,0.21782804,0.64480341,0.03951452,0.14868018
1.26363182,1.47096427,0.06837637,0.23878353,0.48524954,0.36889615,0.20462851,0.63598239,0.03878028,0.15029343
1.26963482,1.46081583,0.06907114,0.23876337,0.48372693,0.36667163,0.19333356,0.62920103,0.03814819,0.15200424
1.27563782,1.45261641,0.06974451,0.23805343,0.48254337,0.36458079,0.18416510,0.62454439,0.03761728,0.15378751
1.28164082,1.44626586,0.07036157,0.23661791,0.48168565,0.36255537,0.17731600,0.62204787,0.03718206,0.15561523
1.28764382,1.44162206,0.07088715,0.23443735,0.48114222,0.36052060,0.17295037,0.62170035,0.03683315,0.15745887
1.29364682,1.43851985,0.07128792,0.23151101,0.48090859,0.35840171,0.17120441,0.62344826,0.03655805,0.15929163
1.29964982,1.43678934,0.07153436,0.22785842,0.48099180,0.35613020,0.17218778,0.62720033,0.03634200,0.16109071
1.30565283,1.43627245,0.07160259,0.22352005,0.48141398,0.35364956,0.17598498,0.63283256,0.03616886,0.16283913
1.31165583,1.43683665,0.07147600,0.21855696,0.48221449,0.35091988,0.18265671,0.64019329,0.03602198,0.16452729
1.31765883,1.43838530,0.07114645,0.21304949,0.48345069,0.34792142,0.19224086,0.64910802,0.03588499,0.16615398
1.32366183,1.44086408,0.07061511,0.20709491,0.48519727,0.34465676,0.20475297,0.65938395,0.03574261,0.16772690
1.32966483,1.44426335,0.06989285,0.20080443,0.48754415,0.34115155,0.22018608,0.67081426,0.03558119,0.16926265
1.33566783,1.44861664,0.06900016,0.19429930,0.49059319,0.33745383,0.23851001,0.68318192,0.03538929,0.17078613
1.34167084,1.45399556,0.06796655,0.18770664,0.49445377,0.33363208,0.25966979,0.69626340,0.03515799,0.17232952
1.34767384,1.46050173,0.06682962,0.18115490,0.49923765,0.32977202,0.28358369,0.70983206,0.03488114,0.17393072
1.35367684,1.46825642,0.06563361,0.17476927,0.50505323,0.32597261,0.31014071,0.72366152,0.03455550,0.17563156
1.35967984,1.47738865,0.06442770,0.16866729,0.51199964,0.32234121,0.33919782,0.73752899,0.03418065,0.17747566
1.36568284,1.48802263,0.06326402,0.16295490,0.52016081,0.31898846,0.37057723,0.75121860,0.03375896,0.17950616
1.37168584,1.50026532,0.06219551,0.15772296,0.52959986,0.31602297,0.40406389,0.76452480,0.03329531,0.18176344
1.37768884,1.51419488,0.06127371,0.15304455,0.54035400,0.31354621,0.43940352,0.77725574,0.03279691,0.18428286
1.38369185,1.52985061,0.06054658,0.14897309,0.55243016,0.31164774,0.47630153,0.78923668,0.03227297,0.18709272
1.38969485,1.54722506,0.06005642,0.14554125,0.56580149,0.31040117,0.51442306,0.80031316,0.03173443,0.19021243
1.39569785,1.56625858,0.05983802,0.14276087,0.58040487,0.30986090,0.55339438,0.81035404,0.03119367,0.19365102
1.40170085,1.58683663,0.05991711,0.14062368,0.59613950,0.31005970,0.59280589,0.81925417,0.03066423,0.19740611
1.40770385,1.60879008,0.06030907,0.13910281,0.61286660,0.31100750,0.63221690,0.82693657,0.03016067,0.20146321
1.41370685,1.63189836,0.06101816,0.13815509,0.63041034,0.31269107,0.67116211,0.83335412,0.02969831,0.20579560
1.41970985,1.65589545,0.06203705,0.13772381,0.64855989,0.31507486,0.70915990,0.83849058,0.02929323,0.21036468
1.42571286,1.68047839,0.06334690,0.13774203,0.66707260,0.31810277,0.74572221,0.84236097,0.02896215,0.21512073
1.43171586,1.70531806,0.06491778,0.13813611,0.68567836,0.32170080,0.78036580,0.84501123,0.02872248,0.22000418
1.43771886,1.73007162,0.06670956,0.13882942,0.70408487,0.32578054,0.81262453,0.84651729,0.02859235,0.22494734
1.44372186,1.75439634,0.06867319,0.13974596,0.72198394,0.33024316,0.84206219,0.84698336,0.02859070,0.22987636
1.44972486,1.77796395,0.07075229,0.14081382,0.73905850,0.33498390,0.86828550,0.84653976,0.02873730,0.23471365
1.45572786,1.80047513,0.07288499,0.14196838,0.75499029,0.33989673,0.89095656,0.84534012,0.02905289,0.23938031
1.46173087,1.82167332,0.07500605,0.14315498,0.76946802,0.34487910,0.90980423,0.84355817,0.02955909,0.24379887
1.46773387,1.84135719,0.07704902,0.14433112,0.78219568,0.34983643,0.92463390,0.84138408,0.03027843,0.24789588
1.47373687,1.85939128,0.07894850,0.14546804,0.79290092,0.35468631,0.93533507,0.83902040,0.03123413,0.25160448
1.47973987,1.87571397,0.08064234,0.14655167,0.80134308,0.35936209,0.94188622,0.83667776,0.03244985,0.25486676
1.48574287,1.89034245,0.08207373,0.14758286,0.80732071,0.36381579,0.94435674,0.83457019,0.03394930,0.25763578
1.49174587,1.90337431,0.08319309,0.14857698,0.81067820,0.36802013,0.94290558,0.83291022,0.03575568,0.25987727
1.49774887,1.91498528,0.08395971,0.14956288,0.81131135,0.37196966,0.93777656,0.83190373,0.03789103,0.26157075
1.50375188,1.92542328,0.08434305,0.15058129,0.80917164,0.37568083,0.92929052,0.83174465,0.04037538,0.26271024
1.50975488,1.93499874,0.08432373,0.15168267,0.80426887,0.37919109,0.91783440,0.83260954,0.04322590,0.26330432
1.51575788,1.94407151,0.08389404,0.15292476,0.79667224,0.38255704,0.90384782,0.83465213,0.04645583,0.26337569
1.52176088,1.95303487,0.08305817,0.15436977,0.78650964,0.38585155,0.88780764,0.83799799,0.05007351,0.26296011
1.52776388,1.96229725,0.08183191,0.15608142,0.77396515,0.38916024,0.87021110,0.84273948,0.05408130,0.26210494
1.53376688,1.97226250,0.08024204,0.15812199,0.75927491,0.39257728,0.85155845,0.84893116,0.05847464,0.26086712
1.53976988,1.98330970,0.07832535,0.16054946,0.74272132,0.39620070,0.83233564,0.85658584,0.06324116,0.25931099
1.54577289,1.99577335,0.07612733,0.16341480,0.72462599,0.40012755,0.81299804,0.86567158,0.06836001,0.25750568
1.55177589,2.00992504,0.07370064,0.16675971,0.70534143,0.40444907,0.79395574,0.87610978,0.07380137,0.25552259
1.55777889,2.02595749,0.07110335,0.17061462,0.68524196,0.40924595,0.77556124,0.88777454,0.07952622,0.25343275
1.56378189,2.04397182,0.06839708,0.17499727,0.66471406,0.41458420,0.75809989,0.90049355,0.08548643,0.25130438
1.56978489,2.06396869,0.06564504,0.17991175,0.64414652,0.42051146,0.74178351,0.91405053,0.09162517,0.24920071
1.57578789,2.08584373,0.06291019,0.18534811,0.62392061,0.42705420,0.72674743,0.92818926,0.09787762,0.24717810
1.58179090,2.10938764,0.06025333,0.19128243,0.60440072,0.43421567,0.71305091,0.94261922,0.10417200,0.24528456
1.58779390,2.13429073,0.05773147,0.19767742,0.58592557,0.44197486,0.70068078,0.95702261,0.11043091,0.24355883
1.59379690,2.16015185,0.05539629,0.20448339,0.56880037,0.45028642,0.68955807,0.97106260,0.11657295,0.24202973
1.59979990,2.18649107,0.05329286,0.21163961,0.55328994,0.45908141,0.67954711,0.98439255,0.12251448,0.24071619
1.60580290,2.21276559,0.05145865,0.21907592,0.53961309,0.46826904,0.67046654,0.99666583,0.12817157,0.23962752
1.61180590,2.23838789,0.04992276,0.22671452,0.52793823,0.47773899,0.66210178,1.00754574,0.13346199,0.23876413
1.61780890,2.26274535,0.04870547,0.23447184,0.51838040,0.48736451,0.65421799,1.01671536,0.13830728,0.23811857
1.62381191,2.28522044,0.04781807,0.24226050,0.51099950,0.49700585,0.64657317,1.02388673,0.14263462,0.23767668
1.62981491,2.30521037,0.04726292,0.24999111,0.50580004,0.50651411,0.63893066,1.02880903,0.14637863,0.23741894
1.63581791,2.32214558,0.04703377,0.25757408,0.50273212,0.51573513,0.63107040,1.03127548,0.14948296,0.23732182
1.64182091,2.33550619,0.04711634,0.26492120,0.50169364,0.52451349,0.62279866,1.03112869,0.15190162,0.23735908
1.64782391,2.34483595,0.04748899,0.27194716,0.50253376,0.53269626,0.61395582,1.02826421,0.15359994,0.23750298
