energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-3.04052026,1.90093460,0.00118357,0.03829240,0.35901187,1.60572962,0.17664483,0.33889166,0.10280271,0.00000000
-3.03451726,1.88817676,0.00118964,0.03536784,0.35206521,1.61350210,0.16734581,0.32755941,0.09418390,0.00000000
-3.02851426,1.87999225,0.00120205,0.03286018,0.34629607,1.62159937,0.15984777,0.31889605,0.08676531,0.00000000
-3.02251126,1.87609915,0.00122028,0.03075564,0.34166330,1.62995182,0.15406208,0.31271905,0.08052298,0.00000000
-3.01650825,1.87615204,0.00124367,0.02903553,0.33811602,1.63847950,0.14987429,0.30880997,0.07541978,0.00000000
-3.01050525,1.87975758,0.00127146,0.02767722,0.33559608,1.64709472,0.14715041,0.30692462,0.07140817,0.00000000
-3.00450225,1.88649063,0.00130280,0.02665523,0.33404030,1.65570548,0.14574323,0.30680341,0.06843277,0.00000000
-2.99849925,1.89591051,0.00133680,0.02594207,0.33338250,1.66421952,0.14549840,0.30818127,0.06643267,0.00000000
-2.99249625,1.90757738,0.00137252,0.02550905,0.33355548,1.67254944,0.14626020,0.31079722,0.06534334,0.00000000
-2.98649325,1.92106838,0.00140905,0.02532695,0.33449275,1.68061861,0.14787673,0.31440311,0.06509820,0.00000000
-2.98049025,1.93599339,0.00144550,0.02536657,0.33613036,1.68836794,0.15020448,0.31877152,0.06562986,0.00000000
-2.97448724,1.95200990,0.00148104,0.02559919,0.33840864,1.69576309,0.15311224,0.32370259,0.06687107,0.00000000
-2.96848424,1.96883692,0.00151489,0.02599680,0.34127395,1.70280205,0.15648425,0.32902975,0.06875538,0.00000000
-2.96248124,1.98626720,0.00154638,0.02653242,0.34468039,1.70952242,0.16022251,0.33462416,0.07121764,0.00000000
-2.95647824,2.00417761,0.00157493,0.02718018,0.34859148,1.71600803,0.16424841,0.34039794,0.07419434,0.00000000
-2.95047524,2.02253710,0.00160008,0.02791545,0.35298169,1.72239451,0.16850349,0.34630607,0.07762389,0.00000000
-2.94447224,2.04141187,0.00162146,0.02871487,0.35783782,1.72887310,0.17294958,0.35234703,0.08144690,0.00000000
-2.93846923,2.06096750,0.00163883,0.02955638,0.36316002,1.73569246,0.17756818,0.35856215,0.08560643,0.00000000
-2.93246623,2.08146759,0.00165205,0.03041927,0.36896253,1.74315802,0.18235931,0.36503380,0.09004834,0.00000000
-2.92646323,2.10326884,0.00166106,0.03128422,0.37527383,1.75162857,0.18733975,0.37188235,0.09472172,0.00000000
-2.92046023,2.12681243,0.00166590,0.03213341,0.38213634,1.76151008,0.19254085,0.37926207,0.09957931,0.00000000
-2.91445723,2.15261176,0.00166670,0.03295054,0.38960539,1.77324650,0.19800599,0.38735599,0.10457802,0.00000000
-2.90845423,2.18123665,0.00166363,0.03372107,0.39774757,1.78730794,0.20378772,0.39636978,0.10967946,0.00000000
-2.90245123,2.21329435,0.00165691,0.03443227,0.40663843,1.80417629,0.20994463,0.40652487,0.11485033,0.00000000
-2.89644822,2.24940774,0.00164682,0.03507350,0.41635948,1.82432885,0.21653823,0.41805071,0.12006286,0.00000000
-2.89044522,2.29019126,0.00163362,0.03563630,0.42699458,1.84822034,0.22362959,0.43117642,0.12529496,0.00000000
-2.88444222,2.33622534,0.00161761,0.03611458,0.43862591,1.87626414,0.23127619,0.44612202,0.13053026,0.00000000
-2.87843922,2.38802998,0.00159910,0.03650480,0.45132957,1.90881324,0.23952869,0.46308927,0.13575785,0.00000000
-2.87243622,2.44603847,0.00157837,0.03680597,0.46517098,1.94614199,0.24842805,0.48225238,0.14097181,0.00000000
-2.86643322,2.51057222,0.00155569,0.03701976,0.48020033,1.98842917,0.25800270,0.50374891,0.14617038,0.00000000
-2.86043022,2.58181756,0.00153132,0.03715039,0.49644830,2.03574338,0.26826619,0.52767094,0.15135494,0.00000000
-2.85442721,2.65980576,0.00150547,0.03720455,0.51392221,2.08803150,0.27921517,0.55405702,0.15652873,0.00000000
-2.84842421,2.74439713,0.00147836,0.03719113,0.53260286,2.14511085,0.29082773,0.58288507,0.16169541,0.00000000
-2.84242121,2.83527003,0.00145015,0.03712095,0.55244232,2.20666567,0.30306242,0.61406662,0.16685748,0.00000000
-2.83641821,2.93191582,0.00142099,0.03700638,0.57336269,2.27224836,0.31585770,0.64744271,0.17201479,0.00000000
-2.83041521,3.03364010,0.00139098,0.03686086,0.59525614,2.34128575,0.32913210,0.68278177,0.17716298,0.00000000
-2.82441221,3.13957085,0.00136021,0.03669842,0.61798614,2.41309031,0.34278493,0.71977974,0.18229230,0.00000000
-2.81840920,3.24867336,0.00132875,0.03653316,0.64139000,2.48687630,0.35669778,0.75806265,0.18738652,0.00000000
-2.81240620,3.35977192,0.00129664,0.03637867,0.66528262,2.56178023,0.37073649,0.79719168,0.19242234,0.00000000
-2.80640320,3.47157767,0.00126390,0.03624756,0.68946131,2.63688510,0.38475393,0.83667088,0.19736910,0.00000000
-2.80040020,3.58272171,0.00123054,0.03615090,0.71371155,2.71124736,0.39859314,0.87595731,0.20218905,0.00000000
-2.79439720,3.69179239,0.00119657,0.03609786,0.73781334,2.78392571,0.41209103,0.91447344,0.20683798,0.00000000
-2.78839420,3.79737525,0.00116196,0.03609530,0.76154792,2.85401023,0.42508235,0.95162145,0.21126637,0.00000000
-2.78239120,3.89809402,0.00112673,0.03614756,0.78470447,2.92065076,0.43740393,0.98679899,0.21542084,0.00000000
-2.77638819,3.99265084,0.00109087,0.03625626,0.80708652,2.98308294,0.44889882,1.01941585,0.21924601,0.00000000
-2.77038519,4.07986395,0.00105440,0.03642028,0.82851756,3.04065081,0.45942043,1.04891087,0.22268648,0.00000000
-2.76438219,4.15870098,0.00101735,0.03663584,0.84884578,3.09282459,0.46883627,1.07476855,0.22568905,0.00000000
-2.75837919,4.22830645,0.00097977,0.03689664,0.86794740,3.13921294,0.47703125,1.09653454,0.22820480,0.00000000
-2.75237619,4.28802198,0.00094173,0.03719416,0.88572863,3.17956875,0.48391043,1.11382948,0.23019114,0.00000000
-2.74637319,4.33739842,0.00090334,0.03751803,0.90212600,3.21378829,0.48940102,1.12636058,0.23161368,0.00000000
-2.74037019,4.37619941,0.00086475,0.03785644,0.91710511,3.24190373,0.49345359,1.13393048,0.23244764,0.00000000
-2.73436718,4.40439623,0.00082611,0.03819668,0.93065782,3.26406943,0.49604253,1.13644296,0.23267907,0.00000000
-2.72836418,4.42215455,0.00078762,0.03852561,0.94279823,3.28054278,0.49716566,1.13390542,0.23230549,0.00000000
-2.72236118,4.42981400,0.00074953,0.03883029,0.95355748,3.29166078,0.49684312,1.12642793,0.23133618,0.00000000
-2.71635818,4.42786189,0.00071208,0.03909842,0.96297798,3.29781383,0.49511564,1.11421905,0.22979192,0.00000000
-2.71035518,4.41690269,0.00067558,0.03931896,0.97110729,3.29941820,0.49204222,1.09757854,0.22770446,0.00000000
-2.70435218,4.39762541,0.00064032,0.03948253,0.97799222,3.29688909,0.48769750,1.07688749,0.22511543,0.00000000
-2.69834917,4.37077060,0.00060662,0.03958183,0.98367352,3.29061594,0.48216883,1.05259609,0.22207510,0.00000000
-2.69234617,4.33709917,0.00057482,0.03961200,0.98818158,3.28094149,0.47555336,1.02520993,0.21864075,0.00000000
-2.68634317,4.29736468,0.00054524,0.03957085,0.99153349,3.26814608,0.46795511,0.99527501,0.21487501,0.00000000
-2.68034017,4.25229061,0.00051821,0.03945899,0.99373178,3.25243812,0.45948232,0.96336239,0.21084403,0.00000000
-2.67433717,4.20255379,0.00049401,0.03927988,0.99476488,3.23395146,0.45024504,0.93005292,0.20661566,0.00000000
-2.66833417,4.14877461,0.00047293,0.03903978,0.99460938,3.21274962,0.44035315,0.89592256,0.20225768,0.00000000
-2.66233117,4.09151402,0.00045521,0.03874757,0.99323401,3.18883682,0.42991470,0.86152880,0.19783621,0.00000000
-2.65632816,4.03127712,0.00044105,0.03841449,0.99060506,3.16217476,0.41903472,0.82739857,0.19341417,0.00000000
-2.65032516,3.96852239,0.00043058,0.03805381,0.98669295,3.13270419,0.40781434,0.79401785,0.18905010,0.00000000
-2.64432216,3.90367536,0.00042392,0.03768039,0.98147936,3.10036953,0.39635022,0.76182327,0.18479700,0.00000000
-2.63831916,3.83714507,0.00042108,0.03731021,0.97496461,3.06514478,0.38473429,0.73119567,0.18070165,0.00000000
-2.63231616,3.76934168,0.00042203,0.03695986,0.96717460,3.02705893,0.37305357,0.70245568,0.17680390,0.00000000
-2.62631316,3.70069337,0.00042668,0.03664598,0.95816679,2.98621878,0.36139014,0.67586130,0.17313640,0.00000000
-2.62031016,3.63166076,0.00043486,0.03638477,0.94803474,2.94282746,0.34982109,0.65160720,0.16972444,0.00000000
-2.61430715,3.56274744,0.00044635,0.03619138,0.93691076,2.89719710,0.33841845,0.62982566,0.16658596,0.00000000
-2.60830415,3.49450518,0.00046087,0.03607950,0.92496640,2.84975458,0.32724907,0.61058891,0.16373180,0.00000000
-2.60230115,3.42753327,0.00047807,0.03606084,0.91241047,2.80103946,0.31637439,0.59391261,0.16116605,0.00000000
-2.59629815,3.36247148,0.00049759,0.03614479,0.89948474,2.75169406,0.30585009,0.57976030,0.15888649,0.00000000
-2.59029515,3.29998670,0.00051900,0.03633807,0.88645720,2.70244586,0.29572577,0.56804843,0.15688520,0.00000000
-2.58429215,3.24075414,0.00054188,0.03664450,0.87361343,2.65408310,0.28604447,0.55865202,0.15514917,0.00000000
-2.57828914,3.18543388,0.00056578,0.03706481,0.86124619,2.60742478,0.27684231,0.55141050,0.15366103,0.00000000
-2.57228614,3.13464426,0.00059024,0.03759659,0.84964402,2.56328682,0.26814807,0.54613372,0.15239974,0.00000000
-2.56628314,3.08893390,0.00061484,0.03823426,0.83907927,2.52244614,0.25998297,0.54260797,0.15134138,0.00000000
-2.56028014,3.04875405,0.00063918,0.03896914,0.82979631,2.48560485,0.25236049,0.54060194,0.15045993,0.00000000
-2.55427714,3.01443318,0.00066288,0.03978963,0.82200055,2.45335660,0.24528646,0.53987242,0.14972804,0.00000000
-2.54827414,2.98615568,0.00068562,0.04068139,0.81584897,2.42615713,0.23875923,0.54016991,0.14911784,0.00000000
-2.54227114,2.96394612,0.00070715,0.04162767,0.81144260,2.40430070,0.23277011,0.54124388,0.14860174,0.00000000
-2.53626813,2.94766050,0.00072726,0.04260963,0.80882153,2.38790393,0.22730402,0.54284794,0.14815327,0.00000000
-2.53026513,2.93698517,0.00074584,0.04360673,0.80796276,2.37689794,0.22234029,0.54474462,0.14774786,0.00000000
-2.52426213,2.93144415,0.00076283,0.04459725,0.80878096,2.37102948,0.21785363,0.54671007,0.14736374,0.00000000
-2.51825913,2.93041445,0.00077825,0.04555874,0.81113233,2.36987084,0.21381530,0.54853852,0.14698277,0.00000000
-2.51225613,2.93314930,0.00079222,0.04646859,0.81482123,2.37283830,0.21019433,0.55004652,0.14659132,0.00000000
-2.50625313,2.93880794,0.00080491,0.04730461,0.81960937,2.37921802,0.20695887,0.55107700,0.14618116,0.00000000
-2.50025013,2.94649085,0.00081659,0.04804562,0.82522718,2.38819794,0.20407756,0.55150313,0.14575035,0.00000000
-2.49424712,2.95527872,0.00082757,0.04867208,0.83138658,2.39890424,0.20152090,0.55123183,0.14530408,0.00000000
-2.48824412,2.96427318,0.00083826,0.04916671,0.83779474,2.41044018,0.19926260,0.55020696,0.14485548,0.00000000
-2.48224112,2.97263728,0.00084911,0.04951503,0.84416802,2.42192547,0.19728088,0.54841205,0.14442637,0.00000000
-2.47623812,2.97963374,0.00086063,0.04970598,0.85024540,2.43253414,0.19555955,0.54587238,0.14404781,0.00000000
-2.47023512,2.98465895,0.00087339,0.04973236,0.85580075,2.44152889,0.19408908,0.54265633,0.14376052,0.00000000
-2.46423212,2.98727107,0.00088799,0.04959123,0.86065330,2.44829045,0.19286733,0.53887585,0.14361509,0.00000000
-2.45822911,2.98721055,0.00090508,0.04928424,0.86467577,2.45234039,0.19190011,0.53468575,0.14367189,0.00000000
-2.45222611,2.98441227,0.00092532,0.04881780,0.86779986,2.45335647,0.19120143,0.53028184,0.14400056,0.00000000
-2.44622311,2.97900837,0.00094938,0.04820309,0.87001866,2.45117997,0.19079342,0.52589766,0.14467928,0.00000000
-2.44022011,2.97132161,0.00097796,0.04745595,0.87138601,2.44581483,0.19070583,0.52179970,0.14579350,0.00000000
-2.43421711,2.96184952,0.00101173,0.04659662,0.87201274,2.43741878,0.19097527,0.51828122,0.14743426,0.00000000
-2.42821411,2.95123993,0.00105135,0.04564926,0.87206004,2.42628734,0.19164393,0.51565449,0.14969612,0.00000000
-2.42221111,2.94025900,0.00109741,0.04464137,0.87173024,2.41283147,0.19275796,0.51424169,0.15267464,0.00000000
-2.41620810,2.92975321,0.00115048,0.04360305,0.87125544,2.39755037,0.19436543,0.51436460,0.15646349,0.00000000
-2.41020510,2.92060689,0.00121102,0.04256616,0.87088453,2.38100081,0.19651404,0.51633333,0.16115124,0.00000000
-2.40420210,2.91369748,0.00127939,0.04156332,0.87086931,2.36376475,0.19924843,0.52043442,0.16681806,0.00000000
-2.39819910,2.90985031,0.00135585,0.04062698,0.87145025,2.34641681,0.20260744,0.52691882,0.17353215,0.00000000
-2.39219610,2.90979516,0.00144048,0.03978832,0.87284261,2.32949329,0.20662115,0.53598999,0.18134643,0.00000000
-2.38619310,2.91412658,0.00153321,0.03907629,0.87522373,2.31346424,0.21130804,0.54779283,0.19029524,0.00000000
-2.38019010,2.92326980,0.00163380,0.03851665,0.87872188,2.29870994,0.21667230,0.56240390,0.20039156,0.00000000
-2.37418709,2.93745388,0.00174177,0.03813114,0.88340745,2.28550275,0.22270142,0.57982330,0.21162460,0.00000000
-2.36818409,2.95669341,0.00185646,0.03793673,0.88928681,2.27399528,0.22936423,0.59996888,0.22395816,0.00000000
-2.36218109,2.98077963,0.00197696,0.03794513,0.89629917,2.26421519,0.23660956,0.62267295,0.23732963,0.00000000
-2.35617809,3.00928154,0.00210216,0.03816235,0.90431665,2.25606673,0.24436551,0.64768202,0.25165001,0.00000000
-2.35017509,3.04155697,0.00223072,0.03858863,0.91314766,2.24933900,0.25253954,0.67465958,0.26680462,0.00000000
-2.34417209,3.07677313,0.00236109,0.03921838,0.92254328,2.24372002,0.26101941,0.70319201,0.28265495,0.00000000
-2.33816908,3.11393589,0.00249157,0.04004051,0.93220657,2.23881612,0.26967492,0.73279765,0.29904124,0.00000000
-2.33216608,3.15192633,0.00262026,0.04103883,0.94180420,2.23417525,0.27836053,0.76293859,0.31578589,0.00000000
-2.32616308,3.18954290,0.00274519,0.04219263,0.95097995,2.22931309,0.28691871,0.79303504,0.33269757,0.00000000
-2.32016008,3.22554733,0.00286428,0.04347746,0.95936942,2.22374039,0.29518394,0.82248156,0.34957582,0.00000000
-2.31415708,3.25871192,0.00297547,0.04486598,0.96661511,2.21699014,0.30298727,0.85066464,0.36621598,0.00000000
-2.30815408,3.28786621,0.00307669,0.04632885,0.97238125,2.20864300,0.31016115,0.87698096,0.38241417,0.00000000
-2.30215108,3.31194058,0.00316598,0.04783568,0.97636761,2.19834957,0.31654445,0.90085553,0.39797225,0.00000000
-2.29614807,3.33000483,0.00324151,0.04935599,0.97832147,2.18584846,0.32198736,0.92175902,0.41270242,0.00000000
-2.29014507,3.34130000,0.00330166,0.05086009,0.97804736,2.17097893,0.32635600,0.93922348,0.42643131,0.00000000
-2.28414207,3.34526184,0.00334505,0.05231985,0.97541388,2.15368762,0.32953662,0.95285599,0.43900348,0.00000000
-2.27813907,3.34153513,0.00337059,0.05370943,0.97035748,2.13402900,0.33143903,0.96234951,0.45028411,0.00000000
-2.27213607,3.32997824,0.00337752,0.05500583,0.96288293,2.11215951,0.33199927,0.96749063,0.46016094,0.00000000
-2.26613307,3.31065816,0.00336544,0.05618929,0.95306056,2.08832583,0.33118138,0.96816404,0.46854536,0.00000000
-2.26013007,3.28383645,0.00333431,0.05724358,0.94102055,2.06284812,0.32897820,0.96435353,0.47537272,0.00000000
-2.25412706,3.24994734,0.00328448,0.05815611,0.92694458,2.03609910,0.32541121,0.95613970,0.48060196,0.00000000
-2.24812406,3.20956944,0.00321663,0.05891792,0.91105547,2.00848051,0.32052939,0.94369457,0.48421464,0.00000000
-2.24212106,3.16339295,0.00313182,0.05952357,0.89360533,1.98039818,0.31440731,0.92727357,0.48621361,0.00000000
-2.23611806,3.11218430,0.00303141,0.05997091,0.87486307,1.95223746,0.30714248,0.90720532,0.48662132,0.00000000
-2.23011506,3.05675054,0.00291703,0.06026076,0.85510193,1.92434039,0.29885209,0.88387977,0.48547799,0.00000000
-2.22411206,2.99790534,0.00279054,0.06039666,0.83458768,1.89698602,0.28966940,0.85773548,0.48283989,0.00000000
-2.21810905,2.93643849,0.00265397,0.06038446,0.81356818,1.87037515,0.27973989,0.82924635,0.47877757,0.00000000
-2.21210605,2.87309051,0.00250945,0.06023198,0.79226493,1.84462028,0.26921730,0.79890875,0.47337437,0.00000000
-2.20610305,2.80853337,0.00235920,0.05994876,0.77086669,1.81974138,0.25825984,0.76722916,0.46672511,0.00000000
-2.20010005,2.74335807,0.00220539,0.05954572,0.74952576,1.79566764,0.24702656,0.73471309,0.45893493,0.00000000
-2.19409705,2.67806914,0.00205015,0.05903493,0.72835671,1.77224504,0.23567407,0.70185539,0.45011836,0.00000000
-2.18809405,2.61308584,0.00189550,0.05842945,0.70743759,1.74924902,0.22435368,0.66913209,0.44039840,0.00000000
-2.18209105,2.54874918,0.00174332,0.05774313,0.68681325,1.72640149,0.21320892,0.63699403,0.42990565,0.00000000
-2.17608804,2.48533363,0.00159528,0.05699051,0.66650060,1.70339095,0.20237357,0.60586206,0.41877733,0.00000000
-2.17008504,2.42306213,0.00145285,0.05618668,0.64649500,1.67989435,0.19197010,0.57612372,0.40715605,0.00000000
-2.16408204,2.36212287,0.00131726,0.05534715,0.62677760,1.65559929,0.18210847,0.54813120,0.39518837,0.00000000
-2.15807904,2.30268605,0.00118950,0.05448768,0.60732277,1.63022515,0.17288533,0.52220034,0.38302305,0.00000000
-2.15207604,2.24491929,0.00107034,0.05362415,0.58810532,1.60354179,0.16438348,0.49861030,0.37080888,0.00000000
-2.14607304,2.18900029,0.00096027,0.05277227,0.56910687,1.57538472,0.15667157,0.47760373,0.35869225,0.00000000
-2.14007004,2.13512560,0.00085959,0.05194736,0.55032101,1.54566589,0.14980390,0.45938703,0.34681446,0.00000000
-2.13406703,2.08351505,0.00076840,0.05116397,0.53175702,1.51437959,0.14382051,0.44413070,0.33530883,0.00000000
-2.12806403,2.03441125,0.00068657,0.05043557,0.51344194,1.48160312,0.13874719,0.43196941,0.32429774,0.00000000
-2.12206103,1.98807452,0.00061387,0.04977412,0.49542088,1.44749257,0.13459565,0.42300182,0.31388978,0.00000000
-2.11605803,1.94477355,0.00054989,0.04918973,0.47775578,1.41227395,0.13136379,0.41729008,0.30417713,0.00000000
-2.11005503,1.90477266,0.00049413,0.04869022,0.46052263,1.37623053,0.12903597,0.41485909,0.29523327,0.00000000
-2.10405203,1.86831668,0.00044600,0.04828084,0.44380764,1.33968729,0.12758344,0.41569554,0.28711126,0.00000000
-2.09804902,1.83561460,0.00040485,0.04796398,0.42770240,1.30299359,0.12696483,0.41974692,0.27984254,0.00000000
-2.09204602,1.80682334,0.00037001,0.04773898,0.41229872,1.26650506,0.12712686,0.42692058,0.27343648,0.00000000
-2.08604302,1.78203277,0.00034075,0.04760210,0.39768323,1.23056607,0.12800511,0.43708313,0.26788062,0.00000000
-2.08004002,1.76125311,0.00031640,0.04754650,0.38393228,1.19549355,0.12952507,0.45006022,0.26314163,0.00000000
-2.07403702,1.74440563,0.00029624,0.04756246,0.37110742,1.16156317,0.13160331,0.46563693,0.25916695,0.00000000
-2.06803402,1.73131729,0.00027962,0.04763765,0.35925169,1.12899859,0.13414890,0.48355881,0.25588697,0.00000000
-2.06203102,1.72171970,0.00026592,0.04775753,0.34838690,1.09796400,0.13706495,0.50353383,0.25321779,0.00000000
-2.05602801,1.71525250,0.00025455,0.04790583,0.33851208,1.06856034,0.14025040,0.52523509,0.25106421,0.00000000
-2.05002501,1.71147097,0.00024499,0.04806512,0.32960307,1.04082509,0.14360188,0.54830445,0.24932304,0.00000000
-2.04402201,1.70985736,0.00023676,0.04821741,0.32161322,1.01473533,0.14701569,0.57235702,0.24788640,0.00000000
-2.03801901,1.70983550,0.00022946,0.04834474,0.31447519,0.99021367,0.15038984,0.59698646,0.24664495,0.00000000
-2.03201601,1.71078774,0.00022272,0.04842979,0.30810359,0.96713649,0.15362606,0.62177101,0.24549101,0.00000000
-2.02601301,1.71207347,0.00021627,0.04845640,0.30239831,0.94534379,0.15663185,0.64628017,0.24432123,0.00000000
-2.02001001,1.71304832,0.00020987,0.04841006,0.29724842,0.92465011,0.15932230,0.67008185,0.24303902,0.00000000
-2.01400700,1.71308327,0.00020334,0.04827825,0.29253631,0.90485572,0.16162192,0.69274994,0.24155654,0.00000000
-2.00800400,1.71158290,0.00019657,0.04805075,0.28814196,0.88575756,0.16346610,0.71387206,0.23979616,0.00000000
-2.00200100,1.70800201,0.00018950,0.04771976,0.28394707,0.86715941,0.16480251,0.73305734,0.23769166,0.00000000
-1.99599800,1.70186041,0.00018209,0.04728002,0.27983899,0.84888090,0.16559208,0.74994418,0.23518883,0.00000000
-1.98999500,1.69275513,0.00017437,0.04672873,0.27571422,0.83076500,0.16580979,0.76420756,0.23224592,0.00000000
-1.98399200,1.68037005,0.00016641,0.04606544,0.27148141,0.81268390,0.16544502,0.77556597,0.22883362,0.00000000
-1.97798899,1.66448276,0.00015828,0.04529190,0.26706383,0.79454312,0.16450162,0.78378757,0.22493486,0.00000000
-1.97198599,1.64496858,0.00015010,0.04441178,0.26240113,0.77628395,0.16299763,0.78869556,0.22054445,0.00000000
-1.96598299,1.62180178,0.00014201,0.04343049,0.25745060,0.75788419,0.16096461,0.79017239,0.21566849,0.00000000
-1.95997999,1.59505416,0.00013415,0.04235489,0.25218766,0.73935746,0.15844661,0.78816276,0.21032370,0.00000000
-1.95397699,1.56489121,0.00012669,0.04119304,0.24660580,0.72075116,0.15549885,0.78267529,0.20453670,0.00000000
-1.94797399,1.53156585,0.00011980,0.03995402,0.24071602,0.70214330,0.15218606,0.77378261,0.19834314,0.00000000
-1.94197099,1.49541028,0.00011365,0.03864770,0.23454565,0.68363848,0.14858060,0.76161998,0.19178685,0.00000000
-1.93596798,1.45682601,0.00010843,0.03728463,0.22813682,0.66536313,0.14476041,0.74638231,0.18491889,0.00000000
-1.92996498,1.41627256,0.00010434,0.03587590,0.22154454,0.64746043,0.14080673,0.72831965,0.17779650,0.00000000
-1.92396198,1.37425507,0.00010159,0.03443307,0.21483455,0.63008489,0.13680185,0.70773137,0.17048211,0.00000000
-1.91795898,1.33131140,0.00010039,0.03296809,0.20808101,0.61339702,0.13282693,0.68495906,0.16304217,0.00000000
-1.91195598,1.28799902,0.00010101,0.03149330,0.20136413,0.59755831,0.12895981,0.66037856,0.15554603,0.00000000
-1.90595298,1.24488232,0.00010372,0.03002140,0.19476786,0.58272663,0.12527319,0.63439128,0.14806478,0.00000000
-1.89994997,1.20252075,0.00010887,0.02856541,0.18837778,0.56905233,0.12183298,0.60741524,0.14067012,0.00000000
-1.89394697,1.16145830,0.00011684,0.02713868,0.18227917,0.55667533,0.11869713,0.57987615,0.13343322,0.00000000
-1.88794397,1.12221477,0.00012812,0.02575486,0.17655550,0.54572318,0.11591477,0.55219887,0.12642375,0.00000000
-1.88194097,1.08527914,0.00014326,0.02442789,0.17128725,0.53631030,0.11352596,0.52479954,0.11970897,0.00000000
-1.87593797,1.05110533,0.00016293,0.02317195,0.16655123,0.52853851,0.11156177,0.49807879,0.11335299,0.00000000
-1.86993497,1.02011035,0.00018794,0.02200142,0.16242027,0.52249859,0.11004498,0.47241599,0.10741616,0.00000000
-1.86393197,0.99267492,0.00021921,0.02093087,0.15896335,0.51827301,0.10899107,0.44816493,0.10195475,0.00000000
-1.85792896,0.96914607,0.00025785,0.01997491,0.15624609,0.51593948,0.10840963,0.42565079,0.09702068,0.00000000
-1.85192596,0.94984152,0.00030510,0.01914820,0.15433149,0.51557495,0.10830598,0.40516832,0.09266149,0.00000000
-1.84592296,0.93505502,0.00036239,0.01846529,0.15328073,0.51725985,0.10868298,0.38698122,0.08892039,0.00000000
-1.83991996,0.92506209,0.00043129,0.01794055,0.15315411,0.52108196,0.10954277,0.37132235,0.08583641,0.00000000
-1.83391696,0.92012518,0.00051354,0.01758797,0.15401161,0.52713955,0.11088836,0.35839452,0.08344453,0.00000000
-1.82791396,0.92049753,0.00061102,0.01742102,0.15591333,0.53554316,0.11272501,0.34837151,0.08177574,0.00000000
-1.82191096,0.92642483,0.00072567,0.01745241,0.15891928,0.54641585,0.11506107,0.34139907,0.08085709,0.00000000
-1.81590795,0.93814400,0.00085954,0.01769378,0.16308871,0.55989116,0.11790843,0.33759541,0.08071135,0.00000000
-1.80990495,0.95587860,0.00101464,0.01815542,0.16847862,0.57610894,0.12128227,0.33705110,0.08135667,0.00000000
-1.80390195,0.97983055,0.00119294,0.01884589,0.17514171,0.59520862,0.12520020,0.33982803,0.08280584,0.00000000
-1.79789895,1.01016819,0.00139623,0.01977157,0.18312344,0.61732020,0.12968082,0.34595749,0.08506531,0.00000000
-1.79189595,1.04701094,0.00162611,0.02093624,0.19245862,0.64255316,0.13474164,0.35543715,0.08813402,0.00000000
-1.78589295,1.09041126,0.00188381,0.02234060,0.20316739,0.67098366,0.14039651,0.36822742,0.09200203,0.00000000
-1.77988994,1.14033485,0.00217015,0.02398178,0.21525093,0.70264076,0.14665278,0.38424701,0.09664899,0.00000000
-1.77388694,1.19664018,0.00248540,0.02585293,0.22868715,0.73749243,0.15350822,0.40336841,0.10204268,0.00000000
-1.76788394,1.25905886,0.00282920,0.02794280,0.24342649,0.77543217,0.16094798,0.42541347,0.10813757,0.00000000
-1.76188094,1.32717829,0.00320049,0.03023546,0.25938832,0.81626717,0.16894180,0.45014960,0.11487366,0.00000000
-1.75587794,1.40042805,0.00359741,0.03271011,0.27645803,0.85970907,0.17744165,0.47728717,0.12217567,0.00000000
-1.74987494,1.47807152,0.00401725,0.03534104,0.29448526,0.90536798,0.18638002,0.50647839,0.12995272,0.00000000
-1.74387194,1.55920387,0.00445648,0.03809773,0.31328342,0.95275068,0.19566902,0.53731824,0.13809856,0.00000000
-1.73786893,1.64275739,0.00491068,0.04094519,0.33263062,1.00126345,0.20520044,0.56934765,0.14649249,0.00000000
-1.73186593,1.72751459,0.00537464,0.04384444,0.35227230,1.05021978,0.21484678,0.60205912,0.15500098,0.00000000
-1.72586293,1.81212928,0.00584244,0.04675317,0.37192535,1.09885312,0.22446340,0.63490494,0.16347994,0.00000000
-1.71985993,1.89515523,0.00630754,0.04962665,0.39128381,1.14633436,0.23389158,0.66730765,0.17177780,0.00000000
-1.71385693,1.97508157,0.00676294,0.05241870,0.41002602,1.19179338,0.24296258,0.69867279,0.17973899,0.00000000
-1.70785393,2.05037369,0.00720141,0.05508287,0.42782281,1.23434417,0.25150238,0.72840327,0.18720810,0.00000000
-1.70185093,2.11951804,0.00761564,0.05757361,0.44434659,1.27311220,0.25933702,0.75591492,0.19403420,0.00000000
-1.69584792,2.18106902,0.00799854,0.05984758,0.45928092,1.30726305,0.26629818,0.78065263,0.20007538,0.00000000
-1.68984492,2.23369577,0.00834345,0.06186486,0.47233015,1.33603095,0.27222896,0.80210634,0.20520326,0.00000000
-1.68384192,2.27622698,0.00864440,0.06359011,0.48322868,1.35874606,0.27698928,0.81982623,0.20930726,0.00000000
-1.67783892,2.30769145,0.00889635,0.06499369,0.49174960,1.37485907,0.28046095,0.83343640,0.21229835,0.00000000
