energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-3.29264632,1.54091881,0.00192643,0.07678392,0.04622854,0.26881272,0.61281534,0.01365366,0.86732099
-3.28664332,1.38109071,0.00170325,0.06606631,0.04001045,0.23292632,0.55191187,0.01194521,0.78265026
-3.28064032,1.23444513,0.00149580,0.05648235,0.03440621,0.20062441,0.49574832,0.01038280,0.70467493
-3.27463732,1.10076584,0.00130475,0.04799272,0.02939780,0.17178915,0.44428765,0.00896683,0.63327599
-3.26863432,0.97964661,0.00113041,0.04054457,0.02495903,0.14625809,0.39741705,0.00769505,0.56824257
-3.26263132,0.87053432,0.00097274,0.03407519,0.02105746,0.12383495,0.35496400,0.00656298,0.50929385
-3.25662831,0.77277035,0.00083137,0.02851536,0.01765612,0.10429978,0.31671179,0.00556435,0.45609994
-3.25062531,0.68562887,0.00070571,0.02379253,0.01471514,0.08741825,0.28241424,0.00469151,0.40830102
-3.24462231,0.60835106,0.00059497,0.01983345,0.01219323,0.07294992,0.25180879,0.00393589,0.36552421
-3.23861931,0.54017449,0.00049817,0.01656651,0.01004888,0.06065523,0.22462804,0.00328832,0.32739799
-3.23261631,0.48035731,0.00041427,0.01392354,0.00824146,0.05030132,0.20060923,0.00273942,0.29356377
-3.22661331,0.42819701,0.00034215,0.01184119,0.00673200,0.04166660,0.17950186,0.00227984,0.26368477
-3.22061031,0.38304403,0.00028064,0.01026185,0.00548385,0.03454412,0.16107316,0.00190053,0.23745214
-3.21460730,0.34431033,0.00022862,0.00913427,0.00446312,0.02874386,0.14511181,0.00159289,0.21458863
-3.20860430,0.31147349,0.00018497,0.00841367,0.00363893,0.02409403,0.13142982,0.00134893,0.19484988
-3.20260130,0.28407688,0.00014864,0.00806159,0.00298355,0.02044156,0.11986297,0.00116135,0.17802376
-3.19659830,0.26172643,0.00011865,0.00804556,0.00247241,0.01765185,0.11026990,0.00102358,0.16392812
-3.19059530,0.24408480,0.00009410,0.00833837,0.00208398,0.01560803,0.10253016,0.00092978,0.15240708
-3.18459230,0.23086343,0.00007417,0.00891728,0.00179962,0.01420968,0.09654158,0.00087484,0.14332646
-3.17858929,0.22181329,0.00005814,0.00976313,0.00160335,0.01337138,0.09221695,0.00085432,0.13656848
-3.17258629,0.21671481,0.00004536,0.01085923,0.00148158,0.01302102,0.08948059,0.00086439,0.13202618
-3.16658329,0.21536759,0.00003529,0.01219036,0.00142282,0.01309801,0.08826477,0.00090177,0.12959775
-3.16058029,0.21758044,0.00002747,0.01374171,0.00141742,0.01355153,0.08850623,0.00096362,0.12918107
-3.15457729,0.22316215,0.00002150,0.01549787,0.00145727,0.01433881,0.09014314,0.00104747,0.13066875
-3.14857429,0.23191342,0.00001705,0.01744193,0.00153553,0.01542365,0.09311241,0.00115115,0.13394376
-3.14257129,0.24362030,0.00001386,0.01955465,0.00164641,0.01677494,0.09734764,0.00127271,0.13887598
-3.13656828,0.25804937,0.00001174,0.02181393,0.00178496,0.01836556,0.10277772,0.00141036,0.14531958
-3.13056528,0.27494484,0.00001052,0.02419427,0.00194686,0.02017141,0.10932614,0.00156241,0.15311164
-3.12456228,0.29402772,0.00001010,0.02666662,0.00212830,0.02217066,0.11691110,0.00172726,0.16207179
-3.11855928,0.31499708,0.00001040,0.02919833,0.00232587,0.02434334,0.12544622,0.00190334,0.17200307
-3.11255628,0.33753324,0.00001139,0.03175343,0.00253646,0.02667097,0.13484203,0.00208914,0.18269392
-3.10655328,0.36130281,0.00001305,0.03429303,0.00275719,0.02913654,0.14500791,0.00228317,0.19392122
-3.10055028,0.38596528,0.00001541,0.03677607,0.00298544,0.03172454,0.15585449,0.00248401,0.20545434
-3.09454727,0.41118080,0.00001849,0.03916013,0.00321877,0.03442111,0.16729629,0.00269035,0.21705987
-3.08854427,0.43661870,0.00002235,0.04140248,0.00345498,0.03721432,0.17925438,0.00290095,0.22850703
-3.08254127,0.46196629,0.00002705,0.04346122,0.00369209,0.04009435,0.19165890,0.00311472,0.23957332
-3.07653827,0.48693733,0.00003268,0.04529649,0.00392842,0.04305371,0.20445113,0.00333076,0.25005028
-3.07053527,0.51127974,0.00003932,0.04687168,0.00416253,0.04608737,0.21758498,0.00354833,0.25974893
-3.06453227,0.53478196,0.00004704,0.04815459,0.00439329,0.04919266,0.23102772,0.00376688,0.26850484
-3.05852926,0.55727748,0.00005593,0.04911852,0.00461987,0.05236914,0.24475974,0.00398609,0.27618224
-3.05252626,0.57864730,0.00006607,0.04974313,0.00484175,0.05561817,0.25877326,0.00420579,0.28267727
-3.04652326,0.59881991,0.00007752,0.05001516,0.00505863,0.05894235,0.27307004,0.00442595,0.28791995
-3.04052026,0.61776888,0.00009032,0.04992893,0.00527048,0.06234476,0.28765804,0.00464666,0.29187491
-3.03451726,0.63550802,0.00010452,0.04948644,0.00547739,0.06582803,0.30254729,0.00486806,0.29454070
-3.02851426,0.65208442,0.00012010,0.04869739,0.00567959,0.06939337,0.31774506,0.00509023,0.29594788
-3.02251126,0.66756966,0.00013705,0.04757878,0.00587727,0.07303950,0.33325066,0.00531318,0.29615586
-3.01650825,0.68204991,0.00015530,0.04615432,0.00607059,0.07676161,0.34905027,0.00553672,0.29524869
-3.01050525,0.69561540,0.00017476,0.04445358,0.00625951,0.08055051,0.36511206,0.00576043,0.29333017
-3.00450225,0.70835004,0.00019531,0.04251102,0.00644380,0.08439185,0.38138210,0.00598355,0.29051834
-2.99849925,0.72032191,0.00021678,0.04036480,0.00662289,0.08826573,0.39778133,0.00620500,0.28693988
-2.99249625,0.73157527,0.00023899,0.03805557,0.00679589,0.09214652,0.41420398,0.00642329,0.28272460
-2.98649325,0.74212472,0.00026170,0.03562522,0.00696153,0.09600319,0.43051766,0.00663657,0.27800036
-2.98049025,0.75195196,0.00028467,0.03311561,0.00711818,0.09979988,0.44656527,0.00684261,0.27288865
-2.97448724,0.76100531,0.00030762,0.03056746,0.00726389,0.10349702,0.46216878,0.00703889,0.26750105
-2.96848424,0.76920231,0.00033028,0.02801929,0.00739643,0.10705266,0.47713473,0.00722267,0.26193676
-2.96248124,0.77643500,0.00035236,0.02550653,0.00751341,0.11042423,0.49126133,0.00739109,0.25628113
-2.95647824,0.78257766,0.00037359,0.02306084,0.00761233,0.11357040,0.50434668,0.00754129,0.25060531
-2.95047524,0.78749649,0.00039371,0.02070956,0.00769078,0.11645313,0.51619780,0.00767053,0.24496684
-2.94447224,0.79106047,0.00041248,0.01847544,0.00774648,0.11903960,0.52663983,0.00777634,0.23941105
-2.93846923,0.79315260,0.00042971,0.01637645,0.00777748,0.12130412,0.53552486,0.00785667,0.23397304
-2.93246623,0.79368080,0.00044523,0.01442589,0.00778226,0.12322959,0.54273987,0.00790994,0.22868009
-2.92646323,0.79258742,0.00045893,0.01263251,0.00775981,0.12480872,0.54821317,0.00793521,0.22355412
-2.92046023,0.78985682,0.00047074,0.01100088,0.00770974,0.12604466,0.55191886,0.00793222,0.21861399
-2.91445723,0.78552031,0.00048067,0.00953180,0.00763230,0.12695106,0.55387897,0.00790140,0.21387753
-2.90845423,0.77965795,0.00048874,0.00822278,0.00752843,0.12755159,0.55416316,0.00784392,0.20936290
-2.90245123,0.77239712,0.00049504,0.00706853,0.00739974,0.12787881,0.55288570,0.00776161,0.20508944
-2.89644822,0.76390772,0.00049970,0.00606155,0.00724843,0.12797247,0.55020001,0.00765690,0.20107766
-2.89044522,0.75439440,0.00050289,0.00519262,0.00707722,0.12787741,0.54629095,0.00753274,0.19734859
-2.88444222,0.74408614,0.00050478,0.00445127,0.00688925,0.12764100,0.54136532,0.00739243,0.19392250
-2.87843922,0.73322394,0.00050557,0.00382628,0.00668796,0.12731044,0.53564105,0.00723947,0.19081703
-2.87243622,0.72204734,0.00050547,0.00330602,0.00647691,0.12692997,0.52933575,0.00707745,0.18804510
-2.86643322,0.71078071,0.00050465,0.00287885,0.00625966,0.12653816,0.52265529,0.00690982,0.18561258
-2.86043022,0.69962015,0.00050329,0.00253331,0.00603960,0.12616552,0.51578310,0.00673980,0.18351610
-2.85442721,0.68872191,0.00050152,0.00225841,0.00581987,0.12583246,0.50887076,0.00657019,0.18174117
-2.84842421,0.67819307,0.00049945,0.00204375,0.00560318,0.12554794,0.50203061,0.00640328,0.18026076
-2.84242121,0.66808513,0.00049714,0.00187966,0.00539177,0.12530858,0.49533055,0.00624079,0.17903457
-2.83641821,0.65839082,0.00049459,0.00175724,0.00518732,0.12509860,0.48879158,0.00608378,0.17800906
-2.83041521,0.64904452,0.00049178,0.00166843,0.00499093,0.12489044,0.48238804,0.00593267,0.17711826
-2.82441221,0.63992608,0.00048865,0.00160601,0.00480315,0.12464603,0.47605058,0.00578725,0.17628545
-2.81840920,0.63086788,0.00048508,0.00156356,0.00462396,0.12431873,0.46967159,0.00564674,0.17542556
-2.81240620,0.62166470,0.00048094,0.00153550,0.00445287,0.12385570,0.46311277,0.00550989,0.17444820
-2.80640320,0.61208575,0.00047609,0.00151700,0.00428897,0.12320070,0.45621440,0.00537506,0.17326115
-2.80040020,0.60188806,0.00047035,0.00150396,0.00413107,0.12229708,0.44880560,0.00524039,0.17177417
-2.79439720,0.59083061,0.00046358,0.00149297,0.00397774,0.12109074,0.44071511,0.00510388,0.16990280
-2.78839420,0.57868814,0.00045562,0.00148125,0.00382750,0.11953310,0.43178193,0.00496356,0.16757207
-2.78239120,0.56526397,0.00044636,0.00146663,0.00367883,0.11758365,0.42186508,0.00481762,0.16471979
-2.77638819,0.55040124,0.00043570,0.00144746,0.00353036,0.11521218,0.41085222,0.00466448,0.16129933
-2.77038519,0.53399168,0.00042358,0.00142260,0.00338088,0.11240041,0.39866644,0.00450293,0.15728168
-2.76438219,0.51598190,0.00041000,0.00139136,0.00322946,0.10914305,0.38527104,0.00433216,0.15265672
-2.75837919,0.49637660,0.00039498,0.00135342,0.00307546,0.10544828,0.37067214,0.00415184,0.14743362
-2.75237619,0.47523889,0.00037860,0.00130882,0.00291856,0.10133745,0.35491900,0.00396210,0.14164046
-2.74637319,0.45268772,0.00036098,0.00125790,0.00275877,0.09684435,0.33810220,0.00376354,0.13532293
-2.74037019,0.42889271,0.00034227,0.00120124,0.00259644,0.09201381,0.32034987,0.00355720,0.12854239
-2.73436718,0.40406687,0.00032266,0.00113957,0.00243219,0.08689992,0.30182229,0.00334447,0.12137331
-2.72836418,0.37845757,0.00030236,0.00107382,0.00226688,0.08156394,0.28270521,0.00312708,0.11390032
-2.72236118,0.35233647,0.00028160,0.00100495,0.00210157,0.07607197,0.26320238,0.00290698,0.10621487
-2.71635818,0.32598891,0.00026063,0.00093402,0.00193744,0.07049253,0.24352763,0.00268624,0.09841196
-2.71035518,0.29970337,0.00023967,0.00086205,0.00177577,0.06489422,0.22389701,0.00246702,0.09058675
-2.70435218,0.27376142,0.00021897,0.00079006,0.00161782,0.05934352,0.20452135,0.00225142,0.08283156
-2.69834917,0.24842883,0.00019874,0.00071898,0.00146482,0.05390281,0.18559958,0.00204146,0.07523306
-2.69234617,0.22394788,0.00017918,0.00064969,0.00131792,0.04862873,0.16731305,0.00183897,0.06787002
-2.68634317,0.20053140,0.00016047,0.00058293,0.00117810,0.04357087,0.14982104,0.00164557,0.06081153
-2.68034017,0.17835848,0.00014274,0.00051934,0.00104622,0.03877089,0.13325762,0.00146262,0.05411569
-2.67433717,0.15757200,0.00012612,0.00045944,0.00092295,0.03426199,0.11772974,0.00129118,0.04782898
-2.66833417,0.13827782,0.00011070,0.00040362,0.00080876,0.03006877,0.10331673,0.00113204,0.04198603
-2.66233117,0.12054562,0.00009653,0.00035216,0.00070393,0.02620746,0.09007084,0.00098567,0.03660995
-2.65632816,0.10441097,0.00008364,0.00030523,0.00060857,0.02268633,0.07801885,0.00085229,0.03171305
-2.65032516,0.08987864,0.00007203,0.00026291,0.00052261,0.01950651,0.06716456,0.00073183,0.02729781
-2.64432216,0.07692668,0.00006170,0.00022520,0.00044587,0.01666281,0.05749182,0.00062403,0.02335825
-2.63831916,0.06551111,0.00005260,0.00019205,0.00037800,0.01414477,0.04896802,0.00052842,0.01988135
-2.63231616,0.05557083,0.00004470,0.00016339,0.00031861,0.01193773,0.04154786,0.00044438,0.01684856
-2.62631316,0.04703272,0.00003793,0.00013914,0.00026721,0.01002390,0.03517704,0.00037117,0.01423737
-2.62031016,0.03981651,0.00003223,0.00011923,0.00022333,0.00838338,0.02979601,0.00030799,0.01202282
-2.61430715,0.03383931,0.00002753,0.00010368,0.00018645,0.00699517,0.02534333,0.00025399,0.01017883
-2.60830415,0.02901980,0.00002377,0.00009258,0.00015612,0.00583796,0.02175879,0.00020830,0.00867948
-2.60230115,0.02528182,0.00002090,0.00008619,0.00013196,0.00489094,0.01898611,0.00017009,0.00750009
-2.59629815,0.02255742,0.00001884,0.00008492,0.00011366,0.00413437,0.01697524,0.00013856,0.00661809
-2.59029515,0.02078927,0.00001756,0.00008945,0.00010107,0.00355007,0.01568413,0.00011298,0.00601368
-2.58429215,0.01993261,0.00001702,0.00010074,0.00009418,0.00312180,0.01508024,0.00009272,0.00567044
-2.57828914,0.01995657,0.00001717,0.00012014,0.00009317,0.00283546,0.01514147,0.00007723,0.00557557
-2.57228614,0.02084509,0.00001800,0.00014946,0.00009845,0.00267930,0.01585686,0.00006607,0.00572016
-2.56628314,0.02259741,0.00001948,0.00019106,0.00011070,0.00264390,0.01722700,0.00005896,0.00609921
-2.56028014,0.02522832,0.00002160,0.00024797,0.00013089,0.00272221,0.01926412,0.00005572,0.00671160
-2.55427714,0.02876812,0.00002435,0.00032401,0.00016033,0.00290946,0.02199214,0.00005633,0.00755996
-2.54827414,0.03326248,0.00002772,0.00042392,0.00020070,0.00320307,0.02544647,0.00006091,0.00865051
-2.54227114,0.03877224,0.00003171,0.00055348,0.00025412,0.00360253,0.02967389,0.00006977,0.00999286
-2.53626813,0.04537328,0.00003629,0.00071972,0.00032316,0.00410928,0.03473242,0.00008338,0.01159983
-2.53026513,0.05315638,0.00004146,0.00093101,0.00041087,0.00472659,0.04069115,0.00010239,0.01348728
-2.52426213,0.06222731,0.00004720,0.00119722,0.00052087,0.00545948,0.04763033,0.00012766,0.01567400
-2.51825913,0.07270700,0.00005347,0.00152989,0.00065729,0.00631465,0.05564139,0.00016024,0.01818168
-2.51225613,0.08473190,0.00006022,0.00194231,0.00082485,0.00730047,0.06482717,0.00020141,0.02103493
-2.50625313,0.09845446,0.00006741,0.00244961,0.00102882,0.00842694,0.07530221,0.00025266,0.02426146
-2.50025013,0.11404365,0.00007496,0.00306880,0.00127501,0.00970579,0.08719304,0.00031572,0.02789223
-2.49424712,0.13168551,0.00008279,0.00381876,0.00156974,0.01115051,0.10063845,0.00039253,0.03196179
-2.48824412,0.15158344,0.00009082,0.00472017,0.00191973,0.01277647,0.11578961,0.00048526,0.03650864
-2.48224112,0.17395834,0.00009893,0.00579528,0.00233204,0.01460101,0.13280990,0.00059626,0.04157561
-2.47623812,0.19904808,0.00010700,0.00706772,0.00281393,0.01664355,0.15187442,0.00072807,0.04721029
-2.47023512,0.22710647,0.00011492,0.00856209,0.00337270,0.01892568,0.17316885,0.00088338,0.05346535
-2.46423212,0.25840124,0.00012256,0.01030352,0.00401549,0.02147117,0.19688767,0.00106499,0.06039887
-2.45822911,0.29321097,0.00012977,0.01231707,0.00474909,0.02430596,0.22323155,0.00127572,0.06807441
-2.45222611,0.33182080,0.00013644,0.01462703,0.00557970,0.02745804,0.25240367,0.00151841,0.07656097
-2.44622311,0.37451680,0.00014243,0.01725617,0.00651266,0.03095720,0.28460513,0.00179577,0.08593267
-2.44022011,0.42157880,0.00014764,0.02022486,0.00755219,0.03483471,0.32002913,0.00211036,0.09626813
-2.43421711,0.47327186,0.00015196,0.02355015,0.00870118,0.03912277,0.35885413,0.00246445,0.10764942
-2.42821411,0.52983634,0.00015530,0.02724479,0.00996088,0.04385387,0.40123595,0.00285995,0.12016079
-2.42221111,0.59147679,0.00015761,0.03131632,0.01133069,0.04905993,0.44729911,0.00329830,0.13388682
-2.41620810,0.65834980,0.00015883,0.03576614,0.01280801,0.05477135,0.49712737,0.00378035,0.14891025
-2.41020510,0.73055136,0.00015896,0.04058869,0.01438803,0.06101581,0.55075413,0.00430628,0.16530941
-2.40420210,0.80810399,0.00015797,0.04577073,0.01606369,0.06781701,0.60815274,0.00487550,0.18315527
-2.39819910,0.89094419,0.00015592,0.05129080,0.01782561,0.07519327,0.66922729,0.00548661,0.20250813
-2.39219610,0.97891079,0.00015283,0.05711892,0.01966210,0.08315607,0.73380431,0.00613725,0.22341411
-2.38619310,1.07173469,0.00014879,0.06321643,0.02155933,0.09170854,0.80162581,0.00682414,0.24590150
-2.38019010,1.16903058,0.00014388,0.06953619,0.02350139,0.10084399,0.87234414,0.00754302,0.26997695
-2.37418709,1.27029125,0.00013821,0.07602301,0.02547061,0.11054453,0.94551902,0.00828865,0.29562183
-2.36818409,1.37488476,0.00013188,0.08261429,0.02744776,0.12077980,1.02061719,0.00905486,0.32278873
-2.36218109,1.48205512,0.00012502,0.08924107,0.02941242,0.13150592,1.09701487,0.00983457,0.35139828
-2.35617809,1.59092652,0.00011776,0.09582918,0.03134334,0.14266474,1.17400321,0.01061992,0.38133651
-2.35017509,1.70051141,0.00011022,0.10230068,0.03321879,0.15418337,1.25079687,0.01140235,0.41245278
-2.34417209,1.80972245,0.00010252,0.10857551,0.03501702,0.16597417,1.32654551,0.01217277,0.44455859
-2.33816908,1.91738821,0.00009479,0.11457313,0.03671660,0.17793507,1.40034816,0.01292166,0.47742728
-2.33216608,2.02227235,0.00008712,0.12021439,0.03829686,0.18995050,1.47127010,0.01363932,0.51079482
-2.32616308,2.12309604,0.00007962,0.12542330,0.03973823,0.20189275,1.53836186,0.01431603,0.54436187
-2.32016008,2.21856300,0.00007236,0.13012879,0.04102260,0.21362386,1.60067974,0.01494223,0.57779706
-2.31415708,2.30738672,0.00006542,0.13426639,0.04213362,0.22499804,1.65730743,0.01550879,0.61074178
-2.30815408,2.38831901,0.00005885,0.13777972,0.04305701,0.23586452,1.70737801,0.01600716,0.64281620
-2.30215108,2.46017942,0.00005269,0.14062181,0.04378074,0.24607092,1.75009558,0.01642960,0.67362680
-2.29614807,2.52188443,0.00004697,0.14275619,0.04429528,0.25546687,1.78475600,0.01676935,0.70277508
-2.29014507,2.57247579,0.00004169,0.14415772,0.04459374,0.26390797,1.81076598,0.01702083,0.72986745
-2.28414207,2.61114711,0.00003687,0.14481316,0.04467197,0.27125984,1.82765991,0.01717976,0.75452590
-2.27813907,2.63726785,0.00003250,0.14472142,0.04452867,0.27740218,1.83511385,0.01724327,0.77639936
-2.27213607,2.65040392,0.00002856,0.14389360,0.04416538,0.28223273,1.83295627,0.01721000,0.79517517
-2.26613307,2.65033414,0.00002503,0.14235269,0.04358652,0.28567088,1.82117506,0.01708017,0.81059045
-2.26013007,2.63706200,0.00002189,0.14013307,0.04279929,0.28766085,1.79992057,0.01685552,0.82244268
-2.25412706,2.61082196,0.00001911,0.13727975,0.04181363,0.28817429,1.76950458,0.01653935,0.83059922
-2.24812406,2.57208007,0.00001666,0.13384739,0.04064201,0.28721210,1.73039511,0.01613643,0.83500514
-2.24212106,2.52152865,0.00001451,0.12989913,0.03929929,0.28480543,1.68320719,0.01565285,0.83568899
-2.23611806,2.46007484,0.00001262,0.12550532,0.03780243,0.28101577,1.62868994,0.01509594,0.83276608
-2.23011506,2.38882331,0.00001097,0.12074204,0.03617024,0.27593404,1.56771021,0.01447405,0.82643892
-2.22411206,2.30905339,0.00000954,0.11568956,0.03442300,0.26967871,1.50123339,0.01379636,0.81699472
-2.21810905,2.22219120,0.00000829,0.11043072,0.03258212,0.26239303,1.43030192,0.01307269,0.80479971
-2.21210605,2.12977762,0.00000720,0.10504933,0.03066971,0.25424127,1.35601221,0.01231322,0.79029044
-2.20610305,2.03343284,0.00000625,0.09962847,0.02870816,0.24540438,1.27949073,0.01152827,0.77396223
-2.20010005,1.93481883,0.00000542,0.09424892,0.02671971,0.23607495,1.20186994,0.01072809,0.75635514
-2.19409705,1.83560064,0.00000470,0.08898756,0.02472601,0.22645181,1.12426486,0.00992261,0.73803776
-2.18809405,1.73740798,0.00000407,0.08391600,0.02274771,0.21673438,1.04775096,0.00912125,0.71958975
-2.18209105,1.64179817,0.00000352,0.07909919,0.02080407,0.20711707,0.97334399,0.00833272,0.70158337
-2.17608804,1.55022168,0.00000304,0.07459433,0.01891267,0.19778386,0.90198222,0.00756492,0.68456512
-2.17008504,1.46399133,0.00000262,0.07044987,0.01708909,0.18890334,0.83451161,0.00682474,0.66903800
-2.16408204,1.38425610,0.00000225,0.06670482,0.01534669,0.18062430,0.77167397,0.00611804,0.65544516
-2.15807904,1.31198011,0.00000193,0.06338822,0.01369651,0.17307207,0.71409845,0.00544961,0.64415575
-2.15207604,1.24792751,0.00000165,0.06051891,0.01214720,0.16634579,0.66229614,0.00482310,0.63545342
-2.14607304,1.19265330,0.00000141,0.05810552,0.01070496,0.16051657,0.61665778,0.00424108,0.62952793
-2.14007004,1.14650022,0.00000119,0.05614673,0.00937369,0.15562667,0.57745419,0.00370509,0.62647039
-2.13406703,1.10960147,0.00000101,0.05463181,0.00815508,0.15168965,0.54483916,0.00321572,0.62627209
-2.12806403,1.08188881,0.00000085,0.05354127,0.00704879,0.14869148,0.51885434,0.00277266,0.62882702
-2.12206103,1.06310541,0.00000071,0.05284784,0.00605267,0.14659249,0.49943569,0.00237487,0.63393795
-2.11605803,1.05282281,0.00000060,0.05251755,0.00516303,0.14533009,0.48642109,0.00202066,0.64132567
-2.11005503,1.05046095,0.00000049,0.05251091,0.00437492,0.14482206,0.47955865,0.00170782,0.65064103
-2.10405203,1.05531062,0.00000041,0.05278423,0.00368233,0.14497035,0.47851541,0.00143376,0.66147912
-2.09804902,1.06655718,0.00000034,0.05329093,0.00307856,0.14566506,0.48288612,0.00119558,0.67339498
-2.09204602,1.08330493,0.00000027,0.05398288,0.00255640,0.14678868,0.49220193,0.00099024,0.68592018
-2.08604302,1.10460119,0.00000022,0.05481168,0.00210840,0.14822016,0.50593886,0.00081461,0.69857947
-2.08004002,1.12945950,0.00000018,0.05572982,0.00172706,0.14983883,0.52352604,0.00066557,0.71090685
-2.07403702,1.15688134,0.00000015,0.05669180,0.00140500,0.15152799,0.54435380,0.00054009,0.72246039
-2.06803402,1.18587602,0.00000012,0.05765497,0.00113515,0.15317806,0.56778161,0.00043527,0.73283535
-2.06203102,1.21547837,0.00000009,0.05858034,0.00091081,0.15468919,0.59314616,0.00034839,0.74167495
-2.05602801,1.24476425,0.00000007,0.05943315,0.00072575,0.15597333,0.61976961,0.00027693,0.74867868
-2.05002501,1.27286361,0.00000006,0.06018320,0.00057429,0.15695565,0.64696821,0.00021861,0.75360781
-2.04402201,1.29897142,0.00000005,0.06080511,0.00045129,0.15757540,0.67406136,0.00017138,0.75628816
-2.03801901,1.32235639,0.00000004,0.06127834,0.00035217,0.15778616,0.70038113,0.00013343,0.75661014
-2.03201601,1.34236776,0.00000003,0.06158709,0.00027290,0.15755560,0.72528226,0.00010316,0.75452634
-2.02601301,1.35844044,0.00000002,0.06172003,0.00021001,0.15686478,0.74815252,0.00007920,0.75004690
-2.02001001,1.37009849,0.00000002,0.06167004,0.00016049,0.15570702,0.76842316,0.00006039,0.74323312
-2.01400700,1.37695731,0.00000002,0.06143371,0.00012180,0.15408657,0.78557927,0.00004573,0.73418979
-2.00800400,1.37872459,0.00000001,0.06101098,0.00009180,0.15201703,0.79916966,0.00003439,0.72305665
-2.00200100,1.37520019,0.00000001,0.06040460,0.00006871,0.14951964,0.80881594,0.00002568,0.70999943
-1.99599800,1.36627498,0.00000001,0.05961973,0.00005108,0.14662164,0.81422036,0.00001904,0.69520109
-1.98999500,1.35192863,0.00000001,0.05866343,0.00003772,0.14335462,0.81517203,0.00001403,0.67885352
-1.98399200,1.33222651,0.00000001,0.05754434,0.00002767,0.13975298,0.81155125,0.00001026,0.66115007
-1.97798899,1.30731553,0.00000001,0.05627225,0.00002017,0.13585263,0.80333155,0.00000746,0.64227924
-1.97198599,1.27741897,0.00000000,0.05485787,0.00001461,0.13168983,0.79057938,0.00000539,0.62241971
-1.96598299,1.24283033,0.00000000,0.05331257,0.00001052,0.12730026,0.77345120,0.00000387,0.60173665
-1.95997999,1.20390626,0.00000000,0.05164820,0.00000754,0.12271842,0.75218813,0.00000276,0.58037957
-1.95397699,1.16105844,0.00000000,0.04987696,0.00000538,0.11797707,0.72710828,0.00000196,0.55848141
-1.94797399,1.11474480,0.00000000,0.04801129,0.00000382,0.11310707,0.69859685,0.00000138,0.53615887
-1.94197099,1.06545994,0.00000000,0.04606385,0.00000270,0.10813724,0.66709459,0.00000097,0.51351371
-1.93596798,1.01372518,0.00000000,0.04404742,0.00000191,0.10309448,0.63308486,0.00000068,0.49063483
-1.92996498,0.96007821,0.00000000,0.04197491,0.00000135,0.09800392,0.59707984,0.00000047,0.46760086
-1.92396198,0.90506284,0.00000000,0.03985933,0.00000096,0.09288914,0.55960650,0.00000033,0.44448299
-1.91795898,0.84921883,0.00000000,0.03771371,0.00000069,0.08777248,0.52119262,0.00000023,0.42134788
-1.91195598,0.79307233,0.00000000,0.03555107,0.00000049,0.08267526,0.48235367,0.00000016,0.39826025
-1.90595298,0.73712696,0.00000000,0.03338437,0.00000036,0.07761805,0.44358069,0.00000011,0.37528518
-1.89994997,0.68185583,0.00000000,0.03122637,0.00000027,0.07262081,0.40532982,0.00000008,0.35248984
-1.89394697,0.62769469,0.00000000,0.02908957,0.00000020,0.06770300,0.36801354,0.00000006,0.32994460
-1.88794397,0.57503637,0.00000000,0.02698603,0.00000015,0.06288362,0.33199402,0.00000004,0.30772350
-1.88194097,0.52422647,0.00000000,0.02492732,0.00000012,0.05818112,0.29757855,0.00000003,0.28590405
-1.87593797,0.47556060,0.00000000,0.02292428,0.00000010,0.05361330,0.26501704,0.00000002,0.26456642
-1.86993497,0.42928284,0.00000000,0.02098697,0.00000008,0.04919714,0.23450164,0.00000002,0.24379218
-1.86393197,0.38558566,0.00000000,0.01912448,0.00000006,0.04494850,0.20616814,0.00000002,0.22366256
-1.85792896,0.34461101,0.00000000,0.01734484,0.00000005,0.04088193,0.18009904,0.00000001,0.20425652
-1.85192596,0.30645258,0.00000000,0.01565492,0.00000004,0.03701036,0.15632796,0.00000001,0.18564867
-1.84592296,0.27115898,0.00000000,0.01406038,0.00000004,0.03334488,0.13484512,0.00000001,0.16790721
-1.83991996,0.23873778,0.00000000,0.01256559,0.00000003,0.02989450,0.11560358,0.00000001,0.15109201
-1.83391696,0.20916013,0.00000000,0.01117366,0.00000003,0.02666596,0.09852588,0.00000001,0.13525301
-1.82791396,0.18236588,0.00000000,0.00988646,0.00000002,0.02366368,0.08351089,0.00000000,0.12042888
-1.82191096,0.15826892,0.00000000,0.00870468,0.00000002,0.02088965,0.07044059,0.00000000,0.10664619
-1.81590795,0.13676272,0.00000000,0.00762792,0.00000001,0.01834352,0.05918653,0.00000000,0.09391897
-1.80990495,0.11772580,0.00000000,0.00665480,0.00000001,0.01602265,0.04961583,0.00000000,0.08224871
-1.80390195,0.10102703,0.00000000,0.00578314,0.00000001,0.01392231,0.04159664,0.00000000,0.07162486
-1.79789895,0.08653072,0.00000000,0.00501006,0.00000001,0.01203588,0.03500287,0.00000000,0.06202565
-1.79189595,0.07410128,0.00000000,0.00433222,0.00000001,0.01035517,0.02971824,0.00000000,0.05341927
-1.78589295,0.06360747,0.00000000,0.00374595,0.00000001,0.00887068,0.02563956,0.00000000,0.04576534
-1.77988994,0.05492610,0.00000000,0.00324745,0.00000001,0.00757194,0.02267934,0.00000000,0.03901647
