energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
-3.07053527,8.21235731,0.02198751,0.25158981,0.04158014,0.00000000,2.58325938,5.75916432,0.05636753,1.72584642
-3.06453227,8.29315619,0.02237488,0.25473205,0.04253352,0.00000000,2.64162317,5.80160322,0.05595167,1.75332386
-3.05852926,8.36788137,0.02283954,0.25836850,0.04352301,0.00000000,2.70057033,5.83469424,0.05552068,1.78281915
-3.05252626,8.43658824,0.02337838,0.26248537,0.04454782,0.00000000,2.75976404,5.85846331,0.05508356,1.81434932
-3.04652326,8.49949331,0.02398577,0.26705724,0.04560623,0.00000000,2.81884426,5.87318026,0.05464887,1.84788627
-3.04052026,8.55693505,0.02465372,0.27204637,0.04669543,0.00000000,2.87742477,5.87933408,0.05422433,1.88334640
-3.03451726,8.60933016,0.02537213,0.27740242,0.04781131,0.00000000,2.93509223,5.87759991,0.05381647,1.92058220
-3.02851426,8.65712760,0.02612907,0.28306256,0.04894838,0.00000000,2.99140752,5.86879960,0.05343032,1.95937635
-3.02251126,8.70076307,0.02691115,0.28895219,0.05009968,0.00000000,3.04590927,5.85385782,0.05306930,1.99943872
-3.01650825,8.74061638,0.02770401,0.29498611,0.05125679,0.00000000,3.09811962,5.83375624,0.05273504,2.04040645
-3.01050525,8.77697425,0.02849269,0.30107022,0.05240987,0.00000000,3.14755191,5.80948799,0.05242736,2.08184739
-3.00450225,8.81000042,0.02926216,0.30710368,0.05354776,0.00000000,3.19372021,5.78201469,0.05214436,2.12326663
-2.99849925,8.83971482,0.02999775,0.31298145,0.05465818,0.00000000,3.23615013,5.75222815,0.05188253,2.16411630
-2.99249625,8.86598276,0.03068563,0.31859714,0.05572795,0.00000000,3.27439057,5.72091826,0.05163692,2.20380797
-2.98649325,8.88851484,0.03131318,0.32384609,0.05674325,0.00000000,3.30802607,5.68874858,0.05140141,2.24172749
-2.98049025,8.90687720,0.03186933,0.32862851,0.05768999,0.00000000,3.33668904,5.65624015,0.05116896,2.27725161
-2.97448724,8.92051162,0.03234492,0.33285252,0.05855412,0.00000000,3.36007158,5.62376395,0.05093193,2.30976576
-2.96848424,8.92876392,0.03273284,0.33643705,0.05932207,0.00000000,3.37793624,5.59154181,0.05068240,2.33868230
-2.96248124,8.93091928,0.03302818,0.33931442,0.05998105,0.00000000,3.39012540,5.55965485,0.05041247,2.36345864
-2.95647824,8.92624194,0.03322836,0.34143239,0.06051950,0.00000000,3.39656875,5.52805865,0.05011461,2.38361433
-2.95047524,8.91401732,0.03333302,0.34275576,0.06092741,0.00000000,3.39728850,5.49660359,0.04978188,2.39874658
-2.94447224,8.89359393,0.03334402,0.34326732,0.06119665,0.00000000,3.39240208,5.46505884,0.04940828,2.40854351
-2.93846923,8.86442277,0.03326524,0.34296807,0.06132122,0.00000000,3.38212206,5.43313831,0.04898889,2.41279465
-2.93246623,8.82609218,0.03310238,0.34187685,0.06129750,0.00000000,3.36675311,5.40052699,0.04852012,2.41139822
-2.92646323,8.77835605,0.03286274,0.34002918,0.06112436,0.00000000,3.34668607,5.36690614,0.04799984,2.40436482
-2.92046023,8.72115429,0.03255492,0.33747561,0.06080324,0.00000000,3.32238908,5.33197598,0.04742745,2.39181755
-2.91445723,8.65462440,0.03218848,0.33427942,0.06033814,0.00000000,3.29439603,5.29547497,0.04680393,2.37398828
-2.90845423,8.57910378,0.03177368,0.33051392,0.05973553,0.00000000,3.26329251,5.25719490,0.04613184,2.35121041
-2.90245123,8.49512294,0.03132113,0.32625948,0.05900419,0.00000000,3.22969984,5.21699145,0.04541523,2.32390831
-2.89644822,8.40339014,0.03084146,0.32160027,0.05815501,0.00000000,3.19425741,5.17479010,0.04465953,2.29258375
-2.89044522,8.30476851,0.03034506,0.31662113,0.05720064,0.00000000,3.15760416,5.13058776,0.04387135,2.25780002
-2.88444222,8.20024713,0.02984177,0.31140443,0.05615520,0.00000000,3.12035968,5.08445044,0.04305830,2.22016421
-2.87843922,8.09090760,0.02934068,0.30602726,0.05503389,0.00000000,3.08310576,5.03650778,0.04222870,2.18030831
-2.87243622,7.97788802,0.02884988,0.30055896,0.05385260,0.00000000,3.04636899,4.98694505,0.04139130,2.13887005
-2.86643322,7.86234623,0.02837631,0.29505919,0.05262750,0.00000000,3.01060523,4.93599371,0.04055495,2.09647395
-2.86043022,7.74542411,0.02792565,0.28957648,0.05137465,0.00000000,2.97618656,4.88392100,0.03972828,2.05371355
-2.85442721,7.62821465,0.02750218,0.28414749,0.05010965,0.00000000,2.94339133,4.83101974,0.03891940,2.01113532
-2.84842421,7.51173324,0.02710878,0.27879679,0.04884730,0.00000000,2.91239775,4.77759854,0.03813556,1.96922490
-2.84242121,7.39689422,0.02674694,0.27353736,0.04760131,0.00000000,2.88328152,4.72397335,0.03738292,1.92839629
-2.83641821,7.28449371,0.02641675,0.26837154,0.04638407,0.00000000,2.85601743,4.67046031,0.03666630,1.88898409
-2.83041521,7.17519898,0.02611705,0.26329266,0.04520649,0.00000000,2.83048521,4.61737039,0.03598900,1.85123933
-2.82441221,7.06954458,0.02584550,0.25828687,0.04407786,0.00000000,2.80647926,4.56500566,0.03535274,1.81532877
-2.81840920,6.96793494,0.02559876,0.25333544,0.04300586,0.00000000,2.78372197,4.51365711,0.03475758,1.78133764
-2.81240620,6.87065289,0.02537266,0.24841717,0.04199650,0.00000000,2.76188008,4.46360398,0.03420203,1.74927574
-2.80640320,6.77787329,0.02516243,0.24351083,0.04105423,0.00000000,2.74058339,4.41511400,0.03368314,1.71908630
-2.80040020,6.68968070,0.02496288,0.23859762,0.04018200,0.00000000,2.71944495,4.36844456,0.03319669,1.69065732
-2.79439720,6.60609001,0.02476868,0.23366328,0.03938140,0.00000000,2.69808190,4.32384417,0.03273751,1.66383475
-2.78839420,6.52706859,0.02457456,0.22870008,0.03865284,0.00000000,2.67613591,4.28155406,0.03229975,1.63843679
-2.78239120,6.45255884,0.02437553,0.22370823,0.03799566,0.00000000,2.65329238,4.24180957,0.03187728,1.61426872
-2.77638819,6.38249987,0.02416711,0.21869695,0.03740832,0.00000000,2.62929740,4.20484099,0.03146402,1.59113746
-2.77038519,6.31684708,0.02394550,0.21368498,0.03688857,0.00000000,2.60397178,4.17087384,0.03105438,1.56886523
-2.76438219,6.25558866,0.02370774,0.20870052,0.03643355,0.00000000,2.57722147,4.14012822,0.03064358,1.54730171
-2.75837919,6.19875832,0.02345181,0.20378069,0.03603997,0.00000000,2.54904378,4.11281739,0.03022796,1.52633405
-2.75237619,6.14644352,0.02317676,0.19897048,0.03570415,0.00000000,2.51952939,4.08914536,0.02980533,1.50589446
-2.74637319,6.09878884,0.02288272,0.19432123,0.03542214,0.00000000,2.48885986,4.06930367,0.02937508,1.48596499
-2.74037019,6.05599448,0.02257091,0.18988875,0.03518977,0.00000000,2.45730096,4.05346740,0.02893836,1.46657938
-2.73436718,6.01831001,0.02224358,0.18573123,0.03500271,0.00000000,2.42519210,4.04179044,0.02849814,1.44782198
-2.72836418,5.98602369,0.02190397,0.18190690,0.03485646,0.00000000,2.39293259,4.03440037,0.02805909,1.42982394
-2.72236118,5.95944798,0.02155621,0.17847173,0.03474643,0.00000000,2.36096526,4.03139291,0.02762755,1.41275687
-2.71635818,5.93890210,0.02120513,0.17547716,0.03466792,0.00000000,2.32975854,4.03282631,0.02721124,1.39682442
-2.71035518,5.92469255,0.02085616,0.17296799,0.03461616,0.00000000,2.29978760,4.03871579,0.02681906,1.38225234
-2.70435218,5.91709259,0.02051515,0.17098064,0.03458638,0.00000000,2.27151585,4.04902846,0.02646075,1.36927747
-2.69834917,5.91632183,0.02018819,0.16954168,0.03457376,0.00000000,2.24537737,4.06367863,0.02614653,1.35813637
-2.69234617,5.92252703,0.01988145,0.16866687,0.03457360,0.00000000,2.22176131,4.08252419,0.02588678,1.34905410
-2.68634317,5.93576515,0.01960102,0.16836067,0.03458130,0.00000000,2.20099877,4.10536388,0.02569166,1.34223377
-2.68034017,5.95598954,0.01935276,0.16861619,0.03459245,0.00000000,2.18335287,4.13193606,0.02557074,1.33784738
-2.67433717,5.98304002,0.01914217,0.16941567,0.03460295,0.00000000,2.16901208,4.16191881,0.02553279,1.33602829
-2.66833417,6.01663746,0.01897431,0.17073139,0.03460905,0.00000000,2.15808715,4.19493179,0.02558545,1.33686567
-2.66233117,6.05638305,0.01885368,0.17252696,0.03460747,0.00000000,2.15061140,4.23053974,0.02573507,1.34040116
-2.65632816,6.10176242,0.01878418,0.17475891,0.03459544,0.00000000,2.14654413,4.26825773,0.02598657,1.34662766
-2.65032516,6.15215424,0.01876910,0.17737845,0.03457080,0.00000000,2.14577662,4.30755802,0.02634336,1.35549025
-2.64432216,6.20684295,0.01881104,0.18033337,0.03453201,0.00000000,2.14814023,4.34787845,0.02680732,1.36688900
-2.63831916,6.26503473,0.01891198,0.18356988,0.03447821,0.00000000,2.15341578,4.38863197,0.02737883,1.38068345
-2.63231616,6.32587614,0.01907326,0.18703433,0.03440921,0.00000000,2.16134357,4.42921718,0.02805681,1.39669813
-2.62631316,6.38847398,0.01929557,0.19067475,0.03432545,0.00000000,2.17163328,4.46902943,0.02883884,1.41472898
-2.62031016,6.45191585,0.01957902,0.19444203,0.03422797,0.00000000,2.18397311,4.50747201,0.02972120,1.43454999
-2.61430715,6.51528988,0.01992313,0.19829077,0.03411833,0.00000000,2.19803768,4.54396718,0.03069899,1.45591968
-2.60830415,6.57770318,0.02032685,0.20217979,0.03399850,0.00000000,2.21349419,4.57796661,0.03176622,1.47858703
-2.60230115,6.63829789,0.02078857,0.20607221,0.03387075,0.00000000,2.23000688,4.60896075,0.03291582,1.50229655
-2.59629815,6.69626449,0.02130610,0.20993519,0.03373752,0.00000000,2.24723951,4.63648715,0.03413969,1.52679222
-2.59029515,6.75085216,0.02187668,0.21373938,0.03360126,0.00000000,2.26485628,4.66013726,0.03542871,1.55182021
-2.58429215,6.80137586,0.02249698,0.21745814,0.03346432,0.00000000,2.28252148,4.67956179,0.03677266,1.57713042
-2.57828914,6.84722078,0.02316301,0.22106668,0.03332882,0.00000000,2.29989831,4.69447463,0.03816028,1.60247694
-2.57228614,6.88784428,0.02387019,0.22454108,0.03319651,0.00000000,2.31664758,4.70465534,0.03957912,1.62761773
-2.56628314,6.92277614,0.02461329,0.22785750,0.03306869,0.00000000,2.33242680,4.70995035,0.04101561,1.65231373
-2.56028014,6.95161775,0.02538643,0.23099150,0.03294617,0.00000000,2.34689031,4.71027324,0.04245499,1.67632794
-2.55427714,6.97404105,0.02618311,0.23391762,0.03282921,0.00000000,2.35969094,4.70560404,0.04388142,1.69942469
-2.54827414,6.98978784,0.02699623,0.23660927,0.03271757,0.00000000,2.37048357,4.69598799,0.04527807,1.72136966
-2.54227114,6.99867006,0.02781820,0.23903898,0.03261052,0.00000000,2.37893072,4.68153372,0.04662730,1.74193084
-2.53626813,7.00057134,0.02864097,0.24117897,0.03250696,0.00000000,2.38471027,4.66241108,0.04791097,1.76088075
-2.53026513,6.99544996,0.02945621,0.24300202,0.03240551,0.00000000,2.38752483,4.63884856,0.04911072,1.77799993
-2.52426213,6.98334298,0.03025544,0.24448259,0.03230469,0.00000000,2.38711258,4.61113027,0.05020850,1.79308191
-2.51825913,6.96437129,0.03103021,0.24559811,0.03220305,0.00000000,2.38325871,4.57959238,0.05118696,1.80593922
-2.51225613,6.93874475,0.03177234,0.24633030,0.03209935,0.00000000,2.37580680,4.54461878,0.05203007,1.81641035
-2.50625313,6.90676672,0.03247412,0.24666645,0.03199272,0.00000000,2.36466926,4.50663592,0.05272367,1.82436728
-2.50025013,6.86883708,0.03312856,0.24660052,0.03188282,0.00000000,2.34983598,4.46610646,0.05325597,1.82972285
-2.49424712,6.82545291,0.03372965,0.24613394,0.03176997,0.00000000,2.33138044,4.42352180,0.05361816,1.83243781
-2.48824412,6.77720595,0.03427257,0.24527615,0.03165519,0.00000000,2.30946256,4.37939325,0.05380478,1.83252657
-2.48224112,6.72477621,0.03475394,0.24404457,0.03154027,0.00000000,2.28432785,4.33424207,0.05381413,1.83006147
-2.47623812,6.66892159,0.03517202,0.24246429,0.03142777,0.00000000,2.25630266,4.28858844,0.05364843,1.82517493
-2.47023512,6.61046308,0.03552683,0.24056717,0.03132092,0.00000000,2.22578551,4.24293960,0.05331399,1.81805924
-2.46423212,6.55026622,0.03582030,0.23839066,0.03122349,0.00000000,2.19323482,4.19777774,0.05282101,1.80896366
-2.45822911,6.48921903,0.03605631,0.23597620,0.03113968,0.00000000,2.15915360,4.15354800,0.05218343,1.79818899
-2.45222611,6.42820752,0.03624069,0.23336743,0.03107383,0.00000000,2.12407178,4.11064716,0.05141847,1.78607948
-2.44622311,6.36808976,0.03638114,0.23060828,0.03103025,0.00000000,2.08852715,4.06941367,0.05054611,1.77301255
-2.44022011,6.30966983,0.03648709,0.22774096,0.03101290,0.00000000,2.05304591,4.03011941,0.04958837,1.75938665
-2.43421711,6.25367280,0.03656947,0.22480419,0.03102517,0.00000000,2.01812383,3.99296388,0.04856858,1.74560778
-2.42821411,6.20072215,0.03664045,0.22183159,0.03106961,0.00000000,1.98420905,3.95807098,0.04751054,1.73207525
-2.42221111,6.15132070,0.03671306,0.21885036,0.03114770,0.00000000,1.95168728,3.92548864,0.04643766,1.71916742
-2.41620810,6.10583587,0.03680079,0.21588041,0.03125968,0.00000000,1.92087027,3.89519141,0.04537217,1.70722795
-2.41020510,6.06449007,0.03691714,0.21293388,0.03140441,0.00000000,1.89198784,3.86708574,0.04433430,1.69655322
-2.40420210,6.02735644,0.03707512,0.21001515,0.03157928,0.00000000,1.86518386,3.84101775,0.04334167,1.68738148
-2.39819910,5.99436010,0.03728676,0.20712118,0.03178024,0.00000000,1.84051615,3.81678291,0.04240868,1.67988415
-2.39219610,5.96528452,0.03756256,0.20424238,0.03200181,0.00000000,1.81796003,3.79413721,0.04154618,1.67415964
-2.38619310,5.93978271,0.03791107,0.20136367,0.03223723,0.00000000,1.79741515,3.77280907,0.04076118,1.67022982
-2.38019010,5.91739233,0.03833835,0.19846581,0.03247866,0.00000000,1.77871500,3.75251141,0.04005679,1.66803944
-2.37418709,5.89755417,0.03884768,0.19552693,0.03271738,0.00000000,1.76163844,3.73295336,0.03943235,1.66745822
-2.36818409,5.87963298,0.03943915,0.19252403,0.03294408,0.00000000,1.74592246,3.71385099,0.03888365,1.66828568
-2.36218109,5.86293995,0.04010951,0.18943451,0.03314920,0.00000000,1.73127544,3.69493687,0.03840331,1.67025848
-2.35617809,5.84675598,0.04085205,0.18623752,0.03332320,0.00000000,1.71739029,3.67596811,0.03798133,1.67305986
-2.35017509,5.83035529,0.04165659,0.18291516,0.03345692,0.00000000,1.70395680,3.65673294,0.03760565,1.67633095
-2.34417209,5.81302866,0.04250967,0.17945348,0.03354186,0.00000000,1.69067269,3.63705592,0.03726280,1.67968357
-2.33816908,5.79410616,0.04339478,0.17584322,0.03357051,0.00000000,1.67725311,3.61680200,0.03693856,1.68271400
-2.33216608,5.77297882,0.04429279,0.17208024,0.03353657,0.00000000,1.66343842,3.59587978,0.03661867,1.68501736
-2.32616308,5.74911934,0.04518246,0.16816578,0.03343515,0.00000000,1.64899995,3.57424431,0.03628945,1.68620214
-2.32016008,5.72210146,0.04604104,0.16410646,0.03326296,0.00000000,1.63374416,3.55189987,0.03593835,1.68590440
-2.31415708,5.69161790,0.04684500,0.15991407,0.03301839,0.00000000,1.61751502,3.52890284,0.03555452,1.68380126
-2.30815408,5.65749660,0.04757071,0.15560523,0.03270155,0.00000000,1.60019505,3.50536504,0.03512918,1.67962316
-2.30215108,5.61971492,0.04819531,0.15120096,0.03231425,0.00000000,1.58170515,3.48145745,0.03465597,1.67316450
-2.29614807,5.57841142,0.04869739,0.14672607,0.03185997,0.00000000,1.56200360,3.45741425,0.03413113,1.66429238
-2.29014507,5.53389459,0.04905774,0.14220866,0.03134371,0.00000000,1.54108436,3.43353686,0.03355362,1.65295296
-2.28414207,5.48664810,0.04926006,0.13767941,0.03077186,0.00000000,1.51897496,3.41019755,0.03292515,1.63917524
-2.27813907,5.43733177,0.04929144,0.13317107,0.03015198,0.00000000,1.49573418,3.38784218,0.03225002,1.62307205
-2.27213607,5.38677778,0.04914290,0.12871781,0.02949260,0.00000000,1.47144959,3.36699130,0.03153499,1.60483817
-2.26613307,5.33598157,0.04880960,0.12435461,0.02880295,0.00000000,1.44623506,3.34823910,0.03078901,1.58474556
-2.26013007,5.28608704,0.04829107,0.12011680,0.02809276,0.00000000,1.42022823,3.33224962,0.03002285,1.56313571
-2.25412706,5.23836602,0.04759119,0.11603943,0.02737196,0.00000000,1.39358805,3.31974970,0.02924879,1.54040956
-2.24812406,5.19419195,0.04671801,0.11215681,0.02665044,0.00000000,1.36649218,3.31151835,0.02848017,1.51701513
-2.24212106,5.15500834,0.04568346,0.10850201,0.02593784,0.00000000,1.33913443,3.30837245,0.02773098,1.49343343
-2.23611806,5.12229267,0.04450294,0.10510640,0.02524331,0.00000000,1.31172210,3.31114881,0.02701539,1.47016318
-2.23011506,5.09751664,0.04319475,0.10199923,0.02457533,0.00000000,1.28447313,3.32068286,0.02634735,1.44770499
-2.22411206,5.08210416,0.04177948,0.09920721,0.02394157,0.00000000,1.25761328,3.33778464,0.02574016,1.42654558
-2.21810905,5.07738850,0.04027932,0.09675423,0.02334875,0.00000000,1.23137311,3.36321270,0.02520611,1.40714286
-2.21210605,5.08457008,0.03871734,0.09466103,0.02280254,0.00000000,1.20598501,3.39764687,0.02475611,1.38991235
-2.20610305,5.10467663,0.03711679,0.09294503,0.02230755,0.00000000,1.18168021,3.44166092,0.02439941,1.37521565
-2.20010005,5.13852727,0.03550044,0.09162021,0.02186730,0.00000000,1.15868585,3.49569626,0.02414336,1.36335135
-2.19409705,5.18670192,0.03388994,0.09069706,0.02148422,0.00000000,1.13722227,3.56003769,0.02399326,1.35454875
-2.18809405,5.24951738,0.03230533,0.09018270,0.02115975,0.00000000,1.11750045,3.63479249,0.02395223,1.34896456
-2.18209105,5.32701085,0.03076453,0.09008095,0.02089440,0.00000000,1.09971974,3.71987360,0.02402119,1.34668264
-2.17608804,5.41893183,0.02928308,0.09039262,0.02068783,0.00000000,1.08406590,3.81498795,0.02419888,1.34771657
-2.17008504,5.52474245,0.02787390,0.09111577,0.02053902,0.00000000,1.07070943,3.91963049,0.02448198,1.35201481
-2.16408204,5.64362630,0.02654720,0.09224599,0.02044638,0.00000000,1.05980419,4.03308456,0.02486523,1.35946797
-2.15807904,5.77450548,0.02531047,0.09377683,0.02040784,0.00000000,1.05148624,4.15442863,0.02534167,1.36991766
-2.15207604,5.91606495,0.02416866,0.09570001,0.02042104,0.00000000,1.04587294,4.28254970,0.02590287,1.38316628
-2.14607304,6.06678352,0.02312429,0.09800581,0.02048342,0.00000000,1.04306209,4.41616298,0.02653923,1.39898715
-2.14007004,6.22497021,0.02217784,0.10068323,0.02059230,0.00000000,1.04313122,4.55383755,0.02724026,1.41713430
-2.13406703,6.38880473,0.02132797,0.10372014,0.02074499,0.00000000,1.04613681,4.69402724,0.02799490,1.43735143
-2.12806403,6.55638078,0.02057196,0.10710337,0.02093884,0.00000000,1.05211349,4.83510608,0.02879180,1.45937943
-2.12206103,6.72575085,0.01990606,0.11081862,0.02117124,0.00000000,1.06107312,4.97540722,0.02961964,1.48296231
-2.11605803,6.89497118,0.01932587,0.11485037,0.02143967,0.00000000,1.07300386,5.11326422,0.03046736,1.50785117
-2.11005503,7.06214555,0.01882669,0.11918164,0.02174164,0.00000000,1.08786911,5.24705353,0.03132437,1.53380627
-2.10405203,7.22546704,0.01840385,0.12379370,0.02207470,0.00000000,1.10560651,5.37523684,0.03218072,1.56059728
-2.09804902,7.38325642,0.01805300,0.12866578,0.02243635,0.00000000,1.12612698,5.49640194,0.03302728,1.58800201
-2.09204602,7.53399662,0.01777028,0.13377473,0.02282397,0.00000000,1.14931396,5.60930077,0.03385574,1.61580398
-2.08604302,7.67636230,0.01755255,0.13909475,0.02323480,0.00000000,1.17502294,5.71288335,0.03465870,1.64378921
-2.08004002,7.80924401,0.01739746,0.14459710,0.02366586,0.00000000,1.20308138,5.80632642,0.03542967,1.67174287
-2.07403702,7.93176656,0.01730348,0.15025000,0.02411386,0.00000000,1.23328911,5.88905563,0.03616302,1.69944620
-2.06803402,8.04330100,0.01726991,0.15601858,0.02457522,0.00000000,1.26541934,5.96076039,0.03685390,1.72667416
-2.06203102,8.14347021,0.01729679,0.16186491,0.02504604,0.00000000,1.29922021,6.02140069,0.03749824,1.75319427
-2.05602801,8.23214781,0.01738479,0.16774830,0.02552205,0.00000000,1.33441706,6.07120540,0.03809260,1.77876681
-2.05002501,8.30945047,0.01753505,0.17362560,0.02599872,0.00000000,1.37071525,6.11066189,0.03863415,1.80314661
-2.04402201,8.37572368,0.01774901,0.17945173,0.02647124,0.00000000,1.40780356,6.14049711,0.03912058,1.82608644
-2.03801901,8.43152145,0.01802819,0.18518026,0.02693463,0.00000000,1.44535809,6.16165053,0.03955010,1.84734175
-2.03201601,8.47758014,0.01837399,0.19076412,0.02738384,0.00000000,1.48304647,6.17523985,0.03992138,1.86667671
-2.02601301,8.51478736,0.01878744,0.19615638,0.02781380,0.00000000,1.52053235,6.18252037,0.04023358,1.88387100
-2.02001001,8.54414656,0.01926907,0.20131100,0.02821958,0.00000000,1.55747996,6.18483958,0.04048637,1.89872701
-2.01400700,8.56673851,0.01981863,0.20618369,0.02859649,0.00000000,1.59355873,6.18358847,0.04067994,1.91107704
-2.00800400,8.58368074,0.02043500,0.21073262,0.02894019,0.00000000,1.62844770,6.18015136,0.04081509,1.92078982
-2.00200100,8.59608644,0.02111605,0.21491919,0.02924679,0.00000000,1.66183979,6.17585617,0.04089326,1.92777628
-1.99599800,8.60502417,0.02185851,0.21870862,0.02951296,0.00000000,1.69344570,6.17192706,0.04091656,1.93199381
-1.98999500,8.61147999,0.02265800,0.22207049,0.02973597,0.00000000,1.72299756,6.16944123,0.04088786,1.93344911
-1.98399200,8.61632344,0.02350894,0.22497917,0.02991380,0.00000000,1.75025222,6.16929171,0.04081077,1.93219930
-1.97798899,8.62027891,0.02440469,0.22741407,0.03004515,0.00000000,1.77499417,6.17215756,0.04068967,1.92835126
-1.97198599,8.62390344,0.02533759,0.22935987,0.03012949,0.00000000,1.79703813,6.17848268,0.04052969,1.92205944
-1.96598299,8.62757229,0.02629909,0.23080650,0.03016703,0.00000000,1.81623137,6.18846419,0.04033666,1.91352224
-1.95997999,8.63147262,0.02727995,0.23174914,0.03015877,0.00000000,1.83245567,6.20205052,0.04011705,1.90297734
-1.95397699,8.63560602,0.02827044,0.23218802,0.03010645,0.00000000,1.84562900,6.21894963,0.03987792,1.89069620
-1.94797399,8.63979951,0.02926054,0.23212820,0.03001251,0.00000000,1.85570687,6.23864650,0.03962678,1.87697829
-1.94197099,8.64372487,0.03024016,0.23157926,0.02988011,0.00000000,1.86268341,6.26042940,0.03937150,1.86214533
-1.93596798,8.64692514,0.03119944,0.23055493,0.02971303,0.00000000,1.86659190,6.28342344,0.03912024,1.84653587
-1.92996498,8.64884738,0.03212891,0.22907269,0.02951565,0.00000000,1.86750498,6.30663011,0.03888126,1.83050050
-1.92396198,8.64887988,0.03301971,0.22715339,0.02929291,0.00000000,1.86553427,6.32897082,0.03866289,1.81439789
-1.91795898,8.64639219,0.03386381,0.22482081,0.02905024,0.00000000,1.86082928,6.34933259,0.03847336,1.79859174
-1.91195598,8.64077594,0.03465409,0.22210125,0.02879351,0.00000000,1.85357577,6.36661395,0.03832076,1.78344860
-1.90595298,8.63148443,0.03538453,0.21902311,0.02852895,0.00000000,1.84399328,6.37976895,0.03821292,1.76933647
-1.89994997,8.61806909,0.03605019,0.21561658,0.02826308,0.00000000,1.83233181,6.38784755,0.03815732,1.75662394
-1.89394697,8.60021095,0.03664729,0.21191322,0.02800267,0.00000000,1.81886787,6.39003071,0.03816103,1.74567961
-1.88794397,8.57774556,0.03717319,0.20794566,0.02775460,0.00000000,1.80389960,6.38565888,0.03823061,1.73687148
-1.88194097,8.55068013,0.03762631,0.20374734,0.02752577,0.00000000,1.78774137,6.37425288,0.03837203,1.73056599
-1.87593797,8.51920219,0.03800607,0.19935221,0.02732302,0.00000000,1.77071770,6.35552664,0.03859057,1.72712633
-1.86993497,8.48367917,0.03831280,0.19479447,0.02715303,0.00000000,1.75315686,6.32939152,0.03889073,1.72690985
-1.86393197,8.44464929,0.03854759,0.19010844,0.02702213,0.00000000,1.73538420,6.29595254,0.03927610,1.73026425
-1.85792896,8.40280408,0.03871217,0.18532827,0.02693626,0.00000000,1.71771545,6.25549710,0.03974926,1.73752259
-1.85192596,8.35896356,0.03880881,0.18048782,0.02690079,0.00000000,1.70045027,6.20847711,0.04031165,1.74899693
-1.84592296,8.31404550,0.03884018,0.17562047,0.02692042,0.00000000,1.68386616,6.15548573,0.04096343,1.76497082
-1.83991996,8.26903019,0.03880926,0.17075893,0.02699909,0.00000000,1.66821299,6.09723017,0.04170339,1.78569083
-1.83391696,8.22492257,0.03871926,0.16593511,0.02713983,0.00000000,1.65370834,6.03450206,0.04252885,1.81135732
-1.82791396,8.18271356,0.03857355,0.16117994,0.02734468,0.00000000,1.64053373,5.96814684,0.04343555,1.84211489
-1.82191096,8.14334221,0.03837565,0.15652318,0.02761464,0.00000000,1.62883194,5.89903369,0.04441769,1.87804289
-1.81590795,8.10766048,0.03812917,0.15199321,0.02794957,0.00000000,1.61870532,5.82802718,0.04546786,1.91914638
-1.80990495,8.07640186,0.03783785,0.14761687,0.02834819,0.00000000,1.61021527,5.75596183,0.04657714,1.96534803
-1.80390195,8.05015501,0.03750557,0.14341917,0.02880803,0.00000000,1.60338274,5.68362032,0.04773519,2.01648136
-1.79789895,8.02934305,0.03713634,0.13942311,0.02932544,0.00000000,1.59818966,5.61171575,0.04893038,2.07228554
-1.79189595,8.01420906,0.03673439,0.13564938,0.02989564,0.00000000,1.59458117,5.54087833,0.05015008,2.13240229
-1.78589295,8.00480756,0.03630414,0.13211609,0.03051271,0.00000000,1.59246862,5.47164625,0.05138081,2.19637477
-1.77988994,8.00100197,0.03585023,0.12883850,0.03116970,0.00000000,1.59173297,5.40446063,0.05260860,2.26364884
-1.77388694,8.00246737,0.03537756,0.12582877,0.03185868,0.00000000,1.59222855,5.33966380,0.05381925,2.33357665
-1.76788394,8.00869800,0.03489122,0.12309565,0.03257084,0.00000000,1.59378706,5.27750049,0.05499866,2.40542251
-1.76188094,8.01901880,0.03439653,0.12064428,0.03329661,0.00000000,1.59622153,5.21812131,0.05613316,2.47837099
-1.75587794,8.03260019,0.03389892,0.11847599,0.03402576,0.00000000,1.59933028,5.16158773,0.05720975,2.55153715
-1.74987494,8.04847547,0.03340395,0.11658820,0.03474754,0.00000000,1.60290070,5.10787817,0.05821636,2.62397868
-1.74387194,8.06556039,0.03291719,0.11497433,0.03545081,0.00000000,1.60671289,5.05689472,0.05914205,2.69470981
-1.73786893,8.08267446,0.03244413,0.11362387,0.03612423,0.00000000,1.61054324,5.00847028,0.05997719,2.76271679
-1.73186593,8.09856375,0.03199016,0.11252255,0.03675637,0.00000000,1.61416774,4.96237593,0.06071350,2.82697464
-1.72586293,8.11192518,0.03156042,0.11165258,0.03733589,0.00000000,1.61736543,4.91832866,0.06134407,2.88646504
-1.71985993,8.12143215,0.03115978,0.11099312,0.03785177,0.00000000,1.61992176,4.87599953,0.06186340,2.94019505
-1.71385693,8.12576174,0.03079278,0.11052076,0.03829341,0.00000000,1.62163217,4.83502247,0.06226727,2.98721628
-1.70785393,8.12362309,0.03046354,0.11021022,0.03865092,0.00000000,1.62230573,4.79500403,0.06255263,3.02664434
