energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-0.06903452,1.39696145,1.01073995,0.07288160,0.08545417,0.09626710,0.96317362,0.33759659,0.56815871,0.00000000
-0.06303152,1.48408518,1.05003146,0.07927757,0.08489980,0.10612732,1.01454451,0.35498403,0.60888410,0.00000000
-0.05702851,1.57346899,1.08802799,0.08604409,0.08400786,0.11693038,1.06449715,0.37279412,0.64988883,0.00000000
-0.05102551,1.66421945,1.12436824,0.09312154,0.08276887,0.12862527,1.11236308,0.39083768,0.69067625,0.00000000
-0.04502251,1.75538596,1.15873291,0.10044078,0.08118018,0.14115047,1.15748518,0.40891369,0.73073160,0.00000000
-0.03901951,1.84597782,1.19084981,0.10792414,0.07924643,0.15443352,1.19923198,0.42681345,0.76953270,0.00000000
-0.03301651,1.93498333,1.22049728,0.11548662,0.07697983,0.16839078,1.23701198,0.44432500,0.80656179,0.00000000
-0.02701351,2.02139033,1.24750621,0.12303743,0.07440002,0.18292765,1.27028781,0.46123788,0.84131798,0.00000000
-0.02101051,2.10420776,1.27176055,0.13048186,0.07153362,0.19793896,1.29858958,0.47734787,0.87333007,0.00000000
-0.01500750,2.18248750,1.29319656,0.13772326,0.06841351,0.21330980,1.32152719,0.49246168,0.90216917,0.00000000
-0.00900450,2.25534581,1.31180082,0.14466530,0.06507781,0.22891664,1.33880088,0.50640152,0.92746063,0.00000000
-0.00300150,2.32198371,1.32760749,0.15121434,0.06156870,0.24462868,1.35020985,0.51900924,0.94889489,0.00000000
0.00300150,2.38170546,1.34069460,0.15728172,0.05793112,0.26030945,1.35565844,0.53014995,0.96623662,0.00000000
0.00900450,2.43393443,1.35118000,0.16278606,0.05421136,0.27581862,1.35515961,0.53971509,0.97933190,0.00000000
0.01500750,2.47822575,1.35921673,0.16765542,0.05045569,0.29101388,1.34883538,0.54762464,0.98811296,0.00000000
0.02101051,2.51427516,1.36498814,0.17182917,0.04670902,0.30575297,1.33691429,0.55382854,0.99260027,0.00000000
0.02701351,2.54192350,1.36870278,0.17525951,0.04301371,0.31989561,1.31972563,0.55830708,0.99290179,0.00000000
0.03301651,2.56115676,1.37058896,0.17791267,0.03940854,0.33330552,1.29769068,0.56107042,0.98920937,0.00000000
0.03901951,2.57210147,1.37088913,0.17976957,0.03592789,0.34585225,1.27131108,0.56215708,0.98179237,0.00000000
0.04502251,2.57501556,1.36985393,0.18082608,0.03260107,0.35741298,1.24115470,0.56163150,0.97098859,0.00000000
0.05102551,2.57027505,1.36773593,0.18109270,0.02945199,0.36787411,1.20783946,0.55958077,0.95719299,0.00000000
0.05702851,2.55835705,1.36478302,0.18059377,0.02649894,0.37713275,1.17201558,0.55611067,0.94084449,0.00000000
0.06303152,2.53981977,1.36123153,0.17936632,0.02375466,0.38509802,1.13434692,0.55134116,0.92241139,0.00000000
0.06903452,2.51528040,1.35729908,0.17745839,0.02122653,0.39169215,1.09549210,0.54540148,0.90237589,0.00000000
0.07503752,2.48539183,1.35317739,0.17492708,0.01891696,0.39685145,1.05608606,0.53842520,0.88121845,0.00000000
0.08104052,2.45081910,1.34902515,0.17183644,0.01682389,0.40052713,1.01672270,0.53054530,0.85940243,0.00000000
0.08704352,2.41221681,1.34496139,0.16825511,0.01494140,0.40268585,0.97793938,0.52188956,0.83735973,0.00000000
0.09304652,2.37020828,1.34105942,0.16425400,0.01326029,0.40331025,0.94020371,0.51257648,0.81547790,0.00000000
0.09904952,2.32536746,1.33734193,0.15990406,0.01176880,0.40239914,0.90390318,0.50271196,0.79408923,0.00000000
0.10505253,2.27820432,1.33377752,0.15527415,0.01045328,0.39996769,0.86933800,0.49238673,0.77346227,0.00000000
0.11105553,2.22915422,1.33027891,0.15042925,0.00929876,0.39604728,0.83671731,0.48167477,0.75379592,0.00000000
0.11705853,2.17857177,1.32670329,0.14542893,0.00828960,0.39068523,0.80615892,0.47063279,0.73521656,0.00000000
0.12306153,2.12672920,1.32285497,0.14032625,0.00741001,0.38394428,0.77769241,0.45930062,0.71777791,0.00000000
0.12906453,2.07381921,1.31849039,0.13516698,0.00664444,0.37590193,0.75126543,0.44770262,0.70146394,0.00000000
0.13506753,2.01996207,1.31332554,0.12998935,0.00597803,0.36664943,0.72675290,0.43584992,0.68619437,0.00000000
0.14107054,1.96521629,1.30704571,0.12482405,0.00539686,0.35629067,0.70396849,0.42374338,0.67183258,0.00000000
0.14707354,1.90959247,1.29931719,0.11969475,0.00488815,0.34494079,0.68267806,0.41137711,0.65819554,0.00000000
0.15307654,1.85306925,1.28980061,0.11461880,0.00444046,0.33272466,0.66261424,0.39874230,0.64506533,0.00000000
0.15907954,1.79561064,1.27816532,0.10960822,0.00404373,0.31977517,0.64349170,0.38583117,0.63220166,0.00000000
0.16508254,1.73718381,1.26410422,0.10467093,0.00368927,0.30623143,0.62502230,0.37264088,0.61935482,0.00000000
0.17108554,1.67777629,1.24734844,0.09981197,0.00336981,0.29223685,0.60692970,0.35917708,0.60627859,0.00000000
0.17708854,1.61741178,1.22768106,0.09503479,0.00307935,0.27793731,0.58896273,0.34545702,0.59274255,0.00000000
0.18309155,1.55616381,1.20494917,0.09034253,0.00281313,0.26347924,0.57090715,0.33151201,0.57854319,0.00000000
0.18909455,1.49416655,1.17907385,0.08573910,0.00256745,0.24900786,0.55259533,0.31738907,0.56351353,0.00000000
0.19509755,1.43162228,1.15005727,0.08123017,0.00233960,0.23466548,0.53391369,0.30315178,0.54753079,0.00000000
0.20110055,1.36880517,1.11798673,0.07682385,0.00212769,0.22059005,0.51480767,0.28888026,0.53052196,0.00000000
0.20710355,1.30606136,1.08303525,0.07253124,0.00193056,0.20691377,0.49528413,0.27467018,0.51246703,0.00000000
0.21310655,1.24380519,1.04545878,0.06836664,0.00174760,0.19376198,0.47541140,0.26063105,0.49339995,0.00000000
0.21910955,1.18251201,1.00559002,0.06434758,0.00157875,0.18125220,0.45531695,0.24688372,0.47340734,0.00000000
0.22511256,1.12270781,0.96382921,0.06049451,0.00142432,0.16949337,0.43518299,0.23355723,0.45262509,0.00000000
0.23111556,1.06495634,0.92063225,0.05683044,0.00128498,0.15858523,0.41524032,0.22078529,0.43123320,0.00000000
0.23711856,1.00984419,0.87649682,0.05338026,0.00116173,0.14861785,0.39576071,0.20870239,0.40944910,0.00000000
0.24312156,0.95796471,0.83194707,0.05017003,0.00105582,0.13967127,0.37704817,0.19743980,0.38751987,0.00000000
0.24912456,0.90990135,0.78751758,0.04722615,0.00096885,0.13181515,0.35942949,0.18712167,0.36571370,0.00000000
0.25512756,0.86621135,0.74373751,0.04457450,0.00090270,0.12510859,0.34324446,0.17786131,0.34431107,0.00000000
0.26113057,0.82741032,0.70111534,0.04223959,0.00085962,0.11959981,0.32883601,0.16975797,0.32359593,0.00000000
0.26713357,0.79395843,0.66012521,0.04024380,0.00084229,0.11532604,0.31654062,0.16289399,0.30384731,0.00000000
0.27313657,0.76624878,0.62119512,0.03860664,0.00085382,0.11231321,0.30667934,0.15733279,0.28533165,0.00000000
0.27913957,0.74459839,0.58469758,0.03734422,0.00089787,0.11057585,0.29954948,0.15311738,0.26829600,0.00000000
0.28514257,0.72924205,0.55094297,0.03646880,0.00097869,0.11011690,0.29541735,0.15026982,0.25296245,0.00000000
0.29114557,0.72032921,0.52017572,0.03598848,0.00110115,0.11092768,0.29451196,0.14879129,0.23952367,0.00000000
0.29714857,0.71792397,0.49257335,0.03590714,0.00127076,0.11298790,0.29702001,0.14866304,0.22813983,0.00000000
0.30315158,0.72200791,0.46824812,0.03622440,0.00149373,0.11626584,0.30308199,0.14984789,0.21893678,0.00000000
0.30915458,0.73248564,0.44725110,0.03693585,0.00177686,0.12071871,0.31278960,0.15229243,0.21200532,0.00000000
0.31515758,0.74919243,0.42957810,0.03803327,0.00212756,0.12629318,0.32618425,0.15592961,0.20740167,0.00000000
0.32116058,0.77190357,0.41517719,0.03950509,0.00255367,0.13292617,0.34325685,0.16068166,0.20514883,0.00000000
0.32716358,0.80034484,0.40395696,0.04133676,0.00306337,0.14054583,0.36394850,0.16646316,0.20523865,0.00000000
0.33316658,0.83420331,0.39579528,0.04351128,0.00366493,0.14907274,0.38815216,0.17318413,0.20763450,0.00000000
0.33916958,0.87313793,0.39054773,0.04600961,0.00436647,0.15842127,0.41571519,0.18075293,0.21227428,0.00000000
0.34517259,0.91678914,0.38805539,0.04881117,0.00517567,0.16850111,0.44644239,0.18907879,0.21907361,0.00000000
0.35117559,0.96478705,0.38815145,0.05189418,0.00609944,0.17921884,0.48009955,0.19807395,0.22792893,0.00000000
0.35717859,1.01675755,0.39066636,0.05523593,0.00714352,0.19047952,0.51641738,0.20765513,0.23872054,0.00000000
0.36318159,1.07232606,0.39543126,0.05881298,0.00831212,0.20218819,0.55509539,0.21774445,0.25131520,0.00000000
0.36918459,1.13111869,0.40227976,0.06260119,0.00960750,0.21425120,0.59580593,0.22826954,0.26556839,0.00000000
0.37518759,1.19276083,0.41104788,0.06657565,0.01102961,0.22657740,0.63819797,0.23916308,0.28132612,0.00000000
0.38119060,1.25687332,0.42157255,0.07071053,0.01257575,0.23907892,0.68190068,0.25036163,0.29842616,0.00000000
0.38719360,1.32306653,0.43368886,0.07497878,0.01424023,0.25167174,0.72652680,0.26180395,0.31669890,0.00000000
0.39319660,1.39093294,0.44722643,0.07935179,0.01601423,0.26427585,0.77167566,0.27342892,0.33596772,0.00000000
0.39919960,1.46003894,0.46200542,0.08379902,0.01788562,0.27681515,0.81693607,0.28517325,0.35604909,0.00000000
0.40520260,1.52991657,0.47783256,0.08828764,0.01983899,0.28921695,0.86188909,0.29696907,0.37675247,0.00000000
0.41120560,1.60005614,0.49449775,0.09278219,0.02185575,0.30141136,0.90611081,0.30874178,0.39788019,0.00000000
0.41720860,1.66990051,0.51177159,0.09724441,0.02391443,0.31333044,0.94917534,0.32040816,0.41922734,0.00000000
0.42321161,1.73884198,0.52940435,0.10163313,0.02599099,0.32490730,0.99065813,0.33187509,0.44058208,0.00000000
0.42921461,1.80622225,0.54712637,0.10590438,0.02805943,0.33607528,1.03013982,0.34303892,0.46172619,0.00000000
0.43521761,1.87133610,0.56465037,0.11001173,0.03009236,0.34676723,1.06721061,0.35378562,0.48243623,0.00000000
0.44122061,1.93343901,0.58167540,0.11390677,0.03206174,0.35691503,1.10147539,0.36399186,0.50248532,0.00000000
0.44722361,1.99175868,0.59789251,0.11753989,0.03393970,0.36644942,1.13255937,0.37352692,0.52164545,0.00000000
0.45322661,2.04551018,0.61299177,0.12086121,0.03569929,0.37530020,1.16011437,0.38225537,0.53969048,0.00000000
0.45922961,2.09391425,0.62667035,0.12382173,0.03731537,0.38339673,1.18382542,0.39004054,0.55639974,0.00000000
0.46523262,2.13621790,0.63864122,0.12637457,0.03876533,0.39066889,1.20341746,0.39674845,0.57156197,0.00000000
0.47123562,2.17171633,0.64864197,0.12847633,0.04002978,0.39704828,1.21866190,0.40225213,0.58497967,0.00000000
0.47723862,2.19977509,0.65644325,0.13008841,0.04109312,0.40246966,1.22938263,0.40643601,0.59647351,0.00000000
0.48324162,2.21985135,0.66185635,0.13117831,0.04194398,0.40687262,1.23546113,0.40920023,0.60588666,0.00000000
0.48924462,2.23151301,0.66473948,0.13172081,0.04257542,0.41020327,1.23684038,0.41046449,0.61308887,0.00000000
0.49524762,2.23445478,0.66500242,0.13169895,0.04298509,0.41241584,1.23352726,0.41017143,0.61797999,0.00000000
0.50125063,2.22851025,0.66260932,0.13110476,0.04317503,0.41347419,1.22559316,0.40828914,0.62049294,0.00000000
0.50725363,2.21365929,0.65757952,0.12993973,0.04315146,0.41335312,1.21317286,0.40481283,0.62059578,0.00000000
0.51325663,2.19003062,0.64998638,0.12821495,0.04292430,0.41203929,1.19646146,0.39976552,0.61829298,0.00000000
0.51925963,2.15789924,0.63995437,0.12595093,0.04250666,0.40953192,1.17570961,0.39319774,0.61362575,0.00000000
0.52526263,2.11767919,0.62765458,0.12317715,0.04191416,0.40584305,1.15121728,0.38518623,0.60667147,0.00000000
0.53126563,2.06991202,0.61329900,0.11993126,0.04116422,0.40099762,1.12332626,0.37583192,0.59754228,0.00000000
0.53726863,2.01525176,0.59713412,0.11625811,0.04027537,0.39503313,1.09241195,0.36525704,0.58638304,0.00000000
0.54327164,1.95444733,0.57943409,0.11220852,0.03926654,0.38799921,1.05887480,0.35360189,0.57336865,0.00000000
0.54927464,1.88832341,0.56049398,0.10783799,0.03815642,0.37995702,1.02313185,0.34102111,0.55870098,0.00000000
0.55527764,1.81776073,0.54062363,0.10320529,0.03696297,0.37097860,0.98560885,0.32767997,0.54260566,0.00000000
0.56128064,1.74367685,0.52014218,0.09837109,0.03570295,0.36114620,0.94673332,0.31375069,0.52532869,0.00000000
0.56728364,1.66700835,0.49937375,0.09339663,0.03439165,0.35055180,0.90692880,0.29940901,0.50713322,0.00000000
0.57328664,1.58869492,0.47864433,0.08834248,0.03304272,0.33929661,0.86661055,0.28483112,0.48829646,0.00000000
0.57928964,1.50966606,0.45827983,0.08326749,0.03166817,0.32749082,0.82618268,0.27019119,0.46910685,0.00000000
0.58529265,1.43083052,0.43860533,0.07822791,0.03027843,0.31525344,0.78603672,0.25565935,0.44986142,0.00000000
0.59129565,1.35306852,0.41994527,0.07327665,0.02888255,0.30271216,0.74655149,0.24140021,0.43086342,0.00000000
0.59729865,1.27722653,0.40262429,0.06846279,0.02748843,0.29000332,0.70809384,0.22757198,0.41242008,0.00000000
0.60330165,1.20411415,0.38696844,0.06383127,0.02610318,0.27727180,0.67102012,0.21432597,0.39484028,0.00000000
0.60930465,1.13450274,0.37330631,0.05942267,0.02473339,0.26467077,0.63567789,0.20180636,0.37843226,0.00000000
0.61530765,1.06912488,0.36196976,0.05527316,0.02338547,0.25236113,0.60240743,0.19015032,0.36350090,0.00000000
0.62131066,1.00867416,0.35329374,0.05141460,0.02206592,0.24051073,0.57154272,0.17948801,0.35034471,0.00000000
0.62731366,0.95380461,0.34761501,0.04787456,0.02078155,0.22929309,0.54341152,0.16994263,0.33925226,0.00000000
0.63331666,0.90512906,0.34526934,0.04467652,0.01953961,0.21888563,0.51833422,0.16163022,0.33049794,0.00000000
0.63931966,0.86321605,0.34658713,0.04183991,0.01834793,0.20946740,0.49662135,0.15465913,0.32433719,0.00000000
0.64532266,0.82858483,0.35188715,0.03938026,0.01721481,0.20121629,0.47856954,0.14912910,0.32100100,0.00000000
0.65132566,0.80169841,0.36146866,0.03730918,0.01614904,0.19430558,0.46445603,0.14512995,0.32068990,0.00000000
0.65732866,0.78295445,0.37560177,0.03563437,0.01515963,0.18890013,0.45453173,0.14273972,0.32356756,0.00000000
0.66333167,0.77267442,0.39451653,0.03435951,0.01425564,0.18515206,0.44901319,0.14202252,0.32975413,0.00000000
0.66933467,0.77109116,0.41839090,0.03348412,0.01344590,0.18319611,0.44807365,0.14302585,0.33931967,0.00000000
0.67533767,0.77833552,0.44733814,0.03300339,0.01273865,0.18314490,0.45183361,0.14577788,0.35227792,0.00000000
0.68134067,0.79442273,0.48139418,0.03290796,0.01214125,0.18508399,0.46035136,0.15028439,0.36858066,0.00000000
0.68734367,0.81923917,0.52050550,0.03318375,0.01165983,0.18906729,0.47361389,0.15652588,0.38811321,0.00000000
0.69334667,0.85253047,0.56451822,0.03381177,0.01129895,0.19511262,0.49152881,0.16445485,0.41069109,0.00000000
0.69934967,0.89389175,0.61316907,0.03476805,0.01106134,0.20319796,0.51391765,0.17399350,0.43605847,0.00000000
0.70535268,0.94276089,0.66607881,0.03602361,0.01094763,0.21325834,0.54051100,0.18503194,0.46388846,0.00000000
0.71135568,0.99841558,0.72274877,0.03754458,0.01095614,0.22518378,0.57094605,0.19742726,0.49378551,0.00000000
0.71735868,1.05997483,0.78256104,0.03929242,0.01108279,0.23881827,0.60476680,0.21100341,0.52529003,0.00000000
0.72336168,1.12640546,0.84478261,0.04122434,0.01132101,0.25396012,0.64142712,0.22555226,0.55788540,0.00000000
0.72936468,1.19653399,0.90857383,0.04329384,0.01166175,0.27036370,0.68029705,0.24083566,0.59100705,0.00000000
0.73536768,1.26906390,0.97300122,0.04545140,0.01209362,0.28774266,0.72067215,0.25658881,0.62405371,0.00000000
0.74137069,1.34259832,1.03705449,0.04764535,0.01260301,0.30577468,0.76178599,0.27252469,0.65640045,0.00000000
0.74737369,1.41566766,1.09966750,0.04982283,0.01317437,0.32410767,0.80282545,0.28833972,0.68741311,0.00000000
0.75337669,1.48676151,1.15974272,0.05193094,0.01379058,0.34236741,0.84294854,0.30372026,0.71646388,0.00000000
0.75937969,1.55436405,1.21617829,0.05391785,0.01443324,0.36016624,0.88130420,0.31835008,0.74294720,0.00000000
0.76538269,1.61699179,1.26789697,0.05573403,0.01508321,0.37711283,0.91705352,0.33191825,0.76629578,0.00000000
0.77138569,1.67323233,1.31387589,0.05733348,0.01572107,0.39282241,0.94939164,0.34412740,0.78599593,0.00000000
0.77738869,1.72178277,1.35317599,0.05867484,0.01632758,0.40692743,0.97756958,0.35470194,0.80160174,0.00000000
0.78339170,1.76148627,1.38496993,0.05972250,0.01688427,0.41908797,1.00091518,0.36339595,0.81274744,0.00000000
0.78939470,1.79136528,1.40856749,0.06044753,0.01737391,0.42900164,1.01885228,0.37000036,0.81915772,0.00000000
0.79539770,1.81065014,1.42343711,0.06082841,0.01778098,0.43641255,1.03091753,0.37434919,0.82065527,0.00000000
0.80140070,1.81880166,1.42922289,0.06085163,0.01809211,0.44111891,1.03677389,0.37632453,0.81716548,0.00000000
0.80740370,1.81552677,1.42575612,0.06051200,0.01829647,0.44297898,1.03622044,0.37586000,0.80871807,0.00000000
0.81340670,1.80078662,1.41306089,0.05981272,0.01838598,0.44191510,1.02919799,0.37294260,0.79544550,0.00000000
0.81940970,1.77479647,1.39135343,0.05876525,0.01835557,0.43791558,1.01579022,0.36761281,0.77757833,0.00000000
0.82541271,1.73801766,1.36103532,0.05738889,0.01820322,0.43103439,0.99622027,0.35996293,0.75543766,0.00000000
0.83141571,1.69114173,1.32268072,0.05571009,0.01792999,0.42138868,0.97084303,0.35013377,0.72942501,0.00000000
0.83741871,1.63506741,1.27701833,0.05376169,0.01753985,0.40915424,0.94013324,0.33830979,0.70001002,0.00000000
0.84342171,1.57087164,1.22490874,0.05158181,0.01703952,0.39455910,0.90467010,0.32471294,0.66771648,0.00000000
0.84942471,1.49977552,1.16731825,0.04921276,0.01643811,0.37787557,0.86511892,0.30959547,0.63310722,0.00000000
0.85542771,1.42310693,1.10529035,0.04669973,0.01574682,0.35941114,0.82221062,0.29323203,0.59676842,0.00000000
0.86143072,1.34226116,1.03991589,0.04408955,0.01497847,0.33949858,0.77671990,0.27591134,0.55929396,0.00000000
0.86743372,1.25866118,0.97230335,0.04142935,0.01414706,0.31848573,0.72944293,0.25792790,0.52127031,0.00000000
0.87343672,1.17371907,0.90355031,0.03876532,0.01326726,0.29672540,0.68117550,0.23957395,0.48326248,0.00000000
0.87943972,1.08880004,0.83471713,0.03614153,0.01235400,0.27456574,0.63269236,0.22113205,0.44580145,0.00000000
0.88544272,1.00519014,0.76680385,0.03359890,0.01142200,0.25234162,0.58472842,0.20286854,0.40937346,0.00000000
0.89144572,0.92406885,0.70073090,0.03117427,0.01048535,0.23036699,0.53796258,0.18502805,0.37441130,0.00000000
0.89744872,0.84648707,0.63732422,0.02889966,0.00955715,0.20892889,0.49300446,0.16782926,0.34128794,0.00000000
0.90345173,0.77335106,0.57730491,0.02680177,0.00864927,0.18828279,0.45038436,0.15146186,0.31031239,0.00000000
0.90945473,0.70541252,0.52128352,0.02490154,0.00777208,0.16864970,0.41054674,0.13608495,0.28172783,0.00000000
0.91545773,0.64326456,0.46975877,0.02321403,0.00693435,0.15021480,0.37384701,0.12182659,0.25571189,0.00000000
0.92146073,0.58734338,0.42312022,0.02174844,0.00614311,0.13312755,0.34055155,0.10878455,0.23237894,0.00000000
0.92746373,0.53793506,0.38165449,0.02050826,0.00540370,0.11750315,0.31084080,0.09702808,0.21178404,0.00000000
0.93346673,0.49518666,0.34555419,0.01949164,0.00471980,0.10342509,0.28481489,0.08660054,0.19392844,0.00000000
0.93946973,0.45912100,0.31492898,0.01869189,0.00409350,0.09094860,0.26250145,0.07752259,0.17876615,0.00000000
0.94547274,0.42965400,0.28981788,0.01809806,0.00352550,0.08010463,0.24386511,0.06979591,0.16621151,0.00000000
0.95147574,0.40661387,0.27020205,0.01769563,0.00301521,0.07090416,0.22881819,0.06340705,0.15614716,0.00000000
0.95747874,0.38976110,0.25601741,0.01746732,0.00256100,0.06334263,0.21723205,0.05833138,0.14843242,0.00000000
0.96348174,0.37880843,0.24716635,0.01739387,0.00216036,0.05740405,0.20894858,0.05453682,0.14291156,0.00000000
0.96948474,0.37343998,0.24352796,0.01745487,0.00181011,0.05306483,0.20379143,0.05198724,0.13942187,0.00000000
0.97548774,0.37332881,0.24496645,0.01762961,0.00150660,0.05029689,0.20157652,0.05064542,0.13780121,0.00000000
0.98149075,0.37815236,0.25133734,0.01789784,0.00124585,0.04907015,0.20212147,0.05047538,0.13789485,0.00000000
0.98749375,0.38760509,0.26249123,0.01824055,0.00102374,0.04935413,0.20525370,0.05144414,0.13956155,0.00000000
0.99349675,0.40140819,0.27827527,0.01864057,0.00083614,0.05111875,0.21081685,0.05352266,0.14267853,0.00000000
0.99949975,0.41931591,0.29853225,0.01908318,0.00067901,0.05433420,0.21867553,0.05668620,0.14714540,0.00000000
1.00550275,0.44111845,0.32309764,0.01955654,0.00054848,0.05897008,0.22871811,0.06091384,0.15288687,0.00000000
1.01150575,0.46664152,0.35179486,0.02005197,0.00044094,0.06499374,0.24085772,0.06618750,0.15985426,0.00000000
1.01750875,0.49574266,0.38442932,0.02056417,0.00035308,0.07236812,0.25503136,0.07249021,0.16802571,0.00000000
1.02351176,0.52830454,0.42078157,0.02109117,0.00028193,0.08104901,0.27119729,0.07980405,0.17740513,0.00000000
1.02951476,0.56422593,0.46060031,0.02163428,0.00022481,0.09098223,0.28933090,0.08810767,0.18802001,0.00000000
1.03551776,0.60341056,0.50359565,0.02219773,0.00017944,0.10210058,0.30941932,0.09737354,0.19991804,0.00000000
1.04152076,0.64575478,0.54943340,0.02278833,0.00014383,0.11432107,0.33145494,0.10756526,0.21316273,0.00000000
1.04752376,0.69113457,0.59773071,0.02341491,0.00011634,0.12754245,0.35542832,0.11863486,0.22782814,0.00000000
1.05352676,0.73939283,0.64805370,0.02408771,0.00009560,0.14164334,0.38132084,0.13052041,0.24399292,0.00000000
1.05952976,0.79032751,0.69991736,0.02481771,0.00008055,0.15648111,0.40909725,0.14314408,0.26173382,0.00000000
1.06553277,0.84368160,0.75278803,0.02561587,0.00007038,0.17189169,0.43869888,0.15641071,0.28111894,0.00000000
1.07153577,0.89913539,0.80608851,0.02649244,0.00006451,0.18769040,0.47003750,0.17020720,0.30220086,0.00000000
1.07753877,0.95630191,0.85920589,0.02745621,0.00006261,0.20367391,0.50299036,0.18440259,0.32501002,0.00000000
1.08354177,1.01472564,0.91150174,0.02851392,0.00006452,0.21962331,0.53739668,0.19884904,0.34954854,0.00000000
1.08954477,1.07388515,0.96232461,0.02966969,0.00007033,0.23530830,0.57305568,0.21338381,0.37578470,0.00000000
1.09554777,1.13319942,1.01102406,0.03092457,0.00008027,0.25049239,0.60972651,0.22783197,0.40364839,0.00000000
1.10155078,1.19203798,1.05696599,0.03227624,0.00009477,0.26493887,0.64712987,0.24201004,0.43302765,0.00000000
1.10755378,1.24973446,1.09954834,0.03371890,0.00011443,0.27841747,0.68495157,0.25573029,0.46376661,0.00000000
1.11355678,1.30560303,1.13821670,0.03524325,0.00014004,0.29071131,0.72284775,0.26880559,0.49566485,0.00000000
1.11955978,1.35895707,1.17247905,0.03683666,0.00017251,0.30162399,0.76045167,0.28105463,0.52847842,0.00000000
1.12556278,1.40912931,1.20191900,0.03848352,0.00021294,0.31098631,0.79738178,0.29230728,0.56192243,0.00000000
1.13156578,1.45549243,1.22620685,0.04016569,0.00026257,0.31866247,0.83325080,0.30240988,0.59567540,0.00000000
1.13756878,1.49747926,1.24510824,0.04186308,0.00032274,0.32455526,0.86767546,0.31123019,0.62938513,0.00000000
1.14357179,1.53460158,1.25848973,0.04355433,0.00039494,0.32861017,0.90028659,0.31866172,0.66267609,0.00000000
1.14957479,1.56646659,1.26632131,0.04521751,0.00048071,0.33081792,0.93073896,0.32462738,0.69515815,0.00000000
1.15557779,1.59279034,1.26867568,0.04683093,0.00058164,0.33121547,0.95872087,0.32908208,0.72643634,0.00000000
1.16158079,1.61340737,1.26572447,0.04837382,0.00069934,0.32988518,0.98396281,0.33201426,0.75612141,0.00000000
1.16758379,1.62827616,1.25773153,0.04982708,0.00083535,0.32695232,1.00624500,0.33344626,0.78384086,0.00000000
1.17358679,1.63748008,1.24504366,0.05117393,0.00099113,0.32258083,1.02540362,0.33343341,0.80925001,0.00000000
1.17958979,1.64122387,1.22807936,0.05240037,0.00116796,0.31696756,1.04133534,0.33206200,0.83204280,0.00000000
1.18559280,1.63982565,1.20731587,0.05349566,0.00136688,0.31033516,1.05400023,0.32944603,0.85196175,0.00000000
1.19159580,1.63370507,1.18327532,0.05445255,0.00158866,0.30292398,1.06342268,0.32572312,0.86880691,0.00000000
1.19759880,1.62336799,1.15651034,0.05526740,0.00183366,0.29498332,1.06969061,0.32104955,0.88244324,0.00000000
1.20360180,1.60938846,1.12758982,0.05594017,0.00210186,0.28676238,1.07295281,0.31559474,0.89280616,0.00000000
1.20960480,1.59238886,1.09708531,0.05647424,0.00239273,0.27850134,1.07341455,0.30953549,0.89990500,0.00000000
1.21560780,1.57301913,1.06555842,0.05687610,0.00270523,0.27042301,1.07133174,0.30305008,0.90382418,0.00000000
1.22161081,1.55193589,1.03354974,0.05715492,0.00303782,0.26272532,1.06700371,0.29631262,0.90472202,0.00000000
1.22761381,1.52978261,1.00156945,0.05732209,0.00338838,0.25557511,1.06076496,0.28948785,0.90282701,0.00000000
1.23361681,1.50717138,0.97008997,0.05739059,0.00375434,0.24910344,1.05297605,0.28272663,0.89843198,0.00000000
1.23961981,1.48466729,0.93954056,0.05737443,0.00413264,0.24340254,1.04401408,0.27616223,0.89188591,0.00000000
1.24562281,1.46277579,0.91030411,0.05728805,0.00451990,0.23852466,1.03426293,0.26990764,0.88358401,0.00000000
1.25162581,1.44193360,0.88271595,0.05714573,0.00491245,0.23448273,1.02410357,0.26405397,0.87395622,0.00000000
1.25762881,1.42250335,0.85706449,0.05696106,0.00530650,0.23125276,1.01390475,0.25866988,0.86345458,0.00000000
1.26363182,1.40477193,0.83359363,0.05674650,0.00569832,0.22877796,1.00401434,0.25380215,0.85253994,0.00000000
1.26963482,1.38895240,0.81250650,0.05651300,0.00608436,0.22697413,0.99475142,0.24947716,0.84166840,0.00000000
1.27563782,1.37518923,0.79397033,0.05626974,0.00646143,0.22573626,0.98639941,0.24570328,0.83127807,0.00000000
1.28164082,1.36356613,0.77812195,0.05602397,0.00682690,0.22494582,0.97920027,0.24247390,0.82177642,0.00000000
1.28764382,1.35411599,0.76507363,0.05578093,0.00717886,0.22447842,0.97334991,0.23977101,0.81352884,0.00000000
1.29364682,1.34683215,0.75491872,0.05554391,0.00751621,0.22421149,0.96899484,0.23756893,0.80684860,0.00000000
1.29964982,1.34168019,0.74773684,0.05531431,0.00783883,0.22403149,0.96623004,0.23583821,0.80198853,0.00000000
1.30565283,1.33860941,0.74359800,0.05509185,0.00814759,0.22384047,0.96509802,0.23454926,0.79913480,0.00000000
1.31165583,1.33756337,0.74256555,0.05487478,0.00844444,0.22356146,0.96558907,0.23367558,0.79840267,0.00000000
1.31765883,1.33848867,0.74469744,0.05466017,0.00873228,0.22314252,0.96764261,0.23319650,0.79983460,0.00000000
