energy_ev,total_up,Cu_p_up,Cu_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-2.94447224,1.27345844,0.35496622,0.23418137,0.13980944,0.71467355,0.00260079,0.05547914,0.22183744,0.00000000
-2.93846923,1.24294968,0.33583246,0.22295735,0.13638915,0.70929619,0.00264684,0.05415864,0.21479016,0.00000000
-2.93246623,1.21430166,0.31685945,0.21183550,0.13311843,0.70558657,0.00273204,0.05286678,0.20780620,0.00000000
-2.92646323,1.18823530,0.29844712,0.20098415,0.13009110,0.70384037,0.00285975,0.05162712,0.20104295,0.00000000
-2.92046023,1.16539968,0.28098232,0.19056604,0.12739622,0.70429198,0.00303384,0.05046087,0.19465467,0.00000000
-2.91445723,1.14635717,0.26483046,0.18073393,0.12511627,0.70711004,0.00325842,0.04938639,0.18878903,0.00000000
-2.90845423,1.13157276,0.25032816,0.17162716,0.12332556,0.71239546,0.00353775,0.04841883,0.18358404,0.00000000
-2.90245123,1.12140741,0.23777691,0.16336884,0.12208892,0.72018205,0.00387602,0.04756997,0.17916541,0.00000000
-2.89644822,1.11611504,0.22743786,0.15606387,0.12146078,0.73043906,0.00427721,0.04684811,0.17564437,0.00000000
-2.89044522,1.11584251,0.21952752,0.14979770,0.12148436,0.74307545,0.00474484,0.04625811,0.17311581,0.00000000
-2.88444222,1.12063207,0.21421443,0.14463560,0.12219114,0.75794524,0.00528184,0.04580147,0.17165675,0.00000000
-2.87843922,1.13042546,0.21161673,0.14062255,0.12360047,0.77485353,0.00589036,0.04547652,0.17132509,0.00000000
-2.87243622,1.14506922,0.21180044,0.13778342,0.12571928,0.79356272,0.00657154,0.04527859,0.17215857,0.00000000
-2.86643322,1.16432040,0.21477848,0.13612338,0.12854190,0.81379877,0.00732534,0.04520026,0.17417394,0.00000000
-2.86043022,1.18785259,0.22051042,0.13562858,0.13204991,0.83525697,0.00815042,0.04523159,0.17736628,0.00000000
-2.85442721,1.21526186,0.22890288,0.13626681,0.13621219,0.85760751,0.00904392,0.04536028,0.18170855,0.00000000
-2.84842421,1.24607279,0.23981069,0.13798819,0.14098499,0.88050048,0.01000136,0.04557200,0.18715136,0.00000000
-2.84242121,1.27974454,0.25303884,0.14072600,0.14631216,0.90357080,0.01101657,0.04585051,0.19362300,0.00000000
-2.83641821,1.31567753,0.26834529,0.14439738,0.15212571,0.92644305,0.01208159,0.04617799,0.20102990,0.00000000
-2.83041521,1.35322098,0.28544472,0.14890427,0.15834653,0.94873658,0.01318675,0.04653524,0.20925750,0.00000000
-2.82441221,1.39168174,0.30401336,0.15413444,0.16488551,0.97007120,0.01432064,0.04690204,0.21817166,0.00000000
-2.81840920,1.43033508,0.32369478,0.15996274,0.17164508,0.99007366,0.01547031,0.04725751,0.22762075,0.00000000
-2.81240620,1.46843750,0.34410687,0.16625275,0.17852113,1.00838509,0.01662144,0.04758052,0.23743832,0.00000000
-2.80640320,1.50524200,0.36484979,0.17285873,0.18540541,1.02466961,0.01775859,0.04785019,0.24744656,0.00000000
-2.80040020,1.54001568,0.38551480,0.17962809,0.19218833,1.03862394,0.01886554,0.04804651,0.25746035,0.00000000
-2.79439720,1.57205964,0.40569398,0.18640426,0.19876224,1.04998786,0.01992568,0.04815089,0.26729206,0.00000000
-2.78839420,1.60073065,0.42499034,0.19303014,0.20502485,1.05855533,0.02092246,0.04814693,0.27675674,0.00000000
-2.78239120,1.62546391,0.44302825,0.19935183,0.21088304,1.06418571,0.02183982,0.04802104,0.28567783,0.00000000
-2.77638819,1.64579632,0.45946376,0.20522281,0.21625657,1.06681461,0.02266276,0.04776320,0.29389300,0.00000000
-2.77038519,1.66138898,0.47399449,0.21050824,0.22108183,1.06646388,0.02337774,0.04736763,0.30125998,0.00000000
-2.76438219,1.67204806,0.48636864,0.21508936,0.22531521,1.06324991,0.02397325,0.04683333,0.30766219,0.00000000
-2.75837919,1.67774285,0.49639290,0.21886779,0.22893614,1.05738994,0.02444019,0.04616468,0.31301383,0.00000000
-2.75237619,1.67861996,0.50393876,0.22176941,0.23194948,1.04920562,0.02477225,0.04537175,0.31726429,0.00000000
-2.74637319,1.67501273,0.50894709,0.22374781,0.23438713,1.03912349,0.02496623,0.04447053,0.32040156,0.00000000
-2.74037019,1.66744490,0.51143062,0.22478700,0.23630885,1.02767200,0.02502220,0.04348301,0.32245446,0.00000000
-2.73436718,1.65662815,0.51147432,0.22490323,0.23780202,1.01547503,0.02494365,0.04243695,0.32349369,0.00000000
-2.72836418,1.64345298,0.50923347,0.22414580,0.23898038,1.00324167,0.02473737,0.04136562,0.32363130,0.00000000
-2.72236118,1.62897283,0.50492964,0.22259672,0.23998175,0.99175253,0.02441340,0.04030716,0.32301878,0.00000000
-2.71635818,1.61438173,0.49884440,0.22036923,0.24096466,0.98184276,0.02398468,0.03930388,0.32184369,0.00000000
-2.71035518,1.60098571,0.49131133,0.21760512,0.24210405,0.97438218,0.02346669,0.03840128,0.32032485,0.00000000
-2.70435218,1.59016870,0.48270619,0.21447090,0.24358604,0.97025302,0.02287699,0.03764699,0.31870625,0.00000000
-2.69834917,1.58335385,0.47343593,0.21115296,0.24560206,0.97032574,0.02223463,0.03708954,0.31724986,0.00000000
-2.69234617,1.58196117,0.46392652,0.20785184,0.24834231,0.97543366,0.02155953,0.03677698,0.31622752,0.00000000
-2.68634317,1.58736286,0.45461036,0.20477571,0.25198899,0.98634701,0.02087181,0.03675551,0.31591219,0.00000000
-2.68034017,1.60083748,0.44591328,0.20213349,0.25670926,1.00374719,0.02019112,0.03706802,0.31656877,0.00000000
-2.67433717,1.62352453,0.43824184,0.20012762,0.26264843,1.02820183,0.01953598,0.03775266,0.31844492,0.00000000
-2.66833417,1.65638075,0.43197103,0.19894686,0.26992348,1.06014162,0.01892316,0.03884144,0.32176198,0.00000000
-2.66233117,1.70013976,0.42743288,0.19875936,0.27861707,1.09983941,0.01836710,0.04035893,0.32670650,0.00000000
-2.65632816,1.75527637,0.42490623,0.19970624,0.28877259,1.14739260,0.01787951,0.04232108,0.33342255,0.00000000
-2.65032516,1.82197705,0.42460799,0.20189596,0.30039009,1.20270936,0.01746892,0.04473424,0.34200507,0.00000000
-2.64432216,1.90011789,0.42668600,0.20539960,0.31342361,1.26549953,0.01714051,0.04759440,0.35249467,0.00000000
-2.63831916,1.98925109,0.43121392,0.21024735,0.32777988,1.33527074,0.01689597,0.05088666,0.36487380,0.00000000
-2.63231616,2.08860105,0.43818813,0.21642628,0.34331857,1.41133030,0.01673352,0.05458501,0.37906487,0.00000000
-2.62631316,2.19707080,0.44752681,0.22387951,0.35985422,1.49279344,0.01664805,0.05865245,0.39492998,0.00000000
-2.62031016,2.31325901,0.45907137,0.23250684,0.37715971,1.57859782,0.01663141,0.06304147,0.41227280,0.00000000
-2.61430715,2.43548777,0.47259008,0.24216682,0.39497144,1.66752465,0.01667279,0.06769486,0.43084216,0.00000000
-2.60830415,2.56184067,0.48778400,0.25268026,0.41299582,1.75822597,0.01675918,0.07254687,0.45033768,0.00000000
-2.60230115,2.69021048,0.50429504,0.26383498,0.43091719,1.84925763,0.01687596,0.07752478,0.47041700,0.00000000
-2.59629815,2.81835500,0.52171597,0.27539176,0.44840657,1.93911718,0.01700745,0.08255070,0.49070464,0.00000000
-2.59029515,2.94395964,0.53960221,0.28709123,0.46513131,2.02628554,0.01713756,0.08754368,0.51080206,0.00000000
-2.58429215,3.06470443,0.55748486,0.29866148,0.48076493,2.10927102,0.01725044,0.09242203,0.53029872,0.00000000
-2.57828914,3.17833325,0.57488489,0.30982610,0.49499703,2.18665427,0.01733104,0.09710572,0.54878370,0.00000000
-2.57228614,3.28272255,0.59132779,0.32031243,0.50754275,2.25713212,0.01736569,0.10151883,0.56585751,0.00000000
-2.56628314,3.37594695,0.60635826,0.32985961,0.51815139,2.31955880,0.01734257,0.10559197,0.58114361,0.00000000
-2.56028014,3.45633888,0.61955442,0.33822629,0.52661391,2.37298249,0.01725210,0.10926446,0.59429931,0.00000000
-2.55427714,3.52253984,0.63054106,0.34519761,0.53276890,2.41667566,0.01708723,0.11248631,0.60502559,0.00000000
-2.54827414,3.57354099,0.63900134,0.35059122,0.53650693,2.45015766,0.01684364,0.11521982,0.61307540,0.00000000
-2.54227114,3.60871126,0.64468647,0.35426214,0.53777286,2.47320841,0.01651979,0.11744071,0.61826032,0.00000000
-2.53626813,3.62781178,0.64742306,0.35610636,0.53656635,2.48587251,0.01611687,0.11913880,0.62045514,0.00000000
-2.53026513,3.63099585,0.64711782,0.35606295,0.53294037,2.48845336,0.01563869,0.12031808,0.61960032,0.00000000
-2.52426213,3.61879460,0.64375931,0.35411478,0.52699783,2.48149750,0.01509140,0.12099631,0.61570226,0.00000000
-2.51825913,3.59208898,0.63741693,0.35028766,0.51888668,2.46576980,0.01448321,0.12120401,0.60883139,0.00000000
-2.51225613,3.55206940,0.62823692,0.34464830,0.50879354,2.44222059,0.01382401,0.12098291,0.59911823,0.00000000
-2.50625313,3.50018493,0.61643582,0.33730082,0.49693638,2.41194620,0.01312495,0.12038405,0.58674756,0.00000000
-2.50025013,3.43808446,0.60229166,0.32838237,0.48355644,2.37614474,0.01239803,0.11946545,0.57195116,0.00000000
-2.49424712,3.36755254,0.58613317,0.31805780,0.46890986,2.33606913,0.01165568,0.11828951,0.55499925,0.00000000
-2.48824412,3.29044276,0.56832780,0.30651376,0.45325941,2.29297942,0.01091036,0.11692036,0.53619121,0.00000000
-2.48224112,3.20861170,0.54926873,0.29395246,0.43686660,2.24809667,0.01017419,0.11542109,0.51584582,0.00000000
-2.47623812,3.12385625,0.52936190,0.28058533,0.41998447,2.20256029,0.00945868,0.11385122,0.49429155,0.00000000
-2.47023512,3.03785686,0.50901319,0.26662685,0.40285146,2.15739063,0.00877446,0.11226426,0.47185724,0.00000000
-2.46423212,2.95212901,0.48861658,0.25228873,0.38568628,2.11345841,0.00813113,0.11070578,0.44886349,0.00000000
-2.45822911,2.86798454,0.46854358,0.23777469,0.36868425,2.07146194,0.00753713,0.10921175,0.42561507,0.00000000
-2.45222611,2.78650407,0.44913435,0.22327595,0.35201477,2.03191297,0.00699975,0.10780753,0.40239455,0.00000000
-2.44622311,2.70852111,0.43069072,0.20896752,0.33582025,1.99513134,0.00652514,0.10650728,0.37945743,0.00000000
-2.44022011,2.63461783,0.41347118,0.19500546,0.32021620,1.96124843,0.00611839,0.10531402,0.35702862,0.00000000
-2.43421711,2.56513199,0.39768798,0.18152491,0.30529242,1.93021855,0.00578366,0.10422016,0.33530049,0.00000000
-2.42821411,2.50017398,0.38350605,0.16863917,0.29111514,1.90183764,0.00552433,0.10320858,0.31443232,0.00000000
-2.42221111,2.43965240,0.37104369,0.15643945,0.27772986,1.87576790,0.00534316,0.10225410,0.29455100,0.00000000
-2.41620810,2.38330650,0.36037462,0.14499550,0.26516470,1.85156695,0.00524246,0.10132530,0.27575290,0.00000000
-2.41020510,2.33074343,0.35153116,0.13435670,0.25343409,1.82871988,0.00522421,0.10038667,0.25810663,0.00000000
-2.40420210,2.28147807,0.34450807,0.12455378,0.24254240,1.80667265,0.00529020,0.09940078,0.24165641,0.00000000
-2.39819910,2.23497346,0.33926683,0.11560083,0.23248759,1.78486511,0.00544209,0.09833053,0.22642592,0.00000000
-2.39219610,2.19067975,0.33573994,0.10749748,0.22326436,1.76276222,0.00568144,0.09714134,0.21242228,0.00000000
-2.38619310,2.14806992,0.33383498,0.10023129,0.21486702,1.73988212,0.00600965,0.09580316,0.19963998,0.00000000
-2.38019010,2.10667070,0.33343835,0.09378000,0.20729160,1.71581983,0.00642794,0.09429213,0.18806451,0.00000000
-2.37418709,2.06608770,0.33441835,0.08811372,0.20053739,1.69026596,0.00693715,0.09259200,0.17767561,0.00000000
-2.36818409,2.02602377,0.33662781,0.08319688,0.19460777,1.66301970,0.00753760,0.09069510,0.16844990,0.00000000
-2.36218109,1.98629044,0.33990618,0.07899001,0.18951024,1.63399594,0.00822890,0.08860292,0.16036292,0.00000000
-2.35617809,1.94681233,0.34408115,0.07545110,0.18525589,1.60322660,0.00900967,0.08632627,0.15339045,0.00000000
-2.35017509,1.90762505,0.34897015,0.07253682,0.18185812,1.57085654,0.00987736,0.08388497,0.14750917,0.00000000
-2.34417209,1.86886713,0.35438165,0.07020330,0.17933098,1.53713457,0.01082799,0.08130725,0.14269668,0.00000000
-2.33816908,1.83076716,0.36011676,0.06840684,0.17768696,1.50240044,0.01185600,0.07862873,0.13893104,0.00000000
-2.33216608,1.79362715,0.36597104,0.06710416,0.17693468,1.46706863,0.01295408,0.07589121,0.13618980,0.00000000
-2.32616308,1.75780326,0.37173690,0.06625274,0.17707635,1.43161003,0.01411314,0.07314120,0.13444876,0.00000000
-2.32016008,1.72368544,0.37720644,0.06581079,0.17810535,1.39653247,0.01532227,0.07042831,0.13368058,0.00000000
-2.31415708,1.69167676,0.38217507,0.06573730,0.18000396,1.36236104,0.01656885,0.06780362,0.13385332,0.00000000
-2.30815408,1.66217385,0.38644548,0.06599201,0.18274152,1.32961917,0.01783877,0.06531800,0.13492911,0.00000000
-2.30215108,1.63554909,0.38983219,0.06653535,0.18627295,1.29881099,0.01911661,0.06302055,0.13686302,0.00000000
-2.29614807,1.61213520,0.39216628,0.06732847,0.19053791,1.27040581,0.02038610,0.06095708,0.13960224,0.00000000
-2.29014507,1.59221278,0.39330017,0.06833328,0.19546062,1.24482479,0.02163046,0.05916877,0.14308556,0.00000000
-2.28414207,1.57600080,0.39311209,0.06951254,0.20095025,1.22243025,0.02283291,0.05769105,0.14724337,0.00000000
-2.27813907,1.56365008,0.39151005,0.07083003,0.20690211,1.20351750,0.02397715,0.05655261,0.15199793,0.00000000
-2.27213607,1.55523953,0.38843503,0.07225080,0.21319940,1.18830905,0.02504788,0.05577467,0.15726414,0.00000000
-2.26613307,1.55077471,0.38386310,0.07374133,0.21971551,1.17695112,0.02603130,0.05537040,0.16295055,0.00000000
-2.26013007,1.55018837,0.37780635,0.07526982,0.22631693,1.16951203,0.02691549,0.05534465,0.16896075,0.00000000
-2.25412706,1.55334245,0.37031247,0.07680640,0.23286633,1.16598222,0.02769084,0.05569374,0.17519484,0.00000000
-2.24812406,1.56003117,0.36146305,0.07832329,0.23922599,1.16627558,0.02835028,0.05640557,0.18155115,0.00000000
-2.24212106,1.56998481,0.35137044,0.07979498,0.24526127,1.17023191,0.02888948,0.05745981,0.18792788,0.00000000
-2.23611806,1.58287401,0.34017365,0.08119823,0.25084397,1.17762030,0.02930687,0.05882831,0.19422482,0.00000000
-2.23011506,1.59831447,0.32803305,0.08251211,0.25585552,1.18814338,0.02960362,0.06047569,0.20034490,0.00000000
-2.22411206,1.61587214,0.31512458,0.08371793,0.26018981,1.20144251,0.02978345,0.06235997,0.20619564,0.00000000
-2.21810905,1.63506902,0.30163340,0.08479909,0.26375562,1.21710388,0.02985235,0.06443351,0.21169043,0.00000000
-2.21210605,1.65538977,0.28774753,0.08574097,0.26647852,1.23466587,0.02981828,0.06664395,0.21674967,0.00000000
-2.20610305,1.67628959,0.27365172,0.08653072,0.26830223,1.25362763,0.02969072,0.06893533,0.22130166,0.00000000
-2.20010005,1.69720337,0.25952179,0.08715714,0.26918944,1.27345916,0.02948029,0.07124936,0.22528344,0.00000000
-2.19409705,1.71755654,0.24551980,0.08761052,0.26912206,1.29361284,0.02919832,0.07352670,0.22864146,0.00000000
-2.18809405,1.73677759,0.23179009,0.08788262,0.26810093,1.31353653,0.02885642,0.07570842,0.23133215,0.00000000
-2.18209105,1.75431221,0.21845654,0.08796664,0.26614514,1.33268790,0.02846617,0.07773741,0.23332244,0.00000000
-2.17608804,1.76963871,0.20562084,0.08785734,0.26329091,1.35054980,0.02803879,0.07955986,0.23459024,0.00000000
-2.17008504,1.78228443,0.19336197,0.08755112,0.25959015,1.36664618,0.02758498,0.08112667,0.23512481,0.00000000
-2.16408204,1.79184229,0.18173676,0.08704636,0.25510877,1.38055788,0.02711476,0.08239481,0.23492715,0.00000000
-2.15807904,1.79798685,0.17078129,0.08634355,0.24992485,1.39193771,0.02663744,0.08332853,0.23401024,0.00000000
-2.15207604,1.80048885,0.16051313,0.08544569,0.24412667,1.40052392,0.02616164,0.08390039,0.23239924,0.00000000
-2.14607304,1.79922748,0.15093415,0.08435848,0.23781063,1.40615129,0.02569541,0.08409205,0.23013142,0.00000000
-2.14007004,1.79419925,0.14203360,0.08309058,0.23107924,1.40875920,0.02524629,0.08389486,0.22725595,0.00000000
-2.13406703,1.78552279,0.13379143,0.08165376,0.22403901,1.40839584,0.02482152,0.08331004,0.22383337,0.00000000
-2.12806403,1.77343906,0.12618152,0.08006292,0.21679842,1.40521834,0.02442809,0.08234867,0.21993478,0.00000000
-2.12206103,1.75830633,0.11917474,0.07833598,0.20946587,1.39948826,0.02407294,0.08103122,0.21564061,0.00000000
-2.11605803,1.74059013,0.11274165,0.07649368,0.20214775,1.39156271,0.02376288,0.07938688,0.21103909,0.00000000
-2.11005503,1.72084818,0.10685477,0.07455918,0.19494648,1.38188113,0.02350470,0.07745252,0.20622428,0.00000000
-2.10405203,1.69971091,0.10149048,0.07255752,0.18795869,1.37094825,0.02330499,0.07527142,0.20129389,0.00000000
-2.09804902,1.67785843,0.09663029,0.07051500,0.18127345,1.35931412,0.02317000,0.07289180,0.19634666,0.00000000
-2.09204602,1.65599485,0.09226182,0.06845846,0.17497065,1.34755194,0.02310542,0.07036514,0.19147974,0.00000000
-2.08604302,1.63482142,0.08837930,0.06641448,0.16911958,1.33623485,0.02311607,0.06774453,0.18678584,0.00000000
-2.08004002,1.61500969,0.08498373,0.06440860,0.16377762,1.32591284,0.02320556,0.06508290,0.18235056,0.00000000
-2.07403702,1.59717604,0.08208288,0.06246458,0.15898931,1.31709095,0.02337595,0.06243136,0.17824973,0.00000000
-2.06803402,1.58185908,0.07969106,0.06060375,0.15478563,1.31020984,0.02362740,0.05983763,0.17454722,0.00000000
-2.06203102,1.56950084,0.07782886,0.05884442,0.15118370,1.30562965,0.02395789,0.05734472,0.17129305,0.00000000
-2.05602801,1.56043296,0.07652289,0.05720152,0.14818676,1.30361805,0.02436294,0.05498978,0.16852206,0.00000000
-2.05002501,1.55486838,0.07580553,0.05568638,0.14578464,1.30434304,0.02483547,0.05280324,0.16625318,0.00000000
-2.04402201,1.55289893,0.07571478,0.05430670,0.14395459,1.30787062,0.02536578,0.05080823,0.16448935,0.00000000
-2.03801901,1.55449902,0.07629418,0.05306667,0.14266248,1.31416763,0.02594159,0.04902033,0.16321810,0.00000000
-2.03201601,1.55953490,0.07759280,0.05196735,0.14186439,1.32310934,0.02654825,0.04744761,0.16241275,0.00000000
-2.02601301,1.56777917,0.07966523,0.05100710,0.14150847,1.33449140,0.02716907,0.04609091,0.16203425,0.00000000
-2.02001001,1.57892946,0.08257152,0.05018220,0.14153708,1.34804540,0.02778575,0.04494443,0.16203347,0.00000000
-2.01400700,1.59263037,0.08637703,0.04948748,0.14188899,1.36345722,0.02837895,0.04399650,0.16235391,0.00000000
-2.00800400,1.60849742,0.09115207,0.04891706,0.14250175,1.38038714,0.02892884,0.04323049,0.16293463,0.00000000
-2.00200100,1.62614162,0.09697121,0.04846498,0.14331396,1.39849067,0.02941584,0.04262588,0.16371332,0.00000000
-1.99599800,1.64519344,0.10391222,0.04812583,0.14426738,1.41743905,0.02982123,0.04215939,0.16462927,0.00000000
-1.98999500,1.66532492,0.11205464,0.04789526,0.14530885,1.43693827,0.03012787,0.04180607,0.16562619,0.00000000
-1.98399200,1.68626862,0.12147770,0.04777035,0.14639185,1.45674582,0.03032078,0.04154042,0.16665461,0.00000000
-1.97798899,1.70783255,0.13225778,0.04774979,0.14747773,1.47668411,0.03038765,0.04133736,0.16767389,0.00000000
-1.97198599,1.72991029,0.14446534,0.04783392,0.14853639,1.49665019,0.03031935,0.04117316,0.16865357,0.00000000
-1.96598299,1.75248570,0.15816123,0.04802455,0.14954660,1.51662101,0.03011013,0.04102614,0.16957419,0.00000000
-1.95997999,1.77563194,0.17339266,0.04832463,0.15049573,1.53665404,0.02975787,0.04087726,0.17042734,0.00000000
-1.95397699,1.79950499,0.19018874,0.04873771,0.15137911,1.55688333,0.02926407,0.04071051,0.17121514,0.00000000
-1.94797399,1.82433170,0.20855586,0.04926733,0.15219888,1.57751098,0.02863370,0.04051310,0.17194900,0.00000000
-1.94197099,1.85039316,0.22847311,0.04991627,0.15296254,1.59879448,0.02787500,0.04027551,0.17264796,0.00000000
-1.93596798,1.87800416,0.24988781,0.05068578,0.15368116,1.62103056,0.02699906,0.03999136,0.17333645,0.00000000
-1.92996498,1.90748964,0.27271160,0.05157478,0.15436751,1.64453622,0.02601940,0.03965714,0.17404184,0.00000000
-1.92396198,1.93915945,0.29681714,0.05257918,0.15503404,1.66962790,0.02495137,0.03927180,0.17479175,0.00000000
-1.91795898,1.97328273,0.32203590,0.05369119,0.15569093,1.69659980,0.02381165,0.03883634,0.17561138,0.00000000
-1.91195598,2.01006312,0.34815703,0.05489891,0.15634434,1.72570239,0.02261755,0.03835325,0.17652098,0.00000000
-1.90595298,2.04961631,0.37492775,0.05618600,0.15699491,1.75712225,0.02138654,0.03782604,0.17753359,0.00000000
-1.89994997,2.09195099,0.40205525,0.05753164,0.15763661,1.79096425,0.02013561,0.03725869,0.17865320,0.00000000
-1.89394697,2.13695448,0.42921030,0.05891068,0.15825608,1.82723705,0.01888085,0.03665525,0.17987345,0.00000000
-1.88794397,2.18438378,0.45603256,0.06029409,0.15883241,1.86584267,0.01763700,0.03601940,0.18117693,0.00000000
-1.88194097,2.23386268,0.48213755,0.06164959,0.15933744,1.90657088,0.01641716,0.03535424,0.18253509,0.00000000
-1.87593797,2.28488528,0.50712508,0.06294250,0.15973657,1.94909859,0.01523254,0.03466204,0.18390888,0.00000000
-1.86993497,2.33682585,0.53058901,0.06413681,0.15999004,1.99299454,0.01409236,0.03394421,0.18524991,0.00000000
-1.86393197,2.38895462,0.55212789,0.06519632,0.16005453,2.03772903,0.01300380,0.03320135,0.18650224,0.00000000
-1.85792896,2.44045889,0.57135620,0.06608594,0.15988518,2.08268833,0.01197205,0.03243334,0.18760459,0.00000000
-1.85192596,2.49046851,0.58791575,0.06677292,0.15943771,2.12719312,0.01100042,0.03163957,0.18849290,0.00000000
-1.84592296,2.53808433,0.60148668,0.06722807,0.15867064,2.17052003,0.01009053,0.03081925,0.18910309,0.00000000
-1.83991996,2.58240845,0.61179769,0.06742692,0.15754748,2.21192526,0.00924254,0.02997167,0.18937381,0.00000000
-1.83391696,2.62257473,0.61863495,0.06735064,0.15603875,2.25066917,0.00845539,0.02909659,0.18924917,0.00000000
-1.82791396,2.65777809,0.62184945,0.06698680,0.15412367,2.28604061,0.00772701,0.02819449,0.18868115,0.00000000
-1.82191096,2.68730113,0.62136216,0.06632986,0.15179155,2.31737993,0.00705467,0.02726692,0.18763170,0.00000000
-1.81590795,2.71053705,0.61716708,0.06538143,0.14904267,2.34409947,0.00643512,0.02631669,0.18607434,0.00000000
-1.80990495,2.72700767,0.60933178,0.06415018,0.14588876,2.36570081,0.00586487,0.02534804,0.18399522,0.00000000
-1.80390195,2.73637596,0.59799553,0.06265157,0.14235282,2.38178792,0.00534035,0.02436672,0.18139366,0.00000000
-1.79789895,2.73845264,0.58336501,0.06090721,0.13846865,2.39207593,0.00485804,0.02338002,0.17828201,0.00000000
-1.79189595,2.73319678,0.56570795,0.05894412,0.13427977,2.39639517,0.00441461,0.02239662,0.17468504,0.00000000
-1.78589295,2.72071062,0.54534475,0.05679372,0.12983799,2.39469063,0.00400699,0.02142645,0.17063882,0.00000000
-1.77988994,2.70122919,0.52263864,0.05449072,0.12520170,2.38701702,0.00363241,0.02048046,0.16618913,0.00000000
-1.77388694,2.67510542,0.49798477,0.05207193,0.12043390,2.37353012,0.00328840,0.01957030,0.16138957,0.00000000
-1.76788394,2.64279170,0.47179862,0.04957505,0.11560008,2.35447480,0.00297279,0.01870799,0.15629950,0.00000000
-1.76188094,2.60481900,0.44450427,0.04703751,0.11076611,2.33017070,0.00268369,0.01790554,0.15098178,0.00000000
-1.75587794,2.56177456,0.41652297,0.04449532,0.10599618,2.30099633,0.00241946,0.01717458,0.14550057,0.00000000
-1.74987494,2.51427936,0.38826247,0.04198212,0.10135087,2.26737233,0.00217863,0.01652600,0.13991928,0.00000000
-1.74387194,2.46296631,0.36010737,0.03952832,0.09688543,2.22974490,0.00195987,0.01596965,0.13429858,0.00000000
-1.73786893,2.40846002,0.33241093,0.03716046,0.09264835,2.18856990,0.00176198,0.01551402,0.12869481,0.00000000
-1.73186593,2.35135912,0.30548846,0.03490076,0.08868028,2.14429853,0.00158377,0.01516603,0.12315863,0.00000000
-1.72586293,2.29222143,0.27961238,0.03276679,0.08501318,2.09736475,0.00142412,0.01493092,0.11773408,0.00000000
-1.71985993,2.23155266,0.25500919,0.03077142,0.08166994,2.04817527,0.00128188,0.01481221,0.11245791,0.00000000
-1.71385693,2.16979865,0.23185803,0.02892291,0.07866431,1.99710192,0.00115591,0.01481170,0.10735938,0.00000000
-1.70785393,2.10734142,0.21029107,0.02722513,0.07600113,1.94447686,0.00104504,0.01492965,0.10246036,0.00000000
-1.70185093,2.04449873,0.19039521,0.02567796,0.07367693,1.89059047,0.00094809,0.01516505,0.09777571,0.00000000
-1.69584792,1.98152713,0.17221518,0.02427779,0.07168076,1.83569186,0.00086388,0.01551593,0.09331398,0.00000000
-1.68984492,1.91862802,0.15575764,0.02301806,0.06999534,1.77999184,0.00079125,0.01597985,0.08907830,0.00000000
-1.68384192,1.85595631,0.14099613,0.02188991,0.06859834,1.72366798,0.00072904,0.01655437,0.08506742,0.00000000
-1.67783892,1.79363124,0.12787643,0.02088281,0.06746387,1.66687155,0.00067618,0.01723770,0.08127689,0.00000000
-1.67183592,1.73174866,0.11632239,0.01998526,0.06656403,1.60973573,0.00063166,0.01802926,0.07770029,0.00000000
-1.66583292,1.67039427,0.10624161,0.01918536,0.06587060,1.55238492,0.00059455,0.01893039,0.07433042,0.00000000
-1.65982991,1.60965704,0.09753111,0.01847146,0.06535661,1.49494428,0.00056407,0.01994493,0.07116046,0.00000000
-1.65382691,1.54964227,0.09008258,0.01783268,0.06499799,1.43754939,0.00053954,0.02107978,0.06818500,0.00000000
-1.64782391,1.49048349,0.08378712,0.01725935,0.06477495,1.38035512,0.00052045,0.02234544,0.06540101,0.00000000
-1.64182091,1.43235267,0.07853938,0.01674343,0.06467333,1.32354351,0.00050642,0.02375627,0.06280851,0.00000000
-1.63581791,1.37546810,0.07424096,0.01627876,0.06468561,1.26732995,0.00049724,0.02533075,0.06041108,0.00000000
-1.62981491,1.32009947,0.07080308,0.01586129,0.06481167,1.21196741,0.00049285,0.02709138,0.05821621,0.00000000
-1.62381191,1.26656964,0.06814841,0.01548912,0.06505923,1.15774818,0.00049332,0.02906444,0.05623528,0.00000000
-1.61780890,1.21525296,0.06621217,0.01516250,0.06544393,1.10500305,0.00049888,0.03127944,0.05448338,0.00000000
-1.61180590,1.16656994,0.06494236,0.01488374,0.06598895,1.05409770,0.00050986,0.03376835,0.05297888,0.00000000
-1.60580290,1.12097822,0.06429947,0.01465696,0.06672432,1.00542623,0.00052667,0.03656446,0.05174275,0.00000000
-1.59979990,1.07896027,0.06425535,0.01448785,0.06768582,0.95940214,0.00054981,0.03970113,0.05079770,0.00000000
-1.59379690,1.04100798,0.06479178,0.01438324,0.06891345,0.91644692,0.00057981,0.04321016,0.05016715,0.00000000
-1.58779390,1.00760489,0.06589841,0.01435075,0.07044972,0.87697665,0.00061719,0.04712012,0.04987412,0.00000000
-1.58179090,0.97920669,0.06757059,0.01439829,0.07233755,0.84138724,0.00066246,0.05145452,0.04994000,0.00000000
