energy_ev,total_up,Co_p_up,Co_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-0.32716358,2.29504126,0.33620714,1.39102850,0.19684172,0.76852964,0.00154197,0.01133621,0.19504155,0.00000000
-0.32116058,2.30700413,0.34335452,1.40353735,0.19746970,0.75945045,0.00164470,0.01150827,0.20189785,0.00000000
-0.31515758,2.32000932,0.35161400,1.41842079,0.19792475,0.74810781,0.00175090,0.01179785,0.20874770,0.00000000
-0.30915458,2.33383223,0.36084729,1.43531462,0.19819238,0.73479077,0.00185889,0.01220897,0.21548352,0.00000000
-0.30315158,2.34824079,0.37090666,1.45382806,0.19826088,0.71981420,0.00196682,0.01274608,0.22199773,0.00000000
-0.29714857,2.36299936,0.38163750,1.47355201,0.19812244,0.70351068,0.00207277,0.01341403,0.22818592,0.00000000
-0.29114557,2.37787366,0.39288093,1.49406790,0.19777427,0.68622286,0.00217475,0.01421781,0.23395005,0.00000000
-0.28514257,2.39263646,0.40447655,1.51495699,0.19721973,0.66829658,0.00227080,0.01516241,0.23920160,0.00000000
-0.27913957,2.40707401,0.41626510,1.53580963,0.19646937,0.65007467,0.00235901,0.01625256,0.24386442,0.00000000
-0.27313657,2.42099257,0.42809107,1.55623448,0.19554172,0.63189159,0.00243762,0.01749247,0.24787732,0.00000000
-0.26713357,2.43422482,0.43980523,1.57586711,0.19446389,0.61406883,0.00250505,0.01888558,0.25119603,0.00000000
-0.26113057,2.44663554,0.45126693,1.59437791,0.19327173,0.59691088,0.00255997,0.02043419,0.25379468,0.00000000
-0.25512756,2.45812610,0.46234627,1.61147881,0.19200963,0.58070172,0.00260131,0.02213926,0.25566652,0.00000000
-0.24912456,2.46863740,0.47292597,1.62692877,0.19072978,0.56570156,0.00262835,0.02400001,0.25682387,0.00000000
-0.24312156,2.47815095,0.48290308,1.64053774,0.18949102,0.55214375,0.00264067,0.02601370,0.25729738,0.00000000
-0.23711856,2.48668797,0.49219035,1.65216908,0.18835714,0.54023169,0.00263820,0.02817532,0.25713457,0.00000000
-0.23111556,2.49430632,0.50071736,1.66174037,0.18739482,0.53013574,0.00262123,0.03047739,0.25639762,0.00000000
-0.22511256,2.50109570,0.50843141,1.66922271,0.18667109,0.52199005,0.00259036,0.03290976,0.25516071,0.00000000
-0.21910955,2.50717100,0.51529808,1.67463853,0.18625068,0.51588949,0.00254649,0.03545944,0.25350690,0.00000000
-0.21310655,2.51266445,0.52130146,1.67805817,0.18619315,0.51188674,0.00249076,0.03811058,0.25152471,0.00000000
-0.20710355,2.51771688,0.52644413,1.67959524,0.18655007,0.50998976,0.00242455,0.04084443,0.24930462,0.00000000
-0.20110055,2.52246854,0.53074668,1.67940111,0.18736236,0.51015993,0.00234940,0.04363944,0.24693563,0.00000000
-0.19509755,2.52704995,0.53424680,1.67765849,0.18865796,0.51231103,0.00226692,0.04647139,0.24450200,0.00000000
-0.18909455,2.53157327,0.53699804,1.67457449,0.19044991,0.51630928,0.00217882,0.04931366,0.24208040,0.00000000
-0.18309155,2.53612438,0.53906786,1.67037300,0.19273500,0.52197479,0.00208677,0.05213754,0.23973739,0.00000000
-0.17708854,2.54075605,0.54053531,1.66528679,0.19549312,0.52908434,0.00199239,0.05491267,0.23752762,0.00000000
-0.17108554,2.54548235,0.54148813,1.65954921,0.19868718,0.53737571,0.00189723,0.05760745,0.23549242,0.00000000
-0.16508254,2.55027439,0.54201924,1.65338573,0.20226378,0.54655353,0.00180267,0.06018968,0.23365917,0.00000000
-0.15907954,2.55505725,0.54222289,1.64700537,0.20615458,0.55629636,0.00170993,0.06262706,0.23204113,0.00000000
-0.15307654,2.55970838,0.54219039,1.64059218,0.21027819,0.56626502,0.00162005,0.06488792,0.23063782,0.00000000
-0.14707354,2.56405701,0.54200559,1.63429708,0.21454259,0.57611168,0.00153388,0.06694177,0.22943592,0.00000000
-0.14107054,2.56788478,0.54174040,1.62823004,0.21884792,0.58548948,0.00145203,0.06876005,0.22841051,0.00000000
-0.13506753,2.57092740,0.54145035,1.62245323,0.22308953,0.59406216,0.00137494,0.07031669,0.22752660,0.00000000
-0.12906453,2.57287735,0.54117070,1.61697511,0.22716109,0.60151344,0.00130285,0.07158876,0.22674085,0.00000000
-0.12306153,2.57338755,0.54091306,1.61174614,0.23095771,0.60755558,0.00123584,0.07255696,0.22600342,0.00000000
-0.11705853,2.57207625,0.54066301,1.60665616,0.23437882,0.61193690,0.00117380,0.07320614,0.22525985,0.00000000
-0.11105553,2.56853292,0.54037869,1.60153399,0.23733084,0.61444788,0.00111653,0.07352564,0.22445286,0.00000000
-0.10505253,2.56232561,0.53999078,1.59614944,0.23972945,0.61492561,0.00106370,0.07350960,0.22352415,0.00000000
-0.09904952,2.55300951,0.53940372,1.59021784,0.24150149,0.61325658,0.00101492,0.07315715,0.22241601,0.00000000
-0.09304652,2.54013704,0.53849847,1.58340739,0.24258632,0.60937763,0.00096973,0.07247245,0.22107284,0.00000000
-0.08704352,2.52326933,0.53713654,1.57534898,0.24293686,0.60327525,0.00092765,0.07146468,0.21944255,0.00000000
-0.08104052,2.50198899,0.53516538,1.56564856,0.24252015,0.59498333,0.00088820,0.07014792,0.21747783,0.00000000
-0.07503752,2.47591410,0.53242480,1.55390159,0.24131752,0.58457962,0.00085090,0.06854089,0.21513727,0.00000000
-0.06903452,2.44471290,0.52875417,1.53970910,0.23932455,0.57218114,0.00081532,0.06666664,0.21238643,0.00000000
-0.06303152,2.40811897,0.52400014,1.52269473,0.23655065,0.55793892,0.00078106,0.06455216,0.20919877,0.00000000
-0.05702851,2.36594615,0.51802450,1.50252214,0.23301857,0.54203228,0.00074778,0.06222796,0.20555653,0.00000000
-0.05102551,2.31810280,0.51071173,1.47891191,0.22876373,0.52466307,0.00071521,0.05972751,0.20145141,0.00000000
-0.04502251,2.26460446,0.50197595,1.45165722,0.22383350,0.50605006,0.00068316,0.05708676,0.19688529,0.00000000
-0.03901951,2.20558441,0.49176683,1.42063747,0.21828644,0.48642372,0.00065149,0.05434358,0.19187066,0.00000000
-0.03301651,2.14130139,0.48007424,1.38582925,0.21219146,0.46602148,0.00062015,0.05153717,0.18643091,0.00000000
-0.02701351,2.07214381,0.46693130,1.34731388,0.20562700,0.44508365,0.00058916,0.04870751,0.18060050,0.00000000
-0.02101051,1.99862999,0.45241573,1.30528129,0.19868013,0.42384998,0.00055859,0.04589481,0.17442472,0.00000000
-0.01500750,1.92140409,0.43664937,1.26002970,0.19144559,0.40255673,0.00052860,0.04313897,0.16795937,0.00000000
-0.00900450,1.84122751,0.41979592,1.21196130,0.18402465,0.38143437,0.00049936,0.04047900,0.16126991,0.00000000
-0.00300150,1.75896578,0.40205693,1.16157366,0.17652389,0.36070551,0.00047113,0.03795255,0.15443052,0.00000000
0.00300150,1.67557120,0.38366627,1.10944754,0.16905375,0.34058317,0.00044416,0.03559537,0.14752263,0.00000000
0.00900450,1.59206155,0.36488333,1.05623116,0.16172683,0.32126914,0.00041875,0.03344082,0.14063329,0.00000000
0.01500750,1.50949562,0.34598517,1.00262192,0.15465603,0.30295224,0.00039522,0.03151942,0.13385319,0.00000000
0.02101051,1.42894620,0.32725804,0.94934590,0.14795240,0.28580651,0.00037387,0.02985835,0.12727447,0.00000000
0.02701351,1.35147156,0.30898861,0.89713630,0.14172286,0.26998920,0.00035501,0.02848103,0.12098830,0.00000000
0.03301651,1.27808626,0.29145521,0.84671142,0.13606769,0.25563844,0.00033893,0.02740665,0.11508248,0.00000000
0.03901951,1.20973255,0.27491950,0.79875309,0.13107801,0.24287089,0.00032589,0.02664986,0.10963889,0.00000000
0.04502251,1.14725320,0.25961886,0.75388646,0.12683322,0.23177909,0.00031613,0.02622031,0.10473110,0.00000000
0.05102551,1.09136701,0.24575971,0.71266177,0.12339856,0.22242892,0.00030986,0.02612242,0.10042213,0.00000000
0.05702851,1.04264766,0.23351213,0.67553887,0.12082287,0.21485716,0.00030724,0.02635513,0.09676249,0.00000000
0.06303152,1.00150711,0.22300576,0.64287492,0.11913669,0.20906937,0.00030839,0.02691174,0.09378851,0.00000000
0.06903452,0.96818382,0.21432729,0.61491586,0.11835075,0.20503823,0.00031339,0.02777984,0.09152118,0.00000000
0.07503752,0.94273669,0.20751941,0.59179169,0.11845508,0.20270262,0.00032230,0.02894146,0.08996541,0.00000000
0.08104052,0.92504470,0.20258136,0.57351585,0.11941863,0.20196746,0.00033511,0.03037321,0.08910986,0.00000000
0.08704352,0.91481265,0.19947093,0.55998859,0.12118964,0.20270458,0.00035182,0.03204670,0.08892735,0.00000000
0.09304652,0.91158260,0.19810778,0.55100419,0.12369673,0.20475464,0.00037239,0.03392905,0.08937578,0.00000000
0.09904952,0.91475093,0.19837808,0.54626163,0.12685064,0.20793014,0.00039676,0.03598354,0.09039962,0.00000000
0.10505253,0.92359026,0.20014004,0.54537835,0.13054676,0.21201957,0.00042489,0.03817053,0.09193195,0.00000000
0.11105553,0.93727559,0.20323025,0.54790652,0.13466817,0.21679256,0.00045672,0.04044837,0.09389684,0.00000000
0.11705853,0.95491369,0.20747062,0.55335115,0.13908928,0.22200600,0.00049225,0.04277449,0.09621217,0.00000000
0.12306153,0.97557463,0.21267546,0.56118931,0.14367982,0.22741080,0.00053147,0.04510661,0.09879265,0.00000000
0.12906453,0.99832428,0.21865862,0.57088984,0.14830908,0.23275923,0.00057446,0.04740392,0.10155297,0.00000000
0.13506753,1.02225656,0.22524031,0.58193252,0.15285021,0.23781245,0.00062132,0.04962824,0.10441096,0.00000000
0.14107054,1.04652411,0.23225338,0.59382627,0.15718436,0.24234800,0.00067223,0.05174523,0.10729060,0.00000000
0.14707354,1.07036621,0.23954878,0.60612547,0.16120460,0.24616692,0.00072746,0.05372535,0.11012480,0.00000000
0.15307654,1.09313286,0.24700009,0.61844376,0.16481923,0.24910024,0.00078734,0.05554474,0.11285782,0.00000000
0.15907954,1.11430405,0.25450686,0.63046506,0.16795459,0.25101454,0.00085232,0.05718589,0.11544715,0.00000000
0.16508254,1.13350348,0.26199675,0.64195110,0.17055703,0.25181637,0.00092294,0.05863806,0.11786490,0.00000000
0.17108554,1.15050633,0.26942633,0.65274547,0.17259407,0.25145528,0.00099985,0.05989742,0.12009857,0.00000000
0.17708854,1.16524076,0.27678067,0.66277410,0.17405465,0.24992552,0.00108381,0.06096695,0.12215120,0.00000000
0.18309155,1.17778330,0.28407162,0.67204210,0.17494854,0.24726611,0.00117568,0.06185603,0.12404082,0.00000000
0.18909455,1.18834852,0.29133513,0.68062746,0.17530489,0.24355947,0.00127647,0.06257982,0.12579947,0.00000000
0.19509755,1.19727350,0.29862756,0.68867180,0.17517000,0.23892871,0.00138729,0.06315841,0.12747151,0.00000000
0.20110055,1.20499809,0.30602129,0.69636888,0.17460457,0.23353354,0.00150937,0.06361574,0.12911165,0.00000000
0.20710355,1.21204193,0.31359991,0.70395129,0.17368041,0.22756529,0.00164406,0.06397847,0.13078259,0.00000000
0.21310655,1.21897931,0.32145306,0.71167617,0.17247690,0.22124101,0.00179282,0.06427471,0.13255246,0.00000000
0.21910955,1.22641322,0.32967137,0.71981051,0.17107738,0.21479708,0.00195720,0.06453284,0.13449222,0.00000000
0.22511256,1.23494959,0.33834150,0.72861680,0.16956563,0.20848260,0.00213886,0.06478030,0.13667306,0.00000000
0.23111556,1.24517298,0.34754163,0.73833957,0.16802259,0.20255276,0.00233948,0.06504248,0.13916405,0.00000000
0.23711856,1.25762450,0.35733744,0.74919342,0.16652357,0.19726250,0.00256079,0.06534190,0.14202997,0.00000000
0.24312156,1.27278293,0.36777878,0.76135294,0.16513597,0.19286066,0.00280448,0.06569741,0.14532960,0.00000000
0.24912456,1.29104947,0.37889699,0.77494483,0.16391758,0.18958480,0.00307219,0.06612372,0.14911429,0.00000000
0.25512756,1.31273646,0.39070302,0.79004240,0.16291562,0.18765679,0.00336539,0.06663115,0.15342710,0.00000000
0.26113057,1.33806030,0.40318617,0.80666258,0.16216643,0.18727922,0.00368534,0.06722553,0.15830229,0.00000000
0.26713357,1.36713834,0.41631366,0.82476523,0.16169574,0.18863270,0.00403299,0.06790842,0.16376528,0.00000000
0.27313657,1.39998957,0.43003068,0.84425480,0.16151955,0.19187391,0.00440887,0.06867737,0.16983292,0.00000000
0.27913957,1.43653851,0.44426110,0.86498391,0.16164545,0.19713438,0.00481300,0.06952645,0.17651411,0.00000000
0.28514257,1.47662200,0.45890864,0.88675869,0.16207424,0.20451984,0.00524481,0.07044683,0.18381058,0.00000000
0.29114557,1.51999802,0.47385851,0.90934542,0.16280176,0.21410997,0.00570299,0.07142737,0.19171785,0.00000000
0.29714857,1.56635603,0.48897941,0.93247827,0.16382078,0.22595846,0.00618546,0.07245533,0.20022614,0.00000000
0.30315158,1.61532819,0.50412586,0.95586759,0.16512275,0.24009312,0.00668929,0.07351693,0.20932126,0.00000000
0.30915458,1.66650079,0.51914089,0.97920855,0.16669940,0.25651596,0.00721061,0.07459795,0.21898525,0.00000000
0.31515758,1.71942539,0.53385898,1.00218974,0.16854394,0.27520310,0.00774468,0.07568418,0.22919688,0.00000000
0.32116058,1.77362928,0.54810921,1.02450143,0.17065194,0.29610447,0.00828583,0.07676180,0.23993176,0.00000000
0.32716358,1.82862474,0.56171867,1.04584331,0.17302166,0.31914318,0.00882760,0.07781759,0.25116218,0.00000000
0.33316658,1.88391702,0.57451600,1.06593132,0.17565395,0.34421461,0.00936278,0.07883912,0.26285653,0.00000000
0.33916958,1.93901078,0.58633497,1.08450360,0.17855163,0.37118533,0.00988357,0.07981472,0.27497848,0.00000000
0.34517259,1.99341496,0.59701810,1.10132529,0.18171847,0.39989191,0.01038178,0.08073344,0.28748575,0.00000000
0.35117559,2.04664612,0.60642010,1.11619204,0.18515777,0.43013970,0.01084903,0.08158490,0.30032880,0.00000000
0.35717859,2.09823037,0.61441108,1.12893236,0.18887059,0.46170194,0.01127696,0.08235910,0.31344924,0.00000000
0.36318159,2.14770417,0.62087935,1.13940859,0.19285390,0.49431925,0.01165752,0.08304625,0.32677837,0.00000000
0.36918459,2.19461417,0.62573377,1.14751668,0.19709859,0.52769979,0.01198322,0.08363655,0.34023570,0.00000000
0.37518759,2.23851649,0.62890540,1.15318482,0.20158757,0.56152022,0.01224735,0.08412001,0.35372782,0.00000000
0.38119060,2.27897587,0.63034847,1.15637106,0.20629408,0.59542788,0.01244424,0.08448638,0.36714759,0.00000000
0.38719360,2.31556501,0.63004055,1.15706017,0.21118028,0.62904396,0.01256944,0.08472503,0.38037391,0.00000000
0.39319660,2.34786452,0.62798204,1.15525979,0.21619637,0.66196820,0.01261990,0.08482508,0.39327208,0.00000000
0.39919960,2.37546402,0.62419475,1.15099648,0.22128017,0.69378480,0.01259409,0.08477540,0.40569494,0.00000000
0.40520260,2.39796446,0.61871997,1.14431158,0.22635733,0.72406970,0.01249200,0.08456487,0.41748476,0.00000000
0.41120560,2.41498217,0.61161596,1.13525740,0.23134217,0.75239915,0.01231521,0.08418261,0.42847594,0.00000000
0.41720860,2.42615475,0.60295503,1.12389397,0.23613928,0.77835917,0.01206682,0.08361831,0.43849862,0.00000000
0.42321161,2.43114865,0.59282048,1.11028658,0.24064560,0.80155593,0.01175130,0.08286258,0.44738283,0.00000000
0.42921461,2.42966865,0.58130356,1.09450419,0.24475322,0.82162645,0.01137438,0.08190735,0.45496338,0.00000000
0.43521761,2.42146870,0.56850059,1.07661904,0.24835256,0.83824937,0.01094284,0.08074625,0.46108513,0.00000000
0.44122061,2.40636388,0.55451050,1.05670724,0.25133601,0.85115535,0.01046427,0.07937503,0.46560850,0.00000000
0.44722361,2.38424277,0.53943284,1.03485048,0.25360163,0.86013658,0.00994685,0.07779184,0.46841496,0.00000000
0.45322661,2.35507975,0.52336635,1.01113859,0.25505707,0.86505505,0.00939906,0.07599759,0.46941224,0.00000000
0.45922961,2.31894625,0.50640824,0.98567265,0.25562320,0.86584901,0.00882949,0.07399614,0.46853901,0.00000000
0.46523262,2.27602029,0.48865399,0.95856863,0.25523750,0.86253741,0.00824655,0.07179447,0.46576881,0.00000000
0.47123562,2.22659343,0.47019772,0.92996076,0.25385694,0.85522191,0.00765827,0.06940271,0.46111281,0.00000000
0.47723862,2.17107450,0.45113298,0.90000474,0.25146023,0.84408623,0.00707215,0.06683409,0.45462152,0.00000000
0.48324162,2.10998932,0.43155378,0.86887999,0.24804927,0.82939284,0.00649498,0.06410485,0.44638495,0.00000000
0.48924462,2.04397614,0.41155581,0.83679092,0.24364984,0.81147684,0.00593274,0.06123395,0.43653145,0.00000000
0.49524762,1.97377653,0.39123747,0.80396679,0.23831129,0.79073736,0.00539052,0.05824282,0.42522495,0.00000000
0.50125063,1.90022163,0.37070078,0.77066006,0.23210539,0.76762651,0.00487253,0.05515488,0.41266091,0.00000000
0.50725363,1.82421419,0.35005193,0.73714308,0.22512434,0.74263644,0.00438203,0.05199515,0.39906088,0.00000000
0.51325663,1.74670689,0.32940129,0.70370324,0.21747799,0.71628482,0.00392143,0.04878974,0.38466606,0.00000000
0.51925963,1.66867764,0.30886304,0.67063677,0.20929046,0.68909940,0.00349230,0.04556527,0.36972999,0.00000000
0.52526263,1.59110304,0.28855418,0.63824128,0.20069624,0.66160219,0.00309545,0.04234838,0.35451078,0.00000000
0.53126563,1.51493094,0.26859318,0.60680772,0.19183607,0.63429384,0.00273105,0.03916517,0.33926315,0.00000000
0.53726863,1.44105354,0.24909814,0.57661187,0.18285271,0.60763900,0.00239868,0.03604073,0.32423063,0.00000000
0.54327164,1.37028221,0.23018479,0.54790605,0.17388685,0.58205309,0.00209745,0.03299862,0.30963836,0.00000000
0.54927464,1.30332531,0.21196433,0.52091158,0.16507329,0.55789117,0.00182611,0.03006059,0.29568666,0.00000000
0.55527764,1.24077002,0.19454125,0.49581225,0.15653769,0.53543920,0.00158314,0.02724614,0.28254588,0.00000000
0.56128064,1.18306933,0.17801147,0.47274943,0.14839388,0.51490828,0.00136679,0.02457239,0.27035245,0.00000000
0.56728364,1.13053467,0.16246065,0.45181907,0.14074198,0.49643179,0.00117523,0.02205392,0.25920662,0.00000000
0.57328664,1.08333460,0.14796307,0.43307078,0.13366724,0.48006584,0.00100655,0.01970269,0.24917173,0.00000000
0.57928964,1.04149983,0.13458096,0.41650918,0.12723980,0.46579275,0.00085886,0.01752814,0.24027510,0.00000000
0.58529265,1.00493407,0.12236439,0.40209743,0.12151514,0.45352739,0.00073032,0.01553732,0.23251053,0.00000000
0.59129565,0.97343037,0.11135177,0.38976274,0.11653536,0.44312626,0.00061918,0.01373510,0.22584209,0.00000000
0.59729865,0.94669195,0.10157081,0.37940372,0.11233087,0.43439855,0.00052383,0.01212446,0.22020915,0.00000000
0.60330165,0.92435660,0.09303996,0.37089898,0.10892278,0.42711894,0.00044279,0.01070680,0.21553226,0.00000000
0.60930465,0.90602325,0.08577018,0.36411660,0.10632528,0.42104134,0.00037480,0.00948237,0.21171964,0.00000000
0.61530765,0.89127937,0.07976687,0.35892400,0.10454838,0.41591306,0.00031876,0.00845059,0.20867380,0.00000000
0.62131066,0.87972783,0.07503191,0.35519744,0.10360029,0.41148866,0.00027380,0.00761049,0.20629818,0.00000000
0.62731366,0.87101175,0.07156555,0.35283085,0.10348976,0.40754293,0.00023930,0.00696104,0.20450319,0.00000000
0.63331666,0.86483620,0.06936806,0.35174322,0.10422776,0.40388232,0.00021491,0.00650149,0.20321159,0.00000000
0.63931966,0.86098546,0.06844098,0.35188435,0.10582876,0.40035454,0.00020055,0.00623166,0.20236280,0.00000000
0.64532266,0.85933518,0.06878789,0.35323838,0.10831123,0.39685568,0.00019647,0.00615213,0.20191599,0.00000000
0.65132566,0.85985872,0.07041461,0.35582506,0.11169749,0.39333475,0.00020324,0.00626438,0.20185180,0.00000000
0.65732866,0.86262745,0.07332869,0.35969856,0.11601278,0.38979547,0.00022183,0.00657086,0.20217269,0.00000000
0.66333167,0.86780504,0.07753837,0.36494384,0.12128368,0.38629532,0.00025358,0.00707490,0.20290184,0.00000000
0.66933467,0.87563605,0.08305084,0.37167085,0.12753592,0.38294181,0.00030028,0.00778062,0.20408073,0.00000000
0.67533767,0.88642951,0.08986995,0.38000670,0.13479170,0.37988651,0.00036417,0.00869267,0.20576560,0.00000000
0.68134067,0.90053828,0.09799355,0.39008636,0.14306663,0.37731689,0.00044797,0.00981595,0.20802294,0.00000000
0.68734367,0.91833529,0.10741046,0.40204221,0.15236664,0.37544651,0.00055488,0.01115517,0.21092426,0.00000000
0.69334667,0.94018790,0.11809726,0.41599313,0.16268476,0.37450411,0.00068859,0.01271448,0.21454048,0.00000000
0.69934967,0.96643154,0.13001515,0.43203354,0.17399823,0.37472186,0.00085324,0.01449689,0.21893621,0.00000000
0.70535268,0.99734394,0.14310704,0.45022311,0.18626593,0.37632362,0.00105343,0.01650378,0.22416419,0.00000000
0.71135568,1.03312128,0.15729494,0.47057755,0.19942644,0.37951337,0.00129412,0.01873437,0.23026017,0.00000000
0.71735868,1.07385707,0.17247805,0.49306093,0.21339671,0.38446451,0.00158054,0.02118517,0.23723857,0.00000000
0.72336168,1.11952497,0.18853143,0.51758007,0.22807154,0.39131029,0.00191813,0.02384950,0.24508894,0.00000000
0.72936468,1.16996617,0.20530568,0.54398111,0.24332393,0.40013575,0.00231231,0.02671707,0.25377359,0.00000000
0.73536768,1.22488170,0.22262749,0.57204850,0.25900619,0.41097149,0.00276838,0.02977360,0.26322636,0.00000000
0.74137069,1.28383021,0.24030118,0.60150653,0.27495200,0.42378932,0.00329124,0.03300063,0.27335249,0.00000000
0.74737369,1.34623102,0.25811134,0.63202320,0.29097912,0.43850006,0.00388524,0.03637532,0.28402985,0.00000000
0.75337669,1.41137241,0.27582637,0.66321641,0.30689284,0.45495339,0.00455386,0.03987051,0.29511120,0.00000000
0.75937969,1.47842471,0.29320299,0.69466203,0.32248991,0.47293987,0.00529945,0.04345488,0.30642746,0.00000000
0.76538269,1.54645775,0.30999141,0.72590380,0.33756293,0.49219487,0.00612301,0.04709322,0.31779188,0.00000000
0.77138569,1.61446183,0.32594119,0.75646429,0.35190494,0.51240444,0.00702387,0.05074689,0.32900494,0.00000000
0.77738869,1.68137179,0.34080744,0.78585686,0.36531413,0.53321278,0.00799952,0.05437448,0.33985970,0.00000000
0.78339170,1.74609301,0.35435720,0.81359796,0.37759851,0.55423128,0.00904532,0.05793250,0.35014749,0.00000000
0.78939470,1.80752879,0.36637576,0.83921942,0.38858038,0.57504862,0.01015444,0.06137626,0.35966372,0.00000000
0.79539770,1.86460824,0.37667268,0.86228034,0.39810049,0.59524194,0.01131774,0.06466085,0.36821359,0.00000000
0.80140070,1.91631379,0.38508727,0.88237823,0.40602181,0.61438847,0.01252375,0.06774220,0.37561756,0.00000000
0.80740370,1.96170774,0.39149337,0.89915909,0.41223282,0.63207757,0.01375878,0.07057814,0.38171643,0.00000000
0.81340670,1.99995704,0.39580317,0.91232615,0.41665023,0.64792264,0.01500709,0.07312953,0.38637583,0.00000000
0.81940970,2.03035573,0.39797008,0.92164717,0.41922114,0.66157265,0.01625113,0.07536138,0.38949010,0.00000000
0.82541271,2.05234459,0.39799037,0.92696006,0.41992457,0.67272288,0.01747197,0.07724387,0.39098537,0.00000000
0.83141571,2.06552724,0.39590369,0.92817684,0.41877231,0.68112459,0.01864967,0.07875330,0.39082190,0.00000000
0.83741871,2.06968265,0.39179237,0.92528585,0.41580916,0.68659323,0.01976385,0.07987298,0.38899545,0.00000000
0.84342171,2.06477333,0.38577956,0.91835216,0.41111245,0.68901493,0.02079426,0.08059387,0.38553785,0.00000000
0.84942471,2.05094921,0.37802632,0.90751634,0.40479095,0.68835099,0.02172137,0.08091515,0.38051662,0.00000000
0.85542771,2.02854689,0.36872772,0.89299151,0.39698307,0.68464014,0.02252699,0.08084450,0.37403368,0.00000000
0.86143072,1.99808412,0.35810809,0.87505882,0.38785439,0.67799850,0.02319485,0.08039820,0.36622326,0.00000000
0.86743372,1.96024964,0.34641566,0.85406142,0.37759457,0.66861712,0.02371118,0.07960103,0.35724889,0.00000000
0.87343672,1.91588834,0.33391665,0.83039702,0.36641360,0.65675705,0.02406514,0.07848587,0.34729972,0.00000000
0.87943972,1.86598207,0.32088900,0.80450923,0.35453751,0.64274226,0.02424925,0.07709311,0.33658608,0.00000000
0.88544272,1.81162650,0.30761605,0.77687779,0.34220352,0.62695029,0.02425961,0.07546982,0.32533448,0.00000000
0.89144572,1.75400443,0.29438016,0.74800788,0.32965476,0.60980121,0.02409606,0.07366873,0.31378219,0.00000000
0.89744872,1.69435636,0.28145659,0.71841871,0.31713468,0.59174509,0.02376221,0.07174700,0.30217141,0.00000000
0.90345173,1.63394894,0.26910766,0.68863180,0.30488122,0.57324837,0.02326526,0.06976486,0.29074333,0.00000000
0.90945473,1.57404249,0.25757749,0.65915897,0.29312097,0.55477980,0.02261579,0.06778412,0.27973214,0.00000000
0.91545773,1.51585825,0.24708729,0.63049057,0.28206340,0.53679627,0.02182738,0.06586663,0.26935923,0.00000000
0.92146073,1.46054673,0.23783146,0.60308428,0.27189544,0.51972917,0.02091614,0.06407270,0.25982774,0.00000000
0.92746373,1.40915814,0.22997447,0.57735463,0.26277656,0.50397178,0.01990017,0.06245956,0.25131759,0.00000000
0.93346673,1.36261590,0.22364867,0.55366385,0.25483453,0.48986818,0.01879899,0.06107989,0.24398131,0.00000000
0.93946973,1.32169434,0.21895313,0.53231412,0.24816206,0.47770413,0.01763291,0.05998049,0.23794059,0.00000000
0.94547274,1.28700136,0.21595333,0.51354171,0.24281443,0.46770027,0.01642243,0.05920110,0.23328388,0.00000000
0.95147574,1.25896682,0.21468202,0.49751306,0.23880834,0.46000786,0.01518771,0.05877342,0.23006505,0.00000000
0.95747874,1.23783699,0.21514094,0.48432309,0.23612197,0.45470735,0.01394799,0.05872047,0.22830312,0.00000000
0.96348174,1.22367537,0.21730345,0.47399567,0.23469624,0.45180963,0.01272118,0.05905605,0.22798315,0.00000000
0.96948474,1.21636984,0.22111800,0.46648642,0.23443745,0.45126003,0.01152350,0.05978467,0.22905823,0.00000000
0.97548774,1.21564561,0.22651224,0.46168747,0.23522099,0.45294476,0.01036920,0.06090161,0.23145238,0.00000000
0.98149075,1.22108354,0.23339763,0.45943420,0.23689614,0.45669945,0.00927039,0.06239338,0.23506438,0.00000000
0.98749375,1.23214284,0.24167428,0.45951349,0.23929171,0.46231943,0.00823696,0.06423832,0.23977228,0.00000000
0.99349675,1.24818706,0.25123598,0.46167320,0.24222235,0.46957116,0.00727658,0.06640757,0.24543831,0.00000000
0.99949975,1.26851209,0.26197489,0.46563236,0.24549517,0.47820424,0.00639482,0.06886605,0.25191409,0.00000000
1.00550275,1.29237492,0.27378591,0.47109176,0.24891657,0.48796332,0.00559525,0.07157376,0.25904582,0.00000000
1.01150575,1.31902160,0.28657033,0.47774423,0.25229873,0.49859948,0.00487967,0.07448701,0.26667919,0.00000000
1.01750875,1.34771328,0.30023860,0.48528443,0.25546574,0.50988027,0.00424836,0.07755978,0.27466383,0.00000000
1.02351176,1.37774893,0.31471200,0.49341748,0.25825898,0.52159805,0.00370029,0.08074503,0.28285711,0.00000000
1.02951476,1.40848390,0.32992320,0.50186637,0.26054150,0.53357609,0.00323341,0.08399583,0.29112707,0.00000000
1.03551776,1.43934348,0.34581544,0.51037758,0.26220136,0.54567228,0.00284489,0.08726653,0.29935440,0.00000000
1.04152076,1.46983101,0.36234051,0.51872507,0.26315372,0.55778015,0.00253132,0.09051359,0.30743357,0.00000000
1.04752376,1.49953047,0.37945556,0.52671237,0.26334161,0.56982728,0.00228895,0.09369630,0.31527279,0.00000000
1.05352676,1.52810376,0.39711891,0.53417291,0.26273559,0.58177120,0.00211384,0.09677725,0.32279327,0.00000000
