energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.17858929,2.65895316,0.36926504,2.24163153,0.00113783,0.01753500,0.00219954,0.09104636,0.16789689,0.32408853
-3.17258629,2.63137544,0.36831971,2.20117684,0.00112930,0.01821438,0.00223646,0.09011699,0.16994011,0.33295960
-3.16658329,2.60943604,0.36992322,2.16504087,0.00112298,0.01899234,0.00228530,0.08933675,0.17264662,0.34228226
-3.16058029,2.59381415,0.37399827,2.13400492,0.00111887,0.01985854,0.00234454,0.08872448,0.17596081,0.35207629
-3.15457729,2.58499268,0.38043634,2.10868594,0.00111685,0.02080015,0.00241246,0.08829364,0.17981062,0.36233881
-3.14857429,2.58323788,0.38909700,2.08951818,0.00111663,0.02180202,0.00248708,0.08805145,0.18410811,0.37304095
-3.14257129,2.58858735,0.39980829,2.07674187,0.00111785,0.02284696,0.00256628,0.08799842,0.18875080,0.38412572
-3.13656828,2.60084673,0.41236787,2.07039874,0.00112000,0.02391607,0.00264779,0.08812802,0.19362362,0.39550704
-3.13056528,2.61959502,0.42654507,2.07033452,0.00112252,0.02498919,0.00272926,0.08842669,0.19860158,0.40707032
-3.12456228,2.64419788,0.44208376,2.07620765,0.00112476,0.02604539,0.00280830,0.08887415,0.20355294,0.41867430
-3.11855928,2.67382812,0.45870586,2.08750367,0.00112606,0.02706353,0.00288258,0.08944390,0.20834284,0.43015430
-3.11255628,2.70749241,0.47611553,2.10355444,0.00112572,0.02802282,0.00294987,0.09010402,0.21283717,0.44132670
-3.10655328,2.74406285,0.49400375,2.12356118,0.00112311,0.02890341,0.00300808,0.09081812,0.21690653,0.45199436
-3.10055028,2.78231212,0.51205337,2.14662043,0.00111760,0.02968696,0.00305535,0.09154650,0.22043022,0.46195284
-3.09454727,2.82095083,0.52994442,2.17175193,0.00110869,0.03035714,0.00309010,0.09224743,0.22329990,0.47099716
-3.08854427,2.85866579,0.54735961,2.19792756,0.00109595,0.03090015,0.00311103,0.09287849,0.22542290,0.47892861
-3.08254127,2.89415790,0.56398987,2.22410046,0.00107910,0.03130500,0.00311723,0.09339792,0.22672498,0.48556157
-3.07653827,2.92617877,0.57953996,2.24923380,0.00105797,0.03156391,0.00310812,0.09376601,0.22715257,0.49072987
-3.07053527,2.95356497,0.59373402,2.27232843,0.00103256,0.03167241,0.00308352,0.09394638,0.22667408,0.49429245
-3.06453227,2.97526938,0.60632093,2.29244914,0.00100299,0.03162946,0.00304361,0.09390713,0.22528072,0.49613822
-3.05852926,2.99038893,0.61707952,2.30874906,0.00096955,0.03143739,0.00298894,0.09362191,0.22298635,0.49618982
-3.05252626,2.99818852,0.62582346,2.32049188,0.00093265,0.03110178,0.00292040,0.09307076,0.21982674,0.49440631
-3.04652326,2.99812070,0.63240589,2.32707166,0.00089282,0.03063126,0.00283918,0.09224079,0.21585817,0.49078457
-3.04052026,2.98984100,0.63672345,2.32803000,0.00085069,0.03003716,0.00274674,0.09112662,0.21115540,0.48535964
-3.03451726,2.97321874,0.63871988,2.32307024,0.00080699,0.02933323,0.00264475,0.08973064,0.20580928,0.47820383
-3.02851426,2.94834335,0.63838892,2.31206833,0.00076248,0.02853516,0.00253506,0.08806297,0.19992397,0.46942486
-3.02251126,2.91552592,0.63577630,2.29508024,0.00071799,0.02766025,0.00241962,0.08614130,0.19361402,0.45916309
-3.01650825,2.87529606,0.63098094,2.27234538,0.00067432,0.02672691,0.00230046,0.08399049,0.18700130,0.44758799
-3.01050525,2.82839397,0.62415499,2.24428580,0.00063229,0.02575433,0.00217963,0.08164195,0.18021200,0.43489392
-3.00450225,2.77575760,0.61550266,2.21150080,0.00059269,0.02476204,0.00205915,0.07913287,0.17337376,0.42129561
-2.99849925,2.71850499,0.60527784,2.17475684,0.00055623,0.02376959,0.00194098,0.07650538,0.16661295,0.40702320
-2.99249625,2.65791181,0.59378026,2.13497249,0.00052358,0.02279624,0.00182697,0.07380546,0.16005223,0.39231711
-2.98649325,2.59538428,0.58135041,2.09319857,0.00049531,0.02186069,0.00171885,0.07108192,0.15380840,0.37742292
-2.98049025,2.53242791,0.56836296,2.05059363,0.00047192,0.02098085,0.00161822,0.06838519,0.14799046,0.36258617
-2.97448724,2.47061234,0.55521905,2.00839523,0.00045380,0.02017361,0.00152649,0.06576620,0.14269804,0.34804737
-2.96848424,2.41153318,0.54233739,1.96788759,0.00044123,0.01945474,0.00144493,0.06327516,0.13802010,0.33403711
-2.96248124,2.35677156,0.53014441,1.93036644,0.00043441,0.01883870,0.00137462,0.06096050,0.13403384,0.32077144
-2.95647824,2.30785246,0.51906380,1.89710219,0.00043342,0.01833848,0.00131646,0.05886777,0.13080388,0.30844755
-2.95047524,2.26620300,0.50950562,1.86930235,0.00043825,0.01796555,0.00127121,0.05703869,0.12838161,0.29723982
-2.94447224,2.23311197,0.50185532,1.84807470,0.00044881,0.01772963,0.00123942,0.05551029,0.12680483,0.28729618
-2.93846923,2.20969194,0.49646304,1.83439236,0.00046490,0.01763864,0.00122154,0.05431417,0.12609748,0.27873515
-2.93246623,2.19684522,0.49363361,1.82906203,0.00048629,0.01769853,0.00121784,0.05347598,0.12626960,0.27164321
-2.92646323,2.19523502,0.49361739,1.83269670,0.00051266,0.01791313,0.00122847,0.05301494,0.12731745,0.26607299
-2.92046023,2.20526283,0.49660245,1.84569384,0.00054364,0.01828403,0.00125342,0.05294365,0.12922386,0.26204206
-2.91445723,2.22705311,0.50270833,1.86821982,0.00057885,0.01881044,0.00129260,0.05326795,0.13195870,0.25953258
-2.90845423,2.26044574,0.51198154,1.90020140,0.00061786,0.01948911,0.00134576,0.05398704,0.13547967,0.25849172
-2.90245123,2.30499691,0.52439304,1.94132446,0.00066027,0.02031419,0.00141256,0.05509369,0.13973315,0.25883310
-2.89644822,2.35998837,0.53983780,1.99104008,0.00070565,0.02127724,0.00149253,0.05657463,0.14465536,0.26043901
-2.89044522,2.42444481,0.55813652,2.04857788,0.00075362,0.02236719,0.00158508,0.05841106,0.15017371,0.26316362
-2.88444222,2.49715903,0.57903936,2.11296590,0.00080379,0.02357045,0.00168950,0.06057925,0.15620824,0.26683704
-2.87843922,2.57672388,0.60223174,2.18305662,0.00085586,0.02487099,0.00180495,0.06305127,0.16267332,0.27127012
-2.87243622,2.66157001,0.62734201,2.25755787,0.00090953,0.02625057,0.00193045,0.06579579,0.16947941,0.27625991
-2.86643322,2.75000819,0.65395067,2.33506777,0.00096457,0.02768901,0.00206490,0.06877885,0.17653490,0.28159559
-2.86043022,2.84027469,0.68160099,2.41411246,0.00102080,0.02916452,0.00220705,0.07196479,0.18374802,0.28706472
-2.85442721,2.93057832,0.70981072,2.49318524,0.00107808,0.03065413,0.00235551,0.07531707,0.19102866,0.29245949
-2.84842421,3.01914750,0.73808442,2.57078608,0.00113633,0.03213419,0.00250874,0.07879909,0.19829018,0.29758289
-2.84242121,3.10427592,0.76592611,2.64546006,0.00119548,0.03358083,0.00266511,0.08237505,0.20545112,0.30225445
-2.83641821,3.18436536,0.79285196,2.71583367,0.00125551,0.03497058,0.00282283,0.08601062,0.21243667,0.30631534
-2.83041521,3.25796426,0.81840234,2.78064788,0.00131640,0.03628093,0.00298006,0.08967361,0.21917999,0.30963272
-2.82441221,3.32380109,0.84215318,2.83878714,0.00137815,0.03749087,0.00313485,0.09333455,0.22562329,0.31210303
-2.81840920,3.38081140,0.86372604,2.88930340,0.00144071,0.03858147,0.00328524,0.09696707,0.23171858,0.31365428
-2.81240620,3.42815808,0.88279665,2.93143459,0.00150404,0.03953637,0.00342926,0.10054823,0.23742819,0.31424709
-2.80640320,3.46524407,0.89910170,2.96461727,0.00156805,0.04034223,0.00356497,0.10405866,0.24272497,0.31387459
-2.80040020,3.49171759,0.91244353,2.98849293,0.00163261,0.04098906,0.00369053,0.10748259,0.24759211,0.31256111
-2.79439720,3.50746987,0.92269274,3.00290828,0.00169751,0.04147050,0.00380423,0.11080766,0.25202276,0.31035993
-2.78839420,3.51262566,0.92978851,3.00790930,0.00176251,0.04178396,0.00390450,0.11402469,0.25601930,0.30734998
-2.78239120,3.50752711,0.93373676,3.00372977,0.00182728,0.04193066,0.00399001,0.11712720,0.25959234,0.30363197
-2.77638819,3.49271192,0.93460621,2.99077464,0.00189144,0.04191556,0.00405970,0.12011095,0.26275953,0.29932383
-2.77038519,3.46888674,0.93252255,2.96959905,0.00195454,0.04174718,0.00411275,0.12297327,0.26554419,0.29455608
-2.76438219,3.43689708,0.92766106,2.94088393,0.00201608,0.04143730,0.00414867,0.12571244,0.26797387,0.28946698
-2.75837919,3.39769494,0.92023797,2.90540926,0.00207551,0.04100061,0.00416731,0.12832703,0.27007880,0.28419802
-2.75237619,3.35230589,0.91050105,2.86402615,0.00213224,0.04045427,0.00416882,0.13081533,0.27189049,0.27888980
-2.74637319,3.30179680,0.89871980,2.81762892,0.00218567,0.03981745,0.00415369,0.13317479,0.27344037,0.27367844
-2.74037019,3.24724578,0.88517583,2.76712853,0.00223517,0.03911084,0.00412273,0.13540170,0.27475873,0.26869289
-2.73436718,3.18971558,0.87015376,2.71342830,0.00228014,0.03835616,0.00407704,0.13749102,0.27587388,0.26405300
-2.72836418,3.13023164,0.85393318,2.65740322,0.00231998,0.03757570,0.00401801,0.13943644,0.27681173,0.25986852
-2.72236118,3.06976546,0.83678194,2.59988350,0.00235414,0.03679196,0.00394724,0.14123063,0.27759570,0.25623899
-2.71635818,3.00922404,0.81895104,2.54164294,0.00238213,0.03602722,0.00386660,0.14286587,0.27824713,0.25325448
-2.71035518,2.94944528,0.80067137,2.48339261,0.00240353,0.03530336,0.00377808,0.14433476,0.27878603,0.25099698
-2.70435218,2.89119928,0.78215222,2.42577954,0.00241799,0.03464160,0.00368386,0.14563124,0.27923224,0.24954239
-2.69834917,2.83519479,0.76358160,2.36939023,0.00242529,0.03406240,0.00358625,0.14675169,0.27960687,0.24896281
-2.69234617,2.78208985,0.74512807,2.31475824,0.00242531,0.03358537,0.00348763,0.14769617,0.27993395,0.24932892
-2.68634317,2.73250529,0.72694383,2.26237485,0.00241808,0.03322928,0.00339046,0.14846960,0.28024213,0.25071225
-2.68034017,2.68703944,0.70916877,2.21270158,0.00240374,0.03301201,0.00329729,0.14908288,0.28056630,0.25318703
-2.67433717,2.64628251,0.69193486,2.16618333,0.00238262,0.03295060,0.00321066,0.14955375,0.28094893,0.25683143
-2.66833417,2.61082882,0.67537052,2.12326048,0.00235516,0.03306120,0.00313317,0.14990745,0.28144107,0.26172797
-2.66233117,2.58128528,0.65960457,2.08437889,0.00232199,0.03335903,0.00306742,0.15017694,0.28210277,0.26796297
-2.65632816,2.55827484,0.64476915,2.04999625,0.00228385,0.03385821,0.00301600,0.15040272,0.28300282,0.27562497
-2.65032516,2.54243360,0.63100148,2.02058403,0.00224166,0.03457161,0.00298144,0.15063211,0.28421776,0.28480190
-2.64432216,2.53440131,0.61844397,1.99662418,0.00219641,0.03551050,0.00296625,0.15091817,0.28583005,0.29557735
-2.63831916,2.53480469,0.60724278,1.97860032,0.00214922,0.03668424,0.00297278,0.15131795,0.28792557,0.30802575
-2.63231616,2.54423431,0.59754457,1.96698349,0.00210128,0.03809976,0.00300326,0.15189051,0.29059024,0.32220683
-2.62631316,2.56321554,0.58949176,1.96221296,0.00205380,0.03976107,0.00305971,0.15269444,0.29390620,0.33815951
-2.62031016,2.59217526,0.58321636,1.96467291,0.00200799,0.04166874,0.00314385,0.15378520,0.29794743,0.35589555
-2.61430715,2.63140569,0.57883286,1.97466628,0.00196504,0.04381927,0.00325706,0.15521234,0.30277526,0.37539330
-2.60830415,2.68102776,0.57643051,1.99238726,0.00192605,0.04620462,0.00340030,0.15701666,0.30843374,0.39659192
-2.60230115,2.74095598,0.57606542,2.01789396,0.00189198,0.04881170,0.00357400,0.15922769,0.31494546,0.41938637
-2.59629815,2.81086723,0.57775321,2.05108324,0.00186365,0.05162199,0.00377803,0.16186127,0.32230774,0.44362365
-2.59029515,2.89017569,0.58146242,2.09166922,0.00184168,0.05461137,0.00401157,0.16491775,0.33048965,0.46910045
-2.58429215,2.97801583,0.58710939,2.13916712,0.00182645,0.05774999,0.00427310,0.16838063,0.33943001,0.49556255
-2.57828914,3.07323521,0.59455494,2.19288393,0.00181812,0.06100242,0.00456036,0.17221588,0.34903654,0.52270623
-2.57228614,3.17439827,0.60360305,2.25191675,0.00181655,0.06432803,0.00487027,0.17637200,0.35918627,0.55018164
-2.56628314,3.27980182,0.61400201,2.31515975,0.00182135,0.06768153,0.00519900,0.18078077,0.36972724,0.57759823
-2.56028014,3.38750237,0.62544788,2.38131979,0.00183189,0.07101373,0.00554198,0.18535868,0.38048163,0.60453218
-2.55427714,3.49535490,0.63759040,2.44894079,0.00184725,0.07427257,0.00589393,0.19000915,0.39125006,0.63053560
-2.54827414,3.60106187,0.65004106,2.51643599,0.00186635,0.07740424,0.00624901,0.19462524,0.40181697,0.65514727
-2.54227114,3.70223118,0.66238328,2.58212733,0.00188787,0.08035451,0.00660090,0.19909290,0.41195699,0.67790447
-2.53626813,3.79644075,0.67418402,2.64429039,0.00191040,0.08307011,0.00694297,0.20329454,0.42144190,0.69835562
-2.53026513,3.88130744,0.68500665,2.70120336,0.00193242,0.08550018,0.00726844,0.20711289,0.43004800,0.71607321
-2.52426213,3.95455769,0.69442442,2.75119796,0.00195238,0.08759771,0.00757056,0.21043475,0.43756355,0.73066643
-2.51825913,4.01409689,0.70203393,2.79271038,0.00196874,0.08932094,0.00784284,0.21315483,0.44379587,0.74179317
-2.51225613,4.05807475,0.70746825,2.82433014,0.00198006,0.09063456,0.00807923,0.21517913,0.44857800,0.74917072
-2.50625313,4.08494396,0.71040881,2.84484476,0.00198502,0.09151082,0.00827432,0.21642807,0.45177435,0.75258499
-2.50025013,4.09350970,0.71059591,2.85327849,0.00198248,0.09193038,0.00842351,0.21683896,0.45328537,0.75189755
-2.49424712,4.08296790,0.70783713,2.84892333,0.00197149,0.09188292,0.00852319,0.21636795,0.45305082,0.74705049
-2.48824412,4.05293074,0.70201348,2.83136121,0.00195139,0.09136742,0.00857083,0.21499123,0.45105159,0.73806872
-2.48224112,4.00343825,0.69308291,2.80047631,0.00192175,0.09039222,0.00856512,0.21270551,0.44731004,0.72505969
-2.47623812,3.93495579,0.68108115,2.75645714,0.00188245,0.08897472,0.00850597,0.20952783,0.44188876,0.70821055
-2.47023512,3.84835739,0.66611983,2.69978827,0.00183362,0.08714078,0.00839455,0.20549459,0.43488790,0.68778286
-2.46423212,3.74489591,0.64838198,2.63123230,0.00177568,0.08492390,0.00823326,0.20066004,0.42644112,0.66410504
-2.45822911,3.62616143,0.62811519,2.55180285,0.00170927,0.08236417,0.00802563,0.19509423,0.41671049,0.63756295
-2.45222611,3.49402969,0.60562266,2.46272985,0.00163528,0.07950700,0.00777620,0.18888043,0.40588045,0.60858893
-2.44622311,3.35060279,0.58125270,2.36541877,0.00155475,0.07640176,0.00749041,0.18211237,0.39415117,0.57764981
-2.44022011,3.19814487,0.55538698,2.26140542,0.00146889,0.07310030,0.00717439,0.17489124,0.38173164,0.54523424
-2.43421711,3.03901526,0.52842818,2.15230853,0.00137899,0.06965553,0.00683478,0.16732265,0.36883268,0.51183996
-2.42821411,2.87560192,0.50078747,2.03978175,0.00128639,0.06611999,0.00647853,0.15951368,0.35566040,0.47796140
-2.42221111,2.71025756,0.47287234,1.92546720,0.00119245,0.06254451,0.00611270,0.15157011,0.34241004,0.44407801
-2.41620810,2.54524092,0.44507524,1.81095224,0.00109849,0.05897706,0.00574425,0.14359392,0.32926073,0.41064383
-2.41020510,2.38266496,0.41776350,1.69773087,0.00100577,0.05546176,0.00537985,0.13568114,0.31637119,0.37807833
-2.40420210,2.22445354,0.39127067,1.58717107,0.00091545,0.05203807,0.00502575,0.12792014,0.30387650,0.34675912
-2.39819910,2.07230767,0.36588974,1.48048882,0.00082856,0.04874025,0.00468759,0.12039024,0.29188605,0.31701627
-2.39219610,1.92768170,0.34186816,1.37872939,0.00074599,0.04559701,0.00437032,0.11316084,0.28048269,0.28912858
-2.38619310,1.79176967,0.31940486,1.28275591,0.00066848,0.04263143,0.00407810,0.10629092,0.26972290,0.26332164
-2.38019010,1.66550122,0.29864918,1.19324509,0.00059660,0.03986101,0.00381427,0.09982885,0.25963807,0.23976761
-2.37418709,1.54954649,0.27970148,1.11068953,0.00053077,0.03729801,0.00358128,0.09381256,0.25023661,0.21858652
-2.36818409,1.44432869,0.26261541,1.03540584,0.00047126,0.03494982,0.00338072,0.08827000,0.24150672,0.19984899
-2.36218109,1.35004318,0.24740149,0.96754780,0.00041818,0.03281957,0.00321336,0.08321975,0.23341979,0.18358000
-2.35617809,1.26668157,0.23403169,0.90712319,0.00037155,0.03090677,0.00307914,0.07867175,0.22593397,0.16976354
-2.35017509,1.19405935,0.22244485,0.85401359,0.00033123,0.02920797,0.00297731,0.07462823,0.21899800,0.15834796
-2.34417209,1.13184565,0.21255254,0.80799569,0.00029704,0.02771751,0.00290644,0.07108456,0.21255488,0.14925156
-2.33816908,1.07959367,0.20424510,0.76876343,0.00026869,0.02642819,0.00286454,0.06803018,0.20654542,0.14236846
-2.33216608,1.03677085,0.19739773,0.73594978,0.00024587,0.02533195,0.00284914,0.06544952,0.20091142,0.13757441
-2.32616308,1.00278746,0.19187617,0.70914760,0.00022824,0.02442048,0.00285740,0.06332287,0.19559841,0.13473230
-2.32016008,0.97702305,0.18754211,0.68792881,0.00021542,0.02368566,0.00288620,0.06162719,0.19055788,0.13369749
-2.31415708,0.95885010,0.18425798,0.67186152,0.00020710,0.02312006,0.00293224,0.06033689,0.18574906,0.13432255
-2.30815408,0.94765437,0.18189101,0.66052466,0.00020294,0.02271722,0.00299213,0.05942460,0.18114003,0.13646150
-2.30215108,0.94285181,0.18031673,0.65352014,0.00020270,0.02247184,0.00306248,0.05886182,0.17670843,0.13997349
-2.29614807,0.94390182,0.17942158,0.65048217,0.00020617,0.02237987,0.00313998,0.05861956,0.17244160,0.14472576
-2.29014507,0.95031694,0.17910495,0.65108410,0.00021322,0.02243852,0.00322151,0.05866895,0.16833631,0.15059592
-2.28414207,0.96166895,0.17928036,0.65504254,0.00022382,0.02264613,0.00330414,0.05898173,0.16439815,0.15747355
-2.27813907,0.97759156,0.17987608,0.66211920,0.00023800,0.02300188,0.00338527,0.05953076,0.16064050,0.16526103
-2.27213607,0.99777989,0.18083507,0.67212033,0.00025593,0.02350560,0.00346261,0.06029037,0.15708336,0.17387364
-2.26613307,1.02198689,0.18211435,0.68489429,0.00027784,0.02415724,0.00353427,0.06123666,0.15375194,0.18323898
-2.26013007,1.05001698,0.18368392,0.70032707,0.00030408,0.02495654,0.00359874,0.06234772,0.15067512,0.19329568
-2.25412706,1.08171715,0.18552515,0.71833636,0.00033508,0.02590246,0.00365492,0.06360369,0.14788379,0.20399148
-2.24812406,1.11696597,0.18762885,0.73886404,0.00037135,0.02699265,0.00370213,0.06498669,0.14540921,0.21528073
-2.24212106,1.15566063,0.18999306,0.76186765,0.00041347,0.02822299,0.00374009,0.06648072,0.14328134,0.22712145
-2.23611806,1.19770276,0.19262048,0.78731087,0.00046206,0.02958704,0.00376885,0.06807132,0.14152718,0.23947204
-2.23011506,1.24298321,0.19551594,0.81515342,0.00051775,0.03107559,0.00378880,0.06974520,0.14016927,0.25228780
-2.22411206,1.29136659,0.19868366,0.84534063,0.00058117,0.03267629,0.00380062,0.07148977,0.13922414,0.26551740
-2.21810905,1.34267609,0.20212457,0.87779310,0.00065291,0.03437340,0.00380516,0.07329261,0.13870108,0.27909951
-2.21210605,1.39667919,0.20583386,0.91239673,0.00073348,0.03614760,0.00380344,0.07514088,0.13860095,0.29295985
-2.20610305,1.45307503,0.20979863,0.94899368,0.00082326,0.03797601,0.00379653,0.07702081,0.13891525,0.30700864
-2.20010005,1.51148409,0.21399592,0.98737445,0.00092250,0.03983236,0.00378553,0.07891717,0.13962544,0.32113887
-2.19409705,1.57144075,0.21839123,1.02727166,0.00103124,0.04168727,0.00377146,0.08081285,0.14070255,0.33522542
-2.18809405,1.63238944,0.22293742,1.06835593,0.00114931,0.04350880,0.00375522,0.08268860,0.14210709,0.34912508
-2.18209105,1.69368468,0.22757432,1.11023401,0.00127627,0.04526308,0.00373752,0.08452284,0.14378930,0.36267773
-2.17608804,1.75459545,0.23222886,1.15244966,0.00141141,0.04691511,0.00371887,0.08629168,0.14568980,0.37570857
-2.17008504,1.81431396,0.23681591,1.19448734,0.00155375,0.04842969,0.00369953,0.08796918,0.14774056,0.38803130
-2.16408204,1.87196882,0.24123976,1.23577880,0.00170199,0.04977242,0.00367950,0.08952768,0.14986622,0.39945242
-2.15807904,1.92664229,0.24539623,1.27571262,0.00185458,0.05091074,0.00365852,0.09093839,0.15198588,0.40977618
-2.15207604,1.97739122,0.24917531,1.31364635,0.00200967,0.05181501,0.00363609,0.09217207,0.15401499,0.41881027
-2.14607304,2.02327095,0.25246436,1.34892113,0.00216523,0.05245947,0.00361150,0.09319993,0.15586768,0.42637182
-2.14007004,2.06336134,0.25515155,1.38087816,0.00231903,0.05282320,0.00358386,0.09399448,0.15745911,0.43229354
-2.13406703,2.09679399,0.25712961,1.40887666,0.00246872,0.05289085,0.00355216,0.09453056,0.15870806,0.43642973
-2.12806403,2.12277945,0.25829964,1.43231240,0.00261193,0.05265326,0.00351532,0.09478630,0.15953941,0.43866182
-2.12206103,2.14063343,0.25857484,1.45063629,0.00274630,0.05210785,0.00347225,0.09474402,0.15988659,0.43890322
-2.11605803,2.14980082,0.25788396,1.46337216,0.00286961,0.05125880,0.00342191,0.09439112,0.15969381,0.43710333
-2.11005503,2.14987638,0.25617437,1.47013296,0.00297983,0.05011695,0.00336340,0.09372073,0.15891805,0.43325031
-2.10405203,2.14062143,0.25341460,1.47063474,0.00307524,0.04869958,0.00329593,0.09273232,0.15753061,0.42737277
-2.09804902,2.12197550,0.24959622,1.46470768,0.00315448,0.04702984,0.00321897,0.09143203,0.15551835,0.41954001
-2.09204602,2.09406264,0.24473497,1.45230381,0.00321664,0.04513607,0.00313220,0.08983287,0.15288428,0.40986107
-2.08604302,2.05719202,0.23887108,1.43350091,0.00326130,0.04305097,0.00303557,0.08795466,0.14964782,0.39848242
-2.08004002,2.01185280,0.23206878,1.40850259,0.00328858,0.04081056,0.00292932,0.08582381,0.14584441,0.38558460
-2.07403702,1.95870359,0.22441504,1.37763442,0.00329921,0.03845319,0.00281394,0.08347288,0.14152467,0.37137777
-2.06803402,1.89855690,0.21601750,1.34133641,0.00329444,0.03601845,0.00269023,0.08094003,0.13675314,0.35609657
-2.06203102,1.83235938,0.20700174,1.30015213,0.00327610,0.03354607,0.00255918,0.07826823,0.13160656,0.33999435
-2.05602801,1.76116859,0.19750807,1.25471510,0.00324655,0.03107493,0.00242201,0.07550445,0.12617186,0.32333718
-2.05002501,1.68612753,0.18768779,1.20573285,0.00320860,0.02864216,0.00228011,0.07269870,0.12054393,0.30639766
-2.04402201,1.60843766,0.17769923,1.15396973,0.00316544,0.02628228,0.00213499,0.06990308,0.11482319,0.28944901
-2.03801901,1.52933181,0.16770362,1.10022879,0.00312055,0.02402662,0.00198825,0.06717074,0.10911317,0.27275946
-2.03201601,1.45004769,0.15786105,1.04533382,0.00307759,0.02190277,0.00184150,0.06455490,0.10351813,0.25658719
-2.02601301,1.37180317,0.14832646,0.99011206,0.00304029,0.01993419,0.00169636,0.06210790,0.09814076,0.24117593
-2.02001001,1.29577394,0.13924609,0.93537820,0.00301232,0.01814010,0.00155438,0.05988023,0.09308012,0.22675139
-2.01400700,1.22307417,0.13075418,0.88192028,0.00299715,0.01653535,0.00141702,0.05791977,0.08842982,0.21351844
-2.00800400,1.15474073,0.12297021,0.83048778,0.00299796,0.01513049,0.00128563,0.05627094,0.08427651,0.20165921
-2.00200100,1.09172107,0.11599673,0.78178218,0.00301751,0.01393201,0.00116144,0.05497408,0.08069868,0.19133191
-1.99599800,1.03486495,0.10991775,0.73645013,0.00305800,0.01294254,0.00104550,0.05406485,0.07776582,0.18267052
-1.98999500,0.98491983,0.10479774,0.69507913,0.00312106,0.01216122,0.00093873,0.05357379,0.07553786,0.17578511
-1.98399200,0.94252967,0.10068124,0.65819572,0.00320760,0.01158409,0.00084188,0.05352591,0.07406502,0.17076276
-1.97798899,0.90823695,0.09759312,0.62626575,0.00331781,0.01120445,0.00075556,0.05394052,0.07338782,0.16766898
-1.97198599,0.88248723,0.09553931,0.59969665,0.00345115,0.01101335,0.00068028,0.05483100,0.07353748,0.16654949
-1.96598299,0.86563583,0.09450808,0.57884107,0.00360628,0.01099998,0.00061640,0.05620490,0.07453638,0.16743220
-1.95997999,0.85795605,0.09447176,0.56400169,0.00378118,0.01115208,0.00056423,0.05806393,0.07639878,0.17032936
-1.95397699,0.85964840,0.09538881,0.55543662,0.00397314,0.01145635,0.00052398,0.06040428,0.07913160,0.17523970
-1.94797399,0.87085007,0.09720615,0.55336500,0.00417887,0.01189883,0.00049585,0.06321689,0.08273520,0.18215040
-1.94197099,0.89164421,0.09986169,0.55797242,0.00439458,0.01246522,0.00048000,0.06648789,0.08720426,0.19103885
-1.93596798,0.92206839,0.10328699,0.56941571,0.00461611,0.01314123,0.00047661,0.07019916,0.09252844,0.20187410
-1.92996498,0.96212172,0.10740988,0.58782667,0.00483907,0.01391282,0.00048585,0.07432890,0.09869309,0.21461782
-1.92396198,1.01177022,0.11215699,0.61331469,0.00505897,0.01476650,0.00050794,0.07885227,0.10567964,0.22922481
-1.91795898,1.07094994,0.11745613,0.64596766,0.00527135,0.01568948,0.00054311,0.08374210,0.11346596,0.24564293
-1.91195598,1.13956768,0.12323833,0.68585135,0.00547195,0.01666991,0.00059166,0.08896952,0.12202633,0.26381246
-1.90595298,1.21749911,0.12943961,0.73300683,0.00565684,0.01769695,0.00065388,0.09450461,0.13133134,0.28366482
-1.89994997,1.30458406,0.13600227,0.78744622,0.00582252,0.01876090,0.00073011,0.10031697,0.14134742,0.30512083
-1.89394697,1.40061941,0.14287573,0.84914666,0.00596604,0.01985321,0.00082069,0.10637617,0.15203625,0.32808840
-1.88794397,1.50534947,0.15001693,0.91804268,0.00608503,0.02096648,0.00092595,0.11265212,0.16335390,0.35245994
-1.88194097,1.61845457,0.15739012,0.99401745,0.00617784,0.02209444,0.00104616,0.11911522,0.17524993,0.37810946
-1.87593797,1.73953818,0.16496627,1.07689294,0.00624348,0.02323178,0.00118155,0.12573644,0.18766628,0.40488974
-1.86993497,1.86811345,0.17272199,1.16641983,0.00628162,0.02437410,0.00133225,0.13248718,0.20053629,0.43262961
-1.86393197,2.00358993,0.18063803,1.26226743,0.00629261,0.02551765,0.00149823,0.13933899,0.21378373,0.46113168
-1.85792896,2.14526130,0.18869757,1.36401423,0.00627736,0.02665916,0.00167932,0.14626314,0.22732202,0.49017071
-1.85192596,2.29229527,0.19688426,1.47113992,0.00623730,0.02779564,0.00187514,0.15323010,0.24105368,0.51949291
-1.84592296,2.44372633,0.20518018,1.58301915,0.00617425,0.02892408,0.00208507,0.16020895,0.25487023,0.54881626
-1.83991996,2.59845249,0.21356390,1.69891796,0.00609035,0.03004128,0.00230825,0.16716671,0.26865236,0.57783220
-1.83391696,2.75523661,0.22200864,1.81799317,0.00598791,0.03114363,0.00254349,0.17406776,0.28227078,0.60620856
-1.82791396,2.91271297,0.23048081,1.93929534,0.00586935,0.03222687,0.00278933,0.18087328,0.29558738,0.63359405
-1.82191096,3.06939946,0.23893883,2.06177547,0.00573704,0.03328601,0.00304397,0.18754085,0.30845706,0.65962405
-1.81590795,3.22371546,0.24733248,2.18429573,0.00559324,0.03431518,0.00330531,0.19402419,0.32073006,0.68392772
