energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-0.14107054,7.71439915,0.01505816,0.13986521,0.12549291,3.26192512,0.89481227,2.72379285,0.37342166,1.15061754
-0.13506753,7.69773687,0.01498405,0.14153784,0.12797300,3.25800581,0.89522999,2.71507010,0.37302335,1.14067143
-0.12906453,7.67680049,0.01489723,0.14328486,0.13075407,3.24888852,0.89458690,2.70720298,0.37216181,1.13196571
-0.12306153,7.65159275,0.01480384,0.14507844,0.13378678,3.23420851,0.89281993,2.70058810,0.37082148,1.12461073
-0.11705853,7.62218347,0.01471040,0.14688917,0.13701719,3.21365821,0.88987810,2.69562917,0.36899593,1.11869852
-0.11105553,7.58872235,0.01462359,0.14868681,0.14038833,3.18700703,0.88572669,2.69272595,0.36668922,1.11430182
-0.10505253,7.55145130,0.01455011,0.15044125,0.14384173,3.15411941,0.88035100,2.69226479,0.36391688,1.11147381
-0.09904952,7.51071422,0.01449641,0.15212348,0.14731910,3.11496989,0.87375932,2.69461041,0.36070639,1.11024801
-0.09304652,7.46696233,0.01446853,0.15370650,0.15076396,3.06965412,0.86598502,2.70009850,0.35709716,1.11063841
-0.08704352,7.42075313,0.01447191,0.15516620,0.15412315,3.01839470,0.85708721,2.70902884,0.35313985,1.11263926
-0.08104052,7.37274156,0.01451118,0.15648207,0.15734815,2.96154133,0.84715016,2.72165811,0.34889509,1.11622445
-0.07503752,7.32366239,0.01459002,0.15763762,0.16039620,2.89956489,0.83628117,2.73819212,0.34443164,1.12134623
-0.06903452,7.27430365,0.01471101,0.15862069,0.16323105,2.83304550,0.82460709,2.75877704,0.33982386,1.12793329
-0.06303152,7.22547156,0.01487553,0.15942330,0.16582335,2.76265499,0.81226953,2.78348939,0.33514890,1.13588817
-0.05702851,7.17794828,0.01508362,0.16004137,0.16815075,2.68913466,0.79941902,2.81232499,0.33048337,1.14508416
-0.05102551,7.13244455,0.01533401,0.16047408,0.17019759,2.61326932,0.78620841,2.84518726,0.32590003,1.15536199
-0.04502251,7.08954976,0.01562405,0.16072305,0.17195424,2.53585901,0.77278592,2.88187543,0.32146426,1.16652673
-0.03901951,7.04968278,0.01594972,0.16079134,0.17341620,2.45768993,0.75928821,2.92207367,0.31723090,1.17834513
-0.03301651,7.01304688,0.01630572,0.16068235,0.17458303,2.37950611,0.74583380,2.96534229,0.31324131,1.19054404
-0.02701351,6.97959224,0.01668550,0.16039877,0.17545707,2.30198331,0.73251745,3.01111215,0.30952106,1.20281028
-0.02101051,6.94898940,0.01708144,0.15994156,0.17604227,2.22570668,0.71940565,3.05868367,0.30607819,1.21479229
-0.01500750,6.92061639,0.01748495,0.15930906,0.17634303,2.15115308,0.70653359,3.10723154,0.30290233,1.22610399
-0.00900450,6.89356192,0.01788670,0.15849647,0.17636324,2.07867929,0.69390387,3.15581624,0.29996469,1.23633089
-0.00300150,6.86664582,0.01827678,0.15749544,0.17610561,2.00851634,0.68148704,3.20340296,0.29721886,1.24503868
0.00300150,6.83845723,0.01864496,0.15629417,0.17557131,1.94077038,0.66922397,3.24888829,0.29460258,1.25178398
0.00900450,6.80740981,0.01898092,0.15487773,0.17476003,1.87542974,0.65702994,3.29113457,0.29204026,1.25612717
0.01500750,6.77181239,0.01927456,0.15322879,0.17367039,1.81237779,0.64480041,3.32901116,0.28944623,1.25764672
0.02101051,6.72995213,0.01951617,0.15132861,0.17230076,1.75141072,0.63241796,3.36144151,0.28672857,1.25595462
0.02701351,6.68018683,0.01969681,0.14915833,0.17065043,1.69225912,0.61976034,3.38745437,0.28379329,1.25071211
0.03301651,6.62104206,0.01980845,0.14670038,0.16872101,1.63461218,0.60670893,3.40623710,0.28054877,1.24164508
0.03901951,6.55130831,0.01984429,0.14394006,0.16651804,1.57814319,0.59315749,3.41718862,0.27691012,1.22855833
0.04502251,6.47013331,0.01979894,0.14086708,0.16405268,1.52253481,0.57902049,3.41996945,0.27280337,1.21134803
0.05102551,6.37710465,0.01966856,0.13747697,0.16134326,1.46750302,0.56424081,3.41454610,0.26816922,1.19001166
0.05702851,6.27231816,0.01945104,0.13377242,0.15841681,1.41281836,0.54879629,3.40122733,0.26296622,1.16465492
0.06303152,6.15642815,0.01914607,0.12976427,0.15531014,1.35832361,0.53270485,3.38068982,0.25717322,1.13549517
0.06903452,6.03067630,0.01875515,0.12547221,0.15207069,1.30394708,0.51602803,3.35399127,0.25079094,1.10286113
0.07503752,5.89689724,0.01828160,0.12092512,0.14875675,1.24971092,0.49887252,3.32256957,0.24384270,1.06718882
0.08104052,5.75749946,0.01773046,0.11616105,0.14543735,1.19573439,0.48138993,3.28822699,0.23637414,1.02901382
0.08704352,5.61542195,0.01710840,0.11122670,0.14219147,1.14223193,0.46377450,3.25309925,0.22845208,0.98896007
0.09304652,5.47406742,0.01642351,0.10617671,0.13910680,1.08950646,0.44625904,3.21960980,0.22016253,0.94772572
0.09904952,5.33721462,0.01568509,0.10107239,0.13627799,1.03793825,0.42910915,3.19041051,0.21160792,0.90606648
0.10505253,5.20891267,0.01490345,0.09598039,0.13380448,0.98797021,0.41261605,3.16831045,0.20290375,0.86477725
0.11105553,5.09336146,0.01408957,0.09097096,0.13178804,0.94009027,0.39708820,3.15619489,0.19417477,0.82467254
0.11705853,4.99478247,0.01325488,0.08611621,0.13033004,0.89481182,0.38284207,3.15693747,0.18555091,0.78656652
0.12306153,4.91728487,0.01241093,0.08148819,0.12952867,0.85265317,0.37019246,3.17330826,0.17716303,0.75125328
0.12906453,4.86473174,0.01156913,0.07715705,0.12947612,0.81411690,0.35944261,3.20788117,0.16913884,0.71948806
0.13506753,4.84061139,0.01074047,0.07318923,0.13025598,0.77966998,0.35087453,3.26294385,0.16159900,0.69196981
0.14107054,4.84791811,0.00993531,0.06964583,0.13194080,0.74972549,0.34473981,3.34041329,0.15465360,0.66932572
0.14707354,4.88904673,0.00916315,0.06658110,0.13459005,0.72462665,0.34125125,3.44176021,0.14839917,0.65209793
0.15307654,4.96570432,0.00843247,0.06404126,0.13824844,0.70463360,0.34057558,3.56794490,0.14291634,0.64073272
0.15907954,5.07884207,0.00775060,0.06206346,0.14294470,0.68991341,0.34282742,3.71936683,0.13826801,0.63557229
0.16508254,5.22860935,0.00712363,0.06067515,0.14869085,0.68053356,0.34806468,3.89583001,0.13449841,0.63684919
0.17108554,5.41433142,0.00655637,0.05989361,0.15548192,0.67645897,0.35628567,4.09652535,0.13163268,0.64468330
0.17708854,5.63451125,0.00605234,0.05972582,0.16329617,0.67755263,0.36742771,4.32003096,0.12967719,0.65908136
0.18309155,5.88685544,0.00561379,0.06016859,0.17209566,0.68357949,0.38136760,4.56433044,0.12862046,0.67993883
0.18909455,6.16832302,0.00524174,0.06120890,0.18182726,0.69421357,0.39792368,4.82684914,0.12843453,0.70704388
0.19509755,6.47519582,0.00493611,0.06282452,0.19242397,0.70904775,0.41685957,5.10450716,0.12907684,0.74008347
0.20110055,6.80316788,0.00469577,0.06498472,0.20380643,0.72760585,0.43788949,5.39378790,0.13049238,0.77865107
0.20710355,7.14745134,0.00451867,0.06765128,0.21588471,0.74935649,0.46068487,5.69082003,0.13261604,0.82225617
0.21310655,7.50289527,0.00440194,0.07077945,0.22856023,0.77372824,0.48488226,5.99147063,0.13537510,0.87033502
0.21910955,7.86411413,0.00434203,0.07431921,0.24172769,0.80012542,0.51009216,6.29144664,0.13869171,0.92226267
0.22511256,8.22562147,0.00433480,0.07821639,0.25527713,0.82794398,0.53590858,6.58640140,0.14248522,0.97736598
0.23111556,8.58196524,0.00437564,0.08241403,0.26909599,0.85658706,0.56191907,6.87204319,0.14667447,1.03493738
0.23711856,8.92786015,0.00445958,0.08685352,0.28307106,0.88547948,0.58771477,7.14424217,0.15117966,1.09424913
0.24312156,9.25831328,0.00458134,0.09147595,0.29709045,0.91408092,0.61290037,7.39913230,0.15592409,1.15456785
0.24912456,9.56873888,0.00473546,0.09622318,0.31104543,0.94189722,0.63710348,7.63320500,0.16083546,1.21516887
0.25512756,9.85505894,0.00491632,0.10103899,0.32483216,0.96848959,0.65998323,7.84339150,0.16584689,1.27535027
0.26113057,10.11378649,0.00511825,0.10587000,0.33835326,0.99348141,0.68123763,8.02713119,0.17089755,1.33444594
0.26713357,10.34208911,0.00533555,0.11066654,0.35151917,1.01656260,0.70060976,8.18242382,0.17593297,1.39183759
0.27313657,10.53783102,0.00556257,0.11538325,0.36424935,1.03749131,0.71789225,8.30786398,0.18090497,1.44696509
0.27913957,10.69959272,0.00579375,0.11997960,0.37647312,1.05609328,0.73293013,8.40265697,0.18577139,1.49933492
0.28514257,10.82666830,0.00602368,0.12442015,0.38813026,1.07225881,0.74562192,8.46661594,0.19049552,1.54852642
0.29114557,10.91904098,0.00624717,0.12867462,0.39917132,1.08593773,0.75591903,8.50014075,0.19504529,1.59419550
0.29714857,10.97733874,0.00645929,0.13271780,0.40955751,1.09713260,0.76382336,8.50418006,0.19939239,1.63607590
0.30315158,11.00277251,0.00665546,0.13652921,0.41926026,1.10589071,0.76938360,8.48017841,0.20351128,1.67397777
0.30915458,10.99706000,0.00683153,0.14009269,0.42826052,1.11229525,0.77269003,8.43001104,0.20737816,1.70778388
0.31515758,10.96233897,0.00698383,0.14339579,0.43654768,1.11645605,0.77386856,8.35590934,0.21097002,1.73744358
0.32116058,10.90107408,0.00710928,0.14642911,0.44411833,1.11850061,0.77307387,8.26038036,0.21426378,1.76296499
0.32716358,10.81596156,0.00720547,0.14918562,0.45097477,1.11856563,0.77048241,8.14612390,0.21723559,1.78440589
0.33316658,10.70983596,0.00727071,0.15165997,0.45712359,1.11678965,0.76628536,8.01595050,0.21986035,1.80186388
0.33916958,10.58558306,0.00730413,0.15384787,0.46257418,1.11330707,0.76068188,7.87270378,0.22211154,1.81546649
0.34517259,10.44606231,0.00730574,0.15574565,0.46733748,1.10824381,0.75387319,7.71918991,0.22396126,1.82536186
0.35117559,10.29404180,0.00727644,0.15734986,0.47142496,1.10171477,0.74605742,7.55811658,0.22538062,1.83171059
0.35717859,10.13214763,0.00721809,0.15865721,0.47484795,1.09382318,0.73742566,7.39204330,0.22634044,1.83467926
0.36318159,9.96282885,0.00713350,0.15966461,0.47761742,1.08466168,0.72815917,7.22334398,0.22681219,1.83443611
0.36918459,9.78833806,0.00702638,0.16036946,0.47974421,1.07431506,0.71842788,7.05418207,0.22676921,1.83114894
0.37518759,9.61072660,0.00690133,0.16077012,0.48123965,1.06286419,0.70838995,6.88649785,0.22618804,1.82498538
0.38119060,9.43185266,0.00676375,0.16086659,0.48211664,1.05039093,0.69819247,6.72200663,0.22504995,1.81611532
0.38719360,9.25339960,0.00661973,0.16066122,0.48239098,1.03698347,0.68797291,6.56220619,0.22334237,1.80471508
0.39319660,9.07690112,0.00647591,0.16015952,0.48208289,1.02274160,0.67786104,6.40839117,0.22106034,1.79097279
0.39919960,8.90376974,0.00633934,0.15937093,0.48121854,1.00778143,0.66798116,6.26167193,0.21820770,1.77509431
0.40520260,8.73532480,0.00621731,0.15830946,0.47983139,0.99223910,0.65845420,6.12299523,0.21479805,1.75730890
0.41120560,8.57281625,0.00611709,0.15699420,0.47796319,0.97627295,0.64939930,5.99316419,0.21085534,1.73787371
0.41720860,8.41744113,0.00604579,0.15544955,0.47566447,0.96006397,0.64093485,5.87285515,0.20641404,1.71707656
0.42321161,8.27035010,0.00601009,0.15370513,0.47299436,0.94381413,0.63317844,5.76262972,0.20151885,1.69523609
0.42921461,8.13264243,0.00601603,0.15179545,0.47001968,0.92774261,0.62624587,5.66294045,0.19622387,1.67269897
0.43521761,8.00534876,0.00606879,0.14975914,0.46681319,0.91207998,0.62024895,5.57412969,0.19059142,1.64983387
0.44122061,7.88940212,0.00617247,0.14763794,0.46345114,0.89706045,0.61529222,5.49642154,0.18469026,1.62702213
0.44722361,7.78559870,0.00632995,0.14547537,0.46001009,0.88291263,0.61146878,5.42990779,0.17859362,1.60464547
0.45322661,7.69455112,0.00654265,0.14331516,0.45656320,0.86984924,0.60885537,5.37452906,0.17237684,1.58307130
0.45922961,7.61663747,0.00681048,0.14119962,0.45317625,0.85805637,0.60750701,5.33005341,0.16611489,1.56263638
0.46523262,7.55195032,0.00713173,0.13916789,0.44990350,0.84768293,0.60745176,5.29605451,0.15987993,1.54362983
0.47123562,7.50025010,0.00750302,0.13725433,0.44678386,0.83883097,0.60868570,5.27189220,0.15373889,1.52627669
0.47723862,7.46092727,0.00791933,0.13548709,0.44383748,0.83154755,0.61116886,5.25669797,0.14775133,1.51072308
0.48324162,7.43297747,0.00837407,0.13388686,0.44106307,0.82581882,0.61482229,5.24936788,0.14196769,1.49702427
0.48924462,7.41499317,0.00885922,0.13246618,0.43843632,0.82156673,0.61952668,5.24856496,0.13642792,1.48513653
0.49524762,7.40517439,0.00936547,0.13122900,0.43590938,0.81864877,0.62512279,5.25273268,0.13116072,1.47491365
0.50125063,7.40136006,0.00988251,0.13017083,0.43341165,0.81686100,0.63141384,5.26012027,0.12618333,1.46610881
0.50725363,7.40108014,0.01039925,0.12927942,0.43085193,0.81594431,0.63816994,5.26882000,0.12150181,1.45838176
0.51325663,7.40162726,0.01090419,0.12853581,0.42812176,0.81559372,0.64513436,5.27681566,0.11711205,1.45131151
0.51925963,7.40014566,0.01138571,0.12791595,0.42509992,0.81547042,0.65203159,5.28204063,0.11300112,1.44441389
0.52526263,7.39373340,0.01183248,0.12739261,0.42165786,0.81521591,0.65857671,5.28244335,0.10914908,1.43716327
0.53126563,7.37955346,0.01223380,0.12693765,0.41766577,0.81446753,0.66448581,5.27605727,0.10553115,1.42901734
0.53726863,7.35494817,0.01257995,0.12652436,0.41299895,0.81287472,0.66948672,5.26107197,0.10211996,1.41944374
0.54327164,7.31755116,0.01286251,0.12613000,0.40754426,0.81011500,0.67332980,5.23590203,0.09888795,1.40794701
0.54927464,7.26539119,0.01307467,0.12573806,0.40120613,0.80590883,0.67579798,5.19925009,0.09580956,1.39409454
0.55527764,7.19698210,0.01321148,0.12534053,0.39391201,0.80003264,0.67671565,5.15016080,0.09286333,1.37753996
0.56128064,7.11139434,0.01326999,0.12493964,0.38561674,0.79232920,0.67595589,5.08806286,0.09003357,1.35804278
0.56728364,7.00830385,0.01324942,0.12454932,0.37630588,0.78271484,0.67344557,5.01279669,0.08731170,1.33548315
0.57328664,6.88801586,0.01315117,0.12419602,0.36599758,0.77118307,0.66916821,4.92462647,0.08469706,1.30987102
0.57928964,6.75146214,0.01297883,0.12391896,0.35474311,0.75780442,0.66316420,4.82423549,0.08219720,1.28134909
0.58529265,6.60017162,0.01273807,0.12376981,0.34262594,0.74272258,0.65552858,4.71270509,0.07982770,1.25018955
0.59129565,6.43621587,0.01243649,0.12381159,0.32975941,0.72614694,0.64640626,4.59147813,0.07761142,1.21678477
0.59729865,6.26213221,0.01208343,0.12411702,0.31628323,0.70834214,0.63598520,4.46230859,0.07557736,1.18163250
0.60330165,6.08082793,0.01168969,0.12476621,0.30235895,0.68961498,0.62448763,4.32719973,0.07375910,1.14531626
0.60930465,5.89547060,0.01126729,0.12584384,0.28816458,0.67029964,0.61215993,4.18833364,0.07219295,1.10848223
0.61530765,5.70936941,0.01082912,0.12743583,0.27388880,0.65074185,0.59926166,4.04799543,0.07091590,1.07181358
0.62131066,5.52585326,0.01038864,0.12962578,0.25972479,0.63128295,0.58605429,3.90849536,0.06996353,1.03600365
0.62731366,5.34815100,0.00995956,0.13249104,0.24586421,0.61224458,0.57279015,3.77209233,0.06936784,1.00172926
0.63331666,5.17927897,0.00955557,0.13609889,0.23249137,0.59391484,0.55970220,3.64092186,0.06915530,0.96962538
0.63931966,5.02194062,0.00918998,0.14050265,0.21977797,0.57653660,0.54699515,3.51693136,0.06934511,0.94026223
0.64532266,4.87844197,0.00887554,0.14573819,0.20787849,0.56029835,0.53483816,3.40182505,0.06994767,0.91412579
0.65132566,4.75062590,0.00862418,0.15182071,0.19692640,0.54532821,0.52335966,3.29702034,0.07096350,0.89160239
0.65732866,4.63982714,0.00844679,0.15874218,0.18703132,0.53169100,0.51264423,3.20361674,0.07238256,0.87296785
0.66333167,4.54684884,0.00835310,0.16646945,0.17827709,0.51938868,0.50273188,3.12237799,0.07418398,0.85838147
0.66933467,4.47196052,0.00835153,0.17494317,0.17072078,0.50836372,0.49361943,3.05372713,0.07633625,0.84788473
0.67533767,4.41491623,0.00844907,0.18407761,0.16439265,0.49850534,0.48526393,2.99775393,0.07879779,0.84140452
0.68134067,4.37499080,0.00865124,0.19376147,0.15929681,0.48965796,0.47758794,2.95423351,0.08151804,0.83876055
0.68734367,4.35103168,0.00896203,0.20385967,0.15541273,0.48163144,0.47048603,2.92265448,0.08443877,0.83967613
0.69334667,4.34152292,0.00938387,0.21421605,0.15269723,0.47421244,0.46383247,2.90225480,0.08749574,0.84379188
0.69934967,4.34465784,0.00991761,0.22465709,0.15108692,0.46717625,0.45748932,2.89206321,0.09062062,0.85068132
0.70535268,4.35841679,0.01056257,0.23499627,0.15050106,0.46029849,0.45131460,2.89094416,0.09374297,0.85986779
0.71135568,4.38064625,0.01131653,0.24503919,0.15084449,0.45336600,0.44517021,2.89764403,0.09679238,0.87084170
0.71735868,4.40913608,0.01217581,0.25458914,0.15201069,0.44618653,0.43892891,2.91083687,0.09970051,0.88307754
0.72336168,4.44169186,0.01313528,0.26345289,0.15388479,0.43859671,0.43248038,2.92916771,0.10240311,0.89604987
0.72936468,4.47619981,0.01418851,0.27144654,0.15634650,0.43046803,0.42573582,2.95129224,0.10484181,0.90924790
0.73536768,4.51068255,0.01532780,0.27840117,0.15927280,0.42171069,0.41863108,2.97591154,0.10696572,0.92218806
0.74137069,4.54334424,0.01654436,0.28416807,0.16254042,0.41227527,0.41112822,3.00180127,0.10873275,0.93442456
0.74737369,4.57260468,0.01782836,0.28862329,0.16602807,0.40215222,0.40321557,3.02783486,0.11011061,0.94555746
0.75337669,4.59712200,0.01916912,0.29167138,0.16961843,0.39136955,0.39490630,3.05300060,0.11107739,0.95523867
0.75937969,4.61580483,0.02055528,0.29324814,0.17319973,0.37998878,0.38623585,3.07641295,0.11162188,0.96317555
0.76538269,4.62781458,0.02197490,0.29332227,0.17666728,0.36809972,0.37725832,3.09731847,0.11174347,0.96913271
0.77138569,4.63255921,0.02341567,0.29189590,0.17992456,0.35581429,0.36804221,3.11509707,0.11145170,0.97293212
0.77738869,4.62968023,0.02486505,0.28900389,0.18288422,0.34325997,0.35866584,3.12925932,0.11076549,0.97445183
0.78339170,4.61903431,0.02631044,0.28471211,0.18546885,0.33057314,0.34921264,3.13944082,0.10971215,0.97362382
0.78939470,4.60067147,0.02773930,0.27911467,0.18761157,0.31789271,0.33976671,3.14539427,0.10832603,0.97043122
0.79539770,4.57481129,0.02913931,0.27233030,0.18925646,0.30535447,0.33040885,3.14698024,0.10664711,0.96490524
0.80140070,4.54181873,0.03049847,0.26449803,0.19035891,0.29308626,0.32121331,3.14415727,0.10471940,0.95712221
0.80740370,4.50218066,0.03180520,0.25577240,0.19088581,0.28120418,0.31224530,3.13697182,0.10258930,0.94720069
0.81340670,4.45648404,0.03304841,0.24631839,0.19081556,0.26980998,0.30355944,3.12554872,0.10030398,0.93529901
0.81940970,4.40539648,0.03421758,0.23630628,0.19013805,0.25898958,0.29519908,3.11008212,0.09790974,0.92161315
0.82541271,4.34964923,0.03530280,0.22590669,0.18885441,0.24881269,0.28719651,3.09082731,0.09545060,0.90637491
0.83141571,4.29002279,0.03629478,0.21528593,0.18697664,0.23933341,0.27957391,3.06809316,0.09296694,0.88985026
0.83741871,4.22733480,0.03718492,0.20460183,0.18452711,0.23059155,0.27234487,3.04223526,0.09049443,0.87233766
0.84342171,4.16242965,0.03796530,0.19400024,0.18153776,0.22261463,0.26551638,3.01364931,0.08806308,0.85416609
0.84942471,4.09616924,0.03862873,0.18361213,0.17804928,0.21542015,0.25909101,2.98276455,0.08569669,0.83569256
0.85542771,4.02942418,0.03916876,0.17355155,0.17411002,0.20901806,0.25306919,2.95003693,0.08341239,0.81729874
0.86143072,3.96306456,0.03957977,0.16391425,0.16977470,0.20341306,0.24745122,2.91594158,0.08122061,0.79938660
0.86743372,3.89794986,0.03985694,0.15477707,0.16510309,0.19860675,0.24223909,2.88096447,0.07912519,0.78237269
0.87343672,3.83491729,0.03999641,0.14619797,0.16015845,0.19459917,0.23743776,2.84559296,0.07712377,0.76668113
0.87943972,3.77476820,0.03999529,0.13821670,0.15500600,0.19138996,0.23305589,2.81030515,0.07520840,0.75273507
0.88544272,3.71825263,0.03985174,0.13085589,0.14971128,0.18897884,0.22910599,2.77555824,0.07336635,0.74094688
0.89144572,3.66605184,0.03956511,0.12412257,0.14433853,0.18736541,0.22560389,2.74177590,0.07158100,0.73170707
0.89744872,3.61875946,0.03913598,0.11800997,0.13894923,0.18654843,0.22256768,2.70933512,0.06983292,0.72537232
0.90345173,3.57686181,0.03856624,0.11249944,0.13360065,0.18652447,0.22001601,2.67855293,0.06810098,0.72225300
0.90945473,3.54071809,0.03785921,0.10756253,0.12834462,0.18728622,0.21796611,2.64967366,0.06636344,0.72260060
0.91545773,3.51054183,0.03701962,0.10316298,0.12322654,0.18882040,0.21643138,2.62285732,0.06459908,0.72659563
0.92146073,3.48638440,0.03605369,0.09925868,0.11828452,0.19110562,0.21541894,2.59816983,0.06278822,0.73433659
0.92746373,3.46812205,0.03496911,0.09580351,0.11354891,0.19411014,0.21492721,2.57557589,0.06091368,0.74583057
0.93346673,3.45544760,0.03377498,0.09274898,0.10904203,0.19778995,0.21494362,2.55493511,0.05896159,0.76098619
0.93946973,3.44786787,0.03248181,0.09004578,0.10477818,0.20208716,0.21544282,2.53600196,0.05692199,0.77960924
0.94547274,3.44470786,0.03110133,0.08764501,0.10076392,0.20692886,0.21638530,2.51843009,0.05478939,0.80140162
0.95147574,3.44512219,0.02964641,0.08549937,0.09699858,0.21222666,0.21771678,2.50178123,0.05256303,0.82596390
0.95747874,3.44811437,0.02813087,0.08356417,0.09347502,0.21787702,0.21936828,2.48553870,0.05024699,0.85280171
0.96348174,3.45256366,0.02656929,0.08179809,0.09018053,0.22376230,0.22125704,2.46912547,0.04785021,0.88133594
0.96948474,3.45725926,0.02497677,0.08016398,0.08709791,0.22975263,0.22328832,2.45192616,0.04538622,0.91091672
0.97548774,3.46094083,0.02336874,0.07862949,0.08420666,0.23570867,0.22535795,2.43331251,0.04287287,0.94084079
0.98149075,3.46234422,0.02176066,0.07716756,0.08148422,0.24148499,0.22735579,2.41267125,0.04033184,0.97037177
0.98749375,3.46025073,0.02016785,0.07575699,0.07890726,0.24693407,0.22916965,2.38943332,0.03778823,0.99876259
0.99349675,3.45353796,0.01860524,0.07438282,0.07645299,0.25191084,0.23068995,2.36310332,0.03526994,1.02527934
0.99949975,3.44123025,0.01708717,0.07303671,0.07410041,0.25627737,0.23181455,2.33328760,0.03280717,1.04922553
1.00550275,3.42254633,0.01562721,0.07171727,0.07183149,0.25990765,0.23245389,2.29972000,0.03043189,1.06996573
1.01150575,3.39694209,0.01423804,0.07043027,0.06963232,0.26269223,0.23253594,2.26228357,0.02817744,1.08694769
1.01750875,3.36414635,0.01293135,0.06918883,0.06749410,0.26454243,0.23201104,2.22102753,0.02607806,1.09972169
1.02351176,3.32418786,0.01171775,0.06801343,0.06541402,0.26539391,0.23085613,2.17617821,0.02416867,1.10795659
1.02951476,3.27741207,0.01060679,0.06693187,0.06339600,0.26520949,0.22907844,2.12814346,0.02248466,1.11145147
1.03551776,3.22448673,0.00960694,0.06597908,0.06145131,0.26398101,0.22671831,2.07751015,0.02106179,1.11014256
1.04152076,3.16639583,0.00872565,0.06519679,0.05959897,0.26173013,0.22385112,2.02503471,0.01993616,1.10410511
1.04752376,3.10442203,0.00796947,0.06463308,0.05786606,0.25850803,0.22058809,1.97162703,0.01914430,1.09355000
1.05352676,3.04011829,0.00734409,0.06434177,0.05628786,0.25439404,0.21707611,1.91832839,0.01872322,1.07881547
1.05952976,2.97526973,0.00685449,0.06438169,0.05490778,0.24949326,0.21349636,1.86628434,0.01871054,1.06035434
1.06553277,2.91184752,0.00650505,0.06481583,0.05377719,0.24393324,0.21006194,1.81671369,0.01914458,1.03871730
1.07153577,2.85195653,0.00629965,0.06571040,0.05295512,0.23785995,0.20701437,1.77087494,0.02006436,1.01453335
1.07753877,2.79777914,0.00624178,0.06713373,0.05250773,0.23143325,0.20461926,1.73003166,0.02150954,0.98848806
1.08354177,2.75151717,0.00633464,0.06915523,0.05250774,0.22482191,0.20316102,1.69541801,0.02352020,0.96130101
1.08954477,2.71533430,0.00658113,0.07184418,0.05303359,0.21819868,0.20293694,1.66820606,0.02613652,0.93370318
1.09554777,2.69130083,0.00698393,0.07526851,0.05416860,0.21173535,0.20425056,1.64947571,0.02939823,0.90641537
1.10155078,2.68134245,0.00754546,0.07949362,0.05599979,0.20559820,0.20740465,1.64018842,0.03334385,0.88012857
1.10755378,2.68719442,0.00826782,0.08458106,0.05861670,0.19994381,0.21269374,1.64116530,0.03800981,0.85548682
1.11355678,2.71036182,0.00915272,0.09058731,0.06210984,0.19491558,0.22039647,1.65306991,0.04342930,0.83307309
1.11955978,2.75208653,0.01020132,0.09756244,0.06656910,0.19064077,0.23076778,1.67639594,0.04963096,0.81339853
1.12556278,2.81332078,0.01141412,0.10554880,0.07208180,0.18722832,0.24403110,1.71145945,0.05663744,0.79689492
1.13156578,2.89470712,0.01279076,0.11457964,0.07873063,0.18476727,0.26037074,1.75839538,0.06446380,0.78391036
1.13756878,2.99656413,0.01432980,0.12467771,0.08659126,0.18332581,0.27992448,1.81715766,0.07311591,0.77470784
1.14357179,3.11887729,0.01602849,0.13585376,0.09572983,0.18295090,0.30277666,1.88752221,0.08258873,0.76946608
1.14957479,3.26129426,0.01788258,0.14810511,0.10620024,0.18366829,0.32895191,1.96909229,0.09286476,0.76828232
1.15557779,3.42312409,0.01988606,0.16141408,0.11804134,0.18548290,0.35840966,2.06130535,0.10391252,0.77117641
1.16158079,3.60333978,0.02203092,0.17574655,0.13127413,0.18837951,0.39103980,2.16344102,0.11568529,0.77809579
1.16758379,3.80058434,0.02430695,0.19105048,0.14589901,0.19232360,0.42665961,2.27462993,0.12812008,0.78892075
1.17358679,4.01318038,0.02670160,0.20725470,0.16189331,0.19726235,0.46501222,2.39386309,0.14113699,0.80346997
1.17958979,4.23914385,0.02919976,0.22426775,0.17920914,0.20312577,0.50576696,2.52000223,0.15463897,0.82150586
1.18559280,4.47620277,0.03178372,0.24197717,0.19777187,0.20982809,0.54852168,2.65179115,0.16851206,0.84273992
1.19159580,4.72182189,0.03443314,0.26024916,0.21747927,0.21726912,0.59280728,2.78786887,0.18262624,0.86683811
1.19759880,4.97323435,0.03712504,0.27892871,0.23820157,0.22533611,0.63809465,2.92678500,0.19683674,0.89342648
1.20360180,5.22748146,0.03983399,0.29784043,0.25978249,0.23390573,0.68380385,3.06701811,0.21098604,0.92209731
1.20960480,5.48146110,0.04253229,0.31679005,0.28204148,0.24284651,0.72931576,3.20699772,0.22490647,0.95241614
1.21560780,5.73198538,0.04519029,0.33556671,0.30477708,0.25202170,0.77398579,3.34513025,0.23842328,0.98392994
1.22161081,5.97584707,0.04777687,0.35394601,0.32777151,0.26129251,0.81715954,3.47982920,0.25135839,1.01617652
1.22761381,6.20989426,0.05025991,0.37169402,0.35079634,0.27052181,0.85818986,3.60954937,0.26353439,1.04869543
1.23361681,6.43111126,0.05260697,0.38857186,0.37361919,0.27957817,0.89645492,3.73282456,0.27477903,1.08104011
1.23961981,6.63670377,0.05478602,0.40434112,0.39601111,0.28834014,0.93137668,3.84830787,0.28492980,1.11279114
