energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-2.96248124,3.38747191,0.02461262,0.11349317,0.07812078,0.27773257,2.88263436,0.02191409,0.38856717
-2.95647824,3.35283726,0.02396034,0.11254619,0.07592042,0.27214091,2.85608420,0.02103361,0.38308550
-2.95047524,3.31066326,0.02322371,0.11133349,0.07358140,0.26665914,2.82261988,0.02011323,0.37727656
-2.94447224,3.26196040,0.02241583,0.10988171,0.07115156,0.26141183,2.78309513,0.01916803,0.37125097
-2.93846923,3.20775310,0.02155042,0.10821954,0.06867863,0.25652189,2.73837425,0.01821244,0.36511913
-2.93246623,3.14906548,0.02064160,0.10637746,0.06620987,0.25211039,2.68931737,0.01726000,0.35899169
-2.92646323,3.08691035,0.01970365,0.10438748,0.06379184,0.24829617,2.63676912,0.01632321,0.35298024
-2.92046023,3.02228122,0.01875089,0.10228287,0.06147038,0.24519532,2.58155040,0.01541343,0.34719775
-2.91445723,2.95614670,0.01779748,0.10009774,0.05929053,0.24292036,2.52445309,0.01454075,0.34175878
-2.90845423,2.88944661,0.01685730,0.09786661,0.05729668,0.24157902,2.46623699,0.01371404,0.33677925
-2.90245123,2.82308895,0.01594387,0.09562387,0.05553250,0.24127261,2.40762846,0.01294094,0.33237567
-2.89644822,2.75794698,0.01507022,0.09340312,0.05404093,0.24209392,2.34932003,0.01222790,0.32866364
-2.89044522,2.69485564,0.01424885,0.09123648,0.05286399,0.24412470,2.29197016,0.01158024,0.32575587
-2.88444222,2.63460674,0.01349162,0.08915378,0.05204240,0.24743276,2.23620270,0.01100224,0.32375936
-2.87843922,2.57794232,0.01280968,0.08718174,0.05161503,0.25206884,2.18260519,0.01049717,0.32277218
-2.87243622,2.52554612,0.01221333,0.08534320,0.05161814,0.25806327,2.13172585,0.01006736,0.32287971
-2.86643322,2.47803304,0.01171195,0.08365628,0.05208438,0.26542270,2.08406882,0.00971422,0.32415067
-2.86043022,2.43593679,0.01131380,0.08213376,0.05304160,0.27412706,2.04008767,0.00943828,0.32663307
-2.85442721,2.39969627,0.01102591,0.08078251,0.05451157,0.28412691,2.00017726,0.00923918,0.33035030
-2.84842421,2.36964117,0.01085386,0.07960307,0.05650852,0.29534137,1.96466427,0.00911565,0.33529765
-2.84242121,2.34597780,0.01080161,0.07858955,0.05903779,0.30765686,1.93379697,0.00906550,0.34143942
-2.83641821,2.32877589,0.01087129,0.07772964,0.06209444,0.32092683,1.90773473,0.00908554,0.34870690
-2.83041521,2.31795755,0.01106300,0.07700492,0.06566206,0.33497248,1.88653820,0.00917163,0.35699732
-2.82441221,2.31328923,0.01137465,0.07639143,0.06971188,0.34958467,1.87016083,0.00931859,0.36617403
-2.81840920,2.31437782,0.01180180,0.07586044,0.07420213,0.36452704,1.85844271,0.00952021,0.37606783
-2.81240620,2.32067173,0.01233758,0.07537947,0.07907794,0.37954023,1.85110756,0.00976930,0.38647970
-2.80640320,2.33146748,0.01297262,0.07491340,0.08427158,0.39434728,1.84776353,0.01005774,0.39718469
-2.80040020,2.34592261,0.01369510,0.07442582,0.08970335,0.40865983,1.84790851,0.01037651,0.40793706
-2.79439720,2.36307473,0.01449083,0.07388036,0.09528291,0.42218523,1.85094031,0.01071592,0.41847643
-2.78839420,2.38186692,0.01534345,0.07324208,0.10091121,0.43463412,1.85617194,0.01106568,0.42853480
-2.78239120,2.40117878,0.01623470,0.07247880,0.10648284,0.44572827,1.86285182,0.01141517,0.43784415
-2.77638819,2.41986257,0.01714479,0.07156233,0.11188887,0.45520845,1.87018853,0.01175362,0.44614450
-2.77038519,2.43678301,0.01805280,0.07046958,0.11701996,0.46284198,1.87737945,0.01207044,0.45319188
-2.76438219,2.45085964,0.01893723,0.06918340,0.12176967,0.46842970,1.88364216,0.01235543,0.45876622
-2.75837919,2.46110968,0.01977653,0.06769328,0.12603790,0.47181210,1.88824744,0.01259908,0.46267853
-2.75237619,2.46668981,0.02054966,0.06599572,0.12973419,0.47287427,1.89055233,0.01279285,0.46477741
-2.74637319,2.46693470,0.02123673,0.06409436,0.13278080,0.47154960,1.89003163,0.01292941,0.46495434
-2.74037019,2.46139038,0.02181956,0.06199983,0.13511547,0.46782204,1.88630618,0.01300289,0.46314766
-2.73436718,2.44984056,0.02228223,0.05972939,0.13669365,0.46172669,1.87916619,0.01300899,0.45934514
-2.72836418,2.43232430,0.02261153,0.05730625,0.13749004,0.45334888,1.86858830,0.01294517,0.45358474
-2.72236118,2.40914358,0.02279740,0.05475878,0.13749955,0.44282164,1.85474486,0.01281070,0.44595387
-2.71635818,2.38086004,0.02283318,0.05211944,0.13673743,0.43032168,1.83800467,0.01260666,0.43658680
-2.71035518,2.34828026,0.02271582,0.04942373,0.13523865,0.41606407,1.81892451,0.01233585,0.42566056
-2.70435218,2.31242992,0.02244588,0.04670890,0.13305650,0.40029570,1.79823142,0.01200275,0.41338930
-2.69834917,2.27451729,0.02202754,0.04401279,0.13026058,0.38328794,1.77679604,0.01161327,0.40001737
-2.69234617,2.23588743,0.02146830,0.04137255,0.12693408,0.36532861,1.75559789,0.01117457,0.38581139
-2.68634317,2.19796874,0.02077874,0.03882355,0.12317064,0.34671365,1.73568397,0.01069476,0.37105161
-2.68034017,2.16221400,0.01997210,0.03639823,0.11907088,0.32773878,1.71812222,0.01018268,0.35602280
-2.67433717,2.13003853,0.01906377,0.03412525,0.11473872,0.30869140,1.70395204,0.00964751,0.34100513
-2.66833417,2.10275801,0.01807077,0.03202869,0.11027763,0.28984308,1.69413406,0.00909853,0.32626532
-2.66233117,2.08152894,0.01701115,0.03012748,0.10578717,0.27144289,1.68950150,0.00854483,0.31204844
-2.65632816,2.06729438,0.01590345,0.02843497,0.10135962,0.25371167,1.69071561,0.00799500,0.29857068
-2.65032516,2.06073763,0.01476612,0.02695877,0.09707723,0.23683760,1.69822731,0.00745691,0.28601321
-2.64432216,2.06224615,0.01361698,0.02570077,0.09300981,0.22097301,1.71224704,0.00693754,0.27451768
-2.63831916,2.07188738,0.01247279,0.02465728,0.08921312,0.20623263,1.73272454,0.00644279,0.26418312
-2.63231616,2.08939792,0.01134885,0.02381949,0.08572777,0.19269319,1.75933963,0.00597742,0.25506466
-2.62631316,2.11418673,0.01025868,0.02317394,0.08257890,0.18039441,1.79150470,0.00554498,0.24717395
-2.62031016,2.14535230,0.00921382,0.02270326,0.07977644,0.16934118,1.82837909,0.00514780,0.24048115
-2.61430715,2.18171326,0.00822371,0.02238698,0.07731607,0.15950694,1.86889472,0.00478707,0.23491862
-2.60830415,2.22185118,0.00729562,0.02220239,0.07518066,0.15083794,1.91179219,0.00446289,0.23038583
-2.60230115,2.26416367,0.00643472,0.02212552,0.07334217,0.14325828,1.95566563,0.00417441,0.22675553
-2.59629815,2.30692567,0.00564414,0.02213216,0.07176393,0.13667541,1.99901447,0.00391999,0.22388067
-2.59029515,2.34835604,0.00492519,0.02219877,0.07040309,0.13098602,2.04029979,0.00369733,0.22160196
-2.58429215,2.38668664,0.00427752,0.02230350,0.06921321,0.12608183,2.07800280,0.00350368,0.21975564
-2.57828914,2.42023099,0.00369937,0.02242704,0.06814681,0.12185539,2.11068283,0.00333601,0.21818111
-2.57228614,2.44744933,0.00318781,0.02255340,0.06715779,0.11820531,2.13703222,0.00319117,0.21672826
-2.56628314,2.46700755,0.00273902,0.02267060,0.06620359,0.11504107,2.15592589,0.00306608,0.21526400
-2.56028014,2.47782734,0.00234851,0.02277114,0.06524709,0.11228701,2.16646326,0.00295788,0.21367799
-2.55427714,2.47912578,0.00201135,0.02285241,0.06425812,0.10988551,2.16800099,0.00286402,0.21188709
-2.54827414,2.47044259,0.00172242,0.02291681,0.06321446,0.10779919,2.16017525,0.00278245,0.20983867
-2.54227114,2.45165450,0.00147655,0.02297179,0.06210253,0.10601217,2.14291262,0.00271163,0.20751249
-2.53626813,2.42297615,0.00126869,0.02302959,0.06091756,0.10453023,2.11642969,0.00265063,0.20492112
-2.53026513,2.38494795,0.00109403,0.02310686,0.05966335,0.10338004,2.08122138,0.00259918,0.20210905
-2.52426213,2.33841185,0.00094811,0.02322412,0.05835167,0.10260743,2.03803906,0.00255768,0.19915049
-2.51825913,2.28447624,0.00082686,0.02340497,0.05700134,0.10227480,1.98785947,0.00252722,0.19614596
-2.51225613,2.22447185,0.00072665,0.02367526,0.05563701,0.10245776,1.93184621,0.00250956,0.19321786
-2.50625313,2.15990082,0.00064431,0.02406205,0.05428779,0.10324119,1.87130556,0.00250712,0.19050525
-2.50025013,2.09238101,0.00057713,0.02459258,0.05298575,0.10471485,1.80763866,0.00252296,0.18815805
-2.49424712,2.02358818,0.00052284,0.02529309,0.05176440,0.10696865,1.74229207,0.00256076,0.18633083
-2.48824412,1.95519821,0.00047957,0.02618771,0.05065719,0.11008786,1.67670873,0.00262479,0.18517654
-2.48224112,1.88883167,0.00044584,0.02729735,0.04969613,0.11414837,1.61228133,0.00271989,0.18484033
-2.47623812,1.82600264,0.00042052,0.02863862,0.04891059,0.11921222,1.55030945,0.00285146,0.18545374
-2.47023512,1.76807367,0.00040274,0.03022299,0.04832625,0.12532351,1.49196229,0.00302545,0.18712947
-2.46423212,1.71621809,0.00039192,0.03205591,0.04796443,0.13250495,1.43824773,0.00324838,0.18995688
-2.45822911,1.67139082,0.00038767,0.03413628,0.04784154,0.14075511,1.38998875,0.00352727,0.19399839
-2.45222611,1.63430822,0.00038977,0.03645609,0.04796896,0.15004654,1.34780753,0.00386972,0.19928693
-2.44622311,1.60543731,0.00039815,0.03900022,0.04835309,0.16032477,1.31211743,0.00428384,0.20582443
-2.44022011,1.58499414,0.00041283,0.04174659,0.04899571,0.17150837,1.28312262,0.00477824,0.21358156
-2.43421711,1.57295103,0.00043391,0.04466657,0.04989461,0.18348999,1.26082496,0.00536199,0.22249845
-2.42821411,1.56905167,0.00046152,0.04772553,0.05104434,0.19613832,1.24503734,0.00604451,0.23248660
-2.42221111,1.57283320,0.00049584,0.05088378,0.05243714,0.20930106,1.23540268,0.00683550,0.24343173
-2.41620810,1.58365402,0.00053701,0.05409758,0.05406395,0.22280861,1.23141749,0.00774474,0.25519738
-2.41020510,1.60072578,0.00058516,0.05732041,0.05591544,0.23647845,1.23245875,0.00878190,0.26762931
-2.40420210,1.62314825,0.00064040,0.06050436,0.05798302,0.25012003,1.23781306,0.00995625,0.28056026
-2.39819910,1.64994526,0.00070274,0.06360152,0.06025966,0.26353987,1.24670655,0.01127635,0.29381498
-2.39219610,1.68010041,0.00077212,0.06656546,0.06274065,0.27654681,1.25833455,0.01274966,0.30721524
-2.38619310,1.71259103,0.00084840,0.06935264,0.06542408,0.28895706,1.27188980,0.01438215,0.32058467
-2.38019010,1.74641905,0.00093129,0.07192367,0.06831111,0.30059893,1.28658811,0.01617778,0.33375316
-2.37418709,1.78063784,0.00102038,0.07424450,0.07140589,0.31131705,1.30169080,0.01813811,0.34656065
-2.36818409,1.81437409,0.00111514,0.07628729,0.07471530,0.32097581,1.31652302,0.02026176,0.35886020
-2.36218109,1.84684426,0.00121485,0.07803115,0.07824829,0.32946212,1.33048770,0.02254398,0.37052024
-2.35617809,1.87736542,0.00131865,0.07946249,0.08201508,0.33668721,1.34307487,0.02497627,0.38142595
-2.35017509,1.90536039,0.00142553,0.08057521,0.08602606,0.34258753,1.35386626,0.02754606,0.39147978
-2.34417209,1.93035782,0.00153431,0.08137054,0.09029053,0.34712483,1.36253568,0.03023648,0.40060118
-2.33816908,1.95198762,0.00164367,0.08185659,0.09481542,0.35028535,1.36884531,0.03302631,0.40872570
-2.33216608,1.96997262,0.00175218,0.08204776,0.09960386,0.35207837,1.37263881,0.03588999,0.41580357
-2.32616308,1.98411758,0.00185830,0.08196384,0.10465391,0.35253413,1.37383180,0.03879792,0.42179784
-2.32016008,1.99429644,0.00196043,0.08162908,0.10995730,0.35170130,1.37240062,0.04171684,0.42668249
-2.31415708,2.00043888,0.00205694,0.08107099,0.11549846,0.34964422,1.36837022,0.04461039,0.43044044
-2.30815408,2.00251737,0.00214621,0.08031930,0.12125374,0.34643998,1.36180185,0.04743985,0.43306181
-2.30215108,2.00053525,0.00222670,0.07940471,0.12719089,0.34217547,1.35278148,0.05016504,0.43454246
-2.29614807,1.99451683,0.00229694,0.07835784,0.13326893,0.33694456,1.34140941,0.05274530,0.43488288
-2.29014507,1.98449971,0.00235566,0.07720817,0.13943832,0.33084558,1.32779158,0.05514058,0.43408765
-2.28414207,1.97052980,0.00240175,0.07598320,0.14564146,0.32397889,1.31203294,0.05731251,0.43216522
-2.27813907,1.95265881,0.00243435,0.07470766,0.15181352,0.31644498,1.29423288,0.05922556,0.42912825
-2.27213607,1.93094425,0.00245287,0.07340294,0.15788357,0.30834274,1.27448284,0.06084803,0.42499415
-2.26613307,1.90545142,0.00245702,0.07208671,0.16377597,0.29976811,1.25286586,0.06215302,0.41978602
-2.26013007,1.87625705,0.00244682,0.07077269,0.16941193,0.29081309,1.22945786,0.06311926,0.41353364
-2.25412706,1.84345394,0.00242261,0.06947064,0.17471125,0.28156494,1.20433016,0.06373172,0.40627451
-2.24812406,1.80715616,0.00238504,0.06818642,0.17959420,0.27210568,1.17755313,0.06398201,0.39805477
-2.24212106,1.76750416,0.00233506,0.06692236,0.18398335,0.26251183,1.14920024,0.06386866,0.38893001
-2.23611806,1.72466955,0.00227393,0.06567761,0.18780549,0.25285434,1.11935238,0.06339704,0.37896572
-2.23011506,1.67885886,0.00220313,0.06444870,0.19099345,0.24319863,1.08810208,0.06257916,0.36823749
-2.22411206,1.63031644,0.00212437,0.06323014,0.19348785,0.23360487,1.05555725,0.06143325,0.35683087
-2.21810905,1.57932597,0.00203953,0.06201510,0.19523863,0.22412835,1.02184436,0.05998310,0.34484091
-2.21210605,1.52621083,0.00195064,0.06079614,0.19620656,0.21481997,0.98711085,0.05825736,0.33237141
-2.20610305,1.47133326,0.00185979,0.05956594,0.19636434,0.20572684,0.95152675,0.05628859,0.31953387
-2.20010005,1.41509239,0.00176917,0.05831794,0.19569760,0.19689298,0.91528542,0.05411243,0.30644639
-2.19409705,1.35792133,0.00168092,0.05704710,0.19420556,0.18835998,0.87860352,0.05176652,0.29323224
-2.18809405,1.30028348,0.00159721,0.05575034,0.19190138,0.18016773,0.84172010,0.04928960,0.28001850
-2.18209105,1.24266814,0.00152010,0.05442714,0.18881221,0.17235510,0.80489500,0.04672059,0.26693462
-2.17608804,1.18558553,0.00145160,0.05307976,0.18497882,0.16496042,0.76840653,0.04409769,0.25411093
-2.17008504,1.12956138,0.00139360,0.05171355,0.18045498,0.15802191,0.73254850,0.04145769,0.24167721
-2.16408204,1.07513098,0.00134786,0.05033687,0.17530637,0.15157783,0.69762662,0.03883526,0.22976124
-2.15807904,1.02283284,0.00131598,0.04896104,0.16960919,0.14566638,0.66395430,0.03626245,0.21848740
-2.15207604,0.97320189,0.00129941,0.04760001,0.16344845,0.14032532,0.63184801,0.03376827,0.20797524
-2.14607304,0.92676220,0.00129944,0.04626991,0.15691596,0.13559124,0.60162198,0.03137837,0.19833804
-2.14007004,0.88401931,0.00131716,0.04498845,0.15010809,0.13149863,0.57358265,0.02911491,0.18968135
-2.13406703,0.84545215,0.00135347,0.04377425,0.14312338,0.12807856,0.54802267,0.02699640,0.18210154
-2.12806403,0.81150464,0.00140906,0.04264602,0.13606003,0.12535726,0.52521475,0.02503775,0.17568430
-2.12206103,0.78257723,0.00148441,0.04162176,0.12901346,0.12335450,0.50540535,0.02325034,0.17050321
-2.11605803,0.75901835,0.00157976,0.04071795,0.12207394,0.12208199,0.48880857,0.02164216,0.16661835
-2.11005503,0.74111623,0.00169512,0.03994882,0.11532439,0.12154178,0.47560021,0.02021797,0.16407499
-2.10405203,0.72909126,0.00183025,0.03932563,0.10883857,0.12172492,0.46591242,0.01897962,0.16290258
-2.09804902,0.72308915,0.00198465,0.03885620,0.10267952,0.12261042,0.45982896,0.01792624,0.16311381
-2.09204602,0.72317532,0.00215754,0.03854453,0.09689853,0.12416453,0.45738141,0.01705460,0.16470421
-2.08604302,0.72933066,0.00234791,0.03839070,0.09153458,0.12634065,0.45854640,0.01635944,0.16765195
-2.08004002,0.74144902,0.00255445,0.03839090,0.08661428,0.12907965,0.46324417,0.01583380,0.17191826
-2.07403702,0.75933665,0.00277561,0.03853774,0.08215228,0.13231089,0.47133841,0.01546942,0.17744820
-2.06803402,0.78271372,0.00300961,0.03882080,0.07815230,0.13595379,0.48263749,0.01525713,0.18417206
-2.06203102,0.81121799,0.00325444,0.03922735,0.07460844,0.13991997,0.49689729,0.01518723,0.19200726
-2.05602801,0.84441082,0.00350790,0.03974322,0.07150697,0.14411585,0.51382527,0.01524990,0.20086075
-2.05002501,0.88178520,0.00376765,0.04035388,0.06882835,0.14844574,0.53308609,0.01543562,0.21063190
-2.04402201,0.92277598,0.00403121,0.04104552,0.06654944,0.15281512,0.55430834,0.01573552,0.22121571
-2.03801901,0.96677191,0.00429605,0.04180621,0.06464579,0.15713413,0.57709241,0.01614175,0.23250649
-2.03201601,1.01312929,0.00455962,0.04262706,0.06309382,0.16132101,0.60101930,0.01664784,0.24440152
-2.02601301,1.06118688,0.00481939,0.04350317,0.06187290,0.16530543,0.62566002,0.01724891,0.25680495
-2.02001001,1.11028181,0.00507292,0.04443461,0.06096713,0.16903144,0.65058549,0.01794194,0.26963152
-2.01400700,1.15976577,0.00531790,0.04542705,0.06036670,0.17246002,0.67537655,0.01872589,0.28281007
-2.00800400,1.20902131,0.00555221,0.04649225,0.06006891,0.17557106,0.69963382,0.01960174,0.29628665
-2.00200100,1.25747747,0.00577396,0.04764819,0.06007863,0.17836456,0.72298718,0.02057245,0.31002701
-1.99599800,1.30462431,0.00598150,0.04891901,0.06040823,0.18086124,0.74510446,0.02164282,0.32401851
-1.98999500,1.35002574,0.00617348,0.05033448,0.06107700,0.18310218,0.76569916,0.02281924,0.33827102
-1.98399200,1.39333009,0.00634886,0.05192932,0.06211008,0.18514780,0.78453678,0.02410930,0.35281694
-1.97798899,1.43427791,0.00650691,0.05374214,0.06353691,0.18707593,0.80143969,0.02552137,0.36771014
-1.97198599,1.47270655,0.00664720,0.05581409,0.06538926,0.18897924,0.81629010,0.02706402,0.38302378
-1.96598299,1.50855115,0.00676960,0.05818735,0.06769902,0.19096194,0.82903112,0.02874543,0.39884693
-1.95997999,1.54184181,0.00687423,0.06090341,0.07049577,0.19313595,0.83966579,0.03057270,0.41528023
-1.95397699,1.57269684,0.00696145,0.06400122,0.07380420,0.19561661,0.84825388,0.03255114,0.43243038
-1.94797399,1.60131224,0.00703178,0.06751535,0.07764173,0.19851811,0.85490678,0.03468362,0.45040390
-1.94197099,1.62794752,0.00708588,0.07147413,0.08201615,0.20194877,0.85978035,0.03696990,0.46930007
-1.93596798,1.65290860,0.00712448,0.07589789,0.08692365,0.20600637,0.86306614,0.03940603,0.48920361
-1.92996498,1.67652814,0.00714831,0.08079744,0.09234721,0.21077354,0.86498127,0.04198393,0.51017704
-1.92396198,1.69914437,0.00715807,0.08617271,0.09825551,0.21631367,0.86575733,0.04469102,0.53225334
-1.91795898,1.72107919,0.00715435,0.09201177,0.10460238,0.22266716,0.86562885,0.04751003,0.55542911
-1.91195598,1.74261676,0.00713762,0.09829019,0.11132694,0.22984838,0.86482183,0.05041908,0.57965856
-1.90595298,1.76398349,0.00710821,0.10497077,0.11835430,0.23784344,0.86354279,0.05339185,0.60484876
-1.89994997,1.78533055,0.00706624,0.11200378,0.12559696,0.24660875,0.86196908,0.05639798,0.63085632
-1.89394697,1.80671992,0.00701170,0.11932756,0.13295676,0.25607060,0.86024070,0.05940375,0.65748594
-1.88794397,1.82811475,0.00694437,0.12686960,0.14032740,0.26612574,0.85845421,0.06237282,0.68449078
-1.88194097,1.84937454,0.00686396,0.13454804,0.14759735,0.27664299,0.85665895,0.06526719,0.71157501
-1.87593797,1.87025576,0.00677004,0.14227352,0.15465313,0.28746584,0.85485585,0.06804831,0.73839838
-1.86993497,1.89041776,0.00666218,0.14995133,0.16138270,0.29841605,0.85299882,0.07067818,0.76458283
-1.86393197,1.90943390,0.00653997,0.15748389,0.16767896,0.30929807,0.85099867,0.07312057,0.78972092
-1.85792896,1.92680739,0.00640308,0.16477328,0.17344311,0.31990420,0.84872932,0.07534215,0.81338591
-1.85192596,1.94199117,0.00625132,0.17172391,0.17858773,0.33002039,0.84603599,0.07731359,0.83514308
-1.84592296,1.95441077,0.00608474,0.17824515,0.18303948,0.33943225,0.84274481,0.07901054,0.85456192
-1.83991996,1.96348908,0.00590361,0.18425386,0.18674135,0.34793146,0.83867343,0.08041438,0.87122872
-1.83391696,1.96867185,0.00570853,0.18967663,0.18965420,0.35532191,0.83364198,0.08151284,0.88475916
-1.82791396,1.96945249,0.00550037,0.19445177,0.19175771,0.36142564,0.82748367,0.08230033,0.89481030
-1.82191096,1.96539516,0.00528035,0.19853089,0.19305061,0.36608831,0.82005471,0.08277807,0.90109158
-1.81590795,1.95615482,0.00505000,0.20188000,0.19355015,0.36918384,0.81124271,0.08295391,0.90337440
-1.80990495,1.94149333,0.00481112,0.20448016,0.19329098,0.37061820,0.80097333,0.08284193,0.90149984
-1.80390195,1.92129091,0.00456574,0.20632752,0.19232327,0.37033217,0.78921476,0.08246180,0.89538432
-1.79789895,1.89555241,0.00431610,0.20743286,0.19071048,0.36830285,0.77597990,0.08183792,0.88502286
-1.79189595,1.86440809,0.00406455,0.20782065,0.18852647,0.36454408,0.76132609,0.08099841,0.87048995
-1.78589295,1.82810921,0.00381348,0.20752754,0.18585255,0.35910553,0.74535253,0.07997395,0.85193790
-1.77988994,1.78701854,0.00356526,0.20660054,0.18277414,0.35207069,0.72819563,0.07879662,0.82959285
-1.77388694,1.74159651,0.00332217,0.20509481,0.17937756,0.34355380,0.71002259,0.07749862,0.80374861
-1.76788394,1.69238393,0.00308633,0.20307125,0.17574691,0.33369583,0.69102363,0.07611108,0.77475851
-1.76188094,1.63998206,0.00285963,0.20059402,0.17196111,0.32265985,0.67140340,0.07466297,0.74302575
-1.75587794,1.58503138,0.00264371,0.19772807,0.16809148,0.31062579,0.65137217,0.07318016,0.70899258
-1.74987494,1.52819009,0.00243990,0.19453680,0.16419963,0.29778505,0.63113720,0.07168456,0.67312879
-1.74387194,1.47011350,0.00224920,0.19108000,0.16033601,0.28433507,0.61089496,0.07019360,0.63591992
-1.73786893,1.41143539,0.00207228,0.18741225,0.15653903,0.27047420,0.59082457,0.06871989,0.59785579
-1.73186593,1.35275238,0.00190951,0.18358168,0.15283487,0.25639698,0.57108286,0.06727109,0.55941959
-1.72586293,1.29461175,0.00176093,0.17962934,0.14923781,0.24229013,0.55180137,0.06585012,0.52107816
-1.71985993,1.23750354,0.00162631,0.17558910,0.14575126,0.22832936,0.53308530,0.06445554,0.48327355
-1.71385693,1.18185694,0.00150521,0.17148815,0.14236925,0.21467703,0.51501458,0.06308216,0.44641629
-1.70785393,1.12804102,0.00139698,0.16734801,0.13907841,0.20148088,0.49764689,0.06172184,0.41088042
-1.70185093,1.07636947,0.00130085,0.16318608,0.13586025,0.18887359,0.48102226,0.06036443,0.37700040
-1.69584792,1.02710892,0.00121596,0.15901741,0.13269366,0.17697332,0.46516921,0.05899884,0.34506985
-1.68984492,0.98048990,0.00114142,0.15485695,0.12955744,0.16588498,0.45011162,0.05761403,0.31534190
-1.68384192,0.93671968,0.00107638,0.15072169,0.12643282,0.15570208,0.43587618,0.05620014,0.28803115
-1.67783892,0.89599593,0.00102004,0.14663293,0.12330570,0.14650911,0.42249967,0.05474938,0.26331672
-1.67183592,0.85852011,0.00097172,0.14261831,0.12016864,0.13838396,0.41003564,0.05325693,0.24134618
-1.66583292,0.82450954,0.00093087,0.13871344,0.11702227,0.13140050,0.39855997,0.05172160,0.22223999
-1.65982991,0.79420716,0.00089712,0.13496319,0.11387635,0.12563078,0.38817487,0.05014624,0.20609601
-1.65382691,0.76788821,0.00087027,0.13142232,0.11075006,0.12114682,0.37901103,0.04853805,0.19299373
-1.64782391,0.74586296,0.00085029,0.12815547,0.10767180,0.11802180,0.37122750,0.04690847,0.18299789
-1.64182091,0.72847533,0.00083737,0.12523650,0.10467832,0.11633042,0.36500938,0.04527297,0.17616112
-1.63581791,0.71609685,0.00083181,0.12274704,0.10181328,0.11614833,0.36056314,0.04365053,0.17252539
-1.62981491,0.70911631,0.00083410,0.12077446,0.09912533,0.11755071,0.35810974,0.04206291,0.17212223
-1.62381191,0.70792518,0.00084481,0.11940914,0.09666576,0.12060983,0.35787583,0.04053380,0.17497134
-1.61780890,0.71289942,0.00086459,0.11874128,0.09448584,0.12539172,0.36008329,0.03908778,0.18107802
-1.61180590,0.72437854,0.00089412,0.11885733,0.09263407,0.13195211,0.36493765,0.03774924,0.19042915
-1.60580290,0.74264271,0.00093406,0.11983612,0.09115334,0.14033171,0.37261583,0.03654127,0.20298821
-1.59979990,0.76788912,0.00098500,0.12174500,0.09007826,0.15055117,0.38325388,0.03548456,0.21868949
-1.59379690,0.80020885,0.00104742,0.12463606,0.08943279,0.16260586,0.39693517,0.03459641,0.23743191
-1.58779390,0.83956537,0.00112160,0.12854265,0.08922823,0.17646083,0.41367981,0.03388987,0.25907287
-1.58179090,0.88577602,0.00120765,0.13347636,0.08946175,0.19204626,0.43343576,0.03337301,0.28342261
-1.57578789,0.93849758,0.00130538,0.13942463,0.09011553,0.20925365,0.45607218,0.03304846,0.31023947
-1.56978489,0.99721704,0.00141434,0.14634911,0.09115651,0.22793313,0.48137549,0.03291314,0.33922666
-1.56378189,1.06124825,0.00153376,0.15418494,0.09253690,0.24789205,0.50904849,0.03295820,0.37003077
-1.55777889,1.12973526,0.00166255,0.16284092,0.09419528,0.26889524,0.53871262,0.03316927,0.40224256
-1.55177589,1.20166249,0.00179929,0.17220065,0.09605837,0.29066681,0.56991366,0.03352685,0.43540004
-1.54577289,1.27587191,0.00194227,0.18212472,0.09804336,0.31289396,0.60213061,0.03400699,0.46899426
-1.53976988,1.35108672,0.00208952,0.19245377,0.10006068,0.33523238,0.63478757,0.03458209,0.50247757
-1.53376688,1.42594110,0.00223882,0.20301236,0.10201708,0.35731352,0.66726836,0.03522186,0.53527432
-1.52776388,1.49901493,0.00238781,0.21361359,0.10381897,0.37875323,0.69893318,0.03589437,0.56679375
-1.52176088,1.56887227,0.00253404,0.22406425,0.10537571,0.39916170,0.72913688,0.03656717,0.59644454
-1.51575788,1.63410223,0.00267507,0.23417028,0.10660289,0.41815427,0.75724803,0.03720838,0.62365060
-1.50975488,1.69336051,0.00280855,0.24374235,0.10742523,0.43536267,0.78266805,0.03778778,0.64786743
-1.50375188,1.74540998,0.00293236,0.25260145,0.10777924,0.45044624,0.80484962,0.03827779,0.66859836
-1.49774887,1.78915860,0.00304469,0.26058400,0.10761530,0.46310272,0.82331366,0.03865434,0.68540988
-1.49174587,1.82369302,0.00314416,0.26754663,0.10689913,0.47307797,0.83766408,0.03889755,0.69794553
-1.48574287,1.84830654,0.00322993,0.27337008,0.10561274,0.48017438,0.84759984,0.03899234,0.70593750
-1.47973987,1.86252016,0.00330181,0.27796239,0.10375461,0.48425746,0.85292365,0.03892870,0.70921550
-1.47373687,1.86609591,0.00336033,0.28126107,0.10133933,0.48526027,0.85354720,0.03870190,0.70771247
-1.46773387,1.85904202,0.00340682,0.28323426,0.09839650,0.48318567,0.84949258,0.03831243,0.70146680
-1.46173087,1.84160975,0.00344349,0.28388081,0.09496928,0.47810608,0.84089004,0.03776581,0.69062087
-1.45572786,1.81428213,0.00347342,0.28322947,0.09111232,0.47016094,0.82797217,0.03707215,0.67541625
-1.44972486,1.77775538,0.00350064,0.28133701,0.08688949,0.45955190,0.81106491,0.03624571,0.65618536
