energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.07653827,3.14392789,1.12896775,2.62565609,0.00056852,0.05040971,0.25811760,0.07696791,0.00679232,0.13952505
-3.07053527,3.14645656,1.08339829,2.65682957,0.00057723,0.04874351,0.24810121,0.07585530,0.00654947,0.13802616
-3.06453227,3.15075540,1.03831451,2.68940674,0.00058665,0.04707424,0.23831111,0.07472038,0.00628845,0.13677462
-3.05852926,3.15650021,0.99382256,2.72293159,0.00059672,0.04541441,0.22879992,0.07356986,0.00601225,0.13577016
-3.05252626,3.16322107,0.94999009,2.75682491,0.00060738,0.04377528,0.21960803,0.07240803,0.00572404,0.13500181
-3.04652326,3.17032691,0.90685815,2.79040508,0.00061847,0.04216689,0.21076509,0.07123701,0.00542712,0.13444882
-3.04052026,3.17713393,0.86445269,2.82291267,0.00062986,0.04059805,0.20229151,0.07005697,0.00512488,0.13408198
-3.03451726,3.18289636,0.82279500,2.85353786,0.00064132,0.03907638,0.19420001,0.06886653,0.00482070,0.13386493
-3.02851426,3.18683893,0.78191064,2.88144997,0.00065263,0.03760829,0.18649717,0.06766303,0.00451793,0.13375588
-3.02251126,3.18818961,0.74183651,2.90582795,0.00066355,0.03619900,0.17918479,0.06644298,0.00421983,0.13370924
-3.01650825,3.18621174,0.70262584,2.92589097,0.00067380,0.03485247,0.17226113,0.06520238,0.00392947,0.13367745
-3.01050525,3.18023447,0.66435099,2.94092784,0.00068313,0.03357149,0.16572207,0.06393713,0.00364973,0.13361272
-3.00450225,3.16968031,0.62710425,2.95032438,0.00069128,0.03235765,0.15956193,0.06264334,0.00338321,0.13346878
-2.99849925,3.15408908,0.59099676,2.95358760,0.00069802,0.03121144,0.15377420,0.06131773,0.00313221,0.13320253
-2.99249625,3.13313722,0.55615574,2.95036564,0.00070313,0.03013230,0.14835205,0.05995783,0.00289871,0.13277549
-2.98649325,3.10665182,0.52272056,2.94046279,0.00070646,0.02911878,0.14328863,0.05856226,0.00268432,0.13215509
-2.98049025,3.07461878,0.49083777,2.92384877,0.00070787,0.02816865,0.13857718,0.05713090,0.00249027,0.13131573
-2.97448724,3.03718485,0.46065562,2.90066181,0.00070730,0.02727910,0.13421102,0.05566496,0.00231741,0.13023949
-2.96848424,2.99465327,0.43231841,2.87120538,0.00070473,0.02644689,0.13018331,0.05416702,0.00216621,0.12891665
-2.96248124,2.94747339,0.40596091,2.83593862,0.00070017,0.02566858,0.12648673,0.05264094,0.00203674,0.12734583
-2.95647824,2.89622451,0.38170319,2.79546075,0.00069372,0.02494067,0.12311303,0.05109179,0.00192872,0.12553380
-2.95047524,2.84159478,0.35964612,2.75049014,0.00068549,0.02425978,0.12005249,0.04952557,0.00184150,0.12349509
-2.94447224,2.78435593,0.33986761,2.70183904,0.00067563,0.02362278,0.11729338,0.04794904,0.00177410,0.12125120
-2.93846923,2.72533514,0.32241980,2.65038495,0.00066435,0.02302688,0.11482140,0.04636935,0.00172524,0.11882972
-2.93246623,2.66538513,0.30732718,2.59703996,0.00065183,0.02246968,0.11261915,0.04479374,0.00169335,0.11626314
-2.92646323,2.60535395,0.29458569,2.54271952,0.00063829,0.02194920,0.11066576,0.04322924,0.00167663,0.11358759
-2.92046023,2.54605572,0.28416272,2.48831182,0.00062394,0.02146385,0.10893659,0.04168235,0.00167307,0.11084150
-2.91445723,2.48824360,0.27599794,2.43464928,0.00060896,0.02101235,0.10740314,0.04015875,0.00168052,0.10806420
-2.90845423,2.43258602,0.27000485,2.38248322,0.00059353,0.02059368,0.10603316,0.03866309,0.00169671,0.10529460
-2.90245123,2.37964713,0.26607290,2.33246253,0.00057779,0.02020691,0.10479101,0.03719883,0.00171928,0.10256991
-2.89644822,2.32987207,0.26407003,2.28511725,0.00056185,0.01985112,0.10363816,0.03576819,0.00174589,0.09992448
-2.89044522,2.28357732,0.26384553,2.24084726,0.00054579,0.01952527,0.10253404,0.03437209,0.00177423,0.09738882
-2.88444222,2.24094628,0.26523300,2.19991623,0.00052964,0.01922806,0.10143697,0.03301029,0.00180206,0.09498875
-2.87843922,2.20202980,0.26805334,2.16245070,0.00051343,0.01895785,0.10030530,0.03168148,0.00182731,0.09274476
-2.87243622,2.16675127,0.27211769,2.12844390,0.00049712,0.01871259,0.09909863,0.03038350,0.00184807,0.09067156
-2.86643322,2.13491563,0.27723015,2.09776369,0.00048067,0.01848973,0.09777910,0.02911360,0.00186267,0.08877785
-2.86043022,2.10622165,0.28319036,2.07016391,0.00046405,0.01828622,0.09631258,0.02786871,0.00186970,0.08706615
-2.85442721,2.08027661,0.28979578,2.04529850,0.00044718,0.01809854,0.09466991,0.02664570,0.00186806,0.08553300
-2.84842421,2.05661277,0.29684389,2.02273755,0.00043000,0.01792271,0.09282782,0.02544168,0.00185694,0.08416912
-2.84242121,2.03470493,0.30413413,2.00198476,0.00041248,0.01775434,0.09076983,0.02425424,0.00183589,0.08295988
-2.83641821,2.01398848,0.31146985,1.98249552,0.00039457,0.01758880,0.08848677,0.02308166,0.00180475,0.08188581
-2.83041521,1.99387751,0.31866017,1.96369538,0.00037627,0.01742125,0.08597710,0.02192307,0.00176373,0.08092330
-2.82441221,1.97378279,0.32552204,1.94499850,0.00035759,0.01724683,0.08324696,0.02077857,0.00171331,0.08004533
-2.81840920,1.95312924,0.33188240,1.92582578,0.00033856,0.01706080,0.08030996,0.01964929,0.00165428,0.07922239
-2.81240620,1.93137298,0.33758051,1.90562270,0.00031925,0.01685868,0.07718669,0.01853735,0.00158768,0.07842344
-2.80640320,1.90801770,0.34247066,1.88387658,0.00029977,0.01663643,0.07390404,0.01744587,0.00151475,0.07761694
-2.80040020,1.88263043,0.34642501,1.86013325,0.00028021,0.01639060,0.07049441,0.01637884,0.00143692,0.07677194
-2.79439720,1.85485655,0.34933673,1.83401306,0.00026073,0.01611849,0.06699470,0.01534103,0.00135575,0.07585914
-2.78839420,1.82443380,0.35112314,1.80522576,0.00024147,0.01581830,0.06344537,0.01433785,0.00127291,0.07485205
-2.78239120,1.79120516,0.35172893,1.77358434,0.00022259,0.01548926,0.05988938,0.01337518,0.00119010,0.07372794
-2.77638819,1.75513006,0.35112920,1.73901700,0.00020426,0.01513172,0.05637125,0.01245928,0.00110905,0.07246887
-2.77038519,1.71629369,0.34933210,1.70157716,0.00018664,0.01474726,0.05293614,0.01159662,0.00103145,0.07106252
-2.76438219,1.67491360,0.34638096,1.66145073,0.00016988,0.01433874,0.04962913,0.01079380,0.00095898,0.06950285
-2.75837919,1.63134342,0.34235568,1.61896019,0.00015414,0.01391031,0.04649452,0.01005745,0.00089320,0.06779063
-2.75237619,1.58607280,0.33737320,1.57456503,0.00013955,0.01346741,0.04357532,0.00939416,0.00083563,0.06593373
-2.74637319,1.53972349,0.33158691,1.52885791,0.00012622,0.01301670,0.04091290,0.00881045,0.00078765,0.06394718
-2.74037019,1.49304098,0.32518491,1.48255649,0.00011424,0.01256601,0.03854670,0.00831278,0.00075056,0.06185299
-2.73436718,1.44688171,0.31838710,1.43649065,0.00010370,0.01212415,0.03651406,0.00790757,0.00072553,0.05967974
-2.72836418,1.40219583,0.31144096,1.39158514,0.00009465,0.01170078,0.03485020,0.00760119,0.00071362,0.05746196
-2.72236118,1.36000587,0.30461634,1.34883807,0.00008713,0.01130621,0.03358812,0.00740010,0.00071576,0.05523928
-2.71635818,1.32138168,0.29819916,1.30929565,0.00008114,0.01095113,0.03275866,0.00731087,0.00073278,0.05305544
-2.71035518,1.28741246,0.29248431,1.27402397,0.00007670,0.01064636,0.03239047,0.00734030,0.00076538,0.05095718
-2.70435218,1.25917681,0.28776797,1.24407867,0.00007379,0.01040257,0.03251005,0.00749552,0.00081415,0.04899301
-2.69834917,1.23771167,0.28433954,1.22047361,0.00007237,0.01023000,0.03314170,0.00778412,0.00087954,0.04721200
-2.69234617,1.22398144,0.28247364,1.20414962,0.00007240,0.01013813,0.03430747,0.00821429,0.00096188,0.04566254
-2.68634317,1.21884842,0.28242214,1.19594462,0.00007384,0.01013538,0.03602712,0.00879497,0.00106138,0.04439122
-2.68034017,1.22304564,0.28440691,1.19656606,0.00007663,0.01022886,0.03831796,0.00953597,0.00117808,0.04344170
-2.67433717,1.23715330,0.28861317,1.20656708,0.00008071,0.01042407,0.04119481,0.01044815,0.00131189,0.04285387
-2.66833417,1.26157958,0.29518394,1.22632700,0.00008600,0.01072468,0.04466982,0.01154356,0.00146256,0.04266305
-2.66233117,1.29654681,0.30421566,1.25603730,0.00009246,0.01113236,0.04875244,0.01283559,0.00162966,0.04289938
-2.65632816,1.34208343,0.31575517,1.29569332,0.00010002,0.01164657,0.05344930,0.01433903,0.00181262,0.04358747
-2.65032516,1.39802211,0.32979806,1.34509233,0.00010862,0.01226454,0.05876424,0.01607020,0.00201067,0.04474613
-2.64432216,1.46400413,0.34628862,1.40383797,0.00011821,0.01298120,0.06469827,0.01804688,0.00222291,0.04638834
-2.63831916,1.53948989,0.36512123,1.47135093,0.00012876,0.01378920,0.07124970,0.02028832,0.00244828,0.04852133
-2.63231616,1.62377512,0.38614320,1.54688553,0.00014025,0.01467907,0.07841423,0.02281502,0.00268557,0.05114684
-2.62631316,1.71601220,0.40915891,1.62955166,0.00015265,0.01563931,0.08618512,0.02564845,0.00293348,0.05426143
-2.62031016,1.81523574,0.43393525,1.71834123,0.00016597,0.01665673,0.09455334,0.02881070,0.00319060,0.05785689
-2.61430715,1.92039143,0.46020798,1.81215815,0.00018024,0.01771668,0.10350776,0.03232384,0.00345547,0.06192075
-2.60830415,2.03036709,0.48768897,1.90985087,0.00019550,0.01880348,0.11303529,0.03620932,0.00372660,0.06643671
-2.60230115,2.14402464,0.51607394,2.01024604,0.00021181,0.01990081,0.12312096,0.04048705,0.00400251,0.07138516
-2.59629815,2.26023180,0.54505059,2.11218231,0.00022926,0.02099217,0.13374793,0.04517449,0.00428174,0.07674361
-2.59029515,2.37789221,0.57430668,2.21454267,0.00024794,0.02206140,0.14489736,0.05028552,0.00456294,0.08248712
-2.58429215,2.49597278,0.60353789,2.31628432,0.00026797,0.02309310,0.15654819,0.05582932,0.00484480,0.08858864
-2.57828914,2.61352718,0.63245517,2.41646475,0.00028948,0.02407320,0.16867673,0.06180914,0.00512617,0.09501925
-2.57228614,2.72971453,0.66079119,2.51426298,0.00031261,0.02498931,0.18125614,0.06822114,0.00540601,0.10174840
-2.56628314,2.84381240,0.68830592,2.60899511,0.00033749,0.02583116,0.19425573,0.07505324,0.00568340,0.10874393
-2.56028014,2.95522372,0.71479074,2.70012348,0.00036425,0.02659091,0.20764015,0.08228415,0.00595755,0.11597212
-2.55427714,3.06347715,0.74007132,2.78725901,0.00039300,0.02726335,0.22136846,0.08988254,0.00622779,0.12339759
-2.54827414,3.16822107,0.76400883,2.87015650,0.00042386,0.02784601,0.23539319,0.09780652,0.00649351,0.13098313
-2.54227114,3.26921127,0.78649964,2.94870324,0.00045686,0.02833918,0.24965928,0.10600336,0.00675415,0.13868948
-2.53626813,3.36629310,0.80747342,3.02290119,0.00049204,0.02874577,0.26410319,0.11440959,0.00700917,0.14647503
-2.53026513,3.45937883,0.82688979,3.09284363,0.00052935,0.02907109,0.27865205,0.12295142,0.00725798,0.15429554
-2.52426213,3.54842142,0.84473366,3.15868739,0.00056872,0.02932248,0.29322299,0.13154564,0.00749992,0.16210380
-2.51825913,3.63338602,0.86100955,3.22062193,0.00060998,0.02950886,0.30772275,0.14010077,0.00773417,0.16984937
-2.51225613,3.71422083,0.87573514,3.27883688,0.00065289,0.02964023,0.32204756,0.14851870,0.00795977,0.17747838
-2.50625313,3.79082887,0.88893448,3.33348972,0.00069716,0.02972709,0.33608346,0.15669657,0.00817555,0.18493336
-2.50025013,3.86304240,0.90063113,3.38467549,0.00074239,0.02977986,0.34970698,0.16452893,0.00838010,0.19215334
-2.49424712,3.93060164,0.91084188,3.43240012,0.00078813,0.02980826,0.36278628,0.17191010,0.00857179,0.19907395
-2.48824412,3.99313935,0.91957119,3.47655922,0.00083384,0.02982080,0.37518288,0.17873672,0.00874876,0.20562790
-2.48224112,4.05017233,0.92680693,3.51692361,0.00087893,0.02982432,0.38675370,0.18491019,0.00890892,0.21174554
-2.47623812,4.10110114,0.93251761,3.55313286,0.00092276,0.02982357,0.39735374,0.19033926,0.00905004,0.21735577
-2.47023512,4.14521833,0.93665142,3.58469758,0.00096464,0.02982101,0.40683907,0.19494230,0.00916976,0.22238717
-2.46423212,4.18172537,0.93913722,3.61101073,0.00100386,0.02981665,0.41507025,0.19864953,0.00926567,0.22676933
-2.45822911,4.20975807,0.93988747,3.63136773,0.00103972,0.02980808,0.42191598,0.20140483,0.00933540,0.23043450
-2.45222611,4.22841943,0.93880302,3.64499485,0.00107153,0.02979066,0.42725699,0.20316732,0.00937671,0.23331933
-2.44622311,4.23681870,0.93577957,3.65108447,0.00109864,0.02975778,0.43098986,0.20391253,0.00938758,0.23536678
-2.44022011,4.23411489,0.93071545,3.64883575,0.00112045,0.02970131,0.43303090,0.20363312,0.00936631,0.23652812
-2.43421711,4.21956262,0.92352030,3.63749855,0.00113644,0.02961207,0.43331959,0.20233921,0.00931161,0.23676482
-2.42821411,4.19255776,0.91412409,3.61641840,0.00114620,0.02948046,0.43182176,0.20005825,0.00922268,0.23605042
-2.42221111,4.15268074,0.90248606,3.58508001,0.00114942,0.02929701,0.42853213,0.19683451,0.00909932,0.23437211
-2.41620810,4.09973458,0.88860282,3.54314682,0.00114592,0.02905301,0.42347614,0.19272803,0.00894192,0.23173208
-2.41020510,4.03377572,0.87251517,3.49049431,0.00113564,0.02874109,0.41671093,0.18781338,0.00875154,0.22814836
-2.40420210,3.95513539,0.85431309,3.42723501,0.00111866,0.02835571,0.40832540,0.18217786,0.00852991,0.22365537
-2.39819910,3.86442995,0.83413859,3.35373340,0.00109520,0.02789354,0.39843925,0.17591959,0.00827941,0.21830374
-2.39219610,3.76255928,0.81218594,3.27060978,0.00106560,0.02735377,0.38720093,0.16914521,0.00800303,0.21215976
-2.38619310,3.65069264,0.78869928,3.17873232,0.00103031,0.02673828,0.37478466,0.16196745,0.00770431,0.20530413
-2.38019010,3.53024225,0.76396756,3.07919752,0.00098992,0.02605159,0.36138640,0.15450254,0.00738726,0.19783025
-2.37418709,3.40282569,0.73831695,2.97329974,0.00094507,0.02530079,0.34721901,0.14686761,0.00705622,0.18984203
-2.36818409,3.27021826,0.71210103,2.86249116,0.00089649,0.02449523,0.33250676,0.13917798,0.00671580,0.18145122
-2.36218109,3.13429784,0.68568924,2.74833396,0.00084494,0.02364619,0.31747924,0.13154465,0.00637069,0.17277449
-2.35617809,2.99698438,0.65945404,2.63244715,0.00079121,0.02276636,0.30236511,0.12407179,0.00602556,0.16393037
-2.35017509,2.86017710,0.63375760,2.51645055,0.00073611,0.02186934,0.28738573,0.11685455,0.00568488,0.15503601
-2.34417209,2.72569227,0.60893850,2.40190871,0.00068040,0.02096908,0.27274907,0.10997707,0.00535288,0.14620415
-2.33816908,2.59520448,0.58529919,2.29027748,0.00062484,0.02007924,0.25864409,0.10351088,0.00503333,0.13754022
-2.33216608,2.47019434,0.56309495,2.18285590,0.00057010,0.01921273,0.24523581,0.09751356,0.00472952,0.12913984
-2.32616308,2.35190474,0.54252477,2.08074557,0.00051680,0.01838113,0.23266130,0.09202796,0.00444413,0.12108672
-2.32016008,2.24130793,0.52372468,1.98481942,0.00046547,0.01759433,0.22102679,0.08708178,0.00417921,0.11345106
-2.31415708,2.13908459,0.50676395,1.89570121,0.00041658,0.01686017,0.21040590,0.08268762,0.00393612,0.10628860
-2.30815408,2.04561572,0.49164420,1.81375644,0.00037047,0.01618426,0.20083916,0.07884348,0.00371555,0.09964018
-2.30215108,1.96098744,0.47830153,1.73909483,0.00032742,0.01556985,0.19233486,0.07553376,0.00351753,0.09353192
-2.29614807,1.88500806,0.46661152,1.67158395,0.00028761,0.01501787,0.18487095,0.07273056,0.00334147,0.08797593
-2.29014507,1.81723630,0.45639688,1.61087281,0.00025114,0.01452705,0.17839817,0.07039541,0.00318625,0.08297153
-2.28414207,1.75701895,0.44743725,1.55642412,0.00021804,0.01409415,0.17284402,0.06848132,0.00305027,0.07850681
-2.27813907,1.70353584,0.43948067,1.50755314,0.00018825,0.01371427,0.16811752,0.06693492,0.00293157,0.07456054
-2.27213607,1.65584969,0.43225620,1.46347108,0.00016169,0.01338121,0.16411441,0.06569889,0.00282794,0.07110419
-2.26613307,1.61295839,0.42548694,1.42333079,0.00013821,0.01308788,0.16072265,0.06471434,0.00273699,0.06810407
-2.26013007,1.57384705,0.41890297,1.38627228,0.00011762,0.01282673,0.15782786,0.06392314,0.00265631,0.06552343
-2.25412706,1.53753746,0.41225346,1.35146624,0.00009972,0.01259019,0.15531854,0.06327024,0.00258356,0.06332436
-2.24812406,1.50313281,0.40531750,1.31815324,0.00008429,0.01237101,0.15309082,0.06270560,0.00251652,0.06146953
-2.24212106,1.46985584,0.39791316,1.28567733,0.00007109,0.01216266,0.15105253,0.06218605,0.00245323,0.05992361
-2.23611806,1.43707906,0.38990443,1.25351261,0.00005992,0.01195959,0.14912644,0.06167663,0.00239204,0.05865438
-2.23011506,1.40434618,0.38120588,1.22128211,0.00005053,0.01175748,0.14725260,0.06115174,0.00233161,0.05763344
-2.22411206,1.37138430,0.37178477,1.18876849,0.00004274,0.01155335,0.14538968,0.06059571,0.00227101,0.05683669
-2.21810905,1.33810702,0.36166086,1.15591683,0.00003635,0.01134568,0.14351539,0.06000313,0.00220968,0.05624436
-2.21210605,1.30460894,0.35090390,1.12282979,0.00003119,0.01113434,0.14162588,0.05937873,0.00214746,0.05584086
-2.20610305,1.27115251,0.33962910,1.08975605,0.00002713,0.01092059,0.13973438,0.05873684,0.00208454,0.05561433
-2.20010005,1.23814840,0.32799090,1.05707310,0.00002403,0.01070691,0.13786910,0.05810065,0.00202143,0.05555613
-2.19409705,1.20613078,0.31617546,1.02526552,0.00002182,0.01049684,0.13607056,0.05750107,0.00195894,0.05566011
-2.18809405,1.17572912,0.30439219,0.99490014,0.00002042,0.01029476,0.13438857,0.05697544,0.00189810,0.05592195
-2.18209105,1.14763784,0.29286488,0.96659946,0.00001978,0.01010567,0.13287897,0.05656604,0.00184010,0.05633847
-2.17608804,1.12258544,0.28182272,0.94101441,0.00001989,0.00993494,0.13160036,0.05631857,0.00178624,0.05690699
-2.17008504,1.10130422,0.27149163,0.91879778,0.00002075,0.00978805,0.13061093,0.05628043,0.00173787,0.05762486
-2.16408204,1.08450176,0.26208625,0.90057908,0.00002238,0.00967042,0.12996560,0.05649918,0.00169635,0.05848908
-2.15807904,1.07283499,0.25380277,0.88694170,0.00002482,0.00958713,0.12971345,0.05702093,0.00166293,0.05949601
-2.15207604,1.06688734,0.24681285,0.87840275,0.00002813,0.00954279,0.12989572,0.05788883,0.00163882,0.06064125
-2.14607304,1.06714942,0.24125868,0.87539603,0.00003238,0.00954136,0.13054415,0.05914173,0.00162502,0.06191964
-2.14007004,1.07400328,0.23724934,0.87825805,0.00003765,0.00958603,0.13167994,0.06081292,0.00162240,0.06332526
-2.13406703,1.08771018,0.23485825,0.88721725,0.00004402,0.00967913,0.13331316,0.06292904,0.00163161,0.06485151
-2.12806403,1.10840175,0.23412191,0.90238616,0.00005160,0.00982208,0.13544262,0.06550921,0.00165311,0.06649127
-2.12206103,1.13607426,0.23503957,0.92375632,0.00006047,0.01001533,0.13805604,0.06856423,0.00168711,0.06823688
-2.11605803,1.17058574,0.23757396,0.95119575,0.00007072,0.01025841,0.14113070,0.07209612,0.00173361,0.07008023
-2.11005503,1.21165572,0.24165272,0.98444876,0.00008242,0.01054988,0.14463417,0.07609775,0.00179240,0.07201270
-2.10405203,1.25886742,0.24717061,1.02313790,0.00009564,0.01088744,0.14852530,0.08055275,0.00186304,0.07402505
-2.09804902,1.31167225,0.25399234,1.06676809,0.00011040,0.01126796,0.15275531,0.08543557,0.00194489,0.07610725
-2.09204602,1.36939674,0.26195573,1.11473275,0.00012674,0.01168760,0.15726894,0.09071191,0.00203710,0.07824832
-2.08604302,1.43125180,0.27087552,1.16632213,0.00014464,0.01214190,0.16200561,0.09633927,0.00213867,0.08043602
-2.08004002,1.49634452,0.28054732,1.22073386,0.00016406,0.01262591,0.16690054,0.10226778,0.00224843,0.08265671
-2.07403702,1.56369267,0.29075198,1.27708569,0.00018491,0.01313437,0.17188598,0.10844133,0.00236507,0.08489519
-2.06803402,1.63224176,0.30126023,1.33443079,0.00020708,0.01366183,0.17689229,0.11479884,0.00248717,0.08713456
-2.06203102,1.70088494,0.31183744,1.39177524,0.00023041,0.01420283,0.18184913,0.12127581,0.00261322,0.08935635
-2.05602801,1.76848539,0.32224868,1.44809784,0.00025473,0.01475211,0.18668659,0.12780595,0.00274166,0.09154066
-2.05002501,1.83390093,0.33226377,1.50237188,0.00027978,0.01530474,0.19133636,0.13432302,0.00287093,0.09366655
-2.04402201,1.89601050,0.34166240,1.55358854,0.00030533,0.01585633,0.19573297,0.14076261,0.00299949,0.09571248
-2.03801901,1.95374165,0.35023917,1.60078121,0.00033108,0.01640316,0.19981493,0.14706398,0.00312585,0.09765702
-2.03201601,2.00609834,0.35780841,1.64305022,0.00035672,0.01694230,0.20352603,0.15317172,0.00324868,0.09947957
-2.02601301,2.05218800,0.36420865,1.67958699,0.00038194,0.01747173,0.20681641,0.15903725,0.00336680,0.10116118
-2.02001001,2.09124678,0.36930662,1.70969674,0.00040641,0.01799039,0.20964375,0.16462008,0.00347926,0.10268549
-2.01400700,2.12266190,0.37300055,1.73281876,0.00042981,0.01849815,0.21197418,0.16988862,0.00358536,0.10403946
-2.00800400,2.14599003,0.37522271,1.74854346,0.00045183,0.01899580,0.21378310,0.17482075,0.00368474,0.10521420
-2.00200100,2.16097063,0.37594105,1.75662507,0.00047218,0.01948496,0.21505574,0.17940376,0.00377738,0.10620551
-1.99599800,2.16753374,0.37515976,1.75698955,0.00049060,0.01996790,0.21578746,0.18363407,0.00386363,0.10701435
-1.98999500,2.16580131,0.37291879,1.74973712,0.00050687,0.02044737,0.21598369,0.18751629,0.00394423,0.10764700
-1.98399200,2.15608213,0.36929225,1.73513895,0.00052081,0.02092633,0.21565957,0.19106209,0.00402031,0.10811499
-1.97798899,2.13886027,0.36438576,1.71362836,0.00053228,0.02140775,0.21483927,0.19428857,0.00409336,0.10843478
-1.97198599,2.11477743,0.35833279,1.68578636,0.00054120,0.02189430,0.21355492,0.19721657,0.00416522,0.10862721
-1.96598299,2.08460999,0.35129014,1.65232244,0.00054753,0.02238808,0.21184533,0.19986873,0.00423798,0.10871665
-1.95997999,2.04924158,0.34343273,1.61405106,0.00055129,0.02289037,0.20975441,0.20226758,0.00431397,0.10873001
-1.95397699,2.00963248,0.33494793,1.57186506,0.00055253,0.02340142,0.20732952,0.20443380,0.00439564,0.10869566
-1.94797399,1.96678719,0.32602958,1.52670689,0.00055136,0.02392028,0.20461964,0.20638460,0.00448545,0.10864213
-1.94197099,1.92172154,0.31687203,1.47953899,0.00054793,0.02444468,0.20167366,0.20813255,0.00458579,0.10859698
-1.93596798,1.87543076,0.30766437,1.43131451,0.00054240,0.02497098,0.19853868,0.20968477,0.00469888,0.10858556
-1.92996498,1.82885988,0.29858509,1.38294951,0.00053497,0.02549422,0.19525857,0.21104253,0.00482661,0.10863000
-1.92396198,1.78287760,0.28979740,1.33529775,0.00052586,0.02600823,0.19187275,0.21220148,0.00497046,0.10874831
-1.91795898,1.73825457,0.28144529,1.28912893,0.00051531,0.02650580,0.18841525,0.21315225,0.00513144,0.10895371
-1.91195598,1.69564688,0.27365054,1.24511114,0.00050355,0.02697894,0.18491414,0.21388151,0.00530992,0.10925425
-1.90595298,1.65558499,0.26651065,1.20379804,0.00049080,0.02741916,0.18139128,0.21437348,0.00550564,0.10965259
-1.89994997,1.61846846,0.26009786,1.16562092,0.00047732,0.02781784,0.17786246,0.21461162,0.00571764,0.11014615
-1.89394697,1.58456609,0.25445899,1.13088575,0.00046330,0.02816660,0.17433776,0.21458057,0.00594423,0.11072744
-1.88794397,1.55402136,0.24961634,1.09977501,0.00044897,0.02845766,0.17082224,0.21426810,0.00618302,0.11138468
-1.88194097,1.52686226,0.24556929,1.07235392,0.00043450,0.02868420,0.16731678,0.21366704,0.00643095,0.11210251
-1.87593797,1.50301501,0.24229659,1.04858050,0.00042008,0.02884075,0.16381913,0.21277695,0.00668433,0.11286298
-1.86993497,1.48232064,0.23975920,1.02831881,0.00040585,0.02892343,0.16032500,0.21160558,0.00693895,0.11364646
-1.86393197,1.46455357,0.23790341,1.01135467,0.00039194,0.02893026,0.15682907,0.21016992,0.00719020,0.11443279
-1.85792896,1.44944128,0.23666422,0.99741308,0.00037845,0.02886129,0.15332615,0.20849681,0.00743317,0.11520225
-1.85192596,1.43668418,0.23596874,0.98617648,0.00036548,0.02871873,0.14981202,0.20662312,0.00766280,0.11593656
-1.84592296,1.42597477,0.23573944,0.97730332,0.00035307,0.02850700,0.14628435,0.20459548,0.00787405,0.11661979
-1.83991996,1.41701565,0.23589721,0.97044599,0.00034128,0.02823267,0.14274327,0.20246942,0.00806201,0.11723907
-1.83391696,1.40953543,0.23636411,0.96526775,0.00033012,0.02790436,0.13919190,0.20030832,0.00822213,0.11778517
-1.82791396,1.40330250,0.23706563,0.96145804,0.00031960,0.02753255,0.13563666,0.19818180,0.00835026,0.11825293
-1.82191096,1.39813598,0.23793256,0.95874576,0.00030970,0.02712934,0.13208739,0.19616392,0.00844288,0.11864146
-1.81590795,1.39391390,0.23890242,0.95691019,0.00030040,0.02670815,0.12855738,0.19433124,0.00849713,0.11895412
-1.80990495,1.39057840,0.23992032,0.95578943,0.00029164,0.02628339,0.12506316,0.19276064,0.00851096,0.11919838
-1.80390195,1.38813796,0.24093946,0.95528609,0.00028338,0.02587007,0.12162426,0.19152722,0.00848319,0.11938549
-1.79789895,1.38666685,0.24192116,0.95537026,0.00027556,0.02548344,0.11826277,0.19070221,0.00841349,0.11952996
-1.79189595,1.38630185,0.24283462,0.95607969,0.00026811,0.02513854,0.11500295,0.19035100,0.00830247,0.11964893
-1.78589295,1.38723643,0.24365630,0.95751746,0.00026096,0.02484982,0.11187060,0.19053133,0.00815162,0.11976149
-1.77988994,1.38971278,0.24436917,0.95984694,0.00025404,0.02463077,0.10889245,0.19129179,0.00796326,0.11988785
-1.77388694,1.39401171,0.24496172,0.96328452,0.00024728,0.02449348,0.10609556,0.19267045,0.00774051,0.12004854
-1.76788394,1.40044100,0.24542700,0.96809017,0.00024064,0.02444832,0.10350652,0.19469387,0.00748714,0.12026353
-1.76188094,1.40932224,0.24576153,0.97455614,0.00023405,0.02450365,0.10115079,0.19737629,0.00720751,0.12055146
-1.75587794,1.42097664,0.24596428,0.98299407,0.00022747,0.02466548,0.09905188,0.20071916,0.00690644,0.12092882
-1.74987494,1.43571012,0.24603572,0.99372089,0.00022086,0.02493726,0.09723059,0.20471088,0.00658903,0.12140921
-1.74387194,1.45379804,0.24597695,1.00704381,0.00021422,0.02531974,0.09570430,0.20932681,0.00626058,0.12200276
-1.73786893,1.47546982,0.24578890,1.02324495,0.00020752,0.02581079,0.09448614,0.21452940,0.00592640,0.12271553
-1.73186593,1.50089417,0.24547170,1.04256581,0.00020077,0.02640538,0.09358438,0.22026863,0.00559170,0.12354912
-1.72586293,1.53016497,0.24502407,1.06519233,0.00019398,0.02709560,0.09300176,0.22648252,0.00526146,0.12450031
-1.71985993,1.56328864,0.24444296,1.09124085,0.00018718,0.02787070,0.09273501,0.23309781,0.00494026,0.12556090
-1.71385693,1.60017311,0.24372310,1.12074552,0.00018040,0.02871726,0.09277444,0.24003081,0.00463226,0.12671765
