energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-3.32866433,2.70444213,0.00117541,0.13387261,0.39776821,1.36461808,0.00539911,1.06491738,0.37008869,0.18464185
-3.32266133,2.81096584,0.00128997,0.13696094,0.40530407,1.43319136,0.00554982,1.09274991,0.38371599,0.19206965
-3.31665833,2.92002284,0.00141312,0.14004446,0.41294348,1.50351662,0.00571930,1.12099404,0.39758123,0.19965856
-3.31065533,3.02991498,0.00154495,0.14295766,0.42037622,1.57500745,0.00590168,1.14879348,0.41139600,0.20730126
-3.30465233,3.13901918,0.00168539,0.14554757,0.42731613,1.64708897,0.00609150,1.17533969,0.42488874,0.21489708
-3.29864932,3.24580063,0.00183417,0.14767723,0.43350580,1.71919146,0.00628376,1.19988796,0.43780977,0.22235255
-3.29264632,3.34882118,0.00199077,0.14922866,0.43871996,1.79074257,0.00647383,1.22177069,0.44993525,0.22958162
-3.28664332,3.44674371,0.00215444,0.15010519,0.44276782,1.86115917,0.00665751,1.24040781,0.46107001,0.23650561
-3.28064032,3.53833320,0.00232412,0.15023324,0.44549403,1.92983971,0.00683095,1.25531417,0.47104918,0.24305295
-3.27463732,3.62245545,0.00249849,0.14956330,0.44677875,1.99615808,0.00699065,1.26610391,0.47973859,0.24915888
-3.26863432,3.69807484,0.00267593,0.14807026,0.44653674,2.05945979,0.00713342,1.27249211,0.48703411,0.25476499
-3.26263132,3.76425191,0.00285454,0.14575289,0.44471569,2.11906144,0.00725640,1.27429382,0.49286000,0.25981892
-3.25662831,3.82014221,0.00303218,0.14263275,0.44129403,2.17425389,0.00735701,1.27142102,0.49716649,0.26427415
-3.25062531,3.86499704,0.00320647,0.13875236,0.43627839,2.22430965,0.00743300,1.26387783,0.49992681,0.26808996
-3.24462231,3.89816698,0.00337489,0.13417287,0.42970089,2.26849445,0.00748240,1.25175446,0.50113395,0.27123170
-3.23861931,3.91910844,0.00353479,0.12897126,0.42161635,2.30608301,0.00750360,1.23522023,0.50079730,0.27367133
-3.23261631,3.92739342,0.00368350,0.12323721,0.41209966,2.33637825,0.00749533,1.21451627,0.49893955,0.27538818
-3.22661331,3.92272212,0.00381836,0.11706986,0.40124332,2.35873349,0.00745671,1.18994796,0.49559396,0.27637012
-3.22061031,3.90493775,0.00393684,0.11057439,0.38915515,2.37257634,0.00738729,1.16187762,0.49080212,0.27661479
-3.21460730,3.87404266,0.00403660,0.10385882,0.37595632,2.37743336,0.00728704,1.13071741,0.48461247,0.27613116
-3.20860430,3.83021465,0.00411555,0.09703091,0.36177947,2.37295410,0.00715640,1.09692265,0.47707948,0.27494098
-3.20260130,3.77382208,0.00417195,0.09019539,0.34676710,2.35893324,0.00699629,1.06098552,0.46826347,0.27308034
-3.19659830,3.70543653,0.00420446,0.08345156,0.33106987,2.33532953,0.00680814,1.02342903,0.45823114,0.27060095
-3.19059530,3.62584152,0.00421217,0.07689137,0.31484512,2.30228049,0.00659384,0.98480112,0.44705654,0.26757126
-3.18459230,3.53603637,0.00419463,0.07059788,0.29825510,2.26011191,0.00635577,0.94566885,0.43482240,0.26407707
-3.17858929,3.43723388,0.00415192,0.06464422,0.28146530,2.20934138,0.00609673,0.90661229,0.42162157,0.26022170
-3.17258629,3.33085158,0.00408459,0.05909306,0.26464244,2.15067561,0.00581995,0.86821823,0.40755850,0.25612564
-3.16658329,3.21849583,0.00399366,0.05399636,0.24795244,2.08500138,0.00552901,0.83107326,0.39275035,0.25192546
-3.16058029,3.10193915,0.00388063,0.04939562,0.23155819,2.01337038,0.00522780,0.79575644,0.37732783,0.24777211
-3.15457729,2.98309094,0.00374737,0.04532229,0.21561721,1.93697843,0.00492045,0.76283134,0.36143540,0.24382862
-3.14857429,2.86396248,0.00359611,0.04179852,0.20027928,1.85713988,0.00461129,0.73283756,0.34523086,0.24026703
-3.14257129,2.74662725,0.00342935,0.03883800,0.18568415,1.77525825,0.00430475,0.70628184,0.32888420,0.23726489
-3.13656828,2.63317772,0.00324981,0.03644690,0.17195926,1.69279403,0.00400535,0.68362893,0.31257586,0.23500124
-3.13056528,2.52568021,0.00306033,0.03462480,0.15921778,1.61123106,0.00371761,0.66529234,0.29649415,0.23365221
-3.12456228,2.42612912,0.00286380,0.03336570,0.14755684,1.53204246,0.00344603,0.65162533,0.28083229,0.23338645
-3.11855928,2.33640222,0.00266307,0.03265877,0.13705612,1.45665745,0.00319504,0.64291239,0.26578486,0.23436041
-3.11255628,2.25821819,0.00246094,0.03248919,0.12777687,1.38642994,0.00296895,0.63936143,0.25154399,0.23671377
-3.10655328,2.19309777,0.00226000,0.03283873,0.11976127,1.32260980,0.00277196,0.64109695,0.23829538,0.24056499
-3.10055028,2.14232954,0.00206269,0.03368625,0.11303224,1.26631751,0.00260811,0.64815462,0.22621426,0.24600729
-3.09454727,2.10694107,0.00187114,0.03500801,0.10759367,1.21852267,0.00248127,0.66047716,0.21546162,0.25310502
-3.08854427,2.08767619,0.00168725,0.03677797,0.10343096,1.18002666,0.00239512,0.67791210,0.20618050,0.26189065
-3.08254127,2.08497847,0.00151259,0.03896780,0.10051197,1.15144949,0.00235311,0.70021127,0.19849285,0.27236244
-3.07653827,2.09898117,0.00134843,0.04154696,0.09878814,1.13322091,0.00235846,0.72703225,0.19249669,0.28448282
-3.07053527,2.12950366,0.00119572,0.04448264,0.09819586,1.12557550,0.00241405,0.75794188,0.18826387,0.29817753
-3.06453227,2.17605385,0.00105513,0.04773966,0.09865802,1.12855147,0.00252244,0.79242166,0.18583830,0.31333563
-3.05852926,2.23783662,0.00092702,0.05128036,0.10008564,1.14199296,0.00268576,0.82987525,0.18523474,0.32981032
-3.05252626,2.31376764,0.00081152,0.05506458,0.10237949,1.16555541,0.00290562,0.86963781,0.18643817,0.34742056
-3.04652326,2.40249234,0.00070851,0.05904960,0.10543187,1.19871374,0.00318305,0.91098704,0.18940355,0.36595354
-3.04052026,2.50240961,0.00061769,0.06319018,0.10912825,1.24077310,0.00351835,0.95315599,0.19405626,0.38516793
-3.03451726,2.61169981,0.00053856,0.06743876,0.11334898,1.29088202,0.00391103,0.99534707,0.20029282,0.40479788
-3.02851426,2.72835693,0.00047051,0.07174570,0.11797103,1.34804780,0.00435971,1.03674737,0.20798222,0.42455767
-3.02251126,2.85022444,0.00041283,0.07605971,0.12286962,1.41115412,0.00486198,1.07654471,0.21696761,0.44414711
-3.01650825,2.97503449,0.00036471,0.08032840,0.12791994,1.47898077,0.00541439,1.11394425,0.22706854,0.46325734
-3.01050525,3.10045040,0.00032533,0.08449899,0.13299892,1.55022561,0.00601235,1.14818529,0.23808354,0.48157722
-3.00450225,3.22411156,0.00029380,0.08851915,0.13798693,1.62352859,0.00665016,1.17855777,0.24979330,0.49879995
-2.99849925,3.34368071,0.00026927,0.09233800,0.14276959,1.69749786,0.00732100,1.20441807,0.26196424,0.51463003
-2.99249625,3.45689247,0.00025090,0.09590720,0.14723955,1.77073761,0.00801704,1.22520381,0.27435259,0.52879011
-2.98649325,3.56160268,0.00023785,0.09918210,0.15129833,1.84187755,0.00872952,1.24044693,0.28670890,0.54102784
-2.98049025,3.65583714,0.00022935,0.10212299,0.15485802,1.90960333,0.00944898,1.24978495,0.29878296,0.55112238
-2.97448724,3.73783893,0.00022470,0.10469630,0.15784300,1.97268738,0.01016543,1.25296978,0.31032908,0.55889036
-2.96848424,3.80611255,0.00022323,0.10687579,0.16019147,2.03001936,0.01086862,1.24987382,0.32111148,0.56419113
-2.96248124,3.85946375,0.00022437,0.10864359,0.16185676,2.08063528,0.01154837,1.24049307,0.33090989,0.56693116
-2.95647824,3.89703322,0.00022760,0.10999109,0.16280843,2.12374417,0.01219482,1.22494714,0.33952494,0.56706721
-2.95047524,3.91832285,0.00023249,0.11091967,0.16303299,2.15875118,0.01279884,1.20347596,0.34678337,0.56460830
-2.94447224,3.92321287,0.00023869,0.11144107,0.16253427,2.18527614,0.01335229,1.17643319,0.35254264,0.55961626
-2.93846923,3.91196895,0.00024592,0.11157751,0.16133334,2.20316623,0.01384834,1.14427671,0.35669490,0.55220474
-2.93246623,3.88523809,0.00025401,0.11136147,0.15946793,2.21250210,0.01428170,1.10755614,0.35917003,0.54253669
-2.92646323,3.84403286,0.00026283,0.11083509,0.15699144,2.21359659,0.01464888,1.06689798,0.35993759,0.53082034
-2.92046023,3.78970394,0.00027234,0.11004920,0.15397143,2.20698564,0.01494829,1.02298878,0.35900756,0.51730367
-2.91445723,3.72390128,0.00028258,0.10906205,0.15048763,2.19341143,0.01518034,0.97655682,0.35642972,0.50226769
-2.90845423,3.64852505,0.00029362,0.10793774,0.14662965,2.17379785,0.01534738,0.92835301,0.35229172,0.48601848
-2.90245123,3.56566767,0.00030562,0.10674434,0.14249430,2.14921923,0.01545367,0.87913169,0.34671581,0.46887851
-2.89644822,3.47754912,0.00031875,0.10555192,0.13818268,2.12086326,0.01550519,0.82963178,0.33985437,0.45117738
-2.89044522,3.38644796,0.00033324,0.10443045,0.13379723,2.08998972,0.01550940,0.78055922,0.33188436,0.43324237
-2.88444222,3.29463073,0.00034931,0.10344775,0.12943867,2.05788666,0.01547496,0.73257101,0.32300104,0.41538916
-2.87843922,3.20428294,0.00036719,0.10266756,0.12520314,2.02582605,0.01541142,0.68626155,0.31341103,0.39791308
-2.87243622,3.11744445,0.00038712,0.10214782,0.12117958,1.99502111,0.01532886,0.64215166,0.30332526,0.38108122
-2.86643322,3.03595237,0.00040928,0.10193928,0.11744739,1.96658723,0.01523753,0.60068052,0.29295194,0.36512574
-2.86043022,2.96139393,0.00043383,0.10208460,0.11407461,1.94150861,0.01514755,0.56220085,0.28249003,0.35023860
-2.85442721,2.89507172,0.00046087,0.10261782,0.11111658,1.92061224,0.01506859,0.52697727,0.27212332,0.33656800
-2.84842421,2.83798264,0.00049043,0.10356439,0.10861523,1.90455051,0.01500968,0.49518778,0.26201563,0.32421656
-2.84242121,2.79081168,0.00052248,0.10494176,0.10659886,1.89379346,0.01497895,0.46692827,0.25230707,0.31324130
-2.83641821,2.75394047,0.00055687,0.10676042,0.10508261,1.88863084,0.01498360,0.44221955,0.24311168,0.30365555
-2.83041521,2.72746991,0.00059338,0.10902537,0.10406945,1.88918373,0.01502984,0.42101664,0.23451645,0.29543235
-2.82441221,2.71125543,0.00063171,0.11173793,0.10355157,1.89542494,0.01512289,0.40321967,0.22658162,0.28850943
-2.81840920,2.70495242,0.00067145,0.11489781,0.10351231,1.90720670,0.01526713,0.38868588,0.21934225,0.28279539
-2.81240620,2.70806911,0.00071212,0.11850510,0.10392818,1.92429374,0.01546620,0.37724215,0.21281088,0.27817668
-2.80640320,2.72002338,0.00075315,0.12256233,0.10477117,1.94639957,0.01572317,0.36869727,0.20698101,0.27452510
-2.80040020,2.74019995,0.00079391,0.12707605,0.10601094,1.97322327,0.01604073,0.36285356,0.20183109,0.27170543
-2.79439720,2.76800408,0.00083375,0.13205814,0.10761696,2.00448436,0.01642134,0.35951707,0.19732885,0.26958274
-2.78839420,2.80290845,0.00087196,0.13752631,0.10956033,2.03995311,0.01686736,0.35850610,0.19343560,0.26802903
-2.78239120,2.84448977,0.00090783,0.14350407,0.11181522,2.07947409,0.01738115,0.35965742,0.19011015,0.26692891
-2.77638819,2.89245292,0.00094067,0.15001976,0.11435981,2.12298097,0.01796506,0.36283013,0.18731222,0.26618405
-2.77038519,2.94664052,0.00096982,0.15710478,0.11717676,2.17050142,0.01862137,0.36790694,0.18500510,0.26571612
-2.76438219,3.00702739,0.00099466,0.16479100,0.12025307,2.22215129,0.01935218,0.37479293,0.18315740,0.26546826
-2.75837919,3.07369978,0.00101467,0.17310748,0.12357936,2.27811819,0.02015915,0.38341184,0.18174384,0.26540495
-2.75237619,3.14682078,0.00102939,0.18207658,0.12714873,2.33863517,0.02104326,0.39370041,0.18074509,0.26551036
-2.74637319,3.22658385,0.00103850,0.19170970,0.13095509,2.40394606,0.02200445,0.40560095,0.18014670,0.26578546
-2.74037019,3.31315757,0.00104177,0.20200287,0.13499129,2.47426444,0.02304127,0.41905282,0.17993736,0.26624394
-2.73436718,3.40662512,0.00103910,0.21293256,0.13924701,2.54972901,0.02415049,0.43398345,0.18010649,0.26690745
-2.72836418,3.50692275,0.00103051,0.22445183,0.14370661,2.63035809,0.02532679,0.45029930,0.18064159,0.26780026
-2.72236118,3.61378141,0.00101614,0.23648733,0.14834722,2.71600653,0.02656243,0.46787776,0.18152546,0.26894395
-2.71635818,3.72667580,0.00099627,0.24893719,0.15313703,2.80632810,0.02784708,0.48656027,0.18273353,0.27035226
-2.71035518,3.84478477,0.00097127,0.26167027,0.15803400,2.90074599,0.02916767,0.50614739,0.18423167,0.27202657
-2.70435218,3.96696624,0.00094159,0.27452669,0.16298524,2.99843423,0.03050845,0.52639621,0.18597452,0.27395228
-2.69834917,4.09174928,0.00090778,0.28732000,0.16792689,3.09831142,0.03185112,0.54702036,0.18790458,0.27609629
-2.69234617,4.21734468,0.00087046,0.29984078,0.17278476,3.19904832,0.03317512,0.56769279,0.18995215,0.27840575
-2.68634317,4.34167443,0.00083026,0.31186173,0.17747562,3.29908942,0.03445811,0.58805140,0.19203621,0.28080815
-2.68034017,4.46241956,0.00078786,0.32314400,0.18190914,3.39668802,0.03567649,0.60770712,0.19406611,0.28321278
-2.67433717,4.57708432,0.00074394,0.33344464,0.18599046,3.48995379,0.03680608,0.62625440,0.19594413,0.28551345
-2.66833417,4.68307414,0.00069917,0.34252467,0.18962310,3.57691059,0.03782290,0.64328343,0.19756867,0.28759234
-2.66233117,4.77778362,0.00065420,0.35015759,0.19271233,3.65556210,0.03870394,0.65839357,0.19883800,0.28932468
-2.65632816,4.85869053,0.00060962,0.35613781,0.19516858,3.72396227,0.03942798,0.67120740,0.19965426,0.29058411
-2.65032516,4.92345130,0.00056600,0.36028855,0.19691088,3.78028725,0.03997634,0.68138469,0.19992761,0.29124842
-2.64432216,4.96999332,0.00052384,0.36246903,0.19787015,3.82290542,0.04033364,0.68863553,0.19958014,0.29120524
-2.63831916,4.99659978,0.00048360,0.36258030,0.19799205,3.85044231,0.04048838,0.69273213,0.19854954,0.29035754
-2.63231616,5.00198306,0.00044567,0.36056965,0.19723945,3.86183737,0.04043345,0.69351854,0.19679217,0.28862864
-2.62631316,4.98534323,0.00041038,0.35643328,0.19559422,3.85639020,0.04016645,0.69091808,0.19428545,0.28596634
-2.62031016,4.94640931,0.00037802,0.35021711,0.19305837,3.83379404,0.03968984,0.68493791,0.19102945,0.28234624
-2.61430715,4.88546146,0.00034885,0.34201572,0.18965447,3.79415541,0.03901101,0.67567072,0.18704760,0.27777391
-2.60830415,4.80333348,0.00032307,0.33196947,0.18542533,3.73799903,0.03814203,0.66329343,0.18238652,0.27228588
-2.60230115,4.70139585,0.00030087,0.32025999,0.18043301,3.66625827,0.03709936,0.64806303,0.17711498,0.26594954
-2.59629815,4.58152030,0.00028243,0.30710419,0.17475715,3.58025146,0.03590339,0.63030982,0.17132209,0.25886178
-2.59029515,4.44602782,0.00026789,0.29274725,0.16849276,3.48164566,0.03457783,0.61042830,0.16511478,0.25114663
-2.58429215,4.29762249,0.00025743,0.27745466,0.16174765,3.37240913,0.03314903,0.58886625,0.15861472,0.24295196
-2.57828914,4.13931400,0.00025120,0.26150403,0.15463937,3.25475493,0.03164526,0.56611243,0.15195487,0.23444530
-2.57228614,3.97433211,0.00024937,0.24517668,0.14729215,3.13107758,0.03009589,0.54268332,0.14527573,0.22580908
-2.56628314,3.80603613,0.00025210,0.22874957,0.13983364,3.00388540,0.02853064,0.51910968,0.13872152,0.21723541
-2.56028014,3.63782285,0.00025958,0.21248785,0.13239173,2.87573080,0.02697880,0.49592307,0.13243639,0.20892058
-2.55427714,3.47303581,0.00027199,0.19663819,0.12509154,2.74914086,0.02546852,0.47364308,0.12656080,0.20105946
-2.54827414,3.31487880,0.00028948,0.18142315,0.11805260,2.62655036,0.02402611,0.45276540,0.12122824,0.19384002
-2.54227114,3.16633605,0.00031220,0.16703683,0.11138639,2.51023923,0.02267554,0.43375130,0.11656219,0.18743808
-2.53626813,3.03010098,0.00034029,0.15364160,0.10519417,2.40227596,0.02143785,0.41701845,0.11267364,0.18201251
-2.53026513,2.90851550,0.00037380,0.14136623,0.09956527,2.30446861,0.02033082,0.40293352,0.10965897,0.17770090
-2.52426213,2.80352068,0.00041275,0.13030512,0.09457570,2.21832429,0.01936866,0.39180635,0.10759833,0.17461604
-2.51825913,2.71662005,0.00045710,0.12051870,0.09028720,2.14501809,0.01856179,0.38388595,0.10655452,0.17284301
-2.51225613,2.64885563,0.00050670,0.11203477,0.08674670,2.08537185,0.01791679,0.37935802,0.10657220,0.17243729
-2.50625313,2.60079715,0.00056132,0.10485074,0.08398609,2.03984329,0.01743640,0.37834409,0.10767760,0.17342371
-2.50025013,2.57254401,0.00062063,0.09893646,0.08202240,2.00852519,0.01711961,0.38090191,0.10987850,0.17579645
-2.49424712,2.56373971,0.00068418,0.09423756,0.08085820,1.99115463,0.01696191,0.38702714,0.11316460,0.17951995
-2.48824412,2.57359792,0.00075144,0.09067916,0.08048238,1.98713178,0.01695557,0.39665592,0.11750803,0.18453098
-2.48224112,2.60093923,0.00082176,0.08816975,0.08087113,1.99554744,0.01709006,0.40966836,0.12286413,0.19074151
-2.47623812,2.64423747,0.00089442,0.08660501,0.08198905,2.01521853,0.01735249,0.42589251,0.12917243,0.19804258
-2.47023512,2.70167396,0.00096864,0.08587170,0.08379057,2.04473050,0.01772819,0.44510887,0.13635773,0.20630896
-2.46423212,2.77119841,0.00104360,0.08585128,0.08622143,2.08248518,0.01820130,0.46705527,0.14433124,0.21540438
-2.45822911,2.85059433,0.00111845,0.08642324,0.08922026,2.12675280,0.01875541,0.49143181,0.15299195,0.22518731
-2.45222611,2.93754726,0.00119239,0.08746821,0.09272026,2.17572653,0.01937425,0.51790614,0.16222801,0.23551693
-2.44622311,3.02971371,0.00126469,0.08887062,0.09665089,2.22757789,0.02004238,0.54611864,0.17191824,0.24625912
-2.44022011,3.12478864,0.00133470,0.09052101,0.10093959,2.28051131,0.02074580,0.57568787,0.18193374,0.25729222
-2.43421711,3.22056946,0.00140193,0.09231794,0.10551342,2.33281603,0.02147260,0.60621595,0.19213964,0.26851217
-2.42821411,3.31501444,0.00146605,0.09416949,0.11030067,2.38291382,0.02221345,0.63729420,0.20239699,0.27983695
-2.42221111,3.40629371,0.00152695,0.09599436,0.11523227,2.42940077,0.02296205,0.66850877,0.21256470,0.29120982
-2.41620810,3.49283109,0.00158476,0.09772257,0.12024319,2.47108193,0.02371542,0.69944647,0.22250175,0.30260143
-2.41020510,3.57333533,0.00163983,0.09929587,0.12527345,2.50699757,0.02447400,0.72970077,0.23206937,0.31401032
-2.40420210,3.64681987,0.00169279,0.10066770,0.13026911,2.53644023,0.02524166,0.75887784,0.24113341,0.32546194
-2.39819910,3.71261025,0.00174448,0.10180296,0.13518287,2.55896207,0.02602545,0.78660258,0.24956666,0.33700600
-2.39219610,3.77033932,0.00179600,0.10267742,0.13997445,2.57437241,0.02683523,0.81252472,0.25725128,0.34871224
-2.38619310,3.81993031,0.00184861,0.10327697,0.14461068,2.58272560,0.02768306,0.83632449,0.26408104,0.36066480
-2.38019010,3.86156893,0.00190372,0.10359661,0.14906528,2.58430016,0.02858250,0.85771809,0.26996346,0.37295530
-2.37418709,3.89566547,0.00196283,0.10363937,0.15331842,2.57956994,0.02954771,0.87646237,0.27482167,0.38567499
-2.36818409,3.92280916,0.00202747,0.10341505,0.15735593,2.56916887,0.03059252,0.89235884,0.27859603,0.39890639
-2.36218109,3.94371652,0.00209909,0.10293895,0.16116841,2.55385095,0.03172936,0.90525658,0.28124527,0.41271470
-2.35617809,3.95917663,0.00217904,0.10223056,0.16475003,2.53444740,0.03296826,0.91505399,0.28274717,0.42713962
-2.35017509,3.96999570,0.00226847,0.10131231,0.16809736,2.51182296,0.03431586,0.92169919,0.28309876,0.44218794
-2.34417209,3.97694384,0.00236822,0.10020837,0.17120803,2.48683345,0.03577454,0.92518900,0.28231595,0.45782734
-2.33816908,3.98070680,0.00247883,0.09894355,0.17407953,2.46028667,0.03734166,0.92556653,0.28043261,0.47398202
-2.33216608,3.98184503,0.00260043,0.09754235,0.17670807,2.43290835,0.03900905,0.92291746,0.27749915,0.49053025
-2.32616308,3.98076237,0.00273273,0.09602822,0.17908767,2.40531483,0.04076269,0.91736505,0.27358062,0.50730434
-2.32016008,3.97768598,0.00287497,0.09442292,0.18120951,2.37799370,0.04258267,0.90906438,0.26875440,0.52409305
-2.31415708,3.97265873,0.00302597,0.09274621,0.18306165,2.35129319,0.04444350,0.89819580,0.26310769,0.54064655
-2.30815408,3.96554450,0.00318409,0.09101563,0.18462910,2.32542067,0.04631453,0.88495824,0.25673481,0.55668382
-2.30215108,3.95604615,0.00334734,0.08924658,0.18589436,2.30045006,0.04816086,0.86956254,0.24973442,0.57190221
-2.29614807,3.94373544,0.00351337,0.08745252,0.18683839,2.27633760,0.04994430,0.85222532,0.24220700,0.58598887
-2.29014507,3.92809299,0.00367964,0.08564539,0.18744190,2.25294484,0.05162468,0.83316368,0.23425239,0.59863350
-2.28414207,3.90855652,0.00384343,0.08383617,0.18768716,2.23006731,0.05316120,0.81259098,0.22596784,0.60954200
-2.27813907,3.88457435,0.00400201,0.08203551,0.18755996,2.20746714,0.05451397,0.79071400,0.21744635,0.61845015
-2.27213607,3.85566131,0.00415275,0.08025445,0.18705180,2.18490750,0.05564547,0.76773151,0.20877565,0.62513692
-2.26613307,3.82145383,0.00429322,0.07850513,0.18616223,2.16218680,0.05652208,0.74383430,0.20003751,0.62943657
-2.26013007,3.78176090,0.00442136,0.07680150,0.18490098,2.13917050,0.05711539,0.71920654,0.19130770,0.63124903
-2.25412706,3.73660805,0.00453551,0.07515990,0.18329007,2.11581856,0.05740342,0.69402833,0.18265630,0.63054797
-2.24812406,3.68627134,0.00463457,0.07359956,0.18136542,2.09220690,0.05737154,0.66847908,0.17414838,0.62738609
-2.24212106,3.63129950,0.00471805,0.07214288,0.17917813,2.06854136,0.05701322,0.64274134,0.16584503,0.62189741
-2.23611806,3.57252243,0.00478612,0.07081557,0.17679511,2.04516347,0.05633034,0.61700483,0.15780443,0.61429631
-2.23011506,3.51104538,0.00483963,0.06964652,0.17429900,2.02254746,0.05533335,0.59147010,0.15008302,0.60487328
-2.22411206,3.44822861,0.00488011,0.06866746,0.17178752,2.00128862,0.05404097,0.56635148,0.14273650,0.59398759
-2.21810905,3.38565335,0.00490973,0.06791239,0.16937184,1.98208373,0.05247972,0.54187908,0.13582067,0.58205711
-2.21210605,3.32507545,0.00493122,0.06741678,0.16717439,1.96570433,0.05068311,0.51829935,0.12939193,0.56954563
-2.20610305,3.26836870,0.00494779,0.06721660,0.16532582,1.95296461,0.04869064,0.49587423,0.12350734,0.55694829
-2.20010005,3.21746045,0.00496299,0.06734712,0.16396141,1.94468529,0.04654663,0.47487863,0.11822429,0.54477559
-2.19409705,3.17426240,0.00498060,0.06784166,0.16321692,1.94165560,0.04429891,0.45559628,0.11359963,0.53353663
-2.18809405,3.14059963,0.00500446,0.06873020,0.16322399,1.94459532,0.04199751,0.43831411,0.10968848,0.52372233
-2.18209105,3.11814106,0.00503830,0.07003797,0.16410545,1.95411862,0.03969326,0.42331522,0.10654244,0.51578904
-2.17608804,3.10833412,0.00508561,0.07178411,0.16597040,1.97070175,0.03743647,0.41087085,0.10420766,0.51014340
-2.17008504,3.11234652,0.00514944,0.07398030,0.16890953,1.99465577,0.03527575,0.40123159,0.10272255,0.50712872
-2.16408204,3.13101725,0.00523231,0.07662965,0.17299064,2.02610582,0.03325684,0.39461813,0.10211541,0.50701353
-2.15807904,3.16481862,0.00533606,0.07972563,0.17825478,2.06497750,0.03142170,0.39121213,0.10240210,0.50998251
-2.15207604,3.21383060,0.00546174,0.08325135,0.18471289,2.11099098,0.02980767,0.39114746,0.10358383,0.51613015
-2.14607304,3.27772803,0.00560957,0.08717897,0.19234330,2.16366269,0.02844686,0.39450226,0.10564523,0.52545728
-2.14007004,3.35578105,0.00577888,0.09146951,0.20109022,2.22231443,0.02736564,0.40129212,0.10855286,0.53787042
-2.13406703,3.44686801,0.00596811,0.09607292,0.21086310,2.28608908,0.02658434,0.41146486,0.11225428,0.55318406
-2.12806403,3.54950040,0.00617484,0.10092849,0.22153725,2.35397212,0.02611707,0.42489698,0.11667763,0.57112565
-2.12206103,3.66185829,0.00639585,0.10596565,0.23295549,2.42481770,0.02597162,0.44139215,0.12173205,0.59134301
-2.11605803,3.78183497,0.00662722,0.11110502,0.24493092,2.49737822,0.02614954,0.46068190,0.12730872,0.61341411
-2.11005503,3.90708901,0.00686440,0.11625991,0.25725079,2.57033600,0.02664625,0.48242841,0.13328266,0.63685861
-2.10405203,4.03510202,0.00710241,0.12133804,0.26968138,2.64233591,0.02745125,0.50622963,0.13951530,0.66115101
-2.09804902,4.16324017,0.00733597,0.12624355,0.28197367,2.71201776,0.02854837,0.53162656,0.14585757,0.68573484
-2.09204602,4.28881770,0.00755965,0.13087927,0.29386982,2.77804752,0.02991610,0.55811245,0.15215367,0.71003757
-2.08604302,4.40916070,0.00776803,0.13514914,0.30511005,2.83914653,0.03152798,0.58514394,0.15824518,0.73348575
-2.08004002,4.52166949,0.00795593,0.13896070,0.31543989,2.89411803,0.03335302,0.61215356,0.16397548,0.75551991
-2.07403702,4.62387822,0.00811847,0.14222769,0.32461746,2.94187061,0.03535618,0.63856345,0.16919425,0.77560896
-2.06803402,4.71351029,0.00825131,0.14487249,0.33242052,2.98143836,0.03749895,0.66379989,0.17376198,0.79326347
-2.06203102,4.78852866,0.00835069,0.14682852,0.33865311,3.01199764,0.03973996,0.68730800,0.17755417,0.80804769
-2.05602801,4.84717996,0.00841360,0.14804234,0.34315150,3.03288042,0.04203563,0.70856642,0.18046517,0.81958990
-2.05002501,4.88803190,0.00843781,0.14847552,0.34578918,3.04358463,0.04434098,0.72710131,0.18241144,0.82759085
-2.04402201,4.91000342,0.00842192,0.14810606,0.34648083,3.04378149,0.04661041,0.74249927,0.18333419,0.83183022
-2.03801901,4.91238730,0.00836539,0.14692948,0.34518502,3.03332041,0.04879859,0.75441877,0.18320122,0.83217084
-2.03201601,4.89486521,0.00826854,0.14495939,0.34190555,3.01223162,0.05086135,0.76259973,0.18200789,0.82856076
-2.02601301,4.85751518,0.00813249,0.14222760,0.33669150,2.98072693,0.05275663,0.76687086,0.17977730,0.82103320
-2.02001001,4.80081201,0.00795911,0.13878373,0.32963581,2.93919895,0.05444538,0.76715460,0.17655965,0.80970441
-2.01400700,4.72562073,0.00775093,0.13469440,0.32087267,2.88821900,0.05589252,0.76346952,0.17243076,0.79476975
-2.00800400,4.63318387,0.00751109,0.13004198,0.31057367,2.82853390,0.05706773,0.75593009,0.16748996,0.77649804
-2.00200100,4.52510302,0.00724316,0.12492294,0.29894298,2.76106180,0.05794625,0.74474382,0.16185735,0.75522466
-1.99599800,4.40331550,0.00695109,0.11944604,0.28621174,2.68688703,0.05850952,0.73020603,0.15567068,0.73134338
-1.98999500,4.27006660,0.00663907,0.11373011,0.27263178,2.60725402,0.05874573,0.71269232,0.14908185,0.70529760
-1.98399200,4.12787821,0.00631143,0.10790194,0.25846909,2.52356015,0.05865014,0.69264911,0.14225327,0.67757088
-1.97798899,3.97951447,0.00597252,0.10209392,0.24399710,2.43734734,0.05822533,0.67058253,0.13535422,0.64867732
-1.97198599,3.82794487,0.00562662,0.09644185,0.22949007,2.35029221,0.05748118,0.64704606,0.12855726,0.61915189
-1.96598299,3.67630528,0.00527786,0.09108278,0.21521682,2.26419455,0.05643474,0.62262725,0.12203483,0.58954097
