energy_ev,total_up,Ag_p_up,Ag_d_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.26863432,3.03488459,0.29049612,0.43330625,0.85788024,2.15678994,0.02668681,0.06156857,0.49189022,0.00000000
-3.26263132,3.14492550,0.30267981,0.45185213,0.88088948,2.22946183,0.02903160,0.06424855,0.50534809,0.00000000
-3.25662831,3.25226168,0.31533820,0.47063679,0.90271672,2.29880489,0.03148512,0.06688241,0.51840913,0.00000000
-3.25062531,3.35587790,0.32837222,0.48939653,0.92325366,2.36432219,0.03402270,0.06944632,0.53087046,0.00000000
-3.24462231,3.45480179,0.34168643,0.50785602,0.94242108,2.42557969,0.03661564,0.07191995,0.54253932,0.00000000
-3.23861931,3.54811806,0.35518977,0.52573331,0.96016873,2.48221032,0.03923145,0.07428689,0.55323776,0.00000000
-3.23261631,3.63498230,0.36879606,0.54274551,0.97647446,2.53391681,0.04183432,0.07653481,0.56280647,0.00000000
-3.22661331,3.71463425,0.38242421,0.55861491,0.99134272,2.58047336,0.04438575,0.07865562,0.57110804,0.00000000
-3.22061031,3.78641022,0.39599825,0.57307542,1.00480262,2.62172623,0.04684538,0.08064528,0.57802921,0.00000000
-3.21460730,3.84975439,0.40944719,0.58587922,1.01690550,2.65759319,0.04917199,0.08250354,0.58348241,0.00000000
-3.20860430,3.90422867,0.42270464,0.59680317,1.02772215,2.68806187,0.05132462,0.08423348,0.58740647,0.00000000
-3.20260130,3.94952032,0.43570836,0.60565496,1.03733963,2.71318692,0.05326383,0.08584090,0.58976650,0.00000000
-3.19659830,3.98544728,0.44839968,0.61227862,1.04585774,2.73308582,0.05495289,0.08733364,0.59055320,0.00000000
-3.19059530,4.01196028,0.46072288,0.61655918,1.05338514,2.74793334,0.05635907,0.08872075,0.58978148,0.00000000
-3.18459230,4.02914167,0.47262460,0.61842625,1.06003511,2.75795448,0.05745476,0.09001174,0.58748869,0.00000000
-3.17858929,4.03720064,0.48405329,0.61785641,1.06592090,2.76341601,0.05821853,0.09121571,0.58373243,0.00000000
-3.17258629,4.03646471,0.49495885,0.61487418,1.07115091,2.76461670,0.05863595,0.09234066,0.57858820,0.00000000
-3.16658329,4.02736795,0.50529239,0.60955169,1.07582366,2.76187655,0.05870021,0.09339278,0.57214690,0.00000000
-3.16058029,4.01043606,0.51500635,0.60200685,1.08002280,2.75552533,0.05841253,0.09437597,0.56451232,0.00000000
-3.15457729,3.98626931,0.52405495,0.59240032,1.08381236,2.74589105,0.05778222,0.09529150,0.55579887,0.00000000
-3.14857429,3.95552409,0.53239500,0.58093121,1.08723257,2.73328895,0.05682656,0.09613787,0.54612934,0.00000000
-3.14257129,3.91889404,0.53998716,0.56783194,1.09029647,2.71801168,0.05557031,0.09691091,0.53563305,0.00000000
-3.13656828,3.87709205,0.54679767,0.55336224,1.09298769,2.70032139,0.05404507,0.09760408,0.52444421,0.00000000
-3.13056528,3.83083393,0.55280038,0.53780280,1.09525967,2.68044434,0.05228839,0.09820897,0.51270062,0.00000000
-3.12456228,3.78082488,0.55797923,0.52144862,1.09703645,2.65856850,0.05034270,0.09871608,0.50054256,0.00000000
-3.11855928,3.72774927,0.56233082,0.50460236,1.09821536,2.63484455,0.04825414,0.09911561,0.48811194,0.00000000
-3.11255628,3.67226432,0.56586715,0.48756796,1.09867138,2.60939029,0.04607126,0.09939849,0.47555146,0.00000000
-3.10655328,3.61499748,0.56861813,0.47064466,1.09826337,2.58229822,0.04384379,0.09955737,0.46300388,0.00000000
-3.10055028,3.55654750,0.57063380,0.45412146,1.09684158,2.55364601,0.04162133,0.09958765,0.45061110,0.00000000
-3.09454727,3.49748824,0.57198591,0.43827218,1.09425641,2.52350900,0.03945212,0.09948835,0.43851305,0.00000000
-3.08854427,3.43837450,0.57276870,0.42335115,1.09036775,2.49197386,0.03738195,0.09926292,0.42684624,0.00000000
-3.08254127,3.37974858,0.57309860,0.40958934,1.08505431,2.45915227,0.03545311,0.09891974,0.41574197,0.00000000
-3.07653827,3.32214633,0.57311280,0.39719109,1.07822251,2.42519358,0.03370350,0.09847241,0.40532408,0.00000000
-3.07053527,3.26610140,0.57296633,0.38633119,1.06981416,2.39029506,0.03216589,0.09793974,0.39570630,0.00000000
-3.06453227,3.21214659,0.57282792,0.37715239,1.05981237,2.35470898,0.03086732,0.09734533,0.38698926,0.00000000
-3.05852926,3.16081130,0.57287438,0.36976312,1.04824544,2.31874540,0.02982864,0.09671694,0.37925723,0.00000000
-3.05252626,3.11261466,0.57328391,0.36423553,1.03518803,2.28277021,0.02906414,0.09608545,0.37257479,0.00000000
-3.04652326,3.06805409,0.57422831,0.36060383,1.02075980,2.24719819,0.02858142,0.09548361,0.36698355,0.00000000
-3.04052026,3.02758960,0.57586467,0.35886291,1.00512131,2.21248106,0.02838128,0.09494456,0.36249919,0.00000000
-3.03451726,2.99162468,0.57832676,0.35896740,0.98846743,2.17909119,0.02845783,0.09450019,0.35910908,0.00000000
-3.02851426,2.96048481,0.58171668,0.36083133,0.97101876,2.14750166,0.02879859,0.09417951,0.35677054,0.00000000
-3.02251126,2.93439519,0.58609717,0.36432837,0.95301134,2.11816384,0.02938489,0.09400702,0.35541020,0.00000000
-3.01650825,2.91345935,0.59148526,0.36929307,0.93468560,2.09148401,0.03019222,0.09400126,0.35492438,0.00000000
-3.01050525,2.89764054,0.59784741,0.37552298,0.91627508,2.06780024,0.03119083,0.09417350,0.35518070,0.00000000
-3.00450225,2.88674751,0.60509692,0.38278192,0.89799565,2.04736146,0.03234635,0.09452692,0.35602106,0.00000000
-2.99849925,2.88042651,0.61309357,0.39080446,0.88003614,2.03030987,0.03362061,0.09505598,0.35726570,0.00000000
-2.99249625,2.87816057,0.62164589,0.39930156,0.86255078,2.01666825,0.03497252,0.09574636,0.35871861,0.00000000
-2.98649325,2.87927700,0.63051600,0.40796737,0.84565408,2.00633309,0.03635905,0.09657523,0.36017367,0.00000000
-2.98049025,2.88296351,0.63942698,0.41648703,0.82941842,1.99907433,0.03773632,0.09751212,0.36142167,0.00000000
-2.97448724,2.88829258,0.64807245,0.42454522,0.81387459,1.99454195,0.03906071,0.09852001,0.36225771,0.00000000
-2.96848424,2.89425353,0.65612803,0.43183525,0.79901510,1.99227943,0.04029005,0.09955696,0.36248858,0.00000000
-2.96248124,2.89979086,0.66326411,0.43806832,0.78480014,1.99174341,0.04138469,0.10057792,0.36194001,0.00000000
-2.95647824,2.90384719,0.66915938,0.44298250,0.77116570,1.99232883,0.04230867,0.10153680,0.36046322,0.00000000
-2.95047524,2.90540869,0.67351435,0.44635121,0.75803334,1.99339811,0.04303064,0.10238859,0.35794051,0.00000000
-2.94447224,2.90355078,0.67606439,0.44799061,0.74532096,1.99431296,0.04352482,0.10309151,0.35428972,0.00000000
-2.93846923,2.89748162,0.67659132,0.44776574,0.73295380,1.99446722,0.04377162,0.10360899,0.34946714,0.00000000
-2.93246623,2.88658124,0.67493323,0.44559492,0.72087506,1.99331874,0.04375820,0.10391149,0.34346899,0.00000000
-2.92646323,2.87043402,0.67099190,0.44145243,0.70905533,1.99041886,0.04347876,0.10397796,0.33633110,0.00000000
-2.92046023,2.84885290,0.66473746,0.43536902,0.69750036,1.98543766,0.04293457,0.10379696,0.32812717,0.00000000
-2.91445723,2.82189403,0.65621005,0.42743059,0.68625659,1.97818381,0.04213379,0.10336729,0.31896541,0.00000000
-2.90845423,2.78986094,0.64551857,0.41777476,0.67541421,1.96861785,0.04109109,0.10269827,0.30898397,0.00000000
-2.90245123,2.75329813,0.63283639,0.40658574,0.66510747,1.95685830,0.03982698,0.10180947,0.29834527,0.00000000
-2.89644822,2.71297434,0.61839456,0.39408763,0.65551236,1.94318032,0.03836706,0.10073008,0.28722959,0.00000000
-2.89044522,2.66985654,0.60247269,0.38053652,0.64684180,1.92800698,0.03674103,0.09949788,0.27582831,0.00000000
-2.88444222,2.62507581,0.58538820,0.36621176,0.63933863,1.91189386,0.03498167,0.09815788,0.26433696,0.00000000
-2.87843922,2.57988712,0.56748451,0.35140679,0.63326694,1.89550773,0.03312370,0.09676082,0.25294863,0.00000000
-2.87243622,2.53562497,0.54911866,0.33641997,0.62890211,1.87960062,0.03120271,0.09536137,0.24184790,0.00000000
-2.86643322,2.49365715,0.53064925,0.32154576,0.62652046,1.86498078,0.02925401,0.09401647,0.23120556,0.00000000
-2.86043022,2.45533898,0.51242512,0.30706667,0.62638880,1.85248199,0.02731172,0.09278356,0.22117437,0.00000000
-2.85442721,2.42197002,0.49477538,0.29324621,0.62875470,1.84293299,0.02540778,0.09171900,0.21188603,0.00000000
-2.84842421,2.39475541,0.47800121,0.28032303,0.63383793,1.83712844,0.02357129,0.09087668,0.20344931,0.00000000
-2.84242121,2.37477326,0.46236973,0.26850659,0.64182351,1.83580299,0.02182789,0.09030679,0.19594944,0.00000000
-2.83641821,2.36294935,0.44811011,0.25797410,0.65285669,1.83960937,0.02019932,0.09005498,0.18944869,0.00000000
-2.83041521,2.36003975,0.43541196,0.24886899,0.66703998,1.84910155,0.01870325,0.09016161,0.18398790,0.00000000
-2.82441221,2.36662159,0.42442589,0.24130074,0.68443235,1.86472333,0.01735316,0.09066145,0.17958892,0.00000000
-2.81840920,2.38309160,0.41526589,0.23534571,0.70505034,1.88680242,0.01615845,0.09158345,0.17625766,0.00000000
-2.81240620,2.40967158,0.40801335,0.23104913,0.72887092,1.91554972,0.01512467,0.09295073,0.17398743,0.00000000
-2.80640320,2.44641965,0.40272210,0.22842761,0.75583559,1.95106333,0.01425384,0.09478076,0.17276253,0.00000000
-2.80040020,2.49324568,0.39942414,0.22747227,0.78585533,1.99333603,0.01354489,0.09708552,0.17256151,0.00000000
-2.79439720,2.54992928,0.39813539,0.22815191,0.81881587,2.04226547,0.01299416,0.09987167,0.17336023,0.00000000
-2.78839420,2.61613854,0.39886111,0.23041630,0.85458257,2.09766554,0.01259586,0.10314072,0.17513419,0.00000000
-2.78239120,2.69144788,0.40160045,0.23419910,0.89300466,2.15927783,0.01234267,0.10688905,0.17786021,0.00000000
-2.77638819,2.77535348,0.40634978,0.23942049,0.93391810,2.22678195,0.01222617,0.11110787,0.18151721,0.00000000
-2.77038519,2.86728517,0.41310449,0.24598928,0.97714697,2.29980377,0.01223733,0.11578295,0.18608612,0.00000000
-2.76438219,2.96661397,0.42185924,0.25380443,1.02250303,2.37792079,0.01236695,0.12089434,0.19154892,0.00000000
-2.75837919,3.07265498,0.43260638,0.26275612,1.06978342,2.46066437,0.01260596,0.12641593,0.19788689,0.00000000
-2.75237619,3.18466579,0.44533294,0.27272631,1.11876680,2.54751866,0.01294569,0.13231495,0.20507816,0.00000000
-2.74637319,3.30184104,0.46001613,0.28358893,1.16920796,2.63791671,0.01337809,0.13855152,0.21309483,0.00000000
-2.74037019,3.42330403,0.47661790,0.29520984,1.22083157,2.73123424,0.01389580,0.14507828,0.22189980,0.00000000
-2.73436718,3.54809704,0.49507877,0.30744671,1.27332558,2.82678222,0.01449218,0.15184009,0.23144363,0.00000000
-2.72836418,3.67517158,0.51531166,0.32014900,1.32633492,2.92379924,0.01516131,0.15877407,0.24166159,0.00000000
-2.72236118,3.80338055,0.53719596,0.33315812,1.37945621,3.02144507,0.01589782,0.16580979,0.25247121,0.00000000
-2.71635818,3.93147373,0.56057253,0.34630801,1.43223421,3.11879656,0.01669680,0.17286985,0.26377064,0.00000000
-2.71035518,4.05809830,0.58524005,0.35942612,1.48416065,3.21484720,0.01755353,0.17987082,0.27543780,0.00000000
-2.70435218,4.18180523,0.61095307,0.37233500,1.53467587,3.30851117,0.01846330,0.18672447,0.28733070,0.00000000
-2.69834917,4.30106262,0.63742213,0.38485435,1.58317380,3.39863259,0.01942115,0.19333941,0.29928887,0.00000000
-2.69234617,4.41427616,0.66431618,0.39680363,1.62901027,3.48400039,0.02042164,0.19962295,0.31113598,0.00000000
-2.68634317,4.51981641,0.69126717,0.40800519,1.67151478,3.56336865,0.02145856,0.20548327,0.32268355,0.00000000
-2.68034017,4.61605237,0.71787704,0.41828761,1.71000524,3.63548191,0.02252480,0.21083171,0.33373578,0.00000000
-2.67433717,4.70139006,0.74372661,0.42748937,1.74380547,3.69910478,0.02361214,0.21558513,0.34409513,0.00000000
-2.66833417,4.77431455,0.76838618,0.43546257,1.77226448,3.75305446,0.02471110,0.21966822,0.35356855,0.00000000
-2.66233117,4.83343350,0.79142744,0.44207647,1.79477695,3.79623488,0.02581092,0.22301575,0.36197407,0.00000000
-2.65632816,4.87752033,0.81243606,0.44722090,1.81080376,3.82767080,0.02689956,0.22557448,0.36914741,0.00000000
-2.65032516,4.90555474,0.83102437,0.45080908,1.81989175,3.84654027,0.02796373,0.22730485,0.37494838,0.00000000
-2.64432216,4.91675864,0.84684373,0.45278007,1.82169153,3.85220368,0.02898905,0.22818225,0.37926661,0.00000000
-2.63831916,4.91062565,0.85959574,0.45310039,1.81597254,3.84422812,0.02996029,0.22819781,0.38202656,0.00000000
-2.63231616,4.88694270,0.86904197,0.45176507,1.80263459,3.82240562,0.03086163,0.22735879,0.38319132,0.00000000
-2.62631316,4.84580262,0.87501163,0.44879779,1.78171509,3.78676446,0.03167700,0.22568841,0.38276519,0.00000000
-2.62031016,4.78760695,0.87740683,0.44425032,1.75339175,3.73757280,0.03239051,0.22322527,0.38079479,0.00000000
-2.61430715,4.71305899,0.87620530,0.43820119,1.71798040,3.67533471,0.03298682,0.22002220,0.37736872,0.00000000
-2.60830415,4.62314721,0.87146029,0.43075365,1.67592811,3.60077840,0.03345167,0.21614484,0.37261565,0.00000000
-2.60230115,4.51911984,0.86329782,0.42203303,1.62780185,3.51483757,0.03377229,0.21166978,0.36670110,0.00000000
-2.59629815,4.40245170,0.85191136,0.41218351,1.57427321,3.41862642,0.03393786,0.20668242,0.35982275,0.00000000
-2.59029515,4.27480476,0.83755421,0.40136455,1.51609980,3.31340969,0.03393990,0.20127466,0.35220482,0.00000000
-2.58429215,4.13798391,0.82053000,0.38974695,1.45410427,3.20056882,0.03377263,0.19554246,0.34409145,0.00000000
-2.57828914,3.99388996,0.80118179,0.37750875,1.38915175,3.08156582,0.03343326,0.18958330,0.33573952,0.00000000
-2.57228614,3.84447133,0.77988006,0.36483104,1.32212673,2.95790613,0.03292213,0.18349376,0.32741105,0.00000000
-2.56628314,3.69167651,0.75701052,0.35189384,1.25391019,2.83110195,0.03224286,0.17736713,0.31936568,0.00000000
-2.56028014,3.53740855,0.73296182,0.33887209,1.18535800,2.70263729,0.03140227,0.17129128,0.31185324,0.00000000
-2.55427714,3.38348334,0.70811403,0.32593192,1.11728118,2.57393586,0.03041028,0.16534669,0.30510687,0.00000000
-2.54827414,3.23159262,0.68282815,0.31322724,1.05042883,2.44633273,0.02927968,0.15960482,0.29933686,0.00000000
-2.54227114,3.08327272,0.65743699,0.30089679,0.98547393,2.32105044,0.02802579,0.15412682,0.29472532,0.00000000
-2.53626813,2.93987970,0.63223795,0.28906160,0.92300270,2.19918001,0.02666605,0.14896258,0.29142201,0.00000000
-2.53026513,2.80257129,0.60748761,0.27782315,0.86350723,2.08166710,0.02521951,0.14415014,0.28954117,0.00000000
-2.52426213,2.67229559,0.58339842,0.26726197,0.80738173,1.96930335,0.02370638,0.13971559,0.28915971,0.00000000
-2.51825913,2.54978662,0.56013738,0.25743702,0.75492205,1.86272272,0.02214740,0.13567322,0.29031647,0.00000000
-2.51225613,2.43556615,0.53782674,0.24838561,0.70632822,1.76240246,0.02056333,0.13202609,0.29301277,0.00000000
-2.50625313,2.32995146,0.51654635,0.24012406,0.66170973,1.66866829,0.01897444,0.12876703,0.29721398,0.00000000
-2.50025013,2.23306825,0.49633758,0.23264893,0.62109302,1.58170324,0.01739999,0.12587971,0.30285218,0.00000000
-2.49424712,2.14486797,0.47720846,0.22593880,0.58443080,1.50155946,0.01585783,0.12334020,0.30982958,0.00000000
-2.48824412,2.06514866,0.45913957,0.21995669,0.55161263,1.42817246,0.01436403,0.12111852,0.31802278,0.00000000
-2.48224112,1.99357848,0.44209058,0.21465279,0.52247640,1.36137692,0.01293262,0.11918045,0.32728753,0.00000000
-2.47623812,1.92972086,0.42600684,0.20996758,0.49682003,1.30092374,0.01157543,0.11748927,0.33746382,0.00000000
-2.47023512,1.87306058,0.41082583,0.20583514,0.47441331,1.24649730,0.01030195,0.11600764,0.34838135,0.00000000
-2.46423212,1.82302967,0.39648313,0.20218660,0.45500914,1.19773274,0.00911936,0.11469925,0.35986486,0.00000000
-2.45822911,1.77903249,0.38291762,0.19895349,0.43835408,1.15423256,0.00803256,0.11353050,0.37173948,0.00000000
-2.45222611,1.74046921,0.37007589,0.19607101,0.42419789,1.11558205,0.00704437,0.11247189,0.38383574,0.00000000
-2.44622311,1.70675698,0.35791546,0.19348089,0.41230183,1.08136338,0.00615560,0.11149928,0.39599421,0.00000000
-2.44022011,1.67734847,0.34640697,0.19113398,0.40244549,1.05116784,0.00536539,0.11059486,0.40806959,0.00000000
-2.43421711,1.65174705,0.33553525,0.18899229,0.39443226,1.02460618,0.00467140,0.10974793,0.41993416,0.00000000
-2.42821411,1.62951866,0.32529932,0.18703046,0.38809316,1.00131676,0.00407006,0.10895529,0.43148060,0.00000000
-2.42221111,1.61029995,0.31571144,0.18523667,0.38328915,0.98097165,0.00355687,0.10822156,0.44262384,0.00000000
-2.41620810,1.59380280,0.30679534,0.18361286,0.37991196,0.96328047,0.00312661,0.10755902,0.45330231,0.00000000
-2.41020510,1.57981530,0.29858381,0.18217436,0.37788350,0.94799220,0.00277362,0.10698738,0.46347811,0.00000000
-2.40420210,1.56819930,0.29111576,0.18094896,0.37715398,0.93489511,0.00249194,0.10653321,0.47313654,0.00000000
-2.39819910,1.55888490,0.28443310,0.17997533,0.37769887,0.92381491,0.00227551,0.10622923,0.48228462,0.00000000
-2.39219610,1.55186239,0.27857748,0.17930108,0.37951500,0.91461152,0.00211834,0.10611329,0.49094900,0.00000000
-2.38619310,1.54717183,0.27358701,0.17898039,0.38261584,0.90717470,0.00201456,0.10622731,0.49917306,0.00000000
-2.38019010,1.54489114,0.26949334,0.17907131,0.38702636,0.90141879,0.00195854,0.10661591,0.50701353,0.00000000
-2.37418709,1.54512306,0.26631902,0.17963296,0.39277753,0.89727711,0.00194493,0.10732501,0.51453656,0.00000000
-2.36818409,1.54798165,0.26407521,0.18072261,0.39990092,0.89469618,0.00196866,0.10840022,0.52181366,0.00000000
-2.36218109,1.55357896,0.26276003,0.18239285,0.40842345,0.89363018,0.00202501,0.10988517,0.52891734,0.00000000
-2.35617809,1.56201246,0.26235739,0.18468883,0.41836262,0.89403606,0.00210953,0.11181975,0.53591701,0.00000000
-2.35017509,1.57335369,0.26283634,0.18764583,0.42972236,0.89586934,0.00221809,0.11423832,0.54287508,0.00000000
-2.34417209,1.58763879,0.26415105,0.19128711,0.44248981,0.89908114,0.00234682,0.11716795,0.54984349,0.00000000
-2.33816908,1.60486119,0.26624132,0.19562220,0.45663296,0.90361627,0.00249211,0.12062667,0.55686104,0.00000000
-2.33216608,1.62496680,0.26903352,0.20064564,0.47209944,0.90941279,0.00265062,0.12462193,0.56395138,0.00000000
-2.32616308,1.64785198,0.27244213,0.20633621,0.48881634,0.91640274,0.00281919,0.12914923,0.57112206,0.00000000
-2.32016008,1.67336435,0.27637156,0.21265682,0.50669123,0.92451422,0.00299495,0.13419100,0.57836452,0.00000000
-2.31415708,1.70130637,0.28071844,0.21955481,0.52561405,0.93367448,0.00317521,0.13971592,0.58565521,0.00000000
-2.30815408,1.73144156,0.28537410,0.22696293,0.54546004,0.94381390,0.00335756,0.14567861,0.59295767,0.00000000
-2.30215108,1.76350309,0.29022746,0.23480082,0.56609330,0.95487056,0.00353985,0.15201987,0.60022554,0.00000000
-2.29614807,1.79720430,0.29516792,0.24297703,0.58737083,0.96679491,0.00372023,0.15866751,0.60740645,0.00000000
-2.29014507,1.83225069,0.30008846,0.25139144,0.60914694,0.97955448,0.00389717,0.16553767,0.61444635,0.00000000
-2.28414207,1.86835271,0.30488882,0.25993812,0.63127744,0.99313791,0.00406952,0.17253691,0.62129431,0.00000000
-2.27813907,1.90523885,0.30947856,0.26850853,0.65362376,1.00755819,0.00423654,0.17956472,0.62790733,0.00000000
-2.27213607,1.94266826,0.31378008,0.27699487,0.67605630,1.02285474,0.00439796,0.18651669,0.63425491,0.00000000
-2.26613307,1.98044230,0.31773149,0.28529356,0.69845715,1.03909402,0.00455399,0.19328805,0.64032311,0.00000000
-2.26013007,2.01841449,0.32128912,0.29330872,0.72072177,1.05636858,0.00470542,0.19977759,0.64611781,0.00000000
-2.25412706,2.05649824,0.32442983,0.30095555,0.74275967,1.07479446,0.00485362,0.20589169,0.65166693,0.00000000
-2.24812406,2.09467201,0.32715281,0.30816344,0.76449387,1.09450703,0.00500061,0.21154842,0.65702145,0.00000000
-2.24212106,2.13298170,0.32948094,0.31487869,0.78585941,1.11565530,0.00514909,0.21668144,0.66225502,0.00000000
-2.23611806,2.17154004,0.33146163,0.32106687,0.80680083,1.13839518,0.00530247,0.22124354,0.66746225,0.00000000
-2.23011506,2.21052309,0.33316701,0.32671453,0.82726899,1.16288177,0.00546492,0.22520959,0.67275567,0.00000000
-2.22411206,2.25016397,0.33469355,0.33183035,0.84721729,1.18926132,0.00564139,0.22857880,0.67826138,0.00000000
-2.21810905,2.29074427,0.33616097,0.33644559,0.86659788,1.21766317,0.00583761,0.23137612,0.68411370,0.00000000
-2.21210605,2.33258336,0.33771055,0.34061388,0.88535792,1.24819219,0.00606015,0.23365259,0.69044910,0.00000000
-2.20610305,2.37602630,0.33950274,0.34441028,0.90343641,1.28092206,0.00631639,0.23548478,0.69739953,0.00000000
-2.20010005,2.42143072,0.34171417,0.34792966,0.92076184,1.31588994,0.00661449,0.23697301,0.70508570,0.00000000
-2.19409705,2.46915336,0.34453409,0.35128448,0.93725083,1.35309250,0.00696343,0.23823870,0.71361046,0.00000000
-2.18809405,2.51953655,0.34816031,0.35460194,0.95280810,1.39248376,0.00737290,0.23942064,0.72305278,0.00000000
-2.18209105,2.57289532,0.35279471,0.35802068,0.96732773,1.43397455,0.00785325,0.24067058,0.73346243,0.00000000
-2.17608804,2.62950511,0.35863829,0.36168704,0.98069560,1.47743357,0.00841543,0.24214808,0.74485580,0.00000000
-2.17008504,2.68959061,0.36588612,0.36575097,0.99279311,1.52268984,0.00907079,0.24401495,0.75721289,0.00000000
-2.16408204,2.75331553,0.37472198,0.37036174,1.00350165,1.56953604,0.00983096,0.24642951,0.77047562,0.00000000
-2.15807904,2.82077348,0.38531295,0.37566349,1.01270774,1.61773255,0.01070761,0.24954074,0.78454759,0.00000000
-2.15207604,2.89197976,0.39780404,0.38179073,1.02030827,1.66701152,0.01171219,0.25348276,0.79929511,0.00000000
-2.14607304,2.96686396,0.41231294,0.38886391,1.02621554,1.71708070,0.01285565,0.25836971,0.81454952,0.00000000
-2.14007004,3.04526324,0.42892493,0.39698504,1.03036165,1.76762648,0.01414804,0.26429117,0.83011055,0.00000000
-2.13406703,3.12691620,0.44768827,0.40623364,1.03270183,1.81831602,0.01559815,0.27130846,0.84575073,0.00000000
-2.12806403,3.21145744,0.46860985,0.41666291,1.03321655,1.86879818,0.01721307,0.27945169,0.86122034,0.00000000
-2.12206103,3.29841276,0.49165166,0.42829634,1.03191206,1.91870327,0.01899775,0.28871792,0.87625299,0.00000000
-2.11605803,3.38719555,0.51672777,0.44112491,1.02881938,1.96764190,0.02095451,0.29907020,0.89057149,0.00000000
-2.11005503,3.47710455,0.54370239,0.45510477,1.02399184,2.01520309,0.02308262,0.31043768,0.90389379,0.00000000
-2.10405203,3.56732374,0.57238881,0.47015585,1.01750121,2.06095226,0.02537789,0.32271675,0.91593895,0.00000000
-2.09804902,3.65692491,0.60254967,0.48616120,1.00943287,2.10442956,0.02783228,0.33577305,0.92643300,0.00000000
-2.09204602,3.74487365,0.63389844,0.50296740,0.99988034,2.14514932,0.03043363,0.34944445,0.93511449,0.00000000
-2.08604302,3.83003942,0.66610254,0.52038606,0.98893958,2.18260108,0.03316550,0.36354478,0.94173991,0.00000000
-2.08004002,3.91121036,0.69878783,0.53819643,0.97670356,2.21625294,0.03600709,0.37786832,0.94608864,0.00000000
-2.07403702,3.98711314,0.73154489,0.55614934,0.96325763,2.24555751,0.03893336,0.39219487,0.94796777,0.00000000
-2.06803402,4.05643797,0.76393680,0.57397229,0.94867585,2.26996087,0.04191528,0.40629538,0.94721639,0.00000000
-2.06203102,4.11786874,0.79550844,0.59137573,0.93301886,2.28891448,0.04492023,0.41993787,0.94370965,0.00000000
-2.05602801,4.17011761,0.82579722,0.60806052,0.91633323,2.30188988,0.04791261,0.43289372,0.93736234,0.00000000
-2.05002501,4.21196313,0.85434482,0.62372611,0.89865249,2.30839572,0.05085457,0.44494399,0.92813195,0.00000000
-2.04402201,4.24229075,0.88070971,0.63807957,0.87999975,2.30799642,0.05370689,0.45588578,0.91602123,0.00000000
-2.03801901,4.26013387,0.90448004,0.65084483,0.86039153,2.30033153,0.05642997,0.46553828,0.90107995,0.00000000
-2.03201601,4.26471379,0.92528634,0.66177199,0.83984276,2.28513481,0.05898487,0.47374851,0.88340590,0.00000000
-2.02601301,4.25547639,0.94281353,0.67064625,0.81837220,2.26225176,0.06133442,0.48039644,0.86314488,0.00000000
-2.02001001,4.23212353,0.95681169,0.67729598,0.79600818,2.23165460,0.06344428,0.48539929,0.84048954,0.00000000
-2.01400700,4.19463721,0.96710506,0.68159960,0.77279380,2.19345356,0.06528393,0.48871484,0.81567709,0.00000000
-2.00800400,4.14329475,0.97359871,0.68349093,0.74879146,2.14790356,0.06682760,0.49034361,0.78898563,0.00000000
-2.00200100,4.07867358,0.97628252,0.68296246,0.72408610,2.09540556,0.06805497,0.49032961,0.76072919,0.00000000
-1.99599800,4.00164479,0.97523211,0.68006661,0.69878699,2.03650226,0.06895175,0.48875967,0.73125144,0.00000000
-1.98999500,3.91335500,0.97060653,0.67491454,0.67302774,1.97186795,0.06950999,0.48576119,0.70091827,0.00000000
-1.98399200,3.81519693,0.96264272,0.66767260,0.64696456,1.90229279,0.06972820,0.48149838,0.67010923,0.00000000
-1.97798899,3.70876935,0.95164688,0.65855653,0.62077284,1.82866207,0.06961120,0.47616694,0.63920830,0.00000000
-1.97198599,3.59582803,0.93798296,0.64782350,0.59464212,1.75193130,0.06916976,0.46998734,0.60859405,0.00000000
-1.96598299,3.47822962,0.92205889,0.63576234,0.56876986,1.67309824,0.06842005,0.46319704,0.57862968,0.00000000
-1.95997999,3.35787084,0.90431100,0.62268245,0.54335436,1.59317308,0.06738291,0.45604169,0.54965327,0.00000000
-1.95397699,3.23662574,0.88518743,0.60890181,0.51858724,1.51314828,0.06608301,0.44876590,0.52196862,0.00000000
-1.94797399,3.11628391,0.86513132,0.59473469,0.49464597,1.43396930,0.06454790,0.44160376,0.49583704,0.00000000
-1.94197099,2.99849240,0.84456442,0.58047962,0.47168690,1.35650769,0.06280709,0.43476965,0.47147051,0.00000000
-1.93596798,2.88470420,0.82387221,0.56640818,0.44983924,1.28153774,0.06089109,0.42844980,0.44902639,0.00000000
-1.92996498,2.77613548,0.80339090,0.55275530,0.42920023,1.20971753,0.05883059,0.42279490,0.42860406,0.00000000
-1.92396198,2.67373358,0.78339723,0.53971125,0.40983198,1.14157535,0.05665569,0.41791421,0.41024352,0.00000000
-1.91795898,2.57815717,0.76410136,0.52741604,0.39175991,1.07750171,0.05439530,0.41387147,0.39392613,0.00000000
-1.91195598,2.48976924,0.74564321,0.51595618,0.37497305,1.01774731,0.05207673,0.41068286,0.37957735,0.00000000
-1.90595298,2.40864302,0.72809240,0.50536418,0.35942599,0.96242663,0.04972539,0.40831714,0.36707153,0.00000000
