energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-2.94447224,1.01518875,0.00792741,0.07162645,0.05675685,0.00000000,0.38387600,0.60796016,0.00616893,0.27803599
-2.93846923,1.09974528,0.00714916,0.07682187,0.05658223,0.00000000,0.42236849,0.66425425,0.00621449,0.30034357
-2.93246623,1.20441880,0.00660244,0.08349867,0.05779708,0.00000000,0.46817549,0.73220398,0.00641215,0.32825584
-2.92646323,1.32790254,0.00625874,0.09155617,0.06025876,0.00000000,0.52087100,0.81110730,0.00674965,0.36139280
-2.92046023,1.46868488,0.00609162,0.10088127,0.06382623,0.00000000,0.57993635,0.90012189,0.00721475,0.39932322
-2.91445723,1.62502531,0.00607670,0.11134682,0.06835941,0.00000000,0.64474952,0.99825054,0.00779515,0.44155766
-2.90845423,1.79493657,0.00619158,0.12281041,0.07371836,0.00000000,0.71457729,1.10433070,0.00847845,0.48754303
-2.90245123,1.97617587,0.00641572,0.13511368,0.07976269,0.00000000,0.78857126,1.21702979,0.00925213,0.53665976
-2.89644822,2.16624778,0.00673040,0.14808236,0.08635115,0.00000000,0.86576875,1.33484793,0.01010354,0.58822201
-2.89044522,2.36242040,0.00711854,0.16152729,0.09334176,0.00000000,0.94509925,1.45612886,0.01102000,0.64148167
-2.88444222,2.56175623,0.00756468,0.17524634,0.10059238,0.00000000,1.02539681,1.57908007,0.01198886,0.69563632
-2.87843922,2.76115776,0.00805494,0.18902734,0.10796178,0.00000000,1.10541848,1.70180186,0.01299775,0.74984117
-2.87243622,2.95742715,0.00857698,0.20265207,0.11531133,0.00000000,1.18386854,1.82232517,0.01403475,0.80322499
-2.86643322,3.14733850,0.00912003,0.21590101,0.12250718,0.00000000,1.25942777,1.93865710,0.01508875,0.85490940
-2.86043022,3.32771996,0.00967498,0.22855884,0.12942277,0.00000000,1.33078691,2.04883241,0.01614972,0.90403090
-2.85442721,3.49554251,0.01023444,0.24042041,0.13594169,0.00000000,1.39668281,2.15096917,0.01720909,0.94976472
-2.84842421,3.64801131,0.01079277,0.25129689,0.14196057,0.00000000,1.45593587,2.24332595,0.01826012,0.99134939
-2.84242121,3.78265526,0.01134622,0.26102177,0.14739201,0.00000000,1.50748688,2.32435796,0.01929814,1.02811083
-2.83641821,3.89741016,0.01189294,0.26945650,0.15216717,0.00000000,1.55043160,2.39276929,0.02032087,1.05948471
-2.83041521,3.99069098,0.01243297,0.27649529,0.15623796,0.00000000,1.58405110,2.44755854,0.02132858,1.08503583
-2.82441221,4.06144904,0.01296818,0.28206891,0.15957864,0.00000000,1.60783647,2.48805533,0.02232413,1.10447334
-2.81840920,4.10921074,0.01350217,0.28614721,0.16218667,0.00000000,1.62150633,2.51394558,0.02331290,1.11766101
-2.81240620,4.13409521,0.01404004,0.28874009,0.16408275,0.00000000,1.62501607,2.52528395,0.02430263,1.12462162
-2.80640320,4.13680923,0.01458810,0.28989697,0.16530994,0.00000000,1.61855840,2.52249254,0.02530299,1.12553524
-2.80040020,4.11861931,0.01515355,0.28970460,0.16593192,0.00000000,1.60255475,2.50634566,0.02632511,1.12073124
-2.79439720,4.08130164,0.01574400,0.28828330,0.16603041,0.00000000,1.57763799,2.47794110,0.02738095,1.11067416
-2.78839420,4.02707203,0.01636697,0.28578186,0.16570178,0.00000000,1.54462718,2.43865922,0.02848252,1.09594427
-2.78239120,3.95849917,0.01702943,0.28237121,0.16505320,0.00000000,1.50449547,2.39011170,0.02964107,1.07721351
-2.77638819,3.87840514,0.01773719,0.27823725,0.16419818,0.00000000,1.45833277,2.33408242,0.03086618,1.05521797
-2.77038519,3.78975803,0.01849440,0.27357318,0.16325208,0.00000000,1.40730490,2.27246324,0.03216493,1.03072831
-2.76438219,3.69556183,0.01930307,0.26857163,0.16232750,0.00000000,1.35261122,2.20718779,0.03354105,1.00451952
-2.75837919,3.59874875,0.02016259,0.26341703,0.16152997,0.00000000,1.29544267,2.14016620,0.03499421,0.97734143
-2.75237619,3.50207902,0.02106949,0.25827867,0.16095404,0.00000000,1.23694219,2.07322398,0.03651944,0.94989146
-2.74637319,3.40805262,0.02201715,0.25330462,0.16068000,0.00000000,1.17816925,2.00804727,0.03810675,0.92279081
-2.74037019,3.31883656,0.02299581,0.24861685,0.16077138,0.00000000,1.12006983,1.94613707,0.03974097,0.89656509
-2.73436718,3.23621057,0.02399257,0.24430785,0.16127328,0.00000000,1.06345319,1.88877361,0.04140185,0.87163034
-2.72836418,3.16153265,0.02499167,0.24043875,0.16221164,0.00000000,1.00897589,1.83699216,0.04306438,0.84828469
-2.72236118,3.09572500,0.02597490,0.23703894,0.16359337,0.00000000,0.95713352,1.79157025,0.04469940,0.82670596
-2.71635818,3.03927967,0.02692205,0.23410736,0.16540740,0.00000000,0.90825998,1.75302624,0.04627445,0.80695495
-2.71035518,2.99228216,0.02781163,0.23161498,0.16762636,0.00000000,0.86253376,1.72162794,0.04775477,0.78898402
-2.70435218,2.95445031,0.02862158,0.22950864,0.17020898,0.00000000,0.81999047,1.69741009,0.04910456,0.77265006
-2.69834917,2.92518527,0.02933004,0.22771564,0.17310279,0.00000000,0.78054040,1.68019878,0.05028820,0.75773114
-2.69234617,2.90363081,0.02991620,0.22614903,0.17624710,0.00000000,0.74398995,1.66964067,0.05127167,0.74394552
-2.68634317,2.88873694,0.03036111,0.22471313,0.17957604,0.00000000,0.71006542,1.66523507,0.05202385,0.73097203
-2.68034017,2.87932411,0.03064838,0.22330908,0.18302142,0.00000000,0.67843788,1.66636663,0.05251773,0.71847059
-2.67433717,2.87414455,0.03076489,0.22183999,0.18651528,0.00000000,0.64874764,1.67233689,0.05273157,0.70610177
-2.66833417,2.87193752,0.03070128,0.22021558,0.18999202,0.00000000,0.62062730,1.68239317,0.05264971,0.69354459
-2.66233117,2.87147641,0.03045234,0.21835597,0.19338997,0.00000000,0.59372217,1.69575351,0.05226327,0.68051150
-2.65632816,2.87160596,0.03001726,0.21619460,0.19665246,0.00000000,0.56770750,1.71162705,0.05157052,0.66676026
-2.65032516,2.87126901,0.02939963,0.21368009,0.19972824,0.00000000,0.54230186,1.72922965,0.05057695,0.65210224
-2.64432216,2.86952268,0.02860733,0.21077715,0.20257144,0.00000000,0.51727645,1.74779463,0.04929504,0.63640704
-2.63831916,2.86554501,0.02765223,0.20746645,0.20514107,0.00000000,0.49246038,1.76657951,0.04774384,0.61960357
-2.63231616,2.85863310,0.02654976,0.20374373,0.20740023,0.00000000,0.46774207,1.78486929,0.04594820,0.60167797
-2.62631316,2.84819493,0.02531832,0.19961810,0.20931506,0.00000000,0.44306729,1.80197738,0.04393790,0.58266867
-2.62031016,2.83373668,0.02397867,0.19510998,0.21085372,0.00000000,0.41843424,1.81724535,0.04174650,0.56265941
-2.61430715,2.81484776,0.02255315,0.19024851,0.21198543,0.00000000,0.39388642,1.83004245,0.03941025,0.54177060
-2.60830415,2.79118572,0.02106500,0.18506903,0.21267973,0.00000000,0.36950401,1.83976595,0.03696683,0.52014998
-2.60230115,2.76246271,0.01953759,0.17961050,0.21290602,0.00000000,0.34539432,1.84584305,0.03445416,0.49796296
-2.59629815,2.72843495,0.01799377,0.17391317,0.21263355,0.00000000,0.32168209,1.84773492,0.03190929,0.47538345
-2.59029515,2.68889624,0.01645520,0.16801659,0.21183177,0.00000000,0.29850014,1.84494293,0.02936739,0.45258548
-2.58429215,2.64367586,0.01494185,0.16195811,0.21047106,0.00000000,0.27598089,1.83701722,0.02686084,0.42973612
-2.57828914,2.59264090,0.01347156,0.15577172,0.20852389,0.00000000,0.25424903,1.82356704,0.02441860,0.40698985
-2.57228614,2.53570249,0.01205970,0.14948755,0.20596621,0.00000000,0.23341572,1.80427228,0.02206567,0.38448457
-2.56628314,2.47282502,0.01071901,0.14313169,0.20277902,0.00000000,0.21357420,1.77889551,0.01982276,0.36233915
-2.56028014,2.40403725,0.00945949,0.13672649,0.19895001,0.00000000,0.19479714,1.74729346,0.01770622,0.34065258
-2.55427714,2.32944391,0.00828843,0.13029111,0.19447516,0.00000000,0.17713530,1.70942704,0.01572800,0.31950426
-2.54827414,2.24923650,0.00721049,0.12384232,0.18936008,0.00000000,0.16061758,1.66536911,0.01389592,0.29895551
-2.54227114,2.16370195,0.00622791,0.11739541,0.18362112,0.00000000,0.14525218,1.61530904,0.01221391,0.27905171
-2.53626813,2.07322810,0.00534076,0.11096514,0.17728604,0.00000000,0.13102858,1.55955368,0.01068248,0.25982496
-2.53026513,1.97830518,0.00454721,0.10456652,0.17039425,0.00000000,0.11792013,1.49852419,0.00929913,0.24129694
-2.52426213,1.87952276,0.00384386,0.09821556,0.16299650,0.00000000,0.10588699,1.43274883,0.00805890,0.22348170
-2.51825913,1.77756208,0.00322603,0.09192975,0.15515414,0.00000000,0.09487919,1.36285169,0.00695485,0.20638819
-2.51225613,1.67318388,0.00268812,0.08572832,0.14693787,0.00000000,0.08483966,1.28953792,0.00597859,0.19002239
-2.50625313,1.56721242,0.00222385,0.07963228,0.13842607,0.00000000,0.07570699,1.21357604,0.00512072,0.17438892
-2.50025013,1.46051630,0.00182659,0.07366422,0.12970285,0.00000000,0.06741792,1.13577814,0.00437126,0.15949219
-2.49424712,1.35398730,0.00148954,0.06784792,0.12085580,0.00000000,0.05990938,1.05697890,0.00372003,0.14533693
-2.48824412,1.24851813,0.00120599,0.06220782,0.11197368,0.00000000,0.05312019,0.97801440,0.00315692,0.13192834
-2.48224112,1.14498053,0.00096944,0.05676839,0.10314408,0.00000000,0.04699224,0.89970177,0.00267218,0.11927184
-2.47623812,1.04420457,0.00077371,0.05155342,0.09445116,0.00000000,0.04147139,0.82282044,0.00225656,0.10737251
-2.47023512,0.94696046,0.00061311,0.04658540,0.08597363,0.00000000,0.03650799,0.74809603,0.00190146,0.09623446
-2.46423212,0.85394358,0.00048240,0.04188492,0.07778299,0.00000000,0.03205716,0.67618732,0.00159903,0.08586009
-2.45822911,0.76576336,0.00037690,0.03747019,0.06994215,0.00000000,0.02807881,0.60767687,0.00134216,0.07624941
-2.45222611,0.68293662,0.00029246,0.03335675,0.06250438,0.00000000,0.02453762,0.54306564,0.00112454,0.06739958
-2.44622311,0.60588542,0.00022545,0.02955730,0.05551277,0.00000000,0.02140294,0.48277154,0.00094058,0.05930460
-2.44022011,0.53493946,0.00017275,0.02608177,0.04899999,0.00000000,0.01864865,0.42713198,0.00078543,0.05195532
-2.43421711,0.47034272,0.00013170,0.02293757,0.04298859,0.00000000,0.01625308,0.37641004,0.00065490,0.04533969
-2.42821411,0.41226402,0.00010011,0.02013000,0.03749148,0.00000000,0.01419903,0.33080394,0.00054541,0.03944337
-2.42221111,0.36081082,0.00007613,0.01766288,0.03251290,0.00000000,0.01247392,0.29045918,0.00045393,0.03425058
-2.41620810,0.31604563,0.00005830,0.01553925,0.02804954,0.00000000,0.01106994,0.25548280,0.00037791,0.02974524
-2.41020510,0.27800419,0.00004545,0.01376228,0.02409190,0.00000000,0.00998449,0.22595907,0.00031527,0.02591229
-2.40420210,0.24671472,0.00003672,0.01233614,0.02062578,0.00000000,0.00922057,0.20196591,0.00026431,0.02273920
-2.39819910,0.22221728,0.00003145,0.01126699,0.01763383,0.00000000,0.00878740,0.18359124,0.00022372,0.02021763
-2.39219610,0.20458251,0.00002924,0.01056396,0.01509720,0.00000000,0.00870099,0.17094863,0.00019251,0.01834502
-2.38619310,0.19392892,0.00002988,0.01024004,0.01299707,0.00000000,0.00898488,0.16419148,0.00017004,0.01712638
-2.38019010,0.19043798,0.00003335,0.01031292,0.01131621,0.00000000,0.00967080,0.16352515,0.00015595,0.01657581
-2.37418709,0.19436641,0.00003983,0.01080571,0.01004043,0.00000000,0.01079936,0.16921635,0.00015025,0.01671807
-2.36818409,0.20605485,0.00004967,0.01174750,0.00915988,0.00000000,0.01242063,0.18159929,0.00015324,0.01758985
-2.36218109,0.22593263,0.00006342,0.01317369,0.00867024,0.00000000,0.01459472,0.20107810,0.00016558,0.01924090
-2.35617809,0.25451799,0.00008182,0.01512613,0.00857380,0.00000000,0.01739205,0.22812518,0.00018829,0.02173484
-2.35017509,0.29241355,0.00010581,0.01765299,0.00888031,0.00000000,0.02089363,0.26327512,0.00022278,0.02514959
-2.34417209,0.34029676,0.00013658,0.02080834,0.00960766,0.00000000,0.02519093,0.30711420,0.00027090,0.02957746
-2.33816908,0.39890528,0.00017552,0.02465144,0.01078242,0.00000000,0.03038565,0.36026530,0.00033491,0.03512474
-2.33216608,0.46901753,0.00022429,0.02924576,0.01244008,0.00000000,0.03658907,0.42336859,0.00041757,0.04191085
-2.32616308,0.55142852,0.00028480,0.03465762,0.01462511,0.00000000,0.04392122,0.49705827,0.00052213,0.05006692
-2.32016008,0.64692170,0.00035924,0.04095463,0.01739072,0.00000000,0.05250957,0.58193598,0.00065233,0.05973383
-2.31415708,0.75623745,0.00045003,0.04820379,0.02079836,0.00000000,0.06248758,0.67854167,0.00081242,0.07105968
-2.30815408,0.88003922,0.00055987,0.05646945,0.02491684,0.00000000,0.07399276,0.78732295,0.00100714,0.08419669
-2.30215108,1.01887852,0.00069166,0.06581103,0.02982114,0.00000000,0.08716459,0.90860417,0.00124170,0.09929761
-2.29614807,1.17316007,0.00084853,0.07628068,0.03559089,0.00000000,0.10214214,1.04255642,0.00152168,0.11651164
-2.29014507,1.34310868,0.00103372,0.08792091,0.04230839,0.00000000,0.11906146,1.18917008,0.00185303,0.13597998
-2.28414207,1.52873934,0.00125057,0.10076232,0.05005629,0.00000000,0.13805300,1.34823131,0.00224190,0.15783114
-2.27813907,1.72983226,0.00150242,0.11482144,0.05891495,0.00000000,0.15923879,1.51930392,0.00269457,0.18217606
-2.27213607,1.94591414,0.00179251,0.13009890,0.06895941,0.00000000,0.18272987,1.70171802,0.00321726,0.20910342
-2.26613307,2.17624720,0.00212390,0.14657793,0.08025616,0.00000000,0.20862369,1.89456648,0.00381600,0.23867501
-2.26013007,2.41982698,0.00249931,0.16422336,0.09285976,0.00000000,0.23700182,2.09671007,0.00449639,0.27092171
-2.25412706,2.67538952,0.00292103,0.18298107,0.10680931,0.00000000,0.26792788,2.30679162,0.00526348,0.30583997
-2.24812406,2.94142835,0.00339076,0.20277810,0.12212506,0.00000000,0.30144583,2.52325937,0.00612149,0.34338918
-2.24212106,3.21622106,0.00390951,0.22352335,0.13880527,0.00000000,0.33757860,2.74439879,0.00707365,0.38348995
-2.23611806,3.49786462,0.00447748,0.24510889,0.15682334,0.00000000,0.37632704,2.96837204,0.00812203,0.42602352
-2.23011506,3.78431838,0.00509392,0.26741188,0.17612561,0.00000000,0.41766930,3.19326358,0.00926732,0.47083235
-2.22411206,4.07345299,0.00575710,0.29029696,0.19662971,0.00000000,0.46156032,3.41713009,0.01050874,0.51772181
-2.21810905,4.36310302,0.00646422,0.31361913,0.21822387,0.00000000,0.50793164,3.63805238,0.01184391,0.56646303
-2.21210605,4.65112105,0.00721138,0.33722691,0.24076710,0.00000000,0.55669123,3.85418701,0.01326884,0.61679677
-2.20610305,4.93543045,0.00799364,0.36096564,0.26409038,0.00000000,0.60772320,4.06381505,0.01477788,0.66843807
-2.20010005,5.21407424,0.00880501,0.38468079,0.28799893,0.00000000,0.66088749,4.26538557,0.01636379,0.72108145
-2.19409705,5.48525767,0.00963862,0.40822109,0.31227550,0.00000000,0.71601915,4.45755155,0.01801785,0.77440647
-2.18809405,5.74738203,0.01048677,0.43144136,0.33668452,0.00000000,0.77292728,4.63919656,0.01973001,0.82808319
-2.18209105,5.99906830,0.01134116,0.45420474,0.36097717,0.00000000,0.83139362,4.80945067,0.02148906,0.88177739
-2.17608804,6.23916917,0.01219308,0.47638451,0.38489705,0.00000000,0.89117071,4.96769503,0.02328287,0.93515512
-2.17008504,6.46676919,0.01303361,0.49786498,0.40818620,0.00000000,0.95197974,5.11355491,0.02509861,0.98788649
-2.16408204,6.68117319,0.01385388,0.51854186,0.43059140,0.00000000,1.01350826,5.24688203,0.02692308,1.03964845
-2.15807904,6.88188429,0.01464532,0.53832179,0.45187029,0.00000000,1.07540801,5.36772735,0.02874285,1.09012647
-2.15207604,7.06857298,0.01539991,0.55712125,0.47179719,0.00000000,1.13729308,5.47630629,0.03054461,1.13901527
-2.14607304,7.24104002,0.01611041,0.57486496,0.49016835,0.00000000,1.19873885,5.57295894,0.03231533,1.18601861
-2.14007004,7.39917587,0.01677057,0.59148388,0.50680643,0.00000000,1.25928206,5.65810776,0.03404245,1.23084850
-2.13406703,7.54292007,0.01737536,0.60691306,0.52156395,0.00000000,1.31842247,5.73221602,0.03571408,1.27322404
-2.12806403,7.67222368,0.01792112,0.62108953,0.53432586,0.00000000,1.37562633,5.79574956,0.03731910,1.31287034
-2.12206103,7.78701812,0.01840572,0.63395048,0.54501097,0.00000000,1.43033221,5.84914477,0.03884725,1.34951795
-2.11605803,7.88719310,0.01882864,0.64543195,0.55357230,0.00000000,1.48195917,5.89278478,0.04028925,1.38290317
-2.11005503,7.97258577,0.01919109,0.65546822,0.55999658,0.00000000,1.52991754,5.92698562,0.04163680,1.41276960
-2.10405203,8.04298241,0.01949603,0.66399201,0.56430284,0.00000000,1.57362213,5.95199319,0.04288272,1.43887118
-2.09804902,8.09813317,0.01974826,0.67093559,0.56654041,0.00000000,1.61250768,5.96799107,0.04402091,1.46097695
-2.09204602,8.13777911,0.01995436,0.67623293,0.56678634,0.00000000,1.64604603,5.97511840,0.04504652,1.47887743
-2.08604302,8.16168998,0.02012273,0.67982252,0.56514266,0.00000000,1.67376449,5.97349636,0.04595597,1.49239248
-2.08004002,8.16971014,0.02026354,0.68165112,0.56173332,0.00000000,1.69526453,5.96326088,0.04674711,1.50138039
-2.07403702,8.16180925,0.02038869,0.68167789,0.55670129,0.00000000,1.71024004,5.94459882,0.04741930,1.50574753
-2.06803402,8.13813378,0.02051171,0.67987875,0.55020560,0.00000000,1.71849394,5.91778442,0.04797356,1.50545821
-2.06203102,8.09905499,0.02064767,0.67625075,0.54241859,0.00000000,1.71995235,5.88321272,0.04841270,1.50054375
-2.05602801,8.04520925,0.02081300,0.67081591,0.53352327,0.00000000,1.71467530,5.84142671,0.04874144,1.49111029
-2.05002501,7.97752657,0.02102533,0.66362442,0.52371074,0.00000000,1.70286299,5.79313544,0.04896645,1.47734441
-2.04402201,7.89724408,0.02130316,0.65475668,0.51317764,0.00000000,1.68485720,5.73922070,0.04909640,1.45951596
-2.03801901,7.80590184,0.02166557,0.64432415,0.50212359,0.00000000,1.66113705,5.68073075,0.04914187,1.43797765
-2.03201601,7.70531982,0.02213183,0.63246867,0.49074834,0.00000000,1.63230928,5.61886049,0.04911525,1.41316093
-2.02601301,7.59755561,0.02272085,0.61936021,0.47924881,0.00000000,1.59909284,5.55491842,0.04903047,1.38556797
-2.02001001,7.48484431,0.02345067,0.60519319,0.46781578,0.00000000,1.56229850,5.49028154,0.04890267,1.35576006
-2.01400700,7.36952285,0.02433783,0.59018123,0.45663032,0.00000000,1.52280400,5.42634052,0.04874777,1.32434240
-2.00800400,7.25394241,0.02539670,0.57455082,0.44585994,0.00000000,1.48152580,5.36443806,0.04858189,1.29194620
-2.00200100,7.14037347,0.02663872,0.55853403,0.43565458,0.00000000,1.43938870,5.30580401,0.04842081,1.25920854
-1.99599800,7.03090871,0.02807179,0.54236070,0.42614264,0.00000000,1.39729460,5.25149121,0.04827926,1.22675110
-1.98999500,6.92736923,0.02969952,0.52625047,0.41742712,0.00000000,1.35609187,5.20231601,0.04817030,1.19515877
-1.98399200,6.83121971,0.03152067,0.51040517,0.40958213,0.00000000,1.31654682,5.15880748,0.04810461,1.16495908
-1.97798899,6.74349763,0.03352863,0.49500183,0.40265011,0.00000000,1.27931855,5.12116867,0.04808995,1.13660373
-1.97198599,6.66476094,0.03571111,0.48018688,0.39663976,0.00000000,1.24493847,5.08925271,0.04813060,1.11045295
-1.96598299,6.59505765,0.03804994,0.46607165,0.39152508,0.00000000,1.21379532,5.06255577,0.04822699,1.08676376
-1.95997999,6.53391956,0.04052113,0.45272960,0.38724559,0.00000000,1.18612645,5.04022781,0.04837547,1.06568251
-1.95397699,6.48038084,0.04309513,0.44019524,0.38370782,0.00000000,1.16201573,5.02110100,0.04856824,1.04724234
-1.94797399,6.43302090,0.04573738,0.42846495,0.38078817,0.00000000,1.14139795,5.00373469,0.04879346,1.03136546
-1.94197099,6.39002954,0.04840899,0.41749942,0.37833700,0.00000000,1.12406949,4.98647491,0.04903560,1.01787026
-1.93596798,6.34929094,0.05106775,0.40722781,0.37618396,0.00000000,1.10970449,4.96752524,0.04927589,1.00648284
-1.92996498,6.30848226,0.05366926,0.39755308,0.37414421,0.00000000,1.09787572,4.94502555,0.04949301,0.99685220
-1.92396198,6.26518159,0.05616823,0.38835845,0.37202539,0.00000000,1.08807874,4.91713450,0.04966389,0.98856841
-1.91795898,6.21697964,0.05851983,0.37951440,0.36963501,0.00000000,1.07975826,4.88211152,0.04976460,0.98118274
-1.91195598,6.16158939,0.06068113,0.37088597,0.36678787,0.00000000,1.07233519,4.83839410,0.04977132,0.97422857
-1.90595298,6.09694820,0.06261245,0.36233991,0.36331320,0.00000000,1.06523308,4.78466656,0.04966130,0.96724225
-1.89994997,6.02130738,0.06427865,0.35375128,0.35906122,0.00000000,1.05790252,4.71991702,0.04941386,0.95978264
-1.89394697,5.93330513,0.06565021,0.34500932,0.35390869,0.00000000,1.04984267,4.64348000,0.04901123,0.95144849
-1.88794397,5.83201980,0.06670414,0.33602220,0.34776335,0.00000000,1.04061865,4.55506299,0.04843930,0.94189303
-1.88194097,5.71700166,0.06742459,0.32672051,0.34056694,0.00000000,1.02987457,4.45475644,0.04768828,0.93083497
-1.87593797,5.58828266,0.06780323,0.31705941,0.33229672,0.00000000,1.01734155,4.34302727,0.04675309,0.91806569
-1.86993497,5.44636502,0.06783923,0.30701949,0.32296551,0.00000000,1.00284092,4.22069726,0.04563364,0.90345261
-1.86393197,5.29219048,0.06753903,0.29660629,0.31262024,0.00000000,0.98628272,4.08890828,0.04433482,0.88693868
-1.85792896,5.12709339,0.06691580,0.28584868,0.30133912,0.00000000,0.96766018,3.94907722,0.04286639,0.86853848
-1.85192596,4.95274124,0.06598869,0.27479632,0.28922772,0.00000000,0.94704077,3.80284345,0.04124261,0.84833141
-1.84592296,4.77106691,0.06478179,0.26351638,0.27641413,0.00000000,0.92455470,3.65201265,0.03948175,0.82645261
-1.83991996,4.58419715,0.06332312,0.25208986,0.26304351,0.00000000,0.90038198,3.49849994,0.03760546,0.80308245
-1.83391696,4.39438152,0.06164337,0.24060766,0.24927229,0.00000000,0.87473882,3.34427589,0.03563805,0.77843519
-1.82791396,4.20392581,0.05977478,0.22916672,0.23526241,0.00000000,0.84786439,3.19131788,0.03360569,0.75274780
-1.82191096,4.01513312,0.05774998,0.21786651,0.22117578,0.00000000,0.82000873,3.04156900,0.03153563,0.72626942
-1.81590795,3.83025509,0.05560096,0.20680589,0.20716927,0.00000000,0.79142238,2.89690603,0.02945542,0.69925207
-1.80990495,3.65145465,0.05335824,0.19608056,0.19339038,0.00000000,0.76234829,2.75911697,0.02739220,0.67194306
-1.80390195,3.48078086,0.05105015,0.18578123,0.17997372,0.00000000,0.73301610,2.62988800,0.02537203,0.64457939
-1.79789895,3.32015504,0.04870233,0.17599234,0.16703847,0.00000000,0.70363895,2.51079889,0.02341941,0.61738398
-1.79189595,3.17136687,0.04633748,0.16679150,0.15468667,0.00000000,0.67441254,2.40332532,0.02155682,0.59056398
-1.78589295,3.03607822,0.04397520,0.15824937,0.14300252,0.00000000,0.64551612,2.30884586,0.01980447,0.56431060
-1.77988994,2.91583180,0.04163217,0.15043000,0.13205237,0.00000000,0.61711502,2.22865121,0.01818012,0.53880032
-1.77388694,2.81206172,0.03932226,0.14339138,0.12188547,0.00000000,0.58936400,2.16395307,0.01669902,0.51419691
-1.76788394,2.72610268,0.03705691,0.13718617,0.11253524,0.00000000,0.56241104,2.11589010,0.01537402,0.49065394
-1.76188094,2.65919512,0.03484555,0.13186227,0.10402093,0.00000000,0.53640087,2.08552857,0.01421566,0.46831717
-1.75587794,2.61248365,0.03269594,0.12746328,0.09634946,0.00000000,0.51147775,2.07385613,0.01323240,0.44732645
-1.74987494,2.58700715,0.03061466,0.12402859,0.08951743,0.00000000,0.48778720,2.08176717,0.01243087,0.42781681
-1.74387194,2.58367946,0.02860742,0.12159316,0.08351294,0.00000000,0.46547626,2.11003952,0.01181614,0.40991851
-1.73786893,2.60326070,0.02667942,0.12018681,0.07831737,0.00000000,0.44469222,2.15930268,0.01139199,0.39375575
-1.73186593,2.64631982,0.02483555,0.11983311,0.07390690,0.00000000,0.42557986,2.22999864,0.01116114,0.37944431
-1.72586293,2.71319046,0.02308053,0.12054794,0.07025367,0.00000000,0.40827726,2.32233722,0.01112548,0.36708792
-1.71985993,2.80392222,0.02141900,0.12233766,0.06732681,0.00000000,0.39291046,2.43624830,0.01128622,0.35677382
-1.71385693,2.91823084,0.01985545,0.12519723,0.06509305,0.00000000,0.37958738,2.57133420,0.01164403,0.34856771
-1.70785393,3.05545067,0.01839420,0.12910814,0.06351714,0.00000000,0.36839139,2.72682523,0.01219901,0.34250842
-1.70185093,3.21449326,0.01703919,0.13403659,0.06256215,0.00000000,0.35937495,2.90154228,0.01295077,0.33860278
-1.69584792,3.39381583,0.01579388,0.13993184,0.06218953,0.00000000,0.35255390,3.09386961,0.01389825,0.33682108
-1.68984492,3.59140306,0.01466107,0.14672496,0.06235916,0.00000000,0.34790264,3.30174108,0.01503970,0.33709355
-1.68384192,3.80476513,0.01364269,0.15432824,0.06302942,0.00000000,0.34535081,3.52264240,0.01637238,0.33930802
-1.67783892,4.03095414,0.01273974,0.16263507,0.06415723,0.00000000,0.34478158,3.75363119,0.01789247,0.34330937
-1.67183592,4.26660019,0.01195215,0.17152074,0.06569823,0.00000000,0.34603178,3.99137599,0.01959472,0.34890056
-1.66583292,4.50796740,0.01127878,0.18084382,0.06760709,0.00000000,0.34889410,4.23221410,0.02147230,0.35584564
-1.65982991,4.75102890,0.01071737,0.19044842,0.06983786,0.00000000,0.35312117,4.47222736,0.02351650,0.36387455
-1.65382691,4.99155893,0.01026469,0.20016715,0.07234452,0.00000000,0.35843148,4.70733377,0.02571652,0.37268957
-1.64782391,5.22523899,0.00991660,0.20982469,0.07508161,0.00000000,0.36451689,4.93339202,0.02805930,0.38197337
-1.64182091,5.44777434,0.00966820,0.21924188,0.07800496,0.00000000,0.37105154,5.14631509,0.03052938,0.39139806
-1.63581791,5.65501607,0.00951406,0.22824027,0.08107242,0.00000000,0.37770154,5.34218843,0.03310884,0.40063512
-1.62981491,5.84308393,0.00944840,0.23664677,0.08424462,0.00000000,0.38413529,5.51738796,0.03577731,0.40936565
-1.62381191,6.00848457,0.00946530,0.24429843,0.08748575,0.00000000,0.39003384,5.66869265,0.03851208,0.41729048
-1.61780890,6.14822003,0.00955890,0.25104702,0.09076417,0.00000000,0.39510077,5.79338693,0.04128828,0.42413979
-1.61180590,6.25988174,0.00972357,0.25676330,0.09405300,0.00000000,0.39907143,5.88934817,0.04407920,0.42968161
-1.60580290,6.34172576,0.00995404,0.26134078,0.09733050,0.00000000,0.40172086,5.95511533,0.04685668,0.43372909
-1.59979990,6.39272582,0.01024551,0.26469885,0.10058032,0.00000000,0.40287022,5.98993567,0.04959159,0.43614596
-1.59379690,6.41260193,0.01059368,0.26678508,0.10379157,0.00000000,0.40239156,5.99378724,0.05225442,0.43685011
-1.58779390,6.40182313,0.01099473,0.26757676,0.10695864,0.00000000,0.40021048,5.96737619,0.05481587,0.43581510
-1.58179090,6.36158439,0.01144527,0.26708139,0.11008090,0.00000000,0.39630699,5.91210902,0.05724755,0.43306950
