energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.19659830,4.47617559,0.01283768,0.26036948,1.10437896,2.34717961,0.02693990,1.54152612,1.15511897,0.30373213
-3.19059530,4.54704855,0.01279927,0.26488232,1.12566101,2.39256459,0.02716779,1.56384564,1.17284245,0.30276748
-3.18459230,4.61235461,0.01274157,0.26872841,1.14477573,2.43602868,0.02739162,1.58360117,1.18796579,0.30169360
-3.17858929,4.67106056,0.01266251,0.27182447,1.16130766,2.47699780,0.02761245,1.60040409,1.20025572,0.30049451
-3.17258629,4.72236052,0.01256087,0.27410541,1.17490385,2.51500545,0.02783175,1.61395355,1.20954496,0.29916779
-3.16658329,4.76566946,0.01243614,0.27552505,1.18527696,2.54969046,0.02805115,1.62403466,1.21573067,0.29772192
-3.16058029,4.80060992,0.01228850,0.27605619,1.19220667,2.58079125,0.02827211,1.63051385,1.21877088,0.29617339
-3.15457729,4.82699290,0.01211868,0.27569019,1.19553933,2.60813733,0.02849573,1.63333193,1.21867890,0.29454372
-3.14857429,4.84479400,0.01192786,0.27443616,1.19518625,2.63163832,0.02872241,1.63249519,1.21551625,0.29285646
-3.14257129,4.85412615,0.01171757,0.27231958,1.19112050,2.65127122,0.02895171,1.62806510,1.20938444,0.29113437
-3.13656828,4.85521039,0.01148959,0.26938063,1.18337267,2.66706663,0.02918213,1.62014717,1.20041607,0.28939682
-3.13056528,4.84834602,0.01124585,0.26567215,1.17202570,2.67909453,0.02941102,1.60887955,1.18876570,0.28765764
-3.12456228,4.83388177,0.01098831,0.26125739,1.15720909,2.68745043,0.02963452,1.59442203,1.17460110,0.28592337
-3.11855928,4.81218930,0.01071894,0.25620755,1.13909269,2.69224260,0.02984759,1.57694585,1.15809516,0.28419207
-3.11255628,4.78364030,0.01043960,0.25059940,1.11788032,2.69358104,0.03004407,1.55662499,1.13941899,0.28245269
-3.10655328,4.74858838,0.01015203,0.24451280,1.09380354,2.69156877,0.03021687,1.53362918,1.11873650,0.28068504
-3.10055028,4.70735661,0.00985777,0.23802853,1.06711571,2.68629603,0.03035813,1.50811900,1.09620070,0.27886032
-3.09454727,4.66023113,0.00955818,0.23122621,1.03808648,2.67783760,0.03045955,1.48024333,1.07195178,0.27694223
-3.08854427,4.60746128,0.00925441,0.22418263,1.00699696,2.66625351,0.03051264,1.45013892,1.04611706,0.27488859
-3.08254127,4.54926597,0.00894739,0.21697040,0.97413557,2.65159313,0.03050912,1.41793232,1.01881261,0.27265332
-3.07653827,4.48584588,0.00863791,0.20965698,0.93979460,2.63390247,0.03044125,1.38374357,0.99014646,0.27018884
-3.07053527,4.41740060,0.00832657,0.20230421,0.90426761,2.61323423,0.03030219,1.34769164,0.96022288,0.26744864
-3.06453227,4.34414975,0.00801385,0.19496810,0.86784737,2.58966009,0.03008640,1.30990090,0.92914753,0.26438992
-3.05852926,4.26635641,0.00770019,0.18769912,0.83082451,2.56328452,0.02978991,1.27050823,0.89703301,0.26097630
-3.05252626,4.18435158,0.00738596,0.18054270,0.79348653,2.53425919,0.02941066,1.22967022,0.86400424,0.25718030
-3.04652326,4.09855782,0.00707156,0.17354007,0.75611717,2.50279709,0.02894865,1.18756985,0.83020350,0.25298558
-3.04052026,4.00951042,0.00675744,0.16672917,0.71899591,2.46918536,0.02840619,1.14442212,0.79579443,0.24838883
-3.03451726,3.91787462,0.00644414,0.16014570,0.68239744,2.43379589,0.02778788,1.10047825,0.76096492,0.24340115
-3.02851426,3.82445727,0.00613231,0.15382414,0.64659100,2.39709275,0.02710066,1.05602798,0.72592851,0.23804892
-3.02251126,3.73021194,0.00582274,0.14779866,0.61183938,2.35963573,0.02635370,1.01139970,0.69092416,0.23237407
-3.01650825,3.63623657,0.00551638,0.14210385,0.57839753,2.32207942,0.02555818,0.96695842,0.65621432,0.22643381
-3.01050525,3.54376319,0.00521430,0.13677525,0.54651082,2.28516738,0.02472706,0.92310135,0.62208149,0.22029965
-3.00450225,3.45413965,0.00491771,0.13184951,0.51641274,2.24972127,0.02387468,0.88025135,0.58882314,0.21405595
-2.99849925,3.36880379,0.00462794,0.12736431,0.48832220,2.21662514,0.02301640,0.83884847,0.55674553,0.20779794
-2.99249625,3.28925074,0.00434639,0.12335789,0.46244049,2.18680510,0.02216811,0.79933989,0.52615637,0.20162933
-2.98649325,3.21699440,0.00407449,0.11986832,0.43894795,2.16120514,0.02134574,0.76216869,0.49735703,0.19565953
-2.98049025,3.15352477,0.00381371,0.11693241,0.41800055,2.14075973,0.02056476,0.72776197,0.47063429,0.19000073
-2.97448724,3.10026253,0.00356545,0.11458448,0.39972644,2.12636447,0.01983971,0.69651877,0.44625231,0.18476482
-2.96848424,3.05851290,0.00333102,0.11285489,0.38422280,2.11884566,0.01918370,0.66879837,0.42444493,0.18006035
-2.96248124,3.02942068,0.00311164,0.11176853,0.37155298,2.11893038,0.01860801,0.64490947,0.40540882,0.17598955
-2.95647824,3.01392834,0.00290835,0.11134330,0.36174424,2.12721797,0.01812174,0.62510066,0.38929763,0.17264564
-2.95047524,3.01273914,0.00272201,0.11158867,0.35478616,2.14415461,0.01773157,0.60955265,0.37621744,0.17011038
-2.94447224,3.02628674,0.00255331,0.11250445,0.35062994,2.17001186,0.01744154,0.59837248,0.36622373,0.16845199
-2.93846923,3.05471308,0.00240269,0.11407981,0.34918861,2.20487047,0.01725301,0.59159009,0.35931980,0.16772361
-2.93246623,3.09785539,0.00227041,0.11629263,0.35033821,2.24861025,0.01716467,0.58915717,0.35545696,0.16796204
-2.92646323,3.15524335,0.00215653,0.11910931,0.35392005,2.30090686,0.01717267,0.59094857,0.35453623,0.16918711
-2.92046023,3.22610675,0.00206092,0.12248493,0.35974398,2.36123576,0.01727083,0.59676599,0.35641165,0.17140149
-2.91445723,3.30939380,0.00198333,0.12636392,0.36759258,2.42888378,0.01745099,0.60634397,0.36089490,0.17459096
-2.90845423,3.40379958,0.00192338,0.13068119,0.37722622,2.50296800,0.01770335,0.61935773,0.36776130,0.17872515
-2.90245123,3.50780405,0.00188063,0.13536363,0.38838881,2.58246165,0.01801689,0.63543287,0.37675668,0.18375867
-2.89644822,3.61971834,0.00185462,0.14033207,0.40081413,2.66622632,0.01837988,0.65415627,0.38760512,0.18963268
-2.89044522,3.73773783,0.00184492,0.14550349,0.41423242,2.75304950,0.01878031,0.67508791,0.40001719,0.19627669
-2.88444222,3.86000030,0.00185120,0.15079346,0.42837718,2.84168605,0.01920638,0.69777327,0.41369832,0.20361073
-2.87843922,3.98464689,0.00187325,0.15611868,0.44299174,2.93090242,0.01964697,0.72175575,0.42835724,0.21154760
-2.87243622,4.10988381,0.00191105,0.16139962,0.45783563,3.01952153,0.02009195,0.74658869,0.44371393,0.21999543
-2.86643322,4.23404231,0.00196481,0.16656295,0.47269027,3.10646694,0.02053262,0.77184678,0.45950703,0.22886011
-2.86043022,4.35563457,0.00203503,0.17154387,0.48736396,3.19080400,0.02096188,0.79713628,0.47550041,0.23804794
-2.85442721,4.47340328,0.00212250,0.17628803,0.50169597,3.27177661,0.02137444,0.82210381,0.49148857,0.24746799
-2.84842421,4.58636268,0.00222837,0.18075314,0.51555950,3.34883746,0.02176689,0.84644368,0.50730089,0.25703450
-2.84242121,4.69382947,0.00235413,0.18491012,0.52886353,3.42167046,0.02213770,0.86990318,0.52280453,0.26666896
-2.83641821,4.79544196,0.00250164,0.18874368,0.54155348,3.49020400,0.02248713,0.89228620,0.53790581,0.27630192
-2.83041521,4.89116651,0.00267313,0.19225244,0.55361061,3.55461421,0.02281709,0.91345479,0.55255027,0.28587450
-2.82441221,4.98129095,0.00287114,0.19544854,0.56505034,3.61531766,0.02313087,0.93332893,0.56672129,0.29533946
-2.81840920,5.06640488,0.00309854,0.19835664,0.57591943,3.67295347,0.02343287,0.95188449,0.58043741,0.30466189
-2.81240620,5.14736766,0.00335841,0.20101263,0.58629223,3.72835537,0.02372835,0.96914971,0.59374858,0.31381941
-2.80640320,5.22526513,0.00365405,0.20346179,0.59626620,3.78251456,0.02402302,0.98520025,0.60673136,0.32280195
-2.80040020,5.30135703,0.00398883,0.20575684,0.60595677,3.83653478,0.02432281,1.00015319,0.61948352,0.33161111
-2.79439720,5.37701707,0.00436611,0.20795558,0.61549179,3.89158142,0.02463348,1.01416024,0.63211809,0.34025910
-2.78839420,5.45366820,0.00478913,0.21011855,0.62500588,3.94882677,0.02496039,1.02740040,0.64475726,0.34876730
-2.78239120,5.53271592,0.00526086,0.21230666,0.63463470,4.00939369,0.02530829,1.04007234,0.65752625,0.35716468
-2.77638819,5.61548236,0.00578387,0.21457883,0.64450947,4.07430040,0.02568108,1.05238691,0.67054754,0.36548585
-2.77038519,5.70314403,0.00636022,0.21698986,0.65475186,4.14440854,0.02608173,1.06455974,0.68393556,0.37376908
-2.76438219,5.79667571,0.00699126,0.21958847,0.66546945,4.22037721,0.02651215,1.07680436,0.69779207,0.38205432
-2.75837919,5.89680297,0.00767754,0.22241567,0.67675187,4.30262476,0.02697324,1.08932585,0.71220232,0.39038120
-2.75237619,6.00396516,0.00841864,0.22550344,0.68866760,4.39130034,0.02746483,1.10231513,0.72723212,0.39878717
-2.74637319,6.11829017,0.00921314,0.22887373,0.70126177,4.48626639,0.02798579,1.11594392,0.74292575,0.40730577
-2.74037019,6.23958194,0.01005845,0.23253787,0.71455463,4.58709288,0.02853410,1.13036039,0.75930483,0.41596517
-2.73436718,6.36732065,0.01095083,0.23649627,0.72854096,4.69306352,0.02910692,1.14568542,0.77636785,0.42478682
-2.72836418,6.50067546,0.01188533,0.24073852,0.74319025,4.80319358,0.02970076,1.16200939,0.79409048,0.43378443
-2.72236118,6.63852853,0.01285584,0.24524367,0.75844760,4.91625849,0.03031151,1.17938942,0.81242633,0.44296299
-2.71635818,6.77950900,0.01385513,0.24998094,0.77423524,5.03083164,0.03093457,1.19784702,0.83130803,0.45231810
-2.71035518,6.92203475,0.01487494,0.25491047,0.79045455,5.14532974,0.03156492,1.21736593,0.85064852,0.46183531
-2.70435218,7.06436003,0.01590613,0.25998436,0.80698851,5.25806336,0.03219714,1.23789028,0.87034232,0.47148962
-2.69834917,7.20462622,0.01693884,0.26514778,0.82370433,5.36729045,0.03282546,1.25932292,0.89026669,0.48124501
-2.69234617,7.34091354,0.01796268,0.27034019,0.84045624,5.47127022,0.03344373,1.28152404,0.91028253,0.49105401
-2.68634317,7.47129133,0.01896691,0.27549651,0.85708826,5.56831504,0.03404545,1.30431017,0.93023506,0.50085737
-2.68034017,7.59386486,0.01994069,0.28054841,0.87343687,5.65683816,0.03462370,1.32745361,0.94995423,0.51058377
-2.67433717,7.70681698,0.02087332,0.28542549,0.88933344,5.73539528,0.03517116,1.35068265,0.96925494,0.52014970
-2.66833417,7.80844343,0.02175438,0.29005638,0.90460648,5.80271845,0.03568006,1.37368265,0.98793721,0.52945949
-2.66233117,7.89718103,0.02257401,0.29436987,0.91908348,5.85774134,0.03614221,1.39609827,1.00578648,0.53840565
-2.65632816,7.97162858,0.02332308,0.29829588,0.93259261,5.89961530,0.03654906,1.41753706,1.02257413,0.54686958
-2.65032516,8.03056061,0.02399330,0.30176636,0.94496408,5.92771618,0.03689173,1.43757459,1.03805862,0.55472271
-2.64432216,8.07293488,0.02457740,0.30471617,0.95603130,5.94164262,0.03716115,1.45576126,1.05198724,0.56182817
-2.63831916,8.09789442,0.02506923,0.30708381,0.96563203,5.94120650,0.03734827,1.47163084,1.06409878,0.56804308
-2.63231616,8.10476568,0.02546380,0.30881224,0.97360938,5.92641719,0.03744420,1.48471057,1.07412720,0.57322133
-2.62631316,8.09305385,0.02575734,0.30984948,0.97981300,5.89746091,0.03744050,1.49453281,1.08180634,0.57721705
-2.62031016,8.06243709,0.02594732,0.31014937,0.98410040,5.85467724,0.03732945,1.50064785,1.08687566,0.57988857
-2.61430715,8.01276066,0.02603244,0.30967218,0.98633853,5.79853431,0.03710436,1.50263743,1.08908692,0.58110275
-2.60830415,7.94403212,0.02601260,0.30838528,0.98640567,5.72960449,0.03675988,1.50012865,1.08821157,0.58073964
-2.60230115,7.85641830,0.02588886,0.30626379,0.98419369,5.64854202,0.03629224,1.49280744,1.08404858,0.57869723
-2.59629815,7.75024441,0.02566342,0.30329123,0.97961059,5.55606372,0.03569960,1.48043125,1.07643242,0.57489607
-2.59029515,7.62599527,0.02533955,0.29946009,0.97258336,5.45293366,0.03498222,1.46284011,1.06524079,0.56928359
-2.58429215,7.48431832,0.02492150,0.29477242,0.96306104,5.33995224,0.03414265,1.43996565,1.05040157,0.56183784
-2.57828914,7.32602772,0.02441451,0.28924029,0.95101781,5.21794965,0.03318584,1.41183750,1.03189887,0.55257056
-2.57228614,7.15210869,0.02382470,0.28288618,0.93645609,5.08778344,0.03211916,1.37858664,1.00977744,0.54152919
-2.56628314,6.96372087,0.02315904,0.27574328,0.91940932,4.95033959,0.03095236,1.34044551,0.98414553,0.52879798
-2.56028014,6.76219978,0.02242527,0.26785549,0.89994443,4.80653608,0.02969744,1.29774476,0.95517560,0.51449775
-2.55427714,6.54905519,0.02163184,0.25927739,0.87816363,4.65732813,0.02836844,1.25090662,0.92310302,0.49878463
-2.54827414,6.32596557,0.02078784,0.25007394,0.85420555,4.50371370,0.02698118,1.20043531,0.88822265,0.48184750
-2.54227114,6.09476789,0.01990293,0.24031988,0.82824548,4.34673843,0.02555293,1.14690462,0.85088325,0.46390440
-2.53626813,5.85744239,0.01898721,0.23009905,0.80049466,4.18749891,0.02410205,1.09094343,0.81148020,0.44519790
-2.53026513,5.61609231,0.01805119,0.21950335,0.77119856,4.02714345,0.02264754,1.03321957,0.77044650,0.42598978
-2.52426213,5.37291878,0.01710561,0.20863158,0.74063419,3.86686988,0.02120871,0.97442285,0.72824271,0.40655499
-2.51825913,5.13019150,0.01616135,0.19758801,0.70910637,3.70791989,0.01980468,0.91524792,0.68534594,0.38717536
-2.51225613,4.89021594,0.01522932,0.18648093,0.67694320,3.55157001,0.01845405,0.85637756,0.64223863,0.36813310
-2.50625313,4.65529828,0.01432030,0.17542097,0.64449071,3.39911927,0.01717453,0.79846715,0.59939737,0.34970445
-2.50025013,4.42770908,0.01344479,0.16451936,0.61210701,3.25187400,0.01598255,0.74213089,0.55728224,0.33215364
-2.49424712,4.20964704,0.01261288,0.15388631,0.58015599,3.11113035,0.01489308,0.68792998,0.51632712,0.31572730
-2.48824412,4.00320389,0.01183415,0.14362923,0.54900082,2.97815512,0.01391934,0.63636342,0.47693121,0.30064964
-2.48224112,3.81033162,0.01111747,0.13385118,0.51899752,2.85416567,0.01307265,0.58786129,0.43945201,0.28711831
-2.47623812,3.63281294,0.01047091,0.12464936,0.49048869,2.74030970,0.01236233,0.54278075,0.40420005,0.27530117
-2.47023512,3.47223559,0.00990165,0.11611373,0.46379763,2.63764544,0.01179561,0.50140461,0.37143526,0.26533392
-2.46423212,3.32997106,0.00941585,0.10832589,0.43922303,2.54712301,0.01137767,0.46394231,0.34136518,0.25731870
-2.45822911,3.20715797,0.00901860,0.10135801,0.41703427,2.46956730,0.01111165,0.43053297,0.31414483,0.25132347
-2.45222611,3.10469011,0.00871384,0.09527209,0.39746757,2.40566283,0.01099874,0.40125031,0.28987809,0.24738229
-2.44622311,3.02320901,0.00850435,0.09011926,0.38072279,2.35594074,0.01103827,0.37610887,0.26862058,0.24549632
-2.44022011,2.96310066,0.00839171,0.08593935,0.36696120,2.32076823,0.01122787,0.35507134,0.25038352,0.24563547
-2.43421711,2.92449613,0.00837631,0.08276062,0.35630394,2.30034024,0.01156364,0.33805644,0.23513871,0.24774065
-2.42821411,2.90727543,0.00845740,0.08059952,0.34883136,2.29467357,0.01204028,0.32494710,0.22282406,0.25172652
-2.42221111,2.91107435,0.00863310,0.07946069,0.34458293,2.30360339,0.01265132,0.31559857,0.21334956,0.25748455
-2.41620810,2.93529375,0.00890051,0.07933700,0.34355796,2.32678198,0.01338926,0.30984618,0.20660355,0.26488648
-2.41020510,2.97911094,0.00925576,0.08020964,0.34571668,2.36367975,0.01424579,0.30751254,0.20245882,0.27378791
-2.40420210,3.04149294,0.00969411,0.08204838,0.35098198,2.41358863,0.01521192,0.30841401,0.20077863,0.28403204
-2.39819910,3.12121144,0.01021010,0.08481175,0.35924140,2.47562771,0.01627817,0.31236629,0.20142224,0.29545347
-2.39219610,3.21685924,0.01079762,0.08844748,0.37034948,2.54875131,0.01743471,0.31918910,0.20425001,0.30788196
-2.38619310,3.32686842,0.01145011,0.09289283,0.38413043,2.63175967,0.01867147,0.32870990,0.20912773,0.32114607
-2.38019010,3.44952991,0.01216064,0.09807513,0.40038090,2.72331214,0.01997824,0.34076657,0.21593030,0.33507663
-2.37418709,3.58301490,0.01292206,0.10391245,0.41887301,2.82194329,0.02134479,0.35520921,0.22454453,0.34950992
-2.36818409,3.72539775,0.01372718,0.11031429,0.43935746,2.92608163,0.02276088,0.37190101,0.23487115,0.36429054
-2.36218109,3.87468073,0.01456885,0.11718254,0.46156680,3.03407136,0.02421633,0.39071819,0.24682579,0.37927386
-2.35617809,4.02882029,0.01544009,0.12441261,0.48521884,3.14419662,0.02570105,0.41154924,0.26033923,0.39432807
-2.35017509,4.18575486,0.01633425,0.13189467,0.51002019,3.25470843,0.02720504,0.43429334,0.27535663,0.40933559
-2.34417209,4.34343386,0.01724503,0.13951518,0.53566991,3.36385371,0.02871838,0.45885816,0.29183606,0.42419410
-2.33816908,4.49984765,0.01816661,0.14715862,0.56186336,3.46990611,0.03023128,0.48515713,0.30974614,0.43881691
-2.33216608,4.65305789,0.01909369,0.15470930,0.58829614,3.57119800,0.03173405,0.51310621,0.32906315,0.45313281
-2.32616308,4.80122793,0.02002149,0.16205349,0.61466822,3.66615295,0.03321713,0.54262034,0.34976755,0.46708540
-2.32016008,4.94265248,0.02094582,0.16908156,0.64068814,3.75331796,0.03467115,0.57360973,0.37184008,0.48063201
-2.31415708,5.07578604,0.02186304,0.17569022,0.66607739,3.83139456,0.03608697,0.60597604,0.39525772,0.49374217
-2.30815408,5.19926935,0.02277002,0.18178480,0.69057471,3.89926790,0.03745580,0.63960874,0.41998957,0.50639585
-2.30215108,5.31195328,0.02366411,0.18728143,0.71394043,3.95603298,0.03876927,0.67438177,0.44599294,0.51858149
-2.29614807,5.41291942,0.02454309,0.19210909,0.73596067,4.00101710,0.04001959,0.71015063,0.47320973,0.53029400
-2.29014507,5.50149684,0.02540509,0.19621145,0.75645130,4.03379782,0.04119974,0.74675022,0.50156350,0.54153292
-2.28414207,5.57727456,0.02624852,0.19954842,0.77526154,4.05421568,0.04230358,0.78399349,0.53095712,0.55230065
-2.27813907,5.64010924,0.02707198,0.20209725,0.79227706,4.06238124,0.04332607,0.82167105,0.56127140,0.56260115
-2.27213607,5.69012777,0.02787423,0.20385329,0.80742248,4.05867587,0.04426343,0.85955191,0.59236465,0.57243898
-2.26613307,5.72772463,0.02865410,0.20483016,0.82066309,4.04374632,0.04511330,0.89738537,0.62407331,0.58181888
-2.26013007,5.75355394,0.02941043,0.20505944,0.83200565,4.01849283,0.04587485,0.93490408,0.65621356,0.59074584
-2.25412706,5.76851617,0.03014209,0.20458983,0.84149829,3.98405108,0.04654889,0.97182822,0.68858400,0.59922576
-2.24812406,5.77373976,0.03084788,0.20348571,0.84922926,3.94176840,0.04713794,1.00787065,0.72096914,0.60726659
-2.24212106,5.77055793,0.03152662,0.20182526,0.85532469,3.89317460,0.04764614,1.04274289,0.75314371,0.61487990
-2.23611806,5.76048095,0.03217709,0.19969809,0.85994518,3.83994830,0.04807930,1.07616170,0.78487739,0.62208277
-2.23011506,5.74516451,0.03279812,0.19720256,0.86328147,3.78387949,0.04844466,1.10785587,0.81593991,0.62889989
-2.22411206,5.72637466,0.03338861,0.19444271,0.86554915,3.72682932,0.04875080,1.13757307,0.84610620,0.63536564
-2.21810905,5.70595000,0.03394763,0.19152518,0.86698261,3.67068808,0.04900736,1.16508621,0.87516132,0.64152607
-2.21210605,5.68576178,0.03447444,0.18855593,0.86782854,3.61733243,0.04922474,1.19019918,0.90290490,0.64744046
-2.20610305,5.66767280,0.03496860,0.18563715,0.86833897,3.56858296,0.04941383,1.21275159,0.92915506,0.65318247
-2.20010005,5.65349583,0.03543003,0.18286430,0.86876435,3.52616309,0.04958565,1.23262221,0.95375139,0.65884051
-2.19409705,5.64495249,0.03585908,0.18032352,0.86934675,3.49166034,0.04975100,1.24973106,0.97655710,0.66451736
-2.18809405,5.64363348,0.03625659,0.17808936,0.87031350,3.46649081,0.04992011,1.26403992,0.99746020,0.67032894
-2.18209105,5.65096109,0.03662391,0.17622308,0.87187155,3.45186779,0.05010231,1.27555133,1.01637375,0.67640204
-2.17608804,5.66815491,0.03696294,0.17477140,0.87420254,3.44877520,0.05030578,1.28430617,1.03323522,0.68287123
-2.17008504,5.69620170,0.03727608,0.17376592,0.87745902,3.45794641,0.05053721,1.29037997,1.04800519,0.68987488
-2.16408204,5.73583024,0.03756626,0.17322295,0.88176161,3.47984909,0.05080172,1.29387820,1.06066546,0.69755048
-2.15807904,5.78749199,0.03783681,0.17314408,0.88719734,3.51467620,0.05110261,1.29493083,1.07121687,0.70602936
-2.15207604,5.85134821,0.03809139,0.17351701,0.89381906,3.56234360,0.05144138,1.29368659,1.07967692,0.71543118
-2.14607304,5.92726416,0.03833389,0.17431702,0.90164579,3.62249411,0.05181768,1.29030716,1.08607749,0.72585822
-2.14007004,6.01481069,0.03856824,0.17550859,0.91066407,3.69450813,0.05222937,1.28496170,1.09046282,0.73738999
-2.13406703,6.11327345,0.03879831,0.17704741,0.92082986,3.77752042,0.05267268,1.27782204,1.09288780,0.75007822
-2.12806403,6.22166958,0.03902768,0.17888244,0.93207117,3.87044274,0.05314236,1.26905867,1.09341671,0.76394265
-2.12206103,6.33877171,0.03925951,0.18095805,0.94429095,3.97199172,0.05363193,1.25883776,1.09212252,0.77896775
-2.11605803,6.46313859,0.03949633,0.18321613,0.95737026,4.08072137,0.05413390,1.24731930,1.08908651,0.79510067
-2.11005503,6.59315166,0.03973989,0.18559809,0.97117152,4.19505924,0.05464010,1.23465630,1.08439834,0.81225042
-2.10405203,6.72705650,0.03999106,0.18804664,0.98554177,4.31334539,0.05514192,1.22099494,1.07815634,0.83028862
-2.09804902,6.86300804,0.04024971,0.19050740,1.00031587,4.43387317,0.05563064,1.20647555,1.07046790,0.84905149
-2.09204602,6.99911808,0.04051462,0.19293027,1.01531962,4.55493045,0.05609768,1.19123416,1.06144979,0.86834340
-2.08604302,7.13350375,0.04078352,0.19527044,1.03037282,4.67484052,0.05653485,1.17540443,1.05122830,0.88794163
-2.08004002,7.26433555,0.04105311,0.19748932,1.04529234,4.79200125,0.05693455,1.15911955,1.03993895,0.90760224
-2.07403702,7.38988330,0.04131915,0.19955503,1.05989518,4.90492164,0.05728996,1.14251402,1.02772582,0.92706685
-2.06803402,7.50855885,0.04157660,0.20144286,1.07400175,5.01225461,0.05759515,1.12572504,1.01474030,0.94607009
-2.06203102,7.61895430,0.04181984,0.20313536,1.08743917,5.11282541,0.05784519,1.10889317,1.00113928,0.96434736
-2.05602801,7.71987453,0.04204290,0.20462243,1.10004484,5.20565473,0.05803617,1.09216245,0.98708290,0.98164265
-2.05002501,7.81036341,0.04223972,0.20590112,1.11167010,5.28997627,0.05816523,1.07567965,0.97273173,0.99771620
-2.04402201,7.88972298,0.04240446,0.20697536,1.12218405,5.36524815,0.05823053,1.05959277,0.95824373,1.01235147
-2.03801901,7.95752527,0.04253178,0.20785560,1.13147723,5.43115842,0.05823119,1.04404891,0.94377098,1.02536148
-2.03201601,8.01361666,0.04261712,0.20855829,1.13946524,5.48762447,0.05816729,1.02919156,0.92945636,1.03659405
-2.02601301,8.05811483,0.04265700,0.20910518,1.14609191,5.53478671,0.05803972,1.01515748,0.91543036,1.04593580
-2.02001001,8.09139867,0.04264923,0.20952267,1.15133185,5.57299698,0.05785020,1.00207338,0.90180828,1.05331496
-2.01400700,8.11409166,0.04259307,0.20984083,1.15519232,5.60280215,0.05760118,0.99005262,0.88868772,1.05870261
-2.00800400,8.12703926,0.04248935,0.21009240,1.15771391,5.62492356,0.05729578,0.97919207,0.87614670,1.06211260
-2.00200100,8.13128118,0.04234055,0.21031167,1.15897014,5.64023302,0.05693776,0.96956927,0.86424242,1.06360002
-1.99599800,8.12801928,0.04215072,0.21053317,1.15906576,5.64972605,0.05653150,0.96124021,0.85301064,1.06325845
-1.98999500,8.11858205,0.04192543,0.21079033,1.15813356,5.65449308,0.05608196,0.95423758,0.84246577,1.06121591
-1.98399200,8.10438666,0.04167158,0.21111408,1.15633002,5.65568935,0.05559460,0.94856984,0.83260156,1.05762999
-1.97798899,8.08689948,0.04139717,0.21153137,1.15382961,5.65450415,0.05507541,0.94422086,0.82339251,1.05268210
-1.97198599,8.06759604,0.04111103,0.21206389,1.15081808,5.65213009,0.05453080,0.94115043,0.81479563,1.04657122
-1.96598299,8.04792151,0.04082249,0.21272674,1.14748505,5.64973289,0.05396754,0.93929530,0.80675276,1.03950741
-1.95997999,8.02925255,0.04054108,0.21352739,1.14401614,5.64842245,0.05339267,0.93857094,0.79919317,1.03170524
-1.95397699,8.01286146,0.04027612,0.21446488,1.14058509,5.64922556,0.05281333,0.93887377,0.79203633,1.02337749
-1.94797399,7.99988359,0.04003645,0.21552932,1.13734623,5.65306084,0.05223666,0.94008387,0.78519485,1.01472930
-1.94197099,7.99128875,0.03983007,0.21670175,1.13442771,5.66071646,0.05166957,0.94206793,0.77857746,1.00595295
-1.93596798,7.98785733,0.03966388,0.21795443,1.13192596,5.67283090,0.05111856,0.94468250,0.77209180,0.99722346
-1.92996498,7.99016193,0.03954348,0.21925156,1.12990150,5.68987749,0.05058951,0.94777734,0.76564727,0.98869517
-1.92396198,7.99855478,0.03947292,0.22055035,1.12837658,5.71215281,0.05008750,0.95119871,0.75915748,0.98049930
-1.91795898,8.01316150,0.03945470,0.22180258,1.12733464,5.73976949,0.04961657,0.95479269,0.75254263,0.97274258
-1.91195598,8.03388136,0.03948963,0.22295637,1.12672177,5.77265360,0.04917960,0.95840831,0.74573156,0.96550695
-1.90595298,8.06039393,0.03957689,0.22395836,1.12645004,5.81054679,0.04877816,0.96190046,0.73866349,0.95885019
-1.89994997,8.09217224,0.03971412,0.22475589,1.12640264,5.85301330,0.04841246,0.96513266,0.73128952,0.95280751
-1.89394697,8.12850172,0.03989755,0.22529946,1.12644058,5.89945157,0.04808130,0.96797939,0.72357383,0.94739392
-1.88794397,8.16850468,0.04012216,0.22554496,1.12641064,5.94911058,0.04778214,0.97032834,0.71549450,0.94260714
-1.88194097,8.21116938,0.04038195,0.22545593,1.12615417,6.00111009,0.04751121,0.97208216,0.70704417,0.93843109
-1.87593797,8.25538282,0.04067017,0.22500547,1.12551641,6.05446467,0.04726370,0.97316009,0.69823030,0.93483958
-1.86993497,8.29996628,0.04097961,0.22417795,1.12435582,6.10811053,0.04703397,0.97349914,0.68907519,0.93180019
-1.86393197,8.34371226,0.04130293,0.22297016,1.12255309,6.16093454,0.04681583,0.97305508,0.67961569,0.92927797
-1.85792896,8.38542173,0.04163289,0.22139223,1.12001935,6.21180441,0.04660285,0.97180306,0.66990265,0.92723900
-1.85192596,8.42394035,0.04196269,0.21946789,1.11670323,6.25959909,0.04638871,0.96973790,0.66000001,0.92565346
-1.84592296,8.45819233,0.04228625,0.21723436,1.11259648,6.30323831,0.04616747,0.96687413,0.64998368,0.92449829
-1.83991996,8.48721071,0.04259840,0.21474173,1.10773790,6.34171033,0.04593389,0.96324551,0.63993998,0.92375897
-1.83391696,8.51016305,0.04289519,0.21205192,1.10221539,6.37409678,0.04568372,0.95890433,0.62996388,0.92343075
