energy_ev,total_up,Co_p_up,Co_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-3.08254127,1.75873406,0.27339460,1.15879333,0.45681060,0.09372301,0.02418456,0.14955674,0.02394564,0.08528625
-3.07653827,1.68187883,0.25733219,1.09044399,0.43711896,0.09408732,0.02572430,0.14784104,0.02469383,0.08410765
-3.07053527,1.60698313,0.24160618,1.02386538,0.41783465,0.09446422,0.02731578,0.14613670,0.02540909,0.08290620
-3.06453227,1.53451883,0.22633513,0.95951309,0.39916311,0.09483211,0.02893652,0.14446141,0.02607195,0.08167039
-3.05852926,1.46490081,0.21161984,0.89778991,0.38128620,0.09517021,0.03056513,0.14283423,0.02666339,0.08038994
-3.05252626,1.39849013,0.19754357,0.83904453,0.36436289,0.09545955,0.03218192,0.14127638,0.02716542,0.07905638
-3.04652326,1.33559879,0.18417282,0.78357183,0.34853077,0.09568413,0.03376938,0.13981200,0.02756173,0.07766357
-3.04052026,1.27649549,0.17155848,0.73161437,0.33390799,0.09583176,0.03531264,0.13846871,0.02783818,0.07620809
-3.03451726,1.22141175,0.15973731,0.68336508,0.32059553,0.09589490,0.03679978,0.13727785,0.02798338,0.07468972
-3.02851426,1.17054793,0.14873358,0.63897065,0.30867958,0.09587116,0.03822201,0.13627451,0.02798905,0.07311158
-3.02251126,1.12407850,0.13856093,0.59853560,0.29823362,0.09576356,0.03957368,0.13549705,0.02785038,0.07148036
-3.01650825,1.08215617,0.12922413,0.56212639,0.28932022,0.09558049,0.04085215,0.13498636,0.02756621,0.06980618
-3.01050525,1.04491447,0.12072076,0.52977570,0.28199230,0.09533534,0.04205742,0.13478465,0.02713910,0.06810249
-3.00450225,1.01246853,0.11304284,0.50148629,0.27629364,0.09504589,0.04319178,0.13493393,0.02657528,0.06638566
-2.99849925,0.98491406,0.10617802,0.47723452,0.27225875,0.09473327,0.04425911,0.13547413,0.02588445,0.06467450
-2.99249625,0.96232451,0.10011073,0.45697319,0.26991201,0.09442087,0.04526429,0.13644107,0.02507946,0.06298962
-2.98649325,0.94474668,0.09482282,0.44063383,0.26926603,0.09413295,0.04621242,0.13786423,0.02417588,0.06135271
-2.98049025,0.93219525,0.09029402,0.42812833,0.27031957,0.09389321,0.04710809,0.13976461,0.02319151,0.05978573
-2.97448724,0.92464654,0.08650207,0.41935000,0.27305498,0.09372332,0.04795467,0.14215260,0.02214576,0.05831009
-2.96848424,0.92203232,0.08342255,0.41417430,0.27743545,0.09364154,0.04875371,0.14502619,0.02105908,0.05694586
-2.96248124,0.92423407,0.08102857,0.41245934,0.28340228,0.09366149,0.04950442,0.14836950,0.01995228,0.05571104
-2.95647824,0.93107859,0.07929027,0.41404633,0.29087244,0.09379116,0.05020338,0.15215187,0.01884594,0.05462097
-2.95047524,0.94233529,0.07817421,0.41876035,0.29973659,0.09403221,0.05084438,0.15632741,0.01775984,0.05368782
-2.94447224,0.95771582,0.07764288,0.42641151,0.30985788,0.09437959,0.05141851,0.16083533,0.01671242,0.05292035
-2.93846923,0.97687639,0.07765410,0.43679680,0.32107158,0.09482161,0.05191445,0.16560087,0.01572034,0.05232385
-2.93246623,0.99942287,0.07816076,0.44970258,0.33318587,0.09534026,0.05231893,0.17053690,0.01479816,0.05190019
-2.92646323,1.02491883,0.07911054,0.46490795,0.34598371,0.09591199,0.05261741,0.17554621,0.01395808,0.05164823
-2.92046023,1.05289619,0.08044610,0.48218887,0.35922595,0.09650878,0.05279484,0.18052439,0.01320978,0.05156427
-2.91445723,1.08286819,0.08210535,0.50132290,0.37265551,0.09709943,0.05283656,0.18536310,0.01256042,0.05164273
-2.90845423,1.11434411,0.08402213,0.52209443,0.38600265,0.09765112,0.05272917,0.18995376,0.01201467,0.05187693
-2.90245123,1.14684498,0.08612712,0.54430009,0.39899117,0.09813099,0.05246148,0.19419137,0.01157488,0.05225986
-2.89644822,1.17991955,0.08834902,0.56775400,0.41134520,0.09850781,0.05202527,0.19797841,0.01124126,0.05278506
-2.89044522,1.21315951,0.09061601,0.59229248,0.42279648,0.09875356,0.05141606,0.20122855,0.01101220,0.05344737
-2.88444222,1.24621324,0.09285730,0.61777797,0.43309169,0.09884486,0.05063359,0.20387006,0.01088453,0.05424358
-2.87843922,1.27879711,0.09500484,0.64410156,0.44199973,0.09876419,0.04968220,0.20584873,0.01085389,0.05517296
-2.87243622,1.31070368,0.09699510,0.67118406,0.44931839,0.09850081,0.04857096,0.20713016,0.01091504,0.05623752
-2.86643322,1.34180613,0.09877079,0.69897519,0.45488038,0.09805139,0.04731357,0.20770137,0.01106222,0.05744213
-2.86043022,1.37205863,0.10028242,0.72745086,0.45855824,0.09742023,0.04592809,0.20757159,0.01128939,0.05879428
-2.85442721,1.40149242,0.10148980,0.75660847,0.46026814,0.09661920,0.04443643,0.20677215,0.01159053,0.06030370
-2.84842421,1.43020770,0.10236321,0.78646036,0.45997216,0.09566727,0.04286365,0.20535554,0.01195980,0.06198165
-2.84242121,1.45836177,0.10288429,0.81702573,0.45767922,0.09458976,0.04123723,0.20339372,0.01239173,0.06384003
-2.83641821,1.48615384,0.10304661,0.84832132,0.45344443,0.09341730,0.03958613,0.20097554,0.01288131,0.06589037
-2.83041521,1.51380752,0.10285586,0.88035150,0.44736705,0.09218456,0.03793988,0.19820365,0.01342399,0.06814258
-2.82441221,1.54155192,0.10232974,0.91309834,0.43958703,0.09092885,0.03632763,0.19519081,0.01401572,0.07060381
-2.81840920,1.56960246,0.10149739,0.94651238,0.43028052,0.08968864,0.03477725,0.19205589,0.01465283,0.07327722
-2.81240620,1.59814261,0.10039859,0.98050473,0.41965431,0.08850210,0.03331452,0.18891971,0.01533202,0.07616089
-2.80640320,1.62730784,0.09908261,1.01494138,0.40793972,0.08740561,0.03196242,0.18590082,0.01605015,0.07924689
-2.80040020,1.65717274,0.09760690,1.04964010,0.39538602,0.08643250,0.03074058,0.18311153,0.01680421,0.08252061
-2.79439720,1.68774237,0.09603547,1.08437066,0.38225379,0.08561199,0.02966479,0.18065426,0.01759110,0.08596035
-2.78839420,1.71894844,0.09443733,1.11885847,0.36880851,0.08496823,0.02874683,0.17861839,0.01840761,0.08953729
-2.78239120,1.75065091,0.09288470,1.15279195,0.35531451,0.08451980,0.02799429,0.17707778,0.01925028,0.09321578
-2.77638819,1.78264494,0.09145134,1.18583334,0.34202964,0.08427932,0.02741065,0.17608894,0.02011535,0.09695400
-2.77038519,1.81467299,0.09021088,1.21763278,0.32920063,0.08425350,0.02699548,0.17569003,0.02099875,0.10070502
-2.76438219,1.84644160,0.08923524,1.24784489,0.31705950,0.08444332,0.02674472,0.17590062,0.02189613,0.10441811
-2.75837919,1.87764162,0.08859314,1.27614708,0.30582076,0.08484461,0.02665107,0.17672225,0.02280291,0.10804034
-2.75237619,1.90797098,0.08834875,1.30225876,0.29567951,0.08544867,0.02670451,0.17813964,0.02371437,0.11151839
-2.74637319,1.93715834,0.08856047,1.32596004,0.28681044,0.08624320,0.02689276,0.18012257,0.02462578,0.11480038
-2.74037019,1.96498621,0.08927982,1.34710901,0.27936738,0.08721323,0.02720186,0.18262814,0.02553255,0.11783780
-2.73436718,1.99131177,0.09055042,1.36565626,0.27348337,0.08834208,0.02761666,0.18560349,0.02643031,0.12058726
-2.72836418,2.01608401,0.09240709,1.38165559,0.26927102,0.08961233,0.02812136,0.18898854,0.02731510,0.12301213
-2.72236118,2.03935562,0.09487501,1.39527004,0.26682304,0.09100666,0.02869989,0.19271887,0.02818344,0.12508383
-2.71635818,2.06128878,0.09796895,1.40677241,0.26621251,0.09250854,0.02933638,0.19672832,0.02903240,0.12678279
-2.71035518,2.08215380,0.10169262,1.41653992,0.26749311,0.09410276,0.03001543,0.20095138,0.02985962,0.12809905
-2.70435218,2.10232043,0.10603804,1.42504284,0.27069888,0.09577570,0.03072236,0.20532513,0.03066329,0.12903235
-2.69834917,2.12224187,0.11098508,1.43282731,0.27584357,0.09751539,0.03144338,0.20979068,0.03144203,0.12959179
-2.69234617,2.14243206,0.11650114,1.44049298,0.28291962,0.09931137,0.03216567,0.21429409,0.03219479,0.12979512
-2.68634317,2.16343716,0.12254097,1.44866624,0.29189671,0.10115426,0.03287744,0.21878676,0.03292063,0.12966756
-2.68034017,2.18580266,0.12904677,1.45797025,0.30272017,0.10303525,0.03356790,0.22322522,0.03361849,0.12924030
-2.67433717,2.21003785,0.13594860,1.46899319,0.31530912,0.10494541,0.03422721,0.22757059,0.03428697,0.12854886
-2.66833417,2.23657951,0.14316502,1.48225630,0.32955489,0.10687496,0.03484642,0.23178764,0.03492406,0.12763112
-2.66233117,2.26575695,0.15060420,1.49818322,0.34531960,0.10881256,0.03541743,0.23584362,0.03552693,0.12652550
-2.65632816,2.29776044,0.15816535,1.51707236,0.36243543,0.11074462,0.03593290,0.23970700,0.03609168,0.12526905
-2.65032516,2.33261487,0.16574056,1.53907382,0.38070452,0.11265478,0.03638629,0.24334634,0.03661327,0.12389580
-2.64432216,2.37016056,0.17321695,1.56417206,0.39989984,0.11452358,0.03677179,0.24672922,0.03708538,0.12243528
-2.63831916,2.41004229,0.18047923,1.59217552,0.41976723,0.11632830,0.03708448,0.24982155,0.03750048,0.12091138
-2.63231616,2.45170771,0.18741240,1.62271390,0.44002846,0.11804310,0.03732034,0.25258722,0.03784989,0.11934167
-2.62631316,2.49441537,0.19390468,1.65524337,0.46038558,0.11963945,0.03747639,0.25498817,0.03812401,0.11773694
-2.62031016,2.53725240,0.19985047,1.68905981,0.48052632,0.12108670,0.03755087,0.25698493,0.03831259,0.11610136
-2.61430715,2.57916114,0.20515317,1.72331956,0.50013050,0.12235300,0.03754334,0.25853748,0.03840508,0.11443281
-2.60830415,2.61897354,0.20972792,1.75706683,0.51887723,0.12340629,0.03745482,0.25960660,0.03839110,0.11272371
-2.60230115,2.65545189,0.21350392,1.78926672,0.53645258,0.12421548,0.03728788,0.26015535,0.03826084,0.11096208
-2.59629815,2.68733387,0.21642636,1.81884224,0.55255755,0.12475164,0.03704671,0.26015079,0.03800558,0.10913277
-2.59029515,2.71337972,0.21845776,1.84471372,0.56691579,0.12498918,0.03673705,0.25956565,0.03761815,0.10721885
-2.58429215,2.73241939,0.21957880,1.86583890,0.57928098,0.12490691,0.03636611,0.25837996,0.03709335,0.10520306
-2.57828914,2.74339726,0.21978838,1.88125168,0.58944328,0.12448903,0.03594238,0.25658239,0.03642832,0.10306915
-2.57228614,2.74541246,0.21910317,1.89009797,0.59723479,0.12372577,0.03547535,0.25417134,0.03562284,0.10080314
-2.56628314,2.73775279,0.21755639,1.89166696,0.60253360,0.12261390,0.03497515,0.25115554,0.03467948,0.09839439
-2.56028014,2.71992090,0.21519611,1.88541643,0.60526633,0.12115688,0.03445213,0.24755429,0.03360371,0.09583639
-2.55427714,2.69165161,0.21208306,1.87099128,0.60540916,0.11936478,0.03391643,0.24339715,0.03240384,0.09312734
-2.54827414,2.65291994,0.20828804,1.84823434,0.60298715,0.11725389,0.03337745,0.23872336,0.03109085,0.09027041
-2.54227114,2.60393972,0.20388916,1.81718947,0.59807211,0.11484615,0.03284346,0.23358072,0.02967820,0.08727376
-2.53626813,2.54515344,0.19896894,1.77809701,0.59077919,0.11216833,0.03232110,0.22802438,0.02818139,0.08415024
-2.53026513,2.47721406,0.19361153,1.73138208,0.58126225,0.10925113,0.03181508,0.22211536,0.02661763,0.08091700
-2.52426213,2.40096045,0.18790012,1.67763665,0.56970860,0.10612820,0.03132793,0.21591911,0.02500531,0.07759481
-2.51825913,2.31738772,0.18191461,1.61759656,0.55633316,0.10283517,0.03085980,0.20950420,0.02336355,0.07420737
-2.51225613,2.22761449,0.17572983,1.55211479,0.54137258,0.09940875,0.03040853,0.20294117,0.02171170,0.07078052
-2.50625313,2.13284886,0.16941419,1.48213240,0.52507952,0.09588599,0.02996968,0.19630176,0.02006885,0.06734151
-2.50025013,2.03435483,0.16302884,1.40864874,0.50771751,0.09230364,0.02953687,0.18965857,0.01845347,0.06391828
-2.49424712,1.93342079,0.15662746,1.33269225,0.48955642,0.08869778,0.02910208,0.18308507,0.01688296,0.06053885
-2.48824412,1.83133155,0.15025648,1.25529314,0.47086897,0.08510369,0.02865619,0.17665616,0.01537345,0.05723090
-2.48224112,1.72934465,0.14395584,1.17745903,0.45192812,0.08155587,0.02818945,0.17044908,0.01393952,0.05402144
-2.47623812,1.62867186,0.13776007,1.10015433,0.43300545,0.07808830,0.02769211,0.16454464,0.01259412,0.05093667
-2.47023512,1.53046600,0.13169962,1.02428386,0.41437044,0.07473484,0.02715504,0.15902874,0.01134852,0.04800198
-2.46423212,1.43581280,0.12580242,0.95068105,0.39629045,0.07152976,0.02657024,0.15399390,0.01021235,0.04524208
-2.45822911,1.34572761,0.12009537,0.88010045,0.37903119,0.06850834,0.02593141,0.14954078,0.00919367,0.04268123
-2.45222611,1.26115587,0.11460581,0.81321447,0.36285737,0.06570738,0.02523439,0.14577942,0.00829915,0.04034356
-2.44622311,1.18297653,0.10936276,0.75061371,0.34803329,0.06316570,0.02447744,0.14283013,0.00753424,0.03825335
-2.44022011,1.11200725,0.10439784,0.69281010,0.33482308,0.06092452,0.02366150,0.14082372,0.00690335,0.03643535
-2.43421711,1.04901015,0.09974590,0.64024236,0.32349019,0.05902753,0.02279023,0.13990116,0.00641007,0.03491504
-2.42821411,0.99469699,0.09544513,0.59328257,0.31429608,0.05752084,0.02187000,0.14021231,0.00605735,0.03371870
-2.42221111,0.94973272,0.09153682,0.55224340,0.30749779,0.05645260,0.02090966,0.14191383,0.00584760,0.03287347
-2.41620810,0.91473658,0.08806471,0.51738495,0.30334434,0.05587228,0.01992028,0.14516614,0.00578284,0.03240715
-2.41020510,0.89028007,0.08507390,0.48892072,0.30207197,0.05582972,0.01891477,0.15012954,0.00586471,0.03234789
-2.40420210,0.87688140,0.08260948,0.46702220,0.30389824,0.05637386,0.01790740,0.15695939,0.00609446,0.03272364
-2.39819910,0.87499640,0.08071488,0.45182153,0.30901519,0.05755121,0.01691329,0.16580065,0.00647282,0.03356151
-2.39219610,0.88500598,0.07943013,0.44341239,0.31758181,0.05940412,0.01594793,0.17678181,0.00699992,0.03488687
-2.38619310,0.90720070,0.07878998,0.44184868,0.32971602,0.06196891,0.01502661,0.19000851,0.00767504,0.03672240
-2.38019010,0.94176312,0.07882218,0.44714149,0.34548675,0.06527390,0.01416391,0.20555699,0.00849634,0.03908697
-2.37418709,0.98874883,0.07954578,0.45925441,0.36490627,0.06933745,0.01337329,0.22346773,0.00946063,0.04199451
-2.36818409,1.04806725,0.08096979,0.47809769,0.38792344,0.07416611,0.01266664,0.24373952,0.01056304,0.04545289
-2.36218109,1.11946338,0.08309208,0.50352166,0.41441813,0.07975291,0.01205398,0.26632427,0.01179672,0.04946273
-2.35617809,1.20250169,0.08589871,0.53531004,0.44419728,0.08607597,0.01154317,0.29112287,0.01315262,0.05401644
-2.35017509,1.29655341,0.08936364,0.57317368,0.47699296,0.09309741,0.01113978,0.31798235,0.01461922,0.05909734
-2.34417209,1.40078819,0.09344886,0.61674528,0.51246267,0.10076273,0.01084693,0.34669453,0.01618245,0.06467896
-2.33816908,1.51417132,0.09810500,0.66557579,0.55019210,0.10900064,0.01066535,0.37699648,0.01782558,0.07072463
-2.33216608,1.63546699,0.10327229,0.71913271,0.58970044,0.11772345,0.01059332,0.40857276,0.01952933,0.07718734
-2.32616308,1.76324842,0.10888186,0.77680102,0.63044819,0.12682803,0.01062689,0.44105959,0.02127198,0.08400988
-2.32016008,1.89591480,0.11485741,0.83788680,0.67184736,0.13619733,0.01075995,0.47405094,0.02302970,0.09112534
-2.31415708,2.03171528,0.12111691,0.90162380,0.71327384,0.14570240,0.01098449,0.50710633,0.02477693,0.09845793
-2.30815408,2.16877939,0.12757463,0.96718308,0.75408145,0.15520505,0.01129087,0.53976033,0.02648693,0.10592408
-2.30215108,2.30515334,0.13414302,1.03368549,0.79361750,0.16456079,0.01166805,0.57153331,0.02813236,0.11343391
-2.29614807,2.43884119,0.14073461,1.10021683,0.83123900,0.17362227,0.01210396,0.60194323,0.02968604,0.12089290
-2.29014507,2.56784975,0.14726380,1.16584536,0.86632926,0.18224292,0.01258585,0.63051808,0.03112164,0.12820376
-2.28414207,2.69023569,0.15364836,1.22964107,0.89831414,0.19028072,0.01310060,0.65680849,0.03241448,0.13526853
-2.27813907,2.80415334,0.15981078,1.29069619,0.92667740,0.19760202,0.01363515,0.68040009,0.03354231,0.14199068
-2.27213607,2.90790155,0.16567928,1.34814625,0.95097461,0.20408519,0.01417691,0.70092522,0.03448601,0.14827729
-2.26613307,2.99996803,0.17118857,1.40119104,0.97084514,0.20962406,0.01471412,0.71807344,0.03523027,0.15404120
-2.26013007,3.07906947,0.17628038,1.44911456,0.98602182,0.21413100,0.01523627,0.73160064,0.03576410,0.15920296
-2.25412706,3.14418609,0.18090368,1.49130346,0.99633787,0.21753944,0.01573454,0.74133619,0.03608123,0.16369272
-2.24812406,3.19458940,0.18501483,1.52726310,1.00173106,0.21980586,0.01620217,0.74718811,0.03618041,0.16745184
-2.24212106,3.22986207,0.18857756,1.55663073,1.00224471,0.22091112,0.01663480,0.74914585,0.03606550,0.17043420
-2.23611806,3.24990933,0.19156290,1.57918526,0.99802585,0.22086110,0.01703084,0.74728075,0.03574533,0.17260728
-2.23011506,3.25496136,0.19394919,1.59485321,0.98932040,0.21968654,0.01739174,0.74174409,0.03523353,0.17395287
-2.22411206,3.24556673,0.19572208,1.60371060,0.97646570,0.21744224,0.01772221,0.73276285,0.03454811,0.17446749
-2.21810905,3.22257705,0.19687474,1.60598065,0.95988058,0.21420554,0.01803035,0.72063334,0.03371091,0.17416241
-2.21210605,3.18712326,0.19740814,1.60202749,0.94005345,0.21007414,0.01832768,0.70571290,0.03274692,0.17306342
-2.20610305,3.14058464,0.19733152,1.59234577,0.91752859,0.20516334,0.01862910,0.68840995,0.03168359,0.17121023
-2.20010005,3.08455120,0.19666296,1.57754690,0.89289140,0.19960288,0.01895270,0.66917285,0.03055000,0.16865569
-2.19409705,3.02078099,0.19543000,1.55834205,0.86675268,0.19353335,0.01931940,0.64847776,0.02937601,0.16546463
-2.18809405,2.95115350,0.19367035,1.53552266,0.83973269,0.18710236,0.01975253,0.62681602,0.02819146,0.16171254
-2.18209105,2.87762064,0.19143244,1.50993913,0.81244532,0.18046061,0.02027722,0.60468135,0.02702537,0.15748411
-2.17608804,2.80215684,0.18877586,1.48247827,0.78548283,0.17375789,0.02091966,0.58255732,0.02590517,0.15287148
-2.17008504,2.72670960,0.18577155,1.45404043,0.75940149,0.16713928,0.02170626,0.56090540,0.02485606,0.14797251
-2.16408204,2.65315212,0.18250157,1.42551688,0.73470866,0.16074150,0.02266269,0.54015390,0.02390047,0.14288883
-2.15807904,2.58323913,0.17905856,1.39776829,0.71185138,0.15468958,0.02381280,0.52068818,0.02305752,0.13772388
-2.15207604,2.51856722,0.17554463,1.37160486,0.69120708,0.14909402,0.02517757,0.50284224,0.02234273,0.13258094
-2.14607304,2.46054060,0.17206975,1.34776874,0.67307626,0.14404830,0.02677398,0.48689199,0.02176775,0.12756108
-2.14007004,2.41034328,0.16874966,1.32691914,0.65767764,0.13962706,0.02861395,0.47305032,0.02134027,0.12276123
-2.13406703,2.36891795,0.16570322,1.30962052,0.64514560,0.13588479,0.03070330,0.46146402,0.02106393,0.11827221
-2.12806403,2.33695231,0.16304938,1.29633399,0.63553018,0.13285514,0.03304091,0.45221265,0.02093850,0.11417695
-2.12206103,2.31487257,0.16090374,1.28741203,0.62879932,0.13055083,0.03561800,0.44530920,0.02095995,0.11054877
-2.11605803,2.30284439,0.15937493,1.28309650,0.62484351,0.12896414,0.03841765,0.44070268,0.02112077,0.10744988
-2.11005503,2.30078053,0.15856085,1.28351957,0.62348237,0.12806798,0.04141455,0.43828229,0.02141027,0.10493003
-2.10405203,2.30835499,0.15854502,1.28870747,0.62447311,0.12781746,0.04457512,0.43788313,0.02181494,0.10302541
-2.09804902,2.32502261,0.15939304,1.29858657,0.62752039,0.12815190,0.04785784,0.43929312,0.02231893,0.10175786
-2.09204602,2.35004349,0.16114959,1.31299132,0.63228729,0.12899719,0.05121401,0.44226102,0.02290442,0.10113436
-2.08604302,2.38251106,0.16383585,1.33167365,0.63840701,0.13026844,0.05458875,0.44650512,0.02355218,0.10114678
-2.08004002,2.42138290,0.16744768,1.35431342,0.64549468,0.13187287,0.05792233,0.45172237,0.02424204,0.10177208
-2.07403702,2.46551329,0.17195457,1.38052943,0.65315916,0.13371269,0.06115179,0.45759767,0.02495336,0.10297279
-2.06803402,2.51368634,0.17729956,1.40989075,0.66101419,0.13568807,0.06421271,0.46381294,0.02566554,0.10469788
-2.06203102,2.56464914,0.18340003,1.44192811,0.66868860,0.13769996,0.06704122,0.47005586,0.02635849,0.10688397
-2.05602801,2.61714389,0.19014963,1.47614522,0.67583537,0.13965278,0.06957595,0.47602782,0.02701303,0.10945688
-2.05002501,2.66993859,0.19742101,1.51203004,0.68213920,0.14145679,0.07176012,0.48145109,0.02761135,0.11233351
-2.04402201,2.72185580,0.20506966,1.54906597,0.68732259,0.14303024,0.07354337,0.48607489,0.02813730,0.11542394
-2.03801901,2.77179917,0.21293838,1.58674315,0.69115022,0.14430110,0.07488359,0.48968037,0.02857672,0.11863382
-2.03201601,2.81877764,0.22086254,1.62457003,0.69343181,0.14520846,0.07574833,0.49208445,0.02891772,0.12186687
-2.02601301,2.86192716,0.22867579,1.66208525,0.69402347,0.14570350,0.07611600,0.49314236,0.02915081,0.12502752
-2.02001001,2.90052997,0.23621605,1.69886999,0.69282776,0.14575012,0.07597659,0.49274921,0.02926904,0.12802351
-2.01400700,2.93403143,0.24333157,1.73456073,0.68979263,0.14532523,0.07533212,0.49084040,0.02926809,0.13076853
-2.00800400,2.96205428,0.24988674,1.76886225,0.68490956,0.14441861,0.07419654,0.48739116,0.02914625,0.13318461
-2.00200100,2.98441028,0.25576755,1.80156057,0.67821098,0.14303260,0.07259526,0.48241529,0.02890436,0.13520439
-1.99599800,3.00110881,0.26088630,1.83253533,0.66976742,0.14118147,0.07056431,0.47596324,0.02854571,0.13677298
-1.98999500,3.01236226,0.26518542,1.86177096,0.65968431,0.13889057,0.06814914,0.46811967,0.02807587,0.13784957
-1.98399200,3.01858753,0.26864023,1.88936592,0.64809887,0.13619545,0.06540310,0.45900063,0.02750252,0.13840848
-1.97798899,3.02040319,0.27126042,1.91553902,0.63517689,0.13314064,0.06238580,0.44875041,0.02683514,0.13843979
-1.97198599,3.01862159,0.27309022,1.94063210,0.62110971,0.12977859,0.05916119,0.43753826,0.02608484,0.13794948
-1.96598299,3.01423549,0.27420718,1.96510816,0.60611116,0.12616836,0.05579575,0.42555486,0.02526396,0.13695893
-1.95997999,3.00839862,0.27471960,1.98954418,0.59041462,0.12237437,0.05235655,0.41300873,0.02438584,0.13550405
-1.95397699,3.00239997,0.27476260,2.01461827,0.57426988,0.11846511,0.04890954,0.40012256,0.02346446,0.13363372
-1.94797399,2.99763176,0.27449316,2.04109091,0.55793998,0.11451185,0.04551788,0.38712936,0.02251410,0.13140799
-1.94197099,2.99555156,0.27408407,2.06978027,0.54169770,0.11058731,0.04224057,0.37426857,0.02154907,0.12889572
-1.93596798,2.99763904,0.27371726,2.10153240,0.52582179,0.10676437,0.03913125,0.36178209,0.02058331,0.12617206
-1.92996498,3.00534861,0.27357661,2.13718690,0.51059279,0.10311476,0.03623735,0.34991014,0.01963015,0.12331566
-1.92396198,3.02005940,0.27384070,2.17753952,0.49628846,0.09970778,0.03359938,0.33888707,0.01870201,0.12040580
-1.91795898,3.04302423,0.27467565,2.22330318,0.48317896,0.09660905,0.03125062,0.32893720,0.01781013,0.11751964
-1.91195598,3.07531978,0.27622846,2.27506924,0.47152167,0.09387930,0.02921694,0.32027053,0.01696434,0.11472945
-1.90595298,3.11780002,0.27862113,2.33327101,0.46155594,0.09157317,0.02751689,0.31307867,0.01617290,0.11210026
-1.89994997,3.17105509,0.28194577,2.39815134,0.45349784,0.08973815,0.02616192,0.30753085,0.01544233,0.10968777
-1.89394697,3.23537777,0.28626095,2.46973639,0.44753506,0.08841359,0.02515679,0.30377020,0.01477733,0.10753666
-1.88794397,3.31073935,0.29158936,2.54781700,0.44382224,0.08762984,0.02450004,0.30191046,0.01418071,0.10567948
-1.88194097,3.39677625,0.29791701,2.63193906,0.44247677,0.08740755,0.02418450,0.30203302,0.01365343,0.10413594
-1.87593797,3.49278855,0.30519381,2.72140383,0.44357530,0.08775709,0.02419789,0.30418466,0.01319463,0.10291284
-1.86993497,3.59775060,0.31333564,2.81527841,0.44715109,0.08867825,0.02452335,0.30837580,0.01280176,0.10200444
-1.86393197,3.71033384,0.32222769,2.91241630,0.45319222,0.09016003,0.02514001,0.31457953,0.01247072,0.10139338
-1.85792896,3.82894073,0.33172889,3.01148741,0.46164084,0.09218076,0.02602349,0.32273133,0.01219608,0.10105193
-1.85192596,3.95174877,0.34167734,3.11101619,0.47239337,0.09470835,0.02714637,0.33272962,0.01197131,0.10094366
-1.84592296,4.07676263,0.35189632,3.20942629,0.48530168,0.09770079,0.02847863,0.34443701,0.01178905,0.10102536
-1.83991996,4.20187230,0.36220068,3.30508988,0.50017526,0.10110685,0.02998806,0.35768242,0.01164141,0.10124907
-1.83391696,4.32491483,0.37240338,3.39637935,0.51678427,0.10486702,0.03164064,0.37226385,0.01152022,0.10156423
-1.82791396,4.44373715,0.38232175,3.48171917,0.53486337,0.10891455,0.03340090,0.38795189,0.01141735,0.10191972
-1.82191096,4.55625753,0.39178343,3.55963565,0.55411636,0.11317672,0.03523235,0.40449386,0.01132501,0.10226584
-1.81590795,4.66052330,0.40063155,3.62880262,0.57422140,0.11757627,0.03709783,0.42161849,0.01123593,0.10255607
-1.80990495,4.75476280,0.40872911,3.68808109,0.59483686,0.12203282,0.03895998,0.43904114,0.01114364,0.10274847
-1.80390195,4.83742998,0.41596245,3.73655164,0.61560760,0.12646458,0.04078171,0.45646928,0.01104264,0.10280693
-1.79789895,4.90724025,0.42224362,3.77353835,0.63617165,0.13078991,0.04252668,0.47360841,0.01092849,0.10270193
-1.79189595,4.96319695,0.42751175,3.79862367,0.65616714,0.13492905,0.04415990,0.49016800,0.01079793,0.10241103
-1.78589295,5.00460786,0.43173331,3.81165428,0.67523940,0.13880576,0.04564825,0.50586755,0.01064889,0.10191901
-1.77988994,5.03109206,0.43490150,3.81273784,0.69304814,0.14234894,0.04696111,0.52044244,0.01048046,0.10121772
-1.77388694,5.04257723,0.43703474,3.80223153,0.70927439,0.14549416,0.04807094,0.53364962,0.01029286,0.10030563
-1.76788394,5.03928842,0.43817440,3.78072309,0.72362724,0.14818501,0.04895386,0.54527275,0.01008728,0.09918719
-1.76188094,5.02172888,0.43838201,3.74900549,0.73585004,0.15037436,0.04959013,0.55512686,0.00986577,0.09787200
-1.75587794,4.99065431,0.43773597,3.70804654,0.74572593,0.15202525,0.04996462,0.56306216,0.00963107,0.09637390
-1.74987494,4.94704141,0.43632800,3.65895465,0.75308249,0.15311169,0.05006717,0.56896699,0.00938640,0.09471004
-1.74387194,4.89205217,0.43425946,3.60294215,0.75779526,0.15361905,0.04989279,0.57276976,0.00913533,0.09289989
-1.73786893,4.82699487,0.43163763,3.54128741,0.75979002,0.15354417,0.04944180,0.57443967,0.00888152,0.09096433
-1.73186593,4.75328314,0.42857209,3.47529695,0.75904368,0.15289519,0.04871972,0.57398636,0.00862860,0.08892487
-1.72586293,4.67239413,0.42517130,3.40626872,0.75558362,0.15169092,0.04773716,0.57145826,0.00838001,0.08680293
-1.71985993,4.58582689,0.42153939,3.33545746,0.74948560,0.14996006,0.04650944,0.56693976,0.00813888,0.08461928
