energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.17258629,5.97570076,0.02565356,0.19116463,0.84188869,4.68337647,0.36221910,0.33240973,0.74225105,0.00000000
-3.16658329,5.96398392,0.02647512,0.18733202,0.83357315,4.67262238,0.36331275,0.33353408,0.73583731,0.00000000
-3.16058029,5.95383465,0.02755539,0.18329036,0.82579961,4.66421162,0.36368505,0.33400093,0.72998694,0.00000000
-3.15457729,5.94431553,0.02889390,0.17896799,0.81848260,4.65749584,0.36327863,0.33372750,0.72462411,0.00000000
-3.14857429,5.93495291,0.03049167,0.17431245,0.81161213,4.65217243,0.36207647,0.33265726,0.71974221,0.00000000
-3.14257129,5.92572453,0.03235047,0.16929175,0.80525036,4.64827196,0.36010184,0.33076057,0.71540060,0.00000000
-3.13656828,5.91702665,0.03447206,0.16389481,0.79952433,4.64613037,0.35741660,0.32803432,0.71171785,0.00000000
-3.13056528,5.90962353,0.03685717,0.15813097,0.79461498,4.64634845,0.35411781,0.32450058,0.70886184,0.00000000
-3.12456228,5.90458302,0.03950458,0.15202888,0.79074343,4.64974126,0.35033307,0.32020442,0.70703751,0.00000000
-3.11855928,5.90320205,0.04240997,0.14563464,0.78815522,4.65728045,0.34621460,0.31521105,0.70647273,0.00000000
-3.11255628,5.90692625,0.04556496,0.13900958,0.78710353,4.67003279,0.34193259,0.30960260,0.70740347,0.00000000
-3.10655328,5.91726787,0.04895619,0.13222750,0.78783219,4.68909782,0.33766797,0.30347460,0.71005855,0.00000000
-3.10055028,5.93572581,0.05256451,0.12537185,0.79055951,4.71554746,0.33360508,0.29693249,0.71464525,0.00000000
-3.09454727,5.96371110,0.05636441,0.11853273,0.79546364,4.75037017,0.32992441,0.29008822,0.72133608,0.00000000
-3.08854427,6.00248082,0.06032366,0.11180394,0.80267021,4.79442162,0.32679594,0.28305714,0.73025753,0.00000000
-3.08254127,6.05308242,0.06440326,0.10528014,0.81224288,4.84838330,0.32437314,0.27595526,0.74148128,0.00000000
-3.07653827,6.11630979,0.06855765,0.09905428,0.82417705,4.91273018,0.32278796,0.26889695,0.75501809,0.00000000
-3.07053527,6.19267180,0.07273525,0.09321526,0.83839705,4.98770764,0.32214700,0.26199306,0.77081464,0.00000000
-3.06453227,6.28237301,0.07687934,0.08784588,0.85475680,5.07331761,0.32252884,0.25534947,0.78875335,0.00000000
-3.05852926,6.38530582,0.08092919,0.08302119,0.87304369,5.16931330,0.32398259,0.24906596,0.80865501,0.00000000
-3.05252626,6.50105274,0.08482150,0.07880703,0.89298550,5.27520152,0.32652770,0.24323542,0.83028394,0.00000000
-3.04652326,6.62889700,0.08849198,0.07525901,0.91425967,5.39025143,0.33015474,0.23794312,0.85335528,0.00000000
-3.04052026,6.76783967,0.09187715,0.07242166,0.93650456,5.51350823,0.33482714,0.23326612,0.87754406,0.00000000
-3.03451726,6.91662115,0.09491620,0.07032781,0.95933183,5.64381051,0.34048365,0.22927263,0.90249521,0.00000000
-3.02851426,7.07374526,0.09755282,0.06899823,0.98233934,5.77980974,0.34704125,0.22602122,0.92783422,0.00000000
-3.02251126,7.23750428,0.09973702,0.06844138,1.00512396,5.91999106,0.35439836,0.22355989,0.95317775,0.00000000
-3.01650825,7.40600356,0.10142665,0.06865333,1.02729346,6.06269414,0.36243813,0.22192497,0.97814365,0.00000000
-3.01050525,7.57718507,0.10258888,0.06961782,1.04847719,6.20613380,0.37103161,0.22113977,1.00236009,0.00000000
-3.00450225,7.74884950,0.10320115,0.07130644,1.06833495,6.34842014,0.38004069,0.22121322,1.02547320,0.00000000
-2.99849925,7.91867718,0.10325199,0.07367897,1.08656392,6.48757817,0.38932074,0.22213832,1.04715337,0.00000000
-2.99249625,8.08424844,0.10274123,0.07668389,1.10290347,6.62156753,0.39872291,0.22389083,1.06709981,0.00000000
-2.98649325,8.24306462,0.10168000,0.08025913,1.11713800,6.74830297,0.40809614,0.22642807,1.08504355,0.00000000
-2.98049025,8.39257103,0.10009018,0.08433299,1.12909788,6.86567631,0.41728886,0.22968808,1.10074912,0.00000000
-2.97448724,8.53018324,0.09800359,0.08882540,1.13865901,6.97158093,0.42615068,0.23358938,1.11401506,0.00000000
-2.96848424,8.65331820,0.09546076,0.09364942,1.14574129,7.06393955,0.43453402,0.23803125,1.12467369,0.00000000
-2.96248124,8.75943136,0.09250952,0.09871311,1.15030646,7.14073590,0.44229591,0.24289485,1.13259046,0.00000000
-2.95647824,8.84606043,0.08920333,0.10392161,1.15235590,7.20005075,0.44930008,0.24804511,1.13766332,0.00000000
-2.95047524,8.91087597,0.08559954,0.10917961,1.15192876,7.24010208,0.45541941,0.25333354,1.13982240,0.00000000
-2.94447224,8.95173839,0.08175756,0.11439394,1.14910065,7.25928902,0.46053889,0.25860177,1.13903031,0.00000000
-2.93846923,8.96676010,0.07773718,0.11947638,1.14398338,7.25623834,0.46455886,0.26368591,1.13528317,0.00000000
-2.93246623,8.95437062,0.07359691,0.12434653,1.13672545,7.22985224,0.46739882,0.26842149,1.12861240,0.00000000
-2.92646323,8.91338236,0.06939258,0.12893461,1.12751353,7.17935514,0.46900129,0.27264888,1.11908726,0.00000000
-2.92046023,8.84305347,0.06517609,0.13318405,1.11657449,7.10433741,0.46933584,0.27621882,1.10681781,0.00000000
-2.91445723,8.74314431,0.06099455,0.13705384,1.10417752,7.00479330,0.46840285,0.27899801,1.09195789,0.00000000
-2.90845423,8.61396385,0.05688953,0.14052038,1.09063602,6.88115060,0.46623687,0.28087432,1.07470791,0.00000000
-2.90245123,8.45640212,0.05289675,0.14357869,1.07630846,6.73428945,0.46290916,0.28176143,1.05531664,0.00000000
-2.89644822,8.27194568,0.04904590,0.14624306,1.06159767,6.56554809,0.45852916,0.28160260,1.03408179,0.00000000
-2.89044522,8.06267318,0.04536078,0.14854679,1.04694806,6.37671403,0.45324477,0.28037345,1.01134873,0.00000000
-2.88444222,7.83122949,0.04185957,0.15054117,1.03284017,6.16999935,0.44724096,0.27808338,0.98750698,0.00000000
-2.87843922,7.58077747,0.03855525,0.15229360,1.01978223,5.94800009,0.44073687,0.27477577,0.96298429,0.00000000
-2.87243622,7.31492801,0.03545620,0.15388484,1.00829874,5.71364009,0.43398112,0.27052667,0.93823816,0.00000000
-2.86643322,7.03764981,0.03256672,0.15540564,0.99891595,5.47010085,0.42724550,0.26544219,0.91374482,0.00000000
-2.86043022,6.75316195,0.02988768,0.15695260,0.99214469,5.22073959,0.42081710,0.25965453,0.88998598,0.00000000
-2.85442721,6.46581309,0.02741710,0.15862370,0.98846120,4.96899843,0.41498927,0.25331701,0.86743384,0.00000000
-2.84842421,6.17995201,0.02515068,0.16051346,0.98828658,4.71830828,0.41005143,0.24659806,0.84653482,0.00000000
-2.84242121,5.89979512,0.02308229,0.16270817,0.99196591,4.47199139,0.40627850,0.23967471,0.82769291,0.00000000
-2.83641821,5.62929652,0.02120433,0.16528117,0.99974832,4.23316661,0.40392009,0.23272564,0.81125337,0.00000000
-2.83041521,5.37202641,0.01950811,0.16828869,1.01176883,4.00466135,0.40319006,0.22592434,0.79748769,0.00000000
-2.82441221,5.13106332,0.01798403,0.17176623,1.02803351,3.78893428,0.40425691,0.21943249,0.78658064,0.00000000
-2.81840920,4.90890495,0.01662185,0.17572587,1.04840876,3.58801165,0.40723548,0.21339391,0.77862026,0.00000000
-2.81240620,4.70740160,0.01541076,0.18015456,1.07261572,3.40344029,0.41218026,0.20792949,0.77359140,0.00000000
-2.80640320,4.52771493,0.01433953,0.18501354,1.10023059,3.23625874,0.41908081,0.20313304,0.77137325,0.00000000
-2.80040020,4.37030373,0.01339659,0.19023896,1.13069106,3.08698777,0.42785945,0.19906849,0.77174132,0.00000000
-2.79439720,4.23493694,0.01257013,0.19574370,1.16330907,2.95564005,0.43837136,0.19576836,0.77437383,0.00000000
-2.78839420,4.12073291,0.01184820,0.20142031,1.19728963,2.84174825,0.45040726,0.19323357,0.77886227,0.00000000
-2.78239120,4.02622255,0.01121881,0.20714501,1.23175499,2.74440984,0.46369847,0.19143464,0.78472592,0.00000000
-2.77638819,3.94943317,0.01067005,0.21278244,1.26577331,2.66234601,0.47792434,0.19031404,0.79142954,0.00000000
-2.77038519,3.88798869,0.01019031,0.21819113,1.29839054,2.59397187,0.49272157,0.18978968,0.79840357,0.00000000
-2.76438219,3.83922125,0.00976837,0.22322924,1.32866419,2.53747441,0.50769538,0.18975927,0.80506582,0.00000000
-2.75837919,3.80028917,0.00939359,0.22776038,1.35569733,2.49089450,0.52243177,0.19010536,0.81084372,0.00000000
-2.75237619,3.76829571,0.00905612,0.23165930,1.37867124,2.45220948,0.53651066,0.19070078,0.81519598,0.00000000
-2.74637319,3.74040354,0.00874703,0.23481698,1.39687519,2.41941247,0.54951921,0.19141436,0.81763287,0.00000000
-2.74037019,3.71394011,0.00845849,0.23714503,1.40973183,2.39058558,0.56106498,0.19211640,0.81773391,0.00000000
-2.73436718,3.68648980,0.00818384,0.23857916,1.41681707,2.36396389,0.57078825,0.19268406,0.81516247,0.00000000
-2.72836418,3.65596951,0.00791772,0.23908148,1.41787344,2.33798832,0.57837315,0.19300606,0.80967648,0.00000000
-2.72236118,3.62068541,0.00765608,0.23864164,1.41281643,2.31134562,0.58355720,0.19298679,0.80113489,0.00000000
-2.71635818,3.57936933,0.00739619,0.23727668,1.40173346,2.28299476,0.58613875,0.19254961,0.78949986,0.00000000
-2.71035518,3.53119454,0.00713660,0.23502964,1.38487583,2.25217948,0.58598235,0.19163914,0.77483442,0.00000000
-2.70435218,3.47577161,0.00687704,0.23196717,1.36264402,2.21842744,0.58302161,0.19022269,0.75729621,0.00000000
-2.69834917,3.41312570,0.00661832,0.22817596,1.33556723,2.18153716,0.57725973,0.18829065,0.73712752,0.00000000
-2.69234617,3.34365781,0.00636212,0.22375863,1.30427844,2.14155414,0.56876751,0.18585590,0.71464232,0.00000000
-2.68634317,3.26809272,0.00611086,0.21882885,1.26948606,2.09873822,0.55767925,0.18295241,0.69021108,0.00000000
-2.68034017,3.18741697,0.00586748,0.21350639,1.23194392,2.05352438,0.54418654,0.17963299,0.66424410,0.00000000
-2.67433717,3.10281052,0.00563525,0.20791198,1.19242085,2.00647934,0.52853041,0.17596643,0.63717429,0.00000000
-2.66833417,3.01557555,0.00541753,0.20216246,1.15167147,1.95825620,0.51099206,0.17203408,0.60944008,0.00000000
-2.66233117,2.92706587,0.00521764,0.19636641,1.11040937,1.90954965,0.49188276,0.16792612,0.58146939,0.00000000
-2.65632816,2.83862016,0.00503862,0.19062035,1.06928393,1.86105350,0.47153316,0.16373758,0.55366516,0.00000000
-2.65032516,2.75150148,0.00488312,0.18500581,1.02886154,1.81342248,0.45028254,0.15956436,0.52639300,0.00000000
-2.64432216,2.66684556,0.00475326,0.17958724,0.98961182,1.76723962,0.42846842,0.15549940,0.49997150,0.00000000
-2.63831916,2.58561906,0.00465053,0.17441084,0.95189924,1.72299026,0.40641686,0.15162902,0.47466509,0.00000000
-2.63231616,2.50858900,0.00457571,0.16950438,0.91598002,1.68104321,0.38443378,0.14802973,0.45067989,0.00000000
-2.62631316,2.43630364,0.00452886,0.16487780,0.88200400,1.64163933,0.36279752,0.14476550,0.42816217,0.00000000
-2.62031016,2.36908457,0.00450929,0.16052471,0.85002115,1.60488732,0.34175301,0.14188561,0.40719950,0.00000000
-2.61430715,2.30702936,0.00451560,0.15642436,0.81999185,1.57076620,0.32150739,0.13942312,0.38782400,0.00000000
-2.60830415,2.25002369,0.00454570,0.15254428,0.79180013,1.53913382,0.30222736,0.13739407,0.37001757,0.00000000
-2.60230115,2.19776161,0.00459687,0.14884313,0.76526908,1.50974034,0.28403813,0.13579731,0.35371856,0.00000000
-2.59629815,2.14977239,0.00466588,0.14527374,0.74017733,1.48224579,0.26702389,0.13461505,0.33882945,0.00000000
-2.59029515,2.10545230,0.00474905,0.14178615,0.71627592,1.45624044,0.25122973,0.13381411,0.32522514,0.00000000
-2.58429215,2.06409974,0.00484239,0.13833055,0.69330456,1.43126701,0.23666470,0.13334775,0.31276150,0.00000000
-2.57828914,2.02495208,0.00494169,0.13485987,0.67100679,1.40684368,0.22330597,0.13315804,0.30128368,0.00000000
-2.57228614,1.98722300,0.00504268,0.13133212,0.64914332,1.38248699,0.21110376,0.13317881,0.29063411,0.00000000
-2.56628314,1.95013888,0.00514116,0.12771222,0.62750341,1.35773368,0.19998678,0.13333894,0.28065973,0.00000000
-2.56028014,1.91297337,0.00523311,0.12397346,0.60591379,1.33216118,0.18986810,0.13356597,0.27121852,0.00000000
-2.55427714,1.87507923,0.00531484,0.12009844,0.58424529,1.30540582,0.18065108,0.13378995,0.26218506,0.00000000
-2.54827414,1.83591693,0.00538313,0.11607959,0.56241712,1.27717876,0.17223521,0.13394743,0.25345517,0.00000000
-2.54227114,1.79507944,0.00543536,0.11191932,0.54039894,1.24727918,0.16452182,0.13398535,0.24494967,0.00000000
-2.53626813,1.75231302,0.00546961,0.10762971,0.51821109,1.21560468,0.15741929,0.13386502,0.23661716,0.00000000
-2.53026513,1.70753389,0.00548482,0.10323204,0.49592314,1.18215886,0.15084785,0.13356573,0.22843615,0.00000000
-2.52426213,1.66084063,0.00548086,0.09875594,0.47365110,1.14705613,0.14474384,0.13308826,0.22041640,0.00000000
-2.51825913,1.61252249,0.00545863,0.09423845,0.45155369,1.11052370,0.13906325,0.13245790,0.21259971,0.00000000
-2.51225613,1.56306367,0.00542015,0.08972294,0.42982790,1.07290108,0.13378477,0.13172721,0.20506020,0.00000000
-2.50625313,1.51314371,0.00536861,0.08525794,0.40870404,1.03463704,0.12891210,0.13097818,0.19790421,0.00000000
-2.50025013,1.46363427,0.00530846,0.08089593,0.38844067,0.99628431,0.12447569,0.13032402,0.19126992,0.00000000
-2.49424712,1.41559243,0.00524537,0.07669218,0.36931929,0.95849220,0.12053384,0.12991031,0.18532669,0.00000000
-2.48824412,1.37025082,0.00518630,0.07270358,0.35163926,0.92199733,0.11717332,0.12991568,0.18027421,0.00000000
-2.48224112,1.32900474,0.00513946,0.06898749,0.33571269,0.88761258,0.11450940,0.13055191,0.17634148,0.00000000
-2.47623812,1.29339659,0.00511428,0.06560073,0.32185949,0.85621467,0.11268543,0.13206336,0.17378560,0.00000000
-2.47023512,1.26509767,0.00512133,0.06259853,0.31040258,0.82873041,0.11187193,0.13472592,0.17289038,0.00000000
-2.46423212,1.24588758,0.00517227,0.06003364,0.30166318,0.80612190,0.11226522,0.13884516,0.17396463,0.00000000
-2.45822911,1.23763126,0.00527966,0.05795548,0.29595616,0.78937083,0.11408562,0.14475393,0.17734017,0.00000000
-2.45222611,1.24225375,0.00545685,0.05640932,0.29358535,0.77946213,0.11757506,0.15280910,0.18336935,0.00000000
-2.44622311,1.26171255,0.00571779,0.05543563,0.29483891,0.77736702,0.12299424,0.16338752,0.19242200,0.00000000
-2.44022011,1.29796753,0.00607673,0.05506942,0.29998448,0.78402569,0.13061910,0.17688103,0.20488173,0.00000000
-2.43421711,1.35294817,0.00654800,0.05533975,0.30926431,0.80032957,0.14073665,0.19369054,0.22114125,0.00000000
-2.42821411,1.42851802,0.00714567,0.05626922,0.32289021,0.82710336,0.15363996,0.21421891,0.24159673,0.00000000
-2.42221111,1.52643617,0.00788316,0.05787367,0.34103831,0.86508681,0.16962242,0.23886283,0.26664105,0.00000000
-2.41620810,1.64831564,0.00877283,0.06016183,0.36384376,0.91491637,0.18897097,0.26800337,0.29665563,0.00000000
-2.41020510,1.79557870,0.00982558,0.06313518,0.39139525,0.97710665,0.21195850,0.30199543,0.33200096,0.00000000
-2.40420210,1.96940937,0.01105036,0.06678776,0.42372956,1.05203192,0.23883525,0.34115606,0.37300579,0.00000000
-2.39819910,2.17070354,0.01245365,0.07110614,0.46082613,1.13990779,0.26981942,0.38575180,0.41995482,0.00000000
-2.39219610,2.40001753,0.01403906,0.07606938,0.50260182,1.24077323,0.30508702,0.43598531,0.47307538,0.00000000
-2.38619310,2.65751613,0.01580679,0.08164908,0.54890598,1.35447351,0.34476126,0.49198157,0.53252298,0.00000000
-2.38019010,2.94292175,0.01775329,0.08780940,0.59951618,1.48064430,0.38890163,0.55377415,0.59836638,0.00000000
-2.37418709,3.25546646,0.01987084,0.09450718,0.65413453,1.61869774,0.43749320,0.62129194,0.67057253,0.00000000
-2.36818409,3.59384925,0.02214734,0.10169204,0.71238516,1.76781114,0.49043647,0.69434713,0.74899196,0.00000000
-2.36218109,3.95620098,0.02456610,0.10930649,0.77381298,1.92691915,0.54753822,0.77262492,0.83334538,0.00000000
-2.35617809,4.34005969,0.02710586,0.11728617,0.83788405,2.09471028,0.60850400,0.85567579,0.92321222,0.00000000
-2.35017509,4.74235905,0.02974088,0.12556000,0.90398783,2.26962876,0.67293277,0.94291098,1.01802191,0.00000000
-2.34417209,5.15943260,0.03244125,0.13405056,0.97144160,2.44988260,0.74031414,1.03360181,1.11704876,0.00000000
-2.33816908,5.58703597,0.03517328,0.14267450,1.03949733,2.63345850,0.81002878,1.12688340,1.21941116,0.00000000
-2.33216608,6.02038901,0.03790014,0.15134311,1.10735105,2.81814446,0.88135239,1.22176334,1.32407577,0.00000000
-2.32616308,6.45423891,0.04058261,0.15996310,1.17415485,3.00156013,0.95346341,1.31713537,1.42986730,0.00000000
-2.32016008,6.88294455,0.04317996,0.16843757,1.23903145,3.18119515,1.02545476,1.41179822,1.53548397,0.00000000
-2.31415708,7.30058144,0.04565095,0.17666722,1.30109118,3.35445501,1.09634944,1.50447944,1.63951906,0.00000000
-2.30815408,7.70106539,0.04795490,0.18455186,1.35945107,3.51871367,1.16511982,1.59386363,1.74048793,0.00000000
-2.30215108,8.07829204,0.05005280,0.19199210,1.41325548,3.67137182,1.23071016,1.67862443,1.83686034,0.00000000
-2.29614807,8.42628822,0.05190842,0.19889135,1.46169791,3.80991908,1.29206182,1.75745930,1.92709700,0.00000000
-2.29014507,8.73937048,0.05348936,0.20515795,1.50404292,3.93199840,1.34814029,1.82912584,2.00968940,0.00000000
-2.28414207,9.01230473,0.05476803,0.21070749,1.53964776,4.03547011,1.39796315,1.89247839,2.08320153,0.00000000
-2.27813907,9.24046125,0.05572250,0.21546516,1.56798245,4.11847353,1.44062788,1.94650331,2.14631191,0.00000000
-2.27213607,9.41995833,0.05633712,0.21936803,1.58864771,4.17948335,1.47533855,1.99035162,2.19785431,0.00000000
-2.26613307,9.54778856,0.05660305,0.22236727,1.60138969,4.21735861,1.50143013,2.02336743,2.23685554,0.00000000
-2.26013007,9.62192171,0.05651852,0.22442997,1.60611087,4.23138176,1.51838949,2.04511085,2.26256856,0.00000000
-2.25412706,9.64137957,0.05608884,0.22554077,1.60287635,4.22128610,1.52587219,2.05537433,2.27449951,0.00000000
-2.24812406,9.60627844,0.05532625,0.22570281,1.59191517,4.18727005,1.52371419,2.05419148,2.27242736,0.00000000
-2.24212106,9.51783725,0.05424950,0.22493831,1.57361637,4.12999734,1.51193808,2.04183795,2.25641530,0.00000000
-2.23611806,9.37834992,0.05288326,0.22328840,1.54851971,4.05058284,1.49075340,2.01882411,2.22681313,0.00000000
-2.23011506,9.19112288,0.05125739,0.22081238,1.51730139,3.95056431,1.46055111,1.98587981,2.18425071,0.00000000
-2.22411206,8.96037994,0.04940602,0.21758621,1.48075517,3.83186122,1.42189238,1.94393171,2.12962239,0.00000000
-2.21810905,8.69113827,0.04736656,0.21370058,1.43976957,3.69672203,1.37549219,1.89407427,2.06406323,0.00000000
-2.21210605,8.38906062,0.04517869,0.20925821,1.39530209,3.54766218,1.32219847,1.83753544,1.98891795,0.00000000
-2.20610305,8.06028994,0.04288328,0.20437087,1.34835147,3.38739522,1.26296763,1.77563860,1.90570382,0.00000000
-2.20010005,7.71127325,0.04052141,0.19915603,1.29992906,3.21875989,1.19883759,1.70976236,1.81606906,0.00000000
-2.19409705,7.34858191,0.03813337,0.19373329,1.25103052,3.04464600,1.13089930,1.64129986,1.72174837,0.00000000
-2.18809405,6.97873556,0.03575781,0.18822089,1.20260894,2.86792203,1.06026802,1.57161922,1.62451738,0.00000000
-2.18209105,6.60803641,0.03343105,0.18273230,1.15555042,2.69136707,0.98805537,1.50202678,1.52614761,0.00000000
-2.17608804,6.24241988,0.03118643,0.17737312,1.11065303,2.51760942,0.91534314,1.43373433,1.42836363,0.00000000
-2.17008504,5.88732657,0.02905388,0.17223838,1.06860974,2.34907394,0.84315982,1.36783165,1.33280372,0.00000000
-2.16408204,5.54759933,0.02705964,0.16741046,1.02999602,2.18793929,0.77246042,1.30526496,1.24098535,0.00000000
-2.15807904,5.22740767,0.02522608,0.16295750,0.99526212,2.03610627,0.70411014,1.24682204,1.15427617,0.00000000
-2.15207604,4.93020054,0.02357169,0.15893257,0.96473026,1.89517720,0.63887212,1.19312400,1.07387135,0.00000000
-2.14607304,4.65868692,0.02211119,0.15537345,0.93859639,1.76644642,0.57739937,1.14462353,1.00077738,0.00000000
-2.14007004,4.41484248,0.02085569,0.15230308,0.91693614,1.65090082,0.52023075,1.10160940,0.93580239,0.00000000
-2.13406703,4.19993950,0.01981297,0.14973057,0.89971446,1.54922959,0.46779062,1.06421625,0.87955292,0.00000000
-2.12806403,4.01459635,0.01898773,0.14765277,0.88679805,1.46184132,0.42039182,1.03243886,0.83243636,0.00000000
-2.12206103,3.85884205,0.01838195,0.14605613,0.87797005,1.38888705,0.37824138,1.00614994,0.79466873,0.00000000
-2.11605803,3.73219149,0.01799512,0.14491896,0.87294594,1.33028719,0.34144830,0.98512012,0.76628680,0.00000000
-2.11005503,3.63372637,0.01782457,0.14421378,0.87138996,1.28576063,0.31003285,0.96903918,0.74716383,0.00000000
-2.10405203,3.56217756,0.01786563,0.14390971,0.87293118,1.25485435,0.28393679,0.95753735,0.73702791,0.00000000
-2.09804902,3.51600469,0.01811179,0.14397476,0.87717869,1.23697183,0.26303378,0.95020563,0.73548212,0.00000000
-2.09204602,3.49346952,0.01855481,0.14437795,0.88373519,1.23139927,0.24713965,0.94661440,0.74202547,0.00000000
-2.08604302,3.49270058,0.01918472,0.14509109,0.89220859,1.23732845,0.23602212,0.94632964,0.75607404,0.00000000
-2.08004002,3.51174700,0.01998980,0.14609025,0.90222143,1.25387588,0.22940953,0.94892612,0.77698137,0.00000000
-2.07403702,3.54862074,0.02095649,0.14735676,0.91341776,1.28009782,0.22699860,0.95399759,0.80405764,0.00000000
-2.06803402,3.60132704,0.02206929,0.14887780,0.92546775,1.31500142,0.22846097,0.96116359,0.83658711,0.00000000
-2.06203102,3.66788371,0.02331068,0.15064647,0.93806983,1.35755245,0.23344863,0.97007328,0.87384339,0.00000000
-2.05602801,3.74633066,0.02466102,0.15266148,0.95095090,1.40668011,0.24159839,0.98040637,0.91510244,0.00000000
-2.05002501,3.83473146,0.02609850,0.15492639,0.96386468,1.46128001,0.25253544,0.99187178,0.95965298,0.00000000
-2.04402201,3.93116917,0.02759926,0.15744842,0.97658872,1.52021611,0.26587628,1.00420426,1.00680452,0.00000000
-2.03801901,4.03373882,0.02913743,0.16023704,0.98892048,1.58232284,0.28123128,1.01715992,1.05589302,0.00000000
-2.03201601,4.14053906,0.03068542,0.16330227,1.00067282,1.64640814,0.29820705,1.03051093,1.10628436,0.00000000
-2.02601301,4.24966506,0.03221428,0.16665284,1.01166948,1.71125842,0.31640885,1.04404019,1.15737607,0.00000000
-2.02001001,4.35920493,0.03369418,0.17029428,1.02174083,1.77564606,0.33544321,1.05753638,1.20859750,0.00000000
-2.01400700,4.46724093,0.03509495,0.17422706,1.03072028,1.83833989,0.35492090,1.07078994,1.25940901,0.00000000
-2.00800400,4.57185678,0.03638680,0.17844488,1.03844167,1.89811880,0.37446037,1.08359019,1.30930050,0.00000000
-2.00200100,4.67115150,0.03754105,0.18293315,1.04473783,1.95378838,0.39369153,1.09572395,1.35778970,0.00000000
-1.99599800,4.76325973,0.03853093,0.18766785,1.04944044,2.00420020,0.41226000,1.10697570,1.40442067,0.00000000
-1.98999500,4.84637801,0.03933235,0.19261476,1.05238128,2.04827315,0.42983170,1.11712922,1.44876285,0.00000000
-1.98399200,4.91879587,0.03992469,0.19772912,1.05339473,2.08501585,0.44609751,1.12597065,1.49041081,0.00000000
-1.97798899,4.97893042,0.04029147,0.20295588,1.05232161,2.11354937,0.46077807,1.13329272,1.52898503,0.00000000
-1.97198599,5.02536251,0.04042096,0.20823046,1.04901388,2.13312893,0.47362836,1.13889974,1.56413371,0.00000000
-1.96598299,5.05687273,0.04030661,0.21347999,1.04334024,2.14316369,0.48444195,1.14261313,1.59553559,0.00000000
-1.95997999,5.07247517,0.03994734,0.21862519,1.03519217,2.14323347,0.49305477,1.14427703,1.62290368,0.00000000
-1.95397699,5.07144714,0.03934768,0.22358259,1.02449006,2.13310151,0.49934814,1.14376354,1.64598975,0.00000000
-1.94797399,5.05335322,0.03851764,0.22826723,1.01118927,2.11272259,0.50325111,1.14097740,1.66458915,0.00000000
-1.94197099,5.01806222,0.03747251,0.23259564,0.99528556,2.08224594,0.50474180,1.13585964,1.67854591,0.00000000
-1.93596798,4.96575609,0.03623237,0.23648899,0.97681978,2.04201267,0.50384785,1.12839007,1.68775744,0.00000000
-1.92996498,4.89693027,0.03482154,0.23987627,0.95588138,1.99254781,0.50064578,1.11858840,1.69217877,0.00000000
-1.92396198,4.81238516,0.03326782,0.24269745,0.93261068,1.93454719,0.49525941,1.10651402,1.69182577,0.00000000
-1.91795898,4.71320920,0.03160171,0.24490632,0.90719955,1.86885955,0.48785728,1.09226437,1.68677723,0.00000000
-1.91195598,4.60075400,0.02985550,0.24647305,0.87989059,1.79646479,0.47864909,1.07597204,1.67717547,0.00000000
-1.90595298,4.47660259,0.02806238,0.24738620,0.85097465,1.71844904,0.46788129,1.05780088,1.66322527,0.00000000
-1.89994997,4.34253197,0.02625554,0.24765414,0.82078673,1.63597755,0.45583184,1.03794119,1.64519124,0.00000000
-1.89394697,4.20047130,0.02446733,0.24730582,0.78970048,1.55026643,0.44280426,1.01660436,1.62339341,0.00000000
-1.88794397,4.05245715,0.02272844,0.24639077,0.75812128,1.46255413,0.42912101,0.99401719,1.59820128,0.00000000
-1.88194097,3.90058742,0.02106721,0.24497830,0.72647819,1.37407369,0.41511639,0.97041629,1.57002641,0.00000000
-1.87593797,3.74697498,0.01950909,0.24315599,0.69521500,1.28602648,0.40112903,0.94604248,1.53931381,0.00000000
-1.86993497,3.59370267,0.01807610,0.24102739,0.66478061,1.19955812,0.38749403,0.92113586,1.50653243,0.00000000
-1.86393197,3.44278047,0.01678649,0.23870907,0.63561895,1.11573718,0.37453502,0.89593121,1.47216497,0.00000000
-1.85792896,3.29610582,0.01565452,0.23632709,0.60815882,1.03553691,0.36255623,0.87065423,1.43669745,0.00000000
-1.85192596,3.15542799,0.01469035,0.23401297,0.58280376,0.95982036,0.35183471,0.84551839,1.40060873,0.00000000
-1.84592296,3.02231675,0.01389993,0.23189934,0.55992234,0.88932878,0.34261303,0.82072250,1.36436050,0.00000000
-1.83991996,2.89813602,0.01328518,0.23011539,0.53983895,0.82467350,0.33509247,0.79644897,1.32838786,0.00000000
-1.83391696,2.78402259,0.01284406,0.22878228,0.52282550,0.76633082,0.32942715,0.77286262,1.29309082,0.00000000
-1.82791396,2.68087014,0.01257081,0.22800871,0.50909400,0.71464003,0.32571911,0.75010996,1.25882714,0.00000000
-1.82191096,2.58931867,0.01245624,0.22788675,0.49879042,0.66980407,0.32401473,0.72831887,1.22590641,0.00000000
-1.81590795,2.50974931,0.01248803,0.22848813,0.49198986,0.63189262,0.32430254,0.70759864,1.19458579,0.00000000
-1.80990495,2.44228457,0.01265116,0.22986113,0.48869329,0.60084744,0.32651271,0.68804016,1.16506749,0.00000000
