energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Sn_p_up,Sn_p_down,Sn_d_up,Sn_d_down
-3.19659830,4.88718704,-4.88718496,1.32595406,-1.32595342,3.56140092,-3.56139917,0.00165038,-0.00165038,0.13342939,-0.13342938,1.23719196,-1.23719168,0.00285138,-0.00285138
-3.19059530,5.05812306,-5.05812089,1.38430824,-1.38430755,3.70169190,-3.70169007,0.00163991,-0.00163991,0.13352929,-0.13352928,1.26326284,-1.26326255,0.00288663,-0.00288663
-3.18459230,5.23789148,-5.23788921,1.44726985,-1.44726910,3.84805049,-3.84804859,0.00164347,-0.00164347,0.13429514,-0.13429512,1.29130810,-1.29130780,0.00292264,-0.00292264
-3.17858929,5.42555010,-5.42554776,1.51450603,-1.51450525,3.99983435,-3.99983239,0.00165965,-0.00165965,0.13570021,-0.13570018,1.32108563,-1.32108531,0.00295919,-0.00295919
-3.17258629,5.61998398,-5.61998156,1.58559246,-1.58559164,4.15626543,-4.15626342,0.00168702,-0.00168702,0.13771066,-0.13771063,1.35233126,-1.35233094,0.00299600,-0.00299600
-3.16658329,5.81991554,-5.81991308,1.66001418,-1.66001333,4.31643613,-4.31643407,0.00172419,-0.00172419,0.14028654,-0.14028650,1.38476157,-1.38476124,0.00303280,-0.00303280
-3.16058029,6.02391704,-6.02391455,1.73716810,-1.73716723,4.47931800,-4.47931592,0.00176976,-0.00176976,0.14338256,-0.14338252,1.41807574,-1.41807541,0.00306930,-0.00306930
-3.15457729,6.23042498,-6.23042247,1.81636707,-1.81636618,4.64377316,-4.64377107,0.00182237,-0.00182237,0.14694866,-0.14694861,1.45195684,-1.45195651,0.00310521,-0.00310521
-3.14857429,6.43775664,-6.43775413,1.89684593,-1.89684504,4.80856787,-4.80856578,0.00188072,-0.00188072,0.15093045,-0.15093039,1.48607257,-1.48607224,0.00314028,-0.00314028
-3.14257129,6.64412867,-6.64412619,1.97776963,-1.97776874,4.97238835,-4.97238628,0.00194354,-0.00194354,0.15526945,-0.15526939,1.52007574,-1.52007542,0.00317429,-0.00317428
-3.13656828,6.84767782,-6.84767539,2.05824343,-2.05824255,5.13385836,-5.13385632,0.00200962,-0.00200962,0.15990339,-0.15990333,1.55360494,-1.55360463,0.00320705,-0.00320705
-3.13056528,7.04648375,-7.04648139,2.13732547,-2.13732462,5.29155847,-5.29155648,0.00207784,-0.00207784,0.16476643,-0.16476637,1.58628559,-1.58628529,0.00323845,-0.00323845
-3.12456228,7.23859401,-7.23859174,2.21404148,-2.21404066,5.44404665,-5.44404474,0.00214714,-0.00214714,0.16978944,-0.16978938,1.61773175,-1.61773147,0.00326841,-0.00326841
-3.11855928,7.42205098,-7.42204883,2.28740150,-2.28740073,5.58987986,-5.58987804,0.00221657,-0.00221657,0.17490052,-0.17490046,1.64754896,-1.64754871,0.00329689,-0.00329689
-3.11255628,7.59492056,-7.59491854,2.35641844,-2.35641772,5.72763632,-5.72763460,0.00228526,-0.00228526,0.18002551,-0.18002546,1.67533824,-1.67533801,0.00332391,-0.00332391
-3.10655328,7.75532212,-7.75532026,2.42012793,-2.42012727,5.85593793,-5.85593634,0.00235242,-0.00235242,0.18508887,-0.18508881,1.70070132,-1.70070112,0.00334951,-0.00334951
-3.10055028,7.90145927,-7.90145758,2.47760897,-2.47760839,5.97347253,-5.97347107,0.00241738,-0.00241738,0.19001459,-0.19001453,1.72324715,-1.72324698,0.00337375,-0.00337375
-3.09454727,8.03165049,-8.03164900,2.52800487,-2.52800437,6.07901521,-6.07901391,0.00247956,-0.00247956,0.19472740,-0.19472735,1.74259941,-1.74259928,0.00339671,-0.00339671
-3.08854427,8.14435894,-8.14435767,2.57054349,-2.57054309,6.17144838,-6.17144725,0.00253846,-0.00253846,0.19915411,-0.19915406,1.75840486,-1.75840477,0.00341845,-0.00341845
-3.08254127,8.23822043,-8.23821938,2.60455632,-2.60455601,6.24977976,-6.24977881,0.00259364,-0.00259364,0.20322495,-0.20322491,1.77034215,-1.77034209,0.00343898,-0.00343898
-3.07653827,8.31206846,-8.31206765,2.62949543,-2.62949522,6.31315794,-6.31315717,0.00264475,-0.00264475,0.20687514,-0.20687510,1.77813063,-1.77813062,0.00345829,-0.00345829
-3.07053527,8.36495556,-8.36495500,2.64494768,-2.64494758,6.36088492,-6.36088435,0.00269149,-0.00269149,0.21004627,-0.21004624,1.78153890,-1.78153894,0.00347631,-0.00347631
-3.06453227,8.39617007,-8.39616977,2.65064560,-2.65064561,6.39242534,-6.39242497,0.00273358,-0.00273358,0.21268773,-0.21268771,1.78039236,-1.78039245,0.00349289,-0.00349289
-3.05852926,8.40524762,-8.40524759,2.64647432,-2.64647444,6.40741205,-6.40741189,0.00277079,-0.00277079,0.21475792,-0.21475791,1.77457971,-1.77457984,0.00350779,-0.00350779
-3.05252626,8.39197710,-8.39197733,2.63247443,-2.63247466,6.40564805,-6.40564809,0.00280287,-0.00280287,0.21622532,-0.21622531,1.76405768,-1.76405786,0.00352072,-0.00352072
-3.04652326,8.35640073,-8.35640122,2.60884042,-2.60884075,6.38710483,-6.38710508,0.00282961,-0.00282961,0.21706927,-0.21706927,1.74885411,-1.74885434,0.00353128,-0.00353128
-3.04052026,8.29880863,-8.29880938,2.57591488,-2.57591531,6.35191736,-6.35191781,0.00285074,-0.00285074,0.21728048,-0.21728048,1.72906885,-1.72906912,0.00353901,-0.00353901
-3.03451726,8.21972799,-8.21972898,2.53417870,-2.53417923,6.30037610,-6.30037675,0.00286602,-0.00286602,0.21686127,-0.21686129,1.70487262,-1.70487294,0.00354337,-0.00354337
-3.02851426,8.11990759,-8.11990883,2.48423758,-2.48423820,6.23291662,-6.23291746,0.00287517,-0.00287517,0.21582545,-0.21582547,1.67650383,-1.67650419,0.00354379,-0.00354379
-3.02251126,8.00029847,-8.00029993,2.42680546,-2.42680616,6.15010729,-6.15010831,0.00287790,-0.00287790,0.21419787,-0.21419790,1.64426342,-1.64426383,0.00353966,-0.00353966
-3.01650825,7.86203136,-7.86203304,2.36268555,-2.36268632,6.05263572,-6.05263692,0.00287391,-0.00287391,0.21201371,-0.21201375,1.60850796,-1.60850840,0.00353038,-0.00353038
-3.01050525,7.70639209,-7.70639397,2.29274963,-2.29275046,5.94129458,-5.94129594,0.00286291,-0.00286291,0.20931742,-0.20931746,1.56964121,-1.56964168,0.00351534,-0.00351534
-3.00450225,7.53479561,-7.53479768,2.21791642,-2.21791731,5.81696719,-5.81696871,0.00284462,-0.00284462,0.20616145,-0.20616149,1.52810454,-1.52810504,0.00349400,-0.00349400
-2.99849925,7.34875956,-7.34876179,2.13912978,-2.13913071,5.68061346,-5.68061512,0.00281879,-0.00281879,0.20260472,-0.20260476,1.48436647,-1.48436699,0.00346588,-0.00346588
-2.99249625,7.14987801,-7.14988039,2.05733736,-2.05733832,5.53325644,-5.53325823,0.00278526,-0.00278526,0.19871092,-0.19871097,1.43891165,-1.43891219,0.00343059,-0.00343059
-2.98649325,6.93979610,-6.93979861,1.97347050,-1.97347148,5.37596969,-5.37597159,0.00274392,-0.00274392,0.19454671,-0.19454676,1.39222966,-1.39223020,0.00338787,-0.00338787
-2.98049025,6.72018573,-6.72018835,1.88842579,-1.88842679,5.20986555,-5.20986755,0.00269478,-0.00269478,0.19017978,-0.19017984,1.34480396,-1.34480451,0.00333759,-0.00333759
-2.97448724,6.49272304,-6.49272575,1.80304886,-1.80304986,5.03608434,-5.03608643,0.00263795,-0.00263795,0.18567699,-0.18567705,1.29710133,-1.29710189,0.00327974,-0.00327974
-2.96848424,6.25906752,-6.25907031,1.71812060,-1.71812160,4.85578439,-4.85578656,0.00257373,-0.00257373,0.18110246,-0.18110252,1.24956206,-1.24956262,0.00321449,-0.00321449
-2.96248124,6.02084327,-6.02084612,1.63434621,-1.63434720,4.67013278,-4.67013501,0.00250256,-0.00250257,0.17651590,-0.17651596,1.20259114,-1.20259170,0.00314213,-0.00314213
-2.95647824,5.77962232,-5.77962521,1.55234715,-1.55234812,4.48029664,-4.48029892,0.00242508,-0.00242508,0.17197101,-0.17197107,1.15655092,-1.15655146,0.00306312,-0.00306312
-2.95047524,5.53691037,-5.53691328,1.47265600,-1.47265694,4.28743509,-4.28743740,0.00234211,-0.00234211,0.16751424,-0.16751430,1.11175517,-1.11175571,0.00297803,-0.00297803
-2.94447224,5.29413498,-5.29413790,1.39571422,-1.39571514,4.09269147,-4.09269381,0.00225469,-0.00225469,0.16318379,-0.16318385,1.06846506,-1.06846558,0.00288756,-0.00288756
-2.93846923,5.05263646,-5.05263936,1.32187282,-1.32187370,3.89718627,-3.89718862,0.00216408,-0.00216408,0.15900906,-0.15900912,1.02688698,-1.02688748,0.00279249,-0.00279249
-2.93246623,4.81366170,-4.81366458,1.25139549,-1.25139633,3.70201045,-3.70201279,0.00207175,-0.00207175,0.15501042,-0.15501047,0.98717249,-0.98717297,0.00269369,-0.00269369
-2.92646323,4.57836108,-4.57836392,1.18446426,-1.18446507,3.50821965,-3.50822197,0.00197939,-0.00197940,0.15119948,-0.15119952,0.94942033,-0.94942079,0.00259204,-0.00259205
-2.92046023,4.34778859,-4.34779137,1.12118720,-1.12118798,3.31682918,-3.31683147,0.00188893,-0.00188893,0.14757977,-0.14757981,0.91368059,-0.91368103,0.00248850,-0.00248850
-2.91445723,4.12290527,-4.12290799,1.06160793,-1.06160866,3.12881021,-3.12881246,0.00180248,-0.00180248,0.14414786,-0.14414790,0.87996080,-0.87996121,0.00238398,-0.00238398
-2.90845423,3.90458586,-3.90458851,1.00571644,-1.00571713,2.94508713,-2.94508933,0.00172237,-0.00172237,0.14089484,-0.14089488,0.84823378,-0.84823417,0.00227939,-0.00227939
-2.90245123,3.69362844,-3.69363099,0.95346094,-0.95346159,2.76653628,-2.76653842,0.00165114,-0.00165114,0.13780814,-0.13780818,0.81844705,-0.81844743,0.00217563,-0.00217563
-2.89644822,3.49076656,-3.49076902,0.90476026,-0.90476086,2.59398612,-2.59398818,0.00159152,-0.00159152,0.13487355,-0.13487359,0.79053324,-0.79053360,0.00207351,-0.00207351
-2.89044522,3.29668340,-3.29668575,0.85951615,-0.85951672,2.42821856,-2.42822054,0.00154641,-0.00154641,0.13207743,-0.13207747,0.76442112,-0.76442146,0.00197383,-0.00197383
-2.88444222,3.11202699,-3.11202922,0.81762531,-0.81762584,2.26997151,-2.26997340,0.00151890,-0.00151890,0.12940892,-0.12940895,0.74004671,-0.74004702,0.00187731,-0.00187731
-2.87843922,2.93742560,-2.93742771,0.77899033,-0.77899082,2.11994208,-2.11994387,0.00151221,-0.00151221,0.12686198,-0.12686201,0.71736385,-0.71736414,0.00178464,-0.00178464
-2.87243622,2.77350219,-2.77350417,0.74352935,-0.74352979,1.97879015,-1.97879183,0.00152972,-0.00152972,0.12443734,-0.12443738,0.69635372,-0.69635399,0.00169646,-0.00169646
-2.86643322,2.62088681,-2.62088865,0.71118383,-0.71118423,1.84714175,-1.84714331,0.00157490,-0.00157490,0.12214400,-0.12214403,0.67703259,-0.67703284,0.00161335,-0.00161335
-2.86043022,2.48022569,-2.48022737,0.68192425,-0.68192462,1.72559164,-1.72559309,0.00165130,-0.00165130,0.12000028,-0.12000030,0.65945753,-0.65945775,0.00153590,-0.00153590
-2.85442721,2.35218615,-2.35218768,0.65575328,-0.65575361,1.61470466,-1.61470597,0.00176252,-0.00176252,0.11803444,-0.11803446,0.64372933,-0.64372953,0.00146465,-0.00146465
-2.84842421,2.23745633,-2.23745769,0.63270638,-0.63270666,1.51501512,-1.51501630,0.00191213,-0.00191212,0.11628458,-0.11628460,0.62999272,-0.62999289,0.00140014,-0.00140014
-2.84242121,2.13673909,-2.13674029,0.61284969,-0.61284993,1.42702395,-1.42702498,0.00210363,-0.00210362,0.11479800,-0.11479802,0.61843331,-0.61843346,0.00134292,-0.00134292
-2.83641821,2.05073990,-2.05074091,0.59627534,-0.59627554,1.35119321,-1.35119410,0.00234038,-0.00234037,0.11362989,-0.11362991,0.60927160,-0.60927171,0.00129350,-0.00129350
-2.83041521,1.98014849,-1.98014932,0.58309431,-0.58309446,1.28793785,-1.28793859,0.00262550,-0.00262549,0.11284145,-0.11284146,0.60275393,-0.60275401,0.00125240,-0.00125240
-2.82441221,1.92561490,-1.92561554,0.57342709,-0.57342720,1.23761473,-1.23761532,0.00296179,-0.00296178,0.11249745,-0.11249745,0.59914091,-0.59914095,0.00122014,-0.00122014
-2.81840920,1.88772058,-1.88772102,0.56739272,-0.56739278,1.20050914,-1.20050958,0.00335161,-0.00335161,0.11266336,-0.11266336,0.59869361,-0.59869361,0.00119717,-0.00119717
-2.81240620,1.86694565,-1.86694589,0.56509656,-0.56509658,1.17681941,-1.17681969,0.00379679,-0.00379679,0.11340221,-0.11340220,0.60165823,-0.60165819,0.00118393,-0.00118393
-2.80640320,1.86363396,-1.86363399,0.56661749,-0.56661747,1.16664015,-1.16664028,0.00429849,-0.00429848,0.11477117,-0.11477116,0.60824988,-0.60824981,0.00118077,-0.00118077
-2.80040020,1.87795744,-1.87795727,0.57199508,-0.57199501,1.16994514,-1.16994511,0.00485707,-0.00485707,0.11681823,-0.11681820,0.61863630,-0.61863619,0.00118796,-0.00118796
-2.79439720,1.90988195,-1.90988159,0.58121750,-0.58121739,1.18657072,-1.18657054,0.00547203,-0.00547202,0.11957885,-0.11957882,0.63292223,-0.63292207,0.00120566,-0.00120566
-2.78839420,1.95913644,-1.95913589,0.59421076,-0.59421061,1.21620105,-1.21620073,0.00614184,-0.00614183,0.12307309,-0.12307305,0.65113533,-0.65113513,0.00123386,-0.00123386
-2.78239120,2.02518752,-2.02518678,0.61082986,-0.61082966,1.25835609,-1.25835563,0.00686390,-0.00686389,0.12730301,-0.12730296,0.67321443,-0.67321419,0.00127243,-0.00127242
-2.77638819,2.10722134,-2.10722044,0.63085241,-0.63085218,1.31238371,-1.31238312,0.00763442,-0.00763441,0.13225074,-0.13225069,0.69900062,-0.69900034,0.00132101,-0.00132101
-2.77038519,2.20413447,-2.20413341,0.65397525,-0.65397499,1.37745684,-1.37745613,0.00844845,-0.00844844,0.13787727,-0.13787720,0.72823195,-0.72823163,0.00137910,-0.00137910
-2.76438219,2.31453502,-2.31453382,0.67981417,-0.67981388,1.45257646,-1.45257564,0.00929978,-0.00929977,0.14412188,-0.14412181,0.76054202,-0.76054168,0.00144595,-0.00144595
-2.75837919,2.43675503,-2.43675371,0.70790712,-0.70790681,1.53658120,-1.53658028,0.01018105,-0.01018104,0.15090260,-0.15090252,0.79546286,-0.79546249,0.00152064,-0.00152064
-2.75237619,2.56887448,-2.56887305,0.73772083,-0.73772050,1.62816374,-1.62816275,0.01108375,-0.01108374,0.15811734,-0.15811726,0.83243195,-0.83243156,0.00160203,-0.00160203
-2.74637319,2.70875668,-2.70875518,0.76866065,-0.76866031,1.72589408,-1.72589303,0.01199836,-0.01199835,0.16564600,-0.16564592,0.87080352,-0.87080312,0.00168882,-0.00168882
-2.74037019,2.85409451,-2.85409296,0.80008349,-0.80008315,1.82824914,-1.82824804,0.01291452,-0.01291451,0.17335327,-0.17335319,0.90986361,-0.90986321,0.00177958,-0.00177958
-2.73436718,3.00246592,-3.00246434,0.83131327,-0.83131293,1.93364811,-1.93364698,0.01382117,-0.01382116,0.18109220,-0.18109212,0.94884858,-0.94884818,0.00187272,-0.00187272
-2.72836418,3.15139698,-3.15139540,0.86165839,-0.86165806,2.04049215,-2.04049100,0.01470682,-0.01470681,0.18870827,-0.18870819,0.98696623,-0.98696584,0.00196663,-0.00196663
-2.72236118,3.29843007,-3.29842851,0.89043064,-0.89043033,2.14720714,-2.14720599,0.01555982,-0.01555981,0.19604396,-0.19604388,1.02341890,-1.02341854,0.00205963,-0.00205963
-2.71635818,3.44119437,-3.44119286,0.91696462,-0.91696434,2.25228756,-2.25228644,0.01636860,-0.01636859,0.20294347,-0.20294340,1.05742763,-1.05742729,0.00215011,-0.00215011
-2.71035518,3.57747573,-3.57747428,0.94063717,-0.94063691,2.35433965,-2.35433855,0.01712204,-0.01712203,0.20925764,-0.20925757,1.08825625,-1.08825595,0.00223651,-0.00223651
-2.70435218,3.70528262,-3.70528127,0.96088572,-0.96088550,2.45212158,-2.45212053,0.01780973,-0.01780972,0.21484857,-0.21484851,1.11523473,-1.11523446,0.00231741,-0.00231741
-2.69834917,3.82290525,-3.82290399,0.97722512,-0.97722494,2.54457892,-2.54457792,0.01842229,-0.01842228,0.21959403,-0.21959398,1.13778046,-1.13778024,0.00239158,-0.00239158
-2.69234617,3.92896470,-3.92896355,0.98926201,-0.98926188,2.63087307,-2.63087212,0.01895168,-0.01895167,0.22339132,-0.22339128,1.15541688,-1.15541671,0.00245800,-0.00245800
-2.68634317,4.02244980,-4.02244878,0.99670632,-0.99670623,2.71040142,-2.71040054,0.01939142,-0.01939142,0.22616044,-0.22616041,1.16778850,-1.16778838,0.00251592,-0.00251592
-2.68034017,4.10273963,-4.10273873,0.99937923,-0.99937919,2.78280765,-2.78280683,0.01973686,-0.01973685,0.22784645,-0.22784643,1.17467164,-1.17467158,0.00256487,-0.00256487
-2.67433717,4.16961027,-4.16960950,0.99721755,-0.99721756,2.84798149,-2.84798074,0.01998528,-0.01998527,0.22842096,-0.22842095,1.17598061,-1.17598060,0.00260468,-0.00260468
-2.66833417,4.22322544,-4.22322478,0.99027405,-0.99027410,2.90604769,-2.90604699,0.02013606,-0.02013606,0.22788262,-0.22788262,1.17176886,-1.17176891,0.00263546,-0.00263546
-2.66233117,4.26411100,-4.26411046,0.97871394,-0.97871403,2.95734434,-2.95734369,0.02019071,-0.02019071,0.22625663,-0.22625664,1.16222525,-1.16222534,0.00265764,-0.00265764
-2.65632816,4.29311470,-4.29311425,0.96280766,-0.96280780,3.00239163,-3.00239103,0.02015283,-0.02015283,0.22359332,-0.22359334,1.14766546,-1.14766561,0.00267189,-0.00267189
-2.65032516,4.31135273,-4.31135237,0.94292022,-0.94292039,3.04185233,-3.04185178,0.02002804,-0.02002804,0.21996585,-0.21996588,1.12851914,-1.12851932,0.00267910,-0.00267910
-2.64432216,4.32014594,-4.32014565,0.91949761,-0.91949782,3.07648603,-3.07648551,0.01982382,-0.01982382,0.21546713,-0.21546717,1.10531307,-1.10531329,0.00268036,-0.00268036
-2.63831916,4.32094863,-4.32094841,0.89305096,-0.89305119,3.10709934,-3.10709885,0.01954932,-0.01954932,0.21020619,-0.21020623,1.07865151,-1.07865176,0.00267688,-0.00267688
-2.63231616,4.31527369,-4.31527351,0.86413891,-0.86413917,3.13449488,-3.13449440,0.01921506,-0.01921506,0.20430400,-0.20430405,1.04919421,-1.04919448,0.00266994,-0.00266994
-2.62631316,4.30461771,-4.30461756,0.83334920,-0.83334947,3.15942155,-3.15942108,0.01883265,-0.01883265,0.19788918,-0.19788923,1.01763330,-1.01763359,0.00266081,-0.00266081
-2.62031016,4.29038993,-4.29038980,0.80127999,-0.80128027,3.18252901,-3.18252855,0.01841447,-0.01841447,0.19109357,-0.19109363,0.98466993,-0.98467023,0.00265073,-0.00265073
-2.61430715,4.27384866,-4.27384855,0.76852176,-0.76852205,3.20432879,-3.20432834,0.01797331,-0.01797331,0.18404798,-0.18404804,0.95099172,-0.95099202,0.00264079,-0.00264079
-2.60830415,4.25604827,-4.25604816,0.73564052,-0.73564080,3.22516418,-3.22516373,0.01752203,-0.01752203,0.17687827,-0.17687833,0.91725177,-0.91725207,0.00263195,-0.00263195
-2.60230115,4.23779941,-4.23779929,0.70316275,-0.70316302,3.24519077,-3.24519032,0.01707322,-0.01707323,0.16970188,-0.16970194,0.88405025,-0.88405053,0.00262494,-0.00262494
-2.59629815,4.21964429,-4.21964417,0.67156275,-0.67156301,3.26436865,-3.26436821,0.01663894,-0.01663894,0.16262501,-0.16262507,0.85191900,-0.85191927,0.00262025,-0.00262025
-2.59029515,4.20184815,-4.20184804,0.64125266,-0.64125291,3.28246683,-3.28246642,0.01623036,-0.01623037,0.15574051,-0.15574057,0.82130981,-0.82131007,0.00261810,-0.00261810
-2.58429215,4.18440687,-4.18440676,0.61257539,-0.61257563,3.29907969,-3.29907930,0.01585762,-0.01585762,0.14912644,-0.14912650,0.79258650,-0.79258673,0.00261844,-0.00261844
-2.57828914,4.16707014,-4.16707004,0.58580054,-0.58580075,3.31365451,-3.31365415,0.01552958,-0.01552958,0.14284549,-0.14284554,0.76602098,-0.76602120,0.00262097,-0.00262097
-2.57228614,4.14937846,-4.14937839,0.56112323,-0.56112342,3.32552869,-3.32552838,0.01525374,-0.01525375,0.13694504,-0.13694509,0.74179328,-0.74179346,0.00262514,-0.00262514
-2.56628314,4.13071175,-4.13071170,0.53866574,-0.53866592,3.33397451,-3.33397426,0.01503614,-0.01503614,0.13145796,-0.13145800,0.71999497,-0.71999513,0.00263020,-0.00263020
-2.56028014,4.11034640,-4.11034640,0.51848155,-0.51848171,3.33824901,-3.33824882,0.01488131,-0.01488131,0.12640389,-0.12640393,0.70063593,-0.70063607,0.00263521,-0.00263521
-2.55427714,4.08751769,-4.08751774,0.50056144,-0.50056157,3.33764614,-3.33764601,0.01479235,-0.01479235,0.12179102,-0.12179106,0.68365361,-0.68365373,0.00263914,-0.00263914
-2.54827414,4.06148364,-4.06148375,0.48484121,-0.48484132,3.33154833,-3.33154829,0.01477092,-0.01477091,0.11761818,-0.11761821,0.66892422,-0.66892433,0.00264089,-0.00264089
-2.54227114,4.03158699,-4.03158716,0.47121055,-0.47121065,3.31947470,-3.31947474,0.01481736,-0.01481736,0.11387699,-0.11387701,0.65627530,-0.65627538,0.00263938,-0.00263938
-2.53626813,3.99731162,-3.99731187,0.45952255,-0.45952263,3.30112300,-3.30112313,0.01493084,-0.01493084,0.11055417,-0.11055420,0.64549871,-0.64549878,0.00263355,-0.00263356
-2.53026513,3.95833052,-3.95833084,0.44960331,-0.44960337,3.27640321,-3.27640342,0.01510943,-0.01510942,0.10763364,-0.10763366,0.63636366,-0.63636372,0.00262252,-0.00262252
-2.52426213,3.91454265,-3.91454304,0.44126136,-0.44126142,3.24546084,-3.24546113,0.01535029,-0.01535029,0.10509837,-0.10509839,0.62862897,-0.62862901,0.00260551,-0.00260551
-2.51825913,3.86609695,-3.86609741,0.43429644,-0.43429648,3.20868860,-3.20868897,0.01564983,-0.01564982,0.10293200,-0.10293201,0.62205413,-0.62205417,0.00258201,-0.00258201
-2.51225613,3.81340231,-3.81340283,0.42850724,-0.42850727,3.16672584,-3.16672627,0.01600382,-0.01600381,0.10111990,-0.10111991,0.61640882,-0.61640886,0.00255171,-0.00255171
-2.50625313,3.75712308,-3.75712365,0.42369809,-0.42369812,3.12044567,-3.12044615,0.01640757,-0.01640757,0.09965000,-0.09965000,0.61148047,-0.61148050,0.00251458,-0.00251458
-2.50025013,3.69816068,-3.69816128,0.41968433,-0.41968436,3.07093040,-3.07093092,0.01685608,-0.01685608,0.09851293,-0.09851294,0.60707985,-0.60707988,0.00247084,-0.00247084
-2.49424712,3.63762235,-3.63762297,0.41629626,-0.41629628,3.01943652,-3.01943705,0.01734413,-0.01734412,0.09770195,-0.09770195,0.60304461,-0.60304464,0.00242099,-0.00242099
-2.48824412,3.57677886,-3.57677947,0.41338184,-0.41338186,2.96735073,-2.96735126,0.01786641,-0.01786641,0.09721229,-0.09721229,0.59924083,-0.59924087,0.00236576,-0.00236576
-2.48224112,3.51701334,-3.51701393,0.41080809,-0.41080811,2.91613940,-2.91613990,0.01841765,-0.01841765,0.09704030,-0.09704029,0.59556284,-0.59556287,0.00230610,-0.00230610
-2.47623812,3.45976413,-3.45976468,0.40846140,-0.40846142,2.86729350,-2.86729397,0.01899267,-0.01899266,0.09718228,-0.09718227,0.59193139,-0.59193143,0.00224314,-0.00224314
-2.47023512,3.40646418,-3.40646467,0.40624689,-0.40624691,2.82227186,-2.82227227,0.01958645,-0.01958644,0.09763316,-0.09763314,0.58829077,-0.58829080,0.00217813,-0.00217813
-2.46423212,3.35848027,-3.35848068,0.40408699,-0.40408700,2.78244505,-2.78244538,0.02019423,-0.02019422,0.09838509,-0.09838508,0.58460486,-0.58460490,0.00211241,-0.00211242
-2.45822911,3.31705471,-3.31705503,0.40191950,-0.40191952,2.74904254,-2.74904277,0.02081148,-0.02081148,0.09942618,-0.09942616,0.58085281,-0.58085284,0.00204737,-0.00204737
-2.45222611,3.28325230,-3.28325252,0.39969531,-0.39969533,2.72310533,-2.72310546,0.02143398,-0.02143397,0.10073919,-0.10073917,0.57702432,-0.57702436,0.00198433,-0.00198433
-2.44622311,3.25791474,-3.25791484,0.39737591,-0.39737593,2.70544611,-2.70544614,0.02205775,-0.02205774,0.10230061,-0.10230058,0.57311518,-0.57311522,0.00192458,-0.00192458
-2.44022011,3.24162461,-3.24162460,0.39493092,-0.39493094,2.69661847,-2.69661838,0.02267909,-0.02267908,0.10407993,-0.10407990,0.56912306,-0.56912310,0.00186928,-0.00186928
-2.43421711,3.23468019,-3.23468006,0.39233577,-0.39233579,2.69689638,-2.69689618,0.02329449,-0.02329448,0.10603928,-0.10603925,0.56504382,-0.56504386,0.00181942,-0.00181942
-2.42821411,3.23708211,-3.23708186,0.38956960,-0.38956963,2.70626470,-2.70626439,0.02390062,-0.02390061,0.10813348,-0.10813344,0.56086866,-0.56086870,0.00177583,-0.00177583
-2.42221111,3.24853216,-3.24853180,0.38661353,-0.38661356,2.72442094,-2.72442052,0.02449421,-0.02449420,0.11031044,-0.11031040,0.55658194,-0.55658199,0.00173909,-0.00173909
-2.41620810,3.26844414,-3.26844369,0.38344927,-0.38344930,2.75078791,-2.75078739,0.02507201,-0.02507201,0.11251200,-0.11251197,0.55215998,-0.55216003,0.00170959,-0.00170959
-2.41020510,3.29596603,-3.29596549,0.38005817,-0.38005820,2.78453680,-2.78453621,0.02563072,-0.02563071,0.11467516,-0.11467512,0.54757061,-0.54757065,0.00168748,-0.00168748
-2.40420210,3.33001224,-3.33001164,0.37642063,-0.37642067,2.82461936,-2.82461870,0.02616685,-0.02616684,0.11673353,-0.11673350,0.54277357,-0.54277362,0.00167267,-0.00167267
-2.39819910,3.36930460,-3.36930395,0.37251603,-0.37251607,2.86980777,-2.86980705,0.02667671,-0.02667671,0.11861920,-0.11861917,0.53772166,-0.53772172,0.00166490,-0.00166490
-2.39219610,3.41241998,-3.41241930,0.36832283,-0.36832287,2.91874050,-2.91873976,0.02715634,-0.02715634,0.12026468,-0.12026466,0.53236248,-0.53236255,0.00166370,-0.00166370
-2.38619310,3.45784248,-3.45784179,0.36381917,-0.36381922,2.96997212,-2.96997137,0.02760147,-0.02760146,0.12160501,-0.12160499,0.52664062,-0.52664068,0.00166841,-0.00166841
-2.38019010,3.50401797,-3.50401730,0.35898360,-0.35898366,3.02202487,-3.02202413,0.02800748,-0.02800748,0.12257985,-0.12257983,0.52050018,-0.52050025,0.00167830,-0.00167830
-2.37418709,3.54940857,-3.54940793,0.35379603,-0.35379609,3.07343998,-3.07343927,0.02836950,-0.02836950,0.12313552,-0.12313551,0.51388757,-0.51388765,0.00169249,-0.00169249
-2.36818409,3.59254482,-3.59254424,0.34823881,-0.34823888,3.12282654,-3.12282587,0.02868239,-0.02868239,0.12322684,-0.12322684,0.50675421,-0.50675430,0.00171007,-0.00171007
-2.36218109,3.63207348,-3.63207296,0.34229783,-0.34229790,3.16890592,-3.16890533,0.02894085,-0.02894084,0.12281876,-0.12281877,0.49905917,-0.49905927,0.00173009,-0.00173009
-2.35617809,3.66679896,-3.66679853,0.33596360,-0.33596368,3.21055030,-3.21054978,0.02913952,-0.02913952,0.12188757,-0.12188758,0.49077161,-0.49077172,0.00175161,-0.00175161
