energy_ev,total_up,total_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-3.53876938,5.65838884,-4.19364029,0.68797583,-0.66905223,3.57516518,-2.81266473,0.20192348,-0.41258706,1.77373765,-0.36758808,0.00083584,-0.00041777,0.02746692,-0.54916531,0.00451660,-0.01469861,0.19590288,-0.22592495
-3.53276638,5.71447351,-4.18522588,0.68781323,-0.66622209,3.57637629,-2.83083361,0.20295046,-0.40288409,1.82720214,-0.36296042,0.00091314,-0.00043420,0.02764880,-0.52857778,0.00481092,-0.01422420,0.19858634,-0.22682605
-3.52676338,5.76886403,-4.18506388,0.68618601,-0.66616196,3.57419164,-2.85565956,0.20350599,-0.39338066,1.88281470,-0.35878544,0.00099740,-0.00045221,0.02793303,-0.50824926,0.00514206,-0.01379752,0.20108724,-0.22831571
-3.52076038,5.82177535,-4.19239815,0.68322742,-0.66863007,3.56908503,-2.88649272,0.20362182,-0.38409333,1.94025789,-0.35500581,0.00108843,-0.00047160,0.02830810,-0.48824684,0.00550954,-0.01341704,0.20343270,-0.23033937
-3.51475738,5.87352875,-4.20632119,0.67911048,-0.67335575,3.56163944,-2.92260495,0.20333987,-0.37501842,1.99919699,-0.35154162,0.00118593,-0.00049217,0.02876163,-0.46860623,0.00591231,-0.01308038,0.20565816,-0.23283160
-3.50875438,5.92452406,-4.22580328,0.67404154,-0.68004448,3.55252450,-2.96320513,0.20271041,-0.36613465,2.05927812,-0.34829530,0.00128946,-0.00051371,0.02928051,-0.44933640,0.00634873,-0.01278447,0.20780554,-0.23571799
-3.50275138,5.97520696,-4.24972484,0.66825250,-0.68838389,3.54246947,-3.00745533,0.20178991,-0.35740656,2.12012641,-0.34515731,0.00139849,-0.00053598,0.02985100,-0.43042525,0.00681648,-0.01252574,0.20992122,-0.23891714
-3.49674837,6.02603321,-4.27691064,0.66199181,-0.69805028,3.53223292,-3.05448723,0.20063869,-0.34878856,2.18134441,-0.34201224,0.00151237,-0.00055872,0.03045889,-0.41184589,0.00731257,-0.01230032,0.21205375,-0.24234284
-3.49074537,6.07743147,-4.30616412,0.65551491,-0.70871565,3.52257067,-3.10341835,0.19931851,-0.34022920,2.24251124,-0.33874502,0.00163033,-0.00058168,0.03108977,-0.39356318,0.00783332,-0.01210421,0.21425154,-0.24590622
-3.48474237,6.12976706,-4.33630088,0.64907429,-0.72005470,3.51420345,-3.15336772,0.19789005,-0.33167554,2.30318253,-0.33524693,0.00175154,-0.00060462,0.03172916,-0.37554006,0.00837436,-0.01193346,0.21656056,-0.24951794
-3.47873937,6.18330829,-4.36617996,0.64290986,-0.73175188,3.50778571,-3.20347081,0.19641069,-0.32307723,2.36289158,-0.33142117,0.00187504,-0.00062729,0.03236290,-0.35774331,0.00893072,-0.01178430,0.21902218,-0.25309024
-3.47273637,6.23819751,-4.39473206,0.63723982,-0.74350800,3.50387732,-3.25289344,0.19493234,-0.31439022,2.42115183,-0.32718770,0.00199984,-0.00064946,0.03297739,-0.34014855,0.00949685,-0.01165324,0.22167122,-0.25653884
-3.46673337,6.29442818,-4.42098416,0.63225266,-0.75504628,3.50291930,-3.30084489,0.19349969,-0.30557989,2.47746077,-0.32248712,0.00212491,-0.00067092,0.03355994,-0.32274406,0.01006673,-0.01153720,0.22453436,-0.25978472
-3.46073037,6.35182936,-4.44408015,0.62810053,-0.76611779,3.50521460,-3.34659000,0.19214875,-0.29662338,2.53130525,-0.31728350,0.00224917,-0.00069147,0.03409909,-0.30553344,0.01063402,-0.01143352,0.22762887,-0.26275564
-3.45472736,6.41005824,-4.46329706,0.62489417,-0.77650592,3.51091497,-3.38946041,0.19090587,-0.28751113,2.58216834,-0.31156601,0.00237157,-0.00071097,0.03458494,-0.28853702,0.01119215,-0.01134000,0.23096179,-0.26538752
-3.44872436,6.46860135,-4.47805718,0.62269972,-0.78603004,3.52001414,-3.42886499,0.18978717,-0.27824764,2.62953739,-0.30534934,0.00249109,-0.00072926,0.03500943,-0.27179188,0.01173448,-0.01125493,0.23452955,-0.26762560
-3.44272136,6.52678406,-4.48793590,0.62153741,-0.79454808,3.53234757,-3.46429938,0.18879843,-0.26885136,2.67291340,-0.29867294,0.00260677,-0.00074624,0.03536661,-0.25535080,0.01225448,-0.01117703,0.23831801,-0.26942536
-3.43671836,6.58378826,-4.49266549,0.62138207,-0.80195806,3.54759860,-3.49535444,0.18793547,-0.25935389,2.71182120,-0.29159917,0.00271775,-0.00076182,0.03565280,-0.23928015,0.01274589,-0.01110545,0.24230296,-0.27075329
-3.43071536,6.63867702,-4.49213502,0.62216546,-0.80819862,3.56531048,-3.52172354,0.18718479,-0.24979846,2.74582036,-0.28421041,0.00282328,-0.00077595,0.03586673,-0.22365692,0.01320287,-0.01103969,0.24645096,-0.27158743
-3.42471236,6.69042539,-4.48638657,0.62378011,-0.81324839,3.58490361,-3.54320820,0.18652476,-0.24023798,2.77451642,-0.27660546,0.00292278,-0.00078858,0.03600958,-0.20856513,0.01362020,-0.01097952,0.25072059,-0.27191764
-3.41870935,6.73795567,-4.47560779,0.62608457,-0.81712437,3.60569706,-3.55972172,0.18592692,-0.23073263,2.79757211,-0.26889523,0.00301586,-0.00079970,0.03608494,-0.19409196,0.01399337,-0.01092495,0.25506387,-0.27174577
-3.41270635,6.78017579,-4.46012100,0.62890959,-0.81987921,3.62693333,-3.57129033,0.18535761,-0.22134725,2.81471816,-0.26119810,0.00310231,-0.00080931,0.03609864,-0.18032363,0.01431874,-0.01087611,0.25942798,-0.27108541
-3.40670335,6.81601906,-4.44036891,0.63206512,-0.82159755,3.64780526,-3.57805148,0.18477974,-0.21214865,2.82576331,-0.25363504,0.00318218,-0.00081742,0.03605858,-0.16734150,0.01459365,-0.01083319,0.26375709,-0.26996150
-3.40070035,6.84448352,-4.41689712,0.63534755,-0.82239137,3.66748389,-3.58024868,0.18415452,-0.20320293,2.83060313,-0.24632474,0.00325575,-0.00082406,0.03597442,-0.15521838,0.01481645,-0.01079635,0.26799418,-0.26840958
-3.39469735,6.86466950,-4.39033360,0.63854709,-0.82239453,3.68514628,-3.57822282,0.18344332,-0.19457297,2.82922724,-0.23937906,0.00332354,-0.00082924,0.03585721,-0.14401538,0.01498661,-0.01076568,0.27208291,-0.26647480
-3.38869435,6.87581360,-4.36136553,0.64145488,-0.82175659,3.70000212,-3.57239980,0.18260934,-0.18631617,2.82172461,-0.23289879,0.00338637,-0.00083300,0.03571900,-0.13377928,0.01510466,-0.01074108,0.27596932,-0.26421059
-3.38269135,6.87731801,-4.33071398,0.64386953,-0.82063600,3.71131830,-3.56327451,0.18161915,-0.17848257,2.80828646,-0.22697002,0.00344529,-0.00083535,0.03557239,-0.12454072,0.01517221,-0.01072229,0.27960348,-0.26167702
-3.37668834,6.86877380,-4.29910707,0.64560298,-0.81919305,3.71844058,-3.55139171,0.18044406,-0.17111331,2.78920662,-0.22166120,0.00350161,-0.00083630,0.03543011,-0.11631292,0.01519189,-0.01070875,0.28294077,-0.25893897
-3.37068534,6.84997746,-4.26725258,0.64648542,-0.81758258,3.72081183,-3.53732437,0.17906113,-0.16423955,2.76487906,-0.21702097,0.00355685,-0.00083586,0.03530453,-0.10909136,0.01516724,-0.01069968,0.28594303,-0.25606408
-3.36468234,6.82093998,-4.23581089,0.64636918,-0.81594685,3.71798629,-3.52165034,0.17745405,-0.15788179,2.73579233,-0.21307685,0.00361274,-0.00083403,0.03520727,-0.10285402,0.01510260,-0.01069398,0.28857930,-0.25312050
-3.35867934,6.78188811,-4.20536954,0.64513159,-0.81440894,3.70963952,-3.50492859,0.17561353,-0.15204970,2.70252109,-0.20983483,0.00367118,-0.00083078,0.03514881,-0.09756235,0.01500296,-0.01069030,0.29082637,-0.25017470
-3.35267634,6.73325792,-4.17642067,0.64267672,-0.81306677,3.69557402,-3.48767604,0.17353747,-0.14674233,2.66571455,-0.20727973,0.00373416,-0.00082609,0.03513816,-0.09316280,0.01487383,-0.01068705,0.29266886,-0.24728923
-3.34667334,6.67568072,-4.14934244,0.63893622,-0.81198828,3.67572046,-3.47034658,0.17123084,-0.14194867,2.62608211,-0.20537654,0.00380375,-0.00081993,0.03518258,-0.08958890,0.01472102,-0.01068243,0.29409909,-0.24452071
-3.34067034,6.60996214,-4.12438568,0.63386904,-0.81120783,3.65013476,-3.45331333,0.16870513,-0.13764858,2.58437651,-0.20407238,0.00388200,-0.00081227,0.03528739,-0.08676361,0.01455045,-0.01067452,0.29511661,-0.24191803
-3.33466733,6.53705507,-4.10166681,0.62746058,-0.81072429,3.61899140,-3.43685533,0.16597769,-0.13381407,2.54137490,-0.20329918,0.00397090,-0.00080304,0.03545586,-0.08460209,0.01436802,-0.01066132,0.29572747,-0.23952092
-3.32866433,6.45802766,-4.08116739,0.61972097,-0.81050073,3.58257327,-3.42114972,0.16307074,-0.13041067,2.49785832,-0.20297698,0.00407229,-0.00079223,0.03568912,-0.08301454,0.01417938,-0.01064088,0.29594328,-0.23735898
-3.32266133,6.37402771,-4.06274097,0.61068305,-0.81046596,3.54125885,-3.40626974,0.16001027,-0.12739909,2.45459045,-0.20301749,0.00418777,-0.00077979,0.03598621,-0.08190912,0.01398977,-0.01061138,0.29578009,-0.23545118
-3.31665833,6.28624495,-4.04612686,0.60039985,-0.81051793,3.49550723,-3.39218904,0.15682475,-0.12473695,2.41229609,-0.20332804,0.00431865,-0.00076570,0.03634415,-0.08119483,0.01380388,-0.01057123,0.29525724,-0.23380589
-3.31065533,6.19587283,-4.03097033,0.58894205,-0.81052865,3.44584177,-3.37879197,0.15354388,-0.12238046,2.37164046,-0.20381559,0.00446586,-0.00074996,0.03675808,-0.08078425,0.01362574,-0.01051919,0.29439605,-0.23242149
-3.30465233,6.10407155,-4.01684829,0.57639527,-0.81035073,3.39283307,-3.36588927,0.15019728,-0.12028616,2.33321001,-0.20439057,0.00462986,-0.00073257,0.03722142,-0.08059601,0.01345861,-0.01045447,0.29321870,-0.23128738
-3.29864932,6.01193385,-4.00329896,0.56285760,-0.80982492,3.33708218,-3.35323814,0.14681330,-0.11841250,2.29749559,-0.20497066,0.00481061,-0.00071358,0.03772615,-0.08055701,0.01330493,-0.01037681,0.29174709,-0.23038548
-3.29264632,5.92045519,-3.98985385,0.54843724,-0.80878851,3.27920451,-3.34056553,0.14341790,-0.11672127,2.26487880,-0.20548398,0.00500752,-0.00069303,0.03826300,-0.08060420,0.01316632,-0.01028658,0.29000193,-0.22969208
-3.28664332,5.83050964,-3.97607008,0.53325044,-0.80708388,3.21981532,-3.32759284,0.14003381,-0.11517876,2.23562207,-0.20587184,0.00521936,-0.00067103,0.03882176,-0.08068594,0.01304356,-0.01018481,0.28800201,-0.22917983
-3.28064032,5.74283254,-3.96156109,0.51741972,-0.80456697,3.15951726,-3.31406061,0.13667983,-0.11375673,2.20986323,-0.20609085,0.00544431,-0.00064769,0.03939157,-0.08076294,0.01293669,-0.01007324,0.28576377,-0.22881985
-3.27463732,5.65801067,-3.94602357,0.50107256,-0.80111503,3.09889028,-3.29975131,0.13337042,-0.11243299,2.18761471,-0.20611418,0.00567992,-0.00062316,0.03996118,-0.08080870,0.01284507,-0.00995434,0.28330112,-0.22858383
-3.26863432,5.57648044,-3.92925914,0.48434023,-0.79663320,3.03848441,-3.28450879,0.13011556,-0.11119168,2.16876763,-0.20593209,0.00592314,-0.00059762,0.04051925,-0.08080938,0.01276750,-0.00983127,0.28062552,-0.22844582
-3.26263132,5.49853380,-3.91118895,0.46735706,-0.79105961,2.97881520,-3.26825299,0.12692092,-0.11002324,2.15310077,-0.20555158,0.00617037,-0.00057127,0.04105461,-0.08076333,0.01270240,-0.00970785,0.27774642,-0.22838383
-3.25662831,5.42433179,-3.89186051,0.45025986,-0.78436869,2.92036211,-3.25098879,0.12378819,-0.10892396,2.14029400,-0.20499528,0.00641755,-0.00054434,0.04155653,-0.08068003,0.01264794,-0.00958846,0.27467187,-0.22838096
-3.25062531,5.35392444,-3.87144599,0.43318762,-0.77657243,2.86356921,-3.23280861,0.12071581,-0.10789534,2.12994580,-0.20429951,0.00666019,-0.00051707,0.04201497,-0.08057876,0.01260221,-0.00947797,0.27140946,-0.22842603
-3.24462231,5.28727616,-3.85023216,0.41628115,-0.76771964,2.80884814,-3.21388833,0.11769971,-0.10694307,2.12159402,-0.20351181,0.00689357,-0.00048972,0.04242077,-0.08048679,0.01256341,-0.00938158,0.26796728,-0.22851380
-3.23861931,5.22429470,-3.82860249,0.39968289,-0.75789318,2.75658245,-3.19447705,0.11473435,-0.10607586,2.11473897,-0.20268782,0.00711279,-0.00046255,0.04276585,-0.08043744,0.01252997,-0.00930472,0.26435510,-0.22864455
-3.23261631,5.16486212,-3.80701257,0.38353654,-0.74720540,2.70713295,-3.17488113,0.11181379,-0.10530416,2.10886791,-0.20188793,0.00731295,-0.00043583,0.04304338,-0.08046781,0.01250074,-0.00925287,0.26058545,-0.22882332
-3.22661331,5.10886556,-3.78596034,0.36798656,-0.73579213,2.66084309,-3.15544389,0.10893276,-0.10463866,2.10347954,-0.20117367,0.00748930,-0.00040982,0.04324788,-0.08061657,0.01247507,-0.00923141,0.25667478,-0.22905868
-3.22061031,5.05622602,-3.76595295,0.35317752,-0.72380552,2.61804383,-3.13652205,0.10608771,-0.10408898,2.09810764,-0.20060414,0.00763737,-0.00038477,0.04337531,-0.08092161,0.01245288,-0.00924544,0.25264429,-0.22936126
-3.21460730,5.00692301,-3.74747247,0.33925304,-0.71140621,2.57905717,-3.11846071,0.10327783,-0.10366230,2.09234237,-0.20023269,0.00775313,-0.00036091,0.04342315,-0.08141786,0.01243474,-0.00929964,0.24852069,-0.22974201
-3.20860430,4.96101357,-3.73094245,0.32635451,-0.69875536,2.54419779,-3.10156833,0.10050575,-0.10336223,2.08584839,-0.20010388,0.00783314,-0.00033844,0.04339037,-0.08213530,0.01242182,-0.00939810,0.24433657,-0.23021057
-3.20260130,4.91864402,-3.71669736,0.31461936,-0.68600691,2.51377224,-3.08609345,0.09777819,-0.10318784,2.07837883,-0.20025105,0.00787461,-0.00031755,0.04327741,-0.08309723,0.01241587,-0.00954418,0.24013045,-0.23077356
-3.19659830,4.88005381,-3.70495687,0.30417909,-0.67330063,2.48807556,-3.07220449,0.09510629,-0.10313303,2.06978442,-0.20069453,0.00787557,-0.00029840,0.04308613,-0.08431885,0.01241915,-0.00974041,0.23594646,-0.23143321
-3.19059530,4.84557063,-3.69580644,0.29515683,-0.66075623,2.46738505,-3.05997406,0.09250561,-0.10318616,2.06001737,-0.20144053,0.00783488,-0.00028110,0.04281967,-0.08580628,0.01243428,-0.00998832,0.23183358,-0.23218622
-3.18459230,4.81559723,-3.68918524,0.28766465,-0.64846888,2.45195151,-3.04936851,0.08999599,-0.10333004,2.04912985,-0.20248095,0.00775230,-0.00026573,0.04248236,-0.08755598,0.01246407,-0.01028842,0.22784454,-0.23302309
-3.17858929,4.79059037,-3.68488229,0.28180070,-0.63650633,2.44198828,-3.04024346,0.08760098,-0.10354220,2.03726720,-0.20379380,0.00762849,-0.00025235,0.04207953,-0.08955467,0.01251141,-0.01064008,0.22403434,-0.23392781
-3.17258629,4.77103323,-3.68254075,0.27764602,-0.62490775,2.43765867,-3.03234562,0.08534714,-0.10379552,2.02465635,-0.20534447,0.00746496,-0.00024098,0.04161736,-0.09177968,0.01257903,-0.01104151,0.22045844,-0.23487817
-3.16658329,4.75740284,-3.68167040,0.27526153,-0.61368416,2.43906264,-3.02532062,0.08326302,-0.10405915,2.01159021,-0.20708769,0.00726406,-0.00023159,0.04110268,-0.09419969,0.01266932,-0.01148974,0.21717080,-0.23584642
-3.16058029,4.75013480,-3.68166731,0.27468489,-0.60282055,2.44622368,-3.01872665,0.08137805,-0.10429958,1.99840893,-0.20896991,0.00702887,-0.00022414,0.04054285,-0.09677595,0.01278417,-0.01198065,0.21422171,-0.23680040
-3.15457729,4.74958727,-3.68184000,0.27592776,-0.59227921,2.45907678,-3.01205299,0.07972124,-0.10448196,1.98547913,-0.21093224,0.00676309,-0.00021856,0.03994555,-0.09946379,0.01292478,-0.01250895,0.21165568,-0.23770512
-3.14857429,4.75600698,-3.68144047,0.27897329,-0.58200426,2.47745866,-3.00474280,0.07831994,-0.10457147,1.97317246,-0.21291347,0.00647093,-0.00021475,0.03931865,-0.10221436,0.01309158,-0.01306831,0.20950935,-0.23852451
-3.14257129,4.76949938,-3.67969888,0.28377422,-0.57192695,2.50110108,-2.99621886,0.07719850,-0.10453475,1.96184461,-0.21485331,0.00615697,-0.00021259,0.03867014,-0.10497660,0.01328407,-0.01365140,0.20780967,-0.23922344
-3.13656828,4.79000512,-3.67586012,0.29025161,-0.56197136,2.52962811,-2.98591120,0.07637707,-0.10434127,1.95181612,-0.21669546,0.00582602,-0.00021195,0.03800804,-0.10769932,0.01350081,-0.01425007,0.20657236,-0.23976975
-3.13056528,4.81728471,-3.66922074,0.29829438,-0.55206022,2.56255780,-2.97328555,0.07587062,-0.10396463,1.94335596,-0.21839042,0.00548295,-0.00021268,0.03734036,-0.11033317,0.01373941,-0.01485544,0.20580076,-0.24013634
-3.12456228,4.85091246,-3.65916465,0.30775972,-0.54212057,2.59930872,-2.95787129,0.07568802,-0.10338365,1.93666891,-0.21989801,0.00513261,-0.00021464,0.03667507,-0.11283267,0.01399658,-0.01545815,0.20548522,-0.24030295
-3.11855928,4.89028064,-3.64519626,0.31847449,-0.53208884,2.63921131,-2.93928790,0.07583151,-0.10258334,1.93188731,-0.22118927,0.00477966,-0.00021768,0.03602021,-0.11515790,0.01426818,-0.01604850,0.20560294,-0.24025789
-3.11255628,4.93461372,-3.62696969,0.33023772,-0.52191523,2.68152368,-2.91726891,0.07629636,-0.10155553,1.92906763,-0.22224791,0.00442848,-0.00022166,0.03538387,-0.11727605,0.01454938,-0.01661675,0.20611845,-0.23999924
-3.10655328,4.98299223,-3.60431307,0.34282399,-0.51156723,2.72545146,-2.89168249,0.07707088,-0.10029931,1.92819191,-0.22307104,0.00408307,-0.00022644,0.03477428,-0.11916258,0.01483481,-0.01715331,0.20698451,-0.23953582
-3.10055028,5.03438511,-3.57724704,0.35598792,-0.50103207,2.77017063,-2.86254791,0.07813672,-0.09882116,1.92917390,-0.22366930,0.00374700,-0.00023190,0.03419988,-0.12080204,0.01511875,-0.01764900,0.20814371,-0.23888760
-3.09454727,5.08768879,-3.54599676,0.36946945,-0.49031814,2.81485252,-2.83004719,0.07946946,-0.09713486,1.93186926,-0.22406640,0.00342335,-0.00023795,0.03366940,-0.12218853,0.01539534,-0.01809535,0.20953029,-0.23808575
-3.08854427,5.14177106,-3.51099716,0.38299994,-0.47945531,2.85868964,-2.79453164,0.08103944,-0.09526109,1.93608939,-0.22429806,0.00311468,-0.00024451,0.03319187,-0.12332566,0.01565878,-0.01848479,0.21107252,-0.23717211
-3.08254127,5.19551732,-3.47289092,0.39630881,-0.46849434,2.90092122,-2.75652275,0.08281288,-0.09322679,1.94161754,-0.22441043,0.00282305,-0.00025151,0.03277663,-0.12422622,0.01590353,-0.01881095,0.21269523,-0.23619835
-3.07653827,5.24787676,-3.43251946,0.40913055,-0.45750537,2.94085719,-2.71670734,0.08475310,-0.09106442,1.94822653,-0.22445814,0.00255002,-0.00025894,0.03243332,-0.12491143,0.01612455,-0.01906878,0.21432251,-0.23522463
-3.07053527,5.29790627,-3.39090681,0.42121185,-0.44657562,2.97789973,-2.67592683,0.08682189,-0.08881087,1.95569674,-0.22450205,0.00229666,-0.00026681,0.03217176,-0.12540989,0.01631743,-0.01925478,0.21588050,-0.23431795
-3.06453227,5.34480975,-3.34923677,0.43231861,-0.43580659,3.01156119,-2.63516074,0.08898094,-0.08650641,1.96383325,-0.22460678,0.00206363,-0.00027513,0.03200185,-0.12575628,0.01647859,-0.01936710,0.21729995,-0.23355015
-3.05852926,5.38797111,-3.30882388,0.44224256,-0.42531075,3.04147813,-2.59550456,0.09119329,-0.08419346,1.97248127,-0.22483815,0.00185120,-0.00028397,0.03193335,-0.12598982,0.01660538,-0.01940557,0.21851876,-0.23299578
-3.05252626,5.42697955,-3.27107866,0.45080728,-0.41520796,3.06742075,-2.55814249,0.09342461,-0.08191528,1.98153880,-0.22526066,0.00165934,-0.00029341,0.03197567,-0.12615268,0.01669617,-0.01937176,0.21948406,-0.23272972
-3.04652326,5.46164621,-3.23746807,0.45787329,-0.40562184,3.08929788,-2.52431545,0.09564450,-0.07971470,1.99096584,-0.22593509,0.00148773,-0.00030355,0.03213759,-0.12628830,0.01675041,-0.01926886,0.22015400,-0.23282479
-3.04052026,5.49201190,-3.20947204,0.46334214,-0.39667598,3.10715761,-2.49528515,0.09782749,-0.07763287,2.00078978,-0.22691624,0.00133587,-0.00031452,0.03242697,-0.12643969,0.01676867,-0.01910161,0.22049909,-0.23334927
-3.03451726,5.51834602,-3.18853720,0.46715928,-0.38849039,3.12118388,-2.47229509,0.09995391,-0.07570802,2.01110661,-0.22825093,0.00120312,-0.00032645,0.03285039,-0.12664793,0.01675264,-0.01887611,0.22050307,-0.23436456
-3.02851426,5.54113716,-3.17602892,0.46931555,-0.38117803,3.13168981,-2.45652958,0.10201044,-0.07397430,2.02207800,-0.22997635,0.00108873,-0.00033945,0.03341288,-0.12695069,0.01670506,-0.01859958,0.22016324,-0.23592287
-3.02251126,5.56107665,-3.17318331,0.46984734,-0.37484159,3.13910827,-2.44907195,0.10399050,-0.07246085,2.03392460,-0.23211862,0.00099193,-0.00035367,0.03411758,-0.12738098,0.01662974,-0.01828009,0.21949042,-0.23806518
-3.01650825,5.57903596,-3.18106036,0.46883532,-0.36957049,3.14398050,-2.45086334,0.10589428,-0.07119083,2.04691589,-0.23469177,0.00091196,-0.00036920,0.03496545,-0.12796609,0.01653140,-0.01792628,0.21850838,-0.24081936
-3.01050525,5.59603974,-3.20049998,0.46640186,-0.36543828,3.14694352,-2.46266354,0.10772856,-0.07018079,2.06135739,-0.23769697,0.00084809,-0.00038615,0.03595508,-0.12872679,0.01641566,-0.01754704,0.21725293,-0.24419859
-3.00450225,5.61323566,-3.23208246,0.46270716,-0.36250016,3.14871681,-2.48501540,0.10950628,-0.06944014,2.07757592,-0.24112218,0.00079964,-0.00040458,0.03708245,-0.12967671,0.01628890,-0.01715119,0.21577063,-0.24820012
-2.99849925,5.63186278,-3.27609505,0.45794434,-0.36079099,3.15008883,-2.51821429,0.11124591,-0.06897081,2.09590389,-0.24494198,0.00076607,-0.00042450,0.03834086,-0.13082197,0.01615815,-0.01674718,0.21411726,-0.25280439
-2.99249625,5.65321952,-3.33250607,0.45233361,-0.36032350,3.15190369,-2.56228413,0.11297064,-0.06876718,2.11666347,-0.24911779,0.00074692,-0.00044593,0.03972090,-0.13216102,0.01603098,-0.01634279,0.21235614,-0.25797458
-2.98649325,5.67863239,-3.40094810,0.44611571,-0.36108698,3.15504786,-2.61696127,0.11470739,-0.06881622,2.14015159,-0.25359830,0.00074186,-0.00046881,0.04121048,-0.13368465,0.01591540,-0.01594494,0.21055622,-0.26365656
-2.98049025,5.70942636,-3.48071128,0.43954490,-0.36304628,3.16043712,-2.68168736,0.11648584,-0.06909780,2.16662659,-0.25832024,0.00075071,-0.00049307,0.04279500,-0.13537625,0.01581968,-0.01555948,0.20879019,-0.26977941
-2.97448724,5.74689718,-3.57074778,0.43288175,-0.36614133,3.16900331,-2.75561215,0.11833724,-0.06958533,2.19629712,-0.26320933,0.00077341,-0.00051861,0.04445758,-0.13721212,0.01575223,-0.01519102,0.20713259,-0.27625631
-2.96848424,5.79228618,-3.66968800,0.42638589,-0.37028717,3.18168059,-2.83760659,0.12029344,-0.07024651,2.22931397,-0.26818154,0.00081005,-0.00054529,0.04617939,-0.13916205,0.01572146,-0.01484292,0.20565796,-0.28298609
-2.96248124,5.84675723,-3.77586854,0.42030903,-0.37537457,3.19939086,-2.92628649,0.12238573,-0.07104433,2.26576505,-0.27314457,0.00086083,-0.00057298,0.04794007,-0.14118991,0.01573563,-0.01451725,0.20443904,-0.28985514
-2.95647824,5.91137591,-3.88737177,0.41488836,-0.38127133,3.22302792,-3.02004635,0.12464389,-0.07193822,2.30567370,-0.27799959,0.00092608,-0.00060155,0.04971820,-0.14325448,0.01580264,-0.01421484,0.20354515,-0.29673995
-2.95047524,5.98709024,-4.00207617,0.41034063,-0.38782426,3.25343998,-3.11710276,0.12709533,-0.07288536,2.34900019,-0.28264329,0.00100625,-0.00063092,0.05149190,-0.14531030,0.01592991,-0.01393541,0.20304065,-0.30351000
-2.94447224,6.07471284,-4.11771618,0.40685691,-0.39486194,3.29141057,-3.21554595,0.12976426,-0.07384207,2.39564614,-0.28697003,0.00110185,-0.00066103,0.05323936,-0.14730866,0.01612418,-0.01367772,0.20298358,-0.31003117
-2.93846923,6.17490370,-4.23194972,0.40459819,-0.40219827,3.33763756,-3.31339809,0.13267105,-0.07476528,2.44546143,-0.29087433,0.00121348,-0.00069191,0.05493954,-0.14919875,0.01639133,-0.01343974,0.20342436,-0.31616933
-2.93246623,6.28815349,-4.34243139,0.40369199,-0.40963670,3.39271075,-3.40867625,0.13583168,-0.07561401,2.49825275,-0.29425348,0.00134176,-0.00072369,0.05657275,-0.15092880,0.01673621,-0.01321893,0.20440473,-0.32179434
-2.92646323,6.41476697,-4.44688850,0.40422979,-0.41697519,3.45708835,-3.49945771,0.13925736,-0.07635078,2.55379334,-0.29701024,0.00148731,-0.00075663,0.05812126,-0.15244741,0.01716244,-0.01301244,0.20595669,-0.32678403
-2.92046023,6.55484645,-4.54319745,0.40626554,-0.42401171,3.53107313,-3.58394518,0.14295416,-0.07694302,2.61183283,-0.29905566,0.00165074,-0.00079111,0.05956990,-0.15370485,0.01767230,-0.01281737,0.20810167,-0.33102821
-2.91445723,6.70827549,-4.62945727,0.40981496,-0.43055012,3.61478905,-3.66052938,0.14692280,-0.07736422,2.67210658,-0.30031186,0.00183254,-0.00082772,0.06090651,-0.15465445,0.01826655,-0.01263098,0.21084972,-0.33443258
-2.90845423,6.87470312,-4.70405747,0.41485580,-0.43640637,3.70815951,-3.72784623,0.15115848,-0.07759504,2.73434358,-0.30071461,0.00203310,-0.00086720,0.06212233,-0.15525400,0.01894432,-0.01245097,0.21419884,-0.33692227
-2.90245123,7.05352932,-4.76573737,0.42132886,-0.44141455,3.81088840,-3.78482655,0.15565080,-0.07762408,2.79827242,-0.30021579,0.00225263,-0.00091051,0.06321228,-0.15546705,0.01970302,-0.01227557,0.21813447,-0.33844494
-2.89644822,7.24389246,-4.81363431,0.42913971,-0.44543280,3.92244514,-3.83073586,0.16038365,-0.07744847,2.86362484,-0.29878550,0.00249109,-0.00095879,0.06417508,-0.15526419,0.02053831,-0.01210374,0.22262908,-0.33897339
-2.89044522,7.44465977,-4.84731870,0.43816109,-0.44834868,4.04205500,-3.86520270,0.16533521,-0.07707420,2.93013643,-0.29641368,0.00274817,-0.00101339,0.06501319,-0.15462416,0.02144404,-0.01193526,0.22764190,-0.33850732
-2.88444222,7.65442200,-4.86681429,0.44823580,-0.45008375,4.16869571,-3.88823420,0.17047789,-0.07651604,2.99754466,-0.29311127,0.00302321,-0.00107585,0.06573266,-0.15353473,0.02241231,-0.01177075,0.23311889,-0.33707441
-2.87843922,7.87149334,-4.87260258,0.45918004,-0.45059717,4.30110134,-3.90021809,0.17577839,-0.07579734,3.06558424,-0.28891075,0.00331515,-0.00114785,0.06634272,-0.15199346,0.02343353,-0.01161168,0.23899294,-0.33473052
