energy_ev,total_up,Hf_p_up,Hf_d_up,In_p_up,In_d_up,Te_p_up,Te_d_up
-4.30115058,1.84349020,1.61302904,0.92606387,0.18889380,0.00401353,1.34979533,0.00000000
-4.29514757,1.81882866,1.64222828,0.89619632,0.19399692,0.00400140,1.30274769,0.00000000
-4.28914457,1.79600524,1.67159573,0.86771630,0.19885582,0.00399436,1.25816996,0.00000000
-4.28314157,1.77489403,1.69998823,0.84089985,0.20333485,0.00399164,1.21647654,0.00000000
-4.27713857,1.75530849,1.72629162,0.81596548,0.20730062,0.00399235,1.17800104,0.00000000
-4.27113557,1.73700602,1.74944609,0.79306936,0.21062625,0.00399548,1.14298719,0.00000000
-4.26513257,1.71969764,1.76847334,0.77230404,0.21319561,0.00399997,1.11158487,0.00000000
-4.25912956,1.70306158,1.78250420,0.75370017,0.21490770,0.00400468,1.08385085,0.00000000
-4.25312656,1.68676011,1.79080533,0.73723109,0.21568063,0.00400847,1.05975393,0.00000000
-4.24712356,1.67045814,1.79280342,0.72281977,0.21545529,0.00401020,1.03918378,0.00000000
-4.24112056,1.65384235,1.78810540,0.71034739,0.21419815,0.00400880,1.02196263,0.00000000
-4.23511756,1.63663956,1.77651342,0.69966314,0.21190343,0.00400330,1.00785912,0.00000000
-4.22911456,1.61863315,1.75803347,0.69059453,0.20859413,0.00399283,0.99660313,0.00000000
-4.22311156,1.59967638,1.73287700,0.68295751,0.20432207,0.00397668,0.98790100,0.00000000
-4.21710855,1.57970200,1.70145507,0.67656611,0.19916683,0.00395429,0.98145002,0.00000000
-4.21110555,1.55872740,1.66436522,0.67124091,0.19323364,0.00392528,0.97695167,0.00000000
-4.20510255,1.53685514,1.62237134,0.66681607,0.18665025,0.00388943,0.97412300,0.00000000
-4.19909955,1.51426877,1.57637738,0.66314466,0.17956298,0.00384670,0.97270554,0.00000000
-4.19309655,1.49122427,1.52739589,0.66010219,0.17213210,0.00379719,0.97247153,0.00000000
-4.18709355,1.46803751,1.47651281,0.65758815,0.16452670,0.00374116,0.97322743,0.00000000
-4.18109055,1.44506849,1.42484978,0.65552575,0.15691931,0.00367897,0.97481441,0.00000000
-4.17508754,1.42270295,1.37352566,0.65385993,0.14948057,0.00361107,0.97710629,0.00000000
-4.16908454,1.40133255,1.32361868,0.65255387,0.14237397,0.00353801,0.98000492,0.00000000
-4.16308154,1.38133426,1.27613067,0.65158431,0.13575111,0.00346035,0.98343360,0.00000000
-4.15707854,1.36305021,1.23195478,0.65093596,0.12974752,0.00337869,0.98732883,0.00000000
-4.15107554,1.34676864,1.19184769,0.65059542,0.12447922,0.00329361,0.99163111,0.00000000
-4.14507254,1.33270710,1.15640738,0.65054499,0.12004016,0.00320571,0.99627524,0.00000000
-4.13906953,1.32099849,1.12605705,0.65075672,0.11650056,0.00311550,1.00118100,0.00000000
-4.13306653,1.31168061,1.10103560,0.65118717,0.11390625,0.00302348,1.00624444,0.00000000
-4.12706353,1.30468981,1.08139504,0.65177313,0.11227895,0.00293007,1.01133084,0.00000000
-4.12106053,1.29985904,1.06700441,0.65242858,0.11161738,0.00283565,1.01626952,0.00000000
-4.11505753,1.29692041,1.05756030,0.65304332,0.11189930,0.00274051,1.02085107,0.00000000
-4.10905453,1.29551231,1.05260307,0.65348310,0.11308407,0.00264490,1.02482727,0.00000000
-4.10305153,1.29519076,1.05153833,0.65359158,0.11511587,0.00254900,1.02791395,0.00000000
-4.09704852,1.29544467,1.05366247,0.65319399,0.11792716,0.00245293,1.02979662,0.00000000
-4.09104552,1.29571434,1.05819155,0.65210225,0.12144242,0.00235680,1.03013881,0.00000000
-4.08504252,1.29541233,1.06429199,0.65012147,0.12558183,0.00226067,1.02859276,0.00000000
-4.07903952,1.29394601,1.07111216,0.64705743,0.13026473,0.00216458,1.02481191,0.00000000
-4.07303652,1.29074056,1.07781347,0.64272464,0.13541278,0.00206859,1.01846465,0.00000000
-4.06703352,1.28526148,1.08359976,0.63695463,0.14095260,0.00197272,1.00924854,0.00000000
-4.06103052,1.27703562,1.08774395,0.62960384,0.14681777,0.00187707,0.99690423,0.00000000
-4.05502751,1.26566957,1.08961083,0.62056093,0.15295023,0.00178171,0.98122842,0.00000000
-4.04902451,1.25086480,1.08867528,0.60975281,0.15930085,0.00168678,0.96208494,0.00000000
-4.04302151,1.23242870,1.08453535,0.59714931,0.16582936,0.00159247,0.93941350,0.00000000
-4.03701851,1.21028109,1.07691974,0.58276598,0.17250366,0.00149898,0.91323546,0.00000000
-4.03101551,1.18445604,1.06568973,0.56666509,0.17929855,0.00140660,0.88365639,0.00000000
-4.02501251,1.15509898,1.05083571,0.54895460,0.18619409,0.00131564,0.85086514,0.00000000
-4.01900950,1.12245938,1.03246882,0.52978532,0.19317376,0.00122647,0.81512955,0.00000000
-4.01300650,1.08687966,1.01080834,0.50934635,0.20022264,0.00113950,0.77678896,0.00000000
-4.00700350,1.04878081,0.98616576,0.48785904,0.20732574,0.00105517,0.73624393,0.00000000
-4.00100050,1.00864584,0.95892647,0.46556998,0.21446674,0.00097396,0.69394375,0.00000000
-3.99499750,0.96700186,0.92953032,0.44274324,0.22162738,0.00089634,0.65037227,0.00000000
-3.98899450,0.92440189,0.89845192,0.41965239,0.22878744,0.00082283,0.60603285,0.00000000
-3.98299150,0.88140722,0.86618189,0.39657272,0.23592560,0.00075393,0.56143319,0.00000000
-3.97698849,0.83857126,0.83320979,0.37377390,0.24302105,0.00069013,0.51707055,0.00000000
-3.97098549,0.79642556,0.80000960,0.35151364,0.25005588,0.00063192,0.47341826,0.00000000
-3.96498249,0.75546840,0.76702809,0.33003235,0.25701809,0.00057974,0.43091381,0.00000000
-3.95897949,0.71615641,0.73467654,0.30954909,0.26390505,0.00053404,0.38994914,0.00000000
-3.95297649,0.67889906,0.70332553,0.29025880,0.27072710,0.00049520,0.35086320,0.00000000
-3.94697349,0.64405601,0.67330299,0.27233083,0.27751106,0.00046356,0.31393706,0.00000000
-3.94097049,0.61193693,0.64489469,0.25590862,0.28430330,0.00043944,0.27939154,0.00000000
-3.93496748,0.58280330,0.61834693,0.24111023,0.29117202,0.00042306,0.24738709,0.00000000
-3.92896448,0.55687156,0.59387064,0.22802972,0.29820848,0.00041460,0.21802586,0.00000000
-3.92296148,0.53431697,0.57164606,0.21673887,0.30552684,0.00041418,0.19135547,0.00000000
-3.91695848,0.51527761,0.55182760,0.20728910,0.31326245,0.00042182,0.16737419,0.00000000
-3.91095548,0.49985783,0.53454786,0.19971329,0.32156850,0.00043746,0.14603715,0.00000000
-3.90495248,0.48813077,0.51992066,0.19402731,0.33061093,0.00046096,0.12726298,0.00000000
-3.89894947,0.48013953,0.50804243,0.19023111,0.34056180,0.00049206,0.11094084,0.00000000
-3.89294647,0.47589687,0.49899181,0.18830916,0.35159120,0.00053039,0.09693707,0.00000000
-3.88694347,0.47538345,0.49282759,0.18823045,0.36385810,0.00057548,0.08510165,0.00000000
-3.88094047,0.47854469,0.48958494,0.18994779,0.37750050,0.00062671,0.07527379,0.00000000
-3.87493747,0.48528667,0.48927034,0.19339676,0.39262542,0.00068335,0.06728690,0.00000000
-3.86893447,0.49547147,0.49185568,0.19849442,0.40929912,0.00074457,0.06097261,0.00000000
-3.86293147,0.50891246,0.49727203,0.20513784,0.42753827,0.00080938,0.05616393,0.00000000
-3.85692846,0.52537016,0.50540368,0.21320288,0.44730257,0.00087671,0.05269764,0.00000000
-3.85092546,0.54454922,0.51608311,0.22254329,0.46848920,0.00094539,0.05041581,0.00000000
-3.84492246,0.56609710,0.52908740,0.23299047,0.49092975,0.00101418,0.04916686,0.00000000
-3.83891946,0.58960487,0.54413660,0.24435398,0.51438981,0.00108178,0.04880600,0.00000000
-3.83291646,0.61461039,0.56089448,0.25642293,0.53857143,0.00114688,0.04919543,0.00000000
-3.82691346,0.64060428,0.57897188,0.26896853,0.56311863,0.00120817,0.05020431,0.00000000
-3.82091046,0.66703842,0.59793268,0.28174748,0.58762578,0.00126439,0.05170863,0.00000000
-3.81490745,0.69333703,0.61730247,0.29450651,0.61164866,0.00131433,0.05359125,0.00000000
-3.80890445,0.71890997,0.63657950,0.30698770,0.63471773,0.00135694,0.05574189,0.00000000
-3.80290145,0.74316768,0.65524770,0.31893449,0.65635329,0.00139125,0.05805749,0.00000000
-3.79689845,0.76553739,0.67279111,0.33009822,0.67608170,0.00141651,0.06044264,0.00000000
-3.79089545,0.78547973,0.68870916,0.34024481,0.69345209,0.00143214,0.06281026,0.00000000
-3.78489245,0.80250507,0.70253224,0.34916137,0.70805281,0.00143778,0.06508249,0.00000000
-3.77888944,0.81618889,0.71383665,0.35666245,0.71952679,0.00143327,0.06719164,0.00000000
-3.77288644,0.82618544,0.72225845,0.36259557,0.72758531,0.00141870,0.06908121,0.00000000
-3.76688344,0.83223894,0.72750551,0.36684583,0.73201929,0.00139438,0.07070693,0.00000000
-3.76088044,0.83419206,0.72936722,0.36933943,0.73270776,0.00136082,0.07203762,0.00000000
-3.75487744,0.83199096,0.72772148,0.37004578,0.72962307,0.00131871,0.07305593,0.00000000
-3.74887444,0.82568690,0.72253866,0.36897825,0.72283254,0.00126893,0.07375880,0.00000000
-3.74287144,0.81543424,0.71388244,0.36619342,0.71249656,0.00121249,0.07415767,0.00000000
-3.73686843,0.80148492,0.70190754,0.36178893,0.69886320,0.00115050,0.07427824,0.00000000
-3.73086543,0.78417976,0.68685446,0.35590001,0.68225953,0.00108416,0.07416005,0.00000000
-3.72486243,0.76393691,0.66904169,0.34869475,0.66308015,0.00101467,0.07385555,0.00000000
-3.71885943,0.74123801,0.64885557,0.34036846,0.64177342,0.00094328,0.07342896,0.00000000
-3.71285643,0.71661273,0.62673852,0.33113735,0.61882592,0.00087119,0.07295480,0.00000000
-3.70685343,0.69062224,0.60317611,0.32123159,0.59474600,0.00079954,0.07251620,0.00000000
-3.70085043,0.66384240,0.57868343,0.31088839,0.57004701,0.00072941,0.07220312,0.00000000
-3.69484742,0.63684734,0.55379153,0.30034501,0.54523090,0.00066177,0.07211033,0.00000000
-3.68884442,0.61019404,0.52903426,0.28983229,0.52077298,0.00059750,0.07233553,0.00000000
-3.68284142,0.58440840,0.50493606,0.27956865,0.49710832,0.00053734,0.07297735,0.00000000
-3.67683842,0.55997336,0.48200099,0.26975501,0.47462032,0.00048195,0.07413355,0.00000000
-3.67083542,0.53731935,0.46070337,0.26057062,0.45363190,0.00043186,0.07589918,0.00000000
-3.66483242,0.51681722,0.44147993,0.25216997,0.43439943,0.00038747,0.07836497,0.00000000
-3.65882941,0.49877377,0.42472388,0.24468082,0.41710969,0.00034911,0.08161578,0.00000000
-3.65282641,0.48342990,0.41078042,0.23820342,0.40187962,0.00031702,0.08572909,0.00000000
-3.64682341,0.47096104,0.39994396,0.23281068,0.38875901,0.00029136,0.09077357,0.00000000
-3.64082041,0.46147978,0.39245643,0.22854949,0.37773556,0.00027221,0.09680770,0.00000000
-3.63481741,0.45504021,0.38850685,0.22544277,0.36874218,0.00025963,0.10387827,0.00000000
-3.62881441,0.45164372,0.38823150,0.22349226,0.36166595,0.00025360,0.11201886,0.00000000
-3.62281141,0.45124567,0.39171476,0.22268189,0.35635837,0.00025411,0.12124825,0.00000000
-3.61680840,0.45376271,0.39899013,0.22298135,0.35264622,0.00026110,0.13156869,0.00000000
-3.61080540,0.45908019,0.41004150,0.22434995,0.35034270,0.00027448,0.14296417,0.00000000
-3.60480240,0.46705937,0.42480437,0.22674032,0.34925817,0.00029417,0.15539862,0.00000000
-3.59879940,0.47754418,0.44316706,0.23010198,0.34921012,0.00032005,0.16881430,0.00000000
-3.59279640,0.49036723,0.46497199,0.23438459,0.35003198,0.00035198,0.18313026,0.00000000
-3.58679340,0.50535499,0.49001712,0.23954071,0.35158037,0.00038983,0.19824129,0.00000000
-3.58079040,0.52233208,0.51805768,0.24552808,0.35374066,0.00043341,0.21401725,0.00000000
-3.57478739,0.54112469,0.54880848,0.25231143,0.35643064,0.00048254,0.23030317,0.00000000
-3.56878439,0.56156319,0.58194701,0.25986364,0.35960224,0.00053699,0.24692011,0.00000000
-3.56278139,0.58348417,0.61711749,0.26816650,0.36324149,0.00059651,0.26366702,0.00000000
-3.55677839,0.60673194,0.65393615,0.27721097,0.36736671,0.00066082,0.28032361,0.00000000
-3.55077539,0.63115988,0.69199786,0.28699707,0.37202527,0.00072962,0.29665444,0.00000000
-3.54477239,0.65663168,0.73088408,0.29753356,0.37728917,0.00080258,0.31241397,0.00000000
-3.53876938,0.68302271,0.77017215,0.30883730,0.38324987,0.00087936,0.32735279,0.00000000
-3.53276638,0.71022173,0.80944587,0.32093270,0.39001256,0.00095958,0.34122462,0.00000000
-3.52676338,0.73813294,0.84830680,0.33385098,0.39769050,0.00104288,0.35379415,0.00000000
-3.52076038,0.76667846,0.88638637,0.34762962,0.40639961,0.00112889,0.36484510,0.00000000
-3.51475738,0.79580131,0.92335800,0.36231188,0.41625375,0.00121727,0.37418856,0.00000000
-3.50875438,0.82546869,0.95894898,0.37794650,0.42736097,0.00130769,0.38167100,0.00000000
-3.50275138,0.85567552,0.99295143,0.39458753,0.43982105,0.00139986,0.38718164,0.00000000
-3.49674837,0.88644812,1.02523201,0.41229436,0.45372433,0.00149355,0.39065888,0.00000000
-3.49074537,0.91784772,1.05573972,0.43113187,0.46915205,0.00158857,0.39209541,0.00000000
-3.48474237,0.94997373,1.08451149,0.45117068,0.48617809,0.00168482,0.39154169,0.00000000
-3.47873937,0.98296632,1.11167516,0.47248741,0.50487211,0.00178227,0.38910763,0.00000000
-3.47273637,1.01700823,1.13744953,0.49516485,0.52530369,0.00188098,0.38496224,0.00000000
-3.46673337,1.05232546,1.16214151,0.51929200,0.54754724,0.00198112,0.37933128,0.00000000
-3.46073037,1.08918658,1.18614009,0.54496380,0.57168735,0.00208292,0.37249279,0.00000000
-3.45472736,1.12790038,1.20990738,0.57228044,0.59782389,0.00218674,0.36477076,0.00000000
-3.44872436,1.16881167,1.23396678,0.60134615,0.62607655,0.00229301,0.35652701,0.00000000
-3.44272136,1.21229501,1.25888841,0.63226725,0.65658809,0.00240224,0.34815152,0.00000000
-3.43671836,1.25874605,1.28527234,0.66514937,0.68952583,0.00251501,0.34005162,0.00000000
-3.43071536,1.30857058,1.31372968,0.70009386,0.72508084,0.00263194,0.33264024,0.00000000
-3.42471236,1.36217108,1.34486215,0.73719299,0.76346444,0.00275366,0.32632366,0.00000000
-3.41870935,1.41993079,1.37924042,0.77652425,0.80490161,0.00288080,0.32148914,0.00000000
-3.41270635,1.48219566,1.41738177,0.81814357,0.84962125,0.00301392,0.31849279,0.00000000
-3.40670335,1.54925428,1.45972759,0.86207751,0.89784332,0.00315351,0.31764799,0.00000000
-3.40070035,1.62131635,1.50662124,0.90831477,0.94976304,0.00329989,0.31921474,0.00000000
-3.39469735,1.69849039,1.55828701,0.95679717,1.00553267,0.00345322,0.32339033,0.00000000
-3.38869435,1.78076144,1.61481069,1.00741043,1.06524162,0.00361343,0.33030142,0.00000000
-3.38269135,1.86796980,1.67612270,1.05997528,1.12889575,0.00378016,0.33999800,0.00000000
-3.37668834,1.95979182,1.74198437,1.11423940,1.19639700,0.00395278,0.35244926,0.00000000
-3.37068534,2.05572420,1.81197822,1.16987073,1.26752449,0.00413027,0.36754164,0.00000000
-3.36468234,2.15507277,1.88550312,1.22645288,1.34191858,0.00431130,0.38507923,0.00000000
-3.35867934,2.25694717,1.96177488,1.28348306,1.41906898,0.00449416,0.40478646,0.00000000
-3.35267634,2.36026244,2.03983301,1.34037329,1.49830831,0.00467677,0.42631322,0.00000000
-3.34667334,2.46374849,2.11855396,1.39645525,1.57881193,0.00485675,0.44924232,0.00000000
-3.34067034,2.56596787,2.19667124,1.45098902,1.65960512,0.00503143,0.47309922,0.00000000
-3.33466733,2.66534231,2.27280220,1.50317608,1.73957775,0.00519791,0.49736372,0.00000000
-3.32866433,2.76018761,2.34548119,1.55217628,1.81750675,0.00535312,0.52148346,0.00000000
-3.32266133,2.84875635,2.41319839,1.59712858,1.89208590,0.00549398,0.54488884,0.00000000
-3.31665833,2.92928719,2.47444322,1.63717501,1.96196213,0.00561739,0.56700884,0.00000000
-3.31065533,3.00005914,2.52775102,1.67148718,2.02577726,0.00572044,0.58728740,0.00000000
-3.30465233,3.05944894,2.57175133,1.69929407,2.08221337,0.00580045,0.60519964,0.00000000
-3.29864932,3.10598899,2.60521586,1.71991040,2.13004013,0.00585511,0.62026744,0.00000000
-3.29264632,3.13842349,2.62710419,1.73276383,2.16816175,0.00588257,0.63207385,0.00000000
-3.28664332,3.15576014,2.63660526,1.73742014,2.19566156,0.00588152,0.64027561,0.00000000
-3.28064032,3.15731485,2.63317246,1.73360481,2.21184189,0.00585129,0.64461346,0.00000000
-3.27463732,3.14274720,2.61655096,1.72121997,2.21625724,0.00579186,0.64491970,0.00000000
-3.26863432,3.11208471,2.58679544,1.70035576,2.20873908,0.00570392,0.64112279,0.00000000
-3.26263132,3.06573449,2.54427750,1.67129524,2.18941072,0.00558886,0.63324872,0.00000000
-3.25662831,3.00448137,2.48968202,1.63451257,2.15869156,0.00544874,0.62141918,0.00000000
-3.25062531,2.92947233,2.42399238,1.59066414,2.11729008,0.00528627,0.60584655,0.00000000
-3.24462231,2.84218767,2.34846512,1.54057302,2.06618593,0.00510471,0.58682610,0.00000000
-3.23861931,2.74439990,2.26459484,1.48520719,2.00660166,0.00490779,0.56472559,0.00000000
-3.23261631,2.63812218,2.17407085,1.42565241,1.93996538,0.00469962,0.53997290,0.00000000
-3.22661331,2.52554828,2.07872731,1.36308083,1.86786588,0.00448453,0.51304212,0.00000000
-3.22061031,2.40898676,1.98048893,1.29871670,1.79200229,0.00426700,0.48443876,0.00000000
-3.21460730,2.29079202,1.88131443,1.23380045,1.71413037,0.00405149,0.45468479,0.00000000
-3.20860430,2.17329515,1.78314014,1.16955286,1.63600777,0.00384233,0.42430389,0.00000000
-3.20260130,2.05873733,1.68782584,1.10714060,1.55934065,0.00364359,0.39380765,0.00000000
-3.19659830,1.94920848,1.59710499,1.04764452,1.48573372,0.00345902,0.36368313,0.00000000
-3.19059530,1.84659339,1.51254122,0.99203204,1.41664574,0.00329190,0.33438215,0.00000000
-3.18459230,1.75252723,1.43549236,0.94113449,1.35335217,0.00314500,0.30631261,0.00000000
-3.17858929,1.66836186,1.36708331,0.89563017,1.29691608,0.00302056,0.27983196,0.00000000
-3.17258629,1.59514385,1.30818828,0.85603372,1.24816838,0.00292019,0.25524293,0.00000000
-3.16658329,1.53360448,1.25942272,0.82269180,1.20769760,0.00284493,0.23279135,0.00000000
-3.16058029,1.48416159,1.22114477,0.79578511,1.17584924,0.00279524,0.21266607,0.00000000
-3.15457729,1.44693249,1.19346558,0.77533638,1.15273425,0.00277099,0.19500059,0.00000000
-3.14857429,1.42175689,1.17626774,0.76122359,1.13824568,0.00277159,0.17987622,0.00000000
-3.14257129,1.40822825,1.16923048,0.75319776,1.13208250,0.00279599,0.16732645,0.00000000
-3.13656828,1.40573179,1.17186034,0.75090424,1.13377888,0.00284277,0.15734210,0.00000000
-3.13056528,1.41348705,1.18352561,0.75390642,1.14273754,0.00291022,0.14987708,0.00000000
-3.12456228,1.43059304,1.20349285,0.76171064,1.15826527,0.00299643,0.14485428,0.00000000
-3.11855928,1.45607355,1.23096386,0.77379123,1.17960882,0.00309937,0.14217148,0.00000000
-3.11255628,1.48892085,1.26511135,0.78961447,1.20598959,0.00321696,0.14170681,0.00000000
-3.10655328,1.52813556,1.30511163,0.80866028,1.23663532,0.00334716,0.14332387,0.00000000
-3.10055028,1.57276120,1.35017318,0.83044096,1.27080750,0.00348801,0.14687605,0.00000000
-3.09454727,1.62191200,1.39955963,0.85451599,1.30782331,0.00363769,0.15221020,0.00000000
-3.08854427,1.67479284,1.45260644,0.88050238,1.34707136,0.00379456,0.15916942,0.00000000
-3.08254127,1.73071090,1.50873066,0.90808028,1.38802059,0.00395719,0.16759511,0.00000000
-3.07653827,1.78907870,1.56743344,0.93699373,1.43022241,0.00412431,0.17732817,0.00000000
-3.07053527,1.84940889,1.62829565,0.96704663,1.47330622,0.00429487,0.18820959,0.00000000
-3.06453227,1.91130155,1.69096690,0.99809449,1.51696908,0.00446796,0.20008036,0.00000000
-3.05852926,1.97442500,1.75514897,1.03003245,1.56096037,0.00464279,0.21278093,0.00000000
-3.05252626,2.03849172,1.82057479,1.06278043,1.60506278,0.00481865,0.22615038,0.00000000
-3.04652326,2.10323106,1.88698448,1.09626651,1.64907100,0.00499482,0.24002538,0.00000000
-3.04052026,2.16836071,1.95410001,1.13040945,1.69276984,0.00517056,0.25423917,0.00000000
-3.03451726,2.23355893,2.02160040,1.16510167,1.73591317,0.00534503,0.26862073,0.00000000
-3.02851426,2.29843952,2.08909906,1.20019373,1.77820548,0.00551723,0.28299421,0.00000000
-3.02251126,2.36253142,2.15612514,1.23548143,1.81928735,0.00568599,0.29717895,0.00000000
-3.01650825,2.42526451,2.22211033,1.27069642,1.85872595,0.00584992,0.31098993,0.00000000
-3.01050525,2.48596286,2.28638231,1.30550106,1.89601164,0.00600740,0.32423901,0.00000000
-3.00450225,2.54384626,2.34816577,1.33948814,1.93056102,0.00615658,0.33673683,0.00000000
-2.99849925,2.59804045,2.40659144,1.37218554,1.96172657,0.00629544,0.34829543,0.00000000
-2.99249625,2.64759581,2.46071313,1.40306597,1.98881268,0.00642178,0.35873154,0.00000000
-2.98649325,2.69151390,2.50953217,1.43156136,2.01109731,0.00653331,0.36787046,0.00000000
-2.98049025,2.72878081,2.55202846,1.45708146,2.02785827,0.00662775,0.37555039,0.00000000
-2.97448724,2.75840563,2.58719677,1.47903565,2.03840283,0.00670283,0.38162695,0.00000000
-2.96848424,2.77946247,2.61408639,1.49685717,2.04209910,0.00675649,0.38597790,0.00000000
-2.96248124,2.79113368,2.63184257,1.51002859,2.03840758,0.00678690,0.38850758,0.00000000
-2.95647824,2.79275242,2.63974739,1.51810726,2.02691115,0.00679256,0.38915102,0.00000000
-2.95047524,2.78384223,2.63725816,1.52074962,2.00734200,0.00677244,0.38787739,0.00000000
-2.94447224,2.76415184,2.62404143,1.51773323,1.97960401,0.00672601,0.38469271,0.00000000
-2.93846923,2.73368334,2.60000081,1.50897551,1.94378948,0.00665332,0.37964145,0.00000000
-2.93246623,2.69271235,2.56529717,1.49454829,1.90018932,0.00655504,0.37280714,0.00000000
-2.92646323,2.64179940,2.52036035,1.47468750,1.84929620,0.00643252,0.36431166,0.00000000
-2.92046023,2.58179156,2.46589153,1.44979774,1.79180055,0.00628774,0.35431342,0.00000000
-2.91445723,2.51381472,2.40285628,1.42045127,1.72857956,0.00612334,0.34300431,0.00000000
-2.90845423,2.43925634,2.33246847,1.38738161,1.66067979,0.00594256,0.33060554,0.00000000
-2.90245123,2.35973972,2.25616569,1.35147207,1.58929413,0.00574922,0.31736257,0.00000000
-2.89644822,2.27709061,2.17557727,1.31373933,1.51573419,0.00554759,0.30353929,0.00000000
-2.89044522,2.19329743,2.09248599,1.27531298,1.44139921,0.00534236,0.28941158,0.00000000
-2.88444222,2.11046657,2.00878505,1.23741145,1.36774276,0.00513851,0.27526060,0.00000000
-2.87843922,2.03077416,1.92643185,1.20131522,1.29623836,0.00494119,0.26136597,0.00000000
-2.87243622,1.95641585,1.84739998,1.16833791,1.22834526,0.00475564,0.24799910,0.00000000
-2.86643322,1.88955598,1.77363104,1.13979626,1.16547522,0.00458708,0.23541681,0.00000000
-2.86043022,1.83227740,1.70698767,1.11697948,1.10896123,0.00444053,0.22385557,0.00000000
-2.85442721,1.78653319,1.64920887,1.10111878,1.06002883,0.00432076,0.21352638,0.00000000
-2.84842421,1.75410103,1.60186874,1.09335776,1.01977030,0.00423217,0.20461038,0.00000000
-2.84242121,1.73654131,1.56633943,1.09472402,0.98912235,0.00417867,0.19725552,0.00000000
-2.83641821,1.73515930,1.54375894,1.10610269,0.96884708,0.00416359,0.19157395,0.00000000
-2.83041521,1.75097218,1.53500422,1.12821224,0.95951648,0.00418962,0.18764052,0.00000000
-2.82441221,1.78468121,1.54066983,1.16158289,0.96150040,0.00425869,0.18549208,0.00000000
-2.81840920,1.83664933,1.56105248,1.20653819,0.97495789,0.00437194,0.18512774,0.00000000
-2.81240620,1.90688473,1.59614148,1.26317997,0.99983181,0.00452969,0.18650988,0.00000000
-2.80640320,1.99503047,1.64561510,1.33137710,1.03584683,0.00473133,0.18956594,0.00000000
-2.80040020,2.10036062,1.70884298,1.41075841,1.08251074,0.00497538,0.19419090,0.00000000
-2.79439720,2.22178318,1.78489449,1.50071007,1.13911924,0.00525943,0.20025021,0.00000000
-2.78839420,2.35785005,1.87255300,1.60037785,1.20476432,0.00558018,0.20758335,0.00000000
-2.78239120,2.50677444,1.97033598,1.70867445,1.27834635,0.00593345,0.21600772,0.00000000
-2.77638819,2.66645580,2.07652088,1.82429221,1.35859025,0.00631425,0.22532276,0.00000000
-2.77038519,2.83451234,2.18917639,1.94572133,1.44406558,0.00671682,0.23531445,0.00000000
-2.76438219,3.00832120,2.30619899,2.07127356,1.53321087,0.00713479,0.24575978,0.00000000
-2.75837919,3.18506579,2.42535413,2.19911134,1.62436186,0.00756120,0.25643145,0.00000000
-2.75237619,3.36178986,2.54432157,2.32728195,1.71578359,0.00798871,0.26710240,0.00000000
-2.74637319,3.53545735,2.66074406,2.45375632,1.80570578,0.00840970,0.27755039,0.00000000
-2.74037019,3.70301704,2.77227831,2.57647165,1.89236075,0.00881648,0.28756226,0.00000000
-2.73436718,3.86147027,2.87664727,2.69337692,1.97402326,0.00920141,0.29693811,0.00000000
-2.72836418,4.00794031,2.97169221,2.80248027,2.04905093,0.00955715,0.30549503,0.00000000
-2.72236118,4.13974117,3.05542339,2.90189676,2.11592410,0.00987677,0.31307054,0.00000000
-2.71635818,4.25444378,3.12606770,2.98989526,2.17328383,0.01015400,0.31952547,0.00000000
-2.71035518,4.34993745,3.18211169,3.06494270,2.21996663,0.01038333,0.32474642,0.00000000
-2.70435218,4.42448415,3.22233876,3.12574441,2.25503446,0.01056022,0.32864757,0.00000000
-2.69834917,4.47676387,3.24585888,3.17127876,2.27779887,0.01068117,0.33117187,0.00000000
-2.69234617,4.50590883,3.25213000,3.20082504,2.28783811,0.01074388,0.33229158,0.00000000
-2.68634317,4.51152550,3.24097000,3.21398311,2.28500645,0.01074724,0.33200811,0.00000000
-2.68034017,4.49370297,3.21255888,3.21068420,2.26943513,0.01069142,0.33035116,0.00000000
-2.67433717,4.45300744,3.16743080,3.19119215,2.24152479,0.01057784,0.32737720,0.00000000
-2.66833417,4.39046270,3.10645636,3.15609495,2.20192964,0.01040912,0.32316729,0.00000000
-2.66233117,4.30751731,3.03081560,3.10628690,2.15153395,0.01018897,0.31782433,0.00000000
-2.65632816,4.20599960,2.94196274,3.04294178,2.09142173,0.00992212,0.31146985,0.00000000
-2.65032516,4.08806232,2.84158403,2.96747834,2.02284094,0.00961416,0.30424028,0.00000000
-2.64432216,3.95611894,2.73155013,2.88151916,1.94716368,0.00927134,0.29628312,0.00000000
-2.63831916,3.81277421,2.61386503,2.78684465,1.86584394,0.00890043,0.28775279,0.00000000
-2.63231616,3.66075163,2.49061320,2.68534390,1.78037487,0.00850850,0.27880657,0.00000000
-2.62631316,3.50282063,2.36390693,2.57896431,1.69224692,0.00810272,0.26960064,0.00000000
-2.62031016,3.34172603,2.23583568,2.46966178,1.60290877,0.00769018,0.26028636,0.00000000
-2.61430715,3.18012244,2.10841904,2.35935328,1.51373224,0.00727775,0.25100695,0.00000000
-2.60830415,3.02051544,1.98356471,2.24987332,1.42598240,0.00687185,0.24189463,0.00000000
-2.60230115,2.86521149,1.86303256,2.14293568,1.34079366,0.00647837,0.23306837,0.00000000
