energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-4.30115058,3.67938452,0.11450379,0.01454064,0.76750954,2.70913816,0.04092036,0.88326666
-4.29514757,3.64086827,0.11748981,0.01291497,0.77894191,2.65360104,0.04142625,0.89758599
-4.28914457,3.59407443,0.11981266,0.01151476,0.78716568,2.59377310,0.04184186,0.90817538
-4.28314157,3.53773066,0.12141593,0.01031029,0.79172543,2.52906755,0.04212260,0.91448008
-4.27713857,3.47085923,0.12225847,0.00927382,0.79226702,2.45904384,0.04223232,0.91606976
-4.27113557,3.39280381,0.12231543,0.00837986,0.78854510,2.38342640,0.04214349,0.91264597
-4.26513257,3.30324492,0.12157875,0.00760542,0.78042717,2.30211644,0.04183708,0.90404582
-4.25912956,3.20220369,0.12005730,0.00693012,0.76789413,2.21519663,0.04130229,0.89024163
-4.25312656,3.09003403,0.11777627,0.00633618,0.75103729,2.12292871,0.04053614,0.87133670
-4.24712356,2.96740387,0.11477626,0.00580846,0.73005194,2.02574438,0.03954293,0.84755721
-4.24112056,2.83526636,0.11111182,0.00533426,0.70522792,1.92423012,0.03833346,0.81924078
-4.23511756,2.69482248,0.10684956,0.00490319,0.67693745,1.81910681,0.03692426,0.78682190
-4.22911456,2.54747678,0.10206596,0.00450698,0.64562083,1.71120509,0.03533662,0.75081516
-4.22311156,2.39478812,0.09684501,0.00413923,0.61177069,1.60143763,0.03359559,0.71179661
-4.21710855,2.23841767,0.09127559,0.00379515,0.57591530,1.49076963,0.03172898,0.67038431
-4.21110555,2.08007600,0.08544894,0.00347134,0.53860175,1.38018864,0.02976632,0.62721864
-4.20510255,1.92147159,0.07945607,0.00316553,0.50037956,1.27067515,0.02773782,0.58294313
-4.19909955,1.76426253,0.07338546,0.00287634,0.46178538,1.16317478,0.02567350,0.53818657
-4.19309655,1.61001311,0.06732088,0.00260310,0.42332920,1.05857334,0.02360231,0.49354697
-4.18709355,1.46015666,0.06133959,0.00234562,0.38548264,0.95767546,0.02155140,0.44957775
-4.18109055,1.31596559,0.05551087,0.00210411,0.34866948,0.86118732,0.01954557,0.40677670
-4.17508754,1.17852940,0.04989490,0.00187898,0.31325871,0.76970408,0.01760677,0.36557773
-4.16908454,1.04874076,0.04454207,0.00167084,0.27956008,0.68370191,0.01575383,0.32634560
-4.16308154,0.92728963,0.03949263,0.00148039,0.24782219,0.60353486,0.01400232,0.28937363
-4.15707854,0.81466492,0.03477678,0.00130844,0.21823293,0.52943604,0.01236455,0.25488405
-4.15107554,0.71116313,0.03041492,0.00115592,0.19092205,0.46152294,0.01084968,0.22303089
-4.14507254,0.61690283,0.02641837,0.00102395,0.16596556,0.39980614,0.00946403,0.19390498
-4.13906953,0.53184412,0.02279013,0.00091395,0.14339170,0.34420101,0.00821136,0.16754084
-4.13306653,0.45581187,0.01952590,0.00082776,0.12318801,0.29454147,0.00709342,0.14392478
-4.12706353,0.38852165,0.01661521,0.00076780,0.10530934,0.25059538,0.00611039,0.12300416
-4.12106053,0.32960721,0.01404251,0.00073731,0.08968633,0.21208070,0.00526151,0.10469715
-4.11505753,0.27864867,0.01178835,0.00074058,0.07623414,0.17868200,0.00454570,0.08890286
-4.10905453,0.23520049,0.00983047,0.00078324,0.06486118,0.15006668,0.00396217,0.07551144
-4.10305153,0.19881864,0.00814482,0.00087263,0.05547762,0.12590063,0.00351116,0.06441391
-4.09704852,0.16908630,0.00670650,0.00101812,0.04800353,0.10586282,0.00319456,0.05551166
-4.09104552,0.14563794,0.00549053,0.00123156,0.04237650,0.08965884,0.00301661,0.04872533
-4.08504252,0.12818131,0.00447256,0.00152774,0.03855871,0.07703304,0.00298461,0.04400303
-4.07903952,0.11651730,0.00362936,0.00192486,0.03654325,0.06777938,0.00310953,0.04132793
-4.07303652,0.11055766,0.00293930,0.00244502,0.03635978,0.06175085,0.00340671,0.04072494
-4.06703352,0.11034032,0.00238261,0.00311476,0.03807939,0.05886756,0.00389643,0.04226667
-4.06103052,0.11604238,0.00194156,0.00396556,0.04181848,0.05912357,0.00460448,0.04607838
-4.05502751,0.12799067,0.00160060,0.00503429,0.04774186,0.06259228,0.00556265,0.05234204
-4.04902451,0.14666956,0.00134634,0.00636363,0.05606453,0.06943063,0.00680913,0.06129912
-4.04302151,0.17272587,0.00116756,0.00800241,0.06705245,0.07988185,0.00838876,0.07325227
-4.03701851,0.20697048,0.00105506,0.01000574,0.08102176,0.09427676,0.01035320,0.08856541
-4.03101551,0.25037614,0.00100160,0.01243509,0.09833650,0.11303346,0.01276077,0.10766215
-4.02501251,0.30407117,0.00100170,0.01535807,0.11940458,0.13665515,0.01567622,0.13102243
-4.01900950,0.36932819,0.00105153,0.01884801,0.14467180,0.16572595,0.01917012,0.15917682
-4.01300650,0.44754770,0.00114873,0.02298320,0.17461393,0.20090434,0.02331795,0.19269871
-4.00700350,0.54023586,0.00129222,0.02784590,0.20972651,0.24291414,0.02819896,0.23219385
-4.00100050,0.64897613,0.00148208,0.03352092,0.25051272,0.29253266,0.03389454,0.27828736
-3.99499750,0.77539478,0.00171939,0.04009390,0.29746907,0.35057594,0.04048633,0.33160822
-3.98899450,0.92112012,0.00200610,0.04764927,0.35106937,0.41788105,0.04805393,0.39277127
-3.98299150,1.08773609,0.00234488,0.05626780,0.41174715,0.49528541,0.05667235,0.46235703
-3.97698849,1.27673067,0.00273905,0.06602392,0.47987705,0.58360333,0.06640911,0.54088974
-3.97098549,1.48944033,0.00319247,0.07698286,0.55575571,0.68360015,0.07732124,0.62881430
-3.96498249,1.72699187,0.00370944,0.08919755,0.63958294,0.79596444,0.08945205,0.72647252
-3.95897949,1.99024330,0.00429465,0.10270550,0.73144372,0.92127889,0.10282806,0.83407989
-3.95297649,2.27972594,0.00495309,0.11752585,0.83129214,1.05999069,0.11745593,0.95170353
-3.94697349,2.59558972,0.00568999,0.13365643,0.93893781,1.21238240,0.13331980,1.07924241
-3.94097049,2.93755423,0.00651075,0.15107133,1.05403577,1.37854419,0.15037893,1.21641085
-3.93496748,3.30486767,0.00742090,0.16971882,1.17608040,1.55834874,0.16856603,1.36272633
-3.92896448,3.69627605,0.00842595,0.18951986,1.30440414,1.75142962,0.18778625,1.51750225
-3.92296148,4.11000442,0.00953131,0.21036738,1.43818114,1.95716443,0.20791697,1.67984666
-3.91695848,4.54375191,0.01074218,0.23212625,1.57643620,2.17466347,0.22880856,1.84866718
-3.91095548,4.99470146,0.01206337,0.25463418,1.71805888,2.40276477,0.25028603,2.02268246
-3.90495248,5.45954493,0.01349907,0.27770343,1.86182242,2.64003615,0.27215171,2.20044011
-3.89894947,5.93452335,0.01505269,0.30112345,2.00640690,2.88478446,0.29418885,2.38034074
-3.89294647,6.41548159,0.01672650,0.32466431,2.15042585,3.13507229,0.31616597,2.56066731
-3.88694347,6.89793608,0.01852140,0.34808084,2.29245528,3.38874183,0.33784201,2.73961908
-3.88094047,7.37715343,0.02043655,0.37111741,2.43106399,3.64344544,0.35897198,2.91534872
-3.87493747,7.84823769,0.02246901,0.39351322,2.56484400,3.89668226,0.37931286,3.08600130
-3.86893447,8.30622320,0.02461344,0.41500775,2.69243982,4.14583987,0.39862961,3.24975381
-3.86293147,8.74617012,0.02686171,0.43534643,2.81257541,4.38823991,0.41670100,3.40485342
-3.85692846,9.16325945,0.02920263,0.45428615,2.92407791,4.62118642,0.43332500,3.54965335
-3.85092546,9.55288455,0.03162171,0.47160049,3.02589730,4.84201558,0.44832348,3.68264487
-3.84492246,9.91073645,0.03410099,0.48708449,3.11712136,5.04814550,0.46154609,3.80248440
-3.83891946,10.23288054,0.03661901,0.50055878,3.19698581,5.23712479,0.47287306,3.90801492
-3.83291646,10.51582285,0.03915083,0.51187299,3.26487951,5.40667866,0.48221698,3.99828128
-3.82691346,10.75656457,0.04166830,0.52090831,3.32034502,5.55475150,0.48952330,4.07253911
-3.82091046,10.95264405,0.04414041,0.52757920,3.36307515,5.67954494,0.49476972,4.13025777
-3.81490745,11.10216618,0.04653379,0.53183417,3.39290600,5.77955063,0.49796460,4.17111752
-3.80890445,11.20381942,0.04881335,0.53365571,3.40980757,5.85357717,0.49914430,4.19500197
-3.80290145,11.25688124,0.05094317,0.53305944,3.41387268,5.90077066,0.49836990,4.20198651
-3.79689845,11.26121303,0.05288731,0.53009248,3.40530512,5.92062873,0.49572334,4.19232387
-3.79089545,11.21724580,0.05461088,0.52483131,3.38440794,5.91300777,0.49130328,4.16642794
-3.78489245,11.12595790,0.05608103,0.51737903,3.35157245,5.87812350,0.48522094,4.12485665
-3.77888944,10.98884626,0.05726804,0.50786234,3.30726854,5.81654498,0.47759605,4.06829517
-3.77288644,10.80789224,0.05814624,0.49642825,3.25203656,5.72918229,0.46855333,3.99753977
-3.76688344,10.58552319,0.05869501,0.48324068,3.18648093,5.61726825,0.45821930,3.91348329
-3.76088044,10.32457062,0.05889945,0.46847705,3.11126533,5.48233458,0.44671998,3.81710204
-3.75487744,10.02822558,0.05875105,0.45232491,3.02710918,5.32618307,0.43417909,3.70944466
-3.74887444,9.69999167,0.05824806,0.43497875,2.93478499,5.15085230,0.42071711,3.59162238
-3.74287144,9.34363605,0.05739562,0.41663700,2.83511610,4.95858070,0.40645097,3.46480064
-3.73686843,8.96313861,0.05620574,0.39749920,2.72897420,4.75176651,0.39149425,3.33019138
-3.73086543,8.56263947,0.05469698,0.37776346,2.61727604,4.53292568,0.37595792,3.18904570
-3.72486243,8.14638499,0.05289388,0.35762415,2.50097896,4.30464832,0.35995129,3.04264609
-3.71885943,7.71867255,0.05082629,0.33726979,2.38107467,4.06955486,0.34358311,2.89229792
-3.71285643,7.28379457,0.04852843,0.31688117,2.25858123,3.83025261,0.32696263,2.73931975
-3.70685343,6.84598227,0.04603791,0.29662968,2.13453293,3.58929373,0.31020043,2.58503208
-3.70085043,6.40934986,0.04339457,0.27667583,2.00996832,3.34913550,0.29340896,2.43074456
-3.69484742,5.97784009,0.04063942,0.25716791,1.88591646,3.11210357,0.27670265,2.27774164
-3.68884442,5.55517211,0.03781344,0.23824082,1.76338192,2.88035912,0.26019755,2.12726693
-3.68284142,5.14479275,0.03495659,0.22001510,1.64332888,2.65587031,0.24401043,1.98050662
-3.67683842,4.74983220,0.03210682,0.20259610,1.52666506,2.44038868,0.22825749,1.83857246
-3.67083542,4.37306530,0.02929922,0.18607328,1.41422600,2.23543075,0.21305262,1.70248496
-3.66483242,4.01687935,0.02656537,0.17051979,1.30676038,2.04226506,0.19850527,1.57315733
-3.65882941,3.68324916,0.02393285,0.15599216,1.20491698,1.86190463,0.18471819,1.45138090
-3.65282641,3.37372017,0.02142486,0.14253030,1.10923392,1.69510483,0.17178500,1.33781265
-3.64682341,3.08939991,0.01906011,0.13015763,1.02013044,1.54236631,0.15978782,1.23296526
-3.64082041,2.83095806,0.01685281,0.11888153,0.93790183,1.40394271,0.14879505,1.13720024
-3.63481741,2.59863495,0.01481286,0.10869400,0.86271750,1.27985275,0.13885935,1.05072442
-3.62881441,2.39225836,0.01294611,0.09957260,0.79462236,1.16989604,0.13001609,0.97358992
-3.62281141,2.21126785,0.01125478,0.09148152,0.73354144,1.07367222,0.12228210,0.90569778
-3.61680840,2.05474617,0.00973797,0.08437302,0.67928762,0.99060269,0.11565509,0.84680494
-3.61080540,1.92145675,0.00839214,0.07818890,0.63157197,0.91995449,0.11011340,0.79653468
-3.60480240,1.80988623,0.00721175,0.07286227,0.59001653,0.86086567,0.10561649,0.75438981
-3.59879940,1.71829117,0.00618986,0.06831928,0.55416898,0.81237155,0.10210584,0.71976857
-3.59279640,1.64474761,0.00531868,0.06448109,0.52351852,0.77343160,0.09950637,0.69198258
-3.58679340,1.58720262,0.00459019,0.06126574,0.49751272,0.74295618,0.09772839,0.67027627
-3.58079040,1.54352646,0.00399672,0.05859007,0.47557448,0.71983293,0.09666988,0.65384752
-3.57478739,1.51156460,0.00353141,0.05637156,0.45711887,0.70295241,0.09621912,0.64186868
-3.56878439,1.48918837,0.00318877,0.05453006,0.44156910,0.69123251,0.09625762,0.63350762
-3.56278139,1.47434338,0.00296507,0.05298938,0.42837142,0.68364153,0.09666310,0.62794821
-3.55677839,1.46509479,0.00285876,0.05167874,0.41700846,0.67921944,0.09731267,0.62440983
-3.55077539,1.45966873,0.00287084,0.05053396,0.40701077,0.67709719,0.09808593,0.62216537
-3.54477239,1.45648892,0.00300511,0.04949844,0.39796636,0.67651375,0.09886799,0.62055741
-3.53876938,1.45420801,0.00326845,0.04852396,0.38952807,0.67683060,0.09955224,0.61901219
-3.53276638,1.45173295,0.00367097,0.04757116,0.38141871,0.67754355,0.10004294,0.61705102
-3.52676338,1.44824397,0.00422613,0.04660981,0.37343407,0.67829157,0.10025740,0.61429898
-3.52076038,1.44320668,0.00495076,0.04561886,0.36544361,0.67886246,0.10012775,0.61049069
-3.51475738,1.43637720,0.00586496,0.04458618,0.35738927,0.67919529,0.09960231,0.60547300
-3.50875438,1.42780001,0.00699192,0.04350818,0.34928230,0.67937948,0.09864638,0.59920459
-3.50275138,1.41779873,0.00835762,0.04238919,0.34119832,0.67965048,0.09724262,0.59175253
-3.49674837,1.40695992,0.00999038,0.04124065,0.33327099,0.68038210,0.09539082,0.58328588
-3.49074537,1.39611042,0.01192026,0.04008020,0.32568433,0.68207571,0.09310725,0.57406650
-3.48474237,1.38628870,0.01417831,0.03893061,0.31866399,0.68534646,0.09042354,0.56443743
-3.47873937,1.37871110,0.01679571,0.03781863,0.31246786,0.69090693,0.08738509,0.55480909
-3.47273637,1.37473385,0.01980272,0.03677385,0.30737605,0.69954856,0.08404924,0.54564374
-3.46673337,1.37581196,0.02322752,0.03582743,0.30368073,0.71212148,0.08048308,0.53743872
-3.46073037,1.38345637,0.02709497,0.03501096,0.30167593,0.72951325,0.07676112,0.53070891
-3.45472736,1.39919036,0.03142526,0.03435528,0.30164775,0.75262712,0.07296288,0.52596908
-3.44872436,1.42450688,0.03623260,0.03388942,0.30386496,0.78236057,0.06917041,0.52371649
-3.44272136,1.46082789,0.04152385,0.03363963,0.30857059,0.81958466,0.06546592,0.52441453
-3.43671836,1.50946703,0.04729732,0.03362858,0.31597434,0.86512479,0.06192956,0.52847777
-3.43071536,1.57159673,0.05354166,0.03387467,0.32624636,0.91974347,0.05863738,0.53625886
-3.42471236,1.64822050,0.06023498,0.03439153,0.33951232,0.98412535,0.05565955,0.54803787
-3.41870935,1.74015130,0.06734420,0.03518772,0.35584997,1.05886490,0.05305891,0.56401422
-3.41270635,1.84799605,0.07482477,0.03626664,0.37528729,1.14445671,0.05088981,0.58430146
-3.40670335,1.97214661,0.08262071,0.03762657,0.39780221,1.24128848,0.04919726,0.60892513
-3.40070035,2.11277678,0.09066507,0.03926094,0.42332387,1.34963624,0.04801644,0.63782353
-3.39469735,2.26984488,0.09888078,0.04115875,0.45173535,1.46966160,0.04737252,0.67085143
-3.38869435,2.44310109,0.10718189,0.04330517,0.48287765,1.60141042,0.04728076,0.70778640
-3.38269135,2.63209851,0.11547526,0.04568219,0.51655487,1.74481224,0.04774684,0.74833758
-3.37668834,2.83620679,0.12366252,0.04826941,0.55254011,1.89967996,0.04876744,0.79215624
-3.37068534,3.05462719,0.13164235,0.05104487,0.59058202,2.06570909,0.05033103,0.83884795
-3.36468234,3.28640786,0.13931296,0.05398582,0.63041158,2.24247612,0.05241872,0.88798551
-3.35867934,3.53045834,0.14657475,0.05706957,0.67174884,2.42943573,0.05500532,0.93912241
-3.35267634,3.78556246,0.15333290,0.06027418,0.71430931,2.62591668,0.05806033,0.99180598
-3.34667334,4.05038926,0.15949995,0.06357908,0.75780969,2.83111667,0.06154905,1.04558985
-3.34067034,4.32350163,0.16499826,0.06696557,0.80197279,3.04409659,0.06543361,1.10004531
-3.33466733,4.60336305,0.16976207,0.07041717,0.84653141,3.26377501,0.06967400,1.15477091
-3.32866433,4.88834296,0.17373937,0.07391981,0.89123109,3.48892384,0.07422893,1.20940023
-3.32266133,5.17672180,0.17689327,0.07746184,0.93583166,3.71816656,0.07905667,1.26360754
-3.31665833,5.46669682,0.17920289,0.08103396,0.98010776,3.94998035,0.08411565,1.31711113
-3.31065533,5.75639016,0.18066388,0.08462893,1.02384828,4.18270340,0.08936500,1.36967446
-3.30465233,6.04386052,0.18128824,0.08824126,1.06685506,4.41454889,0.09476490,1.42110518
-3.29864932,6.32711975,0.18110386,0.09186676,1.10894097,4.64362641,0.10027671,1.47125225
-3.29264632,6.60415544,0.18015347,0.09550208,1.14992786,4.86797178,0.10586305,1.52000153
-3.28664332,6.87296013,0.17849321,0.09914427,1.18964435,5.08558512,0.11148767,1.56727010
-3.28064032,7.13156739,0.17619085,0.10279032,1.22792421,5.29447712,0.11711526,1.61299989
-3.27463732,7.37809438,0.17332379,0.10643683,1.26460521,5.49272219,0.12271120,1.65715101
-3.26863432,7.61078995,0.16997680,0.11007973,1.29952903,5.67851712,0.12824122,1.69969526
-3.26263132,7.82808670,0.16623972,0.11371411,1.33254229,5.85024291,0.13367121,1.74061028
-3.25662831,8.02865498,0.16220511,0.11733426,1.36349881,6.00652718,0.13896698,1.77987483
-3.25062531,8.21145628,0.15796602,0.12093373,1.39226335,6.14630399,0.14409426,1.81746541
-3.24462231,8.37579339,0.15361386,0.12450560,1.41871655,6.26886811,0.14901880,1.85335466
-3.23861931,8.52135430,0.14923658,0.12804281,1.44276123,6.37392032,0.15370671,1.88751159
-3.23261631,8.64824721,0.14491700,0.13153862,1.46432961,6.46160090,0.15812503,1.91990378
-3.22661331,8.75702407,0.14073155,0.13498711,1.48339131,6.53250884,0.16224248,1.95050149
-3.22061031,8.84869053,0.13674938,0.13838372,1.49996163,6.58770468,0.16603049,1.97928345
-3.21460730,8.92470088,0.13303171,0.14172572,1.51410983,6.62869601,0.16946439,2.00624413
-3.20860430,8.98693712,0.12963162,0.14501276,1.52596663,6.65740519,0.17252466,2.03140190
-3.20260130,9.03767194,0.12659410,0.14824720,1.53573074,6.67611985,0.17519836,2.05480778
-3.19659830,9.07951650,0.12395646,0.15143443,1.54367352,6.68742779,0.17748037,2.07655391
-3.19059530,9.11535413,0.12174883,0.15458298,1.55014153,6.69413832,0.17937462,2.09678134
-3.18459230,9.14826204,0.11999495,0.15770451,1.55555626,6.69919318,0.18089499,2.11568615
-3.17858929,9.18142355,0.11871297,0.16081359,1.56041075,6.70557046,0.18206598,2.13352348
-3.17258629,9.21803365,0.11791631,0.16392738,1.56526274,6.71618517,0.18292283,2.15060866
-3.16658329,9.26120111,0.11761441,0.16706501,1.57072414,6.73379069,0.18351129,2.16731501
-3.16058029,9.31385019,0.11781339,0.17024688,1.57744685,6.76088451,0.18388671,2.18406778
-3.15457729,9.37862526,0.11851652,0.17349384,1.58610504,6.79962228,0.18411272,2.20133425
-3.14857429,9.45780123,0.11972442,0.17682615,1.59737420,6.85174276,0.18425921,2.21960976
-3.14257129,9.55320256,0.12143499,0.18026248,1.61190764,6.91850669,0.18439998,2.23940004
-3.13656828,9.66613328,0.12364314,0.18381877,1.63031090,7.00065113,0.18460985,2.26120035
-3.13056528,9.79732011,0.12634015,0.18750714,1.65311527,7.09836063,0.18496152,2.28547206
-3.12456228,9.94687042,0.12951288,0.19133482,1.68075125,7.21125571,0.18552231,2.31261773
-3.11855928,10.11424624,0.13314275,0.19530319,1.71352313,7.33839864,0.18635077,2.34295579
-3.11255628,10.29825554,0.13720464,0.19940696,1.75158600,7.47831577,0.18749362,2.37669612
-3.10655328,10.49706111,0.14166579,0.20363345,1.79492622,7.62903534,0.18898287,2.41391784
-3.10055028,10.70820757,0.14648476,0.20796223,1.84334665,7.78813929,0.19083350,2.45455071
-3.09454727,10.92866621,0.15161057,0.21236481,1.89645754,7.95282731,0.19304177,2.49836135
-3.08854427,11.15489728,0.15698212,0.21680483,1.95367387,8.11999121,0.19558428,2.54494541
-3.08254127,11.38292875,0.16252800,0.22123833,2.01421988,8.28629748,0.19841779,2.59372652
-3.07653827,11.60845025,0.16816676,0.22561442,2.07714086,8.44827592,0.20147999,2.64396263
-3.07053527,11.82692013,0.17380758,0.22987624,2.14132234,8.60241221,0.20469112,2.69475979
-3.06453227,12.03368353,0.17935161,0.23396219,2.20551615,8.74524205,0.20795633,2.74509337
-3.05852926,12.22409821,0.18469369,0.23780732,2.26837277,8.87344473,0.21116890,2.79383605
-3.05252626,12.39366497,0.18972463,0.24134507,2.32847883,8.98393378,0.21421395,2.83979161
-3.04652326,12.53815863,0.19433391,0.24450900,2.38439854,9.07394237,0.21697271,2.88173324
-3.04052026,12.65375540,0.19841264,0.24723479,2.43471746,9.14110124,0.21932695,2.91844491
-3.03451726,12.73715223,0.20185684,0.24946208,2.47808701,9.18350683,0.22116363,2.94876392
-3.02851426,12.78567377,0.20457070,0.25113637,2.51326779,9.19977757,0.22237931,2.97162282
-3.02251126,12.79736256,0.20646985,0.25221081,2.53917032,9.18909633,0.22288434,2.98608891
-3.01650825,12.77104888,0.20748437,0.25264769,2.55489113,9.15123741,0.22260654,2.99139943
-3.01050525,12.70639696,0.20756148,0.25241975,2.55974317,9.08657701,0.22149423,2.98699104
-3.00450225,12.60392529,0.20666776,0.25151116,2.55327896,8.99608621,0.21951860,2.97252214
-2.99849925,12.46499990,0.20479077,0.24991812,2.53530597,8.88130660,0.21667512,2.94788722
-2.99249625,12.29180035,0.20194001,0.24764908,2.50589325,8.74430895,0.21298420,2.91322265
-2.98649325,12.08725974,0.19814716,0.24472457,2.46536960,8.58763630,0.20849087,2.86890372
-2.98049025,11.85498073,0.19346559,0.24117662,2.41431309,8.41423320,0.20326367,2.81553327
-2.97448724,11.59913126,0.18796917,0.23704789,2.35353272,8.22736379,0.19739275,2.75392252
-2.96848424,11.32432392,0.18175032,0.23239039,2.28404297,8.03052160,0.19098724,2.68506508
-2.96248124,11.03548408,0.17491760,0.22726404,2.20703242,7.82733451,0.18417212,2.61010535
-2.95647824,10.73771202,0.16759263,0.22173501,2.12382769,7.62146839,0.17708461,2.53030287
-2.95047524,10.43614443,0.15990674,0.21587394,2.03585430,7.41653299,0.16987026,2.44699391
-2.94447224,10.13582048,0.15199733,0.20975411,1.94459574,7.21599331,0.16267895,2.36155216
-2.93846923,9.84155729,0.14400408,0.20344976,1.85155245,7.02308949,0.15566083,2.27534970
-2.93246623,9.55783848,0.13606518,0.19703434,1.75820196,6.84076762,0.14896240,2.18971989
-2.92646323,9.28871924,0.12831375,0.19057907,1.66596153,6.67162308,0.14272282,2.10592314
-2.92046023,9.03774969,0.12087443,0.18415162,1.57615439,6.51785757,0.13707059,2.02511672
-2.91445723,8.80791764,0.11386038,0.17781500,1.48998038,6.38125014,0.13212059,1.94832918
-2.90845423,8.60161091,0.10737070,0.17162670,1.40849171,6.26314166,0.12797157,1.87643995
-2.90245123,8.42059819,0.10148834,0.16563808,1.33257421,6.16443189,0.12470424,1.81016435
-2.89644822,8.26602688,0.09627858,0.15989392,1.26293429,6.08558761,0.12237975,1.75004403
-2.89044522,8.13843593,0.09178801,0.15443212,1.20009157,6.02665999,0.12103878,1.69644275
-2.88444222,8.03778109,0.08804413,0.14928368,1.14437695,5.98730921,0.12070114,1.64954709
-2.87843922,7.96347025,0.08505540,0.14447262,1.09593592,5.96683436,0.12136581,1.60937187
-2.87243622,7.91440613,0.08281187,0.14001614,1.05473641,5.96420676,0.12301152,1.57576960
-2.86643322,7.88903453,0.08128626,0.13592474,1.02058087,5.97810512,0.12559768,1.54844358
-2.86043022,7.88539591,0.08043540,0.13220244,0.99312172,6.00695127,0.12906580,1.52696401
-2.85442721,7.90117912,0.08020203,0.12884702,0.97187976,6.04894556,0.13334110,1.51078648
-2.84842421,7.93377624,0.08051688,0.12585027,0.95626471,6.10210157,0.13833459,1.49927247
-2.84242121,7.98033787,0.08130099,0.12319832,0.94559722,6.16427992,0.14394525,1.49171093
-2.83641821,8.03782865,0.08246807,0.12087198,0.93913186,6.23322143,0.15006246,1.48734078
-2.83041521,8.10308293,0.08392705,0.11884719,0.93608031,6.30658015,0.15656855,1.48537336
-2.82441221,8.17286073,0.08558456,0.11709548,0.93563428,6.38195662,0.16334136,1.48501460
-2.81840920,8.24390407,0.08734735,0.11558462,0.93698760,6.45693210,0.17025687,1.48548617
-2.81240620,8.31299361,0.08912468,0.11427929,0.93935703,6.52910429,0.17719172,1.48604517
-2.80640320,8.37700560,0.09083044,0.11314190,0.94200132,6.59612465,0.18402561,1.48600193
-2.80040020,8.43296864,0.09238516,0.11213350,0.94423823,6.65573768,0.19064355,1.48473545
-2.79439720,8.47811987,0.09371771,0.11121479,0.94545925,6.70582183,0.19693779,1.48170613
-2.78839420,8.50995942,0.09476678,0.11034714,0.94514162,6.74443160,0.20280958,1.47646561
-2.78239120,8.52630256,0.09548202,0.10949372,0.94285779,6.76984011,0.20817053,1.46866358
-2.77638819,8.52532795,0.09582488,0.10862057,0.93828199,6.78058105,0.21294367,1.45805137
-2.77038519,8.50562102,0.09576915,0.10769767,0.93119412,6.77548891,0.21706418,1.44448269
-2.76438219,8.46621113,0.09530114,0.10669985,0.92148089,6.75373602,0.22047971,1.42791144
-2.75837919,8.40660135,0.09441960,0.10560768,0.90913448,6.71486515,0.22315047,1.40838707
-2.75237619,8.32678971,0.09313527,0.10440818,0.89424881,6.65881604,0.22504896,1.38604790
-2.74637319,8.22728117,0.09147019,0.10309525,0.87701375,6.58594483,0.22615947,1.36111268
-2.74037019,8.10908959,0.08945678,0.10167008,0.85770753,6.49703504,0.22647741,1.33387107
-2.73436718,7.97372930,0.08713668,0.10014120,0.83668757,6.39329923,0.22600846,1.30467347
-2.72836418,7.82319610,0.08455936,0.09852439,0.81438017,6.27637066,0.22476763,1.27392054
-2.72236118,7.65993767,0.08178072,0.09684240,0.79126918,6.14828449,0.22277834,1.24205299
-2.71635818,7.48681388,0.07886143,0.09512442,0.76788408,6.01144840,0.22007149,1.20954182
-2.71035518,7.30704713,0.07586536,0.09340548,0.74478752,5.86860279,0.21668455,1.17687924
-2.70435218,7.12416357,0.07285792,0.09172563,0.72256271,5.72277085,0.21266086,1.14457045
-2.69834917,6.94192582,0.06990445,0.09012899,0.70180072,5.57719929,0.20804889,1.11312615
-2.69234617,6.76425798,0.06706871,0.08866282,0.68308780,5.43529055,0.20290177,1.08305577
-2.68634317,6.59516405,0.06441144,0.08737638,0.66699295,5.30052755,0.19727681,1.05486130
-2.68034017,6.43864066,0.06198905,0.08631985,0.65405579,5.17639238,0.19123516,1.02903127
-2.67433717,6.29858552,0.05985253,0.08554322,0.64477475,5.06628035,0.18484150,1.00603499
-2.66833417,6.17870300,0.05804651,0.08509512,0.63959590,4.97341125,0.17816378,0.98631643
-2.66233117,6.08240844,0.05660844,0.08502181,0.63890240,4.90073959,0.17127290,0.97028795
-2.65632816,6.01273335,0.05556811,0.08536606,0.64300489,4.85086616,0.16424228,0.95832344
-2.65032516,5.97223351,0.05494724,0.08616626,0.65213292,4.82595299,0.15714742,0.95075110
-2.64432216,5.96290269,0.05475933,0.08745556,0.66642782,4.82764450,0.15006522,0.94784580
-2.63831916,5.98609462,0.05500966,0.08926119,0.68593722,4.85699713,0.14307314,0.94982129
-2.63231616,6.04245621,0.05569548,0.09160390,0.71061158,4.91442051,0.13624826,0.95682258
-2.62631316,6.13187504,0.05680633,0.09449770,0.74030303,4.99963248,0.12966605,0.96891882
-2.62031016,6.25344404,0.05832445,0.09794975,0.77476684,5.11163070,0.12339909,0.98609716
-2.61430715,6.40544601,0.06022535,0.10196059,0.81366566,5.24868290,0.11751560,1.00825808
-2.60830415,6.58536041,0.06247842,0.10652461,0.85657679,5.40833776,0.11207792,1.03521264
-2.60230115,6.78989386,0.06504755,0.11163081,0.90300246,5.58745733,0.10714097,1.06668206
