energy_ev,total_up,total_down,B_p_up,B_p_down,B_d_up,B_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-0.56128064,1.08693482,-1.08693580,0.08758427,-0.08758431,0.00000000,-0.00000000,0.37289116,-0.37289153,0.63813056,-0.63813118,0.00286416,-0.00286417,0.48780029,-0.48780073
-0.55527764,0.98908046,-0.98908138,0.08383558,-0.08383562,0.00000000,-0.00000000,0.33814715,-0.33814750,0.57651037,-0.57651094,0.00258069,-0.00258069,0.44439966,-0.44440007
-0.54927464,0.89884182,-0.89884267,0.08073315,-0.08073318,0.00000000,-0.00000000,0.30615270,-0.30615302,0.51972864,-0.51972918,0.00234481,-0.00234481,0.40401924,-0.40401962
-0.54327164,0.81631883,-0.81631961,0.07822138,-0.07822140,0.00000000,-0.00000000,0.27694879,-0.27694908,0.46781779,-0.46781828,0.00215956,-0.00215956,0.36678442,-0.36678477
-0.53726863,0.74150035,-0.74150106,0.07623705,-0.07623708,0.00000000,-0.00000000,0.25052802,-0.25052828,0.42073272,-0.42073316,0.00202843,-0.00202843,0.33278115,-0.33278148
-0.53126563,0.67428318,-0.67428381,0.07471266,-0.07471267,0.00000000,-0.00000000,0.22684237,-0.22684261,0.37836315,-0.37836355,0.00195558,-0.00195558,0.30206187,-0.30206216
-0.52526263,0.61449270,-0.61449327,0.07357973,-0.07357975,0.00000000,-0.00000000,0.20581176,-0.20581197,0.34054685,-0.34054721,0.00194592,-0.00194592,0.27465225,-0.27465252
-0.51925963,0.56190445,-0.56190495,0.07277222,-0.07277223,0.00000000,-0.00000000,0.18733291,-0.18733310,0.30708330,-0.30708362,0.00200529,-0.00200529,0.25055857,-0.25055881
-0.51325663,0.51626552,-0.51626595,0.07222964,-0.07222965,0.00000000,-0.00000000,0.17128833,-0.17128849,0.27774715,-0.27774743,0.00214055,-0.00214055,0.22977517,-0.22977538
-0.50725363,0.47731509,-0.47731546,0.07190007,-0.07190008,0.00000000,-0.00000000,0.15755488,-0.15755502,0.25230112,-0.25230136,0.00235964,-0.00235964,0.21229182,-0.21229200
-0.50125063,0.44480332,-0.44480364,0.07174279,-0.07174280,0.00000000,-0.00000000,0.14601176,-0.14601188,0.23050782,-0.23050803,0.00267162,-0.00267161,0.19810052,-0.19810066
-0.49524762,0.41850786,-0.41850812,0.07173045,-0.07173046,0.00000000,-0.00000000,0.13654755,-0.13654765,0.21214029,-0.21214047,0.00308658,-0.00308658,0.18720141,-0.18720152
-0.48924462,0.39824740,-0.39824761,0.07185088,-0.07185088,0.00000000,-0.00000000,0.12906619,-0.12906627,0.19699078,-0.19699092,0.00361561,-0.00361561,0.17960758,-0.17960767
-0.48324162,0.38389181,-0.38389196,0.07210821,-0.07210821,0.00000000,-0.00000000,0.12349165,-0.12349171,0.18487776,-0.18487787,0.00427057,-0.00427056,0.17534836,-0.17534842
-0.47723862,0.37536847,-0.37536857,0.07252348,-0.07252348,0.00000000,-0.00000000,0.11977125,-0.11977129,0.17565093,-0.17565101,0.00506381,-0.00506381,0.17447096,-0.17447099
-0.47123562,0.37266459,-0.37266464,0.07313459,-0.07313459,0.00000000,-0.00000000,0.11787744,-0.11787746,0.16919416,-0.16919422,0.00600791,-0.00600790,0.17704028,-0.17704028
-0.46523262,0.37582528,-0.37582528,0.07399555,-0.07399554,0.00000000,-0.00000000,0.11780821,-0.11780821,0.16542634,-0.16542638,0.00711516,-0.00711516,0.18313680,-0.18313677
-0.45922961,0.38494767,-0.38494762,0.07517511,-0.07517510,0.00000000,-0.00000000,0.11958598,-0.11958597,0.16430027,-0.16430028,0.00839714,-0.00839713,0.19285253,-0.19285247
-0.45322661,0.40017096,-0.40017086,0.07675475,-0.07675473,0.00000000,-0.00000000,0.12325513,-0.12325509,0.16579956,-0.16579955,0.00986409,-0.00986408,0.20628516,-0.20628507
-0.44722361,0.42166309,-0.42166294,0.07882608,-0.07882606,0.00000000,-0.00000000,0.12887827,-0.12887822,0.16993388,-0.16993385,0.01152428,-0.01152427,0.22353049,-0.22353037
-0.44122061,0.44960430,-0.44960409,0.08148769,-0.08148767,0.00000000,-0.00000000,0.13653147,-0.13653140,0.17673265,-0.17673260,0.01338341,-0.01338340,0.24467353,-0.24467338
-0.43521761,0.48416834,-0.48416809,0.08484160,-0.08484157,0.00000000,-0.00000000,0.14629859,-0.14629850,0.18623754,-0.18623746,0.01544385,-0.01544383,0.26977861,-0.26977844
-0.42921461,0.52550230,-0.52550199,0.08898934,-0.08898930,0.00000000,-0.00000000,0.15826498,-0.15826487,0.19849405,-0.19849395,0.01770404,-0.01770403,0.29887894,-0.29887874
-0.42321161,0.57370570,-0.57370534,0.09402789,-0.09402785,0.00000000,-0.00000000,0.17251087,-0.17251074,0.21354266,-0.21354254,0.02015788,-0.02015786,0.33196621,-0.33196597
-0.41720860,0.62881025,-0.62880983,0.10004555,-0.10004550,0.00000000,-0.00000000,0.18910474,-0.18910458,0.23140979,-0.23140964,0.02279417,-0.02279415,0.36898081,-0.36898054
-0.41120560,0.69076103,-0.69076056,0.10711789,-0.10711783,0.00000000,-0.00000000,0.20809697,-0.20809679,0.25209914,-0.25209898,0.02559628,-0.02559626,0.40980330,-0.40980301
-0.40520260,0.75940050,-0.75939999,0.11530405,-0.11530399,0.00000000,-0.00000000,0.22951418,-0.22951399,0.27558388,-0.27558369,0.02854186,-0.02854184,0.45424777,-0.45424746
-0.39919960,0.83445617,-0.83445561,0.12464350,-0.12464342,0.00000000,-0.00000000,0.25335450,-0.25335427,0.30179992,-0.30179970,0.03160283,-0.03160281,0.50205760,-0.50205726
-0.39319660,0.91553302,-0.91553242,0.13515333,-0.13515325,0.00000000,-0.00000000,0.27958404,-0.27958380,0.33064098,-0.33064075,0.03474553,-0.03474551,0.55290425,-0.55290389
-0.38719360,1.00211145,-1.00211081,0.14682646,-0.14682637,0.00000000,-0.00000000,0.30813502,-0.30813476,0.36195553,-0.36195528,0.03793114,-0.03793112,0.60638933,-0.60638896
-0.38119060,1.09355121,-1.09355054,0.15963062,-0.15963052,0.00000000,-0.00000000,0.33890540,-0.33890512,0.39554604,-0.39554577,0.04111630,-0.04111628,0.66205032,-0.66204994
-0.37518759,1.18910179,-1.18910109,0.17350842,-0.17350832,0.00000000,-0.00000000,0.37176042,-0.37176012,0.43117068,-0.43117040,0.04425397,-0.04425395,0.71936983,-0.71936943
-0.36918459,1.28791900,-1.28791828,0.18837841,-0.18837830,0.00000000,-0.00000000,0.40653587,-0.40653556,0.46854758,-0.46854729,0.04729456,-0.04729454,0.77778839,-0.77778798
-0.36318159,1.38908750,-1.38908676,0.20413721,-0.20413709,0.00000000,-0.00000000,0.44304307,-0.44304274,0.50736153,-0.50736122,0.05018713,-0.05018711,0.83672033,-0.83671993
-0.35717859,1.49164841,-1.49164766,0.22066265,-0.22066253,0.00000000,-0.00000000,0.48107530,-0.48107496,0.54727292,-0.54727261,0.05288086,-0.05288084,0.89557216,-0.89557175
-0.35117559,1.59463096,-1.59463021,0.23781779,-0.23781767,0.00000000,-0.00000000,0.52041538,-0.52041503,0.58792872,-0.58792840,0.05532651,-0.05532649,0.95376263,-0.95376223
-0.34517259,1.69708662,-1.69708587,0.25545562,-0.25545549,0.00000000,-0.00000000,0.56084399,-0.56084363,0.62897476,-0.62897444,0.05747794,-0.05747793,1.01074362,-1.01074324
-0.33916958,1.79812412,-1.79812338,0.27342432,-0.27342420,0.00000000,-0.00000000,0.60214816,-0.60214779,0.67006898,-0.67006865,0.05929363,-0.05929362,1.06602071,-1.06602034
-0.33316658,1.89694341,-1.89694269,0.29157273,-0.29157261,0.00000000,-0.00000000,0.64412946,-0.64412909,0.71089473,-0.71089440,0.06073802,-0.06073801,1.11917220,-1.11917185
-0.32716358,1.99286662,-1.99286593,0.30975572,-0.30975560,0.00000000,-0.00000000,0.68661126,-0.68661089,0.75117358,-0.75117325,0.06178271,-0.06178270,1.16986573,-1.16986539
-0.32116058,2.08536414,-2.08536347,0.32783926,-0.32783914,0.00000000,-0.00000000,0.72944450,-0.72944413,0.79067664,-0.79067632,0.06240749,-0.06240749,1.21787106,-1.21787074
-0.31515758,2.17407407,-2.17407342,0.34570476,-0.34570464,0.00000000,-0.00000000,0.77251147,-0.77251110,0.82923383,-0.82923352,0.06260102,-0.06260102,1.26306848,-1.26306818
-0.30915458,2.25881354,-2.25881292,0.36325247,-0.36325235,0.00000000,-0.00000000,0.81572724,-0.81572688,0.86674037,-0.86674006,0.06236119,-0.06236119,1.30545181,-1.30545153
-0.30315158,2.33958102,-2.33958043,0.38040370,-0.38040359,0.00000000,-0.00000000,0.85903846,-0.85903809,0.90315989,-0.90315959,0.06169524,-0.06169524,1.34512589,-1.34512562
-0.29714857,2.41654887,-2.41654830,0.39710168,-0.39710158,0.00000000,-0.00000000,0.90241932,-0.90241897,0.93852393,-0.93852363,0.06061943,-0.06061944,1.38229814,-1.38229789
-0.29114557,2.49004629,-2.49004574,0.41331096,-0.41331086,0.00000000,-0.00000000,0.94586505,-0.94586471,0.97292758,-0.97292729,0.05915851,-0.05915853,1.41726475,-1.41726451
-0.28514257,2.56053324,-2.56053271,0.42901535,-0.42901526,0.00000000,-0.00000000,0.98938292,-0.98938258,1.00652135,-1.00652105,0.05734477,-0.05734478,1.45039180,-1.45039158
-0.27913957,2.62856650,-2.62856597,0.44421457,-0.44421448,0.00000000,-0.00000000,1.03298145,-1.03298112,1.03949958,-1.03949928,0.05521693,-0.05521694,1.48209238,-1.48209216
-0.27313657,2.69475957,-2.69475905,0.45891970,-0.45891962,0.00000000,-0.00000000,1.07665838,-1.07665806,1.07208602,-1.07208572,0.05281881,-0.05281883,1.51280078,-1.51280056
-0.26713357,2.75973872,-2.75973820,0.47314778,-0.47314771,0.00000000,-0.00000000,1.12038825,-1.12038794,1.10451720,-1.10451689,0.05019787,-0.05019789,1.54294524,-1.54294502
-0.26113057,2.82409741,-2.82409688,0.48691593,-0.48691586,0.00000000,-0.00000000,1.16411035,-1.16411005,1.13702458,-1.13702427,0.04740367,-0.04740369,1.57292067,-1.57292045
-0.25512756,2.88835200,-2.88835146,0.50023532,-0.50023525,0.00000000,-0.00000000,1.20771805,-1.20771776,1.16981658,-1.16981625,0.04448635,-0.04448637,1.60306298,-1.60306275
-0.24912456,2.95290128,-2.95290073,0.51310551,-0.51310544,0.00000000,-0.00000000,1.25105026,-1.25104998,1.20306142,-1.20306109,0.04149517,-0.04149519,1.63362641,-1.63362617
-0.24312156,3.01799231,-3.01799175,0.52550946,-0.52550940,0.00000000,-0.00000000,1.29388585,-1.29388558,1.23687203,-1.23687169,0.03847720,-0.03847722,1.66476529,-1.66476505
-0.23711856,3.08369476,-3.08369418,0.53740975,-0.53740969,0.00000000,-0.00000000,1.33594157,-1.33594132,1.27129380,-1.27129344,0.03547611,-0.03547613,1.69652136,-1.69652110
-0.23111556,3.14988535,-3.14988476,0.54874615,-0.54874610,0.00000000,-0.00000000,1.37687389,-1.37687365,1.30629610,-1.30629573,0.03253129,-0.03253130,1.72881718,-1.72881692
-0.22511256,3.21624360,-3.21624300,0.55943486,-0.55943481,0.00000000,-0.00000000,1.41628480,-1.41628459,1.34176821,-1.34176783,0.02967705,-0.02967707,1.76145644,-1.76145617
-0.21910955,3.28225902,-3.28225841,0.56936954,-0.56936949,0.00000000,-0.00000000,1.45373163,-1.45373144,1.37751978,-1.37751939,0.02694224,-0.02694226,1.79413074,-1.79413048
-0.21310655,3.34724971,-3.34724910,0.57842402,-0.57842398,0.00000000,-0.00000000,1.48874030,-1.48874013,1.41328603,-1.41328564,0.02434994,-0.02434996,1.82643285,-1.82643258
-0.20710355,3.41039104,-3.41039043,0.58645677,-0.58645673,0.00000000,-0.00000000,1.52082143,-1.52082130,1.44873744,-1.44873704,0.02191751,-0.02191753,1.85787536,-1.85787510
-0.20110055,3.47075297,-3.47075237,0.59331654,-0.59331652,0.00000000,-0.00000000,1.54948861,-1.54948850,1.48349316,-1.48349276,0.01965677,-0.01965678,1.88791391,-1.88791365
-0.19509755,3.52734369,-3.52734312,0.59884925,-0.59884923,0.00000000,-0.00000000,1.57427755,-1.57427748,1.51713764,-1.51713725,0.01757435,-0.01757437,1.91597342,-1.91597317
-0.18909455,3.57915710,-3.57915655,0.60290534,-0.60290533,0.00000000,-0.00000000,1.59476536,-1.59476531,1.54923924,-1.54923885,0.01567227,-0.01567228,1.94147601,-1.94147577
-0.18309155,3.62522120,-3.62522069,0.60534734,-0.60534734,0.00000000,-0.00000000,1.61058859,-1.61058858,1.57936984,-1.57936947,0.01394848,-0.01394849,1.96386889,-1.96386868
-0.17708854,3.66464481,-3.66464434,0.60605715,-0.60605716,0.00000000,-0.00000000,1.62145925,-1.62145927,1.60712428,-1.60712392,0.01239756,-0.01239757,1.98265076,-1.98265056
-0.17108554,3.69665972,-3.69665930,0.60494250,-0.60494253,0.00000000,-0.00000000,1.62717772,-1.62717778,1.63213831,-1.63213797,0.01101143,-0.01101144,1.99739518,-1.99739501
-0.16508254,3.72065615,-3.72065578,0.60194229,-0.60194233,0.00000000,-0.00000000,1.62764193,-1.62764202,1.65410433,-1.65410401,0.00978001,-0.00978001,2.00776990,-2.00776976
-0.15907954,3.73620949,-3.73620918,0.59703043,-0.59703049,0.00000000,-0.00000000,1.62285235,-1.62285248,1.67278370,-1.67278341,0.00869185,-0.00869186,2.01355092,-2.01355081
-0.15307654,3.74309720,-3.74309696,0.59021799,-0.59021806,0.00000000,-0.00000000,1.61291253,-1.61291269,1.68801526,-1.68801499,0.00773478,-0.00773479,2.01463097,-2.01463089
-0.14707354,3.74130511,-3.74130492,0.58155353,-0.58155361,0.00000000,-0.00000000,1.59802525,-1.59802544,1.69971951,-1.69971927,0.00689636,-0.00689636,2.01102194,-2.01102189
-0.14107054,3.73102314,-3.73102301,0.57112172,-0.57112181,0.00000000,-0.00000000,1.57848457,-1.57848478,1.70789851,-1.70789830,0.00616431,-0.00616431,2.00285143,-2.00285140
-0.13506753,3.71263128,-3.71263121,0.55904018,-0.55904029,0.00000000,-0.00000000,1.55466435,-1.55466459,1.71263152,-1.71263133,0.00552686,-0.00552687,1.99035395,-1.99035396
-0.12906453,3.68667681,-3.68667680,0.54545501,-0.54545513,0.00000000,-0.00000000,1.52700392,-1.52700417,1.71406697,-1.71406682,0.00497301,-0.00497302,1.97385737,-1.97385740
-0.12306153,3.65384462,-3.65384466,0.53053512,-0.53053524,0.00000000,-0.00000000,1.49599165,-1.49599192,1.71241143,-1.71241130,0.00449265,-0.00449265,1.95376562,-1.95376567
-0.11705853,3.61492264,-3.61492272,0.51446582,-0.51446595,0.00000000,-0.00000000,1.46214752,-1.46214780,1.70791620,-1.70791610,0.00407666,-0.00407667,1.93053888,-1.93053896
-0.11105553,3.57076449,-3.57076461,0.49744204,-0.49744217,0.00000000,-0.00000000,1.42600543,-1.42600572,1.70086277,-1.70086269,0.00371697,-0.00371697,1.90467235,-1.90467245
-0.10505253,3.52225175,-3.52225191,0.47966159,-0.47966173,0.00000000,-0.00000000,1.38809611,-1.38809640,1.69154780,-1.69154774,0.00340644,-0.00340645,1.87667486,-1.87667497
-0.09904952,3.47025780,-3.47025799,0.46131877,-0.46131892,0.00000000,-0.00000000,1.34893152,-1.34893181,1.68026869,-1.68026866,0.00313891,-0.00313892,1.84704850,-1.84704863
-0.09304652,3.41561525,-3.41561546,0.44259869,-0.44259884,0.00000000,-0.00000000,1.30899123,-1.30899151,1.66731058,-1.66731056,0.00290901,-0.00290902,1.81627031,-1.81627045
-0.08704352,3.35908832,-3.35908856,0.42367254,-0.42367269,0.00000000,-0.00000000,1.26871127,-1.26871155,1.65293529,-1.65293529,0.00271209,-0.00271209,1.78477675,-1.78477691
-0.08104052,3.30135150,-3.30135176,0.40469398,-0.40469412,0.00000000,-0.00000000,1.22847576,-1.22847603,1.63737286,-1.63737288,0.00254410,-0.00254410,1.75295164,-1.75295180
-0.07503752,3.24297488,-3.24297515,0.38579672,-0.38579686,0.00000000,-0.00000000,1.18861137,-1.18861163,1.62081591,-1.62081594,0.00240147,-0.00240147,1.72111785,-1.72111802
-0.06903452,3.18441645,-3.18441673,0.36709334,-0.36709348,0.00000000,-0.00000000,1.14938457,-1.14938482,1.60341679,-1.60341683,0.00228104,-0.00228104,1.68953294,-1.68953311
-0.06303152,3.12602109,-3.12602139,0.34867519,-0.34867533,0.00000000,-0.00000000,1.11100147,-1.11100171,1.58528760,-1.58528766,0.00217991,-0.00217991,1.65838843,-1.65838861
-0.05702851,3.06802557,-3.06802588,0.33061338,-0.33061351,0.00000000,-0.00000000,1.07360995,-1.07361018,1.56650265,-1.56650272,0.00209543,-0.00209543,1.62781252,-1.62781270
-0.05102551,3.01056849,-3.01056882,0.31296049,-0.31296063,0.00000000,-0.00000000,1.03730365,-1.03730387,1.54710292,-1.54710300,0.00202514,-0.00202514,1.59787558,-1.59787577
-0.04502251,2.95370421,-2.95370455,0.29575303,-0.29575316,0.00000000,-0.00000000,1.00212748,-1.00212769,1.52710210,-1.52710220,0.00196668,-0.00196668,1.56859791,-1.56859811
-0.03901951,2.89741919,-2.89741953,0.27901415,-0.27901427,0.00000000,-0.00000000,0.96808406,-0.96808426,1.50649357,-1.50649368,0.00191784,-0.00191784,1.53995892,-1.53995912
-0.03301651,2.84164960,-2.84164996,0.26275662,-0.26275675,0.00000000,-0.00000000,0.93514088,-0.93514106,1.48525775,-1.48525786,0.00187650,-0.00187650,1.51190701,-1.51190722
-0.02701351,2.78629891,-2.78629929,0.24698581,-0.24698593,0.00000000,-0.00000000,0.90323757,-0.90323774,1.46336927,-1.46336940,0.00184069,-0.00184069,1.48436958,-1.48436979
-0.02101051,2.73125432,-2.73125471,0.23170231,-0.23170243,0.00000000,-0.00000000,0.87229317,-0.87229333,1.44080357,-1.44080371,0.00180853,-0.00180853,1.45726229,-1.45726251
-0.01500750,2.67640108,-2.67640148,0.21690443,-0.21690455,0.00000000,-0.00000000,0.84221297,-0.84221313,1.41754243,-1.41754259,0.00177834,-0.00177834,1.43049730,-1.43049753
-0.00900450,2.62163418,-2.62163459,0.20259009,-0.20259020,0.00000000,-0.00000000,0.81289484,-0.81289499,1.39357826,-1.39357843,0.00174857,-0.00174857,1.40398992,-1.40399015
-0.00300150,2.56686693,-2.56686736,0.18875832,-0.18875843,0.00000000,-0.00000000,0.78423481,-0.78423495,1.36891693,-1.36891711,0.00171788,-0.00171788,1.37766349,-1.37766372
0.00300150,2.51203624,-2.51203668,0.17541024,-0.17541034,0.00000000,-0.00000000,0.75613195,-0.75613208,1.34357925,-1.34357945,0.00168515,-0.00168515,1.35145242,-1.35145266
0.00900450,2.45710483,-2.45710528,0.16254953,-0.16254963,0.00000000,-0.00000000,0.72849236,-0.72849248,1.31760103,-1.31760124,0.00164948,-0.00164948,1.32530341,-1.32530365
0.01500750,2.40206063,-2.40206109,0.15018253,-0.15018263,0.00000000,-0.00000000,0.70123246,-0.70123258,1.29103193,-1.29103215,0.00161018,-0.00161018,1.29917499,-1.29917523
0.02101051,2.34691383,-2.34691430,0.13831794,-0.13831804,0.00000000,-0.00000000,0.67428145,-0.67428155,1.26393341,-1.26393364,0.00156682,-0.00156682,1.27303578,-1.27303603
0.02701351,2.29169229,-2.29169277,0.12696623,-0.12696632,0.00000000,-0.00000000,0.64758299,-0.64758309,1.23637607,-1.23637631,0.00151919,-0.00151919,1.24686168,-1.24686193
0.03301651,2.23643587,-2.23643635,0.11613887,-0.11613896,0.00000000,-0.00000000,0.62109636,-0.62109645,1.20843654,-1.20843679,0.00146730,-0.00146730,1.22063248,-1.22063272
0.03901951,2.18119044,-2.18119093,0.10584753,-0.10584761,0.00000000,-0.00000000,0.59479683,-0.59479691,1.18019448,-1.18019474,0.00141136,-0.00141136,1.19432825,-1.19432850
0.04502251,2.12600223,-2.12600272,0.09610309,-0.09610317,0.00000000,-0.00000000,0.56867560,-0.56867567,1.15172980,-1.15173007,0.00135178,-0.00135178,1.16792602,-1.16792627
0.05102551,2.07091300,-2.07091350,0.08691490,-0.08691498,0.00000000,-0.00000000,0.54273924,-0.54273931,1.12312038,-1.12312066,0.00128911,-0.00128911,1.14139692,-1.14139717
0.05702851,2.01595669,-2.01595719,0.07828998,-0.07829005,0.00000000,-0.00000000,0.51700869,-0.51700874,1.09444063,-1.09444091,0.00122406,-0.00122406,1.11470420,-1.11470445
0.06303152,1.96115760,-1.96115810,0.07023242,-0.07023248,0.00000000,-0.00000000,0.49151789,-0.49151793,1.06576084,-1.06576112,0.00115743,-0.00115743,1.08780236,-1.08780260
0.06903452,1.90653063,-1.90653113,0.06274302,-0.06274308,0.00000000,-0.00000000,0.46631219,-0.46631222,1.03714750,-1.03714778,0.00109012,-0.00109012,1.06063734,-1.06063759
0.07503752,1.85208330,-1.85208380,0.05581899,-0.05581905,0.00000000,-0.00000000,0.44144653,-0.44144655,1.00866461,-1.00866490,0.00102309,-0.00102309,1.03314804,-1.03314829
0.08104052,1.79781964,-1.79782015,0.04945395,-0.04945400,0.00000000,-0.00000000,0.41698351,-0.41698352,0.98037581,-0.98037609,0.00095732,-0.00095732,1.00526888,-1.00526913
0.08704352,1.74374567,-1.74374617,0.04363802,-0.04363806,0.00000000,-0.00000000,0.39299135,-0.39299135,0.95234723,-0.95234752,0.00089384,-0.00089384,0.97693336,-0.97693361
0.09304652,1.68987598,-1.68987648,0.03835811,-0.03835816,0.00000000,-0.00000000,0.36954199,-0.36954198,0.92465099,-0.92465127,0.00083366,-0.00083366,0.94807838,-0.94807864
0.09904952,1.63624121,-1.63624171,0.03359837,-0.03359841,0.00000000,-0.00000000,0.34670921,-0.34670918,0.89736888,-0.89736915,0.00077778,-0.00077778,0.91864910,-0.91864937
0.10505253,1.58289569,-1.58289619,0.02934063,-0.02934066,0.00000000,-0.00000000,0.32456689,-0.32456686,0.87059617,-0.87059643,0.00072719,-0.00072719,0.88860392,-0.88860419
0.11105553,1.52992488,-1.52992536,0.02556504,-0.02556507,0.00000000,-0.00000000,0.30318760,-0.30318756,0.84444521,-0.84444547,0.00068283,-0.00068283,0.85791936,-0.85791964
0.11705853,1.47745194,-1.47745242,0.02225069,-0.02225071,0.00000000,-0.00000000,0.28264129,-0.28264123,0.81904849,-0.81904873,0.00064563,-0.00064563,0.82659451,-0.82659480
0.12306153,1.42564314,-1.42564361,0.01937618,-0.01937620,0.00000000,-0.00000000,0.26299430,-0.26299424,0.79456095,-0.79456118,0.00061647,-0.00061648,0.79465474,-0.79465503
0.12906453,1.37471142,-1.37471187,0.01692028,-0.01692030,0.00000000,-0.00000000,0.24430868,-0.24430861,0.77116133,-0.77116154,0.00059621,-0.00059621,0.76215445,-0.76215475
0.13506753,1.32491801,-1.32491844,0.01486245,-0.01486247,0.00000000,-0.00000000,0.22664166,-0.22664158,0.74905232,-0.74905251,0.00058566,-0.00058566,0.72917865,-0.72917896
0.14107054,1.27657168,-1.27657210,0.01318330,-0.01318331,0.00000000,-0.00000000,0.21004534,-0.21004526,0.72845945,-0.72845961,0.00058559,-0.00058559,0.69584335,-0.69584366
0.14707354,1.23002563,-1.23002602,0.01186496,-0.01186497,0.00000000,-0.00000000,0.19456659,-0.19456650,0.70962853,-0.70962867,0.00059675,-0.00059675,0.66229448,-0.66229480
0.15307654,1.18567184,-1.18567220,0.01089139,-0.01089139,0.00000000,-0.00000000,0.18024695,-0.18024686,0.69282174,-0.69282185,0.00061985,-0.00061985,0.62870570,-0.62870601
0.15907954,1.14393323,-1.14393355,0.01024843,-0.01024843,0.00000000,-0.00000000,0.16712265,-0.16712255,0.67831240,-0.67831248,0.00065554,-0.00065554,0.59527481,-0.59527513
0.16508254,1.10525357,-1.10525386,0.00992388,-0.00992388,0.00000000,-0.00000000,0.15522452,-0.15522442,0.66637844,-0.66637848,0.00070442,-0.00070442,0.56221930,-0.56221961
0.17108554,1.07008573,-1.07008597,0.00990731,-0.00990731,0.00000000,-0.00000000,0.14457791,-0.14457781,0.65729486,-0.65729487,0.00076704,-0.00076704,0.52977086,-0.52977117
0.17708854,1.03887843,-1.03887862,0.01018985,-0.01018984,0.00000000,-0.00000000,0.13520241,-0.13520231,0.65132542,-0.65132538,0.00084384,-0.00084384,0.49816940,-0.49816969
0.18309155,1.01206220,-1.01206233,0.01076376,-0.01076374,0.00000000,-0.00000000,0.12711149,-0.12711138,0.64871366,-0.64871358,0.00093518,-0.00093517,0.46765664,-0.46765692
0.18909455,0.99003483,-0.99003491,0.01162196,-0.01162195,0.00000000,-0.00000000,0.12031193,-0.12031182,0.64967380,-0.64967368,0.00104127,-0.00104127,0.43846965,-0.43846992
0.19509755,0.97314712,-0.97314714,0.01275749,-0.01275747,0.00000000,-0.00000000,0.11480321,-0.11480309,0.65438171,-0.65438154,0.00116219,-0.00116219,0.41083450,-0.41083475
0.20110055,0.96168921,-0.96168917,0.01416281,-0.01416279,0.00000000,-0.00000000,0.11057666,-0.11057655,0.66296625,-0.66296603,0.00129783,-0.00129783,0.38496036,-0.38496060
0.20710355,0.95587823,-0.95587812,0.01582919,-0.01582916,0.00000000,-0.00000000,0.10761475,-0.10761463,0.67550156,-0.67550129,0.00144787,-0.00144786,0.36103419,-0.36103440
0.21310655,0.95584768,-0.95584750,0.01774601,-0.01774599,0.00000000,-0.00000000,0.10589018,-0.10589007,0.69200037,-0.69200006,0.00161175,-0.00161175,0.33921618,-0.33921637
0.21910955,0.96163898,-0.96163875,0.01990021,-0.01990018,0.00000000,-0.00000000,0.10536527,-0.10536515,0.71240888,-0.71240853,0.00178867,-0.00178867,0.31963617,-0.31963634
0.22511256,0.97319565,-0.97319535,0.02227566,-0.02227563,0.00000000,-0.00000000,0.10599136,-0.10599125,0.73660335,-0.73660295,0.00197755,-0.00197754,0.30239093,-0.30239108
0.23111556,0.99036024,-0.99035988,0.02485280,-0.02485277,0.00000000,-0.00000000,0.10770860,-0.10770849,0.76438867,-0.76438824,0.00217701,-0.00217701,0.28754256,-0.28754269
0.23711856,1.01287442,-1.01287401,0.02760836,-0.02760832,0.00000000,-0.00000000,0.11044595,-0.11044583,0.79549922,-0.79549876,0.00238541,-0.00238541,0.27511782,-0.27511792
0.24312156,1.04038217,-1.04038171,0.03051523,-0.03051519,0.00000000,-0.00000000,0.11412162,-0.11412150,0.82960187,-0.82960138,0.00260084,-0.00260083,0.26510839,-0.26510847
0.24912456,1.07243608,-1.07243557,0.03354258,-0.03354253,0.00000000,-0.00000000,0.11864395,-0.11864384,0.86630139,-0.86630087,0.00282110,-0.00282110,0.25747207,-0.25747211
0.25512756,1.10850664,-1.10850610,0.03665617,-0.03665613,0.00000000,-0.00000000,0.12391270,-0.12391258,0.90514805,-0.90514752,0.00304383,-0.00304383,0.25213460,-0.25213463
0.26113057,1.14799428,-1.14799371,0.03981889,-0.03981885,0.00000000,-0.00000000,0.12982069,-0.12982058,0.94564728,-0.94564674,0.00326647,-0.00326646,0.24899229,-0.24899230
0.26713357,1.19024364,-1.19024305,0.04299144,-0.04299140,0.00000000,-0.00000000,0.13625595,-0.13625585,0.98727111,-0.98727056,0.00348635,-0.00348635,0.24791500,-0.24791498
0.27313657,1.23455981,-1.23455921,0.04613324,-0.04613320,0.00000000,-0.00000000,0.14310409,-0.14310399,1.02947101,-1.02947047,0.00370081,-0.00370080,0.24874952,-0.24874949
0.27913957,1.28022572,-1.28022511,0.04920351,-0.04920347,0.00000000,-0.00000000,0.15025083,-0.15025074,1.07169173,-1.07169119,0.00390718,-0.00390718,0.25132332,-0.25132327
0.28514257,1.32652017,-1.32651957,0.05216236,-0.05216232,0.00000000,-0.00000000,0.15758476,-0.15758467,1.11338547,-1.11338495,0.00410298,-0.00410298,0.25544822,-0.25544815
