energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.08254127,1.23274646,0.00113846,0.00273263,0.10729220,0.91489785,0.00412439,0.20712004,0.09554663,0.16497660
-3.07653827,1.33249761,0.00126477,0.00307324,0.11423493,0.98764896,0.00440474,0.22378763,0.10466419,0.17904077
-3.07053527,1.43430786,0.00139531,0.00347825,0.12118314,1.06103539,0.00467605,0.24159866,0.11414454,0.19343398
-3.06453227,1.53722433,0.00152861,0.00394898,0.12808055,1.13427765,0.00493511,0.26047817,0.12388921,0.20804320
-3.05852926,1.64033950,0.00166307,0.00448734,0.13488597,1.20662257,0.00517904,0.28037360,0.13379524,0.22275922
-3.05252626,1.74281552,0.00179690,0.00509561,0.14157540,1.27736469,0.00540539,0.30125544,0.14375720,0.23747961
-3.04652326,1.84390680,0.00192821,0.00577623,0.14814347,1.34586684,0.00561224,0.32311678,0.15366956,0.25211145
-3.04052026,1.94297927,0.00205505,0.00653154,0.15460404,1.41157858,0.00579832,0.34597149,0.16342911,0.26657368
-3.03451726,2.03952492,0.00217546,0.00736357,0.16098987,1.47405158,0.00596301,0.36985098,0.17293757,0.28079880
-3.02851426,2.13317048,0.00228752,0.00827375,0.16735134,1.53295075,0.00610640,0.39479941,0.18210396,0.29473377
-3.02251126,2.22367905,0.00238942,0.00926267,0.17375407,1.58806042,0.00622929,0.42086743,0.19084687,0.30834016
-3.01650825,2.31094426,0.00247954,0.01032976,0.18027553,1.63928472,0.00633312,0.44810450,0.19909624,0.32159317
-3.01050525,2.39497672,0.00255643,0.01147309,0.18700076,1.68664198,0.00641996,0.47655013,0.20679473,0.33447990
-3.00450225,2.47588299,0.00261894,0.01268908,0.19401719,1.73025325,0.00649234,0.50622425,0.21389849,0.34699655
-2.99849925,2.55383807,0.00266621,0.01397233,0.20140902,1.77032510,0.00655318,0.53711734,0.22037731,0.35914497
-2.99249625,2.62905262,0.00269770,0.01531540,0.20925113,1.80712775,0.00660561,0.56918068,0.22621409,0.37092860
-2.98649325,2.70173686,0.00271320,0.01670875,0.21760308,1.84096946,0.00665282,0.60231750,0.23140376,0.38234808
-2.98049025,2.77206316,0.00271286,0.01814071,0.22650332,1.87216870,0.00669791,0.63637548,0.23595163,0.39339684
-2.97448724,2.84012997,0.00269714,0.01959752,0.23596404,1.90102577,0.00674370,0.67114146,0.23987129,0.40405701
-2.96848424,2.90592934,0.00266682,0.02106351,0.24596704,1.92779555,0.00679259,0.70633862,0.24318234,0.41429584
-2.96248124,2.96932080,0.00262291,0.02252134,0.25646075,1.95266329,0.00684647,0.74162694,0.24590795,0.42406321
-2.95647824,3.03001356,0.00256670,0.02395241,0.26735876,1.97572503,0.00690656,0.77660707,0.24807254,0.43329016
-2.95047524,3.08755907,0.00249962,0.02533733,0.27854005,1.99697420,0.00697340,0.81082773,0.24969977,0.44188891
-2.94447224,3.14135503,0.00242323,0.02665648,0.28985094,2.01629552,0.00704681,0.84379691,0.25081100,0.44975441
-2.93846923,3.19066165,0.00233917,0.02789070,0.30110878,2.03346692,0.00712594,0.87499627,0.25142432,0.45676741
-2.93246623,3.23462990,0.00224909,0.02902198,0.31210735,2.04816978,0.00720928,0.90389855,0.25155428,0.46279908
-2.92646323,3.27234091,0.00215463,0.03003424,0.32262367,2.06000719,0.00729486,0.92998728,0.25121244,0.46771692
-2.92046023,3.30285484,0.00205735,0.03091410,0.33242615,2.06852947,0.00738031,0.95277791,0.25040862,0.47139180
-2.91445723,3.32526692,0.00195872,0.03165157,0.34128338,2.07326569,0.00746312,0.97183947,0.24915278,0.47370572
-2.90845423,3.33876772,0.00186009,0.03224078,0.34897360,2.07375946,0.00754076,0.98681571,0.24745758,0.47455986
-2.90245123,3.34270430,0.00176265,0.03268049,0.35529400,2.06960698,0.00761096,0.99744462,0.24534123,0.47388256
-2.89644822,3.33663879,0.00166749,0.03297458,0.36006961,2.06049516,0.00767189,1.00357533,0.24283052,0.47163669
-2.89044522,3.32040080,0.00157554,0.03313230,0.36316137,2.04623739,0.00772234,1.00518133,0.23996384,0.46782595
-2.88444222,3.29413027,0.00148758,0.03316838,0.36447273,2.02680475,0.00776193,1.00236933,0.23679384,0.46249976
-2.87843922,3.25830779,0.00140431,0.03310294,0.36395472,2.00235061,0.00779122,0.99538295,0.23338952,0.45575623
-2.87243622,3.21377014,0.00132631,0.03296116,0.36160906,1.97322671,0.00781180,0.98460102,0.22983757,0.44774315
-2.86643322,3.16170912,0.00125407,0.03277274,0.35748910,1.93998964,0.00782636,0.97053012,0.22624268,0.43865664
-2.86043022,3.10365308,0.00118803,0.03257123,0.35169873,1.90339661,0.00783864,0.95379167,0.22272682,0.42873753
-2.85442721,3.04143104,0.00112856,0.03239301,0.34438899,1.86439042,0.00785338,0.93510372,0.21942727,0.41826543
-2.84842421,2.97712032,0.00107602,0.03227630,0.33575285,1.82407391,0.00787614,0.91525827,0.21649344,0.40755082
-2.84242121,2.91297966,0.00103069,0.03225988,0.32601811,1.78367468,0.00791317,0.89509470,0.21408261,0.39692521
-2.83641821,2.85137004,0.00099285,0.03238175,0.31543901,1.74450159,0.00797112,0.87547054,0.21235463,0.38672998
-2.83041521,2.79466685,0.00096274,0.03267780,0.30428672,1.70789482,0.00805675,0.85723053,0.21146579,0.37730419
-2.82441221,2.74516671,0.00094053,0.03318036,0.29283920,1.67517172,0.00817665,0.84117532,0.21156214,0.36897193
-2.81840920,2.70499327,0.00092634,0.03391689,0.28137107,1.64757092,0.00833691,0.82803099,0.21277256,0.36202968
-2.81240620,2.67600609,0.00092024,0.03490872,0.27014354,1.62619731,0.00854275,0.81842069,0.21520187,0.35673439
-2.80640320,2.65971666,0.00092216,0.03616993,0.25939532,1.61197046,0.00879823,0.81283948,0.21892431,0.35329254
-2.80040020,2.65721559,0.00093195,0.03770642,0.24933441,1.60557901,0.00910597,0.81163352,0.22397785,0.35185088
-2.79439720,2.66911435,0.00094933,0.03951528,0.24013149,1.60744325,0.00946689,0.81498441,0.23035947,0.35248926
-2.78839420,2.69550457,0.00097387,0.04158436,0.23191487,1.61768781,0.00988001,0.82289946,0.23802188,0.35521577
-2.78239120,2.73593710,0.00100501,0.04389222,0.22476736,1.63612601,0.01034238,0.83520828,0.24687178,0.35996456
-2.77638819,2.78942212,0.00104202,0.04640837,0.21872498,1.66225673,0.01084900,0.85156603,0.25676994,0.36659651
-2.77038519,2.85445109,0.00108404,0.04909391,0.21377766,1.69527438,0.01139289,0.87146310,0.26753308,0.37490272
-2.76438219,2.92903985,0.00113007,0.05190246,0.20987172,1.73409175,0.01196520,0.89424123,0.27893770,0.38461077
-2.75837919,3.01079171,0.00117901,0.05478147,0.20691400,1.77737505,0.01255546,0.91911519,0.29072568,0.39539362
-2.75237619,3.09697827,0.00122966,0.05767379,0.20477746,1.82358983,0.01315187,0.94519950,0.30261153,0.40688074
-2.74637319,3.18463501,0.00128075,0.06051952,0.20330784,1.87105614,0.01374166,0.97153905,0.31429102,0.41867121
-2.74037019,3.27066775,0.00133104,0.06325803,0.20233129,1.91801050,0.01431154,0.99714250,0.32545092,0.43034812
-2.73436718,3.35196590,0.00137926,0.06583012,0.20166231,1.96267235,0.01484813,1.02101711,0.33577937,0.44149392
-2.72836418,3.42551780,0.00142425,0.06818019,0.20111190,2.00331207,0.01533848,1.04220371,0.34497655,0.45170589
-2.72236118,3.48852328,0.00146495,0.07025840,0.20049556,2.03831767,0.01577056,1.05981030,0.35276516,0.46061127
-2.71635818,3.53849879,0.00150045,0.07202267,0.19964058,2.06625742,0.01613371,1.07304306,0.35890020,0.46788139
-2.71035518,3.57337066,0.00153005,0.07344042,0.19839269,2.08593555,0.01641908,1.08123339,0.36317774,0.47324409
-2.70435218,3.59155244,0.00155326,0.07449007,0.19662155,2.09643877,0.01661999,1.08386004,0.36544215,0.47649410
-2.69834917,3.59200305,0.00156985,0.07516208,0.19422499,2.09717147,0.01673222,1.08056540,0.36559160,0.47750074
-2.69234617,3.57426346,0.00157986,0.07545958,0.19113191,2.08787816,0.01675421,1.07116541,0.36358149,0.47621275
-2.68634317,3.53847019,0.00158360,0.07539856,0.18730380,2.06865222,0.01668711,1.05565274,0.35942572,0.47265999
-2.68034017,3.48534541,0.00158165,0.07500749,0.18273478,2.03993062,0.01653481,1.03419332,0.35319572,0.46695186
-2.67433717,3.41616413,0.00157483,0.07432647,0.17745029,2.00247497,0.01630382,1.00711644,0.34501734,0.45927270
-2.66833417,3.33270026,0.00156419,0.07340596,0.17150462,1.95733967,0.01600296,0.97489911,0.33506575,0.44987411
-2.66233117,3.23715385,0.00155096,0.07230497,0.16497738,1.90582891,0.01564314,0.93814545,0.32355861,0.43906481
-2.65632816,3.13206323,0.00153651,0.07108899,0.15796905,1.84944421,0.01523690,0.89756210,0.31074776,0.42719821
-2.65032516,3.02020561,0.00152231,0.06982764,0.15059608,1.78982500,0.01479794,0.85393104,0.29690994,0.41465842
-2.64432216,2.90449092,0.00150982,0.06859207,0.14298544,1.72868483,0.01434065,0.80808068,0.28233694,0.40184521
-2.63831916,2.78785311,0.00150049,0.06745235,0.13526926,1.66774593,0.01387956,0.76085697,0.26732548,0.38915852
-2.63231616,2.67314376,0.00149568,0.06647487,0.12757947,1.60867491,0.01342885,0.71309530,0.25216738,0.37698329
-2.62631316,2.56303224,0.00149658,0.06571993,0.12004282,1.55302231,0.01300182,0.66559456,0.23714046,0.36567502
-2.62031016,2.45991635,0.00150417,0.06523954,0.11277649,1.50216831,0.01261047,0.61909424,0.22250027,0.35554691
-2.61430715,2.36584686,0.00151918,0.06507563,0.10588434,1.45727695,0.01226511,0.57425531,0.20847327,0.34685879
-2.60830415,2.28246870,0.00154204,0.06525864,0.09945398,1.41926034,0.01197408,0.53164536,0.19525140,0.33980851
-2.60230115,2.21098061,0.00157288,0.06580666,0.09355473,1.38875436,0.01174355,0.49172843,0.18298830,0.33452591
-2.59629815,2.15211443,0.00161147,0.06672515,0.08823646,1.36610646,0.01157739,0.45485958,0.17179726,0.33106975
-2.59029515,2.10613425,0.00165727,0.06800723,0.08352934,1.35137589,0.01147723,0.42128397,0.16175081,0.32942746
-2.58429215,2.07285493,0.00170939,0.06963451,0.07944446,1.34434608,0.01144253,0.39114028,0.15288186,0.32951792
-2.57828914,2.05167848,0.00176668,0.07157851,0.07597512,1.34454850,0.01147081,0.36446789,0.14518638,0.33119687
-2.57228614,2.04164646,0.00182770,0.07380268,0.07309892,1.35129664,0.01155798,0.34121734,0.13862721,0.33426486
-2.56628314,2.04150561,0.00189082,0.07626469,0.07078022,1.36372856,0.01169866,0.32126322,0.13313891,0.33847727
-2.56028014,2.04978364,0.00195425,0.07891923,0.06897313,1.38085616,0.01188668,0.30441894,0.12863336,0.34355601
-2.55427714,2.06487174,0.00201612,0.08172089,0.06762464,1.40161871,0.01211553,0.29045249,0.12500579,0.34920230
-2.54827414,2.08510997,0.00207454,0.08462728,0.06667788,1.42493848,0.01237885,0.27910251,0.12214105,0.35511010
-2.54227114,2.10887199,0.00212768,0.08760196,0.06607531,1.44977580,0.01267094,0.27009398,0.11991969,0.36097945
-2.53626813,2.13464512,0.00217382,0.09061732,0.06576176,1.47518117,0.01298720,0.26315295,0.11822383,0.36652932
-2.53026513,2.16110258,0.00221144,0.09365698,0.06568708,1.50034210,0.01332456,0.25801963,0.11694242,0.37150921
-2.52426213,2.18716455,0.00223923,0.09671780,0.06580841,1.52462243,0.01368180,0.25445958,0.11597573,0.37570920
-2.51825913,2.21204557,0.00225619,0.09981130,0.06609199,1.54759244,0.01405982,0.25227253,0.11523900,0.37896789
-2.51225613,2.23528622,0.00226162,0.10296428,0.06651431,1.56904827,0.01446174,0.25129872,0.11466514,0.38117801
-2.50625313,2.25676780,0.00225518,0.10621878,0.06706273,1.58901968,0.01489295,0.25142258,0.11420630,0.38228932
-2.50025013,2.27670941,0.00223685,0.10963112,0.06773549,1.60776575,0.01536100,0.25257381,0.11383446,0.38230891
-2.49424712,2.29564770,0.00220695,0.11327014,0.06854112,1.62575866,0.01587533,0.25472592,0.11354099,0.38129878
-2.48824412,2.31440031,0.00216611,0.11721470,0.06949725,1.64365615,0.01644696,0.25789261,0.11333525,0.37937086
-2.48224112,2.33401475,0.00211526,0.12155033,0.07062905,1.66226395,0.01708801,0.26212206,0.11324240,0.37667988
-2.47623812,2.35570529,0.00205553,0.12636542,0.07196716,1.68248978,0.01781109,0.26748969,0.11330048,0.37341430
-2.47023512,2.38078067,0.00198825,0.13174676,0.07354540,1.70529116,0.01862872,0.27408980,0.11355702,0.36978587
-2.46423212,2.41056629,0.00191489,0.13777491,0.07539826,1.73161934,0.01955255,0.28202649,0.11406535,0.36601836
-2.45822911,2.44632453,0.00183696,0.14451942,0.07755837,1.76236205,0.02059269,0.29140438,0.11488071,0.36233595
-2.45222611,2.48917699,0.00175598,0.15203415,0.08005399,1.79828781,0.02175699,0.30231966,0.11605647,0.35895189
-2.44622311,2.54003247,0.00167344,0.16035287,0.08290678,1.83999450,0.02305032,0.31485183,0.11764059,0.35605806
-2.44022011,2.59952406,0.00159070,0.16948551,0.08612971,1.88786465,0.02447397,0.32905659,0.11967253,0.35381573
-2.43421711,2.66795857,0.00150901,0.17941500,0.08972559,1.94202971,0.02602515,0.34496020,0.12218063,0.35234816
-2.42821411,2.74528055,0.00142942,0.19009511,0.09368587,2.00234514,0.02769659,0.36255557,0.12518020,0.35173522
-2.42221111,2.83105278,0.00135279,0.20144933,0.09799011,2.06837766,0.02947631,0.38180013,0.12867237,0.35201033
-2.41620810,2.92445429,0.00127978,0.21337085,0.10260597,2.13940529,0.03134756,0.40261569,0.13264362,0.35315971
-2.41020510,3.02429589,0.00121081,0.22572378,0.10748976,2.21443060,0.03328893,0.42489007,0.13706611,0.35512408
-2.40420210,3.12905269,0.00114613,0.23834557,0.11258754,2.29220646,0.03527469,0.44848039,0.14189871,0.35780247
-2.39819910,3.23691207,0.00108579,0.25105059,0.11783674,2.37127343,0.03727525,0.47321777,0.14708859,0.36105811
-2.39219610,3.34583486,0.00102967,0.26363470,0.12316818,2.45000727,0.03925784,0.49891306,0.15257336,0.36472589
-2.38619310,3.45362711,0.00097752,0.27588081,0.12850842,2.52667434,0.04118736,0.52536319,0.15828352,0.36862107
-2.38019010,3.55801895,0.00092900,0.28756501,0.13378234,2.59949269,0.04302728,0.55235777,0.16414518,0.37254886
-2.37418709,3.65674718,0.00088370,0.29846331,0.13891579,2.66669609,0.04474072,0.57968538,0.17008271,0.37631424
-2.36818409,3.74763784,0.00084117,0.30835841,0.14383833,2.72659833,0.04629159,0.60713929,0.17602139,0.37973178
-2.36218109,3.82868511,0.00080100,0.31704654,0.14848570,2.77765487,0.04764562,0.63452204,0.18188975,0.38263486
-2.35617809,3.89812327,0.00076276,0.32434389,0.15280219,2.81851939,0.04877153,0.66164886,0.18762152,0.38488405
-2.35017509,3.95448864,0.00072613,0.33009241,0.15674259,2.84809276,0.04964203,0.68834948,0.19315712,0.38637430
-2.34417209,3.99666919,0.00069085,0.33416479,0.16027385,2.86556247,0.05023472,0.71446837,0.19844464,0.38704062
-2.33816908,4.02394000,0.00065675,0.33646842,0.16337620,2.87043105,0.05053285,0.73986361,0.20344026,0.38686239
-2.33216608,4.03598349,0.00062380,0.33694808,0.16604391,2.86253229,0.05052588,0.76440423,0.20810814,0.38586589
-2.32616308,4.03289416,0.00059205,0.33558740,0.16828556,2.84203505,0.05020990,0.78796664,0.21241978,0.38412539
-2.32016008,4.01516835,0.00056171,0.33240895,0.17012389,2.80943451,0.04958776,0.81043033,0.21635309,0.38176275
-2.31415708,3.98367998,0.00053308,0.32747300,0.17159530,2.76553174,0.04866899,0.83167329,0.21989105,0.37894572
-2.30815408,3.93964412,0.00050659,0.32087510,0.17274901,2.71140266,0.04746955,0.85156772,0.22302029,0.37588514
-2.30215108,3.88457057,0.00048275,0.31274246,0.17364599,2.64835789,0.04601131,0.86997643,0.22572962,0.37283130
-2.29614807,3.82020994,0.00046220,0.30322953,0.17435770,2.57789567,0.04432144,0.88675033,0.22800864,0.37006966
-2.29014507,3.74849500,0.00044564,0.29251278,0.17496481,2.50164978,0.04243155,0.90172749,0.22984660,0.36791611
-2.28414207,3.67147995,0.00043385,0.28078503,0.17555572,2.42133491,0.04037679,0.91473380,0.23123156,0.36671206
-2.27813907,3.59128033,0.00042767,0.26824956,0.17622523,2.33869173,0.03819482,0.92558566,0.23214995,0.36681929
-2.27213607,3.51001583,0.00042798,0.25511428,0.17707310,2.25543395,0.03592485,0.93409437,0.23258656,0.36861490
-2.26613307,3.42975804,0.00043567,0.24158610,0.17820271,2.17319929,0.03360651,0.94007229,0.23252499,0.37248614
-2.26013007,3.35248455,0.00045168,0.22786576,0.17971967,2.09350617,0.03127898,0.94334037,0.23194843,0.37882530
-2.25412706,3.28004056,0.00047689,0.21414331,0.18173042,2.01771753,0.02897998,0.94373666,0.23084088,0.38802437
-2.24812406,3.21410847,0.00051219,0.20059429,0.18434073,1.94701269,0.02674504,0.94112531,0.22918856,0.40046957
-2.24212106,3.15618538,0.00055839,0.18737679,0.18765406,1.88236785,0.02460678,0.93540545,0.22698150,0.41653550
-2.23611806,3.10756820,0.00061624,0.17462935,0.19176974,1.82454544,0.02259437,0.92651953,0.22421512,0.43657882
-2.23011506,3.06934551,0.00068637,0.16246965,0.19678092,1.77409189,0.02073312,0.91446035,0.22089176,0.46093131
-2.22411206,3.04239523,0.00076927,0.15099408,0.20277225,1.73134337,0.01904424,0.89927653,0.21702199,0.48989238
-2.21810905,3.02738663,0.00086530,0.14027801,0.20981732,1.69643843,0.01754467,0.88107579,0.21262559,0.52372084
-2.21210605,3.02478572,0.00097459,0.13037660,0.21797587,1.66933627,0.01624709,0.86002598,0.20773212,0.56262618
-2.20610305,3.03486249,0.00109706,0.12132619,0.22729080,1.64983941,0.01516000,0.83635360,0.20238113,0.60675933
-2.20010005,3.05769901,0.00123239,0.11314598,0.23778515,1.63761912,0.01428793,0.81033985,0.19662180,0.65620328
-2.19409705,3.09319737,0.00137997,0.10583996,0.24945915,1.63224210,0.01363165,0.78231435,0.19051215,0.71096381
-2.18809405,3.14108684,0.00153892,0.09939889,0.26228741,1.63319708,0.01318852,0.75264682,0.18411782,0.77096061
-2.18209105,3.20092976,0.00170806,0.09380234,0.27621655,1.63991977,0.01295278,0.72173710,0.17751051,0.83601944
-2.17608804,3.27212607,0.00188590,0.08902057,0.29116337,1.65181528,0.01291592,0.69000392,0.17076599,0.90586547
-2.17008504,3.35391657,0.00207067,0.08501629,0.30701370,1.66827684,0.01306704,0.65787305,0.16396204,0.98011855
-2.16408204,3.44538537,0.00226032,0.08174613,0.32362224,1.68870043,0.01339321,0.62576527,0.15717622,1.05829069
-2.15807904,3.54546197,0.00245254,0.07916193,0.34081326,1.71249486,0.01387975,0.59408464,0.15048363,1.13978609
-2.15207604,3.65292398,0.00264486,0.07721183,0.35838256,1.73908728,0.01451059,0.56320774,0.14395478,1.22390409
-2.14607304,3.76640093,0.00283459,0.07584099,0.37610042,1.76792455,0.01526853,0.53347411,0.13765367,1.30984525
-2.14007004,3.88438042,0.00301900,0.07499231,0.39371574,1.79847083,0.01613553,0.50517837,0.13163609,1.39672052
-2.13406703,4.00521708,0.00319529,0.07460685,0.41096122,1.83020240,0.01709290,0.47856425,0.12594839,1.48356357
-2.12806403,4.12714540,0.00336070,0.07462424,0.42755938,1.86260047,0.01812152,0.45382069,0.12062648,1.56934595
-2.12206103,4.24829670,0.00351259,0.07498302,0.44322934,1.89514327,0.01920209,0.43108008,0.11569539,1.65299494
-2.11605803,4.36672089,0.00364848,0.07562097,0.45769407,1.92729840,0.02031522,0.41041869,0.11116925,1.73341343
-2.11005503,4.48041303,0.00376613,0.07647551,0.47068781,1.95851660,0.02144166,0.39185913,0.10705162,1.80950156
-2.10405203,4.58734465,0.00386363,0.07748418,0.48196347,1.98822795,0.02256244,0.37537473,0.10333640,1.88017923
-2.09804902,4.68549953,0.00393939,0.07858523,0.49129961,2.01584122,0.02365898,0.36089553,0.10000898,1.94440911
-2.09204602,4.77291323,0.00399225,0.07971830,0.49850680,2.04074712,0.02471332,0.34831568,0.09704780,2.00121924
-2.08604302,4.84771552,0.00402145,0.08082522,0.50343312,2.06232557,0.02570821,0.33750191,0.09442616,2.04972469
-2.08004002,4.90817459,0.00402668,0.08185097,0.50596850,2.07995713,0.02662731,0.32830268,0.09211418,2.08914761
-2.07403702,4.95274167,0.00400808,0.08274462,0.50604779,2.09303817,0.02745535,0.32055765,0.09008097,2.11883508
-2.06803402,4.98009453,0.00396619,0.08346036,0.50365254,2.10099925,0.02817829,0.31410712,0.08829670,2.13827422
-2.06203102,4.98917826,0.00390199,0.08395848,0.49881126,2.10332579,0.02878352,0.30880103,0.08673467,2.14710427
-2.05602801,4.97924162,0.00381680,0.08420635,0.49159837,2.09957979,0.02926006,0.30450716,0.08537319,2.14512507
-2.05002501,4.94986726,0.00371226,0.08417919,0.48213179,2.08942160,0.02959868,0.30111817,0.08419721,2.13230195
-2.04402201,4.90099429,0.00359030,0.08386074,0.47056929,2.07263009,0.02979215,0.29855725,0.08319960,2.10876676
-2.03801901,4.83293181,0.00345303,0.08324370,0.45710389,2.04912008,0.02983534,0.29678196,0.08238203,2.07481512
-2.03201601,4.74636219,0.00330272,0.08232989,0.44195833,2.01895564,0.02972536,0.29578625,0.08175534,2.03089978
-2.02601301,4.64233343,0.00314174,0.08113012,0.42537894,1.98235831,0.02946169,0.29560033,0.08133946,1.97762053
-2.02001001,4.52224012,0.00297248,0.07966384,0.40762912,1.93970921,0.02904618,0.29628852,0.08116272,1.91571074
-2.01400700,4.38779310,0.00279728,0.07795838,0.38898254,1.89154474,0.02848313,0.29794493,0.08126068,1.84602090
-2.00800400,4.24097830,0.00261845,0.07604799,0.36971647,1.83854544,0.02777916,0.30068720,0.08167440,1.76949968
-2.00200100,4.08400589,0.00243813,0.07397254,0.35010523,1.78151843,0.02694316,0.30464851,0.08244830,1.68717300
-1.99599800,3.91925116,0.00225836,0.07177609,0.33041400,1.72137374,0.02598609,0.30996810,0.08362759,1.60012159
-1.98999500,3.74918906,0.00208096,0.06950524,0.31089325,1.65909565,0.02492076,0.31678077,0.08525542,1.50945778
-1.98399200,3.57632470,0.00190756,0.06720738,0.29177371,1.59571002,0.02376155,0.32520568,0.08736987,1.41630207
-1.97798899,3.40312239,0.00173958,0.06492893,0.27326213,1.53224921,0.02252408,0.33533516,0.09000090,1.32176022
-1.97198599,3.23193582,0.00157822,0.06271359,0.25553785,1.46971607,0.02122484,0.34722392,0.09316742,1.22690136
-1.96598299,3.06494216,0.00142446,0.06060080,0.23875020,1.40904867,0.01988081,0.36087930,0.09687460,1.13273795
-1.95997999,2.90408280,0.00127906,0.05862421,0.22301680,1.35108749,0.01850905,0.37625302,0.10111157,1.04020789
-1.95397699,2.75101283,0.00114259,0.05681057,0.20842279,1.29654648,0.01712630,0.39323510,0.10584974,0.95015944
-1.94797399,2.60706161,0.00101541,0.05517884,0.19502090,1.24598949,0.01574864,0.41165015,0.11104174,0.86333918
-1.94197099,2.47320579,0.00089772,0.05373956,0.18283235,1.19981304,0.01439112,0.43125656,0.11662107,0.78038339
-1.93596798,2.35005581,0.00078957,0.05249476,0.17184865,1.15823625,0.01306747,0.45174865,0.12250265,0.70181285
-1.92996498,2.23785641,0.00069087,0.05143803,0.16203400,1.12129842,0.01178986,0.47276192,0.12858423,0.62803115
-1.92396198,2.13650071,0.00060140,0.05055504,0.15332844,1.08886415,0.01056874,0.49388126,0.13474850,0.55932629
-1.91795898,2.04555738,0.00052086,0.04982441,0.14565152,1.06063584,0.00941270,0.51465195,0.14086617,0.49587545
-1.91195598,1.96430909,0.00044888,0.04921877,0.13890637,1.03617280,0.00832844,0.53459297,0.14679955,0.43775241
-1.90595298,1.89180071,0.00038501,0.04870611,0.13298409,1.01491602,0.00732074,0.55321217,0.15240680,0.38493734
-1.89994997,1.82689473,0.00032879,0.04825128,0.12776830,0.99621733,0.00639261,0.57002258,0.15754647,0.33732839
-1.89394697,1.76833139,0.00027973,0.04781756,0.12313967,0.97937157,0.00554531,0.58455927,0.16208225,0.29475448
-1.88794397,1.71479091,0.00023731,0.04736826,0.11898036,0.96365020,0.00477860,0.59639586,0.16588775,0.25698893
-1.88194097,1.66495481,0.00020104,0.04686830,0.11517814,0.94833480,0.00409084,0.60516005,0.16885089,0.22376324
-1.87593797,1.61756409,0.00017047,0.04628558,0.11163008,0.93274897,0.00347930,0.61054737,0.17087803,0.19478056
-1.86993497,1.57147156,0.00014513,0.04559227,0.10824579,0.91628720,0.00294026,0.61233251,0.17189734,0.16972852
-1.86393197,1.52568652,0.00012464,0.04476582,0.10494997,0.89843958,0.00246935,0.61037777,0.17186145,0.14829084
-1.85792896,1.47941015,0.00010864,0.04378968,0.10168426,0.87881132,0.00206166,0.60463821,0.17074914,0.13015766
-1.85192596,1.43206061,0.00009682,0.04265378,0.09840842,0.85713649,0.00171201,0.59516324,0.16856611,0.11503419
-1.84592296,1.38328710,0.00008894,0.04135470,0.09510069,0.83328557,0.00141506,0.58209470,0.16534471,0.10264762
-1.83991996,1.33297316,0.00008482,0.03989552,0.09175746,0.80726672,0.00116554,0.56566149,0.16114269,0.09275221
-1.83391696,1.28122937,0.00008432,0.03828549,0.08839225,0.77922113,0.00095830,0.54617107,0.15604102,0.08513255
-1.82791396,1.22837651,0.00008738,0.03653932,0.08503401,0.74941270,0.00078846,0.52399832,0.15014096,0.07960512
-1.82191096,1.17492046,0.00009398,0.03467649,0.08172494,0.71821308,0.00065148,0.49957219,0.14356040,0.07601809
-1.81590795,1.12152023,0.00010416,0.03272017,0.07851785,0.68608266,0.00054317,0.47336094,0.13642976,0.07424977
-1.80990495,1.06895112,0.00011799,0.03069630,0.07547321,0.65354881,0.00045979,0.44585650,0.12888759,0.07420569
-1.80390195,1.01806456,0.00013560,0.02863242,0.07265599,0.62118215,0.00039797,0.41755873,0.12107608,0.07581458
-1.79789895,0.96974666,0.00015716,0.02655668,0.07013242,0.58957224,0.00035480,0.38896017,0.11313659,0.07902356
-1.79189595,0.92487726,0.00018285,0.02449680,0.06796677,0.55930353,0.00032774,0.36053194,0.10520555,0.08379272
-1.78589295,0.88429097,0.00021287,0.02247919,0.06621834,0.53093259,0.00031459,0.33271116,0.09741066,0.09008933
-1.77988994,0.84874178,0.00024748,0.02052819,0.06493864,0.50496758,0.00031352,0.30589048,0.08986772,0.09788201
-1.77388694,0.81887246,0.00028690,0.01866543,0.06416892,0.48185046,0.00032297,0.28040973,0.08267796,0.10713508
-1.76788394,0.79518957,0.00033140,0.01690941,0.06393817,0.46194268,0.00034163,0.25655008,0.07592621,0.11780338
-1.76188094,0.77804508,0.00038126,0.01527521,0.06426153,0.44551463,0.00036841,0.23453063,0.06967963,0.12982773
-1.75587794,0.76762467,0.00043675,0.01377440,0.06513927,0.43273913,0.00040240,0.21450729,0.06398716,0.14313141
-1.74987494,0.76394324,0.00049820,0.01241505,0.06655631,0.42368889,0.00044283,0.19657401,0.05887971,0.15761766
-1.74387194,0.76684734,0.00056594,0.01120193,0.06848232,0.41833807,0.00048908,0.18076578,0.05437083,0.17316862
-1.73786893,0.77602438,0.00064035,0.01013680,0.07087238,0.41656750,0.00054061,0.16706345,0.05045795,0.18964556
-1.73186593,0.79101806,0.00072187,0.00921882,0.07366821,0.41817331,0.00059698,0.15539987,0.04712405,0.20689068
-1.72586293,0.81124926,0.00081098,0.00844494,0.07679988,0.42287856,0.00065786,0.14566692,0.04433964,0.22473041
-1.71985993,0.83604174,0.00090826,0.00781048,0.08018805,0.43034727,0.00072301,0.13772337,0.04206500,0.24298009
