energy_ev,total_up,C_s_up,C_p_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
0.13506753,1.70740172,0.00228309,0.07245385,0.36126135,1.21570367,0.03159563,0.17098371,0.64718321,0.00313877
0.14107054,1.57539880,0.00204331,0.06529135,0.32522502,1.12924514,0.02863787,0.15511285,0.60214523,0.00282564
0.14707354,1.44825679,0.00181730,0.05845326,0.29127946,1.04524896,0.02583294,0.14016570,0.55871432,0.00253033
0.15307654,1.32671307,0.00160622,0.05198982,0.25955907,0.96423267,0.02319786,0.12620552,0.51710034,0.00225438
0.15907954,1.21135843,0.00141089,0.04593967,0.23015810,0.88662084,0.02074637,0.11327697,0.47746311,0.00199889
0.16508254,1.10264250,0.00123178,0.04033005,0.20313304,0.81274761,0.01848904,0.10140764,0.43991649,0.00176461
0.17108554,1.00088312,0.00106908,0.03517745,0.17850580,0.74286188,0.01643354,0.09061002,0.40453362,0.00155193
0.17708854,0.90627865,0.00092274,0.03048842,0.15626748,0.67713457,0.01458486,0.08088365,0.37135300,0.00136092
0.18309155,0.81892237,0.00079247,0.02626076,0.13638249,0.61566736,0.01294562,0.07221742,0.34038485,0.00119140
0.18909455,0.73881813,0.00067783,0.02248471,0.11879300,0.55850242,0.01151640,0.06459191,0.31161764,0.00104296
0.19509755,0.66589640,0.00057827,0.01914436,0.10342336,0.50563239,0.01029604,0.05798158,0.28502417,0.00091502
0.20110055,0.60002988,0.00049317,0.01621902,0.09018453,0.45701027,0.00928194,0.05235679,0.26056713,0.00080686
0.20710355,0.54104818,0.00042191,0.01368463,0.07897823,0.41255879,0.00847036,0.04768557,0.23820386,0.00071769
0.21310655,0.48875098,0.00036389,0.01151499,0.06970072,0.37217885,0.00785662,0.04393510,0.21789019,0.00064665
0.21910955,0.44291930,0.00031860,0.00968304,0.06224621,0.33575691,0.00743528,0.04107279,0.19958328,0.00059287
0.22511256,0.40332475,0.00028566,0.00816185,0.05650961,0.30317117,0.00720028,0.03906703,0.18324351,0.00055545
0.23111556,0.36973664,0.00026484,0.00692561,0.05238887,0.27429650,0.00714501,0.03788758,0.16883545,0.00053353
0.23711856,0.34192708,0.00025611,0.00595034,0.04978658,0.24900815,0.00726231,0.03750568,0.15632801,0.00052629
0.24312156,0.31967410,0.00025964,0.00521449,0.04861109,0.22718443,0.00754445,0.03789374,0.14569394,0.00053292
0.24912456,0.30276324,0.00027583,0.00469943,0.04877708,0.20870844,0.00798307,0.03902495,0.13690885,0.00055266
0.25512756,0.29098772,0.00030534,0.00438969,0.05020557,0.19346897,0.00856909,0.04087258,0.12994984,0.00058474
0.26113057,0.28414771,0.00034905,0.00427315,0.05282358,0.18136089,0.00929262,0.04340929,0.12479402,0.00062847
0.26713357,0.28204886,0.00040807,0.00434105,0.05656340,0.17228516,0.01014288,0.04660623,0.12141698,0.00068311
0.27313657,0.28450059,0.00048375,0.00458790,0.06136160,0.16614857,0.01110815,0.05043236,0.11979128,0.00074796
0.27913957,0.29131429,0.00057760,0.00501128,0.06715792,0.16286339,0.01217575,0.05485371,0.11988525,0.00082227
0.28514257,0.30230183,0.00069128,0.00561156,0.07389397,0.16234711,0.01333212,0.05983280,0.12166199,0.00090531
0.29114557,0.31727446,0.00082656,0.00639152,0.08151201,0.16452226,0.01456292,0.06532831,0.12507864,0.00099628
0.29714857,0.33604228,0.00098524,0.00735595,0.08995373,0.16931635,0.01585326,0.07129486,0.13008598,0.00109435
0.30315158,0.35841442,0.00116909,0.00851109,0.09915920,0.17666209,0.01718795,0.07768314,0.13662843,0.00119868
0.30915458,0.38419981,0.00137975,0.00986416,0.10906590,0.18649776,0.01855186,0.08444012,0.14464419,0.00130836
0.31515758,0.41320872,0.00161867,0.01142276,0.11960805,0.19876770,0.01993041,0.09150963,0.15406571,0.00142247
0.32116058,0.44525474,0.00188702,0.01319428,0.13071608,0.21342306,0.02130993,0.09883309,0.16482040,0.00154007
0.32716358,0.48015736,0.00218556,0.01518535,0.14231641,0.23042253,0.02267828,0.10635033,0.17683141,0.00166019
0.33316658,0.51774475,0.00251461,0.01740126,0.15433142,0.24973321,0.02402527,0.11400069,0.19001863,0.00178189
0.33916958,0.55785677,0.00287389,0.01984542,0.16667970,0.27133143,0.02534318,0.12172406,0.20429968,0.00190424
0.34517259,0.60034792,0.00326252,0.02251893,0.17927649,0.29520354,0.02662718,0.12946208,0.21959099,0.00202635
0.35117559,0.64509015,0.00367892,0.02542014,0.19203441,0.32134654,0.02787565,0.13715919,0.23580892,0.00214738
0.35717859,0.69197519,0.00412078,0.02854440,0.20486427,0.34976858,0.02909039,0.14476377,0.25287076,0.00226657
0.36318159,0.74091645,0.00458503,0.03188379,0.21767616,0.38048913,0.03027671,0.15222901,0.27069578,0.00238324
0.36918459,0.79185005,0.00506790,0.03542709,0.23038058,0.41353883,0.03144334,0.15951377,0.28920620,0.00249681
0.37518759,0.84473505,0.00556488,0.03915975,0.24288975,0.44895888,0.03260215,0.16658321,0.30832804,0.00260681
0.38119060,0.89955265,0.00607085,0.04306408,0.25511887,0.48679984,0.03376772,0.17340918,0.32799182,0.00271288
0.38719360,0.95630406,0.00658014,0.04711940,0.26698746,0.52711977,0.03495669,0.17997048,0.34813316,0.00281476
0.39319660,1.01500728,0.00708666,0.05130245,0.27842065,0.56998155,0.03618708,0.18625282,0.36869310,0.00291233
0.39919960,1.07569228,0.00758406,0.05558772,0.28935023,0.61544924,0.03747728,0.19224859,0.38961816,0.00300557
0.40520260,1.13839488,0.00806584,0.05994793,0.29971572,0.66358343,0.03884513,0.19795640,0.41086017,0.00309454
0.41120560,1.20314910,0.00852556,0.06435441,0.30946504,0.71443552,0.04030684,0.20338037,0.43237552,0.00317940
0.41720860,1.26997811,0.00895701,0.06877760,0.31855500,0.76804079,0.04187595,0.20852926,0.45412425,0.00326038
0.42321161,1.33888391,0.00935435,0.07318741,0.32695140,0.82441051,0.04356228,0.21341536,0.47606842,0.00333774
0.42921461,1.40983596,0.00971231,0.07755355,0.33462884,0.88352296,0.04537104,0.21805329,0.49817020,0.00341177
0.43521761,1.48275900,0.01002628,0.08184583,0.34157008,0.94531376,0.04730206,0.22245858,0.52038942,0.00348276
0.44122061,1.55752060,0.01029249,0.08603429,0.34776512,1.00966578,0.04934915,0.22664625,0.54268073,0.00355097
0.44722361,1.63391883,0.01050803,0.09008933,0.35320995,1.07639894,0.05149979,0.23062925,0.56499043,0.00361660
0.45322661,1.71167076,0.01067094,0.09398170,0.35790500,1.14526052,0.05373498,0.23441703,0.58725313,0.00367980
0.45922961,1.79040234,0.01078025,0.09768248,0.36185350,1.21591653,0.05602941,0.23801405,0.60938840,0.00374057
0.46523262,1.86964057,0.01083590,0.10116303,0.36505968,1.28794469,0.05835192,0.24141856,0.63129755,0.00379882
0.47123562,1.94880856,0.01083877,0.10439490,0.36752708,1.36082982,0.06066616,0.24462147,0.65286089,0.00385432
0.47723862,2.02722422,0.01079057,0.10734979,0.36925703,1.43396217,0.06293160,0.24760564,0.67393554,0.00390669
0.48324162,2.10410327,0.01069372,0.10999965,0.37024744,1.50663931,0.06510465,0.25034539,0.69435424,0.00395539
0.48924462,2.17856692,0.01055129,0.11231676,0.37049192,1.57807211,0.06714003,0.25280650,0.71392511,0.00399975
0.49524762,2.24965475,0.01036683,0.11427399,0.36997956,1.64739499,0.06899223,0.25494666,0.73243286,0.00403895
0.50125063,2.31634260,0.01014427,0.11584522,0.36869516,1.71368073,0.07061704,0.25671642,0.74964125,0.00407205
0.50725363,2.37756562,0.00988779,0.11700583,0.36662010,1.77595971,0.07197307,0.25806054,0.76529714,0.00409806
0.51325663,2.43224569,0.00960169,0.11773339,0.36373385,1.83324317,0.07302322,0.25891997,0.77913596,0.00411590
0.51925963,2.47932280,0.00929031,0.11800833,0.36001604,1.88455005,0.07373604,0.25923412,0.79088855,0.00412450
0.52526263,2.51778917,0.00895791,0.11781487,0.35544894,1.92893642,0.07408688,0.25894354,0.80028916,0.00412283
0.53126563,2.54672507,0.00860865,0.11714177,0.35002038,1.96552674,0.07405888,0.25799292,0.80708442,0.00410995
0.53726863,2.56533484,0.00824651,0.11598320,0.34372687,1.99354546,0.07364365,0.25633412,0.81104278,0.00408505
0.54327164,2.57298157,0.00787530,0.11433948,0.33657672,2.01234784,0.07284168,0.25392936,0.81196426,0.00404752
0.54927464,2.56921910,0.00749860,0.11221768,0.32859314,2.02144866,0.07166253,0.25075412,0.80968981,0.00399700
0.55527764,2.55381955,0.00711981,0.10963212,0.31981692,2.02054736,0.07012463,0.24679996,0.80411007,0.00393339
0.56128064,2.52679530,0.00674219,0.10660455,0.31030873,2.00954840,0.06825488,0.24207680,0.79517293,0.00385693
0.56728364,2.48841400,0.00636881,0.10316418,0.30015081,1.98857593,0.06608795,0.23661476,0.78288957,0.00376817
0.57328664,2.43920586,0.00600267,0.09934741,0.28944791,1.95798166,0.06366542,0.23046534,0.76733861,0.00366805
0.57928964,2.37996264,0.00564668,0.09519732,0.27832744,1.91834564,0.06103468,0.22370192,0.74866812,0.00355785
0.58529265,2.31172794,0.00530371,0.09076292,0.26693878,1.87046940,0.05824768,0.21641951,0.72709538,0.00343919
0.59129565,2.23577918,0.00497661,0.08609814,0.25545172,1.81536172,0.05535971,0.20873379,0.70290420,0.00331403
0.59729865,2.15360146,0.00466820,0.08126072,0.24405404,1.75421732,0.05242794,0.20077932,0.67644002,0.00318461
0.60330165,2.06685441,0.00438132,0.07631093,0.23294844,1.68838911,0.04951010,0.19270711,0.64810282,0.00305344
0.60930465,1.97733281,0.00411880,0.07131014,0.22234861,1.61935490,0.04666314,0.18468162,0.61833821,0.00292319
0.61530765,1.88692263,0.00388341,0.06631951,0.21247491,1.54867982,0.04394194,0.17687716,0.58762695,0.00279670
0.62131066,1.79755369,0.00367789,0.06139861,0.20354948,1.47797559,0.04139809,0.16947393,0.55647336,0.00267686
0.62731366,1.71115063,0.00350487,0.05660413,0.19579120,1.40885810,0.03907885,0.16265378,0.52539314,0.00256658
0.63331666,1.62958392,0.00336682,0.05198879,0.18941039,1.34290472,0.03702616,0.15659587,0.49490091,0.00246870
0.63931966,1.55462217,0.00326606,0.04760031,0.18460364,1.28161266,0.03527579,0.15147228,0.46549810,0.00238591
0.64532266,1.48788754,0.00320461,0.04348066,0.18154877,1.22635971,0.03385669,0.14744380,0.43766156,0.00232075
0.65132566,1.43081540,0.00318425,0.03966552,0.18040012,1.17836856,0.03279044,0.14465599,0.41183324,0.00227548
0.65732866,1.38461943,0.00320640,0.03618384,0.18128441,1.13867581,0.03209085,0.14323560,0.38841138,0.00225208
0.66333167,1.35026319,0.00327212,0.03305778,0.18429714,1.10810636,0.03176374,0.14328753,0.36774339,0.00225221
0.66933467,1.32843893,0.00338205,0.03030270,0.18949982,1.08725405,0.03180684,0.14489230,0.35012057,0.00227717
0.67533767,1.31955412,0.00353648,0.02792740,0.19691803,1.07646892,0.03220992,0.14810423,0.33577484,0.00232788
0.68134067,1.32372609,0.00373528,0.02593449,0.20654058,1.07585148,0.03295501,0.15295028,0.32487740,0.00240489
0.68734367,1.34078488,0.00397796,0.02432090,0.21831957,1.08525399,0.03401682,0.15942967,0.31753931,0.00250839
0.69334667,1.37028417,0.00426372,0.02307844,0.23217177,1.10428877,0.03536335,0.16751417,0.31381378,0.00263824
0.69934967,1.41151993,0.00459153,0.02219443,0.24798092,1.13234322,0.03695665,0.17714917,0.31370003,0.00279398
0.70535268,1.46355634,0.00496019,0.02165241,0.26560135,1.16860108,0.03875373,0.18825539,0.31714841,0.00297487
0.71135568,1.52525802,0.00536845,0.02143279,0.28486254,1.21206935,0.04070764,0.20073126,0.32406649,0.00317998
0.71735868,1.59532782,0.00581512,0.02151350,0.30557460,1.26161013,0.04276866,0.21445581,0.33432588,0.00340821
0.72336168,1.67234889,0.00629918,0.02187063,0.32753459,1.31597627,0.04488562,0.22929203,0.34776932,0.00365836
0.72936468,1.75482961,0.00681993,0.02247900,0.35053332,1.37384996,0.04700727,0.24509048,0.36421786,0.00392917
0.73536768,1.84125012,0.00737706,0.02331268,0.37436254,1.43388288,0.04908369,0.26169321,0.38347776,0.00421945
0.74137069,1.93010871,0.00797079,0.02434543,0.39882202,1.49473674,0.05106772,0.27893756,0.40534676,0.00452803
0.74737369,2.01996648,0.00860191,0.02555113,0.42372641,1.55512283,0.05291621,0.29666001,0.42961968,0.00485390
0.75337669,2.10948872,0.00927184,0.02690406,0.44891141,1.61383932,0.05459133,0.31469968,0.45609292,0.00519619
0.75937969,2.19748143,0.00998264,0.02837925,0.47423901,1.66980482,0.05606156,0.33290149,0.48456784,0.00555418
0.76538269,2.28292156,0.01073698,0.02995265,0.49960145,1.72208735,0.05730255,0.35111882,0.51485295,0.00592738
0.77138569,2.36497994,0.01153801,0.03160139,0.52492369,1.76992731,0.05829774,0.36921564,0.54676486,0.00631543
0.77738869,2.44303585,0.01238928,0.03330387,0.55016422,1.81275402,0.05903868,0.38706794,0.58012794,0.00671814
0.78339170,2.51668287,0.01329456,0.03504000,0.57531402,1.85019489,0.05952505,0.40456455,0.61477294,0.00713537
0.78939470,2.58572560,0.01425758,0.03679126,0.60039377,1.88207722,0.05976442,0.42160731,0.65053463,0.00756707
0.79539770,2.65016775,0.01528177,0.03854085,0.62544922,1.90842255,0.05977175,0.43811061,0.68724869,0.00801311
0.80140070,2.71019200,0.01637004,0.04027384,0.65054505,1.92943387,0.05956859,0.45400047,0.72474802,0.00847323
0.80740370,2.76613271,0.01752440,0.04197725,0.67575739,1.94547633,0.05918205,0.46921310,0.76285893,0.00894696
0.81340670,2.81844281,0.01874572,0.04364020,0.70116538,1.95705249,0.05864371,0.48369327,0.80139726,0.00943352
0.81940970,2.86765648,0.02003339,0.04525403,0.72684209,1.96477304,0.05798828,0.49739244,0.84016491,0.00993168
0.82541271,2.91434932,0.02138509,0.04681238,0.75284545,1.96932452,0.05725232,0.51026689,0.87894695,0.01043975
0.83141571,2.95909807,0.02279659,0.04831130,0.77920942,1.97143534,0.05647284,0.52227596,0.91750961,0.01095545
0.83741871,3.00244163,0.02426154,0.04974930,0.80593613,1.97184167,0.05568612,0.53338054,0.95559935,0.01147587
0.84342171,3.04484531,0.02577143,0.05112741,0.83298930,1.97125461,0.05492645,0.54354188,0.99294320,0.01199746
0.84942471,3.08667000,0.02731555,0.05244908,0.86028928,1.97033009,0.05422518,0.55272080,1.02925043,0.01251602
0.85542771,3.12814754,0.02888107,0.05372017,0.88771034,1.96964255,0.05360985,0.56087742,1.06421561,0.01302672
0.86143072,3.16936350,0.03045320,0.05494878,0.91508000,1.96966361,0.05310355,0.56797137,1.09752310,0.01352415
0.86743372,3.21024808,0.03201542,0.05614500,0.94218094,1.97074634,0.05272445,0.57396240,1.12885274,0.01400247
0.87343672,3.25057531,0.03354980,0.05732065,0.96875525,1.97311558,0.05248561,0.57881158,1.15788678,0.01445547
0.87943972,3.28997070,0.03503743,0.05848892,0.99451090,1.97686466,0.05239487,0.58248275,1.18431756,0.01487676
0.88544272,3.32792651,0.03645877,0.05966390,1.01913038,1.98195817,0.05245494,0.58494436,1.20785599,0.01525995
0.89144572,3.36382419,0.03779423,0.06086012,1.04228089,1.98824059,0.05266369,0.58617144,1.22824022,0.01559882
0.89744872,3.39696233,0.03902460,0.06209204,1.06362590,1.99545000,0.05301444,0.58614770,1.24524440,0.01588756
0.90345173,3.42658914,0.04013157,0.06337346,1.08283731,2.00323610,0.05349642,0.58486758,1.25868699,0.01612094
0.90945473,3.45193752,0.04109823,0.06471699,1.09960795,2.01118153,0.05409522,0.58233815,1.26843838,0.01629452
0.91545773,3.47226110,0.04190951,0.06613353,1.11366346,2.01882529,0.05479329,0.57858079,1.27442740,0.01640485
0.92146073,3.48686962,0.04255257,0.06763177,1.12477343,2.02568728,0.05557049,0.57363246,1.27664650,0.01644962
0.92746373,3.49516185,0.04301711,0.06921777,1.13276087,2.03129257,0.05640460,0.56754657,1.27515518,0.01642774
0.93346673,3.49665469,0.04329568,0.07089466,1.13750982,2.03519454,0.05727180,0.56039339,1.27008156,0.01633949
0.93946973,3.49100703,0.04338378,0.07266239,1.13897067,2.03699564,0.05814724,0.55225980,1.26162191,0.01618650
0.94547274,3.47803752,0.04327997,0.07451759,1.13716285,2.03636522,0.05900552,0.54324862,1.25003795,0.01597177
0.95147574,3.45773544,0.04298588,0.07645365,1.13217494,2.03305353,0.05982124,0.53347721,1.23565207,0.01569959
0.95747874,3.43026432,0.04250610,0.07846076,1.12416204,2.02690146,0.06056951,0.52307565,1.21884037,0.01537544
0.96348174,3.39595836,0.04184802,0.08052618,1.11334053,2.01784589,0.06122654,0.51218435,1.20002377,0.01500583
0.96948474,3.35531182,0.04102162,0.08263456,1.09998064,2.00592037,0.06177017,0.50095114,1.17965732,0.01459810
0.97548774,3.30896213,0.04003918,0.08476833,1.08439691,1.99125154,0.06218052,0.48952810,1.15821812,0.01416023
0.98149075,3.25766742,0.03891496,0.08690815,1.06693718,1.97405132,0.06244057,0.47806794,1.13619201,0.01370052
0.98749375,3.20227961,0.03766493,0.08903341,1.04797044,1.95460564,0.06253674,0.46672031,1.11405963,0.01322743
0.99349675,3.14371430,0.03630631,0.09112269,1.02787425,1.93326009,0.06245951,0.45562792,1.09228222,0.01274924
0.99949975,3.08291870,0.03485734,0.09315423,1.00702201,1.91040344,0.06220394,0.44492275,1.07128760,0.01227383
1.00550275,3.02083906,0.03333685,0.09510642,0.98577088,1.88644961,0.06177013,0.43472235,1.05145682,0.01180846
1.01150575,2.95838883,0.03176400,0.09695812,0.96445066,1.86181910,0.06116356,0.42512648,1.03311214,0.01135955
1.01750875,2.89641889,0.03015795,0.09868908,0.94335409,1.83692061,0.06039536,0.41621408,1.01650654,0.01093251
1.02351176,2.83569107,0.02853760,0.10028019,0.92272900,1.81213367,0.05948235,0.40804082,1.00181541,0.01053163
1.02951476,2.77685577,0.02692134,0.10171374,0.90277257,1.78779310,0.05844698,0.40063728,0.98913074,0.01016000
1.03551776,2.72043473,0.02532683,0.10297371,0.88362778,1.76417580,0.05731705,0.39400782,0.97845810,0.00981944
1.04152076,2.66680931,0.02377080,0.10404588,0.86538229,1.74149055,0.05612520,0.38813033,0.96971657,0.00951058
1.04752376,2.61621482,0.02226884,0.10491816,0.84806959,1.71987111,0.05490829,0.38295682,0.96274191,0.00923285
1.05352676,2.56874084,0.02083532,0.10558074,0.83167243,1.69937297,0.05370658,0.37841493,0.95729271,0.00898463
1.05952976,2.52433756,0.01948315,0.10602638,0.81612820,1.67997369,0.05256273,0.37441037,0.95305961,0.00876338
1.06553277,2.48282747,0.01822375,0.10625071,0.80133605,1.66157688,0.05152068,0.37083013,0.94967715,0.00856578
1.07153577,2.44392215,0.01706687,0.10625253,0.78716540,1.64401945,0.05062449,0.36754658,0.94673803,0.00838795
1.07753877,2.40724294,0.01602054,0.10603415,0.77346533,1.62708186,0.04991707,0.36442214,0.94380903,0.00822564
1.08354177,2.37234484,0.01509098,0.10560167,0.76007463,1.61050069,0.04943895,0.36131450,0.94044834,0.00807443
1.08954477,2.33874233,0.01428258,0.10496535,0.74683183,1.59398305,0.04922707,0.35808213,0.93622319,0.00792994
1.09554777,2.30593605,0.01359783,0.10413975,0.73358492,1.57722202,0.04931360,0.35458986,0.93072754,0.00778803
1.10155078,2.27343909,0.01303737,0.10314387,0.72020034,1.55991245,0.04972496,0.35071441,0.92359869,0.00764497
1.10755378,2.24080184,0.01260000,0.10200116,0.70657087,1.54176631,0.05048091,0.34634949,0.91453239,0.00749760
1.11355678,2.20763426,0.01228276,0.10073923,0.69262212,1.52252708,0.05159384,0.34141034,0.90329572,0.00734344
1.11955978,2.17362479,0.01208103,0.09938956,0.67831737,1.50198227,0.05306826,0.33583755,0.88973715,0.00718078
1.12556278,2.13855515,0.01198865,0.09798682,0.66366080,1.47997395,0.05490044,0.32959990,0.87379352,0.00700876
1.13156578,2.10231048,0.01199810,0.09656808,0.64869875,1.45640649,0.05707832,0.32269613,0.85549353,0.00682738
1.13756878,2.06488471,0.01210073,0.09517183,0.63351934,1.43125171,0.05958157,0.31515562,0.83495769,0.00663748
1.14357179,2.02638105,0.01228689,0.09383680,0.61825036,1.40455093,0.06238192,0.30703788,0.81239476,0.00644070
1.14957479,1.98700778,0.01254626,0.09260068,0.60305562,1.37641432,0.06544356,0.29843094,0.78809497,0.00623942
1.15557779,1.94706977,0.01286801,0.09149879,0.58813007,1.34701749,0.06872387,0.28944868,0.76242016,0.00603664
1.16158079,1.90695636,0.01324113,0.09056273,0.57369373,1.31659569,0.07217417,0.28022723,0.73579155,0.00583591
1.16758379,1.86712610,0.01365458,0.08981917,0.55998484,1.28543604,0.07574067,0.27092062,0.70867546,0.00564113
1.17358679,1.82808930,0.01409759,0.08928870,0.54725243,1.25386807,0.07936558,0.26169586,0.68156771,0.00545647
1.17958979,1.79038902,0.01455982,0.08898490,0.53574852,1.22225314,0.08298823,0.25272761,0.65497730,0.00528618
1.18559280,1.75458136,0.01503154,0.08891377,0.52572019,1.19097311,0.08654632,0.24419275,0.62940989,0.00513446
1.19159580,1.72121571,0.01550379,0.08907330,0.51740169,1.16041874,0.08997722,0.23626485,0.60535180,0.00500534
1.19759880,1.69081569,0.01596847,0.08945348,0.51100683,1.13097816,0.09321924,0.22910898,0.58325496,0.00490249
1.20360180,1.66386123,0.01641840,0.09003660,0.50672168,1.10302580,0.09621300,0.22287682,0.56352325,0.00482912
1.20960480,1.64077240,0.01684737,0.09079783,0.50469781,1.07691205,0.09890264,0.21770229,0.54650069,0.00478791
1.21560780,1.62189526,0.01725011,0.09170617,0.50504614,1.05295387,0.10123706,0.21369783,0.53246165,0.00478083
1.22161081,1.60749003,0.01762228,0.09272549,0.50783156,1.03142664,0.10317103,0.21095136,0.52160335,0.00480915
1.22761381,1.59772188,0.01796037,0.09381590,0.51306835,1.01255724,0.10466618,0.20952404,0.51404082,0.00487332
1.23361681,1.59265437,0.01826163,0.09493511,0.52071669,0.99651864,0.10569181,0.20944879,0.50980427,0.00497296
1.23961981,1.59224580,0.01852395,0.09603990,0.53068028,0.98342596,0.10622560,0.21072965,0.50883893,0.00510685
1.24562281,1.59634840,0.01874581,0.09708750,0.54280523,0.97333418,0.10625399,0.21334198,0.51100738,0.00527291
1.25162581,1.60471048,0.01892611,0.09803698,0.55688050,0.96623736,0.10577246,0.21723336,0.51609412,0.00546826
1.25762881,1.61698146,0.01906409,0.09885039,0.57263985,0.96206960,0.10478549,0.22232531,0.52381239,0.00568926
1.26363182,1.63271983,0.01915928,0.09949380,0.58976553,0.96070752,0.10330636,0.22851568,0.53381293,0.00593155
1.26963482,1.65140383,0.01921143,0.09993808,0.60789380,0.96197434,0.10135667,0.23568170,0.54569460,0.00619022
1.27563782,1.67244459,0.01922044,0.10015952,0.62662214,0.96564538,0.09896568,0.24368347,0.55901646,0.00645985
1.28164082,1.69520169,0.01918642,0.10014023,0.64551830,0.97145487,0.09616945,0.25236804,0.57331103,0.00673468
1.28764382,1.71900049,0.01910963,0.09986829,0.66413086,0.97910389,0.09300981,0.26157370,0.58809843,0.00700876
1.29364682,1.74315090,0.01899058,0.09933784,0.68200110,0.98826913,0.08953331,0.27113450,0.60290092,0.00727606
1.29964982,1.76696697,0.01883007,0.09854891,0.69867592,0.99861226,0.08578994,0.28088488,0.61725741,0.00753068
1.30565283,1.78978663,0.01862922,0.09750723,0.71372132,1.00978947,0.08183195,0.29066411,0.63073746,0.00776701
1.31165583,1.81099095,0.01838962,0.09622393,0.72673590,1.02146096,0.07771265,0.30032057,0.64295433,0.00797985
1.31765883,1.83002196,0.01811335,0.09471518,0.73736397,1.03329991,0.07348525,0.30971558,0.65357654,0.00816457
1.32366183,1.84639864,0.01780305,0.09300185,0.74530764,1.04500059,0.06920181,0.31872672,0.66233758,0.00831726
1.32966483,1.85973010,0.01746198,0.09110911,0.75033733,1.05628537,0.06491228,0.32725052,0.66904329,0.00843480
1.33566783,1.86972558,0.01709405,0.08906606,0.75230024,1.06691036,0.06066376,0.33520433,0.67357666,0.00851499
1.34167084,1.87620081,0.01670378,0.08690533,0.75112634,1.07666941,0.05649983,0.34252751,0.67589991,0.00855655
1.34767384,1.87908050,0.01629629,0.08466270,0.74683159,1.08539654,0.05246011,0.34918171,0.67605364,0.00855918
1.35367684,1.87839687,0.01587723,0.08237666,0.73951810,1.09296671,0.04857995,0.35515039,0.67415321,0.00852354
1.35967984,1.87428444,0.01545267,0.08008800,0.72937134,1.09929498,0.04489026,0.36043763,0.67038246,0.00845119
1.36568284,1.86697145,0.01502899,0.07783929,0.71665434,1.10433449,0.04141749,0.36506624,0.66498510,0.00834457
1.37168584,1.85676832,0.01461272,0.07567434,0.70169918,1.10807318,0.03818375,0.36907540,0.65825420,0.00820688
1.37768884,1.84405396,0.01421041,0.07363758,0.68489616,1.11052985,0.03520692,0.37251789,0.65052018,0.00804196
1.38369185,1.82926056,0.01382844,0.07177343,0.66668102,1.11174980,0.03250099,0.37545715,0.64213799,0.00785419
1.38969485,1.81285769,0.01347292,0.07012546,0.64752089,1.11180027,0.03007622,0.37796419,0.63347394,0.00764833
1.39569785,1.79533647,0.01314955,0.06873571,0.62789945,1.11076623,0.02793956,0.38011462,0.62489274,0.00742942
1.40170085,1.77719461,0.01286350,0.06764375,0.60830202,1.10874655,0.02609486,0.38198588,0.61674540,0.00720261
1.40770385,1.75892272,0.01261939,0.06688586,0.58920105,1.10585085,0.02454320,0.38365469,0.60935835,0.00697306
1.41370685,1.74099261,0.01242123,0.06649418,0.57104271,1.10219721,0.02328315,0.38519492,0.60302410,0.00674580
1.41970985,1.72384769,0.01227249,0.06649582,0.55423492,1.09791058,0.02231096,0.38667581,0.59799393,0.00652565
1.42571286,1.70789582,0.01217613,0.06691213,0.53913742,1.09312209,0.02162083,0.38816055,0.59447245,0.00631714
1.43171586,1.69350446,0.01213470,0.06775793,0.52605389,1.08796895,0.02120499,0.38970525,0.59261443,0.00612441
1.43771886,1.68099814,0.01215051,0.06904098,0.51522655,1.08259492,0.02105393,0.39135823,0.59252354,0.00595118
1.44372186,1.67065791,0.01222575,0.07076148,0.50683325,1.07715108,0.02115645,0.39315956,0.59425308,0.00580075
1.44972486,1.66272266,0.01236269,0.07291182,0.50098699,1.07179680,0.02149983,0.39514083,0.59780844,0.00567591
1.45572786,1.65739174,0.01256381,0.07547645,0.49773774,1.06670059,0.02206994,0.39732503,0.60315097,0.00557902
1.46173087,1.65482878,0.01283194,0.07843204,0.49707647,1.06204075,0.02285134,0.39972666,0.61020308,0.00551196
1.46773387,1.65516613,0.01317039,0.08174777,0.49894098,1.05800569,0.02382750,0.40235182,0.61885423,0.00547617
1.47373687,1.65850983,0.01358301,0.08538594,0.50322331,1.05479376,0.02498092,0.40519843,0.62896752,0.00547268
1.47973987,1.66494465,0.01407415,0.08930275,0.50977826,1.05261251,0.02629337,0.40825658,0.64038663,0.00550214
1.48574287,1.67453894,0.01464863,0.09344935,0.51843267,1.05167749,0.02774613,0.41150894,0.65294287,0.00556485
1.49174587,1.68734912,0.01531156,0.09777300,0.52899506,1.05221030,0.02932027,0.41493126,0.66646203,0.00566079
1.49774887,1.70342353,0.01606813,0.10221849,0.54126505,1.05443618,0.03099689,0.41849314,0.68077088,0.00578969
1.50375188,1.72280537,0.01692331,0.10672964,0.55504231,1.05858089,0.03275745,0.42215883,0.69570318,0.00595101
1.50975488,1.74553449,0.01788148,0.11125080,0.57013452,1.06486701,0.03458403,0.42588827,0.71110487,0.00614401
1.51575788,1.77164785,0.01894602,0.11572845,0.58636396,1.07350957,0.03645960,0.42963823,0.72683843,0.00636776
1.52176088,1.80117834,0.02011880,0.12011265,0.60357248,1.08471104,0.03836820,0.43336360,0.74278609,0.00662113
