energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Y_p_up,Y_d_up
-4.30115058,2.11665796,0.00816644,0.39873132,1.10835834,0.01240217,1.97188328,0.69337648
-4.29514757,2.26042806,0.00857303,0.43054915,1.18078277,0.01323780,2.09663558,0.74268989
-4.28914457,2.40324150,0.00895981,0.46244278,1.25255557,0.01405871,2.22108552,0.79149820
-4.28314157,2.54249006,0.00931849,0.49387961,1.32233048,0.01485026,2.34282403,0.83894850
-4.27713857,2.67550676,0.00964115,0.52430305,1.38873997,0.01559772,2.45938597,0.88416892
-4.27113557,2.79963821,0.00992043,0.55314721,1.45043266,0.01628661,2.56831760,0.92629202
-4.26513257,2.91232035,0.01014975,0.57985296,1.50611212,0.01690316,2.66724696,0.96447948
-4.25912956,3.01115498,0.01032353,0.60388465,1.55457575,0.01743468,2.75395461,0.99794706
-4.25312656,3.09398417,0.01043729,0.62474700,1.59475212,0.01786999,2.82644221,1.02598889
-4.24712356,3.15895946,0.01048785,0.64200129,1.62573551,0.01819975,2.88299601,1.04800021
-4.24112056,3.20460305,0.01047333,0.65528024,1.64681595,0.01841679,2.92224277,1.06349733
-4.23511756,3.22985826,0.01039326,0.66430095,1.65750371,0.01851630,2.94319573,1.07213426
-4.22911456,3.23412699,0.01024857,0.66887519,1.65754704,0.01849610,2.94528844,1.07371503
-4.22311156,3.21729258,0.01004152,0.66891659,1.64694234,0.01835664,2.92839518,1.06820115
-4.21710855,3.17972682,0.00977565,0.66444447,1.62593639,0.01810105,2.89283686,1.05571394
-4.21110555,3.12228092,0.00945564,0.65558399,1.59502043,0.01773508,2.83937221,1.03653159
-4.20510255,3.04626071,0.00908715,0.64256260,1.55491639,0.01726690,2.76917460,1.01108093
-4.19909955,2.95338714,0.00867668,0.62570308,1.50655579,0.01670690,2.68379553,0.97992453
-4.19309655,2.84574392,0.00823133,0.60541329,1.45105233,0.01606738,2.58511641,0.94374337
-4.18709355,2.72571443,0.00775864,0.58217328,1.38966924,0.01536220,2.47529067,0.90331624
-4.18109055,2.59591072,0.00726634,0.55652011,1.32378275,0.01460637,2.35667881,0.85949633
-4.17508754,2.45909741,0.00676220,0.52903125,1.25484325,0.01381568,2.23177884,0.81318636
-4.16908454,2.31811366,0.00625380,0.50030705,1.18433546,0.01300627,2.10315517,0.76531306
-4.16308154,2.17579606,0.00574841,0.47095318,1.11373930,0.01219418,1.97336830,0.71680201
-4.15707854,2.03490524,0.00525281,0.44156345,1.04449258,0.01139504,1.84490818,0.66855384
-4.15107554,1.89805854,0.00477323,0.41270395,0.97795679,0.01062365,1.72013311,0.62142244
-4.14507254,1.76767085,0.00431521,0.38489863,0.91538695,0.00989375,1.60121604,0.57619597
-4.13906953,1.64590478,0.00388360,0.35861709,0.85790607,0.00921768,1.49009971,0.53358108
-4.13306653,1.53463140,0.00348253,0.33426467,0.80648483,0.00860625,1.38846129,0.49419056
-4.12706353,1.43540175,0.00311538,0.31217498,0.76192659,0.00806857,1.29768689,0.45853467
-4.12106053,1.34942910,0.00278485,0.29260513,0.72485757,0.00761196,1.21885601,0.42701600
-4.11505753,1.27758143,0.00249298,0.27573343,0.69572221,0.00724191,1.15273530,0.39992764
-4.10905453,1.22038333,0.00224121,0.26165948,0.67478303,0.00696209,1.09978089,0.37745451
-4.10305153,1.17802623,0.00203044,0.25040649,0.66212474,0.00677438,1.06014842,0.35967716
-4.09704852,1.15038562,0.00186111,0.24192554,0.65766179,0.00667898,1.03370936,0.34657797
-4.09104552,1.13704406,0.00173323,0.23610150,0.66114893,0.00667444,1.02007267,0.33804884
-4.08504252,1.13731860,0.00164646,0.23276027,0.67219410,0.00675784,1.01861040,0.33390032
-4.07903952,1.15029126,0.00160014,0.23167711,0.69027309,0.00692487,1.02848612,0.33387146
-4.07303652,1.17484170,0.00159332,0.23258563,0.71474544,0.00716998,1.04868509,0.33764005
-4.06703352,1.20968071,0.00162476,0.23518730,0.74487128,0.00748652,1.07804529,0.34483301
-4.06103052,1.25338406,0.00169298,0.23916101,0.77982846,0.00786686,1.11528844,0.35503656
-4.05502751,1.30442574,0.00179620,0.24417267,0.81872997,0.00830250,1.15905041,0.36780600
-4.04902451,1.36121021,0.00193234,0.24988433,0.86064124,0.00878427,1.20791047,0.38267498
-4.04302151,1.42210332,0.00209900,0.25596294,0.90459717,0.00930236,1.26041910,0.39916417
-4.03701851,1.48546152,0.00229344,0.26208830,0.94961874,0.00984654,1.31512395,0.41678930
-4.03101551,1.54965922,0.00251255,0.26796012,0.99472914,0.01040625,1.37059398,0.43506851
-4.02501251,1.61311428,0.00275283,0.27330424,1.03896927,0.01097073,1.42544152,0.45352918
-4.01900950,1.67431143,0.00301038,0.27787761,1.08141256,0.01152919,1.47834228,0.47171418
-4.01300650,1.73182379,0.00328094,0.28147226,1.12117899,0.01207093,1.52805341,0.48918764
-4.00700350,1.78433218,0.00355989,0.28391798,1.15744827,0.01258552,1.57342945,0.50554018
-4.00100050,1.83064245,0.00384233,0.28508393,1.18947200,0.01306294,1.61343636,0.52039388
-3.99499750,1.86970061,0.00412310,0.28487903,1.21658474,0.01349376,1.64716354,0.53340672
-3.98899450,1.90060577,0.00439693,0.28325131,1.23821380,0.01386929,1.67383396,0.54427670
-3.98299150,1.92262069,0.00465849,0.28018627,1.25388761,0.01418175,1.69281221,0.55274544
-3.97698849,1.93517986,0.00490257,0.27570438,1.26324249,0.01442444,1.70361061,0.55860140
-3.97098549,1.93789496,0.00512415,0.26985782,1.26602768,0.01459186,1.70589309,0.56168243
-3.96498249,1.93055748,0.00531857,0.26272672,1.26210834,0.01467983,1.69947698,0.56187773
-3.95897949,1.91313843,0.00548167,0.25441493,1.25146652,0.01468560,1.68433240,0.55912903
-3.95297649,1.88578486,0.00560986,0.24504552,1.23419986,0.01460792,1.66057925,0.55343089
-3.94697349,1.84881328,0.00570031,0.23475629,1.21051801,0.01444706,1.62848169,0.54483013
-3.94097049,1.80269986,0.00575097,0.22369520,1.18073668,0.01420482,1.58844010,0.53342412
-3.93496748,1.74806746,0.00576066,0.21201609,1.14526945,0.01388445,1.54098046,0.51935814
-3.92896448,1.68566971,0.00572909,0.19987455,1.10461742,0.01349064,1.48674138,0.50282163
-3.92296148,1.61637240,0.00565689,0.18742433,1.05935689,0.01302930,1.42645879,0.48404339
-3.91695848,1.54113261,0.00554558,0.17481403,1.01012539,0.01250749,1.36094868,0.46328596
-3.91095548,1.46097591,0.00539747,0.16218431,0.95760650,0.01193317,1.29108828,0.44083907
-3.90495248,1.37697255,0.00521563,0.14966568,0.90251365,0.01131500,1.21779608,0.41701257
-3.89894947,1.29021298,0.00500374,0.13737660,0.84557377,0.01066215,1.14201118,0.39212895
-3.89294647,1.20178361,0.00476601,0.12542228,0.78751084,0.00998401,1.06467272,0.36651566
-3.88694347,1.11274353,0.00450699,0.11389376,0.72903031,0.00928998,0.98669988,0.34049754
-3.88094047,1.02410282,0.00423144,0.10286750,0.67080449,0.00858924,0.90897307,0.31438954
-3.87493747,0.93680317,0.00394422,0.09240539,0.61345959,0.00789054,0.83231699,0.28849014
-3.86893447,0.85170139,0.00365009,0.08255495,0.55756478,0.00720202,0.75748588,0.26307541
-3.86293147,0.76955615,0.00335364,0.07335002,0.50362338,0.00653106,0.68515164,0.23839414
-3.85692846,0.69101842,0.00305914,0.06481154,0.45206664,0.00588412,0.61589480,0.21466402
-3.85092546,0.61662553,0.00277047,0.05694856,0.40324995,0.00526672,0.55019886,0.19206908
-3.84492246,0.54679909,0.00249101,0.04975947,0.35745161,0.00468335,0.48844775,0.17075823
-3.83891946,0.48184641,0.00222367,0.04323324,0.31487403,0.00413746,0.43092643,0.15084503
-3.83291646,0.42196522,0.00197076,0.03735080,0.27564710,0.00363152,0.37782446,0.13240860
-3.82691346,0.36725129,0.00173407,0.03208638,0.23983342,0.00316702,0.32924209,0.11549550
-3.82091046,0.31770834,0.00151485,0.02740887,0.20743517,0.00274459,0.28519858,0.10012241
-3.81490745,0.27325990,0.00131384,0.02328319,0.17840211,0.00236409,0.24564218,0.08627951
-3.80890445,0.23376226,0.00113132,0.01967147,0.15264042,0.00202470,0.21046131,0.07393436
-3.80290145,0.19901818,0.00096716,0.01653427,0.13002187,0.00172509,0.17949646,0.06303603
-3.79689845,0.16879060,0.00082088,0.01383159,0.11039312,0.00146347,0.15255223,0.05351937
-3.79089545,0.14281607,0.00069173,0.01152382,0.09358464,0.00123779,0.12940919,0.04530919
-3.78489245,0.12081721,0.00057871,0.00957254,0.07941905,0.00104579,0.10983493,0.03832423
-3.77888944,0.10251401,0.00048068,0.00794114,0.06771866,0.00088515,0.09359426,0.03248082
-3.77288644,0.08763369,0.00039638,0.00659537,0.05831191,0.00075356,0.08045800,0.02769609
-3.76688344,0.07591873,0.00032453,0.00550372,0.05103873,0.00064881,0.07021033,0.02389063
-3.76088044,0.06713324,0.00026379,0.00463767,0.04575456,0.00056881,0.06265452,0.02099067
-3.75487744,0.06106731,0.00021288,0.00397181,0.04233317,0.00051172,0.05761689,0.01892960
-3.74887444,0.05753958,0.00017056,0.00348389,0.04066807,0.00047587,0.05494916,0.01764892
-3.74287144,0.05639792,0.00013568,0.00315472,0.04067276,0.00045987,0.05452902,0.01709872
-3.73686843,0.05751846,0.00010715,0.00296805,0.04227974,0.00046253,0.05625915,0.01723743
-3.73086543,0.06080305,0.00008402,0.00291030,0.04543841,0.00048291,0.06006474,0.01803131
-3.72486243,0.06617529,0.00006542,0.00297031,0.05011202,0.00052023,0.06588968,0.01945328
-3.71885943,0.07357544,0.00005058,0.00313902,0.05627371,0.00057388,0.07369167,0.02148157
-3.71285643,0.08295440,0.00003883,0.00340913,0.06390199,0.00064333,0.08343634,0.02409793
-3.70685343,0.09426698,0.00002962,0.00377475,0.07297561,0.00072813,0.09509077,0.02728571
-3.70085043,0.10746482,0.00002246,0.00423104,0.08346823,0.00082781,0.10861659,0.03102782
-3.69484742,0.12248927,0.00001694,0.00477395,0.09534299,0.00094183,0.12396305,0.03530457
-3.68884442,0.13926449,0.00001273,0.00539990,0.10854727,0.00106955,0.14106029,0.04009167
-3.68284142,0.15769111,0.00000958,0.00610559,0.12300788,0.00121016,0.15981318,0.04535833
-3.67683842,0.17764092,0.00000724,0.00688787,0.13862692,0.00136264,0.18009609,0.05106569
-3.67083542,0.19895267,0.00000557,0.00774365,0.15527860,0.00152573,0.20174888,0.05716549
-3.66483242,0.22142950,0.00000443,0.00867001,0.17280712,0.00169792,0.22457438,0.06359932
-3.65882941,0.24483806,0.00000372,0.00966430,0.19102596,0.00187743,0.24833768,0.07029826
-3.65282641,0.26890973,0.00000337,0.01072446,0.20971859,0.00206221,0.27276732,0.07718318
-3.64682341,0.29334372,0.00000335,0.01184937,0.22864081,0.00225000,0.29755858,0.08416558
-3.64082041,0.31781246,0.00000364,0.01303935,0.24752457,0.00243833,0.32237887,0.09114905
-3.63481741,0.34196892,0.00000424,0.01429676,0.26608347,0.00262463,0.34687507,0.09803140
-3.62881441,0.36545576,0.00000517,0.01562667,0.28401954,0.00280624,0.37068278,0.10470720
-3.62281141,0.38791613,0.00000647,0.01703757,0.30103127,0.00298057,0.39343698,0.11107093
-3.61680840,0.40900555,0.00000819,0.01854206,0.31682260,0.00314514,0.41478396,0.11702040
-3.61080540,0.42840459,0.00001041,0.02015761,0.33111240,0.00329769,0.43439379,0.12246043
-3.60480240,0.44583171,0.00001323,0.02190712,0.34364427,0.00343634,0.45197305,0.12730667
-3.59879940,0.46105575,0.00001675,0.02381941,0.35419595,0.00355962,0.46727696,0.13148930
-3.59279640,0.47390747,0.00002110,0.02592953,0.36258830,0.00366661,0.48012062,0.13495655
-3.58679340,0.48428952,0.00002644,0.02827875,0.36869306,0.00375705,0.49038850,0.13767780
-3.58079040,0.49218451,0.00003292,0.03091437,0.37243929,0.00383133,0.49804195,0.13964622
-3.57478739,0.49766054,0.00004076,0.03388909,0.37381812,0.00389065,0.50312406,0.14088072
-3.56878439,0.50087394,0.00005014,0.03726000,0.37288551,0.00393696,0.50576171,0.14142717
-3.56278139,0.50206908,0.00006131,0.04108729,0.36976292,0.00397302,0.50616458,0.14135880
-3.55677839,0.50157505,0.00007451,0.04543243,0.36463590,0.00400239,0.50462097,0.14077579
-3.55077539,0.49979925,0.00009001,0.05035607,0.35775055,0.00402933,0.50149073,0.13980393
-3.54477239,0.49721826,0.00010808,0.05591560,0.34940800,0.00405880,0.49719529,0.13859253
-3.53876938,0.49436595,0.00012901,0.06216240,0.33995719,0.00409629,0.49220535,0.13731151
-3.53276638,0.49181960,0.00015309,0.06913903,0.32978610,0.00414778,0.48702658,0.13614783
-3.52676338,0.49018416,0.00018063,0.07687627,0.31931187,0.00421956,0.48218391,0.13530124
-3.52076038,0.49007542,0.00021190,0.08539034,0.30897003,0.00431807,0.47820501,0.13497965
-3.51475738,0.49210245,0.00024719,0.09468027,0.29920326,0.00444976,0.47560360,0.13539401
-3.50875438,0.49685005,0.00028677,0.10472569,0.29045002,0.00462088,0.47486318,0.13675297
-3.50275138,0.50486148,0.00033087,0.11548520,0.28313328,0.00483732,0.47642174,0.13925744
-3.49674837,0.51662224,0.00037971,0.12689527,0.27764976,0.00510439,0.48065802,0.14309499
-3.49074537,0.53254510,0.00043346,0.13887007,0.27435975,0.00542666,0.48787969,0.14843446
-3.48474237,0.55295685,0.00049224,0.15130208,0.27357786,0.00580779,0.49831386,0.15542067
-3.47873937,0.57808714,0.00055613,0.16406360,0.27556485,0.00625031,0.51210007,0.16416947
-3.47273637,0.60805946,0.00062514,0.17700921,0.28052052,0.00675552,0.52928603,0.17476318
-3.46673337,0.64288468,0.00069923,0.18997908,0.28857799,0.00732331,0.54982598,0.18724653
-3.46073037,0.68245708,0.00077826,0.20280305,0.29979927,0.00795209,0.57358175,0.20162329
-3.45472736,0.72655308,0.00086203,0.21530531,0.31417237,0.00863869,0.60032636,0.21785361
-3.44872436,0.77483266,0.00095026,0.22730961,0.33160983,0.00937831,0.62974996,0.23585231
-3.44272136,0.82684352,0.00104256,0.23864458,0.35194900,0.01016455,0.66146777,0.25548807
-3.43671836,0.88202780,0.00113849,0.24914918,0.37495382,0.01098943,0.69502996,0.27658385
-3.43071536,0.93973157,0.00123746,0.25867781,0.40031841,0.01184347,0.72993295,0.29891844
-3.42471236,0.99921670,0.00133884,0.26710501,0.42767240,0.01271586,0.76563192,0.32222933
-3.41870935,1.05967506,0.00144188,0.27432945,0.45658791,0.01359463,0.80155420,0.34621686
-3.41270635,1.12024494,0.00154574,0.28027702,0.48658827,0.01446689,0.83711319,0.37054966
-3.40670335,1.18002923,0.00164951,0.28490304,0.51715824,0.01531909,0.87172252,0.39487137
-3.40070035,1.23811506,0.00175219,0.28819324,0.54775569,0.01613737,0.90481011,0.41880843
-3.39469735,1.29359467,0.00185273,0.29016380,0.57782437,0.01690788,0.93583191,0.44197881
-3.38869435,1.34558664,0.00195000,0.29086021,0.60680748,0.01761715,0.96428492,0.46400142
-3.38269135,1.39325738,0.00204287,0.29035523,0.63416178,0.01825244,0.98971917,0.48450602
-3.37668834,1.43584183,0.00213016,0.28874605,0.65937168,0.01880213,1.01174862,0.50314308
-3.37068534,1.47266310,0.00221072,0.28615068,0.68196286,0.01925605,1.03006035,0.51959349
-3.36468234,1.50315015,0.00228339,0.28270400,0.70151501,0.01960576,1.04442208,0.53357755
-3.35867934,1.52685296,0.00234712,0.27855345,0.71767314,0.01984485,1.05468760,0.54486300
-3.35267634,1.54345460,0.00240089,0.27385468,0.73015703,0.01996911,1.06080004,0.55327171
-3.34667334,1.55277973,0.00244382,0.26876725,0.73876843,0.01997666,1.06279266,0.55868476
-3.34067034,1.55479896,0.00247515,0.26345065,0.74339573,0.01986803,1.06078719,0.56104561
-3.33466733,1.54962901,0.00249431,0.25806048,0.74401584,0.01964613,1.05498958,0.56036134
-3.32866433,1.53752836,0.00250090,0.25274525,0.74069320,0.01931612,1.04568326,0.55670179
-3.32266133,1.51888863,0.00249475,0.24764336,0.73357599,0.01888532,1.03321996,0.55019664
-3.31665833,1.49422171,0.00247592,0.24288073,0.72288962,0.01836287,1.01800835,0.54103060
-3.31065533,1.46414331,0.00244472,0.23856861,0.70892783,0.01775952,1.00050075,0.52943682
-3.30465233,1.42935321,0.00240174,0.23480187,0.69204179,0.01708726,0.98117843,0.51568896
-3.29864932,1.39061328,0.00234783,0.23165749,0.67262763,0.01635895,0.96053576,0.50009208
-3.29264632,1.34872382,0.00228412,0.22919336,0.65111293,0.01558795,0.93906409,0.48297289
-3.28664332,1.30449931,0.00221202,0.22744728,0.62794283,0.01478774,0.91723557,0.46466972
-3.28064032,1.25874458,0.00213320,0.22643610,0.60356626,0.01397154,0.89548797,0.44552264
-3.27463732,1.21223218,0.00204960,0.22615526,0.57842290,0.01315200,0.87421073,0.42586418
-3.26863432,1.16568211,0.00196340,0.22657843,0.55293138,0.01234090,0.85373322,0.40601091
-3.26263132,1.11974453,0.00187703,0.22765765,0.52747921,0.01154890,0.83431542,0.38625642
-3.25662831,1.07498624,0.00179312,0.22932380,0.50241473,0.01078537,0.81614170,0.36686569
-3.25062531,1.03188144,0.00171452,0.23148766,0.47804142,0.01005830,0.79931794,0.34807120
-3.24462231,0.99080701,0.00164425,0.23404153,0.45461457,0.00937418,0.78387209,0.33007087
-3.23861931,0.95204241,0.00158548,0.23686147,0.43234052,0.00873808,0.76975828,0.31302765
-3.23261631,0.91577415,0.00154155,0.23981033,0.41137811,0.00815367,0.75686435,0.29707087
-3.22661331,0.88210429,0.00151586,0.24274132,0.39184236,0.00762335,0.74502228,0.28229907
-3.22061031,0.85106260,0.00151194,0.24550227,0.37380988,0.00714841,0.73402128,0.26878409
-3.21460730,0.82262143,0.00153330,0.24794034,0.35732570,0.00672920,0.72362268,0.25657603
-3.20860430,0.79671260,0.00158348,0.24990713,0.34241102,0.00636535,0.71357607,0.24570894
-3.20260130,0.77324515,0.00166594,0.25126391,0.32907148,0.00605598,0.70363583,0.23620662
-3.19659830,0.75212312,0.00178399,0.25188683,0.31730528,0.00579990,0.69357719,0.22808836
-3.19059530,0.73326218,0.00194075,0.25167178,0.30711083,0.00559582,0.68321106,0.22137410
-3.18459230,0.71660436,0.00213900,0.25053883,0.29849345,0.00544247,0.67239699,0.21608888
-3.17858929,0.70212993,0.00238114,0.24843582,0.29147072,0.00533882,0.66105344,0.21226607
-3.17258629,0.68986590,0.00266905,0.24534113,0.28607622,0.00528408,0.64916510,0.20994939
-3.16658329,0.67989071,0.00300395,0.24126531,0.28236146,0.00527785,0.63678684,0.20919345
-3.16058029,0.67233477,0.00338632,0.23625161,0.28039597,0.00532008,0.62404420,0.21006286
-3.15457729,0.66737718,0.00381577,0.23037534,0.28026549,0.00541105,0.61113057,0.21262989
-3.14857429,0.66523857,0.00429091,0.22374205,0.28206853,0.00555136,0.59830120,0.21697084
-3.14257129,0.66617090,0.00480931,0.21648473,0.28591143,0.00574180,0.58586465,0.22316136
-3.13656828,0.67044464,0.00536740,0.20876009,0.29190232,0.00598327,0.57417207,0.23127100
-3.13056528,0.67833443,0.00596042,0.20074411,0.30014441,0.00627666,0.56360516,0.24135729
-3.12456228,0.69010398,0.00658246,0.19262719,0.31072897,0.00662274,0.55456340,0.25345984
-3.11855928,0.70599139,0.00722651,0.18460901,0.32372863,0.00702206,0.54745135,0.26759482
-3.11255628,0.72619576,0.00788449,0.17689332,0.33919135,0.00747484,0.54266675,0.28375017
-3.10655328,0.75086606,0.00854746,0.16968304,0.35713556,0.00798099,0.54058986,0.30188209
-3.10055028,0.78009303,0.00920579,0.16317565,0.37754688,0.00854000,0.54157485,0.32191295
-3.09454727,0.81390473,0.00984937,0.15755912,0.40037673,0.00915105,0.54594317,0.34373099
-3.08854427,0.85226603,0.01046790,0.15300847,0.42554294,0.00981302,0.55397942,0.36719197
-3.08254127,0.89508217,0.01105120,0.14968296,0.45293256,0.01052463,0.56592946,0.39212278
-3.07653827,0.94220625,0.01158952,0.14772392,0.48240671,0.01128457,0.58200073,0.41832693
-3.07053527,0.99345011,0.01207387,0.14725323,0.51380730,0.01209167,0.60236424,0.44559180
-3.06453227,1.04859794,0.01249636,0.14837222,0.54696523,0.01294509,0.62715790,0.47369720
-3.05852926,1.10742169,0.01285044,0.15116101,0.58170971,0.01384447,0.65649052,0.50242496
-3.05252626,1.16969703,0.01313124,0.15567813,0.61787797,0.01479015,0.69044582,0.53156891
-3.04652326,1.23521889,0.01333573,0.16196022,0.65532478,0.01578327,0.72908576,0.56094468
-3.04052026,1.30381508,0.01346287,0.17002177,0.69393110,0.01682586,0.77245267,0.59039874
-3.03451726,1.37535689,0.01351371,0.17985485,0.73361114,0.01792087,0.82056952,0.61981603
-3.02851426,1.44976564,0.01349139,0.19142862,0.77431717,0.01907210,0.87343807,0.64912556
-3.02251126,1.52701425,0.01340105,0.20468875,0.81604153,0.02028413,0.93103448,0.67830356
-3.01650825,1.60712317,0.01324968,0.21955671,0.85881540,0.02156200,0.99330258,0.70737370
-3.01050525,1.69015061,0.01304593,0.23592905,0.90270413,0.02291100,1.06014484,0.73640423
-3.00450225,1.77617701,0.01279976,0.25367667,0.94779899,0.02433621,1.13141137,0.76550192
-2.99849925,1.86528429,0.01252216,0.27264435,0.99420561,0.02584211,1.20688778,0.79480293
-2.99249625,1.95753083,0.01222473,0.29265057,1.04202946,0.02743204,1.28628236,0.82446098
-2.98649325,2.05292336,0.01191929,0.31348790,1.09135897,0.02910768,1.36921368,0.85463326
-2.98049025,2.15138724,0.01161750,0.33492395,1.14224718,0.03086855,1.45519953,0.88546472
-2.97448724,2.25273699,0.01133039,0.35670322,1.19469288,0.03271150,1.54364805,0.91707171
-2.96848424,2.35664875,0.01106805,0.37854974,1.24862229,0.03463025,1.63385220,0.94952561
-2.96248124,2.46263673,0.01083925,0.40017063,1.30387252,0.03661506,1.72498824,0.98283759
-2.95647824,2.57003531,0.01065118,0.42126067,1.36017790,0.03865252,1.81611891,1.01694537
-2.95047524,2.67798838,0.01050918,0.44150761,1.41716026,0.04072539,1.90620183,1.05170279
-2.94447224,2.78544725,0.01041663,0.46059831,1.47432402,0.04281270,1.99410325,1.08687304
-2.93846923,2.89117786,0.01037484,0.47822537,1.53105690,0.04488995,2.07861701,1.12212608
-2.93246623,2.99377789,0.01038301,0.49409419,1.58663647,0.04692951,2.15848855,1.15704064
-2.92646323,3.09170349,0.01043837,0.50793007,1.64024295,0.04890115,2.23244297,1.19111097
-2.92046023,3.18330504,0.01053624,0.51948517,1.69097770,0.05077276,2.29921663,1.22375830
-2.91445723,3.26687092,0.01067025,0.52854500,1.73788717,0.05251119,2.35759075,1.25434649
-2.90845423,3.34067757,0.01083259,0.53493426,1.77999127,0.05408314,2.40642611,1.28220157
-2.90245123,3.40304391,0.01101435,0.53852165,1.81631510,0.05545619,2.44469720,1.30663415
-2.89644822,3.45238784,0.01120578,0.53922358,1.84592269,0.05659982,2.47152445,1.32696380
-2.89044522,3.48728243,0.01139673,0.53700658,1.86795119,0.05748640,2.48620339,1.34254442
-2.88444222,3.50650924,0.01157694,0.53188827,1.88164410,0.05809216,2.48822912,1.35278932
-2.87843922,3.50910645,0.01173645,0.52393694,1.88638182,0.05839805,2.47731544,1.35719492
-2.87243622,3.49440947,0.01186597,0.51326970,1.88170816,0.05839043,2.45340741,1.35536208
-2.86643322,3.46208236,0.01195712,0.50004926,1.86735163,0.05806162,2.41668712,1.34701386
-2.86043022,3.41213850,0.01200281,0.48447959,1.84324032,0.05741030,2.36757216,1.33200919
-2.85442721,3.34494959,0.01199739,0.46680051,1.80950989,0.05644158,2.30670704,1.31035157
-2.84842421,3.26124265,0.01193692,0.44728148,1.76650422,0.05516701,2.23494773,1.28219276
-2.84242121,3.16208516,0.01181921,0.42621490,1.71476870,0.05360424,2.15334017,1.24783104
-2.83641821,3.04885898,0.01164392,0.40390894,1.65503659,0.05177659,2.06309339,1.20770440
-2.83041521,2.92322445,0.01141258,0.38068048,1.58820913,0.04971233,1.96554861,1.16237898
-2.82441221,2.78707598,0.01112850,0.35684800,1.51533034,0.04744393,1.86214520,1.11253333
-2.81840920,2.64249135,0.01079664,0.33272505,1.43755762,0.04500710,1.75438514,1.05893923
-2.81240620,2.49167662,0.01042348,0.30861408,1.35612956,0.04243982,1.64379693,1.00243997
-2.80640320,2.33690900,0.01001680,0.28480105,1.27233229,0.03978126,1.53190053,0.94392703
-2.80040020,2.18047974,0.00958542,0.26155086,1.18746565,0.03707084,1.42017415,0.88431611
-2.79439720,2.02463914,0.00913893,0.23910355,1.10281054,0.03434714,1.31002416,0.82452334
-2.78839420,1.87154543,0.00868744,0.21767152,1.01959851,0.03164708,1.20275863,0.76544262
-2.78239120,1.72321899,0.00824123,0.19743750,0.93898454,0.02900509,1.09956538,0.70792477
-2.77638819,1.58150310,0.00781050,0.17855350,0.86202368,0.02645243,1.00149454,0.65275896
-2.77038519,1.44803176,0.00740510,0.16114041,0.78965197,0.02401667,0.90944613,0.60065696
-2.76438219,1.32420530,0.00703422,0.14528841,0.72267199,0.02172131,0.82416224,0.55224046
-2.75837919,1.21117336,0.00670619,0.13105786,0.66174290,0.01958557,0.74622383,0.50803140
-2.75237619,1.10982538,0.00642823,0.11848078,0.60737487,0.01762426,0.67605165,0.46844554
-2.74637319,1.02078780,0.00620631,0.10756263,0.55992754,0.01584785,0.61391075,0.43378890
-2.74037019,0.94442742,0.00604495,0.09828439,0.51961213,0.01426262,0.55991816,0.40425694
-2.73436718,0.88086013,0.00594716,0.09060485,0.48649665,0.01287092,0.51405302,0.37993631
-2.72836418,0.82996413,0.00591431,0.08446298,0.46051371,0.01167149,0.47616870,0.36080863
-2.72236118,0.79139692,0.00594613,0.07978036,0.44147055,0.01065987,0.44600633,0.34675624
-2.71635818,0.76461534,0.00604067,0.07646363,0.42906070,0.00982881,0.42320930,0.33756954
-2.71035518,0.74889791,0.00619440,0.07440691,0.42287694,0.00916873,0.40733825,0.33295562
-2.70435218,0.74336907,0.00640221,0.07349416,0.42242536,0.00866815,0.39788636,0.33254802
-2.69834917,0.74702476,0.00665760,0.07360159,0.42713999,0.00831420,0.39429450,0.33591747
-2.69234617,0.75875903,0.00695280,0.07459990,0.43639814,0.00809298,0.39596621,0.34258333
-2.68634317,0.77739136,0.00727893,0.07635659,0.44953594,0.00799000,0.40228213,0.35202571
-2.68034017,0.80169425,0.00762628,0.07873819,0.46586416,0.00799056,0.41261395,0.36369804
-2.67433717,0.83042104,0.00798452,0.08161248,0.48468399,0.00808009,0.42633762,0.37703988
-2.66833417,0.86233325,0.00834297,0.08485060,0.50530263,0.00824443,0.44284571,0.39148998
-2.66233117,0.89622731,0.00869092,0.08832916,0.52704854,0.00847012,0.46155872,0.40649913
-2.65632816,0.93096010,0.00901788,0.09193217,0.54928591,0.00874463,0.48193538,0.42154267
-2.65032516,0.96547277,0.00931389,0.09555288,0.57142824,0.00905652,0.50348146,0.43613248
-2.64432216,0.99881225,0.00956979,0.09909534,0.59295061,0.00939559,0.52575726,0.44982790
-2.63831916,1.03015002,0.00977750,0.10247585,0.61340030,0.00975301,0.54838340,0.46224550
-2.63231616,1.05879751,0.00993022,0.10562396,0.63240556,0.01012136,0.57104489,0.47306738
-2.62631316,1.08421762,0.01002263,0.10848328,0.64968219,0.01049468,0.59349337,0.48204754
-2.62031016,1.10603223,0.01005104,0.11101184,0.66503769,0.01086847,0.61554763,0.48901642
-2.61430715,1.12402524,0.01001345,0.11318213,0.67837301,0.01123964,0.63709221,0.49388322
-2.60830415,1.13814128,0.00990958,0.11498077,0.68968171,0.01160648,0.65807456,0.49663603
-2.60230115,1.14848015,0.00974090,0.11640783,0.69904672,0.01196856,0.67850063,0.49733982
