energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.09304652,3.45176173,0.04905479,0.58164764,1.97803794,0.71473159,0.08299620,0.24577856,0.49567282,1.73559504
0.09904952,3.49054142,0.04755653,0.58762222,1.99393419,0.71919425,0.08506502,0.24716432,0.49790743,1.76109582
0.10505253,3.52905373,0.04628949,0.59291666,2.00550696,0.72338216,0.08718511,0.24888940,0.50097221,1.78700890
0.11105553,3.56631201,0.04527065,0.59738762,2.01240293,0.72710634,0.08931297,0.25090309,0.50467177,1.81273279
0.11705853,3.60124861,0.04451020,0.60089387,2.01431028,0.73016576,0.09140304,0.25314219,0.50877956,1.83760740
0.12306153,3.63275563,0.04401186,0.60330084,2.01097317,0.73235529,0.09340907,0.25553409,0.51304811,1.86093867
0.12906453,3.65972749,0.04377333,0.60448532,2.00220523,0.73347387,0.09528547,0.25800030,0.51721982,1.88202413
0.13506753,3.68110314,0.04378685,0.60434004,1.98790108,0.73333267,0.09698867,0.26045999,0.52103787,1.90017852
0.14107054,3.69590606,0.04403990,0.60277800,1.96804545,0.73176277,0.09847832,0.26283344,0.52425667,1.91475817
0.14707354,3.70328039,0.04451588,0.59973620,1.94271931,0.72862195,0.09971838,0.26504527,0.52665151,1.92518342
0.15307654,3.70252157,0.04519483,0.59517880,1.91210270,0.72380041,0.10067805,0.26702733,0.52802700,1.93095791
0.15907954,3.69310058,0.04605417,0.58909943,1.87647412,0.71722513,0.10133244,0.26872099,0.52822398,1.93168448
0.16508254,3.67468092,0.04706932,0.58152265,1.83620653,0.70886278,0.10166298,0.27007901,0.52712471,1.92707684
0.17108554,3.64712809,0.04821431,0.57250445,1.79176012,0.69872102,0.10165771,0.27106668,0.52465617,1.91696713
0.17708854,3.61051151,0.04946231,0.56213190,1.74367225,0.68684839,0.10131121,0.27166244,0.52079144,1.90130903
0.18309155,3.56509938,0.05078608,0.55052181,1.69254503,0.67333272,0.10062441,0.27185784,0.51554925,1.88017679
0.18909455,3.51134709,0.05215835,0.53781859,1.63903109,0.65829830,0.09960416,0.27165705,0.50899170,1.85376030
0.19509755,3.44988011,0.05355217,0.52419131,1.58381813,0.64190194,0.09826273,0.27107580,0.50122045,1.82235692
0.20110055,3.38147235,0.05494121,0.50983011,1.52761297,0.62432828,0.09661712,0.27014000,0.49237154,1.78636034
0.20710355,3.30702130,0.05629998,0.49494201,1.47112546,0.60578437,0.09468835,0.26888408,0.48260914,1.74624729
0.21310655,3.22752083,0.05760412,0.47974626,1.41505314,0.58649396,0.09250071,0.26734904,0.47211859,1.70256263
0.21910955,3.14403294,0.05883059,0.46446937,1.36006669,0.56669159,0.09008097,0.26558055,0.46109890,1.65590342
0.22511256,3.05765937,0.05995796,0.44933987,1.30679687,0.54661674,0.08745768,0.26362686,0.44975512,1.60690273
0.23111556,2.96951388,0.06096659,0.43458302,1.25582303,0.52650814,0.08466046,0.26153689,0.43829090,1.55621339
0.23711856,2.88069591,0.06183894,0.42041547,1.20766335,0.50659843,0.08171938,0.25935833,0.42690134,1.50449240
0.24312156,2.79226612,0.06255972,0.40704009,1.16276694,0.48710928,0.07866441,0.25713595,0.41576658,1.45238618
0.24912456,2.70522426,0.06311620,0.39464106,1.12150778,0.46824688,0.07552490,0.25491007,0.40504608,1.40051699
0.25512756,2.62048946,0.06349832,0.38337929,1.08418038,0.45019809,0.07232921,0.25271525,0.39487399,1.34947064
0.26113057,2.53888324,0.06369885,0.37338839,1.05099708,0.43312709,0.06910432,0.25057912,0.38535548,1.29978563
0.26713357,2.46111520,0.06371351,0.36477118,1.02208693,0.41717254,0.06587554,0.24852158,0.37656428,1.25194382
0.27313657,2.38777146,0.06354092,0.35759701,0.99749591,0.40244539,0.06266630,0.24655407,0.36854136,1.20636260
0.27913957,2.31930588,0.06318256,0.35189975,0.97718841,0.38902722,0.05949788,0.24467919,0.36129478,1.16338862
0.28514257,2.25603402,0.06264260,0.34767680,0.96104997,0.37696914,0.05638935,0.24289048,0.35480060,1.12329305
0.29114557,2.19812996,0.06192766,0.34488897,0.94889100,0.36629131,0.05335735,0.24117251,0.34900493,1.08626841
0.29714857,2.14562594,0.06104652,0.34346138,0.94045162,0.35698302,0.05041607,0.23950117,0.34382683,1.05242694
0.30315158,2.09841497,0.06000970,0.34328525,0.93540743,0.34900345,0.04757718,0.23784426,0.33916206,1.02180065
0.30915458,2.05625633,0.05882908,0.34422077,0.93337625,0.34228298,0.04484982,0.23616230,0.33488756,0.99434298
0.31515758,2.01878416,0.05751745,0.34610072,0.93392578,0.33672517,0.04224066,0.23440963,0.33086635,0.96993203
0.32116058,1.98551897,0.05608809,0.34873497,0.93658216,0.33220940,0.03975396,0.23253578,0.32695285,0.94837561
0.32716358,1.95588198,0.05455434,0.35191557,0.94083922,0.32859407,0.03739174,0.23048699,0.32299836,0.92941782
0.33316658,1.92921221,0.05292924,0.35542237,0.94616861,0.32572034,0.03515391,0.22820802,0.31885651,0.91274726
0.33916958,1.90478595,0.05122529,0.35902898,0.95203032,0.32341645,0.03303859,0.22564404,0.31438848,0.89800666
0.34517259,1.88183815,0.04945415,0.36250885,0.95788381,0.32150239,0.03104233,0.22274265,0.30946798,0.88480387
0.35117559,1.85958537,0.04762660,0.36564137,0.96319925,0.31979482,0.02916047,0.21945594,0.30398554,0.87272383
0.35717859,1.83724967,0.04575246,0.36821765,0.96746881,0.31811232,0.02738750,0.21574244,0.29785227,0.86134138
0.36318159,1.81408260,0.04384061,0.37004607,0.97021779,0.31628044,0.02571742,0.21156905,0.29100279,0.85023446
0.36918459,1.78938891,0.04189917,0.37095714,0.97101520,0.31413683,0.02414413,0.20691266,0.28339736,0.83899741
0.37518759,1.76254895,0.03993561,0.37080780,0.96948371,0.31153596,0.02266184,0.20176159,0.27502303,0.82725393
0.38119060,1.73303926,0.03795697,0.36948499,0.96530855,0.30835347,0.02126539,0.19611668,0.26589400,0.81466934
0.38719360,1.70045068,0.03597010,0.36690832,0.95824527,0.30448994,0.01995064,0.18999193,0.25605103,0.80096167
0.39319660,1.66450333,0.03398184,0.36303199,0.94812610,0.29987401,0.01871469,0.18341487,0.24556007,0.78591137
0.39919960,1.62505812,0.03199925,0.35784575,0.93486470,0.29446467,0.01755618,0.17642642,0.23451015,0.76936919
0.40520260,1.58212434,0.03002972,0.35137514,0.91845928,0.28825277,0.01647544,0.16908039,0.22301073,0.75126203
0.41120560,1.53586323,0.02808109,0.34368079,0.89899384,0.28126167,0.01547458,0.16144253,0.21118850,0.73159661
0.41720860,1.48658735,0.02616171,0.33485707,0.87663760,0.27354691,0.01455756,0.15358937,0.19918393,0.71046083
0.42321161,1.43475589,0.02428038,0.32503002,0.85164261,0.26519513,0.01373012,0.14560669,0.18714762,0.68802268
0.42921461,1.38096600,0.02244633,0.31435461,0.82433950,0.25632209,0.01299973,0.13758774,0.17523663,0.66452699
0.43521761,1.32594044,0.02066908,0.30301148,0.79513153,0.24706995,0.01237532,0.12963142,0.16361092,0.64028983
0.44122061,1.27051190,0.01895830,0.29120323,0.76448705,0.23760387,0.01186714,0.12184032,0.15242991,0.61569093
0.44722361,1.21560441,0.01732362,0.27915020,0.73293042,0.22810803,0.01148638,0.11431869,0.14184944,0.59116423
0.45322661,1.16221220,0.01577446,0.26708605,0.70103178,0.21878115,0.01124483,0.10717053,0.13201891,0.56718688
0.45922961,1.11137662,0.01431985,0.25525290,0.66939559,0.20983163,0.01115446,0.10049771,0.12307893,0.54426690
0.46523262,1.06416148,0.01296828,0.24389635,0.63864844,0.20147240,0.01122697,0.09439824,0.11515917,0.52292987
0.47123562,1.02162742,0.01172754,0.23326037,0.60942614,0.19391567,0.01147328,0.08896463,0.10837663,0.50370491
0.47723862,0.98480576,0.01060467,0.22358203,0.58236046,0.18736753,0.01190300,0.08428246,0.10283414,0.48711033
0.48324162,0.95467227,0.00960582,0.21508627,0.55806570,0.18202263,0.01252394,0.08042900,0.09861914,0.47363917
0.48924462,0.93212149,0.00873631,0.20798074,0.53712533,0.17805904,0.01334151,0.07747211,0.09580256,0.46374508
0.49524762,0.91794206,0.00800057,0.20245076,0.52007894,0.17563335,0.01435826,0.07546912,0.09443792,0.45782879
0.50125063,0.91279351,0.00740222,0.19865457,0.50740984,0.17487606,0.01557338,0.07446598,0.09456043,0.45622551
0.50725363,0.91718518,0.00694411,0.19671892,0.49953327,0.17588751,0.01698230,0.07449638,0.09618626,0.45919354
0.51325663,0.93145769,0.00662835,0.19673507,0.49678585,0.17873432,0.01857631,0.07558109,0.09931175,0.46690447
0.51925963,0.95576764,0.00645645,0.19875548,0.49941609,0.18344654,0.02034243,0.07772735,0.10391280,0.47943528
0.52526263,0.99007596,0.00642930,0.20279109,0.50757651,0.19001554,0.02226320,0.08092834,0.10994437,0.49676254
0.53126563,1.03414060,0.00654723,0.20880947,0.52131742,0.19839273,0.02431685,0.08516287,0.11734011,0.51875904
0.53726863,1.08751391,0.00681004,0.21673393,0.54058267,0.20848932,0.02647745,0.09039516,0.12601234,0.54519319
0.54327164,1.14954520,0.00721695,0.22644363,0.56520749,0.22017702,0.02871537,0.09657479,0.13585231,0.57573113
0.54927464,1.21938884,0.00776658,0.23777477,0.59491874,0.23328988,0.03099786,0.10363690,0.14673095,0.60994187
0.55527764,1.29601801,0.00845687,0.25052306,0.62933763,0.24762715,0.03328981,0.11150265,0.15850009,0.64730554
0.56128064,1.37824421,0.00928498,0.26444729,0.66798507,0.26295731,0.03555476,0.12007994,0.17099429,0.68722445
0.56728364,1.46474222,0.01024718,0.27927410,0.71028973,0.27902313,0.03775596,0.12926441,0.18403335,0.72903709
0.57328664,1.55408041,0.01133877,0.29470389,0.75559883,0.29554761,0.03985759,0.13894088,0.19742540,0.77203468
0.57928964,1.64475544,0.01255393,0.31041776,0.80319147,0.31224088,0.04182606,0.14898503,0.21097064,0.81547986
0.58529265,1.73523080,0.01388572,0.32608521,0.85229442,0.32880760,0.04363131,0.15926550,0.22446570,0.85862710
0.59129565,1.82397805,0.01532597,0.34137262,0.90210012,0.34495497,0.04524810,0.16964627,0.23770845,0.90074421
0.59729865,1.90951945,0.01686534,0.35595201,0.95178628,0.36040082,0.04665720,0.17998941,0.25050317,0.94113429
0.60330165,1.99047075,0.01849337,0.36951003,1.00053678,0.37488167,0.04784644,0.19015796,0.26266586,0.97915733
0.60930465,2.06558246,0.02019863,0.38175674,1.04756322,0.38816044,0.04881151,0.20001911,0.27402965,1.01425075
0.61530765,2.13377831,0.02196891,0.39243382,1.09212632,0.40003350,0.04955657,0.20944737,0.28444989,1.04594805
0.62131066,2.19418913,0.02379147,0.40132212,1.13355648,0.41033681,0.05009453,0.21832781,0.29380886,1.07389483
0.62731366,2.24618096,0.02565340,0.40824795,1.17127277,0.41895090,0.05044698,0.22655913,0.30201982,1.09786154
0.63331666,2.28937600,0.02754195,0.41308814,1.20479945,0.42580437,0.05064382,0.23405657,0.30903022,1.11775232
0.63931966,2.32366548,0.02944494,0.41577340,1.23377939,0.43087590,0.05072248,0.24075438,0.31482389,1.13360954
0.64532266,2.34921366,0.03135113,0.41628997,1.25798360,0.43419456,0.05072691,0.24660795,0.31942211,1.14561366
0.65132566,2.36645263,0.03325065,0.41467949,1.27731654,0.43583830,0.05070614,0.25159529,0.32288337,1.15407840
0.65732866,2.37606775,0.03513526,0.41103690,1.29181668,0.43593085,0.05071268,0.25571793,0.32530199,1.15944127
0.66333167,2.37897433,0.03699871,0.40550666,1.30165219,0.43463690,0.05080064,0.25900111,0.32680538,1.16224956
0.66933467,2.37628590,0.03883685,0.39827725,1.30711184,0.43215587,0.05102375,0.26149314,0.32755023,1.16314249
0.67533767,2.36927557,0.04064774,0.38957425,1.30859139,0.42871446,0.05143333,0.26326416,0.32771758,1.16282993
0.68134067,2.35933148,0.04243163,0.37965225,1.30657586,0.42455817,0.05207623,0.26440397,0.32750715,1.16206844
0.68734367,2.34790821,0.04419076,0.36878592,1.30161853,0.41994234,0.05299289,0.26501930,0.32713099,1.16163564
0.69334667,2.33647592,0.04592910,0.35726058,1.29431742,0.41512276,0.05421559,0.26523044,0.32680674,1.16230361
0.69934967,2.32646904,0.04765198,0.34536263,1.28529037,0.41034652,0.05576694,0.26516732,0.32675087,1.16481253
0.70535268,2.31923664,0.04936557,0.33337030,1.27514971,0.40584322,0.05765868,0.26496524,0.32717197,1.16984523
0.71135568,2.31599612,0.05107632,0.32154492,1.26447773,0.40181704,0.05989086,0.26476039,0.32826457,1.17800390
0.71735868,2.31779206,0.05279040,0.31012317,1.25380402,0.39843988,0.06245145,0.26468529,0.33020349,1.18978941
0.72336168,2.32546180,0.05451304,0.29931052,1.24358567,0.39584591,0.06531635,0.26486432,0.33313916,1.20558422
0.72936468,2.33960863,0.05624798,0.28927610,1.23419120,0.39412763,0.06844987,0.26540955,0.33719378,1.22563933
0.73536768,2.36058370,0.05799688,0.28014906,1.22588883,0.39333360,0.07180565,0.26641689,0.34245864,1.25006553
0.74137069,2.38847700,0.05975889,0.27201661,1.21883956,0.39346795,0.07532797,0.26796286,0.34899256,1.27882939
0.74737369,2.42311746,0.06153027,0.26492370,1.21309528,0.39449149,0.07895338,0.27010203,0.35682138,1.31175376
0.75337669,2.46408179,0.06330420,0.25887422,1.20860162,0.39632445,0.08261272,0.27286503,0.36593847,1.34852277
0.75937969,2.51071162,0.06507062,0.25383366,1.20520554,0.39885064,0.08623321,0.27625757,0.37630619,1.38869094
0.76538269,2.56213770,0.06681634,0.24973298,1.20266680,0.40192277,0.08974081,0.28026006,0.38785812,1.43169600
0.77138569,2.61731021,0.06852521,0.24647353,1.20067273,0.40536866,0.09306251,0.28482812,0.40050184,1.47687482
0.77738869,2.67503365,0.07017843,0.24393276,1.19885547,0.40899815,0.09612859,0.28989389,0.41412218,1.52348177
0.78339170,2.73400496,0.07175499,0.24197032,1.19681065,0.41261027,0.09887477,0.29536795,0.42858472,1.57070902
0.78939470,2.79285340,0.07323226,0.24043450,1.19411660,0.41600043,0.10124406,0.30114194,0.44373932,1.61770784
0.79539770,2.85018072,0.07458655,0.23916855,1.19035324,0.41896738,0.10318835,0.30709173,0.45942361,1.66361047
0.80140070,2.90460043,0.07579386,0.23801672,1.18511970,0.42131968,0.10466961,0.31308098,0.47546637,1.70755186
0.80740370,2.95477496,0.07683055,0.23682982,1.17805006,0.42288145,0.10566069,0.31896511,0.49169053,1.74869070
0.81340670,2.99944983,0.07767409,0.23547009,1.16882670,0.42349730,0.10614576,0.32459542,0.50791600,1.78622937
0.81940970,3.03748407,0.07830380,0.23381529,1.15719081,0.42303628,0.10612024,0.32982343,0.52396214,1.81943232
0.82541271,3.06787645,0.07870148,0.23176186,1.14294999,0.42139489,0.10559040,0.33450509,0.53964988,1.84764265
0.83141571,3.08978717,0.07885208,0.22922722,1.12598286,0.41849909,0.10457260,0.33850506,0.55480374,1.87029659
0.83741871,3.10255480,0.07874429,0.22615106,1.10624082,0.41430534,0.10309223,0.34170064,0.56925355,1.88693578
0.84342171,3.10570863,0.07837098,0.22249581,1.08374731,0.40880086,0.10118240,0.34398547,0.58283609,1.89721710
0.84942471,3.09897650,0.07772962,0.21824630,1.05859487,0.40200301,0.09888250,0.34527288,0.59539675,1.90092009
0.85542771,3.08228824,0.07682256,0.21340870,1.03094043,0.39395817,0.09623666,0.34549873,0.60679115,1.89795184
0.86143072,3.05577507,0.07565723,0.20800887,1.00099922,0.38473997,0.09329221,0.34462369,0.61688686,1.88834928
0.86743372,3.01976519,0.07424618,0.20209024,0.96903782,0.37444713,0.09009820,0.34263497,0.62556522,1.87227895
0.87343672,2.97477584,0.07260704,0.19571142,0.93536667,0.36320106,0.08670399,0.33954740,0.63272333,1.85003410
0.87943972,2.92150215,0.07076235,0.18894356,0.90033236,0.35114310,0.08315810,0.33540380,0.63827604,1.82202938
0.88544272,2.86080290,0.06873923,0.18186766,0.86430994,0.33843171,0.07950716,0.33027467,0.64215808,1.78879290
0.89144572,2.79368361,0.06656900,0.17457188,0.82769547,0.32523946,0.07579514,0.32425718,0.64432614,1.75095598
0.89744872,2.72127712,0.06428663,0.16714903,0.79089893,0.31175001,0.07206270,0.31747347,0.64476082,1.70924058
0.90345173,2.64482186,0.06193014,0.15969414,0.75433735,0.29815490,0.06834690,0.31006834,0.64346836,1.66444475
0.90945473,2.56563816,0.05953982,0.15230230,0.71842843,0.28465040,0.06468093,0.30220627,0.64048208,1.61742615
0.91545773,2.48510287,0.05715747,0.14506677,0.68358427,0.27143422,0.06109412,0.29406797,0.63586329,1.56908411
0.92146073,2.40462266,0.05482554,0.13807729,0.65020542,0.25870221,0.05761206,0.28584645,0.62970158,1.52034055
0.92746373,2.32560627,0.05258617,0.13141862,0.61867491,0.24664494,0.05425672,0.27774273,0.62211449,1.47212007
0.93346673,2.24943635,0.05048029,0.12516935,0.58935243,0.23544431,0.05104678,0.26996126,0.61324633,1.42532984
0.93946973,2.17744125,0.04854668,0.11940090,0.56256843,0.22527014,0.04799783,0.26270526,0.60326607,1.38083958
0.94547274,2.11086731,0.04682100,0.11417661,0.53861827,0.21627678,0.04512268,0.25617189,0.59236449,1.33946237
0.95147574,2.05085245,0.04533494,0.10955105,0.51775644,0.20859988,0.04243161,0.25054763,0.58075029,1.30193654
0.95747874,1.99840143,0.04411537,0.10556941,0.50019088,0.20235326,0.03993253,0.24600373,0.56864555,1.26890939
0.96348174,1.95436376,0.04318363,0.10226706,0.48607767,0.19762614,0.03763117,0.24269206,0.55628037,1.24092306
0.96948474,1.91941464,0.04255487,0.09966910,0.47551624,0.19448070,0.03553118,0.24074129,0.54388706,1.21840305
0.97548774,1.89403988,0.04223757,0.09779015,0.46854528,0.19295011,0.03363418,0.24025368,0.53169402,1.20164974
0.98149075,1.87852513,0.04223316,0.09663423,0.46513972,0.19303720,0.03193976,0.24130246,0.51991947,1.19083330
0.98749375,1.87295018,0.04253589,0.09619479,0.46520893,0.19471376,0.03044553,0.24392993,0.50876547,1.18599200
0.99349675,1.87718858,0.04313278,0.09645496,0.46859643,0.19792065,0.02914710,0.24814632,0.49841229,1.18703429
0.99949975,1.89091289,0.04400381,0.09738802,0.47508137,0.20256874,0.02803806,0.25392958,0.48901366,1.19374445
1.00550275,1.91360562,0.04512232,0.09895814,0.48438186,0.20854074,0.02711008,0.26122591,0.48069282,1.20579174
1.01150575,1.94457573,0.04645558,0.10112133,0.49616022,0.21569385,0.02635291,0.26995128,0.47353989,1.22274281
1.01750875,1.98298040,0.04796550,0.10382676,0.51003033,0.22386335,0.02575456,0.27999371,0.46761050,1.24407702
1.02351176,2.02785126,0.04960959,0.10701825,0.52556670,0.23286686,0.02530149,0.29121633,0.46292581,1.26920411
1.02951476,2.07812459,0.05134200,0.11063605,0.54231530,0.24250931,0.02497881,0.30346113,0.45947396,1.29748370
1.03551776,2.13267419,0.05311470,0.11461874,0.55980566,0.25258841,0.02477061,0.31655323,0.45721285,1.32824590
1.04152076,2.19034588,0.05487871,0.11890530,0.57756406,0.26290035,0.02466026,0.33030554,0.45607404,1.36081227
1.04752376,2.24999232,0.05658542,0.12343710,0.59512701,0.27324565,0.02463082,0.34452364,0.45596768,1.39451648
1.05352676,2.31050671,0.05818784,0.12815997,0.61205485,0.28343489,0.02466543,0.35901070,0.45678800,1.42872378
1.05952976,2.37085412,0.05964185,0.13302587,0.62794455,0.29329391,0.02474766,0.37357213,0.45841931,1.46284861
1.06553277,2.43009910,0.06090731,0.13799445,0.64244143,0.30266858,0.02486190,0.38802002,0.46074187,1.49636977
1.07153577,2.48742845,0.06194912,0.14303413,0.65524906,0.31142859,0.02499372,0.40217697,0.46363755,1.52884250
1.07753877,2.54216836,0.06273799,0.14812273,0.66613701,0.31947028,0.02513012,0.41587929,0.46699485,1.55990721
1.08354177,2.59379507,0.06325109,0.15324755,0.67494593,0.32671842,0.02525976,0.42897948,0.47071301,1.58929447
1.08954477,2.64193909,0.06347253,0.15840493,0.68158988,0.33312664,0.02537313,0.44134787,0.47470509,1.61682638
1.09554777,2.68638263,0.06339344,0.16359924,0.68605564,0.33867678,0.02546262,0.45287348,0.47889980,1.64241425
1.10155078,2.72705098,0.06301206,0.16884128,0.68839916,0.34337698,0.02552247,0.46346413,0.48324210,1.66605310
1.10755378,2.76399832,0.06233338,0.17414633,0.68873921,0.34725877,0.02554876,0.47304578,0.48769257,1.68781321
1.11355678,2.79738907,0.06136874,0.17953176,0.68724870,0.35037323,0.02553924,0.48156142,0.49222569,1.70782956
1.11955978,2.82747602,0.06013521,0.18501442,0.68414401,0.35278654,0.02549314,0.48896943,0.49682718,1.72628957
1.12556278,2.85457657,0.05865478,0.19060801,0.67967298,0.35457508,0.02541096,0.49524178,0.50149069,1.74342025
1.13156578,2.87904866,0.05695353,0.19632046,0.67410204,0.35582035,0.02529421,0.50036210,0.50621411,1.75947520
1.13756878,2.90126777,0.05506065,0.20215157,0.66770337,0.35660406,0.02514519,0.50432386,0.51099577,1.77472247
1.14357179,2.92160637,0.05300751,0.20809100,0.66074247,0.35700365,0.02496677,0.50712883,0.51583086,1.78943381
1.14957479,2.94041701,0.05082667,0.21411688,0.65346693,0.35708831,0.02476219,0.50878585,0.52070841,1.80387602
1.15557779,2.95801998,0.04855098,0.22019490,0.64609690,0.35691598,0.02453490,0.50931015,0.52560898,1.81830468
1.16158079,2.97469607,0.04621277,0.22627822,0.63881760,0.35653124,0.02428849,0.50872316,0.53050333,1.83296060
1.16758379,2.99068476,0.04384307,0.23230806,0.63177428,0.35596424,0.02402668,0.50705284,0.53535212,1.84806902
1.17358679,3.00618768,0.04147103,0.23821500,0.62506970,0.35523075,0.02375328,0.50433455,0.54010682,1.86384139
1.17958979,3.02137673,0.03912341,0.24392099,0.61876422,0.35433331,0.02347233,0.50061234,0.54471164,1.88047939
1.18559280,3.03640633,0.03682426,0.24934192,0.61287828,0.35326318,0.02318823,0.49594051,0.54910656,1.89818065
1.19159580,3.05142827,0.03459468,0.25439068,0.60739711,0.35200323,0.02290588,0.49038542,0.55323109,1.91714545
1.19759880,3.06660823,0.03245277,0.25898053,0.60227722,0.35053133,0.02263089,0.48402730,0.55702873,1.93758373
1.20360180,3.08214218,0.03041363,0.26302866,0.59745428,0.34882421,0.02236979,0.47696185,0.56045163,1.95972137
1.20960480,3.09827142,0.02848956,0.26645968,0.59285186,0.34686138,0.02213025,0.46930159,0.56346539,1.98380506
1.21560780,3.11529465,0.02669028,0.26920900,0.58839046,0.34462901,0.02192121,0.46117666,0.56605341,2.01010491
1.22161081,3.13357582,0.02502321,0.27122586,0.58399640,0.34212345,0.02175311,0.45273506,0.56822072,2.03891410
1.22761381,3.15354686,0.02349387,0.27247588,0.57960993,0.33935423,0.02163793,0.44414209,0.56999677,2.07054508
1.23361681,3.17570432,0.02210624,0.27294304,0.57519227,0.33634636,0.02158928,0.43557895,0.57143716,2.10532212
1.23961981,3.20059989,0.02086311,0.27263105,0.57073109,0.33314179,0.02162239,0.42724054,0.57262389,2.14357005
1.24562281,3.22882462,0.01976652,0.27156397,0.56624432,0.32979996,0.02175403,0.41933231,0.57366423,2.18559959
1.25162581,3.26098741,0.01881804,0.26978615,0.56178192,0.32639739,0.02200238,0.41206636,0.57468799,2.23168967
1.25762881,3.29768871,0.01801902,0.26736147,0.55742573,0.32302637,0.02238684,0.40565676,0.57584338,2.28206752
1.26363182,3.33949052,0.01737085,0.26437198,0.55328738,0.31979276,0.02292776,0.40031429,0.57729144,2.33688765
1.26963482,3.38688429,0.01687504,0.26091591,0.54950436,0.31681302,0.02364609,0.39624068,0.57919948,2.39621071
1.27563782,3.44025828,0.01653326,0.25710520,0.54623448,0.31421057,0.02456306,0.39362273,0.58173350,2.45998357
1.28164082,3.49986633,0.01634732,0.25306269,0.54364902,0.31211181,0.02569968,0.39262619,0.58505024,2.52802185
1.28764382,3.56579958,0.01631895,0.24891897,0.54192493,0.31064159,0.02707632,0.39339001,0.58928902,2.59999618
1.29364682,3.63796282,0.01644963,0.24480901,0.54123635,0.30991881,0.02871214,0.39602086,0.59456384,2.67542312
1.29964982,3.71605703,0.01674028,0.24086869,0.54174587,0.31005183,0.03062458,0.40058835,0.60095617,2.75366177
1.30565283,3.79956888,0.01719090,0.23723140,0.54359598,0.31113423,0.03282871,0.40712097,0.60850878,2.83391647
1.31165583,3.88776819,0.01780013,0.23402454,0.54690089,0.31324082,0.03533663,0.41560314,0.61722093,2.91524601
1.31765883,3.97971356,0.01856493,0.23136627,0.55173930,0.31642422,0.03815683,0.42597328,0.62704519,2.99657910
1.32366183,4.07426605,0.01948008,0.22936239,0.55814812,0.32071192,0.04129351,0.43812316,0.63788618,3.07673587
1.32966483,4.17011047,0.02053787,0.22810348,0.56611767,0.32610404,0.04474593,0.45189852,0.64960121,3.15445452
1.33566783,4.26578344,0.02172777,0.22766234,0.57558840,0.33257188,0.04850778,0.46710100,0.66200296,3.22842218
1.34167084,4.35970705,0.02303620,0.22809176,0.58644929,0.34005714,0.05256656,0.48349133,0.67486405,3.29730867
1.34767384,4.45022682,0.02444640,0.22942273,0.59853810,0.34847199,0.05690306,0.50079379,0.68792339,3.35980199
1.35367684,4.53565243,0.02593842,0.23166307,0.61164338,0.35769993,0.06149094,0.51870164,0.70089401,3.41464381
1.35967984,4.61429974,0.02748929,0.23479659,0.62550833,0.36759742,0.06629643,0.53688363,0.71347207,3.46066384
1.36568284,4.68453256,0.02907322,0.23878282,0.63983640,0.37799630,0.07127822,0.55499116,0.72534666,3.49681155
1.37168584,4.74480282,0.03066209,0.24355730,0.65429833,0.38870688,0.07638749,0.57266609,0.73621004,3.52218426
1.37768884,4.79368785,0.03222596,0.24903253,0.66854068,0.39952176,0.08156830,0.58954888,0.74576775,3.53605050
1.38369185,4.82992390,0.03373372,0.25509958,0.68219540,0.41022016,0.08675807,0.60528682,0.75374829,3.53786804
1.38969485,4.85243482,0.03515389,0.26163029,0.69489013,0.42057281,0.09188851,0.61954216,0.75991199,3.52729609
1.39569785,4.86035557,0.03645545,0.26848020,0.70625906,0.43034720,0.09688667,0.63199995,0.76405851,3.50420163
1.40170085,4.85305006,0.03760870,0.27549190,0.71595375,0.43931307,0.10167639,0.64237526,0.76603298,3.46865975
1.40770385,4.83012308,0.03858617,0.28249902,0.72365363,0.44724809,0.10617991,0.65041966,0.76573028,3.42094846
1.41370685,4.79142649,0.03936340,0.28933045,0.72907578,0.45394342,0.11031968,0.65592679,0.76309753,3.36153832
1.41970985,4.73705945,0.03991977,0.29581495,0.73198365,0.45920909,0.11402043,0.65873681,0.75813457,3.29107756
1.42571286,4.66736332,0.04023915,0.30178571,0.73219416,0.46287903,0.11721116,0.65873965,0.75089258,3.21037333
1.43171586,4.58291111,0.04031040,0.30708492,0.72958323,0.46481545,0.11982727,0.65587696,0.74147094,3.12036986
1.43771886,4.48449216,0.04012772,0.31156807,0.72408918,0.46491262,0.12181255,0.65014274,0.73001240,3.02212429
1.44372186,4.37309229,0.03969086,0.31510779,0.71571403,0.46309969,0.12312100,0.64158256,0.71669692,2.91678089
1.44972486,4.24987015,0.03900510,0.31759715,0.70452267,0.45934255,0.12371844,0.63029154,0.70173446,2.80554444
1.45572786,4.11613003,0.03808101,0.31895227,0.69063976,0.45364466,0.12358375,0.61641106,0.68535701,2.68965342
1.46173087,3.97329211,0.03693412,0.31911405,0.67424476,0.44604677,0.12270977,0.60012433,0.66781019,2.57035377
1.46773387,3.82286079,0.03558435,0.31804916,0.65556511,0.43662545,0.12110369,0.58165103,0.64934482,2.44887368
1.47373687,3.66639179,0.03405533,0.31575009,0.63486799,0.42549072,0.11878711,0.56124114,0.63020887,2.32640009
1.47973987,3.50545925,0.03237362,0.31223435,0.61245103,0.41278265,0.11579547,0.53916827,0.61063989,2.20405743
