energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.12306153,5.64359219,0.92823646,2.72767532,0.71393136,1.48317839,0.01410275,0.16451108,0.03816869,1.41961333
0.12906453,5.55905775,0.88893192,2.68733737,0.72649015,1.47759613,0.01433482,0.16398183,0.03771866,1.37701838
0.13506753,5.47195599,0.84877490,2.64767486,0.74104797,1.47188087,0.01450917,0.16325603,0.03738597,1.33031855
0.14107054,5.38185247,0.80813897,2.60841806,0.75711969,1.46549971,0.01461785,0.16226672,0.03716165,1.28009858
0.14707354,5.28835094,0.76738444,2.56924808,0.77419485,1.45797373,0.01465496,0.16095382,0.03703549,1.22698084
0.15307654,5.19110515,0.72685063,2.52980631,0.79175255,1.44888934,0.01461689,0.15926677,0.03699673,1.17160774
0.15907954,5.08983235,0.68684921,2.48970690,0.80927732,1.43790791,0.01450243,0.15716668,0.03703466,1.11462473
0.16508254,4.98432836,0.64765915,2.44855251,0.82627532,1.42477349,0.01431279,0.15462814,0.03713941,1.05666463
0.17108554,4.87448454,0.60952323,2.40595276,0.84229065,1.40931866,0.01405162,0.15164033,0.03730255,0.99833388
0.17708854,4.76030589,0.57264637,2.36154507,0.85692084,1.39146843,0.01372488,0.14820770,0.03751770,0.94020110
0.18309155,4.64192982,0.53719572,2.31501708,0.86983119,1.37124217,0.01334070,0.14434989,0.03778110,0.88278813
0.18909455,4.51964440,0.50330237,2.26612950,0.88076725,1.34875335,0.01290915,0.14010117,0.03809194,0.82656388
0.19509755,4.39390485,0.47106453,2.21473851,0.88956480,1.32420727,0.01244198,0.13550932,0.03845266,0.77194065
0.20110055,4.26534686,0.44055183,2.16081617,0.89615688,1.29789641,0.01195230,0.13063402,0.03886904,0.71927291
0.20710355,4.13479510,0.41181050,2.10446771,0.90057737,1.27019364,0.01145424,0.12554491,0.03935011,0.66885818
0.21310655,4.00326555,0.38486889,2.04594438,0.90296082,1.24154306,0.01096258,0.12031929,0.03990789,0.62093960
0.21910955,3.87196045,0.35974310,1.98565087,0.90353837,1.21244863,0.01049236,0.11503971,0.04055691,0.57570969
0.22511256,3.74225483,0.33644225,1.92414635,0.90262972,1.18346066,0.01005857,0.10979141,0.04131358,0.53331505
0.23111556,3.61567418,0.31497302,1.86213862,0.90063138,1.15516045,0.00967570,0.10465982,0.04219539,0.49386125
0.23711856,3.49386321,0.29534332,1.80047113,0.89800153,1.12814338,0.00935748,0.09972813,0.04321998,0.45741788
0.24312156,3.37854623,0.27756478,1.74010297,0.89524206,1.10300083,0.00911650,0.09507509,0.04440405,0.42402317
0.24912456,3.27148020,0.26165389,1.68208243,0.89287852,1.08030165,0.00896396,0.09077298,0.04576232,0.39368806
0.25512756,3.17440194,0.24763193,1.62751488,0.89143874,1.06057362,0.00890934,0.08688595,0.04730636,0.36639959
0.26113057,3.08897152,0.23552359,1.57752617,0.89143112,1.04428573,0.00896024,0.08346866,0.04904356,0.34212351
0.26713357,3.01671419,0.22535447,1.53322300,0.89332352,1.03183196,0.00912213,0.08056530,0.05097613,0.32080617
0.27313657,2.95896321,0.21714766,1.49565172,0.89752362,1.02351733,0.00939820,0.07820897,0.05310029,0.30237576
0.27913957,2.91680631,0.21091967,1.46575748,0.90436180,1.01954683,0.00978924,0.07642142,0.05540565,0.28674301
0.28514257,2.89103821,0.20667597,1.44434521,0.91407716,1.02001781,0.01029351,0.07521318,0.05787486,0.27380162
0.29114557,2.88212160,0.20440643,1.43204428,0.92680739,1.02491631,0.01090677,0.07458396,0.06048348,0.26342852
0.29714857,2.89015849,0.20408110,1.42927831,0.94258291,1.03411761,0.01162224,0.07452342,0.06320021,0.25548419
0.30315158,2.91487357,0.20564647,1.43624148,0.96132555,1.04739102,0.01243066,0.07501216,0.06598741,0.24981321
0.30915458,2.95561064,0.20902253,1.45288241,0.98285173,1.06440886,0.01332045,0.07602293,0.06880192,0.24624517
0.31515758,3.01134251,0.21410101,1.47889657,1.00687996,1.08475925,0.01427786,0.07752204,0.07159613,0.24459609
0.32116058,3.08069443,0.22074467,1.51372746,1.03304229,1.10796217,0.01528727,0.07947084,0.07431935,0.24467035
0.32716358,3.16198027,0.22878802,1.55657691,1.06089911,1.13348824,0.01633145,0.08182734,0.07691935,0.24626320
0.33316658,3.25325019,0.23803942,1.60642417,1.08995655,1.16077910,0.01739201,0.08454771,0.07934399,0.24916381
0.33916958,3.35234814,0.24828449,1.66205322,1.11968559,1.18926872,0.01844979,0.08758791,0.08154297,0.25315876
0.34517259,3.45697693,0.25929073,1.72208745,1.14954217,1.21840453,0.01948541,0.09090506,0.08346955,0.25803595
0.35117559,3.56476845,0.27081325,1.78503052,1.17898710,1.24766734,0.02047976,0.09445877,0.08508214,0.26358866
0.35717859,3.67335615,0.28260134,1.84931176,1.20750515,1.27658919,0.02141455,0.09821224,0.08634587,0.26961979
0.36318159,3.78044708,0.29440559,1.91333476,1.23462232,1.30476831,0.02227288,0.10213313,0.08723371,0.27594596
0.36918459,3.88389057,0.30598525,1.97552703,1.25992069,1.33188041,0.02303976,0.10619420,0.08772759,0.28240134
0.37518759,3.98174083,0.31711556,2.03438895,1.28305026,1.35768596,0.02370258,0.11037365,0.08781893,0.28884115
0.38119060,4.07231110,0.32759459,2.08854026,1.30373735,1.38203296,0.02425156,0.11465515,0.08750905,0.29514447
0.38719360,4.15421723,0.33724938,2.13676205,1.32178943,1.40485544,0.02468003,0.11902768,0.08680904,0.30121646
0.39319660,4.22640908,0.34594104,2.17803287,1.33709624,1.42616760,0.02498465,0.12348497,0.08573944,0.30698971
0.39919960,4.28818871,0.35356855,2.21155736,1.34962745,1.44605415,0.02516557,0.12802477,0.08432943,0.31242469
0.40520260,4.33921493,0.36007116,2.23678647,1.35942709,1.46465742,0.02522633,0.13264793,0.08261584,0.31750931
0.41120560,4.37949433,0.36542908,2.25342858,1.36660521,1.48216204,0.02517371,0.13735720,0.08064188,0.32225755
0.41720860,4.40935955,0.36966274,2.26145104,1.37132744,1.49877810,0.02501746,0.14215608,0.07845564,0.32670719
0.42321161,4.42943628,0.37283033,2.26107240,1.37380290,1.51472380,0.02476989,0.14704749,0.07610852,0.33091670
0.42921461,4.44060072,0.37502408,2.25274577,1.37427145,1.53020861,0.02444531,0.15203251,0.07365357,0.33496156
0.43521761,4.44392993,0.37636515,2.23713419,1.37299064,1.54541797,0.02405951,0.15710927,0.07114388,0.33892989
0.44122061,4.44064761,0.37699773,2.21507924,1.37022344,1.56050051,0.02362904,0.16227187,0.06863104,0.34291790
0.44722361,4.43206803,0.37708239,2.18756436,1.36622701,1.57555857,0.02317060,0.16750963,0.06616372,0.34702510
0.45322661,4.41954101,0.37678917,2.15567462,1.36124338,1.59064264,0.02270036,0.17280660,0.06378647,0.35134969
0.45922961,4.40440047,0.37629070,2.12055452,1.35549224,1.60575026,0.02223333,0.17814131,0.06153878,0.35598417
0.46523262,4.38791904,0.37575570,2.08336589,1.34916627,1.62082950,0.02178280,0.18348691,0.05945434,0.36101158
0.47123562,4.37127065,0.37534317,2.04524726,1.34242917,1.63578711,0.02135992,0.18881175,0.05756063,0.36650242
0.47723862,4.35550255,0.37519744,2.00727646,1.33541631,1.65050085,0.02097329,0.19408011,0.05587878,0.37251247
0.48324162,4.34151788,0.37544445,1.97043766,1.32823806,1.66483580,0.02062880,0.19925347,0.05442365,0.37908160
0.48924462,4.33006885,0.37618921,1.93559395,1.32098532,1.67866361,0.02032950,0.20429187,0.05320426,0.38623373
0.49524762,4.32176048,0.37751447,1.90346606,1.31373709,1.69188403,0.02007567,0.20915568,0.05222429,0.39397775
0.50125063,4.31706397,0.37948080,1.87461778,1.30656946,1.70444747,0.01986504,0.21380735,0.05148286,0.40230960
0.50725363,4.31633826,0.38212767,1.84944809,1.29956559,1.71637761,0.01969303,0.21821341,0.05097538,0.41121514
0.51325663,4.31985820,0.38547558,1.82818985,1.29282602,1.72779274,0.01955321,0.22234632,0.05069446,0.42067390
0.51925963,4.32784699,0.38952896,1.81091448,1.28647870,1.73892480,0.01943777,0.22618632,0.05063089,0.43066319
0.52526263,4.34051085,0.39427947,1.79754222,1.28068827,1.75013480,0.01933806,0.22972308,0.05077454,0.44116260
0.53126563,4.35807331,0.39970969,1.78785687,1.27566387,1.76192379,0.01924512,0.23295712,0.05111519,0.45215835
0.53726863,4.38080699,0.40579667,1.78152426,1.27166499,1.77493852,0.01915029,0.23590083,0.05164332,0.46364736
0.54327164,4.40906064,0.41251514,1.77811343,1.26900504,1.78997090,0.01904568,0.23857921,0.05235060,0.47564061
0.54927464,4.44327958,0.41984034,1.77711948,1.26805214,1.80795108,0.01892465,0.24103011,0.05323037,0.48816561
0.55527764,4.48401789,0.42774996,1.77798710,1.26922686,1.82993378,0.01878218,0.24330407,0.05427784,0.50126774
0.56128064,4.53194141,0.43622534,1.78013402,1.27299691,1.85707781,0.01861516,0.24546362,0.05549011,0.51501014
0.56728364,4.58782067,0.44525173,1.78297333,1.27986850,1.89061918,0.01842254,0.24758218,0.05686600,0.52947223
0.57328664,4.65251367,0.45481754,1.78593411,1.29037465,1.93183825,0.01820537,0.24974250,0.05840569,0.54474675
0.57928964,4.72693872,0.46491281,1.78847975,1.30506048,1.98202154,0.01796674,0.25203463,0.06011024,0.56093534
0.58529265,4.81203816,0.47552681,1.79012341,1.32446588,2.04241927,0.01771162,0.25455359,0.06198090,0.57814285
0.59129565,4.90873407,0.48664509,1.79044040,1.34910596,2.11419975,0.01744653,0.25739669,0.06401835,0.59647065
0.59729865,5.01787771,0.49824613,1.78907713,1.37944979,2.19840185,0.01717921,0.26066061,0.06622193,0.61600913
0.60330165,5.14019449,0.51029776,1.78575669,1.41589818,2.29588711,0.01691818,0.26443835,0.06858875,0.63682991
0.60930465,5.27622689,0.52275375,1.78028103,1.45876116,2.40729304,0.01667229,0.26881604,0.07111287,0.65897804
0.61530765,5.42627779,0.53555068,1.77252998,1.50823606,2.53298925,0.01645021,0.27386983,0.07378458,0.68246474
0.62131066,5.59035671,0.54860548,1.76245724,1.56438705,2.67303814,0.01625996,0.27966282,0.07658973,0.70726099
0.62731366,5.76813179,0.56181373,1.75008400,1.62712715,2.82716182,0.01610850,0.28624227,0.07950926,0.73329249
0.63331666,5.95889001,0.57504903,1.73549039,1.69620358,2.99471693,0.01600132,0.29363702,0.08251887,0.76043632
0.63931966,6.16150814,0.58816340,1.71880544,1.77118734,3.17467873,0.01594211,0.30185535,0.08558898,0.78851953
0.64532266,6.37443650,0.60098905,1.70019609,1.85146786,3.36563590,0.01593255,0.31088330,0.08868486,0.81731989
0.65132566,6.59569743,0.61334130,1.67985591,1.93625347,3.56579703,0.01597218,0.32068351,0.09176707,0.84656890
0.65732866,6.82289960,0.62502265,1.65799400,2.02457803,3.77300946,0.01605837,0.33119472,0.09479206,0.87595704
0.66333167,7.05326892,0.63582799,1.63482470,2.11531411,3.98479078,0.01618636,0.34233188,0.09771316,0.90514104
0.66933467,7.28369620,0.64555067,1.61055860,2.20719275,4.19837300,0.01634944,0.35398700,0.10048159,0.93375303
0.67533767,7.51080069,0.65398926,1.58539532,2.29882955,4.41075859,0.01653924,0.36603067,0.10304781,0.96141113
0.68134067,7.73100836,0.66095464,1.55951816,2.38875649,4.61878730,0.01674599,0.37831439,0.10536295,0.98773115
0.68734367,7.94064276,0.66627732,1.53309109,2.47545877,4.81921234,0.01695896,0.39067345,0.10738024,1.01233876
0.69334667,8.13602577,0.66981447,1.50625795,2.55741543,5.00878353,0.01716687,0.40293059,0.10905658,1.03488183
0.69934967,8.31358501,0.67145652,1.47914389,2.63314256,5.18433514,0.01735834,0.41490020,0.11035400,1.05504224
0.70535268,8.46996423,0.67113296,1.45185887,2.70123755,5.34287543,0.01752238,0.42639290,0.11124100,1.07254681
0.71135568,8.60213270,0.66881715,1.42450297,2.76042269,5.48167498,0.01764880,0.43722068,0.11169373,1.08717681
0.71735868,8.70748945,0.66452991,1.39717306,2.80958650,5.59835038,0.01772863,0.44720208,0.11169698,1.09877568
0.72336168,8.78395832,0.65834170,1.36997054,2.84782113,5.69094029,0.01775453,0.45616758,0.11124486,1.10725482
0.72936468,8.83006999,0.65037336,1.34300954,2.87445430,5.75797087,0.01772104,0.46396482,0.11034119,1.11259705
0.73536768,8.84502759,0.64079535,1.31642512,2.88907431,5.79850777,0.01762488,0.47046358,0.10899958,1.11485784
0.74137069,8.82875279,0.62982542,1.29038099,2.89154725,5.81219257,0.01746506,0.47556032,0.10724317,1.11416413
0.74737369,8.78191052,0.61772492,1.26507617,2.88202532,5.79926192,0.01724300,0.47918202,0.10510408,1.11071100
0.75337669,8.70591047,0.60479369,1.24075017,2.86094599,5.76054832,0.01696255,0.48128928,0.10262252,1.10475628
0.75937969,8.60288505,0.59136385,1.21768627,2.82902189,5.69746233,0.01662984,0.48187842,0.09984573,1.09661332
0.76538269,8.47564402,0.57779247,1.19621250,2.78722162,5.61195641,0.01625321,0.48098252,0.09682659,1.08664220
0.77138569,8.32760675,0.56445349,1.17670010,2.73674222,5.50647173,0.01584295,0.47867123,0.09362221,1.07523975
0.77738869,8.16271425,0.55172889,1.15955916,2.67897424,5.38386945,0.01541102,0.47504941,0.09029229,1.06282854
0.78339170,7.98532339,0.53999952,1.14523149,2.61546052,5.24734912,0.01497076,0.47025445,0.08689755,1.04984537
0.78939470,7.80008665,0.52963566,1.13418055,2.54785044,5.10035681,0.01453646,0.46445243,0.08349810,1.03672940
0.79539770,7.61182120,0.52098746,1.12687872,2.47785086,4.94648618,0.01412304,0.45783315,0.08015194,1.02391025
0.80140070,7.42537121,0.51437566,1.12379207,2.40717585,4.78937607,0.01374557,0.45060417,0.07691353,1.01179644
0.80740370,7.24546789,0.51008255,1.12536304,2.33749661,4.63260777,0.01341889,0.44298406,0.07383254,1.00076431
0.81340670,7.07659151,0.50834359,1.13199152,2.27039342,4.47960557,0.01315722,0.43519515,0.07095283,0.99114769
0.81940970,6.92283981,0.50933969,1.14401498,2.20731113,4.33354372,0.01297369,0.42745588,0.06831155,0.98322867
0.82541271,6.78780682,0.51319049,1.16168838,2.14951958,4.19726265,0.01288002,0.41997327,0.06593855,0.97722946
0.83141571,6.67447603,0.51994883,1.18516465,2.09808018,4.07319690,0.01288615,0.41293561,0.06385592,0.97330576
0.83741871,6.58513127,0.52959653,1.21447678,2.05381947,3.96331683,0.01299994,0.40650581,0.06207788,0.97154171
0.84342171,6.52128820,0.54204181,1.24952224,2.01731066,3.86908559,0.01322690,0.40081559,0.06061073,0.97194660
0.84942471,6.48364882,0.55711837,1.29005089,1.98886318,3.79143229,0.01356995,0.39596088,0.05945310,0.97445355
0.85542771,6.47208058,0.57458650,1.33565707,1.96852081,3.73074180,0.01402932,0.39199860,0.05859634,0.97892020
0.86143072,6.48562114,0.59413610,1.38577674,1.95606808,3.68686119,0.01460241,0.38894490,0.05802504,0.98513159
0.86743372,6.52250886,0.61539184,1.43969020,1.95104456,3.65912208,0.01528378,0.38677513,0.05771772,0.99280519
0.87343672,6.58023861,0.63792046,1.49653086,1.95276665,3.64637807,0.01606519,0.38542545,0.05764764,1.00159798
0.87943972,6.65564121,0.66123998,1.55530007,1.96035593,3.64705564,0.01693573,0.38479607,0.05778360,1.01111571
0.88544272,6.74498454,0.68483091,1.61488805,1.97277309,3.65921678,0.01788199,0.38475599,0.05809099,1.02092387
0.89144572,6.84409303,0.70814889,1.67410027,1.98885632,3.68063131,0.01888832,0.38514911,0.05853267,1.03056028
0.89744872,6.94848196,0.73063878,1.73168866,2.00736289,3.70885639,0.01993720,0.38580143,0.05907006,1.03954894
0.90345173,7.05350211,0.75174945,1.78638657,2.02701240,3.74132065,0.02100957,0.38652893,0.05966414,1.04741464
0.90945473,7.15448983,0.77094903,1.83694613,2.04653047,3.77541042,0.02208533,0.38714601,0.06027644,1.05369788
0.91545773,7.24691724,0.78773993,1.88217660,2.06469105,3.80855491,0.02314381,0.38747390,0.06087002,1.05796961
0.92146073,7.32653728,0.80167312,1.92098205,2.08035636,3.83830803,0.02416430,0.38734882,0.06141034,1.05984516
0.92746373,7.38951802,0.81236107,1.95239665,2.09251261,3.86242369,0.02512653,0.38662942,0.06186615,1.05899685
0.93346673,7.43256133,0.81948895,1.97561608,2.10030070,3.87892262,0.02601129,0.38520326,0.06221011,1.05516475
0.93946973,7.45300138,0.82282335,1.99002342,2.10304049,3.88614801,0.02680084,0.38299195,0.06241946,1.04816511
0.94547274,7.44887897,0.82221842,1.99520846,2.10024815,3.88280860,0.02747944,0.37995476,0.06247641,1.03789609
0.95147574,7.41898912,0.81761902,1.99097928,2.09164575,3.86800751,0.02803371,0.37609059,0.06236844,1.02434055
0.95747874,7.36290012,0.80906071,1.97736574,2.07716304,3.84125627,0.02845298,0.37143816,0.06208842,1.00756574
0.96348174,7.28094351,0.79666667,1.95461452,2.05693145,3.80247360,0.02872955,0.36607437,0.06163456,0.98771988
0.96948474,7.17417598,0.78064171,1.92317608,2.03127061,3.75196939,0.02885880,0.36011116,0.06101016,0.96502585
0.97548774,7.04431514,0.76126353,1.88368425,2.00066827,3.69041489,0.02883929,0.35369063,0.06022324,0.93977221
0.98149075,6.89365260,0.73887184,1.83692931,1.96575441,3.61880062,0.02867264,0.34697913,0.05928600,0.91230198
0.98749375,6.72494843,0.71385570,1.78382611,1.92727099,3.53838405,0.02836345,0.34016016,0.05821418,0.88299983
0.99349675,6.54131231,0.68663968,1.72537872,1.88603848,3.45062956,0.02791900,0.33342676,0.05702630,0.85227802
0.99949975,6.34607679,0.65766968,1.66264338,1.84292093,3.35714342,0.02734899,0.32697351,0.05574285,0.82056203
1.00550275,6.14266854,0.62739866,1.59669143,1.79879097,3.25960672,0.02666509,0.32098861,0.05438543,0.78827633
1.01150575,5.93448335,0.59627333,1.52857408,1.75449619,3.15970931,0.02588058,0.31564631,0.05297597,0.75583096
1.01750875,5.72477012,0.56472192,1.45929035,1.71082853,3.05908728,0.02500990,0.31110012,0.05153590,0.72360948
1.02351176,5.51652853,0.53314383,1.38975970,1.66849750,2.95926682,0.02406815,0.30747689,0.05008545,0.69195881
1.02951476,5.31242432,0.50190126,1.32080010,1.62810852,2.86161637,0.02307069,0.30487215,0.04864303,0.66118119
1.03551776,5.11472460,0.47131313,1.25311243,1.59014680,2.76730877,0.02203276,0.30334670,0.04722473,0.63152856
1.04152076,4.92525508,0.44165143,1.18727126,1.55496725,2.67729452,0.02096906,0.30292471,0.04584398,0.60319948
1.04752376,4.74537943,0.41313986,1.12372200,1.52279047,2.59228651,0.01989354,0.30359311,0.04451131,0.57633840
1.05352676,4.57600021,0.38595469,1.06278415,1.49370452,2.51275633,0.01881909,0.30530251,0.04323427,0.55103730
1.05952976,4.41757952,0.36022758,1.00465961,1.46767210,2.43894132,0.01775742,0.30796929,0.04201750,0.52733927
1.06553277,4.27017697,0.33604999,0.94944551,1.44454233,2.37086138,0.01671901,0.31147886,0.04086288,0.50524384
1.07153577,4.13350178,0.31347896,0.89715022,1.42406634,2.30834409,0.01571304,0.31568988,0.03976984,0.48471352
1.07753877,4.00697534,0.29254364,0.84771147,1.40591575,2.25105631,0.01474749,0.32043917,0.03873567,0.46568123
1.08354177,3.88980061,0.27325245,0.80101553,1.38970296,2.19854032,0.01382922,0.32554720,0.03775597,0.44805817
1.08954477,3.78103469,0.25560025,0.75691622,1.37500234,2.15025276,0.01296417,0.33082383,0.03682508,0.43174179
1.09554777,3.67966088,0.23957532,0.71525294,1.36137141,2.10560420,0.01215747,0.33607419,0.03593655,0.41662344
1.10155078,3.58465740,0.22516578,0.67586680,1.34837114,2.06399785,0.01141374,0.34110437,0.03508361,0.40259543
1.10755378,3.49506004,0.21236533,0.63861438,1.33558477,2.02486565,0.01073724,0.34572695,0.03425957,0.38955734
1.11355678,3.41001667,0.20117792,0.60337859,1.32263451,1.98770064,0.01013208,0.34976603,0.03345826,0.37742140
1.11955978,3.32883228,0.19162144,0.57007654,1.30919580,1.95208446,0.00960246,0.35306181,0.03267434,0.36611678
1.12556278,3.25100349,0.18373014,0.53866428,1.29500881,1.91770939,0.00915276,0.35547446,0.03190363,0.35559280
1.13156578,3.17624213,0.17755593,0.50913866,1.27988703,1.88439432,0.00878768,0.35688738,0.03114336,0.34582111
1.13756878,3.10448799,0.17316838,0.48153646,1.26372294,1.85209458,0.00851233,0.35720979,0.03039231,0.33679676
1.14357179,3.03591095,0.17065352,0.45593116,1.24649072,1.82090549,0.00833221,0.35637848,0.02965096,0.32853834
1.14957479,2.97090315,0.17011156,0.43242781,1.22824614,1.79105984,0.00825315,0.35435890,0.02892158,0.32108716
1.15557779,2.91006200,0.17165336,0.41115630,1.20912370,1.76291962,0.00828126,0.35114555,0.02820820,0.31450555
1.16158079,2.85416490,0.17539602,0.39226351,1.18933128,1.73696232,0.00842268,0.34676154,0.02751657,0.30887442
1.16758379,2.80413670,0.18145744,0.37590482,1.16914235,1.71376237,0.00868343,0.34125761,0.02685411,0.30429007
1.17358679,2.76101093,0.18995018,0.36223512,1.14888601,1.69396834,0.00906908,0.33471037,0.02622967,0.30086026
1.17958979,2.72588602,0.20097459,0.35139989,1.12893520,1.67827648,0.00958447,0.32722005,0.02565343,0.29869978
1.18559280,2.69987771,0.21461155,0.34352647,1.10969319,1.66740147,0.01023337,0.31890752,0.02513659,0.29792543
1.19159580,2.68406896,0.23091499,0.33871583,1.09157886,1.66204522,0.01101812,0.30991102,0.02469107,0.29865055
1.19759880,2.67945896,0.24990445,0.33703506,1.07501110,1.66286475,0.01193927,0.30038227,0.02432924,0.30097925
1.20360180,2.68691268,0.27155800,0.33851075,1.06039277,1.67044023,0.01299528,0.29048237,0.02406350,0.30500049
1.20960480,2.70711295,0.29580581,0.34312348,1.04809490,1.68524432,0.01418222,0.28037744,0.02390591,0.31078218
1.21560780,2.74051665,0.32252485,0.35080361,1.03844159,1.70761424,0.01549357,0.27023410,0.02386779,0.31836544
1.22161081,2.78731727,0.35153487,0.36142841,1.03169625,1.73772764,0.01692004,0.26021506,0.02395934,0.32775945
1.22761381,2.84741536,0.38259620,0.37482087,1.02804992,1.77558377,0.01844956,0.25047482,0.02418920,0.33893693
1.23361681,2.92039891,0.41540953,0.39075011,1.02761217,1.82099088,0.02006731,0.24115566,0.02456416,0.35183069
1.23961981,3.00553511,0.44961791,0.40893368,1.03040517,1.87356104,0.02175591,0.23238413,0.02508880,0.36633140
1.24562281,3.10177448,0.48481124,0.42904155,1.03636129,1.93271296,0.02349568,0.22426803,0.02576525,0.38228682
1.25162581,3.20776827,0.52053309,0.45070205,1.04532467,1.99768325,0.02526509,0.21689415,0.02659307,0.39950269
1.25762881,3.32189899,0.55628993,0.47350943,1.05705663,2.06754616,0.02704118,0.21032668,0.02756908,0.41774538
1.26363182,3.44232362,0.59156253,0.49703301,1.07124498,2.14124122,0.02880021,0.20460650,0.02868743,0.43674626
1.26963482,3.56702802,0.62581903,0.52082761,1.08751683,2.21760805,0.03051826,0.19975123,0.02993969,0.45620779
1.27563782,3.69389075,0.65852947,0.54444499,1.10545436,2.29542672,0.03217193,0.19575614,0.03131504,0.47581119
1.28164082,3.82075342,0.68918102,0.56744575,1.12461280,2.37346214,0.03373901,0.19259578,0.03280057,0.49522529
1.28764382,3.94549455,0.71729332,0.58941145,1.14453965,2.45051013,0.03519911,0.19022617,0.03438161,0.51411638
1.29364682,4.06610334,0.74243324,0.60995626,1.16479425,2.52544297,0.03653425,0.18858769,0.03604215,0.53215851
1.29964982,4.18074963,0.76422841,0.62873766,1.18496649,2.59725197,0.03772937,0.18760811,0.03776528,0.54904387
1.30565283,4.28784632,0.78237881,0.64546582,1.20469362,2.66508462,0.03877265,0.18720606,0.03953367,0.56449266
1.31165583,4.38610088,0.79666579,0.65991104,1.22367426,2.72827418,0.03965581,0.18729435,0.04132994,0.57826202
1.31765883,4.47455313,0.80695820,0.67190904,1.24167862,2.78635992,0.04037413,0.18778328,0.04313713,0.59015361
1.32366183,4.55259690,0.81321520,0.68136372,1.25855449,2.83909659,0.04092642,0.18858363,0.04493899,0.60001934
1.32966483,4.61998451,0.81548555,0.68824735,1.27422848,2.88645258,0.04131477,0.18960929,0.04672026,0.60776504
1.33566783,4.67681353,0.81390362,0.69259807,1.28870253,2.92859639,0.04154424,0.19077939,0.04846686,0.61335188
1.34167084,4.72349675,0.80868202,0.69451498,1.30204598,2.96587246,0.04162239,0.19201990,0.05016597,0.61679544
1.34767384,4.76071696,0.80010156,0.69415099,1.31438353,2.99876728,0.04155874,0.19326464,0.05180606,0.61816260
1.35367684,4.78936935,0.78849878,0.69170384,1.32588010,3.02786804,0.04136423,0.19445580,0.05337677,0.61756629
1.35967984,4.81049489,0.77425189,0.68740581,1.33672347,3.05381598,0.04105062,0.19554394,0.05486886,0.61515864
1.36568284,4.82520886,0.75776580,0.68151273,1.34710594,3.07725744,0.04062996,0.19648758,0.05627400,0.61112278
1.37168584,4.83462879,0.73945687,0.67429278,1.35720617,3.09879551,0.04011406,0.19725255,0.05758462,0.60566379
1.37768884,4.83980630,0.71973838,0.66601574,1.36717248,3.11894520,0.03951419,0.19781104,0.05879373,0.59899950
1.38369185,4.84166685,0.69900715,0.65694328,1.37710878,3.13809510,0.03884071,0.19814070,0.05989488,0.59135139
1.38969485,4.84096124,0.67763209,0.64732074,1.38706399,3.15647768,0.03810298,0.19822375,0.06088203,0.58293633
1.39569785,4.83823158,0.65594511,0.63737076,1.39702593,3.17415041,0.03730933,0.19804618,0.06174967,0.57395951
1.40170085,4.83379374,0.63423467,0.62728910,1.40691983,3.19098866,0.03646714,0.19759728,0.06249293,0.56460884
1.40770385,4.82773723,0.61274221,0.61724266,1.41661188,3.20669110,0.03558310,0.19686939,0.06310783,0.55505113
1.41370685,4.81994212,0.59166140,0.60736977,1.42591750,3.22079723,0.03466348,0.19585792,0.06359163,0.54543019
1.41970985,4.81011180,0.57114008,0.59778250,1.43461383,3.23271594,0.03371455,0.19456173,0.06394328,0.53586663
1.42571286,4.79781918,0.55128463,0.58857080,1.44245571,3.24176365,0.03274297,0.19298370,0.06416387,0.52645951
1.43171586,4.78256310,0.53216619,0.57980786,1.44919409,3.24720942,0.03175617,0.19113148,0.06425722,0.51728927
1.43771886,4.76383111,0.51382849,0.57155649,1.45459571,3.24832461,0.03076282,0.18901835,0.06423033,0.50842185
1.44372186,4.74116440,0.49629639,0.56387566,1.45846268,3.24443390,0.02977306,0.18666406,0.06409392,0.49991336
1.44972486,4.71422051,0.47958485,0.55682695,1.46065077,3.23496478,0.02879881,0.18409551,0.06386280,0.49181502
1.45572786,4.68282956,0.46370754,0.55048018,1.46108513,3.21949241,0.02785387,0.18134728,0.06355616,0.48417788
1.46173087,4.64704036,0.44868465,0.54491782,1.45977234,3.19777736,0.02695395,0.17846177,0.06319766,0.47705678
1.46773387,4.60715308,0.43454941,0.54023787,1.45680807,3.16979388,0.02611655,0.17548901,0.06281539,0.47051344
1.47373687,4.56373648,0.42135294,0.53655477,1.45237958,3.13574725,0.02536076,0.17248598,0.06244159,0.46461816
1.47973987,4.51762827,0.40916725,0.53399845,1.44676298,3.09607903,0.02470685,0.16951553,0.06211214,0.45945016
1.48574287,4.46991839,0.39808610,0.53271125,1.44031530,3.05146024,0.02417587,0.16664482,0.06186586,0.45509637
1.49174587,4.42191627,0.38822384,0.53284307,1.43346167,3.00277264,0.02378907,0.16394343,0.06174366,0.45164885
1.49774887,4.37510376,0.37971229,0.53454489,1.42667844,2.95107963,0.02356734,0.16148109,0.06178739,0.44920097
1.50375188,4.33107655,0.37269581,0.53796107,1.42047323,2.89758812,0.02353050,0.15932525,0.06203871,0.44784254
1.50975488,4.29147758,0.36732495,0.54322098,1.41536290,2.84360396,0.02369672,0.15753861,0.06253777,0.44765444
