energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-3.26263132,4.58226844,0.01736947,0.66449074,0.08101116,0.01252715,3.09678221,3.01649402,1.07348487
-3.25662831,4.43368582,0.01635619,0.64584068,0.07898710,0.01223958,2.98752484,2.89944943,1.03322583
-3.25062531,4.28265788,0.01537812,0.62593081,0.07696963,0.01193191,2.87847152,2.78507046,0.99270295
-3.24462231,4.12978001,0.01443792,0.60489646,0.07496742,0.01160459,2.76995833,2.67376235,0.95210168
-3.23861931,3.97569783,0.01353748,0.58289498,0.07298740,0.01125861,2.66232935,2.56586973,0.91161909
-3.23261631,3.82110833,0.01267797,0.56010324,0.07103488,0.01089550,2.55594203,2.46168501,0.87146308
-3.22661331,3.66675476,0.01186002,0.53671385,0.06911371,0.01051728,2.45116846,2.36145481,0.83184973
-3.22061031,3.51341592,0.01108379,0.51293065,0.06722647,0.01012647,2.34839259,2.26538420,0.79299910
-3.21460730,3.36189058,0.01034907,0.48896344,0.06537461,0.00972595,2.24800387,2.17363878,0.75512962
-3.20860430,3.21297849,0.00965540,0.46502248,0.06355876,0.00931891,2.15038818,2.08634494,0.71845169
-3.20260130,3.06745922,0.00900208,0.44131285,0.06177892,0.00890875,2.05591672,2.00358868,0.68316067
-3.19659830,2.92607041,0.00838826,0.41802905,0.06003474,0.00849894,1.96493408,1.92541352,0.64943006
-3.19059530,2.78948704,0.00781297,0.39535015,0.05832572,0.00809297,1.87774641,1.85181803,0.61740514
-3.18459230,2.65830294,0.00727515,0.37343557,0.05665148,0.00769417,1.79461066,1.78275368,0.58719760
-3.17858929,2.53301565,0.00677365,0.35242189,0.05501193,0.00730568,1.71572573,1.71812326,0.55888158
-3.17258629,2.41401571,0.00630726,0.33242049,0.05340745,0.00693039,1.64122616,1.65778056,0.53249131
-3.16658329,2.30158058,0.00587470,0.31351647,0.05183904,0.00657083,1.57117888,1.60153143,0.50802051
-3.16058029,2.19587360,0.00547465,0.29576845,0.05030841,0.00622916,1.50558299,1.54913644,0.48542376
-3.15457729,2.09694779,0.00510569,0.27920946,0.04881796,0.00590719,1.44437290,1.50031516,0.46461955
-3.14857429,2.00475392,0.00476637,0.26384874,0.04737086,0.00560634,1.38742414,1.45475203,0.44549491
-3.14257129,1.91915245,0.00445518,0.24967417,0.04597094,0.00532766,1.33456181,1.41210359,0.42791142
-3.13656828,1.83992809,0.00417056,0.23665542,0.04462259,0.00507192,1.28557079,1.37200680,0.41171216
-3.13056528,1.76680643,0.00391092,0.22474737,0.04333068,0.00483959,1.24020728,1.33408819,0.39672918
-3.12456228,1.69947134,0.00367464,0.21389376,0.04210036,0.00463093,1.19821077,1.29797340,0.38279119
-3.11855928,1.63758231,0.00346012,0.20403089,0.04093693,0.00444603,1.15931596,1.26329684,0.36973097
-3.11255628,1.58079080,0.00326579,0.19509117,0.03984566,0.00428488,1.12326374,1.22971115,0.35739216
-3.10655328,1.52875503,0.00309012,0.18700636,0.03883165,0.00414739,1.08981099,1.19689608,0.34563513
-3.10055028,1.48115235,0.00293172,0.17971054,0.03789970,0.00403349,1.05873852,1.16456663,0.33434162
-3.09454727,1.43768923,0.00278929,0.17314255,0.03705421,0.00394315,1.02985707,1.13248020,0.32341811
-3.08854427,1.39810837,0.00266175,0.16724804,0.03629916,0.00387640,1.00301114,1.10044270,0.31279774
-3.08254127,1.36219322,0.00254820,0.16198106,0.03563812,0.00383339,0.97808073,1.06831343,0.30244080
-3.07653827,1.32977002,0.00244807,0.15730516,0.03507427,0.00381443,0.95498119,1.03600873,0.29233398
-3.07053527,1.30070782,0.00236106,0.15319416,0.03461059,0.00382000,0.93366140,1.00350451,0.28248845
-3.06453227,1.27491683,0.00228727,0.14963259,0.03425000,0.00385078,0.91410067,0.97083750,0.27293705
-3.05852926,1.25234582,0.00222722,0.14661590,0.03399561,0.00390769,0.89630484,0.93810543,0.26373081
-3.05252626,1.23297894,0.00218187,0.14415045,0.03385105,0.00399194,0.88030195,0.90546614,0.25493511
-3.04652326,1.21683267,0.00215268,0.14225342,0.03382073,0.00410504,0.86613803,0.87313559,0.24662577
-3.04052026,1.20395315,0.00214163,0.14095266,0.03391026,0.00424885,0.85387320,0.84138501,0.23888527
-3.03451726,1.19441441,0.00215124,0.14028651,0.03412681,0.00442568,0.84357863,0.81053699,0.23179931
-3.02851426,1.18831751,0.00218456,0.14030359,0.03447946,0.00463824,0.83533432,0.78096067,0.22545403
-3.02251126,1.18579076,0.00224518,0.14106252,0.03497956,0.00488981,0.82922802,0.75306600,0.21993374
-3.01650825,1.18699067,0.00233717,0.14263164,0.03564099,0.00518415,0.82535497,0.72729699,0.21531944
-3.01050525,1.19210358,0.00246501,0.14508850,0.03648040,0.00552566,0.82381863,0.70412408,0.21168795
-3.00450225,1.20134728,0.00263357,0.14851917,0.03751730,0.00591929,0.82473183,0.68403544,0.20911170
-2.99849925,1.21497215,0.00284796,0.15301727,0.03877401,0.00637057,0.82821816,0.66752736,0.20765892
-2.99249625,1.23326125,0.00311341,0.15868254,0.04027553,0.00688559,0.83441318,0.65509369,0.20739419
-2.98649325,1.25652871,0.00343513,0.16561899,0.04204914,0.00747086,0.84346494,0.64721451,0.20837903
-2.98049025,1.28511579,0.00381815,0.17393249,0.04412387,0.00813323,0.85553353,0.64434400,0.21067251
-2.97448724,1.31938436,0.00426708,0.18372782,0.04652976,0.00887970,0.87078916,0.64689801,0.21433156
-2.96848424,1.35970735,0.00478599,0.19510519,0.04929693,0.00971722,0.88940874,0.65524130,0.21941086
-2.96248124,1.40645622,0.00537811,0.20815623,0.05245443,0.01065242,0.91157060,0.66967504,0.22596230
-2.95647824,1.45998572,0.00604571,0.22295967,0.05602902,0.01169133,0.93744762,0.69042495,0.23403378
-2.95047524,1.52061632,0.00678981,0.23957674,0.06004373,0.01283903,0.96719880,0.71763054,0.24366759
-2.94447224,1.58861515,0.00761008,0.25804663,0.06451648,0.01409935,1.00095970,0.75133597,0.25489819
-2.93846923,1.66417635,0.00850464,0.27838218,0.06945862,0.01547452,1.03883222,0.79148318,0.26774969
-2.93246623,1.74740207,0.00946995,0.30056608,0.07487354,0.01696484,1.08087445,0.83790770,0.28223314
-2.92646323,1.83828533,0.01050073,0.32454794,0.08075550,0.01856840,1.12709103,0.89033774,0.29834388
-2.92046023,1.93669600,0.01158999,0.35024237,0.08708864,0.02028091,1.17742498,0.94839687,0.31605909
-2.91445723,2.04237120,0.01272903,0.37752848,0.09384633,0.02209547,1.23175160,1.01161059,0.33533592
-2.90845423,2.15491107,0.01390753,0.40625093,0.10099085,0.02400260,1.28987492,1.07941686,0.35611027
-2.90245123,2.27378070,0.01511380,0.43622261,0.10847355,0.02599025,1.35152735,1.15118052,0.37829652
-2.89644822,2.39831868,0.01633492,0.46722906,0.11623543,0.02804398,1.41637262,1.22621128,0.40178830
-2.89044522,2.52775218,0.01755707,0.49903455,0.12420819,0.03014724,1.48401214,1.30378477,0.42646027
-2.88444222,2.66121827,0.01876590,0.53138962,0.13231575,0.03228177,1.55399467,1.38316573,0.45217112
-2.87843922,2.79779040,0.01994681,0.56403985,0.14047613,0.03442808,1.62582869,1.46363270,0.47876741
-2.87243622,2.93650904,0.02108544,0.59673543,0.14860373,0.03656604,1.69899699,1.54450278,0.50608825
-2.86643322,3.07641450,0.02216799,0.62924111,0.15661179,0.03867550,1.77297263,1.62515545,0.53397060
-2.86043022,3.21658040,0.02318163,0.66134597,0.16441500,0.04073691,1.84723526,1.70505415,0.56225473
-2.85442721,3.35614548,0.02411488,0.69287254,0.17193211,0.04273201,1.92128683,1.78376434,0.59078967
-2.84842421,3.49434197,0.02495787,0.72368463,0.17908838,0.04464442,1.99466570,1.86096703,0.61943813
-2.84242121,3.63051848,0.02570263,0.75369343,0.18581784,0.04646014,2.06695813,1.93646677,0.64808077
-2.83641821,3.76415604,0.02634325,0.78286145,0.19206505,0.04816799,2.13780651,2.01019350,0.67661935
-2.83041521,3.89487588,0.02687600,0.81120397,0.19778648,0.04975993,2.20691362,2.08219785,0.70497851
-2.82441221,4.02243856,0.02729933,0.83878784,0.20295131,0.05123115,2.27404269,2.15263995,0.73310627
-2.81840920,4.14673414,0.02761381,0.86572757,0.20754161,0.05258011,2.33901326,2.22177204,0.76097284
-2.81240620,4.26776404,0.02782201,0.89217885,0.21155198,0.05380834,2.40169308,2.28991570,0.78856811
-2.80640320,4.38561568,0.02792826,0.91832978,0.21498861,0.05492016,2.46198670,2.35743473,0.81589777
-2.80040020,4.50043135,0.02793840,0.94439028,0.21786782,0.05592220,2.51982150,2.42470503,0.84297838
-2.79439720,4.61237358,0.02785947,0.97058005,0.22021427,0.05682290,2.57513231,2.49208310,0.86983174
-2.78839420,4.72158913,0.02769939,0.99711601,0.22205886,0.05763190,2.62784566,2.55987483,0.89647880
-2.78239120,4.82817404,0.02746658,1.02419950,0.22343656,0.05835938,2.67786502,2.62830631,0.92293376
-2.77638819,4.93214220,0.02716965,1.05200421,0.22438418,0.05901546,2.72505813,2.69749830,0.94919845
-2.77038519,5.03339964,0.02681709,1.08066535,0.22493835,0.05960958,2.76924746,2.76744591,0.97525769
-2.76438219,5.13172624,0.02641698,1.11027058,0.22513379,0.06015005,2.81020477,2.83800454,1.00107569
-2.75837919,5.22676627,0.02597679,1.14085320,0.22500193,0.06064358,2.84765025,2.90888310,1.02659390
-2.75237619,5.31802858,0.02550321,1.17238787,0.22456997,0.06109503,2.88125655,2.97964491,1.05173033
-2.74637319,5.40489643,0.02500202,1.20478910,0.22386046,0.06150727,2.91065767,3.04971635,1.07638054
-2.74037019,5.48664661,0.02447809,1.23791236,0.22289135,0.06188114,2.93546234,3.11840286,1.10042007
-2.73436718,5.56247667,0.02393533,1.27155792,0.22167647,0.06221558,2.95527105,3.18491162,1.12370827
-2.72836418,5.63153877,0.02337682,1.30547702,0.22022634,0.06250783,2.96969598,3.24837976,1.14609332
-2.72236118,5.69297815,0.02280488,1.33938000,0.21854941,0.06275376,2.97838239,3.30790670,1.16741800
-2.71635818,5.74597401,0.02222118,1.37294616,0.21665326,0.06294822,2.98103049,3.36258922,1.18752608
-2.71035518,5.78978060,0.02162695,1.40583475,0.21454602,0.06308548,2.97741618,3.41155740,1.20626881
-2.70435218,5.82376620,0.02102313,1.43769663,0.21223766,0.06315962,2.96740959,3.45401000,1.22351133
-2.69834917,5.84744806,0.02041047,1.46818630,0.20974109,0.06316498,2.95099027,3.48924761,1.23913859
-2.69234617,5.86052163,0.01978976,1.49697370,0.20707308,0.06309647,2.92825803,3.51670216,1.25306058
-2.68634317,5.86288268,0.01916189,1.52375556,0.20425479,0.06294992,2.89943893,3.53596174,1.26521669
-2.68034017,5.85464166,0.01852798,1.54826595,0.20131199,0.06272231,2.86488591,3.54678971,1.27557907
-2.67433717,5.83612974,0.01788943,1.57028571,0.19827495,0.06241198,2.82507426,3.54913758,1.28415486
-2.66833417,5.80789688,0.01724796,1.58965066,0.19517795,0.06201871,2.78059194,3.54315124,1.29098739
-2.66233117,5.77070213,0.01660564,1.60625833,0.19205853,0.06154376,2.73212556,3.52917071,1.29615622
-2.65632816,5.72549721,0.01596480,1.62007311,0.18895658,0.06098990,2.68044258,3.50772336,1.29977628
-2.65032516,5.67340427,0.01532807,1.63112969,0.18591315,0.06036131,2.62637083,3.47951126,1.30199593
-2.64432216,5.61568904,0.01469826,1.63953466,0.18296933,0.05966350,2.57077631,3.44539329,1.30299432
-2.63831916,5.55373065,0.01407832,1.64546623,0.18016506,0.05890320,2.51454035,3.40636252,1.30297785
-2.63231616,5.48898923,0.01347126,1.64917197,0.17753801,0.05808818,2.45853718,3.36352011,1.30217604
-2.62631316,5.42297249,0.01288004,1.65096447,0.17512259,0.05722714,2.40361285,3.31804622,1.30083668
-2.62031016,5.35720214,0.01230756,1.65121499,0.17294915,0.05632952,2.35056623,3.27116923,1.29922051
-2.61430715,5.29318113,0.01175654,1.65034509,0.17104332,0.05540533,2.30013281,3.22413397,1.29759544
-2.60830415,5.23236223,0.01122951,1.64881634,0.16942549,0.05446499,2.25297154,3.17816993,1.29623026
-2.60230115,5.17611852,0.01072874,1.64711828,0.16811053,0.05351911,2.20965507,3.13446038,1.29538820
-2.59629815,5.12571622,0.01025624,1.64575489,0.16710758,0.05257833,2.17066325,3.09411315,1.29532023
-2.59029515,5.08229015,0.00981374,1.64522997,0.16641997,0.05165312,2.13637990,3.05813388,1.29625835
-2.58429215,5.04682210,0.00940267,1.64603177,0.16604521,0.05075353,2.10709234,3.02740239,1.29840908
-2.57828914,5.02012233,0.00902416,1.64861748,0.16597504,0.04988902,2.08299337,3.00265282,1.30194726
-2.57228614,5.00281447,0.00867909,1.65339803,0.16619549,0.04906823,2.06418535,2.98445805,1.30701046
-2.56628314,4.99532411,0.00836805,1.66072391,0.16668700,0.04829875,2.05068560,2.97321882,1.31369422
-2.56028014,4.99787127,0.00809142,1.67087255,0.16742451,0.04758699,2.04243300,2.96915782,1.32204829
-2.55427714,5.01046718,0.00784932,1.68403782,0.16837759,0.04693798,2.03929519,2.97231903,1.33207418
-2.54827414,5.03291549,0.00764171,1.70032223,0.16951071,0.04635527,2.04107605,2.98257223,1.34372412
-2.54227114,5.06481838,0.00746832,1.71973212,0.17078346,0.04584087,2.04752338,2.99962263,1.35690165
-2.53626813,5.10558751,0.00732878,1.74217635,0.17215099,0.04539521,2.05833655,3.02302535,1.37146382
-2.53026513,5.15446012,0.00722254,1.76746842,0.17356454,0.04501724,2.07317420,3.05220441,1.38722511
-2.52426213,5.21052007,0.00714897,1.79533216,0.17497218,0.04470452,2.09166192,3.08647548,1.40396296
-2.51825913,5.27272362,0.00710738,1.82541085,0.17631967,0.04445343,2.11340022,3.12507195,1.42142484
-2.51225613,5.33992969,0.00709701,1.85727939,0.17755156,0.04425940,2.13797277,3.16717324,1.43933658
-2.50625313,5.41093364,0.00711712,1.89045903,0.17861240,0.04411720,2.16495518,3.21193461,1.45741173
-2.50025013,5.48450399,0.00716699,1.92443423,0.17944816,0.04402130,2.19392428,3.25851732,1.47536168
-2.49424712,5.55942091,0.00724598,1.95867072,0.18000771,0.04396614,2.22446804,3.30611815,1.49290599
-2.48824412,5.63451507,0.00735355,1.99263431,0.18024431,0.04394654,2.25619584,3.35399722,1.50978274
-2.48224112,5.70870561,0.00748930,2.02580923,0.18011716,0.04395794,2.28874911,3.40150290,1.52575832
-2.47623812,5.78103555,0.00765299,2.05771566,0.17959284,0.04399670,2.32181170,3.44809300,1.54063625
-2.47023512,5.85070306,0.00784457,2.08792537,0.17864653,0.04406027,2.35511975,3.49335119,1.55426467
-2.46423212,5.91708717,0.00806418,2.11607490,0.17726313,0.04414728,2.38847028,3.53699794,1.56654210
-2.45822911,5.97976629,0.00831213,2.14187573,0.17543798,0.04425760,2.42172799,3.57889534,1.57742117
-2.45222611,6.03852855,0.00858887,2.16512105,0.17317737,0.04439220,2.45482961,3.61904553,1.58691006
-2.44622311,6.09337290,0.00889498,2.18568871,0.17049860,0.04455300,2.48778508,3.65758251,1.59507150
-2.44022011,6.14450060,0.00923104,2.20354045,0.16742972,0.04474262,2.52067521,3.69475757,1.60201938
-2.43421711,6.19229684,0.00959762,2.21871739,0.16400891,0.04496396,2.55364539,3.73091867,1.60791283
-2.42821411,6.23730310,0.00999518,2.23133209,0.16028341,0.04521990,2.58689522,3.76648464,1.61294825
-2.42221111,6.28018099,0.01042391,2.24155755,0.15630826,0.04551275,2.62066416,3.80191505,1.61734920
-2.41620810,6.32166906,0.01088369,2.24961384,0.15214466,0.04584391,2.65521362,3.83767701,1.62135492
-2.41020510,6.36253434,0.01137396,2.25575297,0.14785817,0.04621337,2.69080611,3.87421045,1.62520765
-2.40420210,6.40352082,0.01189362,2.26024268,0.14351667,0.04661938,2.72768224,3.91189326,1.62913952
-2.39819910,6.44529729,0.01244095,2.26335018,0.13918838,0.04705817,2.76603691,3.95100809,1.63335940
-2.39219610,6.48840706,0.01301355,2.26532635,0.13493972,0.04752370,2.80599561,3.99171231,1.63804047
-2.38619310,6.53322208,0.01360826,2.26639139,0.13083333,0.04800763,2.84759239,4.03401273,1.64330897
-2.38019010,6.57990393,0.01422121,2.26672236,0.12692621,0.04849933,2.89075076,4.07774640,1.64923482
-2.37418709,6.62837365,0.01484779,2.26644332,0.12326801,0.04898608,2.93526860,4.12256859,1.65582435
-2.36818409,6.67829205,0.01548270,2.26561832,0.11989963,0.04945335,2.98080837,4.16794874,1.66301570
-2.36218109,6.72905179,0.01612005,2.26424762,0.11685207,0.04988523,3.02689315,4.21317469,1.67067711
-2.35617809,6.77978164,0.01675343,2.26226700,0.11414567,0.05026491,3.07290919,4.25736539,1.67860807
-2.35017509,6.82936284,0.01737607,2.25955027,0.11178967,0.05057526,3.11811513,4.29949147,1.68654350
-2.34417209,6.87645708,0.01798095,2.25591459,0.10978214,0.05079946,3.16165747,4.33840311,1.69416068
-2.33816908,6.91954464,0.01856098,2.25112829,0.10811026,0.05092161,3.20259207,4.37286388,1.70108866
-2.33216608,6.95697116,0.01910917,2.24492063,0.10675105,0.05092733,3.23991055,4.40158931,1.70691981
-2.32616308,6.98700081,0.01961874,2.23699314,0.10567229,0.05080430,3.27257057,4.42328855,1.71122296
-2.32016008,7.00787360,0.02008333,2.22703177,0.10483384,0.05054277,3.29952874,4.43670719,1.71355766
-2.31415708,7.01786435,0.02049707,2.21471939,0.10418918,0.05013586,3.31977455,4.44066975,1.71348887
-2.30815408,7.01534078,0.02085474,2.19974811,0.10368715,0.04957988,3.33236404,4.43411990,1.71060167
-2.30215108,6.99881857,0.02115187,2.18183093,0.10327379,0.04887441,3.33645161,4.41615692,1.70451520
-2.29614807,6.96701112,0.02138477,2.16071231,0.10289432,0.04802231,3.33131882,4.38606701,1.69489558
-2.29014507,6.91887251,0.02155060,2.13617738,0.10249505,0.04702957,3.31639894,4.34334836,1.68146716
-2.28414207,6.85363214,0.02164739,2.10805963,0.10202530,0.04590511,3.29129642,4.28772921,1.66402182
-2.27813907,6.77082030,0.02167406,2.07624686,0.10143913,0.04466041,3.25580063,4.21917837,1.64242610
-2.27213607,6.67028412,0.02163037,2.04068547,0.10069694,0.04330910,3.20989366,4.13790823,1.61662595
-2.26613307,6.55219394,0.02151694,2.00138302,0.09976674,0.04186653,3.15375186,4.04437027,1.58664902
-2.26013007,6.41704035,0.02133517,1.95840929,0.09862526,0.04034924,3.08774162,3.93924366,1.55260462
-2.25412706,6.26562267,0.02108722,1.91189590,0.09725862,0.03877449,3.01240961,3.82341772,1.51468129
-2.24812406,6.09902965,0.02077593,1.86203456,0.09566278,0.03715979,2.92846817,3.69796905,1.47314238
-2.24212106,5.91861359,0.02040483,1.80907428,0.09384352,0.03552246,2.83677664,3.56413444,1.42831969
-2.23611806,5.72595895,0.01997800,1.75331762,0.09181622,0.03387927,2.73831947,3.42328076,1.38060560
-2.23011506,5.52284688,0.01950008,1.69511607,0.08960523,0.03224611,2.63418191,3.27687287,1.33044385
-2.22411206,5.31121678,0.01897620,1.63486478,0.08724302,0.03063774,2.52552441,3.12644092,1.27831949
-2.21810905,5.09312608,0.01841189,1.57299672,0.08476902,0.02906764,2.41355644,2.97354785,1.22474808
-2.21210605,4.87070957,0.01781306,1.50997637,0.08222837,0.02754789,2.29951051,2.81975839,1.17026468
-2.20610305,4.64613906,0.01718588,1.44629304,0.07967050,0.02608916,2.18461735,2.66661014,1.11541280
-2.20010005,4.42158450,0.01653678,1.38245393,0.07714759,0.02470071,2.07008263,2.51558776,1.06073360
-2.19409705,4.19917732,0.01587229,1.31897705,0.07471312,0.02339044,1.95706595,2.36810051,1.00675564
-2.18809405,3.98097670,0.01519902,1.25638405,0.07242041,0.02216503,1.84666236,2.22546382,0.95398538
-2.18209105,3.76893935,0.01452355,1.19519315,0.07032124,0.02103003,1.73988681,2.08888503,0.90289858
-2.17608804,3.56489331,0.01385230,1.13591225,0.06846465,0.01999003,1.63766182,1.95945329,0.85393283
-2.17008504,3.37051623,0.01319152,1.07903242,0.06689589,0.01904876,1.54080819,1.83813371,0.80748132
-2.16408204,3.18731816,0.01254711,1.02502177,0.06565557,0.01820926,1.45003907,1.72576540,0.76388791
-2.15807904,3.01662918,0.01192460,0.97431998,0.06477897,0.01747400,1.36595709,1.62306309,0.72344358
-2.15207604,2.85959171,0.01132901,0.92733350,0.06429556,0.01684496,1.28905447,1.53062189,0.68638431
-2.14607304,2.71715746,0.01076485,0.88443147,0.06422873,0.01632374,1.21971581,1.44892449,0.65289037
-2.14007004,2.59008858,0.01023597,0.84594251,0.06459560,0.01591163,1.15822328,1.37835038,0.62308686
-2.13406703,2.47896265,0.00974561,0.81215226,0.06540703,0.01560962,1.10476375,1.31918611,0.59704560
-2.12806403,2.38418101,0.00929628,0.78330171,0.06666766,0.01541840,1.05943753,1.27163610,0.57478806
-2.12206103,2.30597965,0.00888982,0.75958623,0.06837609,0.01533841,1.02226813,1.23583313,0.55628929
-2.11605803,2.24444199,0.00852734,0.74115521,0.07052504,0.01536969,0.99321265,1.21184802,0.54148261
-2.11005503,2.19951282,0.00820929,0.72811213,0.07310157,0.01551192,0.97217225,1.19969765,0.53026486
-2.10405203,2.17101267,0.00793544,0.72051509,0.07608728,0.01576428,0.95900232,1.19935117,0.52250203
-2.09804902,2.15865179,0.00770494,0.71837743,0.07945859,0.01612534,0.95352179,1.21073380,0.51803502
-2.09204602,2.16204334,0.00751637,0.72166861,0.08318693,0.01659298,0.95552138,1.23372812,0.51668535
-2.08604302,2.18071516,0.00736781,0.73031509,0.08723910,0.01716428,0.96477045,1.26817293,0.51826058
-2.08004002,2.21411988,0.00725686,0.74420116,0.09157757,0.01783535,0.98102230,1.31385969,0.52255940
-2.07403702,2.26164327,0.00718076,0.76316993,0.09616099,0.01860127,1.00401779,1.37052709,0.52937609
-2.06803402,2.32261081,0.00713642,0.78702419,0.10094470,0.01945599,1.03348742,1.43785399,0.53850442
-2.06203102,2.39629262,0.00712052,0.81552751,0.10588151,0.02039225,1.06915198,1.51545162,0.54974088
-2.05602801,2.48190728,0.00712957,0.84840552,0.11092254,0.02140155,1.11072186,1.60285558,0.56288714
-2.05002501,2.57862468,0.00715998,0.88534741,0.11601830,0.02247415,1.15789559,1.69951842,0.57775188
-2.04402201,2.68556858,0.00720817,0.92600802,0.12111988,0.02359912,1.21035760,1.80480367,0.59415202
-2.03801901,2.80181923,0.00727057,0.97001032,0.12618032,0.02476443,1.26777587,1.91798184,0.61191333
-2.03201601,2.92641656,0.00734380,1.01694849,0.13115602,0.02595712,1.32979955,2.03822912,0.63087054
-2.02601301,3.05836409,0.00742462,1.06639172,0.13600826,0.02716343,1.39605705,2.16462918,0.65086712
-2.02001001,3.19663396,0.00751012,1.11788850,0.14070452,0.02836910,1.46615462,2.29617834,0.67175462
-2.01400700,3.34017299,0.00759766,1.17097156,0.14521987,0.02955961,1.53967578,2.43179409,0.69339188
-2.00800400,3.48790966,0.00768501,1.22516328,0.14953795,0.03072048,1.61618147,2.57032700,0.71564393
-2.00200100,3.63876188,0.00777036,1.27998135,0.15365178,0.03183761,1.69521101,2.71057544,0.73838079
-1.99599800,3.79164502,0.00785235,1.33494470,0.15756409,0.03289756,1.77628368,2.85130272,0.76147613
-1.98999500,3.94547983,0.00793006,1.38957929,0.16128723,0.03388789,1.85890069,2.99125590,0.78480587
-1.98399200,4.09919978,0.00800305,1.44342381,0.16484262,0.03479745,1.94254744,3.12918546,0.80824659
-1.97798899,4.25175726,0.00807132,1.49603485,0.16825963,0.03561660,2.02669565,3.26386498,0.83167396
-1.97198599,4.40212834,0.00813527,1.54699155,0.17157401,0.03633743,2.11080519,3.39411003,0.85496108
-1.96598299,4.54931566,0.00819564,1.59589957,0.17482585,0.03695387,2.19432548,3.51879533,0.87797679
-1.95997999,4.69234951,0.00825345,1.64239415,0.17805722,0.03746177,2.27669623,3.63686968,0.90058400
-1.95397699,4.83028700,0.00830991,1.68614240,0.18130945,0.03785891,2.35734758,3.74736800,0.92263812
-1.94797399,4.96220971,0.00836633,1.72684472,0.18462043,0.03814494,2.43569979,3.84942028,0.94398568
-1.94197099,5.08722012,0.00842400,1.76423532,0.18802180,0.03832119,2.51116255,3.94225710,0.96446322
-1.93596798,5.20443774,0.00848412,1.79808212,0.19153634,0.03839055,2.58313445,4.02521218,0.98389662
-1.92996498,5.31299536,0.00854767,1.82818605,0.19517573,0.03835721,2.65100284,4.09772191,1.00210093
-1.92396198,5.41203658,0.00861533,1.85437988,0.19893870,0.03822637,2.71414465,4.15932259,1.01888091
-1.91795898,5.50071529,0.00868745,1.87652686,0.20280981,0.03800399,2.77192870,4.20964597,1.03403235
-1.91195598,5.57819797,0.00876392,1.89451934,0.20675884,0.03769650,2.82371984,4.24841375,1.04734423
-1.90595298,5.64366945,0.00884419,1.90827750,0.21074098,0.03731054,2.86888539,4.27543179,1.05860187
-1.89994997,5.69634260,0.00892726,1.91774840,0.21469766,0.03685269,2.90680409,4.29058488,1.06759094
-1.89394697,5.73547219,0.00901168,1.92290555,0.21855817,0.03632930,2.93687761,4.29383249,1.07410241
-1.88794397,5.76037270,0.00909562,1.92374893,0.22224188,0.03574631,2.95854461,4.28520614,1.07793826
-1.88194097,5.77043980,0.00917691,1.92030574,0.22566105,0.03510916,2.97129684,4.26480855,1.07891782
-1.87593797,5.76517460,0.00925317,1.91263166,0.22872398,0.03442274,2.97469694,4.23281480,1.07688448
-1.86993497,5.74420991,0.00932191,1.90081273,0.23133853,0.03369137,2.96839708,4.18947520,1.07171254
-1.86393197,5.70733689,0.00938062,1.88496765,0.23341564,0.03291890,2.95215759,4.13511960,1.06331391
-1.85792896,5.65453104,0.00942697,1.86525038,0.23487282,0.03210873,2.92586469,4.07016263,1.05164427
-1.85192596,5.58597572,0.00945889,1.84185286,0.23563741,0.03126395,2.88954615,3.99510916,1.03670845
-1.84592296,5.50208197,0.00947474,1.81500757,0.23564945,0.03038750,2.84338405,3.91055921,1.01856469
-1.83991996,5.40350309,0.00947338,1.78498973,0.23486402,0.02948225,2.78772360,3.81721156,0.99732748
-1.83391696,5.29114284,0.00945433,1.75211895,0.23325300,0.02855117,2.72307735,3.71586532,0.97316886
-1.82791396,5.16615645,0.00941784,1.71675997,0.23080618,0.02759744,2.65012433,3.60741879,0.94631796
-1.82191096,5.02994370,0.00936491,1.67932237,0.22753162,0.02662453,2.56970364,3.49286504,0.91705868
-1.81590795,4.88413400,0.00929738,1.64025902,0.22345539,0.02563624,2.48280268,3.37328410,0.88572565
-1.80990495,4.73056354,0.00921792,1.60006312,0.21862066,0.02463679,2.39054013,3.24983132,0.85269842
-1.80390195,4.57124508,0.00912996,1.55926383,0.21308622,0.02363076,2.29414427,3.12372234,0.81839416
-1.79789895,4.40833106,0.00903770,1.51842017,0.20692446,0.02262306,2.19492734,2.99621477,0.78325898
-1.79189595,4.24407132,0.00894598,1.47811354,0.20021909,0.02161891,2.09425682,2.86858708,0.74775831
-1.78589295,4.08076650,0.00886017,1.43893862,0.19306254,0.02062367,1.99352470,2.74211549,0.71236650
-1.77988994,3.92071860,0.00878607,1.40149285,0.18555318,0.01964281,1.89411581,2.61804944,0.67755604
-1.77388694,3.76618018,0.00872972,1.36636470,0.17779260,0.01868176,1.79737625,2.49758656,0.64378681
-1.76788394,3.61930359,0.00869723,1.33412078,0.16988288,0.01774575,1.70458296,2.38184794,0.61149556
-1.76188094,3.48209155,0.00869457,1.30529223,0.16192409,0.01683975,1.61691546,2.27185453,0.58108593
-1.75587794,3.35635054,0.00872741,1.28036053,0.15401188,0.01596831,1.53543031,2.16850540,0.55291947
-1.74987494,3.24364792,0.00880090,1.25974320,0.14623551,0.01513547,1.46103923,2.07255853,0.52730757
