energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-2.88444222,2.14295480,0.51820223,0.14201578,0.11445092,0.30539713,0.47661312,0.00000000,0.76605606,0.80819254
-2.87843922,2.04210444,0.49142431,0.13504701,0.10935879,0.30347084,0.44147968,0.00000000,0.72267724,0.76648663
-2.87243622,1.94250432,0.46466010,0.12826262,0.10395630,0.30148437,0.40853422,0.00000000,0.67870482,0.72532519
-2.86643322,1.84517495,0.43822604,0.12172108,0.09831462,0.29949383,0.37796402,0.00000000,0.63474635,0.68509343
-2.86043022,1.75106770,0.41242109,0.11547468,0.09250474,0.29755769,0.34991749,0.00000000,0.59137608,0.64615224
-2.85442721,1.66105448,0.38752166,0.10956923,0.08659600,0.29573561,0.32450691,0.00000000,0.54912490,0.60883527
-2.84842421,1.57591889,0.36377736,0.10404390,0.08065484,0.29408691,0.30181125,0.00000000,0.50847230,0.57344663
-2.84242121,1.49634877,0.34140758,0.09893094,0.07474368,0.29266873,0.28187894,0.00000000,0.46984038,0.54025892
-2.83641821,1.42293009,0.32059896,0.09425564,0.06892004,0.29153383,0.26473052,0.00000000,0.43358994,0.50951174
-2.83041521,1.35614215,0.30150369,0.09003612,0.06323575,0.29072826,0.25036095,0.00000000,0.40001863,0.48141047
-2.82441221,1.29635404,0.28423868,0.08628333,0.05773653,0.29028887,0.23874157,0.00000000,0.36936081,0.45612529
-2.81840920,1.24382246,0.26888547,0.08300101,0.05246168,0.29024084,0.22982172,0.00000000,0.34178910,0.43379053
-2.81240620,1.19869081,0.25549096,0.08018567,0.04744393,0.29059540,0.22353001,0.00000000,0.31741722,0.41450408
-2.80640320,1.16098977,0.24406876,0.07782680,0.04270962,0.29134786,0.21977531,0.00000000,0.29630385,0.39832708
-2.80040020,1.13063933,0.23460118,0.07590700,0.03827884,0.29247617,0.21844751,0.00000000,0.27845730,0.38528377
-2.79439720,1.10745244,0.22704170,0.07440238,0.03416591,0.29394001,0.21941826,0.00000000,0.26384068,0.37536150
-2.78839420,1.09114031,0.22131795,0.07328302,0.03037977,0.29568071,0.22254174,0.00000000,0.25237721,0.36851102
-2.78239120,1.08131954,0.21733504,0.07251357,0.02692460,0.29762195,0.22765554,0.00000000,0.24395572,0.36464707
-2.77638819,1.07752085,0.21497908,0.07205406,0.02380045,0.29967132,0.23458197,0.00000000,0.23843589,0.36364926
-2.77038519,1.07919959,0.21412100,0.07186077,0.02100383,0.30172267,0.24312957,0.00000000,0.23565324,0.36536337
-2.76438219,1.08574781,0.21462034,0.07188731,0.01852840,0.30365935,0.25309521,0.00000000,0.23542379,0.36960306
-2.75837919,1.09650763,0.21632908,0.07208579,0.01636556,0.30535795,0.26426658,0.00000000,0.23754820,0.37615211
-2.75237619,1.11078566,0.21909528,0.07240798,0.01450511,0.30669267,0.27642521,0.00000000,0.24181556,0.38476715
-2.74637319,1.12786821,0.22276659,0.07280662,0.01293572,0.30753992,0.28934987,0.00000000,0.24800663,0.39518091
-2.74037019,1.14703665,0.22719329,0.07323662,0.01164544,0.30778298,0.30282030,0.00000000,0.25589671,0.40710603
-2.73436718,1.16758273,0.23223105,0.07365628,0.01062211,0.30731657,0.31662125,0.00000000,0.26525811,0.42023930
-2.72836418,1.18882316,0.23774315,0.07402828,0.00985363,0.30605098,0.33054644,0.00000000,0.27586232,0.43426647
-2.72236118,1.21011317,0.24360215,0.07432067,0.00932824,0.30391560,0.34440258,0.00000000,0.28748183,0.44886735
-2.71635818,1.23085854,0.24969109,0.07450747,0.00903459,0.30086174,0.35801302,0.00000000,0.29989188,0.46372131
-2.71035518,1.25052578,0.25590403,0.07456922,0.00896183,0.29686444,0.37122102,0.00000000,0.31287197,0.47851290
-2.70435218,1.26865017,0.26214617,0.07449317,0.00909955,0.29192342,0.38389247,0.00000000,0.32620736,0.49293773
-2.69834917,1.28484161,0.26833335,0.07427321,0.00943763,0.28606283,0.39591786,0.00000000,0.33969050,0.50670813
-2.69234617,1.29878798,0.27439130,0.07390965,0.00996602,0.27933021,0.40721355,0.00000000,0.35312255,0.51955888
-2.68634317,1.31025631,0.28025447,0.07340863,0.01067454,0.27179434,0.41772215,0.00000000,0.36631485,0.53125245
-2.68034017,1.31909178,0.28586472,0.07278145,0.01155252,0.26354244,0.42741217,0.00000000,0.37909053,0.54158397
-2.67433717,1.32521477,0.29116987,0.07204366,0.01258844,0.25467670,0.43627687,0.00000000,0.39128612,0.55038555
-2.66833417,1.32861636,0.29612236,0.07121406,0.01376967,0.24531038,0.44433243,0.00000000,0.40275321,0.55752991
-2.66233117,1.32935252,0.30067798,0.07031371,0.01508207,0.23556374,0.45161568,0.00000000,0.41336013,0.56293324
-2.65632816,1.32753744,0.30479485,0.06936482,0.01650975,0.22555991,0.45818133,0.00000000,0.42299353,0.56655707
-2.65032516,1.32333639,0.30843279,0.06838980,0.01803484,0.21542102,0.46409912,0.00000000,0.43155995,0.56840915
-2.64432216,1.31695836,0.31155298,0.06741037,0.01963737,0.20526463,0.46945083,0.00000000,0.43898711,0.56854324
-2.63831916,1.30864889,0.31411807,0.06644678,0.02129520,0.19520075,0.47432748,0.00000000,0.44522508,0.56705779
-2.63231616,1.29868327,0.31609270,0.06551728,0.02298415,0.18532940,0.47882675,0.00000000,0.45024709,0.56409343
-2.62631316,1.28736032,0.31744437,0.06463772,0.02467822,0.17573896,0.48305073,0.00000000,0.45405004,0.55982944
-2.62031016,1.27499671,0.31814467,0.06382139,0.02634987,0.16650514,0.48710415,0.00000000,0.45665459,0.55447909
-2.61430715,1.26192210,0.31817082,0.06307898,0.02797058,0.15769069,0.49109297,0.00000000,0.45810478,0.54828404
-2.60830415,1.24847469,0.31750724,0.06241879,0.02951134,0.14934577,0.49512330,0.00000000,0.45846727,0.54150795
-2.60230115,1.23499746,0.31614740,0.06184704,0.03094338,0.14150885,0.49930075,0.00000000,0.45783006,0.53442944
-2.59629815,1.22183456,0.31409544,0.06136831,0.03223891,0.13420809,0.50372985,0.00000000,0.45630073,0.52733449
-2.59029515,1.20932809,0.31136776,0.06098597,0.03337185,0.12746309,0.50851358,0.00000000,0.45400430,0.52050874
-2.58429215,1.19781473,0.30799439,0.06070273,0.03431870,0.12128680,0.51375286,0.00000000,0.45108065,0.51422972
-2.57828914,1.18762241,0.30401997,0.06052109,0.03505921,0.11568762,0.51954574,0.00000000,0.44768168,0.50875932
-2.57228614,1.17906674,0.29950438,0.06044372,0.03557708,0.11067139,0.52598639,0.00000000,0.44396814,0.50433680
-2.56628314,1.17244726,0.29452293,0.06047384,0.03586058,0.10624340,0.53316363,0.00000000,0.44010631,0.50117262
-2.56028014,1.16804355,0.28916607,0.06061536,0.03590293,0.10241006,0.54115912,0.00000000,0.43626468,0.49944319
-2.55427714,1.16611128,0.28353862,0.06087297,0.03570267,0.09918049,0.55004518,0.00000000,0.43261055,0.49928692
-2.54827414,1.16687845,0.27775862,0.06125208,0.03526367,0.09656766,0.55988227,0.00000000,0.42930690,0.50080162
-2.54227114,1.17054197,0.27195570,0.06175867,0.03459519,0.09458933,0.57071644,0.00000000,0.42650938,0.50404348
-2.53626813,1.17726490,0.26626913,0.06239901,0.03371157,0.09326864,0.58257672,0.00000000,0.42436371,0.50902757
-2.53026513,1.18717462,0.26084562,0.06317939,0.03263185,0.09263437,0.59547281,0.00000000,0.42300353,0.51573001
-2.52426213,1.20036214,0.25583693,0.06410572,0.03137925,0.09272099,0.60939314,0.00000000,0.42254862,0.52409160
-2.51825913,1.21688274,0.25139738,0.06518326,0.02998049,0.09356837,0.62430366,0.00000000,0.42310379,0.53402295
-2.51225613,1.23675810,0.24768130,0.06641635,0.02846506,0.09522133,0.64014733,0.00000000,0.42475817,0.54541060
-2.50625313,1.25997983,0.24484057,0.06780816,0.02686444,0.09772899,0.65684459,0.00000000,0.42758513,0.55812419
-2.50025013,1.28651437,0.24302228,0.06936069,0.02521125,0.10114398,0.67429478,0.00000000,0.43164260,0.57202405
-2.49424712,1.31630888,0.24236648,0.07107472,0.02353849,0.10552143,0.69237850,0.00000000,0.43697383,0.58696890
-2.48824412,1.34929797,0.24300415,0.07294999,0.02187877,0.11091801,0.71096080,0.00000000,0.44360841,0.60282334
-2.48224112,1.38541050,0.24505537,0.07498543,0.02026365,0.11739068,0.72989512,0.00000000,0.45156350,0.61946457
-2.47623812,1.42457613,0.24862753,0.07717948,0.01872300,0.12499550,0.74902766,0.00000000,0.46084513,0.63678791
-2.47023512,1.46673097,0.25381388,0.07953047,0.01728457,0.13378625,0.76820199,0.00000000,0.47144935,0.65471090
-2.46423212,1.51182170,0.26069204,0.08203693,0.01597357,0.14381304,0.78726363,0.00000000,0.48336323,0.67317558
-2.45822911,1.55980768,0.26932268,0.08469794,0.01481237,0.15512071,0.80606420,0.00000000,0.49656554,0.69214877
-2.45222611,1.61066069,0.27974821,0.08751331,0.01382033,0.16774732,0.82446513,0.00000000,0.51102703,0.71162019
-2.44622311,1.66436187,0.29199154,0.09048371,0.01301367,0.18172237,0.84234041,0.00000000,0.52671031,0.73159864
-2.44022011,1.72089604,0.30605489,0.09361050,0.01240544,0.19706510,0.85957857,0.00000000,0.54356920,0.75210623
-2.43421711,1.78024319,0.32191856,0.09689554,0.01200549,0.21378270,0.87608351,0.00000000,0.56154780,0.77317097
-2.42821411,1.84236776,0.33953987,0.10034062,0.01182053,0.23186848,0.89177441,0.00000000,0.58057909,0.79481820
-2.42221111,1.90720599,0.35885211,0.10394687,0.01185418,0.25130010,0.90658465,0.00000000,0.60058336,0.81706135
-2.41620810,1.97465225,0.37976371,0.10771389,0.01210700,0.27203786,0.92046001,0.00000000,0.62146655,0.83989246
-2.41020510,2.04454491,0.40215757,0.11163881,0.01257654,0.29402313,0.93335623,0.00000000,0.64311849,0.86327320
-2.40420210,2.11665290,0.42589076,0.11571533,0.01325743,0.31717691,0.94523613,0.00000000,0.66541150,0.88712699
-2.39819910,2.19066372,0.45079448,0.11993265,0.01414137,0.34139869,0.95606674,0.00000000,0.68819918,0.91133260
-2.39219610,2.26617386,0.47667458,0.12427456,0.01521721,0.36656554,0.96581641,0.00000000,0.71131570,0.93571991
-2.38619310,2.34268239,0.50331240,0.12871870,0.01647102,0.39253162,0.97445219,0.00000000,0.73457568,0.96006810
-2.38019010,2.41958844,0.53046635,0.13323589,0.01788614,0.41912806,0.98193775,0.00000000,0.75777471,0.98410655
-2.37418709,2.49619290,0.55787388,0.13778991,0.01944333,0.44616331,0.98823179,0.00000000,0.78069054,1.00751845
-2.36818409,2.57170479,0.58525415,0.14233744,0.02112098,0.47342405,0.99328715,0.00000000,0.80308507,1.02994728
-2.36218109,2.64525213,0.61231126,0.14682842,0.02289528,0.50067660,0.99705047,0.00000000,0.82470695,1.05100569
-2.35617809,2.71589727,0.63873806,0.15120675,0.02474063,0.52766895,0.99946262,0.00000000,0.84529499,1.07028662
-2.35017509,2.78265615,0.66422045,0.15541136,0.02662997,0.55413347,1.00045950,0.00000000,0.86458204,1.08737612
-2.34417209,2.84452093,0.68844225,0.15937751,0.02853527,0.57979012,0.99997354,0.00000000,0.88229951,1.10186731
-2.33816908,2.90048532,0.71109040,0.16303848,0.03042809,0.60435042,0.99793540,0.00000000,0.89818234,1.11337489
-2.33216608,2.94957153,0.73186052,0.16632739,0.03228019,0.62752196,0.99427615,0.00000000,0.91197419,1.12154952
-2.32616308,2.99085813,0.75046272,0.16917920,0.03406409,0.64901347,0.98892954,0.00000000,0.92343307,1.12609149
-2.32016008,3.02350770,0.76662750,0.17153278,0.03575381,0.66854042,0.98183457,0.00000000,0.93233688,1.12676304
-2.31415708,3.04679334,0.78011165,0.17333295,0.03732544,0.68583093,0.97293807,0.00000000,0.93848911,1.12339882
-2.30815408,3.06012316,0.79070393,0.17453240,0.03875775,0.70063208,0.96219743,0.00000000,0.94172435,1.11591411
-2.30215108,3.06306178,0.79823055,0.17509347,0.04003272,0.71271613,0.94958337,0.00000000,0.94191352,1.10431040
-2.29614807,3.05534825,0.80255999,0.17498967,0.04113590,0.72188684,0.93508269,0.00000000,0.93896867,1.08867823
-2.29014507,3.03690962,0.80360735,0.17420684,0.04205680,0.72798537,0.91870099,0.00000000,0.93284733,1.06919716
-2.28414207,3.00786960,0.80133768,0.17274403,0.04278895,0.73089568,0.90046528,0.00000000,0.92355592,1.04613291
-2.27813907,2.96855207,0.79576843,0.17061388,0.04332999,0.73054916,0.88042632,0.00000000,0.91115243,1.01983183
-2.27213607,2.91947908,0.78697068,0.16784267,0.04368148,0.72692829,0.85866076,0.00000000,0.89574791,0.99071297
-2.26613307,2.86136324,0.77506907,0.16446987,0.04384864,0.72006904,0.83527265,0.00000000,0.87750681,0.95925802
-2.26013007,2.79509462,0.76024037,0.16054731,0.04383991,0.71006186,0.81039445,0.00000000,0.85664585,0.92599949
-2.25412706,2.72172232,0.74271057,0.15613790,0.04366648,0.69705113,0.78418719,0.00000000,0.83343158,0.89150765
-2.24812406,2.64243115,0.72275063,0.15131410,0.04334165,0.68123303,0.75683975,0.00000000,0.80817632,0.85637653
-2.24212106,2.55851397,0.70067068,0.14615594,0.04288020,0.66285163,0.72856709,0.00000000,0.78123261,0.82120943
-2.23611806,2.47134034,0.67681317,0.14074886,0.04229775,0.64219350,0.69960740,0.00000000,0.75298637,0.78660456
-2.23011506,2.38232244,0.65154475,0.13518141,0.04161011,0.61958080,0.67021803,0.00000000,0.72384860,0.75314090
-2.22411206,2.29287925,0.62524745,0.12954276,0.04083268,0.59536311,0.64067048,0.00000000,0.69424618,0.72136502
-2.21810905,2.20440009,0.59830929,0.12392027,0.03998003,0.56990832,0.61124433,0.00000000,0.66461183,0.69177891
-2.21210605,2.11820868,0.57111462,0.11839705,0.03906543,0.54359286,0.58222048,0.00000000,0.63537364,0.66482926
-2.20610305,2.03552914,0.54403464,0.11304977,0.03810062,0.51679168,0.55387376,0.00000000,0.60694455,0.64089853
-2.20010005,1.95745490,0.51741844,0.10794662,0.03709568,0.48986838,0.52646549,0.00000000,0.57971221,0.62029778
-2.19409705,1.88492194,0.49158480,0.10314560,0.03605898,0.46316591,0.50023602,0.00000000,0.55402962,0.60326172
-2.18809405,1.81868721,0.46681523,0.09869322,0.03499732,0.43699821,0.47539783,0.00000000,0.53020683,0.58994583
-2.18209105,1.75931321,0.44334839,0.09462355,0.03391610,0.41164319,0.45212945,0.00000000,0.50850431,0.58042570
-2.17608804,1.70715939,0.42137618,0.09095776,0.03281964,0.38733722,0.43057051,0.00000000,0.48912800,0.57469873
-2.17008504,1.66238072,0.40104156,0.08770417,0.03171151,0.36427156,0.41081816,0.00000000,0.47222644,0.57268777
-2.16408204,1.62493349,0.38243829,0.08485871,0.03059489,0.34259057,0.39292519,0.00000000,0.45789000,0.57424696
-2.15807904,1.59458829,0.36561239,0.08240583,0.02947300,0.32239205,0.37689974,0.00000000,0.44615236,0.57916935
-2.15207604,1.57094952,0.35056542,0.08031988,0.02834941,0.30372934,0.36270688,0.00000000,0.43699397,0.58719615
-2.14607304,1.55348066,0.33725919,0.07856680,0.02722836,0.28661526,0.35027173,0.00000000,0.43034750,0.59802726
-2.14007004,1.54153434,0.32562187,0.07710606,0.02611507,0.27102755,0.33948423,0.00000000,0.42610488,0.61133291
-2.13406703,1.53438582,0.31555499,0.07589285,0.02501586,0.25691546,0.33020511,0.00000000,0.42412565,0.62676578
-2.12806403,1.53126854,0.30694122,0.07488037,0.02393827,0.24420726,0.32227290,0.00000000,0.42424620,0.64397352
-2.12206103,1.53141028,0.29965239,0.07402209,0.02289108,0.23281809,0.31551160,0.00000000,0.42628938,0.66261095
-2.11605803,1.53406818,0.29355748,0.07327392,0.02188422,0.22265801,0.30973860,0.00000000,0.43007415,0.68235179
-2.11005503,1.53856150,0.28853028,0.07259626,0.02092859,0.21363955,0.30477265,0.00000000,0.43542459,0.70289938
-2.10405203,1.54430040,0.28445625,0.07195572,0.02003587,0.20568462,0.30044125,0.00000000,0.44217812,0.72399599
-2.09804902,1.55080975,0.28123847,0.07132655,0.01921817,0.19873039,0.29658739,0.00000000,0.45019215,0.74543051
-2.09204602,1.55774696,0.27880234,0.07069165,0.01848771,0.19273383,0.29307531,0.00000000,0.45934929,0.76704407
-2.08604302,1.56491319,0.27709889,0.07004319,0.01785642,0.18767480,0.28979489,0.00000000,0.46956035,0.78873354
-2.08004002,1.57225730,0.27610662,0.06938274,0.01733552,0.18355746,0.28666476,0.00000000,0.48076550,0.81045256
-2.07403702,1.57987281,0.27583167,0.06872104,0.01693510,0.18041014,0.28363395,0.00000000,0.49293306,0.83221014
-2.06803402,1.58798771,0.27630659,0.06807724,0.01666371,0.17828349,0.28068198,0.00000000,0.50605632,0.85406687
-2.06203102,1.59694778,0.27758753,0.06747782,0.01652791,0.17724717,0.27781757,0.00000000,0.52014835,0.87612871
-2.05602801,1.60719421,0.27975016,0.06695520,0.01653196,0.17738525,0.27507604,0.00000000,0.53523509,0.89853868
-2.05002501,1.61923631,0.28288432,0.06654598,0.01667746,0.17879048,0.27251554,0.00000000,0.55134715,0.92146660
-2.04402201,1.63362073,0.28708788,0.06628908,0.01696308,0.18155774,0.27021229,0.00000000,0.56851062,0.94509737
-2.03801901,1.65089828,0.29245978,0.06622369,0.01738436,0.18577699,0.26825516,0.00000000,0.58673748,0.96961816
-2.03201601,1.67158991,0.29909281,0.06638724,0.01793361,0.19152611,0.26673970,0.00000000,0.60601606,0.99520492
-2.02601301,1.69615324,0.30706618,0.06681335,0.01859984,0.19886377,0.26576205,0.00000000,0.62630216,1.02200895
-2.02001001,1.72495101,0.31643848,0.06752995,0.01936889,0.20782292,0.26541280,0.00000000,0.64751136,1.05014386
-2.01400700,1.75822299,0.32724106,0.06855763,0.02022359,0.21840504,0.26577122,0.00000000,0.66951290,1.07967363
-2.00800400,1.79606233,0.33947236,0.06990817,0.02114401,0.23057543,0.26690004,0.00000000,0.69212577,1.11060231
-2.00200100,1.83839768,0.35309335,0.07158346,0.02210792,0.24425989,0.26884090,0.00000000,0.71511717,1.14286573
-1.99599800,1.88498171,0.36802432,0.07357480,0.02309124,0.25934286,0.27161079,0.00000000,0.73820365,1.17632584
-1.98999500,1.93538681,0.38414328,0.07586257,0.02406864,0.27566724,0.27519961,0.00000000,0.76105506,1.21076786
-1.98399200,1.98900815,0.40128602,0.07841633,0.02501419,0.29303591,0.27956875,0.00000000,0.78330125,1.24590053
-1.97798899,2.04507425,0.41924801,0.08119533,0.02590212,0.31121485,0.28465109,0.00000000,0.80454127,1.28135963
-1.97198599,2.10266476,0.43778793,0.08414950,0.02670750,0.32993804,0.29035207,0.00000000,0.82435495,1.31671467
-1.96598299,2.16073474,0.45663303,0.08722070,0.02740706,0.34891363,0.29655208,0.00000000,0.84231618,1.35147866
-1.95997999,2.21814492,0.47548586,0.09034442,0.02797987,0.36783149,0.30310991,0.00000000,0.85800754,1.38512066
-1.95397699,2.27369646,0.49403239,0.09345169,0.02840807,0.38637165,0.30986715,0.00000000,0.87103556,1.41708075
-1.94797399,2.32616932,0.51195103,0.09647121,0.02867739,0.40421341,0.31665350,0.00000000,0.88104601,1.44678692
-1.94197099,2.37436243,0.52892235,0.09933164,0.02877772,0.42104474,0.32329257,0.00000000,0.88773850,1.47367332
-1.93596798,2.41713454,0.54463895,0.10196389,0.02870341,0.43657152,0.32960813,0.00000000,0.89087973,1.49719920
-1.92996498,2.45344390,0.55881530,0.10430340,0.02845354,0.45052642,0.33543045,0.00000000,0.89031496,1.51686797
-1.92396198,2.48238542,0.57119690,0.10629228,0.02803195,0.46267692,0.34060258,0.00000000,0.88597701,1.53224567
-1.91795898,2.50322405,0.58156856,0.10788124,0.02744721,0.47283213,0.34498616,0.00000000,0.87789259,1.54297817
-1.91195598,2.51542295,0.58976147,0.10903122,0.02671236,0.48084838,0.34846676,0.00000000,0.86618563,1.54880657
-1.90595298,2.51866575,0.59565860,0.10971472,0.02584454,0.48663304,0.35095834,0.00000000,0.85107764,1.54958030
-1.89994997,2.51287187,0.59919848,0.10991671,0.02486456,0.49014678,0.35240682,0.00000000,0.83288492,1.54526727
-1.89394697,2.49820477,0.60037704,0.10963514,0.02379630,0.49140399,0.35279252,0.00000000,0.81201311,1.53596098
-1.88794397,2.47507269,0.59924766,0.10888101,0.02266606,0.49047157,0.35213151,0.00000000,0.78894906,1.52188410
-1.88194097,2.44412211,0.59591927,0.10767800,0.02150190,0.48746605,0.35047571,0.00000000,0.76425058,1.50338844
-1.87593797,2.40622419,0.59055282,0.10606178,0.02033293,0.48254940,0.34791189,0.00000000,0.73853430,1.48095121
-1.86993497,2.36245485,0.58335624,0.10407888,0.01918860,0.47592353,0.34455949,0.00000000,0.71246231,1.45516766
-1.86393197,2.31406897,0.57457811,0.10178528,0.01809806,0.46782398,0.34056747,0.00000000,0.68672773,1.42674017
-1.85792896,2.26246979,0.56450033,0.09924474,0.01708955,0.45851292,0.33611022,0.00000000,0.66203982,1.39646390
-1.85192596,2.20917431,0.55343011,0.09652697,0.01618980,0.44827178,0.33138269,0.00000000,0.63910886,1.36520952
-1.84592296,2.15577557,0.54169157,0.09370567,0.01542358,0.43739374,0.32659497,0.00000000,0.61863117,1.33390317
-1.83991996,2.10390294,0.52961713,0.09085647,0.01481331,0.42617643,0.32196634,0.00000000,0.60127439,1.30350415
-1.83391696,2.05518129,0.51753908,0.08805494,0.01437866,0.41491484,0.31771907,0.00000000,0.58766335,1.27498094
-1.82791396,2.01118993,0.50578140,0.08537460,0.01413636,0.40389472,0.31407201,0.00000000,0.57836660,1.24928597
-1.82191096,1.97342227,0.49465210,0.08288509,0.01409995,0.39338654,0.31123430,0.00000000,0.57388365,1.22732985
-1.81590795,1.94324712,0.48443614,0.08065046,0.01427973,0.38364009,0.30939917,0.00000000,0.57463320,1.20995581
-1.80990495,1.92187235,0.47538907,0.07872761,0.01468261,0.37487963,0.30873803,0.00000000,0.58094234,1.19791488
-1.80390195,1.91031185,0.46773151,0.07716499,0.01531218,0.36729984,0.30939506,0.00000000,0.59303698,1.19184281
-1.79789895,1.90935651,0.46164440,0.07600151,0.01616870,0.36106228,0.31148234,0.00000000,0.61103364,1.19223932
-1.79189595,1.91955016,0.45726527,0.07526561,0.01724925,0.35629258,0.31507572,0.00000000,0.63493297,1.19945054
-1.78589295,1.94117107,0.45468533,0.07497475,0.01854780,0.35307827,0.32021153,0.00000000,0.66461509,1.21365535
-1.77988994,1.97421985,0.45394774,0.07513494,0.02005544,0.35146724,0.32688428,0.00000000,0.69983734,1.23485623
-1.77388694,2.01841436,0.45504682,0.07574075,0.02176060,0.35146696,0.33504544,0.00000000,0.74023452,1.26287524
-1.76788394,2.07319211,0.45792845,0.07677544,0.02364931,0.35304437,0.34460340,0.00000000,0.78532209,1.29735549
-1.76188094,2.13772053,0.46249163,0.07821142,0.02570548,0.35612669,0.35542467,0.00000000,0.83450249,1.33776834
-1.75587794,2.21091517,0.46859123,0.08001098,0.02791125,0.36060295,0.36733645,0.00000000,0.88707481,1.38342639
-1.74987494,2.29146571,0.47604195,0.08212727,0.03024734,0.36632656,0.38013038,0.00000000,0.94224784,1.43350194
-1.74387194,2.37786930,0.48462343,0.08450550,0.03269343,0.37311870,0.39356759,0.00000000,0.99915632,1.48705058
-1.73786893,2.46847044,0.49408639,0.08708440,0.03522848,0.38077269,0.40738482,0.00000000,1.05688026,1.54303913
-1.73186593,2.56150625,0.50415983,0.08979785,0.03783112,0.38905925,0.42130155,0.00000000,1.11446675,1.60037705
-1.72586293,2.65515572,0.51455877,0.09257661,0.04047998,0.39773242,0.43502781,0.00000000,1.17095371,1.65795005
-1.71985993,2.74759124,0.52499266,0.09535020,0.04315398,0.40653618,0.44827250,0.00000000,1.22539484,1.71465484
-1.71385693,2.83703057,0.53517386,0.09804879,0.04583257,0.41521144,0.46075187,0.00000000,1.27688482,1.76943333
-1.70785393,2.92178715,0.54482607,0.10060506,0.04849594,0.42350322,0.47219786,0.00000000,1.32458379,1.82130516
-1.70185093,3.00031688,0.55369224,0.10295594,0.05112517,0.43116768,0.48236596,0.00000000,1.36774017,1.86939692
-1.69584792,3.07125942,0.56154175,0.10504425,0.05370230,0.43797881,0.49104234,0.00000000,1.40571079,1.91296706
-1.68984492,3.13347238,0.56817644,0.10682006,0.05621037,0.44373446,0.49804985,0.00000000,1.43797751,1.95142519
-1.68384192,3.18605704,0.57343537,0.10824187,0.05863345,0.44826140,0.50325280,0.00000000,1.46415950,1.98434517
-1.67783892,3.22837464,0.57719801,0.10927736,0.06095657,0.45141930,0.50656024,0.00000000,1.48402073,2.01147139
-1.67183592,3.26005287,0.57938580,0.10990394,0.06316575,0.45310348,0.50792766,0.00000000,1.49747219,2.03271813
-1.66583292,3.28098237,0.57996207,0.11010892,0.06524792,0.45324615,0.50735717,0.00000000,1.50456896,2.04816210
-1.65982991,3.29130393,0.57893041,0.10988930,0.06719095,0.45181640,0.50489604,0.00000000,1.50550207,2.05802888
-1.65382691,3.29138721,0.57633152,0.10925136,0.06898371,0.44881881,0.50063387,0.00000000,1.50058580,2.06267380
-1.64782391,3.28180235,0.57223898,0.10820991,0.07061613,0.44429084,0.49469852,0.00000000,1.49024084,2.06255867
-1.64182091,3.26328611,0.56675401,0.10678733,0.07207938,0.43829929,0.48725096,0.00000000,1.47497429,2.05822530
-1.63581791,3.23670440,0.55999960,0.10501245,0.07336604,0.43093591,0.47847935,0.00000000,1.45535743,2.05026745
-1.62981491,3.20301299,0.55211448,0.10291936,0.07447038,0.42231256,0.46859265,0.00000000,1.43200229,2.03930251
-1.62381191,3.16321846,0.54324701,0.10054615,0.07538861,0.41255612,0.45781390,0.00000000,1.40553806,2.02594418
-1.61780890,3.11834097,0.53354951,0.09793361,0.07611914,0.40180349,0.44637359,0.00000000,1.37658852,2.01077765
-1.61180590,3.06938048,0.52317310,0.09512408,0.07666291,0.39019677,0.43450317,0.00000000,1.34575126,1.99433800
-1.60580290,3.01728750,0.51226339,0.09216031,0.07702354,0.37787906,0.42242897,0.00000000,1.31357961,1.97709294
-1.59979990,2.96293941,0.50095702,0.08908453,0.07720753,0.36499084,0.41036675,0.00000000,1.28056798,1.95943020
-1.59379690,2.90712259,0.48937918,0.08593757,0.07722426,0.35166708,0.39851674,0.00000000,1.24714083,1.94164993
-1.58779390,2.85052067,0.47764204,0.08275821,0.07708598,0.33803517,0.38705954,0.00000000,1.21364583,1.92396204
-1.58179090,2.79370853,0.46584408,0.07958261,0.07680755,0.32421358,0.37615266,0.00000000,1.18035090,1.90648826
-1.57578789,2.73715163,0.45407009,0.07644395,0.07640614,0.31031124,0.36592785,0.00000000,1.14744514,1.88926822
-1.56978489,2.68120983,0.44239181,0.07337208,0.07590070,0.29642748,0.35648912,0.00000000,1.11504328,1.87226896
-1.56378189,2.62614477,0.43086891,0.07039338,0.07531141,0.28265247,0.34791148,0.00000000,1.08319302,1.85539708
-1.55777889,2.57212986,0.41955028,0.06753062,0.07465891,0.26906784,0.34024037,0.00000000,1.05188475,1.83851238
-1.55177589,2.51926189,0.40847527,0.06480292,0.07396354,0.25574760,0.33349169,0.00000000,1.02106297,1.82144228
-1.54577289,2.46757321,0.39767494,0.06222568,0.07324448,0.24275897,0.32765246,0.00000000,0.99063851,1.80399604
-1.53976988,2.41704375,0.38717309,0.05981066,0.07251895,0.23016307,0.32268211,0.00000000,0.96050113,1.78597797
-1.53376688,2.36761211,0.37698700,0.05756595,0.07180142,0.21801546,0.31851427,0.00000000,0.93053159,1.76719900
-1.52776388,2.31918538,0.36712795,0.05549602,0.07110288,0.20636642,0.31505918,0.00000000,0.90061272,1.74748614
-1.52176088,2.27164727,0.35760141,0.05360183,0.07043034,0.19526083,0.31220660,0.00000000,0.87063908,1.72668944
