energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-4.30115058,1.41819520,0.00083282,0.11893893,0.22942219,0.74212674,0.54705917,0.00000000
-4.29514757,1.31557899,0.00074446,0.11238948,0.20866060,0.68274020,0.51310853,0.00000000
-4.28914457,1.21493415,0.00066344,0.10564075,0.18901081,0.62541345,0.47889261,0.00000000
-4.28314157,1.11695512,0.00058999,0.09876318,0.17054562,0.57045572,0.44473785,0.00000000
-4.27713857,1.02230356,0.00052435,0.09183029,0.15332576,0.51814405,0.41097209,0.00000000
-4.27113557,0.93160341,0.00046677,0.08491695,0.13740153,0.46872374,0.37791980,0.00000000
-4.26513257,0.84543824,0.00041757,0.07809774,0.12281509,0.42241015,0.34589798,0.00000000
-4.25912956,0.76435087,0.00037715,0.07144543,0.10960335,0.37939156,0.31521304,0.00000000
-4.25312656,0.68884547,0.00034603,0.06502978,0.09780121,0.33983312,0.28615886,0.00000000
-4.24712356,0.61939216,0.00032490,0.05891649,0.08744530,0.30388178,0.25901613,0.00000000
-4.24112056,0.55643394,0.00031464,0.05316659,0.07857783,0.27167195,0.23405298,0.00000000
-4.23511756,0.50039583,0.00031640,0.04783612,0.07125074,0.24333179,0.21152706,0.00000000
-4.22911456,0.45169589,0.00033161,0.04297619,0.06552975,0.21898988,0.19168875,0.00000000
-4.22311156,0.41075763,0.00036204,0.03863328,0.06149846,0.19878212,0.17478553,0.00000000
-4.21710855,0.37802324,0.00040986,0.03484996,0.05926212,0.18285841,0.16106707,0.00000000
-4.21110555,0.35396674,0.00047764,0.03166563,0.05895105,0.17138885,0.15079082,0.00000000
-4.20510255,0.33910637,0.00056838,0.02911765,0.06072342,0.16456913,0.14422764,0.00000000
-4.19909955,0.33401510,0.00068555,0.02724230,0.06476728,0.16262457,0.14166689,0.00000000
-4.19309655,0.33932819,0.00083305,0.02607585,0.07130145,0.16581251,0.14342069,0.00000000
-4.18709355,0.35574696,0.00101523,0.02565548,0.08057517,0.17442254,0.14982663,0.00000000
-4.18109055,0.38403751,0.00123678,0.02601999,0.09286623,0.18877429,0.16124852,0.00000000
-4.17508754,0.42502369,0.00150272,0.02721014,0.10847731,0.20921236,0.17807470,0.00000000
-4.16908454,0.47957357,0.00181828,0.02926878,0.12773036,0.23609829,0.20071355,0.00000000
-4.16308154,0.54857890,0.00218874,0.03224040,0.15095893,0.26979934,0.22958581,0.00000000
-4.15707854,0.63292746,0.00261931,0.03617033,0.17849833,0.31067428,0.26511374,0.00000000
-4.15107554,0.73346861,0.00311491,0.04110344,0.21067377,0.35905627,0.30770694,0.00000000
-4.14507254,0.85097243,0.00367994,0.04708237,0.24778643,0.41523341,0.35774523,0.00000000
-4.13906953,0.98608392,0.00431808,0.05414540,0.29009801,0.47942752,0.41555881,0.00000000
-4.13306653,1.13927348,0.00503201,0.06232389,0.33781398,0.55177191,0.48140645,0.00000000
-4.12706353,1.31078585,0.00582313,0.07163959,0.39106618,0.63228930,0.55545247,0.00000000
-4.12106053,1.50058987,0.00669132,0.08210172,0.44989547,0.72087093,0.63774357,0.00000000
-4.11505753,1.70833166,0.00763471,0.09370410,0.51423523,0.81725820,0.72818658,0.00000000
-4.10905453,1.93329425,0.00864946,0.10642243,0.58389651,0.92102814,0.82652849,0.00000000
-4.10305153,2.17436636,0.00972958,0.12021196,0.65855595,1.03158391,0.93234005,0.00000000
-4.09704852,2.43002338,0.01086686,0.13500552,0.73774717,1.14815170,1.04500424,0.00000000
-4.09104552,2.69832278,0.01205081,0.15071235,0.82085661,1.26978479,1.16371074,0.00000000
-4.08504252,2.97691620,0.01326875,0.16721758,0.90712451,1.39537566,1.28745742,0.00000000
-4.07903952,3.26307929,0.01450588,0.18438264,0.99565160,1.52367642,1.41505969,0.00000000
-4.07303652,3.55375997,0.01574561,0.20204667,1.08541178,1.65332745,1.54516776,0.00000000
-4.06703352,3.84564452,0.01696981,0.22002879,1.17527073,1.78289387,1.67629221,0.00000000
-4.06103052,4.13524010,0.01815925,0.23813146,1.26401040,1.91090863,1.80683692,0.00000000
-4.05502751,4.41897111,0.01929412,0.25614458,1.35035849,2.03592090,1.93513883,0.00000000
-4.04902451,4.69328586,0.02035453,0.27385041,1.43302218,2.15654774,2.05951289,0.00000000
-4.04302151,4.95476935,0.02132116,0.29102902,1.51072482,2.27152684,2.17830046,0.00000000
-4.03701851,5.20025688,0.02217584,0.30746408,1.58224412,2.37976766,2.28991927,0.00000000
-4.03101551,5.42694341,0.02290218,0.32294876,1.64645027,2.48039845,2.39291245,0.00000000
-4.02501251,5.63248285,0.02348612,0.33729143,1.70234226,2.57280638,2.48599438,0.00000000
-4.01900950,5.81507220,0.02391652,0.35032091,1.74908070,2.65666838,2.56809119,0.00000000
-4.01300650,5.97351563,0.02418552,0.36189111,1.78601557,2.73197035,2.63837360,0.00000000
-4.00700350,6.10726481,0.02428896,0.37188461,1.81270759,2.79901334,2.69628074,0.00000000
-4.00100050,6.21643262,0.02422658,0.38021528,1.82894206,2.85840530,2.74153337,0.00000000
-3.99499750,6.30177886,0.02400215,0.38682962,1.83473453,2.91103828,2.77413617,0.00000000
-3.98899450,6.36466825,0.02362344,0.39170689,1.83032800,2.95805133,2.79436878,0.00000000
-3.98299150,6.40700214,0.02310213,0.39485790,1.81618177,3.00078031,2.80276628,0.00000000
-3.97698849,6.43112730,0.02245352,0.39632280,1.79295255,3.04069658,2.80009038,0.00000000
-3.97098549,6.43972600,0.02169617,0.39616767,1.76146879,3.07933713,2.78729278,0.00000000
-3.96498249,6.43569312,0.02085154,0.39448051,1.72269953,3.11822936,2.76547308,0.00000000
-3.95897949,6.42200643,0.01994339,0.39136651,1.67771930,3.15881413,2.73583339,0.00000000
-3.95297649,6.40159671,0.01899734,0.38694312,1.62767090,3.20237081,2.69963228,0.00000000
-3.94697349,6.37722439,0.01804019,0.38133516,1.57372757,3.24994823,2.65814032,0.00000000
-3.94097049,6.35136892,0.01709946,0.37467004,1.51705655,3.30230509,2.61259965,0.00000000
-3.93496748,6.32613609,0.01620272,0.36707365,1.45878540,3.35986297,2.56418908,0.00000000
-3.92896448,6.30318786,0.01537712,0.35866681,1.39997235,3.42267470,2.51399634,0.00000000
-3.92296148,6.28369722,0.01464885,0.34956260,1.34158188,3.49040967,2.46299809,0.00000000
-3.91695848,6.26832966,0.01404265,0.33986458,1.28446592,3.56235721,2.41204792,0.00000000
-3.91095548,6.25725089,0.01358139,0.32966585,1.22935119,3.63744784,2.36187199,0.00000000
-3.90495248,6.25015900,0.01328565,0.31904904,1.17683246,3.71429164,2.31307135,0.00000000
-3.89894947,6.24633791,0.01317334,0.30808698,1.12737138,3.79123152,2.26612967,0.00000000
-3.89294647,6.24472783,0.01325934,0.29684394,1.08130029,3.86640901,2.22142477,0.00000000
-3.88694347,6.24400754,0.01355520,0.28537733,1.03882995,3.93783897,2.17924224,0.00000000
-3.88094047,6.24268308,0.01406880,0.27373950,1.00006054,4.00348955,2.13978936,0.00000000
-3.87493747,6.23917714,0.01480406,0.26197967,0.96499451,4.06136326,2.10320799,0.00000000
-3.86893447,6.23191395,0.01576071,0.25014556,0.93355061,4.10957525,2.06958484,0.00000000
-3.86293147,6.21939508,0.01693405,0.23828485,0.90557807,4.14642489,2.03895863,0.00000000
-3.85692846,6.20026251,0.01831478,0.22644607,0.88087020,4.17045741,2.01132349,0.00000000
-3.85092546,6.17334658,0.01988891,0.21467913,0.85917686,4.18051308,1.98662880,0.00000000
-3.84492246,6.13769746,0.02163772,0.20303527,0.84021554,4.17576187,1.96477593,0.00000000
-3.83891946,6.09260043,0.02353785,0.19156658,0.82368088,4.15572288,1.94561289,0.00000000
-3.83291646,6.03757609,0.02556153,0.18032515,0.80925260,4.12026836,1.92892802,0.00000000
-3.82691346,5.97236790,0.02767689,0.16936184,0.79660224,4.06961326,1.91444409,0.00000000
-3.82091046,5.89691993,0.02984847,0.15872496,0.78539886,4.00429191,1.90181435,0.00000000
-3.81490745,5.81134865,0.03203784,0.14845886,0.77531418,3.92512406,1.89062168,0.00000000
-3.80890445,5.71591214,0.03420440,0.13860260,0.76602751,3.83317307,1.88038205,0.00000000
-3.80290145,5.61098038,0.03630626,0.12918885,0.75723086,3.72969913,1.87055296,0.00000000
-3.79689845,5.49700980,0.03830128,0.12024302,0.74863437,3.61611055,1.86054723,0.00000000
-3.79089545,5.37452420,0.04014818,0.11178284,0.73997237,3.49391581,1.84975201,0.00000000
-3.78489245,5.24410383,0.04180762,0.10381818,0.73100993,3.36467896,1.83755238,0.00000000
-3.77888944,5.10638305,0.04324336,0.09635144,0.72154991,3.22998027,1.82335860,0.00000000
-3.77288644,4.96205617,0.04442335,0.08937818,0.71144009,3.09138333,1.80663547,0.00000000
-3.76688344,4.81189031,0.04532067,0.08288811,0.70058014,2.95040957,1.78693235,0.00000000
-3.76088044,4.65674308,0.04591437,0.07686630,0.68892798,2.80852006,1.76391184,0.00000000
-3.75487744,4.49758267,0.04619015,0.07129462,0.67650489,2.66710420,1.73737551,0.00000000
-3.74887444,4.33550740,0.04614074,0.06615314,0.66339913,2.52747429,1.70728471,0.00000000
-3.74287144,4.17176175,0.04576613,0.06142163,0.64976741,2.39086465,1.67377527,0.00000000
-3.73686843,4.00774633,0.04507352,0.05708083,0.63583395,2.25843375,1.63716464,0.00000000
-3.73086543,3.84501926,0.04407697,0.05311366,0.62188694,2.13126772,1.59795101,0.00000000
-3.72486243,3.68528751,0.04279695,0.04950618,0.60827212,2.01038380,1.55680394,0.00000000
-3.71885943,3.53038707,0.04125953,0.04624820,0.59538374,1.89673224,1.51454667,0.00000000
-3.71285643,3.38225200,0.03949549,0.04333378,0.58365290,1.79119580,1.47213095,0.00000000
-3.70685343,3.24287289,0.03753929,0.04076130,0.57353383,1.69458620,1.43060523,0.00000000
-3.70085043,3.11424639,0.03542791,0.03853338,0.56548831,1.60763708,1.39107781,0.00000000
-3.69484742,2.99831778,0.03319976,0.03665653,0.55996918,1.53099392,1.35467648,0.00000000
-3.68884442,2.89691943,0.03089344,0.03514060,0.55740323,1.46520121,1.32250659,0.00000000
-3.68284142,2.81170789,0.02854675,0.03399814,0.55817449,1.41068785,1.29560937,0.00000000
-3.67683842,2.74410312,0.02619566,0.03324365,0.56260841,1.36775180,1.27492248,0.00000000
-3.67083542,2.69523264,0.02387348,0.03289275,0.57095779,1.33654524,1.26124439,0.00000000
-3.66483242,2.66588371,0.02161018,0.03296139,0.58339089,1.31706148,1.25520408,0.00000000
-3.65882941,2.65646597,0.01943188,0.03346510,0.59998242,1.30912480,1.25723750,0.00000000
-3.65282641,2.66698654,0.01736047,0.03441831,0.62070768,1.31238447,1.26757129,0.00000000
-3.64682341,2.69703903,0.01541352,0.03583376,0.64544016,1.32631356,1.28621473,0.00000000
-3.64082041,2.74580696,0.01360424,0.03772198,0.67395274,1.35021351,1.31295970,0.00000000
-3.63481741,2.81208198,0.01194159,0.04009103,0.70592237,1.38322445,1.34738862,0.00000000
-3.62881441,2.89429580,0.01043061,0.04294620,0.74093807,1.42434152,1.38888987,0.00000000
-3.62281141,2.99056500,0.00907271,0.04628993,0.77851199,1.47243675,1.43667976,0.00000000
-3.61680840,3.09874651,0.00786615,0.05012188,0.81809286,1.52628594,1.48982996,0.00000000
-3.61080540,3.21650187,0.00680648,0.05443898,0.85908159,1.58459972,1.54729929,0.00000000
-3.60480240,3.34136743,0.00588699,0.05923570,0.90084804,1.64605756,1.60796832,0.00000000
-3.59879940,3.47082787,0.00509929,0.06450428,0.94274860,1.70934373,1.67067549,0.00000000
-3.59279640,3.60239029,0.00443366,0.07023511,0.98414367,1.77318360,1.73425320,0.00000000
-3.58679340,3.73365588,0.00387954,0.07641700,1.02441452,1.83637919,1.79756274,0.00000000
-3.58079040,3.86238688,0.00342590,0.08303754,1.06297880,1.89784246,1.85952654,0.00000000
-3.57478739,3.98656633,0.00306158,0.09008340,1.09930437,1.95662520,1.91915697,0.00000000
-3.56878439,4.10444878,0.00277552,0.09754055,1.13292071,2.01194441,1.97558069,0.00000000
-3.56278139,4.21460038,0.00255706,0.10539437,1.16342790,2.06320227,2.02805791,0.00000000
-3.55677839,4.31592741,0.00239608,0.11362967,1.19050273,2.11000004,2.07599615,0.00000000
-3.55077539,4.40769252,0.00228312,0.12223060,1.21390203,2.15214543,2.11895845,0.00000000
-3.54477239,4.48951869,0.00220951,0.13118030,1.23346312,2.18965331,2.15666585,0.00000000
-3.53876938,4.56138118,0.00216745,0.14046053,1.24910170,2.22273964,2.18899459,0.00000000
-3.53276638,4.62358825,0.00214998,0.15005105,1.26080728,2.25180917,2.21596831,0.00000000
-3.52676338,4.67675167,0.00215106,0.15992888,1.26863660,2.27743713,2.23774594,0.00000000
-3.52076038,4.72174845,0.00216554,0.17006748,1.27270537,2.30034572,2.25460579,0.00000000
-3.51475738,4.75967537,0.00218917,0.18043587,1.27317884,2.32137622,2.26692680,0.00000000
-3.50875438,4.79179813,0.00221852,0.19099766,1.27026159,2.34145763,2.27516761,0.00000000
-3.50275138,4.81949691,0.00225101,0.20171027,1.26418705,2.36157285,2.27984441,0.00000000
-3.49674837,4.84421032,0.00228480,0.21252412,1.25520721,2.38272350,2.28150834,0.00000000
-3.49074537,4.86737964,0.00231880,0.22338220,1.24358283,2.40589458,2.28072319,0.00000000
-3.48474237,4.89039513,0.00235253,0.23421976,1.22957469,2.43201979,2.27804439,0.00000000
-3.47873937,4.91454618,0.00238612,0.24496450,1.21343603,2.46194892,2.27399965,0.00000000
-3.47273637,4.94097692,0.00242018,0.25553704,1.19540643,2.49641800,2.26907219,0.00000000
-3.46673337,4.97064846,0.00245577,0.26585195,1.17570744,2.53602325,2.26368678,0.00000000
-3.46073037,5.00430914,0.00249423,0.27581920,1.15453984,2.58119963,2.25819925,0.00000000
-3.45472736,5.04247340,0.00253716,0.28534608,1.13208265,2.63220454,2.25288954,0.00000000
-3.44872436,5.08541003,0.00258626,0.29433956,1.10849380,2.68910721,2.24795851,0.00000000
-3.44272136,5.13313981,0.00264331,0.30270896,1.08391229,2.75178412,2.24352853,0.00000000
-3.43671836,5.18544269,0.00270997,0.31036899,1.05846165,2.81992049,2.23964769,0.00000000
-3.43071536,5.24187380,0.00278780,0.31724282,1.03225431,2.89301779,2.23629736,0.00000000
-3.42471236,5.30178762,0.00287812,0.32326524,1.00539677,2.97040709,2.23340257,0.00000000
-3.41870935,5.36436928,0.00298194,0.32838564,0.97799495,3.05126751,2.23084495,0.00000000
-3.41270635,5.42867146,0.00309996,0.33257075,0.95015967,3.13464939,2.22847724,0.00000000
-3.40670335,5.49365539,0.00323248,0.33580685,0.92201155,3.21950115,2.22613889,0.00000000
-3.40070035,5.55823413,0.00337942,0.33810151,0.89368526,3.30469892,2.22367187,0.00000000
-3.39469735,5.62131625,0.00354031,0.33948455,0.86533279,3.38907790,2.22093592,0.00000000
-3.38869435,5.68184805,0.00371433,0.34000826,0.83712530,3.47146417,2.21782236,0.00000000
-3.38269135,5.73885241,0.00390030,0.33974674,0.80925363,3.55070601,2.21426583,0.00000000
-3.37668834,5.79146264,0.00409680,0.33879441,0.78192727,3.62570340,2.21025319,0.00000000
-3.37068534,5.83894975,0.00430216,0.33726364,0.75537163,3.69543477,2.20582905,0.00000000
-3.36468234,5.88074211,0.00451460,0.33528157,0.72982398,3.75898004,2.20109751,0.00000000
-3.35867934,5.91643648,0.00473225,0.33298625,0.70552789,3.81553925,2.19621988,0.00000000
-3.35267634,5.94580015,0.00495325,0.33052217,0.68272663,3.86444621,2.19140834,0.00000000
-3.34667334,5.96876403,0.00517580,0.32803528,0.66165554,3.90517682,2.18691561,0.00000000
-3.34067034,5.98540723,0.00539823,0.32566788,0.64253406,3.93735210,2.18302114,0.00000000
-3.33466733,5.99593403,0.00561904,0.32355326,0.62555731,3.96073600,2.18001414,0.00000000
-3.32866433,6.00064432,0.00583692,0.32181062,0.61088806,3.97522842,2.17817453,0.00000000
-3.32266133,5.99989941,0.00605077,0.32054012,0.59864908,3.98085409,2.17775241,0.00000000
-3.31665833,5.99408482,0.00625968,0.31981865,0.58891647,3.97774806,2.17894725,0.00000000
-3.31065533,5.98357233,0.00646293,0.31969614,0.58171417,3.96613865,2.18188789,0.00000000
-3.30465233,5.96868330,0.00665995,0.32019285,0.57701006,3.94632901,2.18661449,0.00000000
-3.29864932,5.94965545,0.00685024,0.32129762,0.57471372,3.91867807,2.19306350,0.00000000
-3.29264632,5.92661499,0.00703336,0.32296724,0.57467616,3.88358214,2.20105671,0.00000000
-3.28664332,5.89955588,0.00720886,0.32512709,0.57669151,3.84145766,2.21029513,0.00000000
-3.28064032,5.86832733,0.00737621,0.32767288,0.58050078,3.79272629,2.22035851,0.00000000
-3.27463732,5.83263071,0.00753477,0.33047363,0.58579745,3.73780252,2.23071067,0.00000000
-3.26863432,5.79202592,0.00768373,0.33337581,0.59223501,3.67708447,2.24071078,0.00000000
-3.26263132,5.74594714,0.00782213,0.33620836,0.59943585,3.61094788,2.24963042,0.00000000
-3.25662831,5.69372737,0.00794879,0.33878854,0.60700156,3.53974333,2.25667572,0.00000000
-3.25062531,5.63463025,0.00806237,0.34092841,0.61452400,3.46379649,2.26101379,0.00000000
-3.24462231,5.56788781,0.00816136,0.34244160,0.62159693,3.38341091,2.26180233,0.00000000
-3.23861931,5.49274197,0.00824416,0.34315007,0.62782762,3.29887293,2.25822105,0.00000000
-3.23261631,5.40848771,0.00830908,0.34289079,0.63284816,3.21045814,2.24950355,0.00000000
-3.22661331,5.31451574,0.00835445,0.34152177,0.63632595,3.11843865,2.23496809,0.00000000
-3.22061031,5.21035232,0.00837870,0.33892740,0.63797303,3.02309065,2.21404592,0.00000000
-3.21460730,5.09569454,0.00838039,0.33502281,0.63755393,2.92470165,2.18630578,0.00000000
-3.20860430,4.97043912,0.00835833,0.32975705,0.63489187,2.82357703,2.15147360,0.00000000
-3.20260130,4.83470377,0.00831163,0.32311497,0.62987301,2.72004534,2.10944644,0.00000000
-3.19659830,4.68884017,0.00823980,0.31511784,0.62244883,2.61446232,2.06030033,0.00000000
-3.19059530,4.53343826,0.00814276,0.30582259,0.61263649,2.50721344,2.00429166,0.00000000
-3.18459230,4.36932224,0.00802094,0.29531978,0.60051748,2.39871489,1.94185245,0.00000000
-3.17858929,4.19753856,0.00787529,0.28373053,0.58623451,2.28941329,1.87357977,0.00000000
-3.17258629,4.01933712,0.00770730,0.27120243,0.56998702,2.17978402,1.80022023,0.00000000
-3.16658329,3.83614678,0.00751904,0.25790472,0.55202551,2.07032867,1.72265025,0.00000000
-3.16058029,3.64954650,0.00731315,0.24402305,0.53264495,1.96157161,1.64185330,0.00000000
-3.15457729,3.46123367,0.00709285,0.22975391,0.51217765,1.85405587,1.55889514,0.00000000
-3.14857429,3.27299076,0.00686190,0.21529907,0.49098568,1.74833869,1.47489816,0.00000000
-3.14257129,3.08665170,0.00662462,0.20086025,0.46945327,1.64498657,1.39101577,0.00000000
-3.13656828,2.90406891,0.00638583,0.18663419,0.44797920,1.54457007,1.30840778,0.00000000
-3.13056528,2.72708175,0.00615087,0.17280817,0.42696948,1.44765836,1.22821736,0.00000000
-3.12456228,2.55748693,0.00592554,0.15955630,0.40683025,1.35481335,1.15155017,0.00000000
-3.11855928,2.39701122,0.00571606,0.14703646,0.38796111,1.26658347,1.07945585,0.00000000
-3.11255628,2.24728641,0.00552910,0.13538792,0.37074874,1.18349698,1.01291207,0.00000000
-3.10655328,2.10982659,0.00537167,0.12472974,0.35556098,1.10605479,0.95281109,0.00000000
-3.10055028,1.98600754,0.00525114,0.11515980,0.34274116,1.03472280,0.89994860,0.00000000
-3.09454727,1.87704796,0.00517517,0.10675437,0.33260280,0.96992374,0.85501474,0.00000000
-3.08854427,1.78399247,0.00515169,0.09956820,0.32542463,0.91202872,0.81858685,0.00000000
-3.08254127,1.70769623,0.00518882,0.09363502,0.32144588,0.86134861,0.79112388,0.00000000
-3.07653827,1.64881121,0.00529483,0.08896832,0.32086200,0.81812553,0.77296210,0.00000000
-3.07053527,1.60777418,0.00547808,0.08556234,0.32382079,0.78252474,0.76431202,0.00000000
-3.06453227,1.58479677,0.00574688,0.08339327,0.33041906,0.75462727,0.76525641,0.00000000
-3.05852926,1.57985783,0.00610946,0.08242047,0.34069987,0.73442373,0.77574943,0.00000000
-3.05252626,1.59269866,0.00657378,0.08258783,0.35465066,0.72180952,0.79561694,0.00000000
-3.04652326,1.62282144,0.00714744,0.08382516,0.37220212,0.71658194,0.82455811,0.00000000
-3.04052026,1.66949132,0.00783746,0.08604963,0.39322812,0.71843934,0.86214845,0.00000000
-3.03451726,1.73174260,0.00865014,0.08916722,0.41754670,0.72698262,0.90784442,0.00000000
-3.02851426,1.80838912,0.00959078,0.09307430,0.44492211,0.74171907,0.96098976,0.00000000
-3.02251126,1.89803901,0.01066349,0.09765924,0.47506804,0.76206871,1.02082359,0.00000000
-3.01650825,1.99911371,0.01187089,0.10280409,0.50765178,0.78737288,1.08649023,0.00000000
-3.01050525,2.10987090,0.01321387,0.10838638,0.54229940,0.81690502,1.15705079,0.00000000
-3.00450225,2.22843099,0.01469125,0.11428098,0.57860168,0.84988317,1.23149619,0.00000000
-2.99849925,2.35280643,0.01629957,0.12036198,0.61612069,0.88548401,1.30876149,0.00000000
-2.99249625,2.48093318,0.01803277,0.12650463,0.65439673,0.92285786,1.38774127,0.00000000
-2.98649325,2.61070355,0.01988197,0.13258730,0.69295549,0.96114421,1.46730552,0.00000000
-2.98049025,2.73999948,0.02183532,0.13849336,0.73131526,0.99948744,1.54631599,0.00000000
-2.97448724,2.86672567,0.02387782,0.14411294,0.76899390,1.03705204,1.62364239,0.00000000
-2.96848424,2.98884167,0.02599134,0.14934468,0.80551557,1.07303724,1.69817836,0.00000000
-2.96248124,3.10439249,0.02815462,0.15409721,0.84041710,1.10669037,1.76885676,0.00000000
-2.95647824,3.21153719,0.03034346,0.15829048,0.87325389,1.13731906,1.83466437,0.00000000
-2.95047524,3.30857533,0.03253100,0.16185691,0.90360554,1.16430172,1.89465558,0.00000000
-2.94447224,3.39397094,0.03468814,0.16474229,0.93108102,1.18709657,1.94796536,0.00000000
-2.93846923,3.46637415,0.03678402,0.16690650,0.95532374,1.20524887,1.99382120,0.00000000
-2.93246623,3.52464037,0.03878669,0.16832398,0.97601642,1.21839661,2.03155426,0.00000000
-2.92646323,3.56784730,0.04066384,0.16898405,0.99288596,1.22627463,2.06060968,0.00000000
-2.92046023,3.59530960,0.04238362,0.16889105,1.00570831,1.22871728,2.08055604,0.00000000
-2.91445723,3.60659138,0.04391550,0.16806435,1.01431341,1.22565979,2.09109393,0.00000000
-2.90845423,3.60151636,0.04523117,0.16653819,1.01859015,1.21713834,2.09206349,0.00000000
-2.90245123,3.58017550,0.04630542,0.16436142,1.01849117,1.20328902,2.08345084,0.00000000
-2.89644822,3.54293169,0.04711693,0.16159715,1.01403746,1.18434561,2.06539289,0.00000000
-2.89044522,3.49042123,0.04764904,0.15832222,1.00532240,1.16063630,2.03818045,0.00000000
-2.88444222,3.42355139,0.04789036,0.15462662,0.99251492,1.13257919,2.00225917,0.00000000
-2.87843922,3.34349367,0.04783522,0.15061265,0.97586166,1.10067665,1.95822781,0.00000000
-2.87243622,3.25167207,0.04748396,0.14639397,0.95568754,1.06550836,1.90683367,0.00000000
-2.86643322,3.14974613,0.04684302,0.14209441,0.93239462,1.02772310,1.84896476,0.00000000
-2.86043022,3.03958825,0.04592482,0.13784649,0.90645888,0.98802912,1.78563856,0.00000000
-2.85442721,2.92325531,0.04474747,0.13378970,0.87842482,0.94718313,1.71798719,0.00000000
-2.84842421,2.80295468,0.04333427,0.13006838,0.84889771,0.90597801,1.64723918,0.00000000
-2.84242121,2.68100494,0.04171305,0.12682938,0.81853345,0.86522925,1.57469804,0.00000000
-2.83641821,2.55979203,0.03991537,0.12421929,0.78802639,0.82576031,1.50171792,0.00000000
-2.83041521,2.44172167,0.03797559,0.12238138,0.75809499,0.78838714,1.42967705,0.00000000
-2.82441221,2.32916917,0.03592994,0.12145232,0.72946599,0.75390215,1.35994946,0.00000000
-2.81840920,2.22442786,0.03381548,0.12155855,0.70285733,0.72305792,1.29387586,0.00000000
-2.81240620,2.12965765,0.03166910,0.12281268,0.67896039,0.69655101,1.23273450,0.00000000
-2.80640320,2.04683513,0.02952661,0.12530967,0.65842212,0.67500648,1.17771267,0.00000000
-2.80040020,1.97770655,0.02742182,0.12912326,0.64182753,0.65896318,1.12988000,0.00000000
-2.79439720,1.92374543,0.02538583,0.13430246,0.62968339,0.64886059,1.09016397,0.00000000
-2.78839420,1.88611575,0.02344633,0.14086854,0.62240329,0.64502746,1.05932856,0.00000000
-2.78239120,1.86564205,0.02162719,0.14881242,0.62029501,0.64767257,1.03795657,0.00000000
-2.77638819,1.86278743,0.01994803,0.15809277,0.62355027,0.65687808,1.02643601,0.00000000
-2.77038519,1.87764007,0.01842407,0.16863492,0.63223745,0.67259571,1.02495101,0.00000000
-2.76438219,1.90990884,0.01706605,0.18033059,0.64629745,0.69464595,1.03347730,0.00000000
-2.75837919,1.95892823,0.01588032,0.19303876,0.66554289,0.72272049,1.05178245,0.00000000
-2.75237619,2.02367261,0.01486899,0.20658743,0.68966070,0.75638785,1.07943083,0.00000000
-2.74637319,2.10277949,0.01403028,0.22077661,0.71821804,0.79510242,1.11579302,0.00000000
-2.74037019,2.19458147,0.01335877,0.23538222,0.75067146,0.83821647,1.16005956,0.00000000
-2.73436718,2.29714591,0.01284594,0.25016106,0.78637906,0.88499525,1.21125861,0.00000000
-2.72836418,2.40832160,0.01248053,0.26485658,0.82461524,0.93463473,1.26827719,0.00000000
-2.72236118,2.52579130,0.01224908,0.27920532,0.86458782,0.98628157,1.32988551,0.00000000
-2.71635818,2.64712867,0.01213640,0.29294381,0.90545696,1.03905503,1.39476390,0.00000000
-2.71035518,2.76985850,0.01212604,0.30581576,0.94635533,1.09207000,1.46153178,0.00000000
-2.70435218,2.89151847,0.01220080,0.31757919,0.98640925,1.14446089,1.52877805,0.00000000
-2.69834917,3.00972090,0.01234313,0.32801325,1.02475986,1.19540538,1.59509241,0.00000000
-2.69234617,3.12221295,0.01253561,0.33692448,1.06058413,1.24414760,1.65909672,0.00000000
-2.68634317,3.22693358,0.01276130,0.34415238,1.09311491,1.29001984,1.71947600,0.00000000
-2.68034017,3.32206560,0.01300412,0.34957379,1.12165962,1.33246218,1.77500809,0.00000000
-2.67433717,3.40608142,0.01324915,0.35310624,1.14561701,1.37103938,1.82459147,0.00000000
-2.66833417,3.47778114,0.01348293,0.35470990,1.16449160,1.40545423,1.86727042,0.00000000
-2.66233117,3.53632152,0.01369368,0.35438815,1.17790535,1.43555709,1.90225688,0.00000000
-2.65632816,3.58123517,0.01387154,0.35218684,1.18560634,1.46135078,1.92894824,0.00000000
-2.65032516,3.61243893,0.01400865,0.34819209,1.18747407,1.48299086,1.94694073,0.00000000
-2.64432216,3.63023107,0.01409933,0.34252689,1.18352135,1.50078082,1.95603753,0.00000000
-2.63831916,3.63527719,0.01414007,0.33534667,1.17389267,1.51516224,1.95625158,0.00000000
-2.63231616,3.62858497,0.01412958,0.32683387,1.15885905,1.52670006,1.94780261,0.00000000
-2.62631316,3.61146832,0.01406868,0.31719189,1.13880947,1.53606323,1.93110838,0.00000000
-2.62031016,3.58550184,0.01396028,0.30663857,1.11423921,1.54400125,1.90677028,0.00000000
-2.61430715,3.55246695,0.01380912,0.29539950,1.08573523,1.55131723,1.87555357,0.00000000
-2.60830415,3.51429113,0.01362164,0.28370136,1.05395916,1.55883838,1.83836269,0.00000000
-2.60230115,3.47298235,0.01340569,0.27176559,1.01962823,1.56738475,1.79621255,0.00000000
