energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-2.68634317,2.37197274,-6.49428729,0.26376795,-0.62313255,0.24704854,-0.82880958,0.00316186,-0.01289387,0.22241408,-0.81474323,0.52749166,-1.55153079,1.13315656,-2.48832525,0.00344055,-0.07697376,0.89127978,-2.66810040
-2.68034017,2.35929183,-6.39237113,0.26079493,-0.60704576,0.23632715,-0.79909784,0.00269469,-0.01310756,0.22657173,-0.79473065,0.52002155,-1.52964346,1.14339557,-2.44930285,0.00383807,-0.07303260,0.87955302,-2.66030050
-2.67433717,2.35832051,-6.28522621,0.25976983,-0.59145853,0.22718019,-0.76891464,0.00230114,-0.01343365,0.23211635,-0.77223569,0.51202284,-1.50581146,1.16124503,-2.40815984,0.00433422,-0.06910868,0.86955490,-2.65225122
-2.66833417,2.36999793,-6.17462057,0.26077320,-0.57637801,0.21964706,-0.73856658,0.00197463,-0.01386918,0.23923239,-0.74748869,0.50355113,-1.48017187,1.18732087,-2.36594522,0.00493310,-0.06526154,0.86150422,-2.64424979
-2.66233117,2.39521018,-6.06251944,0.26386036,-0.56182188,0.21375818,-0.70838748,0.00170880,-0.01441164,0.24809197,-0.72076194,0.49471022,-1.45294611,1.22217258,-2.32377326,0.00563876,-0.06155278,0.85565004,-2.63664555
-2.65632816,2.43474511,-5.95101808,0.26905708,-0.54781619,0.20953279,-0.67872743,0.00149756,-0.01505887,0.25884747,-0.69236348,0.48564698,-1.42443167,1.26625394,-2.28279166,0.00645499,-0.05804503,0.85226074,-2.62981760
-2.65032516,2.48924576,-5.84227508,0.27635554,-0.53439332,0.20697671,-0.64994223,0.00133514,-0.01580899,0.27162399,-0.66263013,0.47654422,-1.39499186,1.31989459,-2.24415015,0.00738506,-0.05480097,0.85161118,-2.62415332
-2.64432216,2.55916469,-5.73844875,0.28571081,-0.52158999,0.20608024,-0.62238373,0.00121616,-0.01666022,0.28651195,-0.63192015,0.46761194,-1.36504424,1.38327368,-2.20897094,0.00843154,-0.05188249,0.85396841,-2.62002887
-2.63831916,2.64472144,-5.64163894,0.29703796,-0.50944561,0.20681627,-0.59639146,0.00113562,-0.01761078,0.30356021,-0.60060550,0.45907738,-1.33504818,1.45639687,-2.17832160,0.00959612,-0.04934984,0.85957680,-2.61779224
-2.63231616,2.74586577,-5.55383585,0.31021035,-0.49800082,0.20913896,-0.57228582,0.00108897,-0.01865873,0.32276986,-0.56906417,0.45117447,-1.30549183,1.53907801,-2.15319162,0.01087946,-0.04726093,0.86864351,-2.61774942
-2.62631316,2.86224880,-5.47687715,0.32505899,-0.48729622,0.21298291,-0.55036297,0.00107206,-0.01980175,0.34408919,-0.53767256,0.44413326,-1.27687907,1.63092660,-2.13447269,0.01228112,-0.04567073,0.88132512,-2.62015391
-2.62031016,2.99320455,-5.41241360,0.34137347,-0.47737135,0.21826314,-0.53089135,0.00108116,-0.02103704,0.36740998,-0.50679824,0.43816988,-1.24971663,1.73134228,-2.12294332,0.01379950,-0.04463072,0.89771622,-2.62519956
-2.61430715,3.13774340,-5.36188320,0.35890443,-0.46826380,0.22487594,-0.51410982,0.00111299,-0.02236110,0.39256554,-0.47679309,0.43347772,-1.22450176,1.83951687,-2.11925753,0.01543191,-0.04418842,0.91784091,-2.63301653
-2.60830415,3.29455900,-5.32649332,0.37736770,-0.46000840,0.23270057,-0.50022705,0.00116465,-0.02376951,0.41933059,-0.44798710,0.43022013,-1.20171055,1.95444469,-2.12393742,0.01717467,-0.04438698,0.94164757,-2.64367000
-2.60230115,3.46204929,-5.30720956,0.39645014,-0.45263643,0.24160195,-0.48942192,0.00123371,-0.02525681,0.44742330,-0.42068284,0.42852525,-1.18178716,2.07494126,-2.13736921,0.01902333,-0.04526478,0.96900760,-2.65716111
-2.59629815,3.63835163,-5.30475025,0.41581704,-0.44617486,0.25143424,-0.48184455,0.00131811,-0.02681628,0.47650948,-0.39515065,0.42848311,-1.16513405,2.19967008,-2.15980209,0.02097291,-0.04685496,0.99971823,-2.67342965
-2.59029515,3.82139149,-5.31958491,0.43512098,-0.44064553,0.26204517,-0.47761749,0.00141630,-0.02843978,0.50620892,-0.37162470,0.43014533,-1.15210322,2.32717688,-2.19134925,0.02301825,-0.04918504,1.03350939,-2.69235773
-2.58429215,4.00894310,-5.35193544,0.45401181,-0.43606421,0.27328112,-0.47683680,0.00152714,-0.03011768,0.53610387,-0.35029988,0.43352718,-1.14298850,2.45593042,-2.23199025,0.02515443,-0.05227636,1.07005461,-2.71377404
-2.57828914,4.19870018,-5.40177834,0.47214747,-0.43243971,0.28499260,-0.47957260,0.00165002,-0.03183870,0.56574943,-0.33132948,0.43861213,-1.13801898,2.58436826,-2.28157423,0.02737712,-0.05614354,1.10898532,-2.73745809
-2.57228614,4.38835394,-5.46884705,0.48920526,-0.42977277,0.29703995,-0.48586882,0.00178485,-0.03358992,0.59468550,-0.31482379,0.44535848,-1.13735341,2.71094595,-2.33982320,0.02968312,-0.06079380,1.14990806,-2.76314405
-2.56628314,4.57567514,-5.55263348,0.50489303,-0.42805509,0.30929901,-0.49574204,0.00193211,-0.03535675,0.62244994,-0.30084941,0.45370770,-1.14107572,2.83418764,-2.40633513,0.03207067,-0.06622625,1.19242367,-2.79052390
-2.56028014,4.75859674,-5.65238822,0.51895992,-0.42726823,0.32166645,-0.50917920,0.00209286,-0.03712303,0.64859250,-0.28942942,0.46359398,-1.14919157,2.95273602,-2.48058637,0.03453988,-0.07243109,1.23614775,-2.81924977
-2.55427714,4.93529344,-5.76711948,0.53120607,-0.42738259,0.33406448,-0.52613438,0.00226883,-0.03887117,0.67268900,-0.28054423,0.47495447,-1.16162584,3.06539953,-2.56193353,0.03709296,-0.07938878,1.28073111,-2.84893542
-2.54827414,5.10425433,-5.89559101,0.54149096,-0.42835655,0.34644458,-0.54652469,0.00246237,-0.04058231,0.69435510,-0.27413310,0.48773955,-1.17822134,3.17119462,-2.64961485,0.03973441,-0.08706922,1.32587937,-2.87915699
-2.54227114,5.26434525,-6.03631994,0.54973980,-0.43013568,0.35879013,-0.57022553,0.00267650,-0.04223665,0.71325921,-0.27009633,0.50192241,-1.19873851,3.26938138,-2.74275146,0.04247099,-0.09543093,1.37137065,-2.90945331
-2.53626813,5.41485763,-6.18757564,0.55594783,-0.43265220,0.37111760,-0.59706562,0.00291488,-0.04381370,0.72913391,-0.26829800,0.51750750,-1.22285636,3.35949060,-2.84034902,0.04531156,-0.10442037,1.41707038,-2.93932609
-2.53026513,5.55554129,-6.34738095,0.56018204,-0.43582467,0.38347619,-0.62682216,0.00318174,-0.04529271,0.74178544,-0.26856936,0.53453714,-1.25017470,3.44134120,-2.94130047,0.04826671,-0.11397138,1.46294232,-2.96824041
-2.52426213,5.68661918,-6.51351746,0.56258033,-0.43955801,0.39594582,-0.65921661,0.00348187,-0.04665306,0.75110071,-0.27071256,0.55309582,-1.28021774,3.51504690,-3.04439073,0.05134817,-0.12400484,1.50905529,-2.99562592
-2.51825913,5.80878287,-6.68353648,0.56334798,-0.44374386,0.40863353,-0.69391158,0.00382044,-0.04787468,0.75705168,-0.27450505,0.57331188,-1.31243923,3.58101183,-3.14830392,0.05456808,-0.13442862,1.55558491,-3.02087937
-2.51225613,5.92316851,-6.85477721,0.56275140,-0.44826130,0.42166823,-0.73050926,0.00420292,-0.04893855,0.75969661,-0.27970427,0.59535615,-1.34622919,3.63991495,-3.25163425,0.05793801,-0.14513788,1.60281017,-3.04336870
-2.50625313,6.03131365,-7.02439359,0.56110952,-0.45297802,0.43519401,-0.76855185,0.00463486,-0.04982707,0.75917838,-0.28605282,0.61943769,-1.38092240,3.69268379,-3.35290086,0.06146793,-0.15601571,1.65110471,-3.06243925
-2.50025013,6.13509628,-7.18939075,0.55878293,-0.45775191,0.44936236,-0.80752435,0.00512169,-0.05052457,0.75571970,-0.29328391,0.64579633,-1.41580868,3.74045851,-3.45056750,0.06516496,-0.16693430,1.70092292,-3.07742227
-2.49424712,6.23665825,-7.34667168,0.55616112,-0.46243308,0.46432337,-0.84685982,0.00566849,-0.05101766,0.74961542,-0.30112713,0.67469256,-1.45014491,3.78454743,-3.54306704,0.06903219,-0.17775649,1.75278129,-3.08764588
-2.48824412,6.33831576,-7.49309415,0.55364846,-0.46686638,0.48021650,-0.88594747,0.00627971,-0.05129558,0.74122230,-0.30931441,0.70639481,-1.48316886,3.82637593,-3.62883089,0.07306748,-0.18833780,1.80723548,-3.09244854
-2.48224112,6.44246054,-7.62553718,0.55164921,-0.47089429,0.49716121,-0.92414333,0.00695890,-0.05135053,0.73094655,-0.31758608,0.74116476,-1.51411446,3.86743053,-3.70632311,0.07726234,-0.19852899,1.86485401,-3.09119481
-2.47623812,6.55145529,-7.74097593,0.55055218,-0.47436023,0.51524794,-0.96078340,0.00770843,-0.05117788,0.71922967,-0.32569693,0.77924133,-1.54222862,3.90920032,-3.77407833,0.08160106,-0.20817891,1.92618932,-3.08329318
-2.47023512,6.66752789,-7.83656293,0.55071574,-0.47711226,0.53452981,-0.99519899,0.00852919,-0.05077635,0.70653319,-0.33342208,0.82082389,-1.56678884,3.95311816,-3.83074272,0.08605998,-0.21713781,1.99174744,-3.06821523
-2.46423212,6.79266842,-7.90971326,0.55245353,-0.47900700,0.55501558,-1.02673378,0.00942039,-0.05014808,0.69332284,-0.34056264,0.86605565,-1.58712150,4.00050384,-3.87511647,0.09060719,-0.22526081,2.06195740,-3.04551582
-2.45822911,6.92853338,-7.95819039,0.55602162,-0.47991378,0.57666414,-1.05476185,0.01037929,-0.04929868,0.68005285,-0.34695078,0.91500792,-1.60262021,4.05251140,-3.90619636,0.09520253,-0.23241162,2.13714159,-3.01485313
-2.45222611,7.07636113,-7.98018959,0.56160750,-0.47971885,0.59938092,-1.07870628,0.01140103,-0.04823715,0.66715095,-0.35245429,0.96766610,-1.61276351,4.11008290,-3.92321666,0.09979802,-0.23846615,2.21748833,-2.97600799
-2.44622311,7.23690232,-7.97441482,0.56932142,-0.47832953,0.62301645,-1.09805720,0.01247858,-0.04697575,0.65500470,-0.35698020,1.02391825,-1.61713144,4.17391027,-3.92568640,0.10433871,-0.24331615,2.30302801,-2.92890137
-2.44022011,7.41036828,-7.94014566,0.57919042,-0.47567818,0.64736721,-1.11238881,0.01360266,-0.04552981,0.64394963,-0.36047751,1.08354681,-1.61542019,4.24440697,-3.91342122,0.10876396,-0.24687241,2.39361382,-2.87360909
-2.43421711,7.59640004,-7.87729070,0.59115538,-0.47172575,0.67217886,-1.12137444,0.01476181,-0.04391747,0.63425965,-0.36293869,1.14622418,-1.60745418,4.32169045,-3.88656807,0.11300911,-0.24906772,2.48890822,-2.81037298
-2.42821411,7.79405938,-7.78642402,0.60507113,-0.46646493,0.69715168,-1.12479884,0.01594253,-0.04215934,0.62614003,-0.36439998,1.21151247,-1.59319509,4.40557632,-3.84562105,0.11700749,-0.24985914,2.58837597,-2.73960750
-2.42221111,8.00184294,-7.66880245,0.62070985,-0.45992244,0.72194819,-1.12256739,0.01712949,-0.04027820,0.61972322,-0.36494028,1.27886786,-1.57274707,4.49558440,-3.79142735,0.12069269,-0.24922968,2.69128428,-2.66190135
-2.41620810,8.21771895,-7.52636142,0.63776756,-0.45216071,0.74620257,-1.11471129,0.01830590,-0.03829851,0.61506767,-0.36467868,1.34764939,-1.54635804,4.59095643,-3.72518225,0.12400098,-0.24718926,2.79671060,-2.57801347
-2.41020510,8.43918551,-7.36168873,0.65587357,-0.44327840,0.76953154,-1.10138887,0.01945385,-0.03624608,0.61215941,-0.36377059,1.41713221,-1.51441655,4.69068471,-3.64841278,0.12687384,-0.24377476,2.90355785,-2.48886337
-2.40420210,8.66334834,-7.17797595,0.67460251,-0.43341005,0.79154628,-1.08288244,0.02055483,-0.03414755,0.61091654,-0.36240251,1.48652478,-1.47744427,4.79355052,-3.56295027,0.12926039,-0.23904932,3.01057711,-2.39551567
-2.39819910,8.88701472,-6.97894858,0.69348864,-0.42272451,0.81186484,-1.05959108,0.02159022,-0.03202993,0.61119613,-0.36078568,1.55498954,-1.43608423,4.89817062,-3.47089213,0.13111967,-0.23310077,3.11639686,-2.29915930
-2.39219610,9.10680007,-6.76877693,0.71204175,-0.41142227,0.83012463,-1.03201933,0.02254186,-0.02992022,0.61280327,-0.35914868,1.62166607,-1.39108506,5.00304976,-3.37455407,0.13242259,-0.22603932,3.21955801,-2.20108177
-2.38619310,9.31924261,-6.55197047,0.72976422,-0.39973173,0.84599431,-1.00076243,0.02339260,-0.02784489,0.61550182,-0.35772930,1.68569607,-1.34328167,5.10663708,-3.27641431,0.13315358,-0.21799448,3.31855347,-2.10263952
-2.38019010,9.52092111,-6.33325942,0.74616837,-0.38790441,0.85918464,-0.96648845,0.02412691,-0.02582948,0.61902634,-0.35676593,1.74624885,-1.29357314,5.20738356,-3.17905144,0.13331161,-0.20911153,3.41187068,-2.00522512
-2.37418709,9.70857086,-6.11746772,0.76079359,-0.37620921,0.86945789,-0.92991828,0.02473135,-0.02389820,0.62309460,-0.35648886,1.80254634,-1.24289847,5.30379822,-3.08507829,0.13291080,-0.19954743,3.49803561,-1.91023263
-2.36818409,9.87919257,-5.90938208,0.77322243,-0.36492593,0.87663536,-0.89180399,0.02519505,-0.02207357,0.62742007,-0.35711171,1.85388646,-1.19221113,5.39450035,-2.99707400,0.13198038,-0.18946652,3.57565619,-1.81902235
-2.36218109,10.03014959,-5.71362180,0.78309503,-0.35433822,0.88060264,-0.85290671,0.02551012,-0.02037608,0.63172400,-0.35882352,1.89966378,-1.14245332,5.47826544,-2.91751677,0.13056403,-0.17903610,3.64346379,-1.73288611
-2.35617809,10.15924916,-5.53451424,0.79012126,-0.34472614,0.88131257,-0.81397462,0.02567193,-0.01882392,0.63574627,-0.36178171,1.93938648,-1.09453082,5.55406276,-2.84871949,0.12871869,-0.16842202,3.70035057,-1.65301461
-2.35017509,10.26480426,-5.37598027,0.79409004,-0.33635858,0.87878567,-0.77572208,0.02567928,-0.01743270,0.63925482,-0.36610628,1.97268890,-1.04928944,5.62108295,-2.79277061,0.12651277,-0.15778460,3.74540159,-1.58046777
-2.34417209,10.34567347,-5.24143369,0.79487549,-0.32948579,0.87310819,-0.73881053,0.02553448,-0.01621526,0.64205306,-0.37187550,1.99933900,-1.00749379,5.67875443,-2.75148197,0.12402396,-0.14727476,3.77792005,-1.51614921
-2.33816908,10.40127758,-5.13369799,0.79243970,-0.32433220,0.86442771,-0.70383187,0.02524328,-0.01518153,0.64398513,-0.37912331,2.01924056,-0.96980915,5.72674819,-2.72634534,0.12133661,-0.13703075,3.79744499,-1.46078577
-2.33216608,10.43159264,-5.05494289,0.78683182,-0.32108991,0.85294687,-0.67129480,0.02481472,-0.01433838,0.64493876,-0.38783858,2.03242996,-0.93678694,5.76497100,-2.71849876,0.11853888,-0.12717544,3.80376051,-1.41491270
-2.32616308,10.43712050,-5.00664236,0.77818384,-0.31991282,0.83891518,-0.64161458,0.02426082,-0.01368953,0.64484574,-0.39796623,2.03906784,-0.90885427,5.79354772,-2.72870356,0.11571972,-0.11781417,3.79689673,-1.37886483
-2.32016008,10.41883894,-4.98955499,0.76670305,-0.32091185,0.82261956,-0.61510627,0.02359623,-0.01323555,0.64368007,-0.40941029,2.03942624,-0.88630778,5.81279411,-2.75733236,0.11296583,-0.10903344,3.77712226,-1.35277418
-2.31415708,10.37813468,-5.00372640,0.75266172,-0.32415125,0.80437404,-0.59198166,0.02283773,-0.01297384,0.64145403,-0.42203860,2.03387180,-0.86931175,5.82318192,-2.80436795,0.11035884,-0.10090011,3.74492921,-1.33657357
-2.30815408,10.31672326,-5.04851291,0.73638446,-0.32964619,0.78450891,-0.57234977,0.02200377,-0.01289863,0.63821248,-0.43568911,2.02284623,-0.85790054,5.82529850,-2.86941272,0.10797252,-0.09346137,3.70101139,-1.33000637
-2.30215108,10.23656031,-5.12262475,0.71823390,-0.33736170,0.76336011,-0.55622062,0.02111389,-0.01300112,0.63402579,-0.45017745,2.00684494,-0.85198489,5.81980349,-2.95170779,0.10587058,-0.08674526,3.64623705,-1.33264154
-2.29614807,10.13974947,-5.22418648,0.69859539,-0.34721308,0.74125898,-0.54351198,0.02018813,-0.01326955,0.62898193,-0.46530539,1.98639508,-0.85136188,5.80738523,-3.05016072,0.10410469,-0.08076175,3.58161774,-1.34389353
-2.29014507,10.02845168,-5.35081171,0.67786149,-0.35906769,0.71852306,-0.53405874,0.01924654,-0.01368940,0.62317815,-0.48086982,1.96203433,-0.85572786,5.78871951,-3.16338059,0.10271319,-0.07550427,3.50827459,-1.36304624
-2.28414207,9.90480076,-5.49968924,0.65641694,-0.37274824,0.69544815,-0.52762429,0.01830860,-0.01424359,0.61671291,-0.49667186,1.93429121,-0.86469391,5.76443309,-3.28971911,0.10172023,-0.07095151,3.42740388,-1.38927994
-2.27813907,9.77082947,-5.66767688,0.63462482,-0.38803737,0.67230194,-0.52391340,0.01739274,-0.01491277,0.60967840,-0.51252562,1.90366826,-0.87780306,5.73507405,-3.42731600,0.10113555,-0.06706959,3.34024321,-1.42170040
-2.27213607,9.62840940,-5.85139981,0.61281454,-0.40468347,0.64931940,-0.52258614,0.01651597,-0.01567563,0.60215417,-0.52826625,1.87062862,-0.89454877,5.70109049,-3.57414735,0.10095486,-0.06381427,3.24803980,-1.45936904
-2.26613307,9.47920717,-6.04734988,0.59127206,-0.42240760,0.62670005,-0.52327214,0.01569350,-0.01650928,0.59420234,-0.54375680,1.83558657,-0.91439373,5.66281870,-3.72807532,0.10116072,-0.06113325,3.15202199,-1.50133313
-2.26013007,9.32465826,-6.25198271,0.57023285,-0.44091126,0.60460708,-0.52558481,0.01493845,-0.01738968,0.58586432,-0.55889368,1.79890252,-0.93678859,5.62048108,-3.88689780,0.10172390,-0.05896848,3.05337479,-1.54665505
-2.25412706,9.16595864,-6.46180962,0.54987761,-0.45988476,0.58316819,-0.52913490,0.01426169,-0.01829214,0.57715960,-0.57361029,1.76088202,-0.96118983,5.57419358,-4.04839676,0.10260526,-0.05725824,2.95322012,-1.59443952
-2.24812406,9.00407327,-6.67348165,0.53033098,-0.47901602,0.56247806,-0.53354317,0.01367173,-0.01919182,0.56808630,-0.58787877,1.72177900,-0.98707632,5.52398166,-4.21038395,0.10375780,-0.05593922,2.85260199,-1.64385805
-2.24212106,8.83975939,-6.88386352,0.51166299,-0.49799924,0.54260211,-0.53845151,0.01317464,-0.02006425,0.55862349,-0.60170968,1.68180222,-1.01396393,5.46980337,-4.37074320,0.10512906,-0.05494824,2.75247648,-1.69416974
-2.23611806,8.67360191,-7.09009580,0.49389308,-0.51654348,0.52358131,-0.54353259,0.01277411,-0.02088591,0.54873514,-0.61514959,1.64112463,-1.04141794,5.41157769,-4.52746824,0.10666354,-0.05422379,2.65370632,-1.74473771
-2.23011506,8.50605729,-7.28964376,0.47699627,-0.53438047,0.50543769,-0.54849750,0.01247149,-0.02163479,0.53837520,-0.62827677,1.59989436,-1.06906280,5.34921576,-4.67869558,0.10830514,-0.05370737,2.55705938,-1.79504079
-2.22411206,8.33750206,-7.48033241,0.46091098,-0.55127155,0.48818012,-0.55310146,0.01226597,-0.02229084,0.52749364,-0.64119505,1.55824666,-1.09658903,5.28265274,-4.82273192,0.10999948,-0.05334441,2.46321055,-1.84467991
-2.21810905,8.16828209,-7.66036717,0.44554814,-0.56701344,0.47181008,-0.55714746,0.01215470,-0.02283654,0.51604277,-0.65402627,1.51631568,-1.12375716,5.21187799,-4.95807574,0.11169597,-0.05308514,2.37274593,-1.89337923
-2.21210605,7.99875874,-7.82834065,0.43080070,-0.58144246,0.45632714,-0.56048784,0.01213303,-0.02325725,0.50398371,-0.66690155,1.47424509,-1.15039866,5.13696130,-5.08343319,0.11334962,-0.05288501,2.28616872,-1.94098188
-2.20610305,7.82934850,-7.98322615,0.41655332,-0.59443721,0.44173365,-0.56302398,0.01219469,-0.02354152,0.49129218,-0.67995192,1.43219683,-1.17641381,5.05807335,-5.19772818,0.11492244,-0.05270508,2.20390580,-1.98744070
-2.20010005,7.66055353,-8.12435906,0.40269153,-0.60591946,0.42803867,-0.56470417,0.01233208,-0.02368142,0.47796357,-0.69329878,1.39035725,-1.20176693,4.97549916,-5.30010702,0.11638444,-0.05251208,2.12631441,-2.03280434
-2.19409705,7.49298097,-8.25140795,0.38910985,-0.61585331,0.41526076,-0.56551996,0.01253651,-0.02367256,0.46401675,-0.70704469,1.34894022,-1.22647894,4.88964342,-5.38993793,0.11771420,-0.05227837,2.05368817,-2.07719943
-2.18809405,7.32735013,-8.36433718,0.37571877,-0.62424261,0.40342957,-0.56550118,0.01279850,-0.02351416,0.44949644,-0.72126503,1.30818695,-1.25061790,4.80102765,-5.46680603,0.11889903,-0.05198177,1.98626216,-2.12080972
-2.18209105,7.16448744,-8.46336336,0.36244998,-0.63112692,0.39258637,-0.56471002,0.01310803,-0.02320895,0.43447393,-0.73600101,1.26836251,-1.27428772,4.71027943,-5.53050433,0.11993468,-0.05160532,1.92421661,-2.16385322
-2.17608804,7.00530993,-8.54890809,0.34926001,-0.63657605,0.38278320,-0.56323443,0.01345485,-0.02276296,0.41904629,-0.75125453,1.22974944,-1.29761579,4.61811442,-5.58102137,0.12082472,-0.05113687,1.86767932,-2.20655841
-2.17008504,6.85079884,-8.62154937,0.33613199,-0.64068371,0.37408117,-0.56118124,0.01382882,-0.02218520,0.40333382,-0.76698521,1.19263865,-1.32073991,4.52531270,-5.61852629,0.12157968,-0.05056873,1.81672677,-2.24914086
-2.16408204,6.70196563,-8.68197426,0.32307582,-0.64356043,0.36654773,-0.55866926,0.01422017,-0.02148731,0.38747625,-0.78310987,1.15731849,-1.34379528,4.43269091,-5.64335192,0.12221590,-0.04989728,1.77138419,-2.29178142
-2.15807904,6.55981303,-8.73093494,0.31012676,-0.64532627,0.36025331,-0.55582282,0.01461984,-0.02068304,0.37162762,-0.79950465,1.12406253,-1.36690203,4.34107212,-5.65597660,0.12275423,-0.04912252,1.73162502,-2.33460727
-2.15207604,6.42529416,-8.76921001,0.29734272,-0.64610366,0.35526746,-0.55276580,0.01501977,-0.01978784,0.35595038,-0.81600973,1.09311708,-1.39015396,4.25125558,-5.65700525,0.12321877,-0.04824773,1.69737009,-2.37767671
-2.14607304,6.29927267,-8.79757283,0.28480052,-0.64601076,0.35165480,-0.54961668,0.01541321,-0.01881824,0.34060896,-0.83243655,1.06468906,-1.41360898,4.16398796,-5.64715024,0.12363553,-0.04727905,1.66848709,-2.42096882
-2.14007004,6.18248667,-8.81676765,0.27259154,-0.64515569,0.34947103,-0.54648452,0.01579499,-0.01779142,0.32576315,-0.84857709,1.03893524,-1.43728169,4.07993813,-5.62721251,0.12403118,-0.04622518,1.64479078,-2.46437838
-2.13406703,6.07551897,-8.82749428,0.26081689,-0.64363196,0.34875922,-0.54346613,0.01616175,-0.01672465,0.31156174,-0.86421505,1.01595343,-1.46113850,3.99967679,-5.59806302,0.12443200,-0.04509706,1.62604429,-2.50771664
-2.12806403,5.97877551,-8.83040107,0.24958261,-0.64151522,0.34954659,-0.54064445,0.01651214,-0.01563485,0.29813681,-0.87913804,0.99577626,-1.48509543,3.92366204,-5.56062504,0.12486293,-0.04390759,1.61196189,-2.55071767
-2.12206103,5.89247340,-8.82608570,0.23899504,-0.63886153,0.35184197,-0.53808803,0.01684697,-0.01453818,0.28559883,-0.89315032,0.97836802,-1.50901873,3.85223167,-5.51585704,0.12534689,-0.04267139,1.60221351,-2.59305023
-2.11605803,5.81663914,-8.81510256,0.22915660,-0.63570715,0.35563413,-0.53585158,0.01716929,-0.01344973,0.27403291,-0.90608529,0.96362472,-1.53272816,3.78560219,-5.46473653,0.12590422,-0.04140462,1.59643099,-2.63433428
-2.11005503,5.75111706,-8.79797536,0.22016229,-0.63206981,0.36089097,-0.53397744,0.01748437,-0.01238325,0.26349642,-0.91781696,0.95137745,-1.55600289,3.72387467,-5.40824457,0.12655245,-0.04012469,1.59421605,-2.67416128
-2.10405203,5.69558733,-8.77521285,0.21209675,-0.62795125,0.36755969,-0.53249770,0.01779968,-0.01135094,0.25401801,-0.92826962,0.94139899,-1.57858940,3.66704647,-5.34735107,0.12730613,-0.03885015,1.59514984,-2.71211706
-2.09804902,5.64959227,-8.74732593,0.20503224,-0.62334088,0.37556791,-0.53143670,0.01812467,-0.01036342,0.24559799,-0.93742515,0.93341317,-1.60021117,3.61502824,-5.28300078,0.12817695,-0.03760044,1.59880374,-2.74780571
-2.09204602,5.61256932,-8.71484388,0.19902728,-0.61822023,0.38482568,-0.53081386,0.01847051,-0.00942964,0.23821020,-0.94532724,0.92710669,-1.62057948,3.56766481,-5.21610005,0.12917387,-0.03639573,1.60475090,-2.78087314
-2.08604302,5.58388857,-8.67832791,0.19412606,-0.61256786,0.39522817,-0.53064631,0.01884984,-0.00855698,0.23180501,-0.95208228,0.92214263,-1.63940471,3.52475866,-5.14750420,0.13030345,-0.03525672,1.61257817,-2.81102881
-2.08004002,5.56289271,-8.63838033,0.19035840,-0.60636445,0.40665911,-0.53095128,0.01927625,-0.00775132,0.22631337,-0.95785653,0.91817512,-1.65640755,3.48609462,-5.07800590,0.13157020,-0.03420442,1.62189768,-2.83806397
-2.07403702,5.54893690,-8.59564811,0.18774029,-0.59959765,0.41899456,-0.53174805,0.01976388,-0.00701719,0.22165169,-0.96286968,0.91486433,-1.67132957,3.45146431,-5.00832440,0.13297693,-0.03325995,1.63235762,-2.86186560
-2.06803402,5.54142663,-8.55081999,0.18627476,-0.59226642,0.43210693,-0.53305923,0.02032686,-0.00635797,0.21772718,-0.96738499,0.91189099,-1.68394255,3.42068912,-4.93909605,0.13452513,-0.03244432,1.64365163,-2.88242466
-2.06203102,5.53985125,-8.50461699,0.18595299,-0.58438466,0.44586908,-0.53491140,0.02097874,-0.00577606,0.21444339,-0.97169639,0.90896994,-1.69405614,3.39364036,-4.87086627,0.13621526,-0.03177821,1.65552624,-2.89983843
-2.05602801,5.54381156,-8.45777653,0.18675561,-0.57598375,0.46015814,-0.53733498,0.02173194,-0.00527309,0.21170563,-0.97611316,0.90586183,-1.70152360,3.37025594,-4.80408326,0.13804710,-0.03128178,1.66778595,-2.91430649
-2.05002501,5.55304013,-8.41103125,0.18865401,-0.56711399,0.47485894,-0.54036351,0.02259714,-0.00485013,0.20942611,-0.98094307,0.90238263,-1.70624534,3.35055251,-4.73909372,0.14001983,-0.03097445,1.68029573,-2.92612061
-2.04402201,5.56741332,-8.36508354,0.19161169,-0.55784490,0.48986690,-0.54403231,0.02358277,-0.00450787,0.20752826,-0.98647485,0.89841039,-1.70817027,3.33463287,-4.67614085,0.14213222,-0.03087470,1.69298063,-2.93564919
-2.03801901,5.58695460,-8.32057791,0.19558541,-0.54826417,0.50509012,-0.54837676,0.02469451,-0.00424676,0.20595032,-0.99296096,0.89388926,-1.70729512,3.32268832,-4.61536491,0.14438261,-0.03099991,1.70582253,-2.94331706
-2.03201601,5.61182918,-8.27807289,0.20052646,-0.53847560,0.52045067,-0.55343030,0.02593487,-0.00406711,0.20464787,-1.00060178,0.88883027,-1.70366177,3.31499598,-4.55680634,0.14676881,-0.03136618,1.71885425,-2.94958208
-2.02601301,5.64233036,-8.23801468,0.20638167,-0.52859594,0.53588493,-0.55922238,0.02730285,-0.00396922,0.20359517,-1.00953201,0.88330942,-1.69735307,3.31191140,-4.50041167,0.14928797,-0.03198820,1.73215116,-2.95490975
