energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.52676338,1.94406108,0.04566834,0.33524004,1.04084062,0.13775874,0.82788078,0.00000000,1.11154328,0.00136871
-3.52076038,1.96169761,0.04503681,0.33960287,1.04792718,0.13918201,0.83971507,0.00000000,1.13287730,0.00133372
-3.51475738,1.98058999,0.04432548,0.34365294,1.05343511,0.14084458,0.85241687,0.00000000,1.15557194,0.00130290
-3.50875438,2.00034491,0.04356105,0.34736070,1.05733892,0.14271291,0.86574703,0.00000000,1.17925647,0.00127589
-3.50275138,2.02053375,0.04277248,0.35069710,1.05963443,0.14474922,0.87945262,0.00000000,1.20351955,0.00125225
-3.49674837,2.04069962,0.04198968,0.35363259,1.06033493,0.14691170,0.89327378,0.00000000,1.22792378,0.00123151
-3.49074537,2.06036606,0.04124228,0.35613654,1.05946710,0.14915486,0.90695061,0.00000000,1.25202118,0.00121317
-3.48474237,2.07904729,0.04055836,0.35817695,1.05706708,0.15143016,0.92023000,0.00000000,1.27536886,0.00119671
-3.47873937,2.09625981,0.03996337,0.35972070,1.05317688,0.15368678,0.93287197,0.00000000,1.29754415,0.00118160
-3.47273637,2.11153500,0.03947918,0.36073423,1.04784143,0.15587274,0.94465554,0.00000000,1.31815856,0.00116732
-3.46673337,2.12443227,0.03912326,0.36118475,1.04110652,0.15793604,0.95538381,0.00000000,1.33686981,0.00115336
-3.46073037,2.13455224,0.03890809,0.36104179,1.03301754,0.15982600,0.96488807,0.00000000,1.35339149,0.00113927
-3.45472736,2.14154941,0.03884068,0.36027916,1.02361936,0.16149464,0.97303101,0.00000000,1.36750003,0.00112462
-3.44872436,2.14514358,0.03892241,0.35887697,1.01295700,0.16289802,0.97970891,0.00000000,1.37903865,0.00110904
-3.44272136,2.14512972,0.03914896,0.35682378,1.00107727,0.16399752,0.98485273,0.00000000,1.38791834,0.00109225
-3.43671836,2.14138556,0.03951049,0.35411851,0.98803092,0.16476091,0.98842838,0.00000000,1.39411596,0.00107403
-3.43071536,2.13387658,0.03999196,0.35077214,0.97387528,0.16516322,0.99043597,0.00000000,1.39766981,0.00105423
-3.42471236,2.12265819,0.04057367,0.34680883,0.95867703,0.16518739,0.99090846,0.00000000,1.39867290,0.00103281
-3.41870935,2.10787486,0.04123187,0.34226658,0.94251479,0.16482454,0.98990959,0.00000000,1.39726471,0.00100979
-3.41270635,2.08975621,0.04193958,0.33719712,0.92548125,0.16407400,0.98753138,0.00000000,1.39362178,0.00098528
-3.40670335,2.06861026,0.04266740,0.33166512,0.90768466,0.16294299,0.98389117,0.00000000,1.38794779,0.00095948
-3.40070035,2.04481395,0.04338453,0.32574665,0.88924927,0.16144605,0.97912849,0.00000000,1.38046378,0.00093264
-3.39469735,2.01880146,0.04405967,0.31952695,0.87031479,0.15960422,0.97340164,0.00000000,1.37139885,0.00090507
-3.38869435,1.99105058,0.04466208,0.31309765,0.85103458,0.15744401,0.96688411,0.00000000,1.36098196,0.00087714
-3.38269135,1.96206779,0.04516252,0.30655344,0.83157273,0.15499624,0.95976087,0.00000000,1.34943485,0.00084925
-3.37668834,1.93237236,0.04553414,0.29998850,0.81209990,0.15229479,0.95222440,0.00000000,1.33696650,0.00082182
-3.37068534,1.90248023,0.04575336,0.29349279,0.79278843,0.14937534,0.94447060,0.00000000,1.32376902,0.00079526
-3.36468234,1.87288793,0.04580050,0.28714841,0.77380653,0.14627413,0.93669431,0.00000000,1.31001484,0.00076999
-3.35867934,1.84405718,0.04566043,0.28102620,0.75531221,0.14302680,0.92908467,0.00000000,1.29585514,0.00074639
-3.35267634,1.81640055,0.04532290,0.27518288,0.73744705,0.13966734,0.92182008,0.00000000,1.28141916,0.00072483
-3.34667334,1.79026848,0.04478281,0.26965870,0.72033035,0.13622724,0.91506294,0.00000000,1.26681407,0.00070561
-3.34067034,1.76593813,0.04404024,0.26447587,0.70405380,0.13273477,0.90895410,0.00000000,1.25212520,0.00068897
-3.33466733,1.74360425,0.04310031,0.25963779,0.68867715,0.12921440,0.90360737,0.00000000,1.23741625,0.00067508
-3.32866433,1.72337231,0.04197286,0.25512920,0.67422511,0.12568656,0.89910395,0.00000000,1.22272932,0.00066405
-3.32266133,1.70525414,0.04067201,0.25091704,0.66068560,0.12216736,0.89548736,0.00000000,1.20808467,0.00065590
-3.31665833,1.68916618,0.03921551,0.24695225,0.64800964,0.11866868,0.89275881,0.00000000,1.19348014,0.00065056
-3.31065533,1.67493047,0.03762410,0.24317218,0.63611271,0.11519829,0.89087360,0.00000000,1.17889033,0.00064789
-3.30465233,1.66227841,0.03592066,0.23950355,0.62487768,0.11176016,0.88973866,0.00000000,1.16426566,0.00064767
-3.29864932,1.65085734,0.03412947,0.23586588,0.61415921,0.10835482,0.88921162,0.00000000,1.14953175,0.00064961
-3.29264632,1.64023977,0.03227535,0.23217512,0.60378917,0.10497988,0.88910164,0.00000000,1.13458903,0.00065335
-3.28664332,1.62993529,0.03038293,0.22834732,0.59358322,0.10163056,0.88917218,0.00000000,1.11931334,0.00065846
-3.28064032,1.61940471,0.02847589,0.22430220,0.58334786,0.09830030,0.88914585,0.00000000,1.10355738,0.00066450
-3.27463732,1.60807630,0.02657640,0.21996646,0.57288789,0.09498137,0.88871131,0.00000000,1.08715352,0.00067096
-3.26863432,1.59536354,0.02470456,0.21527665,0.56201384,0.09166547,0.88753207,0.00000000,1.06991795,0.00067734
-3.26263132,1.58068402,0.02287806,0.21018151,0.55054905,0.08834434,0.88525699,0.00000000,1.05165623,0.00068314
-3.25662831,1.56347880,0.02111190,0.20464377,0.53833625,0.08501035,0.88153217,0.00000000,1.03217021,0.00068784
-3.25062531,1.54323155,0.01941826,0.19864126,0.52524314,0.08165699,0.87601365,0.00000000,1.01126595,0.00069098
-3.24462231,1.51948687,0.01780650,0.19216735,0.51116703,0.07827933,0.86838046,0.00000000,0.98876249,0.00069212
-3.23861931,1.49186698,0.01628327,0.18523088,0.49603829,0.07487440,0.85834742,0.00000000,0.96450090,0.00069091
-3.23261631,1.46008609,0.01485267,0.17785541,0.47982245,0.07144147,0.84567709,0.00000000,0.93835323,0.00068701
-3.22661331,1.42396196,0.01351650,0.17007800,0.46252105,0.06798227,0.83019024,0.00000000,0.91023073,0.00068021
-3.22061031,1.38342396,0.01227459,0.16194759,0.44417125,0.06450105,0.81177433,0.00000000,0.88009106,0.00067034
-3.21460730,1.33851735,0.01112513,0.15352310,0.42484415,0.06100458,0.79038960,0.00000000,0.84794367,0.00065734
-3.20860430,1.28940354,0.01006499,0.14487125,0.40464214,0.05750205,0.76607237,0.00000000,0.81385345,0.00064122
-3.20260130,1.23635629,0.00909006,0.13606432,0.38369526,0.05400486,0.73893545,0.00000000,0.77794190,0.00062207
-3.19659830,1.17975400,0.00819559,0.12717792,0.36215686,0.05052633,0.70916561,0.00000000,0.74038615,0.00060007
-3.19059530,1.12006838,0.00737642,0.11828874,0.34019874,0.04708133,0.67701823,0.00000000,0.70141550,0.00057547
-3.18459230,1.05785012,0.00662725,0.10947258,0.31800597,0.04368586,0.64280941,0.00000000,0.66130581,0.00054856
-3.17858929,0.99371209,0.00594283,0.10080248,0.29577162,0.04035659,0.60690598,0.00000000,0.62037202,0.00051971
-3.17258629,0.92831092,0.00531809,0.09234720,0.27369163,0.03711039,0.56971388,0.00000000,0.57895911,0.00048930
-3.16658329,0.86232773,0.00474826,0.08416988,0.25195992,0.03396382,0.53166554,0.00000000,0.53743204,0.00045776
-3.16058029,0.79644882,0.00422891,0.07632714,0.23076408,0.03093273,0.49320682,0.00000000,0.49616521,0.00042550
-3.15457729,0.73134730,0.00375601,0.06886837,0.21028161,0.02803176,0.45478409,0.00000000,0.45553184,0.00039294
-3.14857429,0.66766612,0.00332592,0.06183544,0.19067692,0.02527406,0.41683221,0.00000000,0.41589399,0.00036050
-3.14257129,0.60600344,0.00293535,0.05526258,0.17209910,0.02267094,0.37976356,0.00000000,0.37759344,0.00032855
-3.13656828,0.54690053,0.00258134,0.04917665,0.15468058,0.02023168,0.34395889,0.00000000,0.34094400,0.00029744
-3.13056528,0.49083275,0.00226124,0.04359753,0.13853656,0.01796337,0.30976004,0.00000000,0.30622540,0.00026748
-3.12456228,0.43820363,0.00197261,0.03853877,0.12376517,0.01587090,0.27746470,0.00000000,0.27367896,0.00023894
-3.11855928,0.38934205,0.00171322,0.03400835,0.11044837,0.01395694,0.24732340,0.00000000,0.24350515,0.00021201
-3.11255628,0.34450234,0.00148099,0.03000955,0.09865337,0.01222209,0.21953848,0.00000000,0.21586283,0.00018687
-3.10655328,0.30386696,0.00127396,0.02654187,0.08843441,0.01066501,0.19426486,0.00000000,0.19087021,0.00016362
-3.10055028,0.26755144,0.00109025,0.02360191,0.07983488,0.00928265,0.17161256,0.00000000,0.16860708,0.00014234
-3.09454727,0.23561081,0.00092805,0.02118428,0.07288933,0.00807050,0.15165025,0.00000000,0.14911819,0.00012304
-3.08854427,0.20804722,0.00078562,0.01928234,0.06762551,0.00702283,0.13440979,0.00000000,0.13241729,0.00010571
-3.08254127,0.18481803,0.00066126,0.01788882,0.06406602,0.00613301,0.11989124,0.00000000,0.11849156,0.00009030
-3.07653827,0.16584394,0.00055333,0.01699633,0.06222950,0.00539370,0.10806791,0.00000000,0.10730612,0.00007673
-3.07053527,0.15101646,0.00046025,0.01659760,0.06213130,0.00479718,0.09889117,0.00000000,0.09880814,0.00006491
-3.06453227,0.14020462,0.00038048,0.01668557,0.06378339,0.00433547,0.09229477,0.00000000,0.09293046,0.00005471
-3.05852926,0.13326031,0.00031258,0.01725326,0.06719364,0.00400053,0.08819834,0.00000000,0.08959443,0.00004603
-3.05252626,0.13002221,0.00025517,0.01829338,0.07236423,0.00378441,0.08650998,0.00000000,0.08871182,0.00003872
-3.04652326,0.13031825,0.00020697,0.01979784,0.07928951,0.00367927,0.08712783,0.00000000,0.09018580,0.00003266
-3.04052026,0.13396651,0.00016678,0.02175703,0.08795314,0.00367744,0.08994070,0.00000000,0.09391096,0.00002771
-3.03451726,0.14077474,0.00013351,0.02415902,0.09832489,0.00377141,0.09482775,0.00000000,0.09977246,0.00002374
-3.02851426,0.15053884,0.00010617,0.02698868,0.11035711,0.00395380,0.10165745,0.00000000,0.10764456,0.00002064
-3.02251126,0.16304051,0.00008387,0.03022678,0.12398115,0.00421726,0.11028593,0.00000000,0.11738863,0.00001830
-3.01650825,0.17804439,0.00006580,0.03384918,0.13910410,0.00455442,0.12055514,0.00000000,0.12885095,0.00001660
-3.01050525,0.19529530,0.00005127,0.03782611,0.15560587,0.00495781,0.13229087,0.00000000,0.14186057,0.00001545
-3.00450225,0.21451578,0.00003968,0.04212162,0.17333716,0.00541978,0.14530111,0.00000000,0.15622762,0.00001476
-2.99849925,0.23540445,0.00003050,0.04669332,0.19211831,0.00593242,0.15937492,0.00000000,0.17174211,0.00001446
-2.99249625,0.25763551,0.00002328,0.05149236,0.21173946,0.00648759,0.17428208,0.00000000,0.18817368,0.00001448
-2.98649325,0.28085958,0.00001765,0.05646377,0.23196192,0.00707688,0.18977371,0.00000000,0.20527246,0.00001473
-2.98049025,0.30470630,0.00001329,0.06154714,0.25252120,0.00769164,0.20558404,0.00000000,0.22277099,0.00001518
-2.97448724,0.32878840,0.00000993,0.06667764,0.27313127,0.00832313,0.22143335,0.00000000,0.24038758,0.00001577
-2.96848424,0.35270762,0.00000738,0.07178731,0.29349043,0.00896256,0.23703207,0.00000000,0.25783071,0.00001645
-2.96248124,0.37606201,0.00000544,0.07680676,0.31328823,0.00960128,0.25208609,0.00000000,0.27480469,0.00001718
-2.95647824,0.39845454,0.00000399,0.08166689,0.33221351,0.01023097,0.26630289,0.00000000,0.29101615,0.00001792
-2.95047524,0.41950252,0.00000292,0.08630094,0.34996303,0.01084379,0.27939844,0.00000000,0.30618125,0.00001863
-2.94447224,0.43884758,0.00000212,0.09064645,0.36625040,0.01143260,0.29110452,0.00000000,0.32003319,0.00001930
-2.93846923,0.45616549,0.00000155,0.09464719,0.38081492,0.01199115,0.30117613,0.00000000,0.33232974,0.00001990
-2.93246623,0.47117549,0.00000115,0.09825490,0.39342981,0.01251421,0.30939862,0.00000000,0.34286032,0.00002040
-2.92646323,0.48364851,0.00000088,0.10143087,0.40390949,0.01299773,0.31559424,0.00000000,0.35145234,0.00002078
-2.92046023,0.49341387,0.00000073,0.10414698,0.41211547,0.01343891,0.31962770,0.00000000,0.35797641,0.00002104
-2.91445723,0.50036409,0.00000066,0.10638647,0.41796058,0.01383624,0.32141052,0.00000000,0.36235014,0.00002117
-2.90845423,0.50445750,0.00000068,0.10814421,0.42141128,0.01418946,0.32090391,0.00000000,0.36454035,0.00002116
-2.90245123,0.50571847,0.00000079,0.10942640,0.42248789,0.01449951,0.31812002,0.00000000,0.36456346,0.00002101
-2.89644822,0.50423534,0.00000101,0.11024995,0.42126288,0.01476838,0.31312151,0.00000000,0.36248421,0.00002072
-2.89044522,0.50015612,0.00000136,0.11064126,0.41785709,0.01499893,0.30601948,0.00000000,0.35841260,0.00002030
-2.88444222,0.49368214,0.00000187,0.11063482,0.41243428,0.01519473,0.29696981,0.00000000,0.35249933,0.00001976
-2.87843922,0.48506031,0.00000260,0.11027139,0.40519431,0.01535978,0.28616819,0.00000000,0.34493002,0.00001910
-2.87243622,0.47457412,0.00000361,0.10959621,0.39636529,0.01549834,0.27384402,0.00000000,0.33591846,0.00001835
-2.86643322,0.46253425,0.00000500,0.10865701,0.38619513,0.01561471,0.26025365,0.00000000,0.32569938,0.00001752
-2.86043022,0.44926918,0.00000690,0.10750231,0.37494313,0.01571307,0.24567304,0.00000000,0.31452101,0.00001662
-2.85442721,0.43511646,0.00000944,0.10617983,0.36287186,0.01579738,0.23039054,0.00000000,0.30263806,0.00001568
-2.84842421,0.42041517,0.00001285,0.10473532,0.35024000,0.01587131,0.21469991,0.00000000,0.29030522,0.00001470
-2.84242121,0.40550001,0.00001735,0.10321181,0.33729625,0.01593833,0.19889391,0.00000000,0.27777177,0.00001371
-2.83641821,0.39069731,0.00002327,0.10164936,0.32427491,0.01600176,0.18325892,0.00000000,0.26527738,0.00001272
-2.83041521,0.37632332,0.00003100,0.10008525,0.31139300,0.01606505,0.16807057,0.00000000,0.25304937,0.00001175
-2.82441221,0.36268460,0.00004098,0.09855482,0.29884923,0.01613201,0.15359062,0.00000000,0.24130138,0.00001081
-2.81840920,0.35008067,0.00005381,0.09709266,0.28682457,0.01620715,0.14006525,0.00000000,0.23023360,0.00000991
-2.81240620,0.33880843,0.00007013,0.09573417,0.27548446,0.01629612,0.12772440,0.00000000,0.22003421,0.00000907
-2.80640320,0.32916810,0.00009076,0.09451749,0.26498221,0.01640608,0.11678251,0.00000000,0.21088193,0.00000829
-2.80040020,0.32147012,0.00011662,0.09348546,0.25546334,0.01654616,0.10743998,0.00000000,0.20294942,0.00000759
-2.79439720,0.31604238,0.00014877,0.09268758,0.24707043,0.01672782,0.09988557,0.00000000,0.19640697,0.00000696
-2.78839420,0.31323713,0.00018844,0.09218185,0.23994799,0.01696516,0.09429904,0.00000000,0.19142630,0.00000642
-2.78239120,0.31343677,0.00023697,0.09203618,0.23424704,0.01727523,0.09085402,0.00000000,0.18818395,0.00000597
-2.77638819,0.31705796,0.00029587,0.09232939,0.23012871,0.01767806,0.08972055,0.00000000,0.18686384,0.00000561
-2.77038519,0.32455326,0.00036678,0.09315151,0.22776670,0.01819671,0.09106714,0.00000000,0.18765864,0.00000536
-2.76438219,0.33640977,0.00045143,0.09460342,0.22734818,0.01885703,0.09506179,0.00000000,0.19076973,0.00000521
-2.75837919,0.35314434,0.00055165,0.09679559,0.22907281,0.01968727,0.10187198,0.00000000,0.19640540,0.00000517
-2.75237619,0.37529495,0.00066932,0.09984607,0.23314990,0.02071756,0.11166322,0.00000000,0.20477713,0.00000525
-2.74637319,0.40340823,0.00080628,0.10387752,0.23979349,0.02197914,0.12459601,0.00000000,0.21609410,0.00000544
-2.74037019,0.43802315,0.00096433,0.10901351,0.24921555,0.02350338,0.14082130,0.00000000,0.23055578,0.00000575
-2.73436718,0.47965108,0.00114513,0.11537413,0.26161752,0.02532075,0.16047431,0.00000000,0.24834293,0.00000619
-2.72836418,0.52875287,0.00135013,0.12307090,0.27718031,0.02745953,0.18366698,0.00000000,0.26960730,0.00000677
-2.72236118,0.58571366,0.00158047,0.13220145,0.29605343,0.02994453,0.21047919,0.00000000,0.29446042,0.00000747
-2.71635818,0.65081621,0.00183691,0.14284384,0.31834349,0.03279569,0.24094921,0.00000000,0.32296209,0.00000832
-2.71035518,0.72421411,0.00211973,0.15505108,0.34410288,0.03602674,0.27506369,0.00000000,0.35510897,0.00000930
-2.70435218,0.80590597,0.00242866,0.16884587,0.37331896,0.03964392,0.31274779,0.00000000,0.39082419,0.00001042
-2.69834917,0.89571208,0.00276277,0.18421593,0.40590466,0.04364479,0.35385609,0.00000000,0.42994834,0.00001168
-2.69234617,0.99325488,0.00312046,0.20111028,0.44169091,0.04801733,0.39816468,0.00000000,0.47223282,0.00001307
-2.68634317,1.09794462,0.00349936,0.21943644,0.48042146,0.05273921,0.44536534,0.00000000,0.51733576,0.00001459
-2.68034017,1.20897153,0.00389634,0.23905914,0.52175076,0.05777744,0.49506207,0.00000000,0.56482145,0.00001622
-2.67433717,1.32530548,0.00430750,0.25980036,0.56524499,0.06308836,0.54677078,0.00000000,0.61416325,0.00001797
-2.66833417,1.44570399,0.00472821,0.28144108,0.61038673,0.06861803,0.59992235,0.00000000,0.66475056,0.00001980
-2.66233117,1.56872894,0.00515319,0.30372462,0.65658317,0.07430303,0.65386934,0.00000000,0.71589962,0.00002171
-2.65632816,1.69277216,0.00557660,0.32636158,0.70317787,0.08007169,0.70789654,0.00000000,0.76686810,0.00002368
-2.65032516,1.81608926,0.00599214,0.34903634,0.74946565,0.08584568,0.76123514,0.00000000,0.81687317,0.00002568
-2.64432216,1.93684116,0.00639328,0.37141479,0.79471036,0.09154195,0.81308031,0.00000000,0.86511226,0.00002769
-2.63831916,2.05314169,0.00677340,0.39315314,0.83816465,0.09707495,0.86261164,0.00000000,0.91078598,0.00002970
-2.63231616,2.16310987,0.00712603,0.41390744,0.87909118,0.10235905,0.90901571,0.00000000,0.95312218,0.00003166
-2.62631316,2.26492460,0.00744505,0.43334338,0.91678430,0.10731103,0.95151006,0.00000000,0.99140006,0.00003357
-2.62031016,2.35687972,0.00772494,0.45114600,0.95059134,0.11185261,0.98936749,0.00000000,1.02497338,0.00003540
-2.61430715,2.43743692,0.00796102,0.46702898,0.97993251,0.11591282,1.02193962,0.00000000,1.05329166,0.00003713
-2.60830415,2.50527429,0.00814965,0.48074293,1.00431864,0.11943015,1.04867883,0.00000000,1.07591832,0.00003874
-2.60230115,2.55932829,0.00828846,0.49208243,1.02336582,0.12235441,1.06915732,0.00000000,1.09254490,0.00004022
-2.59629815,2.59882714,0.00837652,0.50089157,1.03680650,0.12464816,1.08308262,0.00000000,1.10300074,0.00004155
-2.59029515,2.62331432,0.00841451,0.50706761,1.04449632,0.12628768,1.09030859,0.00000000,1.10725756,0.00004274
-2.58429215,2.63266091,0.00840481,0.51056282,1.04641674,0.12726341,1.09084150,0.00000000,1.10542886,0.00004379
-2.57828914,2.62706655,0.00835163,0.51138434,1.04267308,0.12757990,1.08484077,0.00000000,1.09776400,0.00004469
-2.57228614,2.60704881,0.00826101,0.50959211,1.03348848,0.12725526,1.07261438,0.00000000,1.08463763,0.00004546
-2.56628314,2.57342196,0.00814088,0.50529521,1.01919392,0.12632014,1.05460907,0.00000000,1.06653466,0.00004613
-2.56028014,2.52726594,0.00800102,0.49864663,1.00021502,0.12481630,1.03139577,0.00000000,1.04403194,0.00004670
-2.55427714,2.46988740,0.00785298,0.48983691,0.97705625,0.12279484,1.00365099,0.00000000,1.01777725,0.00004720
-2.54827414,2.40277459,0.00771003,0.47908694,0.95028336,0.12031432,0.97213477,0.00000000,0.98846697,0.00004768
-2.54227114,2.32754819,0.00758704,0.46664039,0.92050486,0.11743860,0.93766646,0.00000000,0.95682325,0.00004815
-2.53626813,2.24591039,0.00750033,0.45275588,0.88835343,0.11423483,0.90109901,0.00000000,0.92357180,0.00004866
-2.53026513,2.15959425,0.00746752,0.43769955,0.85446791,0.11077138,0.86329306,0.00000000,0.88942126,0.00004924
-2.52426213,2.07031534,0.00750732,0.42173804,0.81947660,0.10711604,0.82509167,0.00000000,0.85504495,0.00004992
-2.51825913,1.97972737,0.00763932,0.40513226,0.78398246,0.10333438,0.78729663,0.00000000,0.82106542,0.00005076
-2.51225613,1.88938315,0.00788375,0.38813206,0.74855047,0.09948840,0.75064726,0.00000000,0.78804244,0.00005177
-2.50625313,1.80070189,0.00826112,0.37097190,0.71369742,0.09563552,0.71580208,0.00000000,0.75646436,0.00005299
-2.50025013,1.71494332,0.00879197,0.35386752,0.67988425,0.09182777,0.68332407,0.00000000,0.72674285,0.00005445
-2.49424712,1.63318894,0.00949639,0.33701360,0.64751083,0.08811138,0.65366967,0.00000000,0.69921086,0.00005617
-2.48824412,1.55633015,0.01039361,0.32058230,0.61691291,0.08452656,0.62718165,0.00000000,0.67412324,0.00005815
-2.48224112,1.48506288,0.01150148,0.30472252,0.58836117,0.08110745,0.60408587,0.00000000,0.65165971,0.00006040
-2.47623812,1.41988803,0.01283589,0.28955989,0.56206186,0.07788229,0.58449167,0.00000000,0.63192935,0.00006293
-2.47023512,1.36111691,0.01441019,0.27519704,0.53815869,0.07487367,0.56839580,0.00000000,0.61497637,0.00006572
-2.46423212,1.30888086,0.01623448,0.26171439,0.51673588,0.07209878,0.55568926,0.00000000,0.60078626,0.00006874
-2.45822911,1.26314411,0.01831496,0.24917097,0.49782167,0.06956975,0.54616687,0.00000000,0.58929221,0.00007197
-2.45222611,1.22371917,0.02065324,0.23760544,0.48139243,0.06729394,0.53953900,0.00000000,0.58038116,0.00007538
-2.44622311,1.19028390,0.02324570,0.22703711,0.46737694,0.06527408,0.53544498,0.00000000,0.57389938,0.00007890
-2.44022011,1.16239973,0.02608287,0.21746700,0.45566083,0.06350854,0.53346777,0.00000000,0.56965750,0.00008249
-2.43421711,1.13953057,0.02914902,0.20887890,0.44609110,0.06199143,0.53314936,0.00000000,0.56743488,0.00008610
-2.42821411,1.12106196,0.03242171,0.20124045,0.43848074,0.06071268,0.53400648,0.00000000,0.56698356,0.00008965
-2.42221111,1.10632027,0.03587173,0.19450436,0.43261347,0.05965820,0.53554625,0.00000000,0.56803195,0.00009307
-2.41620810,1.09459171,0.03946305,0.18860971,0.42824871,0.05880996,0.53728116,0.00000000,0.57028840,0.00009630
-2.41020510,1.08514104,0.04315316,0.18348353,0.42512676,0.05814622,0.53874333,0.00000000,0.57344513,0.00009928
-2.40420210,1.07722977,0.04689363,0.17904256,0.42297441,0.05764182,0.53949737,0.00000000,0.57718253,0.00010193
-2.39819910,1.07013390,0.05063084,0.17519528,0.42151077,0.05726859,0.53915182,0.00000000,0.58117417,0.00010420
-2.39219610,1.06316073,0.05430713,0.17184433,0.42045356,0.05699589,0.53736877,0.00000000,0.58509259,0.00010603
-2.38619310,1.05566486,0.05786209,0.16888906,0.41952562,0.05679130,0.53387145,0.00000000,0.58861592,0.00010738
-2.38019010,1.04706296,0.06123406,0.16622839,0.41846161,0.05662144,0.52844972,0.00000000,0.59143519,0.00010822
-2.37418709,1.03684698,0.06436185,0.16376382,0.41701470,0.05645288,0.52096340,0.00000000,0.59326228,0.00010853
-2.36818409,1.02459575,0.06718646,0.16140248,0.41496314,0.05625321,0.51134327,0.00000000,0.59383814,0.00010829
-2.36218109,1.00998434,0.06965299,0.15906016,0.41211634,0.05599202,0.49959003,0.00000000,0.59294102,0.00010752
-2.35617809,0.99279117,0.07171232,0.15666413,0.40832047,0.05564202,0.48577111,0.00000000,0.59039424,0.00010622
-2.35017509,0.97290247,0.07332279,0.15415572,0.40346300,0.05518003,0.47001575,0.00000000,0.58607319,0.00010444
-2.34417209,0.95031391,0.07445169,0.15149251,0.39747631,0.05458787,0.45250841,0.00000000,0.57991102,0.00010221
-2.33816908,0.92512939,0.07507638,0.14864988,0.39033999,0.05385313,0.43348096,0.00000000,0.57190276,0.00009959
-2.33216608,0.89755679,0.07518523,0.14562215,0.38208170,0.05296971,0.41320383,0.00000000,0.56210746,0.00009665
-2.32616308,0.86790099,0.07477808,0.14242288,0.37277658,0.05193817,0.39197662,0.00000000,0.55064817,0.00009347
-2.32016008,0.83655413,0.07386639,0.13908457,0.36254515,0.05076583,0.37011842,0.00000000,0.53770953,0.00009013
-2.31415708,0.80398353,0.07247297,0.13565763,0.35154978,0.04946656,0.34795822,0.00000000,0.52353304,0.00008673
-2.30815408,0.77071760,0.07063137,0.13220866,0.33998976,0.04806040,0.32582568,0.00000000,0.50841005,0.00008337
-2.30215108,0.73733022,0.06838481,0.12881814,0.32809523,0.04657292,0.30404266,0.00000000,0.49267263,0.00008015
-2.29614807,0.70442400,0.06578502,0.12557757,0.31612019,0.04503430,0.28291549,0.00000000,0.47668273,0.00007717
-2.29014507,0.67261319,0.06289063,0.12258620,0.30433478,0.04347834,0.26272849,0.00000000,0.46081987,0.00007455
-2.28414207,0.64250647,0.05976555,0.11994749,0.29301717,0.04194132,0.24373849,0.00000000,0.44546802,0.00007239
-2.27813907,0.61469053,0.05647719,0.11776537,0.28244539,0.04046075,0.22617075,0.00000000,0.43100203,0.00007080
-2.27213607,0.58971468,0.05309468,0.11614057,0.27288939,0.03907413,0.21021602,0.00000000,0.41777421,0.00006988
-2.26613307,0.56807706,0.04968720,0.11516706,0.26460352,0.03781777,0.19602887,0.00000000,0.40610165,0.00006973
-2.26013007,0.55021286,0.04632232,0.11492873,0.25781981,0.03672562,0.18372709,0.00000000,0.39625475,0.00007045
-2.25412706,0.53648477,0.04306462,0.11549657,0.25274222,0.03582830,0.17339219,0.00000000,0.38844737,0.00007214
-2.24812406,0.52717595,0.03997448,0.11692622,0.24954190,0.03515226,0.16507071,0.00000000,0.38282912,0.00007488
-2.24212106,0.52248548,0.03710707,0.11925624,0.24835378,0.03471906,0.15877624,0.00000000,0.37948004,0.00007876
-2.23611806,0.52252641,0.03451160,0.12250683,0.24927425,0.03454497,0.15449206,0.00000000,0.37840780,0.00008386
-2.23011506,0.52732614,0.03223079,0.12667933,0.25236016,0.03464063,0.15217409,0.00000000,0.37954766,0.00009026
-2.22411206,0.53682903,0.03030055,0.13175620,0.25762884,0.03501100,0.15175416,0.00000000,0.38276504,0.00009802
-2.21810905,0.55090086,0.02874980,0.13770171,0.26505916,0.03565546,0.15314325,0.00000000,0.38786061,0.00010720
-2.21210605,0.56933474,0.02760045,0.14446300,0.27459337,0.03656798,0.15623472,0.00000000,0.39457772,0.00011785
-2.20610305,0.59185813,0.02686749,0.15197158,0.28613953,0.03773756,0.16090737,0.00000000,0.40261172,0.00013001
-2.20010005,0.61814052,0.02655912,0.16014519,0.29957437,0.03914861,0.16702816,0.00000000,0.41162086,0.00014370
-2.19409705,0.64780129,0.02667689,0.16888980,0.31474632,0.04078147,0.17445459,0.00000000,0.42123820,0.00015893
-2.18809405,0.68041746,0.02721587,0.17810166,0.33147857,0.04261294,0.18303670,0.00000000,0.43108410,0.00017567
-2.18209105,0.71553092,0.02816479,0.18766940,0.34957192,0.04461679,0.19261860,0.00000000,0.44077875,0.00019390
-2.17608804,0.75265502,0.02950618,0.19747598,0.36880749,0.04676421,0.20303963,0.00000000,0.44995420,0.00021355
-2.17008504,0.79128033,0.03121649,0.20740046,0.38894906,0.04902435,0.21413509,0.00000000,0.45826541,0.00023451
-2.16408204,0.83087949,0.03326617,0.21731960,0.40974512,0.05136461,0.22573679,0.00000000,0.46539998,0.00025667
