energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.29264632,3.14806224,0.00015062,1.15793584,0.63569589,0.43153393,0.01659499,0.37839884,1.97311971,0.93162684
-3.28664332,3.09101397,0.00014680,1.13769286,0.62257071,0.43088848,0.01633009,0.36964642,1.93969826,0.91362452
-3.28064032,3.03496533,0.00014397,1.11749255,0.60969834,0.43060599,0.01612556,0.36137973,1.90370812,0.89614843
-3.27463732,2.98082522,0.00014217,1.09770996,0.59716840,0.43076068,0.01597879,0.35364976,1.86585398,0.87948709
-3.26863432,2.92934529,0.00014147,1.07865858,0.58508029,0.43141241,0.01588742,0.34647756,1.82679731,0.86386536
-3.26263132,2.88110579,0.00014199,1.06058166,0.57354558,0.43260740,0.01584945,0.33985676,1.78713823,0.84943859
-3.25662831,2.83650965,0.00014383,1.04364703,0.56269002,0.43437953,0.01586331,0.33375713,1.74740182,0.83628997
-3.25062531,2.79578483,0.00014712,1.02794575,0.55265519,0.43675213,0.01592788,0.32812903,1.70802941,0.82443122
-3.24462231,2.75899436,0.00015199,1.01349420,0.54359962,0.43974014,0.01604251,0.32290837,1.66937483,0.81380649
-3.23861931,2.72605327,0.00015858,1.00023980,0.53569908,0.44335244,0.01620690,0.31802173,1.63170554,0.80429921
-3.23261631,2.69675124,0.00016701,0.98806951,0.52914629,0.44759432,0.01642102,0.31339153,1.59520814,0.79574141
-3.22661331,2.67077959,0.00017738,0.97682091,0.52414967,0.45246982,0.01668495,0.30894078,1.55999760,0.78792514
-3.22061031,2.64776093,0.00018977,0.96629504,0.52093138,0.45798384,0.01699867,0.30459728,1.52612951,0.78061519
-3.21460730,2.62727995,0.00020424,0.95627022,0.51972454,0.46414400,0.01736185,0.30029712,1.49361422,0.77356260
-3.20860430,2.60891371,0.00022078,0.94651627,0.52076975,0.47096199,0.01777366,0.29598734,1.46243210,0.76651813
-3.20260130,2.59225982,0.00023936,0.93680823,0.52431097,0.47845451,0.01823248,0.29162766,1.43254878,0.75924517
-3.19659830,2.57696127,0.00025989,0.92693901,0.53059087,0.48664364,0.01873577,0.28719130,1.40392949,0.75153135
-3.19059530,2.56272683,0.00028222,0.91673036,0.53984572,0.49555664,0.01927985,0.28266499,1.37655170,0.74319847
-3.18459230,2.54934613,0.00030614,0.90604168,0.55229999,0.50522519,0.01985978,0.27804821,1.35041535,0.73411021
-3.17858929,2.53669898,0.00033140,0.89477640,0.56816061,0.51568416,0.02046927,0.27335177,1.32555021,0.72417755
-3.17258629,2.52475882,0.00035768,0.88288574,0.58761115,0.52696978,0.02110072,0.26859602,1.30202002,0.71336151
-3.16658329,2.51359031,0.00038460,0.87036984,0.61080578,0.53911749,0.02174522,0.26380867,1.27992342,0.70167354
-3.16058029,2.50334162,0.00041174,0.85727641,0.63786335,0.55215931,0.02239273,0.25902250,1.25939162,0.68917338
-3.15457729,2.49423212,0.00043865,0.84369715,0.66886134,0.56612106,0.02303225,0.25427312,1.24058330,0.67596493
-3.14857429,2.48653617,0.00046486,0.82976223,0.70383002,0.58101933,0.02365211,0.24959685,1.22367703,0.66219023
-3.14257129,2.48056429,0.00048986,0.81563336,0.74274689,0.59685839,0.02424026,0.24502889,1.20886194,0.64802220
-3.13656828,2.47664266,0.00051316,0.80149591,0.78553138,0.61362724,0.02478467,0.24060184,1.19632712,0.63365638
-3.13056528,2.47509205,0.00053430,0.78755041,0.83204030,0.63129679,0.02527366,0.23634458,1.18625066,0.61930224
-3.12456228,2.47620755,0.00055281,0.77400413,0.88206392,0.64981742,0.02569632,0.23228158,1.17878896,0.60517454
-3.11855928,2.48023975,0.00056830,0.76106298,0.93532329,0.66911704,0.02604288,0.22843265,1.17406697,0.59148502
-3.11255628,2.48737870,0.00058042,0.74892418,0.99146887,0.68909976,0.02630502,0.22481299,1.17217006,0.57843484
-3.10655328,2.49774107,0.00058891,0.73776998,1.05008087,0.70964542,0.02647614,0.22143360,1.17313788,0.56620815
-3.10055028,2.51136135,0.00059356,0.72776265,1.11067157,0.73060989,0.02655165,0.21830186,1.17696081,0.55496681
-3.09454727,2.52818732,0.00059427,0.71904084,1.17268998,0.75182649,0.02652903,0.21542240,1.18357897,0.54484651
-3.08854427,2.54808012,0.00059102,0.71171740,1.23552889,0.77310847,0.02640793,0.21279792,1.19288410,0.53595434
-3.08254127,2.57081870,0.00058387,0.70587856,1.29853455,0.79425244,0.02619016,0.21043019,1.20472400,0.52836775
-3.07653827,2.59610859,0.00057300,0.70158441,1.36101884,0.81504301,0.02587951,0.20832084,1.21890951,0.52213484
-3.07053527,2.62359447,0.00055864,0.69887056,1.42227388,0.83525824,0.02548167,0.20647224,1.23522341,0.51727582
-3.06453227,2.65287584,0.00054110,0.69775064,1.48158873,0.85467595,0.02500389,0.20488810,1.25343089,0.51378555
-3.05852926,2.68352508,0.00052076,0.69821954,1.53826766,0.87308049,0.02445474,0.20357403,1.27329090,0.51163682
-3.05252626,2.71510699,0.00049804,0.70025707,1.59164947,0.89026986,0.02384376,0.20253780,1.29456771,0.51078419
-3.04652326,2.74719865,0.00047342,0.70383167,1.64112703,0.90606273,0.02318111,0.20178958,1.31704204,0.51116823
-3.04052026,2.77940866,0.00044738,0.70890411,1.68616637,0.92030508,0.02247726,0.20134184,1.34052096,0.51271979
-3.03451726,2.81139477,0.00042041,0.71543076,1.72632431,0.93287605,0.02174262,0.20120914,1.36484601,0.51536417
-3.02851426,2.84287865,0.00039300,0.72336626,1.76126390,0.94369282,0.02098728,0.20140775,1.38989891,0.51902492
-3.02251126,2.87365731,0.00036562,0.73266544,1.79076689,0.95271396,0.02022074,0.20195507,1.41560456,0.52362711
-3.01650825,2.90361017,0.00033870,0.74328431,1.81474255,0.95994133,0.01945173,0.20286896,1.44193088,0.52909997
-3.01050525,2.93270159,0.00031266,0.75518016,1.83323229,0.96542021,0.01868801,0.20416686,1.46888556,0.53537870
-3.00450225,2.96097851,0.00028784,0.76831057,1.84640993,0.96923769,0.01793634,0.20586488,1.49650975,0.54240549
-2.99849925,2.98856338,0.00026456,0.78263161,1.85457745,0.97151935,0.01720239,0.20797675,1.52486894,0.55012968
-2.99249625,3.01564279,0.00024307,0.79809516,1.85815638,0.97242446,0.01649074,0.21051276,1.55404157,0.55850716
-2.98649325,3.04245247,0.00022358,0.81464575,1.85767522,0.97213991,0.01580496,0.21347871,1.58410598,0.56749899
-2.98049025,3.06925946,0.00020625,0.83221686,1.85375356,0.97087330,0.01514764,0.21687484,1.61512645,0.57706951
-2.97448724,3.09634267,0.00019119,0.85072734,1.84708345,0.96884546,0.01452050,0.22069487,1.64713910,0.58718402
-2.96848424,3.12397292,0.00017849,0.87007781,1.83840905,0.96628291,0.01392453,0.22492528,1.68013863,0.59780620
-2.96248124,3.15239367,0.00016820,0.89014778,1.82850529,0.96341072,0.01336004,0.22954466,1.71406670,0.60889557
-2.95647824,3.18180371,0.00016036,0.91079338,1.81815661,0.96044602,0.01282685,0.23452336,1.74880270,0.62040505
-2.95047524,3.21234268,0.00015499,0.93184622,1.80813643,0.95759256,0.01232434,0.23982352,1.78415757,0.63227892
-2.94447224,3.24408035,0.00015213,0.95311346,1.79918817,0.95503650,0.01185160,0.24539928,1.81987119,0.64445128
-2.93846923,3.27701020,0.00015180,0.97437918,1.79200835,0.95294367,0.01140750,0.25119748,1.85561356,0.65684514
-2.93246623,3.31104753,0.00015408,0.99540714,1.78723217,0.95145807,0.01099077,0.25715863,1.89098985,0.66937227
-2.92646323,3.34603206,0.00015905,1.01594490,1.78542184,0.95070180,0.01060009,0.26321822,1.92554918,0.68193369
-2.92046023,3.38173466,0.00016685,1.03572905,1.78705752,0.95077602,0.01023411,0.26930835,1.95879667,0.69442095
-2.91445723,3.41786759,0.00017765,1.05449144,1.79253098,0.95176276,0.00989153,0.27535953,1.99020821,0.70671798
-2.90845423,3.45409737,0.00019169,1.07196608,1.80214157,0.95372723,0.00957113,0.28130271,2.01924723,0.71870352
-2.90245123,3.49005927,0.00020924,1.08789636,1.81609419,0.95672030,0.00927178,0.28707124,2.04538249,0.73025388
-2.89644822,3.52537241,0.00023064,1.10204227,1.83449897,0.96078078,0.00899248,0.29260293,2.06810616,0.74124583
-2.89044522,3.55965427,0.00025627,1.11418716,1.85737217,0.96593723,0.00873236,0.29784185,2.08695105,0.75155966
-2.88444222,3.59253379,0.00028658,1.12414380,1.88463804,0.97220901,0.00849072,0.30273992,2.10150626,0.76108188
-2.87843922,3.62366214,0.00032203,1.13175937,1.91613136,0.97960642,0.00826696,0.30725815,2.11143047,0.76970778
-2.87243622,3.65272053,0.00036313,1.13691914,1.95160046,0.98812988,0.00806066,0.31136750,2.11646220,0.77734348
-2.86643322,3.67942487,0.00041038,1.13954872,1.99071069,0.99776808,0.00787148,0.31504926,2.11642666,0.78390739
-2.86043022,3.70352697,0.00046431,1.13961477,2.03304829,1.00849533,0.00769920,0.31829487,2.11123898,0.78933121
-2.85442721,3.72481269,0.00052538,1.13712415,2.07812491,1.02026827,0.00754365,0.32110544,2.10090377,0.79356028
-2.84842421,3.74309732,0.00059403,1.13212173,2.12538276,1.03302210,0.00740473,0.32349061,2.08551119,0.79655346
-2.84242121,3.75821895,0.00067061,1.12468696,2.17420078,1.04666692,0.00728228,0.32546717,2.06523004,0.79828244
-2.83641821,3.77003046,0.00075538,1.11492942,2.22390194,1.06108416,0.00717611,0.32705728,2.04029819,0.79873085
-2.83041521,3.77839111,0.00084847,1.10298378,2.27376183,1.07612383,0.00708593,0.32828662,2.01101115,0.79789307
-2.82441221,3.78315859,0.00094983,1.08900430,2.32301877,1.09160258,0.00701131,0.32918227,1.97770944,0.79577297
-2.81840920,3.78418234,0.00105925,1.07315941,2.37088537,1.10730311,0.00695160,0.32977082,1.94076550,0.79238266
-2.81240620,3.78129889,0.00117631,1.05562643,2.41656150,1.12297499,0.00690595,0.33007653,1.90057081,0.78774154
-2.80640320,3.77432973,0.00130037,1.03658696,2.45924858,1.13833705,0.00687322,0.33011984,1.85752390,0.78187544
-2.80040020,3.76308224,0.00143053,1.01622289,2.49816486,1.15308156,0.00685201,0.32991623,1.81201979,0.77481624
-2.79439720,3.74735367,0.00156569,0.99471339,2.53256132,1.16687987,0.00684060,0.32947561,1.76444126,0.76660179
-2.78839420,3.72693830,0.00170448,0.97223285,2.56173789,1.17938973,0.00683699,0.32880216,1.71515222,0.75727621
-2.78239120,3.70163735,0.00184533,0.94894976,2.58505935,1.19026382,0.00683890,0.32789480,1.66449332,0.74689051
-2.77638819,3.67127135,0.00198644,0.92502658,2.60197049,1.19915940,0.00684381,0.32674810,1.61277974,0.73550354
-2.77038519,3.63569421,0.00212586,0.90062037,2.61201011,1.20574861,0.00684897,0.32535380,1.56030115,0.72318301
-2.76438219,3.59480839,0.00226148,0.87588403,2.61482321,1.20972920,0.00685151,0.32370265,1.50732333,0.71000670
-2.75837919,3.54858017,0.00239115,0.85096805,2.61017104,1.21083506,0.00684847,0.32178663,1.45409132,0.69606349
-2.75237619,3.49705420,0.00251264,0.82602235,2.59793866,1.20884637,0.00683691,0.31960127,1.40083356,0.68145425
-2.74637319,3.44036654,0.00262377,0.80119822,2.57813961,1.20359872,0.00681394,0.31714810,1.34776664,0.66629248
-2.74037019,3.37875517,0.00272246,0.77664988,2.55091755,1.19499091,0.00677687,0.31443691,1.29510006,0.65070438
-2.73436718,3.31256724,0.00280678,0.75253568,2.51654465,1.18299107,0.00672323,0.31148770,1.24304076,0.63482854
-2.72836418,3.24226251,0.00287502,0.72901861,2.47541684,1.16764067,0.00665093,0.30833226,1.19179688,0.61881492
-2.72236118,3.16841232,0.00292574,0.70626604,2.42804569,1.14905625,0.00655824,0.30501508,1.14158042,0.60282325
-2.71635818,3.09169383,0.00295782,0.68444859,2.37504732,1.12742866,0.00644393,0.30159363,1.09260863,0.58702068
-2.71035518,3.01287930,0.00297050,0.66373809,2.31712836,1.10301975,0.00630727,0.29813779,1.04510391,0.57157886
-2.70435218,2.93282061,0.00296344,0.64430461,2.25506933,1.07615644,0.00614806,0.29472849,0.99929210,0.55667036
-2.69834917,2.85242916,0.00293667,0.62631267,2.18970581,1.04722240,0.00596668,0.29145554,0.95539931,0.54246446
-2.69234617,2.77265174,0.00289064,0.60991663,2.12190782,1.01664751,0.00576404,0.28841460,0.91364725,0.52912270
-2.68634317,2.69444310,0.00282618,0.59525559,2.05255802,0.98489543,0.00554158,0.28570352,0.87424738,0.51679390
-2.68034017,2.61873611,0.00274451,0.58244781,1.98252919,0.95244970,0.00530120,0.28341810,0.83739418,0.50560922
-2.67433717,2.54641065,0.00264715,0.57158498,1.91266189,0.91979898,0.00504525,0.28164750,0.80325769,0.49567718
-2.66833417,2.47826248,0.00253592,0.56272670,1.84374272,0.88742182,0.00477638,0.28046946,0.77197595,0.48707899
-2.66233117,2.41497345,0.00241285,0.55589520,1.77648416,0.85577187,0.00449753,0.27994560,0.74364763,0.47986425
-2.65632816,2.35708433,0.00228011,0.55107087,1.71150657,0.82526382,0.00421180,0.28011703,0.71832525,0.47404748
-2.65032516,2.30497183,0.00213999,0.54818873,1.64932312,0.79626101,0.00392238,0.28100059,0.69600954,0.46960543
-2.64432216,2.25883080,0.00199479,0.54713616,1.59032826,0.76906511,0.00363243,0.28258584,0.67664511,0.46647549
-2.63831916,2.21866293,0.00184677,0.54775206,1.53479018,0.74390842,0.00334504,0.28483309,0.66011808,0.46455541
-2.63231616,2.18427271,0.00169811,0.54982777,1.48284785,0.72094917,0.00306310,0.28767261,0.64625550,0.46370432
-2.62631316,2.15527121,0.00155082,0.55310967,1.43451264,0.70027019,0.00278927,0.29100518,0.63482718,0.46374517
-2.62031016,2.13108797,0.00140674,0.55730371,1.38967469,0.68188090,0.00252593,0.29470391,0.62554967,0.46446869
-2.61430715,2.11099073,0.00126750,0.56208165,1.34811387,0.66572274,0.00227512,0.29861748,0.61809247,0.46563859
-2.60830415,2.09411265,0.00113445,0.56708895,1.30951486,0.65167773,0.00203852,0.30257462,0.61208637,0.46699817
-2.60230115,2.07948583,0.00100873,0.57195416,1.27348585,0.63957988,0.00181746,0.30638962,0.60713350,0.46827786
-2.59629815,2.06608013,0.00089119,0.57629932,1.23958009,0.62922890,0.00161289,0.30986884,0.60281892,0.46920364
-2.59029515,2.05284544,0.00078245,0.57975120,1.20731936,0.62040555,0.00142545,0.31281773,0.59872315,0.46950586
-2.58429215,2.03875581,0.00068290,0.58195277,1.17621826,0.61288794,0.00125544,0.31504821,0.59443519,0.46892830
-2.57828914,2.02285327,0.00059269,0.58257449,1.14580842,0.60646804,0.00110288,0.31638602,0.58956548,0.46723690
-2.57228614,2.00428950,0.00051181,0.58132501,1.11566134,0.60096741,0.00096755,0.31667766,0.58375825,0.46422796
-2.56628314,1.98236335,0.00044008,0.57796063,1.08540895,0.59625161,0.00084905,0.31579666,0.57670267,0.45973528
-2.56028014,1.95655235,0.00037718,0.57229329,1.05476089,0.59224223,0.00074680,0.31364883,0.56814240,0.45363604
-2.55427714,1.92653686,0.00032270,0.56419661,1.02351774,0.58892625,0.00066013,0.31017631,0.55788308,0.44585514
-2.54827414,1.89221554,0.00027614,0.55360972,0.99157974,0.58636191,0.00058828,0.30536007,0.54579736,0.43636773
-2.54227114,1.85371147,0.00023697,0.54053873,0.95895038,0.58468090,0.00053046,0.29922101,0.53182745,0.42519986
-2.53626813,1.81136857,0.00020461,0.52505581,0.92573512,0.58408659,0.00048585,0.29181928,0.51598500,0.41242721
-2.53026513,1.76573863,0.00017849,0.50729589,0.89213504,0.58484847,0.00045367,0.28325224,0.49834837,0.39817206
-2.52426213,1.71755928,0.00015804,0.48745116,0.85843607,0.58729270,0.00043312,0.27365079,0.47905749,0.38259842
-2.51825913,1.66772432,0.00014270,0.46576372,0.82499426,0.59178944,0.00042347,0.26317459,0.45830664,0.36590584
-2.51225613,1.61724750,0.00013197,0.44251665,0.79221790,0.59873734,0.00042398,0.25200618,0.43633540,0.34832202
-2.50625313,1.56722164,0.00012533,0.41802396,0.76054741,0.60854579,0.00043394,0.24034438,0.41341845,0.33009452
-2.50025013,1.51877486,0.00012233,0.39261988,0.73043406,0.62161594,0.00045268,0.22839732,0.38985444,0.31148218
-2.49424712,1.47302602,0.00012253,0.36664801,0.70231844,0.63832108,0.00047949,0.21637531,0.36595462,0.29274634
-2.48824412,1.43104112,0.00012553,0.34045072,0.67660970,0.65898741,0.00051367,0.20448388,0.34203175,0.27414242
-2.48224112,1.39379269,0.00013096,0.31435921,0.65366668,0.68387595,0.00055448,0.19291739,0.31838952,0.25591215
-2.47623812,1.36212376,0.00013844,0.28868469,0.63378142,0.71316652,0.00060113,0.18185330,0.29531319,0.23827675
-2.47023512,1.33671766,0.00014764,0.26371086,0.61716602,0.74694431,0.00065278,0.17144738,0.27306149,0.22143115
-2.46423212,1.31807488,0.00015822,0.23968794,0.60394313,0.78518978,0.00070851,0.16182996,0.25186016,0.20553971
-2.45822911,1.30649749,0.00016986,0.21682838,0.59414048,0.82777213,0.00076736,0.15310337,0.23189728,0.19073317
-2.45222611,1.30208147,0.00018223,0.19530422,0.58768941,0.87444677,0.00082826,0.14534049,0.21332028,0.17710714
-2.44622311,1.30471691,0.00019502,0.17524608,0.58442748,0.92485668,0.00089012,0.13858445,0.19623484,0.16472194
-2.44022011,1.31409547,0.00020792,0.15674371,0.58410464,0.97853765,0.00095177,0.13284939,0.18070528,0.15360367
-2.43421711,1.32972463,0.00022062,0.13984778,0.58639271,1.03492700,0.00101203,0.12812216,0.16675645,0.14374647
-2.42821411,1.35094747,0.00023283,0.12457279,0.59089757,1.09337547,0.00106969,0.12436475,0.15437685,0.13511558
-2.42221111,1.37696702,0.00024426,0.11090086,0.59717332,1.15316161,0.00112357,0.12151738,0.14352261,0.12765128
-2.41620810,1.40687375,0.00025465,0.09878609,0.60473778,1.21350814,0.00117254,0.11950201,0.13412228,0.12127311
-2.41020510,1.43967508,0.00026376,0.08815926,0.61308865,1.27359949,0.00121553,0.11822606,0.12608184,0.11588455
-2.40420210,1.47432547,0.00027137,0.07893260,0.62171958,1.33259990,0.00125161,0.11758629,0.11929000,0.11137757
-2.39819910,1.50975599,0.00027730,0.07100453,0.63013548,1.38967146,0.00127996,0.11747253,0.11362329,0.10763718
-2.39219610,1.54490248,0.00028141,0.06426410,0.63786667,1.44399153,0.00129992,0.11777129,0.10895094,0.10454560
-2.38619310,1.57873127,0.00028360,0.05859497,0.64448126,1.49476887,0.00131102,0.11836898,0.10513926,0.10198602
-2.38019010,1.61026200,0.00028382,0.05387902,0.64959551,1.54125848,0.00131299,0.11915485,0.10205550,0.09984590
-2.37418709,1.63858716,0.00028204,0.04999927,0.65288201,1.58277454,0.00130577,0.12002345,0.09957107,0.09801964
-2.36818409,1.66288809,0.00027832,0.04684238,0.65407548,1.61870158,0.00128951,0.12087664,0.09756413,0.09641071
-2.36218109,1.68244756,0.00027272,0.04430050,0.65297642,1.64850381,0.00126455,0.12162522,0.09592154,0.09493320
-2.35617809,1.69665907,0.00026538,0.04227263,0.64945252,1.67173262,0.00123145,0.12219002,0.09454022,0.09351282
-2.35017509,1.70503320,0.00025644,0.04066557,0.64343827,1.68803249,0.00119095,0.12250275,0.09332804,0.09208744
-2.34417209,1.70720142,0.00024612,0.03939443,0.63493296,1.69714552,0.00114392,0.12250638,0.09220418,0.09060722
-2.33816908,1.70291775,0.00023462,0.03838286,0.62399742,1.69891469,0.00109140,0.12215531,0.09109919,0.08903444
-2.33216608,1.69205875,0.00022219,0.03756298,0.61074977,1.69328604,0.00103452,0.12141527,0.08995483,0.08734302
-2.32616308,1.67462218,0.00020909,0.03687526,0.59536073,1.68031005,0.00097450,0.12026304,0.08872361,0.08551794
-2.32016008,1.65072471,0.00019559,0.03626812,0.57804860,1.66014216,0.00091261,0.11868598,0.08736840,0.08355452
-2.31415708,1.62059883,0.00018194,0.03569758,0.55907420,1.63304254,0.00085015,0.11668160,0.08586179,0.08145767
-2.30815408,1.58458921,0.00016843,0.03512682,0.53873622,1.59937510,0.00078844,0.11425685,0.08418564,0.07924114
-2.30215108,1.54314853,0.00015531,0.03452579,0.51736683,1.55960566,0.00072878,0.11142751,0.08233052,0.07692683
-2.29614807,1.49683276,0.00014283,0.03387074,0.49532785,1.51429916,0.00067246,0.10821750,0.08029527,0.07454408
-2.29014507,1.44629577,0.00013122,0.03314387,0.47300750,1.46411585,0.00062075,0.10465812,0.07808654,0.07212909
-2.28414207,1.39228334,0.00012072,0.03233288,0.45081767,1.40980629,0.00057488,0.10078733,0.07571841,0.06972436
-2.27813907,1.33562616,0.00011152,0.03143064,0.42919157,1.35220507,0.00053609,0.09664892,0.07321194,0.06737809
-2.27213607,1.27723201,0.00010383,0.03043473,0.40858181,1.29222322,0.00050559,0.09229171,0.07059482,0.06514370
-2.26613307,1.21807669,0.00009782,0.02934710,0.38945860,1.23083922,0.00048459,0.08776869,0.06790081,0.06307918
-2.26013007,1.15919391,0.00009367,0.02817359,0.37230790,1.16908871,0.00047433,0.08313616,0.06516927,0.06124649
-2.25412706,1.10166391,0.00009153,0.02692351,0.35762939,1.10805285,0.00047606,0.07845280,0.06244452,0.05971083
-2.24812406,1.04660087,0.00009157,0.02560912,0.34593395,1.04884555,0.00049111,0.07377874,0.05977508,0.05853981
-2.24212106,0.99513915,0.00009392,0.02424513,0.33774043,0.99259958,0.00052082,0.06917465,0.05721286,0.05780245
-2.23611806,0.94841843,0.00009873,0.02284819,0.33357160,0.94045173,0.00056663,0.06470079,0.05481223,0.05756819
-2.23011506,0.90756782,0.00010613,0.02143631,0.33394896,0.89352720,0.00063003,0.06041612,0.05262896,0.05790556
-2.22411206,0.87368901,0.00011627,0.02002835,0.33938626,0.85292328,0.00071255,0.05637741,0.05071911,0.05888096
-2.21810905,0.84783873,0.00012927,0.01864347,0.35038170,0.81969250,0.00081579,0.05263846,0.04913782,0.06055717
-2.21210605,0.83101051,0.00014524,0.01730067,0.36740874,0.79482531,0.00094136,0.04924931,0.04793812,0.06299190
-2.20610305,0.82411593,0.00016430,0.01601832,0.39090532,0.77923243,0.00109085,0.04625561,0.04716966,0.06623627
-2.20010005,0.82796573,0.00018655,0.01481379,0.42126196,0.77372706,0.00126582,0.04369806,0.04687751,0.07033335
-2.19409705,0.84325081,0.00021205,0.01370310,0.45880855,0.77900702,0.00146771,0.04161189,0.04710092,0.07531671
-2.18809405,0.87052349,0.00024087,0.01270071,0.50380032,0.79563702,0.00169784,0.04002653,0.04787225,0.08120917
-2.18209105,0.91017951,0.00027301,0.01181930,0.55640338,0.82403148,0.00195728,0.03896535,0.04921592,0.08802163
-2.17608804,0.96244105,0.00030848,0.01106972,0.61668013,0.86443809,0.00224686,0.03844542,0.05114748,0.09575218
-2.17008504,1.02734136,0.00034722,0.01046089,0.68457537,0.91692269,0.00256707,0.03847752,0.05367287,0.10438549
-2.16408204,1.10471158,0.00038911,0.00999990,0.75990348,0.98135595,0.00291798,0.03906606,0.05678783,0.11389241
-2.15807904,1.19417043,0.00043402,0.00969206,0.84233758,1.05740248,0.00329925,0.04020921,0.06047744,0.12423003
-2.15207604,1.29511730,0.00048173,0.00954098,0.93140118,1.14451308,0.00370999,0.04189903,0.06471596,0.13534197
-2.14607304,1.40672961,0.00053197,0.00954883,1.02646316,1.24192081,0.00414882,0.04412163,0.06946682,0.14715908
-2.14007004,1.52796486,0.00058441,0.00971638,1.12673659,1.34864157,0.00461375,0.04685745,0.07468290,0.15960048
-2.13406703,1.65756807,0.00063866,0.01004327,1.23128199,1.46347984,0.00510224,0.05008153,0.08030703,0.17257492
-2.12806403,1.79408483,0.00069426,0.01052812,1.33901534,1.58504003,0.00561116,0.05376379,0.08627277,0.18598244
-2.12206103,1.93588040,0.00075072,0.01116867,1.44872115,1.71174377,0.00613681,0.05786940,0.09250540,0.19971627
-2.11605803,2.08116463,0.00080745,0.01196194,1.55907054,1.84185329,0.00667499,0.06235908,0.09892324,0.21366494
-2.11005503,2.22802254,0.00086387,0.01290427,1.66864409,1.97350076,0.00722102,0.06718950,0.10543912,0.22771450
-2.10405203,2.37445011,0.00091931,0.01399140,1.77595923,2.10472296,0.00776980,0.07231360,0.11196208,0.24175084
-2.09804902,2.51839434,0.00097311,0.01521847,1.87950119,2.23350094,0.00831590,0.07768102,0.11839926,0.25566192
-2.09204602,2.65779662,0.00102458,0.01657998,1.97775697,2.35780326,0.00885368,0.08323850,0.12465790,0.26934003
-2.08604302,2.79063824,0.00107303,0.01806975,2.06925116,2.47563193,0.00937731,0.08893023,0.13064739,0.28268375
-2.08004002,2.91498641,0.00111778,0.01968081,2.15258239,2.58506941,0.00988096,0.09469838,0.13628135,0.29559977
-2.07403702,3.02903944,0.00115819,0.02140526,2.22645935,2.68432521,0.01035883,0.10048350,0.14147962,0.30800434
-2.06803402,3.13116953,0.00119366,0.02323421,2.28973494,2.77178046,0.01080531,0.10622509,0.14617018,0.31982444
-2.06203102,3.21996147,0.00122362,0.02515755,2.34143743,2.84602885,0.01121504,0.11186213,0.15029079,0.33099842
-2.05602801,3.29424607,0.00124761,0.02716389,2.38079744,2.90591243,0.01158304,0.11733375,0.15379043,0.34147631
-2.05002501,3.35312698,0.00126524,0.02924041,2.40726977,2.95055105,0.01190475,0.12257994,0.15663041,0.35121967
-2.04402201,3.39600001,0.00127620,0.03137279,2.42054931,2.97936419,0.01217617,0.12754232,0.15878509,0.36020090
-2.03801901,3.42256423,0.00128032,0.03354516,2.42058039,2.99208462,0.01239389,0.13216503,0.16024222,0.36840224
-2.03201601,3.43282463,0.00127750,0.03574012,2.40755930,2.98876326,0.01255515,0.13639564,0.16100291,0.37581437
-2.02601301,3.42708621,0.00126779,0.03793877,2.38192988,2.96976523,0.01265791,0.14018622,0.16108111,0.38243461
-2.02001001,3.40593997,0.00125133,0.04012091,2.34437244,2.93575725,0.01270084,0.14349431,0.16050281,0.38826500
-2.01400700,3.37024136,0.00122838,0.04226518,2.29578634,2.88768709,0.01268341,0.14628405,0.15930479,0.39331020
-2.00800400,3.32108222,0.00119931,0.04434936,2.23726691,2.82675566,0.01260584,0.14852719,0.15753320,0.39757538
-2.00200100,3.25975721,0.00116458,0.04635075,2.17007755,2.75438302,0.01246913,0.15020408,0.15524181,0.40106421
-1.99599800,3.18772618,0.00112472,0.04824652,2.09561790,2.67216946,0.01227503,0.15130452,0.15249021,0.40377709
-1.98999500,3.10657374,0.00108037,0.05001422,2.01538918,2.58185292,0.01202604,0.15182849,0.14934192,0.40570970
-1.98399200,3.01796751,0.00103218,0.05163225,1.93095772,2.48526434,0.01172533,0.15178667,0.14586256,0.40685207
-1.97798899,2.92361643,0.00098086,0.05308046,1.84391777,2.38428214,0.01137674,0.15120066,0.14211815,0.40718810
-1.97198599,2.82523041,0.00092714,0.05434063,1.75585477,2.28078729,0.01098469,0.15010301,0.13817355,0.40669576
-1.96598299,2.72448248,0.00087175,0.05539709,1.66830984,2.17662015,0.01055411,0.14853683,0.13409127,0.40534790
-1.95997999,2.62297446,0.00081539,0.05623720,1.58274674,2.07354031,0.01009034,0.14655520,0.12993048,0.40311369
-1.95397699,2.52220693,0.00075877,0.05685185,1.50052174,1.97319030,0.00959911,0.14422018,0.12574642,0.39996067
-1.94797399,2.42355419,0.00070251,0.05723589,1.42285747,1.87706405,0.00908637,0.14160157,0.12159018,0.39585728
-1.94197099,2.32824457,0.00064722,0.05738845,1.35082113,1.78648073,0.00855822,0.13877538,0.11750871,0.39077586
-1.93596798,2.23734636,0.00059343,0.05731324,1.28530755,1.70256456,0.00802086,0.13582210,0.11354529,0.38469583
-1.92996498,2.15175949,0.00054159,0.05701865,1.22702762,1.62623087,0.00748041,0.13282480,0.10974011,0.37760701
