energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,V_p_up,V_d_up
0.01500750,17.01167797,0.01699323,0.09759394,0.16286255,11.73590438,0.11673499,1.08607397,0.42709167,3.95939490
0.02101051,17.26767823,0.01696711,0.10169441,0.16698263,11.88903574,0.11988091,1.10216375,0.43197354,4.03960600
0.02701351,17.47439848,0.01687515,0.10601668,0.17075124,11.99736469,0.12282798,1.11494748,0.43573850,4.11920798
0.03301651,17.63092480,0.01672122,0.11059096,0.17413906,12.05871825,0.12561210,1.12431671,0.43839968,4.19950036
0.03901951,17.73727748,0.01651024,0.11545035,0.17712540,12.07173473,0.12827823,1.13023612,0.44000271,4.28180796
0.04502251,17.79439581,0.01624793,0.12062931,0.17969799,12.03591081,0.13087866,1.13274116,0.44062423,4.36742458
0.05102551,17.80409701,0.01594059,0.12616204,0.18185258,11.95162476,0.13347090,1.13193382,0.44036935,4.45755728
0.05702851,17.76900953,0.01559488,0.13208067,0.18359238,11.82013411,0.13611536,1.12797671,0.43936812,4.55327331
0.06303152,17.69248206,0.01521757,0.13841352,0.18492733,11.64354645,0.13887282,1.12108567,0.43777116,4.65545146
0.06903452,17.57847053,0.01481536,0.14518320,0.18587321,11.42476387,0.14180186,1.11152114,0.43574447,4.76473965
0.07503752,17.43140651,0.01439472,0.15240494,0.18645077,11.16740214,0.14495627,1.09957855,0.43346363,4.88151996
0.08104052,17.25605124,0.01396171,0.16008488,0.18668468,10.87568758,0.14838262,1.08557817,0.43110767,5.00588241
0.08704352,17.05734036,0.01352191,0.16821870,0.18660261,10.55433493,0.15211796,1.06985468,0.42885263,5.13760796
0.09304652,16.84022488,0.01308034,0.17679033,0.18623422,10.20841115,0.15618791,1.05274681,0.42686520,5.27616143
0.09904952,16.60951427,0.01264140,0.18577102,0.18561027,9.84319016,0.16060507,1.03458743,0.42529660,5.42069416
0.10505253,16.36972780,0.01220887,0.19511873,0.18476177,9.46400431,0.16536780,1.01569449,0.42427692,5.57005636
0.11105553,16.12495965,0.01178596,0.20477782,0.18371926,9.07609838,0.17045962,0.99636289,0.42391014,5.72281869
0.11705853,15.87876339,0.01137532,0.21467922,0.18251218,8.68449171,0.17584895,0.97685776,0.42427001,5.87730241
0.12306153,15.63406013,0.01097910,0.22474086,0.18116833,8.29385356,0.18148952,0.95740918,0.42539700,6.03161720
0.12906453,15.39307413,0.01059901,0.23486870,0.17971353,7.90839638,0.18732114,0.93820851,0.42729637,6.18370576
0.13506753,15.15729827,0.01023640,0.24495802,0.17817131,7.53179024,0.19327108,0.91940643,0.42993745,6.33139408
0.14107054,14.92749056,0.00989234,0.25489520,0.17656276,7.16710121,0.19925581,0.90111258,0.43325428,6.47244612
0.14707354,14.70370155,0.00956766,0.26455990,0.17490649,6.81675485,0.20518318,0.88339680,0.43714749,6.60462174
0.15307654,14.48533115,0.00926301,0.27382751,0.17321864,6.48252497,0.21095483,0.86629178,0.44148735,6.72573635
0.15907954,14.27121201,0.00897889,0.28257199,0.17151310,6.16554689,0.21646898,0.84979705,0.44611805,6.83372099
0.16508254,14.05971559,0.00871569,0.29066891,0.16980166,5.86635290,0.22162316,0.83388382,0.45086286,6.92668119
0.17108554,13.84887586,0.00847371,0.29799869,0.16809437,5.58492730,0.22631721,0.81850072,0.45553016,7.00295319
0.17708854,13.63652506,0.00825314,0.30444984,0.16639991,5.32077726,0.23045605,0.80357993,0.45992001,7.06115576
0.18309155,13.42043531,0.00805406,0.30992229,0.16472607,5.07301548,0.23395242,0.78904351,0.46383113,7.10023625
0.18909455,13.19845981,0.00787640,0.31433053,0.16308021,4.84045033,0.23672935,0.77480966,0.46706792,7.11950922
0.19509755,12.96866739,0.00771995,0.31760651,0.16146990,4.62167906,0.23872234,0.76079864,0.46944735,7.11868633
0.20110055,12.72946479,0.00758430,0.31970222,0.15990348,4.41517995,0.23988114,0.74693817,0.47080547,7.09789648
0.20710355,12.47970154,0.00746883,0.32059183,0.15839065,4.21939949,0.24017116,0.73316802,0.47100328,7.05769504
0.21310655,12.21875348,0.00737269,0.32027332,0.15694315,4.03283141,0.23957437,0.71944386,0.46993171,6.99906187
0.21910955,11.94658178,0.00729476,0.31876942,0.15557530,3.85408478,0.23808974,0.70574012,0.46751565,6.92338783
0.22511256,11.66376598,0.00723370,0.31612796,0.15430452,3.68193941,0.23573323,0.69205184,0.46371683,6.83245005
0.23111556,11.37151030,0.00718792,0.31242152,0.15315174,3.51538719,0.23253725,0.67839561,0.45853541,6.72837672
0.23711856,11.07162413,0.00715561,0.30774630,0.15214173,3.35365907,0.22854977,0.66480963,0.45201037,6.61360236
0.24312156,10.76647867,0.00713481,0.30222044,0.15130316,3.19623787,0.22383304,0.65135280,0.44421869,6.49081524
0.24912456,10.45894232,0.00712341,0.29598156,0.15066858,3.04285780,0.21846189,0.63810330,0.43527322,6.36289853
0.25512756,10.15229883,0.00711926,0.28918382,0.15027407,2.89349207,0.21252192,0.62515637,0.42531961,6.23286734
0.26113057,9.85015212,0.00712022,0.28199455,0.15015875,2.74833041,0.20610735,0.61262172,0.41453222,6.10380384
0.26713357,9.55632237,0.00712422,0.27459036,0.15036398,2.60774839,0.19931885,0.60062063,0.40310930,5.97879235
0.27313657,9.27473804,0.00712939,0.26715319,0.15093236,2.47227100,0.19226126,0.58928278,0.39126759,5.86085684
0.27913957,9.00932789,0.00713405,0.25986612,0.15190647,2.34253238,0.18504134,0.57874298,0.37923650,5.75290232
0.28514257,8.76391727,0.00713684,0.25290924,0.15332753,2.21923401,0.17776555,0.56913802,0.36725222,5.65766207
0.29114557,8.54213188,0.00713676,0.24645564,0.15523386,2.10310327,0.17053797,0.56060344,0.35555168,5.57765165
0.29714857,8.34731193,0.00713319,0.24066763,0.15765929,1.99485408,0.16345837,0.55327064,0.34436689,5.51513074
0.30315158,8.18243866,0.00712592,0.23569330,0.16063159,1.89515091,0.15662042,0.54726412,0.33391946,5.47207326
0.30915458,8.05007466,0.00711514,0.23166355,0.16417106,1.80457751,0.15011013,0.54269902,0.32441569,5.45014577
0.31515758,7.95231858,0.00710144,0.22868950,0.16828918,1.72361088,0.14400456,0.53967899,0.31604225,5.45069405
0.32116058,7.89077434,0.00708576,0.22686051,0.17298760,1.65260124,0.13837064,0.53829440,0.30896252,5.47473721
0.32716358,7.86653425,0.00706932,0.22624272,0.17825745,1.59175792,0.13326440,0.53862091,0.30331360,5.52296857
0.33316658,7.88017523,0.00705357,0.22687814,0.18407902,1.54114141,0.12873026,0.54071843,0.29920415,5.59576256
0.33916958,7.93176685,0.00704009,0.22878432,0.19042188,1.50066104,0.12480070,0.54463052,0.29671293,5.69318633
0.34517259,8.02088973,0.00703049,0.23195452,0.19724543,1.47007810,0.12149610,0.55038414,0.29588815,5.81501541
0.35117559,8.14666266,0.00702633,0.23635838,0.20449994,1.44901374,0.11882485,0.55798991,0.29674748,5.96075208
0.35717859,8.30777684,0.00702899,0.24194305,0.21212797,1.43696089,0.11678368,0.56744264,0.29927878,6.12964567
0.36318159,8.50253563,0.00703962,0.24863473,0.22006617,1.43329975,0.11535815,0.57872236,0.30344150,6.32071389
0.36918459,8.72889795,0.00705905,0.25634053,0.22824735,1.43731572,0.11452345,0.59179558,0.30916863,6.53276440
0.37518759,8.98452409,0.00708770,0.26495061,0.23660277,1.44821935,0.11424532,0.60661689,0.31636914,6.76441592
0.38119060,9.26682208,0.00712557,0.27434053,0.24506445,1.46516730,0.11448111,0.62313072,0.32493091,7.01411842
0.38719360,9.57299356,0.00717218,0.28437376,0.25356748,1.48728362,0.11518107,0.64127319,0.33472397,7.28017177
0.39319660,9.90007759,0.00722660,0.29490427,0.26205211,1.51368068,0.11628965,0.66097393,0.34560407,7.56074263
0.39919960,10.24499154,0.00728746,0.30577909,0.27046556,1.54347900,0.11774693,0.68215778,0.35741636,7.85387934
0.40520260,10.60456792,0.00735295,0.31684090,0.27876343,1.57582548,0.11949013,0.70474622,0.36999913,8.15752457
0.41120560,10.97558657,0.00742094,0.32793046,0.28691060,1.60990940,0.12145501,0.72865833,0.38318757,8.46952595
0.41720860,11.35480175,0.00748904,0.33888895,0.29488156,1.64497596,0.12357737,0.75381137,0.39681733,8.78764474
0.42321161,11.73896392,0.00755464,0.34956010,0.30266017,1.68033675,0.12579437,0.78012061,0.41072784,9.10956294
0.42921461,12.12483649,0.00761507,0.35979222,0.31023889,1.71537733,0.12804581,0.80749865,0.42476531,9.43288938
0.43521761,12.50920799,0.00766769,0.36943989,0.31761732,1.74956152,0.13027529,0.83585394,0.43878526,9.75516549
0.44122061,12.88890056,0.00770996,0.37836565,0.32480042,1.78243274,0.13243113,0.86508875,0.45265460,10.07387155
0.44722361,13.26077588,0.00773956,0.38644131,0.33179629,1.81361235,0.13446721,0.89509652,0.46625310,10.38643444
0.45322661,13.62173994,0.00775450,0.39354929,0.33861374,1.84279553,0.13634360,0.92575883,0.47947442,10.69023787
0.45922961,13.96874812,0.00775314,0.39958368,0.34525967,1.86974487,0.13802693,0.95694206,0.49222642,10.98263597
0.46523262,14.29881220,0.00773432,0.40445129,0.35173670,1.89428242,0.13949065,0.98849406,0.50443104,11.26097133
0.47123562,14.60901069,0.00769735,0.40807253,0.35804080,1.91628044,0.14071511,1.02024105,0.51602371,11.52259787
0.47723862,14.89650379,0.00764206,0.41038233,0.36415944,1.93565167,0.14168737,1.05198504,0.52695225,11.76490930
0.48324162,15.15855385,0.00756880,0.41133083,0.37007014,1.95233952,0.14240096,1.08350197,0.53717554,11.98537288
0.48924462,15.39255179,0.00747842,0.41088414,0.37573959,1.96630880,0.14285544,1.11454093,0.54666192,12.18156841
0.49524762,15.59604958,0.00737227,0.40902489,0.38112350,1.97753728,0.14305583,1.14482462,0.55538746,12.35123157
0.50125063,15.76679797,0.00725210,0.40575273,0.38616702,1.98600869,0.14301198,1.17405120,0.56333420,12.49230039
0.50725363,15.90278861,0.00712003,0.40108456,0.39080585,1.99170721,0.14273784,1.20189768,0.57048850,12.60296335
0.51325663,16.00229878,0.00697850,0.39505464,0.39496801,1.99461370,0.14225061,1.22802482,0.57683948,12.68170723
0.51925963,16.06393678,0.00683011,0.38771433,0.39857607,1.99470376,0.14157002,1.25208351,0.58237764,12.72736250
0.52526263,16.08668576,0.00667762,0.37913159,0.40154982,1.99194741,0.14071738,1.27372237,0.58709383,12.73914425
0.53126563,16.06994342,0.00652380,0.36939004,0.40380920,1.98631035,0.13971482,1.29259644,0.59097835,12.71668641
0.53726863,16.01355550,0.00637134,0.35858773,0.40527738,1.97775656,0.13858448,1.30837662,0.59402052,12.66006730
0.54327164,15.91784057,0.00622280,0.34683550,0.40588383,1.96625178,0.13734778,1.32075938,0.59620831,12.56982503
0.54927464,15.78360461,0.00608052,0.33425494,0.40556717,1.95176781,0.13602474,1.32947642,0.59752845,12.44696145
0.55527764,15.61214392,0.00594650,0.32097610,0.40427776,1.93428703,0.13463346,1.33430390,0.59796663,12.29293409
0.56128064,15.40523566,0.00582241,0.30713491,0.40197992,1.91380703,0.13318968,1.33507064,0.59750804,12.10963585
0.56728364,15.16511598,0.00570953,0.29287041,0.39865354,1.89034487,0.13170645,1.33166515,0.59613801,11.89936314
0.57328664,14.89444611,0.00560866,0.27832192,0.39429531,1.86394093,0.13019403,1.32404090,0.59384290,11.66477331
0.57928964,14.59626765,0.00552021,0.26362625,0.38891922,1.83466204,0.12865984,1.31221984,0.59061113,11.40883296
0.58529265,14.27394863,0.00544413,0.24891499,0.38255665,1.80260380,0.12710862,1.29629385,0.58643434,11.13475909
0.59129565,13.93112227,0.00537993,0.23431204,0.37525580,1.76789203,0.12554274,1.27642403,0.58130864,10.84595510
0.59729865,13.57162067,0.00532676,0.21993148,0.36708077,1.73068341,0.12396261,1.25283803,0.57523601,10.54594401
0.60330165,13.19940592,0.00528343,0.20587583,0.35811018,1.69116524,0.12236716,1.22582538,0.56822570,10.23830129
0.60930465,12.81850075,0.00524846,0.19223469,0.34843548,1.64955447,0.12075450,1.19573101,0.56029564,9.92658922
0.61530765,12.43292105,0.00522019,0.17908389,0.33815907,1.60609610,0.11912252,1.16294745,0.55147394,9.61429502
0.62131066,12.04661206,0.00519678,0.16648517,0.32739225,1.56106098,0.11746959,1.12790570,0.54180012,9.30477422
0.62731366,11.66338994,0.00517637,0.15448617,0.31625310,1.51474319,0.11579518,1.09106551,0.53132631,9.00120054
0.63331666,11.28688987,0.00515707,0.14312100,0.30486443,1.46745713,0.11410048,1.05290499,0.52011821,8.70652336
0.63931966,10.92052152,0.00513711,0.13241106,0.29335167,1.41953426,0.11238892,1.01391038,0.50825571,8.42343318
0.64532266,10.56743252,0.00511484,0.12236618,0.28184098,1.37131982,0.11066662,0.97456596,0.49583319,8.15433531
0.65132566,10.23048001,0.00508882,0.11298600,0.27045745,1.32316936,0.10894273,0.93534457,0.48295939,7.90133164
0.65732866,9.91221017,0.00505786,0.10426148,0.25932340,1.27544538,0.10722963,0.89669899,0.46975682,7.66621032
0.66333167,9.61484562,0.00502103,0.09617645,0.24855691,1.22851392,0.10554312,0.85905441,0.45636070,7.45044251
0.66933467,9.34027999,0.00497772,0.08870915,0.23827051,1.18274140,0.10390240,0.82280204,0.44291748,7.25518581
0.67533767,9.09007934,0.00492762,0.08183378,0.22856992,1.13849161,0.10233008,0.78829410,0.42958286,7.08129344
0.68134067,8.86548960,0.00487072,0.07552184,0.21955311,1.09612296,0.10085207,0.75584021,0.41651948,6.92932843
0.68734367,8.66744953,0.00480733,0.06974333,0.21130939,1.05598611,0.09949747,0.72570504,0.40389434,6.79958207
0.69334667,8.49660827,0.00473804,0.06446786,0.20391870,1.01842186,0.09829846,0.69810740,0.39187600,6.69209564
0.69934967,8.35334691,0.00466368,0.05966551,0.19745104,0.98375950,0.09729014,0.67322045,0.38063168,6.60668485
0.70535268,8.23780307,0.00458534,0.05530745,0.19196605,0.95231550,0.09651043,0.65117313,0.37032443,6.54296606
0.71135568,8.14989773,0.00450428,0.05136652,0.18751272,0.92439254,0.09599994,0.63205240,0.36111041,6.50038353
0.71735868,8.08936342,0.00442196,0.04781754,0.18412926,0.90027876,0.09580188,0.61590642,0.35313632,6.47823710
0.72336168,8.05577263,0.00433994,0.04463746,0.18184311,0.88024719,0.09596191,0.60274813,0.34653724,6.47570943
0.72936468,8.04856567,0.00425990,0.04180548,0.18067102,0.86455514,0.09652796,0.59255939,0.34143469,6.49189225
0.73536768,8.06707677,0.00418358,0.03930296,0.18061929,0.85344342,0.09754993,0.58529515,0.33793510,6.52581095
0.74137069,8.11055762,0.00411276,0.03711333,0.18168412,0.84713512,0.09907932,0.58088774,0.33612858,6.57644700
0.74737369,8.17819746,0.00404919,0.03522182,0.18385194,0.84583387,0.10116862,0.57925085,0.33608806,6.64275772
0.75337669,8.26913885,0.00399461,0.03361527,0.18709985,0.84972129,0.10387057,0.58028327,0.33786862,6.72369304
0.75937969,8.38248877,0.00395066,0.03228181,0.19139607,0.85895350,0.10723711,0.58387203,0.34150708,6.81820910
0.76538269,8.51732462,0.00391888,0.03121057,0.19670033,0.87365661,0.11131812,0.58989503,0.34702169,6.92527851
0.77138569,8.67269508,0.00390065,0.03039131,0.20296432,0.89392121,0.11615990,0.59822295,0.35441192,7.04389744
0.77738869,8.84761607,0.00389718,0.02981419,0.21013200,0.91979581,0.12180337,0.60872060,0.36365824,7.17308957
0.78339170,9.04106231,0.00390944,0.02946940,0.21813995,0.95127944,0.12828209,0.62124743,0.37472194,7.31190742
0.78939470,9.25195534,0.00393815,0.02934692,0.22691762,0.98831376,0.13562012,0.63565763,0.38754483,7.45943126
0.79539770,9.47914882,0.00398372,0.02943628,0.23638763,1.03077479,0.14382974,0.65179965,0.40204906,7.61476619
0.80140070,9.72141253,0.00404628,0.02972634,0.24646600,1.07846500,0.15290929,0.66951535,0.41813688,7.77703785
0.80740370,9.97741620,0.00412561,0.03020520,0.25706248,1.13110608,0.16284103,0.68863905,0.43569050,7.94538719
0.81340670,10.24571460,0.00422118,0.03086005,0.26808092,1.18833288,0.17358928,0.70899650,0.45457213,8.11896485
0.81940970,10.52473517,0.00433214,0.03167720,0.27941980,1.24968936,0.18509896,0.73040407,0.47462434,8.29692546
0.82541271,10.81276931,0.00445732,0.03264208,0.29097291,1.31462678,0.19729453,0.75266835,0.49567068,8.47842214
0.83141571,11.10796851,0.00459533,0.03373934,0.30263018,1.38250482,0.21007960,0.77558622,0.51751679,8.66260147
0.83741871,11.40834591,0.00474458,0.03495304,0.31427883,1.45259587,0.22333723,0.79894562,0.53995210,8.84859900
0.84342171,11.71178380,0.00490336,0.03626680,0.32580458,1.52409293,0.23693097,0.82252712,0.56275202,9.03553530
0.84942471,12.01604737,0.00506992,0.03766406,0.33709327,1.59612101,0.25070668,0.84610625,0.58568079,9.22251270
0.85542771,12.31880437,0.00524261,0.03912839,0.34803249,1.66775201,0.26449522,0.86945667,0.60849495,9.40861250
0.86143072,12.61765049,0.00541991,0.04064368,0.35851345,1.73802296,0.27811586,0.89235402,0.63094731,9.59289271
0.86743372,12.91013952,0.00560063,0.04219450,0.36843289,1.80595689,0.29138038,0.91458041,0.65279149,9.77438643
0.87343672,13.19381753,0.00578394,0.04376633,0.37769501,1.87058588,0.30409778,0.93592934,0.67378672,9.95210087
0.87943972,13.46625999,0.00596950,0.04534581,0.38621329,1.93097546,0.31607932,0.95621077,0.69370295,10.12501711
0.88544272,13.72511051,0.00615757,0.04692091,0.39391217,1.98624940,0.32714390,0.97525623,0.71232589,10.29209115
0.89144572,13.96812011,0.00634900,0.04848113,0.40072847,2.03561386,0.33712341,0.99292355,0.72946203,10.45225614
0.89744872,14.19318559,0.00654530,0.05001752,0.40661250,2.07838008,0.34586783,1.00910104,0.74494316,10.60442658
0.90345173,14.39838595,0.00674864,0.05152282,0.41152876,2.11398431,0.35325002,1.02371084,0.75863044,10.74750452
0.90945473,14.58201562,0.00696179,0.05299134,0.41545627,2.14200439,0.35916983,1.03671122,0.77041774,10.88038831
0.91545773,14.74261357,0.00718807,0.05441897,0.41838841,2.16217197,0.36355736,1.04809762,0.78023400,11.00198389
0.92146073,14.87898742,0.00743117,0.05580302,0.42033239,2.17437990,0.36637532,1.05790240,0.78804472,11.11121893
0.92746373,14.99023175,0.00769507,0.05714210,0.42130832,2.17868435,0.36762028,1.06619308,0.79385224,11.20705945
0.93346673,15.07574028,0.00798380,0.05843592,0.42134785,2.17530158,0.36732277,1.07306930,0.79769493,11.28852872
0.93946973,15.13521139,0.00830125,0.05968512,0.42049271,2.16459942,0.36554625,1.07865834,0.79964532,11.35472784
0.94547274,15.16864701,0.00865094,0.06089110,0.41879290,2.14708389,0.36238494,1.08310955,0.79980713,11.40485726
0.95147574,15.17634480,0.00903577,0.06205578,0.41630493,2.12338155,0.35796069,1.08658786,0.79831140,11.43823825
0.95747874,15.15888418,0.00945784,0.06318153,0.41308991,2.09421831,0.35241898,1.08926649,0.79531196,11.45433337
0.96348174,15.11710656,0.00991818,0.06427097,0.40921186,2.06039587,0.34592428,1.09131946,0.79098022,11.45276488
0.96948474,15.05209070,0.01041665,0.06532692,0.40473612,2.02276670,0.33865490,1.09291394,0.78549988,11.43333006
0.97548774,14.96512420,0.01095176,0.06635238,0.39972799,1.98220885,0.33079772,1.09420306,0.77906141,11.39601265
0.98149075,14.85767237,0.01152061,0.06735050,0.39425162,1.93960163,0.32254292,1.09531933,0.77185700,11.34098975
0.98749375,14.73134590,0.01211891,0.06832465,0.38836926,1.89580334,0.31407902,1.09636914,0.76407586,11.26863388
0.99349675,14.58786873,0.01274103,0.06927856,0.38214072,1.85163196,0.30558835,1.09742854,0.75590039,11.17951000
0.99949975,14.42904769,0.01338013,0.07021642,0.37562317,1.80784951,0.29724329,1.09854060,0.74750322,11.07436799
1.00550275,14.25674521,0.01402841,0.07114311,0.36887120,1.76515067,0.28920322,1.09971445,0.73904543,10.95413087
1.01150575,14.07285628,0.01467735,0.07206439,0.36193705,1.72415602,0.28161246,1.10092614,0.73067583,10.81987961
1.01750875,13.87929055,0.01531806,0.07298713,0.35487108,1.68540968,0.27459905,1.10212127,0.72253145,10.67283549
1.02351176,13.67795982,0.01594169,0.07391956,0.34772220,1.64938129,0.26827445,1.10321927,0.71473907,10.51434074
1.02951476,13.47077102,0.01653979,0.07487145,0.34053851,1.61647161,0.26273404,1.10411919,0.70741765,10.34583853
1.03551776,13.25962388,0.01710478,0.07585432,0.33336779,1.58702113,0.25805834,1.10470667,0.70068132,10.16885278
1.04152076,13.04641216,0.01763033,0.07688148,0.32625795,1.56132053,0.25431461,1.10486167,0.69464277,9.98496859
1.04752376,12.83302689,0.01811172,0.07796809,0.31925736,1.53962208,0.25155880,1.10446669,0.68941653,9.79581315
1.05352676,12.62135937,0.01854619,0.07913110,0.31241498,1.52215070,0.24983761,1.10341487,0.68512182,9.60303736
1.05952976,12.41330192,0.01893315,0.08038895,0.30578027,1.50911369,0.24919030,1.10161763,0.68188462,9.40829764
1.06553277,12.21074382,0.01927435,0.08176131,0.29940290,1.50070794,0.24965020,1.09901133,0.67983854,9.21323751
1.07153577,12.01556057,0.01957395,0.08326848,0.29333220,1.49712399,0.25124565,1.09556260,0.67912419,9.01946822
1.07753877,11.82959461,0.01983841,0.08493080,0.28761633,1.49854612,0.25400031,1.09127200,0.67988699,8.82854784
1.08354177,11.65462644,0.02007636,0.08676777,0.28230133,1.50514831,0.25793269,1.08617575,0.68227313,8.64195832
1.08954477,11.49233597,0.02029829,0.08879717,0.27742984,1.51708605,0.26305494,1.08034556,0.68642386,8.46108022
1.09554777,11.34425448,0.02051619,0.09103398,0.27303982,1.53448425,0.26937091,1.07388636,0.69246821,8.28716516
1.10155078,11.21170908,0.02074309,0.09348929,0.26916310,1.55742215,0.27687364,1.06693218,0.70051448,8.12130651
1.10755378,11.09576200,0.02099248,0.09616920,0.26582397,1.58591591,0.28554240,1.05964049,0.71064090,7.96440922
1.11355678,10.99714817,0.02127782,0.09907376,0.26303782,1.61990037,0.29533950,1.05218513,0.72288603,7.81716020
1.11955978,10.91621513,0.02161186,0.10219602,0.26080991,1.65921115,0.30620722,1.04474850,0.73723947,7.68000076
1.12556278,10.85286964,0.02200613,0.10552128,0.25913449,1.70356868,0.31806501,1.03751329,0.75363353,7.55310328
1.13156578,10.80653548,0.02247039,0.10902655,0.25799408,1.75256538,0.33080724,1.03065425,0.77193658,7.43635400
1.13756878,10.77612654,0.02301210,0.11268034,0.25735928,1.80565757,0.34430192,1.02433061,0.79194855,7.32934387
1.14357179,10.76003895,0.02363612,0.11644278,0.25718897,1.86216285,0.35839034,1.01867930,0.81339916,7.23136938
1.14957479,10.75616467,0.02434433,0.12026610,0.25743094,1.92126397,0.37288805,1.01380956,0.83594927,7.14144434
1.15557779,10.76192822,0.02513549,0.12409555,0.25802308,1.98201942,0.38758708,1.00979897,0.85919555,7.05832360
1.16158079,10.77434647,0.02600521,0.12787060,0.25889501,2.04338077,0.40225952,1.00669120,0.88267846,6.98053857
1.16758379,10.79011022,0.02694600,0.13152658,0.25997006,2.10421646,0.41666233,1.00449530,0.90589344,6.90644395
1.17358679,10.80568488,0.02794743,0.13499657,0.26116769,2.16334089,0.43054333,1.00318670,0.92830496,6.83427409
1.17958979,10.81742618,0.02899651,0.13821350,0.26240608,2.21954805,0.44364796,1.00270946,0.94936282,6.76220696
1.18559280,10.82170584,0.03007799,0.14111243,0.26360491,2.27164787,0.45572682,1.00297977,0.96852017,6.68843293
1.19159580,10.81504155,0.03117492,0.14363287,0.26468810,2.31850387,0.46654333,1.00389030,0.98525235,6.61122535
1.19759880,10.79422507,0.03226915,0.14572099,0.26558647,2.35907023,0.47588151,1.00531514,0.99907568,6.52900951
1.20360180,10.75644243,0.03334187,0.14733177,0.26624011,2.39242675,0.48355320,1.00711505,1.00956554,6.44042673
1.20960480,10.69938060,0.03437427,0.14843082,0.26660047,2.41780990,0.48940468,1.00914283,1.01637266,6.34439051
1.21560780,10.62131582,0.03534806,0.14899593,0.26663196,2.43463883,0.49332217,1.01124847,1.01923697,6.24013201
1.22161081,10.52117979,0.03624608,0.14901822,0.26631305,2.44253512,0.49523618,1.01328422,1.01799857,6.12723285
1.22761381,10.39860126,0.03705277,0.14850286,0.26563685,2.44133560,0.49512428,1.01510922,1.01260499,6.00564375
1.23361681,10.25392180,0.03775471,0.14746931,0.26461113,2.43109794,0.49301250,1.01659386,1.00311482,5.87568867
1.23961981,10.08818605,0.03834093,0.14595116,0.26325788,2.41209897,0.48897507,1.01762391,0.98969736,5.73805426
1.24562281,9.90310786,0.03880336,0.14399550,0.26161227,2.38482609,0.48313265,1.01810427,0.97262854,5.59376595
1.25162581,9.70101475,0.03913699,0.14166185,0.25972136,2.34996246,0.47564922,1.01796260,0.95228320,5.44415191
1.25762881,9.48477423,0.03934009,0.13902085,0.25764238,2.30836670,0.46672765,1.01715275,0.92912429,5.29079717
1.26363182,9.25770558,0.03941431,0.13615251,0.25544086,2.26104825,0.45660423,1.01565784,0.90368934,5.13549019
1.26963482,9.02348142,0.03936470,0.13314434,0.25318861,2.20913927,0.44554243,1.01349319,0.87657493,4.98016456
1.27563782,8.78602295,0.03919962,0.13008924,0.25096161,2.15386431,0.43382591,1.01070863,0.84841962,4.82683829
1.28164082,8.54939279,0.03893065,0.12708333,0.24883800,2.09650856,0.42175126,1.00739023,0.81988608,4.67755326
1.28764382,8.31768871,0.03857230,0.12422364,0.24689614,2.03838571,0.40962048,1.00366117,0.79164309,4.53431697
1.29364682,8.09494106,0.03814180,0.12160590,0.24521280,1.98080607,0.39773347,0.99968133,0.76434772,4.39904841
1.29964982,7.88501621,0.03765873,0.11932227,0.24386155,1.92504568,0.38638068,0.99564569,0.73862847,4.27352952
1.30565283,7.69152766,0.03714457,0.11745923,0.24291132,1.87231681,0.37583609,0.99178095,0.71506960,4.15936324
1.31165583,7.51775595,0.03662229,0.11609550,0.24242517,1.82374038,0.36635057,0.98834057,0.69419715,4.05793885
1.31765883,7.36657844,0.03611584,0.11530018,0.24245921,1.78032058,0.35814583,0.98559801,0.67646679,3.97040488
1.32366183,7.24040937,0.03564960,0.11513101,0.24306181,1.74292209,0.35140900,0.98383830,0.66225382,3.89764962
1.32966483,7.14115079,0.03524786,0.11563289,0.24427280,1.71225024,0.34628793,0.98334818,0.65184550,3.84028900
1.33566783,7.07015488,0.03493424,0.11683659,0.24612304,1.68883445,0.34288741,0.98440510,0.64543570,3.79866157
1.34167084,7.02819800,0.03473121,0.11875784,0.24863392,1.67301547,0.34126632,0.98726556,0.64312207,3.77283010
1.34767384,7.01546716,0.03465955,0.12139666,0.25181719,1.66493668,0.34143579,0.99215334,0.64490573,3.76258930
1.35367684,7.03155921,0.03473788,0.12473706,0.25567483,1.66454009,0.34335860,0.99924818,0.65069342,3.76747899
1.35967984,7.07549331,0.03498232,0.12874722,0.26019905,1.67156724,0.34694975,1.00867552,0.66030202,3.78680237
1.36568284,7.14573672,0.03540610,0.13337996,0.26537247,1.68556547,0.35207836,1.02049802,0.67346551,3.81964851
1.37168584,7.24024393,0.03601930,0.13857369,0.27116840,1.70589961,0.35857088,1.03470917,0.68984388,3.86491850
1.37768884,7.35650841,0.03682870,0.14425379,0.27755124,1.73176916,0.36621554,1.05122959,0.70903406,3.92135437
1.38369185,7.49162599,0.03783766,0.15033435,0.28447703,1.76223058,0.37476812,1.06990615,0.73058226,3.98757007
1.38969485,7.64236811,0.03904603,0.15672022,0.29189403,1.79622434,0.38395866,1.09051416,0.75399758,4.06208340
1.39569785,7.80526284,0.04045021,0.16330940,0.29974339,1.83260581,0.39349917,1.11276241,0.77876621,4.14334802
1.40170085,7.97668086,0.04204321,0.16999559,0.30795993,1.87017909,0.40309193,1.13630092,0.80436594,4.22978444
