energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-2.96848424,1.39340942,0.00856100,0.35630459,0.00471247,0.00000000,0.02065453,0.48507842,0.70398577,0.45571910
-2.96248124,1.36399046,0.00843545,0.34777084,0.00460793,0.00000000,0.02077321,0.47354385,0.68175356,0.44921639
-2.95647824,1.33527454,0.00827241,0.33925922,0.00450309,0.00000000,0.02083299,0.46213964,0.65943057,0.44277953
-2.95047524,1.30697190,0.00807207,0.33068445,0.00439656,0.00000000,0.02083022,0.45071880,0.63678431,0.43632829
-2.94447224,1.27888615,0.00783548,0.32198797,0.00428730,0.00000000,0.02076289,0.43917800,0.61365098,0.42981236
-2.93846923,1.25091677,0.00756453,0.31313857,0.00417467,0.00000000,0.02063070,0.42745987,0.58993805,0.42321195
-2.93246623,1.22305670,0.00726196,0.30413181,0.00405839,0.00000000,0.02043502,0.41555310,0.56562395,0.41653682
-2.92646323,1.19538530,0.00693118,0.29498817,0.00393856,0.00000000,0.02017880,0.40349060,0.54075505,0.40982377
-2.92046023,1.16805709,0.00657626,0.28575021,0.00381559,0.00000000,0.01986635,0.39134574,0.51544004,0.40313273
-2.91445723,1.14128698,0.00620172,0.27647868,0.00369017,0.00000000,0.01950318,0.37922696,0.48984219,0.39654180
-2.90845423,1.11533297,0.00581244,0.26724810,0.00356320,0.00000000,0.01909568,0.36727095,0.46416961,0.39014138
-2.90245123,1.09047717,0.00541346,0.25814178,0.00343573,0.00000000,0.01865081,0.35563487,0.43866427,0.38402783
-2.89644822,1.06700632,0.00500986,0.24924677,0.00330892,0.00000000,0.01817581,0.34448784,0.41359014,0.37829706
-2.89044522,1.04519285,0.00460660,0.24064887,0.00318391,0.00000000,0.01767790,0.33400226,0.38922099,0.37303826
-2.88444222,1.02527739,0.00420836,0.23242802,0.00306183,0.00000000,0.01716396,0.32434520,0.36582848,0.36832821
-2.87843922,1.00745363,0.00381947,0.22465424,0.00294370,0.00000000,0.01664035,0.31567037,0.34367083,0.36422651
-2.87243622,0.99185627,0.00344378,0.21738437,0.00283039,0.00000000,0.01611269,0.30811084,0.32298268,0.36077174
-2.86643322,0.97855236,0.00308459,0.21065960,0.00272261,0.00000000,0.01558575,0.30177295,0.30396638,0.35797897
-2.86043022,0.96753652,0.00274462,0.20450400,0.00262087,0.00000000,0.01506335,0.29673139,0.28678495,0.35583850
-2.85442721,0.95872990,0.00242597,0.19892392,0.00252546,0.00000000,0.01454841,0.29302589,0.27155701,0.35431596
-2.84842421,0.95198280,0.00213015,0.19390841,0.00243648,0.00000000,0.01404296,0.29065930,0.25835360,0.35335359
-2.84242121,0.94708065,0.00185805,0.18943029,0.00235384,0.00000000,0.01354822,0.28959729,0.24719700,0.35287271
-2.83641821,0.94375277,0.00161005,0.18544807,0.00227729,0.00000000,0.01306478,0.28976952,0.23806146,0.35277710
-2.83041521,0.94168350,0.00138602,0.18190836,0.00220641,0.00000000,0.01259272,0.29107220,0.23087566,0.35295711
-2.82441221,0.94052491,0.00118540,0.17874861,0.00214070,0.00000000,0.01213174,0.29337194,0.22552678,0.35329430
-2.81840920,0.93991056,0.00100729,0.17590026,0.00207957,0.00000000,0.01168139,0.29651066,0.22186587,0.35366634
-2.81240620,0.93946959,0.00085048,0.17329174,0.00202238,0.00000000,0.01124115,0.30031141,0.21971432,0.35395198
-2.80640320,0.93884071,0.00071357,0.17085162,0.00196851,0.00000000,0.01081055,0.30458481,0.21887114,0.35403591
-2.80040020,0.93768534,0.00059500,0.16851146,0.00191733,0.00000000,0.01038929,0.30913596,0.21912071,0.35381318
-2.79439720,0.93569966,0.00049314,0.16620842,0.00186827,0.00000000,0.00997726,0.31377145,0.22024081,0.35319325
-2.78839420,0.93262508,0.00040633,0.16388751,0.00182082,0.00000000,0.00957458,0.31830630,0.22201044,0.35210341
-2.78239120,0.92825697,0.00033291,0.16150344,0.00177455,0.00000000,0.00918160,0.32257056,0.22421748,0.35049147
-2.77638819,0.92245134,0.00027131,0.15902205,0.00172913,0.00000000,0.00879883,0.32641525,0.22666549,0.34832779
-2.77038519,0.91512940,0.00022003,0.15642130,0.00168431,0.00000000,0.00842690,0.32971751,0.22917986,0.34560644
-2.76438219,0.90627995,0.00017767,0.15369181,0.00163994,0.00000000,0.00806654,0.33238469,0.23161279,0.34234563
-2.75837919,0.89595956,0.00014299,0.15083706,0.00159597,0.00000000,0.00771844,0.33435723,0.23384705,0.33858738
-2.75237619,0.88429066,0.00011485,0.14787311,0.00155244,0.00000000,0.00738327,0.33561014,0.23579841,0.33439638
-2.74637319,0.87145750,0.00009225,0.14482809,0.00150944,0.00000000,0.00706156,0.33615312,0.23741669,0.32985820
-2.74037019,0.85770037,0.00007434,0.14174134,0.00146718,0.00000000,0.00675373,0.33602918,0.23868532,0.32507687
-2.73436718,0.84330801,0.00006039,0.13866227,0.00142589,0.00000000,0.00646004,0.33531186,0.23961959,0.32017183
-2.72836418,0.82860868,0.00004980,0.13564912,0.00138588,0.00000000,0.00618064,0.33410116,0.24026359,0.31527454
-2.72236118,0.81396004,0.00004209,0.13276749,0.00134750,0.00000000,0.00591557,0.33251830,0.24068612,0.31052456
-2.71635818,0.79973824,0.00003687,0.13008873,0.00131111,0.00000000,0.00566485,0.33069966,0.24097563,0.30606559
-2.71035518,0.78632661,0.00003386,0.12768840,0.00127714,0.00000000,0.00542852,0.32879002,0.24123460,0.30204122
-2.70435218,0.77410428,0.00003287,0.12564458,0.00124600,0.00000000,0.00520672,0.32693555,0.24157356,0.29859086
-2.69834917,0.76343515,0.00003378,0.12403622,0.00121813,0.00000000,0.00499977,0.32527677,0.24210498,0.29584576
-2.69234617,0.75465757,0.00003655,0.12294162,0.00119397,0.00000000,0.00480825,0.32394201,0.24293753,0.29392539
-2.68634317,0.74807517,0.00004119,0.12243685,0.00117395,0.00000000,0.00463303,0.32304139,0.24417074,0.29293418
-2.68034017,0.74394894,0.00004779,0.12259433,0.00115852,0.00000000,0.00447538,0.32266194,0.24589038,0.29295890
-2.67433717,0.74249099,0.00005646,0.12348147,0.00114807,0.00000000,0.00433688,0.32286382,0.24816489,0.29406655
-2.66833417,0.74385996,0.00006735,0.12515934,0.00114299,0.00000000,0.00421952,0.32367792,0.25104269,0.29630294
-2.66233117,0.74815819,0.00008065,0.12768149,0.00114365,0.00000000,0.00412562,0.32510498,0.25455067,0.29969188
-2.65632816,0.75543057,0.00009658,0.13109268,0.00115036,0.00000000,0.00405775,0.32711608,0.25869380,0.30423509
-2.65032516,0.76566498,0.00011533,0.13542775,0.00116339,0.00000000,0.00401868,0.32965453,0.26345567,0.30991255
-2.64432216,0.77879396,0.00013712,0.14071041,0.00118295,0.00000000,0.00401124,0.33263899,0.26879993,0.31668340
-2.63831916,0.79469751,0.00016215,0.14695202,0.00120921,0.00000000,0.00403823,0.33596756,0.27467247,0.32448723
-2.63231616,0.81320663,0.00019059,0.15415039,0.00124223,0.00000000,0.00410221,0.33952263,0.28100399,0.33324557
-2.62631316,0.83410730,0.00022257,0.16228856,0.00128201,0.00000000,0.00420542,0.34317615,0.28771296,0.34286357
-2.62031016,0.85714473,0.00025818,0.17133361,0.00132845,0.00000000,0.00434958,0.34679502,0.29470853,0.35323172
-2.61430715,0.88202762,0.00029742,0.18123562,0.00138135,0.00000000,0.00453578,0.35024638,0.30189331,0.36422762
-2.60830415,0.90843236,0.00034023,0.19192672,0.00144042,0.00000000,0.00476434,0.35340242,0.30916589,0.37571760
-2.60230115,0.93600712,0.00038647,0.20332052,0.00150523,0.00000000,0.00503472,0.35614466,0.31642298,0.38755842
-2.59629815,0.96437599,0.00043587,0.21531191,0.00157527,0.00000000,0.00534543,0.35836740,0.32356098,0.39959887
-2.59029515,0.99314321,0.00048808,0.22777729,0.00164991,0.00000000,0.00569404,0.35998036,0.33047727,0.41168147
-2.58429215,1.02189777,0.00054265,0.24057557,0.00172843,0.00000000,0.00607714,0.36091040,0.33707098,0.42364433
-2.57828914,1.05021872,0.00059900,0.25354978,0.00181002,0.00000000,0.00649040,0.36110251,0.34324357,0.43532323
-2.57228614,1.07768122,0.00065648,0.26652957,0.00189379,0.00000000,0.00692868,0.36051996,0.34889925,0.44655406
-2.56628314,1.10386375,0.00071432,0.27933447,0.00197882,0.00000000,0.00738615,0.35914390,0.35394539,0.45717568
-2.56028014,1.12835647,0.00077170,0.29177801,0.00206416,0.00000000,0.00785648,0.35697251,0.35829315,0.46703324
-2.55427714,1.15077074,0.00082771,0.30367260,0.00214888,0.00000000,0.00833302,0.35401980,0.36185831,0.47598192
-2.54827414,1.17074971,0.00088143,0.31483508,0.00223208,0.00000000,0.00880903,0.35031431,0.36456261,0.48389111
-2.54227114,1.18797965,0.00093193,0.32509260,0.00231294,0.00000000,0.00927794,0.34589773,0.36633547,0.49064883
-2.53626813,1.20220161,0.00097828,0.33428891,0.00239076,0.00000000,0.00973361,0.34082361,0.36711611,0.49616621
-2.53026513,1.21322292,0.00101960,0.34229045,0.00246497,0.00000000,0.01017049,0.33515611,0.36685615,0.50038186
-2.52426213,1.22092766,0.00105508,0.34899218,0.00253517,0.00000000,0.01058395,0.32896894,0.36552236,0.50326586
-2.51825913,1.22528578,0.00108402,0.35432285,0.00260115,0.00000000,0.01097035,0.32234432,0.36309961,0.50482299
-2.51225613,1.22635977,0.00110583,0.35824916,0.00266288,0.00000000,0.01132727,0.31537197,0.35959368,0.50509509
-2.50625313,1.22430862,0.00112008,0.36077899,0.00272056,0.00000000,0.01165352,0.30814813,0.35503380,0.50416222
-2.50025013,1.21938835,0.00112647,0.36196302,0.00277455,0.00000000,0.01194924,0.30077429,0.34947464,0.50214239
-2.49424712,1.21194883,0.00112490,0.36189499,0.00282540,0.00000000,0.01221581,0.29335591,0.34299768,0.49918986
-2.48824412,1.20242685,0.00111544,0.36071029,0.00287380,0.00000000,0.01245580,0.28600079,0.33571170,0.49549190
-2.48224112,1.19133550,0.00109832,0.35858299,0.00292054,0.00000000,0.01267280,0.27881712,0.32775233,0.49126411
-2.47623812,1.17925021,0.00107394,0.35572146,0.00296649,0.00000000,0.01287120,0.27191142,0.31928059,0.48674445
-2.47023512,1.16679206,0.00104285,0.35236265,0.00301250,0.00000000,0.01305602,0.26538614,0.31048051,0.48218624
-2.46423212,1.15460920,0.00100573,0.34876542,0.00305941,0.00000000,0.01323255,0.25933723,0.30155580,0.47785056
-2.45822911,1.14335720,0.00096338,0.34520320,0.00310794,0.00000000,0.01340616,0.25385166,0.29272585,0.47399822
-2.45222611,1.13367951,0.00091667,0.34195623,0.00315870,0.00000000,0.01358194,0.24900520,0.28422109,0.47088202
-2.44622311,1.12618889,0.00086653,0.33930399,0.00321210,0.00000000,0.01376450,0.24486035,0.27627806,0.46873945
-2.44022011,1.12145104,0.00081391,0.33751797,0.00326837,0.00000000,0.01395770,0.24146490,0.26913435,0.46778644
-2.43421711,1.11997111,0.00075976,0.33685515,0.00332750,0.00000000,0.01416445,0.23885101,0.26302366,0.46821240
-2.42821411,1.12218383,0.00070500,0.33755270,0.00338928,0.00000000,0.01438661,0.23703497,0.25817122,0.47017677
-2.42221111,1.12844782,0.00065051,0.33982374,0.00345325,0.00000000,0.01462489,0.23601780,0.25478978,0.47380739
-2.41620810,1.13904409,0.00059708,0.34385464,0.00351882,0.00000000,0.01487883,0.23578660,0.25307614,0.47920054
-2.41020510,1.15417872,0.00054543,0.34980371,0.00358521,0.00000000,0.01514682,0.23631662,0.25320856,0.48642272
-2.40420210,1.17398933,0.00049617,0.35780130,0.00365156,0.00000000,0.01542624,0.23757404,0.25534489,0.49551390
-2.39819910,1.19855462,0.00044981,0.36795109,0.00371698,0.00000000,0.01571360,0.23951920,0.25962142,0.50649197
-2.39219610,1.22790617,0.00040674,0.38033248,0.00378059,0.00000000,0.01600469,0.24211017,0.26615242,0.51935787
-2.38619310,1.26204136,0.00036725,0.39500360,0.00384161,0.00000000,0.01629485,0.24530641,0.27503014,0.53410120
-2.38019010,1.30093631,0.00033152,0.41200480,0.00389938,0.00000000,0.01657915,0.24907224,0.28632519,0.55070553
-2.37418709,1.34455773,0.00029963,0.43136197,0.00395346,0.00000000,0.01685265,0.25338000,0.30008703,0.56915314
-2.36818409,1.39287244,0.00027159,0.45308966,0.00400363,0.00000000,0.01711061,0.25821252,0.31634443,0.58942860
-2.36218109,1.44585366,0.00024732,0.47719324,0.00404993,0.00000000,0.01734866,0.26356475,0.33510567,0.61152084
-2.35617809,1.50348337,0.00022666,0.50367015,0.00409268,0.00000000,0.01756298,0.26944447,0.35635831,0.63542353
-2.35017509,1.56575002,0.00020942,0.53250973,0.00413245,0.00000000,0.01775041,0.27587184,0.38006846,0.66113339
-2.34417209,1.63264163,0.00019535,0.56369162,0.00417004,0.00000000,0.01790851,0.28287788,0.40617944,0.68864653
-2.33816908,1.70413430,0.00018418,0.59718260,0.00420648,0.00000000,0.01803557,0.29050180,0.43460984,0.71795295
-2.33216608,1.78017658,0.00017562,0.63293199,0.00424290,0.00000000,0.01813061,0.29878740,0.46525100,0.74902937
-2.32616308,1.86067055,0.00016935,0.67086580,0.00428053,0.00000000,0.01819330,0.30777852,0.49796411,0.78183080
-2.32016008,1.94545074,0.00016506,0.71087984,0.00432057,0.00000000,0.01822387,0.31751404,0.53257708,0.81628136
-2.31415708,2.03426210,0.00016245,0.75283234,0.00436414,0.00000000,0.01822297,0.32802243,0.56888139,0.85226499
-2.30815408,2.12673865,0.00016121,0.79653645,0.00441220,0.00000000,0.01819152,0.33931633,0.60662928,0.88961659
-2.30215108,2.22238420,0.00016105,0.84175327,0.00446544,0.00000000,0.01813060,0.35138740,0.64553155,0.92811435
-2.29614807,2.32055686,0.00016169,0.88818587,0.00452427,0.00000000,0.01804130,0.36420184,0.68525632,0.96747387
-2.29014507,2.42045865,0.00016288,0.93547505,0.00458869,0.00000000,0.01792455,0.37769677,0.72542901,1.00734464
-2.28414207,2.52113148,0.00016438,0.98319723,0.00465833,0.00000000,0.01778109,0.39177785,0.76563389,1.04730941
-2.27813907,2.62146045,0.00016597,1.03086496,0.00473237,0.00000000,0.01761135,0.40631816,0.80541731,1.08688668
-2.27213607,2.72018494,0.00016745,1.07793045,0.00480958,0.00000000,0.01741543,0.42115874,0.84429286,1.12553670
-2.26613307,2.81591787,0.00016867,1.12379219,0.00488832,0.00000000,0.01719307,0.43611054,0.88174838,1.16267068
-2.26013007,2.90717247,0.00016947,1.16780483,0.00496658,0.00000000,0.01694374,0.45095799,0.91725486,1.19766329
-2.25412706,2.99239628,0.00016973,1.20929203,0.00504208,0.00000000,0.01666664,0.46546393,0.95027699,1.22986794
-2.24812406,3.07001085,0.00016937,1.24756207,0.00511229,0.00000000,0.01636083,0.47937573,0.98028512,1.25863429
-2.24212106,3.13845583,0.00016830,1.28192555,0.00517456,0.00000000,0.01602530,0.49243242,1.00676819,1.28332737
-2.23611806,3.19623556,0.00016648,1.31171468,0.00522619,0.00000000,0.01565915,0.50437238,1.02924719,1.30334738
-2.23011506,3.24196621,0.00016389,1.33630330,0.00526456,0.00000000,0.01526168,0.51494134,1.04728873,1.31814951
-2.22411206,3.27442133,0.00016052,1.35512675,0.00528721,0.00000000,0.01483251,0.52390031,1.06051789,1.32726267
-2.21810905,3.29257377,0.00015640,1.36770075,0.00529194,0.00000000,0.01437171,0.53103304,1.06863010,1.33030638
-2.21210605,3.29563200,0.00015157,1.37363840,0.00527688,0.00000000,0.01387988,0.53615273,1.07140127,1.32700503
-2.20610305,3.28306922,0.00014607,1.37266450,0.00524059,0.00000000,0.01335824,0.53910768,1.06869575,1.31719886
-2.20010005,3.25464391,0.00013998,1.36462641,0.00518211,0.00000000,0.01280863,0.53978562,1.06047185,1.30085110
-2.19409705,3.21041090,0.00013338,1.34950113,0.00510095,0.00000000,0.01223356,0.53811673,1.04678442,1.27805096
-2.18809405,3.15072245,0.00012635,1.32739797,0.00499717,0.00000000,0.01163620,0.53407496,1.02778449,1.24901238
-2.18209105,3.07621952,0.00011900,1.29855692,0.00487134,0.00000000,0.01102026,0.52767807,1.00371592,1.21406864
-2.17608804,2.98781347,0.00011141,1.26334261,0.00472453,0.00000000,0.01038997,0.51898602,0.97490911,1.17366295
-2.17008504,2.88665948,0.00010369,1.22223424,0.00455827,0.00000000,0.00974999,0.50809828,0.94177215,1.12833574
-2.16408204,2.77412254,0.00009593,1.17581185,0.00437447,0.00000000,0.00910524,0.49514986,0.90477964,1.07870894
-2.15807904,2.65173801,0.00008822,1.12473963,0.00417539,0.00000000,0.00846080,0.48030666,0.86445975,1.02546830
-2.15207604,2.52116821,0.00008064,1.06974703,0.00396357,0.00000000,0.00782178,0.46376000,0.82138004,0.96934417
-2.14607304,2.38415712,0.00007327,1.01160830,0.00374169,0.00000000,0.00719317,0.44572103,0.77613254,0.91109190
-2.14007004,2.24248484,0.00006617,0.95112159,0.00351257,0.00000000,0.00657974,0.42641479,0.72931877,0.85147243
-2.13406703,2.09792377,0.00005940,0.88908821,0.00327902,0.00000000,0.00598591,0.40607461,0.68153524,0.79123384
-2.12806403,1.95219790,0.00005299,0.82629295,0.00304381,0.00000000,0.00541563,0.38493664,0.63335984,0.73109467
-2.12206103,1.80694656,0.00004699,0.76348605,0.00280958,0.00000000,0.00487238,0.36323493,0.58533973,0.67172928
-2.11605803,1.66369372,0.00004142,0.70136757,0.00257879,0.00000000,0.00435901,0.34119710,0.53798093,0.61375588
-2.11005503,1.52382335,0.00003628,0.64057430,0.00235369,0.00000000,0.00387780,0.31904054,0.49173990,0.55772738
-2.10405203,1.38856134,0.00003159,0.58166971,0.00213625,0.00000000,0.00343040,0.29696942,0.44701733,0.50412516
-2.09804902,1.25896389,0.00002734,0.52513700,0.00192814,0.00000000,0.00301787,0.27517225,0.40415402,0.45335570
-2.09204602,1.13591223,0.00002352,0.47137511,0.00173076,0.00000000,0.00264069,0.25382016,0.36342895,0.40575003
-2.08604302,1.02011301,0.00002010,0.42069772,0.00154520,0.00000000,0.00229881,0.23306569,0.32505926,0.36156549
-2.08004002,0.91210374,0.00001708,0.37333482,0.00137224,0.00000000,0.00199170,0.21304216,0.28920208,0.32098972
-2.07403702,0.81226245,0.00001443,0.32943659,0.00121239,0.00000000,0.00171844,0.19386343,0.25595776,0.28414616
-2.06803402,0.72082057,0.00001211,0.28907915,0.00106591,0.00000000,0.00147779,0.17562411,0.22537439,0.25110092
-2.06203102,0.63787810,0.00001010,0.25227180,0.00093282,0.00000000,0.00126821,0.15840002,0.19745320,0.22187019
-2.05602801,0.56342015,0.00000838,0.21896516,0.00081294,0.00000000,0.00108802,0.14224894,0.17215451,0.19642808
-2.05002501,0.49733388,0.00000690,0.18906008,0.00070593,0.00000000,0.00093539,0.12721149,0.14940407,0.17471422
-2.04402201,0.43942513,0.00000565,0.16241652,0.00061129,0.00000000,0.00080841,0.11331226,0.12909939,0.15664086
-2.03801901,0.38943412,0.00000460,0.13886249,0.00052844,0.00000000,0.00070520,0.10056096,0.11111591,0.14209915
-2.03201601,0.34704948,0.00000372,0.11820245,0.00045670,0.00000000,0.00062386,0.08895368,0.09531278,0.13096433
-2.02601301,0.31192050,0.00000299,0.10022500,0.00039533,0.00000000,0.00056258,0.07847422,0.08153819,0.12309975
-2.02001001,0.28366718,0.00000239,0.08470994,0.00034358,0.00000000,0.00051963,0.06909545,0.06963408,0.11835959
-2.01400700,0.26188808,0.00000190,0.07143417,0.00030068,0.00000000,0.00049334,0.06078059,0.05944015,0.11659027
-2.00800400,0.24616602,0.00000150,0.06017680,0.00026583,0.00000000,0.00048217,0.05348466,0.05079727,0.11763080
-2.00200100,0.23607177,0.00000118,0.05072320,0.00023830,0.00000000,0.00048463,0.04715569,0.04355019,0.12131200
-1.99599800,0.23116608,0.00000092,0.04286817,0.00021733,0.00000000,0.00049933,0.04173610,0.03754956,0.12745502
-1.98999500,0.23100039,0.00000071,0.03641815,0.00020222,0.00000000,0.00052494,0.03716387,0.03265353,0.13586936
-1.98399200,0.23511657,0.00000055,0.03119280,0.00019231,0.00000000,0.00056016,0.03337378,0.02872866,0.14635057
-1.97798899,0.24304627,0.00000042,0.02702585,0.00018693,0.00000000,0.00060371,0.03029849,0.02565059,0.15867825
-1.97198599,0.25431030,0.00000032,0.02376534,0.00018549,0.00000000,0.00065432,0.02786966,0.02330425,0.17261429
-1.96598299,0.26841844,0.00000024,0.02127357,0.00018741,0.00000000,0.00071073,0.02601891,0.02158381,0.18790202
-1.95997999,0.28487013,0.00000018,0.01942659,0.00019217,0.00000000,0.00077165,0.02467880,0.02039258,0.20426619
-1.95397699,0.30315633,0.00000014,0.01811358,0.00019924,0.00000000,0.00083574,0.02378376,0.01964262,0.22141426
-1.94797399,0.32276280,0.00000010,0.01723600,0.00020817,0.00000000,0.00090166,0.02327093,0.01925441,0.23903899
-1.94197099,0.34317496,0.00000008,0.01670675,0.00021852,0.00000000,0.00096807,0.02308102,0.01915648,0.25682237
-1.93596798,0.36388426,0.00000006,0.01644931,0.00022989,0.00000000,0.00103358,0.02315909,0.01928509,0.27444091
-1.92996498,0.38439602,0.00000005,0.01639687,0.00024194,0.00000000,0.00109683,0.02345532,0.01958391,0.29157222
-1.92396198,0.40423842,0.00000004,0.01649161,0.00025434,0.00000000,0.00115652,0.02392578,0.02000384,0.30790246
-1.91795898,0.42297245,0.00000004,0.01668404,0.00026683,0.00000000,0.00121136,0.02453308,0.02050282,0.32313465
-1.91195598,0.44020215,0.00000003,0.01693236,0.00027919,0.00000000,0.00126020,0.02524703,0.02104577,0.33699718
-1.90595298,0.45558495,0.00000004,0.01720201,0.00029127,0.00000000,0.00130196,0.02604518,0.02160452,0.34925244
-1.89994997,0.46884124,0.00000004,0.01746522,0.00030297,0.00000000,0.00133575,0.02691325,0.02215778,0.35970487
-1.89394697,0.47976290,0.00000005,0.01770061,0.00031425,0.00000000,0.00136082,0.02784548,0.02269110,0.36820820
-1.88794397,0.48822019,0.00000006,0.01789286,0.00032514,0.00000000,0.00137663,0.02884475,0.02319677,0.37467132
-1.88194097,0.49416647,0.00000007,0.01803233,0.00033573,0.00000000,0.00138284,0.02992253,0.02367373,0.37906271
-1.87593797,0.49764055,0.00000009,0.01811470,0.00034617,0.00000000,0.00137935,0.03109863,0.02412727,0.38141283
-1.86993497,0.49876633,0.00000011,0.01814054,0.00035668,0.00000000,0.00136628,0.03240066,0.02456871,0.38181462
-1.86393197,0.49774968,0.00000014,0.01811489,0.00036753,0.00000000,0.00134397,0.03386327,0.02501496,0.38042177
-1.85792896,0.49487257,0.00000018,0.01804670,0.00037902,0.00000000,0.00131297,0.03552704,0.02548784,0.37744511
-1.85192596,0.49048465,0.00000023,0.01794824,0.00039150,0.00000000,0.00127405,0.03743719,0.02601334,0.37314695
-1.84592296,0.48499262,0.00000029,0.01783445,0.00040534,0.00000000,0.00122815,0.03964195,0.02662076,0.36783387
-1.83991996,0.47884778,0.00000037,0.01772226,0.00042094,0.00000000,0.00117635,0.04219078,0.02734166,0.36184817
-1.83391696,0.47253230,0.00000047,0.01762978,0.00043867,0.00000000,0.00111987,0.04513228,0.02820875,0.35555842
-1.82791396,0.46654482,0.00000059,0.01757553,0.00045891,0.00000000,0.00106004,0.04851211,0.02925472,0.34934950
-1.82191096,0.46138585,0.00000075,0.01757770,0.00048200,0.00000000,0.00099822,0.05237071,0.03051098,0.34361255
-1.81590795,0.45754376,0.00000094,0.01765328,0.00050826,0.00000000,0.00093584,0.05674115,0.03200649,0.33873536
-1.80990495,0.45548172,0.00000119,0.01781744,0.00053793,0.00000000,0.00087433,0.06164696,0.03376653,0.33509336
-1.80390195,0.45562611,0.00000149,0.01808277,0.00057125,0.00000000,0.00081511,0.06710025,0.03581163,0.33304162
-1.79789895,0.45835676,0.00000186,0.01845876,0.00060833,0.00000000,0.00075958,0.07310004,0.03815658,0.33290817
-1.79189595,0.46399927,0.00000231,0.01895132,0.00064928,0.00000000,0.00070907,0.07963101,0.04080965,0.33498841
-1.78589295,0.47281946,0.00000286,0.01956247,0.00069411,0.00000000,0.00066488,0.08666263,0.04377192,0.33954107
-1.77988994,0.48501995,0.00000352,0.02029012,0.00074278,0.00000000,0.00062825,0.09414885,0.04703693,0.34678519
-1.77388694,0.50073874,0.00000432,0.02112805,0.00079517,0.00000000,0.00060034,0.10202833,0.05059048,0.35689831
-1.76788394,0.52004947,0.00000527,0.02206606,0.00085113,0.00000000,0.00058225,0.11022521,0.05441076,0.37001537
-1.76188094,0.54296308,0.00000639,0.02309018,0.00091045,0.00000000,0.00057500,0.11865050,0.05846862,0.38622825
-1.75587794,0.56943049,0.00000771,0.02418316,0.00097289,0.00000000,0.00057955,0.12720397,0.06272816,0.40558553
-1.74987494,0.59934583,0.00000925,0.02532496,0.00103814,0.00000000,0.00059676,0.13577652,0.06714751,0.42809224
-1.74387194,0.63254990,0.00001103,0.02649341,0.00110590,0.00000000,0.00062744,0.14425297,0.07167971,0.45370947
-1.73786893,0.66883347,0.00001307,0.02766496,0.00117581,0.00000000,0.00067226,0.15251513,0.07627387,0.48235355
-1.73186593,0.70794021,0.00001540,0.02881542,0.00124749,0.00000000,0.00073180,0.16044500,0.08087630,0.51389480
-1.72586293,0.74956909,0.00001803,0.02992077,0.00132055,0.00000000,0.00080650,0.16792805,0.08543174,0.54815591
-1.71985993,0.79337614,0.00002097,0.03095791,0.00139454,0.00000000,0.00089664,0.17485638,0.08988464,0.58491011
-1.71385693,0.83897576,0.00002423,0.03190543,0.00146901,0.00000000,0.00100232,0.18113160,0.09418030,0.62387921
-1.70785393,0.88594170,0.00002782,0.03274423,0.00154345,0.00000000,0.00112343,0.18666740,0.09826601,0.66473214
-1.70185093,0.93380811,0.00003173,0.03345806,0.00161730,0.00000000,0.00125960,0.19139162,0.10209205,0.70708398
-1.69584792,0.98207086,0.00003595,0.03403396,0.00168997,0.00000000,0.00141020,0.19524783,0.10561255,0.75049630
-1.68984492,1.03018977,0.00004046,0.03446255,0.00176081,0.00000000,0.00157431,0.19819623,0.10878622,0.79447895
-1.68384192,1.07759201,0.00004523,0.03473821,0.00182912,0.00000000,0.00175073,0.20021408,0.11157690,0.83849375
-1.67783892,1.12367719,0.00005022,0.03485902,0.00189415,0.00000000,0.00193789,0.20129547,0.11395395,0.88196043
-1.67183592,1.16782432,0.00005538,0.03482676,0.00195511,0.00000000,0.00213398,0.20145059,0.11589258,0.92426498
-1.66583292,1.20940093,0.00006065,0.03464657,0.00201119,0.00000000,0.00233686,0.20070454,0.11737393,0.96477038
-1.65982991,1.24777442,0.00006597,0.03432675,0.00206155,0.00000000,0.00254417,0.19909585,0.11838520,1.00282970
-1.65382691,1.28232540,0.00007127,0.03387830,0.00210536,0.00000000,0.00275331,0.19667467,0.11891957,1.03780131
-1.64782391,1.31246287,0.00007646,0.03331454,0.00214186,0.00000000,0.00296157,0.19350091,0.11897620,1.06906559
-1.64182091,1.33764068,0.00008146,0.03265065,0.00217030,0.00000000,0.00316618,0.18964226,0.11856011,1.09604277
-1.63581791,1.35737467,0.00008619,0.03190329,0.00219007,0.00000000,0.00336436,0.18517240,0.11768205,1.11821102
-1.62981491,1.37125977,0.00009056,0.03109013,0.00220065,0.00000000,0.00355347,0.18016928,0.11635844,1.13512415
-1.62381191,1.37898617,0.00009450,0.03022953,0.00220170,0.00000000,0.00373109,0.17471359,0.11461118,1.14642788
-1.61780890,1.38035384,0.00009793,0.02934023,0.00219304,0.00000000,0.00389509,0.16888752,0.11246753,1.15187416
-1.61180590,1.37528429,0.00010078,0.02844109,0.00217470,0.00000000,0.00404376,0.16277370,0.10995995,1.15133242
-1.60580290,1.36382916,0.00010300,0.02755085,0.00214692,0.00000000,0.00417586,0.15645439,0.10712582,1.14479740
