energy_ev,total_up,total_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
0.03901951,3.71985486,-4.57295410,0.65075466,-0.80840981,2.71641514,-3.37492700,0.49437987,-0.57216985,0.00036603,-0.00044995,0.05641440,-0.06801220,0.35759613,-0.41529406
0.04502251,3.60917665,-4.44426018,0.62863585,-0.78123312,2.63033149,-3.27713548,0.48643857,-0.55761702,0.00035168,-0.00043772,0.05479264,-0.06638692,0.35057485,-0.40752339
0.05102551,3.51197565,-4.31215613,0.60873316,-0.75320690,2.55404980,-3.17691802,0.48090322,-0.54312884,0.00033809,-0.00042476,0.05334514,-0.06467666,0.34465972,-0.39923669
0.05702851,3.43044943,-4.17924932,0.59151400,-0.72485659,2.48920240,-3.07608394,0.47801297,-0.52913333,0.00032549,-0.00041127,0.05209964,-0.06292601,0.34005023,-0.39070150
0.06303152,3.36636412,-4.04828638,0.57738294,-0.69673845,2.43712210,-2.97656132,0.47792843,-0.51605787,0.00031406,-0.00039750,0.05107584,-0.06117979,0.33690092,-0.38219563
0.06903452,3.32099529,-3.92205624,0.56667071,-0.66942111,2.39879763,-2.88032989,0.48072425,-0.50431351,0.00030393,-0.00038369,0.05028487,-0.05948139,0.33531627,-0.37399636
0.07503752,3.29508932,-3.80329057,0.55962650,-0.64346693,2.37484333,-2.78935103,0.48638500,-0.49427960,0.00029520,-0.00037007,0.04972903,-0.05787115,0.33534790,-0.36636982
0.08104052,3.28884654,-3.69456608,0.55641418,-0.61941406,2.36548436,-2.70549799,0.49480433,-0.48628941,0.00028792,-0.00035687,0.04940203,-0.05638489,0.33699406,-0.35956082
0.08704352,3.30192665,-3.59821332,0.55711218,-0.59776012,2.37055754,-2.63048965,0.50578752,-0.48061746,0.00028209,-0.00034431,0.04928951,-0.05505257,0.34020156,-0.35378376
0.09304652,3.33347584,-3.51623594,0.56171709,-0.57894796,2.38952780,-2.56583080,0.51905743,-0.47746890,0.00027766,-0.00033256,0.04936989,-0.05389731,0.34486988,-0.34921497
0.09904952,3.38217399,-3.45024397,0.57015057,-0.56335428,2.42151906,-2.51276155,0.53426355,-0.47697154,0.00027456,-0.00032178,0.04961557,-0.05293458,0.35085740,-0.34598684
0.10505253,3.44629972,-3.40140393,0.58226917,-0.55128137,2.46535787,-2.47221798,0.55099385,-0.47917083,0.00027267,-0.00031210,0.04999434,-0.05217186,0.35798930,-0.34418395
0.11105553,3.52380993,-3.37040764,0.59787654,-0.54295220,2.51962788,-2.44480559,0.56878899,-0.48402779,0.00027186,-0.00030358,0.05047087,-0.05160855,0.36606692,-0.34384143
0.11705853,3.61243029,-3.35746071,0.61673717,-0.53850909,2.58273230,-2.43078650,0.58715838,-0.49142032,0.00027196,-0.00029627,0.05100849,-0.05123629,0.37487794,-0.34494555
0.12306153,3.70975230,-3.36229096,0.63859107,-0.53801561,2.65296152,-2.43008052,0.60559743,-0.50114740,0.00027282,-0.00029017,0.05157076,-0.05103957,0.38420708,-0.34743650
0.12906453,3.81333265,-3.38417569,0.66316852,-0.54146165,2.72856285,-2.44227988,0.62360534,-0.51293634,0.00027426,-0.00028524,0.05212318,-0.05099672,0.39384661,-0.35121323
0.13506753,3.92079029,-3.42198630,0.69020410,-0.54877117,2.80780903,-2.46667638,0.64070279,-0.52645259,0.00027613,-0.00028142,0.05263467,-0.05108105,0.40360631,-0.35614002
0.14107054,4.02989684,-3.47424785,0.71944926,-0.55981210,2.88906267,-2.50229963,0.65644869,-0.54131173,0.00027830,-0.00027861,0.05307885,-0.05126228,0.41332233,-0.36205453
0.14707354,4.13865635,-3.53921039,0.75068277,-0.57440793,2.97083344,-2.54796425,0.67045551,-0.55709322,0.00028063,-0.00027669,0.05343512,-0.05150807,0.42286449,-0.36877686
0.15307654,4.24537094,-3.61492877,0.78371834,-0.59235019,3.05182585,-2.60232368,0.68240243,-0.57335538,0.00028303,-0.00027555,0.05368941,-0.05178555,0.43214170,-0.37611926
0.15907954,4.34868936,-3.69934705,0.81840927,-0.61341116,3.13097520,-2.66392815,0.69204578,-0.58965094,0.00028542,-0.00027506,0.05383465,-0.05206295,0.44110524,-0.38389591
0.16508254,4.44763668,-3.79038365,0.85464948,-0.63735629,3.20747064,-2.73128389,0.69922642,-0.60554263,0.00028778,-0.00027507,0.05387082,-0.05231104,0.44974964,-0.39193234
0.17108554,4.54162385,-3.88601350,0.89237121,-0.66395553,3.28076410,-2.80291114,0.70387370,-0.62061825,0.00029009,-0.00027547,0.05380481,-0.05250446,0.45811121,-0.40007408
0.17708854,4.63043717,-3.98434342,0.93153922,-0.69299302,3.35056535,-2.87739819,0.70600586,-0.63450456,0.00029236,-0.00027615,0.05364977,-0.05262284,0.46626422,-0.40819406
0.18309155,4.71420855,-4.08367766,0.97214196,-0.72427480,3.41682352,-2.95344925,0.70572680,-0.64687960,0.00029464,-0.00027701,0.05342437,-0.05265166,0.47431493,-0.41619844
0.18909455,4.79336856,-4.18257082,1.01418016,-0.75763391,3.47969645,-3.02992406,0.70321949,-0.65748287,0.00029699,-0.00027800,0.05315172,-0.05258280,0.48239383,-0.42403056
0.19509755,4.86858493,-4.27986605,1.05765349,-0.79293289,3.53950984,-3.10586778,0.69873623,-0.66612308,0.00029947,-0.00027907,0.05285811,-0.05241480,0.49064635,-0.43167281
0.20110055,4.94069013,-4.37471713,1.10254610,-0.83006338,3.59670855,-3.18052990,0.69258626,-0.67268314,0.00030218,-0.00028019,0.05257165,-0.05215284,0.49922269,-0.43914642
0.20710355,5.01060219,-4.46659392,1.14881190,-0.86894294,3.65180305,-3.25337177,0.68512127,-0.67712227,0.00030519,-0.00028137,0.05232087,-0.05180831,0.50826716,-0.44650902
0.21310655,5.07924321,-4.55527123,1.19636062,-0.90950925,3.70531395,-3.32406261,0.67671952,-0.67947513,0.00030859,-0.00028265,0.05213334,-0.05139822,0.51790769,-0.45385025
0.21910955,5.14746010,-4.64080215,1.24504537,-0.95171198,3.75771811,-3.39246468,0.66776923,-0.67984807,0.00031243,-0.00028406,0.05203428,-0.05094428,0.52824608,-0.46128546
0.22511256,5.21595214,-4.72347766,1.29465286,-0.99550289,3.80939924,-3.45860852,0.65865211,-0.67841261,0.00031678,-0.00028566,0.05204545,-0.05047183,0.53934948,-0.46894798
0.23111556,5.28520951,-4.80377469,1.34489676,-1.04082463,3.86060593,-3.52266004,0.64972771,-0.67539659,0.00032166,-0.00028752,0.05218414,-0.05000862,0.55124362,-0.47698023
0.23711856,5.35546598,-4.88229577,1.39541501,-1.08759890,3.91141968,-3.58488122,0.64131937,-0.67107317,0.00032708,-0.00028972,0.05246241,-0.04958348,0.56390827,-0.48552409
0.24312156,5.42666891,-4.95970355,1.44577135,-1.13571478,3.96173463,-3.64558689,0.63370228,-0.66574837,0.00033302,-0.00029233,0.05288659,-0.04922497,0.57727512,-0.49471115
0.24912456,5.49846784,-5.03665383,1.49546130,-1.18501790,4.01125032,-3.70509994,0.62709434,-0.65974758,0.00033944,-0.00029541,0.05345707,-0.04896012,0.59122828,-0.50465319
0.25512756,5.57022262,-5.11373075,1.54392250,-1.23530119,4.05947786,-3.76370764,0.62165005,-0.65340165,0.00034627,-0.00029902,0.05416837,-0.04881319,0.60560758,-0.51543350
0.26113057,5.64103050,-5.19138782,1.59054906,-1.28629787,4.10575928,-3.82162157,0.61745757,-0.64703320,0.00035341,-0.00030320,0.05500950,-0.04880459,0.62021431,-0.52709949
0.26713357,5.70977076,-5.26989802,1.63470943,-1.33767731,4.14929885,-3.87894335,0.61453927,-0.64094375,0.00036076,-0.00030797,0.05596449,-0.04895006,0.63481948,-0.53965693
0.27313657,5.77516421,-5.34931579,1.67576688,-1.38904420,4.18920468,-3.93563847,0.61285527,-0.63540221,0.00036818,-0.00031332,0.05701328,-0.04925998,0.64917392,-0.55306634
0.27913957,5.83584443,-5.42945314,1.71310188,-1.43994121,4.22453826,-3.99151949,0.61230994,-0.63063525,0.00037555,-0.00031923,0.05813264,-0.04973895,0.66301997,-0.56724159
0.28514257,5.89043649,-5.50987137,1.74613506,-1.48985549,4.25436896,-4.04623994,0.61276076,-0.62681990,0.00038270,-0.00032565,0.05929734,-0.05038567,0.67610413,-0.58205099
0.29114557,5.93763894,-5.58988891,1.77434985,-1.53822872,4.27783060,-4.09929923,0.61402904,-0.62407878,0.00038951,-0.00033252,0.06048133,-0.05119306,0.68818992,-0.59732087
0.29714857,5.97630430,-5.66860512,1.79731353,-1.58447051,4.29417673,-4.15005856,0.61591191,-0.62247799,0.00039583,-0.00033974,0.06165896,-0.05214859,0.69907053,-0.61284152
0.30315158,6.00551362,-5.74493891,1.81469574,-1.62797470,4.30283145,-4.19776704,0.61819474,-0.62202774,0.00040153,-0.00034720,0.06280618,-0.05323491,0.70858032,-0.62837525
0.30915458,6.02464084,-5.81768014,1.82628344,-1.66813796,4.30343300,-4.24159667,0.62066350,-0.62268562,0.00040651,-0.00035479,0.06390165,-0.05443063,0.71660488,-0.64366636
0.31515758,6.03340343,-5.88555124,1.83199157,-1.70437979,4.29586744,-4.28068435,0.62311627,-0.62436225,0.00041067,-0.00036236,0.06492770,-0.05571131,0.72308879,-0.65845243
0.32116058,6.03189630,-5.94727561,1.83186880,-1.73616321,4.28029064,-4.31417878,0.62537341,-0.62692884,0.00041395,-0.00036979,0.06587115,-0.05705051,0.72804083,-0.67247648
0.32716358,6.02060707,-6.00164936,1.82609807,-1.76301498,4.25713705,-4.34128942,0.62728584,-0.63022636,0.00041630,-0.00037693,0.06672387,-0.05842100,0.73153638,-0.68549941
0.33316658,6.00041168,-6.04761224,1.81499188,-1.78454467,4.22711486,-4.36133510,0.62874118,-0.63407569,0.00041771,-0.00038366,0.06748316,-0.05979595,0.73371654,-0.69731216
0.33916958,5.97255036,-6.08431401,1.79898236,-1.80046132,4.19118728,-4.37378932,0.62966744,-0.63828817,0.00041820,-0.00038985,0.06815183,-0.06115006,0.73478432,-0.70774682
0.34517259,5.93858504,-6.11117242,1.77860667,-1.81058716,4.15054116,-4.37831982,0.63003428,-0.64267601,0.00041780,-0.00039538,0.06873802,-0.06246069,0.73499775,-0.71668629
0.35117559,5.90034013,-6.12791965,1.75448833,-1.81486738,4.10654397,-4.37481993,0.62985185,-0.64706200,0.00041657,-0.00040018,0.06925479,-0.06370879,0.73466036,-0.72407191
0.35717859,5.85982951,-6.13463423,1.72731522,-1.81337567,4.06069149,-4.36342992,0.62916747,-0.65128803,0.00041460,-0.00040417,0.06971944,-0.06487974,0.73410927,-0.72990846
0.36318159,5.81917316,-6.13175666,1.69781538,-1.80631491,4.01454842,-4.34454688,0.62806036,-0.65522208,0.00041197,-0.00040730,0.07015266,-0.06596391,0.73370169,-0.73426655
0.36918459,5.78050759,-6.12008735,1.66673152,-1.79401295,3.96968498,-4.31882232,0.62663491,-0.65876322,0.00040882,-0.00040955,0.07057744,-0.06695700,0.73380018,-0.73728182
0.37518759,5.74589403,-6.10076666,1.63479553,-1.77691368,3.92761224,-4.28714724,0.62501287,-0.66184468,0.00040525,-0.00041092,0.07101787,-0.06786022,0.73475755,-0.73915126
0.38119060,5.71722911,-6.07523764,1.60270393,-1.75556342,3.88971949,-4.25062516,0.62332487,-0.66443466,0.00040138,-0.00041144,0.07149790,-0.06868004,0.73690202,-0.74012646
0.38719360,5.69616198,-6.04519294,1.57109554,-1.73059339,3.85721639,-4.21053408,0.62170186,-0.66653523,0.00039735,-0.00041115,0.07204002,-0.06942784,0.74052340,-0.74050426
0.39319660,5.68402194,-6.01250810,1.54053212,-1.70269871,3.83108288,-4.16827911,0.62026679,-0.66817912,0.00039326,-0.00041012,0.07266397,-0.07011922,0.74586095,-0.74061509
0.39919960,5.68175995,-5.97916448,1.51148297,-1.67261512,3.81202892,-4.12533773,0.61912694,-0.66942510,0.00038921,-0.00040844,0.07338562,-0.07077312,0.75309347,-0.74080949
0.40520260,5.68990689,-5.94716496,1.48431402,-1.64109399,3.80046626,-4.08320036,0.61836725,-0.67035183,0.00038531,-0.00040621,0.07421591,-0.07141073,0.76233223,-0.74144354
0.41120560,5.70855041,-5.91844685,1.45928182,-1.60887708,3.79649339,-4.04330888,0.61804485,-0.67105087,0.00038161,-0.00040353,0.07516008,-0.07205433,0.77361688,-0.74286376
0.41720860,5.73733163,-5.89479569,1.43653271,-1.57667188,3.79989451,-4.00699606,0.61818513,-0.67161914,0.00037818,-0.00040051,0.07621708,-0.07272591,0.78691486,-0.74539225
0.42321161,5.77546185,-5.87776453,1.41610692,-1.54512873,3.81015249,-3.97542890,0.61877920,-0.67215123,0.00037506,-0.00039727,0.07737932,-0.07344596,0.80212400,-0.74931284
0.42921461,5.82175851,-5.86860230,1.39794745,-1.51482073,3.82647535,-3.94955857,0.61978305,-0.67273194,0.00037226,-0.00039392,0.07863268,-0.07423208,0.81907847,-0.75485881
0.43521761,5.87469883,-5.86819520,1.38191317,-1.48622721,3.84783494,-3.93007951,0.62111826,-0.67342944,0.00036977,-0.00039054,0.07995692,-0.07509791,0.83755760,-0.76220304
0.44122061,5.93248853,-5.87702385,1.36779524,-1.45972172,3.87301597,-3.91739979,0.62267418,-0.67428945,0.00036760,-0.00038723,0.08132624,-0.07605204,0.85729721,-0.77145078
0.44722361,5.99314252,-5.89513879,1.35533622,-1.43556479,3.90067321,-3.91162433,0.62431159,-0.67533047,0.00036570,-0.00038407,0.08271029,-0.07709730,0.87800281,-0.78263572
0.45322661,6.05457368,-5.92215563,1.34425053,-1.41390197,3.92939386,-3.91255197,0.62586753,-0.67654050,0.00036405,-0.00038109,0.08407528,-0.07823021,0.89936399,-0.79571948
0.45922961,6.11468552,-5.95727049,1.33424542,-1.39476706,3.95776233,-3.91968669,0.62716124,-0.67787530,0.00036261,-0.00037835,0.08538533,-0.07944079,0.92106926,-0.81059444
0.46523262,6.17146430,-5.99929519,1.32504124,-1.37809041,3.98442405,-3.93226263,0.62800098,-0.67925816,0.00036132,-0.00037585,0.08660395,-0.08071269,0.94282042,-0.82709006
0.47123562,6.22306610,-6.04671094,1.31638999,-1.36371168,4.00814546,-3.94928180,0.62819146,-0.68058146,0.00036017,-0.00037360,0.08769556,-0.08202364,0.96434583,-0.84498212
0.47723862,6.26789478,-6.09773785,1.30809115,-1.35139653,4.02786694,-3.96956280,0.62754164,-0.68170963,0.00035911,-0.00037160,0.08862690,-0.08334622,0.98541175,-0.86400459
0.48324162,6.30466690,-6.15041724,1.30000410,-1.34085623,4.04274639,-3.99179804,0.62587271,-0.68248363,0.00035812,-0.00036981,0.08936848,-0.08464889,1.00583106,-0.88386330
0.48924462,6.33246080,-6.20270268,1.29205658,-1.33176915,4.05219131,-4.01461686,0.62302583,-0.68272683,0.00035720,-0.00036820,0.08989571,-0.08589728,1.02546907,-0.90425094
0.49524762,6.35074729,-6.25255525,1.28424870,-1.32380299,4.05587778,-4.03665124,0.61886952,-0.68225177,0.00035635,-0.00036674,0.09018993,-0.08705566,1.04424580,-0.92486225
0.50125063,6.35940095,-6.29803822,1.27665260,-1.31663663,4.05375589,-4.05660071,0.61330634,-0.68086796,0.00035559,-0.00036539,0.09023902,-0.08808844,1.06213501,-0.94540879
0.50725363,6.35869172,-6.33740640,1.26940783,-1.30998032,4.04604127,-4.07329325,0.60627856,-0.67839004,0.00035495,-0.00036411,0.09003786,-0.08896174,1.07915962,-0.96563233
0.51325663,6.34925766,-6.36918539,1.26271297,-1.30359327,4.03319382,-4.08573890,0.59777273,-0.67464624,0.00035447,-0.00036288,0.08958835,-0.08964493,1.09538425,-0.98531604
0.51925963,6.33206078,-6.39223683,1.25681398,-1.29729769,4.01588479,-4.09317339,0.58782281,-0.66948667,0.00035421,-0.00036168,0.08889914,-0.09011190,1.11090508,-1.00429295
0.52526263,6.30832868,-6.40580610,1.25199018,-1.29098870,3.99495459,-4.09508948,0.57651179,-0.66279116,0.00035423,-0.00036050,0.08798511,-0.09034224,1.12583784,-1.02245109
0.53126563,6.27948570,-6.40955018,1.24853882,-1.28463950,3.97136361,-4.09125447,0.56397165,-0.65447627,0.00035458,-0.00035936,0.08686657,-0.09032211,1.14030469,-1.03973500
0.53726863,6.24707742,-6.40354436,1.24675903,-1.27830188,3.94613927,-4.08171322,0.55038162,-0.64450116,0.00035532,-0.00035827,0.08556827,-0.09004473,1.15442079,-1.05614359
0.54327164,6.21269303,-6.38826772,1.24693633,-1.27210206,3.92032204,-4.06677661,0.53596485,-0.63287215,0.00035651,-0.00035726,0.08411822,-0.08951065,1.16828162,-1.07172448
0.54927464,6.17788963,-6.36456854,1.24932832,-1.26623234,3.89491376,-4.04699650,0.52098336,-0.61964563,0.00035819,-0.00035639,0.08254654,-0.08872755,1.18195166,-1.08656519
0.55527764,6.14412283,-6.33361199,1.25415249,-1.26093916,3.87083072,-4.02312881,0.50573162,-0.60492923,0.00036040,-0.00035570,0.08088420,-0.08770983,1.19545536,-1.10078177
0.56128064,6.11268665,-6.29681325,1.26157661,-1.25650851,3.84886408,-3.99608709,0.49052885,-0.58888119,0.00036316,-0.00035525,0.07916188,-0.08647784,1.20877094,-1.11450570
0.56728364,6.08466592,-6.25576049,1.27171205,-1.25324954,3.82964937,-3.96688964,0.47571016,-0.57170794,0.00036647,-0.00035511,0.07740887,-0.08505690,1.22182734,-1.12786973
0.57328664,6.06090255,-6.21213198,1.28461013,-1.25147747,3.81364620,-3.93660312,0.46161707,-0.55365987,0.00037032,-0.00035532,0.07565221,-0.08347611,1.23450468,-1.14099398
0.57928964,6.04197688,-6.16761250,1.30026154,-1.25149689,3.80112864,-3.90628633,0.44858741,-0.53502559,0.00037468,-0.00035595,0.07391596,-0.08176712,1.24663803,-1.15397280
0.58529265,6.02820356,-6.12381358,1.31859824,-1.25358622,3.79218609,-3.87693711,0.43694509,-0.51612472,0.00037950,-0.00035704,0.07222062,-0.07996278,1.25802432,-1.16686362
0.59129565,6.01964123,-6.08220206,1.33949780,-1.25798431,3.78673367,-3.84944546,0.42698994,-0.49729959,0.00038472,-0.00035861,0.07058287,-0.07809594,1.26843182,-1.17967835
0.59729865,6.01611373,-6.04404044,1.36278916,-1.26487970,3.78453073,-3.82455516,0.41898805,-0.47890606,0.00039028,-0.00036068,0.06901539,-0.07619822,1.27761171,-1.19237803
0.60330165,6.01724067,-6.01034182,1.38825959,-1.27440292,3.78520557,-3.80283581,0.41316274,-0.46130383,0.00039610,-0.00036326,0.06752691,-0.07429904,1.28531078,-1.20487087
0.60930465,6.02247422,-5.98184110,1.41566193,-1.28662197,3.78828434,-3.78466610,0.40968663,-0.44484644,0.00040208,-0.00036632,0.06612243,-0.07242476,1.29128464,-1.21701413
0.61530765,6.03113935,-5.95898278,1.44472177,-1.30154102,3.79322188,-3.77022872,0.40867488,-0.42987140,0.00040814,-0.00036984,0.06480347,-0.07059812,1.29531051,-1.22861929
0.62131066,6.04247448,-5.94192494,1.47514408,-1.31910179,3.79943244,-3.75951625,0.41018006,-0.41669060,0.00041418,-0.00037376,0.06356849,-0.06883779,1.29719883,-1.23946057
0.62731366,6.05567026,-5.93055761,1.50661883,-1.33918744,3.80631836,-3.75234691,0.41418859,-0.40558140,0.00042011,-0.00037803,0.06241334,-0.06715826,1.29680317,-1.24928584
0.63331666,6.06990425,-5.92453329,1.53882582,-1.36162819,3.81329540,-3.74838836,0.42061925,-0.39677841,0.00042585,-0.00038258,0.06133171,-0.06556983,1.29402781,-1.25782948
0.63931966,6.08437044,-5.92330642,1.57143843,-1.38620812,3.81981353,-3.74718729,0.42932351,-0.39046649,0.00043129,-0.00038733,0.06031559,-0.06407880,1.28883281,-1.26482622
0.64532266,6.09830283,-5.92617857,1.60412669,-1.41267270,3.82537285,-3.74820270,0.44008814,-0.38677481,0.00043638,-0.00039220,0.05935575,-0.06268782,1.28123639,-1.27002510
0.65132566,6.11099323,-5.93234613,1.63655992,-1.44073616,3.82953448,-3.75084017,0.45263988,-0.38577232,0.00044101,-0.00039709,0.05844218,-0.06139630,1.27131475,-1.27320280
0.65732866,6.12180394,-5.94094710,1.66840939,-1.47008875,3.83192692,-3.75448515,0.46665215,-0.38746477,0.00044514,-0.00040193,0.05756450,-0.06020087,1.25919968,-1.27417550
0.66333167,6.13017645,-5.95110468,1.69935133,-1.50040320,3.83224869,-3.75853334,0.48175382,-0.39179325,0.00044870,-0.00040663,0.05671238,-0.05909591,1.24507417,-1.27280871
0.66933467,6.13563764,-5.96196547,1.72907077,-1.53134054,3.83026822,-3.76241660,0.49753969,-0.39863452,0.00045162,-0.00041110,0.05587591,-0.05807404,1.22916673,-1.26902466
0.67533767,6.13780492,-5.97273111,1.75726648,-1.56255528,3.82582217,-3.76562370,0.51358250,-0.40780298,0.00045388,-0.00041528,0.05504596,-0.05712660,1.21174489,-1.26280693
0.68134067,6.13639182,-5.98268277,1.78365709,-1.59370007,3.81881327,-3.76771533,0.52944602,-0.41905457,0.00045543,-0.00041909,0.05421461,-0.05624409,1.19310841,-1.25420237
0.68734367,6.13121512,-5.99119891,1.80798853,-1.62443016,3.80920868,-3.76833358,0.54469893,-0.43209238,0.00045624,-0.00042248,0.05337544,-0.05541657,1.17358266,-1.24332046
0.69334667,6.12220409,-5.99776694,1.83004247,-1.65440810,3.79703955,-3.76720651,0.55892882,-0.44657398,0.00045630,-0.00042538,0.05252400,-0.05463404,1.15351275,-1.23033032
0.69934967,6.10941221,-6.00199015,1.84964548,-1.68330880,3.78240222,-3.76414865,0.57175598,-0.46212043,0.00045560,-0.00042777,0.05165807,-0.05388677,1.13325838,-1.21545599
0.70535268,6.09303070,-6.00359134,1.86667833,-1.71082544,3.76546106,-3.75905853,0.58284619,-0.47832667,0.00045415,-0.00042959,0.05077804,-0.05316560,1.11318981,-1.19897027
0.71135568,6.07340297,-6.00241471,1.88108480,-1.73667621,3.74645260,-3.75191450,0.59192225,-0.49477310,0.00045197,-0.00043082,0.04988721,-0.05246228,1.09368475,-1.18118779
0.71735868,6.05103858,-5.99842731,1.89287935,-1.76061202,3.72569047,-3.74276976,0.59877349,-0.51103806,0.00044909,-0.00043144,0.04899201,-0.05176974,1.07512605,-1.16245783
0.72336168,6.02662477,-5.99172099,1.90215274,-1.78242489,3.70356990,-3.73174779,0.60326305,-0.52671072,0.00044556,-0.00043144,0.04810213,-0.05108242,1.05789990,-1.14315715
0.72936468,6.00103355,-5.98251551,1.90907521,-1.80195678,3.68057108,-3.71903847,0.60533234,-0.54140398,0.00044146,-0.00043083,0.04723062,-0.05039656,1.04239414,-1.12368330
0.73536768,5.97532249,-5.97116263,1.91389637,-1.81910834,3.65725999,-3.70489553,0.60500271,-0.55476700,0.00043685,-0.00042960,0.04639376,-0.04971051,1.02899632,-1.10444860
0.74137069,5.95072711,-5.95815074,1.91694161,-1.83384694,3.63428566,-3.68963502,0.60237407,-0.56649658,0.00043184,-0.00042779,0.04561083,-0.04902498,1.01809089,-1.08587469
0.74737369,5.92864363,-5.94410902,1.91860480,-1.84621330,3.61237293,-3.67363460,0.59762055,-0.57634721,0.00042653,-0.00042543,0.04490381,-0.04834334,1.01005547,-1.06838774
0.75337669,5.91060099,-5.92980970,1.91933721,-1.85632601,3.59231009,-3.65733292,0.59098339,-0.58413908,0.00042103,-0.00042257,0.04429674,-0.04767175,1.00525543,-1.05241406
0.75937969,5.89822187,-5.91616679,1.91963317,-1.86438334,3.57493092,-3.64122826,0.58276138,-0.58976386,0.00041547,-0.00041926,0.04381514,-0.04701930,1.00403706,-1.03837584
0.76538269,5.89317316,-5.90422977,1.92001266,-1.87066172,3.56109119,-3.62587564,0.57329932,-0.59318777,0.00040997,-0.00041559,0.04348511,-0.04639803,1.00671895,-1.02668670
0.77138569,5.89710695,-5.89517066,1.92100189,-1.87551059,3.55164021,-3.61188128,0.56297494,-0.59445187,0.00040466,-0.00041162,0.04333243,-0.04582277,1.01358179,-1.01774676
0.77738869,5.91159407,-5.89026328,1.92311236,-1.87934348,3.54738794,-3.59989388,0.55218502,-0.59366953,0.00039965,-0.00040745,0.04338153,-0.04531092,1.02485692,-1.01193689
0.78339170,5.93805256,-5.89085409,1.92681974,-1.88262536,3.54906926,-3.59059193,0.54133122,-0.59102106,0.00039506,-0.00040319,0.04365438,-0.04488206,1.04071402,-1.00961207
0.78939470,5.97767430,-5.89832447,1.93254334,-1.88585669,3.55730659,-3.58466701,0.53080631,-0.58674591,0.00039098,-0.00039894,0.04416950,-0.04455738,1.06124846,-1.01109356
0.79539770,6.03135320,-5.91404494,1.94062722,-1.88955467,3.57257282,-3.58280295,0.52098145,-0.58113260,0.00038750,-0.00039480,0.04494081,-0.04435905,1.08646910,-1.01666006
0.80140070,6.09961873,-5.93932260,1.95132405,-1.89423264,3.59515643,-3.58565142,0.51219493,-0.57450701,0.00038468,-0.00039087,0.04597678,-0.04430934,1.11628719,-1.02653805
0.80740370,6.18257847,-5.97534348,1.96478241,-1.90037839,3.62513073,-3.59380463,0.50474293,-0.56721957,0.00038257,-0.00038726,0.04727959,-0.04442984,1.15050722,-1.04089142
0.81340670,6.27987314,-6.02311241,1.98103819,-1.90843263,3.66232917,-3.60776620,0.49887261,-0.55963186,0.00038117,-0.00038407,0.04884449,-0.04474038,1.18882047,-1.05981110
0.81940970,6.39064744,-6.08339293,2.00001072,-1.91876869,3.70632838,-3.62792164,0.49477766,-0.55210339,0.00038049,-0.00038135,0.05065942,-0.04525817,1.23080188,-1.08330499
0.82541271,6.51353903,-6.15665054,2.02150379,-1.93167445,3.75644049,-3.65450982,0.49259649,-0.54497913,0.00038050,-0.00037919,0.05270490,-0.04599675,1.27591099,-1.11128892
0.83141571,6.64668771,-6.24300220,2.04521162,-1.94733749,3.81171567,-3.68759701,0.49241290,-0.53857833,0.00038116,-0.00037762,0.05495409,-0.04696515,1.32349712,-1.14357927
0.83741871,6.78776538,-6.34217533,2.07072958,-1.96583447,3.87095566,-3.72705511,0.49425904,-0.53318515,0.00038240,-0.00037667,0.05737327,-0.04816710,1.37280926,-1.17988785
0.84342171,6.93402698,-6.45347897,2.09756925,-1.98712504,3.93273827,-3.77254556,0.49812041,-0.52904150,0.00038413,-0.00037635,0.05992252,-0.04960043,1.42301046,-1.21981968
0.84942471,7.08238108,-6.57578937,2.12517716,-2.01105092,3.99545254,-3.82351008,0.50394241,-0.52634220,0.00038627,-0.00037665,0.06255671,-0.05125658,1.47319651,-1.26287408
0.85542771,7.22947802,-6.70755184,2.15295641,-2.03734010,4.05734338,-3.87916934,0.51163796,-0.52523271,0.00038872,-0.00037753,0.06522669,-0.05312045,1.52241854,-1.30844948
0.86143072,7.37181238,-6.84679973,2.18029016,-2.06561617,4.11656447,-3.93853016,0.52109571,-0.52580931,0.00039136,-0.00037894,0.06788075,-0.05517039,1.56970863,-1.35585219
0.86743372,7.50583576,-6.99119084,2.20656594,-2.09541207,4.17123707,-4.00040156,0.53218821,-0.52812148,0.00039411,-0.00038082,0.07046616,-0.05737852,1.61410753,-1.40430893
0.87343672,7.62807520,-7.13806059,2.23119958,-2.12618803,4.21951265,-4.06341952,0.54477963,-0.53217626,0.00039685,-0.00038310,0.07293084,-0.05971123,1.65469356,-1.45298324
0.87943972,7.73525197,-7.28449039,2.25365768,-2.15735241,4.25963648,-4.12607983,0.55873232,-0.53794410,0.00039951,-0.00038567,0.07522506,-0.06213002,1.69061119,-1.50099504
0.88544272,7.82439547,-7.42738904,2.27347742,-2.18828477,4.29000949,-4.18677816,0.57391213,-0.54536564,0.00040200,-0.00038846,0.07730307,-0.06459248,1.72109829,-1.54744297
0.89144572,7.89294692,-7.56358413,2.29028279,-2.21835987,4.30924541,-4.24385584,0.59019182,-0.55435910,0.00040428,-0.00039138,0.07912464,-0.06705345,1.74551070,-1.59142872
