energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-3.29264632,10.00422830,0.35955059,2.45366565,0.04972452,0.52828992,0.82701239,6.34341671,0.04657967,0.54036225
-3.28664332,9.81983502,0.34847814,2.43313516,0.04937335,0.51757731,0.81177214,6.20819173,0.04620383,0.52828318
-3.28064032,9.63358434,0.33599668,2.40941698,0.04894721,0.50532358,0.79378780,6.07760267,0.04580134,0.51531956
-3.27463732,9.44821578,0.32232451,2.38341213,0.04846858,0.49165717,0.77328551,5.95305467,0.04539021,0.50164087
-3.26863432,9.26654728,0.30769742,2.35609907,0.04796170,0.47672565,0.75053022,5.83589962,0.04498734,0.48744064
-3.26263132,9.09138998,0.29236235,2.32851475,0.04745179,0.46069269,0.72581893,5.72738145,0.04460809,0.47293079
-3.25662831,8.92546141,0.27657080,2.30173407,0.04696436,0.44373463,0.69947345,5.62858231,0.04426581,0.45833532
-3.25062531,8.77130092,0.26057253,2.27684812,0.04652441,0.42603691,0.67183278,5.54037284,0.04397148,0.44388368
-3.24462231,8.63119131,0.24460958,2.25494180,0.04615559,0.40779040,0.64324540,5.46336956,0.04373341,0.42980392
-3.23861931,8.50708992,0.22891089,2.23707114,0.04587952,0.38918768,0.61406174,5.39790191,0.04355706,0.41631605
-3.23261631,8.40057231,0.21368753,2.22424089,0.04571504,0.37041940,0.58462684,5.34399115,0.04344485,0.40362565
-3.22661331,8.31279059,0.19912887,2.21738288,0.04567761,0.35167076,0.55527357,5.30134259,0.04339622,0.39191802
-3.22061031,8.24444797,0.18539946,2.21733549,0.04577879,0.33311825,0.52631648,5.26935166,0.04340760,0.38135305
-3.21460730,8.19579025,0.17263685,2.22482494,0.04602588,0.31492659,0.49804632,5.24712411,0.04347265,0.37206094
-3.20860430,8.16661406,0.16095036,2.24044861,0.04642166,0.29724615,0.47072554,5.23350917,0.04358250,0.36413880
-3.20260130,8.15629097,0.15042052,2.26466104,0.04696431,0.28021066,0.44458466,5.22714434,0.04372608,0.35764841
-3.19659830,8.16380601,0.14109939,2.29776297,0.04764747,0.26393554,0.41981969,5.22650959,0.04389055,0.35261499
-3.19059530,8.18780823,0.13301155,2.33989381,0.04846044,0.24851658,0.39659058,5.22998826,0.04406182,0.34902706
-3.18459230,8.22667102,0.12615564,2.39102787,0.04938851,0.23402936,0.37502063,5.23593161,0.04422501,0.34683746
-3.17858929,8.27855901,0.12050649,2.45097461,0.05041346,0.22052903,0.35519697,5.24272415,0.04436511,0.34596538
-3.17258629,8.34149897,0.11601754,2.51938318,0.05151411,0.20805078,0.33717196,5.24884629,0.04446746,0.34629933
-3.16658329,8.41345148,0.11262373,2.59575113,0.05266695,0.19661077,0.32096533,5.25293176,0.04451838,0.34770103
-3.16058029,8.49238091,0.11024444,2.67943734,0.05384688,0.18620752,0.30656720,5.25381728,0.04450562,0.35001007
-3.15457729,8.57632129,0.10878672,2.76967892,0.05502795,0.17682375,0.29394156,5.25058238,0.04441891,0.35304912
-3.14857429,8.66343610,0.10814850,2.86561178,0.05618405,0.16842852,0.28303028,5.24257839,0.04425029,0.35662963
-3.14257129,8.75207047,0.10822183,2.96629419,0.05728971,0.16097967,0.27375735,5.22944562,0.04399444,0.36055786
-3.13656828,8.84079485,0.10889600,3.07073291,0.05832074,0.15442632,0.26603339,5.21111897,0.04364890,0.36464095
-3.13056528,8.92843951,0.11006054,3.17791088,0.05925483,0.14871158,0.25975994,5.18782257,0.04321419,0.36869295
-3.12456228,9.01411981,0.11160805,3.28681579,0.06007215,0.14377503,0.25483383,5.16005442,0.04269380,0.37254060
-3.11855928,9.09725237,0.11343673,3.39646851,0.06075575,0.13955528,0.25115102,5.12856275,0.04209411,0.37602867
-3.11255628,9.17756259,0.11545262,3.50595048,0.06129191,0.13599210,0.24861022,5.09431578,0.04142421,0.37902470
-3.10655328,9.25508431,0.11757156,3.61442922,0.06167041,0.13302849,0.24711587,5.05846678,0.04069561,0.38142300
-3.10055028,9.33015222,0.11972068,3.72118120,0.06188461,0.13061223,0.24658063,5.02231617,0.03992196,0.38314776
-3.09454727,9.40338804,0.12183959,3.82561134,0.06193152,0.12869718,0.24692716,4.98727256,0.03911860,0.38415520
-3.08854427,9.47568118,0.12388114,3.92726889,0.06181166,0.12724411,0.24808927,4.95481389,0.03830216,0.38443462
-3.08254127,9.54816487,0.12581178,4.02585943,0.06152894,0.12622116,0.25001242,4.92644996,0.03749016,0.38400843
-3.07653827,9.62218849,0.12761156,4.12125296,0.06109038,0.12560391,0.25265358,4.90368708,0.03670049,0.38293107
-3.07053527,9.69928704,0.12927378,4.21348847,0.06050577,0.12537510,0.25598049,4.88799520,0.03595102,0.38128680
-3.06453227,9.78114837,0.13080431,4.30277534,0.05978730,0.12552395,0.25997038,4.88077770,0.03525919,0.37918663
-3.05852926,9.86957907,0.13222070,4.38949218,0.05894914,0.12604533,0.26460832,4.88334377,0.03464158,0.37676434
-3.05252626,9.96646952,0.13355107,4.47418383,0.05800700,0.12693861,0.26988516,4.89688312,0.03411361,0.37417168
-3.04652326,10.07375898,0.13483285,4.55755699,0.05697771,0.12820641,0.27579528,4.92244263,0.03368925,0.37157321
-3.04052026,10.19340094,0.13611147,4.64047511,0.05587871,0.12985327,0.28233422,4.96090467,0.03338071,0.36914053
-3.03451726,10.32732937,0.13743903,4.72395272,0.05472771,0.13188430,0.28949630,5.01296694,0.03319833,0.36704657
-3.02851426,10.47742596,0.13887296,4.80914939,0.05354226,0.13430383,0.29727231,5.07912351,0.03315035,0.36545971
-3.02251126,10.64548844,0.14047481,4.89736280,0.05233942,0.13711424,0.30564745,5.15964743,0.03324286,0.36453824
-3.01650825,10.83319992,0.14230903,4.99002052,0.05113546,0.14031486,0.31459950,5.25457490,0.03347972,0.36442523
-3.01050525,11.04209871,0.14444198,5.08866945,0.04994560,0.14390105,0.32409734,5.36369162,0.03386253,0.36524388
-3.00450225,11.27354847,0.14694086,5.19496177,0.04878384,0.14786354,0.33409990,5.48652192,0.03439067,0.36709371
-2.99849925,11.52870789,0.14987278,5.31063622,0.04766279,0.15218793,0.34455548,5.62232128,0.03506132,0.37004747
-2.99249625,11.80849954,0.15330392,5.43749319,0.04659355,0.15685440,0.35540151,5.77007317,0.03586957,0.37414901
-2.98649325,12.11357740,0.15729852,5.57736277,0.04558567,0.16183765,0.36656477,5.92849093,0.03680845,0.37941204
-2.98049025,12.44429296,0.16191795,5.73206460,0.04464712,0.16710703,0.37796200,6.09602547,0.03786908,0.38581994
-2.97448724,12.80065992,0.16721962,5.90335947,0.04378425,0.17262684,0.38950087,6.27087939,0.03904080,0.39332633
-2.96848424,13.18231818,0.17325580,6.09289261,0.04300184,0.17835675,0.40108132,6.45102791,0.04031127,0.40185672
-2.96248124,13.58849810,0.18007226,6.30212991,0.04230313,0.18425234,0.41259717,6.63424697,0.04166664,0.41131074
-2.95647824,14.01798649,0.18770679,6.53228844,0.04168989,0.19026581,0.42393795,6.81814819,0.04309170,0.42156522
-2.95047524,14.46909642,0.19618762,6.78426392,0.04116245,0.19634665,0.43499099,7.00022054,0.04457005,0.43247777
-2.94447224,14.93964312,0.20553173,7.05855817,0.04071983,0.20244243,0.44564361,7.17787787,0.04608425,0.44389083
-2.93846923,15.42692854,0.21574315,7.35521001,0.04035983,0.20849959,0.45578535,7.34851139,0.04761609,0.45563595
-2.93246623,15.92773736,0.22681131,7.67373372,0.04007912,0.21446426,0.46531031,7.50954571,0.04914671,0.46753831
-2.92646323,16.43834680,0.23870951,8.01306913,0.03987341,0.22028311,0.47411946,7.65849692,0.05065688,0.47942122
-2.92046023,16.95455248,0.25139366,8.37154697,0.03973757,0.22590413,0.48212280,7.79303099,0.05212725,0.49111043
-2.91445723,17.47171199,0.26480133,8.74687333,0.03966581,0.23127745,0.48924151,7.91102045,0.05353858,0.50243827
-2.90845423,17.98480681,0.27885119,9.13613571,0.03965185,0.23635614,0.49540977,8.01059748,0.05487208,0.51324738
-2.90245123,18.48852271,0.29344303,9.53583253,0.03968911,0.24109695,0.50057644,8.09020145,0.05610966,0.52339388
-2.89644822,18.97734723,0.30845822,9.94192696,0.03977086,0.24546101,0.50470638,8.14861897,0.05723428,0.53275009
-2.89044522,19.44568228,0.32376085,10.34992437,0.03989044,0.24941452,0.50778135,8.18501502,0.05823025,0.54120657
-2.88444222,19.88796839,0.33919943,10.75497164,0.04004138,0.25292930,0.50980059,8.19895353,0.05908354,0.54867341
-2.87843922,20.29881652,0.35460916,11.15197525,0.04021755,0.25598330,0.51078077,8.19040662,0.05978214,0.55508099
-2.87243622,20.67314248,0.36981473,11.53573382,0.04041324,0.25856096,0.51075555,8.15975179,0.06031626,0.56037987
-2.86643322,21.00629833,0.38463358,11.90108003,0.04062323,0.26065347,0.50977450,8.10775701,0.06067867,0.56454021
-2.86043022,21.29419531,0.39887949,12.24302599,0.04084276,0.26225884,0.50790159,8.03555387,0.06086485,0.56755045
-2.85442721,21.53341250,0.41236644,12.55690581,0.04106756,0.26338184,0.50521302,7.94459976,0.06087315,0.56941555
-2.84842421,21.72128612,0.42491247,12.83850919,0.04129367,0.26403368,0.50179470,7.83663020,0.06070491,0.57015482
-2.84242121,21.85597516,0.43634363,13.08420004,0.04151740,0.26423161,0.49773922,7.71360301,0.06036441,0.56979940
-2.83641821,21.93650009,0.44649766,13.29101509,0.04173507,0.26399821,0.49314264,7.57763631,0.05985887,0.56838957
-2.83041521,21.96275255,0.45522746,13.45673819,0.04194291,0.26336059,0.48810097,7.43094265,0.05919827,0.56597207
-2.82441221,21.93547575,0.46240412,13.57994735,0.04213682,0.26234937,0.48270668,7.27576175,0.05839510,0.56259741
-2.81840920,21.85621664,0.46791945,13.66003328,0.04231220,0.26099761,0.47704532,7.11429434,0.05746409,0.55831748
-2.81240620,21.72725254,0.47168803,13.69718912,0.04246379,0.25933955,0.47119241,6.94863984,0.05642185,0.55318338
-2.80640320,21.55149636,0.47364865,13.69237328,0.04258558,0.25740943,0.46521072,6.78074024,0.05528641,0.54724381
-2.80040020,21.33238585,0.47376511,13.64724797,0.04267075,0.25524027,0.45914823,6.61233243,0.05407682,0.54054382
-2.79439720,21.07376301,0.47202655,13.56409788,0.04271170,0.25286272,0.45303671,6.44491113,0.05281262,0.53312424
-2.78839420,20.77975045,0.46844712,13.44573378,0.04270012,0.25030416,0.44689117,6.27970368,0.05151348,0.52502163
-2.78239120,20.45463164,0.46306525,13.29538676,0.04262726,0.24758784,0.44071018,6.11765812,0.05019866,0.51626883
-2.77638819,20.10274140,0.45594241,13.11659891,0.04248411,0.24473248,0.43447712,5.95944489,0.04888673,0.50689610
-2.77038519,19.72837234,0.44716154,12.91311602,0.04226182,0.24175199,0.42816223,5.80547207,0.04759522,0.49693264
-2.76438219,19.33570182,0.43682515,12.68878730,0.04195205,0.23865561,0.42172558,5.65591377,0.04634040,0.48640869
-2.75837919,18.92874222,0.42505322,12.44747644,0.04154747,0.23544838,0.41512065,5.51075003,0.04513717,0.47535773
-2.75237619,18.51131597,0.41198091,12.19298701,0.04104223,0.23213193,0.40829849,5.36981673,0.04399905,0.46381901
-2.74637319,18.08705454,0.39775611,11.92900409,0.04043241,0.22870553,0.40121223,5.23286291,0.04293824,0.45184000
-2.74037019,17.65941934,0.38253698,11.65905262,0.03971651,0.22516745,0.39382162,5.09961294,0.04196584,0.43947873
-2.73436718,17.23174014,0.36648938,11.38647170,0.03889583,0.22151650,0.38609762,4.96983016,0.04109206,0.42680593
-2.72836418,16.80726608,0.34978437,11.11440295,0.03797483,0.21775362,0.37802644,4.84337910,0.04032659,0.41390667
-2.72236118,16.38922264,0.33259566,10.84579001,0.03696135,0.21388357,0.36961317,4.72028264,0.03967894,0.40088156
-2.71635818,15.98086792,0.31509715,10.58338574,0.03586675,0.20991650,0.36088448,4.60077126,0.03915879,0.38784725
-2.71035518,15.58554128,0.29746044,10.32976325,0.03470591,0.20586935,0.35189046,4.48532129,0.03877637,0.37493628
-2.70435218,15.20669795,0.27985255,10.08732682,0.03349714,0.20176697,0.34270530,4.37467994,0.03854268,0.36229614
-2.69834917,14.84792412,0.26243361,9.85831944,0.03226192,0.19764298,0.33342683,4.26987512,0.03846976,0.35008754
-2.69234617,14.51292842,0.24535476,9.64482381,0.03102453,0.19354003,0.32417479,4.17220896,0.03857069,0.33848194
-2.68634317,14.20550725,0.22875620,9.44875502,0.02981157,0.18950981,0.31508806,4.08323450,0.03885957,0.32765834
-2.68034017,13.92948334,0.21276534,9.27184378,0.02865137,0.18561236,0.30632069,4.00471610,0.03935131,0.31779939
-2.67433717,13.68861887,0.19749531,9.11561042,0.02757331,0.18191501,0.29803702,3.93857435,0.04006121,0.30908699
-2.66833417,13.48650634,0.18304359,8.98133071,0.02660712,0.17849078,0.29040610,3.88681778,0.04100448,0.30169740
-2.66233117,13.32644203,0.16949101,8.86999586,0.02578204,0.17541636,0.28359555,3.85146348,0.04219552,0.29579608
-2.65632816,13.21128849,0.15690103,8.78226955,0.02512601,0.17276967,0.27776513,3.83445014,0.04364711,0.29153242
-2.65032516,13.14333326,0.14531937,8.71844562,0.02466490,0.17062726,0.27306040,3.83754673,0.04536958,0.28903446
-2.64432216,13.12415197,0.13477396,8.67841021,0.02442167,0.16906144,0.26960656,3.86226093,0.04736982,0.28840395
-2.63831916,13.15448379,0.12527532,8.66161216,0.02441564,0.16813745,0.26750294,3.90975110,0.04965041,0.28971168
-2.63231616,13.23412716,0.11681718,8.66704522,0.02466180,0.16791066,0.26681829,3.98074592,0.05220871,0.29299360
-2.62631316,13.36186256,0.10937756,8.69324492,0.02517017,0.16842407,0.26758711,4.07547524,0.05503614,0.29824756
-2.62031016,13.53540832,0.10292010,8.73830213,0.02594535,0.16970615,0.26980728,4.19361575,0.05811760,0.30543116
-2.61430715,13.75141353,0.09739566,8.79989450,0.02698612,0.17176920,0.27343900,4.33425421,0.06143110,0.31446058
-2.60830415,14.00549068,0.09274419,8.87533576,0.02828520,0.17460823,0.27840532,4.49587059,0.06494768,0.32521074
-2.60230115,14.29228852,0.08889677,8.96164163,0.02982921,0.17820062,0.28459415,4.67634252,0.06863163,0.33751668
-2.59629815,14.60560389,0.08577780,9.05561052,0.03159870,0.18250646,0.29186181,4.87297197,0.07244099,0.35117640
-2.59029515,14.93852925,0.08330717,9.15391562,0.03356849,0.18746964,0.30003794,5.08253372,0.07632840,0.36595494
-2.58429215,15.28363125,0.08140258,9.25320504,0.03570809,0.19301971,0.30893177,5.30134492,0.08024227,0.38158984
-2.57828914,15.63315379,0.07998164,9.35020547,0.03798234,0.19907445,0.31833938,5.52535348,0.08412821,0.39779776
-2.57228614,15.97923846,0.07896399,9.44182521,0.04035225,0.20554302,0.32805177,5.75024291,0.08793068,0.41428213
-2.56628314,16.31415410,0.07827316,9.52525215,0.04277592,0.21232961,0.33786347,5.97154998,0.09159487,0.43074166
-2.56028014,16.63052705,0.07783825,9.59804270,0.04520967,0.21933750,0.34758119,6.18479120,0.09506864,0.44687931
-2.55427714,16.92156362,0.07759535,9.65819838,0.04760925,0.22647322,0.35703237,6.38559365,0.09830451,0.46241163
-2.54827414,17.18125677,0.07748872,9.70422721,0.04993112,0.23365078,0.36607311,6.56982529,0.10126154,0.47707798
-2.54227114,17.40456974,0.07747159,9.73518819,0.05213375,0.24079569,0.37459512,6.73371992,0.10390715,0.49064925
-2.53626813,17.58759022,0.07750676,9.75071798,0.05417894,0.24784858,0.38253144,6.87399204,0.10621864,0.50293600
-2.53026513,17.72765015,0.07756684,9.75103960,0.05603300,0.25476833,0.38986059,6.98793687,0.10818439,0.51379528
-2.52426213,17.82340741,0.07763423,9.73695416,0.05766795,0.26153439,0.39660896,7.07351199,0.10980481,0.52313626
-2.51825913,17.87488726,0.07770085,9.70981689,0.05906239,0.26814840,0.40285120,7.12939681,0.11109270,0.53092405
-2.51225613,17.88348282,0.07776762,9.67149969,0.06020235,0.27463480,0.40870864,7.15502796,0.11207332,0.53718179
-2.50625313,17.85191524,0.07784377,9.62434229,0.06108182,0.28104056,0.41434572,7.15060873,0.11278394,0.54199073
-2.50025013,17.78415574,0.07794597,9.57109464,0.06170303,0.28743389,0.41996448,7.11709250,0.11327294,0.54548834
-2.49424712,17.68531254,0.07809738,9.51485278,0.06207648,0.29390212,0.42579742,7.05614067,0.11359857,0.54786449
-2.48824412,17.56148690,0.07832652,9.45899019,0.06222073,0.30054873,0.43209893,6.97005709,0.11382722,0.54935585
-2.48224112,17.41960305,0.07866619,9.40708661,0.06216187,0.30748977,0.43913569,6.86170161,0.11403153,0.55023862
-2.47623812,17.26721753,0.07915229,9.36285519,0.06193279,0.31484971,0.44717646,6.73438653,0.11428819,0.55082009
-2.47023512,17.11231349,0.07982270,9.33006909,0.06157216,0.32275707,0.45648160,6.59176039,0.11467560,0.55142909
-2.46423212,16.96308578,0.08071610,9.31248761,0.06112334,0.33133979,0.46729303,6.43768375,0.11527150,0.55240596
-2.45822911,16.82772250,0.08187090,9.31378208,0.06063299,0.34072089,0.47982479,6.27610235,0.11615060,0.55409218
-2.45222611,16.71418856,0.08332420,9.33746105,0.06014964,0.35101418,0.49425483,6.11092259,0.11738228,0.55682028
-2.44622311,16.63001626,0.08511077,9.38679463,0.05972222,0.36232057,0.51071829,5.94589419,0.11902851,0.56090414
-2.44022011,16.58210759,0.08726212,9.46473798,0.05939853,0.37472485,0.52930256,5.78450445,0.12114197,0.56663024
-2.43421711,16.57655259,0.08980568,9.57385374,0.05922367,0.38829317,0.55004435,5.62988775,0.12376444,0.57424985
-2.42821411,16.61846723,0.09276397,9.71623444,0.05923866,0.40307121,0.57292876,5.48475310,0.12692548,0.58397258
-2.42221111,16.71185416,0.09615395,9.89342570,0.05947905,0.41908307,0.59789046,5.35133146,0.13064150,0.59596130
-2.41620810,16.85948893,0.09998636,10.10635211,0.05997374,0.43633086,0.62481663,5.23134379,0.13491510,0.61032841
-2.41020510,17.06283367,0.10426523,10.35524809,0.06074389,0.45479491,0.65355163,5.12598946,0.13973476,0.62713357
-2.40420210,17.32198011,0.10898746,10.63959660,0.06180214,0.47443449,0.68390296,5.03595393,0.14507490,0.64638278
-2.39819910,17.63562284,0.11414251,10.95807887,0.06315194,0.49518900,0.71564813,4.96143363,0.15089619,0.66802859
-2.39219610,18.00106351,0.11971224,11.30853856,0.06478719,0.51697940,0.74854203,4.90217538,0.15714621,0.69197146
-2.38619310,18.41424615,0.12567081,11.68796378,0.06669214,0.53970988,0.78232441,4.85752730,0.16376028,0.71806199
-2.38019010,18.86982309,0.13198479,12.09248991,0.06884153,0.56326966,0.81672702,4.82649762,0.17066265,0.74610389
-2.37418709,19.36125044,0.13861334,12.51742587,0.07120103,0.58753470,0.85147999,4.80781810,0.17776784,0.77585763
-2.36818409,19.88091170,0.14550860,12.95730546,0.07372792,0.61236950,0.88631728,4.80000884,0.18498216,0.80704463
-2.36218109,20.42026714,0.15261611,13.40596452,0.07637213,0.63762881,0.92098095,4.80144130,0.19220547,0.83935179
-2.35617809,20.97002610,0.15987552,13.85664357,0.07907736,0.66315929,0.95522407,4.81039736,0.19933301,0.87243660
-2.35017509,21.52033884,0.16722128,14.30211427,0.08178259,0.68880123,0.98881240,4.82512244,0.20625745,0.90593249
-2.34417209,22.06100378,0.17458355,14.73482683,0.08442366,0.71439026,1.02152496,4.84387136,0.21287095,0.93945471
-2.33816908,22.58168558,0.18188919,15.14707454,0.08693506,0.73975928,1.05315354,4.86494653,0.21906737,0.97260658
-2.33216608,23.07213893,0.18906289,15.53117040,0.08925173,0.76474054,1.08350158,4.88672832,0.22474446,1.00498619
-2.32616308,23.52243280,0.19602837,15.87963011,0.09131100,0.78916794,1.11238279,4.90769808,0.22980614,1.03619354
-2.32016008,23.92316948,0.20270967,16.18535540,0.09305435,0.81287971,1.13961967,4.92645488,0.23416461,1.06583810
-2.31415708,24.26569291,0.20903252,16.44181122,0.09442927,0.83572129,1.16504246,4.94172695,0.23774254,1.09354669
-2.30815408,24.54228092,0.21492576,16.64319061,0.09539076,0.85754851,1.18848882,4.95237917,0.24047492,1.11897159
-2.30215108,24.74631635,0.22032283,16.78456147,0.09590274,0.87823096,1.20980431,4.95741800,0.24231092,1.14179871
-2.29614807,24.87243266,0.22516323,16.86199022,0.09593920,0.89765540,1.22884412,4.95599489,0.24321530,1.16175552
-2.29014507,24.91663009,0.22939401,16.87263821,0.09548493,0.91572917,1.24547587,4.94740931,0.24316969,1.17861868
-2.28414207,24.87635977,0.23297122,16.81482796,0.09453605,0.93238327,1.25958357,4.93111199,0.24217339,1.19222090
-2.27813907,24.75057350,0.23586126,16.68807754,0.09310011,0.94757514,1.27107255,4.90670878,0.24024386,1.20245682
-2.27213607,24.53973854,0.23804218,16.49310253,0.09119583,0.96129078,1.27987513,4.87396521,0.23741674,1.20928764
-2.26613307,24.24581728,0.23950473,16.23178651,0.08885257,0.97354614,1.28595665,4.83281151,0.23374552,1.21274422
-2.26013007,23.87221299,0.24025328,15.90712183,0.08610940,0.98438755,1.28932153,4.78334756,0.22930071,1.21292839
-2.25412706,23.42368357,0.24030645,15.52312368,0.08301397,0.99389129,1.29001886,4.72584700,0.22416867,1.21001243
-2.24812406,22.90622611,0.23969741,15.08472103,0.07962115,1.00216190,1.28814715,4.66075970,0.21845000,1.20423642
-2.24212106,22.32693576,0.23847386,14.59762872,0.07599146,1.00932954,1.28385764,4.58871172,0.21225770,1.19590366
-2.23611806,21.69384291,0.23669750,14.06820543,0.07218944,1.01554628,1.27735610,4.51050177,0.20571498,1.18537403
-2.23011506,21.01573307,0.23444320,13.50330197,0.06828197,1.02098140,1.26890242,4.42709341,0.19895288,1.17305558
-2.22411206,20.30195412,0.23179758,12.91010483,0.06433658,1.02581595,1.25880809,4.33960250,0.19210775,1.15939442
-2.21810905,19.56221557,0.22885719,12.29597936,0.06041988,1.03023661,1.24743133,4.24927929,0.18531870,1.14486331
-2.21210605,18.80638457,0.22572622,11.66831661,0.05659604,1.03442921,1.23516981,4.15748525,0.17872494,1.12994917
-2.20610305,18.04428321,0.22251378,11.03438746,0.05292544,1.03857194,1.22245121,4.06566453,0.17246324,1.11513996
-2.20010005,17.28549142,0.21933086,10.40120728,0.04946353,1.04282873,1.20972180,3.97531073,0.16666542,1.10091126
-2.19409705,16.53915943,0.21628699,9.77541353,0.04625985,1.04734283,1.19743330,3.88792948,0.16145605,1.08771296
-2.18809405,15.81383369,0.21348676,9.16315841,0.04335722,1.05223089,1.18602862,3.80499794,0.15695017,1.07595652
-2.18209105,15.11729943,0.21102631,8.57001802,0.04079120,1.05757775,1.17592684,3.72792231,0.15325131,1.06600306
-2.17608804,14.45644283,0.20898987,8.00091893,0.03858964,1.06343212,1.16750807,3.65799488,0.15044963,1.05815277
-2.17008504,13.83713545,0.20744663,7.46008277,0.03677255,1.06980325,1.16109879,3.59635186,0.14862032,1.05263586
-2.16408204,13.26414292,0.20644787,6.95098888,0.03535194,1.07665873,1.15695816,3.54393382,0.14782208,1.04960543
-2.15807904,12.74105962,0.20602476,6.47635465,0.03433200,1.08392356,1.15526611,3.50145017,0.14809601,1.04913234
-2.15207604,12.27027045,0.20618668,6.03813293,0.03370923,1.09148041,1.15611351,3.46934921,0.14946451,1.05120250
-2.14607304,11.85294035,0.20692040,5.63752564,0.03347283,1.09917123,1.15949508,3.44779506,0.15193063,1.05571648
-2.14007004,11.48903163,0.20818994,5.27501213,0.03360509,1.10680005,1.16530535,3.43665287,0.15547752,1.06249160
-2.13406703,11.17734860,0.20993746,4.95039103,0.03408189,1.11413710,1.17333803,3.43548292,0.16006825,1.07126656
-2.12806403,10.91560841,0.21208490,4.66283375,0.03487333,1.12092399,1.18328890,3.44354452,0.16564598,1.08170846
-2.12206103,10.70053622,0.21453647,4.41094785,0.03594434,1.12688000,1.19476239,3.45980978,0.17213439,1.09342205
-2.11605803,10.52798240,0.21718191,4.19284837,0.03725544,1.13170927,1.20728157,3.48298736,0.17943858,1.10596114
-2.11005503,10.39305881,0.21990036,4.00623483,0.03876352,1.13510875,1.22030151,3.51155546,0.18744633,1.11884170
-2.10405203,10.29029052,0.22256476,3.84847219,0.04042269,1.13677674,1.23322557,3.54380347,0.19602982,1.13155642
-2.09804902,10.21377903,0.22504655,3.71667332,0.04218514,1.13642181,1.24542404,3.57788081,0.20504775,1.14359029
-2.09204602,10.15737261,0.22722051,3.60778130,0.04400212,1.13377189,1.25625466,3.61185153,0.21434790,1.15443671
-2.08604302,10.11483915,0.22896952,3.51864946,0.04582483,1.12858321,1.26508421,3.64375287,0.22377013,1.16361360
-2.08004002,10.08003682,0.23018910,3.44611758,0.04760542,1.12064894,1.27131039,3.67165574,0.23314966,1.17067906
-2.07403702,10.04707783,0.23079147,3.38708273,0.04929795,1.10980724,1.27438329,3.69372489,0.24232075,1.17524599
-2.06803402,10.01048101,0.23070906,3.33856342,0.05085927,1.09594846,1.27382556,3.70827690,0.25112046,1.17699513
-2.06203102,9.96530901,0.22989722,3.29775613,0.05224990,1.07902125,1.26925056,3.71383367,0.25939271,1.17568625
-2.05602801,9.90728676,0.22833613,3.26208346,0.05343487,1.05903743,1.26037776,3.70916967,0.26699221,1.17116684
-2.05002501,9.83289844,0.22603181,3.22923342,0.05438437,1.03607542,1.24704497,3.69335135,0.27378838,1.16337821
-2.04402201,9.73946063,0.22301620,3.19718976,0.05507436,1.01028214,1.22921679,3.66576737,0.27966904,1.15235879
-2.03801901,9.62517083,0.21934634,3.16425320,0.05548701,0.98187325,1.20698918,3.62614871,0.28454373,1.13824438
-2.03201601,9.48913069,0.21510279,3.12905410,0.05561105,0.95113181,1.18058992,3.57457845,0.28834671,1.12126567
-2.02601301,9.33134457,0.21038714,3.09055684,0.05544187,0.91840531,1.15037520,3.51149075,0.29103926,1.10174292
-2.02001001,9.15269474,0.20531914,3.04805662,0.05498157,0.88410123,1.11682240,3.43765990,0.29261149,1.08007827
-2.01400700,8.95489512,0.20003316,3.00116951,0.05423873,0.84868116,1.08051966,3.35417979,0.29308336,1.05674591
-2.00800400,8.74042611,0.19467441,2.94981642,0.05322816,0.81265374,1.04215256,3.26243513,0.29250504,1.03228050
-2.00200100,8.51245348,0.18939502,2.89420210,0.05197038,0.77656661,1.00248858,3.16406565,0.29095638,1.00726448
-1.99599800,8.27473448,0.18435003,2.83478988,0.05049106,0.74099741,0.96236001,3.06092473,0.28854574,0.98231452
-1.98999500,8.03151446,0.17969357,2.77227318,0.04882028,0.70654431,0.92264590,2.95503414,0.28540793,0.95806770
-1.98399200,7.78741719,0.17557524,2.70754461,0.04699176,0.67381596,0.88425365,2.84853629,0.28170148,0.93516783
-1.97798899,7.54733199,0.17213678,2.64166330,0.04504196,0.64342130,0.84810078,2.74364550,0.27760523,0.91425225
-1.97198599,7.31630016,0.16950921,2.57582150,0.04300919,0.61595918,0.81509745,2.64259964,0.27331428,0.89593951
-1.96598299,7.09940332,0.16781035,2.51131065,0.04093270,0.59200815,0.78612990,2.54761313,0.26903548,0.88081793
-1.95997999,6.90165525,0.16714280,2.44948774,0.03885172,0.57211629,0.76204518,2.46083231,0.26498245,0.86943553
-1.95397699,6.72789893,0.16759236,2.39174228,0.03680457,0.55679147,0.74363729,2.38429362,0.26137034,0.86229102
-1.94797399,6.58270971,0.16922689,2.33946416,0.03482787,0.54649183,0.73163469,2.31988535,0.25841041,0.85982618
-1.94197099,6.47030535,0.17209553,2.29401268,0.03295574,0.54161688,0.72668926,2.26931285,0.25630452,0.86241934
-1.93596798,6.39446353,0.17622824,2.25668700,0.03121916,0.54249911,0.72936645,2.23406764,0.25523973,0.87037998
-1.92996498,6.35844691,0.18163570,2.22869797,0.02964537,0.54939634,0.74013669,2.21540021,0.25538318,0.88394431
