energy_ev,total_up,Au_p_up,Au_d_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-3.37068534,1.59974622,0.07056461,0.82841565,0.00372206,0.01014522,0.00223821,0.44338076,0.64706711,0.27002403
-3.36468234,1.60253846,0.07653189,0.82135940,0.00413860,0.01061616,0.00260614,0.44549909,0.66974316,0.26445808
-3.35867934,1.61128766,0.08284910,0.81745079,0.00458650,0.01119655,0.00302049,0.44937456,0.69394903,0.26014206
-3.35267634,1.62543899,0.08945486,0.81656425,0.00506482,0.01188707,0.00348379,0.45475350,0.71918268,0.25699518
-3.34667334,1.64425187,0.09628044,0.81847191,0.00557208,0.01268681,0.00399801,0.46133535,0.74487761,0.25490512
-3.34067034,1.66682669,0.10325074,0.82285427,0.00610615,0.01359311,0.00456448,0.46878225,0.77041885,0.25373305
-3.33466733,1.69213739,0.11028565,0.82931405,0.00666432,0.01460148,0.00518364,0.47673009,0.79516140,0.25331942
-3.32866433,1.71906849,0.11730142,0.83739252,0.00724321,0.01570550,0.00585501,0.48480054,0.81845058,0.25349035
-3.32266133,1.74645486,0.12421234,0.84658751,0.00783885,0.01689675,0.00657701,0.49261360,0.83964327,0.25406436
-3.31665833,1.77312270,0.13093242,0.85637235,0.00844664,0.01816487,0.00734689,0.49980015,0.85812921,0.25485913
-3.31065533,1.79792970,0.13737714,0.86621489,0.00906144,0.01949752,0.00816067,0.50601392,0.87335138,0.25569804
-3.30465233,1.81980293,0.14346527,0.87559571,0.00967761,0.02088054,0.00901317,0.51094246,0.88482459,0.25641629
-3.29864932,1.83777292,0.14912056,0.88402491,0.01028907,0.02229811,0.00989800,0.51431659,0.89215138,0.25686616
-3.29264632,1.85100258,0.15427341,0.89105688,0.01088946,0.02373298,0.01080770,0.51591803,0.89503466,0.25692160
-3.28664332,1.85881017,0.15886238,0.89630257,0.01147220,0.02516683,0.01173392,0.51558489,0.89328642,0.25648163
-3.28064032,1.86068572,0.16283565,0.89943897,0.01203070,0.02658060,0.01266764,0.51321488,0.88683236,0.25547272
-3.27463732,1.85630059,0.16615221,0.90021568,0.01255851,0.02795503,0.01359946,0.50876621,0.87571220,0.25385013
-3.26863432,1.84551043,0.16878298,0.89845874,0.01304950,0.02927115,0.01451999,0.50225625,0.86007588,0.25159805
-3.26263132,1.82835194,0.17071173,0.89407159,0.01349810,0.03051086,0.01542024,0.49375822,0.84017593,0.24872893
-3.25662831,1.80503417,0.17193576,0.88703383,0.01389948,0.03165759,0.01629204,0.48339602,0.81635659,0.24528183
-3.25062531,1.77592529,0.17246647,0.87739779,0.01424981,0.03269689,0.01712850,0.47133777,0.78904022,0.24132018
-3.24462231,1.74153585,0.17232968,0.86528364,0.01454641,0.03361708,0.01792448,0.45778832,0.75871186,0.23692897
-3.23861931,1.70249959,0.17156571,0.85087313,0.01478803,0.03440979,0.01867696,0.44298122,0.72590264,0.23221162
-3.23261631,1.65955284,0.17022924,0.83440270,0.01497494,0.03507052,0.01938545,0.42717048,0.69117296,0.22728671
-3.22661331,1.61351345,0.16838893,0.81615601,0.01510910,0.03559900,0.02005223,0.41062267,0.65509602,0.22228456
-3.22061031,1.56525993,0.16612668,0.79645638,0.01519423,0.03599954,0.02068257,0.39360944,0.61824254,0.21734396
-3.21460730,1.51571153,0.16353660,0.77565918,0.01523582,0.03628110,0.02128478,0.37640097,0.58116706,0.21260904
-3.20860430,1.46580940,0.16072367,0.75414442,0.01524112,0.03645732,0.02187014,0.35926024,0.54439627,0.20822626
-3.20260130,1.41649923,0.15780199,0.73230948,0.01521899,0.03654632,0.02245271,0.34243853,0.50841968,0.20434160
-3.19659830,1.36871525,0.15489270,0.71056206,0.01517977,0.03657030,0.02304897,0.32617184,0.47368255,0.20109791
-3.19059530,1.32336544,0.15212155,0.68931319,0.01513497,0.03655503,0.02367733,0.31067837,0.44058117,0.19863234
-3.18459230,1.28131787,0.14961613,0.66897030,0.01509700,0.03652914,0.02435750,0.29615689,0.40946026,0.19707384
-3.17858929,1.24338772,0.14750291,0.64993027,0.01507877,0.03652327,0.02510978,0.28278575,0.38061224,0.19654066
-3.17258629,1.21032500,0.14590395,0.63257235,0.01509331,0.03656916,0.02595424,0.27072244,0.35427796,0.19713782
-3.16658329,1.18280251,0.14493363,0.61725105,0.01515329,0.03669864,0.02690985,0.26010352,0.33064864,0.19895445
-3.16058029,1.16140427,0.14469526,0.60428889,0.01527056,0.03694255,0.02799361,0.25104460,0.30986855,0.20206119
-3.15457729,1.14661415,0.14527786,0.59396929,0.01545572,0.03732974,0.02921968,0.24364035,0.29203808,0.20650753
-3.14857429,1.13880516,0.14675313,0.58652959,0.01571768,0.03788607,0.03059861,0.23796437,0.27721699,0.21231920
-3.14257129,1.13822950,0.14917275,0.58215455,0.01606324,0.03863350,0.03213658,0.23406881,0.26542747,0.21949583
-3.13656828,1.14500976,0.15256616,0.58097043,0.01649680,0.03958928,0.03383490,0.23198377,0.25665686,0.22800884
-3.13056528,1.15913179,0.15693884,0.58304000,0.01702007,0.04076533,0.03568954,0.23171643,0.25086002,0.23779985
-3.12456228,1.18043976,0.16227135,0.58835877,0.01763195,0.04216772,0.03769095,0.23325008,0.24796125,0.24877971
-3.11855928,1.20863371,0.16851893,0.59685253,0.01832839,0.04379637,0.03982401,0.23654295,0.24785568,0.26082829
-3.11255628,1.24327020,0.17561189,0.60837659,0.01910246,0.04564491,0.04206819,0.24152719,0.25041050,0.27379516
-3.10655328,1.28376628,0.18345685,0.62271672,0.01994449,0.04770071,0.04439800,0.24810800,0.25546582,0.28750127
-3.10055028,1.32940703,0.19193851,0.63959193,0.02084225,0.04994512,0.04678347,0.25616307,0.26283562,0.30174165
-3.09454727,1.37935673,0.20092228,0.65865916,0.02178133,0.05235378,0.04919097,0.26554253,0.27230873,0.31628913
-3.08854427,1.43267353,0.21025736,0.67951967,0.02274548,0.05489718,0.05158404,0.27606951,0.28365008,0.33089906
-3.08254127,1.48832740,0.21978041,0.70172710,0.02371713,0.05754124,0.05392442,0.28754141,0.29660243,0.34531481
-3.07653827,1.54522100,0.22931953,0.72479697,0.02467784,0.06024803,0.05617305,0.29973201,0.31088852,0.35927409
-3.07053527,1.60221273,0.23869850,0.74821734,0.02560884,0.06297655,0.05829122,0.31239440,0.32621395,0.37251559
-3.06453227,1.65814163,0.24774112,0.77146026,0.02649160,0.06568357,0.06024160,0.32526482,0.34227062,0.38478594
-3.05852926,1.71185306,0.25627551,0.79399386,0.02730830,0.06832452,0.06198925,0.33806730,0.35874090,0.39584665
-3.05252626,1.76222463,0.26413822,0.81529445,0.02804235,0.07085435,0.06350257,0.35051903,0.37530231,0.40548069
-3.04652326,1.80819156,0.27117809,0.83485854,0.02867880,0.07322846,0.06475406,0.36233641,0.39163278,0.41349854
-3.04052026,1.84877060,0.27725970,0.85221426,0.02920472,0.07540359,0.06572104,0.37324156,0.40741637,0.41974341
-3.03451726,1.88308203,0.28226629,0.86693196,0.02960946,0.07733865,0.06638604,0.38296905,0.42234913,0.42409555
-3.02851426,1.91036897,0.28610227,0.87863372,0.02988489,0.07899563,0.06673722,0.39127277,0.43614516,0.42647531
-3.02251126,1.93001365,0.28869502,0.88700146,0.03002548,0.08034039,0.06676845,0.39793258,0.44854250,0.42684508
-3.01650825,1.94155013,0.28999619,0.89178355,0.03002837,0.08134336,0.06647931,0.40276050,0.45930880,0.42520992
-3.01050525,1.94467344,0.28998241,0.89279978,0.02989330,0.08198033,0.06587487,0.40560628,0.46824654,0.42161699
-3.00450225,1.93924479,0.28865542,0.88994457,0.02962248,0.08223296,0.06496546,0.40636209,0.47519752,0.41615393
-2.99849925,1.92529309,0.28604165,0.88318844,0.02922043,0.08208938,0.06376613,0.40496606,0.48004675,0.40894615
-2.99249625,1.90301277,0.28219142,0.87257771,0.02869375,0.08154452,0.06229619,0.40140460,0.48272526,0.40015346
-2.98649325,1.87275818,0.27717760,0.85823255,0.02805082,0.08060044,0.06057862,0.39571335,0.48321204,0.38996602
-2.98049025,1.83503490,0.27109403,0.84034346,0.02730152,0.07926639,0.05863940,0.38797673,0.48153486,0.37859998
-2.97448724,1.79048827,0.26405351,0.81916630,0.02645697,0.07755884,0.05650686,0.37832596,0.47777001,0.36629296
-2.96848424,1.73988964,0.25618564,0.79501604,0.02552918,0.07550121,0.05421106,0.36693583,0.47204099,0.35329960
-2.96248124,1.68412065,0.24763442,0.76825950,0.02453077,0.07312356,0.05178314,0.35402008,0.46451607,0.33988726
-2.95647824,1.62415613,0.23855567,0.73930712,0.02347474,0.07046198,0.04925471,0.33982576,0.45540500,0.32633214
-2.95047524,1.56104586,0.22911434,0.70860416,0.02237420,0.06755794,0.04665730,0.32462661,0.44495468,0.31291580
-2.94447224,1.49589578,0.21948179,0.67662139,0.02124216,0.06445739,0.04402186,0.30871580,0.43344415,0.29992211
-2.93846923,1.42984878,0.20983291,0.64384558,0.02009137,0.06120983,0.04137832,0.29239828,0.42117887,0.28763468
-2.93246623,1.36406555,0.20034326,0.61076997,0.01893414,0.05786723,0.03875518,0.27598288,0.40848450,0.27633467
-2.92646323,1.29970571,0.19118623,0.57788489,0.01778228,0.05448291,0.03617917,0.25977460,0.39570026,0.26629882
-2.92046023,1.23790932,0.18253017,0.54566867,0.01664693,0.05111039,0.03367499,0.24406717,0.38317211,0.25779775
-2.91445723,1.17977909,0.17453554,0.51457918,0.01553856,0.04780224,0.03126505,0.22913621,0.37124573,0.25109416
-2.90845423,1.12636332,0.16735223,0.48504577,0.01446685,0.04460897,0.02896932,0.21523303,0.36025966,0.24644101
-2.90245123,1.07863973,0.16111686,0.45746215,0.01344071,0.04157804,0.02680517,0.20257944,0.35053854,0.24407933
-2.89644822,1.03750024,0.15595033,0.43217996,0.01246822,0.03875290,0.02478726,0.19136337,0.34238669,0.24423576
-2.89044522,1.00373684,0.15195554,0.40950320,0.01155658,0.03617220,0.02292753,0.18173561,0.33608210,0.24711958
-2.88444222,0.97802856,0.14921532,0.38968372,0.01071215,0.03386910,0.02123510,0.17380762,0.33187100,0.25291922
-2.87843922,0.96092980,0.14779065,0.37291750,0.00994033,0.03187081,0.01971638,0.16765030,0.32996305,0.26179840
-2.87243622,0.95286005,0.14771934,0.35934210,0.00924565,0.03019815,0.01837501,0.16329381,0.33052727,0.27389168
-2.86643322,0.95409523,0.14901492,0.34903499,0.00863163,0.02886541,0.01721202,0.16072835,0.33368881,0.28929981
-2.86043022,0.96476076,0.15166616,0.34201292,0.00810084,0.02788021,0.01622590,0.15990573,0.33952652,0.30808489
-2.85442721,0.98482675,0.15563693,0.33823244,0.00765483,0.02724361,0.01541274,0.16074182,0.34807152,0.33026545
-2.84842421,1.01410523,0.16086664,0.33759125,0.00729413,0.02695028,0.01476638,0.16311956,0.35930654,0.35581190
-2.84242121,1.05224997,0.16727114,0.33993074,0.00701820,0.02698878,0.01427863,0.16689264,0.37316628,0.38464232
-2.83641821,1.09875876,0.17474423,0.34503939,0.00682545,0.02734197,0.01393944,0.17188963,0.38953855,0.41661903
-2.83041521,1.15297850,0.18315949,0.35265724,0.00671325,0.02798749,0.01373717,0.17791845,0.40826617,0.45154607
-2.82441221,1.21411309,0.19237275,0.36248122,0.00667789,0.02889828,0.01365882,0.18477116,0.42914967,0.48916779
-2.81840920,1.28123416,0.20222476,0.37417124,0.00671467,0.03004319,0.01369028,0.19222891,0.45195044,0.52916884
-2.81240620,1.35329457,0.21254436,0.38735718,0.00681790,0.03138761,0.01381661,0.20006695,0.47639451,0.57117555
-2.80640320,1.42914459,0.22315172,0.40164633,0.00698098,0.03289419,0.01402229,0.20805955,0.50217665,0.61475887
-2.80040020,1.50755039,0.23386182,0.41663139,0.00719650,0.03452353,0.01429153,0.21598493,0.52896477,0.65943895
-2.79439720,1.58721470,0.24448796,0.43189878,0.00745631,0.03623490,0.01460848,0.22362976,0.55640446,0.70469121
-2.78839420,1.66679909,0.25484522,0.44703698,0.00775166,0.03798701,0.01495749,0.23079345,0.58412378,0.74995394
-2.78239120,1.74494757,0.26475374,0.46164490,0.00807336,0.03973870,0.01532338,0.23729200,0.61173803,0.79463725
-2.77638819,1.82031082,0.27404188,0.47533985,0.00841188,0.04144973,0.01569162,0.24296123,0.63885463,0.83813314
-2.77038519,1.89157074,0.28254902,0.48776508,0.00875759,0.04308141,0.01604850,0.24765959,0.66507811,0.87982658
-2.76438219,1.95746459,0.29012807,0.49859662,0.00910087,0.04459734,0.01638136,0.25127019,0.69001512,0.91910721
-2.75837919,2.01680830,0.29664764,0.50754926,0.00943234,0.04596397,0.01667870,0.25370224,0.71327968,0.95538149
-2.75237619,2.06851833,0.30199381,0.51438145,0.00974300,0.04715120,0.01693027,0.25489180,0.73449848,0.98808486
-2.74637319,2.11163173,0.30607149,0.51889916,0.01002444,0.04813282,0.01712723,0.25480179,0.75331646,1.01669375
-2.74037019,2.14532377,0.30880554,0.52095846,0.01026901,0.04888700,0.01726214,0.25342143,0.76940246,1.04073696
-2.73436718,2.16892296,0.31014135,0.52046689,0.01046991,0.04939650,0.01732909,0.25076503,0.78245509,1.05980621
-2.72836418,2.18192292,0.31004527,0.51738348,0.01062141,0.04964898,0.01732362,0.24687025,0.79220854,1.07356550
-2.72236118,2.18399096,0.30850460,0.51171767,0.01071889,0.04963704,0.01724283,0.24179593,0.79843843,1.08175902
-2.71635818,2.17497314,0.30552737,0.50352705,0.01075894,0.04935827,0.01708526,0.23561951,0.80096725,1.08421738
-2.71035518,2.15489564,0.30114178,0.49291397,0.01073942,0.04881515,0.01685092,0.22843422,0.79966942,1.08086192
-2.70435218,2.12396242,0.29539543,0.48002144,0.01065947,0.04801483,0.01654119,0.22034612,0.79447557,1.07170692
-2.69834917,2.08254915,0.28835426,0.46502811,0.01051948,0.04696883,0.01615875,0.21147098,0.78537593,1.05685972
-2.69234617,2.03119356,0.28010126,0.44814279,0.01032110,0.04569269,0.01570751,0.20193129,0.77242240,1.03651851
-2.68634317,1.97058244,0.27073488,0.42959852,0.01006708,0.04420548,0.01519244,0.19185330,0.75572926,1.01096800
-2.68034017,1.90153541,0.26036727,0.40964649,0.00976123,0.04252930,0.01461952,0.18136424,0.73547229,0.98057291
-2.67433717,1.82498612,0.24912221,0.38854981,0.00940827,0.04068869,0.01399552,0.17058978,0.71188615,0.94576952
-2.66833417,1.74196099,0.23713287,0.36657752,0.00901368,0.03871006,0.01332792,0.15965175,0.68526004,0.90705553
-2.66233117,1.65355641,0.22453939,0.34399876,0.00858356,0.03662108,0.01262466,0.14866616,0.65593175,0.86497841
-2.65632816,1.56091475,0.21148626,0.32107741,0.00812442,0.03445003,0.01189405,0.13774152,0.62428010,0.82012268
-2.65032516,1.46519994,0.19811971,0.29806721,0.00764304,0.03222530,0.01114457,0.12697753,0.59071617,0.77309659
-2.64432216,1.36757332,0.18458498,0.27520752,0.00714628,0.02997480,0.01038468,0.11646405,0.55567358,0.72451836
-2.63831916,1.26917051,0.17102373,0.25271969,0.00664094,0.02772550,0.00962267,0.10628038,0.51959807,0.67500275
-2.63231616,1.17107987,0.15757147,0.23080426,0.00613359,0.02550300,0.00886653,0.09649490,0.48293697,0.62514813
-2.62631316,1.07432325,0.14435534,0.20963882,0.00563045,0.02333126,0.00812379,0.08716490,0.44612885,0.57552458
-2.62031016,0.97983959,0.13149206,0.18937667,0.00513729,0.02123232,0.00740140,0.07833676,0.40959375,0.52666341
-2.61430715,0.88847179,0.11908626,0.17014630,0.00465931,0.01922617,0.00670567,0.07004628,0.37372449,0.47904824
-2.60830415,0.80095709,0.10722926,0.15205146,0.00420115,0.01733079,0.00604220,0.06231926,0.33887923,0.43310810
-2.60230115,0.71792129,0.09599821,0.13517203,0.00376680,0.01556214,0.00541581,0.05517225,0.30537556,0.38921251
-2.59629815,0.63987672,0.08545579,0.11956543,0.00335962,0.01393439,0.00483060,0.04861344,0.27348636,0.34766869
-2.59029515,0.56722386,0.07565024,0.10526859,0.00298239,0.01246015,0.00428993,0.04264368,0.24343742,0.30872084
-2.58429215,0.50025636,0.06661595,0.09230035,0.00263732,0.01115087,0.00379648,0.03725756,0.21540687,0.27255148
-2.57828914,0.43916916,0.05837437,0.08066421,0.00232612,0.01001716,0.00335236,0.03244458,0.18952622,0.23928446
-2.57228614,0.38406903,0.05093529,0.07035133,0.00205011,0.00906930,0.00295915,0.02819031,0.16588299,0.20898963
-2.56628314,0.33498719,0.04429840,0.06134365,0.00181031,0.00831771,0.00261808,0.02447758,0.14452460,0.18168873
-2.56028014,0.29189317,0.03845498,0.05361702,0.00160752,0.00777339,0.00233009,0.02128760,0.12546323,0.15736223
-2.55427714,0.25470949,0.03338983,0.04714425,0.00144247,0.00744839,0.00209601,0.01860101,0.10868147,0.13595677
-2.54827414,0.22332628,0.02908307,0.04189799,0.00131588,0.00735618,0.00191663,0.01639885,0.09413834,0.11739284
-2.54227114,0.19761532,0.02551201,0.03785327,0.00122862,0.00751198,0.00179286,0.01466339,0.08177538,0.10157247
-2.53626813,0.17744299,0.02265284,0.03498970,0.00118173,0.00793292,0.00172580,0.01337881,0.07152262,0.08838645
-2.53026513,0.16268144,0.02048208,0.03329315,0.00117656,0.00863816,0.00171682,0.01253169,0.06330409,0.07772099
-2.52426213,0.15321767,0.01897788,0.03275694,0.00121478,0.00964873,0.00176761,0.01211136,0.05704265,0.06946352
-2.51825913,0.14896009,0.01812087,0.03338244,0.00129843,0.01098731,0.00188019,0.01210997,0.05266404,0.06350741
-2.51225613,0.14984233,0.01789481,0.03517898,0.00142993,0.01267776,0.00205691,0.01252239,0.05009993,0.05975557
-2.50625313,0.15582419,0.01828681,0.03816317,0.00161204,0.01474443,0.00230039,0.01334590,0.04928993,0.05812279
-2.50025013,0.16688964,0.01928720,0.04235760,0.00184782,0.01721140,0.00261340,0.01457968,0.05018254,0.05853680
-2.49424712,0.18304189,0.02088907,0.04778880,0.00214051,0.02010135,0.00299878,0.01622407,0.05273503,0.06093804
-2.48824412,0.20429590,0.02308749,0.05448475,0.00249347,0.02343449,0.00345925,0.01827971,0.05691226,0.06527826
-2.48224112,0.23066841,0.02587840,0.06247184,0.00290995,0.02722722,0.00399724,0.02074651,0.06268466,0.07151797
-2.47623812,0.26216603,0.02925736,0.07177142,0.00339300,0.03149077,0.00461467,0.02362255,0.07002525,0.07962300
-2.47023512,0.29877191,0.03321795,0.08239609,0.00394517,0.03622984,0.00531272,0.02690287,0.07890619,0.08956011
-2.46423212,0.34043144,0.03775029,0.09434589,0.00456839,0.04144127,0.00609164,0.03057837,0.08929472,0.10129217
-2.45822911,0.38703782,0.04283932,0.10760449,0.00526365,0.04711282,0.00695047,0.03463466,0.10114891,0.11477284
-2.45222611,0.43841815,0.04846328,0.12213563,0.00603084,0.05322220,0.00788688,0.03905106,0.11441332,0.12994127
-2.44622311,0.49432074,0.05459227,0.13787996,0.00686849,0.05973625,0.00889698,0.04379984,0.12901491,0.14671680
-2.44022011,0.55440446,0.06118698,0.15475250,0.00777357,0.06661058,0.00997520,0.04884559,0.14485930,0.16499426
-2.43421711,0.61823085,0.06819789,0.17264083,0.00874135,0.07378951,0.01111419,0.05414495,0.16182769,0.18463986
-2.42821411,0.68525951,0.07556461,0.19140425,0.00976523,0.08120645,0.01230481,0.05964659,0.17977467,0.20548806
-2.42221111,0.75484744,0.08321588,0.21087398,0.01083674,0.08878473,0.01353618,0.06529164,0.19852703,0.22733971
-2.41620810,0.82625264,0.09106982,0.23085445,0.01194545,0.09643891,0.01479580,0.07101435,0.21788372,0.24996151
-2.41020510,0.89864210,0.09903488,0.25112581,0.01307912,0.10407642,0.01606973,0.07674322,0.23761718,0.27308703
-2.40420210,0.97110441,0.10701111,0.27144755,0.01422382,0.11159971,0.01734290,0.08240236,0.25747594,0.29641939
-2.39819910,1.04266646,0.11489197,0.29156323,0.01536411,0.11890854,0.01859937,0.08791324,0.27718849,0.31963553
-2.39219610,1.11231412,0.12256657,0.31120613,0.01648344,0.12590267,0.01982277,0.09319657,0.29646853,0.34239210
-2.38619310,1.17901608,0.12992221,0.33010566,0.01756444,0.13248449,0.02099670,0.09817446,0.31502120,0.36433280
-2.38019010,1.24175006,0.13684719,0.34799433,0.01858941,0.13856178,0.02210521,0.10277256,0.33255029,0.38509690
-2.37418709,1.29953056,0.14323380,0.36461503,0.01954077,0.14405025,0.02313326,0.10692228,0.34876608,0.40432872
-2.36818409,1.35143693,0.14898131,0.37972828,0.02040165,0.14887595,0.02406716,0.11056290,0.36339363,0.42168774
-2.36218109,1.39664074,0.15399890,0.39311925,0.02115633,0.15297721,0.02489507,0.11364349,0.37618100,0.43685886
-2.35617809,1.43443144,0.15820837,0.40460427,0.02179082,0.15630635,0.02560737,0.11612464,0.38690731,0.44956248
-2.35017509,1.46423910,0.16154659,0.41403658,0.02229337,0.15883071,0.02619704,0.11797986,0.39539017,0.45956396
-2.34417209,1.48565356,0.16396747,0.42131106,0.02265487,0.16053334,0.02665997,0.11919666,0.40149218,0.46668205
-2.33816908,1.49843911,0.16544356,0.42636792,0.02286928,0.16141308,0.02699517,0.11977722,0.40512627,0.47079588
-2.33216608,1.50254434,0.16596702,0.42919518,0.02293387,0.16148418,0.02720502,0.11973873,0.40625971,0.47185038
-2.32616308,1.49810670,0.16555013,0.42982984,0.02284947,0.16077551,0.02729528,0.11911333,0.40491655,0.46985968
-2.32016008,1.48545204,0.16422521,0.42835794,0.02262053,0.15932933,0.02727522,0.11794777,0.40117838,0.46490858
-2.31415708,1.46508897,0.16204402,0.42491332,0.02225513,0.15719984,0.02715752,0.11630269,0.39518366,0.45715180
-2.30815408,1.43769876,0.15907672,0.41967553,0.02176483,0.15445156,0.02695829,0.11425173,0.38712526,0.44681142
-2.30215108,1.40412119,0.15541038,0.41286662,0.02116450,0.15115752,0.02669685,0.11188039,0.37724679,0.43417223
-2.29614807,1.36533706,0.15114723,0.40474736,0.02047197,0.14739759,0.02639567,0.10928479,0.36583749,0.41957559
-2.29014507,1.32244810,0.14640261,0.39561275,0.01970766,0.14325674,0.02608009,0.10657028,0.35322624,0.40341186
-2.28414207,1.27665511,0.14130278,0.38578711,0.01889417,0.13882358,0.02577811,0.10385003,0.33977464,0.38611176
-2.27813907,1.22923498,0.13598265,0.37561879,0.01805575,0.13418897,0.02552013,0.10124353,0.32586962,0.36813711
-2.27213607,1.18151717,0.13058351,0.36547464,0.01721780,0.12944486,0.02533862,0.09887510,0.31191567,0.34997105
-2.26613307,1.13486025,0.12525075,0.35573425,0.01640639,0.12468330,0.02526771,0.09687226,0.29832698,0.33210836
-2.26013007,1.09062880,0.12013166,0.34678399,0.01564770,0.11999562,0.02534281,0.09536413,0.28551958,0.31504583
-2.25412706,1.05017081,0.11537332,0.33901080,0.01496754,0.11547168,0.02560006,0.09447962,0.27390371,0.29927311
-2.24812406,1.01479579,0.11112055,0.33279576,0.01439091,0.11119923,0.02607575,0.09434553,0.26387644,0.28526405
-2.24212106,0.98575343,0.10751387,0.32850737,0.01394149,0.10726316,0.02680562,0.09508448,0.25581455,0.27346870
-2.23611806,0.96421273,0.10468757,0.32649449,0.01364131,0.10374477,0.02782407,0.09681251,0.25006786,0.26430586
-2.23011506,0.95124148,0.10276766,0.32707895,0.01351032,0.10072090,0.02916326,0.09963659,0.24695269,0.25815632
-2.22411206,0.94778594,0.10186985,0.33054792,0.01356611,0.09826282,0.03085216,0.10365180,0.24674581,0.25535653
-2.21810905,0.95465077,0.10209743,0.33714596,0.01382354,0.09643506,0.03291545,0.10893833,0.24967852,0.25619279
-2.21210605,0.97247907,0.10353910,0.34706715,0.01429457,0.09529398,0.03537243,0.11555832,0.25593108,0.26089576
-2.20610305,1.00173307,0.10626669,0.36044721,0.01498793,0.09488619,0.03823587,0.12355265,0.26562749,0.26963524
-2.20010005,1.04267558,0.11033289,0.37735612,0.01590898,0.09524695,0.04151093,0.13293775,0.27883058,0.28251537
-2.19409705,1.09535303,0.11576894,0.39779143,0.01705951,0.09639843,0.04519408,0.14370263,0.29553770,0.29957000
-2.18809405,1.15958063,0.12258250,0.42167262,0.01843764,0.09834808,0.04927224,0.15580621,0.31567709,0.32075867
-2.18209105,1.23493071,0.13075563,0.44883695,0.02003772,0.10108717,0.05372202,0.16917521,0.33910510,0.34596311
-2.17608804,1.32072518,0.14024320,0.47903712,0.02185033,0.10458958,0.05850925,0.18370270,0.36560459,0.37498462
-2.17008504,1.41603299,0.15097161,0.51194110,0.02386229,0.10881089,0.06358881,0.19924757,0.39488476,0.40754268
-2.16408204,1.51967369,0.16283824,0.54713440,0.02605679,0.11368807,0.06890476,0.21563490,0.42658257,0.44327485
-2.15807904,1.63022779,0.17571152,0.58412507,0.02841356,0.11913959,0.07439092,0.23265757,0.46026607,0.48173866
-2.15207604,1.74605462,0.18943183,0.62235137,0.03090915,0.12506619,0.07997174,0.25007900,0.49543978,0.52241542
-2.14607304,1.86531793,0.20381330,0.66119226,0.03351725,0.13135234,0.08556370,0.26763714,0.53155224,0.56471649
-2.14007004,1.98601928,0.21864660,0.69998045,0.03620917,0.13786827,0.09107694,0.28504958,0.56800575,0.60799195
-2.13406703,2.10603878,0.23370257,0.73801771,0.03895427,0.14447272,0.09641739,0.30201983,0.60416809,0.65154197
-2.12806403,2.22318239,0.24873684,0.77459203,0.04172055,0.15101618,0.10148906,0.31824446,0.63938627,0.69463056
-2.12206103,2.33523468,0.26349524,0.80899617,0.04447526,0.15734468,0.10619661,0.33342092,0.67300175,0.73650181
-2.11605803,2.44001526,0.27771983,0.84054672,0.04718551,0.16330390,0.11044802,0.34725587,0.70436674,0.77639793
-2.11005503,2.53543735,0.29115546,0.86860319,0.04981890,0.16874347,0.11415729,0.35947357,0.73286127,0.81357901
-2.10405203,2.61956617,0.30355651,0.89258629,0.05234417,0.17352143,0.11724703,0.36982406,0.75791008,0.84734350
-2.09804902,2.69067501,0.31469372,0.91199462,0.05473172,0.17750840,0.11965088,0.37809090,0.77899905,0.87704907
-2.09204602,2.74729688,0.32436069,0.92641917,0.05695420,0.18059166,0.12131563,0.38409791,0.79569030,0.90213288
-2.08604302,2.78826957,0.33237995,0.93555495,0.05898691,0.18267858,0.12220288,0.38771487,0.80763539,0.92213057
-2.08004002,2.81277235,0.33860816,0.93920936,0.06080820,0.18369961,0.12229039,0.38886178,0.81458614,0.93669316
-2.07403702,2.82035273,0.34294048,0.93730688,0.06239976,0.18361044,0.12157268,0.38751148,0.81640254,0.94560122
-2.06803402,2.81094221,0.34531375,0.92989003,0.06374683,0.18239338,0.12006130,0.38369066,0.81305739,0.94877565
-2.06203102,2.78486058,0.34570841,0.91711650,0.06483827,0.18005789,0.11778435,0.37747907,0.80463757,0.94628463
-2.05602801,2.74280840,0.34414917,0.89925276,0.06566668,0.17664020,0.11478561,0.36900702,0.79134173,0.93834642
-2.05002501,2.68584837,0.34070439,0.87666436,0.06622834,0.17220210,0.11112300,0.35845132,0.77347478,0.92532788
-2.04402201,2.61537631,0.33548418,0.84980361,0.06652320,0.16682889,0.10686680,0.34602983,0.75143908,0.90773870
-2.03801901,2.53308324,0.32863749,0.81919500,0.06655478,0.16062672,0.10209735,0.33199483,0.72572309,0.88622166
-2.03201601,2.44091001,0.32034813,0.78541919,0.06633008,0.15371929,0.09690260,0.31662558,0.69688768,0.86153915
-2.02601301,2.34099660,0.31083015,0.74909625,0.06585952,0.14624417,0.09137549,0.30022026,0.66555091,0.83455658
-2.02001001,2.23562792,0.30032260,0.71086873,0.06515681,0.13834883,0.08561127,0.28308778,0.63237171,0.80622313
-2.01400700,2.12717819,0.28908400,0.67138530,0.06423892,0.13018656,0.07970492,0.26553962,0.59803325,0.77755064
-2.00800400,2.01805575,0.27738665,0.63128550,0.06312596,0.12191252,0.07374871,0.24788206,0.56322642,0.74959113
