energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.30115058,4.17522810,0.03239257,0.12680979,0.09985969,2.00733850,1.10806315,1.64997158
-4.29514757,4.30365656,0.03390038,0.12879260,0.10385429,2.07427663,1.14623087,1.70128102
-4.28914457,4.46036233,0.03545563,0.13155572,0.10847019,2.15212111,1.18934342,1.76770156
-4.28314157,4.64470448,0.03704304,0.13502389,0.11368340,2.24012062,1.23693711,1.84949696
-4.27713857,4.85562106,0.03864667,0.13912041,0.11946402,2.33737742,1.28847239,1.94669047
-4.27113557,5.09165988,0.04025032,0.14377047,0.12577725,2.44287562,1.34335149,2.05905990
-4.26513257,5.35100937,0.04183799,0.14890416,0.13258428,2.55550875,1.40093609,2.18613391
-4.25912956,5.63152818,0.04339425,0.15445889,0.13984302,2.67410557,1.46056447,2.32718924
-4.25312656,5.93077283,0.04490456,0.16038133,0.14750870,2.79745342,1.52156742,2.48124924
-4.24712356,6.24602339,0.04635553,0.16662874,0.15553426,2.92431879,1.58328252,2.64708429
-4.24112056,6.57430799,0.04773509,0.17316963,0.16387060,3.05346486,1.64506657,2.82321481
-4.23511756,6.91242699,0.04903264,0.17998384,0.17246679,3.18366625,1.70630591,3.00791794
-4.22911456,7.25697877,0.05023905,0.18706203,0.18127005,3.31372123,1.76642467,3.19923903
-4.22311156,7.60438848,0.05134671,0.19440459,0.19022587,3.44246185,1.82489107,3.39500895
-4.21710855,7.95094169,0.05234944,0.20202008,0.19927800,3.56876263,1.88122191,3.59286821
-4.21110555,8.29282409,0.05324240,0.20992322,0.20836855,3.69154812,1.93498537,3.79029851
-4.20510255,8.62616836,0.05402202,0.21813258,0.21743815,3.80979996,1.98580253,3.98466217
-4.19909955,8.94710834,0.05468585,0.22666796,0.22642624,3.92256354,2.03334759,4.17324900
-4.19309655,9.25184008,0.05523244,0.23554762,0.23527136,4.02895458,2.07734721,4.35333017
-4.18709355,9.53668840,0.05566123,0.24478546,0.24391161,4.12816541,2.11757885,4.52221750
-4.18109055,9.79817707,0.05597244,0.25438812,0.25228514,4.21947076,2.15386838,4.67732662
-4.17508754,10.03309977,0.05616695,0.26435228,0.26033069,4.30223284,2.18608688,4.81624157
-4.16908454,10.23858884,0.05624625,0.27466210,0.26798807,4.37590499,2.21414673,4.93677826
-4.16308154,10.41217841,0.05621230,0.28528701,0.27519864,4.44003384,2.23799700,5.03704409
-4.15707854,10.55185859,0.05606750,0.29617986,0.28190572,4.49425919,2.25761815,5.11549081
-4.15107554,10.65611774,0.05581461,0.30727555,0.28805490,4.53831175,2.27301617,5.17095811
-4.14507254,10.72397051,0.05545669,0.31849035,0.29359423,4.57200828,2.28421639,5.20270566
-4.13906953,10.75496989,0.05499701,0.32972178,0.29847432,4.59524471,2.29125712,5.21043188
-4.13306653,10.74920273,0.05443902,0.34084928,0.30264840,4.60798726,2.29418348,5.19427844
-4.12706353,10.70726901,0.05378629,0.35173573,0.30607231,4.61026239,2.29304186,5.15482012
-4.12106053,10.63024628,0.05304249,0.36222971,0.30870455,4.60214633,2.28787539,5.09304058
-4.11505753,10.51964139,0.05221134,0.37216863,0.31050637,4.58375510,2.27872083,5.01029523
-4.10905453,10.37733263,0.05129666,0.38138256,0.31144196,4.55523583,2.26560733,4.90826298
-4.10305153,10.20550558,0.05030236,0.38969883,0.31147892,4.51676049,2.24855725,4.78888956
-4.09704852,10.00658644,0.04923251,0.39694702,0.31058879,4.46852249,2.22758937,4.65432500
-4.09104552,9.78317630,0.04809142,0.40296448,0.30874793,4.41073675,2.20272431,4.50685831
-4.08504252,9.53798969,0.04688378,0.40760186,0.30593849,4.34364341,2.17399204,4.34885247
-4.07903952,9.27379988,0.04561476,0.41072860,0.30214967,4.26751495,2.14144125,4.18268246
-4.07303652,8.99339297,0.04429016,0.41223811,0.29737899,4.18266621,2.10514969,4.01067877
-4.06703352,8.69953165,0.04291653,0.41205227,0.29163366,4.08946658,2.06523510,3.83507845
-4.06103052,8.39492879,0.04150133,0.41012517,0.28493181,3.98835312,2.02186571,3.65798492
-4.05502751,8.08223026,0.04005298,0.40644576,0.27730370,3.87984352,1.97526944,3.48133756
-4.04902451,7.76400545,0.03858093,0.40103926,0.26879243,3.76454744,1.92574102,3.30689100
-4.04302151,7.44274370,0.03709563,0.39396729,0.25945453,3.64317503,1.87364620,3.13620388
-4.03701851,7.12085441,0.03560851,0.38532656,0.24935988,3.51654154,1.81942239,2.97063601
-4.03101551,6.80066859,0.03413176,0.37524632,0.23859130,3.38556699,1.76357537,2.81135285
-4.02501251,6.48443966,0.03267820,0.36388443,0.22724350,3.25127056,1.70667184,2.65933570
-4.01900950,6.17434182,0.03126093,0.35142250,0.21542156,3.11475933,1.64932790,2.51539596
-4.01300650,5.87246469,0.02989304,0.33806002,0.20323897,2.97721171,1.59219390,2.38019186
-4.00700350,5.58080345,0.02858722,0.32400811,0.19081518,2.83985613,1.53593618,2.25424619
-4.00100050,5.30124439,0.02735536,0.30948276,0.17827293,2.70394587,1.48121661,2.13796365
-3.99499750,5.03554643,0.02620813,0.29469835,0.16573536,2.57073132,1.42867093,2.03164691
-3.98899450,4.78531955,0.02515459,0.27986129,0.15332304,2.44143101,1.37888705,1.93551041
-3.98299150,4.55200143,0.02420184,0.26516443,0.14115119,2.31720284,1.33238446,1.84969176
-3.97698849,4.33683411,0.02335469,0.25078227,0.12932694,2.19911702,1.28959581,1.77426025
-3.97098549,4.14084223,0.02261548,0.23686723,0.11794710,2.08813201,1.25085187,1.70922285
-3.96498249,3.96481454,0.02198391,0.22354706,0.10709620,1.98507460,1.21637050,1.65452769
-3.95897949,3.80929024,0.02145699,0.21092350,0.09684511,1.89062499,1.18625056,1.61006569
-3.95297649,3.67455119,0.02102913,0.19907217,0.08725023,1.80530746,1.16047089,1.57567064
-3.94697349,3.56062082,0.02069228,0.18804357,0.07835309,1.72948692,1.13889483,1.55111833
-3.94097049,3.46727012,0.02043620,0.17786509,0.07018070,1.66337110,1.12127986,1.53612526
-3.93496748,3.39403055,0.02024882,0.16854392,0.06274622,1.60701832,1.10729226,1.53034727
-3.92896448,3.34021353,0.02011663,0.16007057,0.05605022,1.56034996,1.09652598,1.53337862
-3.92296148,3.30493566,0.02002516,0.15242279,0.05008220,1.52316701,1.08852521,1.54475169
-3.91695848,3.28714851,0.01995950,0.14556982,0.04482252,1.49516973,1.08280931,1.56393753
-3.91095548,3.28567194,0.01990482,0.13947644,0.04024446,1.47597942,1.07889954,1.59034746
-3.90495248,3.29922946,0.01984688,0.13410703,0.03631633,1.46516127,1.07634600,1.62333575
-3.89894947,3.32648427,0.01977255,0.12942912,0.03300374,1.46224744,1.07475403,1.66220339
-3.89294647,3.36607486,0.01967019,0.12541647,0.03027160,1.46675919,1.07380870,1.70620296
-3.88694347,3.41664883,0.01953011,0.12205157,0.02808614,1.47822759,1.07329643,1.75454463
-3.88094047,3.47689388,0.01934486,0.11932745,0.02641658,1.49621186,1.07312283,1.80640315
-3.87493747,3.54556524,0.01910942,0.11724873,0.02523655,1.52031478,1.07332585,1.86092589
-3.86893447,3.62150861,0.01882137,0.11583203,0.02452518,1.55019486,1.07408348,1.91724180
-3.86293147,3.70367826,0.01848091,0.11510561,0.02426782,1.58557463,1.07571563,1.97447130
-3.85692846,3.79114964,0.01809079,0.11510835,0.02445635,1.62624507,1.07867973,2.03173683
-3.85092546,3.88312629,0.01765618,0.11588815,0.02508910,1.67206570,1.08355984,2.08817414
-3.84492246,3.97894090,0.01718441,0.11749969,0.02617038,1.72296044,1.09104949,2.14294391
-3.83891946,4.07805028,0.01668468,0.12000179,0.02770960,1.77890912,1.10192836,2.19524359
-3.83291646,4.18002440,0.01616762,0.12345427,0.02972003,1.83993478,1.11703337,2.24431905
-3.82691346,4.28452960,0.01564493,0.12791454,0.03221729,1.90608693,1.13722497,2.28947574
-3.82091046,4.39130628,0.01512886,0.13343392,0.03521753,1.97742118,1.16334944,2.33008893
-3.81490745,4.50014167,0.01463175,0.14005383,0.03873541,2.05397573,1.19619855,2.36561260
-3.80890445,4.61083837,0.01416554,0.14780197,0.04278203,2.13574548,1.23646784,2.39558665
-3.80290145,4.72317984,0.01374130,0.15668857,0.04736277,2.22265456,1.28471518,2.41964195
-3.79689845,4.83689394,0.01336881,0.16670295,0.05247520,2.31452861,1.34132117,2.43750304
-3.79089545,4.95161637,0.01305613,0.17781041,0.05810726,2.41106792,1.40645332,2.44898832
-3.78489245,5.06685568,0.01280932,0.18994972,0.06423559,2.51182297,1.48003565,2.45400751
-3.77888944,5.18196204,0.01263218,0.20303136,0.07082438,2.61617393,1.56172549,2.45255678
-3.77288644,5.29610178,0.01252608,0.21693656,0.07782462,2.72331569,1.65089897,2.44471146
-3.76688344,5.40823989,0.01248987,0.23151744,0.08517395,2.83224987,1.74664667,2.43061701
-3.76088044,5.51713255,0.01251991,0.24659826,0.09279712,2.94178518,1.84778012,2.41047862
-3.75487744,5.62133113,0.01261018,0.26197783,0.10060712,3.05054712,1.95285004,2.38455009
-3.74887444,5.71919905,0.01275249,0.27743325,0.10850702,3.15699772,2.06017604,2.35312267
-3.74287144,5.80894201,0.01293671,0.29272477,0.11639233,3.25946543,2.16788756,2.31651455
-3.73686843,5.88865143,0.01315118,0.30760177,0.12415406,3.35618467,2.27397483,2.27506159
-3.73086543,5.95636016,0.01338307,0.32180971,0.13168215,3.44534432,2.37634829,2.22910979
-3.72486243,6.01010870,0.01361884,0.33509776,0.13886931,3.52514321,2.47290435,2.17900996
-3.71885943,6.04801940,0.01384474,0.34722688,0.14561499,3.59385077,2.56159492,2.12511466
-3.71285643,6.06837512,0.01404723,0.35797791,0.15182931,3.64987008,2.64049776,2.06777750
-3.70685343,6.06969888,0.01421351,0.36715949,0.15743684,3.69180042,2.70788462,2.00735457
-3.70085043,6.05082987,0.01433189,0.37461519,0.16237991,3.71849621,2.76228401,1.94420749
-3.69484742,6.01099187,0.01439222,0.38022972,0.16662136,3.72911917,2.80253561,1.87870774
-3.68884442,5.94984972,0.01438617,0.38393366,0.17014647,3.72318072,2.82783364,1.81124132
-3.68284142,5.86755016,0.01430751,0.38570662,0.17296400,3.70057220,2.83775695,1.74221324
-3.67683842,5.76474415,0.01415225,0.38557845,0.17510620,3.66158066,2.83228431,1.67205095
-3.67083542,5.64258844,0.01391873,0.38362846,0.17662774,3.60688918,2.81179387,1.60120610
-3.66483242,5.50272553,0.01360757,0.37998268,0.17760364,3.53756096,2.77704681,1.53015415
-3.65882941,5.34724217,0.01322163,0.37480913,0.17812612,3.45500778,2.72915575,1.45939133
-3.65282641,5.17860789,0.01276580,0.36831133,0.17830061,3.36094383,2.66953951,1.38942899
-3.64682341,4.99959611,0.01224676,0.36072035,0.17824109,3.25732715,2.59986628,1.32078522
-3.64082041,4.81319171,0.01167272,0.35228581,0.17806484,3.14629136,2.52198792,1.25397424
-3.63481741,4.62248919,0.01105307,0.34326610,0.17788703,3.03007088,2.43786870,1.18949407
-3.62881441,4.43058695,0.01039804,0.33391852,0.17781534,2.91092349,2.34951178,1.12781301
-3.62281141,4.24048260,0.00971837,0.32448956,0.17794481,2.79105385,2.25888693,1.06935611
-3.61680840,4.05497502,0.00902496,0.31520601,0.17835330,2.67254190,2.16786292,1.01449226
-3.61080540,3.87657779,0.00832856,0.30626723,0.17909783,2.55727943,2.07814752,0.96352301
-3.60480240,3.70744859,0.00763951,0.29783889,0.18021182,2.44691790,1.99123777,0.91667389
-3.59879940,3.54933775,0.00696752,0.29004858,0.18170364,2.34282983,1.90838241,0.87408905
-3.59279640,3.40355849,0.00632148,0.28298340,0.18355632,2.24608525,1.83055785,0.83582973
-3.58679340,3.27097985,0.00570936,0.27668954,0.18572867,2.15744400,1.75845802,0.80187694
-3.58079040,3.15204225,0.00513816,0.27117401,0.18815762,2.07736368,1.69249817,0.77213845
-3.57478739,3.04679431,0.00461391,0.26640811,0.19076174,2.00602224,1.63283144,0.74645993
-3.56878439,2.95494837,0.00414169,0.26233267,0.19344573,1.94335356,1.57937672,0.72463982
-3.56278139,2.87595143,0.00372574,0.25886452,0.19610574,1.88909339,1.53185586,0.70644734
-3.55677839,2.80906711,0.00336959,0.25590392,0.19863514,1.84283303,1.48983754,0.69164277
-3.55077539,2.75346395,0.00307620,0.25334246,0.20093056,1.80407724,1.45278525,0.67999901
-3.54477239,2.70830518,0.00284809,0.25107113,0.20289774,1.77230317,1.42010650,0.67132345
-3.53876938,2.67283486,0.00268758,0.24898786,0.20445710,1.74701693,1.39120063,0.66547895
-3.53276638,2.64645594,0.00259689,0.24700442,0.20554853,1.72780471,1.36550263,0.66240285
-3.52676338,2.62879587,0.00257836,0.24505214,0.20613529,1.71437566,1.34252078,0.66212313
-3.52076038,2.61975673,0.00263454,0.24308622,0.20620677,1.70659447,1.32186659,0.66477067
-3.51475738,2.61954701,0.00276833,0.24108846,0.20578001,1.70450188,1.30327557,0.67058704
-3.50875438,2.62869383,0.00298311,0.23906832,0.20489982,1.70832237,1.28661834,0.67992723
-3.50275138,2.64803490,0.00328275,0.23706219,0.20363759,1.71845874,1.27190203,0.69325700
-3.49674837,2.67869088,0.00367168,0.23513109,0.20208882,1.73547402,1.25926221,0.71114477
-3.49074537,2.72201937,0.00415489,0.23335692,0.20036944,1.76006199,1.24894661,0.73424821
-3.48474237,2.77955310,0.00473790,0.23183739,0.19861119,1.79300782,1.24129167,0.76329571
-3.47873937,2.85292499,0.00542664,0.23068012,0.19695624,1.83514099,1.23669373,0.79906336
-3.47273637,2.94378375,0.00622743,0.22999605,0.19555122,1.88728305,1.23557676,0.84234799
-3.46673337,3.05370360,0.00714675,0.22989270,0.19454113,1.95019269,1.23835854,0.89393709
-3.46073037,3.18409231,0.00819110,0.23046741,0.19406318,2.02451091,1.24541713,0.95457641
-3.45472736,3.33610111,0.00936678,0.23180115,0.19424094,2.11070892,1.25705962,1.02493626
-3.44872436,3.51054037,0.01067960,0.23395296,0.19517904,2.20904099,1.27349467,1.10557746
-3.44272136,3.70780427,0.01213460,0.23695543,0.19695859,2.31950454,1.29481006,1.19691798
-3.43671836,3.92780731,0.01373575,0.24081144,0.19963349,2.44180914,1.32095637,1.29920125
-3.43071536,4.16993508,0.01548551,0.24549207,0.20322775,2.57535546,1.35173725,1.41246725
-3.42471236,4.43301093,0.01738458,0.25093606,0.20773394,2.71922535,1.38680657,1.53652732
-3.41870935,4.71527982,0.01943141,0.25705054,0.21311271,2.87218298,1.42567223,1.67094367
-3.41270635,5.01440993,0.02162187,0.26371313,0.21929350,3.03268721,1.46770628,1.81501458
-3.40670335,5.32751202,0.02394892,0.27077523,0.22617620,3.19891449,1.51216052,1.96776596
-3.40070035,5.65117620,0.02640225,0.27806633,0.23363392,3.36879147,1.55818665,2.12795016
-3.39469735,5.98152518,0.02896807,0.28539919,0.24151649,3.54003611,1.60486004,2.29405255
-3.38869435,6.31428270,0.03162896,0.29257558,0.24965482,3.71020588,1.65120572,2.46430629
-3.38269135,6.64485547,0.03436374,0.29939241,0.25786569,3.87675160,1.69622571,2.63671544
-3.37668834,6.96842677,0.03714763,0.30564797,0.26595714,4.03707505,1.73892652,2.80908652
-3.37068534,7.28005932,0.03995241,0.31114807,0.27373393,4.18858896,1.77834572,2.97906803
-3.36468234,7.57480510,0.04274678,0.31571192,0.28100318,4.32877744,1.81357705,3.14419737
-3.35867934,7.84781928,0.04549687,0.31917735,0.28757997,4.45525541,1.84379299,3.30195419
-3.35267634,8.09447554,0.04816695,0.32140556,0.29329252,4.56582543,1.86826465,3.44981890
-3.34667334,8.31047948,0.05072018,0.32228489,0.29798718,4.65853046,1.88637841,3.58533468
-3.34067034,8.49197732,0.05311958,0.32173380,0.30153271,4.73170123,1.89764909,3.70617121
-3.33466733,8.63565638,0.05532899,0.31970288,0.30382397,4.78399711,1.90172969,3.81018792
-3.32866433,8.73883448,0.05731420,0.31617590,0.30478481,4.81443925,1.89841756,3.89549468
-3.32266133,8.79953517,0.05904394,0.31116986,0.30437006,4.82243533,1.88765723,3.96050751
-3.31665833,8.81654613,0.06049096,0.30473417,0.30256667,4.80779497,1.86953985,4.00399722
-3.31065533,8.78945844,0.06163292,0.29694892,0.29939380,4.77073554,1.84429956,4.02512887
-3.30465233,8.71868498,0.06245323,0.28792246,0.29490201,4.71187798,1.81230701,4.02349036
-3.29864932,8.60545678,0.06294167,0.27778827,0.28917151,4.63223268,1.77406006,3.99910870
-3.29264632,8.45179701,0.06309476,0.26670129,0.28230955,4.53317574,1.73017217,3.95245319
-3.28664332,8.26047296,0.06291601,0.25483392,0.27444709,4.41641618,1.68135857,3.88442498
-3.28064032,8.03492730,0.06241584,0.24237166,0.26573477,4.28395498,1.62842058,3.79633338
-3.27463732,7.77919074,0.06161126,0.22950870,0.25633855,4.13803716,1.57222845,3.68985966
-3.26863432,7.49777896,0.06052541,0.21644349,0.24643489,3.98109840,1.51370314,3.56700955
-3.26263132,7.19557726,0.05918684,0.20337444,0.23620598,3.81570770,1.45379737,3.43005651
-3.25662831,6.87771706,0.05762863,0.19049586,0.22583493,3.64450813,1.39347653,3.28147774
-3.25062531,6.54944867,0.05588747,0.17799426,0.21550132,3.47015733,1.33369982,3.12388559
-3.24462231,6.21601464,0.05400259,0.16604508,0.20537703,3.29526986,1.27540223,2.95995700
-3.23861931,5.88252830,0.05201479,0.15480986,0.19562274,3.12236309,1.21947770,2.79236365
-3.23261631,5.55386151,0.04996541,0.14443397,0.18638501,2.95380830,1.16676404,2.62370538
-3.22661331,5.23454508,0.04789548,0.13504492,0.17779407,2.79178841,1.11802975,2.45644930
-3.22061031,4.92868497,0.04584493,0.12675108,0.16996238,2.63826329,1.07396324,2.29287643
-3.21460730,4.63989611,0.04385193,0.11964106,0.16298383,2.49494345,1.03516441,2.13503767
-3.20860430,4.37125528,0.04195248,0.11378350,0.15693372,2.36327239,1.00213882,1.98471985
-3.20260130,4.12527307,0.04018004,0.10922721,0.15186916,2.24441739,0.97529414,1.84342276
-3.19659830,3.90388444,0.03856534,0.10600183,0.14783007,2.13926830,0.95493893,1.71234687
-3.19059530,3.70845652,0.03713635,0.10411858,0.14484043,2.04844366,0.94128325,1.59239147
-3.18459230,3.53981125,0.03591826,0.10357137,0.14290972,1.97230269,0.93444093,1.48416229
-3.17858929,3.39826056,0.03493356,0.10433791,0.14203448,1.91096218,0.93443284,1.38798731
-3.17258629,3.28365076,0.03420207,0.10638094,0.14219973,1.86431672,0.94119099,1.30393925
-3.16658329,3.19541318,0.03374097,0.10964945,0.14338023,1.83206075,0.95456289,1.23186310
-3.16058029,3.13261788,0.03356481,0.11407978,0.14554152,1.81371124,0.97431575,1.17140682
-3.15457729,3.09402745,0.03368532,0.11959666,0.14864060,1.80862964,1.00014048,1.12205367
-3.14857429,3.07814841,0.03411125,0.12611412,0.15262632,1.81604218,1.03165501,1.08315437
-3.14257129,3.08327827,0.03484797,0.13353624,0.15743942,1.83505781,1.06840716,1.05395787
-3.13656828,3.10754666,0.03589709,0.14175782,0.16301238,1.86468329,1.10987688,1.03363945
-3.13056528,3.14894979,0.03725595,0.15066492,0.16926899,1.90383549,1.15547825,1.02132550
-3.12456228,3.20537826,0.03891707,0.16013541,0.17612394,1.95135102,1.20456139,1.01611423
-3.11855928,3.27463840,0.04086762,0.17003947,0.18348230,2.00599366,1.25641479,1.01709234
-3.11255628,3.35446840,0.04308894,0.18024022,0.19123927,2.06646050,1.31026838,1.02334763
-3.10655328,3.44255057,0.04555616,0.19059444,0.19928010,2.13138748,1.36529791,1.03397797
-3.10055028,3.53652146,0.04823793,0.20095358,0.20748041,2.19935551,1.42063106,1.04809717
-3.09454727,3.63398166,0.05109644,0.21116492,0.21570694,2.26889796,1.47535552,1.06483863
-3.08854427,3.73250725,0.05408762,0.22107320,0.22381882,2.33851062,1.52852960,1.08335736
-3.08254127,3.82966444,0.05716156,0.23052243,0.23166936,2.40666471,1.57919521,1.10283144
-3.07653827,3.92302879,0.06026333,0.23935815,0.23910842,2.47182358,1.62639343,1.12246362
-3.07053527,4.01020995,0.06333396,0.24742999,0.24598524,2.53246323,1.66918236,1.14148367
-3.06453227,4.08888225,0.06631171,0.25459452,0.25215168,2.58709667,1.70665696,1.15915213
-3.05852926,4.15682093,0.06913361,0.26071831,0.25746585,2.63430151,1.73797026,1.17476564
-3.05252626,4.21194333,0.07173711,0.26568108,0.26179588,2.67275025,1.76235534,1.18766416
-3.04652326,4.25235358,0.07406185,0.26937889,0.26502373,2.70124203,1.77914716,1.19723968
-3.04052026,4.27638905,0.07605149,0.27172721,0.26704891,2.71873474,1.78780354,1.20294633
-3.03451726,4.28266642,0.07765549,0.27266366,0.26779186,2.72437584,1.78792410,1.20431134
-3.02851426,4.27012496,0.07883072,0.27215041,0.26719692,2.71753061,1.77926650,1.20094610
-3.02251126,4.23806466,0.07954293,0.27017602,0.26523473,2.69780613,1.76175905,1.19255669
-3.01650825,4.18617672,0.07976793,0.26675665,0.26190380,2.66506979,1.73550893,1.17895320
-3.01050525,4.11456464,0.07949243,0.26193656,0.25723141,2.61946104,1.70080571,1.16005694
-3.00450225,4.02375395,0.07871453,0.25578776,0.25127352,2.56139556,1.65811955,1.13590506
-2.99849925,3.91468982,0.07744381,0.24840892,0.24411392,2.49156135,1.60809422,1.10665202
-2.99249625,3.78872178,0.07570105,0.23992347,0.23586244,2.41090655,1.55153498,1.07256769
-2.98649325,3.64757593,0.07351751,0.23047697,0.22665238,2.32061928,1.48939165,1.03403173
-2.98049025,3.49331530,0.07093397,0.22023379,0.21663728,2.22210014,1.42273750,0.99152468
-2.97448724,3.32828991,0.06799935,0.20937330,0.20598711,2.11692832,1.35274464,0.94561571
-2.96848424,3.15507824,0.06476918,0.19808563,0.19488405,2.00682260,1.28065680,0.89694775
-2.96248124,2.97642253,0.06130390,0.18656714,0.18351797,1.89359880,1.20776036,0.84622041
-2.95647824,2.79516042,0.05766705,0.17501591,0.17208186,1.77912510,1.13535473,0.79417166
-2.95047524,2.61415532,0.05392347,0.16362712,0.16076735,1.66527695,1.06472283,0.74155870
-2.94447224,2.43622836,0.05013757,0.15258874,0.14976035,1.55389311,0.99710269,0.68913917
-2.93846923,2.26409387,0.04637170,0.14207755,0.13923711,1.44673421,0.93366079,0.63765307
-2.93246623,2.10030063,0.04268473,0.13225548,0.12936067,1.34544497,0.87546789,0.58780637
-2.92646323,1.94718044,0.03913090,0.12326653,0.12027783,1.25152116,0.82347772,0.54025657
-2.92046023,1.80680493,0.03575881,0.11523425,0.11211665,1.16628177,0.77850887,0.49560070
-2.91445723,1.68095159,0.03261081,0.10825976,0.10498453,1.09084693,0.74123016,0.45436602
-2.90845423,1.57107890,0.02972251,0.10242034,0.09896682,1.02612166,0.71214947,0.41700338
-2.90245123,1.47831057,0.02712270,0.09776866,0.09412602,0.97278525,0.69160598,0.38388324
-2.89644822,1.40342814,0.02483332,0.09433246,0.09050134,0.93128604,0.67976593,0.35529408
-2.89044522,1.34687133,0.02286977,0.09211479,0.08810884,0.90184119,0.67662145,0.33144295
-2.88444222,1.30874503,0.02124124,0.09109466,0.08694183,0.88444079,0.68199264,0.31245769
-2.87843922,1.28883188,0.01995123,0.09122817,0.08697166,0.87885584,0.69553254,0.29839049
-2.87243622,1.28660950,0.01899812,0.09244991,0.08814878,0.88464955,0.71673490,0.28922228
-2.86643322,1.30127134,0.01837571,0.09467477,0.09040401,0.90119138,0.74494478,0.28486768
-2.86043022,1.33175038,0.01807381,0.09779997,0.09365010,0.92767347,0.77937160,0.28518007
-2.85442721,1.37674494,0.01807874,0.10170746,0.09778342,0.96312904,0.81910485,0.28995652
-2.84842421,1.43474620,0.01837385,0.10626641,0.10268583,1.00645250,0.86313203,0.29894252
-2.84242121,1.50406712,0.01893987,0.11133603,0.10822686,1.05642100,0.91035892,0.31183630
-2.83641821,1.58287234,0.01975523,0.11676846,0.11426587,1.11171736,0.95963174,0.32829289
-2.83041521,1.66920943,0.02079636,0.12241191,0.12065457,1.17095409,1.00976104,0.34792783
-2.82441221,1.76104091,0.02203781,0.12811378,0.12723961,1.23269841,1.05954687,0.37032096
-2.81840920,1.85627757,0.02345247,0.13372393,0.13386532,1.29549807,1.10780483,0.39502025
-2.81240620,1.95281265,0.02501164,0.13909788,0.14037658,1.35790774,1.15339229,0.42154609
-2.80640320,2.04855701,0.02668515,0.14409999,0.14662179,1.41851565,1.19523438,0.44939618
-2.80040020,2.14147500,0.02844153,0.14860645,0.15245580,1.47597010,1.23234887,0.47805138
-2.79439720,2.22962073,0.03024820,0.15250815,0.15774282,1.52900549,1.26386940,0.50698251
-2.78839420,2.31117430,0.03207169,0.15571322,0.16235923,1.57646726,1.28906628,0.53565843
-2.78239120,2.38447742,0.03387795,0.15814921,0.16619611,1.61733525,1.30736427,0.56355524
-2.77638819,2.44806767,0.03563280,0.15976497,0.16916155,1.65074494,1.31835680,0.59016676
-2.77038519,2.50071076,0.03730241,0.16053200,0.17118256,1.67600602,1.32181615,0.61501591
-2.76438219,2.54142978,0.03885381,0.16044533,0.17220651,1.69261768,1.31769933,0.63766691
-2.75837919,2.56953074,0.04025559,0.15952392,0.17220213,1.70028024,1.30614942,0.65773796
-2.75237619,2.58462336,0.04147854,0.15781051,0.17115986,1.69890266,1.28749246,0.67491383
-2.74637319,2.58663653,0.04249631,0.15537099,0.16909175,1.68860565,1.26222997,0.68895812
-2.74037019,2.57582754,0.04328613,0.15229325,0.16603070,1.66972019,1.23102739,0.69972449
-2.73436718,2.55278454,0.04382943,0.14868551,0.16202915,1.64278137,1.19469892,0.70716646
-2.72836418,2.51842187,0.04411235,0.14467431,0.15715730,1.60851767,1.15418919,0.71134517
-2.72236118,2.47396786,0.04412621,0.14040202,0.15150086,1.56783576,1.11055226,0.71243475
-2.71635818,2.42094509,0.04386780,0.13602401,0.14515843,1.52180117,1.06492878,0.71072477
-2.71035518,2.36114323,0.04333953,0.13170551,0.13823864,1.47161531,1.01852157,0.70661955
-2.70435218,2.29658474,0.04254938,0.12761823,0.13085703,1.41858908,0.97257051,0.70063397
-2.69834917,2.22948389,0.04151068,0.12393672,0.12313303,1.36411397,0.92832697,0.69338585
-2.69234617,2.16219989,0.04024175,0.12083455,0.11518681,1.30963099,0.88702845,0.68558467
-2.68634317,2.09718488,0.03876532,0.11848036,0.10713642,1.25659819,0.84987369,0.67801693
-2.68034017,2.03692784,0.03710788,0.11703384,0.09909506,1.20645755,0.81799863,0.67152837
-2.67433717,1.98389560,0.03529882,0.11664164,0.09116876,1.16060181,0.79245346,0.66700327
-2.66833417,1.94047218,0.03336960,0.11743333,0.08345430,1.12034199,0.77418109,0.66534153
-2.66233117,1.90889792,0.03135277,0.11951747,0.07603769,1.08687646,0.76399713,0.66743393
-2.65632816,1.89120988,0.02928107,0.12297786,0.06899295,1.06126205,0.76257180,0.67413622
-2.65032516,1.88918507,0.02718654,0.12787011,0.06238139,1.04438813,0.77041391,0.68624291
-2.64432216,1.90428812,0.02509963,0.13421860,0.05625128,1.03695414,0.78785740,0.70446145
-2.63831916,1.93762507,0.02304852,0.14201402,0.05063790,1.03945146,0.81505057,0.72938757
-2.63231616,1.98990480,0.02105847,0.15121163,0.04556394,1.05214999,0.85194870,0.76148274
-2.62631316,2.06140967,0.01915137,0.16173023,0.04104021,1.07509013,0.89831031,0.80105445
-2.62031016,2.15197669,0.01734536,0.17345223,0.03706657,1.10808057,0.95369760,0.84824021
-2.61430715,2.26099041,0.01565467,0.18622465,0.03363299,1.15070217,1.01748141,0.90299583
-2.60830415,2.38738829,0.01408961,0.19986137,0.03072086,1.20231810,1.08885109,0.96508871
-2.60230115,2.52967912,0.01265662,0.21414641,0.02830424,1.26209026,1.16682942,1.03409655
