energy_ev,total_up,Ag_p_up,Ag_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.52076038,2.65435672,0.60650700,0.49499147,0.86922438,1.50297327,0.01526361,0.08124502,0.77561285,0.00000000
-3.51475738,2.60613965,0.59470013,0.48118564,0.85337588,1.48401356,0.01529510,0.07911792,0.75691049,0.00000000
-3.50875438,2.54980050,0.58020538,0.46702430,0.83573340,1.45903348,0.01538805,0.07661073,0.73505865,0.00000000
-3.50275138,2.48610768,0.56330582,0.45268043,0.81650042,1.42835665,0.01554205,0.07377179,0.71039955,0.00000000
-3.49674837,2.41588464,0.54431801,0.43830491,0.79588236,1.39237799,0.01575460,0.07065407,0.68330528,0.00000000
-3.49074537,2.33999290,0.52358325,0.42402520,0.77408304,1.35155423,0.01602128,0.06731372,0.65416896,0.00000000
-3.48474237,2.25931643,0.50145863,0.40994536,0.75130185,1.30639373,0.01633608,0.06380864,0.62339578,0.00000000
-3.47873937,2.17474744,0.47830822,0.39614722,0.72773176,1.25744570,0.01669169,0.06019701,0.59139450,0.00000000
-3.47273637,2.08717390,0.45449469,0.38269262,0.70355796,1.20528915,0.01707993,0.05653604,0.55856940,0.00000000
-3.46673337,1.99746879,0.43037165,0.36962634,0.67895728,1.15052190,0.01749223,0.05288069,0.52531298,0.00000000
-3.46073037,1.90648100,0.40627683,0.35697966,0.65409809,1.09374982,0.01792008,0.04928265,0.49199950,0.00000000
-3.45472736,1.81502774,0.38252631,0.34477406,0.62914069,1.03557645,0.01835546,0.04578945,0.45897937,0.00000000
-3.44872436,1.72388821,0.35940978,0.33302496,0.60423798,0.97659335,0.01879130,0.04244375,0.42657465,0.00000000
-3.44272136,1.63379823,0.33718694,0.32174513,0.57953622,0.91737114,0.01922176,0.03928286,0.39507542,0.00000000
-3.43671836,1.54544565,0.31608484,0.31094759,0.55517572,0.85845151,0.01964257,0.03633832,0.36473717,0.00000000
-3.43071536,1.45946613,0.29629626,0.30064782,0.53129130,0.80034021,0.02005110,0.03363578,0.33577908,0.00000000
-3.42471236,1.37643911,0.27797887,0.29086509,0.50801242,0.74350100,0.02044645,0.03119492,0.30838312,0.00000000
-3.41870935,1.29688388,0.26125507,0.28162295,0.48546277,0.68835086,0.02082936,0.02902953,0.28269398,0.00000000
-3.41270635,1.22125559,0.24621248,0.27294871,0.46375938,0.63525621,0.02120200,0.02714767,0.25881963,0.00000000
-3.40670335,1.14994118,0.23290479,0.26487221,0.44301115,0.58453026,0.02156765,0.02555195,0.23683241,0.00000000
-3.40070035,1.08325551,0.22135303,0.25742374,0.42331691,0.53643156,0.02193038,0.02423980,0.21677073,0.00000000
-3.39469735,1.02143774,0.21154711,0.25063147,0.40476315,0.49116353,0.02229451,0.02320385,0.19864109,0.00000000
-3.38869435,0.96464835,0.20344762,0.24451856,0.38742143,0.44887513,0.02266420,0.02243233,0.18242050,0.00000000
-3.38269135,0.91296708,0.19698790,0.23910013,0.37134589,0.40966253,0.02304291,0.02190949,0.16805921,0.00000000
-3.37668834,0.86639221,0.19207633,0.23438043,0.35657088,0.37357174,0.02343299,0.02161603,0.15548367,0.00000000
-3.37068534,0.82484156,0.18859902,0.23035046,0.34310912,0.34060216,0.02383524,0.02152966,0.14459971,0.00000000
-3.36468234,0.78815552,0.18642277,0.22698614,0.33095051,0.31071096,0.02424865,0.02162554,0.13529589,0.00000000
-3.35867934,0.75610228,0.18539850,0.22424745,0.32006181,0.28381817,0.02467022,0.02187692,0.12744709,0.00000000
-3.35267634,0.72838565,0.18536505,0.22207841,0.31038739,0.25981252,0.02509485,0.02225570,0.12091810,0.00000000
-3.34667334,0.70465526,0.18615351,0.22040820,0.30185114,0.23855770,0.02551551,0.02273309,0.11556743,0.00000000
-3.34067034,0.68451909,0.18759188,0.21915331,0.29435948,0.21989909,0.02592342,0.02328031,0.11125107,0.00000000
-3.33466733,0.66755814,0.18951014,0.21822075,0.28780556,0.20367072,0.02630844,0.02386924,0.10782631,0.00000000
-3.32866433,0.65334271,0.19174548,0.21751198,0.28207441,0.18970230,0.02665954,0.02447324,0.10515552,0.00000000
-3.32266133,0.64144982,0.19414770,0.21692773,0.27704881,0.17782621,0.02696541,0.02506775,0.10310969,0.00000000
-3.31665833,0.63148092,0.19658447,0.21637307,0.27261575,0.16788413,0.02721504,0.02563108,0.10157185,0.00000000
-3.31065533,0.62307943,0.19894625,0.21576274,0.26867302,0.15973322,0.02739844,0.02614500,0.10044012,0.00000000
-3.30465233,0.61594692,0.20115075,0.21502634,0.26513554,0.15325159,0.02750722,0.02659530,0.09963032,0.00000000
-3.29864932,0.60985747,0.20314648,0.21411296,0.26194130,0.14834289,0.02753527,0.02697225,0.09907818,0.00000000
-3.29264632,0.60466913,0.20491537,0.21299523,0.25905621,0.14493983,0.02747916,0.02727090,0.09874078,0.00000000
-3.28664332,0.60033204,0.20647420,0.21167220,0.25647781,0.14300638,0.02733862,0.02749127,0.09859745,0.00000000
-3.28064032,0.59689246,0.20787458,0.21017110,0.25423743,0.14253869,0.02711669,0.02763829,0.09864981,0.00000000
-3.27463732,0.59449233,0.20920147,0.20854771,0.25240058,0.14356444,0.02681985,0.02772163,0.09892112,0.00000000
-3.26863432,0.59336427,0.21057021,0.20688520,0.25106551,0.14614062,0.02645792,0.02775530,0.09945469,0.00000000
-3.26263132,0.59382172,0.21212199,0.20529156,0.25035984,0.15034981,0.02604374,0.02775708,0.10031157,0.00000000
-3.25662831,0.59624471,0.21401789,0.20389555,0.25043536,0.15629486,0.02559275,0.02774774,0.10156744,0.00000000
-3.25062531,0.60106148,0.21643171,0.20284142,0.25146112,0.16409217,0.02512241,0.02775019,0.10330875,0.00000000
-3.24462231,0.60872653,0.21954179,0.20228246,0.25361504,0.17386375,0.02465152,0.02778844,0.10562832,0.00000000
-3.23861931,0.61969612,0.22352204,0.20237381,0.25707445,0.18572819,0.02419935,0.02788652,0.10862045,0.00000000
-3.23261631,0.63440184,0.22853272,0.20326471,0.26200587,0.19979094,0.02378490,0.02806731,0.11237565,0.00000000
-3.22661331,0.65322371,0.23471116,0.20509056,0.26855448,0.21613425,0.02342596,0.02835146,0.11697531,0.00000000
-3.22061031,0.67646355,0.24216299,0.20796519,0.27683385,0.23480704,0.02313832,0.02875629,0.12248642,0.00000000
-3.21460730,0.70432023,0.25095414,0.21197370,0.28691628,0.25581529,0.02293504,0.02929482,0.12895647,0.00000000
-3.20860430,0.73686772,0.26110422,0.21716612,0.29882442,0.27911336,0.02282573,0.02997496,0.13640900,0.00000000
-3.20260130,0.77403707,0.27258136,0.22355238,0.31252446,0.30459664,0.02281614,0.03079888,0.14483969,0.00000000
-3.19659830,0.81560349,0.28529916,0.23109868,0.32792135,0.33209601,0.02290770,0.03176259,0.15421344,0.00000000
-3.19059530,0.86117918,0.29911562,0.23972560,0.34485646,0.36137461,0.02309745,0.03285576,0.16446250,0.00000000
-3.18459230,0.91021266,0.31383453,0.24930807,0.36310777,0.39212700,0.02337796,0.03406188,0.17548578,0.00000000
-3.17858929,0.96199487,0.32920914,0.25967722,0.38239282,0.42398129,0.02373761,0.03535855,0.18714954,0.00000000
-3.17258629,1.01567218,0.34494817,0.27062413,0.40237445,0.45650404,0.02416093,0.03671813,0.19928938,0.00000000
-3.16658329,1.07026613,0.36072394,0.28190538,0.42266909,0.48920821,0.02462916,0.03810864,0.21171367,0.00000000
-3.16058029,1.12469920,0.37618237,0.29325024,0.44285755,0.52156388,0.02512094,0.03949478,0.22420824,0.00000000
-3.15457729,1.17782605,0.39095456,0.30436913,0.46249777,0.55301151,0.02561310,0.04083919,0.23654228,0.00000000
-3.14857429,1.22846888,0.40466928,0.31496316,0.48113922,0.58297736,0.02608155,0.04210383,0.24847529,0.00000000
-3.14257129,1.27545578,0.41696617,0.32473432,0.49833830,0.61089054,0.02650217,0.04325141,0.25976472,0.00000000
-3.13656828,1.31766038,0.42750880,0.33339584,0.51367425,0.63620094,0.02685171,0.04424678,0.27017426,0.00000000
-3.13056528,1.35404136,0.43599727,0.34068237,0.52676476,0.65839756,0.02710868,0.04505841,0.27948219,0.00000000
-3.12456228,1.38368007,0.44217964,0.34635952,0.53728079,0.67702621,0.02725410,0.04565958,0.28748963,0.00000000
-3.11855928,1.40581470,0.44586177,0.35023239,0.54495988,0.69170605,0.02727221,0.04602956,0.29402838,0.00000000
-3.11255628,1.41986952,0.44691515,0.35215259,0.54961743,0.70214402,0.02715096,0.04615448,0.29896785,0.00000000
-3.10655328,1.42547792,0.44528235,0.35202371,0.55115541,0.70814679,0.02688241,0.04602802,0.30222093,0.00000000
-3.10055028,1.42249831,0.44097982,0.34980477,0.54956821,0.70962932,0.02646295,0.04565178,0.30374849,0.00000000
-3.09454727,1.41102213,0.43409810,0.34551168,0.54494533,0.70661995,0.02589329,0.04503544,0.30356224,0.00000000
-3.08854427,1.39137370,0.42479925,0.33921658,0.53747075,0.69926160,0.02517836,0.04419651,0.30172596,0.00000000
-3.08254127,1.36410198,0.41331178,0.33104525,0.52741912,0.68780904,0.02432701,0.04315997,0.29835485,0.00000000
-3.07653827,1.32996449,0.39992331,0.32117257,0.51514884,0.67262231,0.02335154,0.04195748,0.29361314,0.00000000
-3.07053527,1.28990441,0.38497124,0.30981640,0.50109233,0.65415667,0.02226723,0.04062653,0.28770996,0.00000000
-3.06453227,1.24502148,0.36883192,0.29723008,0.48574387,0.63294934,0.02109164,0.03920933,0.28089367,0.00000000
-3.05852926,1.19653831,0.35190875,0.28369400,0.46964552,0.60960371,0.01984400,0.03775156,0.27344485,0.00000000
-3.05252626,1.14576321,0.33461969,0.26950648,0.45337155,0.58477160,0.01854447,0.03630104,0.26566814,0.00000000
-3.04652326,1.09405117,0.31738468,0.25497444,0.43751202,0.55913427,0.01721348,0.03490642,0.25788334,0.00000000
-3.04052026,1.04276434,0.30061342,0.24040417,0.42265602,0.53338296,0.01587107,0.03361581,0.25041601,0.00000000
-3.03451726,0.99323358,0.28469396,0.22609260,0.40937512,0.50819955,0.01453631,0.03247545,0.24358792,0.00000000
-3.02851426,0.94672218,0.26998237,0.21231931,0.39820757,0.48423822,0.01322684,0.03152859,0.23770764,0.00000000
-3.02251126,0.90439311,0.25679392,0.19933958,0.38964365,0.46210840,0.01195840,0.03081433,0.23306171,0.00000000
-3.01650825,0.86728052,0.24539578,0.18737859,0.38411270,0.44235990,0.01074459,0.03036675,0.22990649,0.00000000
-3.01050525,0.83626637,0.23600163,0.17662700,0.38197194,0.42547026,0.00959664,0.03021415,0.22846105,0.00000000
-3.00450225,0.81206259,0.22876797,0.16723788,0.38349768,0.41183488,0.00852336,0.03037844,0.22890132,0.00000000
-2.99849925,0.79519909,0.22379239,0.15932506,0.38887877,0.40176002,0.00753108,0.03087480,0.23135565,0.00000000
-2.99249625,0.78601766,0.22111350,0.15296277,0.39821277,0.39545868,0.00662378,0.03171145,0.23590182,0.00000000
-2.98649325,0.78467154,0.22071260,0.14818651,0.41150454,0.39304949,0.00580327,0.03288969,0.24256569,0.00000000
-2.98049025,0.79113053,0.22251684,0.14499510,0.42866763,0.39455831,0.00506933,0.03440400,0.25132137,0.00000000
-2.97448724,0.80519098,0.22640368,0.14335354,0.44952807,0.39992252,0.00442003,0.03624240,0.26209303,0.00000000
-2.96848424,0.82649014,0.23220651,0.14319674,0.47383062,0.40899757,0.00385196,0.03838690,0.27475808,0.00000000
-2.96248124,0.85452429,0.23972113,0.14443369,0.50124715,0.42156555,0.00336054,0.04081409,0.28915170,0.00000000
-2.95647824,0.88866961,0.24871292,0.14695207,0.53138697,0.43734537,0.00294033,0.04349576,0.30507246,0.00000000
-2.95047524,0.92820524,0.25892437,0.15062301,0.56380868,0.45600419,0.00258522,0.04639971,0.32228889,0.00000000
-2.94447224,0.97233745,0.27008290,0.15530580,0.59803312,0.47716953,0.00228879,0.04949047,0.34054664,0.00000000
-2.93846923,1.02022423,0.28190846,0.16085244,0.63355708,0.50044178,0.00204446,0.05273012,0.35957604,0.00000000
-2.93246623,1.07099930,0.29412107,0.16711185,0.66986716,0.52540653,0.00184571,0.05607906,0.37909963,0.00000000
-2.92646323,1.12379489,0.30644766,0.17393366,0.70645329,0.55164643,0.00168627,0.05949674,0.39883963,0.00000000
-2.92046023,1.17776249,0.31862846,0.18117144,0.74282157,0.57875204,0.00156026,0.06294238,0.41852473,0.00000000
-2.91445723,1.23209104,0.33042247,0.18868533,0.77850568,0.60633150,0.00146226,0.06637559,0.43789627,0.00000000
-2.90845423,1.28602218,0.34161212,0.19634406,0.81307684,0.63401861,0.00138745,0.06975690,0.45671348,0.00000000
-2.90245123,1.33886208,0.35200698,0.20402641,0.84615164,0.66147922,0.00133164,0.07304828,0.47475756,0.00000000
-2.89644822,1.38999006,0.36144646,0.21162203,0.87739781,0.68841585,0.00129132,0.07621353,0.49183476,0.00000000
-2.89044522,1.43886380,0.36980171,0.21903177,0.90653771,0.71457040,0.00126370,0.07921864,0.50777821,0.00000000
-2.88444222,1.48502159,0.37697654,0.22616773,0.93334959,0.73972522,0.00124673,0.08203216,0.52244870,0.00000000
-2.87843922,1.52808197,0.38290776,0.23295286,0.95766683,0.76370251,0.00123909,0.08462543,0.53573453,0.00000000
-2.87243622,1.56774128,0.38756482,0.23932057,0.97937544,0.78636255,0.00124022,0.08697298,0.54755058,0.00000000
-2.86643322,1.60376986,0.39094909,0.24521419,0.99841007,0.80760076,0.00125033,0.08905281,0.55783681,0.00000000
-2.86043022,1.63600738,0.39309285,0.25058662,1.01474914,0.82734418,0.00127039,0.09084681,0.56655644,0.00000000
-2.85442721,1.66435810,0.39405813,0.25540017,1.02840938,0.84554752,0.00130217,0.09234116,0.57369409,0.00000000
-2.84842421,1.68878649,0.39393558,0.25962665,1.03944035,0.86218928,0.00134822,0.09352686,0.57925394,0.00000000
-2.84242121,1.70931378,0.39284333,0.26324781,1.04791928,0.87726808,0.00141192,0.09440018,0.58325829,0.00000000
-2.83641821,1.72601562,0.39092602,0.26625620,1.05394658,0.89079943,0.00149751,0.09496328,0.58574648,0.00000000
-2.83041521,1.73902096,0.38835384,0.26865624,1.05764228,0.90281320,0.00161010,0.09522473,0.58677427,0.00000000
-2.82441221,1.74851219,0.38532164,0.27046557,1.05914354,0.91335175,0.00175574,0.09519998,0.58641364,0.00000000
-2.81840920,1.75472606,0.38204787,0.27171664,1.05860317,0.92246872,0.00194142,0.09491176,0.58475300,0.00000000
-2.81240620,1.75795514,0.37877333,0.27245817,1.05618912,0.93022845,0.00217511,0.09439040,0.58189750,0.00000000
-2.80640320,1.75854926,0.37575940,0.27275656,1.05208475,0.93670577,0.00246583,0.09367383,0.57796950,0.00000000
-2.80040020,1.75691624,0.37328580,0.27269701,1.04648951,0.94198609,0.00282359,0.09280749,0.57310866,0.00000000
-2.79439720,1.75352137,0.37164745,0.27238411,1.03961977,0.94616556,0.00325943,0.09184384,0.56747170,0.00000000
-2.78839420,1.74888512,0.37115048,0.27194188,1.03170956,0.94935098,0.00378538,0.09084173,0.56123154,0.00000000
-2.78239120,1.74357860,0.37210731,0.27151309,1.02301063,0.95165954,0.00441439,0.08986531,0.55457554,0.00000000
-2.77638819,1.73821646,0.37483054,0.27125766,1.01379182,0.95321804,0.00516022,0.08898275,0.54770288,0.00000000
-2.77038519,1.73344722,0.37962602,0.27135032,1.00433746,0.95416165,0.00603731,0.08826465,0.54082106,0.00000000
-2.76438219,1.72994097,0.38678488,0.27197735,0.99494459,0.95463224,0.00706055,0.08778225,0.53414134,0.00000000
-2.75837919,1.72837497,0.39657501,0.27333248,0.98591910,0.95477630,0.00824506,0.08760540,0.52787357,0.00000000
-2.75237619,1.72941744,0.40923198,0.27561210,0.97757086,0.95474263,0.00960587,0.08780050,0.52222034,0.00000000
-2.74637319,1.73371038,0.42494989,0.27900989,0.97020791,0.95467994,0.01115752,0.08842836,0.51737089,0.00000000
-2.74037019,1.74185200,0.44387242,0.28371105,0.96413013,0.95473460,0.01291371,0.08954215,0.51349501,0.00000000
-2.73436718,1.75437983,0.46608454,0.28988634,0.95962248,0.95504872,0.01488679,0.09118547,0.51073736,0.00000000
-2.72836418,1.77175513,0.49160523,0.29768619,0.95694830,0.95575876,0.01708726,0.09339072,0.50921240,0.00000000
-2.72236118,1.79434963,0.52038160,0.30723504,0.95634296,0.95699472,0.01952334,0.09617765,0.50900045,0.00000000
-2.71635818,1.82243504,0.55228479,0.31862628,0.95800807,0.95888019,0.02220036,0.09955245,0.51014500,0.00000000
-2.71035518,1.85617611,0.58710798,0.33191795,0.96210672,0.96153299,0.02512038,0.10350714,0.51265152,0.00000000
-2.70435218,1.89562746,0.62456666,0.34712933,0.96875974,0.96506657,0.02828168,0.10801949,0.51648790,0.00000000
-2.69834917,1.94073438,0.66430147,0.36423874,0.97804339,0.96959193,0.03167847,0.11305340,0.52158655,0.00000000
-2.69234617,1.99133755,0.70588343,0.38318260,0.98998828,0.97521981,0.03530057,0.11855979,0.52784803,0.00000000
-2.68634317,2.04718127,0.74882178,0.40385580,1.00457974,0.98206292,0.03913332,0.12447788,0.53514604,0.00000000
-2.68034017,2.10792496,0.79257410,0.42611349,1.02175951,0.99023798,0.04315753,0.13073695,0.54333362,0.00000000
-2.67433717,2.17315703,0.83655853,0.44977413,1.04142854,0.99986709,0.04734968,0.13725843,0.55225001,0.00000000
-2.66833417,2.24241039,0.88016763,0.47462381,1.06345080,1.01107825,0.05168216,0.14395824,0.56172796,0.00000000
-2.66233117,2.31517876,0.92278369,0.50042167,1.08765783,1.02400474,0.05612376,0.15074935,0.57160098,0.00000000
-2.65632816,2.39093285,0.96379466,0.52690608,1.11385375,1.03878304,0.06064024,0.15754444,0.58171019,0.00000000
-2.65032516,2.46913533,1.00261042,0.55380151,1.14182050,1.05554931,0.06519500,0.16425848,0.59191020,0.00000000
-2.64432216,2.54925403,1.03867858,0.58082569,1.17132295,1.07443426,0.06974994,0.17081133,0.60207396,0.00000000
-2.63831916,2.63077230,1.07149943,0.60769675,1.20211372,1.09555652,0.07426623,0.17713002,0.61209604,0.00000000
-2.63231616,2.71319629,1.10063932,0.63414002,1.23393738,1.11901469,0.07870517,0.18315076,0.62189430,0.00000000
-2.62631316,2.79605863,1.12574198,0.65989435,1.26653400,1.14487840,0.08302900,0.18882064,0.63140993,0.00000000
-2.62031016,2.87891844,1.14653744,0.68471738,1.29964180,1.17317872,0.08720162,0.19409884,0.64060575,0.00000000
-2.61430715,2.96135790,1.16284807,0.70838984,1.33299891,1.20389850,0.09118923,0.19895738,0.64946304,0.00000000
-2.60830415,3.04297581,1.17459166,0.73071861,1.36634438,1.23696317,0.09496075,0.20338138,0.65797716,0.00000000
-2.60230115,3.12337868,1.18178124,0.75153837,1.39941846,1.27223266,0.09848819,0.20736879,0.66615217,0.00000000
-2.59629815,3.20217043,1.18452191,0.77071202,1.43196234,1.30949511,0.10174672,0.21092974,0.67399498,0.00000000
-2.59029515,3.27894168,1.18300470,0.78812985,1.46371777,1.34846288,0.10471465,0.21408528,0.68150944,0.00000000
-2.58429215,3.35325959,1.17749772,0.80370761,1.49442672,1.38877158,0.10737327,0.21686587,0.68869073,0.00000000
-2.57828914,3.42465968,1.16833514,0.81738372,1.52383146,1.42998242,0.10970654,0.21930953,0.69552053,0.00000000
-2.57228614,3.49264051,1.15590438,0.82911591,1.55167542,1.47158835,0.11170069,0.22145968,0.70196341,0.00000000
-2.56628314,3.55666210,1.14063207,0.83887759,1.57770506,1.51302389,0.11334383,0.22336286,0.70796457,0.00000000
-2.56028014,3.61614887,1.12296941,0.84665416,1.60167301,1.55367885,0.11462557,0.22506648,0.71344920,0.00000000
-2.55427714,3.67049736,1.10337743,0.85243972,1.62334256,1.59291536,0.11553668,0.22661642,0.71832361,0.00000000
-2.54827414,3.71908876,1.08231285,0.85623417,1.64249340,1.63008788,0.11606891,0.22805492,0.72247794,0.00000000
-2.54227114,3.76130585,1.06021488,0.85804116,1.65892861,1.66456540,0.11621489,0.22941850,0.72579039,0.00000000
-2.53626813,3.79655356,1.03749344,0.85786683,1.67248246,1.69575483,0.11596824,0.23073628,0.72813266,0.00000000
-2.53026513,3.82428224,1.01451927,0.85571938,1.68302858,1.72312464,0.11532382,0.23202850,0.72937627,0.00000000
-2.52426213,3.84401196,0.99161595,0.85160958,1.69048810,1.74622741,0.11427813,0.23330545,0.72939934,0.00000000
-2.51825913,3.85535673,0.96905409,0.84555190,1.69483689,1.76472031,0.11282989,0.23456678,0.72809330,0.00000000
-2.51225613,3.85804667,0.94704780,0.83756628,1.69611149,1.77838217,0.11098060,0.23580121,0.72536922,0.00000000
-2.50625313,3.85194680,0.92575319,0.82768022,1.69441296,1.78712621,0.10873524,0.23698667,0.72116324,0.00000000
-2.50025013,3.83707098,0.90526895,0.81593099,1.68990807,1.79100752,0.10610287,0.23809082,0.71544074,0.00000000
-2.49424712,3.81358990,0.88563871,0.80236777,1.68282754,1.79022465,0.10309722,0.23907203,0.70819907,0.00000000
-2.48824412,3.78183232,0.86685512,0.78705346,1.67346090,1.78511511,0.09973709,0.23988066,0.69946855,0.00000000
-2.48224112,3.74227923,0.84886510,0.77006598,1.66214801,1.77614446,0.09604659,0.24046073,0.68931185,0.00000000
-2.47623812,3.69555096,0.83157633,0.75149899,1.64926742,1.76388968,0.09205518,0.24075189,0.67782166,0.00000000
-2.47023512,3.64238791,0.81486449,0.73146192,1.63522189,1.74901703,0.08779745,0.24069156,0.66511694,0.00000000
-2.46423212,3.58362562,0.79858101,0.71007930,1.62042170,1.73225569,0.08331267,0.24021731,0.65133801,0.00000000
-2.45822911,3.52016565,0.78256116,0.68748948,1.60526662,1.71436803,0.07864411,0.23926930,0.63664072,0.00000000
-2.45222611,3.45294371,0.76663220,0.66384275,1.59012729,1.69611800,0.07383815,0.23779271,0.62119026,0.00000000
-2.44622311,3.38289663,0.75062131,0.63929902,1.57532716,1.67823910,0.06894327,0.23574011,0.60515478,0.00000000
-2.44022011,3.31093004,0.73436309,0.61402524,1.56112591,1.66140334,0.06400885,0.23307364,0.58869945,0.00000000
-2.43421711,3.23788826,0.71770655,0.58819267,1.54770536,1.64619265,0.05908396,0.22976688,0.57198099,0.00000000
-2.42821411,3.16452779,0.70052122,0.56197408,1.53515867,1.63307413,0.05421621,0.22580639,0.55514324,0.00000000
-2.42221111,3.09149579,0.68270229,0.53554111,1.52348352,1.62238019,0.04945054,0.22119284,0.53831372,0.00000000
-2.41620810,3.01931419,0.66417465,0.50906181,1.51257982,1.61429456,0.04482821,0.21594152,0.52160138,0.00000000
-2.41020510,2.94837006,0.64489565,0.48269843,1.50225192,1.60884465,0.04038596,0.21008240,0.50509560,0.00000000
-2.40420210,2.87891236,0.62485651,0.45660551,1.49221568,1.60590076,0.03615528,0.20365962,0.48886613,0.00000000
-2.39819910,2.81105493,0.60408237,0.43092822,1.48210968,1.60518189,0.03216196,0.19673035,0.47296418,0.00000000
-2.39219610,2.74478504,0.58263092,0.40580104,1.47151037,1.60626806,0.02842583,0.18936317,0.45742416,0.00000000
-2.38619310,2.67997705,0.56058973,0.38134661,1.45995033,1.60861826,0.02496072,0.18163604,0.44226595,0.00000000
-2.38019010,2.61640991,0.53807240,0.35767483,1.44693869,1.61159343,0.02177463,0.17363379,0.42749759,0.00000000
-2.37418709,2.55378772,0.51521364,0.33488218,1.43198285,1.61448319,0.01887007,0.16544543,0.41311793,0.00000000
-2.36818409,2.49176204,0.49216361,0.31305104,1.41461037,1.61653527,0.01624451,0.15716132,0.39911928,0.00000000
-2.36218109,2.42995500,0.46908174,0.29224934,1.39439015,1.61698618,0.01389104,0.14887029,0.38548978,0.00000000
-2.35617809,2.36798213,0.44613032,0.27253023,1.37095169,1.61509198,0.01179895,0.14065690,0.37221536,0.00000000
-2.35017509,2.30547394,0.42346822,0.25393192,1.34400193,1.61015772,0.00995456,0.13259897,0.35928133,0.00000000
-2.34417209,2.24209562,0.40124496,0.23647779,1.31333869,1.60156452,0.00834182,0.12476547,0.34667359,0.00000000
-2.33816908,2.17756412,0.37959553,0.22017659,1.27886035,1.58879310,0.00694310,0.11721482,0.33437937,0.00000000
-2.33216608,2.11166224,0.35863608,0.20502301,1.24057150,1.57144315,0.00573978,0.10999374,0.32238766,0.00000000
-2.32616308,2.04424941,0.33846073,0.19099844,1.19858433,1.54924762,0.00471287,0.10313664,0.31068947,0.00000000
-2.32016008,1.97526906,0.31913965,0.17807208,1.15311602,1.52208190,0.00384350,0.09666554,0.29927782,0.00000000
-2.31415708,1.90475255,0.30071832,0.16620224,1.10448231,1.48996744,0.00311335,0.09059055,0.28814771,0.00000000
-2.30815408,1.83281981,0.28321809,0.15533800,1.05308781,1.45307013,0.00250499,0.08491081,0.27729608,0.00000000
-2.30215108,1.75967693,0.26663787,0.14542105,0.99941354,1.41169361,0.00200214,0.07961585,0.26672179,0.00000000
-2.29614807,1.68561092,0.25095674,0.13638762,0.94400240,1.36626810,0.00158979,0.07468722,0.25642564,0.00000000
-2.29014507,1.61098210,0.23613745,0.12817061,0.88744328,1.31733542,0.00125439,0.07010041,0.24641048,0.00000000
-2.28414207,1.53621439,0.22213029,0.12070166,0.83035462,1.26553087,0.00098381,0.06582680,0.23668134,0.00000000
-2.27813907,1.46178405,0.20887740,0.11391310,0.77336795,1.21156293,0.00076737,0.06183571,0.22724551,0.00000000
-2.27213607,1.38820722,0.19631699,0.10773985,0.71711210,1.15619165,0.00059577,0.05809624,0.21811268,0.00000000
-2.26613307,1.31602676,0.18438737,0.10212102,0.66219871,1.10020654,0.00046104,0.05457910,0.20929485,0.00000000
-2.26013007,1.24579872,0.17303062,0.09700119,0.60920928,1.04440477,0.00035638,0.05125805,0.20080625,0.00000000
-2.25412706,1.17807906,0.16219563,0.09233145,0.55868417,0.98957057,0.00027612,0.04811120,0.19266299,0.00000000
-2.24812406,1.11341079,0.15184048,0.08807005,0.51111363,0.93645622,0.00021553,0.04512188,0.18488266,0.00000000
-2.24212106,1.05231202,0.14193405,0.08418274,0.46693100,0.88576540,0.00017075,0.04227934,0.17748366,0.00000000
-2.23611806,0.99526525,0.13245692,0.08064276,0.42650785,0.83813905,0.00013864,0.03957901,0.17048455,0.00000000
-2.23011506,0.94270811,0.12340151,0.07743062,0.39015102,0.79414414,0.00011670,0.03702256,0.16390323,0.00000000
-2.22411206,0.89502572,0.11477159,0.07453365,0.35810137,0.75426539,0.00010292,0.03461772,0.15775621,0.00000000
-2.21810905,0.85254501,0.10658132,0.07194535,0.33053373,0.71889988,0.00009577,0.03237790,0.15205784,0.00000000
-2.21210605,0.81553075,0.09885373,0.06966471,0.30755807,0.68835457,0.00009404,0.03032160,0.14681978,0.00000000
-2.20610305,0.78418364,0.09161914,0.06769548,0.28922143,0.66284632,0.00009680,0.02847184,0.14205054,0.00000000
-2.20010005,0.75864009,0.08491321,0.06604543,0.27551036,0.64250429,0.00010334,0.02685534,0.13775537,0.00000000
-2.19409705,0.73897374,0.07877517,0.06472574,0.26635386,0.62737427,0.00011315,0.02550189,0.13393629,0.00000000
-2.18809405,0.72519842,0.07324596,0.06375034,0.26162650,0.61742464,0.00012581,0.02444353,0.13059241,0.00000000
-2.18209105,0.71727238,0.06836667,0.06313553,0.26115176,0.61255358,0.00014101,0.02371387,0.12772045,0.00000000
-2.17608804,0.71510345,0.06417705,0.06289949,0.26470562,0.61259706,0.00015850,0.02334739,0.12531549,0.00000000
-2.17008504,0.71855480,0.06071442,0.06306202,0.27202042,0.61733745,0.00017809,0.02337879,0.12337175,0.00000000
-2.16408204,0.72745121,0.05801271,0.06364418,0.28278911,0.62651229,0.00019959,0.02384234,0.12188343,0.00000000
-2.15807904,0.74158523,0.05610178,0.06466809,0.29667006,0.63982298,0.00022285,0.02477131,0.12084552,0.00000000
