energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,S_s_up,S_p_up,Y_p_up,Y_d_up
-3.20860430,3.08155824,0.03288394,0.20614021,0.78512361,0.21717024,0.03507436,1.86860779,1.11175157,0.47054571
-3.20260130,3.08026165,0.03244944,0.20961137,0.78304224,0.21413646,0.03580408,1.85869529,1.11024056,0.47195495
-3.19659830,3.06842136,0.03183699,0.21245659,0.77837099,0.21020644,0.03642156,1.84248771,1.10321451,0.47217598
-3.19059530,3.04664178,0.03106234,0.21467993,0.77130048,0.20544544,0.03692699,1.82046807,1.09087698,0.47129886
-3.18459230,3.01581659,0.03014430,0.21630013,0.76209992,0.19993931,0.03732312,1.79330716,1.07354953,0.46945402
-3.17858929,2.97711213,0.02910414,0.21735024,0.75111270,0.19379229,0.03761523,1.76185113,1.05166519,0.46681014
-3.17258629,2.93194037,0.02796491,0.21787682,0.73874917,0.18712411,0.03781097,1.72710229,1.02575861,0.46357025
-3.16658329,2.88192214,0.02675074,0.21793849,0.72547683,0.18006647,0.03792014,1.69019375,0.99645298,0.45996627
-3.16058029,2.82884187,0.02548609,0.21760387,0.71180832,0.17275923,0.03795436,1.65235875,0.96444450,0.45625220
-3.15457729,2.77459547,0.02419504,0.21694909,0.69828739,0.16534616,0.03792659,1.61489585,0.93048460,0.45269602
-3.14857429,2.72113304,0.02290062,0.21605489,0.68547351,0.15797075,0.03785068,1.57913115,0.89536076,0.44957077
-3.14257129,2.67039854,0.02162415,0.21500329,0.67392558,0.15077202,0.03774076,1.54637883,0.85987636,0.44714496
-3.13656828,2.62426861,0.02038476,0.21387424,0.66418517,0.14388051,0.03761069,1.51790143,0.82483037,0.44567286
-3.13056528,2.58449263,0.01919891,0.21274220,0.65676001,0.13741475,0.03747345,1.49487109,0.79099731,0.44538489
-3.12456228,2.55263628,0.01808009,0.21167283,0.65210806,0.13147807,0.03734055,1.47833320,0.75910817,0.44647854
-3.11855928,2.53003043,0.01703866,0.21072009,0.65062285,0.12615614,0.03722152,1.46917343,0.72983278,0.44911023
-3.11255628,2.51772735,0.01608168,0.20992371,0.65262039,0.12151502,0.03712349,1.46808923,0.70376402,0.45338843
-3.10655328,2.51646549,0.01521307,0.20930740,0.65832816,0.11759996,0.03705082,1.47556672,0.68140424,0.45936822
-3.10055028,2.52664415,0.01443367,0.20887764,0.66787647,0.11443493,0.03700495,1.49186341,0.66315426,0.46704774
-3.09454727,2.54830880,0.01374153,0.20862338,0.68129238,0.11202281,0.03698425,1.51699748,0.64930496,0.47636639
-3.08854427,2.58114729,0.01313225,0.20851645,0.69849654,0.11034615,0.03698416,1.55074364,0.64003175,0.48720516
-3.08254127,2.62449719,0.01259936,0.20851288,0.71930284,0.10936872,0.03699737,1.59263572,0.63539185,0.49938887
-3.07653827,2.67736365,0.01213474,0.20855485,0.74342099,0.10903739,0.03701417,1.64197593,0.63532440,0.51269032
-3.07053527,2.73844725,0.01172913,0.20857334,0.77046203,0.10928460,0.03702288,1.69785032,0.63965330,0.52683625
-3.06453227,2.80618070,0.01137255,0.20849133,0.79994651,0.11003114,0.03701042,1.75915022,0.64809273,0.54151476
-3.05852926,2.87877326,0.01105477,0.20822727,0.83131524,0.11118919,0.03696291,1.82459890,0.66025512,0.55638404
-3.05252626,2.95426135,0.01076572,0.20769879,0.86394238,0.11266564,0.03686627,1.89278289,0.67566141,0.57108206
-3.04652326,3.03056393,0.01049587,0.20682639,0.89715043,0.11436541,0.03670689,1.96218711,0.69375341,0.58523686
-3.04052026,3.10554090,0.01023654,0.20553694,0.93022699,0.11619490,0.03647224,2.03123308,0.71390800,0.59847712
-3.03451726,3.17705305,0.00998017,0.20376692,0.96244266,0.11806535,0.03615136,2.09831918,0.73545288,0.61044269
-3.02851426,3.24302192,0.00972049,0.20146515,0.99306985,0.11989615,0.03573538,2.16186215,0.75768365,0.62079471
-3.02251126,3.30148802,0.00945264,0.19859499,1.02140197,0.12161798,0.03521787,2.22033874,0.77988173,0.62922510
-3.01650825,3.35066611,0.00917328,0.19513591,1.04677250,0.12317581,0.03459510,2.27232666,0.80133290,0.63546508
-3.01050525,3.38899615,0.00888052,0.19108446,1.06857349,0.12453161,0.03386619,2.31654369,0.82134591,0.63929259
-3.00450225,3.41518878,0.00857391,0.18645452,1.08627306,0.12566686,0.03303313,2.35188415,0.83927083,0.64053838
-2.99849925,3.42826432,0.00825435,0.18127703,1.09943131,0.12658473,0.03210074,2.37745151,0.85451648,0.63909066
-2.99249625,3.42758436,0.00792396,0.17559910,1.10771415,0.12731195,0.03107649,2.39258652,0.86656667,0.63489830
-2.98649325,3.41287511,0.00758591,0.16948271,1.11090482,0.12790028,0.02997026,2.39688977,0.87499451,0.62797236
-2.98049025,3.38424199,0.00724428,0.16300299,1.10891236,0.12842754,0.02879406,2.39023808,0.87947447,0.61838616
-2.97448724,3.34217488,0.00690385,0.15624625,1.10177706,0.12899824,0.02756164,2.37279390,0.87979166,0.60627377
-2.96848424,3.28754375,0.00657000,0.14930774,1.08967230,0.12974351,0.02628816,2.34500743,0.87584800,0.59182700
-2.96248124,3.22158442,0.00624844,0.14228940,1.07290276,0.13082056,0.02498975,2.30761091,0.86766488,0.57529102
-2.95647824,3.14587468,0.00594511,0.13529744,1.05189898,0.13241137,0.02368316,2.26160517,0.85538225,0.55695865
-2.95047524,3.06230074,0.00566604,0.12844002,1.02720807,0.13472055,0.02238535,2.20823824,0.83925398,0.53716350
-2.94447224,2.97301467,0.00541714,0.12182488,0.99948093,0.13797251,0.02111311,2.14897662,0.81963957,0.51627207
-2.93846923,2.88038346,0.00520412,0.11555716,0.96945613,0.14240752,0.01988275,2.08546944,0.79699248,0.49467499
-2.93246623,2.78693056,0.00503235,0.10973716,0.93794085,0.14827696,0.01870976,2.01950657,0.77184526,0.47277761
-2.92646323,2.69527122,0.00490671,0.10445833,0.90578932,0.15583753,0.01760847,1.95297141,0.74479225,0.45099006
-2.92046023,2.60804292,0.00483150,0.09980522,0.87387937,0.16534450,0.01659186,1.88778972,0.71647002,0.42971714
-2.91445723,2.52783267,0.00481032,0.09585170,0.84308777,0.17704409,0.01567124,1.82587570,0.68753665,0.40934817
-2.90845423,2.45710282,0.00484596,0.09265913,0.81426495,0.19116502,0.01485608,1.76907695,0.65865031,0.39024708
-2.90245123,2.39811762,0.00494026,0.09027479,0.78821002,0.20790949,0.01415379,1.71911980,0.63044788,0.37274299
-2.89644822,2.35287253,0.00509406,0.08873043,0.76564670,0.22744372,0.01356957,1.67755659,0.60352468,0.35712159
-2.89044522,2.32302839,0.00530704,0.08804102,0.74720101,0.24988839,0.01310631,1.64571677,0.57841561,0.34361749
-2.88444222,2.30985276,0.00557771,0.08820378,0.73338141,0.27530937,0.01276442,1.62466315,0.55557870,0.33240778
-2.87843922,2.31417053,0.00590329,0.08919751,0.72456207,0.30370899,0.01254189,1.61515489,0.53538149,0.32360713
-2.87243622,2.33632555,0.00627970,0.09098228,0.72096987,0.33501840,0.01243420,1.61761866,0.51809075,0.31726450
-2.86643322,2.37615530,0.00670156,0.09349956,0.72267552,0.36909138,0.01243440,1.63212902,0.50386577,0.31336159
-2.86043022,2.43297974,0.00716219,0.09667286,0.72958941,0.40570003,0.01253325,1.65839889,0.49275564,0.31181321
-2.85442721,2.50560546,0.00765371,0.10040881,0.74146210,0.44453277,0.01271934,1.69578081,0.48470023,0.31246965
-2.84842421,2.59234568,0.00816716,0.10459882,0.75788985,0.48519497,0.01297936,1.74327923,0.47953511,0.31512081
-2.84242121,2.69105609,0.00869262,0.10912131,0.77832488,0.52721240,0.01329836,1.79957375,0.47699994,0.31950229
-2.83641821,2.79918592,0.00921944,0.11384439,0.80209025,0.57003773,0.01366015,1.86305287,0.47675000,0.32530310
-2.83041521,2.91384324,0.00973650,0.11862902,0.82839898,0.61306010,0.01404763,1.93185739,0.47837047,0.33217485
-2.82441221,3.03187254,0.01023244,0.12333254,0.85637678,0.65561752,0.01444327,2.00393234,0.48139277,0.33974211
-2.81840920,3.14994251,0.01069601,0.12781244,0.88508764,0.69701197,0.01482958,2.07708570,0.48531239,0.34761365
-2.81240620,3.26464105,0.01111633,0.13193035,0.91356169,0.73652670,0.01518954,2.14905230,0.48960743,0.35539417
-2.80640320,3.37257441,0.01148326,0.13555590,0.94082406,0.77344520,0.01550710,2.21756047,0.49375721,0.36269614
-2.80040020,3.47046694,0.01178768,0.13857051,0.96592412,0.80707119,0.01576764,2.28039944,0.49726032,0.36915121
-2.79439720,3.55525786,0.01202174,0.14087083,0.98796367,0.83674882,0.01595831,2.33548486,0.49965118,0.37442104
-2.78839420,3.62419140,0.01217918,0.14237170,1.00612352,0.86188236,0.01606843,2.38092026,0.50051489,0.37820686
-2.78239120,3.67489700,0.01225545,0.14300859,1.01968709,0.88195451,0.01608975,2.41505204,0.49949951,0.38025768
-2.77638819,3.70545643,0.01224786,0.14273923,1.02806045,0.89654257,0.01601662,2.43651617,0.49632569,0.38037664
-2.77038519,3.71445537,0.01215570,0.14154457,1.03078804,0.90533171,0.01584612,2.44427469,0.49079317,0.37842543
-2.76438219,3.70101760,0.01198018,0.13942891,1.02756346,0.90812492,0.01557803,2.43764092,0.48278405,0.37432668
-2.75837919,3.66482055,0.01172441,0.13641915,1.01823510,0.90484898,0.01521478,2.41629247,0.47226301,0.36806406
-2.75237619,3.60609216,0.01139325,0.13256341,1.00280641,0.89555630,0.01476125,2.38027182,0.45927439,0.35968046
-2.74637319,3.52558919,0.01099311,0.12792880,0.98143110,0.88042268,0.01422451,2.32997469,0.44393661,0.34927408
-2.74037019,3.42455865,0.01053175,0.12259874,0.95440333,0.85974079,0.01361352,2.26612703,0.42643412,0.33699291
-2.73436718,3.30468415,0.01001797,0.11666974,0.92214374,0.83391006,0.01293876,2.18975178,0.40700751,0.32302770
-2.72836418,3.16801979,0.00946133,0.11024792,0.88518175,0.80342315,0.01221180,2.10212718,0.38594222,0.30760392
-2.72236118,3.01691488,0.00887183,0.10344535,0.84413517,0.76884983,0.01144491,2.00473845,0.36355635,0.29097294
-2.71635818,2.85393257,0.00825961,0.09637643,0.79968790,0.73081882,0.01065063,1.89922510,0.34018829,0.27340291
-2.71035518,2.68176604,0.00763461,0.08915440,0.75256679,0.68999855,0.00984140,1.78732616,0.31618448,0.25516972
-2.70435218,2.50315562,0.00700639,0.08188817,0.70351843,0.64707749,0.00902915,1.67082546,0.29188795,0.23654831
-2.69834917,2.32080991,0.00638379,0.07467954,0.65328703,0.60274494,0.00822503,1.55149910,0.26762799,0.21780476
-2.69234617,2.13733384,0.00577483,0.06762086,0.60259388,0.55767294,0.00743914,1.43106707,0.24371123,0.19918934
-2.68634317,1.95516563,0.00518650,0.06079330,0.55211926,0.51249998,0.00668033,1.31115043,0.22041439,0.18093066
-2.68034017,1.77652476,0.00462470,0.05426561,0.50248722,0.46781693,0.00595606,1.19323533,0.19797887,0.16323122
-2.67433717,1.60337162,0.00409416,0.04809347,0.45425355,0.42415569,0.00527232,1.07864470,0.17660712,0.14626417
-2.66833417,1.43737956,0.00359848,0.04231932,0.40789714,0.38198061,0.00463368,0.96851790,0.15646077,0.13017151
-2.66233117,1.27991909,0.00314012,0.03697276,0.36381475,0.34168295,0.00404322,0.86379838,0.13766048,0.11506347
-2.65632816,1.13205358,0.00272047,0.03207118,0.32231896,0.30357811,0.00350272,0.76522904,0.12028717,0.10101907
-2.65032516,0.99454544,0.00233998,0.02762089,0.28363911,0.26790563,0.00301272,0.67335461,0.10438449,0.08808762
-2.64432216,0.86787124,0.00199826,0.02361837,0.24792484,0.23483155,0.00257268,0.58853008,0.08996225,0.07629104
-2.63831916,0.75224417,0.00169420,0.02005173,0.21525173,0.20445282,0.00218115,0.51093432,0.07700056,0.06562677
-2.63231616,0.64764211,0.00142608,0.01690222,0.18562863,0.17680337,0.00183595,0.44058756,0.06545437,0.05607114
-2.62631316,0.55383940,0.00119178,0.01414576,0.15900619,0.15186140,0.00153428,0.37737165,0.05525824,0.04758288
-2.62031016,0.47044070,0.00098883,0.01175441,0.13528598,0.12955738,0.00127299,0.32105192,0.04633101,0.04010674
-2.61430715,0.39691539,0.00081455,0.00969770,0.11433000,0.10978254,0.00104861,0.27129966,0.03858032,0.03357699
-2.60830415,0.33263101,0.00066617,0.00794391,0.09596992,0.09239726,0.00085759,0.22771424,0.03190676,0.02792074
-2.60230115,0.27688481,0.00054091,0.00646105,0.08001591,0.07723924,0.00069633,0.18984406,0.02620757,0.02306091
-2.59629815,0.22893243,0.00043605,0.00521780,0.06626476,0.06413106,0.00056135,0.15720586,0.02137980,0.01891888
-2.59029515,0.18801309,0.00034901,0.00418417,0.05450706,0.05288703,0.00044930,0.12930174,0.01732292,0.01541672
-2.58429215,0.15337117,0.00027735,0.00333205,0.04453337,0.04331912,0.00035706,0.10563392,0.01394093,0.01247897
-2.57828914,0.12427369,0.00021885,0.00263556,0.03613936,0.03524201,0.00028175,0.08571681,0.01114387,0.01003412
-2.57228614,0.10002408,0.00017148,0.00207132,0.02912978,0.02847707,0.00022078,0.06908659,0.00884895,0.00801557
-2.56628314,0.07997234,0.00013345,0.00161855,0.02332154,0.02285555,0.00017184,0.05530841,0.00698113,0.00636241
-2.56028014,0.06352185,0.00010319,0.00125910,0.01854576,0.01822076,0.00013291,0.04398127,0.00547350,0.00501974
-2.55427714,0.05013339,0.00007932,0.00097743,0.01464902,0.01442957,0.00010222,0.03474107,0.00426725,0.00393893
-2.54827414,0.03932672,0.00006070,0.00076055,0.01149391,0.01135317,0.00007830,0.02726183,0.00331149,0.00307752
-2.54227114,0.03068028,0.00004635,0.00059791,0.00895901,0.00887726,0.00005990,0.02125568,0.00256292,0.00239912
-2.53626813,0.02382936,0.00003547,0.00048131,0.00693833,0.00690189,0.00004600,0.01647164,0.00198538,0.00187312
-2.53026513,0.01846339,0.00002741,0.00040487,0.00534054,0.00534082,0.00003578,0.01269371,0.00154941,0.00147444
-2.52426213,0.01432246,0.00002167,0.00036495,0.00408787,0.00412076,0.00002861,0.00973837,0.00123186,0.00118324
-2.51825913,0.01119374,0.00001788,0.00036029,0.00311491,0.00318044,0.00002402,0.00745180,0.00101546,0.00098466
-2.51225613,0.00890783,0.00001577,0.00039201,0.00236736,0.00246962,0.00002173,0.00570692,0.00088861,0.00086867
-2.50625313,0.00733553,0.00001519,0.00046391,0.00180075,0.00194811,0.00002156,0.00440054,0.00084526,0.00082994
-2.50025013,0.00638499,0.00001609,0.00058274,0.00137924,0.00158489,0.00002353,0.00345062,0.00088494,0.00086792
-2.49424712,0.00599966,0.00001853,0.00075861,0.00107454,0.00135731,0.00002777,0.00279373,0.00101303,0.00098700
-2.48824412,0.00615690,0.00002266,0.00100556,0.00086486,0.00125044,0.00003457,0.00238285,0.00124122,0.00119681
-2.48224112,0.00686754,0.00002873,0.00134226,0.00073409,0.00125662,0.00004440,0.00218553,0.00158816,0.00151271
-2.47623812,0.00817620,0.00003711,0.00179280,0.00067103,0.00137511,0.00005787,0.00218224,0.00208045,0.00195643
-2.47023512,0.01016261,0.00004829,0.00238767,0.00066882,0.00161206,0.00007584,0.00236524,0.00275381,0.00255684
-2.46423212,0.01294366,0.00006290,0.00316481,0.00072447,0.00198049,0.00009934,0.00273764,0.00365447,0.00335092
-2.45822911,0.01667629,0.00008169,0.00417089,0.00083848,0.00250054,0.00012969,0.00331271,0.00484093,0.00438479
-2.45222611,0.02156090,0.00010558,0.00546252,0.00101462,0.00319987,0.00016846,0.00411352,0.00638577,0.00571492
-2.44622311,0.02784525,0.00013568,0.00710766,0.00125975,0.00411412,0.00021753,0.00517267,0.00837774,0.00740931
-2.44022011,0.03582865,0.00017324,0.00918698,0.00158375,0.00528749,0.00027912,0.00653220,0.01092394,0.00954876
-2.43421711,0.04586596,0.00021973,0.01179510,0.00199946,0.00677335,0.00035580,0.00824345,0.01415201,0.01222802
-2.42821411,0.05837131,0.00027681,0.01504182,0.00252266,0.00863483,0.00045053,0.01036700,0.01821230,0.01555681
-2.42221111,0.07382102,0.00034634,0.01905304,0.00317208,0.01094535,0.00056665,0.01297245,0.02327975,0.01966060
-2.41620810,0.09275527,0.00043034,0.02397132,0.00396936,0.01378901,0.00070790,0.01613802,0.02955553,0.02468106
-2.41020510,0.11577820,0.00053104,0.02995607,0.00493895,0.01726070,0.00087841,0.01994995,0.03726801,0.03077605
-2.40420210,0.14355574,0.00065079,0.03718308,0.00610804,0.02146602,0.00108265,0.02450147,0.04667311,0.03811894
-2.39819910,0.17681092,0.00079206,0.04584336,0.00750625,0.02652071,0.00132541,0.02989154,0.05805365,0.04689739
-2.39219610,0.21631595,0.00095736,0.05614118,0.00916538,0.03254968,0.00161171,0.03622296,0.07171749,0.05731111
-2.38619310,0.26288089,0.00114922,0.06829113,0.01111885,0.03968550,0.00194672,0.04360019,0.08799442,0.06956889
-2.38019010,0.31733846,0.00137007,0.08251417,0.01340116,0.04806627,0.00233564,0.05212652,0.10723138,0.08388447
-2.37418709,0.38052488,0.00162218,0.09903258,0.01604711,0.05783290,0.00278356,0.06190089,0.12978605,0.10047156
-2.36818409,0.45325670,0.00190757,0.11806391,0.01909084,0.06912572,0.00329526,0.07301418,0.15601864,0.11953767
-2.36218109,0.53630382,0.00222789,0.13981375,0.02256482,0.08208042,0.00387509,0.08554517,0.18628185,0.14127708
-2.35617809,0.63035919,0.00258428,0.16446775,0.02649862,0.09682347,0.00452670,0.09955622,0.22090921,0.16586297
-2.35017509,0.73600578,0.00297734,0.19218272,0.03091756,0.11346700,0.00525285,0.11508883,0.26020177,0.19343888
-2.34417209,0.85368182,0.00340694,0.22307736,0.03584136,0.13210333,0.00605519,0.13215922,0.30441363,0.22410977
-2.33816908,0.98364556,0.00387218,0.25722272,0.04128268,0.15279932,0.00693400,0.15075412,0.35373669,0.25793300
-2.33216608,1.12594083,0.00437125,0.29463294,0.04724568,0.17559074,0.00788805,0.17082702,0.40828505,0.29490959
-2.32616308,1.28036514,0.00490144,0.33525650,0.05372470,0.20047693,0.00891437,0.19229503,0.46807979,0.33497627
-2.32016008,1.44644201,0.00545904,0.37896868,0.06070307,0.22741594,0.01000810,0.21503662,0.53303494,0.37799852
-2.31415708,1.62339919,0.00603934,0.42556544,0.06815208,0.25632062,0.01116239,0.23889040,0.60294514,0.42376532
-2.30815408,1.81015455,0.00663668,0.47475948,0.07603027,0.28705567,0.01236838,0.26365517,0.67747613,0.47198594
-2.30215108,2.00531126,0.00724450,0.52617861,0.08428309,0.31943611,0.01361517,0.28909126,0.75615854,0.52228899
-2.29614807,2.20716326,0.00785542,0.57936698,0.09284289,0.35322736,0.01488992,0.31492345,0.83838583,0.57422435
-2.29014507,2.41371214,0.00846140,0.63378936,0.10162942,0.38814697,0.01617803,0.34084524,0.92341689,0.62726789
-2.28414207,2.62269577,0.00905388,0.68883853,0.11055078,0.42386826,0.01746333,0.36652469,1.01038372,0.68082927
-2.27813907,2.83162854,0.00962400,0.74384595,0.11950483,0.46002569,0.01872842,0.39161148,1.09830425,0.73426267
-2.27213607,3.03785254,0.01016282,0.79809529,0.12838114,0.49622205,0.01995501,0.41574524,1.18610043,0.78688024
-2.26613307,3.23859834,0.01066152,0.85083873,0.13706333,0.53203720,0.02112435,0.43856475,1.27262098,0.83796806
-2.26013007,3.43105363,0.01111170,0.90131539,0.14543184,0.56703799,0.02221774,0.45971774,1.35666848,0.88680387
-2.25412706,3.61243719,0.01150559,0.94877131,0.15336698,0.60078923,0.02321697,0.47887106,1.43702965,0.93267624
-2.24812406,3.78007556,0.01183627,0.99248025,0.16075225,0.63286504,0.02410485,0.49572061,1.51250801,0.97490419
-2.24212106,3.93147934,0.01209792,1.03176454,0.16747768,0.66286027,0.02486572,0.51000098,1.58195746,1.01285672
-2.23611806,4.06441589,0.01228594,1.06601502,0.17344324,0.69040136,0.02548588,0.52149407,1.64431549,1.04597130
-2.23011506,4.17697555,0.01239716,1.09470934,0.17856207,0.71515636,0.02595405,0.53003658,1.69863474,1.07377049
-2.22411206,4.26762821,0.01242988,1.11742780,0.18276340,0.73684340,0.02626172,0.53552600,1.74411133,1.09587623
-2.21810905,4.33526821,0.01238394,1.13386600,0.18599507,0.75523750,0.02640340,0.53792472,1.78010906,1.11202086
-2.21210605,4.37924527,0.01226075,1.14384396,0.18822560,0.77017525,0.02637680,0.53726231,1.80617816,1.12205466
-2.20610305,4.39938061,0.01206318,1.14731106,0.18944557,0.78155732,0.02618295,0.53363561,1.82206819,1.12594950
-2.20010005,4.39596765,0.01179554,1.14434701,0.18966839,0.78934867,0.02582615,0.52720684,1.82773440,1.12379856
-2.19409705,4.36975758,0.01146338,1.13515862,0.18893032,0.79357669,0.02531387,0.51819964,1.82333769,1.11581217
-2.18809405,4.32193116,0.01107337,1.12007285,0.18728977,0.79432733,0.02465649,0.50689322,1.80923840,1.10231015
-2.18209105,4.25405826,0.01063306,1.09952648,0.18482597,0.79173966,0.02386708,0.49361495,1.78598445,1.08371104
-2.17608804,4.16804774,0.01015073,1.07405310,0.18163690,0.78599920,0.02296096,0.47873147,1.75429502,1.06051889
-2.17008504,4.06609034,0.00963511,1.04426818,0.17783676,0.77733059,0.02195533,0.46263888,1.71504057,1.03330830
-2.16408204,3.95059775,0.00909519,1.01085294,0.17355291,0.76598992,0.02086878,0.44575220,1.66922070,1.00270851
-2.15807904,3.82414076,0.00854005,0.97453798,0.16892252,0.75225738,0.01972083,0.42849460,1.61794119,0.96938733
-2.15207604,3.68938960,0.00797860,0.93608731,0.16408903,0.73643048,0.01853149,0.41128665,1.56239136,0.93403558
-2.14607304,3.54905894,0.00741949,0.89628372,0.15919858,0.71881828,0.01732079,0.39453618,1.50382306,0.89735285
-2.14007004,3.40585975,0.00687095,0.85591580,0.15439648,0.69973688,0.01610838,0.37862881,1.44353226,0.86003493
-2.13406703,3.26245940,0.00634069,0.81576718,0.14982394,0.67950613,0.01491318,0.36391969,1.38284379,0.82276344
-2.12806403,3.12145097,0.00583586,0.77660826,0.14561517,0.65844779,0.01375311,0.35072654,1.32309972,0.78619776
-2.12206103,2.98533173,0.00536302,0.73919027,0.14189487,0.63688477,0.01264482,0.33932428,1.26565139,0.75096942
-2.11605803,2.85649022,0.00492812,0.70424162,0.13877631,0.61514128,0.01160354,0.32994128,1.21185461,0.71767860
-2.11005503,2.73720087,0.00453657,0.67246619,0.13635987,0.59354370,0.01064300,0.32275735,1.16306760,0.68689265
-2.10405203,2.62962419,0.00419323,0.64454298,0.13473226,0.57242144,0.00977538,0.31790346,1.12065056,0.65914605
-2.09804902,2.53581059,0.00390255,0.62112655,0.13396628,0.55210775,0.00901130,0.31546305,1.08596575,0.63494138
-2.09204602,2.45770545,0.00366856,0.60284755,0.13412107,0.53293975,0.00835987,0.31547482,1.06037690,0.61475064
-2.08604302,2.39715301,0.00349501,0.59031265,0.13524287,0.51525746,0.00782878,0.31793689,1.04524650,0.59901639
-2.08004002,2.35589690,0.00338535,0.58410317,0.13736616,0.49940151,0.00742435,0.32281193,1.04192970,0.58815211
-2.07403702,2.33557531,0.00334284,0.58477186,0.14051497,0.48570928,0.00715163,0.33003306,1.05176381,0.58254131
-2.06803402,2.33770919,0.00337052,0.59283731,0.14470448,0.47450945,0.00701445,0.33951021,1.07605244,0.58253503
-2.06203102,2.36368268,0.00347123,0.60877578,0.14994254,0.46611498,0.00701549,0.35113664,1.11604360,0.58844741
-2.05602801,2.41471527,0.00364755,0.63301030,0.15623112,0.46081469,0.00715627,0.36479519,1.17290181,0.60054937
-2.05002501,2.49182614,0.00390175,0.66589723,0.16356751,0.45886381,0.00743719,0.38036408,1.24767429,0.61906039
-2.04402201,2.59579178,0.00423565,0.70771052,0.17194529,0.46047391,0.00785743,0.39772191,1.34125199,0.64413872
-2.03801901,2.72709856,0.00465056,0.75862445,0.18135480,0.46580269,0.00841489,0.41675163,1.45432664,0.67587039
-2.03201601,2.88589276,0.00514707,0.81869542,0.19178324,0.47494436,0.00910616,0.43734336,1.58734546,0.71425770
-2.02601301,3.07193078,0.00572490,0.88784396,0.20321424,0.48792102,0.00992630,0.45939590,1.74046544,0.75920774
-2.02001001,3.28453291,0.00638274,0.96583785,0.21562703,0.50467590,0.01086884,0.48281696,1.91350953,0.81052193
-2.01400700,3.52254394,0.00711808,1.05227767,0.22899519,0.52506888,0.01192560,0.50752214,2.10592725,0.86788718
-2.00800400,3.78430420,0.00792702,1.14658583,0.24328502,0.54887479,0.01308665,0.53343279,2.31676230,0.93086972
-2.00200100,4.06763403,0.00880418,1.24800033,0.25845372,0.57578493,0.01434022,0.56047300,2.54462961,0.99891214
-1.99599800,4.36983457,0.00974259,1.35557406,0.27444754,0.60541203,0.01567277,0.58856589,2.78770430,1.07133446
-1.98999500,4.68770695,0.01073363,1.46818051,0.29119983,0.63729873,0.01706895,0.61762964,3.04372433,1.14733966
-1.98399200,5.01759122,0.01176705,1.58452644,0.30862944,0.67092930,0.01851183,0.64757340,3.31000838,1.22602393
-1.97798899,5.35542539,0.01283103,1.70317161,0.32663938,0.70574463,0.01998300,0.67829357,3.58348988,1.30639174
-1.97198599,5.69682383,0.01391231,1.82255543,0.34511598,0.74115967,0.02146287,0.70967059,3.86076709,1.38737550
-1.96598299,6.03717341,0.01499642,1.94103009,0.36392862,0.77658285,0.02293101,0.74156658,4.13816875,1.46785937
-1.95997999,6.37174437,0.01606791,2.05689910,0.38293021,0.81143665,0.02436654,0.77382396,4.41183363,1.54670641
-1.95397699,6.69581226,0.01711071,2.16846016,0.40195824,0.84517847,0.02574854,0.80626518,4.67780190,1.62278830
-1.94797399,7.00478624,0.01810847,2.27405072,0.42083671,0.87732080,0.02705659,0.83869349,4.93211511,1.69501626
-1.94197099,7.29433869,0.01904502,2.37209444,0.43937859,0.90744978,0.02827122,0.87089483,5.17092130,1.76237201
-1.93596798,7.56053038,0.01990474,2.46114678,0.45738898,0.93524120,0.02937444,0.90264063,5.39058122,1.82393747
-1.92996498,7.79992583,0.02067307,2.53993757,0.47466872,0.96047327,0.03035023,0.93369131,5.58777130,1.87892175
-1.92396198,8.00969354,0.02133687,2.60740883,0.49101837,0.98303529,0.03118497,0.96380028,5.75957918,1.92668419
-1.91795898,8.18768637,0.02188485,2.66274608,0.50624235,1.00293191,0.03186786,0.99271826,5.90358764,1.96675244
-1.91195598,8.33249835,0.02230789,2.70540167,0.52015319,1.02028264,0.03239121,1.02019757,6.01794334,1.99883458
-1.90595298,8.44349510,0.02259931,2.73510908,0.53257553,1.03531656,0.03275066,1.04599628,6.10140733,2.02282478
-1.89994997,8.52081659,0.02275509,2.75188746,0.54334998,1.04836245,0.03294535,1.06988196,6.15338518,2.03880219
-1.89394697,8.56535197,0.02277391,2.75603634,0.55233647,1.05983471,0.03297789,1.09163505,6.17393549,2.04702307
-1.88794397,8.57868791,0.02265725,2.74812059,0.55941711,1.07021575,0.03285427,1.11105161,6.16375646,2.04790661
-1.88194097,8.56303298,0.02240925,2.72894656,0.56449845,1.08003554,0.03258370,1.12794566,6.12415145,2.04201518
-1.87593797,8.52112172,0.02203652,2.69953027,0.56751309,1.08984918,0.03217826,1.14215101,6.05697517,2.03002985
-1.86993497,8.45610296,0.02154797,2.66105950,0.56842070,1.10021359,0.03165253,1.15352273,5.96456312,2.01272250
-1.86393197,8.37141774,0.02095441,2.61485117,0.56720830,1.11166413,0.03102314,1.16193839,5.84964774,1.99092578
-1.85792896,8.27067220,0.02026823,2.56230612,0.56388999,1.12469220,0.03030824,1.16729913,5.71526493,1.96550230
-1.85192596,8.15751112,0.01950301,2.50486321,0.55850618,1.13972456,0.02952693,1.16953068,5.56465520,1.93731442
-1.84592296,8.03549714,0.01867303,2.44395459,0.55112224,1.15710534,0.02869870,1.16858445,5.40116352,1.90719589
