energy_ev,total_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-0.18309155,1.19877181,0.10194169,0.51016880,0.00430837,0.08398193,0.64996640,0.21600616,0.18509290,0.00000000
-0.17708854,1.24933831,0.11341307,0.53539612,0.00458562,0.09702565,0.65726656,0.22010621,0.19112730,0.00000000
-0.17108554,1.29961398,0.12616182,0.56119287,0.00487542,0.11187204,0.66044697,0.22322654,0.19681852,0.00000000
-0.16508254,1.34977753,0.14020243,0.58761839,0.00517925,0.12860024,0.65952801,0.22537489,0.20219487,0.00000000
-0.15907954,1.40008744,0.15553451,0.61475166,0.00549852,0.14727030,0.65462682,0.22658823,0.20730430,0.00000000
-0.15307654,1.45085778,0.17213843,0.64267951,0.00583443,0.16791702,0.64595260,0.22693050,0.21221139,0.00000000
-0.14707354,1.50243038,0.18997140,0.67148375,0.00618790,0.19054419,0.63379857,0.22648954,0.21699359,0.00000000
-0.14107054,1.55514499,0.20896406,0.70122806,0.00655940,0.21511910,0.61853109,0.22537305,0.22173680,0.00000000
-0.13506753,1.60930892,0.22901802,0.73194523,0.00694884,0.24156794,0.60057641,0.22370411,0.22653061,0.00000000
-0.12906453,1.66516795,0.25000437,0.76362566,0.00735549,0.26977224,0.58040564,0.22161619,0.23146344,0.00000000
-0.12306153,1.72288019,0.27176351,0.79620789,0.00777789,0.29956672,0.55851876,0.21924805,0.23661761,0.00000000
-0.11705853,1.78249453,0.29410620,0.82957180,0.00821380,0.33073868,0.53542830,0.21673875,0.24206489,0.00000000
-0.11105553,1.84393497,0.31681616,0.86353502,0.00866028,0.36302928,0.51164340,0.21422283,0.24786245,0.00000000
-0.10505253,1.90699199,0.33965398,0.89785296,0.00911362,0.39613672,0.48765494,0.21182611,0.25404962,0.00000000
-0.09904952,1.97132142,0.36236238,0.93222260,0.00956956,0.42972136,0.46392232,0.20966197,0.26064549,0.00000000
-0.09304652,2.03645116,0.38467261,0.96628997,0.01002333,0.46341277,0.44086220,0.20782845,0.26764747,0.00000000
-0.08704352,2.10179526,0.40631176,0.99966091,0.01046989,0.49681850,0.41883968,0.20640615,0.27503097,0.00000000
-0.08104052,2.16667463,0.42701071,1.03191476,0.01090413,0.52953423,0.39816190,0.20545681,0.28274995,0.00000000
-0.07503752,2.23034315,0.44651227,1.06262006,0.01132106,0.56115506,0.37907427,0.20502281,0.29073860,0.00000000
-0.06903452,2.29201770,0.46457933,1.09135141,0.01171611,0.59128735,0.36175902,0.20512727,0.29891377,0.00000000
-0.06303152,2.35091007,0.48100230,1.11770657,0.01208535,0.61956070,0.34633604,0.20577476,0.30717812,0.00000000
-0.05702851,2.40625909,0.49560587,1.14132271,0.01242567,0.64563941,0.33286556,0.20695252,0.31542389,0.00000000
-0.05102551,2.45736093,0.50825437,1.16189086,0.01273504,0.66923303,0.32135248,0.20863200,0.32353688,0.00000000
-0.04502251,2.50359580,0.51885571,1.17916769,0.01301260,0.69010532,0.31175183,0.21077071,0.33140070,0.00000000
-0.03901951,2.54444964,0.52736354,1.19298399,0.01325878,0.70808127,0.30397505,0.21331412,0.33890092,0.00000000
-0.03301651,2.57952962,0.53377769,1.20324918,0.01347533,0.72305185,0.29789678,0.21619768,0.34592896,0.00000000
-0.02701351,2.60857288,0.53814262,1.20995196,0.01366526,0.73497616,0.29336176,0.21934875,0.35238567,0.00000000
-0.02101051,2.63144811,0.54054427,1.21315678,0.01383278,0.74388094,0.29019168,0.22268858,0.35818438,0.00000000
-0.01500750,2.64815055,0.54110527,1.21299672,0.01398313,0.74985755,0.28819174,0.22613411,0.36325342,0.00000000
-0.00900450,2.65879090,0.53997888,1.20966324,0.01412240,0.75305647,0.28715676,0.22959971,0.36753798,0.00000000
-0.00300150,2.66357948,0.53734202,1.20339346,0.01425725,0.75367971,0.28687682,0.23299897,0.37100134,0.00000000
0.00300150,2.66280686,0.53338771,1.19445613,0.01439470,0.75197164,0.28714236,0.23624626,0.37362556,0.00000000
0.00900450,2.65682270,0.52831739,1.18313690,0.01454184,0.74820859,0.28774878,0.23925848,0.37541154,0.00000000
0.01500750,2.64601439,0.52233354,1.16972417,0.01470561,0.74268789,0.28850044,0.24195663,0.37637859,0.00000000
0.02101051,2.63078704,0.51563284,1.15449637,0.01489260,0.73571691,0.28921432,0.24426752,0.37656367,0.00000000
0.02701351,2.61154612,0.50840043,1.13771126,0.01510891,0.72760264,0.28972309,0.24612538,0.37602014,0.00000000
0.03301651,2.58868403,0.50080526,1.11959817,0.01536003,0.71864221,0.28987787,0.24747346,0.37481643,0.00000000
0.03901951,2.56257105,0.49299697,1.10035327,0.01565093,0.70911492,0.28955049,0.24826560,0.37303437,0.00000000
0.04502251,2.53355119,0.48510413,1.08013819,0.01598609,0.69927591,0.28863542,0.24846757,0.37076755,0.00000000
0.05102551,2.50194280,0.47723395,1.05908181,0.01636967,0.68935169,0.28705115,0.24805833,0.36811945,0.00000000
0.05702851,2.46804339,0.46947346,1.03728491,0.01680582,0.67953762,0.28474118,0.24703092,0.36520170,0.00000000
0.06303152,2.43213791,0.46189165,1.01482716,0.01729896,0.66999711,0.28167449,0.24539306,0.36213217,0.00000000
0.06903452,2.39450948,0.45454272,0.99177574,0.01785415,0.66086247,0.27784544,0.24316740,0.35903319,0.00000000
0.07503752,2.35545123,0.44746980,0.96819481,0.01847748,0.65223719,0.27327315,0.24039125,0.35602968,0.00000000
0.08104052,2.31527804,0.44070909,0.94415514,0.01917645,0.64419903,0.26800027,0.23711590,0.35324728,0.00000000
0.08704352,2.27433696,0.43429387,0.91974294,0.01996030,0.63680392,0.26209125,0.23340552,0.35081049,0.00000000
0.09304652,2.23301504,0.42825823,0.89506736,0.02084024,0.63009001,0.25563006,0.22933550,0.34884071,0.00000000
0.09904952,2.19174387,0.42264019,0.87026593,0.02182961,0.62408168,0.24871740,0.22499048,0.34745428,0.00000000
0.10505253,2.15100008,0.41748396,0.84550768,0.02294391,0.61879318,0.24146766,0.22046197,0.34676043,0.00000000
0.11105553,2.11130144,0.41284119,0.82099361,0.02420058,0.61423165,0.23400548,0.21584575,0.34685921,0.00000000
0.11705853,2.07319865,0.40877118,0.79695449,0.02561869,0.61039941,0.22646220,0.21123902,0.34783936,0.00000000
0.12306153,2.03726309,0.40533996,0.77364617,0.02721843,0.60729538,0.21897231,0.20673753,0.34977613,0.00000000
0.12906453,2.00407107,0.40261828,0.75134267,0.02902038,0.60491571,0.21166992,0.20243269,0.35272917,0.00000000
0.13506753,1.97418553,0.40067879,0.73032755,0.03104464,0.60325367,0.20468552,0.19840878,0.35674044,0.00000000
0.14107054,1.94813604,0.39959231,0.71088405,0.03330984,0.60229888,0.19814302,0.19474046,0.36183227,0.00000000
0.14707354,1.92639838,0.39942375,0.69328463,0.03583204,0.60203614,0.19215724,0.19149047,0.36800560,0.00000000
0.15307654,1.90937475,0.40022770,0.67778059,0.03862359,0.60244391,0.18683191,0.18870782,0.37523848,0.00000000
0.15907954,1.89737578,0.40204404,0.66459227,0.04169203,0.60349284,0.18225822,0.18642638,0.38348495,0.00000000
0.16508254,1.89060538,0.40489392,0.65390053,0.04503909,0.60514437,0.17851391,0.18466394,0.39267440,0.00000000
0.17108554,1.88914929,0.40877631,0.64583976,0.04865977,0.60734959,0.17566306,0.18342190,0.40271139,0.00000000
0.17708854,1.89296818,0.41366538,0.64049301,0.05254175,0.61004859,0.17375629,0.18268537,0.41347623,0.00000000
0.18309155,1.90189553,0.41950893,0.63788931,0.05666503,0.61317034,0.17283157,0.18242397,0.42482613,0.00000000
0.18909455,1.91564071,0.42622794,0.63800328,0.06100187,0.61663308,0.17291543,0.18259304,0.43659719,0.00000000
0.19509755,1.93379718,0.43371745,0.64075707,0.06551713,0.62034540,0.17402443,0.18313540,0.44860715,0.00000000
0.20110055,1.95585547,0.44184869,0.64602447,0.07016898,0.62420784,0.17616702,0.18398354,0.46065889,0.00000000
0.20710355,1.98122049,0.45047235,0.65363676,0.07490994,0.62811497,0.17934530,0.18506219,0.47254467,0.00000000
0.21310655,2.00923226,0.45942300,0.66339021,0.07968828,0.63195794,0.18355685,0.18629112,0.48405100,0.00000000
0.21910955,2.03918936,0.46852438,0.67505452,0.08444967,0.63562731,0.18879641,0.18758821,0.49496405,0.00000000
0.22511256,2.07037379,0.47759527,0.68838190,0.08913905,0.63901598,0.19505722,0.18887247,0.50507533,0.00000000
0.23111556,2.10207622,0.48645576,0.70311631,0.09370260,0.64202226,0.20233193,0.19006714,0.51418759,0.00000000
0.23711856,2.13362034,0.49493350,0.71900222,0.09808970,0.64455268,0.21061311,0.19110253,0.52212056,0.00000000
0.24312156,2.16438523,0.50286971,0.73579259,0.10225481,0.64652469,0.21989305,0.19191857,0.52871645,0.00000000
0.24912456,2.19382466,0.51012450,0.75325562,0.10615912,0.64786886,0.23016309,0.19246706,0.53384476,0.00000000
0.25512756,2.22148229,0.51658137,0.77118004,0.10977190,0.64853071,0.24141221,0.19271326,0.53740640,0.00000000
0.26113057,2.24700225,0.52215058,0.78937852,0.11307142,0.64847184,0.25362511,0.19263705,0.53933675,0.00000000
0.26713357,2.27013446,0.52677118,0.80768936,0.11604546,0.64767064,0.26677981,0.19223337,0.53960750,0.00000000
0.27313657,2.29073454,0.53041172,0.82597627,0.11869131,0.64612218,0.28084482,0.19151206,0.53822732,0.00000000
0.27913957,2.30875847,0.53306951,0.84412645,0.12101522,0.64383757,0.29577610,0.19049698,0.53524110,0.00000000
0.28514257,2.32425226,0.53476855,0.86204715,0.12303143,0.64084273,0.31151399,0.18922457,0.53072788,0.00000000
0.29114557,2.33733743,0.53555626,0.87966096,0.12476078,0.63717662,0.32798032,0.18774180,0.52479756,0.00000000
0.29714857,2.34819301,0.53549918,0.89690039,0.12622889,0.63288897,0.34507588,0.18610370,0.51758648,0.00000000
0.30315158,2.35703524,0.53467801,0.91370191,0.12746426,0.62803776,0.36267848,0.18437050,0.50925208,0.00000000
0.30915458,2.36409608,0.53318214,0.93000010,0.12849609,0.62268644,0.38064185,0.18260457,0.49996692,0.00000000
0.31515758,2.36960179,0.53110405,0.94572216,0.12935222,0.61690103,0.39879552,0.18086727,0.48991224,0.00000000
0.32116058,2.37375278,0.52853400,0.96078341,0.13005719,0.61074730,0.41694572,0.17921588,0.47927143,0.00000000
0.32716358,2.37670578,0.52555504,0.97508383,0.13063050,0.60428803,0.43487758,0.17770070,0.46822370,0.00000000
0.33316658,2.37855933,0.52223891,0.98850611,0.13108530,0.59758063,0.45235845,0.17636259,0.45693814,0.00000000
0.33916958,2.37934336,0.51864277,1.00091532,0.13142745,0.59067497,0.46914237,0.17523081,0.44556849,0.00000000
0.34517259,2.37901332,0.51480702,1.01216016,0.13165515,0.58361177,0.48497565,0.17432156,0.43424879,0.00000000
0.35117559,2.37744907,0.51075428,1.02207592,0.13175896,0.57642134,0.49960330,0.17363703,0.42309010,0.00000000
0.35717859,2.37445856,0.50648950,1.03048878,0.13172241,0.56912294,0.51277602,0.17316512,0.41217837,0.00000000
0.36318159,2.36978602,0.50200105,1.03722147,0.13152301,0.56172458,0.52425775,0.17287988,0.40157346,0.00000000
0.36918459,2.36312407,0.49726286,1.04209970,0.13113365,0.55422332,0.53383311,0.17274246,0.39130942,0.00000000
0.37518759,2.35412910,0.49223726,1.04495921,0.13052430,0.54660610,0.54131477,0.17270273,0.38139587,0.00000000
0.38119060,2.34243898,0.48687832,1.04565300,0.12966391,0.53885090,0.54655021,0.17270139,0.37182040,0.00000000
0.38719360,2.32769231,0.48113565,1.04405824,0.12852237,0.53092832,0.54942767,0.17267249,0.36255183,0.00000000
0.39319660,2.30954797,0.47495808,1.04008263,0.12707245,0.52280341,0.54988103,0.17254620,0.35354420,0.00000000
0.39919960,2.28770421,0.46829744,1.03366972,0.12529161,0.51443769,0.54789340,0.17225184,0.34474122,0.00000000
0.40520260,2.26191621,0.46111178,1.02480303,0.12316358,0.50579122,0.54349925,0.17172087,0.33608097,0.00000000
0.41120560,2.23201132,0.45336825,1.01350870,0.12067964,0.49682477,0.53678498,0.17088985,0.32750071,0.00000000
0.41720860,2.19790132,0.44504524,0.99985649,0.11783953,0.48750177,0.52788790,0.16970319,0.31894143,0.00000000
0.42321161,2.15959109,0.43613389,0.98395915,0.11465199,0.47779018,0.51699361,0.16811552,0.31035210,0.00000000
0.42921461,2.11718344,0.42663873,0.96597016,0.11113489,0.46766407,0.50433192,0.16609372,0.30169330,0.00000000
0.43521761,2.07087985,0.41657773,0.94607993,0.10731496,0.45710491,0.49017132,0.16361837,0.29294016,0.00000000
0.44122061,2.02097724,0.40598149,0.92451066,0.10322721,0.44610242,0.47481233,0.16068468,0.28408443,0.00000000
0.44722361,1.96786083,0.39489197,0.90151012,0.09891391,0.43465515,0.45857974,0.15730282,0.27513565,0.00000000
0.45322661,1.91199361,0.38336065,0.87734458,0.09442350,0.42277065,0.44181414,0.15349765,0.26612131,0.00000000
0.45922961,1.85390294,0.37144636,0.85229127,0.08980913,0.41046515,0.42486292,0.14930779,0.25708609,0.00000000
0.46523262,1.79416474,0.35921293,0.82663065,0.08512718,0.39776313,0.40807100,0.14478431,0.24809015,0.00000000
0.47123562,1.73338620,0.34672673,0.80063885,0.08043573,0.38469642,0.39177152,0.13998878,0.23920658,0.00000000
0.47723862,1.67218766,0.33405437,0.77458058,0.07579297,0.37130320,0.37627690,0.13499103,0.23051819,0.00000000
0.48324162,1.61118449,0.32126060,0.74870274,0.07125579,0.35762688,0.36187029,0.12986662,0.22211372,0.00000000
0.48924462,1.55096969,0.30840647,0.72322913,0.06687838,0.34371485,0.34879798,0.12469416,0.21408372,0.00000000
0.49524762,1.49209798,0.29554798,0.69835615,0.06271114,0.32961734,0.33726264,0.11955256,0.20651632,0.00000000
0.50125063,1.43507186,0.28273514,0.67424990,0.05879962,0.31538636,0.32741792,0.11451838,0.19949297,0.00000000
0.50725363,1.38033033,0.27001147,0.65104448,0.05518386,0.30107473,0.31936443,0.10966340,0.19308456,0.00000000
0.51325663,1.32824031,0.25741396,0.62884173,0.05189776,0.28673531,0.31314722,0.10505241,0.18734795,0.00000000
0.51925963,1.27909135,0.24497350,0.60771200,0.04896884,0.27242048,0.30875500,0.10074147,0.18232313,0.00000000
0.52526263,1.23309319,0.23271554,0.58769611,0.04641805,0.25818171,0.30612105,0.09677652,0.17803114,0.00000000
0.53126563,1.19037649,0.22066111,0.56880813,0.04425990,0.24406934,0.30512590,0.09319250,0.17447292,0.00000000
0.53726863,1.15099613,0.20882793,0.55103883,0.04250260,0.23013248,0.30560162,0.09001292,0.17162891,0.00000000
0.54327164,1.11493688,0.19723163,0.53435957,0.04114842,0.21641897,0.30733777,0.08724988,0.16945976,0.00000000
0.54927464,1.08212090,0.18588691,0.51872628,0.04019408,0.20297534,0.31008869,0.08490458,0.16790769,0.00000000
0.55527764,1.05241648,0.17480864,0.50408343,0.03963119,0.18984681,0.31358198,0.08296806,0.16689879,0.00000000
0.56128064,1.02564768,0.16401270,0.49036769,0.03944673,0.17707711,0.31752787,0.08142236,0.16634585,0.00000000
0.56728364,1.00160399,0.15351666,0.47751117,0.03962349,0.16470827,0.32162910,0.08024181,0.16615175,0.00000000
0.57328664,0.98004989,0.14334017,0.46544399,0.04014052,0.15278028,0.32559106,0.07939446,0.16621310,0.00000000
0.57928964,0.96073368,0.13350511,0.45409623,0.04097351,0.14133058,0.32913175,0.07884359,0.16642408,0.00000000
0.58529265,0.94339528,0.12403546,0.44339924,0.04209516,0.13039343,0.33199118,0.07854914,0.16668018,0.00000000
0.59129565,0.92777297,0.11495696,0.43328623,0.04347550,0.11999928,0.33393990,0.07846912,0.16688179,0.00000000
0.59729865,0.91360877,0.10629667,0.42369230,0.04508221,0.11017402,0.33478633,0.07856083,0.16693730,0.00000000
0.60330165,0.90065275,0.09808233,0.41455405,0.04688089,0.10093827,0.33438270,0.07878194,0.16676592,0.00000000
0.60930465,0.88866613,0.09034175,0.40580890,0.04883546,0.09230670,0.33262923,0.07909142,0.16629974,0.00000000
0.61530765,0.87742361,0.08310212,0.39739430,0.05090850,0.08428757,0.32947668,0.07945028,0.16548529,0.00000000
0.62131066,0.86671509,0.07638951,0.38924689,0.05306170,0.07688232,0.32492702,0.07982216,0.16428446,0.00000000
0.62731366,0.85634697,0.07022829,0.38130202,0.05525642,0.07008540,0.31903235,0.08017374,0.16267479,0.00000000
0.63331666,0.84614341,0.06464089,0.37349349,0.05745428,0.06388438,0.31189220,0.08047514,0.16064921,0.00000000
0.63931966,0.83594772,0.05964750,0.36575381,0.05961794,0.05826023,0.30364927,0.08070017,0.15821525,0.00000000
0.64532266,0.82562394,0.05526598,0.35801487,0.06171181,0.05318785,0.29448400,0.08082654,0.15539396,0.00000000
0.65132566,0.81505870,0.05151192,0.35020921,0.06370299,0.04863686,0.28460804,0.08083604,0.15221832,0.00000000
0.65732866,0.80416341,0.04839865,0.34227162,0.06556205,0.04457248,0.27425705,0.08071472,0.14873162,0.00000000
0.66333167,0.79287643,0.04593738,0.33414126,0.06726395,0.04095657,0.26368301,0.08045300,0.14498554,0.00000000
0.66933467,0.78116524,0.04413723,0.32576383,0.06878878,0.03774884,0.25314630,0.08004581,0.14103825,0.00000000
0.67533767,0.76902813,0.04300523,0.31709399,0.07012236,0.03490793,0.24290792,0.07949262,0.13695249,0.00000000
0.68134067,0.75649525,0.04254615,0.30809760,0.07125677,0.03239257,0.23322188,0.07879743,0.13279363,0.00000000
0.68734367,0.74362864,0.04276222,0.29875368,0.07219053,0.03016264,0.22432812,0.07796866,0.12862788,0.00000000
0.69334667,0.73052100,0.04365261,0.28905598,0.07292856,0.02818009,0.21644593,0.07701893,0.12452055,0.00000000
0.69934967,0.71729296,0.04521274,0.27901396,0.07348191,0.02640970,0.20976818,0.07596462,0.12053441,0.00000000
0.70535268,0.70408886,0.04743339,0.26865315,0.07386709,0.02481968,0.20445625,0.07482543,0.11672818,0.00000000
0.71135568,0.69107092,0.05029972,0.25801470,0.07410523,0.02338205,0.20063591,0.07362363,0.11315514,0.00000000
0.71735868,0.67841206,0.05379019,0.24715428,0.07422092,0.02207287,0.19839402,0.07238327,0.10986185,0.00000000
0.72336168,0.66628769,0.05787536,0.23614033,0.07424089,0.02087226,0.19777629,0.07112922,0.10688710,0.00000000
0.72936468,0.65486665,0.06251696,0.22505161,0.07419256,0.01976427,0.19878592,0.06988623,0.10426090,0.00000000
0.73536768,0.64430219,0.06766694,0.21397446,0.07410250,0.01873657,0.20138340,0.06867783,0.10200385,0.00000000
0.74137069,0.63472321,0.07326691,0.20299969,0.07399504,0.01778017,0.20548726,0.06752544,0.10012660,0.00000000
0.74737369,0.62622657,0.07924791,0.19221946,0.07389086,0.01688892,0.21097603,0.06644743,0.09862971,0.00000000
0.75337669,0.61887102,0.08553060,0.18172420,0.07380595,0.01605908,0.21769122,0.06545843,0.09750382,0.00000000
0.75937969,0.61267325,0.09202604,0.17159997,0.07375072,0.01528888,0.22544150,0.06456887,0.09673014,0.00000000
0.76538269,0.60760656,0.09863696,0.16192617,0.07372959,0.01457809,0.23400792,0.06378477,0.09628143,0.00000000
0.77138569,0.60360235,0.10525964,0.15277400,0.07374086,0.01392769,0.24315011,0.06310779,0.09612328,0.00000000
0.77738869,0.60055458,0.11178635,0.14420550,0.07377711,0.01333956,0.25261350,0.06253570,0.09621584,0.00000000
0.78339170,0.59832723,0.11810821,0.13627346,0.07382591,0.01281634,0.26213711,0.06206304,0.09651594,0.00000000
0.78939470,0.59676431,0.12411858,0.12902204,0.07387094,0.01236129,0.27146203,0.06168220,0.09697942,0.00000000
0.79539770,0.59570209,0.12971663,0.12248809,0.07389346,0.01197830,0.28034008,0.06138458,0.09756374,0.00000000
0.80140070,0.59498299,0.13481105,0.11670304,0.07387396,0.01167195,0.28854245,0.06116208,0.09823075,0.00000000
0.80740370,0.59447021,0.13932376,0.11169527,0.07379401,0.01144759,0.29586796,0.06100858,0.09894931,0.00000000
0.81340670,0.59406237,0.14319338,0.10749269,0.07363812,0.01131153,0.30215070,0.06092146,0.09969794,0.00000000
0.81940970,0.59370723,0.14637824,0.10412538,0.07339553,0.01127114,0.30726650,0.06090300,0.10046704,0.00000000
0.82541271,0.59341362,0.14885889,0.10162813,0.07306186,0.01133501,0.31113811,0.06096163,0.10126082,0.00000000
0.83141571,0.59326067,0.15063984,0.10004248,0.07264043,0.01151301,0.31373873,0.06111284,0.10209856,0.00000000
0.83741871,0.59340374,0.15175036,0.09941830,0.07214321,0.01181628,0.31509362,0.06137978,0.10301529,0.00000000
0.84342171,0.59407624,0.15224442,0.09981455,0.07159136,0.01225714,0.31527978,0.06179337,0.10406167,0.00000000
0.84942471,0.59558723,0.15219956,0.10129915,0.07101522,0.01284890,0.31442344,0.06239194,0.10530313,0.00000000
0.85542771,0.59831433,0.15171475,0.10394790,0.07045385,0.01360549,0.31269561,0.06322041,0.10681812,0.00000000
0.86143072,0.60269220,0.15090730,0.10784236,0.06995397,0.01454100,0.31030571,0.06432892,0.10869560,0.00000000
0.86743372,0.60919678,0.14990889,0.11306672,0.06956843,0.01566912,0.30749346,0.06577099,0.11103173,0.00000000
0.87343672,0.61832575,0.14886086,0.11970372,0.06935428,0.01700243,0.30451951,0.06760128,0.11392603,0.00000000
0.87943972,0.63057614,0.14790892,0.12782988,0.06937043,0.01855160,0.30165499,0.06987304,0.11747697,0.00000000
0.88544272,0.64641980,0.14719754,0.13750994,0.06967506,0.02032456,0.29917064,0.07263525,0.12177723,0.00000000
0.89144572,0.66627798,0.14686424,0.14879120,0.07032285,0.02232564,0.29732582,0.07592977,0.12690892,0.00000000
0.89744872,0.69049604,0.14703397,0.16169753,0.07136218,0.02455472,0.29635799,0.07978837,0.13293887,0.00000000
0.90345173,0.71931982,0.14781388,0.17622386,0.07283250,0.02700641,0.29647320,0.08423012,0.13991430,0.00000000
0.90945473,0.75287456,0.14928868,0.19233113,0.07476181,0.02966945,0.29783788,0.08925894,0.14785908,0.00000000
0.91545773,0.79114790,0.15151692,0.20994219,0.07716456,0.03252614,0.30057251,0.09486170,0.15677080,0.00000000
0.92146073,0.83397786,0.15452817,0.22893900,0.08004005,0.03555209,0.30474741,0.10100692,0.16661888,0.00000000
0.92746373,0.88104667,0.15832144,0.24916133,0.08337127,0.03871611,0.31038080,0.10764415,0.17734386,0.00000000
0.93346673,0.93188131,0.16286491,0.27040721,0.08712456,0.04198045,0.31743947,0.11470413,0.18885798,0.00000000
0.93946973,0.98586094,0.16809685,0.29243533,0.09124980,0.04530129,0.32584182,0.12209981,0.20104715,0.00000000
0.94547274,1.04223143,0.17392803,0.31496946,0.09568140,0.04862955,0.33546332,0.12972819,0.21377429,0.00000000
0.95147574,1.10012664,0.18024523,0.33770481,0.10034003,0.05191194,0.34614411,0.13747301,0.22688384,0.00000000
0.95747874,1.15859590,0.18691601,0.36031622,0.10513489,0.05509230,0.35769835,0.14520812,0.24020759,0.00000000
0.96348174,1.21663675,0.19379428,0.38246798,0.10996672,0.05811317,0.36992495,0.15280156,0.25357121,0.00000000
0.96948474,1.27323162,0.20072679,0.40382489,0.11473121,0.06091747,0.38261910,0.16012000,0.26680158,0.00000000
0.97548774,1.32738693,0.20755989,0.42406415,0.11932280,0.06345035,0.39558403,0.16703355,0.27973433,0.00000000
0.98149075,1.37817302,0.21414660,0.44288752,0.12363865,0.06566104,0.40864238,0.17342066,0.29222130,0.00000000
0.98749375,1.42476295,0.22035346,0.46003334,0.12758266,0.06750462,0.42164663,0.17917279,0.30413761,0.00000000
0.99349675,1.46646835,0.22606690,0.47528759,0.13106938,0.06894370,0.43448790,0.18419874,0.31538778,0.00000000
0.99949975,1.50277059,0.23119897,0.48849373,0.13402752,0.06994991,0.44710269,0.18842850,0.32591075,0.00000000
1.00550275,1.53334566,0.23569185,0.49956050,0.13640306,0.07050510,0.45947711,0.19181614,0.33568328,0.00000000
1.01150575,1.55808134,0.23952126,0.50846749,0.13816161,0.07060224,0.47164827,0.19434191,0.34472162,0.00000000
1.01750875,1.57708577,0.24269834,0.51526787,0.13929007,0.07024596,0.48370276,0.19601322,0.35308127,0.00000000
1.02351176,1.59068676,0.24526992,0.52008838,0.13979745,0.06945273,0.49577205,0.19686453,0.36085466,0.00000000
1.02951476,1.59942174,0.24731733,0.52312617,0.13971471,0.06825064,0.50802514,0.19695608,0.36816693,0.00000000
1.03551776,1.60401865,0.24895345,0.52464281,0.13909373,0.06667879,0.52065862,0.19637158,0.37516986,0.00000000
1.04152076,1.60536854,0.25031846,0.52495553,0.13800538,0.06478646,0.53388470,0.19521489,0.38203423,0.00000000
1.04752376,1.60449106,0.25157413,0.52442610,0.13653678,0.06263182,0.54791771,0.19360592,0.38894096,0.00000000
1.05352676,1.60249442,0.25289721,0.52344785,0.13478790,0.06028053,0.56295977,0.19167581,0.39607146,0.00000000
1.05952976,1.60053158,0.25447190,0.52243131,0.13286756,0.05780408,0.57918639,0.18956176,0.40359757,0.00000000
1.06553277,1.59975460,0.25648194,0.52178913,0.13088907,0.05527807,0.59673271,0.18740168,0.41167177,0.00000000
1.07153577,1.60126926,0.25910263,0.52192091,0.12896581,0.05278039,0.61568113,0.18532891,0.42041799,0.00000000
1.07753877,1.60609193,0.26249296,0.52319863,0.12720665,0.05038938,0.63605099,0.18346721,0.42992354,0.00000000
1.08354177,1.61511039,0.26678847,0.52595324,0.12571172,0.04818208,0.65779101,0.18192630,0.44023268,0.00000000
1.08954477,1.62905042,0.27209487,0.53046282,0.12456858,0.04623253,0.68077467,0.18079811,0.45134205,0.00000000
1.09554777,1.64844918,0.27848288,0.53694302,0.12384886,0.04461017,0.70479918,0.18015384,0.46319829,0.00000000
1.10155078,1.67363652,0.28598441,0.54553978,0.12360572,0.04337836,0.72958786,0.18004202,0.47569795,0.00000000
1.10755378,1.70472456,0.29459029,0.55632471,0.12387203,0.04259309,0.75479612,0.18048745,0.48868977,0.00000000
1.11355678,1.74160576,0.30424950,0.56929323,0.12465939,0.04230175,0.78002062,0.18149126,0.50197925,0.00000000
1.11955978,1.78395913,0.31487016,0.58436520,0.12595810,0.04254208,0.80481139,0.18303181,0.51533523,0.00000000
1.12556278,1.83126397,0.32632193,0.60138811,0.12773788,0.04334127,0.82868630,0.18506645,0.52849825,0.00000000
1.13156578,1.88282032,0.33843998,0.62014249,0.12994945,0.04471519,0.85114725,0.18753409,0.54119043,0.00000000
1.13756878,1.93777478,0.35103011,0.64034915,0.13252673,0.04666772,0.87169739,0.19035822,0.55312615,0.00000000
1.14357179,1.99515061,0.36387500,0.66167803,0.13538972,0.04919035,0.88985853,0.19345050,0.56402337,0.00000000
1.14957479,2.05388064,0.37674118,0.68375809,0.13844765,0.05226186,0.90518810,0.19671443,0.57361487,0.00000000
1.15557779,2.11284164,0.38938657,0.70618808,0.14160255,0.05584826,0.91729478,0.20004932,0.58165907,0.00000000
1.16158079,2.17088889,0.40156810,0.72854752,0.14475282,0.05990292,0.92585231,0.20335396,0.58794989,0.00000000
1.16758379,2.22688964,0.41304938,0.75040788,0.14779682,0.06436708,0.93061073,0.20653028,0.59232532,0.00000000
1.17358679,2.27975461,0.42360789,0.77134333,0.15063626,0.06917050,0.93140476,0.20948657,0.59467424,0.00000000
1.17958979,2.32846650,0.43304160,0.79094112,0.15317925,0.07423256,0.92815893,0.21214030,0.59494144,0.00000000
1.18559280,2.37210495,0.44117468,0.80881109,0.15534295,0.07946365,0.92088941,0.21442046,0.59313043,0.00000000
1.19159580,2.40986744,0.44786222,0.82459441,0.15705572,0.08476691,0.90970245,0.21626939,0.58930409,0.00000000
1.19759880,2.44108585,0.45299376,0.83797121,0.15825872,0.09004027,0.89478961,0.21764399,0.58358319,0.00000000
