energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Os_p_up,Os_d_up,S_s_up,S_p_up
-3.05252626,0.60270832,0.00043796,0.03104458,0.00294929,0.08434087,0.30521266,0.00428453,0.27459064
-3.04652326,0.55281038,0.00040227,0.02846695,0.00269955,0.07735341,0.28002447,0.00392290,0.25185126
-3.04052026,0.50370612,0.00036710,0.02591737,0.00245458,0.07047875,0.25527065,0.00356786,0.22943102
-3.03451726,0.45597297,0.00033286,0.02342822,0.00221702,0.06379475,0.23123848,0.00322312,0.20759982
-3.02851426,0.41012535,0.00029994,0.02102777,0.00198921,0.05737090,0.20818588,0.00289195,0.18659641
-3.02251126,0.36660613,0.00026865,0.01873987,0.00177316,0.05126709,0.18633703,0.00257712,0.16662458
-3.01650825,0.32578182,0.00023926,0.01658378,0.00157054,0.04553275,0.16587983,0.00228087,0.14785104
-3.01050525,0.28794123,0.00021199,0.01457418,0.00138267,0.04020660,0.14696507,0.00200490,0.13040490
-3.00450225,0.25329727,0.00018700,0.01272134,0.00121056,0.03531682,0.12970725,0.00175039,0.11437860
-2.99849925,0.22199151,0.00016439,0.01103151,0.00105493,0.03088151,0.11418672,0.00151800,0.09983006
-2.99249625,0.19410094,0.00014424,0.00950734,0.00091626,0.02690966,0.10045297,0.00130793,0.08678583
-2.98649325,0.16964637,0.00012655,0.00814845,0.00079485,0.02340214,0.08852886,0.00111997,0.07524498
-2.98049025,0.14860198,0.00011131,0.00695201,0.00069091,0.02035303,0.07841531,0.00095361,0.06518342
-2.97448724,0.13090542,0.00009846,0.00591343,0.00060460,0.01775093,0.07009640,0.00080807,0.05655850
-2.96848424,0.11646798,0.00008791,0.00502697,0.00053615,0.01558035,0.06354454,0.00068236,0.04931355
-2.96248124,0.10518447,0.00007958,0.00428641,0.00048591,0.01382298,0.05872547,0.00057543,0.04338227
-2.95647824,0.09694248,0.00007334,0.00368563,0.00045445,0.01245898,0.05560301,0.00048615,0.03869285
-2.95047524,0.09163075,0.00006906,0.00321919,0.00044263,0.01146808,0.05414339,0.00041345,0.03517156
-2.94447224,0.08914654,0.00006661,0.00288285,0.00045167,0.01083057,0.05431911,0.00035633,0.03274591
-2.93846923,0.08940183,0.00006585,0.00267400,0.00048323,0.01052813,0.05611223,0.00031395,0.03134726
-2.93246623,0.09232847,0.00006663,0.00259200,0.00053946,0.01054449,0.05951705,0.00028562,0.03091296
-2.92646323,0.09788211,0.00006881,0.00263854,0.00062302,0.01086599,0.06454239,0.00027091,0.03138789
-2.92046023,0.10604515,0.00007225,0.00281778,0.00073715,0.01148199,0.07121310,0.00026960,0.03272564
-2.91445723,0.11682855,0.00007679,0.00313650,0.00088565,0.01238511,0.07957117,0.00028173,0.03488923
-2.90845423,0.13027275,0.00008229,0.00360415,0.00107286,0.01357142,0.08967623,0.00030762,0.03785144
-2.90245123,0.14644757,0.00008861,0.00423273,0.00130365,0.01504050,0.10160547,0.00034784,0.04159495
-2.89644822,0.16545122,0.00009560,0.00503663,0.00158333,0.01679543,0.11545304,0.00040320,0.04611203
-2.89044522,0.18740831,0.00010312,0.00603234,0.00191758,0.01884269,0.13132874,0.00047477,0.05140415
-2.88444222,0.21246686,0.00011103,0.00723805,0.00231231,0.02119198,0.14935603,0.00056379,0.05748126
-2.87843922,0.24079430,0.00011919,0.00867313,0.00277349,0.02385594,0.16966941,0.00067168,0.06436093
-2.87243622,0.27257234,0.00012746,0.01035747,0.00330700,0.02684980,0.19241085,0.00079997,0.07206723
-2.86643322,0.30799072,0.00013573,0.01231075,0.00391836,0.03019100,0.21772550,0.00095025,0.08062938
-2.86043022,0.34723976,0.00014386,0.01455159,0.00461257,0.03389857,0.24575652,0.00112413,0.09008023
-2.85442721,0.39050192,0.00015175,0.01709660,0.00539377,0.03799255,0.27663911,0.00132312,0.10045447
-2.84842421,0.43794220,0.00015931,0.01995944,0.00626503,0.04249321,0.31049374,0.00154860,0.11178661
-2.84242121,0.48969784,0.00016645,0.02314974,0.00722806,0.04742027,0.34741888,0.00180175,0.12410875
-2.83641821,0.54586726,0.00017310,0.02667214,0.00828300,0.05279190,0.38748316,0.00208343,0.13744823
-2.83041521,0.60649889,0.00017921,0.03052530,0.00942812,0.05862376,0.43071745,0.00239415,0.15182504
-2.82441221,0.67158001,0.00018475,0.03470108,0.01065973,0.06492790,0.47710699,0.00273398,0.16724924
-2.81840920,0.74102617,0.00018969,0.03918374,0.01197194,0.07171171,0.52658399,0.00310249,0.18371836
-2.81240620,0.81467170,0.00019403,0.04394948,0.01335668,0.07897676,0.57902100,0.00349870,0.20121489
-2.80640320,0.89226173,0.00019779,0.04896612,0.01480364,0.08671780,0.63422543,0.00392103,0.21970395
-2.80040020,0.97344622,0.00020098,0.05419301,0.01630033,0.09492174,0.69193567,0.00436731,0.23913130
-2.79439720,1.05777651,0.00020364,0.05958137,0.01783229,0.10356679,0.75181887,0.00483473,0.25942165
-2.78839420,1.14470451,0.00020582,0.06507476,0.01938326,0.11262172,0.81347093,0.00531989,0.28047757
-2.78239120,1.23358510,0.00020757,0.07061001,0.02093554,0.12204530,0.87641859,0.00581880,0.30217881
-2.77638819,1.32368153,0.00020892,0.07611837,0.02247033,0.13178598,0.94012394,0.00632696,0.32438237
-2.77038519,1.41417402,0.00020994,0.08152693,0.02396815,0.14178178,1.00399109,0.00683939,0.34692310
-2.76438219,1.50417133,0.00021067,0.08676027,0.02540933,0.15196044,1.06737505,0.00735076,0.36961501
-2.75837919,1.59272500,0.00021115,0.09174230,0.02677448,0.16223980,1.12959253,0.00785543,0.39225326
-2.75237619,1.67884591,0.00021141,0.09639815,0.02804497,0.17252852,1.18993431,0.00834760,0.41461669
-2.74637319,1.76152263,0.00021148,0.10065616,0.02920340,0.18272701,1.24767885,0.00882139,0.43647100
-2.74037019,1.83974110,0.00021136,0.10444977,0.03023401,0.19272869,1.30210681,0.00927096,0.45757238
-2.73436718,1.91250490,0.00021107,0.10771930,0.03112307,0.20242141,1.35251578,0.00969065,0.47767162
-2.72836418,1.97885577,0.00021059,0.11041356,0.03185916,0.21168923,1.39823510,0.01007506,0.49651857
-2.72236118,2.03789353,0.00020991,0.11249119,0.03243342,0.22041437,1.43864014,0.01041916,0.51386682
-2.71635818,2.08879525,0.00020900,0.11392171,0.03283966,0.22847931,1.47316574,0.01071838,0.52947861
-2.71035518,2.13083284,0.00020783,0.11468621,0.03307444,0.23576918,1.50131851,0.01096874,0.54312983
-2.70435218,2.16338907,0.00020635,0.11477774,0.03313704,0.24217415,1.52268762,0.01116686,0.55461494
-2.69834917,2.18597137,0.00020454,0.11420129,0.03302933,0.24759196,1.53695410,0.01131006,0.56375187
-2.69234617,2.19822343,0.00020234,0.11297346,0.03275567,0.25193046,1.54389820,0.01139640,0.57038660
-2.68634317,2.19993431,0.00019971,0.11112177,0.03232263,0.25511008,1.54340495,0.01142472,0.57439754
-2.68034017,2.19104491,0.00019663,0.10868377,0.03173875,0.25706620,1.53546782,0.01139464,0.57569937
-2.67433717,2.17165169,0.00019306,0.10570581,0.03101431,0.25775126,1.52019027,0.01130658,0.57424634
-2.66833417,2.14200769,0.00018897,0.10224175,0.03016096,0.25713665,1.49778547,0.01116176,0.57003497
-2.66233117,2.10252061,0.00018436,0.09835147,0.02919148,0.25521418,1.46857397,0.01096216,0.56310582
-2.65632816,2.05374805,0.00017922,0.09409935,0.02811949,0.25199705,1.43297939,0.01071049,0.55354453
-2.65032516,1.99638990,0.00017356,0.08955272,0.02695915,0.24752041,1.39152232,0.01041015,0.54148170
-2.64432216,1.93127785,0.00016740,0.08478040,0.02572494,0.24184123,1.34481225,0.01006517,0.52709182
-2.63831916,1.85936215,0.00016077,0.07985124,0.02443140,0.23503764,1.29353778,0.00968012,0.51059109
-2.63231616,1.78169585,0.00015372,0.07483286,0.02309295,0.22720761,1.23845526,0.00926002,0.49223406
-2.62631316,1.69941657,0.00014629,0.06979046,0.02172371,0.21846706,1.18037584,0.00881028,0.47230927
-2.62031016,1.61372627,0.00013854,0.06478583,0.02033731,0.20894741,1.12015131,0.00833654,0.45113389
-2.61430715,1.52586929,0.00013054,0.05987651,0.01894676,0.19879261,1.05865888,0.00784464,0.42904749
-2.60830415,1.43710920,0.00012238,0.05511510,0.01756431,0.18815583,0.99678530,0.00734041,0.40640501
-2.60230115,1.34870493,0.00011411,0.05054878,0.01620135,0.17719585,0.93541047,0.00682964,0.38356936
-2.59629815,1.26188669,0.00010581,0.04621892,0.01486832,0.16607330,0.87539111,0.00631792,0.36090357
-2.59029515,1.17783247,0.00009758,0.04216086,0.01357459,0.15494682,0.81754471,0.00581056,0.33876289
-2.58429215,1.09764543,0.00008947,0.03840383,0.01232843,0.14396946,0.76263424,0.00531250,0.31748708
-2.57828914,1.02233301,0.00008155,0.03497096,0.01113691,0.13328516,0.71135387,0.00482820,0.29739300
-2.57228614,0.95278812,0.00007390,0.03187936,0.01000594,0.12302570,0.66431622,0.00436161,0.27876782
-2.56628314,0.88977289,0.00006656,0.02914031,0.00894016,0.11330799,0.62204117,0.00391612,0.26186298
-2.56028014,0.83390538,0.00005958,0.02675950,0.00794303,0.10423199,0.58494680,0.00349447,0.24688907
-2.55427714,0.78564959,0.00005301,0.02473730,0.00701682,0.09587904,0.55334236,0.00309882,0.23401172
-2.54827414,0.74530879,0.00004686,0.02306907,0.00616263,0.08831092,0.52742357,0.00273070,0.22334869
-2.54227114,0.71302246,0.00004116,0.02174552,0.00538054,0.08156937,0.50727038,0.00239106,0.21496803
-2.53626813,0.68876672,0.00003593,0.02075305,0.00466962,0.07567631,0.49284700,0.00208027,0.20888754
-2.53026513,0.67235823,0.00003116,0.02007413,0.00402806,0.07063441,0.48400444,0.00179820,0.20507537
-2.52426213,0.66346151,0.00002684,0.01968774,0.00345330,0.06642833,0.48048536,0.00154427,0.20345179
-2.51825913,0.66159932,0.00002297,0.01956971,0.00294214,0.06302617,0.48193108,0.00131752,0.20389203
-2.51225613,0.66616605,0.00001953,0.01969320,0.00249088,0.06038141,0.48789076,0.00111665,0.20623023
-2.50625313,0.67644376,0.00001649,0.02002916,0.00209541,0.05843503,0.49783254,0.00094013,0.21026428
-2.50025013,0.69162046,0.00001383,0.02054677,0.00175141,0.05711785,0.51115629,0.00078623,0.21576148
-2.49424712,0.71081057,0.00001153,0.02121397,0.00145440,0.05635299,0.52720799,0.00065312,0.22246500
-2.48824412,0.73307676,0.00000954,0.02199799,0.00119985,0.05605835,0.54529521,0.00053888,0.23010087
-2.48224112,0.75745309,0.00000784,0.02286593,0.00098333,0.05614914,0.56470362,0.00044161,0.23838543
-2.47623812,0.78296881,0.00000640,0.02378532,0.00080053,0.05654031,0.58471400,0.00035943,0.24703314
-2.47023512,0.80867226,0.00000519,0.02472471,0.00064736,0.05714889,0.60461948,0.00029055,0.25576442
-2.46423212,0.83365442,0.00000417,0.02565432,0.00051997,0.05789613,0.62374253,0.00023326,0.26431345
-2.45822911,0.85707150,0.00000334,0.02654663,0.00041482,0.05870950,0.64145137,0.00018597,0.27243569
-2.45222611,0.87816594,0.00000265,0.02737692,0.00032869,0.05952441,0.65717525,0.00014725,0.27991498
-2.44622311,0.89628517,0.00000209,0.02812386,0.00025866,0.06028571,0.67041824,0.00011578,0.28656980
-2.44022011,0.91089777,0.00000163,0.02876998,0.00020215,0.06094885,0.68077100,0.00009041,0.29225877
-2.43421711,0.92160616,0.00000127,0.02930205,0.00015690,0.06148071,0.68792034,0.00007010,0.29688494
-2.42821411,0.92815574,0.00000098,0.02971139,0.00012094,0.06186019,0.69165603,0.00005398,0.30039880
-2.42221111,0.93043977,0.00000075,0.02999409,0.00009257,0.06207833,0.69187476,0.00004127,0.30279992
-2.41620810,0.92849999,0.00000057,0.03015102,0.00007036,0.06213812,0.68858097,0.00003134,0.30413697
-2.41020510,0.92252273,0.00000043,0.03018775,0.00005311,0.06205400,0.68188461,0.00002363,0.30450609
-2.40420210,0.91283058,0.00000032,0.03011436,0.00003981,0.06185093,0.67199571,0.00001769,0.30404771
-2.39819910,0.89986983,0.00000024,0.02994501,0.00002963,0.06156320,0.65921609,0.00001315,0.30294171
-2.39219610,0.88419399,0.00000018,0.02969744,0.00002190,0.06123290,0.64392832,0.00000970,0.30140112
-2.38619310,0.86644391,0.00000013,0.02939232,0.00001607,0.06090819,0.62658233,0.00000711,0.29966445
-2.38019010,0.84732507,0.00000010,0.02905249,0.00001171,0.06064126,0.60768018,0.00000518,0.29798698
-2.37418709,0.82758291,0.00000007,0.02870209,0.00000847,0.06048627,0.58775937,0.00000374,0.29663119
-2.36818409,0.80797683,0.00000005,0.02836569,0.00000609,0.06049712,0.56737541,0.00000268,0.29585671
-2.36218109,0.78925400,0.00000004,0.02806733,0.00000434,0.06072521,0.54708405,0.00000191,0.29591012
-2.35617809,0.77212364,0.00000003,0.02782958,0.00000308,0.06121734,0.52742393,0.00000135,0.29701501
-2.35017509,0.75723291,0.00000002,0.02767272,0.00000216,0.06201365,0.50890011,0.00000095,0.29936278
-2.34417209,0.74514506,0.00000001,0.02761391,0.00000151,0.06314589,0.49196906,0.00000066,0.30310432
-2.33816908,0.73632085,0.00000001,0.02766648,0.00000105,0.06463589,0.47702553,0.00000046,0.30834328
-2.33216608,0.73110368,0.00000001,0.02783948,0.00000072,0.06649448,0.46439181,0.00000032,0.31513097
-2.32616308,0.72970915,0.00000000,0.02813725,0.00000049,0.06872072,0.45430946,0.00000022,0.32346328
-2.32016008,0.73221933,0.00000000,0.02855926,0.00000034,0.07130165,0.44693403,0.00000015,0.33327986
-2.31415708,0.73858193,0.00000000,0.02910017,0.00000023,0.07421252,0.44233254,0.00000010,0.34446553
-2.30815408,0.74861444,0.00000000,0.02975002,0.00000015,0.07741743,0.44048402,0.00000007,0.35685400
-2.30215108,0.76201292,0.00000000,0.03049469,0.00000010,0.08087050,0.44128272,0.00000004,0.37023382
-2.29614807,0.77836519,0.00000000,0.03131645,0.00000007,0.08451740,0.44454412,0.00000003,0.38435630
-2.29014507,0.79716777,0.00000000,0.03219475,0.00000005,0.08829727,0.45001311,0.00000002,0.39894509
-2.28414207,0.81784585,0.00000000,0.03310708,0.00000003,0.09214490,0.45737428,0.00000001,0.41370704
-2.27813907,0.83977544,0.00000000,0.03402989,0.00000002,0.09599312,0.46626372,0.00000001,0.42834387
-2.27213607,0.86230687,0.00000000,0.03493961,0.00000001,0.09977527,0.47628188,0.00000001,0.44256401
-2.26613307,0.88478836,0.00000000,0.03581359,0.00000001,0.10342758,0.48700721,0.00000000,0.45609424
-2.26013007,0.90658906,0.00000000,0.03663100,0.00000001,0.10689147,0.49800975,0.00000000,0.46869030
-2.25412706,0.92712019,0.00000000,0.03737367,0.00000001,0.11011559,0.50886449,0.00000000,0.48014621
-2.24812406,0.94585371,0.00000000,0.03802675,0.00000000,0.11305743,0.51916388,0.00000000,0.49030158
-2.24212106,0.96233759,0.00000000,0.03857914,0.00000000,0.11568458,0.52852916,0.00000000,0.49904669
-2.23611806,0.97620724,0.00000000,0.03902388,0.00000000,0.11797543,0.53662013,0.00000000,0.50632497
-2.23011506,0.98719252,0.00000000,0.03935812,0.00000000,0.11991934,0.54314309,0.00000000,0.51213284
-2.22411206,0.99512045,0.00000000,0.03958308,0.00000000,0.12151632,0.54785677,0.00000000,0.51651675
-2.21810905,0.99991338,0.00000000,0.03970364,0.00000000,0.12277610,0.55057615,0.00000000,0.51956779
-2.21210605,1.00158307,0.00000000,0.03972786,0.00000001,0.12371681,0.55117416,0.00000000,0.52141399
-2.20610305,1.00022117,0.00000000,0.03966629,0.00000001,0.12436324,0.54958129,0.00000000,0.52221086
-2.20010005,0.99598666,0.00000000,0.03953122,0.00000001,0.12474478,0.54578330,0.00000000,0.52213058
-2.19409705,0.98909107,0.00000000,0.03933577,0.00000001,0.12489326,0.53981728,0.00000000,0.52135058
-2.18809405,0.97978242,0.00000000,0.03909307,0.00000002,0.12484066,0.53176625,0.00000001,0.52004212
-2.18209105,0.96832881,0.00000000,0.03881545,0.00000003,0.12461699,0.52175270,0.00000001,0.51835941
-2.17608804,0.95500241,0.00000000,0.03851361,0.00000005,0.12424830,0.50993142,0.00000001,0.51643008
-2.17008504,0.94006494,0.00000000,0.03819608,0.00000008,0.12375506,0.49648185,0.00000002,0.51434739
-2.16408204,0.92375520,0.00000000,0.03786867,0.00000012,0.12315094,0.48160052,0.00000003,0.51216467
-2.15807904,0.90627931,0.00000000,0.03753424,0.00000018,0.12244209,0.46549365,0.00000004,0.50989234
-2.15207604,0.88780404,0.00000000,0.03719256,0.00000028,0.12162690,0.44837039,0.00000007,0.50749758
-2.14607304,0.86845347,0.00000001,0.03684044,0.00000043,0.12069633,0.43043681,0.00000010,0.50490669
-2.14007004,0.84830892,0.00000001,0.03647200,0.00000065,0.11963470,0.41189082,0.00000016,0.50201002
-2.13406703,0.82741210,0.00000001,0.03607914,0.00000098,0.11842097,0.39291822,0.00000024,0.49866908
-2.12806403,0.80577086,0.00000002,0.03565214,0.00000147,0.11703040,0.37368980,0.00000036,0.49472549
-2.12206103,0.78336730,0.00000003,0.03518031,0.00000218,0.11543639,0.35435957,0.00000053,0.49001114
-2.11605803,0.76016743,0.00000004,0.03465282,0.00000323,0.11361259,0.33506396,0.00000078,0.48435910
-2.11005503,0.73613169,0.00000006,0.03405940,0.00000474,0.11153495,0.31592195,0.00000115,0.47761450
-2.10405203,0.71122572,0.00000009,0.03339111,0.00000690,0.10918373,0.29703595,0.00000167,0.46964496
-2.09804902,0.68543054,0.00000013,0.03264102,0.00000999,0.10654531,0.27849324,0.00000242,0.46034979
-2.09204602,0.65875168,0.00000019,0.03180474,0.00001435,0.10361365,0.26036786,0.00000348,0.44966768
-2.08604302,0.63122653,0.00000027,0.03088090,0.00002046,0.10039139,0.24272259,0.00000496,0.43758235
-2.08004002,0.60292973,0.00000039,0.02987137,0.00002897,0.09689055,0.22561117,0.00000703,0.42412596
-2.07403702,0.57397613,0.00000054,0.02878144,0.00004074,0.09313267,0.20908026,0.00000988,0.40938018
-2.06803402,0.54452143,0.00000076,0.02761975,0.00005687,0.08914856,0.19317131,0.00001380,0.39347480
-2.06203102,0.51476042,0.00000105,0.02639806,0.00007881,0.08497760,0.17792216,0.00001912,0.37658419
-2.05602801,0.48492303,0.00000144,0.02513098,0.00010845,0.08066654,0.16336823,0.00002631,0.35892170
-2.05002501,0.45526854,0.00000197,0.02383549,0.00014816,0.07626812,0.14954358,0.00003595,0.34073241
-2.04402201,0.42607840,0.00000267,0.02253038,0.00020096,0.07183928,0.13648146,0.00004876,0.32228457
-2.03801901,0.39764795,0.00000359,0.02123574,0.00027063,0.06743933,0.12421482,0.00006567,0.30386032
-2.03201601,0.37027777,0.00000480,0.01997229,0.00036186,0.06312794,0.11277650,0.00008781,0.28574595
-2.02601301,0.34426492,0.00000637,0.01876082,0.00048037,0.05896328,0.10219941,0.00011658,0.26822230
-2.02001001,0.31989477,0.00000839,0.01762161,0.00063315,0.05500013,0.09251668,0.00015367,0.25155562
-2.01400700,0.29743363,0.00001097,0.01657399,0.00082856,0.05128827,0.08376180,0.00020111,0.23598941
-2.00800400,0.27712261,0.00001425,0.01563590,0.00107655,0.04787109,0.07596897,0.00026133,0.22173730
-2.00200100,0.25917296,0.00001837,0.01482357,0.00138878,0.04478446,0.06917357,0.00033716,0.20897749
-1.99599800,0.24376301,0.00002351,0.01415138,0.00177880,0.04205594,0.06341281,0.00043189,0.19784859
-1.98999500,0.23103681,0.00002988,0.01363173,0.00226214,0.03970440,0.05872658,0.00054932,0.18844724
-1.98399200,0.22110443,0.00003770,0.01327510,0.00285633,0.03773983,0.05515845,0.00069371,0.18082728
-1.97798899,0.21404371,0.00004722,0.01309012,0.00358095,0.03616361,0.05275686,0.00086983,0.17500055
-1.97198599,0.20990346,0.00005873,0.01308385,0.00445751,0.03496900,0.05157630,0.00108293,0.17093904
-1.96598299,0.20870766,0.00007252,0.01326196,0.00550926,0.03414195,0.05167849,0.00133870,0.16857846
-1.95997999,0.21046051,0.00008890,0.01362917,0.00676087,0.03366202,0.05313352,0.00164317,0.16782275
-1.95397699,0.21515192,0.00010819,0.01418947,0.00823807,0.03350362,0.05602075,0.00200264,0.16854946
-1.94797399,0.22276316,0.00013074,0.01494660,0.00996701,0.03363722,0.06042942,0.00242355,0.17061567
-1.94197099,0.23327232,0.00015684,0.01590428,0.01197361,0.03403070,0.06645890,0.00291228,0.17386425
-1.93596798,0.24665917,0.00018681,0.01706659,0.01428269,0.03465067,0.07421856,0.00347497,0.17813013
-1.92996498,0.26290933,0.00022091,0.01843813,0.01691705,0.03546375,0.08382700,0.00411731,0.18324628
-1.92396198,0.28201733,0.00025936,0.02002426,0.01989637,0.03643773,0.09541086,0.00484425,0.18904930
-1.91795898,0.30398838,0.00030232,0.02183108,0.02323610,0.03754265,0.10910294,0.00565975,0.19538429
-1.91195598,0.32883884,0.00034988,0.02386547,0.02694627,0.03875159,0.12503988,0.00656652,0.20210888
-1.90595298,0.35659516,0.00040202,0.02613493,0.03103034,0.04004135,0.14335917,0.00756568,0.20909622
-1.89994997,0.38729147,0.00045862,0.02864732,0.03548410,0.04139284,0.16419570,0.00865658,0.21623697
-1.89394697,0.42096578,0.00051945,0.03141055,0.04029470,0.04279129,0.18767799,0.00983652,0.22344003
-1.88794397,0.45765493,0.00058414,0.03443211,0.04543986,0.04422613,0.21392390,0.01110056,0.23063234
-1.88194097,0.49738867,0.00065219,0.03771862,0.05088735,0.04569075,0.24303629,0.01244143,0.23775753
-1.87593797,0.54018298,0.00072298,0.04127522,0.05659469,0.04718201,0.27509854,0.01384945,0.24477376
-1.86993497,0.58603301,0.00079573,0.04510501,0.06250933,0.04869957,0.31017000,0.01531255,0.25165077
-1.86393197,0.63490610,0.00086956,0.04920844,0.06856905,0.05024514,0.34828182,0.01681644,0.25836647
-1.85792896,0.68673504,0.00094349,0.05358274,0.07470290,0.05182163,0.38943287,0.01834474,0.26490331
-1.85192596,0.74141211,0.00101643,0.05822142,0.08083239,0.05343227,0.43358631,0.01987938,0.27124456
-1.84592296,0.79878420,0.00108726,0.06311376,0.08687318,0.05507978,0.48066655,0.02140092,0.27737091
-1.83991996,0.85864917,0.00115479,0.06824452,0.09273700,0.05676560,0.53055704,0.02288906,0.28325747
-1.83391696,0.92075389,0.00121787,0.07359366,0.09833387,0.05848927,0.58309868,0.02432318,0.28887155
-1.82791396,0.98479396,0.00127536,0.07913625,0.10357451,0.06024794,0.63808921,0.02568286,0.29417116
-1.82191096,1.05041516,0.00132622,0.08484253,0.10837286,0.06203607,0.69528340,0.02694856,0.29910453
-1.81590795,1.11721676,0.00136950,0.09067807,0.11264853,0.06384533,0.75439411,0.02810214,0.30361052
-1.80990495,1.18475645,0.00140440,0.09660412,0.11632920,0.06566473,0.81509440,0.02912743,0.30762000
-1.80390195,1.25255673,0.00143027,0.10257804,0.11935277,0.06748085,0.87702031,0.03001074,0.31105808
-1.79789895,1.32011250,0.00144667,0.10855392,0.12166922,0.06927832,0.93977458,0.03074128,0.31384693
-1.79189595,1.38689958,0.00145337,0.11448326,0.12324209,0.07104037,1.00293104,0.03131147,0.31590920
-1.78589295,1.45238369,0.00145034,0.12031571,0.12404944,0.07274947,1.06603962,0.03171715,0.31717166
-1.77988994,1.51602965,0.00143777,0.12599988,0.12408444,0.07438801,1.12863175,0.03195764,0.31756880
-1.77388694,1.57731027,0.00141609,0.13148419,0.12335532,0.07593896,1.19022627,0.03203574,0.31704634
-1.76788394,1.63571477,0.00138588,0.13671773,0.12188492,0.07738648,1.25033535,0.03195748,0.31556413
-1.76188094,1.69075637,0.00134791,0.14165099,0.11970977,0.07871641,1.30847058,0.03173193,0.31309859
-1.75587794,1.74197869,0.00130311,0.14623671,0.11687864,0.07991662,1.36414895,0.03137072,0.30964426
-1.74987494,1.78896114,0.00125250,0.15043051,0.11345094,0.08097725,1.41689868,0.03088767,0.30521455
-1.74387194,1.83132290,0.00119718,0.15419155,0.10949467,0.08189075,1.46626468,0.03029817,0.29984158
-1.73786893,1.86872578,0.00113830,0.15748306,0.10508433,0.08265177,1.51181389,0.02961871,0.29357519
-1.73186593,1.90087597,0.00107700,0.16027277,0.10029872,0.08325693,1.55314008,0.02886627,0.28648114
-1.72586293,1.92752495,0.00101439,0.16253333,0.09521871,0.08370443,1.58986852,0.02805778,0.27863872
-1.71985993,1.94846966,0.00095151,0.16424259,0.08992520,0.08399365,1.62166024,0.02720966,0.27013780
-1.71385693,1.96355243,0.00088932,0.16538386,0.08449713,0.08412465,1.64821615,0.02633731,0.26107573
-1.70785393,1.97266072,0.00082866,0.16594608,0.07900987,0.08409772,1.66928098,0.02545482,0.25155398
-1.70185093,1.97572709,0.00077024,0.16592403,0.07353372,0.08391295,1.68464712,0.02457461,0.24167501
-1.69584792,1.97272956,0.00071462,0.16531839,0.06813283,0.08356990,1.69415837,0.02370732,0.23153933
-1.68984492,1.96369240,0.00066223,0.16413590,0.06286438,0.08306743,1.69771362,0.02286167,0.22124301
-1.68384192,1.94868754,0.00061335,0.16238938,0.05777804,0.08240356,1.69527038,0.02204445,0.21087571
-1.67783892,1.92783640,0.00056815,0.16009776,0.05291575,0.08157562,1.68684808,0.02126062,0.20051923
-1.67183592,1.90131213,0.00052663,0.15728611,0.04831176,0.08058045,1.67253094,0.02051345,0.19024677
-1.66583292,1.86934185,0.00048874,0.15398549,0.04399289,0.07941479,1.65247030,0.01980468,0.18012269
-1.65982991,1.83220876,0.00045431,0.15023286,0.03997893,0.07807572,1.62688605,0.01913482,0.17020283
-1.65382691,1.79025361,0.00042310,0.14607074,0.03628328,0.07656132,1.59606699,0.01850335,0.16053531
-1.64782391,1.74387528,0.00039484,0.14154688,0.03291360,0.07487122,1.56036992,0.01790906,0.15116164
-1.64182091,1.69353004,0.00036922,0.13671373,0.02987260,0.07300723,1.52021712,0.01735025,0.14211810
-1.63581791,1.63972934,0.00034591,0.13162778,0.02715879,0.07097398,1.47609221,0.01682505,0.13343725
-1.62981491,1.58303572,0.00032462,0.12634876,0.02476730,0.06877942,1.42853423,0.01633157,0.12514938
-1.62381191,1.52405704,0.00030503,0.12093872,0.02269063,0.06643522,1.37812995,0.01586814,0.11728395
-1.61780890,1.46343873,0.00028690,0.11546101,0.02091938,0.06395708,1.32550468,0.01543345,0.10987086
-1.61180590,1.40185456,0.00026999,0.10997911,0.01944288,0.06136487,1.27131156,0.01502663,0.10294144
-1.60580290,1.33999597,0.00025414,0.10455551,0.01824978,0.05868261,1.21621985,0.01464735,0.09652919
-1.59979990,1.27856044,0.00023920,0.09925054,0.01732856,0.05593830,1.16090260,0.01429581,0.09067031
-1.59379690,1.21823934,0.00022511,0.09412117,0.01666794,0.05316357,1.10602402,0.01397277,0.08540384
-1.58779390,1.15970584,0.00021183,0.08922002,0.01625717,0.05039330,1.05222721,0.01367947,0.08077165
-1.58179090,1.10360321,0.00019937,0.08459441,0.01608632,0.04766499,1.00012261,0.01341763,0.07681810
-1.57578789,1.05053417,0.00018779,0.08028558,0.01614637,0.04501821,0.95027760,0.01318931,0.07358957
-1.56978489,1.00105161,0.00017719,0.07632811,0.01642936,0.04249384,0.90320770,0.01299686,0.07113384
-1.56378189,0.95565092,0.00016769,0.07274958,0.01692828,0.04013342,0.85936961,0.01284285,0.06949930
-1.55777889,0.91476435,0.00015945,0.06957033,0.01763709,0.03797842,0.81915616,0.01272992,0.06873408
-1.55177589,0.87875716,0.00015262,0.06680359,0.01855050,0.03606956,0.78289338,0.01266077,0.06888518
-1.54577289,0.84792581,0.00014740,0.06445563,0.01966380,0.03444614,0.75083953,0.01263799,0.06999748
-1.53976988,0.82249777,0.00014398,0.06252619,0.02097261,0.03314548,0.72318585,0.01266406,0.07211274
