energy_ev,total_up,Li_s_up,N_s_up,N_p_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.20110055,0.85114569,0.04384909,0.00054154,0.04328464,0.01391444,0.02332598,0.02430741,0.76446501
-0.19509755,0.90342618,0.04211803,0.00047844,0.04675073,0.01382415,0.02409679,0.02627346,0.81517610
-0.18909455,0.96091733,0.04072894,0.00042149,0.05044288,0.01384747,0.02505793,0.02841851,0.87053368
-0.18309155,1.02292268,0.03966453,0.00037075,0.05432454,0.01397863,0.02619365,0.03072601,0.92988964
-0.17708854,1.08863796,0.03889938,0.00032613,0.05835378,0.01420920,0.02748556,0.03317654,0.99250308
-0.17108554,1.15716806,0.03840141,0.00028747,0.06248408,0.01452841,0.02891315,0.03574809,1.05755500
-0.16508254,1.22754622,0.03813341,0.00025449,0.06666523,0.01492357,0.03045431,0.03841634,1.12416485
-0.15907954,1.29875498,0.03805471,0.00022688,0.07084443,0.01538048,0.03208592,0.04115504,1.19140859
-0.15307654,1.36974817,0.03812278,0.00020424,0.07496736,0.01588391,0.03378434,0.04393630,1.25833773
-0.14707354,1.43947345,0.03829478,0.00018618,0.07897935,0.01641800,0.03552602,0.04673108,1.32399882
-0.14107054,1.50689483,0.03852905,0.00017226,0.08282659,0.01696677,0.03728797,0.04950952,1.38745290
-0.13506753,1.57101440,0.03878639,0.00016206,0.08645722,0.01751446,0.03904833,0.05224142,1.44779451
-0.12906453,1.63089301,0.03903122,0.00015517,0.08982248,0.01804603,0.04078678,0.05489671,1.50416959
-0.12306153,1.68566918,0.03923252,0.00015118,0.09287769,0.01854743,0.04248500,0.05744586,1.55579211
-0.11705853,1.73457607,0.03936454,0.00014974,0.09558321,0.01900601,0.04412702,0.05986040,1.60195898
-0.11105553,1.77695604,0.03940735,0.00015052,0.09790521,0.01941073,0.04569959,0.06211342,1.64206295
-0.10505253,1.81227259,0.03934708,0.00015323,0.09981630,0.01975242,0.04719242,0.06418002,1.67560336
-0.09904952,1.84011964,0.03917607,0.00015765,0.10129612,0.02002394,0.04859840,0.06603782,1.70219459
-0.09304652,1.86022789,0.03889271,0.00016360,0.10233163,0.02022031,0.04991377,0.06766744,1.72157208
-0.08704352,1.87246829,0.03850118,0.00017096,0.10291734,0.02033873,0.05113818,0.06905295,1.73359588
-0.08104052,1.87685276,0.03801103,0.00017968,0.10305540,0.02037860,0.05227471,0.07018230,1.73825181
-0.07503752,1.87353193,0.03743657,0.00018978,0.10275542,0.02034150,0.05332986,0.07104767,1.73565009
-0.06903452,1.86279026,0.03679629,0.00020138,0.10203433,0.02023100,0.05431335,0.07164576,1.72602159
-0.06303152,1.84503859,0.03611213,0.00021464,0.10091590,0.02005258,0.05523796,0.07197801,1.70971181
-0.05702851,1.82080412,0.03540869,0.00022984,0.09943029,0.01981343,0.05611925,0.07205072,1.68717253
-0.05102551,1.79071831,0.03471257,0.00024734,0.09761340,0.01952216,0.05697521,0.07187500,1.65895144
-0.04502251,1.75550274,0.03405164,0.00026759,0.09550611,0.01918863,0.05782587,0.07146668,1.62567981
-0.03901951,1.71595331,0.03345438,0.00029117,0.09315347,0.01882362,0.05869286,0.07084600,1.58805856
-0.03301651,1.67292320,0.03294934,0.00031871,0.09060377,0.01843860,0.05959891,0.07003726,1.54684294
-0.02701351,1.62730488,0.03256466,0.00035099,0.08790760,0.01804542,0.06056740,0.06906829,1.50282615
-0.02101051,1.58001182,0.03232772,0.00038887,0.08511682,0.01765608,0.06162186,0.06796986,1.45682249
-0.01500750,1.53196026,0.03226491,0.00043330,0.08228359,0.01728248,0.06278551,0.06677502,1.40965031
-0.00900450,1.48405157,0.03240147,0.00048532,0.07945937,0.01693620,0.06408089,0.06551834,1.36211545
-0.00300150,1.43715584,0.03276153,0.00054604,0.07669394,0.01662834,0.06552950,0.06423517,1.31499547
0.00300150,1.39209698,0.03336812,0.00061663,0.07403454,0.01636939,0.06715152,0.06296092,1.26902532
0.00900450,1.34963987,0.03424332,0.00069831,0.07152506,0.01616910,0.06896563,0.06173032,1.22488482
0.01500750,1.31047977,0.03540846,0.00079228,0.06920535,0.01603642,0.07098890,0.06057684,1.18318835
0.02101051,1.27523431,0.03688431,0.00089976,0.06711059,0.01597949,0.07323671,0.05953207,1.14447688
0.02701351,1.24443795,0.03869124,0.00102188,0.06527081,0.01600565,0.07572275,0.05862533,1.10921266
0.03301651,1.21853897,0.04084937,0.00115972,0.06371057,0.01612142,0.07845903,0.05788325,1.07777643
0.03901951,1.19789878,0.04337856,0.00131421,0.06244868,0.01633256,0.08145588,0.05732955,1.05046716
0.04502251,1.18279318,0.04629838,0.00148610,0.06149808,0.01664412,0.08472193,0.05698486,1.02750396
0.05102551,1.17341527,0.04962790,0.00167595,0.06086575,0.01706045,0.08826402,0.05686663,1.00902988
0.05702851,1.16987954,0.05338533,0.00188406,0.06055284,0.01758521,0.09208700,0.05698913,0.99511731
0.06303152,1.17222665,0.05758753,0.00211041,0.06055472,0.01822139,0.09619352,0.05736343,0.98577434
0.06903452,1.18042867,0.06224940,0.00235468,0.06086121,0.01897128,0.10058366,0.05799746,0.98095178
0.07503752,1.19439419,0.06738313,0.00261616,0.06145684,0.01983640,0.10525448,0.05889610,0.98055042
0.08104052,1.21397324,0.07299737,0.00289377,0.06232113,0.02081742,0.11019960,0.06006120,0.98442810
0.08704352,1.23896179,0.07909638,0.00318603,0.06342905,0.02191406,0.11540865,0.06149164,0.99240646
0.09304652,1.26910585,0.08567915,0.00349105,0.06475143,0.02312496,0.12086684,0.06318346,1.00427707
0.09904952,1.30410519,0.09273862,0.00380654,0.06625549,0.02444756,0.12655460,0.06512986,1.01980690
0.10505253,1.34361699,0.10026098,0.00412982,0.06790554,0.02587794,0.13244733,0.06732137,1.03874324
0.11105553,1.38725957,0.10822521,0.00445788,0.06966362,0.02741075,0.13851546,0.06974594,1.06081806
0.11705853,1.43461650,0.11660270,0.00478738,0.07149040,0.02903908,0.14472464,0.07238919,1.08575205
0.12306153,1.48524149,0.12535729,0.00511473,0.07334607,0.03075445,0.15103630,0.07523465,1.11325845
0.12906453,1.53866419,0.13444546,0.00543615,0.07519139,0.03254674,0.15740851,0.07826412,1.14304698
0.13506753,1.59439709,0.14381689,0.00574772,0.07698874,0.03440429,0.16379713,0.08145813,1.17482785
0.14107054,1.65194366,0.15341520,0.00604548,0.07870326,0.03631398,0.17015722,0.08479641,1.20831614
0.14707354,1.71080751,0.16317910,0.00632549,0.08030401,0.03826137,0.17644474,0.08825852,1.24323643
0.15307654,1.77050256,0.17304355,0.00658395,0.08176509,0.04023092,0.18261831,0.09182444,1.27932770
0.15907954,1.83056361,0.18294125,0.00681723,0.08306659,0.04220625,0.18864108,0.09547519,1.31634831
0.16508254,1.89055713,0.19280408,0.00702199,0.08419558,0.04417042,0.19448254,0.09919346,1.35408085
0.17108554,1.95009150,0.20256467,0.00719525,0.08514676,0.04610625,0.20012014,0.10296415,1.39233658
0.17708854,2.00882618,0.21215777,0.00733446,0.08592292,0.04799664,0.20554065,0.10677472,1.43095904
0.18309155,2.06647919,0.22152160,0.00743756,0.08653521,0.04982490,0.21074109,0.11061554,1.46982662
0.18909455,2.12283240,0.23059888,0.00750304,0.08700301,0.05157507,0.21572921,0.11447989,1.50885363
0.19509755,2.17773402,0.23933768,0.00752996,0.08735355,0.05323221,0.22052340,0.11836390,1.54798969
0.20110055,2.23109812,0.24769194,0.00751801,0.08762117,0.05478260,0.22515204,0.12226611,1.58721721
0.20710355,2.28290089,0.25562164,0.00746751,0.08784636,0.05621399,0.22965218,0.12618702,1.62654691
0.21310655,2.33317375,0.26309272,0.00737943,0.08807445,0.05751576,0.23406781,0.13012822,1.66601144
0.21910955,2.38199364,0.27007661,0.00725535,0.08835412,0.05867897,0.23844748,0.13409154,1.70565735
0.22511256,2.42947072,0.27654969,0.00709745,0.08873576,0.05969643,0.24284166,0.13807801,1.74553574
0.23111556,2.47573440,0.28249235,0.00690848,0.08926970,0.06056273,0.24729979,0.14208681,1.78569198
0.23711856,2.52091838,0.28788817,0.00669169,0.09000442,0.06127416,0.25186725,0.14611419,1.82615536
0.24312156,2.56514551,0.29272290,0.00645079,0.09098481,0.06182870,0.25658240,0.15015258,1.86692897
0.24912456,2.60851364,0.29698363,0.00618985,0.09225053,0.06222587,0.26147383,0.15418979,1.90798088
0.25512756,2.65108326,0.30065805,0.00591325,0.09383458,0.06246667,0.26655802,0.15820851,1.94923696
0.26113057,2.69286780,0.30373394,0.00562555,0.09576204,0.06255345,0.27183754,0.16218602,1.99057623
0.26713357,2.73382732,0.30619896,0.00533145,0.09804912,0.06248983,0.27729985,0.16609435,2.03182908
0.27313657,2.77386623,0.30804067,0.00503564,0.10070252,0.06228059,0.28291684,0.16990062,2.07277872
0.27913957,2.81283510,0.30924697,0.00474277,0.10371903,0.06193156,0.28864517,0.17356792,2.11316609
0.28514257,2.85053673,0.30980673,0.00445730,0.10708552,0.06144957,0.29442726,0.17705633,2.15269806
0.29114557,2.88673621,0.30971072,0.00418346,0.11077918,0.06084236,0.30019310,0.18032431,2.19105873
0.29714857,2.92117440,0.30895278,0.00392514,0.11476800,0.06011849,0.30586259,0.18333026,2.22792329
0.30315158,2.95358407,0.30753099,0.00368588,0.11901154,0.05928731,0.31134841,0.18603427,2.26297377
0.30915458,2.98370772,0.30544901,0.00346874,0.12346183,0.05835884,0.31655929,0.18839979,2.29591582
0.31515758,3.01131607,0.30271716,0.00327632,0.12806449,0.05734368,0.32140338,0.19039535,2.32649562
0.32116058,3.03622592,0.29935354,0.00311070,0.13275988,0.05625288,0.32579172,0.19199610,2.35451584
0.32716358,3.05831639,0.29538470,0.00297342,0.13748438,0.05509783,0.32964156,0.19318509,2.37984975
0.33316658,3.07754226,0.29084612,0.00286551,0.14217167,0.05389009,0.33287932,0.19395425,2.40245249
0.33916958,3.09394371,0.28578222,0.00278744,0.14675402,0.05264117,0.33544322,0.19430501,2.42236877
0.34517259,3.10765148,0.28024603,0.00273918,0.15116357,0.05136239,0.33728534,0.19424851,2.43973627
0.35117559,3.11888722,0.27429840,0.00272021,0.15533361,0.05006461,0.33837304,0.19380538,2.45478452
0.35717859,3.12795863,0.26800682,0.00272954,0.15919975,0.04875807,0.33868983,0.19300510,2.46782894
0.36318159,3.13524961,0.26144396,0.00276578,0.16270112,0.04745217,0.33823553,0.19188499,2.47926026
0.36918459,3.14120568,0.25468587,0.00282715,0.16578142,0.04615525,0.33702590,0.19048885,2.48952963
0.37518759,3.14631547,0.24781000,0.00291154,0.16839003,0.04487448,0.33509163,0.18886530,2.49913001
0.38119060,3.15108896,0.24089318,0.00301656,0.17048294,0.04361574,0.33247695,0.18706604,2.50857467
0.38719360,3.15603368,0.23400951,0.00313958,0.17202367,0.04238353,0.32923781,0.18514381,2.51837384
0.39319660,3.16162994,0.22722844,0.00327779,0.17298404,0.04118095,0.32543981,0.18315058,2.52901045
0.39919960,3.16830638,0.22061296,0.00342821,0.17334486,0.04000975,0.32115596,0.18113560,2.54091628
0.40520260,3.17641713,0.21421808,0.00358780,0.17309646,0.03887041,0.31646435,0.17914376,2.55444969
0.41120560,3.18622171,0.20808966,0.00375342,0.17223904,0.03776227,0.31144591,0.17721415,2.56987591
0.41720860,3.19786876,0.20226353,0.00392195,0.17078285,0.03668371,0.30618221,0.17537887,2.58735106
0.42321161,3.21138453,0.19676505,0.00409029,0.16874807,0.03563238,0.30075349,0.17366225,2.60691079
0.42921461,3.22666691,0.19160902,0.00425541,0.16616457,0.03460537,0.29523685,0.17208043,2.62846406
0.43521761,3.24348525,0.18680000,0.00441439,0.16307130,0.03359954,0.28970480,0.17064128,2.65179268
0.44122061,3.26148638,0.18233294,0.00456447,0.15951548,0.03261167,0.28422398,0.16934473,2.67655665
0.44722361,3.28020657,0.17819408,0.00470307,0.15555150,0.03163876,0.27885425,0.16818340,2.70230532
0.45322661,3.29908915,0.17436214,0.00482788,0.15123968,0.03067818,0.27364804,0.16714359,2.72849395
0.45922961,3.31750696,0.17080968,0.00493687,0.14664469,0.02972786,0.26864992,0.16620641,2.75450508
0.46523262,3.33478897,0.16750457,0.00502831,0.14183394,0.02878646,0.26389646,0.16534920,2.77967377
0.47123562,3.35024968,0.16441149,0.00510088,0.13687583,0.02785337,0.25941629,0.16454698,2.80331573
0.47723862,3.36322011,0.16149347,0.00515365,0.13183794,0.02692887,0.25523037,0.16377392,2.82475710
0.48324162,3.37307913,0.15871339,0.00518615,0.12678532,0.02601405,0.25135229,0.16300483,2.84336447
0.48924462,3.37928334,0.15603527,0.00519838,0.12177878,0.02511080,0.24778886,0.16221650,2.85857381
0.49524762,3.38139445,0.15342553,0.00519083,0.11687345,0.02422175,0.24454061,0.16138891,2.86991701
0.50125063,3.37910257,0.15085400,0.00516452,0.11211746,0.02335017,0.24160248,0.16050616,2.87704467
0.50725363,3.37224439,0.14829473,0.00512098,0.10755098,0.02249982,0.23896441,0.15955726,2.87974405
0.51325663,3.36081515,0.14572664,0.00506223,0.10320553,0.02167485,0.23661204,0.15853655,2.87795136
0.51925963,3.34497392,0.14313383,0.00499076,0.09910356,0.02087959,0.23452732,0.15744393,2.87175756
0.52526263,3.32504156,0.14050579,0.00490949,0.09525851,0.02011846,0.23268915,0.15628474,2.86140745
0.53126563,3.30149146,0.13783728,0.00482174,0.09167504,0.01939577,0.23107389,0.15506947,2.84729183
0.53726863,3.27493322,0.13512811,0.00473107,0.08834965,0.01871560,0.22965597,0.15381312,2.82993317
0.54327164,3.24608990,0.13238265,0.00464131,0.08527157,0.01808164,0.22840830,0.15253447,2.80996507
0.54927464,3.21576967,0.12960926,0.00455634,0.08242384,0.01749707,0.22730272,0.15125515,2.78810648
0.55527764,3.18483303,0.12681948,0.00448009,0.07978453,0.01696446,0.22631040,0.14999849,2.76513180
0.56128064,3.15415687,0.12402729,0.00441631,0.07732811,0.01648568,0.22540219,0.14878845,2.74183787
0.56728364,3.12459700,0.12124810,0.00436856,0.07502682,0.01606179,0.22454889,0.14764834,2.71900955
0.57328664,3.09695063,0.11849790,0.00433999,0.07285200,0.01569300,0.22372157,0.14659965,2.69738519
0.57928964,3.07192056,0.11579230,0.00433328,0.07077536,0.01537864,0.22289180,0.14566086,2.67762356
0.58529265,3.05008260,0.11314563,0.00435050,0.06877006,0.01511713,0.22203190,0.14484638,2.66027379
0.59129565,3.03185783,0.11057016,0.00439304,0.06681170,0.01490595,0.22111519,0.14416549,2.64574967
0.59729865,3.01749102,0.10807539,0.00446152,0.06487902,0.01474169,0.22011622,0.14362163,2.63430956
0.60330165,3.00703635,0.10566746,0.00455573,0.06295443,0.01462011,0.21901104,0.14321171,2.62604295
0.60930465,3.00035138,0.10334882,0.00467459,0.06102427,0.01453614,0.21777755,0.14292572,2.62086453
0.61530765,2.99709963,0.10111793,0.00481621,0.05907894,0.01448406,0.21639577,0.14274664,2.61851605
0.62131066,2.99676221,0.09896935,0.00497783,0.05711277,0.01445756,0.21484832,0.14265054,2.61857629
0.62731366,2.99865803,0.09689387,0.00515597,0.05512374,0.01444990,0.21312087,0.14260709,2.62047890
0.63331666,3.00197213,0.09487892,0.00534646,0.05311312,0.01445411,0.21120260,0.14258030,2.62353736
0.63931966,3.00579102,0.09290920,0.00554460,0.05108500,0.01446316,0.20908688,0.14252957,2.62697630
0.64532266,3.00914360,0.09096742,0.00574529,0.04904572,0.01447016,0.20677176,0.14241109,2.62996775
0.65132566,3.01104606,0.08903522,0.00594321,0.04700340,0.01446862,0.20426065,0.14217937,2.63167082
0.65732866,3.01054847,0.08709418,0.00613301,0.04496736,0.01445264,0.20156284,0.14178907,2.63127290
0.66333167,3.00678113,0.08512687,0.00630950,0.04294773,0.01441718,0.19869399,0.14119683,2.62803054
0.66933467,2.99899823,0.08311793,0.00646781,0.04095501,0.01435821,0.19567649,0.14036327,2.62130783
0.67533767,2.98661665,0.08105508,0.00660366,0.03899972,0.01427291,0.19253958,0.13925483,2.61061040
0.68134067,2.96924776,0.07893004,0.00671344,0.03709222,0.01415982,0.18931927,0.13784550,2.59561313
0.68734367,2.94672043,0.07673923,0.00679443,0.03524247,0.01401897,0.18605798,0.13611830,2.57618007
0.69334667,2.91909392,0.07448434,0.00684490,0.03346001,0.01385183,0.18280381,0.13406648,2.55237529
0.69934967,2.88665958,0.07217265,0.00686419,0.03175379,0.01366139,0.17960946,0.13169422,2.52446385
0.70535268,2.84993114,0.06981701,0.00685277,0.03013228,0.01345202,0.17653090,0.12901695,2.49290276
0.71135568,2.80962383,0.06743565,0.00681230,0.02860338,0.01322937,0.17362556,0.12606119,2.45832197
0.71735868,2.76662311,0.06505166,0.00674552,0.02717449,0.01300010,0.17095041,0.12286385,2.42149640
0.72336168,2.72194456,0.06269224,0.00665629,0.02585246,0.01277168,0.16855974,0.11947106,2.38331017
0.72936468,2.67668686,0.06038775,0.00654943,0.02464365,0.01255206,0.16650283,0.11593666,2.34471483
0.73536768,2.63198019,0.05817055,0.00643064,0.02355385,0.01234934,0.16482173,0.11232026,2.30668372
0.74137069,2.58893285,0.05607379,0.00630637,0.02258829,0.01217137,0.16354899,0.10868510,2.27016478
0.74737369,2.54857869,0.05413011,0.00618362,0.02175152,0.01202546,0.16270584,0.10509576,2.23603430
0.75337669,2.51182835,0.05237040,0.00606987,0.02104739,0.01191797,0.16230059,0.10161591,2.20505404
0.75937969,2.47942673,0.05082256,0.00597285,0.02047897,0.01185404,0.16232760,0.09830606,2.17783406
0.76538269,2.45191908,0.04951050,0.00590044,0.02004851,0.01183730,0.16276678,0.09522166,2.15480309
0.77138569,2.42962740,0.04845330,0.00586049,0.01975737,0.01186966,0.16358379,0.09241147,2.13618824
0.77738869,2.41263847,0.04766454,0.00586077,0.01960604,0.01195121,0.16473086,0.08991635,2.12200494
0.78339170,2.40080409,0.04715199,0.00590876,0.01959413,0.01208011,0.16614829,0.08776854,2.11205779
0.78939470,2.39375345,0.04691749,0.00601166,0.01972044,0.01225270,0.16776660,0.08599146,2.10595212
0.79539770,2.39091689,0.04695715,0.00617624,0.01998302,0.01246354,0.16950918,0.08459999,2.10311576
0.80140070,2.39155979,0.04726173,0.00640878,0.02037926,0.01270568,0.17129545,0.08360128,2.10282983
0.80740370,2.39482458,0.04781729,0.00671503,0.02090602,0.01297089,0.17304425,0.08299594,2.10426680
0.81340670,2.39977878,0.04860597,0.00710008,0.02155973,0.01325002,0.17467743,0.08277962,2.10653396
0.81940970,2.40546625,0.04960690,0.00756833,0.02233648,0.01353335,0.17612331,0.08294479,2.10871999
0.82541271,2.41095907,0.05079717,0.00812340,0.02323209,0.01381104,0.17732010,0.08348269,2.10994217
0.83141571,2.41540731,0.05215277,0.00876796,0.02424218,0.01407353,0.17821877,0.08438520,2.10939188
0.83741871,2.41808409,0.05364952,0.00950370,0.02536211,0.01431198,0.17878552,0.08564668,2.10637605
0.84342171,2.41842354,0.05526382,0.01033111,0.02658693,0.01451859,0.17900359,0.08726546,2.10035265
0.84942471,2.41605008,0.05697338,0.01124940,0.02791127,0.01468703,0.17887427,0.08924501,2.09095836
0.85542771,2.41079728,0.05875764,0.01225635,0.02932915,0.01481267,0.17841721,0.09159463,2.07802725
0.86143072,2.40271577,0.06059812,0.01334812,0.03083375,0.01489278,0.17766987,0.09432962,2.06159963
0.86743372,2.39206991,0.06247853,0.01451921,0.03241719,0.01492673,0.17668618,0.09747088,2.04192088
0.87343672,2.37932346,0.06438474,0.01576234,0.03407020,0.01491599,0.17553450,0.10104399,2.01943045
0.87943972,2.36511548,0.06630464,0.01706838,0.03578192,0.01486410,0.17429494,0.10507764,1.99474169
0.88544272,2.35022760,0.06822782,0.01842647,0.03753964,0.01477664,0.17305621,0.10960167,1.96861378
0.89144572,2.33554466,0.07014531,0.01982400,0.03932863,0.01466097,0.17191204,0.11464473,1.94191737
0.89744872,2.32201086,0.07204918,0.02124686,0.04113205,0.01452606,0.17095751,0.12023160,1.91559541
0.90345173,2.31058363,0.07393228,0.02267963,0.04293095,0.01438221,0.17028529,0.12638044,1.89062164
0.90945473,2.30218768,0.07578798,0.02410595,0.04470434,0.01424074,0.16998202,0.13310002,1.86795829
0.91545773,2.29767145,0.07761003,0.02550891,0.04642952,0.01411368,0.17012501,0.14038721,1.84851539
0.92146073,2.29776797,0.07939251,0.02687147,0.04808233,0.01401342,0.17077934,0.14822474,1.83311335
0.92746373,2.30306205,0.08112992,0.02817702,0.04963771,0.01395243,0.17199552,0.15657947,1.82245042
0.93346673,2.31396503,0.08281733,0.02940987,0.05107024,0.01394289,0.17380781,0.16540129,1.81707651
0.93946973,2.33069803,0.08445068,0.03055577,0.05235478,0.01399648,0.17623312,0.17462274,1.81737406
0.94547274,2.35328421,0.08602704,0.03160241,0.05346728,0.01412406,0.17927070,0.18415932,1.82354672
0.95147574,2.38154993,0.08754489,0.03253989,0.05438540,0.01433544,0.18290247,0.19391074,1.83561582
0.95747874,2.41513429,0.08900444,0.03336102,0.05508937,0.01463920,0.18709401,0.20376274,1.85342441
0.96348174,2.45350619,0.09040777,0.03406160,0.05556259,0.01504248,0.19179608,0.21358981,1.87664812
0.96948474,2.49598753,0.09175885,0.03464055,0.05579228,0.01555079,0.19694667,0.22325835,1.90481208
0.97548774,2.54178116,0.09306351,0.03509994,0.05576998,0.01616792,0.20247341,0.23263042,1.93731242
0.98149075,2.59000186,0.09432914,0.03544479,0.05549191,0.01689578,0.20829613,0.24156768,1.97344125
0.98749375,2.63970865,0.09556423,0.03568287,0.05495917,0.01773428,0.21432972,0.24993552,2.01241356
0.99349675,2.68993688,0.09677788,0.03582432,0.05417781,0.01868132,0.22048679,0.25760714,2.05339469
0.99949975,2.73972852,0.09797906,0.03588113,0.05315871,0.01973269,0.22668033,0.26446732,2.09552708
1.00550275,2.78815960,0.09917591,0.03586662,0.05191729,0.02088208,0.23282615,0.27041586,2.13795524
1.01150575,2.83436386,0.10037497,0.03579489,0.05047311,0.02212118,0.23884495,0.27537043,2.17984809
1.01750875,2.87755199,0.10158056,0.03568017,0.04884929,0.02343973,0.24466410,0.27926886,2.22041801
1.02351176,2.91702645,0.10279425,0.03553633,0.04707194,0.02482575,0.25021900,0.28207060,2.25893644
1.02951476,2.95219188,0.10401457,0.03537633,0.04516944,0.02626583,0.25545404,0.28375763,2.29474604
1.03551776,2.98256163,0.10523695,0.03521187,0.04317173,0.02774546,0.26032319,0.28433453,2.32726949
1.04152076,3.00776109,0.10645404,0.03505306,0.04110957,0.02924951,0.26479024,0.28382797,2.35601559
1.04752376,3.02752859,0.10765631,0.03490831,0.03901394,0.03076276,0.26882876,0.28228564,2.38058319
1.05352676,3.04171482,0.10883302,0.03478431,0.03691540,0.03227055,0.27242186,0.27977473,2.40066352
1.05952976,3.05028151,0.10997346,0.03468615,0.03484359,0.03375944,0.27556172,0.27638005,2.41604162
1.06553277,3.05330006,0.11106852,0.03461756,0.03282684,0.03521796,0.27824912,0.27220194,2.42659750
1.07153577,3.05095066,0.11211236,0.03458130,0.03089188,0.03663731,0.28049293,0.26735414,2.43230716
1.07753877,3.04352206,0.11310427,0.03457958,0.02906367,0.03801210,0.28230958,0.26196151,2.43324399
1.08354177,3.03141181,0.11405043,0.03461451,0.02736532,0.03934094,0.28372263,0.25615794,2.42958025
1.08954477,3.01512685,0.11496557,0.03468864,0.02581815,0.04062702,0.28476236,0.25008425,2.42158846
1.09554777,2.99528353,0.11587440,0.03480537,0.02444178,0.04187844,0.28546549,0.24388624,2.40964239
1.10155078,2.97260646,0.11681267,0.03496931,0.02325424,0.04310845,0.28587477,0.23771283,2.39421671
1.10755378,2.94792508,0.11782769,0.03518661,0.02227220,0.04433539,0.28603868,0.23171420,2.37588495
1.11355678,2.92216716,0.11897837,0.03546506,0.02151109,0.04558245,0.28601101,0.22603995,2.35531475
1.11955978,2.89634813,0.12033465,0.03581407,0.02098523,0.04687713,0.28585022,0.22083725,2.33325992
1.12556278,2.87155574,0.12197622,0.03624449,0.02070792,0.04825051,0.28561864,0.21624875,2.31054862
1.13156578,2.84892949,0.12399061,0.03676829,0.02069142,0.04973619,0.28538150,0.21241040,2.28806752
1.13756878,2.82963482,0.12647073,0.03739803,0.02094685,0.05136910,0.28520552,0.20944910,2.26674168
1.14357179,2.81483224,0.12951173,0.03814620,0.02148396,0.05318407,0.28515735,0.20748005,2.24751055
1.14957479,2.80564236,0.13320753,0.03902451,0.02231087,0.05521425,0.28530166,0.20660407,2.23130058
1.15557779,2.80310766,0.13764689,0.04004306,0.02343365,0.05748954,0.28569906,0.20690467,2.21899533
1.16158079,2.80815267,0.14290936,0.04120945,0.02485584,0.06003494,0.28640385,0.20844523,2.21140421
1.16758379,2.82154426,0.14906114,0.04252802,0.02657795,0.06286896,0.28746175,0.21126624,2.20923116
1.17358679,2.84385388,0.15615107,0.04399902,0.02859687,0.06600218,0.28890764,0.21538273,2.21304486
1.17958979,2.87542398,0.16420692,0.04561801,0.03090539,0.06943605,0.29076359,0.22078222,2.22325184
1.18559280,2.91634038,0.17323215,0.04737533,0.03349163,0.07316187,0.29303708,0.22742307,2.24007415
1.19159580,2.96641241,0.18320330,0.04925585,0.03633869,0.07716021,0.29571978,0.23523367,2.26353276
1.19759880,3.02516246,0.19406812,0.05123885,0.03942431,0.08140058,0.29878679,0.24411236,2.29343798
1.20360180,3.09182587,0.20574466,0.05329822,0.04272078,0.08584162,0.30219659,0.25392830,2.32938756
1.20960480,3.16536189,0.21812129,0.05540288,0.04619497,0.09043162,0.30589153,0.26452330,2.37077300
1.21560780,3.24447588,0.23105782,0.05751742,0.04980859,0.09510955,0.30979914,0.27571473,2.41679423
1.22161081,3.32765214,0.24438769,0.05960305,0.05351868,0.09980639,0.31383403,0.28729933,2.46648202
1.22761381,3.41319656,0.25792126,0.06161866,0.05727836,0.10444695,0.31790042,0.29905795,2.51872777
1.23361681,3.49928752,0.27145007,0.06352210,0.06103768,0.10895191,0.32189516,0.31076111,2.57231916
1.23961981,3.58403315,0.28475203,0.06527158,0.06474488,0.11324020,0.32571113,0.32217510,2.62598055
1.24562281,3.66553264,0.29759744,0.06682711,0.06834760,0.11723145,0.32924091,0.33306856,2.67841625
1.25162581,3.74193918,0.30975553,0.06815194,0.07179445,0.12084863,0.33238046,0.34321923,2.72835501
1.25762881,3.81152183,0.32100142,0.06921398,0.07503649,0.12402065,0.33503279,0.35242061,2.77459362
1.26363182,3.87272383,0.33112320,0.06998704,0.07802889,0.12668477,0.33711130,0.36048832,2.81603801
1.26963482,3.92421485,0.33992888,0.07045191,0.08073249,0.12878894,0.33854272,0.36726586,2.85173992
1.27563782,3.96493516,0.34725300,0.07059727,0.08311534,0.13029376,0.33926961,0.37262965,2.88092781
1.28164082,3.99412974,0.35296251,0.07042021,0.08515405,0.13117406,0.33925212,0.37649296,2.90303062
1.28764382,4.01137127,0.35696174,0.06992656,0.08683501,0.13142009,0.33846916,0.37880875,2.91769365
1.29364682,4.01657105,0.35919636,0.06913080,0.08815529,0.13103818,0.33691878,0.37957119,2.92478603
1.29964982,4.00997769,0.35965589,0.06805570,0.08912334,0.13005088,0.33461792,0.37881586,2.92439966
1.30565283,3.99216393,0.35837480,0.06673166,0.08975921,0.12849653,0.33160147,0.37661853,2.91683993
1.31165583,3.96400225,0.35543222,0.06519568,0.09009460,0.12642840,0.32792075,0.37309269,2.90260899
1.31765883,3.92663073,0.35094996,0.06349016,0.09017235,0.12391320,0.32364150,0.36838580,2.88238233
1.32366183,3.88141076,0.34508915,0.06166144,0.09004571,0.12102924,0.31884155,0.36267448,2.85698016
1.32966483,3.82987840,0.33804556,0.05975827,0.08977712,0.11786415,0.31360814,0.35615880,2.82733480
1.33566783,3.77369166,0.33004366,0.05783010,0.08943674,0.11451235,0.30803525,0.34905588,2.79445562
