energy_ev,total_up,Cu_p_up,Cu_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.17858929,4.98797234,0.48090555,4.32052157,0.02830044,0.00220779,0.07020904,0.50063660,0.00000000
-3.17258629,4.99246604,0.48711635,4.32213391,0.02871813,0.00219583,0.07082057,0.50221710,0.00000000
-3.16658329,4.99264649,0.49364585,4.31944445,0.02904915,0.00217744,0.07158659,0.50371304,0.00000000
-3.16058029,4.98700392,0.50031288,4.31115289,0.02927932,0.00215252,0.07246685,0.50497500,0.00000000
-3.15457729,4.97412505,0.50692730,4.29605203,0.02939723,0.00212110,0.07342000,0.50585597,0.00000000
-3.14857429,4.95274582,0.51329388,4.27307505,0.02939460,0.00208328,0.07440441,0.50621526,0.00000000
-3.14257129,4.92179592,0.51921620,4.24133535,0.02926655,0.00203933,0.07537908,0.50592185,0.00000000
-3.13656828,4.88043428,0.52450041,4.20015806,0.02901176,0.00198964,0.07630435,0.50485723,0.00000000
-3.13056528,4.82807512,0.52895907,4.14910265,0.02863250,0.00193474,0.07714268,0.50291764,0.00000000
-3.12456228,4.76440460,0.53241495,4.08797682,0.02813460,0.00187533,0.07785926,0.50001596,0.00000000
-3.11855928,4.68938874,0.53470492,4.01684192,0.02752728,0.00181226,0.07842266,0.49608327,0.00000000
-3.11255628,4.60327339,0.53568390,3.93601089,0.02682288,0.00174652,0.07880535,0.49107010,0.00000000
-3.10655328,4.50657732,0.53522883,3.84603953,0.02603650,0.00167929,0.07898417,0.48494757,0.00000000
-3.10055028,4.40007965,0.53324258,3.74771229,0.02518560,0.00161186,0.07894086,0.47770839,0.00000000
-3.09454727,4.28480261,0.52965777,3.64202373,0.02428950,0.00154568,0.07866233,0.46936772,0.00000000
-3.08854427,4.16199086,0.52444018,3.53015664,0.02336892,0.00148234,0.07814106,0.45996388,0.00000000
-3.08254127,4.03308807,0.51759176,3.41345794,0.02244546,0.00142352,0.07737524,0.44955887,0.00000000
-3.07653827,3.89971158,0.50915295,3.29341302,0.02154115,0.00137105,0.07636894,0.43823860,0.00000000
-3.07053527,3.76362560,0.49920413,3.17161931,0.02067801,0.00132682,0.07513210,0.42611273,0.00000000
-3.06453227,3.62671330,0.48786604,3.04975943,0.01987768,0.00129280,0.07368037,0.41331397,0.00000000
-3.05852926,3.49094795,0.47529901,2.92957435,0.01916114,0.00127100,0.07203486,0.39999684,0.00000000
-3.05252626,3.35836327,0.46170096,2.81283669,0.01854844,0.00126349,0.07022169,0.38633570,0.00000000
-3.04652326,3.23102290,0.44730403,2.70132427,0.01805862,0.00127230,0.06827139,0.37252206,0.00000000
-3.04052026,3.11098921,0.43236998,2.59679396,0.01770954,0.00129945,0.06621823,0.35876116,0.00000000
-3.03451726,3.00029139,0.41718429,2.50095595,0.01751790,0.00134692,0.06409928,0.34526782,0.00000000
-3.02851426,2.90089304,0.40204931,2.41544829,0.01749925,0.00141654,0.06195350,0.33226167,0.00000000
-3.02251126,2.81465951,0.38727646,2.34181198,0.01766796,0.00151005,0.05982064,0.31996186,0.00000000
-3.01650825,2.74332535,0.37317795,2.28146669,0.01803729,0.00162897,0.05774019,0.30858141,0.00000000
-3.01050525,2.68846234,0.36005805,2.23568729,0.01861938,0.00177462,0.05575021,0.29832141,0.00000000
-3.00450225,2.65144864,0.34820449,2.20558137,0.01942516,0.00194802,0.05388632,0.28936531,0.00000000
-2.99849925,2.63343969,0.33788012,2.19206831,0.02046428,0.00214988,0.05218060,0.28187335,0.00000000
-2.99249625,2.63534150,0.32931516,2.19585999,0.02174493,0.00238055,0.05066080,0.27597763,0.00000000
-2.98649325,2.65778697,0.32270035,2.21744365,0.02327352,0.00263996,0.04934948,0.27177774,0.00000000
-2.98049025,2.70111598,0.31818128,2.25706732,0.02505442,0.00292758,0.04826345,0.26933734,0.00000000
-2.97448724,2.76535968,0.31585392,2.31472809,0.02708948,0.00324242,0.04741338,0.26868165,0.00000000
-2.96848424,2.85022961,0.31576171,2.39016371,0.02937763,0.00358298,0.04680355,0.26979609,0.00000000
-2.96248124,2.95511204,0.31789410,2.48284775,0.03191436,0.00394723,0.04643188,0.27262609,0.00000000
-2.95647824,3.07906788,0.32218671,2.59198873,0.03469121,0.00433264,0.04629007,0.27707801,0.00000000
-2.95047524,3.22083837,0.32852297,2.71653338,0.03769537,0.00473619,0.04636397,0.28302127,0.00000000
-2.94447224,3.37885664,0.33673724,2.85517416,0.04090923,0.00515437,0.04663416,0.29029145,0.00000000
-2.93846923,3.55126524,0.34661926,3.00636147,0.04431012,0.00558327,0.04707657,0.29869442,0.00000000
-2.93246623,3.73593946,0.35791979,3.16832021,0.04787016,0.00601861,0.04766329,0.30801125,0.00000000
-2.92646323,3.93051628,0.37035721,3.33907110,0.05155625,0.00645583,0.04836343,0.31800373,0.00000000
-2.92046023,4.13242871,0.38362493,3.51645637,0.05533031,0.00689019,0.04914404,0.32842041,0.00000000
-2.91445723,4.33894506,0.39739934,3.69816995,0.05914968,0.00731684,0.04997106,0.33900289,0.00000000
-2.90845423,4.54721272,0.41134814,3.88179163,0.06296773,0.00773099,0.05081024,0.34949213,0.00000000
-2.90245123,4.75430575,0.42513869,4.06482510,0.06673473,0.00812797,0.05162806,0.35963479,0.00000000
-2.89644822,4.95727574,0.43844631,4.24473923,0.07039887,0.00850341,0.05239257,0.36918915,0.00000000
-2.89044522,5.15320495,0.45096222,4.41901207,0.07390743,0.00885332,0.05307413,0.37793072,0.00000000
-2.88444222,5.33926093,0.46240089,4.58517680,0.07720815,0.00917427,0.05364612,0.38565718,0.00000000
-2.87843922,5.51275152,0.47250676,4.74086885,0.08025064,0.00946343,0.05408550,0.39219270,0.00000000
-2.87243622,5.67117908,0.48105998,4.88387314,0.08298780,0.00971878,0.05437327,0.39739150,0.00000000
-2.86643322,5.81229275,0.48788121,5.01217036,0.08537734,0.00993915,0.05449482,0.40114050,0.00000000
-2.86043022,5.93413736,0.49283527,5.12398110,0.08738301,0.01012434,0.05444014,0.40336125,0.00000000
-2.85442721,6.03509780,0.49583363,5.21780667,0.08897596,0.01027521,0.05420392,0.40401082,0.00000000
-2.84842421,6.11393732,0.49683565,5.29246519,0.09013566,0.01039375,0.05378559,0.40308199,0.00000000
-2.84242121,6.16982858,0.49584859,5.34712180,0.09085075,0.01048311,0.05318912,0.40060255,0.00000000
-2.83641821,6.20237626,0.49292648,5.38131180,0.09111956,0.01054773,0.05242288,0.39663379,0.00000000
-2.83041521,6.21163012,0.48816775,5.39495564,0.09095029,0.01059329,0.05149926,0.39126840,0.00000000
-2.82441221,6.19808771,0.48171188,5.38836486,0.09036094,0.01062674,0.05043430,0.38462767,0.00000000
-2.81840920,6.16268616,0.47373509,5.36223846,0.08937886,0.01065636,0.04924717,0.37685818,0.00000000
-2.81240620,6.10678272,0.46444516,5.31764918,0.08804000,0.01069165,0.04795965,0.36812806,0.00000000
-2.80640320,6.03212422,0.45407575,5.25601969,0.08638788,0.01074334,0.04659556,0.35862296,0.00000000
-2.80040020,5.94080582,0.44288007,5.17908910,0.08447232,0.01082326,0.04518006,0.34854166,0.00000000
-2.79439720,5.83521990,0.43112432,5.08887026,0.08234791,0.01094425,0.04373904,0.33809168,0.00000000
-2.78839420,5.71799630,0.41908108,4.98759902,0.08007239,0.01111998,0.04229851,0.32748475,0.00000000
-2.78239120,5.59193552,0.40702260,4.87767663,0.07770491,0.01136476,0.04088388,0.31693237,0.00000000
-2.77638819,5.45993665,0.39521454,4.76160712,0.07530430,0.01169322,0.03951944,0.30664152,0.00000000
-2.77038519,5.32492239,0.38390990,4.64193141,0.07292733,0.01212006,0.03822779,0.29681055,0.00000000
-2.76438219,5.18976319,0.37334376,4.52116022,0.07062716,0.01265961,0.03702938,0.28762542,0.00000000
-2.75837919,5.05720323,0.36372849,4.40170808,0.06845192,0.01332545,0.03594215,0.27925634,0.00000000
-2.75237619,4.92979046,0.35525000,4.28583048,0.06644354,0.01412989,0.03498123,0.27185478,0.00000000
-2.74637319,4.80981322,0.34806478,4.17556646,0.06463684,0.01508350,0.03415886,0.26555107,0.00000000
-2.74037019,4.69924535,0.34229793,4.07268844,0.06305897,0.01619454,0.03348427,0.26045250,0.00000000
-2.73436718,4.59970187,0.33804229,3.97866106,0.06172905,0.01746843,0.03296382,0.25664205,0.00000000
-2.72836418,4.51240653,0.33535844,3.89461045,0.06065833,0.01890727,0.03260123,0.25417766,0.00000000
-2.72236118,4.43817229,0.33427579,3.82130481,0.05985045,0.02050931,0.03239783,0.25309217,0.00000000
-2.71635818,4.37739517,0.33479447,3.75914690,0.05930212,0.02226858,0.03235301,0.25339384,0.00000000
-2.71035518,4.33006155,0.33688805,3.70817847,0.05900400,0.02417459,0.03246466,0.25506739,0.00000000
-2.70435218,4.29576820,0.34050683,3.66809613,0.05894172,0.02621216,0.03272968,0.25807553,0.00000000
-2.69834917,4.27375398,0.34558165,3.63827791,0.05909710,0.02836136,0.03314450,0.26236104,0.00000000
-2.69234617,4.26294172,0.35202795,3.61781902,0.05944938,0.03059772,0.03370554,0.26784897,0.00000000
-2.68634317,4.26198810,0.35974983,3.60557522,0.05997643,0.03289248,0.03440964,0.27444932,0.00000000
-2.68034017,4.26933953,0.36864408,3.60021181,0.06065594,0.03521314,0.03525439,0.28205963,0.00000000
-2.67433717,4.28329131,0.37860369,3.60025609,0.06146635,0.03752416,0.03623834,0.29056773,0.00000000
-2.66833417,4.30204772,0.38952103,3.60415105,0.06238775,0.03978775,0.03736106,0.29985433,0.00000000
-2.66233117,4.32378051,0.40129014,3.61030813,0.06340238,0.04196493,0.03862308,0.30979538,0.00000000
-2.65632816,4.34668345,0.41380831,3.61715696,0.06449502,0.04401658,0.04002563,0.32026420,0.00000000
-2.65032516,4.36902109,0.42697683,3.62319030,0.06565297,0.04590459,0.04157025,0.33113319,0.00000000
-2.64432216,4.38917010,0.44070068,3.62700274,0.06686586,0.04759306,0.04325823,0.34227518,0.00000000
-2.63831916,4.40565197,0.45488754,3.62732199,0.06812520,0.04904941,0.04508999,0.35356433,0.00000000
-2.63231616,4.41715665,0.46944594,3.62303217,0.06942371,0.05024543,0.04706438,0.36487663,0.00000000
-2.62631316,4.42255695,0.48428286,3.61318892,0.07075451,0.05115820,0.04917783,0.37609003,0.00000000
-2.62031016,4.42091409,0.49930087,3.59702653,0.07211022,0.05177081,0.05142371,0.38708431,0.00000000
-2.61430715,4.41147545,0.51439517,3.57395770,0.07348208,0.05207285,0.05379158,0.39774073,0.00000000
-2.60830415,4.39366561,0.52945073,3.54356705,0.07485906,0.05206075,0.05626663,0.40794161,0.00000000
-2.60230115,4.36707229,0.54433974,3.50559936,0.07622716,0.05173775,0.05882927,0.41756994,0.00000000
-2.59629815,4.33142892,0.55891981,3.45994421,0.07756888,0.05111366,0.06145497,0.42650922,0.00000000
-2.59029515,4.28659557,0.57303293,3.40661826,0.07886290,0.05020443,0.06411420,0.43464345,0.00000000
-2.58429215,4.23253989,0.58650564,3.34574667,0.08008404,0.04903147,0.06677279,0.44185770,0.00000000
-2.57828914,4.16931950,0.59915028,3.27754501,0.08120361,0.04762073,0.06939244,0.44803896,0.00000000
-2.57228614,4.09706714,0.61076772,3.20230262,0.08218991,0.04600180,0.07193155,0.45307760,0.00000000
-2.56628314,4.01597935,0.62115122,3.12036836,0.08300914,0.04420676,0.07434622,0.45686931,0.00000000
-2.56028014,3.92630904,0.63009159,3.03213915,0.08362645,0.04226912,0.07659155,0.45931750,0.00000000
-2.55427714,3.82836228,0.63738342,2.93805165,0.08400726,0.04022274,0.07862299,0.46033612,0.00000000
-2.54827414,3.72249866,0.64283208,2.83857684,0.08411867,0.03810077,0.08039788,0.45985277,0.00000000
-2.54227114,3.60913482,0.64626127,2.73421735,0.08393088,0.03593484,0.08187700,0.45781194,0.00000000
-2.53626813,3.48875008,0.64752076,2.62550667,0.08341864,0.03375419,0.08302604,0.45417821,0.00000000
-2.53026513,3.36189320,0.64649385,2.51300995,0.08256257,0.03158516,0.08381704,0.44893933,0.00000000
-2.52426213,3.22918898,0.64310433,2.39732513,0.08135025,0.02945076,0.08422963,0.44210885,0.00000000
-2.51825913,3.09134371,0.63732239,2.27908409,0.07977711,0.02737040,0.08425207,0.43372817,0.00000000
-2.51225613,2.94914829,0.62916924,2.15895269,0.07784701,0.02535986,0.08388194,0.42386798,0.00000000
-2.50625313,2.80347832,0.61872008,2.03762949,0.07557251,0.02343135,0.08312663,0.41262873,0.00000000
-2.50025013,2.65529046,0.60610523,1.91584244,0.07297475,0.02159379,0.08200339,0.40014028,0.00000000
-2.49424712,2.50561494,0.59150928,1.79434348,0.07008304,0.01985306,0.08053908,0.38656051,0.00000000
-2.48824412,2.35554397,0.57516813,1.67390111,0.06693413,0.01821247,0.07876952,0.37207296,0.00000000
-2.48224112,2.20621664,0.55736409,1.55529089,0.06357121,0.01667317,0.07673858,0.35688358,0.00000000
-2.47623812,2.05880072,0.53841901,1.43928451,0.06004274,0.01523462,0.07449696,0.34121661,0.00000000
-2.47023512,1.91447206,0.51868582,1.32663775,0.05640099,0.01389506,0.07210062,0.32530975,0.00000000
-2.46423212,1.77439280,0.49853869,1.21807797,0.05270070,0.01265193,0.06960919,0.30940887,0.00000000
-2.45822911,1.63968906,0.47836222,1.11429183,0.04899756,0.01150223,0.06708411,0.29376227,0.00000000
-2.45222611,1.51142932,0.45854003,1.01591367,0.04534681,0.01044286,0.06458677,0.27861494,0.00000000
-2.44622311,1.39060447,0.43944325,0.92351538,0.04180193,0.00947089,0.06217666,0.26420284,0.00000000
-2.44022011,1.27811021,0.42141936,0.83759796,0.03841346,0.00858371,0.05990959,0.25074747,0.00000000
-2.43421711,1.17473258,0.40478178,0.75858524,0.03522807,0.00777922,0.05783602,0.23845101,0.00000000
-2.42821411,1.08113713,0.38980067,0.68681996,0.03228773,0.00705586,0.05599970,0.22749208,0.00000000
-2.42221111,0.99786189,0.37669519,0.62256219,0.02962917,0.00641264,0.05443644,0.21802231,0.00000000
-2.41620810,0.92531422,0.36562777,0.56599004,0.02728352,0.00584913,0.05317326,0.21016390,0.00000000
-2.41020510,0.86377146,0.35670025,0.51720242,0.02527616,0.00536543,0.05222780,0.20400806,0.00000000
-2.40420210,0.81338495,0.34995232,0.47622355,0.02362669,0.00496201,0.05160812,0.19961458,0.00000000
-2.39819910,0.77418694,0.34536211,0.44300878,0.02234912,0.00463971,0.05131278,0.19701228,0.00000000
-2.39219610,0.74609988,0.34284896,0.41745134,0.02145205,0.00439954,0.05133127,0.19620044,0.00000000
-2.38619310,0.72894726,0.34227822,0.39938952,0.02093909,0.00424260,0.05164475,0.19715102,0.00000000
-2.38019010,0.72246551,0.34346774,0.38861392,0.02080915,0.00416994,0.05222696,0.19981154,0.00000000
-2.37418709,0.72631604,0.34619585,0.38487419,0.02105691,0.00418239,0.05304549,0.20410857,0.00000000
-2.36818409,0.74009691,0.35021051,0.38788525,0.02167314,0.00428045,0.05406302,0.20995141,0.00000000
-2.36218109,0.76335352,0.35523898,0.39733236,0.02264515,0.00446413,0.05523884,0.21723601,0.00000000
-2.35617809,0.79558777,0.36099790,0.41287524,0.02395707,0.00473280,0.05653023,0.22584878,0.00000000
-2.35017509,0.83626542,0.36720308,0.43415079,0.02559021,0.00508507,0.05789393,0.23567021,0.00000000
-2.34417209,0.88482135,0.37357878,0.46077480,0.02752331,0.00551863,0.05928748,0.24657797,0.00000000
-2.33816908,0.94066262,0.37986600,0.49234235,0.02973277,0.00603012,0.06067040,0.25844953,0.00000000
-2.33216608,1.00316940,0.38582946,0.52842741,0.03219291,0.00661509,0.06200523,0.27116411,0.00000000
-2.32616308,1.07169397,0.39126315,0.56858156,0.03487611,0.00726781,0.06325833,0.28460381,0.00000000
-2.32016008,1.14555801,0.39599413,0.61233240,0.03775302,0.00798132,0.06440040,0.29865406,0.00000000
-2.31415708,1.22404879,0.39988466,0.65918162,0.04079270,0.00874734,0.06540689,0.31320330,0.00000000
-2.30815408,1.30641457,0.40283259,0.70860334,0.04396283,0.00955632,0.06625800,0.32814197,0.00000000
-2.30215108,1.39186005,0.40477013,0.76004297,0.04722989,0.01039750,0.06693862,0.34336098,0.00000000
-2.29614807,1.47954233,0.40566131,0.81291670,0.05055928,0.01125905,0.06743800,0.35874977,0.00000000
-2.29014507,1.56856811,0.40549817,0.86661234,0.05391564,0.01212817,0.06774928,0.37419420,0.00000000
-2.28414207,1.65799290,0.40429619,0.92049126,0.05726300,0.01299139,0.06786895,0.38957436,0.00000000
-2.27813907,1.74682255,0.40208923,0.97389205,0.06056503,0.01383472,0.06779622,0.40476268,0.00000000
-2.27213607,1.83401786,0.39892422,1.02613574,0.06378537,0.01464405,0.06753245,0.41962241,0.00000000
-2.26613307,1.91850236,0.39485608,1.07653282,0.06688789,0.01540539,0.06708049,0.43400669,0.00000000
-2.26013007,1.99917366,0.38994304,1.12439187,0.06983703,0.01610522,0.06644426,0.44775845,0.00000000
-2.25412706,2.07491816,0.38424268,1.16902972,0.07259813,0.01673087,0.06562829,0.46071111,0.00000000
-2.24812406,2.14462898,0.37780882,1.20978302,0.07513787,0.01727081,0.06463746,0.47269027,0.00000000
-2.24212106,2.20722671,0.37068940,1.24602067,0.07742463,0.01771497,0.06347687,0.48351630,0.00000000
-2.23611806,2.26168226,0.36292535,1.27715698,0.07942894,0.01805502,0.06215178,0.49300780,0.00000000
-2.23011506,2.30704111,0.35455043,1.30266487,0.08112390,0.01828461,0.06066774,0.50098590,0.00000000
-2.22411206,2.34244790,0.34559200,1.32208875,0.08248565,0.01839951,0.05903075,0.50727904,0.00000000
-2.21810905,2.36717042,0.33607247,1.33505649,0.08349385,0.01839772,0.05724752,0.51172825,0.00000000
-2.21210605,2.38062189,0.32601129,1.34128997,0.08413203,0.01827955,0.05532574,0.51419244,0.00000000
-2.20610305,2.38238048,0.31542730,1.34061366,0.08438805,0.01804753,0.05327433,0.51455369,0.00000000
-2.20010005,2.37220502,0.30434111,1.33296092,0.08425445,0.01770635,0.05110370,0.51272205,0.00000000
-2.19409705,2.35004623,0.29277752,1.31837748,0.08372872,0.01726266,0.04882594,0.50863973,0.00000000
-2.18809405,2.31605260,0.28076749,1.29702205,0.08281350,0.01672488,0.04645484,0.50228448,0.00000000
-2.18209105,2.27057062,0.26834976,1.26916375,0.08151673,0.01610290,0.04400594,0.49367175,0.00000000
-2.17608804,2.21413925,0.25557194,1.23517651,0.07985161,0.01540780,0.04149637,0.48285586,0.00000000
-2.17008504,2.14747848,0.24249089,1.19553054,0.07783650,0.01465152,0.03894464,0.46992974,0.00000000
-2.16408204,2.07147263,0.22917256,1.15078101,0.07549470,0.01384652,0.03637032,0.45502348,0.00000000
-2.15807904,1.98714875,0.21569119,1.10155461,0.07285407,0.01300544,0.03379363,0.43830165,0.00000000
-2.15207604,1.89565112,0.20212794,1.04853415,0.06994654,0.01214080,0.03123499,0.41995938,0.00000000
-2.14607304,1.79821263,0.18856912,0.99244200,0.06680756,0.01126471,0.02871454,0.40021764,0.00000000
-2.14007004,1.69612440,0.17510406,0.93402285,0.06347544,0.01038861,0.02625166,0.37931767,0.00000000
-2.13406703,1.59070456,0.16182283,0.87402647,0.05999056,0.00952305,0.02386451,0.35751480,0.00000000
-2.12806403,1.48326741,0.14881386,0.81319103,0.05639467,0.00867754,0.02156958,0.33507220,0.00000000
-2.12206103,1.37509422,0.13616166,0.75222752,0.05273005,0.00786044,0.01938141,0.31225433,0.00000000
-2.11605803,1.26740640,0.12394469,0.69180590,0.04903879,0.00707887,0.01731225,0.28932088,0.00000000
-2.11005503,1.16134208,0.11223357,0.63254317,0.04536205,0.00633871,0.01537194,0.26652093,0.00000000
-2.10405203,1.05793669,0.10108960,0.57499383,0.04173946,0.00564463,0.01356783,0.24408787,0.00000000
-2.09804902,0.95810801,0.09056370,0.51964289,0.03820855,0.00500015,0.01190479,0.22223514,0.00000000
-2.09204602,0.86264589,0.08069579,0.46690144,0.03480439,0.00440773,0.01038531,0.20115278,0.00000000
-2.08604302,0.77220681,0.07151460,0.41710482,0.03155929,0.00386894,0.00900973,0.18100504,0.00000000
-2.08004002,0.68731296,0.06303787,0.37051324,0.02850270,0.00338457,0.00777647,0.16192900,0.00000000
-2.07403702,0.60835565,0.05527297,0.32731466,0.02566126,0.00295484,0.00668236,0.14403417,0.00000000
-2.06803402,0.53560259,0.04821777,0.28762961,0.02305893,0.00257956,0.00572298,0.12740300,0.00000000
-2.06203102,0.46920832,0.04186188,0.25151764,0.02071735,0.00225832,0.00489301,0.11209228,0.00000000
-2.05602801,0.40922731,0.03618798,0.21898505,0.01865619,0.00199069,0.00418666,0.09813523,0.00000000
-2.05002501,0.35562900,0.03117338,0.18999352,0.01689371,0.00177639,0.00359796,0.08554420,0.00000000
-2.04402201,0.30831402,0.02679157,0.16446918,0.01544722,0.00161549,0.00312114,0.07431385,0.00000000
-2.03801901,0.26713093,0.02301390,0.14231194,0.01433370,0.00150854,0.00275095,0.06442456,0.00000000
-2.03201601,0.23189290,0.01981108,0.12340455,0.01357026,0.00145675,0.00248290,0.05584602,0.00000000
-2.02601301,0.20239370,0.01715474,0.10762117,0.01317464,0.00146208,0.00231348,0.04854088,0.00000000
-2.02001001,0.17842250,0.01501876,0.09483527,0.01316546,0.00152740,0.00224036,0.04246819,0.00000000
-2.01400700,0.15977701,0.01338056,0.08492649,0.01356250,0.00165653,0.00226248,0.03758664,0.00000000
-2.00800400,0.14627469,0.01222210,0.07778644,0.01438660,0.00185429,0.00238010,0.03385750,0.00000000
-2.00200100,0.13776170,0.01153078,0.07332318,0.01565951,0.00212655,0.00259482,0.03124708,0.00000000
-1.99599800,0.13411939,0.01130010,0.07146440,0.01740341,0.00248020,0.00290954,0.02972874,0.00000000
-1.98999500,0.13526830,0.01153006,0.07215923,0.01964022,0.00292306,0.00332830,0.02928437,0.00000000
-1.98399200,0.14116943,0.01222738,0.07537861,0.02239069,0.00346381,0.00385614,0.02990522,0.00000000
-1.97798899,0.15182298,0.01340540,0.08111431,0.02567324,0.00411185,0.00449889,0.03159229,0.00000000
-1.97198599,0.16726460,0.01508380,0.08937662,0.02950266,0.00487706,0.00526289,0.03435595,0.00000000
-1.96598299,0.18755906,0.01728799,0.10019080,0.03388862,0.00576958,0.00615468,0.03821506,0.00000000
-1.95997999,0.21279183,0.02004823,0.11359239,0.03883413,0.00679950,0.00718065,0.04319548,0.00000000
-1.95397699,0.24305860,0.02339848,0.12962154,0.04433398,0.00797651,0.00834665,0.04932804,0.00000000
-1.94797399,0.27845305,0.02737496,0.14831649,0.05037324,0.00930950,0.00965759,0.05664595,0.00000000
-1.94197099,0.31905326,0.03201447,0.16970639,0.05692593,0.01080613,0.01111704,0.06518184,0.00000000
-1.93596798,0.36490718,0.03735244,0.19380377,0.06395389,0.01247239,0.01272679,0.07496437,0.00000000
-1.92996498,0.41601756,0.04342076,0.22059677,0.07140608,0.01431208,0.01448644,0.08601453,0.00000000
-1.92396198,0.47232691,0.05024547,0.25004149,0.07921814,0.01632635,0.01639309,0.09834188,0.00000000
-1.91795898,0.53370303,0.05784438,0.28205474,0.08731252,0.01851327,0.01844093,0.11194062,0.00000000
-1.91195598,0.59992576,0.06622463,0.31650754,0.09559909,0.02086736,0.02062103,0.12678587,0.00000000
-1.90595298,0.67067546,0.07538036,0.35321950,0.10397632,0.02337922,0.02292117,0.14283019,0.00000000
-1.89994997,0.74552409,0.08529060,0.39195468,0.11233293,0.02603529,0.02532572,0.16000055,0.00000000
-1.89394697,0.82392919,0.09591744,0.43241897,0.12055011,0.02881764,0.02781566,0.17819593,0.00000000
-1.88794397,0.90523158,0.10720471,0.47425940,0.12850419,0.03170388,0.03036879,0.19728572,0.00000000
-1.88194097,0.98865718,0.11907719,0.51706551,0.13606963,0.03466730,0.03295993,0.21710914,0.00000000
-1.87593797,1.07332321,0.13144050,0.56037302,0.14312236,0.03767705,0.03556141,0.23747567,0.00000000
-1.86993497,1.15824921,0.14418186,0.60366982,0.14954322,0.04069861,0.03814357,0.25816684,0.00000000
-1.86393197,1.24237277,0.15717165,0.64640432,0.15522138,0.04369431,0.04067549,0.27893918,0.00000000
-1.85792896,1.32456980,0.17026592,0.68799604,0.16005771,0.04662411,0.04312577,0.29952854,0.00000000
-1.85192596,1.40367920,0.18330978,0.72784823,0.16396785,0.04944647,0.04546343,0.31965571,0.00000000
-1.84592296,1.47853107,0.19614167,0.76536225,0.16688486,0.05211941,0.04765894,0.33903311,0.00000000
-1.83991996,1.54797792,0.20859843,0.79995319,0.16876140,0.05460164,0.04968526,0.35737251,0.00000000
-1.83391696,1.61092768,0.22052095,0.83106644,0.16957133,0.05685375,0.05151886,0.37439350,0.00000000
-1.82791396,1.66637754,0.23176029,0.85819437,0.16931062,0.05883950,0.05314083,0.38983239,0.00000000
-1.82191096,1.71344717,0.24218390,0.88089273,0.16799762,0.06052699,0.05453782,0.40345125,0.00000000
-1.81590795,1.75141016,0.25168193,0.89879594,0.16567262,0.06188986,0.05570297,0.41504662,0.00000000
-1.80990495,1.77972211,0.26017297,0.91163069,0.16239676,0.06290832,0.05663664,0.42445767,0.00000000
-1.80390195,1.79804427,0.26760926,0.91922729,0.15825037,0.06356999,0.05734699,0.43157321,0.00000000
-1.79789895,1.80626141,0.27398089,0.92152808,0.15333081,0.06387066,0.05785036,0.43633740,0.00000000
-1.79189595,1.80449303,0.27931876,0.91859257,0.14774985,0.06381462,0.05817135,0.43875366,0.00000000
-1.78589295,1.79309714,0.28369606,0.91059895,0.14163080,0.06341485,0.05834270,0.43888669,0.00000000
-1.77988994,1.77266620,0.28722822,0.89784174,0.13510541,0.06269293,0.05840489,0.43686233,0.00000000
-1.77388694,1.74401516,0.29007100,0.88072567,0.12831079,0.06167850,0.05840540,0.43286519,0.00000000
-1.76788394,1.70816174,0.29241699,0.85975584,0.12138621,0.06040866,0.05839776,0.42713413,0.00000000
-1.76188094,1.66629971,0.29449028,0.83552450,0.11447018,0.05892688,0.05844031,0.41995567,0.00000000
-1.75587794,1.61976594,0.29653978,0.80869496,0.10769766,0.05728184,0.05859481,0.41165560,0.00000000
-1.74987494,1.57000254,0.29883108,0.77998314,0.10119750,0.05552599,0.05892475,0.40258911,0.00000000
-1.74387194,1.51851546,0.30163751,0.75013753,0.09509030,0.05371399,0.05949369,0.39312972,0.00000000
-1.73786893,1.46683120,0.30523051,0.71991828,0.08948649,0.05190110,0.06036338,0.38365770,0.00000000
-1.73186593,1.41645330,0.30986980,0.69007622,0.08448479,0.05014146,0.06159197,0.37454822,0.00000000
-1.72586293,1.36882028,0.31579398,0.66133263,0.08017101,0.04848654,0.06323225,0.36615996,0.00000000
-1.71985993,1.32526672,0.32321163,0.63436052,0.07661717,0.04698361,0.06533006,0.35882446,0.00000000
-1.71385693,1.28698892,0.33229374,0.60976802,0.07388087,0.04567441,0.06792280,0.35283680,0.00000000
-1.70785393,1.25501642,0.34316759,0.58808460,0.07200498,0.04459399,0.07103827,0.34844801,0.00000000
-1.70185093,1.23019031,0.35591246,0.56975038,0.07101755,0.04376991,0.07469379,0.34585942,0.00000000
-1.69584792,1.21314917,0.37055743,0.55510899,0.07093190,0.04322162,0.07889562,0.34521922,0.00000000
-1.68984492,1.20432273,0.38708139,0.54440408,0.07174698,0.04296024,0.08363877,0.34662138,0.00000000
-1.68384192,1.20393348,0.40541516,0.53777936,0.07344782,0.04298858,0.08890713,0.35010684,0.00000000
-1.67783892,1.21200564,0.42544580,0.53528214,0.07600621,0.04330154,0.09467401,0.35566689,0.00000000
-1.67183592,1.22838095,0.44702272,0.53686997,0.07938152,0.04388675,0.10090295,0.36324849,0.00000000
-1.66583292,1.25274016,0.46996530,0.54242000,0.08352163,0.04472550,0.10754882,0.37276126,0.00000000
