energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-2.92046023,5.01560319,0.00788718,0.15329935,1.21111288,0.50974262,0.79844226,2.62415919,0.01669397,1.82036504
-2.91445723,4.99091822,0.00790541,0.15548478,1.22606601,0.50753154,0.81112010,2.57954467,0.01577721,1.83940660
-2.90845423,4.96540208,0.00790031,0.15730893,1.23969649,0.50514217,0.82300753,2.53703679,0.01492573,1.85610887
-2.90245123,4.93970451,0.00787217,0.15874280,1.25173638,0.50269214,0.83388717,2.49771774,0.01414624,1.86994647
-2.89644822,4.91454840,0.00782157,0.15976801,1.26197112,0.50030962,0.84356359,2.46263563,0.01344470,1.88047945
-2.89044522,4.89069198,0.00774940,0.16037665,1.27023950,0.49812725,0.85186676,2.43276806,0.01282619,1.88735754
-2.88444222,4.86888835,0.00765687,0.16057080,1.27643163,0.49627564,0.85865424,2.40898688,0.01229474,1.89032135
-2.87843922,4.84984321,0.00754544,0.16036170,1.28048483,0.49487685,0.86381222,2.39202504,0.01185322,1.88920016
-2.87243622,4.83417229,0.00741685,0.15976857,1.28237779,0.49403776,0.86725510,2.38244656,0.01150329,1.88390680
-2.86643322,4.82235978,0.00727302,0.15881720,1.28212317,0.49384401,0.86892393,2.38062042,0.01124527,1.87442958
-2.86043022,4.81471966,0.00711607,0.15753828,1.27975909,0.49435441,0.86878358,2.38669932,0.01107818,1.86082208
-2.85442721,4.81136174,0.00694818,0.15596562,1.27534007,0.49559630,0.86681918,2.40060416,0.01099964,1.84319137
-2.84842421,4.81216426,0.00677160,0.15413431,1.26892790,0.49756204,0.86303191,2.42201511,0.01100593,1.82168540
-2.84242121,4.81675507,0.00658851,0.15207901,1.26058306,0.50020679,0.85743469,2.45036982,0.01109196,1.79648051
-2.83641821,4.82450307,0.00640102,0.14983227,1.25035739,0.50344791,0.85004802,2.48486960,0.01125131,1.76776987
-2.83041521,4.83452109,0.00621106,0.14742323,1.23828830,0.50716590,0.84089648,2.52449369,0.01147630,1.73575357
-2.82441221,4.84568145,0.00602032,0.14487654,1.22439510,0.51120709,0.83000611,2.56802186,0.01175807,1.70063105
-2.81840920,4.85664428,0.00583026,0.14221170,1.20867772,0.51538802,0.81740285,2.61406515,0.01208671,1.66259635
-2.81240620,4.86589838,0.00564201,0.13944280,1.19111782,0.51950133,0.80311236,2.66110420,0.01245137,1.62183634
-2.80640320,4.87181367,0.00545641,0.13657868,1.17168241,0.52332310,0.78716110,2.70753424,0.01284053,1.57853197
-2.80040020,4.87270355,0.00527400,0.13362348,1.15032954,0.52662130,0.76957853,2.75171561,0.01324214,1.53286231
-2.79439720,4.86689470,0.00509502,0.13057755,1.12701591,0.52916509,0.75040039,2.79202818,0.01364393,1.48501089
-2.78839420,4.85280173,0.00491947,0.12743866,1.10170570,0.53073450,0.72967269,2.82692779,0.01403369,1.43517374
-2.78239120,4.82900307,0.00474715,0.12420342,1.07438011,0.53113025,0.70745597,2.85500270,0.01439959,1.38356834
-2.77638819,4.79431492,0.00457770,0.12086882,1.04504690,0.53018307,0.68382961,2.87502778,0.01473048,1.33044267
-2.77038519,4.74785941,0.00441070,0.11743377,1.01374929,0.52776231,0.65889569,2.88601429,0.01501622,1.27608351
-2.76438219,4.68912371,0.00424570,0.11390063,0.98057361,0.52378325,0.63278203,2.88725298,0.01524799,1.22082313
-2.75837919,4.61800684,0.00408229,0.11027645,0.94565505,0.51821291,0.60564413,2.87834851,0.01541858,1.16504387
-2.75237619,4.53485160,0.00392017,0.10657411,0.90918121,0.51107398,0.57766585,2.85924363,0.01552261,1.10917987
-2.74637319,4.44045957,0.00375922,0.10281300,0.87139307,0.50244664,0.54905849,2.83023150,0.01555673,1.05371567
-2.74037019,4.33608790,0.00359947,0.09901942,0.83258319,0.49246817,0.52005846,2.79195550,0.01551973,0.99918161
-2.73436718,4.22342738,0.00344121,0.09522654,0.79309133,0.48133032,0.49092343,2.74539597,0.01541261,0.94614590
-2.72836418,4.10456213,0.00328491,0.09147397,0.75329739,0.46927447,0.46192715,2.69184400,0.01523854,0.89520374
-2.72236118,3.98191204,0.00313131,0.08780695,0.71361225,0.45658460,0.43335323,2.63286300,0.01500273,0.84696377
-2.71635818,3.85815988,0.00298132,0.08427516,0.67446668,0.44357860,0.40548806,2.57023915,0.01471230,0.80203240
-2.71035518,3.73616568,0.00283603,0.08093119,0.63629903,0.43059785,0.37861325,2.50592249,0.01437599,0.76099675
-2.70435218,3.61887146,0.00269665,0.07782888,0.59954203,0.41799575,0.35299794,2.44196060,0.01400383,0.72440669
-2.69834917,3.50920000,0.00256445,0.07502133,0.56460950,0.40612539,0.32889121,2.38042745,0.01360681,0.69275689
-2.69234617,3.40995154,0.00244074,0.07255896,0.53188336,0.39532703,0.30651515,2.32334993,0.01319646,0.66646958
-2.68634317,3.32370236,0.00232675,0.07048749,0.50170164,0.38591560,0.28605852,2.27263516,0.01278442,0.64587865
-2.68034017,3.25270941,0.00222361,0.06884606,0.47434781,0.37816902,0.26767160,2.23000116,0.01238204,0.63121575
-2.67433717,3.19882481,0.00213228,0.06766550,0.45004202,0.37231745,0.25146215,2.19691389,0.01199999,0.62259912
-2.66833417,3.16342381,0.00205350,0.06696690,0.42893443,0.36853425,0.23749277,2.17453322,0.01164784,0.62002549
-2.66233117,3.14734929,0.00198772,0.06676046,0.41110102,0.36692872,0.22577959,2.16367009,0.01133380,0.62336549
-2.65632816,3.15087546,0.00193509,0.06704480,0.39654185,0.36754112,0.21629258,2.16475690,0.01106446,0.63236295
-2.65032516,3.17369241,0.00189545,0.06780668,0.38518204,0.37034025,0.20895708,2.17783238,0.01084459,0.64663817
-2.64432216,3.21491281,0.00186829,0.06902118,0.37687514,0.37522352,0.20365682,2.20254190,0.01067708,0.66569525
-2.63831916,3.27310071,0.00185277,0.07065247,0.37140907,0.38201982,0.20023813,2.23815352,0.01056289,0.68893337
-2.63231616,3.34632189,0.00184774,0.07265489,0.36851409,0.39049494,0.19851527,2.28358905,0.01050120,0.71566177
-2.62631316,3.43221395,0.00185175,0.07497469,0.36787274,0.40035950,0.19827663,2.33746943,0.01048951,0.74511810
-2.62031016,3.52807388,0.00186314,0.07755199,0.36913120,0.41127907,0.19929173,2.39817225,0.01052392,0.77648952
-2.61430715,3.63095938,0.00188001,0.08032320,0.37191175,0.42288614,0.20131859,2.46389946,0.01059940,0.80893591
-2.60830415,3.73780021,0.00190038,0.08322361,0.37582583,0.43479339,0.20411144,2.53275210,0.01071018,0.84161446
-2.60230115,3.84551475,0.00192217,0.08619014,0.38048718,0.44660792,0.20742838,2.60280903,0.01085008,0.87370464
-2.59629815,3.95112693,0.00194331,0.08916413,0.38552458,0.45794562,0.21103871,2.67220603,0.01101297,0.90443272
-2.59029515,4.05187822,0.00196180,0.09209400,0.39059370,0.46844531,0.21472979,2.73921184,0.01119313,0.93309468
-2.58429215,4.14532995,0.00197576,0.09493764,0.39538756,0.47778183,0.21831308,2.80229742,0.01138561,0.95907684
-2.57828914,4.22945106,0.00198351,0.09766455,0.39964534,0.48567765,0.22162917,2.86019539,0.01158659,0.98187299
-2.57228614,4.30268744,0.00198362,0.10025739,0.40315893,0.49191247,0.22455160,2.91194677,0.01179364,1.00109756
-2.56628314,4.36400953,0.00197490,0.10271307,0.40577730,0.49633031,0.22698929,2.95693281,0.01200592,1.01649404
-2.56028014,4.41293607,0.00195652,0.10504313,0.40740833,0.49884386,0.22888762,2.99489041,0.01222431,1.02793836
-2.55427714,4.44953305,0.00192795,0.10727354,0.40801808,0.49943590,0.23022787,3.02591051,0.01245144,1.03543703
-2.54827414,4.47438793,0.00188899,0.10944375,0.40762773,0.49815767,0.23102533,3.05041959,0.01269166,1.03912017
-2.54227114,4.48856078,0.00183980,0.11160512,0.40630825,0.49512449,0.23132595,3.06914534,0.01295089,1.03922983
-2.53626813,4.49351482,0.00178080,0.11381875,0.40417308,0.49050864,0.23120179,3.08306845,0.01323638,1.03610401
-2.53026513,4.49103015,0.00171273,0.11615283,0.40136937,0.48453010,0.23074550,3.09336293,0.01355647,1.03015745
-2.52426213,4.48310523,0.00163654,0.11867951,0.39806808,0.47744551,0.23006397,3.10132838,0.01392022,1.02185992
-2.51825913,4.47185100,0.00155341,0.12147163,0.39445348,0.46953598,0.22927171,3.10831754,0.01433702,1.01171319
-2.51225613,4.45938332,0.00146465,0.12459928,0.39071262,0.46109434,0.22848392,3.11566301,0.01481620,1.00022781
-2.50625313,4.44771899,0.00137166,0.12812640,0.38702524,0.45241248,0.22780993,3.12460691,0.01536658,0.98790076
-2.50025013,4.43868038,0.00127593,0.13210759,0.38355467,0.44376942,0.22734713,3.13623690,0.01599613,0.97519505
-2.49424712,4.43381333,0.00117893,0.13658531,0.38043997,0.43542057,0.22717570,3.15143185,0.01671153,0.96252213
-2.48824412,4.43432199,0.00108210,0.14158744,0.37778985,0.42758886,0.22735446,3.17081953,0.01751787,0.95022788
-2.48224112,4.44102313,0.00098680,0.14712551,0.37567846,0.42045784,0.22791798,3.19474821,0.01841837,0.93858264
-2.47623812,4.45432168,0.00089432,0.15319347,0.37414325,0.41416725,0.22887501,3.22327325,0.01941417,0.92777553
-2.47023512,4.47420778,0.00080580,0.15976721,0.37318490,0.40881099,0.23020846,3.25615885,0.02050421,0.91791317
-2.46423212,4.50027454,0.00072228,0.16680465,0.37276915,0.40443759,0.23187662,3.29289428,0.02168514,0.90902247
-2.45822911,4.53175480,0.00064466,0.17424653,0.37283047,0.40105301,0.23381583,3.33272330,0.02295134,0.90105720
-2.45222611,4.56757407,0.00057368,0.18201779,0.37327718,0.39862540,0.23594417,3.37468490,0.02429501,0.89390765
-2.44622311,4.60641621,0.00051001,0.19002945,0.37399772,0.39709167,0.23816615,3.41766253,0.02570633,0.88741270
-2.44022011,4.64679796,0.00045418,0.19818086,0.37486762,0.39636527,0.24037793,3.46043939,0.02717366,0.88137351
-2.43421711,4.68714822,0.00040666,0.20636231,0.37575684,0.39634482,0.24247301,3.50175652,0.02868380,0.87556799
-2.42821411,4.72588768,0.00036784,0.21445782,0.37653700,0.39692299,0.24434791,3.54037074,0.03022233,0.86976523
-2.42221111,4.76150523,0.00033810,0.22234802,0.37708815,0.39799534,0.24590764,3.57510981,0.03177390,0.86373920
-2.41620810,4.79262727,0.00031778,0.22991305,0.37730477,0.39946844,0.24707062,3.60492205,0.03332268,0.85728094
-2.41020510,4.81807730,0.00030723,0.23703533,0.37710061,0.40126710,0.24777292,3.62891855,0.03485264,0.85020891
-2.40420210,4.83692333,0.00030683,0.24360224,0.37641235,0.40334018,0.24797154,3.64640640,0.03634803,0.84237705
-2.39819910,4.84851178,0.00031700,0.24950849,0.37520181,0.40566488,0.24764663,3.65691168,0.03779371,0.83368027
-2.39219610,4.85248694,0.00033819,0.25465832,0.37345678,0.40824929,0.24680253,3.66019217,0.03917552,0.82405740
-2.38619310,4.84879623,0.00037088,0.25896738,0.37119044,0.41113305,0.24546775,3.65623935,0.04048066,0.81349172
-2.38019010,4.83768167,0.00041561,0.26236425,0.36843954,0.41438625,0.24369375,3.64527066,0.04169795,0.80200918
-2.37418709,4.81965898,0.00047292,0.26479177,0.36526152,0.41810662,0.24155269,3.62771271,0.04281810,0.78967461
-2.36818409,4.79548586,0.00054335,0.26620789,0.36173077,0.42241510,0.23913437,3.60417679,0.04383392,0.77658645
-2.36218109,4.76612153,0.00062743,0.26658632,0.35793431,0.42745008,0.23654237,3.57542823,0.04474044,0.76287022
-2.35617809,4.73267972,0.00072561,0.26591680,0.35396712,0.43336062,0.23388964,3.54235111,0.04553497,0.74867135
-2.35017509,4.69637749,0.00083826,0.26420506,0.34992746,0.44029889,0.23129391,3.50591031,0.04621705,0.73414762
-2.34417209,4.65848225,0.00096562,0.26147241,0.34591236,0.44841225,0.22887281,3.46711218,0.04678836,0.71946184
-2.33816908,4.62025906,0.00110776,0.25775514,0.34201355,0.45783532,0.22673926,3.42696585,0.04725251,0.70477484
-2.33216608,4.58292060,0.00126455,0.25310344,0.33831396,0.46868237,0.22499703,3.38644636,0.04761476,0.69023940
-2.32616308,4.54758135,0.00143562,0.24758016,0.33488497,0.48104047,0.22373689,3.34646100,0.04788164,0.67599498
-2.32016008,4.51521787,0.00162038,0.24125931,0.33178450,0.49496363,0.22303329,3.30782006,0.04806058,0.66216372
-2.31415708,4.48663630,0.00181792,0.23422420,0.32905587,0.51046833,0.22294186,3.27121264,0.04815945,0.64884765
-2.30815408,4.46244819,0.00202711,0.22656556,0.32672757,0.52753053,0.22349772,3.23718841,0.04818607,0.63612704
-2.30215108,4.44305507,0.00224652,0.21837941,0.32481368,0.54608447,0.22471464,3.20614548,0.04814779,0.62406009
-2.29614807,4.42864229,0.00247448,0.20976495,0.32331505,0.56602324,0.22658509,3.17832470,0.04805106,0.61268355
-2.29014507,4.41918173,0.00270912,0.20082234,0.32222091,0.58720110,0.22908116,3.15381019,0.04790107,0.60201445
-2.28414207,4.41444304,0.00294837,0.19165065,0.32151087,0.60943757,0.23215627,3.13253580,0.04770147,0.59205244
-2.27813907,4.41401254,0.00319006,0.18234594,0.32115712,0.63252292,0.23574749,3.11429693,0.04745420,0.58278282
-2.27213607,4.41731854,0.00343196,0.17299942,0.32112671,0.65622493,0.23977855,3.09876699,0.04715943,0.57417982
-2.26613307,4.42366182,0.00367184,0.16369604,0.32138364,0.68029652,0.24416312,3.08551755,0.04681562,0.56621014
-2.26013007,4.43224952,0.00390754,0.15451323,0.32189085,0.70448377,0.24880840,3.07404116,0.04641967,0.55883630
-2.25412706,4.44223078,0.00413703,0.14552003,0.32261177,0.72853410,0.25361875,3.06377579,0.04596720,0.55201986
-2.24812406,4.45273236,0.00435846,0.13677654,0.32351156,0.75220392,0.25849926,3.05412969,0.04545295,0.54572420
-2.24212106,4.46289270,0.00457026,0.12833366,0.32455789,0.77526559,0.26335900,3.04450565,0.04487113,0.53991679
-2.23611806,4.47189273,0.00477107,0.12023322,0.32572136,0.79751317,0.26811392,3.03432373,0.04421597,0.53457087
-2.23011506,4.47898246,0.00495988,0.11250827,0.32697550,0.81876677,0.27268925,3.02304156,0.04348213,0.52966649
-2.22411206,4.48350228,0.00513594,0.10518368,0.32829642,0.83887530,0.27702132,3.01017167,0.04266520,0.52519085
-2.21810905,4.48489858,0.00529881,0.09827691,0.32966232,0.85771767,0.28105878,2.99529540,0.04176204,0.52113811
-2.21210605,4.48273351,0.00544828,0.09179891,0.33105271,0.87520230,0.28476324,2.97807324,0.04077118,0.51750855
-2.20610305,4.47668929,0.00558437,0.08575505,0.33244770,0.89126538,0.28810940,2.95825169,0.03969299,0.51430722
-2.20010005,4.46656749,0.00570727,0.08014616,0.33382721,0.90586793,0.29108469,2.93566682,0.03852987,0.51154231
-2.19409705,4.45228442,0.00581728,0.07496948,0.33517028,0.91899219,0.29368859,2.91024501,0.03728623,0.50922312
-2.18809405,4.43386344,0.00591472,0.07021965,0.33645460,0.93063764,0.29593174,2.88200138,0.03596844,0.50735790
-2.18209105,4.41142560,0.00599994,0.06588951,0.33765612,0.94081706,0.29783492,2.85103647,0.03458467,0.50595166
-2.17608804,4.38517952,0.00607321,0.06197089,0.33874894,0.94955316,0.29942816,2.81753170,0.03314459,0.50500403
-2.17008504,4.35541159,0.00613471,0.05845526,0.33970534,0.95687589,0.30074985,2.78174414,0.03165912,0.50450725
-2.16408204,4.32247724,0.00618450,0.05533420,0.34049601,0.96282087,0.30184621,2.74400101,0.03014003,0.50444444
-2.15807904,4.28679378,0.00622254,0.05259987,0.34109041,0.96742889,0.30277085,2.70469406,0.02859964,0.50478817
-2.15207604,4.24883490,0.00624866,0.05024521,0.34145727,0.97074666,0.30358466,2.66427395,0.02705040,0.50549951
-2.14607304,4.20912681,0.00626261,0.04826408,0.34156517,0.97282850,0.30435584,2.62324458,0.02550460,0.50652750
-2.14007004,4.16824545,0.00626412,0.04665133,0.34138308,0.97373890,0.30515996,2.58215722,0.02397410,0.50780914
-2.13406703,4.12681421,0.00625294,0.04540265,0.34088113,0.97355542,0.30608006,2.54160395,0.02247004,0.50926999
-2.12806403,4.08550123,0.00622889,0.04451437,0.34003119,0.97237170,0.30720643,2.50221033,0.02100273,0.51082531
-2.12206103,4.04501552,0.00619199,0.04398316,0.33880761,0.97030003,0.30863613,2.46462672,0.01958149,0.51238185
-2.11605803,4.00610092,0.00614243,0.04380561,0.33718795,0.96747302,0.31047196,2.42951811,0.01821464,0.51384019
-2.11005503,3.96952730,0.00608073,0.04397773,0.33515373,0.96404412,0.31282078,2.39755218,0.01690946,0.51509762
-2.10405203,3.93607849,0.00600772,0.04449444,0.33269124,0.96018650,0.31579112,2.36938560,0.01567223,0.51605144
-2.09804902,3.90653664,0.00592457,0.04534890,0.32979239,0.95609025,0.31949006,2.34564877,0.01450837,0.51660273
-2.09204602,3.88166332,0.00583285,0.04653192,0.32645555,0.95195784,0.32401939,2.32692913,0.01342247,0.51666025
-2.08604302,3.86217778,0.00573447,0.04803135,0.32268647,0.94799781,0.32947106,2.31375376,0.01241844,0.51614445
-2.08004002,3.84873312,0.00563168,0.04983143,0.31849907,0.94441717,0.33592233,2.30657190,0.01149964,0.51499130
-2.07403702,3.84189165,0.00552697,0.05191233,0.31391616,0.94141268,0.34343049,2.30573813,0.01066900,0.51315594
-2.06803402,3.84210073,0.00542308,0.05424971,0.30897006,0.93916168,0.35202781,2.31149723,0.00992912,0.51061568
-2.06203102,3.84967065,0.00532282,0.05681443,0.30370289,0.93781298,0.36171671,2.32397153,0.00928241,0.50737242
-2.05602801,3.86475612,0.00522907,0.05957249,0.29816664,0.93747847,0.37246563,2.34315189,0.00873117,0.50345416
-2.05002501,3.88734286,0.00514458,0.06248510,0.29242284,0.93822609,0.38420602,2.36889286,0.00827773,0.49891561
-2.04402201,3.91724078,0.00507199,0.06550902,0.28654187,0.94007469,0.39683042,2.40091295,0.00792452,0.49383774
-2.03801901,3.95408459,0.00501364,0.06859716,0.28060180,0.94299133,0.41019231,2.43880025,0.00767416,0.48832636
-2.03201601,3.99734288,0.00497154,0.07169932,0.27468694,0.94689134,0.42410747,2.48202386,0.00752961,0.48250967
-2.02601301,4.04633568,0.00494729,0.07476329,0.26888589,0.95164134,0.43835726,2.52995081,0.00749424,0.47653498
-2.02001001,4.10026045,0.00494206,0.07773601,0.26328944,0.95706518,0.45269367,2.58186830,0.00757197,0.47056481
-2.01400700,4.15822572,0.00495654,0.08056504,0.25798817,0.96295274,0.46684594,2.63701046,0.00776737,0.46477241
-2.00800400,4.21929127,0.00499093,0.08319997,0.25307006,0.96907108,0.48052873,2.69458875,0.00808581,0.45933709
-2.00200100,4.28251302,0.00504500,0.08559403,0.24861812,0.97517750,0.49345137,2.75382471,0.00853356,0.45443958
-1.99599800,4.34699076,0.00511804,0.08770560,0.24470821,0.98103377,0.50532783,2.81398373,0.00911787,0.45025757
-1.98999500,4.41191623,0.00520902,0.08949963,0.24140711,0.98642085,0.51588706,2.87440821,0.00984708,0.44696172
-1.98399200,4.47661910,0.00531656,0.09094897,0.23877112,0.99115313,0.52488302,2.93454855,0.01073060,0.44471223
-1.97798899,4.54060829,0.00543904,0.09203536,0.23684499,0.99509150,0.53210421,2.99399034,0.01177892,0.44365610
-1.97198599,4.60360618,0.00557465,0.09275027,0.23566141,0.99815438,0.53738190,3.05247627,0.01300347,0.44392517
-1.96598299,4.66557355,0.00572150,0.09309532,0.23524110,1.00032602,0.54059697,3.10992156,0.01441649,0.44563475
-1.95997999,4.72672349,0.00587763,0.09308238,0.23559323,1.00166156,0.54168480,3.16642169,0.01603067,0.44888293
-1.95397699,4.78752294,0.00604113,0.09273334,0.23671636,1.00228846,0.54063809,3.22225201,0.01785882,0.45375036
-1.94797399,4.84868138,0.00621014,0.09207944,0.23859968,1.00240420,0.53750744,3.27785879,0.01991336,0.46030027
-1.94197099,4.91112656,0.00638290,0.09116040,0.24122440,1.00227008,0.53239974,3.33384186,0.02220572,0.46857865
-1.93596798,4.97596818,0.00655780,0.09002312,0.24456531,1.00220171,0.52547430,3.39092957,0.02474567,0.47861431
-1.92996498,5.04445084,0.00673334,0.08872027,0.24859221,1.00255636,0.51693718,3.44994699,0.02754053,0.49041874
-1.92396198,5.11789850,0.00690820,0.08730870,0.25327128,1.00371792,0.50703379,3.51177877,0.03059440,0.50398559
-1.91795898,5.19765298,0.00708115,0.08584772,0.25856611,1.00608023,0.49604027,3.57732852,0.03390736,0.51928974
-1.91195598,5.28500964,0.00725111,0.08439744,0.26443853,1.01002967,0.48425403,3.64747655,0.03747463,0.53628592
-1.90595298,5.38115352,0.00741707,0.08301719,0.27084903,1.01592778,0.47198387,3.72303830,0.04128593,0.55490703
-1.89994997,5.48709926,0.00757810,0.08176408,0.27775689,1.02409495,0.45954017,3.80472541,0.04532486,0.57506215
-1.89394697,5.60363816,0.00773332,0.08069181,0.28512002,1.03479584,0.44722561,3.89311181,0.04956849,0.59663461
-1.88794397,5.73129515,0.00788188,0.07984971,0.29289453,1.04822744,0.43532659,3.98860637,0.05398720,0.61948010
-1.88194097,5.87029822,0.00802294,0.07928217,0.30103421,1.06451004,0.42410596,4.09143389,0.05854469,0.64342540
-1.87593797,6.02056192,0.00815569,0.07902834,0.30948995,1.08368176,0.41379696,4.20162548,0.06319836,0.66826761
-1.86993497,6.18168610,0.00827930,0.07912214,0.31820918,1.10569670,0.40459878,4.31901880,0.06789992,0.69377443
-1.86393197,6.35296984,0.00839299,0.07959268,0.32713554,1.13042658,0.39667356,4.44326838,0.07259639,0.71968554
-1.85792896,6.53343993,0.00849599,0.08046486,0.33620873,1.15766581,0.39014494,4.57386539,0.07723126,0.74571520
-1.85192596,6.72189224,0.00858759,0.08176020,0.34536475,1.18713949,0.38509797,4.71016564,0.08174601,0.77155625
-1.84592296,6.91694378,0.00866715,0.08349790,0.35453644,1.21851378,0.38158022,4.85142447,0.08608180,0.79688546
-1.83991996,7.11709226,0.00873415,0.08569591,0.36365440,1.25140797,0.37960390,4.99683613,0.09018130,0.82137006
-1.83391696,7.32077988,0.00878816,0.08837201,0.37264828,1.28540757,0.37914861,5.14557558,0.09399055,0.84467540
-1.82791396,7.52645765,0.00882894,0.09154481,0.38144829,1.32007762,0.38016472,5.29684001,0.09746089,0.86647346
-1.82191096,7.73264647,0.00885641,0.09523460,0.38998705,1.35497553,0.38257679,5.44988758,0.10055070,0.88645186
-1.81590795,7.93799165,0.00887068,0.09946389,0.39820139,1.38966289,0.38628721,5.60407097,0.10322694,0.90432304
-1.80990495,8.14130762,0.00887203,0.10425771,0.40603431,1.42371558,0.39117949,5.75886357,0.10546650,0.91983326
-1.80390195,8.34161051,0.00886098,0.10964344,0.41343668,1.45673205,0.39712140,5.91387662,0.10725709,0.93277098
-1.79789895,8.53813699,0.00883820,0.11565034,0.42036885,1.48833940,0.40396770,6.06886616,0.10859780,0.94297428
-1.79189595,8.73034839,0.00880457,0.12230849,0.42680180,1.51819739,0.41156253,6.22372923,0.10949917,0.95033697
-1.78589295,8.91792036,0.00876111,0.12964747,0.43271797,1.54600038,0.41974146,6.37848937,0.10998283,0.95481309
-1.77988994,9.10071903,0.00870897,0.13769448,0.43811158,1.57147763,0.42833326,6.53327227,0.11008070,0.95641961
-1.77388694,9.27876550,0.00864942,0.14647226,0.44298846,1.59439236,0.43716161,6.68827282,0.10983370,0.95523716
-1.76788394,9.45219104,0.00858380,0.15599657,0.44736541,1.61453993,0.44604670,6.84371551,0.10929023,0.95140868
-1.76188094,9.62118620,0.00851350,0.16627360,0.45126909,1.63174571,0.45480695,6.99981054,0.10850418,0.94513617
-1.75587794,9.78594698,0.00843992,0.17729730,0.45473455,1.64586321,0.46326102,7.15670797,0.10753291,0.93667541
-1.74987494,9.94662146,0.00836446,0.18904674,0.45780343,1.65677265,0.47122998,7.31445287,0.10643496,0.92632907
-1.74387194,10.10326028,0.00828845,0.20148369,0.46052203,1.66438054,0.47853994,7.47294383,0.10526784,0.91443826
-1.73786893,10.25577372,0.00821318,0.21455055,0.46293925,1.66862018,0.48502495,7.63189746,0.10408588,0.90137296
-1.73186593,10.40389795,0.00813987,0.22816882,0.46510461,1.66945335,0.49053018,7.79082081,0.10293822,0.88752158
-1.72586293,10.54717219,0.00806962,0.24223810,0.46706639,1.66687282,0.49491541,7.94899349,0.10186711,0.87328006
-1.71985993,10.68492794,0.00800344,0.25663587,0.46887007,1.66090566,0.49805844,8.10546053,0.10090646,0.85904084
-1.71385693,10.81629059,0.00794220,0.27121816,0.47055704,1.65161672,0.49985849,8.25903663,0.10008086,0.84518214
-1.70785393,10.94019318,0.00788668,0.28582093,0.47216370,1.63911203,0.50023937,8.40832172,0.09940487,0.83205775
-1.70185093,11.05540129,0.00783752,0.30026255,0.47372091,1.62354157,0.49915204,8.55172740,0.09888288,0.81998781
-1.69584792,11.16054758,0.00779523,0.31434695,0.47525381,1.60510081,0.49657675,8.68751310,0.09850928,0.80925071
-1.68984492,11.25417411,0.00776020,0.32786774,0.47678201,1.58403083,0.49252416,8.81383058,0.09826901,0.80007645
-1.68384192,11.33478022,0.00773270,0.34061295,0.47831999,1.56061651,0.48703579,8.92877504,0.09813855,0.79264144
-1.67783892,11.40087377,0.00771286,0.35237034,0.47987769,1.53518268,0.48018334,9.03044061,0.09808713,0.78706506
-1.67183592,11.45102337,0.00770072,0.36293313,0.48146122,1.50808818,0.47206712,9.11697835,0.09807824,0.78340791
-1.66583292,11.48390949,0.00769618,0.37210584,0.48307355,1.47971800,0.46281351,9.18665435,0.09807125,0.78167168
-1.65982991,11.49837249,0.00769905,0.37971016,0.48471512,1.45047375,0.45257161,9.23790594,0.09802319,0.78180075
-1.65382691,11.49345585,0.00770902,0.38559050,0.48638438,1.42076278,0.44150916,9.26939394,0.09789058,0.78368525
-1.64782391,11.46844340,0.00772569,0.38961902,0.48807800,1.39098673,0.42980790,9.28004915,0.09763117,0.78716552
-1.64182091,11.42288925,0.00774857,0.39170001,0.48979105,1.36152985,0.41765867,9.26911154,0.09720561,0.79203782
-1.63581791,11.35664006,0.00777708,0.39177326,0.49151682,1.33274782,0.40525632,9.23616090,0.09657898,0.79806092
-1.62981491,11.26984891,0.00781058,0.38981652,0.49324663,1.30495773,0.39279475,9.18113790,0.09572212,0.80496365
-1.62381191,11.16298102,0.00784835,0.38584666,0.49496939,1.27842959,0.38046221,9.10435504,0.09461265,0.81245285
-1.61780890,11.03681113,0.00788962,0.37991968,0.49667127,1.25338000,0.36843707,9.00649717,0.09323580,0.82022177
-1.61180590,10.89241310,0.00793357,0.37212950,0.49833536,1.22996816,0.35688417,8.88861161,0.09158488,0.82795855
-1.60580290,10.73114235,0.00797932,0.36260554,0.49994160,1.20829438,0.34595182,8.75208831,0.08966148,0.83535467
-1.59979990,10.55461155,0.00802598,0.35150928,0.50146686,1.18840120,0.33576967,8.59863088,0.08747535,0.84211305
-1.59379690,10.36466084,0.00807260,0.33902980,0.50288548,1.17027685,0.32644716,8.43021930,0.08504401,0.84795582
-1.58779390,10.16332320,0.00811822,0.32537868,0.50417016,1.15386091,0.31807284,8.24906593,0.08239210,0.85263143
-1.58179090,9.95278640,0.00816184,0.31078424,0.50529335,1.13905167,0.31071438,8.05756603,0.07955048,0.85592106
-1.57578789,9.73535244,0.00820244,0.29548560,0.50622899,1.12571484,0.30441907,7.85824484,0.07655516,0.85764424
-1.56978489,9.51339597,0.00823900,0.27972651,0.50695480,1.11369306,0.29921496,7.65370279,0.07344614,0.85766351
-1.56378189,9.28932280,0.00827043,0.26374942,0.50745472,1.10281571,0.29511241,7.44656096,0.07026609,0.85588808
-1.55777889,9.06552987,0.00829569,0.24778985,0.50772168,1.09290857,0.29210583,7.23940840,0.06705902,0.85227651
