energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up,Zn_p_up,Zn_d_up
-0.22511256,2.64505696,0.00964184,0.23532168,0.06065880,0.36936130,0.66772652,1.33022488,1.26030318,0.00449452
-0.21910955,2.68400092,0.00934213,0.23382619,0.06263568,0.37798075,0.69020946,1.33876821,1.30216440,0.00464051
-0.21310655,2.71645960,0.00903042,0.23179079,0.06437830,0.38564315,0.71040560,1.34518501,1.33991398,0.00477020
-0.20710355,2.74101999,0.00870872,0.22915639,0.06585112,0.39209401,0.72781068,1.34878291,1.37266350,0.00488083
-0.20110055,2.75637108,0.00837872,0.22587166,0.06702413,0.39709823,0.74196263,1.34889904,1.39958010,0.00496990
-0.19509755,2.76135960,0.00804181,0.22189628,0.06787397,0.40044933,0.75245883,1.34492883,1.41991806,0.00503533
-0.18909455,2.75504065,0.00769912,0.21720380,0.06838488,0.40197769,0.75897145,1.33635282,1.43304833,0.00507548
-0.18309155,2.73672077,0.00735163,0.21178384,0.06854928,0.40155740,0.76126028,1.32275995,1.43848427,0.00508929
-0.17708854,2.70599107,0.00700021,0.20564360,0.06836823,0.39911139,0.75918226,1.30386644,1.43590240,0.00507628
-0.17108554,2.66274875,0.00664573,0.19880856,0.06785137,0.39461454,0.75269731,1.27952907,1.42515704,0.00503660
-0.16508254,2.60720600,0.00628910,0.19132238,0.06701666,0.38809471,0.74187018,1.24975249,1.40628813,0.00497103
-0.15907954,2.53988569,0.00593132,0.18324594,0.06588974,0.37963162,0.72686813,1.21469020,1.37952169,0.00488097
-0.15307654,2.46160437,0.00557354,0.17465559,0.06450297,0.36935355,0.70795478,1.17463930,1.34526305,0.00476836
-0.14707354,2.37344341,0.00521704,0.16564078,0.06289422,0.35743231,0.68548021,1.13002945,1.30408309,0.00463565
-0.14107054,2.27671005,0.00486325,0.15630116,0.06110548,0.34407642,0.65986802,1.08140669,1.25669835,0.00448569
-0.13506753,2.17289023,0.00451376,0.14674325,0.05918124,0.32952316,0.63159999,1.02941315,1.20394585,0.00432163
-0.12906453,2.06359589,0.00417023,0.13707696,0.05716692,0.31402973,0.60119898,0.97476370,1.14675411,0.00414681
-0.12306153,1.95050931,0.00383440,0.12741210,0.05510721,0.29786397,0.56921103,0.91822075,1.08611167,0.00396464
-0.11705853,1.83532719,0.00350801,0.11785496,0.05304451,0.28129520,0.53618749,0.86056865,1.02303468,0.00377846
-0.11105553,1.71970714,0.00319275,0.10850521,0.05101755,0.26458542,0.50266789,0.80258864,0.95853505,0.00359150
-0.10505253,1.60521893,0.00289025,0.09945331,0.04906022,0.24798143,0.46916439,0.74503565,0.89359056,0.00340669
-0.09904952,1.49330246,0.00260193,0.09077827,0.04720064,0.23170808,0.43614832,0.68861792,0.82911818,0.00322665
-0.09304652,1.38523398,0.00232907,0.08254613,0.04546058,0.21596287,0.40403931,0.63397998,0.76595157,0.00305360
-0.08704352,1.28210160,0.00207269,0.07480896,0.04385511,0.20091216,0.37319739,0.58168969,0.70482344,0.00288931
-0.08104052,1.18479049,0.00183357,0.06760449,0.04239270,0.18668897,0.34391799,0.53222957,0.64635329,0.00273512
-0.07503752,1.09397767,0.00161220,0.06095634,0.04107551,0.17339237,0.31643007,0.48599224,0.59104054,0.00259187
-0.06903452,1.01013587,0.00140884,0.05487469,0.03990001,0.16108833,0.29089704,0.44328001,0.53926287,0.00246000
-0.06303152,0.93354534,0.00122343,0.04935743,0.03885789,0.14981193,0.26742011,0.40430804,0.49127953,0.00233954
-0.05702851,0.86431232,0.00105570,0.04439162,0.03793700,0.13957062,0.24604392,0.36921047,0.44723865,0.00223020
-0.05102551,0.80239264,0.00090515,0.03995520,0.03712259,0.13034838,0.22676362,0.33804903,0.40718818,0.00213138
-0.04502251,0.74761847,0.00077106,0.03601885,0.03639847,0.12211032,0.20953320,0.31082306,0.37108915,0.00204231
-0.03901951,0.69972675,0.00065259,0.03254780,0.03574821,0.11480760,0.19427435,0.28748054,0.33883069,0.00196208
-0.03301651,0.65838744,0.00054873,0.02950374,0.03515627,0.10838233,0.18088533,0.26792903,0.31024561,0.00188972
-0.02701351,0.62323008,0.00045841,0.02684645,0.03460896,0.10277215,0.16924959,0.25204619,0.28512596,0.00182428
-0.02101051,0.59386740,0.00038051,0.02453538,0.03409526,0.09791432,0.15924352,0.23968900,0.26323761,0.00176485
-0.01500750,0.56991497,0.00031388,0.02253088,0.03360741,0.09374919,0.15074308,0.23070157,0.24433334,0.00171067
-0.00900450,0.55100617,0.00025738,0.02079530,0.03314120,0.09022285,0.14362927,0.22492088,0.22816405,0.00166112
-0.00300150,0.53680220,0.00020990,0.01929370,0.03269613,0.08728888,0.13779197,0.22218072,0.21448772,0.00161574
0.00300150,0.52699696,0.00017040,0.01799441,0.03227520,0.08490931,0.13313250,0.22231348,0.20307600,0.00157426
0.00900450,0.52131729,0.00013792,0.01686930,0.03188452,0.08305470,0.12956464,0.22515020,0.19371850,0.00153656
0.01500750,0.51951894,0.00011159,0.01589378,0.03153273,0.08170345,0.12701442,0.23051898,0.18622491,0.00150269
0.02101051,0.52137920,0.00009061,0.01504674,0.03123025,0.08084047,0.12541881,0.23824226,0.18042520,0.00147283
0.02701351,0.52668695,0.00007432,0.01431025,0.03098835,0.08045535,0.12472356,0.24813330,0.17616829,0.00144724
0.03301651,0.53523136,0.00006215,0.01366919,0.03081830,0.08054017,0.12488041,0.25999246,0.17331956,0.00142622
0.03901951,0.54679021,0.00005366,0.01311081,0.03073033,0.08108716,0.12584401,0.27360364,0.17175757,0.00141009
0.04502251,0.56111887,0.00004850,0.01262430,0.03073279,0.08208634,0.12756880,0.28873146,0.17137052,0.00139913
0.05102551,0.57794095,0.00004646,0.01220033,0.03083131,0.08352326,0.13000604,0.30511959,0.17205276,0.00139354
0.05702851,0.59694137,0.00004741,0.01183067,0.03102814,0.08537719,0.13310138,0.32249046,0.17370171,0.00139341
0.06303152,0.61776260,0.00005135,0.01150783,0.03132162,0.08761955,0.13679289,0.34054670,0.17621545,0.00139870
0.06903452,0.64000433,0.00005838,0.01122482,0.03170596,0.09021303,0.14100997,0.35897443,0.17949124,0.00140921
0.07503752,0.66322694,0.00006872,0.01097499,0.03217107,0.09311116,0.14567296,0.37744830,0.18342499,0.00142459
0.08104052,0.68695860,0.00008270,0.01075192,0.03270281,0.09625860,0.15069365,0.39563826,0.18791183,0.00144433
0.08704352,0.71070578,0.00010075,0.01054947,0.03328331,0.09959196,0.15597656,0.41321770,0.19284760,0.00146774
0.09304652,0.73396668,0.00012342,0.01036182,0.03389154,0.10304125,0.16142095,0.42987276,0.19813131,0.00149405
0.09904952,0.75624690,0.00015141,0.01018365,0.03450410,0.10653177,0.16692338,0.44531223,0.20366823,0.00152236
0.10505253,0.77707663,0.00018552,0.01001034,0.03509607,0.10998649,0.17238076,0.45927765,0.20937343,0.00155170
0.11105553,0.79602839,0.00022671,0.00983819,0.03564206,0.11332865,0.17769353,0.47155300,0.21517564,0.00158109
0.11705853,0.81273448,0.00027609,0.00966471,0.03611722,0.11648457,0.18276898,0.48197358,0.22102093,0.00160955
0.12306153,0.82690317,0.00033496,0.00948884,0.03649833,0.11938646,0.18752438,0.49043347,0.22687622,0.00163618
0.12906453,0.83833286,0.00040482,0.00931125,0.03676480,0.12197516,0.19188979,0.49689132,0.23273207,0.00166014
0.13506753,0.84692354,0.00048738,0.00913453,0.03689965,0.12420261,0.19581032,0.50137390,0.23860488,0.00168076
0.14107054,0.85268484,0.00058464,0.00896340,0.03689032,0.12603403,0.19924789,0.50397754,0.24453803,0.00169752
0.14707354,0.85574047,0.00069891,0.00880487,0.03672931,0.12744957,0.20218215,0.50486694,0.25060207,0.00171008
0.15307654,0.85632867,0.00083285,0.00866835,0.03641474,0.12844555,0.20461082,0.50427186,0.25689380,0.00171834
0.15907954,0.85479888,0.00098952,0.00856571,0.03595057,0.12903507,0.20654919,0.50248138,0.26353435,0.00172240
0.16508254,0.85160465,0.00117245,0.00851127,0.03534671,0.12924810,0.20802897,0.49983637,0.27066618,0.00172258
0.17108554,0.84729322,0.00138570,0.00852178,0.03461892,0.12913099,0.20909659,0.49672025,0.27844930,0.00171945
0.17708854,0.84249224,0.00163389,0.00861631,0.03378844,0.12874544,0.20981097,0.49354867,0.28705672,0.00171375
0.18309155,0.83789422,0.00192228,0.00881609,0.03288150,0.12816705,0.21024106,0.49075839,0.29666943,0.00170644
0.18909455,0.83423927,0.00225679,0.00914428,0.03192862,0.12748341,0.21046304,0.48879590,0.30747092,0.00169862
0.19509755,0.83229682,0.00264403,0.00962573,0.03096382,0.12679191,0.21055769,0.48810623,0.31964171,0.00169154
0.20110055,0.83284687,0.00309129,0.01028659,0.03002365,0.12619734,0.21060769,0.48912227,0.33335373,0.00168654
0.20710355,0.83666130,0.00360651,0.01115396,0.02914622,0.12580927,0.21069522,0.49225499,0.34876501,0.00168504
0.21310655,0.84448574,0.00419819,0.01225540,0.02837008,0.12573944,0.21089987,0.49788462,0.36601457,0.00168846
0.21910955,0.85702218,0.00487532,0.01361839,0.02773318,0.12609912,0.21129684,0.50635313,0.38521767,0.00169823
0.22511256,0.87491271,0.00564713,0.01526979,0.02727182,0.12699646,0.21195557,0.51795788,0.40646149,0.00171572
0.23111556,0.89872443,0.00652293,0.01723514,0.02701955,0.12853405,0.21293865,0.53294644,0.42980120,0.00174220
0.23711856,0.92893563,0.00751179,0.01953802,0.02700627,0.13080649,0.21430113,0.55151247,0.45525648,0.00177883
0.24312156,0.96592324,0.00862223,0.02219931,0.02725737,0.13389820,0.21608994,0.57379252,0.48280839,0.00182658
0.24912456,1.00995157,0.00986179,0.02523647,0.02779292,0.13788135,0.21834360,0.59986350,0.51239665,0.00188623
0.25512756,1.06116243,0.01123661,0.02866282,0.02862708,0.14281395,0.22109191,0.62974073,0.54391737,0.00195832
0.26113057,1.11956661,0.01275102,0.03248684,0.02976759,0.14873817,0.22435575,0.66337639,0.57722113,0.00204315
0.26713357,1.18503703,0.01440702,0.03671151,0.03121550,0.15567888,0.22814676,0.70065840,0.61211167,0.00214071
0.27313657,1.25730366,0.01620384,0.04133381,0.03296495,0.16364235,0.23246709,0.74140953,0.64834519,0.00225069
0.27913957,1.33595072,0.01813758,0.04634424,0.03500323,0.17261535,0.23730900,0.78538707,0.68563042,0.00237247
0.28514257,1.42041645,0.02020079,0.05172652,0.03731096,0.18256449,0.24265451,0.83228309,0.72362971,0.00250510
0.29114557,1.50999590,0.02238229,0.05745745,0.03986249,0.19343593,0.24847511,0.88172545,0.76196129,0.00264732
0.29714857,1.60384733,0.02466700,0.06350691,0.04262638,0.20515560,0.25473156,0.93328005,0.80020286,0.00279756
0.30315158,1.70100236,0.02703596,0.06983804,0.04556617,0.21762979,0.26137400,0.98645436,0.83789679,0.00295397
0.30915458,1.80038044,0.02946652,0.07640763,0.04864118,0.23074637,0.26834233,1.04070278,0.87455693,0.00311444
0.31515758,1.90080750,0.03193266,0.08316665,0.05180745,0.24437644,0.27556698,1.09543371,0.90967713,0.00327668
0.32116058,2.00103885,0.03440550,0.09006094,0.05501884,0.25837664,0.28297020,1.15001884,0.94274136,0.00343824
0.32716358,2.09978587,0.03685400,0.09703203,0.05822808,0.27259187,0.29046777,1.20380426,0.97323534,0.00359660
0.33316658,2.19574598,0.03924574,0.10401808,0.06138792,0.28685860,0.29797124,1.25612372,1.00065935,0.00374921
0.33916958,2.28763489,0.04154790,0.11095487,0.06445224,0.30100844,0.30539051,1.30631326,1.02454182,0.00389360
0.34517259,2.37422008,0.04372823,0.11777688,0.06737714,0.31487207,0.31263676,1.35372719,1.04445319,0.00402744
0.35117559,2.45435422,0.04575616,0.12441831,0.07012183,0.32828330,0.31962550,1.39775462,1.06001955,0.00414860
0.35717859,2.52700700,0.04760379,0.13081415,0.07264959,0.34108302,0.32627964,1.43783588,1.07093532,0.00425525
0.36318159,2.59129394,0.04924686,0.13690115,0.07492838,0.35312306,0.33253233,1.47347812,1.07697441,0.00434590
0.36918459,2.64650077,0.05066565,0.14261878,0.07693143,0.36426961,0.33832935,1.50426931,1.07799923,0.00441943
0.37518759,2.69210207,0.05184563,0.14791004,0.07863756,0.37440619,0.34363095,1.52988988,1.07396704,0.00447518
0.38119060,2.72777311,0.05277797,0.15272224,0.08003136,0.38343589,0.34841295,1.55012132,1.06493320,0.00451291
0.38719360,2.75339428,0.05345978,0.15700762,0.08110314,0.39128293,0.35266690,1.56485123,1.05105106,0.00453281
0.39319660,2.76904765,0.05389411,0.16072394,0.08184879,0.39789335,0.35639941,1.57407461,1.03256836,0.00453552
0.39919960,2.77500596,0.05408971,0.16383493,0.08226934,0.40323486,0.35963043,1.57789100,1.00982026,0.00452202
0.40520260,2.77171441,0.05406050,0.16631067,0.08237056,0.40729594,0.36239086,1.57649796,0.98321924,0.00449366
0.41120560,2.75976635,0.05382491,0.16812789,0.08216236,0.41008410,0.36471924,1.57018087,0.95324230,0.00445203
0.41720860,2.73987419,0.05340491,0.16927021,0.08165812,0.41162363,0.36665806,1.55929993,0.92041607,0.00439892
0.42321161,2.71283709,0.05282507,0.16972829,0.08087406,0.41195283,0.36824977,1.54427490,0.88530051,0.00433621
0.42921461,2.67950734,0.05211139,0.16949996,0.07982855,0.41112097,0.36953272,1.52556868,0.84847200,0.00426583
0.43521761,2.64075729,0.05129023,0.16859025,0.07854149,0.40918519,0.37053746,1.50367046,0.81050660,0.00418965
0.44122061,2.59744868,0.05038726,0.16701137,0.07703371,0.40620748,0.37128356,1.47907972,0.77196424,0.00410943
0.44722361,2.55040600,0.04942646,0.16478266,0.07532652,0.40225197,0.37177724,1.45229173,0.73337460,0.00402674
0.45322661,2.50039535,0.04842940,0.16193040,0.07344130,0.39738269,0.37200998,1.42378557,0.69522526,0.00394295
0.45922961,2.44810976,0.04741460,0.15848763,0.07139919,0.39166187,0.37195835,1.39401515,0.65795252,0.00385917
0.46523262,2.39416165,0.04639714,0.15449386,0.06922096,0.38514896,0.37158498,1.36340381,0.62193525,0.00377626
0.47123562,2.33908233,0.04538861,0.14999465,0.06692690,0.37790030,0.37084073,1.33234238,0.58749183,0.00369484
0.47723862,2.28332846,0.04439712,0.14504120,0.06453689,0.36996943,0.36966796,1.30119088,0.55488007,0.00361529
0.48324162,2.22729440,0.04342765,0.13968982,0.06207043,0.36140812,0.36800469,1.27028326,0.52429999,0.00353782
0.48924462,2.17132931,0.04248257,0.13400131,0.05954689,0.35226776,0.36578940,1.23993471,0.49589895,0.00346250
0.49524762,2.11575756,0.04156226,0.12804030,0.05698568,0.34260115,0.36296619,1.21045063,0.46977863,0.00338933
0.50125063,2.06090059,0.04066583,0.12187458,0.05440648,0.33246449,0.35949002,1.18213646,0.44600340,0.00331828
0.50725363,2.00709846,0.03979193,0.11557428,0.05182948,0.32191928,0.35533150,1.15530729,0.42460930,0.00324935
0.51325663,1.95472936,0.03893947,0.10921116,0.04927559,0.31103410,0.35048117,1.13029622,0.40561313,0.00318265
0.51925963,1.90422536,0.03810839,0.10285779,0.04676657,0.29988593,0.34495275,1.10746070,0.38902100,0.00311841
0.52526263,1.85608313,0.03730016,0.09658676,0.04432515,0.28856101,0.33878530,1.08718590,0.37483581,0.00305706
0.53126563,1.81086854,0.03651831,0.09046997,0.04197504,0.27715506,0.33204395,1.06988473,0.36306335,0.00299919
0.53726863,1.76921457,0.03576867,0.08457784,0.03974083,0.26577277,0.32481928,1.05599389,0.35371659,0.00294561
0.54327164,1.73181236,0.03505945,0.07897864,0.03764787,0.25452663,0.31722527,1.04596619,0.34681803,0.00289732
0.54927464,1.69939561,0.03440121,0.07373784,0.03572190,0.24353497,0.30939593,1.04025900,0.34240010,0.00285548
0.55527764,1.67271916,0.03380655,0.06891747,0.03398877,0.23291950,0.30148077,1.03931955,0.34050365,0.00282138
0.56128064,1.65253269,0.03328972,0.06457558,0.03247389,0.22280224,0.29363935,1.04356751,0.34117470,0.00279642
0.56728364,1.63955088,0.03286607,0.06076574,0.03120168,0.21330211,0.28603529,1.05337592,0.34445975,0.00278200
0.57328664,1.63442179,0.03255142,0.05753653,0.03019496,0.20453139,0.27882990,1.06905131,0.35040001,0.00277951
0.57928964,1.63769490,0.03236135,0.05493116,0.02947421,0.19659207,0.27217592,1.09081411,0.35902486,0.00279025
0.58529265,1.64979069,0.03231050,0.05298704,0.02905686,0.18957239,0.26621157,1.11878046,0.37034512,0.00281535
0.59129565,1.67097326,0.03241187,0.05173546,0.02895653,0.18354376,0.26105544,1.15294650,0.38434630,0.00285576
0.59729865,1.70132744,0.03267614,0.05120128,0.02918231,0.17855810,0.25680210,1.19317584,0.40098248,0.00291217
0.60330165,1.74074167,0.03311108,0.05140264,0.02973811,0.17464586,0.25351900,1.23919126,0.42017095,0.00298495
0.60930465,1.78889739,0.03372106,0.05235076,0.03062201,0.17181464,0.25124458,1.29057093,0.44178809,0.00307418
0.61530765,1.84526566,0.03450669,0.05404974,0.03182579,0.17004871,0.24998771,1.34674966,0.46566660,0.00317957
0.62131066,1.90911113,0.03546449,0.05649646,0.03333461,0.16930924,0.24972832,1.40702520,0.49159429,0.00330050
0.62731366,1.97950334,0.03658675,0.05968048,0.03512682,0.16953529,0.25041940,1.47056953,0.51931458,0.00343600
0.63331666,2.05533479,0.03786153,0.06358407,0.03717398,0.17064559,0.25198992,1.53644466,0.54852872,0.00358479
0.63931966,2.13534531,0.03927270,0.06818227,0.03944109,0.17254095,0.25434865,1.60362259,0.57889967,0.00374529
0.64532266,2.21815156,0.04080015,0.07344306,0.04188712,0.17510724,0.25738864,1.67100855,0.61005762,0.00391565
0.65132566,2.30228079,0.04242006,0.07932761,0.04446561,0.17821882,0.26099207,1.73746694,0.64160697,0.00409383
0.65732866,2.38620753,0.04410533,0.08579059,0.04712570,0.18174231,0.26503524,1.80184876,0.67313463,0.00427761
0.66333167,2.46839203,0.04582604,0.09278061,0.04981319,0.18554055,0.26939348,1.86301997,0.70421935,0.00446467
0.66933467,2.54731913,0.04755001,0.10024073,0.05247189,0.18947661,0.27394578,1.91988960,0.73444196,0.00465265
0.67533767,2.62153639,0.04924344,0.10810902,0.05504506,0.19341781,0.27857895,1.97143680,0.76339596,0.00483917
0.68134067,2.68969032,0.05087161,0.11631921,0.05747696,0.19723948,0.28319117,2.01673612,0.79069852,0.00502194
0.68734367,2.75055968,0.05239966,0.12480145,0.05971443,0.20082848,0.28769484,2.05498014,0.81600114,0.00519875
0.69334667,2.80308491,0.05379335,0.13348297,0.06170844,0.20408626,0.29201876,2.08549897,0.83899999,0.00536760
0.69934967,2.84639299,0.05501989,0.14228899,0.06341559,0.20693158,0.29610955,2.10777606,0.85944529,0.00552666
0.70535268,2.87981715,0.05604882,0.15114343,0.06479941,0.20930252,0.29993231,2.12145996,0.87714956,0.00567439
0.71135568,2.90291085,0.05685277,0.15996980,0.06583150,0.21115800,0.30347072,2.12637190,0.89199428,0.00580950
0.71735868,2.91545599,0.05740826,0.16869202,0.06649236,0.21247865,0.30672656,2.12250884,0.90393477,0.00593105
0.72336168,2.91746509,0.05769641,0.17723524,0.06677201,0.21326693,0.30971877,2.11004235,0.91300294,0.00603842
0.72936468,2.90917751,0.05770354,0.18552668,0.06667022,0.21354673,0.31248206,2.08931311,0.91930780,0.00613134
0.73536768,2.89105007,0.05742170,0.19349639,0.06619643,0.21336220,0.31506535,2.06082150,0.92303346,0.00620990
0.74137069,2.86374227,0.05684892,0.20107808,0.06536934,0.21277606,0.31752993,2.02521458,0.92443476,0.00627453
0.74737369,2.82809673,0.05598949,0.20820987,0.06421621,0.21186728,0.31994749,1.98326970,0.92383046,0.00632599
0.75337669,2.78511545,0.05485385,0.21483496,0.06277187,0.21072834,0.32239805,1.93587558,0.92159410,0.00636539
0.75937969,2.73593267,0.05345846,0.22090238,0.06107749,0.20946204,0.32496789,1.88401108,0.91814291,0.00639411
0.76538269,2.68178512,0.05182533,0.22636757,0.05917917,0.20817804,0.32774737,1.82872248,0.91392496,0.00641378
0.77138569,2.62398051,0.04998149,0.23119295,0.05712645,0.20698920,0.33082876,1.77109982,0.90940506,0.00642625
0.77738869,2.56386537,0.04795821,0.23534836,0.05497072,0.20600785,0.33430414,1.71225300,0.90504977,0.00643354
0.78339170,2.50279293,0.04579018,0.23881152,0.05276365,0.20534213,0.33826318,1.65328817,0.90131225,0.00643778
0.78939470,2.44209214,0.04351442,0.24156819,0.05055569,0.20509248,0.34279104,1.59528517,0.89861722,0.00644118
0.79539770,2.38303855,0.04116935,0.24361237,0.04839468,0.20534843,0.34796630,1.53927643,0.89734685,0.00644593
0.80140070,2.32682794,0.03879364,0.24494624,0.04632463,0.20618585,0.35385895,1.48622797,0.89782794,0.00645419
0.80740370,2.27455321,0.03642519,0.24558003,0.04438468,0.20766456,0.36052853,1.43702279,0.90032093,0.00646804
0.81340670,2.22718517,0.03410014,0.24553167,0.04260827,0.20982666,0.36802247,1.39244708,0.90501121,0.00648937
0.81940970,2.18555754,0.03185197,0.24482630,0.04102256,0.21269536,0.37637467,1.35317938,0.91200291,0.00651993
0.82541271,2.15035637,0.02971076,0.24349569,0.03964805,0.21627450,0.38560435,1.31978294,0.92131561,0.00656119
0.83141571,2.12211396,0.02770256,0.24157741,0.03849848,0.22054873,0.39571530,1.29270108,0.93288388,0.00661441
0.83741871,2.10120709,0.02584896,0.23911401,0.03758084,0.22548426,0.40669552,1.27225572,0.94655981,0.00668054
0.84342171,2.08785929,0.02416685,0.23615204,0.03689566,0.23103021,0.41851732,1.25864858,0.96211825,0.00676025
0.84942471,2.08214686,0.02266828,0.23274103,0.03643743,0.23712048,0.43113779,1.25196506,0.97926476,0.00685391
0.85542771,2.08400789,0.02136059,0.22893244,0.03619515,0.24367596,0.44449976,1.25218019,0.99764564,0.00696159
0.86143072,2.09325381,0.02024659,0.22477864,0.03615300,0.25060707,0.45853308,1.25916639,1.01685992,0.00708309
0.86743372,2.10958274,0.01932494,0.22033190,0.03629109,0.25781652,0.47315624,1.27270251,1.03647258,0.00721791
0.87343672,2.13259394,0.01859057,0.21564349,0.03658624,0.26520206,0.48827817,1.29248373,1.05602862,0.00736534
0.87943972,2.16180258,0.01803518,0.21076284,0.03701288,0.27265922,0.50380022,1.31813182,1.07506738,0.00752440
0.88544272,2.19665435,0.01764783,0.20573684,0.03754382,0.28008390,0.51961798,1.34920539,1.09313649,0.00769393
0.89144572,2.23653913,0.01741544,0.20060926,0.03815111,0.28737469,0.53562318,1.38520970,1.10980506,0.00787258
0.89744872,2.28080347,0.01732341,0.19542039,0.03880683,0.29443486,0.55170522,1.42560585,1.12467551,0.00805885
0.90345173,2.32876143,0.01735604,0.19020670,0.03948384,0.30117400,0.56775251,1.46981902,1.13739372,0.00825109
0.90945473,2.37970369,0.01749706,0.18500081,0.04015646,0.30750923,0.58365340,1.51724579,1.14765717,0.00844754
0.91545773,2.43290498,0.01772996,0.17983148,0.04080106,0.31336605,0.59929682,1.56726052,1.15522086,0.00864630
0.92146073,2.48762993,0.01803838,0.17472384,0.04139663,0.31867873,0.61457252,1.61922082,1.15990095,0.00884540
0.92746373,2.54313778,0.01840630,0.16969966,0.04192513,0.32339050,0.62937116,1.67247256,1.16157611,0.00904275
0.93346673,2.59868636,0.01881827,0.16477777,0.04237194,0.32745337,0.64358413,1.72635437,1.16018680,0.00923619
0.93946973,2.65353582,0.01925957,0.15997459,0.04272600,0.33082778,0.65710342,1.78020237,1.15573257,0.00942348
0.94547274,2.70695282,0.01971624,0.15530464,0.04298002,0.33348222,0.66982151,1.83335507,1.14826783,0.00960230
0.95147574,2.75821565,0.02017521,0.15078116,0.04313054,0.33539271,0.68163160,1.88515913,1.13789648,0.00977030
0.95747874,2.80662073,0.02062436,0.14641670,0.04317786,0.33654250,0.69242813,1.93497598,1.12476560,0.00992508
0.96348174,2.85149087,0.02105250,0.14222365,0.04312596,0.33692172,0.70210780,1.98218966,1.10905888,0.01006426
0.96948474,2.89218544,0.02144950,0.13821481,0.04298229,0.33652735,0.71057120,2.02621575,1.09098992,0.01018553
0.97548774,2.92811233,0.02180631,0.13440374,0.04275754,0.33536324,0.71772482,2.06651149,1.07079593,0.01028664
0.98149075,2.95874145,0.02211508,0.13080514,0.04246530,0.33344042,0.72348375,2.10258661,1.04873188,0.01036554
0.98749375,2.98361909,0.02236921,0.12743497,0.04212170,0.33077746,0.72777462,2.13401460,1.02506548,0.01042038
0.99349675,3.00238254,0.02256350,0.12431044,0.04174496,0.32740094,0.73053885,2.16044376,1.00007283,0.01044962
0.99949975,3.01477380,0.02269423,0.12144988,0.04135496,0.32334596,0.73173584,2.18160743,0.97403488,0.01045208
1.00550275,3.02065152,0.02275927,0.11887236,0.04097269,0.31865649,0.73134602,2.19733258,0.94723451,0.01042702
1.01150575,3.01999992,0.02275812,0.11659711,0.04061967,0.31338559,0.72937336,2.20754616,0.91995404,0.01037415
1.01750875,3.01293381,0.02269200,0.11464283,0.04031745,0.30759526,0.72584715,2.21227830,0.89247301,0.01029374
1.02351176,2.99969871,0.02256379,0.11302674,0.04008688,0.30135602,0.72082283,2.21166211,0.86506586,0.01018660
1.02951476,2.98066552,0.02237800,0.11176361,0.03994752,0.29474600,0.71438175,2.20592938,0.83799946,0.01005409
1.03551776,2.95631946,0.02214064,0.11086459,0.03991701,0.28784957,0.70662963,2.19540224,0.81153013,0.00989810
1.04152076,2.92724333,0.02185904,0.11033609,0.04001036,0.28075555,0.69769385,2.18048084,0.78590017,0.00972101
1.04752376,2.89409554,0.02154161,0.11017857,0.04023937,0.27355495,0.68771950,2.16162739,0.76133384,0.00952562
1.05352676,2.85758393,0.02119755,0.11038556,0.04061201,0.26633845,0.67686456,2.13934723,0.73803276,0.00931508
1.05952976,2.81843644,0.02083657,0.11094266,0.04113194,0.25919362,0.66529414,2.11416788,0.71617112,0.00909278
1.06553277,2.77737036,0.02046850,0.11182691,0.04179810,0.25220203,0.65317439,2.08661711,0.69589074,0.00886221
1.07153577,2.73506173,0.02010302,0.11300627,0.04260437,0.24543655,0.64066629,2.05720127,0.67729644,0.00862688
1.07753877,2.69211694,0.01974932,0.11443962,0.04353951,0.23895881,0.62791970,2.02638517,0.66045211,0.00839018
1.08354177,2.64904809,0.01941582,0.11607697,0.04458714,0.23281719,0.61506811,1.99457464,0.64537782,0.00815530
1.08954477,2.60625390,0.01911003,0.11786011,0.04572602,0.22704527,0.60222436,1.96210304,0.63204835,0.00792508
1.09554777,2.56400741,0.01883836,0.11972373,0.04693045,0.22166109,0.58947770,1.92922240,0.62039351,0.00770201
1.10155078,2.52245142,0.01860611,0.12159681,0.04817095,0.21666717,0.57689232,1.89609995,0.61030044,0.00748810
1.10755378,2.48160214,0.01841754,0.12340445,0.04941507,0.21205135,0.56450745,1.86282025,0.60161798,0.00728493
1.11355678,2.44136090,0.01827597,0.12506995,0.05062841,0.20778841,0.55233918,1.82939275,0.59416312,0.00709362
1.11955978,2.40153339,0.01818405,0.12651711,0.05177579,0.20384255,0.54038358,1.79576456,0.58772936,0.00691485
1.12556278,2.36185528,0.01814398,0.12767264,0.05282247,0.20017037,0.52862131,1.76183730,0.58209664,0.00674894
1.13156578,2.32202269,0.01815792,0.12846865,0.05373546,0.19672440,0.51702300,1.72748729,0.57704242,0.00659593
1.13756878,2.28172553,0.01822828,0.12884496,0.05448484,0.19345695,0.50555535,1.69258758,0.57235335,0.00645565
1.14357179,2.24068183,0.01835810,0.12875130,0.05504491,0.19032389,0.49418741,1.65703032,0.56783697,0.00632781
1.14957479,2.19867053,0.01855136,0.12814915,0.05539537,0.18728839,0.48289650,1.62074828,0.56333269,0.00621212
1.15557779,2.15556101,0.01881323,0.12701322,0.05552218,0.18432422,0.47167364,1.58373373,0.55872151,0.00610838
