energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.58929465,3.57335849,-3.57335793,0.00194717,-0.00194717,0.14779433,-0.14779431,1.04248479,-1.04248435,2.39009567,-2.39009509,0.21533907,-0.21533909,0.71626366,-0.71626383,0.26665144,-0.26665139,0.00000000,-0.00000000
-4.58329165,3.44346603,-3.44346555,0.00188742,-0.00188742,0.14392585,-0.14392583,0.98544196,-0.98544154,2.28462654,-2.28462597,0.21253385,-0.21253389,0.70752346,-0.70752369,0.25833223,-0.25833219,0.00000000,-0.00000000
-4.57728864,3.31721866,-3.31721827,0.00182037,-0.00182037,0.14008449,-0.14008447,0.92916214,-0.92916174,2.17999984,-2.17999929,0.21009591,-0.21009595,0.70202225,-0.70202255,0.25089420,-0.25089417,0.00000000,-0.00000000
-4.57128564,3.19695290,-3.19695263,0.00174689,-0.00174689,0.13635009,-0.13635007,0.87433824,-0.87433786,2.07773511,-2.07773460,0.20817580,-0.20817585,0.70028965,-0.70029003,0.24453442,-0.24453441,0.00000000,-0.00000000
-4.56528264,3.08490621,-3.08490608,0.00166800,-0.00166800,0.13280127,-0.13280126,0.82161458,-0.82161423,1.97930621,-1.97930574,0.20691915,-0.20691922,0.70279988,-0.70280034,0.23943305,-0.23943307,0.00000000,-0.00000000
-4.55927964,2.98315387,-2.98315388,0.00158484,-0.00158484,0.12951306,-0.12951306,0.77157459,-0.77157427,1.88610398,-1.88610357,0.20646084,-0.20646092,0.70995394,-0.70995448,0.23574786,-0.23574790,0.00000000,-0.00000000
-4.55327664,2.89354734,-2.89354751,0.00149858,-0.00149858,0.12655447,-0.12655447,0.72473022,-0.72472994,1.79940032,-1.79939996,0.20691917,-0.20691927,0.72206201,-0.72206264,0.23360891,-0.23360897,0.00000000,-0.00000000
-4.54727364,2.81765631,-2.81765664,0.00141046,-0.00141045,0.12398614,-0.12398614,0.68151298,-0.68151273,1.72031451,-1.72031422,0.20839035,-0.20839047,0.73932675,-0.73932746,0.23311365,-0.23311374,0.00000000,-0.00000000
-4.54127064,2.75671629,-2.75671679,0.00132168,-0.00132168,0.12185813,-0.12185813,0.64226691,-0.64226670,1.64978310,-1.64978288,0.21094346,-0.21094359,0.76182815,-0.76182895,0.23432265,-0.23432276,0.00000000,-0.00000000
-4.53526763,2.71158400,-2.71158467,0.00123343,-0.00123343,0.12020797,-0.12020798,0.60724351,-0.60724335,1.58853413,-1.58853398,0.21461605,-0.21461620,0.78951086,-0.78951174,0.23725596,-0.23725609,0.00000000,-0.00000000
-4.52926463,2.68270257,-2.68270340,0.00114680,-0.00114680,0.11905910,-0.11905912,0.57659875,-0.57659862,1.53706696,-1.53706689,0.21941084,-0.21941100,0.82217470,-0.82217565,0.24189054,-0.24189068,0.00000000,-0.00000000
-4.52326163,2.67007840,-2.67007938,0.00106276,-0.00106275,0.11841972,-0.11841974,0.55039221,-0.55039212,1.49563845,-1.49563845,0.22529340,-0.22529357,0.85946916,-0.85947018,0.24815873,-0.24815889,0.00000000,-0.00000000
-4.51725863,2.67327133,-2.67327245,0.00098216,-0.00098216,0.11828221,-0.11828224,0.52858848,-0.52858842,1.46425621,-1.46425628,0.23219122,-0.23219141,0.90089254,-0.90089361,0.25594803,-0.25594820,0.00000000,-0.00000000
-4.51125563,2.69139907,-2.69140030,0.00090572,-0.00090572,0.11862314,-0.11862317,0.51106078,-0.51106075,1.44267950,-1.44267963,0.23999424,-0.23999443,0.94579626,-0.94579737,0.26510225,-0.26510244,0.00000000,-0.00000000
-4.50525263,2.72315673,-2.72315805,0.00083396,-0.00083396,0.11940386,-0.11940389,0.49759672,-0.49759672,1.43042795,-1.43042814,0.24855674,-0.24855694,0.99339469,-0.99339584,0.27542416,-0.27542435,0.00000000,-0.00000000
-4.49924962,2.76685130,-2.76685268,0.00076728,-0.00076728,0.12057182,-0.12057185,0.48790620,-0.48790623,1.42679814,-1.42679837,0.25770081,-0.25770101,1.04278056,-1.04278171,0.28667952,-0.28667971,0.00000000,-0.00000000
-4.49324662,2.82045049,-2.82045190,0.00070590,-0.00070590,0.12206240,-0.12206244,0.48163123,-0.48163128,1.43088751,-1.43088777,0.26722118,-0.26722138,1.09294569,-1.09294684,0.29860266,-0.29860285,0.00000000,-0.00000000
-4.48724362,2.88164456,-2.88164596,0.00064987,-0.00064987,0.12380135,-0.12380139,0.47835740,-0.47835747,1.44162509,-1.44162537,0.27689132,-0.27689151,1.14280680,-1.14280792,0.31090322,-0.31090340,0.00000000,-0.00000000
-4.48124062,2.94791921,-2.94792058,0.00059913,-0.00059913,0.12570765,-0.12570769,0.47762676,-0.47762683,1.45780793,-1.45780822,0.28647051,-0.28647069,1.19123535,-1.19123642,0.32327413,-0.32327430,0.00000000,-0.00000000
-4.47523762,3.01663695,-3.01663824,0.00055350,-0.00055350,0.12769671,-0.12769674,0.47895165,-0.47895173,1.47814199,-1.47814228,0.29571180,-0.29571196,1.23709061,-1.23709162,0.33540033,-0.33540048,0.00000000,-0.00000000
-4.46923462,3.08512381,-3.08512499,0.00051267,-0.00051267,0.12968376,-0.12968379,0.48182921,-0.48182928,1.50128596,-1.50128623,0.30437030,-0.30437045,1.27925467,-1.27925559,0.34696809,-0.34696822,0.00000000,-0.00000000
-4.46323162,3.15075809,-3.15075913,0.00047628,-0.00047628,0.13158734,-0.13158737,0.48575584,-0.48575590,1.52589636,-1.52589660,0.31221164,-0.31221177,1.31666795,-1.31666877,0.35767456,-0.35767466,0.00000000,-0.00000000
-4.45722861,3.21105747,-3.21105835,0.00044391,-0.00044391,0.13333259,-0.13333261,0.49024144,-0.49024149,1.55067221,-1.55067241,0.31902015,-0.31902025,1.34836374,-1.34836445,0.36723703,-0.36723711,0.00000000,-0.00000000
-4.45122561,3.26376088,-3.26376157,0.00041510,-0.00041510,0.13485432,-0.13485434,0.49482268,-0.49482271,1.57439728,-1.57439743,0.32460638,-0.32460645,1.37350035,-1.37350093,0.37540177,-0.37540182,0.00000000,-0.00000000
-4.44522261,3.30690172,-3.30690220,0.00038939,-0.00038939,0.13609962,-0.13609963,0.49907503,-0.49907505,1.59597857,-1.59597865,0.32881368,-0.32881372,1.39138922,-1.39138967,0.38195181,-0.38195182,0.00000000,-0.00000000
-4.43921961,3.33886927,-3.33886952,0.00036631,-0.00036631,0.13702995,-0.13702995,0.50262306,-0.50262306,1.61447912,-1.61447915,0.33152352,-0.33152354,1.40151798,-1.40151828,0.38671357,-0.38671355,0.00000000,-0.00000000
-4.43321661,3.35845592,-3.35845594,0.00034544,-0.00034544,0.13762255,-0.13762254,0.50514864,-0.50514861,1.62914421,-1.62914416,0.33265933,-0.33265932,1.40356715,-1.40356730,0.38956191,-0.38956186,0.00000000,-0.00000000
-4.42721361,3.36488812,-3.36488790,0.00032638,-0.00032638,0.13787112,-0.13787110,0.50639693,-0.50639688,1.63941963,-1.63941951,0.33218861,-0.33218857,1.39741992,-1.39741992,0.39042343,-0.39042334,0.00000000,-0.00000000
-4.42121061,3.35784013,-3.35783968,0.00030878,-0.00030878,0.13778575,-0.13778573,0.50617990,-0.50617981,1.64496175,-1.64496155,0.33012336,-0.33012329,1.38316446,-1.38316431,0.38927799,-0.38927786,0.00000000,-0.00000000
-4.41520760,3.33743020,-3.33742953,0.00029235,-0.00029235,0.13739209,-0.13739207,0.50437731,-0.50437720,1.64563882,-1.64563856,0.32651879,-0.32651869,1.36108871,-1.36108842,0.38615821,-0.38615805,0.00000000,-0.00000000
-4.40920460,3.30419972,-3.30419885,0.00027684,-0.00027684,0.13672978,-0.13672975,0.50093543,-0.50093530,1.64152400,-1.64152367,0.32147030,-0.32147018,1.33166806,-1.33166765,0.38114731,-0.38114712,0.00000000,-0.00000000
-4.40320160,3.25907682,-3.25907576,0.00026208,-0.00026208,0.13585023,-0.13585020,0.49586338,-0.49586322,1.63288037,-1.63287998,0.31510906,-0.31510892,1.29554646,-1.29554592,0.37437508,-0.37437487,0.00000000,-0.00000000
-4.39719860,3.20332629,-3.20332507,0.00024795,-0.00024795,0.13481391,-0.13481387,0.48922758,-0.48922740,1.62013908,-1.62013864,0.30759629,-0.30759612,1.25351195,-1.25351131,0.36601253,-0.36601229,0.00000000,-0.00000000
-4.39119560,3.13848874,-3.13848738,0.00023437,-0.00023437,0.13368716,-0.13368712,0.48114459,-0.48114439,1.60387170,-1.60387122,0.29911658,-0.29911640,1.20646794,-1.20646722,0.35626523,-0.35626498,0.00000000,-0.00000000
-4.38519260,3.06631186,-3.06631039,0.00022129,-0.00022129,0.13253884,-0.13253880,0.47177271,-0.47177250,1.58475826,-1.58475775,0.28987064,-0.28987045,1.15540147,-1.15540067,0.34536591,-0.34536565,0.00000000,-0.00000000
-4.37918959,2.98867728,-2.98867575,0.00020874,-0.00020874,0.13143681,-0.13143677,0.46130276,-0.46130253,1.56355260,-1.56355208,0.28006773,-0.28006753,1.10135005,-1.10134920,0.33356645,-0.33356617,0.00000000,-0.00000000
-4.37318659,2.90752656,-2.90752497,0.00019674,-0.00019674,0.13044454,-0.13044450,0.44994853,-0.44994830,1.54104669,-1.54104616,0.26991810,-0.26991790,1.04536862,-1.04536774,0.32112977,-0.32112949,0.00000000,-0.00000000
-4.36718359,2.82478933,-2.82478774,0.00018535,-0.00018535,0.12961795,-0.12961791,0.43793733,-0.43793710,1.51803548,-1.51803494,0.25962596,-0.25962575,0.98849795,-0.98849705,0.30832193,-0.30832165,0.00000000,-0.00000000
-4.36118059,2.74231707,-2.74231549,0.00017462,-0.00017462,0.12900266,-0.12900262,0.42550093,-0.42550070,1.49528398,-1.49528345,0.24938297,-0.24938276,0.93173586,-0.93173496,0.29540473,-0.29540446,0.00000000,-0.00000000
-4.35517759,2.66182481,-2.66182327,0.00016463,-0.00016462,0.12863173,-0.12863169,0.41286735,-0.41286712,1.47349780,-1.47349729,0.23936282,-0.23936262,0.87601238,-0.87601150,0.28262908,-0.28262880,0.00000000,-0.00000000
-4.34917459,2.58484303,-2.58484156,0.00015544,-0.00015544,0.12852404,-0.12852401,0.40025368,-0.40025346,1.45329837,-1.45329789,0.22971681,-0.22971662,0.82216958,-0.82216873,0.27022929,-0.27022903,0.00000000,-0.00000000
-4.34317159,2.51268125,-2.51267987,0.00014712,-0.00014712,0.12868340,-0.12868337,0.38786018,-0.38785997,1.43520363,-1.43520319,0.22057075,-0.22057057,0.77094669,-0.77094588,0.25841862,-0.25841837,0.00000000,-0.00000000
-4.33716858,2.44640401,-2.44640273,0.00013973,-0.00013973,0.12909836,-0.12909833,0.37586571,-0.37586551,1.41961474,-1.41961434,0.21202311,-0.21202294,0.72297069,-0.72296994,0.24738582,-0.24738560,0.00000000,-0.00000000
-4.33116558,2.38681952,-2.38681836,0.00013331,-0.00013330,0.12974272,-0.12974270,0.36442460,-0.36442441,1.40680904,-1.40680868,0.20414446,-0.20414430,0.67875249,-0.67875180,0.23729304,-0.23729283,0.00000000,-0.00000000
-4.32516258,2.33448036,-2.33447932,0.00012788,-0.00012788,0.13057688,-0.13057686,0.35366482,-0.35366465,1.39693907,-1.39693876,0.19697818,-0.19697804,0.63868809,-0.63868747,0.22827466,-0.22827448,0.00000000,-0.00000000
-4.31915958,2.28969524,-2.28969433,0.00012346,-0.00012346,0.13154963,-0.13154961,0.34368746,-0.34368731,1.39003738,-1.39003711,0.19054216,-0.19054203,0.60306443,-0.60306390,0.22043732,-0.22043716,0.00000000,-0.00000000
-4.31315658,2.25255024,-2.25254946,0.00012007,-0.00012007,0.13260066,-0.13260064,0.33456725,-0.33456712,1.38602623,-1.38602601,0.18483153,-0.18483141,0.57206908,-0.57206863,0.21386063,-0.21386049,0.00000000,-0.00000000
-4.30715358,2.22293752,-2.22293689,0.00011771,-0.00011771,0.13366334,-0.13366333,0.32635398,-0.32635386,1.38473149,-1.38473132,0.17982198,-0.17982188,0.54580278,-0.54580241,0.20859865,-0.20859853,0.00000000,-0.00000000
-4.30115058,2.20058947,-2.20058897,0.00011635,-0.00011635,0.13466789,-0.13466788,0.31907460,-0.31907450,1.38589959,-1.38589945,0.17547372,-0.17547364,0.52429405,-0.52429377,0.20468180,-0.20468170,0.00000000,-0.00000000
-4.29514757,2.18511573,-2.18511537,0.00011600,-0.00011600,0.13554453,-0.13554452,0.31273576,-0.31273568,1.38921633,-1.38921623,0.17173556,-0.17173549,0.50751471,-0.50751453,0.20211900,-0.20211893,0.00000000,-0.00000000
-4.28914457,2.17604107,-2.17604084,0.00011664,-0.00011664,0.13622669,-0.13622668,0.30732656,-0.30732650,1.39432659,-1.39432652,0.16854913,-0.16854907,0.49539549,-0.49539540,0.20089998,-0.20089994,0.00000000,-0.00000000
-4.28314157,2.17284173,-2.17284164,0.00011825,-0.00011825,0.13665395,-0.13665394,0.30282132,-0.30282127,1.40085347,-1.40085344,0.16585286,-0.16585281,0.48784064,-0.48784065,0.20099742,-0.20099740,0.00000000,-0.00000000
-4.27713857,2.17497845,-2.17497848,0.00012082,-0.00012082,0.13677467,-0.13677466,0.29918218,-0.29918215,1.40841624,-1.40841623,0.16358566,-0.16358562,0.48474106,-0.48474117,0.20236892,-0.20236892,0.00000000,-0.00000000
-4.27113557,2.18192449,-2.18192465,0.00012435,-0.00012435,0.13654809,-0.13654807,0.29636145,-0.29636144,1.41664585,-1.41664587,0.16169003,-0.16169001,0.48598506,-0.48598528,0.20495872,-0.20495874,0.00000000,-0.00000000
-4.26513257,2.19318767,-2.19318794,0.00012882,-0.00012882,0.13594589,-0.13594587,0.29430353,-0.29430353,1.42519767,-1.42519772,0.16011461,-0.16011460,0.49146659,-0.49146691,0.20869901,-0.20869905,0.00000000,-0.00000000
-4.25912956,2.20832549,-2.20832589,0.00013424,-0.00013424,0.13495312,-0.13495310,0.29294648,-0.29294649,1.43376080,-1.43376086,0.15881596,-0.15881595,0.50109045,-0.50109087,0.21351093,-0.21351099,0.00000000,-0.00000000
-4.25312656,2.22695341,-2.22695393,0.00014060,-0.00014060,0.13356843,-0.13356841,0.29222310,-0.29222312,1.44206383,-1.44206391,0.15775964,-0.15775965,0.51477461,-0.51477514,0.21930530,-0.21930537,0.00000000,-0.00000000
-4.24712356,2.24874624,-2.24874687,0.00014790,-0.00014791,0.13180361,-0.13180358,0.29206173,-0.29206177,1.44987723,-1.44987732,0.15692062,-0.15692064,0.53244977,-0.53245042,0.22598307,-0.22598316,0.00000000,-0.00000000
-4.24112056,2.27343356,-2.27343430,0.00015614,-0.00015614,0.12968255,-0.12968252,0.29238673,-0.29238678,1.45701253,-1.45701263,0.15628296,-0.15628299,0.55405636,-0.55405711,0.23343570,-0.23343581,0.00000000,-0.00000000
-4.23511756,2.30079020,-2.30079105,0.00016528,-0.00016528,0.12723963,-0.12723960,0.29311875,-0.29311881,1.46331882,-1.46331893,0.15583896,-0.15583900,0.57953942,-0.57954029,0.24154549,-0.24154561,0.00000000,-0.00000000
-4.22911456,2.33062298,-2.33062395,0.00017532,-0.00017532,0.12451767,-0.12451764,0.29417502,-0.29417508,1.46867740,-1.46867751,0.15558779,-0.15558784,0.60884207,-0.60884306,0.25018605,-0.25018618,0.00000000,-0.00000000
-4.22311156,2.36275548,-2.36275655,0.00018621,-0.00018621,0.12156552,-0.12156549,0.29546965,-0.29546971,1.47299508,-1.47299519,0.15553388,-0.15553394,0.64189796,-0.64189907,0.25922304,-0.25922319,0.00000000,-0.00000000
-4.21710855,2.39701218,-2.39701335,0.00019789,-0.00019789,0.11843555,-0.11843553,0.29691418,-0.29691425,1.47619725,-1.47619736,0.15568501,-0.15568507,0.67862343,-0.67862466,0.26851525,-0.26851540,0.00000000,-0.00000000
-4.21110555,2.43320377,-2.43320505,0.00021029,-0.00021029,0.11518107,-0.11518104,0.29841839,-0.29841846,1.47822131,-1.47822142,0.15605042,-0.15605050,0.71891000,-0.71891136,0.27791607,-0.27791622,0.00000000,-0.00000000
-4.20510255,2.47111496,-2.47111633,0.00022333,-0.00022333,0.11185382,-0.11185379,0.29989148,-0.29989155,1.47901130,-1.47901140,0.15663902,-0.15663910,0.76261776,-0.76261924,0.28727552,-0.28727568,0.00000000,-0.00000000
-4.19909955,2.51049583,-2.51049730,0.00023688,-0.00023688,0.10850186,-0.10850183,0.30124364,-0.30124371,1.47851433,-1.47851443,0.15745773,-0.15745782,0.80957008,-0.80957167,0.29644271,-0.29644286,0.00000000,-0.00000000
-4.19309655,2.55105789,-2.55105944,0.00025084,-0.00025084,0.10516767,-0.10516764,0.30238807,-0.30238814,1.47667923,-1.47667931,0.15851021,-0.15851031,0.85955010,-0.85955180,0.30526875,-0.30526891,0.00000000,-0.00000000
-4.18709355,2.59247497,-2.59247660,0.00026505,-0.00026505,0.10188684,-0.10188681,0.30324327,-0.30324334,1.47345756,-1.47345763,0.15979595,-0.15979606,0.91229922,-0.91230103,0.31361010,-0.31361025,0.00000000,-0.00000000
-4.18109055,2.63438930,-2.63439099,0.00027936,-0.00027936,0.09868719,-0.09868716,0.30373568,-0.30373574,1.46880725,-1.46880731,0.16130975,-0.16130987,0.96751768,-0.96751959,0.32133203,-0.32133218,0.00000000,-0.00000000
-4.17508754,2.67642232,-2.67642407,0.00029364,-0.00029364,0.09558851,-0.09558849,0.30380241,-0.30380247,1.46269833,-1.46269837,0.16304166,-0.16304179,1.02486724,-1.02486924,0.32831233,-0.32831247,0.00000000,-0.00000000
-4.16908454,2.71818967,-2.71819146,0.00030772,-0.00030772,0.09260280,-0.09260278,0.30339403,-0.30339408,1.45512063,-1.45512065,0.16497736,-0.16497749,1.08397580,-1.08397788,0.33444484,-0.33444497,0.00000000,-0.00000000
-4.16308154,2.75931923,-2.75932105,0.00032147,-0.00032147,0.08973504,-0.08973502,0.30247716,-0.30247721,1.44609276,-1.44609276,0.16709885,-0.16709898,1.14444376,-1.14444591,0.33964275,-0.33964287,0.00000000,-0.00000000
-4.15707854,2.79947125,-2.79947309,0.00033478,-0.00033478,0.08698438,-0.08698436,0.30103682,-0.30103686,1.43567174,-1.43567172,0.16938551,-0.16938564,1.20585171,-1.20585390,0.34384145,-0.34384156,0.00000000,-0.00000000
-4.15107554,2.83835907,-2.83836092,0.00034755,-0.00034755,0.08434567,-0.08434565,0.29907827,-0.29907829,1.42396257,-1.42396253,0.17181533,-0.17181546,1.26776906,-1.26777129,0.34700079,-0.34700089,0.00000000,-0.00000000
-4.14507254,2.87576917,-2.87577101,0.00035974,-0.00035974,0.08181129,-0.08181127,0.29662825,-0.29662826,1.41112688,-1.41112682,0.17436630,-0.17436643,1.32976335,-1.32976560,0.34910654,-0.34910662,0.00000000,-0.00000000
-4.13906953,2.91157924,-2.91158106,0.00037132,-0.00037132,0.07937298,-0.07937297,0.29373562,-0.29373563,1.39739017,-1.39739009,0.17701778,-0.17701791,1.39140957,-1.39141184,0.35017103,-0.35017110,0.00000000,-0.00000000
-4.13306653,2.94577323,-2.94577502,0.00038233,-0.00038233,0.07702384,-0.07702382,0.29047113,-0.29047114,1.38304684,-1.38304675,0.17975183,-0.17975196,1.45229936,-1.45230161,0.35023288,-0.35023293,0.00000000,-0.00000000
-4.12706353,2.97845231,-2.97845406,0.00039285,-0.00039285,0.07476003,-0.07476001,0.28692649,-0.28692649,1.36846262,-1.36846252,0.18255439,-0.18255452,1.51204953,-1.51205175,0.34935578,-0.34935582,0.00000000,-0.00000000
-4.12106053,3.00984124,-3.00984294,0.00040302,-0.00040302,0.07258237,-0.07258235,0.28321261,-0.28321260,1.35407409,-1.35407398,0.18541616,-0.18541628,1.57030989,-1.57031207,0.34762646,-0.34762649,0.00000000,-0.00000000
-4.11505753,3.04028972,-3.04029137,0.00041303,-0.00041303,0.07049761,-0.07049759,0.27945716,-0.27945715,1.34038510,-1.34038498,0.18833328,-0.18833340,1.62676997,-1.62677209,0.34515181,-0.34515182,0.00000000,-0.00000000
-4.10905453,3.07026865,-3.07027023,0.00042312,-0.00042312,0.06851928,-0.06851927,0.27580152,-0.27580150,1.32796014,-1.32796002,0.19130764,-0.19130775,1.68116466,-1.68116671,0.34205539,-0.34205538,0.00000000,-0.00000000
-4.10305153,3.10036147,-3.10036299,0.00043358,-0.00043358,0.06666815,-0.06666814,0.27239715,-0.27239713,1.31741483,-1.31741471,0.19434680,-0.19434691,1.73327862,-1.73328058,0.33847347,-0.33847346,0.00000000,-0.00000000
-4.09704852,3.13125110,-3.13125255,0.00044473,-0.00044473,0.06497219,-0.06497218,0.26940168,-0.26940166,1.30940376,-1.30940365,0.19746366,-0.19746376,1.78294959,-1.78295145,0.33455075,-0.33455072,0.00000000,-0.00000000
-4.09104552,3.16370284,-3.16370422,0.00045691,-0.00045692,0.06346615,-0.06346613,0.26697466,-0.26697464,1.30460619,-1.30460610,0.20067575,-0.20067585,1.83007049,-1.83007225,0.33043591,-0.33043588,0.00000000,-0.00000000
-4.08504252,3.19854416,-3.19854546,0.00047051,-0.00047051,0.06219062,-0.06219060,0.26527326,-0.26527324,1.30371004,-1.30370996,0.20400424,-0.20400433,1.87459048,-1.87459212,0.32627736,-0.32627732,0.00000000,-0.00000000
-4.07903952,3.23664189,-3.23664312,0.00048590,-0.00048590,0.06119079,-0.06119078,0.26444801,-0.26444799,1.30739455,-1.30739450,0.20747274,-0.20747282,1.91651487,-1.91651638,0.32221905,-0.32221900,0.00000000,-0.00000000
-4.07303652,3.27887775,-3.27887891,0.00050344,-0.00050344,0.06051484,-0.06051483,0.26463864,-0.26463863,1.31631240,-1.31631238,0.21110587,-0.21110594,1.95590413,-1.95590551,0.31839679,-0.31839674,0.00000000,-0.00000000
-4.06703352,3.32612266,-3.32612376,0.00052349,-0.00052349,0.06021205,-0.06021204,0.26597024,-0.26597024,1.33107150,-1.33107152,0.21492775,-0.21492781,1.99287173,-1.99287299,0.31493497,-0.31493491,0.00000000,-0.00000000
-4.06103052,3.37921069,-3.37921174,0.00054637,-0.00054637,0.06033077,-0.06033077,0.26854965,-0.26854966,1.35221710,-1.35221716,0.21896043,-0.21896049,2.02758101,-2.02758214,0.31194385,-0.31194379,0.00000000,-0.00000000
-4.05502751,3.43891303,-3.43891404,0.00057233,-0.00057233,0.06091632,-0.06091633,0.27246234,-0.27246235,1.38021458,-1.38021468,0.22322229,-0.22322235,2.06024077,-2.06024178,0.30951741,-0.30951735,0.00000000,-0.00000000
-4.04902451,3.50591257,-3.50591353,0.00060160,-0.00060160,0.06200883,-0.06200883,0.27776964,-0.27776967,1.41543342,-1.41543357,0.22772653,-0.22772658,2.09109981,-2.09110070,0.30773181,-0.30773176,0.00000000,-0.00000000
-4.04302151,3.58077942,-3.58078036,0.00063432,-0.00063432,0.06364120,-0.06364120,0.28450653,-0.28450657,1.45813257,-1.45813277,0.23247976,-0.23247980,2.12043996,-2.12044074,0.30664440,-0.30664435,0.00000000,-0.00000000
-4.03701851,3.66394800,-3.66394892,0.00067056,-0.00067056,0.06583724,-0.06583725,0.29267985,-0.29267990,1.50844779,-1.50844805,0.23748078,-0.23748081,2.14856797,-2.14856865,0.30629322,-0.30629316,0.00000000,-0.00000000
-4.03101551,3.75569594,-3.75569684,0.00071030,-0.00071030,0.06861007,-0.06861009,0.30226710,-0.30226716,1.56638113,-1.56638144,0.24271958,-0.24271961,2.17580593,-2.17580650,0.30669699,-0.30669694,0.00000000,-0.00000000
-4.02501251,3.85612545,-3.85612636,0.00075344,-0.00075344,0.07196075,-0.07196077,0.31321584,-0.31321591,1.63179303,-1.63179339,0.24817657,-0.24817659,2.20248049,-2.20248098,0.30785554,-0.30785549,0.00000000,-0.00000000
-4.01900950,3.96514777,-3.96514869,0.00079981,-0.00079981,0.07587736,-0.07587739,0.32544359,-0.32544368,1.70439741,-1.70439783,0.25382214,-0.25382215,2.22891109,-2.22891152,0.30975051,-0.30975046,0.00000000,-0.00000000
-4.01300650,4.08247119,-4.08247212,0.00084914,-0.00084914,0.08033445,-0.08033447,0.33883854,-0.33883864,1.78375998,-1.78376046,0.25961654,-0.25961655,2.25539739,-2.25539775,0.31234642,-0.31234638,0.00000000,-0.00000000
-4.00700350,4.20759349,-4.20759446,0.00090110,-0.00090110,0.08529289,-0.08529292,0.35326076,-0.35326087,1.86930029,-1.86930082,0.26551009,-0.26551010,2.28220631,-2.28220663,0.31559204,-0.31559201,0.00000000,-0.00000000
-4.00100050,4.33979952,-4.33980051,0.00095527,-0.00095527,0.09070023,-0.09070026,0.36854429,-0.36854441,1.96029756,-1.96029815,0.27144378,-0.27144378,2.30955941,-2.30955969,0.31942193,-0.31942190,0.00000000,-0.00000000
-3.99499750,4.47816446,-4.47816549,0.00101121,-0.00101121,0.09649143,-0.09649147,0.38449989,-0.38450002,2.05590083,-2.05590146,0.27735020,-0.27735019,2.33762081,-2.33762106,0.32375825,-0.32375823,0.00000000,-0.00000000
-3.98899450,4.62156355,-4.62156462,0.00106840,-0.00106840,0.10259007,-0.10259011,0.40091853,-0.40091867,2.15514309,-2.15514376,0.28315486,-0.28315484,2.36648669,-2.36648693,0.32851288,-0.32851286,0.00000000,-0.00000000
-3.98299150,4.76868853,-4.76868962,0.00112632,-0.00112632,0.10890985,-0.10890989,0.41757565,-0.41757580,2.25695981,-2.25696052,0.28877781,-0.28877779,2.39617671,-2.39617694,0.33358959,-0.33358958,0.00000000,-0.00000000
-3.97698849,4.91807096,-4.91807208,0.00118443,-0.00118443,0.11535656,-0.11535661,0.43423604,-0.43423619,2.36021120,-2.36021194,0.29413560,-0.29413558,2.42662806,-2.42662828,0.33888660,-0.33888659,0.00000000,-0.00000000
-3.97098549,5.06811240,-5.06811354,0.00124219,-0.00124219,0.12183021,-0.12183025,0.45065925,-0.45065941,2.46370807,-2.46370883,0.29914345,-0.29914342,2.45769263,-2.45769285,0.34429913,-0.34429913,0.00000000,-0.00000000
-3.96498249,5.21712070,-5.21712185,0.00129912,-0.00129912,0.12822739,-0.12822743,0.46660552,-0.46660567,2.56624050,-2.56624127,0.30371758,-0.30371754,2.48913766,-2.48913788,0.34972223,-0.34972223,0.00000000,-0.00000000
-3.95897949,5.36335167,-5.36335282,0.00135473,-0.00135473,0.13444384,-0.13444388,0.48184184,-0.48184200,2.66660848,-2.66660926,0.30777770,-0.30777766,2.52065005,-2.52065027,0.35505353,-0.35505354,0.00000000,-0.00000000
-3.95297649,5.50505475,-5.50505589,0.00140863,-0.00140863,0.14037694,-0.14037698,0.49614812,-0.49614828,2.76365360,-2.76365437,0.31124944,-0.31124938,2.55184431,-2.55184453,0.36019607,-0.36019609,0.00000000,-0.00000000
-3.94697349,5.64052112,-5.64052223,0.00146048,-0.00146048,0.14592824,-0.14592828,0.50932315,-0.50932330,2.85629041,-2.85629117,0.31406672,-0.31406666,2.58227393,-2.58227414,0.36506097,-0.36506099,0.00000000,-0.00000000
-3.94097049,5.76813227,-5.76813333,0.00151005,-0.00151005,0.15100588,-0.15100592,0.52119004,-0.52119019,2.94353647,-2.94353721,0.31617393,-0.31617387,2.61144576,-2.61144595,0.36956983,-0.36956986,0.00000000,-0.00000000
-3.93496748,5.88640713,-5.88640812,0.00155715,-0.00155715,0.15552675,-0.15552678,0.53160108,-0.53160122,3.02453960,-3.02454030,0.31752784,-0.31752777,2.63883673,-2.63883689,0.37365682,-0.37365685,0.00000000,-0.00000000
-3.92896448,5.99404556,-5.99404647,0.00160175,-0.00160175,0.15941843,-0.15941846,0.54044156,-0.54044169,3.09860123,-3.09860189,0.31809907,-0.31809898,2.66391224,-2.66391237,0.37727032,-0.37727035,0.00000000,-0.00000000
