energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-3.38269135,2.86300185,0.07552479,0.36950149,1.00074373,0.21756004,1.17027395,0.00000000,0.77931811,0.66142270
-3.37668834,2.78645716,0.07524290,0.36290158,0.97675373,0.21333213,1.13066237,0.00000000,0.76962361,0.62778826
-3.37068534,2.70406668,0.07472986,0.35506373,0.94942533,0.20838697,1.08928341,0.00000000,0.75810254,0.59446720
-3.36468234,2.61664186,0.07398703,0.34608654,0.91908762,0.20278470,1.04655106,0.00000000,0.74486290,0.56172367
-3.35867934,2.52502243,0.07301959,0.33608012,0.88611322,0.19659482,1.00287362,0.00000000,0.73002782,0.52979284
-3.35267634,2.43005490,0.07183572,0.32516242,0.85090480,0.18989352,0.95864784,0.00000000,0.71373089,0.49887895
-3.34667334,2.33257447,0.07044590,0.31345574,0.81388214,0.18276107,0.91425486,0.00000000,0.69611251,0.46915473
-3.34067034,2.23339113,0.06886221,0.30108375,0.77547016,0.17527948,0.87005772,0.00000000,0.67731737,0.44076230
-3.33466733,2.13328002,0.06709777,0.28816903,0.73608841,0.16753045,0.82640039,0.00000000,0.65749321,0.41381520
-3.32866433,2.03297583,0.06516639,0.27483108,0.69614224,0.15959364,0.78360804,0.00000000,0.63679055,0.38840144
-3.32266133,1.93317096,0.06308222,0.26118497,0.65601582,0.15154543,0.74198824,0.00000000,0.61536334,0.36458706
-3.31665833,1.83451651,0.06085965,0.24734043,0.61606704,0.14345791,0.70183279,0.00000000,0.59337029,0.34242019
-3.31065533,1.73762556,0.05851331,0.23340141,0.57662413,0.13539830,0.66341969,0.00000000,0.57097644,0.32193499
-3.30465233,1.64307750,0.05605803,0.21946596,0.53798394,0.12742863,0.62701495,0.00000000,0.54835473,0.30315541
-3.29864932,1.55142270,0.05350903,0.20562638,0.50041148,0.11960568,0.59287400,0.00000000,0.52568722,0.28609845
-3.29264632,1.46318655,0.05088199,0.19196947,0.46414052,0.11198099,0.56124217,0.00000000,0.50316569,0.27077664
-3.28664332,1.37887223,0.04819316,0.17857690,0.42937496,0.10460109,0.53235443,0.00000000,0.48099138,0.25719970
-3.28064032,1.29896160,0.04545944,0.16552546,0.39629062,0.09750767,0.50643393,0.00000000,0.45937370,0.24537532
-3.27463732,1.22391399,0.04269834,0.15288726,0.36503732,0.09073779,0.48368960,0.00000000,0.43852796,0.23530895
-3.26863432,1.15416273,0.03992797,0.14072981,0.33574085,0.08432399,0.46431279,0.00000000,0.41867201,0.22700276
-3.26263132,1.09010966,0.03716685,0.12911591,0.30850490,0.07829443,0.44847307,0.00000000,0.40002205,0.22045391
-3.25662831,1.03211789,0.03443369,0.11810343,0.28341264,0.07267284,0.43631359,0.00000000,0.38278773,0.21565222
-3.25062531,0.98050335,0.03174711,0.10774496,0.26052811,0.06747850,0.42794607,0.00000000,0.36716676,0.21257749
-3.24462231,0.93552570,0.02912529,0.09808728,0.23989713,0.06272614,0.42344594,0.00000000,0.35333946,0.21119684
-3.23861931,0.89737930,0.02658565,0.08917091,0.22154816,0.05842581,0.42284780,0.00000000,0.34146335,0.21146201
-3.23261631,0.86618488,0.02414441,0.08102950,0.20549268,0.05458280,0.42614145,0.00000000,0.33166824,0.21330718
-3.22661331,0.84198248,0.02181634,0.07368933,0.19172561,0.05119754,0.43326894,0.00000000,0.32405197,0.21664723
-3.22061031,0.82472616,0.01961437,0.06716884,0.18022549,0.04826561,0.44412264,0.00000000,0.31867711,0.22137688
-3.21460730,0.81428092,0.01754936,0.06147819,0.17095468,0.04577785,0.45854452,0.00000000,0.31556864,0.22737050
-3.20860430,0.81042201,0.01562992,0.05661903,0.16385957,0.04372051,0.47632681,0.00000000,0.31471285,0.23448297
-3.20260130,0.81283666,0.01386229,0.05258427,0.15887079,0.04207554,0.49721386,0.00000000,0.31605735,0.24255135
-3.19659830,0.82112832,0.01225031,0.04935807,0.15590353,0.04082100,0.52090526,0.00000000,0.31951228,0.25139748
-3.19059530,0.83482298,0.01079543,0.04691589,0.15485794,0.03993149,0.54706011,0.00000000,0.32495249,0.26083125
-3.18459230,0.85337754,0.00949684,0.04522469,0.15561960,0.03937873,0.57530215,0.00000000,0.33222065,0.27065453
-3.17858929,0.87618965,0.00835163,0.04424327,0.15806009,0.03913209,0.60522570,0.00000000,0.34113111,0.28066550
-3.17258629,0.90260873,0.00735496,0.04392270,0.16203769,0.03915927,0.63640214,0.00000000,0.35147421,0.29066316
-3.16658329,0.93194770,0.00650035,0.04420689,0.16739815,0.03942687,0.66838671,0.00000000,0.36302106,0.30045192
-3.16058029,0.96349511,0.00577990,0.04503324,0.17397561,0.03990095,0.70072552,0.00000000,0.37552841,0.30984596
-3.15457729,0.99652721,0.00518458,0.04633350,0.18159370,0.04054764,0.73296246,0.00000000,0.38874355,0.31867317
-3.14857429,1.03031982,0.00470448,0.04803465,0.19006679,0.04133357,0.76464605,0.00000000,0.40240910,0.32677866
-3.14257129,1.06415962,0.00432909,0.05005996,0.19920147,0.04222632,0.79533602,0.00000000,0.41626757,0.33402751
-3.13656828,1.09735486,0.00404752,0.05233017,0.20879840,0.04319479,0.82460949,0.00000000,0.43006561,0.34030688
-3.13056528,1.12924533,0.00384872,0.05476475,0.21865431,0.04420949,0.85206685,0.00000000,0.44355798,0.34552727
-3.12456228,1.15921156,0.00372172,0.05728334,0.22856447,0.04524282,0.87733720,0.00000000,0.45651105,0.34962312
-3.11855928,1.18668326,0.00365575,0.05980717,0.23832538,0.04626925,0.90008339,0.00000000,0.46870609,0.35255259
-3.11255628,1.21114702,0.00364047,0.06226062,0.24773791,0.04726549,0.92000652,0.00000000,0.47994207,0.35429680
-3.10655328,1.23215325,0.00366607,0.06457279,0.25661058,0.04821074,0.93685016,0.00000000,0.49003824,0.35485847
-3.10055028,1.24932242,0.00372344,0.06667904,0.26476320,0.04908674,0.95040387,0.00000000,0.49883636,0.35426020
-3.09454727,1.26235051,0.00380424,0.06852246,0.27203055,0.04987808,0.96050638,0.00000000,0.50620261,0.35254243
-3.08854427,1.27101369,0.00390110,0.07005530,0.27826609,0.05057226,0.96704805,0.00000000,0.51202919,0.34976121
-3.08254127,1.27517209,0.00400762,0.07124014,0.28334560,0.05116001,0.96997276,0.00000000,0.51623569,0.34598604
-3.07653827,1.27477256,0.00411854,0.07205096,0.28717053,0.05163543,0.96927906,0.00000000,0.51877002,0.34129762
-3.07053527,1.26985032,0.00422981,0.07247391,0.28967096,0.05199628,0.96502050,0.00000000,0.51960906,0.33578584
-3.06453227,1.26052941,0.00433864,0.07250781,0.29080801,0.05224416,0.95730511,0.00000000,0.51875892,0.32954797
-3.05852926,1.24702173,0.00444357,0.07216434,0.29057561,0.05238474,0.94629399,0.00000000,0.51625483,0.32268700
-3.05252626,1.22962459,0.00454451,0.07146798,0.28900145,0.05242791,0.93219893,0.00000000,0.51216051,0.31531034
-3.04652326,1.20871682,0.00464275,0.07045550,0.28614718,0.05238789,0.91527911,0.00000000,0.50656724,0.30752873
-3.04052026,1.18475328,0.00474097,0.06917529,0.28210761,0.05228328,0.89583682,0.00000000,0.49959237,0.29945538
-3.03451726,1.15825777,0.00484315,0.06768627,0.27700910,0.05213696,0.87421240,0.00000000,0.49137750,0.29120525
-3.02851426,1.12981460,0.00495455,0.06605663,0.27100712,0.05197595,0.85077832,0.00000000,0.48208619,0.28289461
-3.02251126,1.10005875,0.00508156,0.06436235,0.26428293,0.05183105,0.82593264,0.00000000,0.47190129,0.27464052
-3.01650825,1.06966480,0.00523159,0.06268548,0.25703970,0.05173646,0.80009190,0.00000000,0.46102194,0.26656048
-3.01050525,1.03933499,0.00541288,0.06111243,0.24949804,0.05172915,0.77368356,0.00000000,0.44966031,0.25877202
-3.00450225,1.00978647,0.00563429,0.05973206,0.24189115,0.05184816,0.74713828,0.00000000,0.43803803,0.25139216
-2.99849925,0.98173810,0.00590506,0.05863391,0.23445978,0.05213371,0.72088204,0.00000000,0.42638247,0.24453688
-2.99249625,0.95589705,0.00623458,0.05790640,0.22744713,0.05262629,0.69532826,0.00000000,0.41492293,0.23832039
-2.98649325,0.93294557,0.00663207,0.05763516,0.22109388,0.05336553,0.67087023,0.00000000,0.40388667,0.23285422
-2.98049025,0.91352814,0.00710634,0.05790158,0.21563357,0.05438913,0.64787381,0.00000000,0.39349507,0.22824623
-2.97448724,0.89823943,0.00766549,0.05878147,0.21128836,0.05573167,0.62667068,0.00000000,0.38395976,0.22459946
-2.96848424,0.88761330,0.00831666,0.06034400,0.20826539,0.05742348,0.60755221,0.00000000,0.37547902,0.22201087
-2.96248124,0.88211323,0.00906574,0.06265096,0.20675383,0.05948958,0.59076416,0.00000000,0.36823431,0.22057004
-2.95647824,0.88212434,0.00991718,0.06575617,0.20692252,0.06194867,0.57650229,0.00000000,0.36238717,0.22035787
-2.95047524,0.88794737,0.01087381,0.06970530,0.20891858,0.06481235,0.56490910,0.00000000,0.35807651,0.22144533
-2.94447224,0.89979480,0.01193668,0.07453586,0.21286651,0.06808448,0.55607176,0.00000000,0.35541637,0.22389230
-2.93846923,0.91778915,0.01310499,0.08027746,0.21886815,0.07176078,0.55002132,0.00000000,0.35449421,0.22774669
-2.93246623,0.94196359,0.01437606,0.08695227,0.22700316,0.07582872,0.54673341,0.00000000,0.35536978,0.23304365
-2.92646323,0.97226480,0.01574530,0.09457561,0.23732999,0.08026767,0.54613030,0.00000000,0.35807460,0.23980515
-2.92046023,1.00855792,0.01720638,0.10315663,0.24988718,0.08504932,0.54808443,0.00000000,0.36261202,0.24803974
-2.91445723,1.05063326,0.01875124,0.11269895,0.26469481,0.09013838,0.55242330,0.00000000,0.36895795,0.25774264
-2.90845423,1.09821452,0.02037032,0.12320126,0.28175596,0.09549350,0.55893563,0.00000000,0.37706196,0.26889601
-2.90245123,1.15096792,0.02205272,0.13465768,0.30105791,0.10106842,0.56737846,0.00000000,0.38684896,0.28146942
-2.89644822,1.20851182,0.02378640,0.14705795,0.32257297,0.10681322,0.57748519,0.00000000,0.39822111,0.29542040
-2.89044522,1.27042620,0.02555840,0.16038721,0.34625888,0.11267564,0.58897392,0.00000000,0.41105996,0.31069509
-2.88444222,1.33626140,0.02735504,0.17462548,0.37205842,0.11860244,0.60155608,0.00000000,0.42522863,0.32722875
-2.87843922,1.40554580,0.02916209,0.18974672,0.39989849,0.12454062,0.61494470,0.00000000,0.44057397,0.34494623
-2.87243622,1.47779176,0.03096496,0.20571747,0.42968843,0.13043859,0.62886215,0.00000000,0.45692848,0.36376228
-2.86643322,1.55249976,0.03274878,0.22249525,0.46131779,0.13624707,0.64304692,0.00000000,0.47411209,0.38358165
-2.86043022,1.62916063,0.03449857,0.24002659,0.49465361,0.14191977,0.65725919,0.00000000,0.49193356,0.40429901
-2.85442721,1.70725578,0.03619921,0.25824503,0.52953758,0.14741387,0.67128497,0.00000000,0.51019172,0.42579876
-2.84842421,1.78625601,0.03783558,0.27706909,0.56578310,0.15269015,0.68493873,0.00000000,0.52867645,0.44795482
-2.84242121,1.86561911,0.03939251,0.29640041,0.60317286,0.15771295,0.69806440,0.00000000,0.54716964,0.47063032
-2.83641821,1.94478698,0.04085487,0.31612236,0.64145704,0.16244989,0.71053493,0.00000000,0.56544616,0.49367767
-2.83041521,2.02318309,0.04220755,0.33609915,0.68035256,0.16687148,0.72225046,0.00000000,0.58327507,0.51693871
-2.82441221,2.10021075,0.04343558,0.35617569,0.71954366,0.17095059,0.73313545,0.00000000,0.60042128,0.54024544
-2.81840920,2.17525315,0.04452422,0.37617845,0.75868408,0.17466203,0.74313500,0.00000000,0.61664767,0.56342121
-2.81240620,2.24767563,0.04545910,0.39591711,0.79740087,0.17798201,0.75221069,0.00000000,0.63171799,0.58628243
-2.80640320,2.31683067,0.04622647,0.41518745,0.83530004,0.18088796,0.76033630,0.00000000,0.64540037,0.60864100
-2.80040020,2.38206560,0.04681345,0.43377508,0.87197376,0.18335831,0.76749376,0.00000000,0.65747161,0.63030721
-2.79439720,2.44273326,0.04720835,0.45146015,0.90700911,0.18537262,0.77366949,0.00000000,0.66772212,0.65109313
-2.78839420,2.49820487,0.04740106,0.46802278,0.93999783,0.18691190,0.77885142,0.00000000,0.67596124,0.67081634
-2.78239120,2.54788483,0.04738343,0.48324898,0.97054681,0.18795907,0.78302679,0.00000000,0.68202282,0.68930372
-2.77638819,2.59122636,0.04714965,0.49693678,0.99828870,0.18849968,0.78618075,0.00000000,0.68577075,0.70639522
-2.77038519,2.62774713,0.04669663,0.50890235,1.02289213,0.18852267,0.78829578,0.00000000,0.68710398,0.72194719
-2.76438219,2.65704374,0.04602436,0.51898564,1.04407097,0.18802117,0.78935171,0.00000000,0.68596088,0.73583521
-2.75837919,2.67880407,0.04513609,0.52705534,1.06159201,0.18699334,0.78932637,0.00000000,0.68232236,0.74795610
-2.75237619,2.69281644,0.04403858,0.53301285,1.07528085,0.18544298,0.78819647,0.00000000,0.67621372,0.75822903
-2.74637319,2.69897497,0.04274207,0.53679503,1.08502539,0.18338007,0.78593873,0.00000000,0.66770483,0.76659555
-2.74037019,2.69728064,0.04126028,0.53837563,1.09077694,0.18082097,0.78253090,0.00000000,0.65690859,0.77301877
-2.73436718,2.68783777,0.03961015,0.53776521,1.09254876,0.17778838,0.77795275,0.00000000,0.64397768,0.77748134
-2.72836418,2.67084628,0.03781154,0.53500975,1.09041227,0.17431102,0.77218665,0.00000000,0.62909961,0.77998291
-2.72236118,2.64659005,0.03588678,0.53018786,1.08449121,0.17042300,0.76521801,0.00000000,0.61249043,0.78053679
-2.71635818,2.61542234,0.03386016,0.52340692,1.07495396,0.16616290,0.75703536,0.00000000,0.59438729,0.77916647
-2.71035518,2.57774909,0.03175728,0.51479834,1.06200487,0.16157271,0.74763027,0.00000000,0.57504027,0.77590201
-2.70435218,2.53401146,0.02960439,0.50451220,1.04587483,0.15669658,0.73699719,0.00000000,0.55470395,0.77077685
-2.69834917,2.48466853,0.02742775,0.49271168,1.02681189,0.15157952,0.72513324,0.00000000,0.53362913,0.76382505
-2.69234617,2.43018166,0.02525294,0.47956742,1.00507236,0.14626613,0.71203830,0.00000000,0.51205516,0.75507947
-2.68634317,2.37100110,0.02310424,0.46525239,0.98091299,0.14079940,0.69771524,0.00000000,0.49020329,0.74457084
-2.68034017,2.30755600,0.02100410,0.44993713,0.95458447,0.13521975,0.68217062,0.00000000,0.46827136,0.73232790
-2.67433717,2.24024803,0.01897263,0.43378601,0.92632671,0.12956419,0.66541572,0.00000000,0.44642999,0.71837860
-2.66833417,2.16944898,0.01702729,0.41695420,0.89636585,0.12386583,0.64746807,0.00000000,0.42482051,0.70275229
-2.66233117,2.09550206,0.01518261,0.39958573,0.86491307,0.11815361,0.62835328,0.00000000,0.40355453,0.68548258
-2.65632816,2.01872667,0.01345008,0.38181243,0.83216499,0.11245231,0.60810706,0.00000000,0.38271514,0.66661088
-2.65032516,1.93942570,0.01183815,0.36375382,0.79830556,0.10678280,0.58677750,0.00000000,0.36235948,0.64619005
-2.64432216,1.85789482,0.01035227,0.34551766,0.76350880,0.10116254,0.56442712,0.00000000,0.34252254,0.62428815
-2.63831916,1.77443254,0.00899512,0.32720111,0.72794234,0.09560613,0.54113476,0.00000000,0.32322165,0.60099164
-2.63231616,1.68935024,0.00776687,0.30889225,0.69177104,0.09012608,0.51699708,0.00000000,0.30446160,0.57640807
-2.62631316,1.60298115,0.00666550,0.29067182,0.65516048,0.08473350,0.49212943,0.00000000,0.28623990,0.55066782
-2.62031016,1.51568759,0.00568716,0.27261488,0.61827995,0.07943881,0.46666610,0.00000000,0.26855180,0.52392482
-2.61430715,1.42786582,0.00482658,0.25479239,0.58130452,0.07425238,0.44075978,0.00000000,0.25139497,0.49635613
-2.60830415,1.33994815,0.00407746,0.23727237,0.54441628,0.06918507,0.41458038,0.00000000,0.23477361,0.46816035
-2.60230115,1.25240216,0.00343288,0.22012083,0.50780434,0.06424854,0.38831302,0.00000000,0.21870166,0.43955500
-2.59629815,1.16572721,0.00288569,0.20340213,0.47166384,0.05945552,0.36215555,0.00000000,0.20320532,0.41077298
-2.59029515,1.08044848,0.00242884,0.18717900,0.43619400,0.05481983,0.33631550,0.00000000,0.18832469,0.38205830
-2.58429215,0.99710909,0.00205573,0.17151216,0.40159534,0.05035635,0.31100686,0.00000000,0.17411467,0.35366134
-2.57828914,0.91626093,0.00176053,0.15645959,0.36806634,0.04608075,0.28644664,0.00000000,0.16064522,0.32583400
-2.57228614,0.83845483,0.00153836,0.14207559,0.33579978,0.04200927,0.26285159,0.00000000,0.14800109,0.29882478
-2.56628314,0.76423074,0.00138557,0.12840974,0.30497907,0.03815834,0.24043517,0.00000000,0.13628119,0.27287438
-2.56028014,0.69410860,0.00129987,0.11550580,0.27577478,0.03454422,0.21940482,0.00000000,0.12559771,0.24821167
-2.55427714,0.62858038,0.00128052,0.10340074,0.24834159,0.03118265,0.19995983,0.00000000,0.11607518,0.22505048
-2.54827414,0.56810363,0.00132837,0.09212386,0.22281584,0.02808852,0.18228959,0.00000000,0.10784941,0.20358714
-2.54227114,0.51309676,0.00144595,0.08169624,0.19931384,0.02527562,0.16657246,0.00000000,0.10106651,0.18399887
-2.53626813,0.46393605,0.00163749,0.07213033,0.17793085,0.02275640,0.15297498,0.00000000,0.09588183,0.16644294
-2.53026513,0.42095429,0.00190886,0.06343001,0.15874088,0.02054186,0.14165146,0.00000000,0.09245891,0.15105662
-2.52426213,0.38444068,0.00226754,0.05559073,0.14179711,0.01864144,0.13274366,0.00000000,0.09096811,0.13795752
-2.51825913,0.35464160,0.00272244,0.04860006,0.12713286,0.01706298,0.12638048,0.00000000,0.09158509,0.12724449
-2.51225613,0.33176170,0.00328372,0.04243837,0.11476292,0.01581272,0.12267747,0.00000000,0.09448867,0.11899849
-2.50625313,0.31596492,0.00396254,0.03707970,0.10468510,0.01489529,0.12173583,0.00000000,0.09985811,0.11328355
-2.50025013,0.30737464,0.00477073,0.03249276,0.09688182,0.01431363,0.12364094,0.00000000,0.10786960,0.11014736
-2.49424712,0.30607290,0.00572041,0.02864186,0.09132145,0.01406901,0.12846015,0.00000000,0.11869182,0.10962149
-2.48824412,0.31209797,0.00682347,0.02548796,0.08795947,0.01416083,0.13623986,0.00000000,0.13248056,0.11172101
-2.48224112,0.32544031,0.00809112,0.02298951,0.08673917,0.01458647,0.14700186,0.00000000,0.14937237,0.11644350
-2.47623812,0.34603687,0.00953321,0.02110328,0.08759189,0.01534105,0.16073901,0.00000000,0.16947731,0.12376736
-2.47023512,0.37376382,0.01115768,0.01978500,0.09043679,0.01641710,0.17741045,0.00000000,0.19287101,0.13364966
-2.46423212,0.40842817,0.01296985,0.01898986,0.09518020,0.01780422,0.19693661,0.00000000,0.21958638,0.14602334
-2.45822911,0.44975871,0.01497181,0.01867285,0.10171469,0.01948864,0.21919426,0.00000000,0.24960510,0.16079436
-2.45222611,0.49739712,0.01716176,0.01878901,0.10991789,0.02145292,0.24401199,0.00000000,0.28284956,0.17783867
-2.44622311,0.55088981,0.01953344,0.01929348,0.11965137,0.02367552,0.27116662,0.00000000,0.31917564,0.19699948
-2.44022011,0.60968165,0.02207571,0.02014158,0.13075966,0.02613060,0.30038073,0.00000000,0.35836675,0.21808516
-2.43421711,0.67311213,0.02477215,0.02128878,0.14306970,0.02878778,0.33132190,0.00000000,0.40012984,0.24086785
-2.42821411,0.74041501,0.02760088,0.02269072,0.15639090,0.03161220,0.36360388,0.00000000,0.44409370,0.26508334
-2.42221111,0.81072202,0.03053459,0.02430321,0.17051594,0.03456464,0.39678998,0.00000000,0.48980999,0.29043223
-2.41620810,0.88307105,0.03354069,0.02608238,0.18522249,0.03760188,0.43039880,0.00000000,0.53675744,0.31658262
-2.41020510,0.95641921,0.03658178,0.02798489,0.20027591,0.04067732,0.46391243,0.00000000,0.58434915,0.34317444
-2.40420210,1.02966070,0.03961630,0.02996831,0.21543295,0.04374170,0.49678687,0.00000000,0.63194324,0.36982535
-2.39819910,1.10164911,0.04259936,0.03199153,0.23044638,0.04674419,0.52846454,0.00000000,0.67885654,0.39613816
-2.39219610,1.17122366,0.04548379,0.03401544,0.24507052,0.04963347,0.55838848,0.00000000,0.72438099,0.42170950
-2.38619310,1.23723847,0.04822144,0.03600359,0.25906730,0.05235909,0.58601764,0.00000000,0.76780223,0.44613952
-2.38019010,1.29859365,0.05076440,0.03792300,0.27221278,0.05487288,0.61084281,0.00000000,0.80841978,0.46904218
-2.37418709,1.35426705,0.05306652,0.03974501,0.28430377,0.05713033,0.63240236,0.00000000,0.84556782,0.49005571
-2.36818409,1.40334511,0.05508477,0.04144612,0.29516418,0.05909207,0.65029716,0.00000000,0.87863579,0.50885279
-2.36218109,1.44505150,0.05678060,0.04300877,0.30465082,0.06072509,0.66420394,0.00000000,0.90708791,0.52514996
-2.35617809,1.47877201,0.05812124,0.04442207,0.31265831,0.06200395,0.67388653,0.00000000,0.93048060,0.53871581
-2.35017509,1.50407456,0.05908076,0.04568233,0.31912281,0.06291169,0.67920421,0.00000000,0.94847697,0.54937759
-2.34417209,1.52072319,0.05964091,0.04679347,0.32402429,0.06344044,0.68011699,0.00000000,0.96085779,0.55702579
-2.33816908,1.52868537,0.05979177,0.04776716,0.32738721,0.06359185,0.67668732,0.00000000,0.96752819,0.56161669
-2.33216608,1.52813220,0.05953203,0.04862273,0.32927952,0.06337704,0.66907822,0.00000000,0.96851997,0.56317256
-2.32616308,1.51943133,0.05886899,0.04938680,0.32980996,0.06281632,0.65754793,0.00000000,0.96398919,0.56177957
-2.32016008,1.50313314,0.05781831,0.05009273,0.32912366,0.06193854,0.64244116,0.00000000,0.95420937,0.55758363
-2.31415708,1.47995054,0.05640336,0.05077970,0.32739648,0.06078019,0.62417755,0.00000000,0.93956050,0.55078428
-2.30815408,1.45073359,0.05465447,0.05149162,0.32482798,0.05938416,0.60323769,0.00000000,0.92051448,0.54162691
-2.30215108,1.41643995,0.05260784,0.05227585,0.32163367,0.05779833,0.58014744,0.00000000,0.89761770,0.53039390
-2.29614807,1.37810255,0.05030435,0.05318174,0.31803670,0.05607409,0.55546121,0.00000000,0.87147166,0.51739482
-2.29014507,1.33679595,0.04778828,0.05425905,0.31425944,0.05426462,0.52974491,0.00000000,0.84271242,0.50295641
-2.28414207,1.29360275,0.04510598,0.05555628,0.31051533,0.05242330,0.50355925,0.00000000,0.81198993,0.48741256
-2.27813907,1.24958144,0.04230456,0.05711908,0.30700144,0.05060207,0.47744416,0.00000000,0.77994810,0.47109477
-2.27213607,1.20573684,0.03943067,0.05898857,0.30389188,0.04884998,0.45190466,0.00000000,0.74720634,0.45432354
-2.26613307,1.16299420,0.03652940,0.06119987,0.30133253,0.04721179,0.42739889,0.00000000,0.71434339,0.43740074
-2.26013007,1.12217774,0.03364335,0.06378075,0.29943721,0.04572690,0.40432849,0.00000000,0.68188383,0.42060333
-2.25412706,1.08399407,0.03081191,0.06675040,0.29828534,0.04442841,0.38303149,0.00000000,0.65028769,0.40417852
-2.24812406,1.04902087,0.02807073,0.07011856,0.29792125,0.04334249,0.36377798,0.00000000,0.61994336,0.38834041
-2.24212106,1.01770085,0.02545144,0.07388485,0.29835508,0.04248798,0.34676834,0.00000000,0.59116373,0.37326798
-2.23611806,0.99034081,0.02298152,0.07803843,0.29956509,0.04187632,0.33213399,0.00000000,0.56418551,0.35910460
-2.23011506,0.96711555,0.02068445,0.08255808,0.30150130,0.04151162,0.31994051,0.00000000,0.53917141,0.34595863
-2.22411206,0.94807599,0.01857993,0.08741252,0.30409029,0.04139110,0.31019267,0.00000000,0.51621484,0.33390527
-2.21810905,0.93316127,0.01668434,0.09256128,0.30724081,0.04150567,0.30284128,0.00000000,0.49534663,0.32298924
-2.21210605,0.92221379,0.01501120,0.09795584,0.31085000,0.04184069,0.29779139,0.00000000,0.47654347,0.31322830
-2.20610305,0.91499698,0.01357174,0.10354126,0.31481005,0.04237695,0.29491155,0.00000000,0.45973740,0.30461733
-2.20010005,0.91121483,0.01237550,0.10925811,0.31901480,0.04309173,0.29404383,0.00000000,0.44482599,0.29713291
-2.19409705,0.91053265,0.01143087,0.11504483,0.32336635,0.04395992,0.29501412,0.00000000,0.43168285,0.29073817
-2.18809405,0.91259839,0.01074561,0.12084030,0.32778111,0.04495528,0.29764265,0.00000000,0.42016790,0.28538787
-2.18209105,0.91706391,0.01032724,0.12658667,0.33219542,0.04605157,0.30175415,0.00000000,0.41013726,0.28103340
-2.17608804,0.92360550,0.01018335,0.13223236,0.33657019,0.04722381,0.30718758,0.00000000,0.40145235,0.27762783
-2.17008504,0.93194306,0.01032176,0.13773499,0.34089472,0.04844932,0.31380503,0.00000000,0.39398799,0.27513061
-2.16408204,0.94185730,0.01075047,0.14306430,0.34518931,0.04970870,0.32149944,0.00000000,0.38763941,0.27351203
-2.15807904,0.95320431,0.01147756,0.14820479,0.34950670,0.05098668,0.33020113,0.00000000,0.38232778,0.27275702
-2.15207604,0.96592697,0.01251082,0.15315795,0.35393218,0.05227276,0.33988253,0.00000000,0.37800442,0.27286842
-2.14607304,0.98006260,0.01385726,0.15794403,0.35858224,0.05356158,0.35056113,0.00000000,0.37465334,0.27386935
-2.14007004,0.99574629,0.01552253,0.16260306,0.36360185,0.05485313,0.36230038,0.00000000,0.37229225,0.27580468
-2.13406703,1.01320979,0.01751013,0.16719518,0.36916035,0.05615264,0.37520823,0.00000000,0.37097186,0.27874136
-2.12806403,1.03277530,0.01982062,0.17180002,0.37544594,0.05747018,0.38943347,0.00000000,0.37077351,0.28276759
-2.12206103,1.05484451,0.02245074,0.17651518,0.38265889,0.05882011,0.40515953,0.00000000,0.37180528,0.28799067
-2.11605803,1.07988272,0.02539261,0.18145370,0.39100374,0.06022012,0.42259609,0.00000000,0.37419646,0.29453360
-2.11005503,1.10839849,0.02863284,0.18674065,0.40068059,0.06169024,0.44196845,0.00000000,0.37809074,0.30253045
-2.10405203,1.14091943,0.03215192,0.19250883,0.41187580,0.06325152,0.46350508,0.00000000,0.38363815,0.31212052
-2.09804902,1.17796486,0.03592362,0.19889369,0.42475249,0.06492474,0.48742366,0.00000000,0.39098614,0.32344151
-2.09204602,1.22001650,0.03991472,0.20602777,0.43944114,0.06672894,0.51391618,0.00000000,0.40027006,0.33662204
-2.08604302,1.26748822,0.04408486,0.21403466,0.45603082,0.06868009,0.54313366,0.00000000,0.41160338,0.35177358
-2.08004002,1.32069652,0.04838681,0.22302299,0.47456138,0.07078974,0.57517121,0.00000000,0.42506815,0.36898241
-2.07403702,1.37983279,0.05276692,0.23308044,0.49501706,0.07306397,0.61005414,0.00000000,0.44070611,0.38830178
-2.06803402,1.44493921,0.05716601,0.24426836,0.51732198,0.07550241,0.64772589,0.00000000,0.45851081,0.40974479
-2.06203102,1.51588937,0.06152043,0.25661698,0.54133777,0.07809768,0.68803846,0.00000000,0.47842126,0.43327843
-2.05602801,1.59237499,0.06576355,0.27012170,0.56686367,0.08083509,0.73074604,0.00000000,0.50031758,0.45881902
-2.05002501,1.67389978,0.06982737,0.28474063,0.59363927,0.08369267,0.77550239,0.00000000,0.52401865,0.48622956
-2.04402201,1.75978104,0.07364435,0.30039347,0.62134981,0.08664166,0.82186231,0.00000000,0.54928247,0.51531905
-2.03801901,1.84915945,0.07714946,0.31696200,0.64963418,0.08964724,0.86928750,0.00000000,0.57580886,0.54584421
-2.03201601,1.94101697,0.08028209,0.33429211,0.67809517,0.09266965,0.91715672,0.00000000,0.60324498,0.57751342
-2.02601301,2.03420243,0.08298810,0.35219745,0.70631179,0.09566553,0.96478019,0.00000000,0.63119310,0.60999298
-2.02001001,2.12746389,0.08522159,0.37046448,0.73385302,0.09858955,1.01141756,0.00000000,0.65922079,0.64291545
