energy_ev,total_up,Mo_p_up,Mo_d_up,Pb_p_up,Pb_d_up,Te_p_up,Te_d_up
-4.07903952,4.22863482,2.72619359,3.81030917,0.79782311,0.00793009,0.40845393,0.00000000
-4.07303652,4.19272924,2.68816537,3.79141857,0.78927665,0.00783329,0.39717230,0.00000000
-4.06703352,4.14067337,2.63904786,3.75799974,0.77849003,0.00770252,0.38407009,0.00000000
-4.06103052,4.07448889,2.58025436,3.71185036,0.76573051,0.00754175,0.36942831,0.00000000
-4.05502751,3.99645701,2.51335128,3.65500396,0.75130757,0.00735542,0.35355099,0.00000000
-4.04902451,3.90903358,2.44000294,3.58965193,0.73556200,0.00714827,0.33675501,0.00000000
-4.04302151,3.81475961,2.36191505,3.51806095,0.71885366,0.00692517,0.31936004,0.00000000
-4.03701851,3.71617104,2.28077919,3.44248982,0.70154875,0.00669094,0.30167878,0.00000000
-4.03101551,3.61571200,2.19822076,3.36510939,0.68400695,0.00645023,0.28400816,0.00000000
-4.02501251,3.51565514,2.11575243,3.28792917,0.66656920,0.00620733,0.26662151,0.00000000
-4.01900950,3.41803248,2.03473477,3.21273361,0.64954668,0.00596610,0.24976228,0.00000000
-4.01300650,3.32457928,1.95634540,3.14103057,0.63321132,0.00572984,0.23363919,0.00000000
-4.00700350,3.23669288,1.88155728,3.07401378,0.61778846,0.00550126,0.21842310,0.00000000
-4.00100050,3.15540747,1.81112661,3.01254023,0.60345172,0.00528244,0.20424554,0.00000000
-3.99499750,3.08138532,1.74558997,2.95712277,0.59032039,0.00507484,0.19119874,0.00000000
-3.98899450,3.01492357,1.68527021,2.90793752,0.57845927,0.00487931,0.17933724,0.00000000
-3.98299150,2.95597578,1.63029007,2.86484487,0.56788092,0.00469615,0.16868066,0.00000000
-3.97698849,2.90418617,1.58059239,2.82742238,0.55855017,0.00452519,0.15921754,0.00000000
-3.97098549,2.85893440,1.53596534,2.79500756,0.55039044,0.00436585,0.15090994,0.00000000
-3.96498249,2.81938836,1.49607141,2.76674805,0.54329173,0.00421727,0.14369859,0.00000000
-3.95897949,2.78456221,1.46047840,2.74165661,0.53711962,0.00407834,0.13750817,0.00000000
-3.95297649,2.75337678,1.42869114,2.71866843,0.53172503,0.00394788,0.13225275,0.00000000
-3.94697349,2.72471987,1.40018246,2.69669807,0.52695400,0.00382463,0.12784077,0.00000000
-3.94097049,2.69750358,1.37442242,2.67469381,0.52265728,0.00370741,0.12417978,0.00000000
-3.93496748,2.67071678,1.35090450,2.65168728,0.51869903,0.00359514,0.12118047,0.00000000
-3.92896448,2.64347056,1.32916829,2.62683660,0.51496434,0.00348689,0.11875997,0.00000000
-3.92296148,2.61503521,1.30881780,2.59946160,0.51136519,0.00338193,0.11684438,0.00000000
-3.91695848,2.58486766,1.28953524,2.56907019,0.50784450,0.00327974,0.11537046,0.00000000
-3.91095548,2.55262870,1.27108990,2.53537516,0.50437818,0.00318004,0.11428640,0.00000000
-3.90495248,2.51818977,1.25334228,2.49830133,0.50097498,0.00308273,0.11355189,0.00000000
-3.89894947,2.48162953,1.23624350,2.45798312,0.49767428,0.00298792,0.11313730,0.00000000
-3.89294647,2.44322088,1.21983053,2.41475316,0.49454180,0.00289588,0.11302239,0.00000000
-3.88694347,2.40340938,1.20421746,2.36912291,0.49166360,0.00280700,0.11319434,0.00000000
-3.88094047,2.36278459,1.18958367,2.32175628,0.48913866,0.00272177,0.11364550,0.00000000
-3.87493747,2.32204574,1.17615947,2.27343800,0.48707039,0.00264072,0.11437089,0.00000000
-3.86893447,2.28196376,1.16421000,2.22503803,0.48555767,0.00256438,0.11536564,0.00000000
-3.86293147,2.24334153,1.15401835,2.17747412,0.48468579,0.00249324,0.11662254,0.00000000
-3.85692846,2.20697442,1.14586867,2.13167405,0.48451798,0.00242771,0.11812985,0.00000000
-3.85092546,2.17361306,1.14003020,2.08853940,0.48508791,0.00236811,0.11986946,0.00000000
-3.84492246,2.14393008,1.13674298,2.04891259,0.48639366,0.00231463,0.12181563,0.00000000
-3.83891946,2.11849253,1.13620608,2.01354847,0.48839358,0.00226733,0.12393423,0.00000000
-3.83291646,2.09774106,1.13856875,1.98309183,0.49100428,0.00222611,0.12618272,0.00000000
-3.82691346,2.08197686,1.14392508,1.95806144,0.49410090,0.00219073,0.12851068,0.00000000
-3.82091046,2.07135675,1.15231241,1.93884140,0.49751978,0.00216085,0.13086108,0.00000000
-3.81490745,2.06589627,1.16371341,1.92567959,0.50106335,0.00213599,0.13317203,0.00000000
-3.80890445,2.06548059,1.17806170,1.91869313,0.50450701,0.00211563,0.13537907,0.00000000
-3.80290145,2.06988198,1.19525065,1.91788001,0.50760777,0.00209918,0.13741781,0.00000000
-3.79689845,2.07878294,1.21514469,1.92313595,0.51011406,0.00208605,0.13922672,0.00000000
-3.79089545,2.09180309,1.23759245,1.93427516,0.51177633,0.00207568,0.14075003,0.00000000
-3.78489245,2.10852846,1.26244077,1.95105354,0.51235787,0.00206758,0.14194052,0.00000000
-3.77888944,2.12854092,1.28954872,1.97319272,0.51164521,0.00206137,0.14276197,0.00000000
-3.77288644,2.15144635,1.31880062,2.00040331,0.50945777,0.00205678,0.14319125,0.00000000
-3.76688344,2.17689953,1.35011715,2.03240598,0.50565603,0.00205371,0.14321986,0.00000000
-3.76088044,2.20462449,1.38346378,2.06894891,0.50014814,0.00205221,0.14285483,0.00000000
-3.75487744,2.23442905,1.41885575,2.10982063,0.49289435,0.00205252,0.14211901,0.00000000
-3.74887444,2.26621282,1.45635928,2.15485744,0.48390946,0.00205501,0.14105057,0.00000000
-3.74287144,2.29996817,1.49608859,2.20394501,0.47326285,0.00206022,0.13970196,0.00000000
-3.73686843,2.33577433,1.53819888,2.25701413,0.46107646,0.00206882,0.13813821,0.00000000
-3.73086543,2.37378490,1.58287535,2.31403089,0.44752072,0.00208153,0.13643481,0.00000000
-3.72486243,2.41420966,1.63031879,2.37498196,0.43280879,0.00209915,0.13467515,0.00000000
-3.71885943,2.45729174,1.68072849,2.43985593,0.41718932,0.00212246,0.13294782,0.00000000
-3.71285643,2.50328158,1.73428316,2.50862180,0.40093829,0.00215221,0.13134382,0.00000000
-3.70685343,2.55240913,1.79112097,2.58120614,0.38435015,0.00218904,0.12995388,0.00000000
-3.70085043,2.60485596,1.85131979,2.65747023,0.36772885,0.00223345,0.12886600,0.00000000
-3.69484742,2.66072887,1.91487869,2.73718867,0.35137905,0.00228576,0.12816333,0.00000000
-3.68884442,2.72003661,1.98170182,2.82003093,0.33559785,0.00234608,0.12792255,0.00000000
-3.68284142,2.78267090,2.05158562,2.90554702,0.32066752,0.00241426,0.12821271,0.00000000
-3.67683842,2.84839306,2.12421038,2.99315847,0.30684923,0.00248991,0.12909471,0.00000000
-3.67083542,2.91682699,2.19913668,3.08215521,0.29437813,0.00257236,0.13062117,0.00000000
-3.66483242,2.98745900,2.27580720,3.17169911,0.28345982,0.00266068,0.13283693,0.00000000
-3.65882941,3.05964465,2.35355421,3.26083410,0.27426822,0.00275371,0.13577990,0.00000000
-3.65282641,3.13262243,2.43161252,3.34850287,0.26694482,0.00285006,0.13948221,0.00000000
-3.64682341,3.20553355,2.50913771,3.43356940,0.26159918,0.00294818,0.14397152,0.00000000
-3.64082041,3.27744702,2.58522869,3.51484663,0.25831052,0.00304637,0.14927246,0.00000000
-3.63481741,3.34738882,2.65895405,3.59112804,0.25713018,0.00314285,0.15540778,0.00000000
-3.62881441,3.41437364,2.72938079,3.66122161,0.25808468,0.00323582,0.16239940,0.00000000
-3.62281141,3.47743756,2.79560426,3.72398482,0.26117922,0.00332350,0.17026895,0.00000000
-3.61680840,3.53567016,2.85677778,3.77835892,0.26640114,0.00340418,0.17903781,0.00000000
-3.61080540,3.58824421,2.91214068,3.82340076,0.27372329,0.00347629,0.18872660,0.00000000
-3.60480240,3.63444156,2.96104309,3.85831091,0.28310690,0.00353842,0.19935399,0.00000000
-3.59879940,3.67367382,3.00296637,3.88245647,0.29450382,0.00358939,0.21093487,0.00000000
-3.59279640,3.70549684,3.03753810,3.89538771,0.30785790,0.00362824,0.22347789,0.00000000
-3.58679340,3.72961833,3.06454065,3.89684779,0.32310542,0.00365430,0.23698258,0.00000000
-3.58079040,3.74589833,3.08391301,3.88677525,0.34017457,0.00366714,0.25143596,0.00000000
-3.57478739,3.75434277,3.09574566,3.86529938,0.35898388,0.00366661,0.26680911,0.00000000
-3.56878439,3.75509064,3.10026884,3.83272896,0.37943986,0.00365281,0.28305358,0.00000000
-3.56278139,3.74839583,3.09783477,3.78953536,0.40143389,0.00362611,0.30009820,0.00000000
-3.55677839,3.73460495,3.08889487,3.73633099,0.42483869,0.00358707,0.31784630,0.00000000
-3.55077539,3.71413266,3.07397333,3.67384477,0.44950463,0.00353645,0.33617362,0.00000000
-3.54477239,3.68743632,3.05363848,3.60289595,0.47525626,0.00347515,0.35492730,0.00000000
-3.53876938,3.65499159,3.02847370,3.52436796,0.50188941,0.00340420,0.37392590,0.00000000
-3.53276638,3.61727072,2.99904942,3.43918380,0.52916922,0.00332472,0.39296074,0.00000000
-3.52676338,3.57472493,2.96589807,3.34828418,0.55682946,0.00323787,0.41179869,0.00000000
-3.52076038,3.52777205,2.92949319,3.25260948,0.58457344,0.00314483,0.43018620,0.00000000
-3.51475738,3.47679003,2.89023396,3.15308618,0.61207671,0.00304679,0.44785481,0.00000000
-3.50875438,3.42211682,2.84843601,3.05061813,0.63899163,0.00294491,0.46452774,0.00000000
-3.50275138,3.36405626,2.80432884,2.94608245,0.66495388,0.00284030,0.47992751,0.00000000
-3.49674837,3.30288938,2.75805985,2.84032967,0.68959074,0.00273406,0.49378420,0.00000000
-3.49074537,3.23889015,2.70970460,2.73418736,0.71253083,0.00262721,0.50584410,0.00000000
-3.48474237,3.17234407,2.65928226,2.62846607,0.73341509,0.00252072,0.51587833,0.00000000
-3.47873937,3.10356815,2.60677528,2.52396648,0.75190834,0.00241552,0.52369098,0.00000000
-3.47273637,3.03293039,2.55215157,2.42148648,0.76771093,0.00231252,0.52912647,0.00000000
-3.46673337,2.96086693,2.49538770,2.32182679,0.78056993,0.00221254,0.53207568,0.00000000
-3.46073037,2.88789527,2.43649135,2.22579415,0.79028910,0.00211641,0.53248056,0.00000000
-3.45472736,2.81462207,2.37552138,2.13420107,0.79673717,0.00202490,0.53033697,0.00000000
-3.44872436,2.74174448,2.31260406,2.04786148,0.79985382,0.00193878,0.52569545,0.00000000
-3.44272136,2.67004426,2.24794416,1.96758214,0.79965299,0.00185874,0.51866008,0.00000000
-3.43671836,2.60037457,2.18183020,1.89414960,0.79622311,0.00178547,0.50938518,0.00000000
-3.43071536,2.53363972,2.11463330,1.82831333,0.78972439,0.00171957,0.49807012,0.00000000
-3.42471236,2.47076863,2.04679953,1.77076563,0.78038290,0.00166160,0.48495247,0.00000000
-3.41870935,2.41268331,1.97883644,1.72211944,0.76848188,0.00161203,0.47029973,0.00000000
-3.41270635,2.36026392,1.91129428,1.68288508,0.75435067,0.00157123,0.45440001,0.00000000
-3.40670335,2.31431228,1.84474334,1.65344753,0.73835167,0.00153944,0.43755216,0.00000000
-3.40070035,2.27551601,1.77974868,1.63404542,0.72086613,0.00151681,0.42005576,0.00000000
-3.39469735,2.24441508,1.71684397,1.62475322,0.70227943,0.00150330,0.40220141,0.00000000
-3.38869435,2.22137306,1.65650603,1.62546785,0.68296665,0.00149874,0.38426178,0.00000000
-3.38269135,2.20655457,1.59913180,1.63590067,0.66327909,0.00150279,0.36648377,0.00000000
-3.37668834,2.19991044,1.54501913,1.65557559,0.64353254,0.00151498,0.34908222,0.00000000
-3.37068534,2.20117152,1.49435262,1.68383377,0.62399783,0.00153465,0.33223520,0.00000000
-3.36468234,2.20985169,1.44719549,1.71984477,0.60489396,0.00156101,0.31608122,0.00000000
-3.35867934,2.22525994,1.40348793,1.76262418,0.58638433,0.00159315,0.30071836,0.00000000
-3.35267634,2.24652114,1.36305211,1.81105664,0.56857595,0.00163007,0.28620516,0.00000000
-3.34667334,2.27260435,1.32560353,1.86392367,0.55152158,0.00167067,0.27256336,0.00000000
-3.34067034,2.30235746,1.29076818,1.91993493,0.53522462,0.00171384,0.25978200,0.00000000
-3.33466733,2.33454621,1.25810431,1.97776153,0.51964634,0.00175842,0.24782285,0.00000000
-3.32866433,2.36789598,1.22712793,2.03607011,0.50471479,0.00180331,0.23662666,0.00000000
-3.32266133,2.40113408,1.19734032,2.09355605,0.49033499,0.00184745,0.22612002,0.00000000
-3.31665833,2.43303087,1.16825631,2.14897468,0.47639968,0.00188987,0.21622237,0.00000000
-3.31065533,2.46243782,1.13943183,2.20116923,0.46280001,0.00192971,0.20685292,0.00000000
-3.30465233,2.48832097,1.11048932,2.24909460,0.44943555,0.00196626,0.19793700,0.00000000
-3.29864932,2.50978884,1.08113986,2.29183645,0.43622323,0.00199897,0.18941188,0.00000000
-3.29264632,2.52611377,1.05120115,2.32862505,0.42310470,0.00202746,0.18123146,0.00000000
-3.28664332,2.53674655,1.02061050,2.35884419,0.41005180,0.00205153,0.17337007,0.00000000
-3.28064032,2.54132417,0.98943256,2.38203512,0.39707011,0.00207115,0.16582502,0.00000000
-3.27463732,2.53967126,0.95786165,2.39789620,0.38420042,0.00208649,0.15861797,0.00000000
-3.26863432,2.53179571,0.92621872,2.40627882,0.37151816,0.00209789,0.15179518,0.00000000
-3.26263132,2.51787941,0.89494347,2.40718044,0.35913113,0.00210584,0.14542667,0.00000000
-3.25662831,2.49826504,0.86458208,2.40073545,0.34717555,0.00211097,0.13960437,0.00000000
-3.25062531,2.47343991,0.83577112,2.38720462,0.33581095,0.00211404,0.13443943,0.00000000
-3.24462231,2.44401776,0.80921862,2.36696383,0.32521399,0.00211588,0.13005883,0.00000000
-3.23861931,2.41071930,0.78568279,2.34049244,0.31557174,0.00211742,0.12660135,0.00000000
-3.23261631,2.37435224,0.76594933,2.30836179,0.30707464,0.00211963,0.12421316,0.00000000
-3.22661331,2.33579107,0.75080789,2.27122371,0.29990943,0.00212347,0.12304307,0.00000000
-3.22061031,2.29595709,0.74102841,2.22979930,0.29425232,0.00212991,0.12323751,0.00000000
-3.21460730,2.25579859,0.73733782,2.18486759,0.29026261,0.00213988,0.12493550,0.00000000
-3.20860430,2.21627146,0.74039752,2.13725396,0.28807686,0.00215421,0.12826357,0.00000000
-3.20260130,2.17831988,0.75078228,2.08781804,0.28780385,0.00217366,0.13333075,0.00000000
-3.19659830,2.14285736,0.76896057,2.03744083,0.28952029,0.00219884,0.14022376,0.00000000
-3.19059530,2.11074788,0.79527705,1.98701098,0.29326743,0.00223023,0.14900251,0.00000000
-3.18459230,2.08278745,0.82993715,1.93741005,0.29904847,0.00226812,0.15969592,0.00000000
-3.17858929,2.05968615,0.87299449,1.88949712,0.30682703,0.00231263,0.17229833,0.00000000
-3.17258629,2.04205122,0.92434101,1.84409273,0.31652641,0.00236367,0.18676651,0.00000000
-3.16658329,2.03037142,0.98370061,1.80196283,0.32802986,0.00242093,0.20301747,0.00000000
-3.16058029,2.02500355,1.05062630,1.76380310,0.34118174,0.00248391,0.22092723,0.00000000
-3.15457729,2.02616147,1.12450127,1.73022438,0.35578966,0.00255191,0.24033059,0.00000000
-3.14857429,2.03390854,1.20454424,1.70173966,0.37162749,0.00262400,0.26102215,0.00000000
-3.14257129,2.04815373,1.28981905,1.67875341,0.38843929,0.00269913,0.28275860,0.00000000
-3.13656828,2.06865209,1.37924884,1.66155356,0.40594411,0.00277608,0.30526227,0.00000000
-3.13056528,2.09500974,1.47163443,1.65030670,0.42384159,0.00285350,0.32822611,0.00000000
-3.12456228,2.12669340,1.56567701,1.64505651,0.44181822,0.00293000,0.35131987,0.00000000
-3.11855928,2.16304436,1.66000452,1.64572560,0.45955426,0.00300412,0.37419743,0.00000000
-3.11255628,2.20329649,1.75320129,1.65212051,0.47673114,0.00307441,0.39650517,0.00000000
-3.10655328,2.24659764,1.84384024,1.66393968,0.49303909,0.00313949,0.41789099,0.00000000
-3.10055028,2.29203374,1.93051678,1.68078384,0.50818499,0.00319805,0.43801383,0.00000000
-3.09454727,2.33865462,2.01188357,1.70216833,0.52190013,0.00324892,0.45655330,0.00000000
-3.08854427,2.38550073,2.08668504,1.72753689,0.53394763,0.00329108,0.47321907,0.00000000
-3.08254127,2.43162968,2.15379085,1.75627625,0.54412953,0.00332372,0.48775969,0.00000000
-3.07653827,2.47614190,2.21222718,1.78773101,0.55229308,0.00334624,0.49997045,0.00000000
-3.07053527,2.51820441,2.26120510,1.82121857,0.55833625,0.00335827,0.50970010,0.00000000
-3.06453227,2.55707233,2.30014514,1.85604356,0.56221221,0.00335968,0.51685603,0.00000000
-3.05852926,2.59210748,2.32869753,1.89151172,0.56393262,0.00335057,0.52140781,0.00000000
-3.05252626,2.62279392,2.34675748,1.92694315,0.56356970,0.00333129,0.52338900,0.00000000
-3.04652326,2.64875014,2.35447537,1.96168478,0.56125691,0.00330239,0.52289707,0.00000000
-3.04052026,2.66973809,2.35226136,1.99512233,0.55718823,0.00326464,0.52009164,0.00000000
-3.03451726,2.68566899,2.34078470,2.02669154,0.55161605,0.00321897,0.51519102,0.00000000
-3.02851426,2.69660622,2.32096737,2.05588903,0.54484769,0.00316646,0.50846723,0.00000000
-3.02251126,2.70276526,2.29397254,2.08228251,0.53724050,0.00310831,0.50023980,0.00000000
-3.01650825,2.70451105,2.26118761,2.10552044,0.52919572,0.00304581,0.49086845,0.00000000
-3.01050525,2.70235259,2.22420228,2.12534081,0.52115122,0.00298032,0.48074500,0.00000000
-3.00450225,2.69693503,2.18478162,2.14157884,0.51357303,0.00291322,0.47028471,0.00000000
-2.99849925,2.68902898,2.14483441,2.15417318,0.50694602,0.00284590,0.45991725,0.00000000
-2.99249625,2.67951697,2.10637680,2.16317004,0.50176375,0.00277970,0.45007745,0.00000000
-2.98649325,2.66937690,2.07149161,2.16872499,0.49851757,0.00271595,0.44119612,0.00000000
-2.98049025,2.65966221,2.04228343,2.17110161,0.49768534,0.00265588,0.43369083,0.00000000
-2.97448724,2.65147877,2.02083000,2.17066685,0.49971961,0.00260064,0.42795697,0.00000000
-2.96848424,2.64595830,2.00913026,2.16788255,0.50503585,0.00255127,0.42435892,0.00000000
-2.96248124,2.64422853,2.00904996,2.16329310,0.51400047,0.00250870,0.42322163,0.00000000
-2.95647824,2.64738050,2.02226570,2.15750914,0.52691931,0.00247368,0.42482236,0.00000000
-2.95047524,2.65643331,2.05020870,2.15118761,0.54402647,0.00244686,0.42938303,0.00000000
-2.94447224,2.67229750,2.09400989,2.14500854,0.56547400,0.00242867,0.43706297,0.00000000
-2.93846923,2.69573773,2.15444803,2.13964938,0.59132270,0.00241941,0.44795239,0.00000000
-2.93246623,2.72733646,2.23190301,2.13575766,0.62153426,0.00241917,0.46206679,0.00000000
-2.92646323,2.76745974,2.32631651,2.13392309,0.65596530,0.00242785,0.47934248,0.00000000
-2.92046023,2.81622711,2.43716224,2.13465033,0.69436350,0.00244517,0.49963349,0.00000000
-2.91445723,2.87348698,2.56342799,2.13833362,0.73636625,0.00247063,0.52271030,0.00000000
-2.90845423,2.93879919,2.70361154,2.14523449,0.78150214,0.00250354,0.54826045,0.00000000
-2.90245123,3.01142633,2.85573194,2.15546386,0.82919560,0.00254304,0.57589162,0.00000000
-2.89644822,3.09033485,3.01735750,2.16896934,0.87877478,0.00258805,0.60513699,0.00000000
-2.89044522,3.17420683,3.18565081,2.18552867,0.92948283,0.00263735,0.63546338,0.00000000
-2.88444222,3.26146291,3.35743061,2.20474989,0.98049257,0.00268957,0.66628194,0.00000000
-2.87843922,3.35029616,3.52924959,2.22607831,1.03092424,0.00274321,0.69696135,0.00000000
-2.87243622,3.43871630,3.69748598,2.24881041,1.07986604,0.00279670,0.72684330,0.00000000
-2.86643322,3.52460306,3.85844645,2.27211419,1.12639701,0.00284838,0.75525976,0.00000000
-2.86043022,3.60576704,4.00847673,2.29505519,1.16961146,0.00289661,0.78155164,0.00000000
-2.85442721,3.68001591,4.14407594,2.31662736,1.20864427,0.00293973,0.80508809,0.00000000
-2.84842421,3.74522337,4.26201023,2.33578747,1.24269604,0.00297619,0.82528570,0.00000000
-2.84242121,3.79939840,4.35942100,2.35149157,1.27105732,0.00300452,0.84162694,0.00000000
-2.83641821,3.84075168,4.43392314,2.36273226,1.29313081,0.00302341,0.85367689,0.00000000
-2.83041521,3.86775659,4.48368894,2.36857501,1.30845065,0.00303175,0.86109771,0.00000000
-2.82441221,3.87920228,4.50751395,2.36819212,1.31669795,0.00302864,0.86365996,0.00000000
-2.81840920,3.87423636,4.50486175,2.36089299,1.31771198,0.00301344,0.86125047,0.00000000
-2.81240620,3.85239564,4.47588549,2.34614949,1.31149634,0.00298578,0.85387624,0.00000000
-2.80640320,3.81362347,4.42142521,2.32361543,1.29821986,0.00294557,0.84166414,0.00000000
-2.80040020,3.75827319,4.34298099,2.29313946,1.27821225,0.00289305,0.82485660,0.00000000
-2.79439720,3.68709751,4.24266294,2.25477098,1.25195452,0.00282868,0.80380329,0.00000000
-2.78839420,3.60122448,4.12312035,2.20875906,1.22006456,0.00275325,0.77894917,0.00000000
-2.78239120,3.50212112,3.98745283,2.15554435,1.18327858,0.00266776,0.75081962,0.00000000
-2.77638819,3.39154637,3.83910732,2.09574470,1.14242902,0.00257346,0.72000307,0.00000000
-2.77038519,3.27149536,3.68176514,2.03013502,1.09841986,0.00247174,0.68713205,0.00000000
-2.76438219,3.14413737,3.51922358,1.95962241,1.05220030,0.00236416,0.65286329,0.00000000
-2.75837919,3.01174989,3.35527661,1.88521764,1.00473785,0.00225237,0.61785786,0.00000000
-2.75237619,2.87665145,3.19359912,1.80800413,0.95699171,0.00213804,0.58276190,0.00000000
-2.74637319,2.74113561,3.03763875,1.72910571,0.90988746,0.00202288,0.54818875,0.00000000
-2.74037019,2.60740851,2.89051885,1.64965451,0.86429395,0.00190851,0.51470307,0.00000000
-2.73436718,2.47753219,2.75495560,1.57076005,0.82100295,0.00179650,0.48280734,0.00000000
-2.72836418,2.35337527,2.63319143,1.49348079,0.78071231,0.00168826,0.45293115,0.00000000
-2.72236118,2.23657271,2.52694653,1.41879912,0.74401299,0.00158508,0.42542349,0.00000000
-2.71635818,2.12849547,2.43738901,1.34760060,0.71138019,0.00148805,0.40054808,0.00000000
-2.71035518,2.03023087,2.36512417,1.28065808,0.68316873,0.00139808,0.37848175,0.00000000
-2.70435218,1.94257382,2.31020220,1.21862120,0.65961258,0.00131588,0.35931563,0.00000000
-2.69834917,1.86602867,2.27214340,1.16201129,0.64082839,0.00124195,0.34305902,0.00000000
-2.69234617,1.80082121,2.24997930,1.11122179,0.62682258,0.00117661,0.32964558,0.00000000
-2.68634317,1.74691972,2.24230780,1.06652372,0.61750159,0.00111998,0.31894146,0.00000000
-2.68034017,1.70406398,2.24736001,1.02807569,0.61268479,0.00107206,0.31075492,0.00000000
-2.67433717,1.67180039,2.26307613,0.99593779,0.61211923,0.00103266,0.30484721,0.00000000
-2.66833417,1.64952175,2.28718779,0.97008823,0.61549567,0.00100153,0.30094397,0.00000000
-2.66233117,1.63650954,2.31730372,0.95044184,0.62246518,0.00097830,0.29874706,0.00000000
-2.65632816,1.63197671,2.35099604,0.93686923,0.63265541,0.00096255,0.29794610,0.00000000
-2.65032516,1.63510913,2.38588414,0.92921532,0.64568601,0.00095383,0.29822959,0.00000000
-2.64432216,1.64510366,2.41971348,0.92731627,0.66118241,0.00095168,0.29929515,0.00000000
-2.63831916,1.66120120,2.45042661,0.93101374,0.67878741,0.00095563,0.30085856,0.00000000
-2.63231616,1.68271328,2.47622439,0.94016551,0.69817023,0.00096525,0.30266146,0.00000000
-2.62631316,1.70904112,2.49561536,0.95465197,0.71903250,0.00098013,0.30447746,0.00000000
-2.62031016,1.73968643,2.50745187,0.97437797,0.74111120,0.00099986,0.30611655,0.00000000
-2.61430715,1.77425387,2.51095223,0.99927010,0.76417856,0.00102410,0.30742776,0.00000000
-2.60830415,1.81244521,2.50570841,1.02926946,0.78803893,0.00105249,0.30830019,0.00000000
-2.60230115,1.85404622,2.49167963,1.06432051,0.81252324,0.00108469,0.30866235,0.00000000
-2.59629815,1.89890709,2.46917265,1.10435687,0.83748141,0.00112036,0.30848005,0.00000000
-2.59029515,1.94691823,2.43881018,1.14928492,0.86277335,0.00115912,0.30775308,0.00000000
-2.58429215,1.99798305,2.40148916,1.19896659,0.88825942,0.00120059,0.30651088,0.00000000
-2.57828914,2.05198973,2.35833128,1.25320247,0.91379103,0.00124429,0.30480743,0.00000000
-2.57228614,2.10878415,2.31062792,1.31171666,0.93920221,0.00128971,0.30271586,0.00000000
-2.56628314,2.16814568,2.25978251,1.37414447,0.96430282,0.00133628,0.30032279,0.00000000
-2.56028014,2.22976787,2.20725246,1.44002422,0.98887419,0.00138336,0.29772300,0.00000000
-2.55427714,2.29324523,2.15449350,1.50879380,1.01266742,0.00143023,0.29501430,0.00000000
-2.54827414,2.35806724,2.10290838,1.57979273,1.03540485,0.00147613,0.29229324,0.00000000
-2.54227114,2.42362016,2.05380181,1.65226980,1.05678459,0.00152027,0.28965140,0.00000000
-2.53626813,2.48919658,2.00834311,1.72539629,1.07648807,0.00156183,0.28717258,0.00000000
-2.53026513,2.55401223,1.96753741,1.79828420,1.09419025,0.00160001,0.28493092,0.00000000
-2.52426213,2.61722910,1.93220579,1.87000870,1.10957176,0.00163402,0.28298971,0.00000000
-2.51825913,2.67798344,1.90297430,1.93963376,1.12233251,0.00166315,0.28140107,0.00000000
-2.51225613,2.73541685,1.88027132,2.00623953,1.13220562,0.00168676,0.28020617,0.00000000
-2.50625313,2.78870851,1.86433229,2.06895009,1.13897106,0.00170433,0.27943590,0.00000000
-2.50025013,2.83710662,1.85521073,2.12696009,1.14246788,0.00171545,0.27911182,0.00000000
-2.49424712,2.87995682,1.85279392,2.17955863,1.14260433,0.00171987,0.27924720,0.00000000
-2.48824412,2.91672602,1.85682204,2.22614938,1.13936504,0.00171748,0.27984797,0.00000000
-2.48224112,2.94701999,1.86690901,2.26626544,1.13281483,0.00170834,0.28091348,0.00000000
-2.47623812,2.97059371,1.88256383,2.29957853,1.12309869,0.00169264,0.28243697,0.00000000
-2.47023512,2.98735368,1.90321118,2.32590176,1.11043791,0.00167074,0.28440559,0.00000000
-2.46423212,2.99735235,1.92821029,2.34518602,1.09512237,0.00164309,0.28680020,0.00000000
-2.45822911,3.00077485,1.95687146,2.35751035,1.07749944,0.00161027,0.28959463,0.00000000
-2.45222611,2.99791896,1.98846986,2.36306684,1.05795997,0.00157295,0.29275488,0.00000000
-2.44622311,2.98916978,2.02225643,2.36214117,1.03692214,0.00153181,0.29623801,0.00000000
-2.44022011,2.97497056,2.05746622,2.35508994,1.01481397,0.00148761,0.29999113,0.00000000
-2.43421711,2.95579171,2.09332449,2.34231632,0.99205548,0.00144106,0.30395044,0.00000000
-2.42821411,2.93209995,2.12905116,2.32424548,0.96904139,0.00139287,0.30804060,0.00000000
-2.42221111,2.90432952,2.16386430,2.30130127,0.94612530,0.00134370,0.31217453,0.00000000
-2.41620810,2.87285728,2.19698348,2.27388565,0.92360613,0.00129412,0.31625366,0.00000000
-2.41020510,2.83798321,2.22763357,2.24236191,0.90171752,0.00124465,0.32016892,0.00000000
-2.40420210,2.79991754,2.25504973,2.20704273,0.88062074,0.00119569,0.32380228,0.00000000
-2.39819910,2.75877515,2.27848402,2.16818361,0.86040137,0.00114757,0.32702901,0.00000000
-2.39219610,2.71457758,2.29721398,2.12598191,0.84106979,0.00110050,0.32972054,0.00000000
-2.38619310,2.66726240,2.31055326,2.08058133,0.82256560,0.00105463,0.33174782,0.00000000
-2.38019010,2.61669929,2.31786423,2.03208142,0.80476539,0.00101003,0.33298516,0.00000000
