energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.28664332,2.59688671,0.00016229,1.10449511,0.00305495,0.00000000,0.00494633,0.39573214,2.57803592,0.89782863
-3.28064032,2.65507778,0.00016255,1.11772185,0.00317697,0.00000000,0.00517174,0.42123763,2.61696937,0.91044783
-3.27463732,2.70427915,0.00016184,1.12516378,0.00329850,0.00000000,0.00539050,0.44831510,2.64330440,0.91904654
-3.26863432,2.74434301,0.00016021,1.12696839,0.00341877,0.00000000,0.00560224,0.47660510,2.65724964,0.92368088
-3.26263132,2.77534580,0.00015774,1.12340831,0.00353720,0.00000000,0.00580680,0.50573948,2.65929435,0.92449955
-3.25662831,2.79757511,0.00015456,1.11487155,0.00365334,0.00000000,0.00600418,0.53534603,2.65019044,0.92173626
-3.25062531,2.81151041,0.00015078,1.10184812,0.00376696,0.00000000,0.00619451,0.56505372,2.63092608,0.91569946
-3.24462231,2.81779851,0.00014656,1.08491337,0.00387793,0.00000000,0.00637805,0.59449878,2.60269198,0.90675988
-3.23861931,2.81722499,0.00014204,1.06470881,0.00398628,0.00000000,0.00655516,0.62333110,2.56684165,0.89533651
-3.23261631,2.81068275,0.00013740,1.04192125,0.00409213,0.00000000,0.00672623,0.65122100,2.52484723,0.88188153
-3.22661331,2.79913891,0.00013279,1.01726099,0.00419571,0.00000000,0.00689167,0.67786592,2.47825251,0.86686496
-3.22061031,2.78360096,0.00012838,0.99143990,0.00429727,0.00000000,0.00705184,0.70299671,2.42862467,0.85075940
-3.21460730,2.76508344,0.00012432,0.96515013,0.00439712,0.00000000,0.00720707,0.72638314,2.37750649,0.83402557
-3.20860430,2.74457570,0.00012074,0.93904418,0.00449553,0.00000000,0.00735756,0.74783825,2.32637039,0.81709894
-3.20260130,2.72301166,0.00011777,0.91371687,0.00459275,0.00000000,0.00750339,0.76722117,2.27657573,0.80037790
-3.19659830,2.70124221,0.00011552,0.88968981,0.00468893,0.00000000,0.00764450,0.78443821,2.22933055,0.78421370
-3.19059530,2.68001066,0.00011406,0.86739872,0.00478413,0.00000000,0.00778061,0.79944209,2.18565893,0.76890235
-3.18459230,2.65993192,0.00011345,0.84718379,0.00487828,0.00000000,0.00791127,0.81222912,2.14637453,0.75467856
-3.17858929,2.64147569,0.00011375,0.82928353,0.00497111,0.00000000,0.00803581,0.82283458,2.11206139,0.74171188
-3.17258629,2.62495424,0.00011496,0.81383188,0.00506220,0.00000000,0.00815335,0.83132654,2.08306212,0.73010487
-3.16658329,2.61051511,0.00011709,0.80085881,0.00515090,0.00000000,0.00826283,0.83779825,2.05947409,0.71989338
-3.16058029,2.59813915,0.00012014,0.79029428,0.00523637,0.00000000,0.00836303,0.84235993,2.04115358,0.71104885
-3.15457729,2.58764418,0.00012409,0.78197523,0.00531755,0.00000000,0.00845258,0.84513007,2.02772786,0.70348243
-3.14857429,2.57869457,0.00012893,0.77565562,0.00539324,0.00000000,0.00853006,0.84622723,2.01861498,0.69705094
-3.14257129,2.57081677,0.00013467,0.77101896,0.00546204,0.00000000,0.00859404,0.84576253,2.01305064,0.69156442
-3.13656828,2.56342071,0.00014133,0.76769313,0.00552247,0.00000000,0.00864317,0.84383367,2.01012149,0.68679506
-3.13056528,2.55582667,0.00014896,0.76526689,0.00557302,0.00000000,0.00867628,0.84052071,2.00880387,0.68248740
-3.12456228,2.54729720,0.00015767,0.76330765,0.00561216,0.00000000,0.00869251,0.83588401,2.00800673,0.67836946
-3.11855928,2.53707288,0.00016761,0.76137993,0.00563849,0.00000000,0.00869138,0.82996448,2.00661738,0.67416451
-3.11255628,2.52441112,0.00017901,0.75906381,0.00565078,0.00000000,0.00867295,0.82278626,2.00354844,0.66960314
-3.10655328,2.50862620,0.00019217,0.75597286,0.00564809,0.00000000,0.00863792,0.81436142,1.99778427,0.66443521
-3.10055028,2.48912920,0.00020750,0.75177078,0.00562981,0.00000000,0.00858775,0.80469668,1.98842512,0.65844141
-3.09454727,2.46546592,0.00022549,0.74618623,0.00559581,0.00000000,0.00852478,0.79380142,1.97472730,0.65144371
-3.08854427,2.43735086,0.00024675,0.73902515,0.00554643,0.00000000,0.00845226,0.78169665,1.95613756,0.64331461
-3.08254127,2.40469569,0.00027203,0.73018021,0.00548261,0.00000000,0.00837445,0.76842409,1.93232036,0.63398453
-3.07653827,2.36763043,0.00030215,0.71963686,0.00540589,0.00000000,0.00829661,0.75405491,1.90317668,0.62344710
-3.07053527,2.32651604,0.00033810,0.70747568,0.00531842,0.00000000,0.00822501,0.73869723,1.86885352,0.61176199
-3.06453227,2.28194730,0.00038093,0.69387102,0.00522299,0.00000000,0.00816687,0.72250209,1.82974358,0.59905520
-3.05852926,2.23474555,0.00043184,0.67908577,0.00512296,0.00000000,0.00813024,0.70566711,1.78647489,0.58551656
-3.05252626,2.18594092,0.00049207,0.66346247,0.00502221,0.00000000,0.00812391,0.68843767,1.73989092,0.57139449
-3.04652326,2.13674463,0.00056293,0.64741110,0.00492508,0.00000000,0.00815716,0.67110526,1.69102160,0.55698832
-3.04052026,2.08851198,0.00064577,0.63139397,0.00483622,0.00000000,0.00823955,0.65400304,1.64104660,0.54263813
-3.03451726,2.04269749,0.00074191,0.61590820,0.00476048,0.00000000,0.00838070,0.63749867,1.59125220,0.52871279
-3.02851426,2.00080382,0.00085264,0.60146665,0.00470277,0.00000000,0.00858995,0.62198470,1.54298347,0.51559635
-3.02251126,1.96432645,0.00097912,0.58857781,0.00466790,0.00000000,0.00887603,0.60786689,1.49759361,0.50367366
-3.01650825,1.93469641,0.00112238,0.57772557,0.00466040,0.00000000,0.00924676,0.59555105,1.45639251,0.49331541
-3.01050525,1.91322347,0.00128320,0.56934964,0.00468436,0.00000000,0.00970873,0.58542897,1.42059648,0.48486355
-3.00450225,1.90104211,0.00146213,0.56382732,0.00474327,0.00000000,0.01026692,0.57786410,1.39128116,0.47861749
-2.99849925,1.89906264,0.00165936,0.56145742,0.00483989,0.00000000,0.01092445,0.57317771,1.36933935,0.47482173
-2.99249625,1.90792955,0.00187471,0.56244686,0.00497607,0.00000000,0.01168230,0.57163608,1.35544536,0.47365538
-2.98649325,1.92798898,0.00210756,0.56690053,0.00515270,0.00000000,0.01253909,0.57343949,1.35002726,0.47522408
-2.98049025,1.95926672,0.00235683,0.57481487,0.00536960,0.00000000,0.01349096,0.57871336,1.35324801,0.47955466
-2.97448724,2.00145786,0.00262095,0.58607534,0.00562547,0.00000000,0.01453149,0.58750209,1.36499620,0.48659269
-2.96848424,2.05392863,0.00289783,0.60045793,0.00591790,0.00000000,0.01565170,0.59976576,1.38488664,0.49620313
-2.96248124,2.11573048,0.00318490,0.61763472,0.00624341,0.00000000,0.01684016,0.61537995,1.41227088,0.50817393
-2.95647824,2.18562602,0.00347910,0.63718332,0.00659747,0.00000000,0.01808319,0.63413854,1.44625717,0.52222265
-2.95047524,2.26212585,0.00377695,0.65859980,0.00697467,0.00000000,0.01936518,0.65575953,1.48573915,0.53800558
-2.94447224,2.34353483,0.00407463,0.68131468,0.00736881,0.00000000,0.02066893,0.67989330,1.52943223,0.55512916
-2.93846923,2.42800610,0.00436800,0.70471141,0.00777310,0.00000000,0.02197613,0.70613329,1.57591620,0.57316317
-2.93246623,2.51360050,0.00465279,0.72814663,0.00818035,0.00000000,0.02326787,0.73402819,1.62368259,0.59165516
-2.92646323,2.59834916,0.00492464,0.75097141,0.00858318,0.00000000,0.02452520,0.76309541,1.67118498,0.61014545
-2.92046023,2.68031653,0.00517926,0.77255276,0.00897428,0.00000000,0.02572973,0.79283504,1.71689026,0.62818216
-2.91445723,2.75766139,0.00541259,0.79229434,0.00934657,0.00000000,0.02686419,0.82274371,1.75932900,0.64533565
-2.90845423,2.82869327,0.00562084,0.80965585,0.00969347,0.00000000,0.02791298,0.85232785,1.79714299,0.66121165
-2.90245123,2.89192202,0.00580070,0.82417009,0.01000907,0.00000000,0.02886266,0.88111576,1.82912814,0.67546272
-2.89644822,2.94609855,0.00594944,0.83545714,0.01028833,0.00000000,0.02970238,0.90866807,1.85427114,0.68779744
-2.89044522,2.99024528,0.00606493,0.84323508,0.01052716,0.00000000,0.03042414,0.93458633,1.87177866,0.69798714
-2.88444222,3.02367524,0.00614583,0.84732684,0.01072257,0.00000000,0.03102298,0.95851951,1.88109793,0.70586981
-2.87843922,3.04599947,0.00619152,0.84766308,0.01087271,0.00000000,0.03149708,0.98016836,1.88192829,0.71135129
-2.87243622,3.05712281,0.00620223,0.84428091,0.01097683,0.00000000,0.03184761,0.99928774,1.87422355,0.71440362
-2.86643322,3.05722886,0.00617893,0.83731877,0.01103529,0.00000000,0.03207858,1.01568704,1.85818521,0.71506097
-2.86043022,3.04675549,0.00612338,0.82700779,0.01104948,0.00000000,0.03219645,1.02922920,1.83424754,0.71341333
-2.85442721,3.02636248,0.00603800,0.81366009,0.01102166,0.00000000,0.03220975,1.03982837,1.80305535,0.70959848
-2.84842421,2.99689347,0.00592585,0.79765484,0.01095483,0.00000000,0.03212853,1.04744698,1.76543579,0.70379271
-2.84242121,2.95933452,0.00579047,0.77942260,0.01085259,0.00000000,0.03196386,1.05209234,1.72236597,0.69620091
-2.83641821,2.91477154,0.00563580,0.75942905,0.01071893,0.00000000,0.03172718,1.05381328,1.67493787,0.68704653
-2.83041521,2.86434891,0.00546604,0.73815859,0.01055807,0.00000000,0.03142986,1.05269720,1.62432233,0.67656200
-2.82441221,2.80923130,0.00528555,0.71609881,0.01037428,0.00000000,0.03108260,1.04886749,1.57173379,0.66498008
-2.81840920,2.75057030,0.00509869,0.69372643,0.01017173,0.00000000,0.03069506,1.04248176,1.51839714,0.65252646
-2.81240620,2.68947717,0.00490975,0.67149514,0.00995438,0.00000000,0.03027552,1.03373057,1.46551789,0.63941404
-2.80640320,2.62700221,0.00472283,0.64982586,0.00972584,0.00000000,0.02983064,1.02283666,1.41425645,0.62583887
-2.80040020,2.56412111,0.00454176,0.62909949,0.00948938,0.00000000,0.02936543,1.01005451,1.36570707,0.61197786
-2.79439720,2.50172777,0.00437002,0.60965226,0.00924779,0.00000000,0.02888317,0.99566965,1.32088142,0.59798815
-2.78839420,2.44063273,0.00421071,0.59177346,0.00900348,0.00000000,0.02838567,0.97999774,1.28069668,0.58400791
-2.78239120,2.38156616,0.00406652,0.57570522,0.00875844,0.00000000,0.02787339,0.96338260,1.24596746,0.57015822
-2.77638819,2.32518370,0.00393969,0.56164400,0.00851430,0.00000000,0.02734580,0.94619326,1.21740093,0.55654573
-2.77038519,2.27207381,0.00383199,0.54974324,0.00827240,0.00000000,0.02680172,0.92881937,1.19559408,0.54326570
-2.76438219,2.22276493,0.00374476,0.54011660,0.00803385,0.00000000,0.02623968,0.91166508,1.18103227,0.53040493
-2.75837919,2.17773109,0.00367891,0.53284140,0.00779960,0.00000000,0.02565830,0.89514112,1.17408811,0.51804435
-2.75237619,2.13739478,0.00363489,0.52796164,0.00757050,0.00000000,0.02505661,0.87965527,1.17501988,0.50626093
-2.74637319,2.10212657,0.00361274,0.52549043,0.00734736,0.00000000,0.02443435,0.86560136,1.18396907,0.49512867
-2.74037019,2.07224081,0.00361210,0.52541144,0.00713099,0.00000000,0.02379215,0.85334732,1.20095667,0.48471863
-2.73436718,2.04798792,0.00363220,0.52767937,0.00692220,0.00000000,0.02313168,0.84322260,1.22587826,0.47509797
-2.72836418,2.02954359,0.00367189,0.53221945,0.00672182,0.00000000,0.02245569,0.83550566,1.25849840,0.46632813
-2.72236118,2.01699602,0.00372963,0.53892627,0.00653068,0.00000000,0.02176800,0.83041225,1.29844476,0.45846232
-2.71635818,2.01033247,0.00380352,0.54766202,0.00634961,0.00000000,0.02107337,0.82808506,1.34520304,0.45154264
-2.71035518,2.00942648,0.00389131,0.55825487,0.00617935,0.00000000,0.02037733,0.82858538,1.39811362,0.44559705
-2.70435218,2.01402746,0.00399042,0.57049755,0.00602054,0.00000000,0.01968605,0.83188753,1.45637096,0.44063670
-2.69834917,2.02375396,0.00409799,0.58414693,0.00587367,0.00000000,0.01900600,0.83787637,1.51902696,0.43665370
-2.69234617,2.03809196,0.00421089,0.59892482,0.00573905,0.00000000,0.01834383,0.84634820,1.58499904,0.43361982
-2.68634317,2.05639913,0.00432579,0.61452026,0.00561677,0.00000000,0.01770609,0.85701536,1.65308358,0.43148623
-2.68034017,2.07791547,0.00443925,0.63059378,0.00550667,0.00000000,0.01709907,0.86951429,1.72197526,0.43018438
-2.67433717,2.10178060,0.00454775,0.64678342,0.00540835,0.00000000,0.01652862,0.88341687,1.79029202,0.42962817
-2.66833417,2.12705706,0.00464782,0.66271263,0.00532121,0.00000000,0.01600009,0.89824460,1.85660539,0.42971715
-2.66233117,2.15275890,0.00473611,0.67799979,0.00524440,0.00000000,0.01551820,0.91348505,1.91947530,0.43034080
-2.65632816,2.17788419,0.00480950,0.69226888,0.00517693,0.00000000,0.01508705,0.92860971,1.97748821,0.43138341
-2.65032516,2.20144976,0.00486517,0.70516101,0.00511772,0.00000000,0.01471015,0.94309254,2.02929703,0.43272941
-2.64432216,2.22252648,0.00490072,0.71634604,0.00506558,0.00000000,0.01439041,0.95642827,2.07366109,0.43426876
-2.63831916,2.24027296,0.00491423,0.72553379,0.00501937,0.00000000,0.01413018,0.96814965,2.10948450,0.43590194
-2.63231616,2.25396589,0.00490434,0.73248420,0.00497798,0.00000000,0.01393135,0.97784275,2.13585079,0.43754428
-2.62631316,2.26302533,0.00487029,0.73701574,0.00494041,0.00000000,0.01379531,0.98515978,2.15205240,0.43912934
-2.62031016,2.26703343,0.00481191,0.73901179,0.00490584,0.00000000,0.01372301,0.98982876,2.15761337,0.44061099
-2.61430715,2.26574578,0.00472971,0.73842443,0.00487358,0.00000000,0.01371494,0.99165975,2.15230412,0.44196419
-2.60830415,2.25909468,0.00462475,0.73527539,0.00484315,0.00000000,0.01377108,0.99054749,2.13614766,0.44318432
-2.60230115,2.24718437,0.00449868,0.72965429,0.00481427,0.00000000,0.01389080,0.98647056,2.10941674,0.44428517
-2.59629815,2.23027877,0.00435365,0.72171406,0.00478681,0.00000000,0.01407287,0.97948708,2.07262235,0.44529573
-2.59029515,2.20878254,0.00419222,0.71166391,0.00476079,0.00000000,0.01431523,0.96972771,2.02649397,0.44625605
-2.58429215,2.18321684,0.00401726,0.69976024,0.00473632,0.00000000,0.01461500,0.95738616,1.97195275,0.44721245
-2.57828914,2.15419142,0.00383189,0.68629601,0.00471358,0.00000000,0.01496834,0.94270814,1.91007896,0.44821253
-2.57228614,2.12237473,0.00363934,0.67158920,0.00469276,0.00000000,0.01537038,0.92597915,1.84207519,0.44930022
-2.56628314,2.08846386,0.00344286,0.65597087,0.00467401,0.00000000,0.01581523,0.90751215,1.76922730,0.45051141
-2.56028014,2.05315616,0.00324559,0.63977366,0.00465739,0.00000000,0.01629599,0.88763544,1.69286460,0.45187027
-2.55427714,2.01712380,0.00305054,0.62332108,0.00464288,0.00000000,0.01680481,0.86668148,1.61432125,0.45338679
-2.54827414,1.98099268,0.00286045,0.60691825,0.00463033,0.00000000,0.01733303,0.84497714,1.53490023,0.45505547
-2.54227114,1.94532644,0.00267777,0.59084433,0.00461944,0.00000000,0.01787142,0.82283551,1.45584115,0.45685537
-2.53626813,1.91061593,0.00250459,0.57534700,0.00460979,0.00000000,0.01841034,0.80054960,1.37829306,0.45875148
-2.53026513,1.87727419,0.00234264,0.56063897,0.00460087,0.00000000,0.01894008,0.77838788,1.30329263,0.46069726
-2.52426213,1.84563651,0.00219325,0.54689657,0.00459207,0.00000000,0.01945112,0.75659151,1.23174814,0.46263811
-2.51825913,1.81596486,0.00205739,0.53426016,0.00458275,0.00000000,0.01993448,0.73537310,1.16442922,0.46451560
-2.51225613,1.78845556,0.00193564,0.52283616,0.00457226,0.00000000,0.02038200,0.71491659,1.10196194,0.46627193
-2.50625313,1.76324924,0.00182825,0.51270023,0.00456002,0.00000000,0.02078658,0.69537805,1.04482872,0.46785452
-2.50025013,1.74044166,0.00173516,0.50390138,0.00454551,0.00000000,0.02114250,0.67688685,0.99337233,0.46922008
-2.49424712,1.72009440,0.00165602,0.49646639,0.00452834,0.00000000,0.02144547,0.65954702,0.94780314,0.47033811
-2.48824412,1.70224428,0.00159027,0.49040428,0.00450827,0.00000000,0.02169283,0.64343843,0.90820877,0.47119348
-2.48224112,1.68691083,0.00153712,0.48571057,0.00448523,0.00000000,0.02188351,0.62861766,0.87456544,0.47178780
-2.47623812,1.67410128,0.00149563,0.48237079,0.00445933,0.00000000,0.02201803,0.61511837,0.84675020,0.47213969
-2.47023512,1.66381284,0.00146473,0.48036352,0.00443084,0.00000000,0.02209833,0.60295121,0.82455353,0.47228384
-2.46423212,1.65603246,0.00144324,0.47966238,0.00440016,0.00000000,0.02212761,0.59210346,0.80769195,0.47226894
-2.45822911,1.65073449,0.00142991,0.48023749,0.00436786,0.00000000,0.02211010,0.58253837,0.79582034,0.47215482
-2.45222611,1.64787684,0.00142344,0.48205611,0.00433454,0.00000000,0.02205076,0.57419458,0.78854382,0.47200883
-2.44622311,1.64739646,0.00142248,0.48508292,0.00430091,0.00000000,0.02195503,0.56698586,0.78542933,0.47190201
-2.44022011,1.64920511,0.00142571,0.48927994,0.00426766,0.00000000,0.02182851,0.56080147,0.78601684,0.47190514
-2.43421711,1.65318615,0.00143176,0.49460650,0.00423546,0.00000000,0.02167671,0.55550724,0.78983036,0.47208519
-2.42821411,1.65919330,0.00143934,0.50101932,0.00420491,0.00000000,0.02150481,0.55094778,0.79638889,0.47250235
-2.42221111,1.66705188,0.00144717,0.50847308,0.00417654,0.00000000,0.02131743,0.54694979,0.80521735,0.47320783
-2.41620810,1.67656297,0.00145403,0.51692140,0.00415077,0.00000000,0.02111855,0.54332655,0.81585746,0.47424282
-2.41020510,1.68751060,0.00145882,0.52631846,0.00412793,0.00000000,0.02091136,0.53988348,0.82787851,0.47563841
-2.40420210,1.69967184,0.00146050,0.53662127,0.00410820,0.00000000,0.02069829,0.53642467,0.84088787,0.47741671
-2.39819910,1.71282938,0.00145817,0.54779235,0.00409171,0.00000000,0.02048098,0.53276012,0.85454076,0.47959303
-2.39219610,1.72678587,0.00145107,0.55980288,0.00407850,0.00000000,0.02026038,0.52871324,0.86854925,0.48217878
-2.38619310,1.74137928,0.00143860,0.57263600,0.00406856,0.00000000,0.02003685,0.52412843,0.88268974,0.48518524
-2.38019010,1.75649818,0.00142031,0.58628999,0.00406189,0.00000000,0.01981030,0.51887817,0.89680871,0.48862752
-2.37418709,1.77209592,0.00139596,0.60078114,0.00405850,0.00000000,0.01958030,0.51286931,0.91082633,0.49252866
-2.36818409,1.78820268,0.00136545,0.61614598,0.00405847,0.00000000,0.01934628,0.50604819,0.92473740,0.49692350
-2.36218109,1.80493441,0.00132889,0.63244254,0.00406197,0.00000000,0.01910764,0.49840427,0.93860957,0.50186195
-2.35617809,1.82249776,0.00128656,0.64975052,0.00406928,0.00000000,0.01886385,0.48997195,0.95257855,0.50741137
-2.35017509,1.84119036,0.00123889,0.66816999,0.00408085,0.00000000,0.01861462,0.48083063,0.96684035,0.51365794
-2.34417209,1.86139610,0.00118646,0.68781872,0.00409722,0.00000000,0.01835992,0.47110279,0.98164065,0.52070662
-2.33816908,1.88357511,0.00112999,0.70882780,0.00411913,0.00000000,0.01810002,0.46095012,0.99726154,0.52867980
-2.33216608,1.90824854,0.00107027,0.73133579,0.00414740,0.00000000,0.01783557,0.45056808,1.01400606,0.53771439
-2.32616308,1.93597857,0.00100818,0.75548133,0.00418298,0.00000000,0.01756754,0.44017879,1.03218109,0.54795747
-2.32016008,1.96734409,0.00094462,0.78139454,0.00422688,0.00000000,0.01729720,0.43002284,1.05207915,0.55956057
-2.31415708,2.00291304,0.00088054,0.80918731,0.00428015,0.00000000,0.01702611,0.42035015,1.07395983,0.57267279
-2.30815408,2.04321226,0.00081683,0.83894300,0.00434380,0.00000000,0.01675601,0.41141042,1.09803159,0.58743291
-2.30215108,2.08869614,0.00075437,0.87070577,0.00441874,0.00000000,0.01648881,0.40344347,1.12443475,0.60396079
-2.29614807,2.13971529,0.00069395,0.90447023,0.00450577,0.00000000,0.01622648,0.39666989,1.15322625,0.62234860
-2.29014507,2.19648669,0.00063628,0.94017173,0.00460547,0.00000000,0.01597102,0.39128235,1.18436709,0.64265195
-2.28414207,2.25906661,0.00058198,0.97767792,0.00471817,0.00000000,0.01572436,0.38743798,1.21771289,0.66488162
-2.27813907,2.32732767,0.00053154,1.01678207,0.00484387,0.00000000,0.01548834,0.38525200,1.25300823,0.68899617
-2.27213607,2.40094141,0.00048535,1.05719869,0.00498226,0.00000000,0.01526462,0.38479286,1.28988504,0.71489584
-2.26613307,2.47936724,0.00044365,1.09856182,0.00513261,0.00000000,0.01505467,0.38607910,1.32786546,0.74241822
-2.26013007,2.56184894,0.00040660,1.14042637,0.00529382,0.00000000,0.01485973,0.38907799,1.36636908,0.77133590
-2.25412706,2.64741908,0.00037420,1.18227279,0.00546438,0.00000000,0.01468076,0.39370599,1.40472463,0.80135652
-2.24812406,2.73491187,0.00034638,1.22351506,0.00564238,0.00000000,0.01451844,0.39983095,1.44218583,0.83212521
-2.24212106,2.82298425,0.00032295,1.26351200,0.00582557,0.00000000,0.01437311,0.40727607,1.47795084,0.86322970
-2.23611806,2.91014493,0.00030366,1.30158172,0.00601134,0.00000000,0.01424482,0.41582531,1.51118490,0.89420788
-2.23011506,2.99479057,0.00028817,1.33701865,0.00619685,0.00000000,0.01413325,0.42523015,1.54104526,0.92455775
-2.22411206,3.07524787,0.00027610,1.36911280,0.00637905,0.00000000,0.01403776,0.43521741,1.56670746,0.95374954
-2.21810905,3.14982027,0.00026703,1.39717033,0.00655475,0.00000000,0.01395732,0.44549785,1.58739216,0.98123942
-2.21210605,3.21683744,0.00026051,1.42053487,0.00672074,0.00000000,0.01389057,0.45577519,1.60239122,1.00648451
-2.20610305,3.27470566,0.00025606,1.43860843,0.00687384,0.00000000,0.01383577,0.46575530,1.61109220,1.02895849
-2.20010005,3.32195712,0.00025325,1.45087123,0.00701099,0.00000000,0.01379084,0.47515525,1.61300008,1.04816730
-2.19409705,3.35729615,0.00025161,1.45689952,0.00712935,0.00000000,0.01375336,0.48371176,1.60775542,1.06366425
-2.18809405,3.37964042,0.00025073,1.45638044,0.00722636,0.00000000,0.01372057,0.49118901,1.59514805,1.07506385
-2.18209105,3.38815555,0.00025021,1.44912350,0.00729980,0.00000000,0.01368942,0.49738531,1.57512583,1.08205393
-2.17608804,3.38228159,0.00024970,1.43506787,0.00734785,0.00000000,0.01365660,0.50213859,1.54779798,1.08440548
-2.17008504,3.36175051,0.00024889,1.41428544,0.00736914,0.00000000,0.01361858,0.50533056,1.51343294,1.08197978
-2.16408204,3.32659390,0.00024753,1.38697926,0.00736275,0.00000000,0.01357167,0.50688929,1.47245081,1.07473261
-2.15807904,3.27714095,0.00024540,1.35347773,0.00732825,0.00000000,0.01351210,0.50679038,1.42541074,1.06271540
-2.15207604,3.21400676,0.00024235,1.31422455,0.00726566,0.00000000,0.01343607,0.50505651,1.37299390,1.04607324
-2.14607304,3.13807173,0.00023826,1.26976522,0.00717551,0.00000000,0.01333986,0.50175560,1.31598269,1.02503997
-2.14007004,3.05045317,0.00023309,1.22073049,0.00705870,0.00000000,0.01321992,0.49699764,1.25523714,0.99993062
-2.13406703,2.95247031,0.00022681,1.16781763,0.00691659,0.00000000,0.01307297,0.49093024,1.19166956,0.97113139
-2.12806403,2.84560431,0.00021947,1.11177035,0.00675086,0.00000000,0.01289610,0.48373319,1.12621834,0.93908784
-2.12206103,2.73145495,0.00021112,1.05335814,0.00656350,0.00000000,0.01268687,0.47561215,1.05982201,0.90429165
-2.11605803,2.61169562,0.00020186,0.99335596,0.00635676,0.00000000,0.01244338,0.46679173,0.99339449,0.86726645
-2.11005503,2.48802836,0.00019182,0.93252484,0.00613309,0.00000000,0.01216440,0.45750810,0.92780232,0.82855337
-2.10405203,2.36214036,0.00018113,0.87159427,0.00589508,0.00000000,0.01184939,0.44800136,0.86384464,0.78869673
-2.09804902,2.23566329,0.00016995,0.81124667,0.00564541,0.00000000,0.01149856,0.43850803,0.80223635,0.74823028
-2.09204602,2.11013667,0.00015843,0.75210457,0.00538678,0.00000000,0.01111293,0.42925359,0.74359494,0.70766462
-2.08604302,1.98697603,0.00014674,0.69472043,0.00512189,0.00000000,0.01069426,0.42044554,0.68843103,0.66747590
-2.08004002,1.86744663,0.00013502,0.63956951,0.00485337,0.00000000,0.01024508,0.41226706,0.63714272,0.62809620
-2.07403702,1.75264307,0.00012343,0.58704549,0.00458373,0.00000000,0.00976864,0.40487142,0.59001363,0.58990576
-2.06803402,1.64347487,0.00011209,0.53745889,0.00431536,0.00000000,0.00926879,0.39837737,0.54721437,0.55322722
-2.06203102,1.54065820,0.00010112,0.49103791,0.00405043,0.00000000,0.00874991,0.39286563,0.50880700,0.51832183
-2.05602801,1.44471333,0.00009062,0.44793151,0.00379094,0.00000000,0.00821681,0.38837663,0.47475232,0.48538768
-2.05002501,1.35596750,0.00008068,0.40821422,0.00353861,0.00000000,0.00767457,0.38490947,0.44491920,0.45455988
-2.04402201,1.27456284,0.00007136,0.37189252,0.00329496,0.00000000,0.00712840,0.38242237,0.41909578,0.42591248
-2.03801901,1.20046853,0.00006270,0.33891224,0.00306121,0.00000000,0.00658355,0.38083435,0.39700190,0.39946212
-2.03201601,1.13349680,0.00005473,0.30916675,0.00283832,0.00000000,0.00604510,0.38002834,0.37830231,0.37517294
-2.02601301,1.07332185,0.00004745,0.28250551,0.00262701,0.00000000,0.00551787,0.37985547,0.36262032,0.35296287
-2.02001001,1.01950115,0.00004088,0.25874277,0.00242771,0.00000000,0.00500633,0.38014043,0.34955135,0.33271062
-2.01400700,0.97149819,0.00003498,0.23766614,0.00224064,0.00000000,0.00451444,0.38068778,0.33867617,0.31426345
-2.00800400,0.92870605,0.00002974,0.21904474,0.00206577,0.00000000,0.00404562,0.38128889,0.32957338,0.29744527
-2.00200100,0.89047107,0.00002512,0.20263689,0.00190290,0.00000000,0.00360270,0.38172924,0.32183091,0.28206472
-1.99599800,0.85611585,0.00002108,0.18819705,0.00175165,0.00000000,0.00318787,0.38179594,0.31505630,0.26792318
-1.98999500,0.82496094,0.00001758,0.17548208,0.00161151,0.00000000,0.00280266,0.38128495,0.30888557,0.25482219
-1.98399200,0.79634478,0.00001456,0.16425656,0.00148186,0.00000000,0.00244801,0.38000790,0.30299051,0.24257026
-1.97798899,0.76964123,0.00001198,0.15429728,0.00136200,0.00000000,0.00212422,0.37779816,0.29708434,0.23098874
-1.97198599,0.74427445,0.00000980,0.14539682,0.00125122,0.00000000,0.00183108,0.37451597,0.29092564,0.21991675
-1.96598299,0.71973078,0.00000796,0.13736625,0.00114876,0.00000000,0.00156789,0.37005243,0.28432062,0.20921483
-1.95997999,0.69556748,0.00000643,0.13003698,0.00105390,0.00000000,0.00133354,0.36433223,0.27712373,0.19876752
-1.95397699,0.67141840,0.00000516,0.12326183,0.00096594,0.00000000,0.00112658,0.35731508,0.26923679,0.18848470
-1.94797399,0.64699648,0.00000411,0.11691530,0.00088424,0.00000000,0.00094529,0.34899585,0.26060666,0.17830180
-1.94197099,0.62209344,0.00000326,0.11089334,0.00080821,0.00000000,0.00078776,0.33940341,0.25122179,0.16817893
-1.93596798,0.59657694,0.00000256,0.10511239,0.00073735,0.00000000,0.00065200,0.32859844,0.24110777,0.15809915
-1.92996498,0.57038544,0.00000200,0.09950811,0.00067121,0.00000000,0.00053593,0.31667020,0.23032212,0.14806590
-1.92396198,0.54352134,0.00000156,0.09403365,0.00060944,0.00000000,0.00043748,0.30373256,0.21894863,0.13810000
