energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-3.31065533,1.27137777,0.00939944,0.04726886,0.20830915,1.04751681,0.13474746,0.00000000,0.13312703,0.00084629
-3.30465233,1.26744326,0.01068695,0.04762427,0.21601814,1.04055713,0.14069319,0.00000000,0.12483054,0.00083274
-3.29864932,1.26574992,0.01210415,0.04804886,0.22487952,1.03474314,0.14733986,0.00000000,0.11723674,0.00082191
-3.29264632,1.26685629,0.01365000,0.04855379,0.23488801,1.03059036,0.15468660,0.00000000,0.11040408,0.00081413
-3.28664332,1.27129796,0.01532068,0.04914682,0.24601316,1.02861885,0.16271687,0.00000000,0.10437844,0.00080968
-3.28064032,1.27957075,0.01710928,0.04983154,0.25819624,1.02933848,0.17139666,0.00000000,0.09919434,0.00080871
-3.27463732,1.29211781,0.01900574,0.05060680,0.27134823,1.03323682,0.18067351,0.00000000,0.09487653,0.00081132
-3.26863432,1.30932128,0.02099672,0.05146653,0.28534934,1.04077023,0.19047645,0.00000000,0.09144182,0.00081747
-3.26263132,1.33149878,0.02306577,0.05239967,0.30004982,1.05235837,0.20071692,0.00000000,0.08890100,0.00082704
-3.25662831,1.35890492,0.02519347,0.05339050,0.31527258,1.06838242,0.21129073,0.00000000,0.08726083,0.00083985
-3.25062531,1.39173736,0.02735780,0.05441924,0.33081721,1.08918648,0.22208091,0.00000000,0.08652597,0.00085561
-3.24462231,1.43014669,0.02953467,0.05546278,0.34646551,1.11508191,0.23296154,0.00000000,0.08670064,0.00087399
-3.23861931,1.47424925,0.03169842,0.05649575,0.36198823,1.14635362,0.24380213,0.00000000,0.08779006,0.00089464
-3.23261631,1.52414144,0.03382262,0.05749160,0.37715265,1.18326748,0.25447256,0.00000000,0.08980148,0.00091715
-3.22661331,1.57991412,0.03588079,0.05842387,0.39173088,1.22607767,0.26484822,0.00000000,0.09274475,0.00094116
-3.22061031,1.64166561,0.03784726,0.05926737,0.40550805,1.27503278,0.27481508,0.00000000,0.09663238,0.00096629
-3.21460730,1.70951155,0.03969797,0.05999936,0.41829040,1.33037966,0.28427439,0.00000000,0.10147901,0.00099221
-3.20860430,1.78359056,0.04141134,0.06060058,0.42991247,1.39236379,0.29314678,0.00000000,0.10730033,0.00101866
-3.20260130,1.86406426,0.04296897,0.06105611,0.44024313,1.46122552,0.30137543,0.00000000,0.11411142,0.00104541
-3.19659830,1.95111108,0.04435631,0.06135594,0.44919012,1.53719165,0.30892817,0.00000000,0.12192454,0.00107232
-3.19059530,2.04491342,0.04556315,0.06149537,0.45670272,1.62046212,0.31579826,0.00000000,0.13074649,0.00109931
-3.18459230,2.14563843,0.04658398,0.06147501,0.46277247,1.71119207,0.32200393,0.00000000,0.14057564,0.00112635
-3.17858929,2.25341288,0.04741816,0.06130058,0.46743183,1.80946989,0.32758647,0.00000000,0.15139876,0.00115348
-3.17258629,2.36829356,0.04806985,0.06098239,0.47075092,1.91529230,0.33260720,0.00000000,0.16318779,0.00118078
-3.16658329,2.49023455,0.04854776,0.06053462,0.47283237,2.02853772,0.33714317,0.00000000,0.17589684,0.00120833
-3.16058029,2.61905347,0.04886478,0.05997441,0.47380474,2.14893972,0.34128213,0.00000000,0.18945943,0.00123625
-3.15457729,2.75439897,0.04903731,0.05932077,0.47381483,2.27606213,0.34511680,0.00000000,0.20378644,0.00126459
-3.14857429,2.89572158,0.04908458,0.05859348,0.47301922,2.40927784,0.34873894,0.00000000,0.21876467,0.00129342
-3.14257129,3.04225039,0.04902771,0.05781201,0.47157572,2.54775302,0.35223334,0.00000000,0.23425635,0.00132272
-3.13656828,3.19297743,0.04888887,0.05699444,0.46963502,2.69043826,0.35567233,0.00000000,0.25009969,0.00135240
-3.13056528,3.34665165,0.04869029,0.05615658,0.46733310,2.83606812,0.35911091,0.00000000,0.26611051,0.00138231
-3.12456228,3.50178347,0.04845330,0.05531126,0.46478482,2.98316969,0.36258279,0.00000000,0.28208494,0.00141217
-3.11855928,3.65666076,0.04819750,0.05446775,0.46207888,3.13008089,0.36609767,0.00000000,0.29780330,0.00144165
-3.11255628,3.80937611,0.04793996,0.05363160,0.45927454,3.27497802,0.36963971,0.00000000,0.31303484,0.00147031
-3.10655328,3.95786486,0.04769456,0.05280453,0.45640016,3.41591220,0.37316745,0.00000000,0.32754332,0.00149764
-3.10055028,4.09995249,0.04747152,0.05198471,0.45345345,3.55085328,0.37661492,0.00000000,0.34109322,0.00152306
-3.09454727,4.23340966,0.04727706,0.05116717,0.45040349,3.67773979,0.37989415,0.00000000,0.35345625,0.00154596
-3.08854427,4.35601248,0.04711324,0.05034439,0.44719429,3.79453280,0.38289861,0.00000000,0.36441789,0.00156569
-3.08254127,4.46560567,0.04697803,0.04950710,0.44374949,3.89927154,0.38550759,0.00000000,0.37378377,0.00158161
-3.07653827,4.56016554,0.04686551,0.04864506,0.43997804,3.99012843,0.38759124,0.00000000,0.38138544,0.00159312
-3.07053527,4.63786031,0.04676620,0.04774791,0.43578040,4.06546120,0.38901591,0.00000000,0.38708542,0.00159966
-3.06453227,4.69710512,0.04666759,0.04680601,0.43105492,4.12385995,0.38964963,0.00000000,0.39078123,0.00160074
-3.05852926,4.73660933,0.04655474,0.04581120,0.42570401,4.16418722,0.38936740,0.00000000,0.39240822,0.00159599
-3.05252626,4.75541441,0.04641095,0.04475739,0.41963988,4.18560956,0.38805618,0.00000000,0.39194114,0.00158512
-3.04652326,4.75292096,0.04621853,0.04364106,0.41278944,4.18761948,0.38561919,0.00000000,0.38939437,0.00156798
-3.04052026,4.72890401,0.04595957,0.04246157,0.40509828,4.17004720,0.38197957,0.00000000,0.38482080,0.00154456
-3.03451726,4.68351646,0.04561666,0.04122129,0.39653357,4.13306186,0.37708316,0.00000000,0.37830959,0.00151495
-3.02851426,4.61728078,0.04517361,0.03992552,0.38708575,4.07716271,0.37090041,0.00000000,0.36998268,0.00147939
-3.02251126,4.53106979,0.04461615,0.03858233,0.37676907,4.00316080,0.36342736,0.00000000,0.35999055,0.00143824
-3.01650825,4.42607778,0.04393245,0.03720212,0.36562109,3.91215223,0.35468575,0.00000000,0.34850721,0.00139196
-3.01050525,4.30378328,0.04311364,0.03579717,0.35370109,3.80548443,0.34472230,0.00000000,0.33572469,0.00134109
-3.00450225,4.16590532,0.04215410,0.03438109,0.34108773,3.68471672,0.33360725,0.00000000,0.32184747,0.00128626
-2.99849925,4.01435499,0.04105177,0.03296813,0.32787596,3.55157692,0.32143221,0.00000000,0.30708670,0.00122815
-2.99249625,3.85118413,0.03980817,0.03157260,0.31417357,3.40791564,0.30830754,0.00000000,0.29165482,0.00116747
-2.98649325,3.67853304,0.03842842,0.03020820,0.30009731,3.25565971,0.29435928,0.00000000,0.27576050,0.00110494
-2.98049025,3.49857886,0.03692104,0.02888746,0.28576900,3.09676635,0.27972578,0.00000000,0.25960410,0.00104128
-2.97448724,3.31348624,0.03529774,0.02762124,0.27131170,2.93317945,0.26455418,0.00000000,0.24337382,0.00097718
-2.96848424,3.12536153,0.03357295,0.02641832,0.25684605,2.76678896,0.24899682,0.00000000,0.22724254,0.00091330
-2.96248124,2.93621178,0.03176347,0.02528512,0.24248702,2.59939457,0.23320767,0.00000000,0.21136543,0.00085024
-2.95647824,2.74790924,0.02988785,0.02422550,0.22834105,2.43267438,0.21733895,0.00000000,0.19587827,0.00078855
-2.95047524,2.56216215,0.02796589,0.02324073,0.21450373,2.26815896,0.20153794,0.00000000,0.18089653,0.00072870
-2.94447224,2.38049213,0.02601800,0.02232953,0.20105809,2.10721147,0.18594408,0.00000000,0.16651505,0.00067109
-2.93846923,2.20421837,0.02406466,0.02148831,0.18807340,1.95101366,0.17068651,0.00000000,0.15280838,0.00061605
-2.93246623,2.03444853,0.02212585,0.02071137,0.17560462,1.80055790,0.15588191,0.00000000,0.13983155,0.00056382
-2.92646323,1.87207621,0.02022052,0.01999129,0.16369238,1.65664499,0.14163291,0.00000000,0.12762136,0.00051458
-2.92046023,1.71778431,0.01836617,0.01931935,0.15236349,1.51988726,0.12802689,0.00000000,0.11619788,0.00046845
-2.91445723,1.57205399,0.01657845,0.01868598,0.14163186,1.39071653,0.11513526,0.00000000,0.10556632,0.00042547
-2.90845423,1.43517823,0.01487090,0.01808121,0.13149986,1.26939627,0.10301332,0.00000000,0.09571897,0.00038563
-2.90245123,1.30727927,0.01325474,0.01749515,0.12195991,1.15603712,0.09170039,0.00000000,0.08663721,0.00034888
-2.89644822,1.18832905,0.01173877,0.01691846,0.11299628,1.05061504,0.08122051,0.00000000,0.07829364,0.00031512
-2.89044522,1.07817160,0.01032935,0.01634266,0.10458705,0.95299128,0.07158342,0.00000000,0.07065402,0.00028423
-2.88444222,0.97654649,0.00903045,0.01576059,0.09670602,0.86293319,0.06278585,0.00000000,0.06367924,0.00025605
-2.87843922,0.88311250,0.00784381,0.01516656,0.08932457,0.78013522,0.05481308,0.00000000,0.05732701,0.00023043
-2.87243622,0.79747055,0.00676914,0.01455664,0.08241343,0.70423929,0.04764066,0.00000000,0.05155349,0.00020718
-2.86643322,0.71918528,0.00580431,0.01392872,0.07594422,0.63485387,0.04123619,0.00000000,0.04631467,0.00018614
-2.86043022,0.64780464,0.00494569,0.01328257,0.06989076,0.57157133,0.03556121,0.00000000,0.04156750,0.00016713
-2.85442721,0.58287701,0.00418838,0.01261980,0.06423014,0.51398308,0.03057303,0.00000000,0.03727091,0.00014999
-2.84842421,0.52396562,0.00352651,0.01194375,0.05894344,0.46169227,0.02622643,0.00000000,0.03338645,0.00013457
-2.84242121,0.47066011,0.00295357,0.01125934,0.05401632,0.41432393,0.02247528,0.00000000,0.02987889,0.00012072
-2.83641821,0.42258510,0.00246263,0.01057287,0.04943924,0.37153256,0.01927399,0.00000000,0.02671655,0.00010833
-2.83041521,0.37940609,0.00204658,0.00989178,0.04520748,0.33300724,0.01657878,0.00000000,0.02387144,0.00009729
-2.82441221,0.34083276,0.00169840,0.00922442,0.04132101,0.29847449,0.01434862,0.00000000,0.02131933,0.00008749
-2.81840920,0.30661989,0.00141124,0.00857977,0.03778418,0.26769919,0.01254613,0.00000000,0.01903966,0.00007888
-2.81240620,0.27656647,0.00117868,0.00796723,0.03460532,0.24048367,0.01113809,0.00000000,0.01701535,0.00007139
-2.80640320,0.25051308,0.00099471,0.00739637,0.03179622,0.21666564,0.01009579,0.00000000,0.01523262,0.00006497
-2.80040020,0.22833801,0.00085391,0.00687674,0.02937167,0.19611484,0.00939525,0.00000000,0.01368069,0.00005959
-2.79439720,0.20995241,0.00075139,0.00641771,0.02734884,0.17872909,0.00901706,0.00000000,0.01235155,0.00005522
-2.78839420,0.19529476,0.00068290,0.00602829,0.02574685,0.16442970,0.00894624,0.00000000,0.01123962,0.00005184
-2.78239120,0.18432486,0.00064471,0.00571705,0.02458617,0.15315667,0.00917181,0.00000000,0.01034156,0.00004943
-2.77638819,0.17701754,0.00063365,0.00549205,0.02388817,0.14486367,0.00968630,0.00000000,0.00965604,0.00004800
-2.77038519,0.17335625,0.00064704,0.00536072,0.02367465,0.13951309,0.01048509,0.00000000,0.00918350,0.00004753
-2.76438219,0.17332673,0.00068259,0.00532985,0.02396738,0.13707111,0.01156577,0.00000000,0.00892603,0.00004801
-2.75837919,0.17691067,0.00073837,0.00540555,0.02478761,0.13750295,0.01292731,0.00000000,0.00888725,0.00004942
-2.75237619,0.18407976,0.00081272,0.00559321,0.02615569,0.14076843,0.01456934,0.00000000,0.00907225,0.00005175
-2.74637319,0.19478996,0.00090417,0.00589747,0.02809054,0.14681768,0.01649136,0.00000000,0.00948750,0.00005497
-2.74037019,0.20897635,0.00101139,0.00632218,0.03060926,0.15558735,0.01869198,0.00000000,0.01014090,0.00005904
-2.73436718,0.22654860,0.00113310,0.00687036,0.03372665,0.16699724,0.02116835,0.00000000,0.01104182,0.00006392
-2.72836418,0.24738725,0.00126805,0.00754417,0.03745479,0.18094744,0.02391554,0.00000000,0.01220119,0.00006955
-2.72236118,0.27134107,0.00141498,0.00834483,0.04180270,0.19731619,0.02692620,0.00000000,0.01363165,0.00007585
-2.71635818,0.29822561,0.00157257,0.00927260,0.04677599,0.21595862,0.03019031,0.00000000,0.01534774,0.00008276
-2.71035518,0.32782322,0.00173948,0.01032672,0.05237674,0.23670628,0.03369519,0.00000000,0.01736622,0.00009017
-2.70435218,0.35988458,0.00191434,0.01150544,0.05860338,0.25936786,0.03742567,0.00000000,0.01970632,0.00009798
-2.69834917,0.39413207,0.00209577,0.01280594,0.06545084,0.28373102,0.04136453,0.00000000,0.02239023,0.00010608
-2.69234617,0.43026478,0.00228246,0.01422443,0.07291087,0.30956536,0.04549316,0.00000000,0.02544349,0.00011436
-2.68634317,0.46796530,0.00247323,0.01575619,0.08097259,0.33662672,0.04979239,0.00000000,0.02889554,0.00012268
-2.68034017,0.50690807,0.00266707,0.01739566,0.08962319,0.36466243,0.05424354,0.00000000,0.03278023,0.00013093
-2.67433717,0.54676907,0.00286325,0.01913662,0.09884889,0.39341770,0.05882961,0.00000000,0.03713632,0.00013898
-2.66833417,0.58723642,0.00306141,0.02097233,0.10863603,0.42264269,0.06353648,0.00000000,0.04200795,0.00014672
-2.66233117,0.62802152,0.00326162,0.02289579,0.11897229,0.45210009,0.06835420,0.00000000,0.04744501,0.00015404
-2.65632816,0.66887008,0.00346449,0.02489996,0.12984788,0.48157274,0.07327810,0.00000000,0.05350325,0.00016086
-2.65032516,0.70957233,0.00367118,0.02697797,0.14125672,0.51087100,0.07830986,0.00000000,0.06024420,0.00016711
-2.64432216,0.74997200,0.00388346,0.02912343,0.15319738,0.53983936,0.08345815,0.00000000,0.06773474,0.00017271
-2.63831916,0.78997300,0.00410373,0.03133058,0.16567372,0.56836177,0.08873908,0.00000000,0.07604617,0.00017766
-2.63231616,0.82954358,0.00433497,0.03359448,0.17869513,0.59636541,0.09417614,0.00000000,0.08525292,0.00018193
-2.62631316,0.86871707,0.00458072,0.03591106,0.19227619,0.62382232,0.09979962,0.00000000,0.09543053,0.00018555
-2.62031016,0.90758899,0.00484493,0.03827718,0.20643564,0.65074873,0.10564555,0.00000000,0.10665320,0.00018855
-2.61430715,0.94631031,0.00513184,0.04069050,0.22119477,0.67720183,0.11175411,0.00000000,0.11899057,0.00019100
-2.60830415,0.98507663,0.00544585,0.04314925,0.23657487,0.70327393,0.11816738,0.00000000,0.13250404,0.00019297
-2.60230115,1.02411375,0.00579125,0.04565190,0.25259415,0.72908407,0.12492678,0.00000000,0.14724252,0.00019456
-2.59629815,1.06365991,0.00617201,0.04819677,0.26926386,0.75476739,0.13206998,0.00000000,0.16323782,0.00019587
-2.59029515,1.10394545,0.00659156,0.05078141,0.28658398,0.78046256,0.13962762,0.00000000,0.18049982,0.00019702
-2.58429215,1.14517086,0.00705249,0.05340207,0.30453857,0.80629800,0.14761984,0.00000000,0.19901159,0.00019810
-2.57828914,1.18748422,0.00755633,0.05605303,0.32309104,0.83237739,0.15605297,0.00000000,0.21872488,0.00019921
-2.57228614,1.23095948,0.00810328,0.05872592,0.34217961,0.85876549,0.16491639,0.00000000,0.23955598,0.00020046
-2.56628314,1.27557670,0.00869207,0.06140920,0.36171339,0.88547490,0.17417991,0.00000000,0.26138262,0.00020191
-2.56028014,1.32120568,0.00931975,0.06408763,0.38156922,0.91245479,0.18379179,0.00000000,0.28404185,0.00020362
-2.55427714,1.36759432,0.00998163,0.06674193,0.40158979,0.93958238,0.19367760,0.00000000,0.30732945,0.00020560
-2.54827414,1.41436257,0.01067122,0.06934863,0.42158318,0.96665787,0.20374014,0.00000000,0.33100095,0.00020786
-2.54227114,1.46100300,0.01138029,0.07188017,0.44132411,0.99340343,0.21386038,0.00000000,0.35477456,0.00021038
-2.53626813,1.50688845,0.01209899,0.07430525,0.46055708,1.01946663,0.22389967,0.00000000,0.37833596,0.00021309
-2.53026513,1.55128692,0.01281606,0.07658940,0.47900139,1.04442848,0.23370301,0.00000000,0.40134516,0.00021592
-2.52426213,1.59338339,0.01351908,0.07869590,0.49635800,1.06781591,0.24310352,0.00000000,0.42344505,0.00021876
-2.51825913,1.63230810,0.01419484,0.08058688,0.51231811,1.08911845,0.25192785,0.00000000,0.44427176,0.00022149
-2.51225613,1.66717008,0.01482970,0.08222470,0.52657310,1.10780835,0.26000236,0.00000000,0.46346619,0.00022399
-2.50625313,1.69709456,0.01541007,0.08357337,0.53882550,1.12336337,0.26715985,0.00000000,0.48068662,0.00022611
-2.50025013,1.72126276,0.01592282,0.08460020,0.54880049,1.13529122,0.27324653,0.00000000,0.49562160,0.00022771
-2.49424712,1.73895195,0.01635576,0.08527738,0.55625743,1.14315432,0.27812896,0.00000000,0.50800284,0.00022867
-2.48824412,1.74957400,0.01669805,0.08558345,0.56100075,1.14659390,0.28170054,0.00000000,0.51761741,0.00022886
-2.48224112,1.75271040,0.01694066,0.08550476,0.56288977,1.14535192,0.28388732,0.00000000,0.52431873,0.00022818
-2.47623812,1.74814187,0.01707662,0.08503653,0.56184687,1.13928986,0.28465282,0.00000000,0.52803581,0.00022655
-2.47023512,1.73587114,0.01710136,0.08418371,0.55786348,1.12840313,0.28400153,0.00000000,0.52878033,0.00022392
-2.46423212,1.71613739,0.01701285,0.08296148,0.55100365,1.11283054,0.28198097,0.00000000,0.52665112,0.00022028
-2.45822911,1.68942165,0.01681170,0.08139530,0.54140486,1.09285799,0.27868215,0.00000000,0.52183590,0.00021563
-2.45222611,1.65644261,0.01650115,0.07952058,0.52927598,1.06891626,0.27423835,0.00000000,0.51461003,0.00021001
-2.44622311,1.61814286,0.01608695,0.07738194,0.51489249,1.04157276,0.26882222,0.00000000,0.50533235,0.00020351
-2.44022011,1.57566599,0.01557718,0.07503204,0.49858901,1.01151766,0.26264138,0.00000000,0.49443815,0.00019620
-2.43421711,1.53032543,0.01498197,0.07253011,0.48074954,0.97954483,0.25593255,0.00000000,0.48242958,0.00018823
-2.42821411,1.48356627,0.01431316,0.06994015,0.46179576,0.94652838,0.24895446,0.00000000,0.46986375,0.00017973
-2.42221111,1.43692145,0.01358389,0.06732893,0.44217394,0.91339583,0.24197991,0.00000000,0.45733892,0.00017087
-2.41620810,1.39196419,0.01280825,0.06476388,0.42234095,0.88109897,0.23528707,0.00000000,0.44547926,0.00016180
-2.41020510,1.35025835,0.01200077,0.06231082,0.40274994,0.85058357,0.22915058,0.00000000,0.43491858,0.00015270
-2.40420210,1.31330854,0.01117606,0.06003192,0.38383641,0.82275909,0.22383254,0.00000000,0.42628356,0.00014374
-2.39819910,1.28251195,0.01034836,0.05798358,0.36600496,0.79846954,0.21957385,0.00000000,0.42017692,0.00013508
-2.39219610,1.25911331,0.00953122,0.05621467,0.34961741,0.77846657,0.21658617,0.00000000,0.41716089,0.00012686
-2.38619310,1.24416466,0.00873718,0.05476494,0.33498260,0.76338566,0.21504474,0.00000000,0.41774144,0.00011921
-2.38019010,1.23849106,0.00797748,0.05366381,0.32234823,0.75372613,0.21508229,0.00000000,0.42235365,0.00011225
-2.37418709,1.24266327,0.00726189,0.05292949,0.31189490,0.74983559,0.21678429,0.00000000,0.43134839,0.00010606
-2.36818409,1.25697812,0.00659856,0.05256850,0.30373253,0.75189927,0.22018558,0.00000000,0.44498072,0.00010071
-2.36218109,1.28144709,0.00599397,0.05257559,0.29789919,0.75993428,0.22526860,0.00000000,0.46340021,0.00009624
-2.35617809,1.31579316,0.00545284,0.05293402,0.29436216,0.77378908,0.23196320,0.00000000,0.48664336,0.00009265
-2.35017509,1.35945604,0.00497823,0.05361629,0.29302129,0.79314774,0.24014804,0.00000000,0.51462840,0.00008994
-2.34417209,1.41160537,0.00457157,0.05458506,0.29371422,0.81753901,0.24965353,0.00000000,0.54715258,0.00008808
-2.33816908,1.47116148,0.00423275,0.05579453,0.29622335,0.84634959,0.26026633,0.00000000,0.58389219,0.00008700
-2.33216608,1.53682303,0.00396027,0.05719197,0.30028420,0.87884126,0.27173506,0.00000000,0.62440537,0.00008665
-2.32616308,1.60710064,0.00375138,0.05871939,0.30559482,0.91417118,0.28377729,0.00000000,0.66813794,0.00008691
-2.32016008,1.68035561,0.00360223,0.06031548,0.31182599,0.95141474,0.29608745,0.00000000,0.71443214,0.00008771
-2.31415708,1.75484256,0.00350803,0.06191743,0.31863170,0.98959041,0.30834544,0.00000000,0.76253841,0.00008891
-2.30815408,1.82875480,0.00346323,0.06346287,0.32565977,1.02768556,0.32022571,0.00000000,0.81163002,0.00009042
-2.30215108,1.90027121,0.00346168,0.06489169,0.33256210,1.06468289,0.33140653,0.00000000,0.86082043,0.00009212
-2.29614807,1.96760323,0.00349677,0.06614769,0.33900443,1.09958649,0.34157907,0.00000000,0.90918296,0.00009387
-2.29014507,2.02904073,0.00356163,0.06718016,0.34467517,1.13144684,0.35045615,0.00000000,0.95577250,0.00009559
-2.28414207,2.08299536,0.00364925,0.06794512,0.34929326,1.15938426,0.35778014,0.00000000,0.99964853,0.00009715
-2.27813907,2.12804026,0.00375262,0.06840640,0.35261468,1.18260996,0.36333000,0.00000000,1.03989901,0.00009847
-2.27213607,2.16294487,0.00386491,0.06853635,0.35443765,1.20044432,0.36692710,0.00000000,1.07566418,0.00009945
-2.26613307,2.18670395,0.00397956,0.06831637,0.35460631,1.21233188,0.36843959,0.00000000,1.10615972,0.00010004
-2.26013007,2.19855995,0.00409041,0.06773707,0.35301292,1.21785265,0.36778529,0.00000000,1.13069823,0.00010017
-2.25412706,2.19801819,0.00419185,0.06679817,0.34959847,1.21672954,0.36493305,0.00000000,1.14870839,0.00009980
-2.24812406,2.18485436,0.00427885,0.06550818,0.34435201,1.20883175,0.35990240,0.00000000,1.15975095,0.00009891
-2.24212106,2.15911445,0.00434711,0.06388378,0.33730847,1.19417418,0.35276172,0.00000000,1.16353095,0.00009748
-2.23611806,2.12110705,0.00439308,0.06194910,0.32854537,1.17291283,0.34362503,0.00000000,1.15990565,0.00009553
-2.23011506,2.07138864,0.00441404,0.05973478,0.31817850,1.14533665,0.33264741,0.00000000,1.14888777,0.00009307
-2.22411206,2.01074235,0.00440810,0.05727696,0.30635680,1.11185600,0.32001951,0.00000000,1.13064398,0.00009013
-2.21810905,1.94015125,0.00437422,0.05461615,0.29325656,1.07298832,0.30596117,0.00000000,1.10548861,0.00008675
-2.21210605,1.86076713,0.00431220,0.05179622,0.27907531,1.02934141,0.29071463,0.00000000,1.07387289,0.00008298
-2.20610305,1.77387592,0.00422261,0.04886323,0.26402556,0.98159514,0.27453739,0.00000000,1.03637008,0.00007889
-2.20010005,1.68086117,0.00410673,0.04586450,0.24832853,0.93048198,0.25769527,0.00000000,0.99365731,0.00007453
-2.19409705,1.58316676,0.00396653,0.04284763,0.23220825,0.87676717,0.24045560,0.00000000,0.94649463,0.00006997
-2.18809405,1.48226016,0.00380449,0.03985974,0.21588596,0.82122917,0.22308105,0.00000000,0.89570240,0.00006527
-2.18209105,1.37959735,0.00362353,0.03694673,0.19957518,0.76464091,0.20582415,0.00000000,0.84213768,0.00006050
-2.17608804,1.27659062,0.00342692,0.03415282,0.18347744,0.70775245,0.18892259,0.00000000,0.78667081,0.00005573
-2.17008504,1.17457986,0.00321812,0.03152005,0.16777874,0.65127550,0.17259551,0.00000000,0.73016274,0.00005101
-2.16408204,1.07480826,0.00300068,0.02908801,0.15264683,0.59587018,0.15704070,0.00000000,0.67344426,0.00004639
-2.15807904,0.97840266,0.00277813,0.02689367,0.13822928,0.54213422,0.14243276,0.00000000,0.61729743,0.00004192
-2.15207604,0.88635889,0.00255390,0.02497122,0.12465232,0.49059481,0.12892210,0.00000000,0.56244001,0.00003765
-2.14607304,0.79953204,0.00233118,0.02335203,0.11202036,0.44170312,0.11663475,0.00000000,0.50951306,0.00003359
-2.14007004,0.71863142,0.00211290,0.02206459,0.10041621,0.39583139,0.10567277,0.00000000,0.45907195,0.00002979
-2.13406703,0.64421986,0.00190165,0.02113446,0.08990176,0.35327243,0.09611518,0.00000000,0.41158082,0.00002625
-2.12806403,0.57671681,0.00169964,0.02058416,0.08051913,0.31424130,0.08801919,0.00000000,0.36741029,0.00002300
-2.12206103,0.51640458,0.00150870,0.02043306,0.07229213,0.27887887,0.08142166,0.00000000,0.32683809,0.00002003
-2.11605803,0.46343707,0.00133027,0.02069710,0.06522790,0.24725684,0.07634056,0.00000000,0.29005237,0.00001734
-2.11005503,0.41785026,0.00116539,0.02138855,0.05931874,0.21938396,0.07277638,0.00000000,0.25715717,0.00001493
-2.10405203,0.37957386,0.00101476,0.02251554,0.05454386,0.19521305,0.07071340,0.00000000,0.22817949,0.00001280
-2.09804902,0.34844347,0.00087878,0.02408167,0.05087119,0.17464844,0.07012072,0.00000000,0.20307761,0.00001092
-2.09204602,0.32421286,0.00075757,0.02608547,0.04825905,0.15755359,0.07095304,0.00000000,0.18175009,0.00000929
-2.08604302,0.30656588,0.00065105,0.02851986,0.04665773,0.14375865,0.07315133,0.00000000,0.16404508,0.00000789
-2.08004002,0.29512786,0.00055898,0.03137171,0.04601092,0.13306766,0.07664320,0.00000000,0.14976957,0.00000669
-2.07403702,0.28947633,0.00048105,0.03462133,0.04625705,0.12526544,0.08134334,0.00000000,0.13869826,0.00000569
-2.06803402,0.28915112,0.00041691,0.03824225,0.04733057,0.12012392,0.08715391,0.00000000,0.13058199,0.00000486
-2.06203102,0.29366387,0.00036628,0.04220106,0.04916308,0.11740798,0.09396506,0.00000000,0.12515537,0.00000419
-2.05602801,0.30250708,0.00032895,0.04645756,0.05168460,0.11688080,0.10165575,0.00000000,0.12214377,0.00000365
-2.05002501,0.31516305,0.00030488,0.05096510,0.05482468,0.11830874,0.11009493,0.00000000,0.12126954,0.00000325
-2.04402201,0.33111269,0.00029424,0.05567130,0.05851371,0.12146578,0.11914313,0.00000000,0.12225752,0.00000296
-2.03801901,0.34984446,0.00029745,0.06051905,0.06268420,0.12613769,0.12865461,0.00000000,0.12483987,0.00000278
-2.03201601,0.37086353,0.00031523,0.06544786,0.06727216,0.13212578,0.13847996,0.00000000,0.12876037,0.00000269
-2.02601301,0.39370112,0.00034865,0.07039543,0.07221852,0.13925038,0.14846928,0.00000000,0.13377810,0.00000269
-2.02001001,0.41792394,0.00039913,0.07529955,0.07747055,0.14735399,0.15847571,0.00000000,0.13967069,0.00000277
-2.01400700,0.44314343,0.00046847,0.08010017,0.08298322,0.15630404,0.16835935,0.00000000,0.14623702,0.00000294
-2.00800400,0.46902463,0.00055888,0.08474152,0.08872045,0.16599515,0.17799128,0.00000000,0.15329940,0.00000319
-2.00200100,0.49529416,0.00067297,0.08917429,0.09465613,0.17635084,0.18725760,0.00000000,0.16070529,0.00000352
-1.99599800,0.52174689,0.00081371,0.09335770,0.10077476,0.18732441,0.19606322,0.00000000,0.16832833,0.00000393
-1.98999500,0.54825077,0.00098447,0.09726135,0.10707183,0.19889907,0.20433518,0.00000000,0.17606869,0.00000444
-1.98399200,0.57474949,0.00118893,0.10086674,0.11355359,0.21108692,0.21202535,0.00000000,0.18385270,0.00000505
-1.97798899,0.60126234,0.00143104,0.10416836,0.12023629,0.22392693,0.21911228,0.00000000,0.19163167,0.00000577
-1.97198599,0.62788116,0.00171496,0.10717432,0.12714492,0.23748165,0.22560196,0.00000000,0.19937990,0.00000661
-1.96598299,0.65476410,0.00204500,0.10990641,0.13431123,0.25183278,0.23152758,0.00000000,0.20709175,0.00000757
-1.95997999,0.68212624,0.00242545,0.11239951,0.14177134,0.26707555,0.23694800,0.00000000,0.21477809,0.00000867
-1.95397699,0.71022712,0.00286055,0.11470045,0.14956277,0.28331217,0.24194515,0.00000000,0.22246201,0.00000992
-1.94797399,0.73935572,0.00335432,0.11686632,0.15772118,0.30064439,0.24662027,0.00000000,0.23017395,0.00001132
