energy_ev,total_up,Cu_p_up,Cu_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-3.10655328,1.52196660,1.09787839,0.40092070,0.37212278,0.32001836,0.00177068,0.05928256,0.65378596,0.00000000
-3.10055028,1.57461463,1.13563247,0.41084389,0.38288950,0.33459926,0.00186224,0.06161598,0.68077078,0.00000000
-3.09454727,1.62807628,1.17149309,0.42037250,0.39332996,0.35062167,0.00195021,0.06382016,0.70818415,0.00000000
-3.08854427,1.68201462,1.20520574,0.42949537,0.40335261,0.36789902,0.00203354,0.06589519,0.73587896,0.00000000
-3.08254127,1.73610261,1.23654272,0.43821917,0.41287769,0.38622319,0.00211122,0.06784540,0.76369889,0.00000000
-3.07653827,1.79001370,1.26530017,0.44656415,0.42183602,0.40536426,0.00218231,0.06967892,0.79147491,0.00000000
-3.07053527,1.84341190,1.29129460,0.45455923,0.43016746,0.42507095,0.00224596,0.07140700,0.81902206,0.00000000
-3.06453227,1.89594215,1.31435919,0.46223664,0.43781894,0.44507207,0.00230139,0.07304325,0.84613695,0.00000000
-3.05852926,1.94722176,1.33434026,0.46962636,0.44474236,0.46507893,0.00234794,0.07460264,0.87259612,0.00000000
-3.05252626,1.99683373,1.35109439,0.47675076,0.45089264,0.48478884,0.00238502,0.07610045,0.89815558,0.00000000
-3.04652326,2.04432242,1.36448623,0.48361969,0.45622584,0.50388963,0.00241220,0.07755115,0.92255161,0.00000000
-3.04052026,2.08919222,1.37438759,0.49022622,0.46069772,0.52206507,0.00242916,0.07896733,0.94550303,0.00000000
-3.03451726,2.13090944,1.38067766,0.49654341,0.46426278,0.53900106,0.00243571,0.08035871,0.96671485,0.00000000
-3.02851426,2.16890767,1.38324469,0.50252220,0.46687388,0.55439229,0.00243183,0.08173121,0.98588330,0.00000000
-3.02251126,2.20259654,1.38198896,0.50809061,0.46848252,0.56794925,0.00241766,0.08308635,1.00270215,0.00000000
-3.01650825,2.23137363,1.37682700,0.51315441,0.46903967,0.57940513,0.00239351,0.08442080,1.01687004,0.00000000
-3.01050525,2.25463927,1.36769683,0.51759909,0.46849734,0.58852250,0.00235989,0.08572619,1.02809865,0.00000000
-3.00450225,2.27181362,1.35456397,0.52129331,0.46681057,0.59509940,0.00231750,0.08698928,1.03612135,0.00000000
-2.99849925,2.28235533,1.33742780,0.52409352,0.46393994,0.59897457,0.00226725,0.08819240,1.04070201,0.00000000
-2.99249625,2.28578111,1.31632807,0.52584960,0.45985436,0.60003170,0.00221023,0.08931411,1.04164367,0.00000000
-2.98649325,2.28168522,1.29135086,0.52641140,0.45453393,0.59820246,0.00214779,0.09033023,1.03879656,0.00000000
-2.98049025,2.26975814,1.26263389,0.52563562,0.44797286,0.59346821,0.00208144,0.09121495,1.03206528,0.00000000
-2.97448724,2.24980343,1.23037057,0.52339302,0.44018210,0.58586038,0.00201294,0.09194214,1.02141468,0.00000000
-2.96848424,2.22175200,1.19481256,0.51957531,0.43119167,0.57545944,0.00194422,0.09248677,1.00687425,0.00000000
-2.96248124,2.18567301,1.15627054,0.51410154,0.42105237,0.56239262,0.00187739,0.09282623,0.98854066,0.00000000
-2.95647824,2.14178077,1.11511301,0.50692370,0.40983692,0.54683040,0.00181476,0.09294165,0.96657839,0.00000000
-2.95047524,2.09043713,1.07176292,0.49803104,0.39764021,0.52898188,0.00175873,0.09281904,0.94121825,0.00000000
-2.94447224,2.03214911,1.02669226,0.48745307,0.38457883,0.50908937,0.00171187,0.09245023,0.91275385,0.00000000
-2.93846923,1.96756163,0.98041461,0.47526097,0.37078968,0.48742222,0.00167679,0.09183349,0.88153603,0.00000000
-2.93246623,1.89744538,0.93347576,0.46156725,0.35642769,0.46427015,0.00165617,0.09097390,0.84796535,0.00000000
-2.92646323,1.82268029,0.88644277,0.44652383,0.34166281,0.43993637,0.00165267,0.08988333,0.81248300,0.00000000
-2.92046023,1.74423490,0.83989179,0.43031834,0.32667621,0.41473060,0.00166889,0.08858018,0.77556026,0.00000000
-2.91445723,1.66314250,0.79439489,0.41316902,0.31165597,0.38896232,0.00170733,0.08708864,0.73768697,0.00000000
-2.90845423,1.58047477,0.75050650,0.39531825,0.29679227,0.36293426,0.00177028,0.08543785,0.69935932,0.00000000
-2.90245123,1.49731391,0.70874979,0.37702516,0.28227230,0.33693646,0.00185979,0.08366068,0.66106751,0.00000000
-2.89644822,1.41472423,0.66960348,0.35855741,0.26827516,0.31124102,0.00197759,0.08179240,0.62328350,0.00000000
-2.89044522,1.33372433,0.63348960,0.34018273,0.25496682,0.28609757,0.00212497,0.07986925,0.58644954,0.00000000
-2.88444222,1.25526082,0.60076243,0.32216044,0.24249535,0.26172961,0.00230274,0.07792691,0.55096764,0.00000000
-2.87843922,1.18018462,0.57169927,0.30473328,0.23098677,0.23833181,0.00251114,0.07599913,0.51719044,0.00000000
-2.87243622,1.10923056,0.54649309,0.28812006,0.22054132,0.21606823,0.00274979,0.07411633,0.48541378,0.00000000
-2.86643322,1.04300118,0.52524762,0.27250917,0.21123077,0.19507146,0.00301757,0.07230448,0.45587119,0.00000000
-2.86043022,0.98195513,0.50797481,0.25805346,0.20309641,0.17544276,0.00331265,0.07058415,0.42873041,0.00000000
-2.85442721,0.92640061,0.49459502,0.24486649,0.19614812,0.15725299,0.00363239,0.06896985,0.40409209,0.00000000
-2.84842421,0.87649395,0.48493983,0.23302033,0.19036446,0.14054433,0.00397339,0.06746965,0.38199054,0.00000000
-2.84242121,0.83224333,0.47875763,0.22254503,0.18569372,0.12533276,0.00433146,0.06608508,0.36239668,0.00000000
-2.83641821,0.79351742,0.47572164,0.21342957,0.18205598,0.11161103,0.00470173,0.06481134,0.34522270,0.00000000
-2.83041521,0.76005851,0.47544043,0.20562449,0.17934612,0.09935220,0.00507864,0.06363782,0.33032856,0.00000000
-2.82441221,0.73149956,0.47747045,0.19904573,0.17743761,0.08851335,0.00545612,0.06254878,0.31752988,0.00000000
-2.81840920,0.70738447,0.48133041,0.19357974,0.17618700,0.07903972,0.00582772,0.06152430,0.30660684,0.00000000
-2.81240620,0.68719086,0.48651695,0.18908952,0.17543894,0.07086869,0.00618671,0.06054139,0.29731406,0.00000000
-2.80640320,0.67035435,0.49252120,0.18542135,0.17503156,0.06393393,0.00652634,0.05957519,0.28939072,0.00000000
-2.80040020,0.65629354,0.49884565,0.18241190,0.17480198,0.05816919,0.00683998,0.05860019,0.28257094,0.00000000
-2.79439720,0.64443476,0.50502085,0.17989553,0.17459185,0.05351199,0.00712137,0.05759152,0.27659380,0.00000000
-2.78839420,0.63423576,0.51062126,0.17771130,0.17425259,0.04990682,0.00736480,0.05652617,0.27121284,0.00000000
-2.78239120,0.62520733,0.51527978,0.17570968,0.17365026,0.04730789,0.00756530,0.05538403,0.26620468,0.00000000
-2.77638819,0.61693241,0.51870035,0.17375848,0.17266982,0.04568143,0.00771884,0.05414891,0.26137652,0.00000000
-2.77038519,0.60908177,0.52066815,0.17174797,0.17121866,0.04500726,0.00782251,0.05280933,0.25657233,0.00000000
-2.76438219,0.60142590,0.52105701,0.16959486,0.16922928,0.04527979,0.00787457,0.05135908,0.25167750,0.00000000
-2.75837919,0.59384273,0.51983367,0.16724519,0.16666102,0.04650831,0.00787462,0.04979761,0.24662194,0.00000000
-2.75237619,0.58632096,0.51705874,0.16467589,0.16350077,0.04871649,0.00782359,0.04813020,0.24138146,0.00000000
-2.74637319,0.57895880,0.51288420,0.16189510,0.15976275,0.05194127,0.00772376,0.04636786,0.23597755,0.00000000
-2.74037019,0.57195845,0.50754752,0.15894123,0.15548727,0.05623087,0.00757870,0.04452707,0.23047551,0.00000000
-2.73436718,0.56561634,0.50136259,0.15588082,0.15073863,0.06164223,0.00739320,0.04262924,0.22498101,0.00000000
-2.72836418,0.56030956,0.49470772,0.15280527,0.14560216,0.06823775,0.00717312,0.04070013,0.21963541,0.00000000
-2.72236118,0.55647901,0.48801113,0.14982671,0.14018068,0.07608142,0.00692527,0.03876892,0.21460967,0.00000000
-2.71635818,0.55460981,0.48173442,0.14707301,0.13459037,0.08523453,0.00665714,0.03686737,0.21009745,0.00000000
-2.71035518,0.55520968,0.47635462,0.14468228,0.12895632,0.09575098,0.00637678,0.03502874,0.20630731,0.00000000
-2.70435218,0.55878593,0.47234551,0.14279692,0.12340792,0.10767237,0.00609249,0.03328674,0.20345440,0.00000000
-2.69834917,0.56582204,0.47015865,0.14155754,0.11807415,0.12102307,0.00581265,0.03167441,0.20175186,0.00000000
-2.69234617,0.57675433,0.47020514,0.14109689,0.11307912,0.13580545,0.00554544,0.03022306,0.20140216,0.00000000
-2.68634317,0.59194978,0.47283838,0.14153406,0.10853785,0.15199537,0.00529867,0.02896124,0.20258866,0.00000000
-2.68034017,0.61168555,0.47833873,0.14296903,0.10455243,0.16953835,0.00507950,0.02791376,0.20546759,0.00000000
-2.67433717,0.63613104,0.48690044,0.14547786,0.10120879,0.18834635,0.00489431,0.02710088,0.21016069,0.00000000
-2.66833417,0.66533306,0.49862138,0.14910865,0.09857402,0.20829566,0.00474852,0.02653751,0.21674876,0.00000000
-2.66233117,0.69920468,0.51349591,0.15387832,0.09669432,0.22922575,0.00464644,0.02623270,0.22526623,0.00000000
-2.65632816,0.73751823,0.53141120,0.15977035,0.09559374,0.25093950,0.00459115,0.02618917,0.23569704,0.00000000
-2.65032516,0.77990281,0.55214707,0.16673367,0.09527355,0.27320471,0.00458443,0.02640307,0.24797189,0.00000000
-2.64432216,0.82584650,0.57537957,0.17468255,0.09571233,0.29575706,0.00462674,0.02686394,0.26196707,0.00000000
-2.63831916,0.87470332,0.60068792,0.18349765,0.09686673,0.31830437,0.00471716,0.02755479,0.27750487,0.00000000
-2.63231616,0.92570489,0.62756495,0.19302822,0.09867291,0.34053229,0.00485345,0.02845245,0.29435571,0.00000000
-2.62631316,0.97797666,0.65543052,0.20309528,0.10104848,0.36211102,0.00503206,0.02952806,0.31224195,0.00000000
-2.62031016,1.03055808,0.68364753,0.21349589,0.10389503,0.38270314,0.00524826,0.03074774,0.33084342,0.00000000
-2.61430715,1.08242639,0.71154014,0.22400821,0.10710103,0.40197209,0.00549622,0.03207344,0.34980439,0.00000000
-2.60830415,1.13252325,0.73841341,0.23439736,0.11054514,0.41959108,0.00576918,0.03346396,0.36874213,0.00000000
-2.60230115,1.17978339,0.76357393,0.24442179,0.11409975,0.43525220,0.00605962,0.03487597,0.38725649,0.00000000
-2.59629815,1.22316437,0.78635060,0.25384008,0.11763470,0.44867522,0.00635944,0.03626531,0.40494054,0.00000000
-2.59029515,1.26167646,0.80611491,0.26241778,0.12102102,0.45961595,0.00666020,0.03758816,0.42139173,0.00000000
-2.58429215,1.29441162,0.82230004,0.26993429,0.12413467,0.46787360,0.00695333,0.03880232,0.43622334,0.00000000
-2.57828914,1.32057046,0.83441808,0.27618929,0.12686009,0.47329714,0.00723039,0.03986842,0.44907570,0.00000000
-2.57228614,1.33948641,0.84207485,0.28100869,0.12909351,0.47579016,0.00748327,0.04075108,0.45962689,0.00000000
-2.56628314,1.35064599,0.84498178,0.28424973,0.13074592,0.47531427,0.00770447,0.04141994,0.46760238,0.00000000
-2.56028014,1.35370451,0.84296448,0.28580517,0.13174555,0.47189070,0.00788727,0.04185050,0.47278343,0.00000000
-2.55427714,1.34849677,0.83596774,0.28560627,0.13203988,0.46560037,0.00802593,0.04202487,0.47501361,0.00000000
-2.54827414,1.33504218,0.82405688,0.28362461,0.13159705,0.45658214,0.00811589,0.04193214,0.47420347,0.00000000
-2.54227114,1.31354426,0.80741552,0.27987251,0.13040671,0.44502964,0.00815381,0.04156870,0.47033305,0.00000000
-2.53626813,1.28438470,0.78633986,0.27440219,0.12848020,0.43118658,0.00813775,0.04093821,0.46345201,0.00000000
-2.53026513,1.24811210,0.76122994,0.26730368,0.12585013,0.41534099,0.00806711,0.04005134,0.45367763,0.00000000
-2.52426213,1.20542615,0.73257822,0.25870147,0.12256943,0.39781854,0.00794270,0.03892535,0.44119061,0.00000000
-2.51825913,1.15715772,0.70095593,0.24875027,0.11870980,0.37897519,0.00776661,0.03758341,0.42622887,0.00000000
-2.51225613,1.10424596,0.66699805,0.23762987,0.11435975,0.35918948,0.00754218,0.03605378,0.40907971,0.00000000
-2.50625313,1.04771310,0.63138716,0.22553940,0.10962227,0.33885485,0.00727382,0.03436893,0.39007065,0.00000000
-2.50025013,0.98863814,0.59483702,0.21269129,0.10461218,0.31837194,0.00696685,0.03256440,0.36955935,0.00000000
-2.49424712,0.92813019,0.55807636,0.19930504,0.09945333,0.29814143,0.00662731,0.03067783,0.34792296,0.00000000
-2.48824412,0.86730256,0.52183329,0.18560118,0.09427565,0.27855726,0.00626177,0.02874786,0.32554746,0.00000000
-2.48224112,0.80724816,0.48682073,0.17179556,0.08921224,0.26000055,0.00587709,0.02681307,0.30281727,0.00000000
-2.47623812,0.74901701,0.45372328,0.15809409,0.08439644,0.24283415,0.00548022,0.02491107,0.28010558,0.00000000
-2.47023512,0.69359628,0.42318542,0.14468830,0.07995905,0.22739779,0.00507802,0.02307759,0.25776566,0.00000000
-2.46423212,0.64189308,0.39580139,0.13175156,0.07602568,0.21400384,0.00467704,0.02134577,0.23612334,0.00000000
-2.45822911,0.59472025,0.37210638,0.11943622,0.07271425,0.20293362,0.00428339,0.01974550,0.21547095,0.00000000
-2.45222611,0.55278496,0.35256927,0.10787159,0.07013271,0.19443394,0.00390259,0.01830300,0.19606263,0.00000000
-2.44622311,0.51668009,0.33758634,0.09716280,0.06837686,0.18871405,0.00353949,0.01704034,0.17811116,0.00000000
-2.44022011,0.48687805,0.32747611,0.08739036,0.06752842,0.18594261,0.00319816,0.01597531,0.16178617,0.00000000
-2.43421711,0.46372675,0.32247485,0.07861057,0.06765322,0.18624477,0.00288189,0.01512119,0.14721362,0.00000000
-2.42821411,0.44744741,0.32273278,0.07085633,0.06879954,0.18969932,0.00259315,0.01448671,0.13447645,0.00000000
-2.42221111,0.43813396,0.32831080,0.06413867,0.07099667,0.19633578,0.00233359,0.01407610,0.12361612,0.00000000
-2.41620810,0.43575370,0.33917769,0.05844839,0.07425362,0.20613168,0.00210413,0.01388914,0.11463498,0.00000000
-2.41020510,0.44014922,0.35520802,0.05375818,0.07855805,0.21901008,0.00190495,0.01392128,0.10749922,0.00000000
-2.40420210,0.45104145,0.37618079,0.05002476,0.08387548,0.23483750,0.00173557,0.01416385,0.10214223,0.00000000
-2.39819910,0.46803395,0.40177916,0.04719111,0.09014890,0.25342256,0.00159496,0.01460424,0.09846823,0.00000000
-2.39219610,0.49061863,0.43159153,0.04518877,0.09729865,0.27451562,0.00148156,0.01522618,0.09635614,0.00000000
-2.38619310,0.51818300,0.46511447,0.04393998,0.10522296,0.29780954,0.00139343,0.01601000,0.09566346,0.00000000
-2.38019010,0.55001939,0.50175761,0.04335989,0.11379888,0.32294211,0.00132828,0.01693304,0.09623033,0.00000000
-2.37418709,0.58533623,0.54085109,0.04335854,0.12288399,0.34950013,0.00128357,0.01796996,0.09788346,0.00000000
-2.36818409,0.62327169,0.58165557,0.04384287,0.13231863,0.37702542,0.00125659,0.01909330,0.10044022,0.00000000
-2.36218109,0.66290972,0.62337510,0.04471854,0.14192894,0.40502288,0.00124455,0.02027392,0.10371263,0.00000000
-2.35617809,0.70329856,0.66517270,0.04589175,0.15153046,0.43297053,0.00124461,0.02148161,0.10751145,0.00000000
-2.35017509,0.74347147,0.70618855,0.04727095,0.16093244,0.46033135,0.00125397,0.02268576,0.11165023,0.00000000
-2.34417209,0.78246944,0.74556028,0.04876849,0.16994259,0.48656686,0.00126990,0.02385604,0.11594940,0.00000000
-2.33816908,0.81936525,0.78244507,0.05030222,0.17837228,0.51115178,0.00128985,0.02496310,0.12024025,0.00000000
-2.33216608,0.85328836,0.81604255,0.05179695,0.18604197,0.53358962,0.00131142,0.02597938,0.12436890,0.00000000
-2.32616308,0.88344977,0.84561789,0.05318589,0.19278664,0.55342835,0.00133244,0.02687981,0.12820006,0.00000000
-2.32016008,0.90916599,0.87052413,0.05441189,0.19846115,0.57027579,0.00135100,0.02764258,0.13162049,0.00000000
-2.31415708,0.92988114,0.89022277,0.05542861,0.20294509,0.58381390,0.00136548,0.02824977,0.13454217,0.00000000
-2.30815408,0.94518640,0.90430175,0.05620137,0.20614723,0.59381150,0.00137453,0.02868797,0.13690501,0.00000000
-2.30215108,0.95483583,0.91248989,0.05670793,0.20800908,0.60013467,0.00137717,0.02894877,0.13867889,0.00000000
-2.29614807,0.95875791,0.91466729,0.05693893,0.20850759,0.60275462,0.00137268,0.02902911,0.13986516,0.00000000
-2.29014507,0.95706215,0.91087093,0.05689801,0.20765679,0.60175230,0.00136069,0.02893154,0.14049728,0.00000000
-2.28414207,0.95004056,0.90129523,0.05660173,0.20550838,0.59731980,0.00134114,0.02866430,0.14064071,0.00000000
-2.27813907,0.93816361,0.88628757,0.05607913,0.20215113,0.58975827,0.00131426,0.02824123,0.14039193,0.00000000
-2.27213607,0.92207083,0.86633877,0.05537099,0.19770920,0.57947244,0.00128053,0.02768158,0.13987658,0.00000000
-2.26613307,0.90255644,0.84206894,0.05452878,0.19233946,0.56696190,0.00124072,0.02700965,0.13924674,0.00000000
-2.26013007,0.88055025,0.81420926,0.05361336,0.18622785,0.55280949,0.00119576,0.02625429,0.13867749,0.00000000
-2.25412706,0.85709463,0.78358044,0.05269346,0.17958499,0.53766709,0.00114679,0.02544828,0.13836260,0.00000000
-2.24812406,0.83331819,0.75106863,0.05184392,0.17264113,0.52223940,0.00109507,0.02462769,0.13850973,0.00000000
-2.24212106,0.81040707,0.71759972,0.05114373,0.16564077,0.50726617,0.00104197,0.02383103,0.13933497,0.00000000
-2.23611806,0.78957459,0.68411298,0.05067407,0.15883683,0.49350342,0.00098889,0.02309847,0.14105714,0.00000000
-2.23011506,0.77203016,0.65153488,0.05051616,0.15248486,0.48170424,0.00093727,0.02247092,0.14389168,0.00000000
-2.22411206,0.75894822,0.62075402,0.05074911,0.14683723,0.47259954,0.00088852,0.02198919,0.14804456,0.00000000
-2.21810905,0.75143797,0.59259776,0.05144786,0.14213745,0.46687940,0.00084398,0.02169299,0.15370617,0.00000000
-2.21210605,0.75051449,0.56781129,0.05268104,0.13861473,0.46517527,0.00080490,0.02162009,0.16104547,0.00000000
-2.20610305,0.75707193,0.54703956,0.05450909,0.13647893,0.46804341,0.00077243,0.02180538,0.17020442,0.00000000
-2.20010005,0.77185910,0.53081246,0.05698236,0.13591580,0.47594999,0.00074754,0.02227997,0.18129303,0.00000000
-2.19409705,0.79545806,0.51953337,0.06013950,0.13708270,0.48925788,0.00073105,0.02307034,0.19438494,0.00000000
-2.18809405,0.82826598,0.51347128,0.06400603,0.14010476,0.50821560,0.00072357,0.02419751,0.20951394,0.00000000
-2.18209105,0.87048073,0.51275650,0.06859311,0.14507154,0.53294840,0.00072552,0.02567623,0.22667122,0.00000000
-2.17608804,0.92209034,0.51737983,0.07389667,0.15203422,0.56345184,0.00073712,0.02751433,0.24580385,0.00000000
-2.17008504,0.98286687,0.52719503,0.07989684,0.16100337,0.59958793,0.00075832,0.02971203,0.26681418,0.00000000
-2.16408204,1.05236477,0.54192465,0.08655767,0.17194745,0.64108396,0.00078889,0.03226148,0.28956057,0.00000000
-2.15807904,1.12992408,0.56116866,0.09382737,0.18479197,0.68753430,0.00082836,0.03514641,0.31385923,0.00000000
-2.15207604,1.21467869,0.58441598,0.10163882,0.19941958,0.73840513,0.00087602,0.03834190,0.33948729,0.00000000
-2.14607304,1.30556972,0.61105843,0.10991058,0.21567101,0.79304223,0.00093099,0.04181447,0.36618711,0.00000000
-2.14007004,1.40136410,0.64040697,0.11854836,0.23334710,0.85068192,0.00099216,0.04552228,0.39367156,0.00000000
-2.13406703,1.50067817,0.67170971,0.12744680,0.25221182,0.91046497,0.00105827,0.04941571,0.42163040,0.00000000
-2.12806403,1.60200609,0.70417156,0.13649178,0.27199651,0.97145338,0.00112790,0.05343808,0.44973740,0.00000000
-2.12206103,1.70375250,0.73697481,0.14556295,0.29240516,1.03264979,0.00119952,0.05752682,0.47765809,0.00000000
-2.11605803,1.80426891,0.76930045,0.15453671,0.31312074,1.09301910,0.00127150,0.06161472,0.50505789,0.00000000
-2.11005503,1.90189270,0.80034955,0.16328922,0.33381253,1.15151187,0.00134219,0.06563157,0.53161043,0.00000000
-2.10405203,1.99498791,0.82936411,0.17169970,0.35414413,1.20708876,0.00140992,0.06950595,0.55700567,0.00000000
-2.09804902,2.08198646,0.85564690,0.17965365,0.37378210,1.25874554,0.00147305,0.07316717,0.58095765,0.00000000
-2.09204602,2.16142855,0.87857967,0.18704599,0.39240482,1.30553766,0.00153006,0.07654731,0.60321163,0.00000000
-2.08604302,2.23200076,0.89763908,0.19378402,0.40971127,1.34660375,0.00157952,0.07958329,0.62355022,0.00000000
-2.08004002,2.29257058,0.91240988,0.19979003,0.42542950,1.38118717,0.00162020,0.08221886,0.64179853,0.00000000
-2.07403702,2.34221599,0.92259490,0.20500344,0.43932429,1.40865484,0.00165104,0.08440641,0.65782797,0.00000000
-2.06803402,2.38024903,0.92802140,0.20938247,0.45120383,1.42851278,0.00167123,0.08610861,0.67155867,0.00000000
-2.06203102,2.40623229,0.92864358,0.21290519,0.46092500,1.44041758,0.00168023,0.08729965,0.68296047,0.00000000
-2.05602801,2.41998784,0.92454118,0.21556989,0.46839711,1.44418360,0.00167774,0.08796619,0.69205243,0.00000000
-2.05002501,2.42159808,0.91591407,0.21739478,0.47358389,1.43978554,0.00166376,0.08810785,0.69890091,0.00000000
-2.04402201,2.41139862,0.90307323,0.21841707,0.47650361,1.42735631,0.00163854,0.08773720,0.70361637,0.00000000
-2.03801901,2.38996341,0.88642821,0.21869132,0.47722749,1.40718043,0.00160260,0.08687938,0.70634899,0.00000000
-2.03201601,2.35808285,0.86647173,0.21828734,0.47587620,1.37968318,0.00155670,0.08557123,0.70728328,0.00000000
-2.02601301,2.31673576,0.84376193,0.21728745,0.47261496,1.34541602,0.00150179,0.08385996,0.70663198,0.00000000
-2.02001001,2.26705649,0.81890290,0.21578355,0.46764727,1.30503892,0.00143900,0.08180152,0.70462940,0.00000000
-2.01400700,2.21029835,0.79252427,0.21387372,0.46120756,1.25930033,0.00136959,0.07945872,0.70152451,0.00000000
-2.00800400,2.14779503,0.76526068,0.21165892,0.45355326,1.20901556,0.00129490,0.07689898,0.69757395,0.00000000
-2.00200100,2.08092142,0.73773172,0.20923954,0.44495650,1.15504444,0.00121632,0.07419219,0.69303529,0.00000000
-1.99599800,2.01105534,0.71052316,0.20671219,0.43569587,1.09826897,0.00113524,0.07140839,0.68816070,0.00000000
-1.98999500,1.93954146,0.68417014,0.20416676,0.42604856,1.03957190,0.00105300,0.06861555,0.68319115,0.00000000
-1.98399200,1.86765869,0.65914281,0.20168384,0.41628315,0.97981669,0.00097087,0.06587761,0.67835145,0.00000000
-1.97798899,1.79659206,0.63583481,0.19933261,0.40665328,0.91982963,0.00089000,0.06325261,0.67384605,0.00000000
-1.97198599,1.72740965,0.61455506,0.19716936,0.39739249,0.86038438,0.00081144,0.06079125,0.66985586,0.00000000
-1.96598299,1.66104517,0.59552284,0.19523642,0.38871015,0.80218937,0.00073605,0.05853572,0.66653590,0.00000000
-1.95997999,1.59828637,0.57886638,0.19356189,0.38078867,0.74587807,0.00066454,0.05651891,0.66401404,0.00000000
-1.95397699,1.53976912,0.56462464,0.19215977,0.37378188,0.69200239,0.00059747,0.05476405,0.66239049,0.00000000
-1.94797399,1.48597688,0.55275227,0.19103075,0.36781449,0.64102880,0.00053523,0.05328466,0.66173816,0.00000000
-1.94197099,1.43724517,0.54312720,0.19016340,0.36298258,0.59333732,0.00047803,0.05208489,0.66210369,0.00000000
-1.93596798,1.39377014,0.53556062,0.18953579,0.35935484,0.54922282,0.00042597,0.05116016,0.66350911,0.00000000
-1.92996498,1.35562061,0.52980863,0.18911741,0.35697443,0.50889846,0.00037900,0.05049808,0.66595379,0.00000000
-1.92396198,1.32275265,0.52558518,0.18887125,0.35586123,0.47250083,0.00033697,0.05007955,0.66941678,0.00000000
-1.91795898,1.29502585,0.52257558,0.18875603,0.35601436,0.44009639,0.00029964,0.04988000,0.67385920,0.00000000
-1.91195598,1.27222040,0.52045009,0.18872830,0.35741469,0.41168889,0.00026669,0.04987079,0.67922663,0.00000000
-1.90595298,1.25405411,0.51887698,0.18874453,0.36002728,0.38722730,0.00023778,0.05002052,0.68545138,0.00000000
-1.89994997,1.24019881,0.51753465,0.18876290,0.36380354,0.36661394,0.00021251,0.05029640,0.69245450,0.00000000
-1.89394697,1.23029536,0.51612218,0.18874487,0.36868313,0.34971258,0.00019048,0.05066550,0.70014749,0.00000000
-1.88794397,1.22396693,0.51436833,0.18865634,0.37459550,0.33635608,0.00017130,0.05109585,0.70843365,0.00000000
-1.88194097,1.22083015,0.51203832,0.18846852,0.38146097,0.32635359,0.00015457,0.05155745,0.71720909,0.00000000
-1.87593797,1.22050395,0.50893866,0.18815833,0.38919158,0.31949690,0.00013995,0.05202304,0.72636335,0.00000000
-1.86993497,1.22261615,0.50491976,0.18770850,0.39769149,0.31556602,0.00012710,0.05246869,0.73577977,0.00000000
-1.86393197,1.22680764,0.49987651,0.18710725,0.40685722,0.31433385,0.00011574,0.05287419,0.74533561,0.00000000
-1.85792896,1.23273455,0.49374696,0.18634774,0.41657771,0.31556981,0.00010561,0.05322327,0.75490198,0.00000000
-1.85192596,1.24006859,0.48650943,0.18542727,0.42673424,0.31904270,0.00009652,0.05350363,0.76434382,0.00000000
-1.84592296,1.24849594,0.47817825,0.18434622,0.43720041,0.32452248,0.00008829,0.05370674,0.77351985,0.00000000
-1.83991996,1.25771491,0.46879863,0.18310707,0.44784222,0.33178143,0.00008081,0.05382759,0.78228276,0.00000000
-1.83391696,1.26743311,0.45844090,0.18171324,0.45851836,0.34059450,0.00007397,0.05386429,0.79047966,0.00000000
-1.82791396,1.27736424,0.44719453,0.18016812,0.46908072,0.35073917,0.00006773,0.05381754,0.79795288,0.00000000
-1.82191096,1.28722509,0.43516234,0.17847413,0.47937526,0.36199488,0.00006206,0.05369012,0.80454124,0.00000000
-1.81590795,1.29673304,0.42245511,0.17663205,0.48924330,0.37414229,0.00005697,0.05348627,0.81008178,0.00000000
-1.80990495,1.30560454,0.40918684,0.17464050,0.49852312,0.38696251,0.00005250,0.05321116,0.81441203,0.00000000
-1.80390195,1.31355467,0.39547098,0.17249577,0.50705214,0.40023648,0.00004872,0.05287032,0.81737282,0.00000000
-1.79789895,1.32029816,0.38141752,0.17019184,0.51466937,0.41374477,0.00004572,0.05246915,0.81881155,0.00000000
-1.79189595,1.32555190,0.36713124,0.16772069,0.52121830,0.42726791,0.00004363,0.05201254,0.81858593,0.00000000
-1.78589295,1.32903908,0.35271088,0.16507291,0.52655021,0.44058739,0.00004261,0.05150451,0.81656801,0.00000000
-1.77988994,1.33049488,0.33824934,0.16223842,0.53052760,0.45348753,0.00004287,0.05094806,0.81264858,0.00000000
-1.77388694,1.32967364,0.32383462,0.15920746,0.53302793,0.46575817,0.00004464,0.05034504,0.80674154,0.00000000
-1.76788394,1.32635717,0.30955153,0.15597168,0.53394735,0.47719833,0.00004823,0.04969618,0.79878835,0.00000000
-1.76188094,1.32036412,0.29548380,0.15252524,0.53320441,0.48762064,0.00005397,0.04900125,0.78876225,0.00000000
-1.75587794,1.31155984,0.28171651,0.14886595,0.53074358,0.49685653,0.00006229,0.04825930,0.77667207,0.00000000
-1.74987494,1.29986637,0.26833867,0.14499637,0.52653843,0.50476200,0.00007366,0.04746899,0.76256556,0.00000000
-1.74387194,1.28527204,0.25544556,0.14092473,0.52059430,0.51122360,0.00008863,0.04662903,0.74653190,0.00000000
