energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-4.59529765,2.24267399,-2.24267402,0.86848461,-0.86848461,0.61154050,-0.61154050,0.00798748,-0.00798748,0.21513205,-0.21513205,0.73691911,-0.73691912,0.75327532,-0.75327534,0.53170598,-0.53170599,0.00000000,-0.00000000
-4.58929465,2.19309583,-2.19309586,0.87272645,-0.87272646,0.60749042,-0.60749043,0.00811727,-0.00811727,0.20981012,-0.20981012,0.72465475,-0.72465476,0.72581563,-0.72581565,0.51500188,-0.51500188,0.00000000,-0.00000000
-4.58329165,2.14489944,-2.14489947,0.87588686,-0.87588686,0.60314288,-0.60314289,0.00822669,-0.00822669,0.20489236,-0.20489237,0.71229449,-0.71229450,0.69916932,-0.69916933,0.49858918,-0.49858919,0.00000000,-0.00000000
-4.57728864,2.09781573,-2.09781576,0.87770666,-0.87770666,0.59834131,-0.59834131,0.00831204,-0.00831204,0.20036334,-0.20036334,0.69977921,-0.69977922,0.67337460,-0.67337461,0.48237404,-0.48237405,0.00000000,-0.00000000
-4.57128564,2.05158565,-2.05158567,0.87797492,-0.87797492,0.59295312,-0.59295312,0.00837053,-0.00837053,0.19619928,-0.19619928,0.68705559,-0.68705560,0.64845475,-0.64845477,0.46627288,-0.46627288,0.00000000,-0.00000000
-4.56528264,2.00597065,-2.00597067,0.87653142,-0.87653142,0.58687250,-0.58687250,0.00840021,-0.00840021,0.19236923,-0.19236923,0.67407859,-0.67407860,0.62442068,-0.62442069,0.45021694,-0.45021695,0.00000000,-0.00000000
-4.55927964,1.96075860,-1.96075862,0.87326616,-0.87326616,0.58002133,-0.58002133,0.00839996,-0.00839996,0.18883598,-0.18883598,0.66081250,-0.66081251,0.60127255,-0.60127256,0.43415521,-0.43415522,0.00000000,-0.00000000
-4.55327664,1.91576553,-1.91576555,0.86811636,-0.86811636,0.57234850,-0.57234851,0.00836941,-0.00836941,0.18555702,-0.18555702,0.64723076,-0.64723077,0.57900070,-0.57900071,0.41805570,-0.41805571,0.00000000,-0.00000000
-4.54727364,1.87083381,-1.87083383,0.86106120,-0.86106120,0.56382783,-0.56382784,0.00830887,-0.00830887,0.18248524,-0.18248525,0.63331470,-0.63331471,0.55758588,-0.55758589,0.40190537,-0.40190538,0.00000000,-0.00000000
-4.54127064,1.82582780,-1.82582783,0.85211517,-0.85211517,0.55445481,-0.55445481,0.00821921,-0.00821921,0.17956980,-0.17956980,0.61905158,-0.61905159,0.53699913,-0.53699914,0.38570876,-0.38570877,0.00000000,-0.00000000
-4.53526763,1.78062792,-1.78062794,0.84132045,-0.84132045,0.54424262,-0.54424262,0.00810179,-0.00810179,0.17675682,-0.17675682,0.60443224,-0.60443225,0.51720147,-0.51720148,0.36948568,-0.36948569,0.00000000,-0.00000000
-4.52926463,1.73512416,-1.73512418,0.82873915,-0.82873916,0.53321789,-0.53321790,0.00795829,-0.00795829,0.17399037,-0.17399037,0.58944874,-0.58944874,0.49814379,-0.49814380,0.35326823,-0.35326824,0.00000000,-0.00000000
-4.52326163,1.68921027,-1.68921029,0.81444595,-0.81444596,0.52141634,-0.52141635,0.00779070,-0.00779070,0.17121339,-0.17121339,0.57409234,-0.57409235,0.47976697,-0.47976698,0.33709748,-0.33709749,0.00000000,-0.00000000
-4.51725863,1.64277915,-1.64277917,0.79852168,-0.79852168,0.50887888,-0.50887888,0.00760112,-0.00760112,0.16836887,-0.16836887,0.55835210,-0.55835211,0.46200258,-0.46200259,0.32102008,-0.32102008,0.00000000,-0.00000000
-4.51125563,1.59572040,-1.59572042,0.78104826,-0.78104826,0.49564831,-0.49564831,0.00739178,-0.00739178,0.16540117,-0.16540118,0.54221420,-0.54221421,0.44477411,-0.44477411,0.30508507,-0.30508507,0.00000000,-0.00000000
-4.50525263,1.54792017,-1.54792019,0.76210532,-0.76210533,0.48176686,-0.48176686,0.00716489,-0.00716489,0.16225744,-0.16225744,0.52566223,-0.52566224,0.42799890,-0.42799891,0.28934111,-0.28934112,0.00000000,-0.00000000
-4.49924962,1.49926355,-1.49926356,0.74176847,-0.74176848,0.46727468,-0.46727469,0.00692264,-0.00692264,0.15888911,-0.15888911,0.50867835,-0.50867835,0.41159068,-0.41159069,0.27383424,-0.27383424,0.00000000,-0.00000000
-4.49324662,1.44963928,-1.44963929,0.72010929,-0.72010930,0.45220931,-0.45220931,0.00666715,-0.00666715,0.15525348,-0.15525348,0.49124522,-0.49124523,0.39546250,-0.39546251,0.25860623,-0.25860624,0.00000000,-0.00000000
-4.48724362,1.39894638,-1.39894640,0.69719679,-0.69719680,0.43660597,-0.43660597,0.00640045,-0.00640045,0.15131518,-0.15131519,0.47334862,-0.47334863,0.37953014,-0.37953015,0.24369368,-0.24369368,0.00000000,-0.00000000
-4.48124062,1.34710211,-1.34710213,0.67310005,-0.67310006,0.42049873,-0.42049874,0.00612446,-0.00612446,0.14704756,-0.14704756,0.45498043,-0.45498043,0.36371554,-0.36371554,0.22912758,-0.22912758,0.00000000,-0.00000000
-4.47523762,1.29405047,-1.29405048,0.64789165,-0.64789165,0.40392216,-0.40392216,0.00584100,-0.00584100,0.14243375,-0.14243375,0.43614168,-0.43614169,0.34795021,-0.34795022,0.21493353,-0.21493353,0.00000000,-0.00000000
-4.46923462,1.23977059,-1.23977060,0.62165138,-0.62165138,0.38691331,-0.38691331,0.00555184,-0.00555184,0.13746755,-0.13746755,0.41684555,-0.41684556,0.33217834,-0.33217835,0.20113230,-0.20113230,0.00000000,-0.00000000
-4.46323162,1.18428417,-1.18428419,0.59446997,-0.59446997,0.36951384,-0.36951385,0.00525865,-0.00525865,0.13215387,-0.13215388,0.39711980,-0.39711981,0.31635936,-0.31635937,0.18774066,-0.18774067,0.00000000,-0.00000000
-4.45722861,1.12766126,-1.12766127,0.56645222,-0.56645223,0.35177197,-0.35177198,0.00496306,-0.00496306,0.12650879,-0.12650879,0.37700860,-0.37700861,0.30046988,-0.30046989,0.17477244,-0.17477244,0.00000000,-0.00000000
-4.45122561,1.07002386,-1.07002388,0.53771934,-0.53771934,0.33374406,-0.33374406,0.00466666,-0.00466666,0.12055917,-0.12055917,0.35657351,-0.35657351,0.28450483,-0.28450483,0.16223947,-0.16223947,0.00000000,-0.00000000
-4.44522261,1.01154705,-1.01154707,0.50841012,-0.50841012,0.31549567,-0.31549567,0.00437103,-0.00437103,0.11434186,-0.11434187,0.33589341,-0.33589342,0.26847769,-0.26847770,0.15015256,-0.15015256,0.00000000,-0.00000000
-4.43921961,0.95245731,-0.95245733,0.47868096,-0.47868097,0.29710202,-0.29710203,0.00407773,-0.00407773,0.10790254,-0.10790254,0.31506359,-0.31506360,0.25241997,-0.25241997,0.13852225,-0.13852225,0.00000000,-0.00000000
-4.43321661,0.89302823,-0.89302825,0.44870453,-0.44870453,0.27864771,-0.27864771,0.00378829,-0.00378829,0.10129414,-0.10129414,0.29419372,-0.29419373,0.23637973,-0.23637973,0.12735930,-0.12735930,0.00000000,-0.00000000
-4.42721361,0.83357372,-0.83357373,0.41866718,-0.41866719,0.26022571,-0.26022572,0.00350423,-0.00350423,0.09457511,-0.09457511,0.27340509,-0.27340510,0.22041946,-0.22041947,0.11667495,-0.11667495,0.00000000,-0.00000000
-4.42121061,0.77443914,-0.77443915,0.38876541,-0.38876541,0.24193583,-0.24193583,0.00322704,-0.00322704,0.08780741,-0.08780741,0.25282715,-0.25282715,0.20461339,-0.20461339,0.10648094,-0.10648094,0.00000000,-0.00000000
-4.41520760,0.71599097,-0.71599098,0.35920138,-0.35920138,0.22388249,-0.22388249,0.00295816,-0.00295816,0.08105453,-0.08105453,0.23259355,-0.23259355,0.18904428,-0.18904428,0.09678930,-0.09678930,0.00000000,-0.00000000
-4.40920460,0.65860545,-0.65860546,0.33017798,-0.33017798,0.20617225,-0.20617225,0.00269896,-0.00269896,0.07437940,-0.07437940,0.21283804,-0.21283804,0.17380011,-0.17380011,0.08761193,-0.08761193,0.00000000,-0.00000000
-4.40320160,0.60265703,-0.60265704,0.30189365,-0.30189366,0.18891104,-0.18891105,0.00245073,-0.00245073,0.06784255,-0.06784255,0.19369033,-0.19369033,0.15897064,-0.15897064,0.07896015,-0.07896016,0.00000000,-0.00000000
-4.39719860,0.54850717,-0.54850718,0.27453737,-0.27453738,0.17220134,-0.17220134,0.00221466,-0.00221466,0.06150035,-0.06150035,0.17527220,-0.17527220,0.14464416,-0.14464417,0.07084414,-0.07084415,0.00000000,-0.00000000
-4.39119560,0.49649413,-0.49649414,0.24828399,-0.24828400,0.15613950,-0.15613950,0.00199185,-0.00199185,0.05540355,-0.05540355,0.15769411,-0.15769412,0.13090457,-0.13090458,0.06327246,-0.06327246,0.00000000,-0.00000000
-4.38519260,0.44692427,-0.44692428,0.22329036,-0.22329037,0.14081334,-0.14081335,0.00178325,-0.00178325,0.04959618,-0.04959618,0.14105241,-0.14105242,0.11782888,-0.11782888,0.05625165,-0.05625165,0.00000000,-0.00000000
-4.37918959,0.40006529,-0.40006530,0.19969229,-0.19969229,0.12630021,-0.12630021,0.00158971,-0.00158971,0.04411470,-0.04411470,0.12542730,-0.12542730,0.10548530,-0.10548530,0.04978604,-0.04978604,0.00000000,-0.00000000
-4.37318659,0.35614168,-0.35614169,0.17760261,-0.17760261,0.11266547,-0.11266548,0.00141198,-0.00141198,0.03898756,-0.03898756,0.11088158,-0.11088159,0.09393203,-0.09393203,0.04387772,-0.04387772,0.00000000,-0.00000000
-4.36718359,0.31533250,-0.31533250,0.15711039,-0.15711039,0.09996173,-0.09996173,0.00125070,-0.00125070,0.03423506,-0.03423506,0.09746037,-0.09746037,0.08321669,-0.08321669,0.03852680,-0.03852680,0.00000000,-0.00000000
-4.36118059,0.27777165,-0.27777165,0.13828129,-0.13828129,0.08822853,-0.08822853,0.00110645,-0.00110645,0.02986957,-0.02986957,0.08519145,-0.08519145,0.07337645,-0.07337645,0.03373186,-0.03373186,0.00000000,-0.00000000
-4.35517759,0.24355039,-0.24355040,0.12115909,-0.12115909,0.07749281,-0.07749282,0.00097980,-0.00097980,0.02589601,-0.02589601,0.07408654,-0.07408654,0.06443888,-0.06443888,0.02949081,-0.02949081,0.00000000,-0.00000000
-4.34917459,0.21272204,-0.21272205,0.10576816,-0.10576816,0.06776991,-0.06776991,0.00087129,-0.00087129,0.02231252,-0.02231252,0.06414311,-0.06414311,0.05642338,-0.05642339,0.02580183,-0.02580183,0.00000000,-0.00000000
-4.34317159,0.18530853,-0.18530853,0.09211691,-0.09211691,0.05906507,-0.05906507,0.00078157,-0.00078157,0.01911136,-0.01911136,0.05534681,-0.05534682,0.04934325,-0.04934325,0.02266467,-0.02266468,0.00000000,-0.00000000
-4.33716858,0.16130843,-0.16130843,0.08020189,-0.08020190,0.05137544,-0.05137544,0.00071138,-0.00071138,0.01627993,-0.01627993,0.04767428,-0.04767428,0.04320808,-0.04320808,0.02008216,-0.02008216,0.00000000,-0.00000000
-4.33116558,0.14070627,-0.14070627,0.07001246,-0.07001246,0.04469246,-0.04469246,0.00066165,-0.00066166,0.01380182,-0.01380182,0.04109613,-0.04109613,0.03802669,-0.03802669,0.01806175,-0.01806175,0.00000000,-0.00000000
-4.32516258,0.12348251,-0.12348251,0.06153569,-0.06153570,0.03900441,-0.03900441,0.00063356,-0.00063356,0.01165790,-0.01165790,0.03558022,-0.03558022,0.03381020,-0.03381020,0.01661735,-0.01661735,0.00000000,-0.00000000
-4.31915958,0.10962392,-0.10962392,0.05476149,-0.05476149,0.03429917,-0.03429917,0.00062856,-0.00062856,0.00982740,-0.00982740,0.03109470,-0.03109470,0.03057528,-0.03057528,0.01577105,-0.01577105,0.00000000,-0.00000000
-4.31315658,0.09913393,-0.09913393,0.04968753,-0.04968754,0.03056698,-0.03056698,0.00064848,-0.00064848,0.00828891,-0.00828891,0.02761113,-0.02761113,0.02834747,-0.02834747,0.01555501,-0.01555501,0.00000000,-0.00000000
-4.30715358,0.09204258,-0.09204258,0.04632396,-0.04632396,0.02780312,-0.02780313,0.00069556,-0.00069556,0.00702126,-0.00702126,0.02510715,-0.02510715,0.02716434,-0.02716434,0.01601310,-0.01601310,0.00000000,-0.00000000
-4.30115058,0.08841564,-0.08841563,0.04469759,-0.04469759,0.02601040,-0.02601040,0.00077250,-0.00077250,0.00600435,-0.00600435,0.02356895,-0.02356895,0.02707849,-0.02707849,0.01720254,-0.01720254,0.00000000,-0.00000000
-4.29514757,0.08836260,-0.08836260,0.04485547,-0.04485547,0.02520135,-0.02520135,0.00088246,-0.00088246,0.00521978,-0.00521978,0.02299323,-0.02299323,0.02816020,-0.02816020,0.01919522,-0.01919522,0.00000000,-0.00000000
-4.28914457,0.09204323,-0.09204322,0.04686768,-0.04686768,0.02540009,-0.02540009,0.00102912,-0.00102912,0.00465138,-0.00465138,0.02338868,-0.02338868,0.03049956,-0.03049956,0.02207873,-0.02207873,0.00000000,-0.00000000
-4.28314157,0.09967220,-0.09967219,0.05082912,-0.05082912,0.02664365,-0.02664365,0.00121667,-0.00121667,0.00428561,-0.00428561,0.02477693,-0.02477693,0.03420808,-0.03420807,0.02595699,-0.02595699,0.00000000,-0.00000000
-4.27713857,0.11152174,-0.11152173,0.05686031,-0.05686031,0.02898287,-0.02898287,0.00144978,-0.00144978,0.00411176,-0.00411176,0.02719288,-0.02719288,0.03941945,-0.03941945,0.03095032,-0.03095032,0.00000000,-0.00000000
-4.27113557,0.12792179,-0.12792178,0.06510695,-0.06510695,0.03248261,-0.03248261,0.00173358,-0.00173358,0.00412211,-0.00412211,0.03068441,-0.03068441,0.04628957,-0.04628957,0.03719496,-0.03719495,0.00000000,-0.00000000
-4.26513257,0.14925752,-0.14925751,0.07573828,-0.07573828,0.03722134,-0.03722134,0.00207357,-0.00207357,0.00431187,-0.00431187,0.03531143,-0.03531142,0.05499541,-0.05499541,0.04484181,-0.04484181,0.00000000,-0.00000000
-4.25912956,0.17596399,-0.17596397,0.08894401,-0.08894400,0.04329005,-0.04329005,0.00247559,-0.00247559,0.00467906,-0.00467906,0.04114428,-0.04114428,0.06573288,-0.06573288,0.05405446,-0.05405445,0.00000000,-0.00000000
-4.25312656,0.20851768,-0.20851766,0.10492998,-0.10492997,0.05079043,-0.05079042,0.00294565,-0.00294565,0.00522424,-0.00522424,0.04826150,-0.04826149,0.07871340,-0.07871339,0.06500623,-0.06500622,0.00000000,-0.00000000
-4.24712356,0.24742497,-0.24742495,0.12391238,-0.12391237,0.05983222,-0.05983221,0.00348986,-0.00348986,0.00595018,-0.00595018,0.05674686,-0.05674685,0.09415919,-0.09415918,0.07787640,-0.07787639,0.00000000,-0.00000000
-4.24112056,0.29320733,-0.29320731,0.14611067,-0.14611066,0.07052996,-0.07052996,0.00411422,-0.00411422,0.00686138,-0.00686138,0.06668590,-0.06668590,0.11229724,-0.11229723,0.09284540,-0.09284540,0.00000000,-0.00000000
-4.23511756,0.34638352,-0.34638350,0.17173927,-0.17173926,0.08299894,-0.08299893,0.00482450,-0.00482450,0.00796358,-0.00796358,0.07816187,-0.07816186,0.13335195,-0.13335194,0.11008915,-0.11008914,0.00000000,-0.00000000
-4.22911456,0.40744892,-0.40744890,0.20099813,-0.20099812,0.09735049,-0.09735048,0.00562602,-0.00562602,0.00926318,-0.00926317,0.09125116,-0.09125115,0.15753656,-0.15753654,0.12977243,-0.12977242,0.00000000,-0.00000000
-4.22311156,0.47685239,-0.47685235,0.23406245,-0.23406244,0.11368677,-0.11368676,0.00652346,-0.00652346,0.01076653,-0.01076653,0.10601844,-0.10601844,0.18504344,-0.18504342,0.15204155,-0.15204154,0.00000000,-0.00000000
-4.21710855,0.55497119,-0.55497115,0.27107185,-0.27107184,0.13209506,-0.13209506,0.00752066,-0.00752066,0.01247933,-0.01247933,0.12251157,-0.12251156,0.21603359,-0.21603357,0.17701643,-0.17701642,0.00000000,-0.00000000
-4.21110555,0.64208478,-0.64208473,0.31211919,-0.31211917,0.15264185,-0.15264184,0.00862039,-0.00862039,0.01440589,-0.01440589,0.14075634,-0.14075633,0.25062553,-0.25062551,0.20478228,-0.20478227,0.00000000,-0.00000000
-4.20510255,0.73834817,-0.73834813,0.35723959,-0.35723957,0.17536671,-0.17536670,0.00982416,-0.00982416,0.01654846,-0.01654846,0.16075146,-0.16075145,0.28888403,-0.28888400,0.23538118,-0.23538117,0.00000000,-0.00000000
-4.19909955,0.84376603,-0.84376598,0.40640006,-0.40640004,0.20027645,-0.20027644,0.01113202,-0.01113202,0.01890651,-0.01890651,0.18246378,-0.18246377,0.33080912,-0.33080910,0.26880394,-0.26880392,0.00000000,-0.00000000
-4.19309655,0.95816855,-0.95816850,0.45949010,-0.45949008,0.22733956,-0.22733955,0.01254236,-0.01254236,0.02147619,-0.02147619,0.20582408,-0.20582407,0.37632591,-0.37632588,0.30498251,-0.30498249,0.00000000,-0.00000000
-4.18709355,1.08119035,-1.08119029,0.51631391,-0.51631389,0.25648126,-0.25648124,0.01405177,-0.01405177,0.02424971,-0.02424971,0.23072357,-0.23072356,0.42527567,-0.42527564,0.34378345,-0.34378343,0.00000000,-0.00000000
-4.18109055,1.21225355,-1.21225350,0.57658457,-0.57658455,0.28757955,-0.28757954,0.01565489,-0.01565489,0.02721494,-0.02721494,0.25701143,-0.25701142,0.47740887,-0.47740884,0.38500275,-0.38500273,0.00000000,-0.00000000
-4.17508754,1.35055640,-1.35055634,0.63992067,-0.63992065,0.32046235,-0.32046234,0.01734433,-0.01734433,0.03035508,-0.03035508,0.28449346,-0.28449346,0.53238057,-0.53238054,0.42836251,-0.42836249,0.00000000,-0.00000000
-4.16908454,1.49506820,-1.49506814,0.70584581,-0.70584579,0.35490601,-0.35490600,0.01911058,-0.01911058,0.03364849,-0.03364849,0.31293212,-0.31293211,0.58974880,-0.58974876,0.47350967,-0.47350965,0.00000000,-0.00000000
-4.16308154,1.64453175,-1.64453168,0.77379116,-0.77379113,0.39063546,-0.39063545,0.02094202,-0.02094202,0.03706866,-0.03706866,0.34204797,-0.34204796,0.64897608,-0.64897605,0.52001733,-0.52001731,0.00000000,-0.00000000
-4.15707854,1.79747370,-1.79747363,0.84310131,-0.84310129,0.42732604,-0.42732602,0.02282492,-0.02282492,0.04058441,-0.04058441,0.37152275,-0.37152274,0.70943473,-0.70943470,0.56738859,-0.56738857,0.00000000,-0.00000000
-4.15107554,1.95222339,-1.95222332,0.91304351,-0.91304349,0.46460717,-0.46460715,0.02474352,-0.02474352,0.04416022,-0.04416021,0.40100402,-0.40100401,0.77041569,-0.77041565,0.61506327,-0.61506325,0.00000000,-0.00000000
-4.14507254,2.10693988,-2.10693981,0.98282007,-0.98282005,0.50206783,-0.50206782,0.02668016,-0.02668016,0.04775675,-0.04775675,0.43011127,-0.43011126,0.83114114,-0.83114111,0.66242740,-0.66242738,0.00000000,-0.00000000
-4.13906953,2.25964701,-2.25964694,1.05158382,-1.05158380,0.53926382,-0.53926380,0.02861547,-0.02861547,0.05133158,-0.05133158,0.45844356,-0.45844355,0.89078056,-0.89078053,0.70882528,-0.70882527,0.00000000,-0.00000000
-4.13306653,2.40827554,-2.40827548,1.11845612,-1.11845610,0.57572652,-0.57572651,0.03052859,-0.03052859,0.05484002,-0.05484002,0.48558832,-0.48558831,0.94846979,-0.94846976,0.75357402,-0.75357401,0.00000000,-0.00000000
-4.12706353,2.55071132,-2.55071126,1.18254697,-1.18254695,0.61097317,-0.61097315,0.03239747,-0.03239747,0.05823615,-0.05823615,0.51113117,-0.51113116,1.00333266,-1.00333263,0.79597999,-0.79597997,0.00000000,-0.00000000
-4.12106053,2.68484778,-2.68484773,1.24297658,-1.24297656,0.64451806,-0.64451805,0.03419919,-0.03419919,0.06147384,-0.06147384,0.53466644,-0.53466643,1.05450431,-1.05450428,0.83535675,-0.83535674,0.00000000,-0.00000000
-4.11505753,2.80864120,-2.80864115,1.29889758,-1.29889756,0.67588454,-0.67588453,0.03591037,-0.03591037,0.06450796,-0.06450796,0.55580799,-0.55580799,1.10115544,-1.10115542,0.87104391,-0.87104390,0.00000000,-0.00000000
-4.10905453,2.92016650,-2.92016646,1.34951722,-1.34951720,0.70461720,-0.70461719,0.03750761,-0.03750761,0.06729550,-0.06729550,0.57420001,-0.57420000,1.14251653,-1.14251651,0.90242604,-0.90242603,0.00000000,-0.00000000
-4.10305153,3.01767165,-3.01767162,1.39411865,-1.39411864,0.73029399,-0.73029398,0.03896791,-0.03896791,0.06979672,-0.06979672,0.58952733,-0.58952733,1.17790103,-1.17790102,0.92895108,-0.92895108,0.00000000,-0.00000000
-4.09704852,3.09962847,-3.09962844,1.43208062,-1.43208061,0.75253769,-0.75253768,0.04026923,-0.04026923,0.07197624,-0.07197624,0.60152494,-0.60152494,1.20672663,-1.20672662,0.95014752,-0.95014752,0.00000000,-0.00000000
-4.09104552,3.16477787,-3.16477786,1.46289473,-1.46289473,0.77102638,-0.77102637,0.04139094,-0.04139094,0.07380399,-0.07380399,0.60998618,-0.60998618,1.22853366,-1.22853365,0.96563945,-0.96563945,0.00000000,-0.00000000
-4.08504252,3.21216784,-3.21216783,1.48617979,-1.48617979,0.78550247,-0.78550247,0.04231437,-0.04231437,0.07525605,-0.07525605,0.61476953,-0.61476953,1.24299994,-1.24299993,0.97515911,-0.97515911,0.00000000,-0.00000000
-4.07903952,3.24118255,-3.24118255,1.50169267,-1.50169267,0.79578005,-0.79578005,0.04302329,-0.04302329,0.07631530,-0.07631530,0.61580340,-0.61580341,1.24995144,-1.24995144,0.97855621,-0.97855621,0.00000000,-0.00000000
-4.07303652,3.25156169,-3.25156170,1.50933536,-1.50933536,0.80175015,-0.80175015,0.04350438,-0.04350438,0.07697189,-0.07697189,0.61308908,-0.61308909,1.24936838,-1.24936839,0.97580374,-0.97580375,0.00000000,-0.00000000
-4.06703352,3.24340929,-3.24340930,1.50915805,-1.50915806,0.80338391,-0.80338392,0.04374763,-0.04374763,0.07722351,-0.07722351,0.60670140,-0.60670140,1.24138656,-1.24138656,0.96699998,-0.96699999,0.00000000,-0.00000000
-4.06103052,3.21719181,-3.21719184,1.50135817,-1.50135818,0.80073345,-0.80073346,0.04374669,-0.04374669,0.07707541,-0.07707541,0.59678734,-0.59678735,1.22629400,-1.22629401,0.95236664,-0.95236665,0.00000000,-0.00000000
-4.05502751,3.17372598,-3.17372601,1.48627552,-1.48627554,0.79393051,-0.79393052,0.04349916,-0.04349916,0.07654031,-0.07654031,0.58356252,-0.58356253,1.20452321,-1.20452323,0.93224324,-0.93224325,0.00000000,-0.00000000
-4.04902451,3.11415679,-3.11415683,1.46438386,-1.46438388,0.78318291,-0.78318292,0.04300669,-0.04300669,0.07563800,-0.07563800,0.56730574,-0.56730575,1.17663941,-1.17663943,0.90707790,-0.90707792,0.00000000,-0.00000000
-4.04302151,3.03992707,-3.03992711,1.43627913,-1.43627914,0.76876907,-0.76876908,0.04227511,-0.04227511,0.07439486,-0.07439487,0.54835181,-0.54835182,1.14332545,-1.14332547,0.87741513,-0.87741515,0.00000000,-0.00000000
-4.03701851,2.95273968,-2.95273973,1.40266492,-1.40266494,0.75103076,-0.75103077,0.04131429,-0.04131429,0.07284321,-0.07284322,0.52708301,-0.52708302,1.10536410,-1.10536412,0.84388085,-0.84388087,0.00000000,-0.00000000
-4.03101551,2.85451425,-2.85451430,1.36433572,-1.36433574,0.73036436,-0.73036437,0.04013801,-0.04013801,0.07102049,-0.07102049,0.50391945,-0.50391946,1.06361857,-1.06361860,0.80716554,-0.80716556,0.00000000,-0.00000000
-4.02501251,2.74733979,-2.74733984,1.32215829,-1.32215831,0.70721103,-0.70721104,0.03876362,-0.03876362,0.06896840,-0.06896840,0.47930871,-0.47930872,1.01901204,-1.01901206,0.76800596,-0.76800598,0.00000000,-0.00000000
-4.01900950,2.63342525,-2.63342531,1.27705195,-1.27705197,0.68204604,-0.68204605,0.03721166,-0.03721166,0.06673195,-0.06673195,0.45371518,-0.45371519,0.97250698,-0.97250701,0.72716630,-0.72716632,0.00000000,-0.00000000
-4.01300650,2.51504944,-2.51504949,1.22996802,-1.22996804,0.65536757,-0.65536759,0.03550533,-0.03550533,0.06435851,-0.06435851,0.42760947,-0.42760948,0.92508509,-0.92508512,0.68541922,-0.68541924,0.00000000,-0.00000000
-4.00700350,2.39451183,-2.39451188,1.18186916,-1.18186918,0.62768540,-0.62768541,0.03366989,-0.03366989,0.06189676,-0.06189676,0.40145817,-0.40145818,0.87772836,-0.87772838,0.64352769,-0.64352771,0.00000000,-0.00000000
-4.00100050,2.27408566,-2.27408571,1.13370876,-1.13370878,0.59950962,-0.59950964,0.03173206,-0.03173206,0.05939573,-0.05939573,0.37571431,-0.37571432,0.83140174,-0.83140176,0.60222787,-0.60222789,0.00000000,-0.00000000
-3.99499750,2.15597431,-2.15597435,1.08641096,-1.08641098,0.57133984,-0.57133985,0.02971929,-0.02971929,0.05690382,-0.05690382,0.35080879,-0.35080879,0.78703792,-0.78703794,0.56221375,-0.56221376,0.00000000,-0.00000000
-3.98899450,2.04227173,-2.04227177,1.04085151,-1.04085153,0.54365482,-0.54365483,0.02765912,-0.02765912,0.05446789,-0.05446789,0.32714290,-0.32714290,0.74552413,-0.74552415,0.52412370,-0.52412372,0.00000000,-0.00000000
-3.98299150,1.93492763,-1.93492767,0.99783979,-0.99783981,0.51690299,-0.51690299,0.02557851,-0.02557851,0.05213236,-0.05213236,0.30508212,-0.30508212,0.70769124,-0.70769125,0.48852943,-0.48852945,0.00000000,-0.00000000
-3.97698849,1.83571759,-1.83571762,0.95810227,-0.95810229,0.49149387,-0.49149388,0.02350322,-0.02350322,0.04993840,-0.04993840,0.28495120,-0.28495121,0.67430498,-0.67430499,0.45592717,-0.45592718,0.00000000,-0.00000000
-3.97098549,1.74621836,-1.74621839,0.92226767,-0.92226768,0.46779054,-0.46779055,0.02145722,-0.02145722,0.04792321,-0.04792321,0.26703061,-0.26703061,0.64605915,-0.64605915,0.42673139,-0.42673140,0.00000000,-0.00000000
-3.96498249,1.66778835,-1.66778837,0.89085408,-0.89085409,0.44610328,-0.44610329,0.01946230,-0.01946230,0.04611934,-0.04611934,0.25155413,-0.25155414,0.62357046,-0.62357046,0.40127095,-0.40127096,0.00000000,-0.00000000
-3.95897949,1.60155308,-1.60155309,0.86425832,-0.86425833,0.42668447,-0.42668448,0.01753763,-0.01753763,0.04455413,-0.04455413,0.23870780,-0.23870780,0.60737492,-0.60737492,0.37978742,-0.37978742,0.00000000,-0.00000000
-3.95297649,1.54839557,-1.54839557,0.84274785,-0.84274785,0.40972484,-0.40972485,0.01569952,-0.01569952,0.04324923,-0.04324923,0.22862971,-0.22862971,0.59792529,-0.59792528,0.36243563,-0.36243563,0.00000000,-0.00000000
-3.94697349,1.50895129,-1.50895129,0.82645542,-0.82645543,0.39535113,-0.39535114,0.01396127,-0.01396127,0.04222030,-0.04222030,0.22141085,-0.22141085,0.59558942,-0.59558941,0.34928608,-0.34928609,0.00000000,-0.00000000
-3.94097049,1.48360764,-1.48360763,0.81537694,-0.81537694,0.38362521,-0.38362521,0.01233310,-0.01233310,0.04147672,-0.04147672,0.21709667,-0.21709667,0.60064921,-0.60064919,0.34032909,-0.34032909,0.00000000,-0.00000000
-3.93496748,1.47250754,-1.47250752,0.80937254,-0.80937254,0.37454468,-0.37454468,0.01082222,-0.01082222,0.04102157,-0.04102157,0.21568922,-0.21568922,0.61330002,-0.61330000,0.33548031,-0.33548030,0.00000000,-0.00000000
