energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-2.99249625,2.43887026,0.00002315,0.25455717,1.11468378,0.17512964,0.57375295,0.26389018,0.00409234,1.72535430
-2.98649325,2.54818408,0.00001800,0.27601514,1.13325850,0.19701526,0.61712708,0.27753650,0.00437211,1.76899876
-2.98049025,2.66386287,0.00001433,0.29788271,1.15391717,0.22028139,0.66150744,0.29181067,0.00464883,1.81698882
-2.97448724,2.78517622,0.00001181,0.31994464,1.17668360,0.24475339,0.70651778,0.30658841,0.00491784,1.86922977
-2.96848424,2.91109162,0.00001017,0.34196545,1.20145231,0.27021424,0.75173178,0.32171633,0.00517467,1.92540182
-2.96248124,3.04027387,0.00000920,0.36369283,1.22798270,0.29640495,0.79667705,0.33701327,0.00541513,1.98495145
-2.95647824,3.17109716,0.00000874,0.38486184,1.25589901,0.32302660,0.84084108,0.35227294,0.00563535,2.04709257
-2.95047524,3.30167043,0.00000870,0.40519968,1.28469617,0.34974420,0.88367934,0.36726774,0.00583183,2.11081789
-2.94447224,3.42987569,0.00000900,0.42443121,1.31375177,0.37619228,0.92462527,0.38175364,0.00600154,2.17492064
-2.93846923,3.55341847,0.00000960,0.44228496,1.34234349,0.40198211,0.96310221,0.39547612,0.00614190,2.23802589
-2.93246623,3.66988905,0.00001048,0.45849951,1.36967172,0.42671043,0.99853699,0.40817696,0.00625089,2.29863060
-2.92646323,3.77683249,0.00001166,0.47283029,1.39488621,0.44996942,1.03037495,0.41960164,0.00632706,2.35515078
-2.92046023,3.87182491,0.00001319,0.48505649,1.41711583,0.47135764,1.05809604,0.42950722,0.00636956,2.40597397
-2.91445723,3.95255339,0.00001513,0.49498796,1.43550008,0.49049136,1.08123158,0.43767032,0.00637817,2.44951485
-2.90845423,4.01689614,0.00001760,0.50247200,1.44922111,0.50701613,1.09938123,0.44389495,0.00635329,2.48427154
-2.90245123,4.06299995,0.00002076,0.50739980,1.45753464,0.52061786,1.11222964,0.44801997,0.00629595,2.50888018
-2.89644822,4.08935157,0.00002480,0.50971235,1.45979863,0.53103314,1.11956230,0.44992582,0.00620780,2.52216543
-2.89044522,4.09484031,0.00002998,0.50940573,1.45549828,0.53805819,1.12127998,0.44954034,0.00609109,2.52318455
-2.88444222,4.07880900,0.00003664,0.50653549,1.44426639,0.54155619,1.11741137,0.44684338,0.00594865,2.51126328
-2.87843922,4.04109149,0.00004519,0.50122009,1.42589812,0.54146255,1.10812338,0.44187016,0.00578386,2.48602191
-2.87243622,3.98203497,0.00005615,0.49364325,1.40035975,0.53778795,1.09372879,0.43471308,0.00560061,2.44739042
-2.86643322,3.90250645,0.00007013,0.48405515,1.36779086,0.53061892,1.07469088,0.42552214,0.00540329,2.39561236
-2.86043022,3.80388317,0.00008788,0.47277230,1.32850025,0.52011609,1.05162491,0.41450378,0.00519671,2.33123729
-2.85442721,3.68802764,0.00011030,0.46017630,1.28295580,0.50651000,1.02529630,0.40191830,0.00498611,2.25510241
-2.84842421,3.55724832,0.00013845,0.44671118,1.23176876,0.49009479,0.99661548,0.38807594,0.00477710,2.16830443
-2.84242121,3.41424784,0.00017354,0.43287967,1.17567343,0.47122006,0.96662950,0.37333174,0.00457561,2.07216310
-2.83641821,3.26206093,0.00021699,0.41923814,1.11550327,0.45028115,0.93651059,0.35807947,0.00438784,1.96817823
-2.83041521,3.10398442,0.00027039,0.40639042,1.05216433,0.42770840,0.90754169,0.34274459,0.00422025,1.85798222
-2.82441221,2.94350191,0.00033555,0.39498056,0.98660749,0.40395571,0.88109923,0.32777672,0.00407947,1.74329007
-2.81840920,2.78420580,0.00041446,0.38568444,0.91980037,0.37948895,0.85863340,0.31364157,0.00397223,1.62584930
-2.81240620,2.62971887,0.00050930,0.37920030,0.85270029,0.35477461,0.84164593,0.30081261,0.00390534,1.50739140
-2.80640320,2.48361773,0.00062241,0.37623828,0.78622909,0.33026905,0.83166563,0.28976262,0.00388555,1.38958683
-2.80040020,2.34935974,0.00075629,0.37750881,0.72125069,0.30640878,0.83022178,0.28095513,0.00391949,1.27400501
-2.79439720,2.23021487,0.00091352,0.38370996,0.65855200,0.28360189,0.83881549,0.27483595,0.00401355,1.16208038
-2.78839420,2.12920338,0.00109673,0.39551374,0.59882765,0.26222090,0.85888902,0.27182475,0.00417377,1.05508536
-2.78239120,2.04903984,0.00130856,0.41355134,0.54266874,0.24259714,0.89179343,0.27230680,0.00440567,0.95411047
-2.77638819,1.99208385,0.00155155,0.43839748,0.49055560,0.22501655,0.93875460,0.27662476,0.00471416,0.86005183
-2.77038519,1.96029735,0.00182810,0.47055390,0.44285444,0.20971702,1.00083810,0.28507081,0.00510331,0.77360553
-2.76438219,1.95520838,0.00214033,0.51043245,0.39981760,0.19688704,1.07891335,0.29787892,0.00557622,0.69526838
-2.75837919,1.97788131,0.00249004,0.55833795,0.36158697,0.18666553,1.17361787,0.31521752,0.00613488,0.62534428
-2.75237619,2.02889331,0.00287860,0.61445137,0.32820002,0.17914276,1.28532255,0.33718272,0.00677996,0.56395519
-2.74637319,2.10831738,0.00330683,0.67881394,0.29959812,0.17436209,1.41409905,0.36379216,0.00751067,0.51105583
-2.74037019,2.21571202,0.00377495,0.75131289,0.27563637,0.17232242,1.55969076,0.39497991,0.00832470,0.46645103
-2.73436718,2.35011844,0.00428252,0.83166954,0.25609463,0.17298122,1.72148885,0.43059256,0.00921802,0.42981478
-2.72836418,2.51006581,0.00482835,0.91943060,0.24068912,0.17625797,1.89851499,0.47038696,0.01018494,0.40071028
-2.72236118,2.69358568,0.00541051,1.01396352,0.22908439,0.18203794,2.08941247,0.51402984,0.01121802,0.37861005
-2.71635818,2.89823655,0.00602632,1.11445667,0.22090511,0.19017633,2.29244718,0.56109965,0.01230819,0.36291570
-2.71035518,3.12113934,0.00667237,1.21992499,0.21574760,0.20050252,2.50551983,0.61109101,0.01344483,0.35297693
-2.70435218,3.35902474,0.00734462,1.32922157,0.21319080,0.21282474,2.72619038,0.66342184,0.01461597,0.34810929
-2.69834917,3.60829249,0.00803847,1.44105558,0.21280652,0.22693474,2.95171522,0.71744330,0.01580855,0.34761074
-2.69234617,3.86508256,0.00874891,1.55401632,0.21416898,0.24261287,3.17909705,0.77245262,0.01700874,0.35077683
-2.68634317,4.12535747,0.00947072,1.66660322,0.21686347,0.25963313,3.40514687,0.82770851,0.01820227,0.35691441
-2.68034017,4.38499406,0.01019860,1.77726113,0.22049410,0.27776841,3.62655670,0.88244894,0.01937491,0.36535407
-2.67433717,4.63988278,0.01092744,1.88441978,0.22469065,0.29679570,3.83998109,0.93591071,0.02051288,0.37546113
-2.66833417,4.88603128,0.01165251,1.98653623,0.22911446,0.31650115,4.04212467,0.98735025,0.02160333,0.38664536
-2.66233117,5.11966910,0.01236969,2.08213864,0.23346334,0.33668491,4.22983275,1.03606479,0.02263478,0.39836938
-2.65632816,5.33734934,0.01307568,2.16986972,0.23747536,0.35716537,4.40018134,1.08141319,0.02359757,0.41015570
-2.65032516,5.53604308,0.01376815,2.24852785,0.24093169,0.37778287,4.55056280,1.12283533,0.02448426,0.42159229
-2.64432216,5.71322251,0.01444595,2.31710407,0.24365825,0.39840248,4.67876330,1.15986935,0.02528991,0.43233676
-2.63831916,5.86692852,0.01510913,2.37481311,0.24552627,0.41891574,4.78302867,1.19216570,0.02601232,0.44211878
-2.63231616,5.99581956,0.01575904,2.42111698,0.24645171,0.43924120,4.86211520,1.21949737,0.02665217,0.45074097
-2.62631316,6.09919871,0.01639826,2.45573977,0.24639357,0.45932374,4.91532308,1.24176570,0.02721301,0.45807789
-2.62031016,6.17701745,0.01703055,2.47867283,0.24535110,0.47913251,4.94251051,1.25900128,0.02770116,0.46407331
-2.61430715,6.22985531,0.01766068,2.49017000,0.24336012,0.49865758,4.94408787,1.27135995,0.02812547,0.46873565
-2.60830415,6.25887587,0.01829420,2.49073291,0.24048838,0.51790546,4.92099187,1.27911379,0.02849697,0.47213170
-2.60230115,6.26576109,0.01893718,2.48108701,0.23683027,0.53689364,4.87464103,1.28263765,0.02882842,0.47437885
-2.59629815,6.25262666,0.01959590,2.46214950,0.23250100,0.55564436,4.80687454,1.28239165,0.02913375,0.47563590
-2.59029515,6.22192241,0.02027648,2.43499060,0.22763043,0.57417807,4.71987759,1.27890059,0.02942751,0.47609300
-2.58429215,6.17632251,0.02098452,2.40079005,0.22235687,0.59250678,4.61609667,1.27273115,0.02972412,0.47596075
-2.57828914,6.11861075,0.02172476,2.36079104,0.21682096,0.61062784,4.49814914,1.26446799,0.03003731,0.47545917
-2.57228614,6.05156644,0.02250071,2.31625366,0.21115991,0.62851841,4.36873136,1.25468994,0.03037945,0.47480679
-2.56628314,5.97785620,0.02331436,2.26841016,0.20550234,0.64613100,4.23052974,1.24394736,0.03076091,0.47421035
-2.56028014,5.89993703,0.02416591,2.21842411,0.19996382,0.66339049,4.08613862,1.23274180,0.03118962,0.47385549
-2.55427714,5.81997455,0.02505360,2.16735515,0.19464332,0.68019263,3.93798876,1.22150870,0.03167059,0.47389886
-2.54827414,5.73978021,0.02597357,2.11613084,0.18962064,0.69640445,3.78828900,1.21060413,0.03220567,0.47446190
-2.54227114,5.66076955,0.02691986,2.06552654,0.18495488,0.71186635,3.63898314,1.20029584,0.03279330,0.47562659
-2.53626813,5.58394266,0.02788443,2.01615399,0.18068395,0.72639603,3.49172314,1.19075893,0.03342855,0.47743324
-2.53026513,5.50988678,0.02885732,1.96845837,0.17682514,0.73979400,3.34785853,1.18207629,0.03410320,0.47988042
-2.52426213,5.43879955,0.02982685,1.92272365,0.17337661,0.75185040,3.20844125,1.17424333,0.03480599,0.48292708
-2.51825913,5.37053069,0.03077989,1.87908516,0.17031969,0.76235298,3.07424432,1.16717671,0.03552296,0.48649648
-2.51225613,5.30463886,0.03170223,1.83754833,0.16762193,0.77109571,2.94579179,1.16072642,0.03623797,0.49048205
-2.50625313,5.24045977,0.03257894,1.79801200,0.16524058,0.77788770,2.82339732,1.15469027,0.03693318,0.49475465
-2.50025013,5.17718144,0.03339477,1.76029476,0.16312651,0.78256211,2.70720812,1.14883017,0.03758976,0.49917096
-2.49424712,5.11392220,0.03413462,1.72416265,0.16122824,0.78498451,2.59725120,1.14288908,0.03818847,0.50358274
-2.48824412,5.04980738,0.03478391,1.68935661,0.15949604,0.78506056,2.49347881,1.13660796,0.03871033,0.50784642
-2.48224112,4.98404086,0.03532902,1.65561823,0.15788576,0.78274252,2.39581042,1.12974173,0.03913732,0.51183270
-2.47623812,4.91596839,0.03575766,1.62271263,0.15636240,0.77803448,2.30416889,1.12207374,0.03945292,0.51543584
-2.47023512,4.84513017,0.03605922,1.59044745,0.15490329,0.77099617,2.21850936,1.11342808,0.03964272,0.51858211
-2.46423212,4.77130095,0.03622508,1.55868745,0.15350061,0.76174516,2.13883969,1.10367945,0.03969486,0.52123727
-2.45822911,4.69451694,0.03624881,1.52736433,0.15216339,0.75045751,2.06523219,1.09276018,0.03960047,0.52341265
-2.45222611,4.61508913,0.03612639,1.49648188,0.15091874,0.73736687,1.99782679,1.08066456,0.03935390,0.52516963
-2.44622311,4.53360390,0.03585634,1.46611661,0.14981238,0.72276206,1.93682659,1.06745041,0.03895300,0.52662239
-2.44022011,4.45091168,0.03543978,1.43641449,0.14890850,0.70698333,1.88248692,1.05323807,0.03839913,0.52793865
-2.43421711,4.36810538,0.03488041,1.40758443,0.14828876,0.69041728,1.83509940,1.03820716,0.03769724,0.52933843
-2.42821411,4.28649025,0.03418453,1.37988918,0.14805068,0.67349071,1.79497281,1.02259135,0.03685573,0.53109078
-2.42221111,4.20754700,0.03336084,1.35363451,0.14830531,0.65666344,1.76241234,1.00667158,0.03588626,0.53350841
-2.41620810,4.13289008,0.03242038,1.32915732,0.14917428,0.64042024,1.73769885,0.99076804,0.03480353,0.53694038
-2.41020510,4.06422263,0.03137624,1.30681346,0.15078630,0.62526204,1.72106954,0.97523125,0.03362490,0.54176298
-2.40420210,4.00328967,0.03024336,1.28696558,0.15327316,0.61169643,1.71270101,0.96043246,0.03237003,0.54836896
-2.39819910,3.95183072,0.02903819,1.26997160,0.15676537,0.60022771,1.71269539,0.94675383,0.03106043,0.55715535
-2.39219610,3.91153260,0.02777840,1.25617384,0.16138756,0.59134642,1.72107005,0.93457819,0.02971895,0.56851027
-2.38619310,3.88398324,0.02648247,1.24588897,0.16725365,0.58551867,1.73775055,0.92427897,0.02836931,0.58279905
-2.38019010,3.87062692,0.02516934,1.23939879,0.17446212,0.58317524,1.76256685,0.91620999,0.02703551,0.60035003
-2.37418709,3.87272120,0.02385798,1.23694160,0.18309132,0.58470083,1.79525199,0.91069553,0.02574132,0.62144068
-2.36818409,3.89129603,0.02256698,1.23870407,0.19319519,0.59042340,1.83544263,0.90802043,0.02450973,0.64628431
-2.36218109,3.92711525,0.02131414,1.24481349,0.20479934,0.60060408,1.88268084,0.90842064,0.02336238,0.67501805
-2.35617809,3.98064104,0.02011606,1.25533023,0.21789785,0.61542776,1.93641627,0.91207408,0.02231904,0.70769255
-2.35017509,4.05200200,0.01898776,1.27024039,0.23245073,0.63499472,1.99600845,0.91909215,0.02139713,0.74426382
-2.34417209,4.14096560,0.01794235,1.28944883,0.24838236,0.65931358,2.06072866,0.92951198,0.02061128,0.78458767
-2.33816908,4.24691627,0.01699069,1.31277267,0.26558095,0.68829581,2.12976157,0.94328986,0.01997288,0.82841704
-2.33216608,4.36884008,0.01614118,1.33993574,0.28389900,0.72175223,2.20220670,0.96029598,0.01948978,0.87540246
-2.32616308,4.50531762,0.01539956,1.37056437,0.30315496,0.75939163,2.27708034,0.98031101,0.01916607,0.92509579
-2.32016008,4.65452621,0.01476881,1.40418509,0.32313596,0.80082185,2.35331842,1.00302475,0.01900181,0.97695718
-2.31415708,4.81425282,0.01424911,1.44022480,0.34360164,0.84555335,2.42978142,1.02803727,0.01899309,1.03036507
-2.30815408,4.98191865,0.01383791,1.47801399,0.36428889,0.89300550,2.50526191,1.05486282,0.01913195,1.08462905
-2.30215108,5.15461611,0.01353005,1.51679356,0.38491749,0.94251550,2.57849575,1.08293674,0.01940664,1.13900504
-2.29614807,5.32915841,0.01331800,1.55572550,0.40519632,0.99334990,2.64817749,1.11162544,0.01980181,1.19271244
-2.29014507,5.50214148,0.01319213,1.59390766,0.42483012,1.04471853,2.71298043,1.14023948,0.02029892,1.24495256
-2.28414207,5.67001726,0.01314111,1.63039268,0.44352636,1.09579056,2.77158141,1.16804958,0.02087675,1.29492767
-2.27813907,5.82917691,0.01315231,1.66421057,0.46100215,1.14571229,2.82269007,1.19430515,0.02151198,1.34186018
-2.27213607,5.97604165,0.01321228,1.69439461,0.47699092,1.19362634,2.86508191,1.21825494,0.02217984,1.38501111
-2.26613307,6.10715869,0.01330725,1.72000965,0.49124856,1.23869160,2.89763402,1.23916912,0.02285489,1.42369747
-2.26013007,6.21929889,0.01342363,1.74018188,0.50355897,1.28010344,2.91936223,1.25636199,0.02351176,1.45730776
-2.25412706,6.30955288,0.01354854,1.75412882,0.51373872,1.31711365,2.92945788,1.26921460,0.02412596,1.48531553
-2.24812406,6.37542185,0.01367024,1.76118821,0.52164083,1.34904931,2.92732256,1.27719615,0.02467464,1.50729028
-2.24212106,6.41489945,0.01377857,1.76084463,0.52715745,1.37533032,2.91259881,1.27988350,0.02513738,1.52290576
-2.23611806,6.42654156,0.01386535,1.75275238,0.53022152,1.39548471,2.88519516,1.27697778,0.02549675,1.53194558
-2.23011506,6.40952073,0.01392464,1.73675357,0.53080737,1.40916148,2.84530375,1.26831741,0.02573899,1.53430588
-2.22411206,6.36366309,0.01395291,1.71289042,0.52893026,1.41614045,2.79340951,1.25388690,0.02585435,1.52999550
-2.21810905,6.28946593,0.01394920,1.68141103,0.52464503,1.41633880,2.73028974,1.23382096,0.02583745,1.51913358
-2.21210605,6.18809509,0.01391507,1.64276834,0.51804391,1.40981410,2.65700389,1.20840378,0.02568744,1.50194489
-2.20610305,6.06136201,0.01385450,1.59761198,0.50925351,1.39676381,2.57487353,1.17806335,0.02540793,1.47875320
-2.20010005,5.91168131,0.01377367,1.54677355,0.49843134,1.37752102,2.48545304,1.14336113,0.02500691,1.44997287
-2.19409705,5.74201043,0.01368068,1.49124562,0.48576174,1.35254697,2.39049208,1.10497741,0.02449637,1.41609905
-2.18809405,5.55577363,0.01358516,1.43215547,0.47145155,1.32242012,2.29189126,1.06369303,0.02389190,1.37769666
-2.18209105,5.35677315,0.01349779,1.37073472,0.45572545,1.28782256,2.19165262,1.02036814,0.02321212,1.33538844
-2.17608804,5.14909100,0.01342987,1.30828579,0.43882123,1.24952391,2.09182707,0.97591889,0.02247802,1.28984241
-2.17008504,4.93698477,0.01339275,1.24614695,0.42098506,1.20836334,1.99446058,0.93129295,0.02171230,1.24175874
-2.16408204,4.72478122,0.01339731,1.18565689,0.40246671,1.16523022,1.90154131,0.88744478,0.02093859,1.19185658
-2.15807904,4.51677123,0.01345352,1.12812049,0.38351504,1.12104411,1.81494957,0.84531153,0.02018074,1.14086068
-2.15207604,4.31710943,0.01356992,1.07477662,0.36437362,1.07673450,1.73641223,0.80579046,0.01946210,1.08948842
-2.14607304,4.12972141,0.01375325,1.02676929,0.34527665,1.03322100,1.66746316,0.76971833,0.01880489,1.03843711
-2.14007004,3.95822117,0.01400812,0.98512264,0.32644526,0.99139453,1.60941068,0.73785364,0.01822957,0.98837211
-2.13406703,3.80584038,0.01433680,0.95072058,0.30808419,0.95209988,1.56331274,0.71086182,0.01775439,0.93991569
-2.12806403,3.67537110,0.01473907,0.92429121,0.29037893,0.91612011,1.52996030,0.68930382,0.01739498,0.89363716
-2.12206103,3.56912235,0.01521222,0.90639620,0.27349338,0.88416306,1.50986871,0.67362793,0.01716408,0.85004422
-2.11605803,3.48889072,0.01575111,0.89742489,0.25756806,0.85685016,1.50327689,0.66416503,0.01707132,0.80957587
-2.11005503,3.43594453,0.01634838,0.89759286,0.24271885,0.83470765,1.51015358,0.66112684,0.01712320,0.77259697
-2.10405203,3.41102057,0.01699469,0.90694449,0.22903632,0.81816021,1.53020970,0.66460686,0.01732304,0.73939456
-2.09804902,3.41433208,0.01767909,0.92535885,0.21658567,0.80752682,1.56291598,0.67458388,0.01767113,0.71017592
-2.09204602,3.44558647,0.01838941,0.95255844,0.20540714,0.80301880,1.60752446,0.69092721,0.01816484,0.68506846
-2.08604302,3.50401103,0.01911274,0.98812002,0.19551695,0.80473976,1.66309284,0.71340361,0.01879888,0.66412121
-2.08004002,3.58838483,0.01983584,1.03148702,0.18690868,0.81268704,1.72851057,0.74168522,0.01956547,0.64730790
-2.07403702,3.69707524,0.02054563,1.08198299,0.17955502,0.82675468,1.80252550,0.77535823,0.02045468,0.63453134
-2.06803402,3.82807760,0.02122962,1.13882560,0.17340978,0.84673736,1.88377041,0.81393197,0.02145465,0.62562889
-2.06203102,3.97905675,0.02187630,1.20114095,0.16841013,0.87233522,1.97078864,0.85684815,0.02255185,0.62037881
-2.05602801,4.14738955,0.02247543,1.26797792,0.16447895,0.90315939,2.06205834,0.90349014,0.02373136,0.61850720
-2.05002501,4.33020787,0.02301834,1.33832254,0.16152725,0.93873811,2.15601521,0.95319212,0.02497710,0.61969531
-2.04402201,4.52444161,0.02349807,1.41111222,0.15945650,0.97852330,2.25107359,1.00524826,0.02627205,0.62358699
-2.03801901,4.72686202,0.02390948,1.48525017,0.15816099,1.02189778,2.34564608,1.05892184,0.02759846,0.62979618
-2.03201601,4.93412537,0.02424925,1.55961987,0.15752996,1.06818305,2.43816206,1.11345442,0.02893805,0.63791418
-2.02601301,5.14281737,0.02451580,1.63309990,0.15744973,1.11664787,2.52708538,1.16807532,0.03027223,0.64751680
-2.02001001,5.34949893,0.02470920,1.70457924,0.15780555,1.16651764,2.61093178,1.22201136,0.03158229,0.65817124
-2.01400700,5.55075340,0.02483092,1.77297298,0.15848344,1.21698485,2.68828625,1.27449705,0.03284958,0.66944270
-2.00800400,5.74323564,0.02488369,1.83723863,0.15937179,1.26722053,2.75782090,1.32478520,0.03405581,0.68090080
-2.00200100,5.92372280,0.02487119,1.89639279,0.16036290,1.31638688,2.81831322,1.37215803,0.03518322,0.69212580
-1.99599800,6.08916652,0.02479785,1.94952798,0.16135443,1.36365090,2.86866506,1.41593856,0.03621491,0.70271465
-1.98999500,6.23674565,0.02466857,1.99582946,0.16225073,1.40819884,2.90792183,1.45550214,0.03713505,0.71228682
-1.98399200,6.36391875,0.02448852,2.03459136,0.16296405,1.44925144,2.93529179,1.49028792,0.03792925,0.72048999
-1.97798899,6.46847466,0.02426295,2.06523193,0.16341573,1.48607925,2.95016478,1.51980983,0.03858476,0.72700539
-1.97198599,6.54857978,0.02399699,2.08730717,0.16353716,1.51801791,2.95212963,1.54366679,0.03909086,0.73155280
-1.96598299,6.60282024,0.02369554,2.10052230,0.16327074,1.54448270,2.94098969,1.56155178,0.03943902,0.73389501
-1.95997999,6.63023721,0.02336318,2.10474076,0.16257051,1.56498186,2.91677536,1.57325923,0.03962319,0.73384164
-1.95397699,6.63035385,0.02300407,2.09999007,0.16140274,1.57912825,2.87975323,1.57869071,0.03963998,0.73125206
-1.94797399,6.60319241,0.02262195,2.08646438,0.15974621,1.58664862,2.83043085,1.57785833,0.03948874,0.72603739
-1.94197099,6.54928066,0.02222007,2.06452357,0.15759220,1.58739037,2.76955699,1.57088599,0.03917166,0.71816136
-1.93596798,6.46964724,0.02180121,2.03468882,0.15494434,1.58132525,2.69811684,1.55800817,0.03869371,0.70763992
-1.92996498,6.36580578,0.02136770,1.99763490,0.15181810,1.56854993,2.61732254,1.53956655,0.03806259,0.69453963
-1.92396198,6.23972872,0.02092139,1.95417956,0.14824004,1.54928340,2.52859894,1.51600457,0.03728851,0.67897487
-1.91795898,6.09381170,0.02046373,1.90527045,0.14424690,1.52386131,2.43356548,1.48786021,0.03638395,0.66110380
-1.91195598,5.93083040,0.01999570,1.85197025,0.13988446,1.49272755,2.33401470,1.45575739,0.03536342,0.64112340
-1.90595298,5.75389139,0.01951795,1.79544064,0.13520622,1.45642338,2.23188836,1.42039647,0.03424303,0.61926366
-1.89994997,5.56637941,0.01903072,1.73692584,0.13027212,1.41557470,2.12925218,1.38254418,0.03304017,0.59578120
-1.89394697,5.37190291,0.01853396,1.67773624,0.12514712,1.37087795,2.02827005,1.34302358,0.03177309,0.57095257
-1.88794397,5.17423989,0.01802735,1.61923274,0.11989985,1.32308525,1.93117864,1.30270418,0.03046055,0.54506749
-1.88194097,4.97728561,0.01751036,1.56281213,0.11460139,1.27298931,1.84026313,1.26249265,0.02912135,0.51842226
-1.87593797,4.78500328,0.01698234,1.50989361,0.10932404,1.22140857,1.75783441,1.22332414,0.02777411,0.49131364
-1.86993497,4.60137851,0.01644257,1.46190659,0.10414037,1.16917312,1.68620798,1.18615431,0.02643687,0.46403326
-1.86393197,4.43037745,0.01589040,1.42027930,0.09912232,1.11711155,1.62768444,1.15195180,0.02512684,0.43686281
-1.85792896,4.27590820,0.01532530,1.38642809,0.09434043,1.06603902,1.58453110,1.12169098,0.02386022,0.41007005
-1.85192596,4.14178464,0.01474700,1.36174648,0.08986328,1.01674660,1.55896402,1.09634454,0.02265201,0.38390565
-1.84592296,4.03169124,0.01415556,1.34759376,0.08575689,0.96999173,1.55312966,1.07687557,0.02151589,0.35860080
-1.83991996,3.94914750,0.01355145,1.34528198,0.08208428,0.92648988,1.56908512,1.06422858,0.02046412,0.33436567
-1.83391696,3.89747036,0.01293565,1.35606117,0.07890496,0.88690702,1.60877593,1.05931910,0.01950749,0.31138839
-1.82791396,3.87973335,0.01230964,1.38110178,0.07627444,0.85185279,1.67401059,1.06302152,0.01865529,0.28983468
-1.82191096,3.89872131,0.01167546,1.42147451,0.07424361,0.82187414,1.76643102,1.07615484,0.01791524,0.26984779
-1.81590795,3.95688037,0.01103567,1.47812700,0.07285811,0.79744927,1.88747865,1.09946644,0.01729354,0.25154875
-1.80990495,4.05626301,0.01039332,1.55185781,0.07215747,0.77898176,2.03835595,1.13361377,0.01679478,0.23503680
-1.80390195,4.19846929,0.00975190,1.64328816,0.07217430,0.76679499,2.21998402,1.17914447,0.01642195,0.22038988
-1.79789895,4.38458551,0.00911520,1.75283211,0.07293330,0.76112676,2.43295692,1.23647531,0.01617643,0.20766513
-1.79189595,4.61512266,0.00848725,1.88066640,0.07445020,0.76212451,2.67749425,1.30587070,0.01605792,0.19689944
-1.78589295,4.88995733,0.00787215,2.02670112,0.07673081,0.76984127,2.95339361,1.38742169,0.01606448,0.18810989
-1.77988994,5.20827840,0.00727396,2.19055282,0.07977000,0.78423282,3.25998525,1.48102633,0.01619247,0.18129430
-1.77388694,5.56854273,0.00669656,2.37152158,0.08355093,0.80515627,3.59609122,1.58637257,0.01643663,0.17643168
-1.76788394,5.96844366,0.00614353,2.56857360,0.08804434,0.83237062,3.95999166,1.70292468,0.01679008,0.17348287
-1.76188094,6.40489524,0.00561802,2.78033094,0.09320823,0.86553948,4.34940075,1.82991422,0.01724441,0.17239125
-1.75587794,6.87403536,0.00512268,3.00506955,0.09898775,0.90423623,4.76145488,1.96633655,0.01778982,0.17308357
-1.74987494,7.37124961,0.00465957,3.24072682,0.10531549,0.94795177,5.19271512,2.11095341,0.01841530,0.17547100
-1.74387194,7.89121759,0.00423015,3.48491920,0.11211219,0.99610475,5.63918572,2.26230231,0.01910876,0.17945040
-1.73786893,8.42798172,0.00383521,3.73497034,0.11928777,1.04805408,6.09634993,2.41871284,0.01985738,0.18490566
-1.73186593,8.97503810,0.00347493,3.98794942,0.12674281,1.10311341,6.55922350,2.57832988,0.02064781,0.19170935
-1.72586293,9.52544755,0.00314887,4.24071927,0.13437034,1.16056693,7.02242578,2.73914345,0.02146651,0.19972435
-1.71985993,10.07196410,0.00285605,4.48999306,0.14205801,1.21968594,7.48026730,2.89902449,0.02230003,0.20880561
-1.71385693,10.60717734,0.00259503,4.73239817,0.14969033,1.27974533,7.92685217,3.05576569,0.02313535,0.21880194
-1.70785393,11.12366397,0.00236393,4.96454542,0.15715124,1.34003920,8.35619271,3.20712632,0.02396011,0.22955760
-1.70185093,11.61414390,0.00216060,5.18310147,0.16432664,1.39989486,8.76233317,3.35087954,0.02476294,0.24091392
-1.69584792,12.07163528,0.00198263,5.38486219,0.17110682,1.45868440,9.13947896,3.48486098,0.02553356,0.25271069
-1.68984492,12.48960348,0.00182752,5.56682445,0.17738892,1.51583339,9.48212702,3.60701674,0.02626304,0.26478729
-1.68384192,12.86209884,0.00169268,5.72625420,0.18307898,1.57082613,9.78519343,3.71544950,0.02694377,0.27698372
-1.67783892,13.18387852,0.00157557,5.86074824,0.18809385,1.62320745,10.04413353,3.80846119,0.02756956,0.28914136
-1.67183592,13.45050882,0.00147373,5.96828800,0.19236258,1.67258092,10.25505064,3.88459075,0.02813555,0.30110363
-1.66583292,13.65844483,0.00138486,6.04728334,0.19582759,1.71860397,10.41478951,3.94264590,0.02863812,0.31271649
-1.65982991,13.80508545,0.00130683,6.09660519,0.19844528,1.76098033,10.52101106,3.98172802,0.02907468,0.32382899
-1.65382691,13.88880302,0.00123772,6.11560610,0.20018631,1.79945060,10.57224600,4.00124930,0.02944353,0.33429384
-1.64782391,13.90894767,0.00117583,6.10412818,0.20103544,1.83378182,10.56792535,4.00094193,0.02974360,0.34396813
-1.64182091,13.86582749,0.00111972,6.06249867,0.20099106,1.86375703,10.50838707,3.98085918,0.02997423,0.35271430
-1.63581791,13.76066692,0.00106814,5.99151344,0.20006439,1.88916582,10.39485855,3.94136858,0.03013496,0.36040137
-1.62981491,13.59554587,0.00102008,5.89240952,0.19827849,1.90979682,10.22941622,3.88313771,0.03022536,0.36690650
