energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-2.86643322,2.86486904,0.00054617,0.08604931,0.52987920,2.16167393,0.00588486,0.59274488,0.56819451,0.25736217
-2.86043022,2.99710298,0.00055996,0.09154054,0.55226640,2.25703397,0.00623627,0.62357262,0.59068086,0.27052730
-2.85442721,3.12022898,0.00057158,0.09685424,0.57253142,2.34493433,0.00658492,0.65252554,0.61150299,0.28308671
-2.84842421,3.23266515,0.00058089,0.10193359,0.59037917,2.42414591,0.00693063,0.67919680,0.63047532,0.29491083
-2.84242121,3.33299255,0.00058775,0.10672506,0.60555460,2.49356649,0.00727362,0.70320756,0.64745326,0.30588259
-2.83641821,3.41999302,0.00059212,0.11117951,0.61785000,2.55225143,0.00761454,0.72421692,0.66233694,0.31590019
-2.83041521,3.49267987,0.00059397,0.11525320,0.62711067,2.59943914,0.00795431,0.74193063,0.67507279,0.32487916
-2.82441221,3.55032005,0.00059336,0.11890850,0.63323874,2.63457034,0.00829405,0.75610850,0.68565286,0.33275365
-2.81840920,3.59244684,0.00059039,0.12211437,0.63619488,2.65730018,0.00863491,0.76656983,0.69411186,0.33947693
-2.81240620,3.61886293,0.00058522,0.12484660,0.63599790,2.66750290,0.00897792,0.77319707,0.70052217,0.34502109
-2.80640320,3.62963375,0.00057802,0.12708783,0.63272238,2.66526901,0.00932382,0.77593736,0.70498697,0.34937593
-2.80040020,3.62507201,0.00056904,0.12882727,0.62649437,2.65089527,0.00967286,0.77480205,0.70763204,0.35254731
-2.79439720,3.60571455,0.00055852,0.13006031,0.61748550,2.62486831,0.01002469,0.76986437,0.70859679,0.35455490
-2.78839420,3.57229296,0.00054673,0.13078792,0.60590584,2.58784282,0.01037817,0.76125528,0.70802485,0.35542967
-2.78239120,3.52570001,0.00053394,0.13101601,0.59199588,2.54061570,0.01073129,0.74915801,0.70605520,0.35521126
-2.77638819,3.46695378,0.00052040,0.13075471,0.57601807,2.48409753,0.01108112,0.73380128,0.70281412,0.35394536
-2.77038519,3.39716149,0.00050636,0.13001766,0.55824837,2.41928279,0.01142376,0.71545191,0.69840867,0.35168146
-2.76438219,3.31748503,0.00049204,0.12882140,0.53896808,2.34722052,0.01175446,0.69440684,0.69292212,0.34847092
-2.75837919,3.22910982,0.00047763,0.12718482,0.51845650,2.26898641,0.01206763,0.67098509,0.68641157,0.34436567
-2.75237619,3.13321833,0.00046329,0.12512868,0.49698451,2.18565780,0.01235710,0.64551996,0.67890803,0.33941753
-2.74637319,3.03096917,0.00044915,0.12267540,0.47480936,2.09829222,0.01261625,0.61835158,0.67041883,0.33367819
-2.74037019,2.92348234,0.00043530,0.11984885,0.45217079,2.00791020,0.01283829,0.58982025,0.66093237,0.32719984
-2.73436718,2.81183049,0.00042181,0.11667434,0.42928848,1.91548251,0.01301654,0.56026044,0.65042473,0.32003642
-2.72836418,2.69703594,0.00040874,0.11317867,0.40636072,1.82192190,0.01314471,0.52999584,0.63886776,0.31224526
-2.72236118,2.58007260,0.00039612,0.10939025,0.38356432,1.72807897,0.01321719,0.49933519,0.62623819,0.30388905
-2.71635818,2.46187166,0.00038397,0.10533928,0.36105542,1.63474152,0.01322936,0.46856906,0.61252700,0.29503798
-2.71035518,2.34332984,0.00037232,0.10105786,0.33897104,1.54263686,0.01317779,0.43796748,0.59774856,0.28577167
-2.70435218,2.22531877,0.00036122,0.09658010,0.31743120,1.45243598,0.01306044,0.40777826,0.58194883,0.27618098
-2.69834917,2.10869406,0.00035072,0.09194212,0.29654121,1.36475879,0.01287685,0.37822601,0.56521214,0.26636926
-2.69234617,1.99430285,0.00034091,0.08718193,0.27639405,1.28017959,0.01262819,0.34951156,0.54766600,0.25645297
-2.68634317,1.88298867,0.00033190,0.08233919,0.25707259,1.19923185,0.01231728,0.32181186,0.52948373,0.24656163
-2.68034017,1.77559277,0.00032383,0.07745484,0.23865139,1.12241165,0.01194855,0.29528020,0.51088447,0.23683693
-2.67433717,1.67295142,0.00031686,0.07257058,0.22119816,1.05017932,0.01152790,0.27004648,0.49213073,0.22743088
-2.66833417,1.57588887,0.00031119,0.06772826,0.20477462,0.98295896,0.01106256,0.24621783,0.47352335,0.21850331
-2.66233117,1.48520622,0.00030706,0.06296913,0.18943683,0.92113560,0.01056082,0.22387908,0.45539419,0.21021835
-2.65632816,1.40166640,0.00030469,0.05833308,0.17523503,0.86505035,0.01003181,0.20309352,0.43809679,0.20274046
-2.65032516,1.32597624,0.00030434,0.05385785,0.16221299,0.81499356,0.00948518,0.18390348,0.42199537,0.19622980
-2.64432216,1.25876623,0.00030625,0.04957818,0.15040699,0.77119660,0.00893080,0.16633118,0.40745281,0.19083727
-2.63831916,1.20056931,0.00031066,0.04552510,0.13984454,0.73382276,0.00837848,0.15037944,0.39481791,0.18669943
-2.63231616,1.15179976,0.00031777,0.04172529,0.13054299,0.70295804,0.00783765,0.13603266,0.38441257,0.18393350
-2.62631316,1.11273342,0.00032775,0.03820048,0.12250806,0.67860238,0.00731712,0.12325777,0.37651954,0.18263261
-2.62031016,1.08349044,0.00034075,0.03496711,0.11573261,0.66066223,0.00682484,0.11200545,0.37137099,0.18286157
-2.61430715,1.06402169,0.00035682,0.03203605,0.11019548,0.64894498,0.00636772,0.10221138,0.36913863,0.18465345
-2.60830415,1.05409983,0.00037597,0.02941253,0.10586082,0.64315599,0.00595149,0.09379776,0.36992560,0.18800694
-2.60230115,1.05331566,0.00039813,0.02709624,0.10267773,0.64289865,0.00558058,0.08667499,0.37376056,0.19288485
-2.59629815,1.06108062,0.00042315,0.02508158,0.10058039,0.64767784,0.00525812,0.08074350,0.38059426,0.19921386
-2.59029515,1.07663539,0.00045082,0.02335808,0.09948876,0.65690693,0.00498593,0.07589578,0.39029865,0.20688540
-2.58429215,1.09906493,0.00048083,0.02191091,0.09930969,0.66991849,0.00476456,0.07201850,0.40266880,0.21575803
-2.57828914,1.12731959,0.00051281,0.02072158,0.09993869,0.68597838,0.00459337,0.06899482,0.41742742,0.22566099
-2.57228614,1.16024179,0.00054632,0.01976860,0.10126198,0.70430295,0.00447070,0.06670666,0.43423213,0.23639902
-2.56628314,1.19659755,0.00058088,0.01902836,0.10315915,0.72407889,0.00439398,0.06503712,0.45268506,0.24775838
-2.56028014,1.23511177,0.00061595,0.01847585,0.10550607,0.74448491,0.00435993,0.06387268,0.47234475,0.25951369
-2.55427714,1.27450626,0.00065098,0.01808558,0.10817801,0.76471472,0.00436474,0.06310551,0.49273974,0.27143558
-2.54827414,1.31353883,0.00068541,0.01783228,0.11105302,0.78400008,0.00440424,0.06263543,0.51338373,0.28329882
-2.54227114,1.35104228,0.00071870,0.01769169,0.11401523,0.80163339,0.00447415,0.06237178,0.53379155,0.29489049
-2.53626813,1.38596156,0.00075033,0.01764123,0.11695814,0.81698857,0.00457021,0.06223497,0.55349560,0.30601811
-2.53026513,1.41738764,0.00077985,0.01766053,0.11978765,0.82953952,0.00468839,0.06215765,0.57206204,0.31651722
-2.52426213,1.44458680,0.00080687,0.01773195,0.12242475,0.83887525,0.00482500,0.06208565,0.58910625,0.32625806
-2.51825913,1.46702385,0.00083108,0.01784087,0.12480778,0.84471117,0.00497687,0.06197833,0.60430695,0.33515122
-2.51225613,1.48437853,0.00085230,0.01797592,0.12689415,0.84689581,0.00514141,0.06180869,0.61741842,0.34315176
-2.50625313,1.49655407,0.00087042,0.01812909,0.12866143,0.84541286,0.00531667,0.06156296,0.62828035,0.35026176
-2.50025013,1.50367773,0.00088549,0.01829563,0.13010774,0.84037830,0.00550140,0.06123979,0.63682493,0.35653103
-2.49424712,1.50609310,0.00089765,0.01847393,0.13125147,0.83203284,0.00569500,0.06084913,0.64308091,0.36205596
-2.48824412,1.50434451,0.00090717,0.01866521,0.13213026,0.82072995,0.00589749,0.06041069,0.64717436,0.36697651
-2.48224112,1.49915421,0.00091442,0.01887313,0.13279932,0.80692003,0.00610942,0.05995218,0.64932631,0.37147147
-2.47623812,1.49139337,0.00091986,0.01910338,0.13332915,0.79113153,0.00633175,0.05950733,0.64984712,0.37575207
-2.47023512,1.48204807,0.00092405,0.01936309,0.13380266,0.77394967,0.00656575,0.05911381,0.64912797,0.38005436
-2.46423212,1.47218189,0.00092759,0.01966038,0.13431201,0.75599398,0.00681276,0.05881106,0.64762989,0.38463066
-2.45822911,1.46289669,0.00093112,0.02000372,0.13495498,0.73789539,0.00707409,0.05863821,0.64587065,0.38974030
-2.45222611,1.45529332,0.00093529,0.02040147,0.13583141,0.72027398,0.00735081,0.05863208,0.64441009,0.39564039
-2.44622311,1.45043392,0.00094074,0.02086134,0.13703944,0.70371830,0.00764358,0.05882546,0.64383465,0.40257670
-2.44022011,1.44930730,0.00094806,0.02138998,0.13867204,0.68876696,0.00795251,0.05924557,0.64474140,0.41077536
-2.43421711,1.45279887,0.00095779,0.02199265,0.14081379,0.67589325,0.00827700,0.05991289,0.64772247,0.42043550
-2.42821411,1.46166599,0.00097039,0.02267294,0.14353801,0.66549323,0.00861569,0.06084034,0.65335010,0.43172332
-2.42221111,1.47651964,0.00098621,0.02343263,0.14690446,0.65787751,0.00896635,0.06203285,0.66216300,0.44476765
-2.41620810,1.49781259,0.00100548,0.02427166,0.15095753,0.65326683,0.00932591,0.06348723,0.67465410,0.45965720
-2.41020510,1.52583414,0.00102833,0.02518813,0.15572509,0.65179132,0.00969047,0.06519252,0.69126009,0.47643953
-2.40420210,1.56071097,0.00105476,0.02617849,0.16121784,0.65349316,0.01005535,0.06713050,0.71235266,0.49512150
-2.39819910,1.60241340,0.00108465,0.02723766,0.16742933,0.65833201,0.01041527,0.06927663,0.73823149,0.51567119
-2.39219610,1.65076597,0.00111775,0.02835936,0.17433637,0.66619283,0.01076446,0.07160107,0.76911880,0.53802086
-2.38619310,1.70546131,0.00115372,0.02953631,0.18189997,0.67689532,0.01109685,0.07406988,0.80515519,0.56207069
-2.38019010,1.76607584,0.00119213,0.03076055,0.19006652,0.69020429,0.01140628,0.07664630,0.84639661,0.58769291
-2.37418709,1.83208610,0.00123247,0.03202369,0.19876924,0.70584027,0.01168671,0.07929196,0.89281203,0.61473592
-2.36818409,1.90288456,0.00127418,0.03331710,0.20792976,0.72348985,0.01193246,0.08196808,0.94428173,0.64302808
-2.36218109,1.97779385,0.00131666,0.03463207,0.21745969,0.74281505,0.01213836,0.08463652,1.00059588,0.67238093
-2.35617809,2.05607869,0.00135929,0.03595990,0.22726220,0.76346154,0.01229998,0.08726057,1.06145351,0.70259146
-2.35017509,2.13695514,0.00140145,0.03729193,0.23723345,0.78506531,0.01241376,0.08980566,1.12646166,0.73344359
-2.34417209,2.21959712,0.00144251,0.03861946,0.24726391,0.80725778,0.01247707,0.09223973,1.19513518,0.76470863
-2.33816908,2.30314039,0.00148191,0.03993361,0.25723954,0.82966938,0.01248838,0.09453348,1.26689717,0.79614502
-2.33216608,2.38668468,0.00151908,0.04122522,0.26704288,0.85193186,0.01244719,0.09666038,1.34108063,0.82749741
-2.32616308,2.46929476,0.00155352,0.04248460,0.27655401,0.87367959,0.01235403,0.09859650,1.41693173,0.85849561
-2.32016008,2.55000147,0.00158476,0.04370134,0.28565156,0.89455029,0.01221046,0.10032026,1.49361508,0.88885357
-2.31415708,2.62780378,0.00161238,0.04486418,0.29421373,0.91418557,0.01201887,0.10181211,1.57022160,0.91826896
-2.30815408,2.70167300,0.00163602,0.04596088,0.30211947,0.93223179,0.01178246,0.10305420,1.64577919,0.94642357
-2.30215108,2.77055999,0.00165535,0.04697816,0.30924981,0.94834157,0.01150501,0.10403005,1.71926661,0.97298508
-2.29614807,2.83340602,0.00167011,0.04790173,0.31548942,0.96217622,0.01119078,0.10472439,1.78963046,0.99761021
-2.29014507,2.88915778,0.00168006,0.04871650,0.32072842,0.97340944,0.01084432,0.10512301,1.85580526,1.01994960
-2.28414207,2.93678640,0.00168501,0.04940676,0.32486447,0.98173212,0.01047034,0.10521286,1.91673615,1.03965425
-2.27813907,2.97531015,0.00168484,0.04995660,0.32780494,0.98685843,0.01007355,0.10498223,1.97140367,1.05638358
-2.27213607,3.00381997,0.00167943,0.05035033,0.32946936,0.98853277,0.00965855,0.10442106,2.01884976,1.06981456
-2.26613307,3.02150687,0.00166874,0.05057301,0.32979179,0.98653739,0.00922973,0.10352146,2.05820396,1.07965180
-2.26013007,3.02768963,0.00165276,0.05061105,0.32872318,0.98070017,0.00879120,0.10227818,2.08870882,1.08563781
-2.25412706,3.02184133,0.00163157,0.05045274,0.32623346,0.97090218,0.00834670,0.10068927,2.10974313,1.08756313
-2.24812406,3.00361316,0.00160525,0.05008888,0.32231338,0.95708434,0.00789964,0.09875660,2.12084208,1.08527544
-2.24212106,2.97285386,0.00157399,0.04951330,0.31697575,0.93925283,0.00745305,0.09648637,2.12171304,1.07868735
-2.23611806,2.92962344,0.00153802,0.04872326,0.31025626,0.91748276,0.00700958,0.09388960,2.11224622,1.06778215
-2.23011506,2.87420016,0.00149763,0.04771982,0.30221348,0.89191973,0.00657158,0.09098229,2.09251954,1.05261719
-2.22411206,2.80708001,0.00145318,0.04650801,0.29292829,0.86277897,0.00614108,0.08778555,2.06279730,1.03332459
-2.21810905,2.72896837,0.00140510,0.04509692,0.28250243,0.83034220,0.00571983,0.08432549,2.02352258,1.01010916
-2.21210605,2.64076409,0.00135386,0.04349955,0.27105648,0.79495188,0.00530940,0.08063283,1.97530375,0.98324354
-2.20610305,2.54353648,0.00129998,0.04173259,0.25872710,0.75700339,0.00491112,0.07674241,1.91889550,0.95306084
-2.20010005,2.43849632,0.00124402,0.03981602,0.24566376,0.71693523,0.00452621,0.07269244,1.85517540,0.91994498
-2.19409705,2.32696215,0.00118657,0.03777253,0.23202507,0.67521770,0.00415571,0.06852366,1.78511695,0.88431941
-2.18809405,2.21032340,0.00112824,0.03562701,0.21797480,0.63234066,0.00380058,0.06427830,1.70976041,0.84663454
-2.18209105,2.09000215,0.00106964,0.03340576,0.20367784,0.58880070,0.00346164,0.05999908,1.63018277,0.80735472
-2.17608804,1.96741514,0.00101137,0.03113580,0.18929619,0.54508857,0.00313963,0.05572813,1.54746797,0.76694523
-2.17008504,1.84393777,0.00095403,0.02884415,0.17498523,0.50167705,0.00283516,0.05150598,1.46267891,0.72586000
-2.16408204,1.72087158,0.00089818,0.02655710,0.16089025,0.45901011,0.00254875,0.04737058,1.37683203,0.68453044
-2.15807904,1.59941629,0.00084435,0.02429957,0.14714361,0.41749345,0.00228077,0.04335654,1.29087550,0.64335604
-2.15207604,1.48064755,0.00079306,0.02209454,0.13386238,0.37748691,0.00203149,0.03949445,1.20567175,0.60269680
-2.14607304,1.36550066,0.00074478,0.01996259,0.12114661,0.33929892,0.00180104,0.03581036,1.12198441,0.56286793
-2.14007004,1.25476073,0.00069996,0.01792151,0.10907835,0.30318303,0.00158943,0.03232553,1.04047018,0.52413660
-2.13406703,1.14905896,0.00065903,0.01598610,0.09772125,0.26933651,0.00139652,0.02905633,0.96167516,0.48672100
-2.12806403,1.04887474,0.00062242,0.01416802,0.08712079,0.23790100,0.00122208,0.02601428,0.88603546,0.45079122
-2.12206103,0.95454272,0.00059053,0.01247583,0.07730506,0.20896488,0.00106577,0.02320633,0.81388153,0.41647189
-2.11605803,0.86626424,0.00056382,0.01091504,0.06828609,0.18256723,0.00092714,0.02063521,0.74544554,0.38384619
-2.11005503,0.78412181,0.00054274,0.00948834,0.06006138,0.15870292,0.00080572,0.01830000,0.68087104,0.35296078
-2.10405203,0.70809593,0.00052780,0.00819588,0.05261589,0.13732873,0.00070099,0.01619663,0.62022423,0.32383146
-2.09804902,0.63808304,0.00051954,0.00703557,0.04592411,0.11836997,0.00061240,0.01431858,0.56350601,0.29644899
-2.09204602,0.57391384,0.00051855,0.00600347,0.03995215,0.10172743,0.00053946,0.01265753,0.51066418,0.27078493
-2.08604302,0.51537103,0.00052550,0.00509418,0.03465991,0.08728428,0.00048174,0.01120402,0.46160528,0.24679707
-2.08004002,0.46220593,0.00054109,0.00430127,0.03000313,0.07491281,0.00043888,0.00994810,0.41620543,0.22443436
-2.07403702,0.41415354,0.00056606,0.00361764,0.02593521,0.06448072,0.00041066,0.00887992,0.37432012,0.20364117
-2.06803402,0.37094557,0.00060120,0.00303594,0.02240897,0.05585687,0.00039702,0.00799031,0.33579240,0.18436071
-2.06203102,0.33232152,0.00064728,0.00254893,0.01937808,0.04891641,0.00039807,0.00727124,0.30045978,0.16653776
-2.05602801,0.29803767,0.00070507,0.00214978,0.01679829,0.04354527,0.00041415,0.00671627,0.26815944,0.15012063
-2.05002501,0.26787412,0.00077527,0.00183246,0.01462848,0.03964398,0.00044583,0.00632094,0.23873227,0.13506242
-2.04402201,0.24164019,0.00085849,0.00159192,0.01283141,0.03713085,0.00049394,0.00608309,0.21202556,0.12132177
-2.03801901,0.21917833,0.00095521,0.00142440,0.01137438,0.03594471,0.00055962,0.00600309,0.18789479,0.10886317
-2.03201601,0.20036689,0.00106574,0.00132764,0.01022964,0.03604706,0.00064428,0.00608414,0.16620456,0.09765693
-2.02601301,0.18512204,0.00119018,0.00130104,0.00937475,0.03742394,0.00074968,0.00633245,0.14682907,0.08767901
-2.02001001,0.17339909,0.00132836,0.00134586,0.00879275,0.04008743,0.00087791,0.00675739,0.12965216,0.07891068
-2.01400700,0.16519339,0.00147983,0.00146535,0.00847238,0.04407694,0.00103138,0.00737166,0.11456720,0.07133821
-2.00800400,0.16054099,0.00164384,0.00166486,0.00840810,0.04946030,0.00121288,0.00819142,0.10147696,0.06495257
-2.00200100,0.15951906,0.00181930,0.00195195,0.00860026,0.05633465,0.00142554,0.00923633,0.09029346,0.05974917
-1.99599800,0.16224607,0.00200478,0.00233645,0.00905507,0.06482707,0.00167282,0.01052959,0.08093801,0.05572764
-1.98999500,0.16888169,0.00219854,0.00283048,0.00978471,0.07509500,0.00195849,0.01209795,0.07334120,0.05289162
-1.98399200,0.17962614,0.00239854,0.00344846,0.01080726,0.08732622,0.00228662,0.01397155,0.06744313,0.05124854
-1.97798899,0.19471883,0.00260245,0.00420703,0.01214676,0.10173834,0.00266150,0.01618372,0.06319355,0.05080923
-1.97198599,0.21443603,0.00280775,0.00512493,0.01383302,0.11857762,0.00308760,0.01877065,0.06055197,0.05158744
-1.96598299,0.23908723,0.00301176,0.00622282,0.01590151,0.13811694,0.00356947,0.02177088,0.05948769,0.05359912
-1.95997999,0.26900998,0.00321173,0.00752301,0.01839298,0.16065265,0.00411164,0.02522466,0.05997958,0.05686137
-1.95397699,0.30456282,0.00340489,0.00904907,0.02135298,0.18650032,0.00471850,0.02917303,0.06201553,0.06139119
-1.94797399,0.34611636,0.00358858,0.01082540,0.02483121,0.21598892,0.00539416,0.03365684,0.06559155,0.06720373
-1.94197099,0.39404199,0.00376031,0.01287663,0.02888051,0.24945360,0.00614230,0.03871544,0.07071050,0.07431038
-1.93596798,0.44869858,0.00391784,0.01522695,0.03355572,0.28722674,0.00696595,0.04438520,0.07738027,0.08271645
-1.92996498,0.51041699,0.00405927,0.01789935,0.03891219,0.32962743,0.00786734,0.05069792,0.08561150,0.09241866
-1.92396198,0.57948277,0.00418311,0.02091470,0.04500394,0.37694938,0.00884770,0.05767899,0.09541491,0.10340251
-1.91795898,0.65611730,0.00428829,0.02429083,0.05188167,0.42944743,0.00990707,0.06534553,0.10679811,0.11563954
-1.91195598,0.74045800,0.00437424,0.02804146,0.05959037,0.48732304,0.01104407,0.07370446,0.11976213,0.12908483
-1.90595298,0.83253824,0.00444090,0.03217517,0.06816687,0.55070898,0.01225580,0.08275063,0.13429767,0.14367456
-1.89994997,0.93226766,0.00448865,0.03669434,0.07763708,0.61965397,0.01353764,0.09246504,0.15038127,0.15932417
-1.89394697,1.03941391,0.00451839,0.04159411,0.08801334,0.69410764,0.01488320,0.10281332,0.16797140,0.17592695
-1.88794397,1.15358668,0.00453140,0.04686149,0.09929176,0.77390670,0.01628420,0.11374446,0.18700488,0.19335331
-1.88194097,1.27422509,0.00452934,0.05247450,0.11144971,0.85876296,0.01773050,0.12518999,0.20739354,0.21145099
-1.87593797,1.40058925,0.00451416,0.05840163,0.12444371,0.94825395,0.01921014,0.13706366,0.22902148,0.23004601
-1.86993497,1.53175712,0.00448802,0.06460140,0.13820772,1.04181697,0.02070944,0.14926166,0.25174310,0.24894471
-1.86393197,1.66662712,0.00445318,0.07102233,0.15265205,1.13874723,0.02221321,0.16166344,0.27538193,0.26793664
-1.85792896,1.80392727,0.00441196,0.07760309,0.16766297,1.23820057,0.02370496,0.17413327,0.29973056,0.28679842
-1.85192596,1.94223115,0.00436662,0.08427315,0.18310319,1.33920136,0.02516723,0.18652237,0.32455175,0.30529848
-1.84592296,2.07998053,0.00431928,0.09095366,0.19881318,1.44065562,0.02658192,0.19867177,0.34958075,0.32320236
-1.83991996,2.21551466,0.00427187,0.09755879,0.21461345,1.54136949,0.02793072,0.21041571,0.37452884,0.34027868
-1.83391696,2.34710540,0.00422607,0.10399735,0.23030780,1.64007273,0.02919554,0.22158555,0.39908815,0.35630530
-1.82791396,2.47299735,0.00418326,0.11017478,0.24568738,1.73544681,0.03035894,0.23201410,0.42293763,0.37107559
-1.82191096,2.59145175,0.00414449,0.11599540,0.26053555,1.82615666,0.03140464,0.24154020,0.44574993,0.38440446
-1.81590795,2.70079259,0.00411047,0.12136482,0.27463343,1.91088529,0.03231793,0.25001333,0.46719919,0.39613397
-1.80990495,2.79945336,0.00408158,0.12619254,0.28776577,1.98836985,0.03308609,0.25729823,0.48696920,0.40613821
-1.80390195,2.88602241,0.00405787,0.13039447,0.29972712,2.05743787,0.03369877,0.26327919,0.50476191,0.41432723
-1.79789895,2.95928530,0.00403912,0.13389553,0.31032794,2.11704225,0.03414829,0.26786391,0.52030575,0.42064987
-1.79189595,3.01826212,0.00402481,0.13663192,0.31940039,2.16629341,0.03442991,0.27098674,0.53336352,0.42509529
-1.78589295,3.06223826,0.00401425,0.13855320,0.32680355,2.20448732,0.03454191,0.27261122,0.54373943,0.42769319
-1.77988994,3.09078707,0.00400654,0.13962399,0.33242786,2.23112801,0.03448573,0.27273164,0.55128507,0.42851260
-1.77388694,3.10378352,0.00400070,0.13982524,0.33619856,2.24594365,0.03426587,0.27137375,0.55590394,0.42765935
-1.76788394,3.10140785,0.00399566,0.13915493,0.33807789,2.24889529,0.03388982,0.26859436,0.55755432,0.42527233
-1.76188094,3.08413930,0.00399036,0.13762830,0.33806606,2.24017784,0.03336778,0.26448000,0.55625044,0.42151854
-1.75587794,3.05273975,0.00398376,0.13527749,0.33620087,2.22021321,0.03271241,0.25914459,0.55206167,0.41658737
-1.74987494,3.00822814,0.00397490,0.13215061,0.33255601,2.18963585,0.03193843,0.25272617,0.54511003,0.41068417
-1.74387194,2.95184667,0.00396292,0.12831032,0.32723814,2.14927131,0.03106218,0.24538293,0.53556586,0.40402343
-1.73786893,2.88502017,0.00394714,0.12383198,0.32038283,2.10010876,0.03010120,0.23728854,0.52364196,0.39682184
-1.73186593,2.80931034,0.00392700,0.11880132,0.31214970,2.04326860,0.02907365,0.22862707,0.50958655,0.38929157
-1.72586293,2.72636699,0.00390214,0.11331195,0.30271683,1.97996671,0.02799791,0.21958761,0.49367518,0.38163395
-1.71985993,2.63787799,0.00387239,0.10746260,0.29227480,1.91147676,0.02689201,0.21035890,0.47620212,0.37403386
-1.71385693,2.54552035,0.00383773,0.10135432,0.28102057,1.83909220,0.02577323,0.20112395,0.45747151,0.36665498
-1.70785393,2.45091398,0.00379835,0.09508775,0.26915157,1.76408945,0.02465766,0.19205512,0.43778870,0.35963611
-1.70185093,2.35558027,0.00375455,0.08876046,0.25686012,1.68769383,0.02355987,0.18330966,0.41745213,0.35308869
-1.69584792,2.26090658,0.00370677,0.08246459,0.24432849,1.61104930,0.02249262,0.17502580,0.39674607,0.34709548
-1.68984492,2.16811812,0.00365556,0.07628483,0.23172470,1.53519326,0.02146665,0.16731972,0.37593446,0.34171049
-1.68384192,2.07825770,0.00360150,0.07029665,0.21919923,1.46103685,0.02049062,0.16028330,0.35525605,0.33696014
-1.67783892,1.99217392,0.00354523,0.06456512,0.20688276,1.38935156,0.01957097,0.15398276,0.33492098,0.33284542
-1.67183592,1.91051763,0.00348738,0.05914402,0.19488482,1.32076194,0.01871207,0.14845828,0.31510879,0.32934504
-1.66583292,1.83374633,0.00342853,0.05407551,0.18329342,1.25574451,0.01791629,0.14372443,0.29596786,0.32641935
-1.65982991,1.76213586,0.00336922,0.04939010,0.17217562,1.19463241,0.01718415,0.13977149,0.27761619,0.32401478
-1.65382691,1.69579814,0.00330990,0.04510714,0.16157881,1.13762505,0.01651465,0.13656755,0.26014323,0.32206870
-1.64782391,1.63470411,0.00325093,0.04123549,0.15153261,1.08480212,0.01590545,0.13406127,0.24361277,0.32051433
-1.64182091,1.57871013,0.00319258,0.03777463,0.14205133,1.03614093,0.01535327,0.13218511,0.22806639,0.31928560
-1.63581791,1.52758675,0.00313500,0.03471587,0.13313667,0.99153606,0.01485414,0.13085903,0.21352747,0.31832164
-1.62981491,1.48104823,0.00307829,0.03204371,0.12478061,0.95082043,0.01440377,0.12999438,0.20000528,0.31757085
-1.62381191,1.43878150,0.00302248,0.02973734,0.11696828,0.91378652,0.01399783,0.12949793,0.18749907,0.31699421
-1.61780890,1.40047330,0.00296755,0.02777209,0.10968072,0.88020712,0.01363227,0.12927577,0.17600185,0.31656784
-1.61180590,1.36583434,0.00291349,0.02612083,0.10289740,0.84985446,0.01330349,0.12923698,0.16550371,0.31628465
-1.60580290,1.33461970,0.00286032,0.02475530,0.09659838,0.82251719,0.01300863,0.12929704,0.15599452,0.31615500
-1.59979990,1.30664458,0.00280812,0.02364721,0.09076610,0.79801452,0.01274561,0.12938065,0.14746597,0.31620642
-1.59379690,1.28179503,0.00275707,0.02276930,0.08538674,0.77620711,0.01251328,0.12942405,0.13991279,0.31648231
-1.58779390,1.26003341,0.00270748,0.02209602,0.08045108,0.75700443,0.01231141,0.12937667,0.13333323,0.31703983
-1.58179090,1.24139845,0.00265977,0.02160414,0.07595498,0.74036836,0.01214065,0.12920207,0.12772879,0.31794687
-1.57578789,1.22600024,0.00261454,0.02127306,0.07189940,0.72631323,0.01200242,0.12887825,0.12310333,0.31927847
-1.56978489,1.21401046,0.00257252,0.02108494,0.06829001,0.71490223,0.01189874,0.12839720,0.11946150,0.32111263
-1.56378189,1.20564848,0.00253459,0.02102464,0.06513656,0.70624070,0.01183208,0.12776385,0.11680685,0.32352586
-1.55777889,1.20116403,0.00250173,0.02107951,0.06245182,0.70046644,0.01180508,0.12699445,0.11513956,0.32658856
-1.55177589,1.20081735,0.00247499,0.02123898,0.06025049,0.69773787,0.01182034,0.12611454,0.11445406,0.33036055
-1.54577289,1.20485788,0.00245544,0.02149417,0.05854776,0.69822029,0.01188010,0.12515651,0.11473665,0.33488680
-1.53976988,1.21350238,0.00244415,0.02183731,0.05735797,0.70207124,0.01198605,0.12415702,0.11596330,0.34019381
-1.53376688,1.22691378,0.00244207,0.02226124,0.05669313,0.70942537,0.01213905,0.12315431,0.11809777,0.34628658
-1.52776388,1.24518166,0.00245001,0.02275885,0.05656155,0.72037984,0.01233894,0.12218569,0.12109021,0.35314655
-1.52176088,1.26830556,0.00246859,0.02332263,0.05696653,0.73498078,0.01258435,0.12128513,0.12487631,0.36073050
-1.51575788,1.29618198,0.00249814,0.02394426,0.05790528,0.75321165,0.01287264,0.12048126,0.12937711,0.36897069
-1.50975488,1.32859588,0.00253869,0.02461426,0.05936796,0.77498417,0.01319980,0.11979585,0.13449957,0.37777604
-1.50375188,1.36521738,0.00258993,0.02532188,0.06133708,0.80013233,0.01356047,0.11924275,0.14013784,0.38703466
