energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mg_p_up,Mg_p_down,Mg_d_up,Mg_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-3.34067034,2.68759832,-2.68759834,0.00089796,-0.00089796,0.18849426,-0.18849426,0.57188588,-0.57188588,1.71249130,-1.71249133,0.61587674,-0.61587674,0.00000000,-0.00000000,0.66349695,-0.66349694,0.00000000,-0.00000000
-3.33466733,2.70083832,-2.70083834,0.00094068,-0.00094068,0.19353324,-0.19353324,0.56387229,-0.56387229,1.74030019,-1.74030021,0.61938955,-0.61938956,0.00000000,-0.00000000,0.63929962,-0.63929960,0.00000000,-0.00000000
-3.32866433,2.71209955,-2.71209956,0.00098323,-0.00098323,0.19907545,-0.19907546,0.55618941,-0.55618941,1.76611896,-1.76611899,0.62183582,-0.62183582,0.00000000,-0.00000000,0.61554459,-0.61554458,0.00000000,-0.00000000
-3.32266133,2.72137281,-2.72137283,0.00102514,-0.00102514,0.20501389,-0.20501389,0.54890560,-0.54890560,1.78978862,-1.78978865,0.62324936,-0.62324937,0.00000000,-0.00000000,0.59250815,-0.59250814,0.00000000,-0.00000000
-3.31665833,2.72858321,-2.72858323,0.00106595,-0.00106595,0.21122642,-0.21122642,0.54204230,-0.54204230,1.81114111,-1.81114113,0.62365431,-0.62365431,0.00000000,-0.00000000,0.57040878,-0.57040877,0.00000000,-0.00000000
-3.31065533,2.73358641,-2.73358643,0.00110519,-0.00110519,0.21757790,-0.21757790,0.53557584,-0.53557584,1.82999734,-1.82999736,0.62306192,-0.62306192,0.00000000,-0.00000000,0.54940494,-0.54940493,0.00000000,-0.00000000
-3.30465233,2.73617051,-2.73617052,0.00114238,-0.00114238,0.22392293,-0.22392293,0.52944152,-0.52944152,1.84616756,-1.84616758,0.62146885,-0.62146885,0.00000000,-0.00000000,0.52959557,-0.52959556,0.00000000,-0.00000000
-3.29864932,2.73606356,-2.73606357,0.00117710,-0.00117710,0.23010925,-0.23010925,0.52353948,-0.52353948,1.85945428,-1.85945430,0.61885696,-0.61885696,0.00000000,-0.00000000,0.51102327,-0.51102326,0.00000000,-0.00000000
-3.29264632,2.73294674,-2.73294674,0.00120891,-0.00120891,0.23598171,-0.23598172,0.51774229,-0.51774229,1.86965793,-1.86965794,0.61519459,-0.61519459,0.00000000,-0.00000000,0.49367970,-0.49367969,0.00000000,-0.00000000
-3.28664332,2.72647242,-2.72647242,0.00123742,-0.00123742,0.24138667,-0.24138667,0.51190358,-0.51190358,1.87658504,-1.87658505,0.61043944,-0.61043943,0.00000000,-0.00000000,0.47751286,-0.47751285,0.00000000,-0.00000000
-3.28064032,2.71628658,-2.71628658,0.00126230,-0.00126230,0.24617668,-0.24617668,0.50586742,-0.50586742,1.88005893,-1.88005894,0.60454263,-0.60454263,0.00000000,-0.00000000,0.46243572,-0.46243571,0.00000000,-0.00000000
-3.27463732,2.70205428,-2.70205427,0.00128324,-0.00128324,0.25021532,-0.25021533,0.49947800,-0.49947800,1.87993213,-1.87993214,0.59745395,-0.59745395,0.00000000,-0.00000000,0.44833582,-0.44833581,0.00000000,-0.00000000
-3.26863432,2.68348709,-2.68348708,0.00130003,-0.00130003,0.25338200,-0.25338200,0.49258908,-0.49258908,1.87610036,-1.87610036,0.58912768,-0.58912768,0.00000000,-0.00000000,0.43508516,-0.43508515,0.00000000,-0.00000000
-3.26263132,2.66037093,-2.66037092,0.00131249,-0.00131249,0.25557634,-0.25557634,0.48507278,-0.48507278,1.86851703,-1.86851702,0.57952883,-0.57952883,0.00000000,-0.00000000,0.42255006,-0.42255005,0.00000000,-0.00000000
-3.25662831,2.63259296,-2.63259294,0.00132054,-0.00132054,0.25672223,-0.25672223,0.47682742,-0.47682742,1.85720772,-1.85720771,0.56863927,-0.56863926,0.00000000,-0.00000000,0.41060042,-0.41060041,0.00000000,-0.00000000
-3.25062531,2.60016589,-2.60016587,0.00132420,-0.00132420,0.25677107,-0.25677107,0.46778397,-0.46778396,1.84228370,-1.84228369,0.55646334,-0.55646333,0.00000000,-0.00000000,0.39911809,-0.39911808,0.00000000,-0.00000000
-3.24462231,2.56324856,-2.56324854,0.00132354,-0.00132354,0.25570424,-0.25570424,0.45791098,-0.45791097,1.82395368,-1.82395367,0.54303269,-0.54303268,0.00000000,-0.00000000,0.38800400,-0.38800400,0.00000000,-0.00000000
-3.23861931,2.52216135,-2.52216133,0.00131874,-0.00131874,0.25353454,-0.25353454,0.44721775,-0.44721774,1.80253293,-1.80253291,0.52840988,-0.52840987,0.00000000,-0.00000000,0.37718380,-0.37718379,0.00000000,-0.00000000
-3.23261631,2.47739559,-2.47739556,0.00131005,-0.00131005,0.25030657,-0.25030657,0.43575572,-0.43575571,1.77844918,-1.77844916,0.51269060,-0.51269059,0.00000000,-0.00000000,0.36661188,-0.36661187,0.00000000,-0.00000000
-3.22661331,2.42961613,-2.42961610,0.00129781,-0.00129781,0.24609603,-0.24609603,0.42361803,-0.42361802,1.75224454,-1.75224453,0.49600436,-0.49600434,0.00000000,-0.00000000,0.35627380,-0.35627379,0.00000000,-0.00000000
-3.22061031,2.37965674,-2.37965671,0.00128243,-0.00128243,0.24100787,-0.24100787,0.41093736,-0.41093735,1.72457309,-1.72457308,0.47851345,-0.47851344,0.00000000,-0.00000000,0.34618695,-0.34618694,0.00000000,-0.00000000
-3.21460730,2.32850819,-2.32850816,0.00126436,-0.00126436,0.23517344,-0.23517344,0.39788217,-0.39788216,1.69619378,-1.69619376,0.46041048,-0.46041046,0.00000000,-0.00000000,0.33639974,-0.33639974,0.00000000,-0.00000000
-3.20860430,2.27729920,-2.27729917,0.00124412,-0.00124412,0.22874675,-0.22874675,0.38465159,-0.38465158,1.66795860,-1.66795859,0.44191430,-0.44191428,0.00000000,-0.00000000,0.32698933,-0.32698933,0.00000000,-0.00000000
-3.20260130,2.22727098,-2.22727094,0.00122225,-0.00122225,0.22189988,-0.22189987,0.37146917,-0.37146916,1.64079626,-1.64079624,0.42326476,-0.42326475,0.00000000,-0.00000000,0.31805817,-0.31805816,0.00000000,-0.00000000
-3.19659830,2.17974605,-2.17974602,0.00119929,-0.00119929,0.21481788,-0.21481787,0.35857569,-0.35857568,1.61569149,-1.61569148,0.40471644,-0.40471643,0.00000000,-0.00000000,0.30972956,-0.30972956,0.00000000,-0.00000000
-3.19059530,2.13609260,-2.13609258,0.00117578,-0.00117578,0.20769328,-0.20769327,0.34622150,-0.34622149,1.59366084,-1.59366083,0.38653171,-0.38653169,0.00000000,-0.00000000,0.30214259,-0.30214259,0.00000000,-0.00000000
-3.18459230,2.09768564,-2.09768562,0.00115225,-0.00115225,0.20072041,-0.20072040,0.33465852,-0.33465852,1.57572550,-1.57572550,0.36897339,-0.36897338,0.00000000,-0.00000000,0.29544658,-0.29544657,0.00000000,-0.00000000
-3.17858929,2.06586654,-2.06586653,0.00112917,-0.00112917,0.19408981,-0.19408980,0.32413235,-0.32413234,1.56288227,-1.56288226,0.35229754,-0.35229753,0.00000000,-0.00000000,0.28979545,-0.28979545,0.00000000,-0.00000000
-3.17258629,2.04190249,-2.04190248,0.00110696,-0.00110696,0.18798289,-0.18798289,0.31487459,-0.31487458,1.55607360,-1.55607360,0.33674642,-0.33674641,0.00000000,-0.00000000,0.28534230,-0.28534230,0.00000000,-0.00000000
-3.16658329,2.02694759,-2.02694759,0.00108596,-0.00108596,0.18256711,-0.18256711,0.30709586,-0.30709585,1.55615809,-1.55615810,0.32254221,-0.32254220,0.00000000,-0.00000000,0.28223428,-0.28223428,0.00000000,-0.00000000
-3.16058029,2.02200712,-2.02200713,0.00106642,-0.00106642,0.17799167,-0.17799167,0.30097958,-0.30097957,1.56388241,-1.56388243,0.30988149,-0.30988149,0.00000000,-0.00000000,0.28060821,-0.28060822,0.00000000,-0.00000000
-3.15457729,2.02790639,-2.02790641,0.00104852,-0.00104852,0.17438408,-0.17438408,0.29667680,-0.29667680,1.57985608,-1.57985611,0.29893093,-0.29893092,0.00000000,-0.00000000,0.28058692,-0.28058693,0.00000000,-0.00000000
-3.14857429,2.04526568,-2.04526571,0.00103233,-0.00103233,0.17184753,-0.17184753,0.29430223,-0.29430223,1.60453008,-1.60453011,0.28982402,-0.28982401,0.00000000,-0.00000000,0.28227656,-0.28227656,0.00000000,-0.00000000
-3.14257129,2.07448198,-2.07448201,0.00101782,-0.00101782,0.17045912,-0.17045912,0.29393155,-0.29393155,1.63818031,-1.63818035,0.28265924,-0.28265924,0.00000000,-0.00000000,0.28576485,-0.28576485,0.00000000,-0.00000000
-3.13656828,2.11571850,-2.11571855,0.00100488,-0.00100488,0.17026909,-0.17026910,0.29560013,-0.29560013,1.68089681,-1.68089685,0.27749940,-0.27749939,0.00000000,-0.00000000,0.29112040,-0.29112040,0.00000000,-0.00000000
-3.13056528,2.16890229,-2.16890235,0.00099330,-0.00099330,0.17130091,-0.17130091,0.29930309,-0.29930310,1.73257909,-1.73257915,0.27437219,-0.27437219,0.00000000,-0.00000000,0.29839289,-0.29839290,0.00000000,-0.00000000
-3.12456228,2.23372982,-2.23372989,0.00098281,-0.00098281,0.17355212,-0.17355212,0.30499678,-0.30499679,1.79293808,-1.79293814,0.27327188,-0.27327188,0.00000000,-0.00000000,0.30761411,-0.30761412,0.00000000,-0.00000000
-3.11855928,2.30968033,-2.30968041,0.00097308,-0.00097308,0.17699606,-0.17699606,0.31260144,-0.31260145,1.86150442,-1.86150449,0.27416190,-0.27416191,0.00000000,-0.00000000,0.31879964,-0.31879965,0.00000000,-0.00000000
-3.11255628,2.39603610,-2.39603618,0.00096375,-0.00096375,0.18158409,-0.18158410,0.32200509,-0.32200510,1.93764304,-1.93764312,0.27697813,-0.27697813,0.00000000,-0.00000000,0.33195097,-0.33195098,0.00000000,-0.00000000
-3.10655328,2.49190855,-2.49190865,0.00095442,-0.00095442,0.18724834,-0.18724835,0.33306822,-0.33306823,2.02057309,-2.02057317,0.28163272,-0.28163272,0.00000000,-0.00000000,0.34705781,-0.34705783,0.00000000,-0.00000000
-3.10055028,2.59626894,-2.59626904,0.00094471,-0.00094471,0.19390481,-0.19390481,0.34562935,-0.34562936,2.10939249,-2.10939258,0.28801817,-0.28801817,0.00000000,-0.00000000,0.36410035,-0.36410037,0.00000000,-0.00000000
-3.09454727,2.70798191,-2.70798202,0.00093426,-0.00093426,0.20145657,-0.20145658,0.35951089,-0.35951091,2.20310597,-2.20310606,0.29601144,-0.29601145,0.00000000,-0.00000000,0.38305119,-0.38305120,0.00000000,-0.00000000
-3.08854427,2.82584037,-2.82584049,0.00092274,-0.00092274,0.20979712,-0.20979713,0.37452534,-0.37452535,2.30065504,-2.30065514,0.30547791,-0.30547792,0.00000000,-0.00000000,0.40387668,-0.40387670,0.00000000,-0.00000000
-3.08254127,2.94859992,-2.94860004,0.00090987,-0.00090987,0.21881352,-0.21881353,0.39048122,-0.39048123,2.40094886,-2.40094895,0.31627498,-0.31627499,0.00000000,-0.00000000,0.42653759,-0.42653762,0.00000000,-0.00000000
-3.07653827,3.07501123,-3.07501135,0.00089548,-0.00089548,0.22838933,-0.22838933,0.40718881,-0.40718882,2.50289416,-2.50289426,0.32825513,-0.32825515,0.00000000,-0.00000000,0.45098881,-0.45098884,0.00000000,-0.00000000
-3.07053527,3.20384895,-3.20384907,0.00087945,-0.00087945,0.23840726,-0.23840727,0.42446516,-0.42446518,2.60542329,-2.60542338,0.34126853,-0.34126855,0.00000000,-0.00000000,0.47717811,-0.47717814,0.00000000,-0.00000000
-3.06453227,3.33393597,-3.33393610,0.00086179,-0.00086179,0.24875139,-0.24875140,0.44213831,-0.44213832,2.70751883,-2.70751893,0.35516484,-0.35516485,0.00000000,-0.00000000,0.50504397,-0.50504400,0.00000000,-0.00000000
-3.05852926,3.46416221,-3.46416234,0.00084259,-0.00084259,0.25930894,-0.25930895,0.46005051,-0.46005052,2.80823410,-2.80823419,0.36979450,-0.36979451,0.00000000,-0.00000000,0.53451256,-0.53451259,0.00000000,-0.00000000
-3.05252626,3.59349750,-3.59349763,0.00082208,-0.00082208,0.26997162,-0.26997163,0.47806041,-0.47806043,2.90670868,-2.90670878,0.38500940,-0.38500941,0.00000000,-0.00000000,0.56549412,-0.56549416,0.00000000,-0.00000000
-3.04652326,3.72099857,-3.72099869,0.00080058,-0.00080058,0.28063653,-0.28063654,0.49604408,-0.49604410,3.00217878,-3.00217887,0.40066307,-0.40066308,0.00000000,-0.00000000,0.59787889,-0.59787892,0.00000000,-0.00000000
-3.04052026,3.84581050,-3.84581062,0.00077854,-0.00077854,0.29120671,-0.29120672,0.51389498,-0.51389500,3.09398222,-3.09398231,0.41661050,-0.41661051,0.00000000,-0.00000000,0.63153306,-0.63153310,0.00000000,-0.00000000
-3.03451726,3.96716348,-3.96716360,0.00075651,-0.00075651,0.30159133,-0.30159134,0.53152294,-0.53152295,3.18155865,-3.18155873,0.43270777,-0.43270779,0.00000000,-0.00000000,0.66629511,-0.66629514,0.00000000,-0.00000000
-3.02851426,4.08436579,-4.08436591,0.00073517,-0.00073517,0.31170566,-0.31170567,0.54885236,-0.54885238,3.26444529,-3.26444537,0.44881160,-0.44881161,0.00000000,-0.00000000,0.70197281,-0.70197285,0.00000000,-0.00000000
-3.02251126,4.19679446,-4.19679457,0.00071529,-0.00071529,0.32147089,-0.32147090,0.56581984,-0.56581986,3.34226933,-3.34226941,0.46477902,-0.46477904,0.00000000,-0.00000000,0.73834151,-0.73834155,0.00000000,-0.00000000
-3.01650825,4.30388485,-4.30388495,0.00069776,-0.00069776,0.33081388,-0.33081389,0.58237137,-0.58237139,3.41473783,-3.41473790,0.48046733,-0.48046735,0.00000000,-0.00000000,0.77514378,-0.77514382,0.00000000,-0.00000000
-3.01050525,4.40512060,-4.40512070,0.00068356,-0.00068356,0.33966696,-0.33966696,0.59845954,-0.59845956,3.48162629,-3.48162635,0.49573432,-0.49573434,0.00000000,-0.00000000,0.81209097,-0.81209101,0.00000000,-0.00000000
-3.00450225,4.50002518,-4.50002527,0.00067375,-0.00067375,0.34796772,-0.34796773,0.61404082,-0.61404084,3.54276699,-3.54276705,0.51043903,-0.51043904,0.00000000,-0.00000000,0.84886661,-0.84886665,0.00000000,-0.00000000
-2.99849925,4.58815597,-4.58815606,0.00066951,-0.00066951,0.35565909,-0.35565910,0.62907330,-0.62907332,3.59803808,-3.59803814,0.52444290,-0.52444291,0.00000000,-0.00000000,0.88513189,-0.88513193,0.00000000,-0.00000000
-2.99249625,4.66910173,-4.66910181,0.00067207,-0.00067207,0.36268940,-0.36268940,0.64351492,-0.64351494,3.64735423,-3.64735428,0.53761142,-0.53761143,0.00000000,-0.00000000,0.92053299,-0.92053302,0.00000000,-0.00000000
-2.98649325,4.74248353,-4.74248360,0.00068274,-0.00068274,0.36901272,-0.36901273,0.65732246,-0.65732247,3.69065939,-3.69065943,0.54981615,-0.54981617,0.00000000,-0.00000000,0.95471009,-0.95471013,0.00000000,-0.00000000
-2.98049025,4.80795930,-4.80795937,0.00070290,-0.00070290,0.37458932,-0.37458932,0.67045120,-0.67045121,3.72792210,-3.72792214,0.56093704,-0.56093705,0.00000000,-0.00000000,0.98730773,-0.98730776,0.00000000,-0.00000000
-2.97448724,4.86523134,-4.86523140,0.00073398,-0.00073398,0.37938617,-0.37938617,0.68285537,-0.68285539,3.75913320,-3.75913324,0.57086488,-0.57086489,0.00000000,-0.00000000,1.01798586,-1.01798589,0.00000000,-0.00000000
-2.96848424,4.91405597,-4.91405602,0.00077741,-0.00077741,0.38337754,-0.38337755,0.69448917,-0.69448918,3.78430580,-3.78430583,0.57950378,-0.57950379,0.00000000,-0.00000000,1.04643120,-1.04643123,0.00000000,-0.00000000
-2.96248124,4.95425428,-4.95425432,0.00083464,-0.00083464,0.38654557,-0.38654557,0.70530825,-0.70530826,3.80347695,-3.80347697,0.58677349,-0.58677350,0.00000000,-0.00000000,1.07236812,-1.07236814,0.00000000,-0.00000000
-2.95647824,4.98572269,-4.98572273,0.00090709,-0.00090709,0.38888068,-0.38888069,0.71527160,-0.71527161,3.81671036,-3.81671038,0.59261134,-0.59261135,0.00000000,-0.00000000,1.09556840,-1.09556842,0.00000000,-0.00000000
-2.95047524,5.00844187,-5.00844190,0.00099610,-0.00099610,0.39038192,-0.39038192,0.72434328,-0.72434328,3.82409944,-3.82409945,0.59697375,-0.59697375,0.00000000,-0.00000000,1.11585928,-1.11585930,0.00000000,-0.00000000
-2.94447224,5.02248287,-5.02248289,0.00110291,-0.00110291,0.39105697,-0.39105697,0.73249411,-0.73249412,3.82576966,-3.82576967,0.59983709,-0.59983710,0.00000000,-0.00000000,1.13312920,-1.13312922,0.00000000,-0.00000000
-2.93846923,5.02800935,-5.02800936,0.00122859,-0.00122859,0.39092205,-0.39092205,0.73970291,-0.73970292,3.82187977,-3.82187977,0.60119796,-0.60119796,0.00000000,-0.00000000,1.14733085,-1.14733086,0.00000000,-0.00000000
-2.93246623,5.02527508,-5.02527508,0.00137399,-0.00137399,0.39000137,-0.39000137,0.74595706,-0.74595707,3.81262093,-3.81262093,0.60107258,-0.60107258,0.00000000,-0.00000000,1.15848118,-1.15848118,0.00000000,-0.00000000
-2.92646323,5.01461639,-5.01461638,0.00153969,-0.00153969,0.38832643,-0.38832643,0.75125240,-0.75125240,3.79821371,-3.79821370,0.59949567,-0.59949566,0.00000000,-0.00000000,1.16665832,-1.16665832,0.00000000,-0.00000000
-2.92046023,4.99643950,-4.99643948,0.00172593,-0.00172593,0.38593503,-0.38593502,0.75559225,-0.75559226,3.77890242,-3.77890241,0.59651849,-0.59651848,0.00000000,-0.00000000,1.17199557,-1.17199556,0.00000000,-0.00000000
-2.91445723,4.97120332,-4.97120330,0.00193256,-0.00193256,0.38286998,-0.38286998,0.75898573,-0.75898573,3.75494726,-3.75494724,0.59220646,-0.59220645,0.00000000,-0.00000000,1.17467256,-1.17467256,0.00000000,-0.00000000
-2.90845423,4.93939852,-4.93939848,0.00215897,-0.00215897,0.37917783,-0.37917783,0.76144523,-0.76144523,3.72661433,-3.72661430,0.58663629,-0.58663628,0.00000000,-0.00000000,1.17490437,-1.17490437,0.00000000,-0.00000000
-2.90245123,4.90152408,-4.90152404,0.00240406,-0.00240406,0.37490732,-0.37490732,0.76298350,-0.76298350,3.69416446,-3.69416443,0.57989284,-0.57989283,0.00000000,-0.00000000,1.17292888,-1.17292887,0.00000000,-0.00000000
-2.89644822,4.85806309,-4.85806305,0.00266620,-0.00266620,0.37010798,-0.37010797,0.76361033,-0.76361033,3.65784140,-3.65784136,0.57206590,-0.57206589,0.00000000,-0.00000000,1.16899338,-1.16899336,0.00000000,-0.00000000
-2.89044522,4.80945911,-4.80945906,0.00294318,-0.00294318,0.36482869,-0.36482869,0.76332926,-0.76332926,3.61786046,-3.61786043,0.56324706,-0.56324705,0.00000000,-0.00000000,1.16334112,-1.16334111,0.00000000,-0.00000000
-2.88444222,4.75609511,-4.75609505,0.00323226,-0.00323226,0.35911648,-0.35911647,0.76213454,-0.76213453,3.57439863,-3.57439859,0.55352683,-0.55352682,0.00000000,-0.00000000,1.15619863,-1.15619861,0.00000000,-0.00000000
-2.87843922,4.69827641,-4.69827635,0.00353014,-0.00353014,0.35301546,-0.35301546,0.76000864,-0.76000863,3.52758693,-3.52758689,0.54299211,-0.54299210,0.00000000,-0.00000000,1.14776454,-1.14776452,0.00000000,-0.00000000
-2.87243622,4.63621904,-4.63621897,0.00383301,-0.00383301,0.34656607,-0.34656606,0.75692067,-0.75692066,3.47750598,-3.47750594,0.53172423,-0.53172422,0.00000000,-0.00000000,1.13820065,-1.13820063,0.00000000,-0.00000000
-2.86643322,4.57004441,-4.57004434,0.00413663,-0.00413663,0.33980456,-0.33980455,0.75282578,-0.75282578,3.42418533,-3.42418527,0.51979756,-0.51979755,0.00000000,-0.00000000,1.12762576,-1.12762574,0.00000000,-0.00000000
-2.86043022,4.49978108,-4.49978101,0.00443636,-0.00443637,0.33276280,-0.33276280,0.74766581,-0.74766580,3.36760676,-3.36760670,0.50727872,-0.50727871,0.00000000,-0.00000000,1.11611245,-1.11611243,0.00000000,-0.00000000
-2.85442721,4.42537338,-4.42537330,0.00472734,-0.00472734,0.32546840,-0.32546839,0.74137115,-0.74137114,3.30771181,-3.30771175,0.49422648,-0.49422647,0.00000000,-0.00000000,1.10368725,-1.10368723,0.00000000,-0.00000000
-2.84842421,4.34669673,-4.34669665,0.00500452,-0.00500452,0.31794501,-0.31794500,0.73386388,-0.73386387,3.24441300,-3.24441294,0.48069222,-0.48069220,0.00000000,-0.00000000,1.09033379,-1.09033377,0.00000000,-0.00000000
-2.84242121,4.26357864,-4.26357855,0.00526287,-0.00526287,0.31021288,-0.31021287,0.72506196,-0.72506195,3.17760832,-3.17760826,0.46672086,-0.46672084,0.00000000,-0.00000000,1.07599888,-1.07599886,0.00000000,-0.00000000
-2.83641821,4.17582401,-4.17582391,0.00549749,-0.00549749,0.30228961,-0.30228960,0.71488432,-0.71488431,3.10719803,-3.10719796,0.45235229,-0.45235227,0.00000000,-0.00000000,1.06060098,-1.06060096,0.00000000,-0.00000000
-2.83041521,4.08324319,-4.08324310,0.00570374,-0.00570374,0.29419089,-0.29419089,0.70325647,-0.70325646,3.03310269,-3.03310262,0.43762300,-0.43762299,0.00000000,-0.00000000,1.04404048,-1.04404046,0.00000000,-0.00000000
-2.82441221,3.98568090,-3.98568080,0.00587744,-0.00587744,0.28593137,-0.28593136,0.69011638,-0.69011637,2.95528137,-2.95528130,0.42256788,-0.42256787,0.00000000,-0.00000000,1.02621099,-1.02621096,0.00000000,-0.00000000
-2.81840920,3.88304402,-3.88304391,0.00601494,-0.00601494,0.27752538,-0.27752538,0.67542023,-0.67542022,2.87374856,-2.87374848,0.40722199,-0.40722197,0.00000000,-0.00000000,1.00701098,-1.00701095,0.00000000,-0.00000000
-2.81240620,3.77532653,-3.77532642,0.00611328,-0.00611328,0.26898767,-0.26898766,0.65914760,-0.65914758,2.78858876,-2.78858868,0.39162223,-0.39162221,0.00000000,-0.00000000,0.98635498,-0.98635495,0.00000000,-0.00000000
-2.80640320,3.66262982,-3.66262971,0.00617031,-0.00617031,0.26033389,-0.26033388,0.64130580,-0.64130578,2.69996774,-2.69996766,0.37580871,-0.37580869,0.00000000,-0.00000000,0.96418355,-0.96418353,0.00000000,-0.00000000
-2.80040020,3.54517704,-3.54517693,0.00618470,-0.00618470,0.25158097,-0.25158097,0.62193308,-0.62193306,2.60813940,-2.60813932,0.35982579,-0.35982577,0.00000000,-0.00000000,0.94047153,-0.94047151,0.00000000,-0.00000000
-2.79439720,3.42332062,-3.42332050,0.00615603,-0.00615603,0.24274731,-0.24274730,0.60110041,-0.60110039,2.51344798,-2.51344790,0.34372270,-0.34372269,0.00000000,-0.00000000,0.91523396,-0.91523393,0.00000000,-0.00000000
-2.78839420,3.29754234,-3.29754222,0.00608481,-0.00608481,0.23385271,-0.23385270,0.57891173,-0.57891171,2.41632514,-2.41632505,0.32755370,-0.32755368,0.00000000,-0.00000000,0.88852946,-0.88852943,0.00000000,-0.00000000
-2.78239120,3.16844610,-3.16844598,0.00597244,-0.00597244,0.22491821,-0.22491820,0.55550271,-0.55550268,2.31728209,-2.31728200,0.31137774,-0.31137773,0.00000000,-0.00000000,0.86046094,-0.86046091,0.00000000,-0.00000000
-2.77638819,3.03674377,-3.03674366,0.00582117,-0.00582117,0.21596575,-0.21596574,0.53103793,-0.53103791,2.21689728,-2.21689719,0.29525781,-0.29525779,0.00000000,-0.00000000,0.83117357,-0.83117354,0.00000000,-0.00000000
-2.77038519,2.90323505,-2.90323493,0.00563402,-0.00563402,0.20701774,-0.20701773,0.50570678,-0.50570676,2.11580010,-2.11580001,0.27925978,-0.27925977,0.00000000,-0.00000000,0.80085040,-0.80085037,0.00000000,-0.00000000
-2.76438219,2.76878258,-2.76878247,0.00541467,-0.00541467,0.19809656,-0.19809655,0.47971822,-0.47971820,2.01465181,-2.01465173,0.26345107,-0.26345106,0.00000000,-0.00000000,0.76970578,-0.76970576,0.00000000,-0.00000000
-2.75837919,2.63428395,-2.63428383,0.00516735,-0.00516735,0.18922407,-0.18922407,0.45329467,-0.45329465,1.91412460,-1.91412451,0.24789906,-0.24789904,0.00000000,-0.00000000,0.73797733,-0.73797730,0.00000000,-0.00000000
-2.75237619,2.50064200,-2.50064189,0.00489671,-0.00489671,0.18042119,-0.18042118,0.42666549,-0.42666547,1.81488000,-1.81487992,0.23266943,-0.23266941,0.00000000,-0.00000000,0.70591668,-0.70591665,0.00000000,-0.00000000
-2.74637319,2.36873545,-2.36873534,0.00460763,-0.00460763,0.17170747,-0.17170746,0.40006024,-0.40006022,1.71754793,-1.71754785,0.21782457,-0.21782456,0.00000000,-0.00000000,0.67377985,-0.67377983,0.00000000,-0.00000000
-2.74037019,2.23939118,-2.23939108,0.00430513,-0.00430513,0.16310089,-0.16310089,0.37370215,-0.37370213,1.62270738,-1.62270730,0.20342205,-0.20342204,0.00000000,-0.00000000,0.64181772,-0.64181769,0.00000000,-0.00000000
-2.73436718,2.11335971,-2.11335961,0.00399418,-0.00399418,0.15461773,-0.15461773,0.34780214,-0.34780212,1.53086977,-1.53086970,0.18951332,-0.18951331,0.00000000,-0.00000000,0.61026706,-0.61026704,0.00000000,-0.00000000
-2.72836418,1.99129509,-1.99129500,0.00367960,-0.00367960,0.14627257,-0.14627256,0.32255350,-0.32255348,1.44246579,-1.44246572,0.17614269,-0.17614268,0.00000000,-0.00000000,0.57934280,-0.57934278,0.00000000,-0.00000000
-2.72236118,1.87373996,-1.87373987,0.00336591,-0.00336591,0.13807842,-0.13807841,0.29812766,-0.29812764,1.35783616,-1.35783610,0.16334663,-0.16334662,0.00000000,-0.00000000,0.54923161,-0.54923158,0.00000000,-0.00000000
-2.71635818,1.76111627,-1.76111618,0.00305727,-0.00305726,0.13004701,-0.13004700,0.27467097,-0.27467095,1.27722676,-1.27722670,0.15115340,-0.15115339,0.00000000,-0.00000000,0.52008730,-0.52008728,0.00000000,-0.00000000
-2.71035518,1.65372186,-1.65372177,0.00275734,-0.00275734,0.12218910,-0.12218909,0.25230274,-0.25230272,1.20078802,-1.20078796,0.13958308,-0.13958307,0.00000000,-0.00000000,0.49202807,-0.49202805,0.00000000,-0.00000000
-2.70435218,1.55173265,-1.55173257,0.00246929,-0.00246929,0.11451486,-0.11451485,0.23111435,-0.23111433,1.12857843,-1.12857837,0.12864785,-0.12864784,0.00000000,-0.00000000,0.46513552,-0.46513550,0.00000000,-0.00000000
-2.69834917,1.45520991,-1.45520984,0.00219572,-0.00219572,0.10703426,-0.10703426,0.21116956,-0.21116955,1.06057178,-1.06057173,0.11835260,-0.11835259,0.00000000,-0.00000000,0.43945555,-0.43945553,0.00000000,-0.00000000
-2.69234617,1.36411193,-1.36411186,0.00193868,-0.00193868,0.09975743,-0.09975743,0.19250577,-0.19250576,0.99666747,-0.99666742,0.10869580,-0.10869579,0.00000000,-0.00000000,0.41500072,-0.41500070,0.00000000,-0.00000000
-2.68634317,1.27830907,-1.27830900,0.00169964,-0.00169964,0.09269492,-0.09269491,0.17513608,-0.17513606,0.93670319,-0.93670315,0.09967049,-0.09967048,0.00000000,-0.00000000,0.39175401,-0.39175400,0.00000000,-0.00000000
-2.68034017,1.19760123,-1.19760117,0.00147954,-0.00147954,0.08585790,-0.08585790,0.15905200,-0.15905199,0.88046927,-0.88046922,0.09126543,-0.09126543,0.00000000,-0.00000000,0.36967354,-0.36967353,0.00000000,-0.00000000
