energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up
-3.51475738,1.10572302,0.04693690,0.16052369,0.00794281,0.00000000,0.38305469,0.12042768,0.02562372,0.51922415
-3.50875438,1.11202118,0.04591102,0.16018166,0.00812108,0.00000000,0.37570760,0.12046612,0.02633438,0.52372378
-3.50275138,1.11996434,0.04476237,0.16002900,0.00829073,0.00000000,0.36974771,0.12039960,0.02697093,0.53001508
-3.49674837,1.12976719,0.04349955,0.16011702,0.00845063,0.00000000,0.36530524,0.12024494,0.02753271,0.53821907
-3.49074537,1.14166185,0.04213508,0.16049236,0.00860020,0.00000000,0.36249097,0.12002587,0.02802087,0.54845563
-3.48474237,1.15589299,0.04068515,0.16119596,0.00873947,0.00000000,0.36139593,0.11977234,0.02843842,0.56084177
-3.47873937,1.17271091,0.03916921,0.16226222,0.00886904,0.00000000,0.36209084,0.11951945,0.02879016,0.57548913
-3.47273637,1.19236283,0.03760947,0.16371808,0.00899004,0.00000000,0.36462542,0.11930618,0.02908248,0.59250030
-3.46673337,1.21508241,0.03603016,0.16558225,0.00910405,0.00000000,0.36902726,0.11917386,0.02932323,0.61196431
-3.46073037,1.24107798,0.03445680,0.16786444,0.00921297,0.00000000,0.37530043,0.11916449,0.02952138,0.63395123
-3.45472736,1.27051987,0.03291530,0.17056481,0.00931894,0.00000000,0.38342390,0.11931888,0.02968672,0.65850606
-3.44872436,1.30352755,0.03143120,0.17367348,0.00942416,0.00000000,0.39334971,0.11967486,0.02982951,0.68564240
-3.44272136,1.34015730,0.03002878,0.17717033,0.00953080,0.00000000,0.40500133,0.12026547,0.02996006,0.71533601
-3.43671836,1.38039099,0.02873038,0.18102495,0.00964079,0.00000000,0.41827217,0.12111733,0.03008832,0.74751889
-3.43071536,1.42412686,0.02755574,0.18519691,0.00975577,0.00000000,0.43302459,0.12224925,0.03022356,0.78207409
-3.42471236,1.47117291,0.02652146,0.18963630,0.00987690,0.00000000,0.44908960,0.12367104,0.03037395,0.81883184
-3.41870935,1.52124347,0.02564068,0.19428451,0.01000484,0.00000000,0.46626738,0.12538280,0.03054631,0.85756724
-3.41270635,1.57395931,0.02492279,0.19907538,0.01013967,0.00000000,0.48432890,0.12737454,0.03074583,0.89799980
-3.40670335,1.62885159,0.02437342,0.20393653,0.01028084,0.00000000,0.50301860,0.12962621,0.03097597,0.93979519
-3.40070035,1.68536976,0.02399447,0.20879096,0.01042726,0.00000000,0.52205828,0.13210825,0.03123835,0.98256909
-3.39469735,1.74289299,0.02378429,0.21355884,0.01057725,0.00000000,0.54115209,0.13478241,0.03153278,1.02589328
-3.38869435,1.80074511,0.02373803,0.21815945,0.01072873,0.00000000,0.55999256,0.13760305,0.03185738,1.06930379
-3.38269135,1.85821216,0.02384794,0.22251307,0.01087923,0.00000000,0.57826747,0.14051875,0.03220873,1.11231083
-3.37668834,1.91456214,0.02410390,0.22654306,0.01102610,0.00000000,0.59566731,0.14347404,0.03258218,1.15441027
-3.37068534,1.96906589,0.02449382,0.23017769,0.01116661,0.00000000,0.61189315,0.14641144,0.03297212,1.19509607
-3.36468234,2.02101837,0.02500416,0.23335200,0.01129813,0.00000000,0.62666442,0.14927344,0.03337232,1.23387330
-3.35867934,2.06975931,0.02562036,0.23600933,0.01141825,0.00000000,0.63972652,0.15200449,0.03377632,1.27027118
-3.35267634,2.11469240,0.02632732,0.23810279,0.01152493,0.00000000,0.65085768,0.15455289,0.03417778,1.30385559
-3.34667334,2.15530216,0.02710975,0.23959628,0.01161662,0.00000000,0.65987494,0.15687241,0.03457079,1.33424044
-3.34067034,2.19116775,0.02795255,0.24046538,0.01169232,0.00000000,0.66663903,0.15892368,0.03495019,1.36109765
-3.33466733,2.22197321,0.02884102,0.24069785,0.01175169,0.00000000,0.67105768,0.16067525,0.03531180,1.38416504
-3.32866433,2.24751370,0.02976115,0.24029384,0.01179499,0.00000000,0.67308761,0.16210425,0.03565261,1.40325200
-3.32266133,2.26769760,0.03069972,0.23926577,0.01182316,0.00000000,0.67273468,0.16319671,0.03597082,1.41824267
-3.31665833,2.28254441,0.03164445,0.23763797,0.01183771,0.00000000,0.67005264,0.16394745,0.03626591,1.42909647
-3.31065533,2.29217869,0.03258402,0.23544595,0.01184064,0.00000000,0.66514020,0.16435967,0.03653857,1.43584611
-3.30465233,2.29682043,0.03350816,0.23273548,0.01183438,0.00000000,0.65813676,0.16444418,0.03679049,1.43859313
-3.29864932,2.29677242,0.03440761,0.22956140,0.01182162,0.00000000,0.64921692,0.16421840,0.03702425,1.43750122
-3.29264632,2.29240520,0.03527417,0.22598623,0.01180519,0.00000000,0.63858401,0.16370509,0.03724299,1.43278785
-3.28664332,2.28414052,0.03610063,0.22207855,0.01178793,0.00000000,0.62646298,0.16293109,0.03745014,1.42471433
-3.28064032,2.27243396,0.03688085,0.21791138,0.01177251,0.00000000,0.61309290,0.16192581,0.03764909,1.41357522
-3.27463732,2.25775762,0.03760966,0.21356026,0.01176134,0.00000000,0.59871937,0.16071991,0.03784288,1.39968717
-3.26863432,2.24058373,0.03828297,0.20910148,0.01175642,0.00000000,0.58358722,0.15934397,0.03803387,1.38337821
-3.26263132,2.22136971,0.03889771,0.20461018,0.01175927,0.00000000,0.56793368,0.15782727,0.03822354,1.36497756
-3.25662831,2.20054546,0.03945184,0.20015849,0.01177088,0.00000000,0.55198233,0.15619687,0.03841220,1.34480675
-3.25062531,2.17850315,0.03994436,0.19581390,0.01179163,0.00000000,0.53593807,0.15447677,0.03859892,1.32317222
-3.24462231,2.15559000,0.04037530,0.19163761,0.01182132,0.00000000,0.51998315,0.15268741,0.03878143,1.30035985
-3.23861931,2.13210385,0.04074563,0.18768323,0.01185919,0.00000000,0.50427441,0.15084534,0.03895615,1.27663130
-3.23261631,2.10829177,0.04105720,0.18399563,0.01190395,0.00000000,0.48894184,0.14896322,0.03911834,1.25222252
-3.22661331,2.08435117,0.04131260,0.18061014,0.01195388,0.00000000,0.47408829,0.14704989,0.03926227,1.22734397
-3.22061031,2.06043328,0.04151502,0.17755200,0.01200690,0.00000000,0.45979032,0.14511076,0.03938151,1.20218261
-3.21460730,2.03664830,0.04166801,0.17483617,0.01206069,0.00000000,0.44610011,0.14314831,0.03946924,1.17690513
-3.20860430,2.01307182,0.04177525,0.17246743,0.01211278,0.00000000,0.43304811,0.14116264,0.03951865,1.15166206
-3.20260130,1.98975183,0.04184028,0.17044087,0.01216068,0.00000000,0.42064645,0.13915215,0.03952335,1.12659238
-3.19659830,1.96671593,0.04186624,0.16874257,0.01220199,0.00000000,0.40889262,0.13711426,0.03947773,1.10182804
-3.19059530,1.94397798,0.04185556,0.16735059,0.01223445,0.00000000,0.39777347,0.13504605,0.03937731,1.07749805
-3.18459230,1.92154416,0.04180973,0.16623620,0.01225608,0.00000000,0.38726918,0.13294495,0.03921912,1.05373176
-3.17858929,1.89941795,0.04172910,0.16536526,0.01226519,0.00000000,0.37735702,0.13080931,0.03900187,1.03066097
-3.17258629,1.87760397,0.04161272,0.16469971,0.01226046,0.00000000,0.36801481,0.12863896,0.03872616,1.00842083
-3.16658329,1.85611080,0.04145831,0.16419917,0.01224094,0.00000000,0.35922389,0.12643565,0.03839453,0.98714937
-3.16058029,1.83495292,0.04126229,0.16382259,0.01220609,0.00000000,0.35097160,0.12420347,0.03801143,0.96698583
-3.15457729,1.81415191,0.04101991,0.16352984,0.01215572,0.00000000,0.34325323,0.12194915,0.03758310,0.94806796
-3.14857429,1.79373751,0.04072554,0.16328331,0.01209003,0.00000000,0.33607333,0.11968241,0.03711739,0.93052862
-3.14257129,1.77374859,0.04037298,0.16304941,0.01200954,0.00000000,0.32944659,0.11741618,0.03662348,0.91449197
-3.13656828,1.75423469,0.03995592,0.16279999,0.01191508,0.00000000,0.32339826,0.11516683,0.03611159,0.90006986
-3.13056528,1.73525811,0.03946850,0.16251355,0.01180775,0.00000000,0.31796409,0.11295440,0.03559261,0.88735855
-3.12456228,1.71689694,0.03890582,0.16217642,0.01168891,0.00000000,0.31319009,0.11080274,0.03507786,0.87643638
-3.11855928,1.69924898,0.03826457,0.16178363,0.01156011,0.00000000,0.30913191,0.10873975,0.03457871,0.86736253
-3.11255628,1.68243638,0.03754364,0.16133961,0.01142313,0.00000000,0.30585416,0.10679739,0.03410638,0.86017709
-3.10655328,1.66661087,0.03674461,0.16085867,0.01127993,0.00000000,0.30342943,0.10501183,0.03367174,0.85490255
-3.10055028,1.65195909,0.03587230,0.16036512,0.01113265,0.00000000,0.30193728,0.10342333,0.03328515,0.85154660
-3.09454727,1.63870744,0.03493510,0.15989315,0.01098364,0.00000000,0.30146293,0.10207609,0.03295649,0.85010601
-3.08854427,1.62712607,0.03394531,0.15948627,0.01083544,0.00000000,0.30209587,0.10101796,0.03269507,0.85057132
-3.08254127,1.61753105,0.03291925,0.15919643,0.01069079,0.00000000,0.30392813,0.10029992,0.03250977,0.85293201
-3.07653827,1.61028455,0.03187725,0.15908271,0.01055263,0.00000000,0.30705226,0.09997540,0.03240912,0.85718144
-3.07053527,1.60579205,0.03084357,0.15920958,0.01042408,0.00000000,0.31155899,0.10009932,0.03240137,0.86332144
-3.06453227,1.60449658,0.02984605,0.15964477,0.01030847,0.00000000,0.31753448,0.10072704,0.03249466,0.87136568
-3.05852926,1.60686952,0.02891571,0.16045675,0.01020923,0.00000000,0.32505719,0.10191292,0.03269701,0.88134179
-3.05252626,1.61339808,0.02808624,0.16171193,0.01012991,0.00000000,0.33419437,0.10370884,0.03301638,0.89329161
-3.04652326,1.62456952,0.02739329,0.16347155,0.01007411,0.00000000,0.34499831,0.10616248,0.03346059,0.90726955
-3.04052026,1.64085270,0.02687372,0.16578847,0.01004535,0.00000000,0.35750232,0.10931554,0.03403716,0.92333894
-3.03451726,1.66267736,0.02656478,0.16870396,0.01004704,0.00000000,0.37171674,0.11320186,0.03475306,0.94156641
-3.02851426,1.69041218,0.02650322,0.17224458,0.01008233,0.00000000,0.38762501,0.11784557,0.03561442,0.96201462
-3.02251126,1.72434231,0.02672429,0.17641935,0.01015400,0.00000000,0.40518007,0.12325933,0.03662609,0.98473351
-3.01650825,1.76464752,0.02726082,0.18121741,0.01026437,0.00000000,0.42430135,0.12944273,0.03779121,1.00975078
-3.01050525,1.81138198,0.02814215,0.18660622,0.01041513,0.00000000,0.44487239,0.13638091,0.03911071,1.03706181
-3.00450225,1.86445674,0.02939321,0.19253051,0.01060728,0.00000000,0.46673951,0.14404347,0.04058282,1.06661988
-2.99849925,1.92362577,0.03103349,0.19891209,0.01084099,0.00000000,0.48971144,0.15238372,0.04220264,1.09832709
-2.99249625,1.98847643,0.03307611,0.20565058,0.01111551,0.00000000,0.51356028,0.16133838,0.04396169,1.13202656
-2.98649325,2.05842499,0.03552692,0.21262508,0.01142913,0.00000000,0.53802363,0.17082768,0.04584767,1.16749653
-2.98049025,2.13271769,0.03838376,0.21969682,0.01177911,0.00000000,0.56280814,0.18075592,0.04784423,1.20444658
-2.97448724,2.21043756,0.04163574,0.22671271,0.01216168,0.00000000,0.58759415,0.19101253,0.04993095,1.24251651
-2.96848424,2.29051692,0.04526275,0.23350961,0.01257207,0.00000000,0.61204164,0.20147355,0.05208343,1.28127793
-2.96248124,2.37175553,0.04923510,0.23991932,0.01300454,0.00000000,0.63579707,0.21200363,0.05427360,1.32023875
-2.95647824,2.45284384,0.05351348,0.24577394,0.01345245,0.00000000,0.65850099,0.22245831,0.05647009,1.35885046
-2.95047524,2.53239073,0.05804905,0.25091152,0.01390843,0.00000000,0.67979630,0.23268684,0.05863886,1.39651815
-2.94447224,2.60895511,0.06278395,0.25518160,0.01436447,0.00000000,0.69933674,0.24253509,0.06074388,1.43261296
-2.93846923,2.68108042,0.06765203,0.25845063,0.01481211,0.00000000,0.71679539,0.25184891,0.06274800,1.46648665
-2.93246623,2.74733095,0.07257998,0.26060680,0.01524266,0.00000000,0.73187302,0.26047749,0.06461378,1.49748775
-2.92646323,2.80632912,0.07748870,0.26156428,0.01564738,0.00000000,0.74430587,0.26827687,0.06630453,1.52497900
-2.92046023,2.85679249,0.08229506,0.26126650,0.01601774,0.00000000,0.75387280,0.27511341,0.06778524,1.54835529
-2.91445723,2.89756936,0.08691386,0.25968856,0.01634563,0.00000000,0.76040147,0.28086718,0.06902357,1.56706167
-2.90845423,2.92767203,0.09126007,0.25683854,0.01662360,0.00000000,0.76377344,0.28543513,0.06999075,1.58061068
-2.90245123,2.94630646,0.09525118,0.25275767,0.01684511,0.00000000,0.76392814,0.28873393,0.07066246,1.58859854
-2.89644822,2.95289753,0.09880964,0.24751949,0.01700469,0.00000000,0.76086545,0.29070250,0.07101950,1.59071941
-2.89044522,2.94710893,0.10186525,0.24122800,0.01709816,0.00000000,0.75464690,0.29130395,0.07104845,1.58677725
-2.88444222,2.92885688,0.10435750,0.23401490,0.01712276,0.00000000,0.74539553,0.29052706,0.07074212,1.57669486
-2.87843922,2.89831726,0.10623757,0.22603604,0.01707729,0.00000000,0.73329420,0.28838709,0.07009978,1.56051937
-2.87243622,2.85592544,0.10747015,0.21746733,0.01696212,0.00000000,0.71858265,0.28492589,0.06912735,1.53842427
-2.86643322,2.80236895,0.10803475,0.20850011,0.01677927,0.00000000,0.70155299,0.28021134,0.06783725,1.51070741
-2.86043022,2.73857270,0.10792661,0.19933634,0.01653235,0.00000000,0.68254407,0.27433604,0.06624821,1.47778513
-2.85442721,2.66567720,0.10715705,0.19018354,0.01622646,0.00000000,0.66193446,0.26741530,0.06438478,1.44018251
-2.84842421,2.58501028,0.10575330,0.18124983,0.01586808,0.00000000,0.64013444,0.25958445,0.06227680,1.39852007
-2.84242121,2.49805300,0.10375777,0.17273905,0.01546488,0.00000000,0.61757697,0.25099557,0.05995860,1.35349723
-2.83641821,2.40640082,0.10122683,0.16484604,0.01502548,0.00000000,0.59470784,0.24181372,0.05746816,1.30587314
-2.83041521,2.31172126,0.09822908,0.15775227,0.01455920,0.00000000,0.57197532,0.23221273,0.05484616,1.25644561
-2.82441221,2.21570934,0.09484331,0.15162177,0.01407580,0.00000000,0.54981940,0.22237079,0.05213494,1.20602874
-2.81840920,2.12004238,0.09115605,0.14659744,0.01358515,0.00000000,0.52866092,0.21246593,0.04937742,1.15543033
-2.81240620,2.02633573,0.08725906,0.14279775,0.01309696,0.00000000,0.50889102,0.20267148,0.04661603,1.10542976
-2.80640320,1.93610093,0.08324661,0.14031392,0.01262049,0.00000000,0.49086101,0.19315188,0.04389171,1.05675723
-2.80040020,1.85070778,0.07921291,0.13920752,0.01216426,0.00000000,0.47487314,0.18405874,0.04124289,1.01007530
-2.79439720,1.77135175,0.07524958,0.13950862,0.01173583,0.00000000,0.46117253,0.17552741,0.03870467,0.96596321
-2.78839420,1.69902777,0.07144348,0.14121451,0.01134161,0.00000000,0.44994053,0.16767429,0.03630802,0.92490473
-2.78239120,1.63451141,0.06787474,0.14428899,0.01098670,0.00000000,0.44128985,0.16059472,0.03407923,0.88727990
-2.77638819,1.57834787,0.06461523,0.14866243,0.01067482,0.00000000,0.43526170,0.15436174,0.03203942,0.85336081
-2.77038519,1.53084921,0.06172747,0.15423250,0.01040822,0.00000000,0.43182492,0.14902556,0.03020435,0.82331165
-2.76438219,1.49209961,0.05926390,0.16086574,0.01018773,0.00000000,0.43087753,0.14461399,0.02858428,0.79719260
-2.75837919,1.46196835,0.05726667,0.16839993,0.01001282,0.00000000,0.43225034,0.14113342,0.02718409,0.77496753
-2.75237619,1.44012960,0.05576768,0.17664740,0.00988173,0.00000000,0.43571289,0.13857061,0.02600355,0.75651473
-2.74637319,1.42608811,0.05478913,0.18539912,0.00979158,0.00000000,0.44098128,0.13689504,0.02503772,0.74164023
-2.74037019,1.41920950,0.05434417,0.19442956,0.00973861,0.00000000,0.44772781,0.13606157,0.02427746,0.73009287
-2.73436718,1.41875363,0.05443785,0.20350235,0.00971835,0.00000000,0.45559200,0.13601358,0.02371009,0.72158038
-2.72836418,1.42390950,0.05506816,0.21237638,0.00972587,0.00000000,0.46419263,0.13668604,0.02332009,0.71578559
-2.72236118,1.43383014,0.05622702,0.22081237,0.00975599,0.00000000,0.47314032,0.13800867,0.02308979,0.71238209
-2.71635818,1.44766580,0.05790137,0.22857961,0.00980348,0.00000000,0.48205013,0.13990890,0.02300014,0.71104841
-2.71035518,1.46459418,0.06007397,0.23546258,0.00986328,0.00000000,0.49055371,0.14231445,0.02303142,0.71148040
-2.70435218,1.48384628,0.06272415,0.24126729,0.00993067,0.00000000,0.49831052,0.14515554,0.02316387,0.71340093
-2.69834917,1.50472704,0.06582830,0.24582706,0.01000135,0.00000000,0.50501765,0.14836654,0.02337828,0.71656694
-2.69234617,1.52662997,0.06936013,0.24900744,0.01007162,0.00000000,0.51041782,0.15188702,0.02365643,0.72077338
-2.68634317,1.54904552,0.07329080,0.25071015,0.01013839,0.00000000,0.51430534,0.15566233,0.02398152,0.72585418
-2.68034017,1.57156321,0.07758869,0.25087574,0.01019918,0.00000000,0.51652985,0.15964346,0.02433837,0.73168043
-2.67433717,1.59386775,0.08221921,0.24948500,0.01025216,0.00000000,0.51699764,0.16378648,0.02471358,0.73815593
-2.66833417,1.61573001,0.08714440,0.24655894,0.01029606,0.00000000,0.51567075,0.16805157,0.02509556,0.74521078
-2.66233117,1.63699363,0.09232251,0.24215736,0.01033009,0.00000000,0.51256388,0.17240167,0.02547448,0.75279342
-2.65632816,1.65755852,0.09770768,0.23637617,0.01035388,0.00000000,0.50773943,0.17680102,0.02584213,0.76086176
-2.65032516,1.67736248,0.10324972,0.22934344,0.01036734,0.00000000,0.50130102,0.18121362,0.02619172,0.76937412
-2.64432216,1.69636232,0.10889400,0.22121448,0.01037058,0.00000000,0.49338583,0.18560181,0.02651768,0.77828056
-2.63831916,1.71451580,0.11458168,0.21216615,0.01036378,0.00000000,0.48415633,0.18992507,0.02681538,0.78751520
-2.63231616,1.73176544,0.12025012,0.20239058,0.01034712,0.00000000,0.47379164,0.19413912,0.02708095,0.79699014
-2.62631316,1.74802544,0.12583358,0.19208869,0.01032070,0.00000000,0.46247924,0.19819549,0.02731101,0.80659125
-2.62031016,1.76317225,0.13126422,0.18146367,0.01028448,0.00000000,0.45040719,0.20204156,0.02750254,0.81617615
-2.61430715,1.77703935,0.13647330,0.17071474,0.01023825,0.00000000,0.43775727,0.20562098,0.02765274,0.82557464
-2.60830415,1.78941648,0.14139261,0.16003140,0.01018163,0.00000000,0.42469933,0.20887472,0.02775891,0.83459131
-2.60230115,1.80005307,0.14595597,0.14958830,0.01011409,0.00000000,0.41138699,0.21174235,0.02781850,0.84301041
-2.59629815,1.80866549,0.15010081,0.13954106,0.01003495,0.00000000,0.39795471,0.21416379,0.02782901,0.85060260
-2.59029515,1.81494769,0.15376970,0.13002287,0.00994347,0.00000000,0.38451632,0.21608121,0.02778812,0.85713312
-2.58429215,1.81858407,0.15691178,0.12114221,0.00983892,0.00000000,0.37116479,0.21744101,0.02769375,0.86237108
-2.57828914,1.81926404,0.15948395,0.11298148,0.00972057,0.00000000,0.35797319,0.21819589,0.02754410,0.86609917
-2.57228614,1.81669707,0.16145184,0.10559661,0.00958783,0.00000000,0.34499657,0.21830664,0.02733776,0.86812344
-2.56628314,1.81062736,0.16279043,0.09901760,0.00944031,0.00000000,0.33227454,0.21774379,0.02707382,0.86828248
-2.56028014,1.80084741,0.16348443,0.09324984,0.00927779,0.00000000,0.31983431,0.21648884,0.02675190,0.86645564
-2.55427714,1.78720960,0.16352816,0.08827611,0.00910037,0.00000000,0.30769392,0.21453519,0.02637217,0.86256981
-2.54827414,1.76963530,0.16292534,0.08405920,0.00890840,0.00000000,0.29586545,0.21188849,0.02593543,0.85660444
-2.54227114,1.74812126,0.16168836,0.08054486,0.00870255,0.00000000,0.28435801,0.20856666,0.02544305,0.84859467
-2.53626813,1.72274290,0.15983754,0.07766515,0.00848378,0.00000000,0.27318041,0.20459941,0.02489696,0.83863225
-2.53026513,1.69365464,0.15740006,0.07534194,0.00825333,0.00000000,0.26234327,0.20002735,0.02429960,0.82686436
-2.52426213,1.66108738,0.15440892,0.07349039,0.00801269,0.00000000,0.25186068,0.19490082,0.02365386,0.81349035
-2.51825913,1.62534340,0.15090178,0.07202246,0.00776356,0.00000000,0.24175123,0.18927837,0.02296301,0.79875648
-2.51225613,1.58678906,0.14691991,0.07085023,0.00750782,0.00000000,0.23203853,0.18322512,0.02223066,0.78294898
-2.50625313,1.54584571,0.14250718,0.06988898,0.00724746,0.00000000,0.22275118,0.17681098,0.02146070,0.76638565
-2.50025013,1.50297931,0.13770917,0.06905999,0.00698457,0.00000000,0.21392239,0.17010882,0.02065721,0.74940630
-2.49424712,1.45868921,0.13257247,0.06829295,0.00672126,0.00000000,0.20558916,0.16319272,0.01982451,0.73236254
-2.48824412,1.41349654,0.12714407,0.06752802,0.00645964,0.00000000,0.19779130,0.15613625,0.01896708,0.71560710
-2.48224112,1.36793267,0.12147095,0.06671742,0.00620177,0.00000000,0.19057026,0.14901100,0.01808960,0.69948332
-2.47623812,1.32252808,0.11559973,0.06582662,0.00594965,0.00000000,0.18396796,0.14188515,0.01719691,0.68431508
-2.47023512,1.27780206,0.10957647,0.06483510,0.00570519,0.00000000,0.17802562,0.13482239,0.01629405,0.67039753
-2.46423212,1.23425346,0.10344649,0.06373664,0.00547016,0.00000000,0.17278283,0.12788094,0.01538627,0.65798917
-2.45822911,1.19235276,0.09725419,0.06253925,0.00524624,0.00000000,0.16827673,0.12111285,0.01447904,0.64730538
-2.45222611,1.15253574,0.09104295,0.06126470,0.00503497,0.00000000,0.16454151,0.11456351,0.01357802,0.63851374
-2.44622311,1.11519868,0.08485485,0.05994769,0.00483775,0.00000000,0.16160814,0.10827135,0.01268904,0.63173145
-2.44022011,1.08069535,0.07873054,0.05863478,0.00465586,0.00000000,0.15950447,0.10226774,0.01181813,0.62702467
-2.43421711,1.04933566,0.07270882,0.05738291,0.00449049,0.00000000,0.15825551,0.09657713,0.01097138,0.62441006
-2.42821411,1.02138583,0.06682637,0.05625785,0.00434268,0.00000000,0.15788397,0.09121724,0.01015494,0.62385819
-2.42221111,0.99706996,0.06111731,0.05533235,0.00421339,0.00000000,0.15841093,0.08619949,0.00937492,0.62529872
-2.41620810,0.97657275,0.05561281,0.05468417,0.00410352,0.00000000,0.15985657,0.08152955,0.00863729,0.62862706
-2.41020510,0.96004280,0.05034067,0.05439393,0.00401387,0.00000000,0.16224088,0.07720791,0.00794778,0.63371194
-2.40420210,0.94759638,0.04532492,0.05454293,0.00394516,0.00000000,0.16558408,0.07323062,0.00731180,0.64040363
-2.39819910,0.93932093,0.04058552,0.05521082,0.00389809,0.00000000,0.16990693,0.06959001,0.00673428,0.64854219
-2.39219610,0.93527794,0.03613811,0.05647328,0.00387325,0.00000000,0.17523048,0.06627546,0.00621961,0.65796525
-2.38619310,0.93550486,0.03199385,0.05839958,0.00387118,0.00000000,0.18157543,0.06327412,0.00577152,0.66851484
-2.38019010,0.94001544,0.02815942,0.06105021,0.00389233,0.00000000,0.18896088,0.06057162,0.00539298,0.68004290
-2.37418709,0.94879846,0.02463706,0.06447453,0.00393702,0.00000000,0.19740260,0.05815267,0.00508612,0.69241502
-2.36818409,0.96181465,0.02142482,0.06870852,0.00400542,0.00000000,0.20691063,0.05600164,0.00485215,0.70551236
-2.36218109,0.97899179,0.01851681,0.07377257,0.00409752,0.00000000,0.21748649,0.05410291,0.00469132,0.71923161
-2.35617809,1.00021836,0.01590364,0.07966965,0.00421306,0.00000000,0.22912003,0.05244119,0.00460284,0.73348302
-2.35017509,1.02533602,0.01357288,0.08638361,0.00435149,0.00000000,0.24178607,0.05100168,0.00458489,0.74818690
-2.34417209,1.05413160,0.01150956,0.09387794,0.00451193,0.00000000,0.25544106,0.04977012,0.00463454,0.76326879
-2.33816908,1.08632930,0.00969674,0.10209497,0.00469311,0.00000000,0.27002006,0.04873271,0.00474784,0.77865387
-2.33216608,1.12158380,0.00811604,0.11095560,0.00489332,0.00000000,0.28543414,0.04787597,0.00491975,0.79426113
-2.32616308,1.15947528,0.00674821,0.12035968,0.00511039,0.00000000,0.30156859,0.04718652,0.00514425,0.80999781
-2.32016008,1.19950697,0.00557358,0.13018706,0.00534169,0.00000000,0.31828211,0.04665087,0.00541439,0.82575482
-2.31415708,1.24110597,0.00457256,0.14029938,0.00558409,0.00000000,0.33540711,0.04625516,0.00572237,0.84140334
-2.30815408,1.28362780,0.00372603,0.15054256,0.00583403,0.00000000,0.35275131,0.04598497,0.00605966,0.85679320
-2.30215108,1.32636495,0.00301561,0.16075004,0.00608754,0.00000000,0.37010059,0.04582517,0.00641717,0.87175323
-2.29614807,1.36855949,0.00242399,0.17074660,0.00634030,0.00000000,0.38722320,0.04575986,0.00678538,0.88609343
-2.29014507,1.40941929,0.00193510,0.18035279,0.00658777,0.00000000,0.40387500,0.04577237,0.00715455,0.89960921
-2.28414207,1.44813747,0.00153420,0.18938968,0.00682524,0.00000000,0.41980579,0.04584540,0.00751494,0.91208706
-2.27813907,1.48391412,0.00120799,0.19768391,0.00704798,0.00000000,0.43476615,0.04596117,0.00785699,0.92331149
-2.27213607,1.51597932,0.00094461,0.20507270,0.00725140,0.00000000,0.44851477,0.04610174,0.00817159,0.93307266
-2.26613307,1.54361634,0.00073363,0.21140875,0.00743113,0.00000000,0.46082568,0.04624930,0.00845029,0.94117407
-2.26013007,1.56618367,0.00056597,0.21656469,0.00758319,0.00000000,0.47149509,0.04638653,0.00868551,0.94743984
-2.25412706,1.58313494,0.00043384,0.22043702,0.00770409,0.00000000,0.48034758,0.04649696,0.00887072,0.95172088
-2.24812406,1.59403536,0.00033061,0.22294919,0.00779097,0.00000000,0.48724109,0.04656532,0.00900066,0.95389975
-2.24212106,1.59857410,0.00025074,0.22405386,0.00784165,0.00000000,0.49207079,0.04657783,0.00907141,0.95389356
-2.23611806,1.59657179,0.00018965,0.22373409,0.00785471,0.00000000,0.49477132,0.04652243,0.00908053,0.95165506
-2.23011506,1.58798287,0.00014362,0.22200351,0.00782953,0.00000000,0.49531758,0.04638895,0.00902709,0.94717170
-2.22411206,1.57289295,0.00010968,0.21890539,0.00776628,0.00000000,0.49372394,0.04616921,0.00891170,0.94046284
-2.21810905,1.55151120,0.00008551,0.21451079,0.00766590,0.00000000,0.49004206,0.04585702,0.00873639,0.93157557
-2.21210605,1.52415863,0.00006939,0.20891572,0.00753006,0.00000000,0.48435749,0.04544813,0.00850461,0.92057940
-2.20610305,1.49125304,0.00006012,0.20223765,0.00736110,0.00000000,0.47678531,0.04494012,0.00822103,0.90756029
-2.20010005,1.45329148,0.00005698,0.19461141,0.00716189,0.00000000,0.46746506,0.04433228,0.00789141,0.89261478
-2.19409705,1.41083155,0.00005966,0.18618475,0.00693579,0.00000000,0.45655548,0.04362544,0.00752238,0.87584448
-2.18809405,1.36447245,0.00006830,0.17711377,0.00668649,0.00000000,0.44422907,0.04282183,0.00712124,0.85735147
-2.18209105,1.31483696,0.00008344,0.16755843,0.00641794,0.00000000,0.43066717,0.04192495,0.00669576,0.83723506
-2.17608804,1.26255511,0.00010606,0.15767830,0.00613419,0.00000000,0.41605540,0.04093946,0.00625394,0.81558990
-2.17008504,1.20825033,0.00013759,0.14762881,0.00583936,0.00000000,0.40058000,0.03987116,0.00580381,0.79250579
-2.16408204,1.15252855,0.00017993,0.13755798,0.00553751,0.00000000,0.38442499,0.03872700,0.00535325,0.76806889
-2.15807904,1.09597040,0.00023555,0.12760390,0.00523258,0.00000000,0.36777025,0.03751506,0.00490985,0.74236426
-2.15207604,1.03912661,0.00030748,0.11789284,0.00492836,0.00000000,0.35079047,0.03624473,0.00448075,0.71547942
