energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-4.30115058,3.05175067,0.00865073,0.10930989,1.14321336,2.45189914,0.48851367,0.00000000
-4.29514757,3.00786620,0.00871279,0.10803937,1.11744963,2.42248695,0.47544962,0.00000000
-4.28914457,2.95734102,0.00875035,0.10658046,1.08975453,2.38734789,0.46158486,0.00000000
-4.28314157,2.90028325,0.00876130,0.10493052,1.06030941,2.34650975,0.44700715,0.00000000
-4.27713857,2.83694311,0.00874374,0.10308675,1.02928585,2.30014236,0.43180839,0.00000000
-4.27113557,2.76773326,0.00869610,0.10104725,0.99685073,2.24857482,0.41608675,0.00000000
-4.26513257,2.69324573,0.00861730,0.09881224,0.96317271,2.19230902,0.39994894,0.00000000
-4.25912956,2.61426433,0.00850679,0.09638526,0.92842953,2.13202847,0.38351228,0.00000000
-4.25312656,2.53177134,0.00836465,0.09377433,0.89281537,2.06860157,0.36690655,0.00000000
-4.24712356,2.44694730,0.00819168,0.09099297,0.85654774,2.00307862,0.35027520,0.00000000
-4.24112056,2.36116362,0.00798937,0.08806100,0.81987310,1.93668225,0.33377601,0.00000000
-4.23511756,2.27596735,0.00775996,0.08500507,0.78307088,1.87079111,0.31758087,0.00000000
-4.22911456,2.19305828,0.00750635,0.08185883,0.74645529,1.80691701,0.30187480,0.00000000
-4.22311156,2.11425875,0.00723206,0.07866277,0.71037480,1.74667600,0.28685397,0.00000000
-4.21710855,2.04147683,0.00694113,0.07546373,0.67520911,1.69175410,0.27272287,0.00000000
-4.21110555,1.97666390,0.00663801,0.07231399,0.64136359,1.64386860,0.25969061,0.00000000
-4.20510255,1.92176779,0.00632739,0.06927007,0.60926159,1.60472615,0.24796651,0.00000000
-4.19909955,1.87868302,0.00601410,0.06639132,0.57933466,1.57597871,0.23775492,0.00000000
-4.19309655,1.84919950,0.00570292,0.06373816,0.55201128,1.55917883,0.22924972,0.00000000
-4.18709355,1.83495140,0.00539846,0.06137032,0.52770453,1.55573551,0.22262837,0.00000000
-4.18109055,1.83736768,0.00510498,0.05934490,0.50679925,1.56687189,0.21804595,0.00000000
-4.17508754,1.85762582,0.00482632,0.05771446,0.48963922,1.59358620,0.21562920,0.00000000
-4.16908454,1.89661022,0.00456578,0.05652517,0.47651477,1.63661687,0.21547102,0.00000000
-4.16308154,1.95487653,0.00432601,0.05581516,0.46765164,1.69641310,0.21762533,0.00000000
-4.15707854,2.03262301,0.00410902,0.05561293,0.46320108,1.77311160,0.22210282,0.00000000
-4.15107554,2.12967009,0.00391611,0.05593613,0.46323202,1.86652045,0.22886761,0.00000000
-4.14507254,2.24544878,0.00374789,0.05679063,0.46772529,1.97611052,0.23783498,0.00000000
-4.13906953,2.37899851,0.00360431,0.05816982,0.47657028,2.10101507,0.24887052,0.00000000
-4.13306653,2.52897495,0.00348470,0.06005437,0.48956422,2.24003774,0.26179062,0.00000000
-4.12706353,2.69366781,0.00338784,0.06241232,0.50641409,2.39166895,0.27636449,0.00000000
-4.12106053,2.87102857,0.00331203,0.06519955,0.52674120,2.55411063,0.29231776,0.00000000
-4.11505753,3.05870771,0.00325519,0.06836063,0.55008846,2.72530895,0.30933759,0.00000000
-4.10905453,3.25410086,0.00321494,0.07183003,0.57593007,2.90299441,0.32707929,0.00000000
-4.10305153,3.45440285,0.00318866,0.07553368,0.60368353,3.08472838,0.34517427,0.00000000
-4.09704852,3.65666839,0.00317364,0.07939081,0.63272366,3.26795520,0.36323911,0.00000000
-4.09104552,3.85787796,0.00316712,0.08331608,0.66239831,3.45005834,0.38088555,0.00000000
-4.08504252,4.05500711,0.00316637,0.08722184,0.69204528,3.62841933,0.39773107,0.00000000
-4.07903952,4.24509715,0.00316875,0.09102065,0.72101007,3.80047760,0.41340966,0.00000000
-4.07303652,4.42532535,0.00317178,0.09462777,0.74866390,3.96378975,0.42758254,0.00000000
-4.06703352,4.59307232,0.00317316,0.09796365,0.77442145,4.11608622,0.43994823,0.00000000
-4.06103052,4.74598459,0.00317085,0.10095636,0.79775780,4.25532380,0.45025186,0.00000000
-4.05502751,4.88203036,0.00316303,0.10354383,0.81822388,4.37973220,0.45829305,0.00000000
-4.04902451,4.99954657,0.00314818,0.10567581,0.83546012,4.48785338,0.46393231,0.00000000
-4.04302151,5.09727582,0.00312505,0.10731558,0.84920750,4.57857215,0.46709551,0.00000000
-4.03701851,5.17439193,0.00309269,0.10844112,0.85931582,4.65113735,0.46777638,0.00000000
-4.03101551,5.23051332,0.00305043,0.10904600,0.86574872,4.70517276,0.46603674,0.00000000
-4.02501251,5.26570372,0.00299789,0.10913967,0.86858517,4.74067771,0.46200464,0.00000000
-4.01900950,5.28046053,0.00293494,0.10874724,0.86801742,4.75801715,0.45587034,0.00000000
-4.01300650,5.27569090,0.00286171,0.10790884,0.86434519,4.75790200,0.44788023,0.00000000
-4.00700350,5.25267679,0.00277860,0.10667832,0.85796647,4.74136014,0.43832907,0.00000000
-4.00100050,5.21302984,0.00268619,0.10512166,0.84936484,4.70969942,0.42755066,0.00000000
-3.99499750,5.15863792,0.00258527,0.10331478,0.83909393,4.66446372,0.41590737,0.00000000
-3.98899450,5.09160480,0.00247680,0.10134111,0.82775930,4.60738356,0.40377880,0.00000000
-3.98299150,5.01418504,0.00236188,0.09928881,0.81599833,4.54032299,0.39155003,0.00000000
-3.97698849,4.92871605,0.00224169,0.09724782,0.80445867,4.46522416,0.37959977,0.00000000
-3.97098549,4.83754937,0.00211754,0.09530681,0.79377606,4.38405147,0.36828886,0.00000000
-3.96498249,4.74298330,0.00199074,0.09355008,0.78455210,4.29873675,0.35794936,0.00000000
-3.95897949,4.64719867,0.00186262,0.09205465,0.77733270,4.21112726,0.34887467,0.00000000
-3.95297649,4.55219993,0.00173451,0.09088746,0.77258807,4.12293775,0.34131092,0.00000000
-3.94697349,4.45976295,0.00160768,0.09010294,0.77069479,4.03570818,0.33544977,0.00000000
-3.94097049,4.37139127,0.00148330,0.08974092,0.77192077,3.95076804,0.33142309,0.00000000
-3.93496748,4.28828206,0.00136248,0.08982509,0.77641362,3.86920855,0.32929933,0.00000000
-3.92896448,4.21130274,0.00124617,0.09036188,0.78419290,3.79186323,0.32908200,0.00000000
-3.92296148,4.14097910,0.00113522,0.09134002,0.79514682,3.71929764,0.33071012,0.00000000
-3.91695848,4.07749521,0.00103030,0.09273070,0.80903339,3.65180842,0.33406066,0.00000000
-3.91095548,4.02070523,0.00093197,0.09448833,0.82548634,3.58943164,0.33895297,0.00000000
-3.90495248,3.97015657,0.00084059,0.09655192,0.84402559,3.53196017,0.34515509,0.00000000
-3.89894947,3.92512375,0.00075643,0.09884704,0.86407218,3.47896929,0.35239163,0.00000000
-3.89294647,3.88465161,0.00067958,0.10128827,0.88496695,3.42984973,0.36035315,0.00000000
-3.88694347,3.84760625,0.00061002,0.10378212,0.90599269,3.38384661,0.36870661,0.00000000
-3.88094047,3.81273174,0.00054765,0.10623025,0.92639864,3.34010288,0.37710666,0.00000000
-3.87493747,3.77871014,0.00049224,0.10853284,0.94542666,3.29770533,0.38520720,0.00000000
-3.86893447,3.74422256,0.00044352,0.11059213,0.96233789,3.25573119,0.39267307,0.00000000
-3.86293147,3.70800837,0.00040117,0.11231580,0.97643895,3.21329340,0.39919112,0.00000000
-3.85692846,3.66892017,0.00036484,0.11362021,0.98710641,3.16958229,0.40448050,0.00000000
-3.85092546,3.62597203,0.00033414,0.11443324,0.99380869,3.12390211,0.40830163,0.00000000
-3.84492246,3.57837886,0.00030874,0.11469675,0.99612426,3.07570046,0.41046352,0.00000000
-3.83891946,3.52558520,0.00028828,0.11436840,0.99375552,3.02458960,0.41082916,0.00000000
-3.83291646,3.46728232,0.00027245,0.11342291,0.98653770,2.97035855,0.40931883,0.00000000
-3.82691346,3.40341305,0.00026099,0.11185261,0.97444243,2.91297581,0.40591107,0.00000000
-3.82091046,3.33416435,0.00025365,0.10966737,0.95757598,2.85258264,0.40064149,0.00000000
-3.81490745,3.25994840,0.00025026,0.10689379,0.93617220,2.78947772,0.39359937,0.00000000
-3.80890445,3.18137361,0.00025067,0.10357383,0.91058077,2.72409407,0.38492230,0.00000000
-3.80290145,3.09920719,0.00025476,0.09976290,0.88125130,2.65697003,0.37478918,0.00000000
-3.79689845,3.01433175,0.00026247,0.09552753,0.84871407,2.58871582,0.36341187,0.00000000
-3.79089545,2.92769827,0.00027373,0.09094270,0.81355862,2.51997791,0.35102595,0.00000000
-3.78489245,2.84027818,0.00028852,0.08608903,0.77641093,2.45140302,0.33788102,0.00000000
-3.77888944,2.75301694,0.00030680,0.08104984,0.73791050,2.38360406,0.32423100,0.00000000
-3.77288644,2.66679164,0.00032853,0.07590837,0.69868831,2.31712944,0.31032481,0.00000000
-3.76688344,2.58237454,0.00035365,0.07074515,0.65934644,2.25243759,0.29639791,0.00000000
-3.76088044,2.50040414,0.00038207,0.06563561,0.62044040,2.18987760,0.28266488,0.00000000
-3.75487744,2.42136475,0.00041369,0.06064814,0.58246451,2.12967682,0.26931348,0.00000000
-3.74887444,2.34557523,0.00044835,0.05584251,0.54584093,2.07193568,0.25650017,0.00000000
-3.74287144,2.27318677,0.00048584,0.05126877,0.51091246,2.01662952,0.24434731,0.00000000
-3.73686843,2.20418914,0.00052591,0.04696660,0.47793912,1.96361697,0.23294192,0.00000000
-3.73086543,2.13842462,0.00056826,0.04296510,0.44709829,1.91265395,0.22233607,0.00000000
-3.72486243,2.07560822,0.00061254,0.03928305,0.41848820,1.86341221,0.21254857,0.00000000
-3.71885943,2.01535267,0.00065835,0.03592943,0.39213407,1.81550116,0.20356792,0.00000000
-3.71285643,1.95719671,0.00070524,0.03290441,0.36799665,1.76849162,0.19535619,0.00000000
-3.70685343,1.90063492,0.00075274,0.03020038,0.34598224,1.72194022,0.18785363,0.00000000
-3.70085043,1.84514761,0.00080035,0.02780338,0.32595385,1.67541320,0.18098370,0.00000000
-3.69484742,1.79022950,0.00084754,0.02569445,0.30774277,1.62850861,0.17465832,0.00000000
-3.68884442,1.73541591,0.00089377,0.02385111,0.29116003,1.58087610,0.16878309,0.00000000
-3.68284142,1.68030568,0.00093853,0.02224883,0.27600738,1.53223353,0.16326222,0.00000000
-3.67683842,1.62458027,0.00098129,0.02086244,0.26208726,1.48238022,0.15800318,0.00000000
-3.67083542,1.56801854,0.00102158,0.01966737,0.24921167,1.43120655,0.15292066,0.00000000
-3.66483242,1.51050731,0.00105895,0.01864085,0.23720958,1.37869997,0.14794007,0.00000000
-3.65882941,1.45204771,0.00109302,0.01776289,0.22593289,1.32494761,0.14300024,0.00000000
-3.65282641,1.39275764,0.00112348,0.01701713,0.21526083,1.27013587,0.13805546,0.00000000
-3.64682341,1.33287061,0.00115011,0.01639149,0.20510297,1.21454725,0.13307687,0.00000000
-3.64082041,1.27273160,0.00117279,0.01587864,0.19540074,1.15855492,0.12805306,0.00000000
-3.63481741,1.21279027,0.00119150,0.01547632,0.18612775,1.10261546,0.12299018,0.00000000
-3.62881441,1.15359189,0.00120636,0.01518748,0.17728899,1.04726014,0.11791133,0.00000000
-3.62281141,1.09576660,0.00121760,0.01502021,0.16891903,0.99308499,0.11285557,0.00000000
-3.61680840,1.04001708,0.00122561,0.01498759,0.16107941,0.94073998,0.10787634,0.00000000
-3.61080540,0.98710500,0.00123090,0.01510729,0.15385536,0.89091752,0.10303962,0.00000000
-3.60480240,0.93783638,0.00123413,0.01540112,0.14735197,0.84434025,0.09842166,0.00000000
-3.59879940,0.89304592,0.00123607,0.01589434,0.14168986,0.80174826,0.09410655,0.00000000
-3.59279640,0.85358038,0.00123763,0.01661490,0.13700058,0.76388565,0.09018346,0.00000000
-3.58679340,0.82028099,0.00123978,0.01759248,0.13342171,0.73148648,0.08674385,0.00000000
-3.58079040,0.79396487,0.00124360,0.01885746,0.13109169,0.70525994,0.08387852,0.00000000
-3.57478739,0.77540566,0.00125020,0.02043975,0.13014468,0.68587489,0.08167462,0.00000000
-3.56878439,0.76531327,0.00126069,0.02236753,0.13070524,0.67394369,0.08021269,0.00000000
-3.56278139,0.76431310,0.00127616,0.02466590,0.13288312,0.67000547,0.07956379,0.00000000
-3.55677839,0.77292507,0.00129763,0.02735550,0.13676820,0.67450925,0.07978670,0.00000000
-3.55077539,0.79154280,0.00132599,0.03045116,0.14242569,0.68779694,0.08092543,0.00000000
-3.54477239,0.82041376,0.00136201,0.03396059,0.14989178,0.71008708,0.08300688,0.00000000
-3.53876938,0.85962084,0.00140621,0.03788312,0.15916985,0.74145956,0.08603901,0.00000000
-3.53276638,0.90906651,0.00145892,0.04220868,0.17022748,0.78184236,0.09000933,0.00000000
-3.52676338,0.96846026,0.00152018,0.04691698,0.18299438,0.83100078,0.09488396,0.00000000
-3.52076038,1.03731044,0.00158975,0.05197699,0.19736154,0.88853027,0.10060735,0.00000000
-3.51475738,1.11492136,0.00166710,0.05734676,0.21318160,0.95385339,0.10710258,0.00000000
-3.50875438,1.20039658,0.00175137,0.06297366,0.23027080,1.02622189,0.11427246,0.00000000
-3.50275138,1.29264905,0.00184145,0.06879506,0.24841236,1.10472441,0.12200138,0.00000000
-3.49674837,1.39041850,0.00193593,0.07473946,0.26736160,1.18830021,0.13015791,0.00000000
-3.49074537,1.49229647,0.00203320,0.08072810,0.28685246,1.27575923,0.13859817,0.00000000
-3.48474237,1.59675850,0.00213144,0.08667699,0.30660563,1.36580831,0.14716989,0.00000000
-3.47873937,1.70220316,0.00222876,0.09249932,0.32633778,1.45708316,0.15571697,0.00000000
-3.47273637,1.80699679,0.00232316,0.09810822,0.34577179,1.54818538,0.16408461,0.00000000
-3.46673337,1.90952270,0.00241273,0.10341968,0.36464756,1.63772338,0.17212455,0.00000000
-3.46073037,2.00823297,0.00249561,0.10835565,0.38273285,1.72435584,0.17970052,0.00000000
-3.45472736,2.10170094,0.00257016,0.11284701,0.39983378,1.80683601,0.18669334,0.00000000
-3.44872436,2.18867203,0.00263497,0.11683641,0.41580437,1.88405506,0.19300577,0.00000000
-3.44272136,2.26811060,0.00268896,0.12028082,0.43055456,1.95508236,0.19856657,0.00000000
-3.43671836,2.33924054,0.00273143,0.12315358,0.44405626,2.01920095,0.20333374,0.00000000
-3.43071536,2.40157727,0.00276210,0.12544586,0.45634691,2.07593610,0.20729664,0.00000000
-3.42471236,2.45494936,0.00278113,0.12716750,0.46753021,2.12507541,0.21047685,0.00000000
-3.41870935,2.49950815,0.00278912,0.12834704,0.47777376,2.16667907,0.21292773,0.00000000
-3.41270635,2.53572442,0.00278711,0.12903100,0.48730352,2.20107937,0.21473245,0.00000000
-3.40670335,2.56437160,0.00277656,0.12928234,0.49639509,2.22886890,0.21600081,0.00000000
-3.40070035,2.58649579,0.00275926,0.12917822,0.50536208,2.25087760,0.21686457,0.00000000
-3.39469735,2.60337340,0.00273731,0.12880702,0.51454192,2.26813921,0.21747176,0.00000000
-3.38869435,2.61645796,0.00271300,0.12826489,0.52427970,2.28184832,0.21798011,0.00000000
-3.38269135,2.62731809,0.00268873,0.12765182,0.53491056,2.29330957,0.21854969,0.00000000
-3.37668834,2.63756938,0.00266691,0.12706749,0.54674172,2.30388124,0.21933539,0.00000000
-3.37068534,2.64880291,0.00264989,0.12660703,0.56003458,2.31491555,0.22047936,0.00000000
-3.36468234,2.66251383,0.00263979,0.12635699,0.57498826,2.32769834,0.22210382,0.00000000
-3.35867934,2.68003320,0.00263846,0.12639154,0.59172498,2.34339094,0.22430464,0.00000000
-3.35267634,2.70246625,0.00264738,0.12676920,0.61027850,2.36297687,0.22714597,0.00000000
-3.34667334,2.73064007,0.00266758,0.12753019,0.63058599,2.38721600,0.23065617,0.00000000
-3.34067034,2.76506332,0.00269961,0.12869465,0.65248415,2.41660829,0.23482534,0.00000000
-3.33466733,2.80589985,0.00274348,0.13026156,0.67570969,2.45136897,0.23960452,0.00000000
-3.32866433,2.85295779,0.00279867,0.13220874,0.69990460,2.49141643,0.24490668,0.00000000
-3.32266133,2.90569459,0.00286413,0.13449372,0.72462585,2.53637345,0.25060944,0.00000000
-3.31665833,2.96323802,0.00293833,0.13705542,0.74935943,2.58558191,0.25655946,0.00000000
-3.31065533,3.02442221,0.00301930,0.13981684,0.77353810,2.63813023,0.26257835,0.00000000
-3.30465233,3.08783715,0.00310474,0.14268826,0.79656219,2.69289251,0.26846968,0.00000000
-3.29864932,3.15188949,0.00319207,0.14557118,0.81782244,2.74857741,0.27402706,0.00000000
-3.29264632,3.21487180,0.00327858,0.14836259,0.83672405,2.80378478,0.27904263,0.00000000
-3.28664332,3.27503716,0.00336152,0.15095941,0.85271067,2.85706722,0.28331582,0.00000000
-3.28064032,3.33067580,0.00343823,0.15326309,0.86528739,2.90699393,0.28666183,0.00000000
-3.27463732,3.38019032,0.00350628,0.15518394,0.87404163,2.95221398,0.28891953,0.00000000
-3.26863432,3.42216606,0.00356353,0.15664515,0.87866095,2.99151613,0.28995843,0.00000000
-3.26263132,3.45543378,0.00360831,0.15758635,0.87894706,3.02388263,0.28968436,0.00000000
-3.25662831,3.47912187,0.00363944,0.15796641,0.87482541,3.04853476,0.28804371,0.00000000
-3.25062531,3.49269608,0.00365633,0.15776565,0.86634989,3.06496820,0.28502603,0.00000000
-3.24462231,3.49598524,0.00365904,0.15698707,0.85370270,3.07297695,0.28066485,0.00000000
-3.23861931,3.48919210,0.00364827,0.15565683,0.83718921,3.07266494,0.27503687,0.00000000
-3.23261631,3.47288931,0.00362538,0.15382380,0.81722841,3.06444508,0.26825938,0.00000000
-3.22661331,3.44800084,0.00359239,0.15155831,0.79433921,3.04902612,0.26048627,0.00000000
-3.22061031,3.41577003,0.00355186,0.14895014,0.76912342,3.02738806,0.25190276,0.00000000
-3.21460730,3.37771581,0.00350690,0.14610577,0.74224616,3.00074728,0.24271898,0.00000000
-3.20860430,3.33557915,0.00346103,0.14314518,0.71441455,2.97051309,0.23316291,0.00000000
-3.20260130,3.29126185,0.00341808,0.14019807,0.68635553,2.93823755,0.22347286,0.00000000
-3.19659830,3.24676037,0.00338211,0.13739984,0.65879375,2.90556036,0.21388976,0.00000000
-3.19059530,3.20409687,0.00335725,0.13488738,0.63243025,2.87415126,0.20464966,0.00000000
-3.18459230,3.16525029,0.00334760,0.13279476,0.60792261,2.84565171,0.19597661,0.00000000
-3.17858929,3.13208951,0.00335708,0.13124905,0.58586725,2.82161806,0.18807617,0.00000000
-3.17258629,3.10631089,0.00338936,0.13036624,0.56678421,2.80346802,0.18112981,0.00000000
-3.16658329,3.08938214,0.00344769,0.13024750,0.55110478,2.79243217,0.17529023,0.00000000
-3.16058029,3.08249400,0.00353487,0.13097576,0.53916214,2.78951187,0.17067773,0.00000000
-3.15457729,3.08652125,0.00365312,0.13261279,0.53118506,2.79544508,0.16737775,0.00000000
-3.14857429,3.10199404,0.00380403,0.13519675,0.52729472,2.81068088,0.16543949,0.00000000
-3.14257129,3.12908028,0.00398852,0.13874035,0.52750441,2.83536351,0.16487564,0.00000000
-3.13656828,3.16757964,0.00420683,0.14322963,0.53172203,2.86932646,0.16566315,0.00000000
-3.13056528,3.21692918,0.00445850,0.14862340,0.53975518,2.91209689,0.16774498,0.00000000
-3.12456228,3.27622072,0.00474235,0.15485348,0.55131855,2.96291019,0.17103269,0.00000000
-3.11855928,3.34422923,0.00505658,0.16182553,0.56604340,3.02073438,0.17540982,0.00000000
-3.11255628,3.41945180,0.00539879,0.16942078,0.58348889,3.08430387,0.18073590,0.00000000
-3.10655328,3.50015581,0.00576603,0.17749841,0.60315490,3.15216138,0.18685099,0.00000000
-3.10055028,3.58443520,0.00615491,0.18589866,0.62449613,3.22270696,0.19358060,0.00000000
-3.09454727,3.67027297,0.00656168,0.19444666,0.64693707,3.29425255,0.20074085,0.00000000
-3.08854427,3.75560800,0.00698233,0.20295675,0.66988757,3.36508014,0.20814376,0.00000000
-3.08254127,3.83840387,0.00741271,0.21123737,0.69275863,3.43350172,0.21560250,0.00000000
-3.07653827,3.91671743,0.00784863,0.21909629,0.71497797,3.49791860,0.22293648,0.00000000
-3.07053527,3.98876435,0.00828595,0.22634598,0.73600497,3.55687801,0.22997609,0.00000000
-3.06453227,4.05297930,0.00872069,0.23280901,0.75534456,3.60912453,0.23656707,0.00000000
-3.05852926,4.10806825,0.00914911,0.23832336,0.77255962,3.65364434,0.24257416,0.00000000
-3.05252626,4.15305067,0.00956780,0.24274721,0.78728150,3.68970027,0.24788418,0.00000000
-3.04652326,4.18728975,0.00997369,0.24596331,0.79921823,3.71685603,0.25240831,0.00000000
-3.04052026,4.21050933,0.01036411,0.24788248,0.80816017,3.73498852,0.25608337,0.00000000
-3.03451726,4.22279666,0.01073678,0.24844633,0.81398297,3.74428755,0.25887239,0.00000000
-3.02851426,4.22459085,0.01108981,0.24762890,0.81664754,3.74524284,0.26076416,0.00000000
-3.02251126,4.21665752,0.01142167,0.24543722,0.81619725,3.73861905,0.26177191,0.00000000
-3.01650825,4.20005081,0.01173112,0.24191082,0.81275245,3.72541975,0.26193125,0.00000000
-3.01050525,4.17606465,0.01201714,0.23712013,0.80650250,3.70684228,0.26129737,0.00000000
-3.00450225,4.14617563,0.01227887,0.23116384,0.79769588,3.68422557,0.25994168,0.00000000
-2.99849925,4.11198033,0.01251555,0.22416547,0.78662869,3.65899354,0.25794810,0.00000000
-2.99249625,4.07513021,0.01272638,0.21626917,0.77363230,3.63259689,0.25540914,0.00000000
-2.98649325,4.03726724,0.01291054,0.20763501,0.75906049,3.60645614,0.25242191,0.00000000
-2.98049025,3.99996339,0.01306708,0.19843396,0.74327699,3.58190868,0.24908435,0.00000000
-2.97448724,3.96466687,0.01319492,0.18884281,0.72664370,3.56016232,0.24549182,0.00000000
-2.96848424,3.93265746,0.01329285,0.17903915,0.70951031,3.54225750,0.24173407,0.00000000
-2.96248124,3.90501280,0.01335954,0.16919666,0.69220554,3.52903963,0.23789293,0.00000000
-2.95647824,3.88258676,0.01339361,0.15948096,0.67503044,3.52114258,0.23404057,0.00000000
-2.95047524,3.86600030,0.01339369,0.15004593,0.65825374,3.51898353,0.23023855,0.00000000
-2.94447224,3.85564449,0.01335855,0.14103078,0.64210938,3.52276891,0.22653745,0.00000000
-2.93846923,3.85169464,0.01328716,0.13255786,0.62679605,3.53251019,0.22297723,0.00000000
-2.93246623,3.85413388,0.01317886,0.12473111,0.61247838,3.54804825,0.21958809,0.00000000
-2.92646323,3.86278405,0.01303346,0.11763534,0.59928971,3.56908407,0.21639170,0.00000000
-2.92046023,3.87734150,0.01285135,0.11133603,0.58733578,3.59521367,0.21340281,0.00000000
-2.91445723,3.89741512,0.01263359,0.10587971,0.57669904,3.62596475,0.21063092,0.00000000
-2.90845423,3.92256410,0.01238198,0.10129480,0.56744313,3.66083283,0.20808202,0.00000000
-2.90245123,3.95233302,0.01209913,0.09759276,0.55961714,3.69931461,0.20576012,0.00000000
-2.89644822,3.98628236,0.01178844,0.09476952,0.55325941,3.74093677,0.20366863,0.00000000
-2.89044522,4.02401276,0.01145408,0.09280701,0.54840038,3.78527884,0.20181137,0.00000000
-2.88444222,4.06518232,0.01110093,0.09167478,0.54506470,3.83198929,0.20019322,0.00000000
-2.87843922,4.10951642,0.01073452,0.09133161,0.54327223,3.88079445,0.19882048,0.00000000
-2.87243622,4.15681037,0.01036088,0.09172712,0.54303823,3.93150065,0.19770073,0.00000000
-2.86643322,4.20692568,0.00998642,0.09280328,0.54437265,3.98399007,0.19684258,0.00000000
-2.86043022,4.25978126,0.00961778,0.09449591,0.54727898,4.03821177,0.19625499,0.00000000
-2.85442721,4.31534098,0.00926169,0.09673613,0.55175265,4.09416905,0.19594661,0.00000000
-2.84842421,4.37359950,0.00892482,0.09945169,0.55777944,4.15190504,0.19592494,0.00000000
-2.84242121,4.43456802,0.00861364,0.10256841,0.56533406,4.21148796,0.19619558,0.00000000
-2.83641821,4.49826169,0.00833426,0.10601150,0.57437918,4.27299792,0.19676159,0.00000000
-2.83041521,4.56469010,0.00809237,0.10970700,0.58486503,4.33651628,0.19762302,0.00000000
-2.82441221,4.63385181,0.00789312,0.11358307,0.59672979,4.40211886,0.19877663,0.00000000
-2.81840920,4.70573371,0.00774105,0.11757145,0.60990065,4.46987359,0.20021588,0.00000000
-2.81240620,4.78031501,0.00764006,0.12160870,0.62429573,4.53984253,0.20193116,0.00000000
-2.80640320,4.85757589,0.00759335,0.12563755,0.63982657,4.61208836,0.20391018,0.00000000
-2.80040020,4.93750965,0.00760341,0.12960797,0.65640113,4.68668425,0.20613861,0.00000000
-2.79439720,5.02013736,0.00767202,0.13347822,0.67392708,4.76372632,0.20860074,0.00000000
-2.78839420,5.10552343,0.00780022,0.13721560,0.69231512,4.84334717,0.21128023,0.00000000
-2.78239120,5.19379058,0.00798836,0.14079699,0.71148214,4.92572901,0.21416084,0.00000000
-2.77638819,5.28513242,0.00823608,0.14420909,0.73135398,5.01111491,0.21722704,0.00000000
-2.77038519,5.37982217,0.00854229,0.14744841,0.75186749,5.09981659,0.22046444,0.00000000
-2.76438219,5.47821614,0.00890525,0.15052083,0.77297190,5.19221745,0.22386015,0.00000000
-2.75837919,5.58075097,0.00932251,0.15344098,0.79462916,5.28877001,0.22740276,0.00000000
-2.75237619,5.68793401,0.00979098,0.15623125,0.81681341,5.38998696,0.23108216,0.00000000
-2.74637319,5.80032661,0.01030690,0.15892055,0.83950939,5.49642561,0.23488921,0.00000000
-2.74037019,5.91852065,0.01086594,0.16154290,0.86270997,5.60866605,0.23881506,0.00000000
-2.73436718,6.04310899,0.01146314,0.16413587,0.88641278,5.72728358,0.24285042,0.00000000
-2.72836418,6.17465089,0.01209306,0.16673887,0.91061624,5.85281637,0.24698471,0.00000000
-2.72236118,6.31363394,0.01274977,0.16939146,0.93531504,5.98572971,0.25120510,0.00000000
-2.71635818,6.46043404,0.01342695,0.17213168,0.96049532,6.12637847,0.25549565,0.00000000
-2.71035518,6.61527537,0.01411798,0.17499446,0.98612985,6.27496940,0.25983642,0.00000000
-2.70435218,6.77819223,0.01481603,0.17801011,1.01217337,6.43152514,0.26420283,0.00000000
-2.69834917,6.94899457,0.01551419,0.18120305,1.03855832,6.59585172,0.26856510,0.00000000
-2.69234617,7.12723912,0.01620555,0.18459066,1.06519134,6.76751129,0.27288800,0.00000000
-2.68634317,7.31220759,0.01688336,0.18818237,1.09195054,6.94580161,0.27713076,0.00000000
-2.68034017,7.50289351,0.01754115,0.19197896,1.11868395,7.12974364,0.28124738,0.00000000
-2.67433717,7.69799865,0.01817287,0.19597214,1.14520921,7.31807837,0.28518716,0.00000000
-2.66833417,7.89593999,0.01877299,0.20014424,1.17131461,7.50927361,0.28889549,0.00000000
-2.66233117,8.09486762,0.01933669,0.20446833,1.19676168,7.70154129,0.29231499,0.00000000
-2.65632816,8.29269372,0.01985998,0.20890838,1.22128929,7.89286526,0.29538688,0.00000000
-2.65032516,8.48713236,0.02033980,0.21341979,1.24461923,8.08103951,0.29805248,0.00000000
-2.64432216,8.67574945,0.02077423,0.21795015,1.26646328,8.26371596,0.30025506,0.00000000
-2.63831916,8.85602175,0.02116255,0.22244016,1.28653146,8.43846103,0.30194161,0.00000000
-2.63231616,9.02540364,0.02150543,0.22682493,1.30454142,8.60281944,0.30306486,0.00000000
-2.62631316,9.18139952,0.02180504,0.23103533,1.32022854,8.75438348,0.30358519,0.00000000
-2.62031016,9.32163998,0.02206514,0.23499974,1.33335642,8.89086571,0.30347251,0.00000000
-2.61430715,9.44395888,0.02229120,0.23864583,1.34372739,9.01017260,0.30270802,0.00000000
-2.60830415,9.54646885,0.02249046,0.24190257,1.35119247,9.11047653,0.30128575,0.00000000
-2.60230115,9.62763203,0.02267193,0.24470232,1.35566044,9.19028322,0.29921382,0.00000000
