energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-0.23111556,3.93789887,0.61758596,1.94733615,0.01492882,0.09620065,0.75269908,1.54549165,0.34188539,0.00000000
-0.22511256,3.93287912,0.60199536,1.92497057,0.01543577,0.09894226,0.75823489,1.56118297,0.34396307,0.00000000
-0.21910955,3.93922778,0.58752298,1.90751238,0.01604676,0.10196239,0.76615486,1.58203340,0.34709980,0.00000000
-0.21310655,3.95787793,0.57447308,1.89565588,0.01675918,0.10524029,0.77663397,1.60821986,0.35128458,0.00000000
-0.20710355,3.98940360,0.56310943,1.88994767,0.01756903,0.10874451,0.78975321,1.63974657,0.35647655,0.00000000
-0.20110055,4.03399936,0.55364956,1.89077397,0.01847086,0.11243351,0.80549394,1.67643837,0.36260510,0.00000000
-0.19509755,4.09147575,0.54626071,1.89835490,0.01945773,0.11625693,0.82373630,1.71794110,0.36957116,0.00000000
-0.18909455,4.16127057,0.54105756,1.91274574,0.02052124,0.12015719,0.84426189,1.76372944,0.37724963,0.00000000
-0.18309155,4.24247551,0.53810157,1.93384495,0.02165163,0.12407152,0.86676048,1.81312161,0.38549284,0.00000000
-0.17708854,4.33387662,0.53740206,1.96140842,0.02283790,0.12793434,0.89084043,1.86530050,0.39413505,0.00000000
-0.17108554,4.43400632,0.53891855,1.99506888,0.02406802,0.13167969,0.91604236,1.91934020,0.40299762,0.00000000
-0.16508254,4.54120442,0.54256443,2.03435935,0.02532918,0.13524385,0.94185537,1.97423667,0.41189475,0.00000000
-0.15907954,4.65368455,0.54821143,2.07873908,0.02660806,0.13856779,0.96773505,2.02894129,0.42063944,0.00000000
-0.15307654,4.76960286,0.55569477,2.12762033,0.02789114,0.14159946,0.99312240,2.08239561,0.42904945,0.00000000
-0.14707354,4.88712509,0.56481858,2.18039447,0.02916510,0.14429572,1.01746280,2.13356585,0.43695294,0.00000000
-0.14107054,5.00448879,0.57536144,2.23645575,0.03041714,0.14662388,1.04022419,2.18147554,0.44419354,0.00000000
-0.13506753,5.12005761,0.58708171,2.29522127,0.03163536,0.14856272,1.06091360,2.22523499,0.45063460,0.00000000
-0.12906453,5.23236484,0.59972255,2.35614611,0.03280916,0.15010302,1.07909142,2.26406630,0.45616251,0.00000000
-0.12306153,5.34014466,0.61301648,2.41873271,0.03392951,0.15124739,1.09438275,2.29732299,0.46068882,0.00000000
-0.11705853,5.44234970,0.62668943,2.48253404,0.03498934,0.15200971,1.10648564,2.32450368,0.46415127,0.00000000
-0.11105553,5.53815471,0.64046425,2.54715064,0.03598372,0.15241394,1.11517577,2.34525929,0.46651356,0.00000000
-0.10505253,5.62694689,0.65406389,2.61222182,0.03691012,0.15249255,1.12030785,2.35939396,0.46776406,0.00000000
-0.09904952,5.70830420,0.66721408,2.67741197,0.03776847,0.15228458,1.12181365,2.36685986,0.46791355,0.00000000
-0.09304652,5.78196367,0.67964590,2.74239300,0.03856122,0.15183350,1.11969718,2.36774657,0.46699210,0.00000000
-0.08704352,5.84778232,0.69109821,2.80682450,0.03929328,0.15118485,1.11402745,2.36226583,0.46504541,0.00000000
-0.08104052,5.90569364,0.70132011,2.87033319,0.03997179,0.15038407,1.10492932,2.35073272,0.46213079,0.00000000
-0.07503752,5.95566290,0.71007359,2.93249350,0.04060592,0.14947424,1.09257322,2.33354432,0.45831303,0.00000000
-0.06903452,5.99764425,0.71713627,2.99281078,0.04120641,0.14849423,1.07716420,2.31115718,0.45366038,0.00000000
-0.06303152,6.03154288,0.72230453,3.05070897,0.04178514,0.14747703,1.05893121,2.28406461,0.44824095,0.00000000
-0.05702851,6.05718452,0.72539672,3.10552387,0.04235458,0.14644859,1.03811692,2.25277507,0.44211955,0.00000000
-0.05102551,6.07429454,0.72625660,3.15650300,0.04292713,0.14542694,1.01496875,2.21779237,0.43535522,0.00000000
-0.04502251,6.08248789,0.72475677,3.20281276,0.04351449,0.14442186,0.98973145,2.17959870,0.42799958,0.00000000
-0.03901951,6.08127065,0.72080203,3.24355278,0.04412699,0.14343498,0.96264143,2.13864085,0.42009586,0.00000000
-0.03301651,6.07005307,0.71433242,3.27777743,0.04477294,0.14246018,0.93392291,2.09532010,0.41167877,0.00000000
-0.02701351,6.04817323,0.70532580,3.30452329,0.04545803,0.14148445,0.90378604,2.04998589,0.40277506,0.00000000
-0.02101051,6.01492998,0.69379980,3.32284180,0.04618485,0.14048900,0.87242658,2.00293312,0.39340466,0.00000000
-0.01500750,5.96962305,0.67981298,3.33183517,0.04695247,0.13945054,0.84002718,1.95440288,0.38358239,0.00000000
-0.00900450,5.91159795,0.66346506,3.33069403,0.04775618,0.13834280,0.80675966,1.90458624,0.37331986,0.00000000
-0.00300150,5.84029305,0.64489611,3.31873466,0.04858747,0.13713798,0.77278812,1.85363049,0.36262770,0.00000000
0.00300150,5.75528595,0.62428476,3.29543405,0.04943404,0.13580831,0.73827242,1.80164724,0.35151773,0.00000000
0.00900450,5.65633664,0.60184535,3.26046065,0.05028014,0.13432749,0.70337165,1.74872185,0.34000503,0.00000000
0.01500750,5.54342484,0.57782409,3.21369946,0.05110698,0.13267198,0.66824725,1.69492348,0.32810981,0.00000000
0.02101051,5.41677957,0.55249447,3.15526969,0.05189336,0.13082217,0.63306550,1.64031512,0.31585886,0.00000000
0.02701351,5.27689924,0.52615192,3.08553432,0.05261642,0.12876337,0.59799919,1.58496319,0.30328676,0.00000000
0.03301651,5.12456122,0.49910800,3.00510072,0.05325250,0.12648652,0.56322830,1.52894617,0.29043643,0.00000000
0.03901951,4.96082040,0.47168428,2.91481230,0.05377807,0.12398874,0.52893960,1.47236180,0.27735943,0.00000000
0.04502251,4.78699667,0.44420616,2.81573151,0.05417073,0.12127366,0.49532533,1.41533281,0.26411565,0.00000000
0.05102551,4.60465211,0.41699681,2.70911477,0.05441012,0.11835149,0.46258087,1.35801076,0.25077270,0.00000000
0.05702851,4.41555877,0.39037136,2.59638059,0.05447883,0.11523896,0.43090163,1.30057801,0.23740488,0.00000000
0.06303152,4.22165858,0.36463166,2.47907219,0.05436318,0.11195898,0.40047944,1.24324786,0.22409188,0.00000000
0.06903452,4.02501720,0.34006153,2.35881611,0.05405392,0.10854016,0.37149845,1.18626284,0.21091726,0.00000000
0.07503752,3.82777370,0.31692274,2.23727880,0.05354665,0.10501621,0.34413092,1.12989141,0.19796680,0.00000000
0.08104052,3.63208810,0.29545173,2.11612258,0.05284221,0.10142512,0.31853308,1.07442320,0.18532675,0.00000000
0.08704352,3.44008898,0.27585712,1.99696301,0.05194671,0.09780827,0.29484124,1.02016308,0.17308214,0.00000000
0.09304652,3.25382283,0.25831792,1.88132895,0.05087149,0.09420943,0.27316836,0.96742443,0.16131512,0.00000000
0.09904952,3.07520715,0.24298255,1.77062674,0.04963284,0.09067368,0.25360117,0.91652174,0.15010352,0.00000000
0.10505253,2.90598863,0.22996845,1.66610962,0.04825154,0.08724630,0.23619805,0.86776310,0.13951948,0.00000000
0.11105553,2.74770786,0.21936238,1.56885320,0.04675228,0.08397169,0.22098766,0.82144279,0.12962839,0.00000000
0.11705853,2.60167120,0.21122117,1.47973734,0.04516295,0.08089226,0.20796839,0.77783429,0.12048807,0.00000000
0.12306153,2.46893074,0.20557300,1.39943487,0.04351388,0.07804746,0.19710865,0.73718405,0.11214814,0.00000000
0.12906453,2.35027244,0.20241901,1.32840693,0.04183702,0.07547292,0.18834795,0.69970626,0.10464976,0.00000000
0.13506753,2.24621243,0.20173522,1.26690470,0.04016509,0.07319974,0.18159877,0.66557884,0.09802551,0.00000000
0.14107054,2.15700125,0.20347472,1.21497705,0.03853084,0.07125401,0.17674910,0.63494076,0.09229955,0.00000000
0.14707354,2.08263544,0.20756990,1.17248333,0.03696625,0.06965649,0.17366563,0.60789084,0.08748801,0.00000000
0.15307654,2.02287564,0.21393494,1.13911060,0.03550193,0.06842259,0.17219738,0.58448795,0.08359944,0.00000000
0.15907954,1.97727024,0.22246813,1.11439441,0.03416649,0.06756260,0.17217981,0.56475256,0.08063546,0.00000000
0.16508254,1.94518348,0.23305431,1.09774224,0.03298607,0.06708213,0.17343917,0.54866961,0.07859144,0.00000000
0.17108554,1.92582669,0.24556710,1.08845853,0.03198397,0.06698273,0.17579696,0.53619222,0.07745717,0.00000000
0.17708854,1.91829140,0.25987097,1.08577061,0.03118036,0.06726281,0.17907445,0.52724625,0.07721752,0.00000000
0.18309155,1.92158291,0.27582312,1.08885450,0.03059202,0.06791853,0.18309701,0.52173517,0.07785298,0.00000000
0.18909455,1.93465309,0.29327499,1.09685979,0.03023218,0.06894488,0.18769816,0.51954503,0.07934011,0.00000000
0.19509755,1.95643109,0.31207355,1.10893297,0.03011044,0.07033671,0.19272326,0.52054908,0.08165178,0.00000000
0.20110055,1.98585084,0.33206207,1.12423848,0.03023265,0.07208967,0.19803251,0.52461178,0.08475729,0.00000000
0.20710355,2.02187446,0.35308064,1.14197702,0.03060085,0.07420106,0.20350343,0.53159190,0.08862221,0.00000000
0.21310655,2.06351071,0.37496623,1.16140069,0.03121324,0.07667046,0.20903243,0.54134439,0.09320813,0.00000000
0.21910955,2.10982813,0.39755242,1.18182469,0.03206409,0.07950009,0.21453564,0.55372112,0.09847218,0.00000000
0.22511256,2.15996263,0.42066890,1.20263552,0.03314372,0.08269496,0.21994888,0.56857011,0.10436652,0.00000000
0.23111556,2.21311959,0.44414069,1.22329556,0.03443849,0.08626262,0.22522666,0.58573363,0.11083764,0.00000000
0.23711856,2.26857094,0.46778734,1.24334430,0.03593080,0.09021273,0.23034055,0.60504517,0.11782577,0.00000000
0.24312156,2.32564792,0.49142213,1.26239653,0.03759913,0.09455630,0.23527668,0.62632557,0.12526431,0.00000000
0.24912456,2.38373042,0.51485151,1.28013775,0.03941819,0.09930466,0.24003275,0.64937875,0.13307942,0.00000000
0.25512756,2.44223408,0.53787486,1.29631757,0.04135906,0.10446838,0.24461460,0.67398729,0.14118983,0.00000000
0.26113057,2.50059648,0.56028477,1.31074145,0.04338954,0.11005599,0.24903254,0.69990855,0.14950694,0.00000000
0.26713357,2.55826371,0.58186794,1.32326170,0.04547453,0.11607272,0.25329770,0.72687160,0.15793527,0.00000000
0.27313657,2.61467866,0.60240683,1.33376824,0.04757655,0.12251927,0.25741859,0.75457543,0.16637331,0.00000000
0.27913957,2.66927229,0.62168212,1.34217987,0.04965638,0.12939075,0.26139804,0.78268887,0.17471477,0.00000000
0.28514257,2.72145876,0.63947600,1.34843661,0.05167383,0.13667576,0.26523079,0.81085244,0.18285020,0.00000000
0.29114557,2.77063526,0.65557629,1.35249372,0.05358855,0.14435574,0.26890179,0.83868231,0.19066908,0.00000000
0.29714857,2.81618695,0.66978124,1.35431768,0.05536100,0.15240462,0.27238540,0.86577628,0.19806209,0.00000000
0.30315158,2.85749688,0.68190494,1.35388435,0.05695338,0.16078869,0.27564551,0.89172186,0.20492376,0.00000000
0.30915458,2.89396071,0.69178314,1.35117956,0.05833061,0.16946676,0.27863656,0.91610594,0.21115515,0.00000000
0.31515758,2.92500536,0.69927912,1.34620171,0.05946127,0.17839064,0.28130543,0.93852582,0.21666661,0.00000000
0.32116058,2.95011068,0.70428949,1.33896640,0.06031849,0.18750569,0.28359411,0.95860096,0.22138040,0.00000000
0.32716358,2.96883258,0.70674949,1.32951241,0.06088067,0.19675168,0.28544292,0.97598498,0.22523313,0.00000000
0.33316658,2.98082634,0.70663759,1.31790864,0.06113214,0.20606359,0.28679413,0.99037707,0.22817777,0.00000000
0.33916958,2.98586840,0.70397893,1.30426120,0.06106358,0.21537255,0.28759577,1.00153246,0.23018528,0.00000000
0.34517259,2.98387500,0.69884756,1.28872005,0.06067226,0.22460672,0.28780531,1.00927102,0.23124559,0.00000000
0.35117559,2.97491634,0.69136701,1.27148444,0.05996210,0.23369217,0.28739308,1.01348383,0.23136800,0.00000000
0.35717859,2.95922493,0.68170927,1.25280644,0.05894348,0.24255362,0.28634511,1.01413698,0.23058095,0.00000000
0.36318159,2.93719741,0.67009193,1.23299211,0.05763287,0.25111514,0.28466532,1.01127262,0.22893109,0.00000000
0.36918459,2.90938904,0.65677356,1.21239977,0.05605225,0.25930085,0.28237680,1.00500706,0.22648166,0.00000000
0.37518759,2.87650115,0.64204748,1.19143517,0.05422843,0.26703551,0.27952218,0.99552595,0.22331043,0.00000000
0.38119060,2.83936154,0.62623402,1.17054350,0.05219217,0.27424520,0.27616309,0.98307700,0.21950707,0.00000000
0.38719360,2.79889881,0.60967159,1.15019836,0.04997723,0.28085806,0.27237858,0.96796035,0.21517014,0.00000000
0.39319660,2.75611178,0.59270691,1.13088799,0.04761945,0.28680516,0.26826278,0.95051738,0.21040395,0.00000000
0.39919960,2.71203524,0.57568477,1.11309946,0.04515569,0.29202153,0.26392186,0.93111840,0.20531523,0.00000000
0.40520260,2.66770402,0.55893782,1.09730128,0.04262291,0.29644743,0.25947038,0.91014998,0.20000990,0.00000000
0.41120560,2.62411682,0.54277667,1.08392537,0.04005728,0.30002983,0.25502744,0.88800248,0.19459006,0.00000000
0.41720860,2.58220184,0.52748092,1.07334935,0.03749338,0.30272401,0.25071263,0.86505852,0.18915126,0.00000000
0.42321161,2.54278584,0.51329141,1.06587985,0.03496357,0.30449540,0.24664219,0.84168286,0.18378019,0.00000000
0.42921461,2.50656799,0.50040393,1.06173795,0.03249744,0.30532142,0.24292546,0.81821410,0.17855288,0.00000000
0.43521761,2.47409991,0.48896485,1.06104739,0.03012146,0.30519333,0.23966196,0.79495863,0.17353345,0.00000000
0.44122061,2.44577262,0.47906857,1.06382640,0.02785872,0.30411790,0.23693905,0.77218682,0.16877340,0.00000000
0.44722361,2.42181093,0.47075712,1.06998345,0.02572889,0.30211879,0.23483044,0.75013154,0.16431145,0.00000000
0.45322661,2.40227528,0.46402161,1.07931742,0.02374827,0.29923757,0.23339564,0.72898896,0.16017386,0.00000000
0.45922961,2.38707074,0.45880559,1.09152222,0.02192990,0.29553415,0.23268010,0.70892108,0.15637526,0.00000000
0.46523262,2.37596239,0.45500997,1.10619575,0.02028384,0.29108661,0.23271632,0.69005990,0.15291972,0.00000000
0.47123562,2.36859614,0.45249932,1.12285281,0.01881745,0.28599028,0.23352559,0.67251260,0.14980221,0.00000000
0.47723862,2.36452360,0.45110907,1.14094157,0.01753574,0.28035615,0.23512026,0.65636723,0.14701010,0.00000000
0.48324162,2.36322962,0.45065335,1.15986265,0.01644173,0.27430845,0.23750641,0.64169849,0.14452478,0.00000000
0.48924462,2.36416100,0.45093308,1.17899030,0.01553673,0.26798166,0.24068667,0.62857297,0.14232325,0.00000000
0.49524762,2.36675473,0.45174379,1.19769440,0.01482067,0.26151677,0.24466291,0.61705350,0.14037956,0.00000000
0.50125063,2.37046447,0.45288311,1.21536260,0.01429235,0.25505726,0.24943866,0.60720227,0.13866612,0.00000000
0.50725363,2.37478388,0.45415734,1.23142151,0.01394957,0.24874461,0.25502096,0.59908234,0.13715471,0.00000000
0.51325663,2.37926587,0.45538706,1.24535610,0.01378926,0.24271388,0.26142155,0.59275758,0.13581734,0.00000000
0.51925963,2.38353693,0.45641158,1.25672651,0.01380749,0.23708920,0.26865714,0.58829084,0.13462676,0.00000000
0.52526263,2.38730620,0.45709217,1.26518158,0.01399945,0.23197975,0.27674879,0.58574063,0.13355679,0.00000000
0.53126563,2.39036901,0.45731391,1.27046875,0.01435929,0.22747607,0.28572024,0.58515637,0.13258244,0.00000000
0.53726863,2.39260518,0.45698647,1.27243986,0.01487999,0.22364716,0.29559536,0.58657263,0.13167983,0.00000000
0.54327164,2.39397259,0.45604373,1.27105294,0.01555316,0.22053827,0.30639480,0.59000274,0.13082603,0.00000000
0.54927464,2.39449656,0.45444240,1.26636992,0.01636881,0.21816977,0.31813188,0.59543222,0.12999882,0.00000000
0.55527764,2.39425613,0.45215996,1.25855054,0.01731518,0.21653677,0.33080811,0.60281246,0.12917646,0.00000000
0.56128064,2.39336815,0.44919206,1.24784298,0.01837853,0.21560995,0.34440860,0.61205523,0.12833745,0.00000000
0.56728364,2.39197031,0.44554949,1.23457155,0.01954301,0.21533717,0.35889752,0.62302842,0.12746051,0.00000000
0.57328664,2.39020424,0.44125510,1.21912219,0.02079066,0.21564609,0.37421406,0.63555333,0.12652448,0.00000000
0.57928964,2.38819953,0.43634070,1.20192641,0.02210139,0.21644740,0.39026921,0.64940399,0.12550850,0.00000000
0.58529265,2.38605969,0.43084421,1.18344423,0.02345313,0.21763883,0.40694346,0.66430855,0.12439229,0.00000000
0.59129565,2.38385075,0.42480705,1.16414695,0.02482206,0.21910944,0.42408587,0.67995300,0.12315647,0.00000000
0.59729865,2.38159282,0.41827199,1.14450030,0.02618299,0.22074423,0.44151450,0.69598699,0.12178310,0.00000000
0.60330165,2.37925511,0.41128142,1.12494844,0.02750978,0.22242875,0.45901839,0.71203183,0.12025620,0.00000000
0.60930465,2.37675427,0.40387606,1.10589945,0.02877589,0.22405359,0.47636100,0.72769014,0.11856230,0.00000000
0.61530765,2.37395607,0.39609412,1.08771262,0.02995499,0.22551847,0.49328512,0.74255705,0.11669104,0.00000000
0.62131066,2.37067993,0.38797087,1.07068793,0.03102164,0.22673585,0.50951897,0.75623216,0.11463560,0.00000000
0.62731366,2.36670600,0.37953853,1.05505780,0.03195198,0.22763387,0.52478332,0.76833205,0.11239316,0.00000000
0.63331666,2.36178407,0.37082644,1.04098158,0.03272437,0.22815857,0.53879936,0.77850253,0.10996511,0.00000000
0.63931966,2.35564394,0.36186140,1.02854249,0.03332009,0.22827524,0.55129678,0.78643019,0.10735718,0.00000000
0.64532266,2.34800645,0.35266822,1.01774736,0.03372389,0.22796896,0.56202199,0.79185269,0.10457940,0.00000000
0.65132566,2.33859470,0.34327025,1.00852895,0.03392445,0.22724427,0.57074583,0.79456725,0.10164583,0.00000000
0.65732866,2.32714504,0.33369000,1.00075080,0.03391475,0.22612404,0.57727068,0.79443711,0.09857420,0.00000000
0.66333167,2.31341733,0.32394969,0.99421450,0.03369231,0.22464770,0.58143642,0.79139552,0.09538537,0.00000000
0.66933467,2.29720423,0.31407177,0.98866905,0.03325924,0.22286875,0.58312529,0.78544713,0.09210274,0.00000000
0.67533767,2.27833940,0.30407943,0.98382219,0.03262211,0.22085189,0.58226523,0.77666689,0.08875148,0.00000000
0.68134067,2.25670432,0.29399697,0.97935322,0.03179181,0.21866980,0.57883175,0.76519635,0.08535783,0.00000000
0.68734367,2.23223387,0.28385014,0.97492699,0.03078308,0.21639973,0.57284830,0.75123775,0.08194837,0.00000000
0.69334667,2.20492065,0.27366644,0.97020854,0.02961406,0.21412010,0.56438516,0.73504617,0.07854933,0.00000000
0.69934967,2.17481798,0.26347535,0.96487803,0.02830570,0.21190722,0.55355700,0.71692007,0.07518597,0.00000000
0.70535268,2.14204175,0.25330852,0.95864517,0.02688106,0.20983225,0.54051924,0.69719080,0.07188215,0.00000000
0.71135568,2.10677113,0.24319994,0.95126290,0.02536466,0.20795863,0.52546353,0.67621152,0.06865991,0.00000000
0.71735868,2.06924812,0.23318599,0.94253954,0.02378172,0.20633983,0.50861239,0.65434600,0.06553930,0.00000000
0.72336168,2.02977605,0.22330555,0.93234903,0.02215749,0.20501783,0.49021346,0.63195784,0.06253834,0.00000000
0.72936468,1.98871690,0.21359995,0.92063874,0.02051666,0.20402207,0.47053343,0.60940045,0.05967304,0.00000000
0.73536768,1.94648760,0.20411292,0.90743460,0.01888270,0.20336900,0.44985200,0.58700827,0.05695769,0.00000000
0.74137069,1.90355513,0.19489039,0.89284316,0.01727748,0.20306234,0.42845587,0.56508942,0.05440514,0.00000000
0.74737369,1.86043058,0.18598021,0.87705059,0.01572085,0.20309381,0.40663321,0.54392001,0.05202722,0.00000000
0.75337669,1.81766224,0.17743183,0.86031855,0.01423040,0.20344439,0.38466844,0.52374023,0.04983520,0.00000000
0.75937969,1.77582766,0.16929575,0.84297712,0.01282129,0.20408612,0.36283766,0.50475230,0.04784025,0.00000000
0.76538269,1.73552501,0.16162298,0.82541510,0.01150625,0.20498414,0.34140458,0.48712007,0.04605392,0.00000000
0.77138569,1.69736389,0.15446438,0.80806805,0.01029560,0.20609913,0.32061720,0.47097035,0.04448856,0.00000000
0.77738869,1.66195571,0.14786989,0.79140465,0.00919739,0.20738983,0.30070503,0.45639554,0.04315764,0.00000000
0.78339170,1.62990398,0.14188773,0.77591183,0.00821758,0.20881570,0.28187701,0.44345755,0.04207600,0.00000000
0.78939470,1.60179476,0.13656368,0.76207941,0.00736032,0.21033948,0.26431998,0.43219248,0.04125998,0.00000000
0.79539770,1.57818736,0.13194019,0.75038477,0.00662820,0.21192965,0.24819767,0.42261600,0.04072739,0.00000000
0.80140070,1.55960566,0.12805569,0.74127812,0.00602251,0.21356257,0.23365018,0.41472887,0.04049732,0.00000000
0.80740370,1.54652993,0.12494391,0.73516897,0.00554351,0.21522437,0.22079381,0.40852243,0.04058987,0.00000000
0.81340670,1.53938940,0.12263325,0.73241409,0.00519067,0.21691228,0.20972119,0.40398372,0.04102565,0.00000000
0.81940970,1.53855553,0.12114626,0.73330743,0.00496287,0.21863550,0.20050167,0.40109984,0.04182515,0.00000000
0.82541271,1.54433574,0.12049926,0.73807200,0.00485854,0.22041553,0.19318181,0.39986146,0.04300806,0.00000000
0.83141571,1.55696775,0.12070203,0.74685410,0.00487572,0.22228582,0.18778596,0.40026521,0.04459240,0.00000000
0.83741871,1.57661420,0.12175750,0.75971964,0.00501216,0.22429084,0.18431685,0.40231469,0.04659366,0.00000000
0.84342171,1.60335748,0.12366165,0.77665254,0.00526521,0.22648455,0.18275616,0.40602029,0.04902379,0.00000000
0.84942471,1.63719477,0.12640332,0.79755519,0.00563181,0.22892829,0.18306504,0.41139759,0.05189034,0.00000000
0.85542771,1.67803320,0.12996408,0.82225045,0.00610836,0.23168826,0.18518461,0.41846451,0.05519553,0.00000000
0.86143072,1.72568522,0.13431816,0.85048537,0.00669051,0.23483255,0.18903644,0.42723742,0.05893546,0.00000000
0.86743372,1.77986450,0.13943229,0.88193600,0.00737307,0.23842807,0.19452310,0.43772640,0.06309950,0.00000000
0.87343672,1.84018249,0.14526554,0.91621333,0.00814976,0.24253732,0.20152886,0.44992995,0.06766979,0.00000000
0.87943972,1.90614630,0.15176921,0.95287008,0.00901308,0.24721534,0.20992052,0.46382956,0.07262105,0.00000000
0.88544272,1.97715823,0.15888667,0.99140818,0.00995416,0.25250704,0.21954869,0.47938457,0.07792066,0.00000000
0.89144572,2.05251758,0.16655326,1.03128689,0.01096266,0.25844490,0.23024941,0.49652757,0.08352897,0.00000000
0.89744872,2.13142539,0.17469629,1.07193139,0.01202669,0.26504744,0.24184634,0.51516103,0.08940007,0.00000000
0.90345173,2.21299249,0.18323519,1.11274189,0.01313290,0.27231850,0.25415351,0.53515522,0.09548276,0.00000000
0.90945473,2.29625139,0.19208177,1.15310320,0.01426649,0.28024737,0.26697874,0.55634799,0.10172189,0.00000000
0.91545773,2.38017221,0.20114082,1.19239473,0.01541146,0.28880989,0.28012773,0.57854641,0.10806002,0.00000000
0.92146073,2.46368270,0.21031095,1.23000092,0.01655077,0.29797055,0.29340867,0.60153050,0.11443925,0.00000000
0.92746373,2.54569212,0.21948581,1.26532201,0.01766676,0.30768534,0.30663747,0.62505904,0.12080325,0.00000000
0.93346673,2.62511857,0.22855560,1.29778508,0.01874149,0.31790544,0.31964336,0.64887714,0.12709939,0.00000000
0.93946973,2.70091885,0.23740906,1.32685525,0.01975717,0.32858135,0.33227462,0.67272551,0.13328083,0.00000000
0.94547274,2.77212008,0.24593576,1.35204674,0.02069668,0.33966731,0.34440442,0.69635084,0.13930853,0.00000000
0.95147574,2.83785161,0.25402870,1.37293372,0.02154407,0.35112578,0.35593629,0.71951686,0.14515298,0.00000000
0.95747874,2.89737594,0.26158722,1.38916048,0.02228506,0.36293150,0.36680915,0.74201549,0.15079565,0.00000000
0.96348174,2.95011719,0.26852004,1.40045074,0.02290750,0.37507500,0.37700147,0.76367742,0.15622998,0.00000000
0.96948474,2.99568561,0.27474836,1.40661572,0.02340184,0.38756520,0.38653452,0.78438155,0.16146189,0.00000000
0.97548774,3.03389670,0.28020890,1.40756059,0.02376151,0.40043083,0.39547420,0.80406259,0.16650966,0.00000000
0.98149075,3.06478383,0.28485664,1.40328901,0.02398318,0.41372055,0.40393161,0.82271646,0.17140328,0.00000000
0.98749375,3.08860329,0.28866729,1.39390552,0.02406703,0.42750168,0.41206195,0.84040287,0.17618313,0.00000000
0.99349675,3.10583129,0.29163908,1.37961554,0.02401678,0.44185733,0.42006186,0.85724504,0.18089814,0.00000000
0.99949975,3.11715259,0.29379407,1.36072276,0.02383977,0.45688232,0.42816515,0.87342625,0.18560339,0.00000000
1.00550275,3.12344097,0.29517849,1.33762401,0.02354679,0.47267774,0.43663700,0.88918334,0.19035736,0.00000000
1.01150575,3.12573209,0.29586230,1.31080157,0.02315191,0.48934462,0.44576681,0.90479744,0.19521884,0.00000000
1.01750875,3.12518981,0.29593788,1.28081313,0.02267219,0.50697684,0.45585980,0.92058220,0.20024374,0.00000000
1.02351176,3.12306722,0.29551762,1.24827959,0.02212730,0.52565387,0.46722771,0.93687015,0.20548194,0.00000000
1.02951476,3.12066398,0.29473083,1.21387114,0.02153910,0.54543345,0.48017882,0.95399763,0.21097427,0.00000000
1.03551776,3.11928176,0.29371966,1.17829194,0.02093116,0.56634495,0.49500764,0.97228922,0.21674990,0.00000000
1.04152076,3.12017970,0.29263442,1.14226402,0.02032829,0.58838348,0.51198445,0.99204220,0.22282423,0.00000000
1.04752376,3.12453169,0.29162838,1.10651080,0.01975600,0.61150531,0.53134528,1.01351183,0.22919738,0.00000000
1.05352676,3.13338729,0.29085226,1.07174081,0.01924007,0.63562478,0.55328227,1.03689817,0.23585337,0.00000000
1.05952976,3.14763780,0.29044859,1.03863227,0.01880606,0.66061295,0.57793504,1.06233492,0.24276013,0.00000000
1.06553277,3.16798893,0.29054626,1.00781872,0.01847887,0.68629805,0.60538307,1.08988095,0.24987025,0.00000000
1.07153577,3.19494080,0.29125547,0.97987650,0.01828239,0.71246782,0.63563949,1.11951466,0.25712247,0.00000000
1.07753877,3.22877620,0.29266332,0.95531421,0.01823916,0.73887359,0.66864634,1.15113159,0.26444386,0.00000000
1.08354177,3.26955707,0.29483021,0.93456444,0.01837006,0.76523592,0.70427162,1.18454523,0.27175256,0.00000000
1.08954477,3.31712920,0.29778733,0.91797809,0.01869411,0.79125169,0.74230806,1.21949096,0.27896091,0.00000000
1.09554777,3.37113463,0.30153527,0.90582121,0.01922823,0.81660221,0.78247387,1.25563307,0.28597889,0.00000000
1.10155078,3.43103096,0.30604391,0.89827435,0.01998711,0.84096194,0.82441545,1.29257421,0.29271762,0.00000000
1.10755378,3.49611634,0.31125363,0.89543434,0.02098306,0.86400772,0.86771201,1.32986728,0.29909269,0.00000000
1.11355678,3.56555912,0.31707771,0.89731825,0.02222584,0.88542784,0.91188214,1.36702876,0.30502736,0.00000000
1.11955978,3.63843044,0.32340591,0.90386919,0.02372260,0.90493075,0.95639224,1.40355336,0.31045521,0.00000000
1.12556278,3.71373847,0.33010910,0.91496359,0.02547773,0.92225308,1.00066657,1.43892913,0.31532229,0.00000000
1.13156578,3.79046271,0.33704463,0.93041955,0.02749269,0.93716663,1.04409886,1.47265248,0.31958862,0.00000000
1.13756878,3.86758686,0.34406226,0.95000586,0.02976595,0.94948415,1.08606506,1.50424263,0.32322905,0.00000000
1.14357179,3.94412899,0.35101036,0.97345113,0.03229277,0.95906368,1.12593716,1.53325485,0.32623326,0.00000000
1.14957479,4.01916783,0.35774203,1.00045271,0.03506506,0.96581143,1.16309741,1.55929204,0.32860523,0.00000000
